NumTrainableParams,ReturnStepMax,NumTrajectories,ReturnMax,DenMISELogLast,LQGmu1_actor,ReturnMean,BoundMISE,TimestepsSoFar,BoundBonus,IWMean,ReturnMin,ReturnLastEpisode,Regret/t,GridSize,Regret,ReturnAbsMax,Delta,DenMISEMeanLog,IWLastEpisode,DenMISELogFirst,IWMax,Iteration,TimeElapsed,LQGmu1_higher,LQGsigma_higher,IWMin,AvgEpLen,IWFirstEpisode,MinEpLen,Bound
,19.987955,184,18.19769,-3.7338016,-2.2918508,5.6688695,8.0255,3680,15.794974,0.99824953,,6.7090464,-0.6688695,20,-123.07202,18.19769,8.97813e-08,-3.4570076,0.55581164,-3.1988637,2.0770931,184,81.30281949043274,-4.736842,4.0,,20.0,1.113151,20,23.820475
,19.987955,185,18.19769,-3.0734622,-0.61506915,5.69497,6.9413996,3700,16.834852,0.9298104,,10.497373,-0.69497013,20,-128.56946,18.19769,8.881331e-08,-3.454952,1.9558395,-3.1982522,2.3958476,185,81.70853209495544,-0.5263158,4.0,,20.0,2.3934023,20,23.776253
,19.987955,186,18.19769,-3.1398973,1.479165,5.762172,7.6737723,3720,16.134123,0.9454282,,18.194582,-0.7621722,20,-141.76404,18.19769,8.78609e-08,-3.453644,2.2381086,-3.1907887,2.238827,186,82.22853088378906,-1.5789474,4.0,,20.0,2.1762373,20,23.807896
,19.987955,187,18.19769,-3.2638068,-8.9361315,5.7437344,6.710902,3740,17.034628,1.0072951,,2.3143554,-0.74373436,20,-139.07837,18.19769,8.692371e-08,-3.4529278,0.042456426,-3.1845183,3.7746174,187,82.5592086315155,-10.0,4.0,,20.0,0.088656195,20,23.74553
,19.987955,188,18.19769,-3.1752563,5.524489,5.744834,0.8693008,3760,22.878647,1.1244043,,5.9504514,-0.74483395,20,-140.02881,18.19769,8.600145e-08,-3.4514315,3.2459793e-05,-3.1893778,6.714768,188,82.89270639419556,10.0,4.0,,20.0,0.12637888,20,23.747948
,19.987955,189,18.19769,-3.5453532,-3.3131695,5.720517,8.077175,3780,15.580874,0.99936527,,1.1488189,-0.72051716,20,-136.17773,18.19769,8.509379e-08,-3.4513295,0.12869035,-3.1940107,2.0696852,189,83.24158644676208,-4.736842,4.0,,20.0,1.1077619,20,23.65805
,19.987955,190,18.19769,-3.040227,6.023143,5.730208,2.7960975,3800,20.828995,0.9608457,,7.5618215,-0.7302079,20,-138.7395,18.19769,8.420042e-08,-3.449177,0.275246,-3.1934438,3.408045,190,83.58560347557068,4.736842,4.0,,20.0,1.3065658,20,23.625092
,19.987955,191,18.19769,-3.5669677,1.4472197,5.7060566,7.60638,3820,15.955627,0.95091337,,1.1173341,-0.7060566,20,-134.85681,18.19769,8.332106e-08,-3.4500158,0.58027196,-3.19184,2.2417898,191,83.92346549034119,-1.5789474,4.0,,20.0,2.1785262,20,23.562008
,19.987955,192,18.19769,-3.2620723,-15.014978,5.6876597,6.6564126,3840,16.886013,1.0003589,,2.1738086,-0.68765974,20,-132.03064,18.19769,8.2455394e-08,-3.4492996,0.04336404,-3.1857207,3.795362,192,84.2634744644165,-10.0,4.0,,20.0,0.08876285,20,23.542425
,19.987955,193,18.19769,-4.371997,-9.815027,5.69303,6.7039733,3860,16.747267,1.0066944,,6.7241287,-0.6930299,20,-133.75476,18.19769,8.160315e-08,-3.454097,3.5996122,-3.1904533,3.7411754,193,84.6257164478302,-10.0,4.0,,20.0,0.08918393,20,23.45124
,19.987955,194,18.19769,-3.2529688,-2.6890225,5.696245,5.3553414,3880,18.029184,0.9447555,,6.3168087,-0.6962452,20,-135.07153,18.19769,8.076404e-08,-3.4530444,0.044635672,-3.1951592,2.7605073,194,84.94891571998596,1.5789474,4.0,,20.0,2.309837,20,23.384525
,19.987955,195,18.19769,-3.0579548,-1.1503539,5.709727,8.02268,3900,15.388118,0.9978832,,8.325149,-0.7097268,20,-138.39673,18.19769,7.993781e-08,-3.451312,1.8620409,-3.1884646,2.0691726,195,85.25588178634644,-4.736842,4.0,,20.0,1.1016351,20,23.410797
,19.987955,196,18.19769,-3.110195,-1.1978426,5.7733946,7.7045164,3920,15.728359,0.95753855,,18.188625,-0.7733946,20,-151.58533,18.19769,7.91242e-08,-3.44959,2.2238095,-3.187946,2.2317624,196,85.56630730628967,-1.5789474,4.0,,20.0,2.17006,20,23.432877
,19.987955,197,18.19769,-3.101819,2.9464107,5.8363767,7.836695,3940,15.616878,0.9609844,,18.180927,-0.83637667,20,-164.76624,18.19769,7.832295e-08,-3.448047,2.2079124,-3.1820242,2.2178946,197,85.88589644432068,-1.5789474,4.0,,20.0,2.157247,20,23.453573
,19.987955,198,18.19769,-3.3663998,14.655647,5.8138113,0.8685624,3960,22.529049,1.1040071,,1.3684818,-0.8138113,20,-161.13464,18.19769,7.753381e-08,-3.4478388,0.6104138,-3.1761966,6.818504,198,86.39691662788391,10.0,4.0,,20.0,0.12472398,20,23.397612
,19.987955,199,18.19769,-4.8274455,-4.0935407,5.787085,8.114155,3980,15.183461,0.99421763,,0.4952345,-0.78708506,20,-156.62988,18.19769,7.6756535e-08,-3.4543009,9.805964e-05,-3.1806047,2.0581696,199,86.73399758338928,-4.736842,4.0,,20.0,1.0930103,20,23.297615
,19.987955,200,18.19769,-3.02211,-5.3812647,5.7940373,6.6547613,4000,16.59066,0.99685025,,7.1776056,-0.79403734,20,-158.8075,18.19769,7.599088e-08,-3.4521754,0.6884458,-3.1801398,3.7964082,200,87.12723565101624,-10.0,4.0,,20.0,0.08826886,20,23.245422
,19.987955,201,18.19769,-3.0268707,2.7230258,5.8013587,7.799012,4020,15.460648,0.9654691,,7.265583,-0.8013587,20,-161.07312,18.19769,7.523664e-08,-3.4500923,1.3097515,-3.1846862,2.2202337,201,87.50911259651184,-1.5789474,4.0,,20.0,2.1629972,20,23.259659
,19.987955,202,18.19769,-3.3562589,5.8133984,5.7796535,2.8417547,4040,20.36438,0.9725455,,1.4168656,-0.77965355,20,-157.48999,18.19769,7.449356e-08,-3.4498055,2.520086,-3.1789453,3.4365315,202,87.86962080001831,4.736842,4.0,,20.0,1.2877593,20,23.206135
,19.987955,203,18.19769,-3.5639,-10.4582615,5.756599,8.08413,4060,15.023498,0.99555224,,1.0995998,-0.75659895,20,-153.5896,18.19769,7.376145e-08,-3.4505181,0.10864228,-3.1775286,2.0526266,203,88.30026030540466,-4.736842,4.0,,20.0,1.0896533,20,23.107628
,19.987955,204,18.19769,-3.3445282,-16.55237,5.757669,6.6377134,4080,16.44913,0.99548316,,5.9749,-0.757669,20,-154.56445,18.19769,7.304006e-08,-3.4500272,2.8087308,-3.1770892,3.7969043,204,88.73907446861267,-10.0,4.0,,20.0,0.088,20,23.086842
,19.987955,205,18.19769,-4.962163,10.963562,5.763891,0.87117696,4100,22.180136,1.1114298,,7.0332203,-0.7638912,20,-156.59766,18.19769,7.232922e-08,-3.457442,3.849949e-09,-3.181548,6.815887,205,89.2538800239563,10.0,4.0,,20.0,0.12539323,20,23.051313
,19.987955,206,18.19769,-3.9984026,-12.460227,5.7383156,6.692088,4120,16.326517,1.0020574,,0.4952345,-0.7383156,20,-152.09302,18.19769,7.1628705e-08,-3.4595764,5.9015383e-06,-3.1858027,3.7640705,206,89.92289781570435,-10.0,4.0,,20.0,0.088770136,20,23.018604
,19.987955,207,18.19769,-3.666985,1.4215786,5.738635,5.4439445,4140,17.521076,0.95195574,,5.804486,-0.73863506,20,-152.89746,18.19769,7.0938306e-08,-3.4605849,0.0082497485,-3.1902144,2.7645578,207,90.55461192131042,1.5789474,4.0,,20.0,2.2984438,20,22.965021
,19.987955,208,18.19769,-3.2600853,-7.565499,5.7225847,6.70168,4160,16.206768,1.0053852,,2.4000547,-0.7225847,20,-150.2976,18.19769,7.025785e-08,-3.4598618,0.04407834,-3.1839914,3.7324088,208,91.22323870658875,-10.0,4.0,,20.0,0.088609494,20,22.908447
,19.987955,209,18.19769,-3.0901043,-7.633057,5.7287865,7.985956,4180,14.887752,0.9876538,,7.0189505,-0.72878647,20,-152.3164,18.19769,6.958713e-08,-3.458083,1.7071594,-3.1883616,2.0596888,209,91.90611553192139,-4.736842,4.0,,20.0,1.1015217,20,22.873707
,19.987955,210,18.19769,-3.089964,3.8655362,5.734495,2.7966402,4200,19.987423,0.97237796,,6.9275203,-0.73449516,20,-154.24402,18.19769,6.892597e-08,-3.4563947,0.018371224,-3.1878784,3.4406464,210,92.78396320343018,4.736842,4.0,,20.0,1.2993145,20,22.784063
,19.987955,211,18.19769,-3.4360533,-5.567688,5.713542,6.709969,4220,16.072384,1.0056045,,1.3132634,-0.713542,20,-150.55737,18.19769,6.827419e-08,-3.4564435,0.0076191644,-3.1864607,3.7166362,211,93.28719401359558,-10.0,4.0,,20.0,0.08882856,20,22.782352
,19.987955,212,18.19769,-3.0324926,0.22469425,5.7209554,7.91907,4240,14.868013,0.9665919,,7.2853026,-0.7209554,20,-152.84253,18.19769,6.7631625e-08,-3.4544332,1.5806906,-3.190768,2.136839,212,93.7311577796936,-2.631579,4.0,,20.0,1.8601732,20,22.787083
,19.987955,213,18.19769,-3.1832938,3.7495255,5.754317,7.1019397,4260,15.663209,0.95926946,,12.826942,-0.7543168,20,-160.66943,18.19769,6.699807e-08,-3.4533222,2.36419,-3.1867378,2.3691504,213,94.20091700553894,-0.5263158,4.0,,20.0,2.3660018,20,22.765148
,19.987955,214,18.19769,-3.4297495,10.429433,5.733582,0.87156063,4280,21.856607,1.1063894,,1.317169,-0.733582,20,-156.98657,18.19769,6.637338e-08,-3.4534097,0.90812624,-3.1803749,6.877161,214,94.82073187828064,10.0,4.0,,20.0,0.1252462,20,22.728168
,19.987955,215,18.19769,-3.934368,1.7899499,5.7092185,7.9591517,4300,14.693273,0.98664266,,0.4952345,-0.7092185,20,-152.48193,18.19769,6.575739e-08,-3.4551969,0.0038531597,-3.1844518,2.0595534,215,95.33700656890869,-4.736842,4.0,,20.0,1.0972233,20,22.652424
,19.987955,216,18.19769,-3.2884693,0.018643737,5.6921134,5.4379725,4320,17.129345,0.9741161,,2.0145433,-0.6921134,20,-149.49646,18.19769,6.514993e-08,-3.4544923,2.669377,-3.1840017,2.7499557,216,96.0345516204834,1.5789474,4.0,,20.0,2.2842083,20,22.567318
,19.987955,217,18.19769,-3.162234,-6.9858794,5.7473936,7.1619835,4340,15.445677,0.966986,,17.68797,-0.7473936,20,-162.18445,18.19769,6.455086e-08,-3.4532747,2.3343194,-3.1781013,2.3484974,217,96.65889573097229,-0.5263158,4.0,,20.0,2.345656,20,22.60766
,19.987955,218,18.19769,-3.071961,-5.2693243,5.75398,6.6464677,4360,15.954407,0.9950038,,7.183234,-0.75398016,20,-164.36768,18.19769,6.3960016e-08,-3.4516833,1.6206452,-3.1719475,3.769975,218,97.21254849433899,-10.0,4.0,,20.0,0.08754869,20,22.600874
,19.987955,219,18.19769,-3.0284774,-6.710509,5.75907,8.006719,4380,14.560978,0.9917091,,6.868732,-0.7590699,20,-166.23633,18.19769,6.3377236e-08,-3.4497883,2.042928,-3.1761227,2.0532057,219,97.7230851650238,-4.736842,4.0,,20.0,1.0881224,20,22.567696
,19.987955,220,18.19769,-3.0555124,-1.895899,5.765156,7.8248367,4400,14.658228,1.0050917,,7.097912,-0.7651558,20,-168.33423,18.19769,6.2802386e-08,-3.448039,2.062193,-3.1757221,2.0751722,220,98.22648191452026,-5.7894735,4.0,,20.0,0.75532246,20,22.483065
,19.987955,221,18.19769,-3.0641642,-2.4483662,5.82058,7.775368,4420,14.765157,0.96939725,,18.01384,-0.82058,20,-181.34814,18.19769,6.223532e-08,-3.4462857,2.129297,-3.1768298,2.201982,221,98.6951014995575,-1.5789474,4.0,,20.0,2.1460705,20,22.540525
,19.987955,222,18.19769,-3.040875,-2.7185209,5.8331327,8.103021,4440,14.362224,0.97740614,,8.607316,-0.83313274,20,-184.95544,18.19769,6.167591e-08,-3.4446027,2.0846336,-3.1716807,2.09058,222,99.48253965377808,-2.631579,4.0,,20.0,1.8250042,20,22.465244
,19.987955,223,18.19769,-3.0288086,10.968517,5.8421745,0.8682289,4460,21.600521,1.0997036,,7.849565,-0.84217453,20,-187.80493,18.19769,6.1124e-08,-3.4428442,0.013148488,-3.1679878,6.9426765,223,100.25992894172668,10.0,4.0,,20.0,0.12370434,20,22.46875
,19.987955,224,18.19769,-4.021083,2.1517248,5.818305,2.896536,4480,19.511864,0.9785463,,0.4952345,-0.818305,20,-183.3003,18.19769,6.057946e-08,-3.4450226,1.6525087,-3.1719077,3.450705,224,100.91414976119995,4.736842,4.0,,20.0,1.2787282,20,22.4084
,19.987955,225,18.19769,-3.3032646,-2.5154862,5.800424,8.101621,4500,14.2955065,0.9986568,,1.7951692,-0.8004241,20,-180.09546,18.19769,6.004219e-08,-3.4445007,0.61578697,-3.1706696,2.0404592,225,101.39052510261536,-4.736842,4.0,,20.0,1.0822048,20,22.397127
,19.987955,226,18.19769,-3.0377054,-1.6700943,5.8126802,7.8112817,4520,14.545862,0.9795025,,8.570449,-0.81268024,20,-183.66577,18.19769,5.9512015e-08,-3.442712,2.023974,-3.170306,2.1872337,226,101.82627534866333,-1.5789474,4.0,,20.0,2.1321154,20,22.357143
,19.987955,227,18.19769,-3.0614517,0.50471485,5.867051,7.919538,4540,14.459095,0.98204464,,18.154676,-0.8670511,20,-196.82056,18.19769,5.8988835e-08,-3.4411283,2.1296535,-3.1653311,2.1758535,227,102.32972884178162,-1.5789474,4.0,,20.0,2.1215348,20,22.378633
,19.987955,228,18.19769,-3.1754897,-11.878771,5.884004,6.548387,4560,15.7885895,0.97601706,,9.732469,-0.8840041,20,-201.55298,18.19769,5.847252e-08,-3.4400475,0.07591428,-3.160424,3.8629012,228,102.74979972839355,-10.0,4.0,,20.0,0.08654561,20,22.336977
,19.987955,229,18.19769,-3.5726218,-5.1834908,5.885722,7.931594,4580,14.376661,0.982624,,6.2772408,-0.88572216,20,-202.83032,18.19769,5.7962957e-08,-3.4407437,0.12901713,-3.1644208,2.1727943,229,103.18714451789856,-1.5789474,4.0,,20.0,2.1196046,20,22.308254
,19.987955,230,18.19769,-3.0129375,-12.394375,5.8916907,6.5837307,4600,15.6798935,0.98164445,,7.258545,-0.89169073,20,-205.08887,18.19769,5.7460028e-08,-3.4389644,0.9828913,-3.159565,3.8316793,230,103.61306047439575,-10.0,4.0,,20.0,0.0864713,20,22.263624
,19.987955,231,18.19769,-3.6687517,-1.6894162,5.8921475,8.154922,4620,14.067119,0.9988993,,5.9972386,-0.89214754,20,-206.08606,18.19769,5.6963614e-08,-3.4400513,0.62568223,-3.1635275,2.0212088,231,104.06554698944092,-4.736842,4.0,,20.0,1.0745032,20,22.22204
,19.987955,232,18.19769,-3.054927,-5.694625,5.944888,7.4657717,4640,14.802627,0.9803993,,18.127983,-0.9448881,20,-219.21399,18.19769,5.6473613e-08,-3.438401,2.0287485,-3.1632063,2.3176787,232,104.52048587799072,-0.5263158,4.0,,20.0,2.3109763,20,22.268398
,19.987955,233,18.19769,-3.0181115,-3.7823598,5.950696,8.238472,4660,13.965852,1.002755,,7.298194,-0.950696,20,-221.5122,18.19769,5.59899e-08,-3.4366877,1.9822083,-3.1575956,2.0113504,233,104.97815585136414,-4.736842,4.0,,20.0,1.0681483,20,22.204323
,19.987955,234,18.19769,-2.9983742,7.580489,5.956012,2.9375746,4680,19.252459,0.96815884,,7.1945662,-0.9560118,20,-223.70679,18.19769,5.5512377e-08,-3.434807,0.20703164,-3.1573045,3.4995513,234,105.49445652961731,4.736842,4.0,,20.0,1.2601905,20,22.190033
,19.987955,235,18.19769,-3.7082999,-10.591169,5.934339,6.5930977,4700,15.54696,0.9823982,,0.8629121,-0.93433905,20,-219.5697,18.19769,5.5040932e-08,-3.4361184,0.0002598296,-3.1561978,3.8452513,235,105.96008205413818,-10.0,4.0,,20.0,0.08618063,20,22.140057
,19.987955,236,18.19769,-3.3612626,18.247463,5.934984,0.865339,4720,21.27716,1.0945655,,6.08661,-0.9349842,20,-220.65625,18.19769,5.4575473e-08,-3.4358878,5.0614713e-06,-3.1600776,7.109114,236,106.40710043907166,10.0,4.0,,20.0,0.12272967,20,22.1425
,19.987955,237,18.19769,-6.3759747,-9.118479,5.9120317,8.220192,4740,13.88572,1.00196,,0.4952345,-0.91203165,20,-216.15149,18.19769,5.4115883e-08,-3.447932,3.9651936e-06,-3.163786,2.0197825,237,106.89478468894958,-4.736842,4.0,,20.0,1.074781,20,22.105911
,19.987955,238,18.19769,-3.1990871,-11.302026,5.9143004,6.633873,4760,15.429454,0.98962927,,6.451998,-0.91430044,20,-217.60352,18.19769,5.3662085e-08,-3.4468832,2.385886,-3.1634717,3.8289506,238,107.33509278297424,-10.0,4.0,,20.0,0.08680978,20,22.063328
,19.987955,239,18.19769,-3.4639215,-7.9780397,5.918179,7.90367,4780,14.100467,0.97320354,,6.8413563,-0.91817904,20,-219.44482,18.19769,5.3213974e-08,-3.44701,0.16602251,-3.1673,2.1747432,239,107.79874515533447,-1.5789474,4.0,,20.0,2.125716,20,22.004137
,19.987955,240,18.19769,-3.1094573,-10.75345,5.9211965,6.6948295,4800,15.328497,0.9983617,,6.6422544,-0.92119646,20,-221.08716,18.19769,5.2771455e-08,-3.44572,1.9669111,-3.1626205,3.7998166,240,108.25016474723816,-10.0,4.0,,20.0,0.08673592,20,22.023327
,19.987955,241,18.19769,-3.3758442,-7.7587175,5.921476,7.9645877,4820,13.976059,1.0118991,,5.9884634,-0.9214759,20,-222.07568,18.19769,5.233442e-08,-3.4454486,1.3506393,-3.1664171,2.0480464,241,108.60689926147461,-5.7894735,4.0,,20.0,0.7483268,20,21.940647
,19.987955,242,18.19769,-3.0887125,-14.809232,5.925507,6.71669,4840,15.196593,1.0022211,,6.8970733,-0.92550707,20,-223.97266,18.19769,5.19028e-08,-3.4439304,1.8710502,-3.1674576,3.7662556,242,108.93537855148315,-10.0,4.0,,20.0,0.08715648,20,21.913284
,19.987955,243,18.19769,-4.29811,1.3497131,5.9245768,2.8739858,4860,19.033735,0.9567395,,5.699365,-0.92457676,20,-224.67212,18.19769,5.1476494e-08,-3.447448,4.791152e-05,-3.1712213,3.5367033,243,109.2674560546875,4.736842,4.0,,20.0,1.2778509,20,21.90772
,19.987955,244,18.19769,-3.2481244,12.311824,5.9105105,0.85862005,4880,20.991348,1.0932252,,2.4924507,-0.91051054,20,-222.16455,18.19769,5.105542e-08,-3.4468193,0.24771744,-3.1700833,7.1949515,244,109.60405898094177,10.0,4.0,,20.0,0.12396383,20,21.849968
,19.987955,245,18.19769,-4.2723155,-10.283099,5.8884068,6.736597,4900,15.105281,1.0070939,,0.4952345,-0.88840675,20,-217.65967,18.19769,5.063949e-08,-3.4498446,1.2533206e-06,-3.1736653,3.7545125,245,109.96073198318481,-10.0,4.0,,20.0,0.087699205,20,21.841877
,19.987955,246,18.19769,-3.3056016,1.4847817,5.8889847,8.133908,4920,13.671049,0.9981278,,6.0305185,-0.8889847,20,-218.69019,18.19769,5.0228625e-08,-3.449241,1.0398625,-3.1773806,2.0191402,246,110.42927122116089,-4.736842,4.0,,20.0,1.089492,20,21.804958
,19.987955,247,18.19769,-3.2663689,3.2881327,5.874205,5.576078,4940,16.20354,0.9586787,,2.2384517,-0.8742051,20,-215.92871,18.19769,4.982274e-08,-3.4485126,2.6139405,-3.1770184,2.7737706,247,110.7546877861023,1.5789474,4.0,,20.0,2.2683127,20,21.77962
,19.987955,248,18.19769,-3.404087,-12.714037,5.8559895,6.7025275,4960,14.998114,1.0031531,,1.3566635,-0.85598946,20,-212.2854,18.19769,4.942175e-08,-3.448507,0.012045093,-3.1719172,3.7406528,248,111.08502125740051,-10.0,4.0,,20.0,0.087546036,20,21.700642
,19.987955,249,18.19769,-3.7166634,-0.22113559,5.855154,7.177438,4980,14.472524,0.9642557,,5.6479087,-0.85515404,20,-212.93335,18.19769,4.9025587e-08,-3.4495826,0.039539244,-3.1755886,2.3464575,249,111.42404699325562,-0.5263158,4.0,,20.0,2.3397694,20,21.649961
,19.987955,250,18.19769,-3.1377714,-2.0175912,5.904423,7.8211846,5000,13.8591795,0.9694363,,18.17255,-0.90442324,20,-226.10583,18.19769,4.8634167e-08,-3.448483,2.1704278,-3.1702437,2.1819685,250,111.75057101249695,-1.5789474,4.0,,20.0,2.1319828,20,21.680365
,19.987955,251,18.19769,-3.0442865,-1.2085407,5.9504414,7.909714,5020,13.784942,0.97158986,,17.454885,-0.95044136,20,-238.56079,18.19769,4.8247415e-08,-3.4469986,2.0814002,-3.165744,2.171742,251,112.10108160972595,-1.5789474,4.0,,20.0,2.122411,20,21.694656
,19.987955,252,18.19769,-3.0738633,-1.0453005,5.9989567,8.292561,5040,13.42803,0.9785114,,18.176357,-0.9989567,20,-251.73706,18.19769,4.7865257e-08,-3.445635,2.0245512,-3.1613,2.0605867,252,112.4420862197876,-2.631579,4.0,,20.0,1.8061574,20,21.72059
,19.987955,253,18.19769,-3.0779374,1.6547359,6.047124,8.10614,5060,13.6451235,0.97659886,,18.185232,-1.0471239,20,-264.92236,18.19769,4.7487628e-08,-3.4442708,2.146428,-3.1581185,2.153467,253,112.77607536315918,-1.5789474,4.0,,20.0,2.106288,20,21.751263
,19.987955,254,18.19769,-3.2594845,6.814086,6.0317507,2.9982762,5080,18.655634,0.9611646,,2.1424377,-1.0317507,20,-262.0647,18.19769,4.7114447e-08,-3.4436395,1.9297608,-3.1537726,3.5337238,254,113.19939494132996,4.736842,4.0,,20.0,1.2557474,20,21.65391
,19.987955,255,18.19769,-3.666397,-5.8889484,6.011982,8.212215,5100,13.411351,0.99048644,,0.9907114,-1.011982,20,-258.05542,18.19769,4.6745644e-08,-3.4446752,0.060305387,-3.15277,2.0054204,255,113.60427069664001,-4.736842,4.0,,20.0,1.0630063,20,21.623566
,19.987955,256,18.19769,-3.01657,6.460024,6.0168467,0.8683826,5120,20.733421,1.0963532,,7.257183,-1.0168467,20,-260.31274,18.19769,4.6381153e-08,-3.4430437,0.0007631953,-3.152524,7.326371,256,114.0149929523468,10.0,4.0,,20.0,0.121806115,20,21.601805
,19.987955,257,18.19769,-3.638289,-7.0943303,5.9974637,6.691263,5140,14.907182,0.9994745,,1.0354798,-0.9974637,20,-256.34814,18.19769,4.6020915e-08,-3.4434621,0.0007978574,-3.155947,3.8153346,257,114.56592965126038,-10.0,4.0,,20.0,0.086159006,20,21.598446
,19.987955,258,18.19769,-3.0613902,-0.77497464,6.0016975,8.037605,5160,13.540925,0.9772712,,7.0898976,-1.0016975,20,-258.438,18.19769,4.566485e-08,-3.441994,0.823287,-3.1594954,2.1570907,258,115.20894813537598,-1.5789474,4.0,,20.0,2.10919,20,21.57853
,19.987955,259,18.19769,-3.0895212,-2.3667536,6.048755,8.132626,5180,13.471961,0.9795944,,18.18956,-1.0487552,20,-271.62756,18.19769,4.531291e-08,-3.4407248,2.1470377,-3.1552217,2.1474965,259,115.70879316329956,-1.5789474,4.0,,20.0,2.1001954,20,21.604588
,19.987955,260,18.19769,-3.0185273,-2.342053,6.061685,8.298561,5200,13.270424,0.99687386,,9.410488,-1.0616851,20,-276.0381,18.19769,4.4965024e-08,-3.439184,1.7121555,-3.1509993,1.9998207,260,116.22883892059326,-4.736842,4.0,,20.0,1.0611256,20,21.568985
,19.987955,261,18.19769,-3.0165312,-4.6077394,6.0760384,8.177608,5220,13.369544,0.984156,,9.80796,-1.0760384,20,-280.84607,18.19769,4.4621125e-08,-3.4375796,1.9999065,-3.150765,2.1355484,261,116.72647953033447,-1.5789474,4.0,,20.0,2.090856,20,21.547152
,19.987955,262,18.19769,-2.9904554,-4.200069,6.0806365,8.3220215,5240,13.172696,1.0003974,,7.280634,-1.0806365,20,-283.1267,18.19769,4.428116e-08,-3.435938,1.9831802,-3.14661,1.9891647,262,117.21075820922852,-4.736842,4.0,,20.0,1.0564783,20,21.494717
,19.987955,263,18.19769,-2.9845495,0.8004453,6.084609,4.871495,5260,16.570957,0.9661257,,7.1254964,-1.084609,20,-285.2522,18.19769,4.3945054e-08,-3.4342237,0.45878893,-3.1463954,2.9969783,263,117.73621439933777,2.631579,4.0,,20.0,1.9509419,20,21.442451
,19.987955,264,18.19769,-3.1810603,-13.622161,6.086126,6.642255,5280,14.797726,0.9902628,,6.4849825,-1.0861259,20,-286.73718,18.19769,4.361277e-08,-3.4334002,0.062695004,-3.1427999,3.8564982,264,118.2581434249878,-10.0,4.0,,20.0,0.085033685,20,21.43998
,19.987955,265,18.19769,-3.9673233,-6.3694468,6.0873604,8.161316,5300,13.252215,0.986052,,6.4133162,-1.0873604,20,-288.1505,18.19769,4.3284235e-08,-3.4354618,0.05667747,-3.1462586,2.126353,265,118.74455046653748,-1.5789474,4.0,,20.0,2.0814552,20,21.413532
,19.987955,266,18.19769,-3.0282524,-12.75564,6.0917535,6.691766,5320,14.70954,0.9976231,,7.2559233,-1.0917535,20,-290.40637,18.19769,4.29594e-08,-3.4339871,1.3649476,-3.1422012,3.829608,266,119.27249884605408,-10.0,4.0,,20.0,0.08498279,20,21.401306
,19.987955,267,18.19769,-3.747723,10.7212925,6.090417,0.86048573,5340,20.519554,1.0772961,,5.734979,-1.0904169,20,-291.14136,18.19769,4.2638213e-08,-3.435181,3.969891e-07,-3.145634,7.427699,267,119.77968764305115,10.0,4.0,,20.0,0.12096974,20,21.38004
,19.987955,268,18.19769,-4.0403366,-5.8555856,6.0695395,8.025299,5360,13.332837,1.0077317,,0.4952345,-1.0695395,20,-286.6366,18.19769,4.232061e-08,-3.4371815,0.0011319489,-3.1489193,2.0439384,268,120.2751817703247,-5.7894735,4.0,,20.0,0.73534656,20,21.358135
,19.987955,269,18.19769,-3.01077,-1.426059,6.074067,8.3010025,5380,13.006274,1.0020082,,7.287503,-1.0740671,20,-288.92407,18.19769,4.200654e-08,-3.4355714,1.9472634,-3.1499038,1.9857497,269,120.82946038246155,-4.736842,4.0,,20.0,1.0599637,20,21.307278
,19.987955,270,18.19769,-3.0468879,-1.6027889,6.1188836,8.207541,5400,13.141006,0.9846969,,18.174387,-1.1188836,20,-302.0985,18.19769,4.169596e-08,-3.4341278,2.0978744,-3.1496816,2.129656,270,121.41977286338806,-1.5789474,4.0,,20.0,2.0885923,20,21.348549
,19.987955,271,18.19769,-3.0349047,-7.8541336,6.163318,8.2926,5420,13.078322,0.9866242,,18.16073,-1.1633182,20,-315.25928,18.19769,4.1388805e-08,-3.432715,2.074363,-3.1456728,2.1208153,271,121.94014286994934,-1.5789474,4.0,,20.0,2.0802362,20,21.370922
,19.987955,272,18.19769,-3.098415,-7.3263903,6.166196,6.7217984,5440,14.588687,1.0008669,,6.9459925,-1.1661959,20,-317.20532,18.19769,4.1085034e-08,-3.431539,1.9141695,-3.141709,3.8525722,272,122.64461946487427,-10.0,4.0,,20.0,0.084940985,20,21.310486
,19.987955,273,18.19769,-3.0645719,-4.6909623,6.1676655,8.420128,5460,12.87574,1.0063728,,6.567447,-1.1676655,20,-318.7727,18.19769,4.07846e-08,-3.4302008,1.7328786,-3.1450667,1.9736764,273,123.17099189758301,-4.736842,4.0,,20.0,1.054849,20,21.295868
,19.987955,274,18.19769,-2.979938,11.145237,6.1717377,3.0109434,5480,18.256418,0.9504135,,7.2834845,-1.1717377,20,-321.05615,18.19769,4.0487446e-08,-3.428538,0.12210129,-3.1448665,3.5997572,274,123.653080701828,4.736842,4.0,,20.0,1.2446133,20,21.26736
,19.987955,275,18.19769,-4.120854,2.0916924,6.1510963,8.413337,5500,12.819433,1.0065674,,0.4952345,-1.1510963,20,-316.5515,18.19769,4.0193527e-08,-3.431244,0.0023183671,-3.1439774,1.9731104,275,124.29742670059204,-4.736842,4.0,,20.0,1.0537006,20,21.232769
