TimeElapsed,Iteration,TimestepsSoFar,LQGmu1_higher,ReturnMean,LQGmu1_actor,LQGsigma_higher
7.310744285583496,255,5100,-0.71,0.9561277,-0.753204,0.14999999
7.330690622329712,256,5120,-0.71,0.9561282,-0.8427491,0.14999999
7.354077100753784,257,5140,-0.71,0.9561279,-0.6010374,0.14999999
7.3837175369262695,258,5160,-0.71,0.9561281,-0.679851,0.14999999
7.409668207168579,259,5180,-0.71,0.95612717,-0.7395427,0.14999999
7.435733079910278,260,5200,-0.71,0.95612687,-0.6201954,0.14999999
7.460491895675659,261,5220,-0.71,0.95612764,-0.82357967,0.14999999
7.493872404098511,262,5240,-0.71,0.95612794,-0.689871,0.14999999
7.522805690765381,263,5260,-0.71,0.9561286,-0.7786675,0.14999999
7.549540758132935,264,5280,-0.71,0.956128,-0.84583104,0.14999999
7.573397159576416,265,5300,-0.71,0.9561284,-0.88964367,0.14999999
7.603086233139038,266,5320,-0.71,0.9561279,-0.81333643,0.14999999
7.632034778594971,267,5340,-0.71,0.9561276,-0.6829515,0.14999999
7.660851240158081,268,5360,-0.71,0.9561279,-0.7124792,0.14999999
7.689908504486084,269,5380,-0.71,0.9561289,-0.5858456,0.14999999
7.717095136642456,270,5400,-0.71,0.9561295,-0.71089405,0.14999999
7.750337362289429,271,5420,-0.71,0.9561298,-0.9453194,0.14999999
7.7871997356414795,272,5440,-0.71,0.9561296,-0.6097396,0.14999999
7.820766448974609,273,5460,-0.71,0.9561287,-0.7082795,0.14999999
7.85075306892395,274,5480,-0.71,0.9561275,-0.46968517,0.14999999
7.880567312240601,275,5500,-0.71,0.9561273,-0.45392996,0.14999999
7.914062261581421,276,5520,-0.71,0.95612824,-0.5497944,0.14999999
7.947120904922485,277,5540,-0.71,0.9561287,-0.76751614,0.14999999
7.992690563201904,278,5560,-0.71,0.956128,-0.7369298,0.14999999
8.02221393585205,279,5580,-0.71,0.95612895,-0.6289328,0.14999999
8.046750783920288,280,5600,-0.71,0.9561286,-0.6086712,0.14999999
8.07613205909729,281,5620,-0.71,0.9561292,-0.59489995,0.14999999
8.105100870132446,282,5640,-0.71,0.956129,-0.61007696,0.14999999
8.1260404586792,283,5660,-0.71,0.9561288,-0.74907243,0.14999999
8.147119998931885,284,5680,-0.71,0.95612854,-0.52314675,0.14999999
8.178552627563477,285,5700,-0.71,0.9561278,-0.5482169,0.14999999
8.203548192977905,286,5720,-0.71,0.95612854,-0.90089333,0.14999999
8.231682777404785,287,5740,-0.71,0.9561289,-0.6345186,0.14999999
8.269005537033081,288,5760,-0.71,0.9561284,-0.72851366,0.14999999
8.293123245239258,289,5780,-0.71,0.956128,-0.7909533,0.14999999
8.321174144744873,290,5800,-0.71,0.9561285,-0.83731115,0.14999999
8.343552827835083,291,5820,-0.71,0.9561284,-0.7515657,0.14999999
8.365243196487427,292,5840,-0.71,0.95612824,-0.9024477,0.14999999
8.38858938217163,293,5860,-0.71,0.9561276,-0.7068737,0.14999999
8.409871101379395,294,5880,-0.71,0.95612836,-0.55225134,0.14999999
8.436531782150269,295,5900,-0.71,0.9561295,-0.89920413,0.14999999
8.469128131866455,296,5920,-0.71,0.9561297,-0.86680984,0.14999999
8.49393606185913,297,5940,-0.71,0.9561301,-0.7718627,0.14999999
8.520757913589478,298,5960,-0.71,0.95612985,-0.59137017,0.14999999
8.551948308944702,299,5980,-0.71,0.9561308,-0.9031419,0.14999999
8.591051578521729,300,6000,-0.71,0.9561304,-0.64640933,0.14999999
8.621365070343018,301,6020,-0.71,0.9561308,-0.6532351,0.14999999
8.64588975906372,302,6040,-0.71,0.95613146,-0.42807457,0.14999999
8.670373678207397,303,6060,-0.71,0.95613223,-0.6320622,0.14999999
8.692032814025879,304,6080,-0.71,0.9561333,-0.6652176,0.14999999
8.717710494995117,305,6100,-0.71,0.9561337,-0.5977105,0.14999999
8.740350246429443,306,6120,-0.71,0.9561338,-0.6800952,0.14999999
8.76701831817627,307,6140,-0.71,0.956134,-0.6196396,0.14999999
8.786720514297485,308,6160,-0.71,0.95613366,-0.6632635,0.14999999
8.80453372001648,309,6180,-0.71,0.9561337,-0.5007998,0.14999999
8.829211711883545,310,6200,-0.71,0.9561334,-0.8714403,0.14999999
8.852131605148315,311,6220,-0.71,0.9561336,-0.81267655,0.14999999
8.880120515823364,312,6240,-0.71,0.95613265,-0.5076167,0.14999999
8.901245355606079,313,6260,-0.71,0.9561321,-0.82081616,0.14999999
8.919665575027466,314,6280,-0.71,0.95613223,-0.7761387,0.14999999
8.941129207611084,315,6300,-0.71,0.95613104,-0.5153292,0.14999999
8.967435836791992,316,6320,-0.71,0.9561308,-0.8109708,0.14999999
8.99147367477417,317,6340,-0.71,0.95613056,-0.6351911,0.14999999
9.01553750038147,318,6360,-0.71,0.9561308,-0.47350168,0.14999999
9.039605379104614,319,6380,-0.71,0.95613104,-0.9028117,0.14999999
9.06459665298462,320,6400,-0.71,0.956131,-0.95729136,0.14999999
9.08869457244873,321,6420,-0.71,0.95612967,-0.7286739,0.14999999
9.114967823028564,322,6440,-0.71,0.95612955,-0.80390716,0.14999999
9.138264656066895,323,6460,-0.71,0.95612895,-0.78407633,0.14999999
9.168726682662964,324,6480,-0.71,0.95612854,-0.8743036,0.14999999
9.195431470870972,325,6500,-0.71,0.9561289,-0.8118212,0.14999999
9.223383665084839,326,6520,-0.71,0.95612854,-0.492431,0.14999999
9.251223087310791,327,6540,-0.71,0.95612806,-0.8135307,0.14999999
9.273562908172607,328,6560,-0.71,0.95612735,-0.82211524,0.14999999
9.29498839378357,329,6580,-0.71,0.95612735,-1.0279632,0.14999999
9.324170112609863,330,6600,-0.71,0.956126,-0.7128624,0.14999999
9.360692262649536,331,6620,-0.71,0.9561257,-0.6143855,0.14999999
9.393272399902344,332,6640,-0.71,0.9561264,-0.72553563,0.14999999
9.424326419830322,333,6660,-0.71,0.95612615,-0.72876877,0.14999999
9.450096845626831,334,6680,-0.71,0.95612633,-0.5732039,0.14999999
9.483306169509888,335,6700,-0.71,0.9561252,-0.7453813,0.14999999
9.510955810546875,336,6720,-0.71,0.9561254,-0.5786134,0.14999999
9.538294315338135,337,6740,-0.71,0.9561243,-0.76709616,0.14999999
9.563963890075684,338,6760,-0.71,0.95612437,-0.8732247,0.14999999
9.586667776107788,339,6780,-0.71,0.9561242,-0.5677866,0.14999999
9.611363172531128,340,6800,-0.71,0.9561242,-0.5653891,0.14999999
9.641092538833618,341,6820,-0.71,0.95612496,-0.50513977,0.14999999
9.67142391204834,342,6840,-0.71,0.95612484,-0.5332252,0.14999999
9.701300382614136,343,6860,-0.71,0.95612603,-0.9057671,0.14999999
9.730928421020508,344,6880,-0.71,0.9561266,-0.66428065,0.14999999
9.760249376296997,345,6900,-0.71,0.9561267,-0.58398926,0.14999999
9.805098056793213,346,6920,-0.71,0.9561275,-0.7197548,0.14999999
9.834142684936523,347,6940,-0.71,0.9561277,-0.8056933,0.14999999
9.873408794403076,348,6960,-0.71,0.9561278,-0.798919,0.14999999
9.921929597854614,349,6980,-0.71,0.9561283,-0.6799524,0.14999999
9.952083110809326,350,7000,-0.71,0.95612866,-0.57887006,0.14999999
9.982611656188965,351,7020,-0.71,0.95612866,-0.46815515,0.14999999
10.019263744354248,352,7040,-0.71,0.9561282,-0.7219402,0.14999999
10.045896530151367,353,7060,-0.71,0.95612854,-0.745099,0.14999999
10.077333927154541,354,7080,-0.71,0.9561283,-0.40749407,0.14999999
10.108255386352539,355,7100,-0.71,0.95612967,-1.0950382,0.14999999
10.142203092575073,356,7120,-0.71,0.9561283,-0.55523175,0.14999999
10.173590660095215,357,7140,-0.71,0.9561285,-0.9650862,0.14999999
10.200907707214355,358,7160,-0.71,0.9561284,-0.5462476,0.14999999
10.229486465454102,359,7180,-0.71,0.95612895,-1.1077651,0.14999999
10.260604858398438,360,7200,-0.71,0.9561293,-0.69785285,0.14999999
10.286585092544556,361,7220,-0.71,0.9561286,-0.8184496,0.14999999
10.314798355102539,362,7240,-0.71,0.9561285,-0.74918795,0.14999999
10.33755612373352,363,7260,-0.71,0.9561286,-0.804744,0.14999999
10.366200923919678,364,7280,-0.71,0.9561288,-0.6791722,0.14999999
10.396602153778076,365,7300,-0.71,0.9561278,-0.6132277,0.14999999
10.425933599472046,366,7320,-0.71,0.95612806,-0.52256316,0.14999999
10.45563817024231,367,7340,-0.71,0.9561273,-0.6867392,0.14999999
10.484925508499146,368,7360,-0.71,0.9561269,-0.58570176,0.14999999
10.515233516693115,369,7380,-0.71,0.9561275,-0.8927531,0.14999999
10.545151472091675,370,7400,-0.71,0.9561274,-0.9374406,0.14999999
10.575906753540039,371,7420,-0.71,0.9561269,-0.72147185,0.14999999
10.605968952178955,372,7440,-0.71,0.95612687,-0.6043104,0.14999999
10.635984420776367,373,7460,-0.71,0.9561267,-0.46943688,0.14999999
10.664474964141846,374,7480,-0.71,0.956127,-0.6521772,0.14999999
10.694355487823486,375,7500,-0.71,0.9561271,-0.604367,0.14999999
