TimestepsSoFar,ReturnMean,Iteration,LQGsigma_higher,LQGmu1_higher,TimeElapsed,LQGmu1_actor
15080,0.95608944,754,0.14999999,-0.8,27.953851461410522,-0.7598677
15100,0.95608914,755,0.14999999,-0.8,27.98621416091919,-0.73754156
15120,0.9560895,756,0.14999999,-0.8,28.016941785812378,-0.7209747
15140,0.9560896,757,0.14999999,-0.8,28.047881841659546,-0.9221561
15160,0.9560893,758,0.14999999,-0.8,28.07513666152954,-0.6475271
15180,0.95608896,759,0.14999999,-0.8,28.106261014938354,-0.90396845
15200,0.9560887,760,0.14999999,-0.8,28.137741565704346,-0.62304807
15220,0.956089,761,0.14999999,-0.8,28.167928457260132,-0.78364635
15240,0.9560893,762,0.14999999,-0.8,28.197142839431763,-0.8924317
15260,0.9560893,763,0.14999999,-0.8,28.22708559036255,-0.8760433
15280,0.9560894,764,0.14999999,-0.8,28.25707244873047,-0.6401332
15300,0.9560898,765,0.14999999,-0.8,28.283438205718994,-0.94047
15320,0.95608926,766,0.14999999,-0.8,28.343387603759766,-0.72364175
15340,0.95608914,767,0.14999999,-0.8,28.389577388763428,-0.95403796
15360,0.9560888,768,0.14999999,-0.8,28.452247619628906,-0.93463445
15380,0.95608896,769,0.14999999,-0.8,28.49732255935669,-0.77888244
15400,0.95608926,770,0.14999999,-0.8,28.537254333496094,-0.8305363
15420,0.9560892,771,0.14999999,-0.8,28.58050298690796,-0.6496605
15440,0.9560895,772,0.14999999,-0.8,28.623607635498047,-0.92534506
15460,0.95608926,773,0.14999999,-0.8,28.684202909469604,-0.7874067
15480,0.95608956,774,0.14999999,-0.8,28.732608556747437,-0.75727564
15500,0.95609,775,0.14999999,-0.8,28.79732894897461,-0.81748223
15520,0.9560902,776,0.14999999,-0.8,28.839695692062378,-1.2176716
15540,0.9560896,777,0.14999999,-0.8,28.895103216171265,-0.7360705
15560,0.95608985,778,0.14999999,-0.8,28.940942764282227,-0.96791816
15580,0.9560895,779,0.14999999,-0.8,29.001348733901978,-0.8389061
15600,0.9560888,780,0.14999999,-0.8,29.058035373687744,-0.7873929
15620,0.95608866,781,0.14999999,-0.8,29.096579790115356,-0.7565325
15640,0.9560888,782,0.14999999,-0.8,29.126922607421875,-1.0242634
15660,0.9560888,783,0.14999999,-0.8,29.172039270401,-0.69117796
15680,0.9560892,784,0.14999999,-0.8,29.203729391098022,-0.7620101
15700,0.95608944,785,0.14999999,-0.8,29.233539581298828,-0.8291917
15720,0.9560894,786,0.14999999,-0.8,29.262747049331665,-0.70235646
15740,0.95608974,787,0.14999999,-0.8,29.292280435562134,-0.81485635
15760,0.95608926,788,0.14999999,-0.8,29.333835124969482,-0.8428852
15780,0.9560893,789,0.14999999,-0.8,29.364399194717407,-0.8406384
15800,0.95608944,790,0.14999999,-0.8,29.39238929748535,-0.64407104
15820,0.95608974,791,0.14999999,-0.8,29.423537254333496,-0.8372276
15840,0.9560897,792,0.14999999,-0.8,29.4493248462677,-0.6675613
15860,0.95608974,793,0.14999999,-0.8,29.478312969207764,-0.7653371
15880,0.9560898,794,0.14999999,-0.8,29.50890278816223,-0.7566259
15900,0.95608985,795,0.14999999,-0.8,29.54025411605835,-0.9138722
15920,0.9560898,796,0.14999999,-0.8,29.58396005630493,-0.5251683
15940,0.9560902,797,0.14999999,-0.8,29.63379716873169,-0.7699565
15960,0.95609033,798,0.14999999,-0.8,29.672110557556152,-0.6875875
15980,0.95609057,799,0.14999999,-0.8,29.708956480026245,-0.8034903
16000,0.9560904,800,0.14999999,-0.8,29.75318169593811,-0.8014115
16020,0.95609033,801,0.14999999,-0.8,29.784478187561035,-0.9884247
16040,0.95609,802,0.14999999,-0.8,29.817524909973145,-0.6141335
16060,0.95609057,803,0.14999999,-0.8,29.845368146896362,-0.6391908
16080,0.9560907,804,0.14999999,-0.8,29.87289309501648,-0.82853985
16100,0.95609075,805,0.14999999,-0.8,29.90433692932129,-0.9280431
16120,0.95609087,806,0.14999999,-0.8,29.95709776878357,-0.82494146
16140,0.956091,807,0.14999999,-0.8,29.986809253692627,-0.9473587
16160,0.9560905,808,0.14999999,-0.8,30.01770567893982,-0.5608945
16180,0.9560906,809,0.14999999,-0.8,30.051687240600586,-0.881346
16200,0.9560908,810,0.14999999,-0.8,30.081055402755737,-0.51118326
16220,0.95609087,811,0.14999999,-0.8,30.105332136154175,-0.8868098
16240,0.9560909,812,0.14999999,-0.8,30.132051944732666,-0.78481686
16260,0.95609087,813,0.14999999,-0.8,30.178942441940308,-0.7772359
16280,0.9560913,814,0.14999999,-0.8,30.212069988250732,-0.7463446
16300,0.9560914,815,0.14999999,-0.8,30.24623203277588,-1.0893376
16320,0.9560908,816,0.14999999,-0.8,30.280144929885864,-0.72337127
16340,0.9560909,817,0.14999999,-0.8,30.310624361038208,-0.80337864
16360,0.9560909,818,0.14999999,-0.8,30.348015069961548,-0.8130668
16380,0.9560907,819,0.14999999,-0.8,30.383930683135986,-0.68382317
16400,0.95609117,820,0.14999999,-0.8,30.418565034866333,-0.6920321
16420,0.95609134,821,0.14999999,-0.8,30.447097539901733,-0.8733313
16440,0.9560912,822,0.14999999,-0.8,30.476308345794678,-0.5395134
16460,0.9560912,823,0.14999999,-0.8,30.50682497024536,-0.8037192
16480,0.9560911,824,0.14999999,-0.8,30.53625464439392,-0.8297686
16500,0.9560911,825,0.14999999,-0.8,30.566363096237183,-0.84881747
16520,0.9560907,826,0.14999999,-0.8,30.601301431655884,-0.7294278
16540,0.9560907,827,0.14999999,-0.8,30.628076791763306,-0.789199
16560,0.9560902,828,0.14999999,-0.8,30.657876014709473,-0.9392313
16580,0.95609045,829,0.14999999,-0.8,30.688149452209473,-0.70386034
16600,0.95609057,830,0.14999999,-0.8,30.717960119247437,-0.8591827
16620,0.9560906,831,0.14999999,-0.8,30.747846364974976,-0.94634783
16640,0.9560906,832,0.14999999,-0.8,30.77472972869873,-0.80778724
16660,0.9560908,833,0.14999999,-0.8,30.803757190704346,-0.54259074
16680,0.95609105,834,0.14999999,-0.8,30.834696769714355,-0.9713044
16700,0.956091,835,0.14999999,-0.8,30.864557027816772,-0.79878175
16720,0.9560913,836,0.14999999,-0.8,30.90036368370056,-0.87901974
16740,0.95609087,837,0.14999999,-0.8,30.927366971969604,-0.6414836
16760,0.9560911,838,0.14999999,-0.8,30.950401544570923,-0.9286389
16780,0.9560912,839,0.14999999,-0.8,30.982023239135742,-0.6454727
16800,0.9560911,840,0.14999999,-0.8,31.01241111755371,-0.7523972
16820,0.95609117,841,0.14999999,-0.8,31.048680067062378,-0.94647
16840,0.9560912,842,0.14999999,-0.8,31.08875298500061,-0.69792414
16860,0.9560914,843,0.14999999,-0.8,31.14817523956299,-0.8313873
16880,0.9560916,844,0.14999999,-0.8,31.195456504821777,-0.66270614
16900,0.9560912,845,0.14999999,-0.8,31.236781358718872,-0.9217287
16920,0.9560909,846,0.14999999,-0.8,31.278792142868042,-1.0164512
16940,0.956091,847,0.14999999,-0.8,31.32262372970581,-0.60728306
16960,0.9560908,848,0.14999999,-0.8,31.361941814422607,-0.8482664
16980,0.9560906,849,0.14999999,-0.8,31.39174199104309,-0.5941044
17000,0.9560908,850,0.14999999,-0.8,31.426056623458862,-0.876391
17020,0.95609057,851,0.14999999,-0.8,31.459068298339844,-0.94638354
17040,0.9560902,852,0.14999999,-0.8,31.494086980819702,-0.6707681
17060,0.9560899,853,0.14999999,-0.8,31.534244775772095,-0.9787004
17080,0.95608985,854,0.14999999,-0.8,31.576435089111328,-0.7868854
17100,0.9560901,855,0.14999999,-0.8,31.608025312423706,-0.77205664
17120,0.9560899,856,0.14999999,-0.8,31.632787704467773,-0.7605346
17140,0.9560899,857,0.14999999,-0.8,31.66342568397522,-0.63857925
17160,0.9560901,858,0.14999999,-0.8,31.689722776412964,-0.6635484
17180,0.9560901,859,0.14999999,-0.8,31.721518516540527,-0.9262411
17200,0.95609033,860,0.14999999,-0.8,31.75648307800293,-0.82269764
17220,0.95609033,861,0.14999999,-0.8,31.788190603256226,-0.7493254
17240,0.9560902,862,0.14999999,-0.8,31.832226276397705,-1.0264431
17260,0.9560899,863,0.14999999,-0.8,31.86298680305481,-0.8475629
17280,0.95608985,864,0.14999999,-0.8,31.895434141159058,-0.6441288
17300,0.95609003,865,0.14999999,-0.8,31.932575464248657,-0.56651247
17320,0.95609033,866,0.14999999,-0.8,31.969684600830078,-0.79818964
17340,0.95609045,867,0.14999999,-0.8,32.00073862075806,-0.7610146
17360,0.95609003,868,0.14999999,-0.8,32.046223640441895,-0.80142254
17380,0.95609,869,0.14999999,-0.8,32.072837114334106,-0.93620247
17400,0.95609,870,0.14999999,-0.8,32.10513401031494,-0.64236504
17420,0.9560901,871,0.14999999,-0.8,32.13007164001465,-0.5294537
17440,0.95609033,872,0.14999999,-0.8,32.16336512565613,-0.9541083
17460,0.95609033,873,0.14999999,-0.8,32.19773769378662,-0.68712705
17480,0.95609057,874,0.14999999,-0.8,32.233261585235596,-0.76905406
17500,0.9560904,875,0.14999999,-0.8,32.27651047706604,-1.0765607
17520,0.95609003,876,0.14999999,-0.8,32.32264423370361,-0.7672502
17540,0.9560899,877,0.14999999,-0.8,32.353715896606445,-0.67676914
17560,0.95609,878,0.14999999,-0.8,32.384634256362915,-0.66881037
17580,0.95609,879,0.14999999,-0.8,32.416738986968994,-0.8672283
17600,0.95609003,880,0.14999999,-0.8,32.444419145584106,-0.66924465
17620,0.9560902,881,0.14999999,-0.8,32.48428201675415,-0.6167938
17640,0.9560902,882,0.14999999,-0.8,32.52244210243225,-0.63532937
17660,0.95609033,883,0.14999999,-0.8,32.56487488746643,-0.9274685
17680,0.95609033,884,0.14999999,-0.8,32.62527561187744,-0.7557444
17700,0.95609057,885,0.14999999,-0.8,32.676673412323,-0.56415683
17720,0.9560908,886,0.14999999,-0.8,32.75386190414429,-0.95992315
17740,0.9560909,887,0.14999999,-0.8,32.84695529937744,-0.8814675
17760,0.956091,888,0.14999999,-0.8,32.908525466918945,-1.02339
17780,0.9560907,889,0.14999999,-0.8,32.96329355239868,-1.0359249
17800,0.95609057,890,0.14999999,-0.8,32.99749732017517,-1.0020435
17820,0.95609057,891,0.14999999,-0.8,33.040263175964355,-1.0139453
17840,0.9560902,892,0.14999999,-0.8,33.07679724693298,-1.1656617
17860,0.95608956,893,0.14999999,-0.8,33.11617088317871,-0.64557123
17880,0.9560898,894,0.14999999,-0.8,33.148656129837036,-0.621316
17900,0.9560896,895,0.14999999,-0.8,33.18533658981323,-0.8960102
17920,0.9560894,896,0.14999999,-0.8,33.2217960357666,-0.664272
17940,0.9560895,897,0.14999999,-0.8,33.25306963920593,-0.4410447
17960,0.9560897,898,0.14999999,-0.8,33.285945653915405,-1.0302258
17980,0.95608944,899,0.14999999,-0.8,33.31660747528076,-0.8393221
18000,0.95608944,900,0.14999999,-0.8,33.35155272483826,-1.0058591
18020,0.9560893,901,0.14999999,-0.8,33.385650396347046,-0.7330411
18040,0.9560891,902,0.14999999,-0.8,33.41719961166382,-1.0337738
18060,0.95608884,903,0.14999999,-0.8,33.44869828224182,-1.0541441
18080,0.9560884,904,0.14999999,-0.8,33.480202198028564,-0.6116121
18100,0.9560886,905,0.14999999,-0.8,33.51163935661316,-1.1114694
18120,0.95608866,906,0.14999999,-0.8,33.547735929489136,-0.56393576
18140,0.9560889,907,0.14999999,-0.8,33.58559250831604,-0.8017944
18160,0.95608896,908,0.14999999,-0.8,33.621373653411865,-0.81090134
18180,0.9560892,909,0.14999999,-0.8,33.65969920158386,-0.8009777
18200,0.95608926,910,0.14999999,-0.8,33.757694482803345,-0.9496985
18220,0.9560892,911,0.14999999,-0.8,33.83396339416504,-0.8278498
18240,0.95608926,912,0.14999999,-0.8,33.88916063308716,-0.8597517
18260,0.9560893,913,0.14999999,-0.8,33.928913831710815,-0.8791053
18280,0.9560889,914,0.14999999,-0.8,33.96068859100342,-0.7699295
18300,0.9560891,915,0.14999999,-0.8,33.991331338882446,-0.7277523
18320,0.9560892,916,0.14999999,-0.8,34.02257585525513,-0.8028721
18340,0.9560893,917,0.14999999,-0.8,34.053853034973145,-0.8689638
18360,0.9560894,918,0.14999999,-0.8,34.090871810913086,-0.6439985
18380,0.9560896,919,0.14999999,-0.8,34.12052273750305,-0.5368291
18400,0.9560897,920,0.14999999,-0.8,34.15049457550049,-0.86821204
18420,0.95608974,921,0.14999999,-0.8,34.18116283416748,-0.79689384
18440,0.9560899,922,0.14999999,-0.8,34.20756554603577,-0.79776
18460,0.95609015,923,0.14999999,-0.8,34.23718500137329,-0.830968
18480,0.9560902,924,0.14999999,-0.8,34.2685980796814,-0.548928
18500,0.95609003,925,0.14999999,-0.8,34.29994177818298,-0.70692897
18520,0.95609033,926,0.14999999,-0.8,34.3288140296936,-0.64301574
18540,0.9560906,927,0.14999999,-0.8,34.36125063896179,-1.0566052
18560,0.9560901,928,0.14999999,-0.8,34.41570544242859,-0.82837325
18580,0.95609045,929,0.14999999,-0.8,34.458481788635254,-0.697603
18600,0.9560906,930,0.14999999,-0.8,34.50391507148743,-0.8390319
18620,0.9560905,931,0.14999999,-0.8,34.54777669906616,-0.96733695
18640,0.95608974,932,0.14999999,-0.8,34.59942674636841,-1.0301579
18660,0.9560895,933,0.14999999,-0.8,34.638659715652466,-0.829417
18680,0.95608974,934,0.14999999,-0.8,34.673757553100586,-0.58327955
18700,0.95608926,935,0.14999999,-0.8,34.70491576194763,-0.9021866
18720,0.95608896,936,0.14999999,-0.8,34.73328757286072,-0.65271753
18740,0.95608896,937,0.14999999,-0.8,34.76179099082947,-0.40653443
18760,0.9560892,938,0.14999999,-0.8,34.79231262207031,-0.9066516
18780,0.9560892,939,0.14999999,-0.8,34.82352352142334,-0.7547499
18800,0.95608944,940,0.14999999,-0.8,34.88164043426514,-0.9244216
18820,0.95608926,941,0.14999999,-0.8,34.95019030570984,-0.5592634
18840,0.95608914,942,0.14999999,-0.8,34.99043393135071,-0.8039011
18860,0.95608926,943,0.14999999,-0.8,35.03896999359131,-0.6274365
18880,0.9560893,944,0.14999999,-0.8,35.08695983886719,-0.7617451
18900,0.9560897,945,0.14999999,-0.8,35.12642502784729,-0.9638251
18920,0.9560894,946,0.14999999,-0.8,35.171674966812134,-0.6975537
18940,0.9560894,947,0.14999999,-0.8,35.21481370925903,-0.8325426
18960,0.95608944,948,0.14999999,-0.8,35.278603315353394,-0.8403437
18980,0.95608956,949,0.14999999,-0.8,35.32401776313782,-0.7887373
19000,0.9560896,950,0.14999999,-0.8,35.3761510848999,-0.90233475
19020,0.95608974,951,0.14999999,-0.8,35.42052340507507,-0.74968
19040,0.9560898,952,0.14999999,-0.8,35.4516704082489,-0.78070086
19060,0.9560898,953,0.14999999,-0.8,35.48350167274475,-0.95025337
19080,0.95609003,954,0.14999999,-0.8,35.51462769508362,-0.75115156
19100,0.95609003,955,0.14999999,-0.8,35.552889585494995,-0.88771194
19120,0.9560897,956,0.14999999,-0.8,35.584150075912476,-1.006684
19140,0.9560895,957,0.14999999,-0.8,35.61549353599548,-0.9406223
19160,0.9560896,958,0.14999999,-0.8,35.64710879325867,-0.80718994
19180,0.9560891,959,0.14999999,-0.8,35.680583238601685,-0.6755295
19200,0.9560892,960,0.14999999,-0.8,35.717891216278076,-0.9341738
19220,0.9560895,961,0.14999999,-0.8,35.753867626190186,-0.7231774
19240,0.9560893,962,0.14999999,-0.8,35.78623294830322,-1.1429169
19260,0.9560889,963,0.14999999,-0.8,35.815170764923096,-0.8604744
19280,0.95608866,964,0.14999999,-0.8,35.84847354888916,-0.6968046
19300,0.9560887,965,0.14999999,-0.8,35.875808000564575,-0.67697155
19320,0.95608896,966,0.14999999,-0.8,35.905444622039795,-0.6920094
19340,0.9560886,967,0.14999999,-0.8,35.93706965446472,-0.96522516
19360,0.9560886,968,0.14999999,-0.8,35.967113971710205,-0.5474298
19380,0.9560888,969,0.14999999,-0.8,35.99740481376648,-0.64232624
19400,0.95608866,970,0.14999999,-0.8,36.02837562561035,-0.955313
19420,0.95608836,971,0.14999999,-0.8,36.06999111175537,-1.1081564
19440,0.956088,972,0.14999999,-0.8,36.105877161026,-0.8730385
19460,0.95608777,973,0.14999999,-0.8,36.14477491378784,-1.2053056
19480,0.9560872,974,0.14999999,-0.8,36.18371295928955,-0.70715356
19500,0.956087,975,0.14999999,-0.8,36.21697998046875,-0.7101531
19520,0.9560867,976,0.14999999,-0.8,36.2563841342926,-0.92989725
19540,0.9560867,977,0.14999999,-0.8,36.286064863204956,-0.9388293
19560,0.9560864,978,0.14999999,-0.8,36.322083950042725,-0.9124172
19580,0.9560862,979,0.14999999,-0.8,36.35334300994873,-0.7450585
19600,0.9560862,980,0.14999999,-0.8,36.384848833084106,-1.1572251
19620,0.95608604,981,0.14999999,-0.8,36.417487382888794,-0.85447353
19640,0.9560862,982,0.14999999,-0.8,36.450342416763306,-0.7201965
19660,0.95608646,983,0.14999999,-0.8,36.48056626319885,-0.6660703
19680,0.9560867,984,0.14999999,-0.8,36.51571273803711,-0.8157291
19700,0.9560865,985,0.14999999,-0.8,36.54517483711243,-0.776245
19720,0.95608675,986,0.14999999,-0.8,36.58276343345642,-0.58886266
19740,0.9560868,987,0.14999999,-0.8,36.614171504974365,-0.87360525
19760,0.95608693,988,0.14999999,-0.8,36.644837617874146,-0.84383965
19780,0.9560871,989,0.14999999,-0.8,36.675809144973755,-0.6646894
19800,0.9560872,990,0.14999999,-0.8,36.705801010131836,-0.67609096
19820,0.95608735,991,0.14999999,-0.8,36.7370228767395,-0.91820616
19840,0.9560873,992,0.14999999,-0.8,36.77138900756836,-0.5832366
19860,0.9560871,993,0.14999999,-0.8,36.8019483089447,-0.8009572
19880,0.95608705,994,0.14999999,-0.8,36.834935903549194,-0.7100492
19900,0.95608735,995,0.14999999,-0.8,36.86621570587158,-0.75667006
19920,0.95608705,996,0.14999999,-0.8,36.90036487579346,-0.8775641
19940,0.95608693,997,0.14999999,-0.8,36.93273949623108,-0.5690334
19960,0.95608735,998,0.14999999,-0.8,36.98629283905029,-0.7487384
19980,0.9560875,999,0.14999999,-0.8,37.02978849411011,-0.96755356
20000,0.95608705,1000,0.14999999,-0.8,37.06757712364197,-0.63334316
20020,0.9560872,1001,0.14999999,-0.8,37.103180170059204,-1.0799346
20040,0.956087,1002,0.14999999,-0.8,37.15016055107117,-0.84075123
20060,0.9560872,1003,0.14999999,-0.8,37.191691398620605,-0.8327853
20080,0.9560872,1004,0.14999999,-0.8,37.22883629798889,-0.7881218
20100,0.9560871,1005,0.14999999,-0.8,37.281843185424805,-0.8614165
20120,0.95608723,1006,0.14999999,-0.8,37.32849407196045,-0.5254793
20140,0.9560871,1007,0.14999999,-0.8,37.37161898612976,-0.8998724
20160,0.9560872,1008,0.14999999,-0.8,37.413512229919434,-0.75358117
20180,0.9560872,1009,0.14999999,-0.8,37.46246814727783,-0.77863353
20200,0.95608723,1010,0.14999999,-0.8,37.50159049034119,-1.0251412
20220,0.9560868,1011,0.14999999,-0.8,37.54093289375305,-0.9068866
20240,0.9560866,1012,0.14999999,-0.8,37.5717191696167,-1.039924
20260,0.95608664,1013,0.14999999,-0.8,37.60550403594971,-0.85273826
20280,0.9560864,1014,0.14999999,-0.8,37.633697748184204,-0.49474847
20300,0.9560867,1015,0.14999999,-0.8,37.66348195075989,-0.7663323
20320,0.95608664,1016,0.14999999,-0.8,37.69283485412598,-0.76476526
20340,0.95608693,1017,0.14999999,-0.8,37.72200322151184,-1.0051639
20360,0.95608675,1018,0.14999999,-0.8,37.75149726867676,-0.85155374
20380,0.956087,1019,0.14999999,-0.8,37.792710304260254,-0.9235249
20400,0.9560868,1020,0.14999999,-0.8,37.83412742614746,-0.8652313
20420,0.95608693,1021,0.14999999,-0.8,37.87173533439636,-0.8031237
20440,0.9560869,1022,0.14999999,-0.8,37.9158239364624,-0.8236769
20460,0.9560871,1023,0.14999999,-0.8,37.94621157646179,-1.0720896
20480,0.95608675,1024,0.14999999,-0.8,37.98852300643921,-0.79036033
20500,0.9560867,1025,0.14999999,-0.8,38.031638860702515,-0.76746964
20520,0.9560866,1026,0.14999999,-0.8,38.06284475326538,-0.8027738
20540,0.9560866,1027,0.14999999,-0.8,38.09703731536865,-0.8083293
20560,0.95608675,1028,0.14999999,-0.8,38.138482093811035,-0.8878343
20580,0.9560866,1029,0.14999999,-0.8,38.18216252326965,-0.8252404
20600,0.9560864,1030,0.14999999,-0.8,38.22397565841675,-0.74314827
20620,0.9560859,1031,0.14999999,-0.8,38.26369023323059,-0.5507371
20640,0.9560859,1032,0.14999999,-0.8,38.31200408935547,-0.9384884
20660,0.9560858,1033,0.14999999,-0.8,38.356574296951294,-0.8845477
20680,0.9560858,1034,0.14999999,-0.8,38.39583992958069,-0.76325923
20700,0.9560856,1035,0.14999999,-0.8,38.43599510192871,-0.76167035
20720,0.95608574,1036,0.14999999,-0.8,38.46742343902588,-0.903067
20740,0.9560856,1037,0.14999999,-0.8,38.49807524681091,-1.0675962
20760,0.95608556,1038,0.14999999,-0.8,38.527870893478394,-0.61169606
20780,0.95608586,1039,0.14999999,-0.8,38.57232594490051,-0.6226418
20800,0.95608586,1040,0.14999999,-0.8,38.61762452125549,-0.99284554
20820,0.9560856,1041,0.14999999,-0.8,38.65947484970093,-0.7778628
20840,0.9560856,1042,0.14999999,-0.8,38.70938062667847,-0.74226475
20860,0.95608556,1043,0.14999999,-0.8,38.75309896469116,-0.73982763
20880,0.95608586,1044,0.14999999,-0.8,38.80630040168762,-0.8385522
20900,0.95608574,1045,0.14999999,-0.8,38.84976387023926,-0.8687267
20920,0.956086,1046,0.14999999,-0.8,38.882129192352295,-0.94626594
20940,0.95608616,1047,0.14999999,-0.8,38.92170453071594,-0.9597528
20960,0.95608616,1048,0.14999999,-0.8,38.96930170059204,-0.743402
20980,0.956086,1049,0.14999999,-0.8,39.03340554237366,-0.6753256
21000,0.956086,1050,0.14999999,-0.8,39.07671332359314,-0.7095821
21020,0.95608604,1051,0.14999999,-0.8,39.12396216392517,-0.8493478
21040,0.9560862,1052,0.14999999,-0.8,39.161171197891235,-0.8689919
21060,0.9560861,1053,0.14999999,-0.8,39.2108268737793,-0.7115353
21080,0.956086,1054,0.14999999,-0.8,39.26599597930908,-0.7234467
21100,0.95608604,1055,0.14999999,-0.8,39.312204360961914,-0.7520982
21120,0.95608616,1056,0.14999999,-0.8,39.37101364135742,-0.96639067
21140,0.956086,1057,0.14999999,-0.8,39.415226221084595,-0.77411133
21160,0.9560859,1058,0.14999999,-0.8,39.45968961715698,-0.7067646
21180,0.95608604,1059,0.14999999,-0.8,39.50607752799988,-0.6157181
21200,0.9560862,1060,0.14999999,-0.8,39.53702211380005,-0.69977105
21220,0.95608646,1061,0.14999999,-0.8,39.57386136054993,-0.587216
21240,0.9560863,1062,0.14999999,-0.8,39.63223314285278,-0.8407334
21260,0.9560865,1063,0.14999999,-0.8,39.69707274436951,-0.4326522
21280,0.9560864,1064,0.14999999,-0.8,39.74738955497742,-0.99300236
21300,0.95608586,1065,0.14999999,-0.8,39.80464220046997,-0.69289905
21320,0.95608586,1066,0.14999999,-0.8,39.85330009460449,-0.84229755
21340,0.9560859,1067,0.14999999,-0.8,39.899214029312134,-0.7270381
21360,0.9560862,1068,0.14999999,-0.8,39.95270228385925,-0.53579485
21380,0.9560861,1069,0.14999999,-0.8,40.00362539291382,-0.94338965
21400,0.9560859,1070,0.14999999,-0.8,40.05362796783447,-0.58324397
21420,0.9560862,1071,0.14999999,-0.8,40.09872531890869,-0.6233948
21440,0.9560866,1072,0.14999999,-0.8,40.14731216430664,-0.6230855
21460,0.9560865,1073,0.14999999,-0.8,40.187329053878784,-0.8708909
21480,0.95608616,1074,0.14999999,-0.8,40.235512256622314,-0.77566844
21500,0.9560863,1075,0.14999999,-0.8,40.28446960449219,-0.5922083
21520,0.9560862,1076,0.14999999,-0.8,40.34091591835022,-0.9741465
21540,0.95608634,1077,0.14999999,-0.8,40.39027786254883,-0.9449067
21560,0.9560865,1078,0.14999999,-0.8,40.444997787475586,-0.7418088
21580,0.9560866,1079,0.14999999,-0.8,40.48925566673279,-0.96914995
21600,0.9560866,1080,0.14999999,-0.8,40.54277229309082,-0.89053965
21620,0.95608675,1081,0.14999999,-0.8,40.59172010421753,-0.48679575
21640,0.95608675,1082,0.14999999,-0.8,40.63572144508362,-0.6021262
21660,0.9560867,1083,0.14999999,-0.8,40.6861093044281,-1.1235707
21680,0.9560867,1084,0.14999999,-0.8,40.72272038459778,-0.7711394
21700,0.9560869,1085,0.14999999,-0.8,40.75562596321106,-0.68520445
21720,0.9560867,1086,0.14999999,-0.8,40.789952516555786,-0.8955793
21740,0.9560867,1087,0.14999999,-0.8,40.82180452346802,-0.48481962
21760,0.95608664,1088,0.14999999,-0.8,40.85836672782898,-0.7952529
21780,0.95608675,1089,0.14999999,-0.8,40.899640798568726,-0.7642364
21800,0.9560866,1090,0.14999999,-0.8,40.92676043510437,-0.66441935
21820,0.9560867,1091,0.14999999,-0.8,40.96406078338623,-0.7679424
21840,0.95608664,1092,0.14999999,-0.8,40.98950505256653,-0.8866952
21860,0.95608664,1093,0.14999999,-0.8,41.02726078033447,-0.88693184
21880,0.9560866,1094,0.14999999,-0.8,41.05601239204407,-0.8865896
21900,0.9560868,1095,0.14999999,-0.8,41.08945369720459,-0.7072503
21920,0.9560869,1096,0.14999999,-0.8,41.12287735939026,-0.64780563
21940,0.95608693,1097,0.14999999,-0.8,41.16571927070618,-0.68658966
21960,0.9560872,1098,0.14999999,-0.8,41.2069525718689,-0.69000906
21980,0.9560871,1099,0.14999999,-0.8,41.24556565284729,-0.9869673
22000,0.9560869,1100,0.14999999,-0.8,41.29582476615906,-1.0514872
22020,0.95608664,1101,0.14999999,-0.8,41.33908224105835,-0.96539253
22040,0.95608646,1102,0.14999999,-0.8,41.38053369522095,-0.45940855
22060,0.9560866,1103,0.14999999,-0.8,41.4270453453064,-0.69166565
22080,0.9560865,1104,0.14999999,-0.8,41.47113490104675,-0.7516674
22100,0.9560864,1105,0.14999999,-0.8,41.515836000442505,-0.80348754
22120,0.9560866,1106,0.14999999,-0.8,41.56140065193176,-0.7324608
22140,0.9560867,1107,0.14999999,-0.8,41.608205795288086,-0.88284236
22160,0.95608664,1108,0.14999999,-0.8,41.64137077331543,-0.5692041
22180,0.9560865,1109,0.14999999,-0.8,41.67595410346985,-0.3084744
22200,0.95608616,1110,0.14999999,-0.8,41.72026824951172,-0.6251592
22220,0.95608634,1111,0.14999999,-0.8,41.76201105117798,-0.5448549
22240,0.9560865,1112,0.14999999,-0.8,41.809465408325195,-0.7462941
22260,0.9560865,1113,0.14999999,-0.8,41.84260535240173,-0.75716245
22280,0.9560866,1114,0.14999999,-0.8,41.884854316711426,-0.7948478
22300,0.95608646,1115,0.14999999,-0.8,41.92339086532593,-0.6273635
22320,0.9560864,1116,0.14999999,-0.8,41.95606732368469,-0.46195725
22340,0.9560865,1117,0.14999999,-0.8,41.992647647857666,-0.9541916
22360,0.95608646,1118,0.14999999,-0.8,42.023876428604126,-0.691351
22380,0.9560865,1119,0.14999999,-0.8,42.06218957901001,-0.7860594
22400,0.9560865,1120,0.14999999,-0.8,42.10650157928467,-0.89088
22420,0.9560867,1121,0.14999999,-0.8,42.14214611053467,-0.8527592
22440,0.95608646,1122,0.14999999,-0.8,42.180211782455444,-0.6811501
22460,0.95608646,1123,0.14999999,-0.8,42.22455072402954,-0.73858976
22480,0.9560864,1124,0.14999999,-0.8,42.27277731895447,-0.7599329
22500,0.9560864,1125,0.14999999,-0.8,42.33368468284607,-0.9662157
22520,0.9560861,1126,0.14999999,-0.8,42.394956827163696,-0.813338
22540,0.95608634,1127,0.14999999,-0.8,42.439430713653564,-0.95907414
