LQGsigma_higher,ReturnMean,TimeElapsed,LQGmu1_actor,Iteration,LQGmu1_higher,TimestepsSoFar
0.14999999,0.9561354,17.17091131210327,-0.5443671,375,-0.65,7500
0.14999999,0.956135,17.18802833557129,-0.52896035,376,-0.65,7520
0.14999999,0.9561358,17.22507095336914,-0.7285087,377,-0.65,7540
0.14999999,0.9561359,17.274105548858643,-0.62801003,378,-0.65,7560
0.14999999,0.9561355,17.307173013687134,-1.0276971,379,-0.65,7580
0.14999999,0.95613515,17.3500816822052,-0.57288647,380,-0.65,7600
0.14999999,0.9561351,17.417142629623413,-0.7851553,381,-0.65,7620
0.14999999,0.956134,17.486982583999634,-0.7459321,382,-0.65,7640
0.14999999,0.95613474,17.524612426757812,-0.081474364,383,-0.65,7660
0.14999999,0.95613235,17.56870198249817,-0.78253543,384,-0.65,7680
0.14999999,0.9561327,17.597331762313843,-0.47764856,385,-0.65,7700
0.14999999,0.9561315,17.639179468154907,-0.76720625,386,-0.65,7720
0.14999999,0.9561318,17.704789400100708,-0.68410844,387,-0.65,7740
0.14999999,0.95613205,17.762591123580933,-0.8385735,388,-0.65,7760
0.14999999,0.9561315,17.820601224899292,-0.620458,389,-0.65,7780
0.14999999,0.95613164,17.8763165473938,-0.66380036,390,-0.65,7800
0.14999999,0.9561314,17.923046588897705,-0.7362231,391,-0.65,7820
0.14999999,0.95613194,17.995948791503906,-0.64198095,392,-0.65,7840
0.14999999,0.95613223,18.045103549957275,-0.6950746,393,-0.65,7860
0.14999999,0.9561329,18.079190254211426,-0.531811,394,-0.65,7880
0.14999999,0.956133,18.10616970062256,-0.5439315,395,-0.65,7900
0.14999999,0.9561326,18.13553261756897,-0.54379857,396,-0.65,7920
0.14999999,0.95613307,18.16248106956482,-0.6210594,397,-0.65,7940
0.14999999,0.95613366,18.208027362823486,-0.7742816,398,-0.65,7960
0.14999999,0.9561336,18.279834032058716,-0.4851647,399,-0.65,7980
0.14999999,0.9561342,18.36121678352356,-0.461322,400,-0.65,8000
0.14999999,0.95613354,18.40821146965027,-0.73134106,401,-0.65,8020
0.14999999,0.9561335,18.458885669708252,-0.6473832,402,-0.65,8040
0.14999999,0.9561336,18.51297926902771,-0.5607048,403,-0.65,8060
0.14999999,0.956134,18.550594568252563,-0.61163396,404,-0.65,8080
0.14999999,0.9561336,18.621912956237793,-0.57228917,405,-0.65,8100
0.14999999,0.95613354,18.66536521911621,-0.7290337,406,-0.65,8120
0.14999999,0.9561334,18.703741788864136,-0.4584115,407,-0.65,8140
0.14999999,0.95613396,18.74245047569275,-0.2805292,408,-0.65,8160
0.14999999,0.95613235,18.789184093475342,-0.6445375,409,-0.65,8180
0.14999999,0.956132,18.83985471725464,-0.6980975,410,-0.65,8200
0.14999999,0.9561318,18.898598194122314,-0.42375782,411,-0.65,8220
0.14999999,0.9561325,18.941929817199707,-0.4924271,412,-0.65,8240
0.14999999,0.9561332,18.988845348358154,-0.5761958,413,-0.65,8260
0.14999999,0.95613295,19.019187450408936,-0.9786067,414,-0.65,8280
0.14999999,0.95613277,19.056770086288452,-0.7177974,415,-0.65,8300
0.14999999,0.9561332,19.134459257125854,-0.6431146,416,-0.65,8320
0.14999999,0.95613337,19.19846272468567,-0.5904689,417,-0.65,8340
0.14999999,0.9561336,19.264286041259766,-0.7094865,418,-0.65,8360
0.14999999,0.9561339,19.312186002731323,-0.7961251,419,-0.65,8380
0.14999999,0.9561334,19.379164218902588,-0.55245036,420,-0.65,8400
0.14999999,0.9561337,19.434426307678223,-0.5167792,421,-0.65,8420
0.14999999,0.95613396,19.47362208366394,-0.5892307,422,-0.65,8440
0.14999999,0.9561335,19.506691932678223,-0.772295,423,-0.65,8460
0.14999999,0.9561331,19.527817249298096,-0.365677,424,-0.65,8480
0.14999999,0.95613325,19.55470299720764,-0.7690156,425,-0.65,8500
0.14999999,0.9561328,19.586766004562378,-0.64888716,426,-0.65,8520
0.14999999,0.9561336,19.623279571533203,-0.99395955,427,-0.65,8540
0.14999999,0.95613366,19.703794956207275,-0.32060087,428,-0.65,8560
0.14999999,0.9561344,19.74051809310913,-0.5472102,429,-0.65,8580
0.14999999,0.95613486,19.774333000183105,-0.6183981,430,-0.65,8600
0.14999999,0.9561347,19.82753300666809,-0.6846498,431,-0.65,8620
0.14999999,0.9561349,19.872169971466064,-0.6367657,432,-0.65,8640
0.14999999,0.95613474,19.901515007019043,-0.6495166,433,-0.65,8660
0.14999999,0.95613474,19.929441928863525,-0.62461066,434,-0.65,8680
0.14999999,0.9561352,19.99313473701477,-0.53140724,435,-0.65,8700
0.14999999,0.9561353,20.052388429641724,-0.9083092,436,-0.65,8720
0.14999999,0.9561352,20.100436210632324,-0.79166806,437,-0.65,8740
0.14999999,0.9561356,20.14570426940918,-0.5409446,438,-0.65,8760
0.14999999,0.9561363,20.197888135910034,-0.62854606,439,-0.65,8780
0.14999999,0.9561365,20.24017882347107,-0.5436901,440,-0.65,8800
0.14999999,0.9561368,20.28980851173401,-0.6482362,441,-0.65,8820
0.14999999,0.956137,20.341893196105957,-0.76890355,442,-0.65,8840
0.14999999,0.95613694,20.400792598724365,-0.4701467,443,-0.65,8860
0.14999999,0.956137,20.454362630844116,-0.8045038,444,-0.65,8880
0.14999999,0.95613706,20.48844599723816,-0.7806082,445,-0.65,8900
0.14999999,0.9561368,20.513847589492798,-0.4169899,446,-0.65,8920
0.14999999,0.95613724,20.535082817077637,-0.7634094,447,-0.65,8940
0.14999999,0.95613766,20.557456254959106,-0.7309003,448,-0.65,8960
0.14999999,0.95613736,20.59735918045044,-0.3694011,449,-0.65,8980
0.14999999,0.95613754,20.664006233215332,-1.0786304,450,-0.65,9000
0.14999999,0.9561362,20.702643871307373,-0.55805206,451,-0.65,9020
0.14999999,0.956136,20.740197896957397,-0.9776883,452,-0.65,9040
0.14999999,0.95613515,20.777397632598877,-0.39600638,453,-0.65,9060
0.14999999,0.9561342,20.8266179561615,-0.6031889,454,-0.65,9080
0.14999999,0.95613426,20.911134243011475,-0.85776925,455,-0.65,9100
0.14999999,0.9561342,20.965359449386597,-0.7974978,456,-0.65,9120
0.14999999,0.95613426,21.007984399795532,-0.6073414,457,-0.65,9140
0.14999999,0.95613426,21.04053497314453,-0.81989753,458,-0.65,9160
0.14999999,0.9561343,21.083924770355225,-0.53869283,459,-0.65,9180
0.14999999,0.95613414,21.116747856140137,-0.75661975,460,-0.65,9200
0.14999999,0.9561342,21.14893865585327,-0.575289,461,-0.65,9220
0.14999999,0.9561341,21.18126916885376,-0.6631162,462,-0.65,9240
0.14999999,0.956134,21.23126983642578,-0.81477463,463,-0.65,9260
0.14999999,0.9561344,21.26442050933838,-0.97311115,464,-0.65,9280
0.14999999,0.95613426,21.296821117401123,-0.7550565,465,-0.65,9300
0.14999999,0.9561339,21.329890489578247,-0.3014534,466,-0.65,9320
0.14999999,0.956134,21.363741636276245,-0.48080814,467,-0.65,9340
0.14999999,0.95613414,21.436537265777588,-0.45744592,468,-0.65,9360
0.14999999,0.95613444,21.472489833831787,-0.5781789,469,-0.65,9380
0.14999999,0.95613456,21.499268054962158,-0.5753919,470,-0.65,9400
0.14999999,0.95613486,21.52237582206726,-0.69624734,471,-0.65,9420
0.14999999,0.9561349,21.559465408325195,-1.0005201,472,-0.65,9440
0.14999999,0.9561347,21.586557388305664,-0.6173084,473,-0.65,9460
0.14999999,0.95613503,21.616414070129395,-0.555532,474,-0.65,9480
0.14999999,0.95613486,21.64686870574951,-0.5560377,475,-0.65,9500
0.14999999,0.95613533,21.677226305007935,-0.8457413,476,-0.65,9520
0.14999999,0.9561342,21.70195770263672,-0.6947671,477,-0.65,9540
0.14999999,0.9561341,21.72601866722107,-0.4343807,478,-0.65,9560
0.14999999,0.9561332,21.795377731323242,-0.6627842,479,-0.65,9580
0.14999999,0.95613354,21.836117029190063,-0.5126456,480,-0.65,9600
0.14999999,0.95613384,21.86515498161316,-0.5417566,481,-0.65,9620
0.14999999,0.95613426,21.91291332244873,-0.7001041,482,-0.65,9640
0.14999999,0.9561345,22.023854970932007,-0.84758556,483,-0.65,9660
0.14999999,0.9561344,22.080962657928467,-0.7791939,484,-0.65,9680
0.14999999,0.95613444,22.12755036354065,-0.5600954,485,-0.65,9700
0.14999999,0.95613456,22.1931049823761,-0.9601886,486,-0.65,9720
0.14999999,0.956134,22.253068447113037,-0.89159155,487,-0.65,9740
0.14999999,0.9561335,22.287564277648926,-0.77630126,488,-0.65,9760
0.14999999,0.9561332,22.325956344604492,-0.5396199,489,-0.65,9780
0.14999999,0.95613366,22.36188507080078,-0.6463958,490,-0.65,9800
0.14999999,0.95613396,22.420185804367065,-0.5716162,491,-0.65,9820
0.14999999,0.9561344,22.470418691635132,-0.56403136,492,-0.65,9840
0.14999999,0.95613384,22.546924591064453,-0.6894702,493,-0.65,9860
0.14999999,0.9561331,22.611859798431396,-0.7578599,494,-0.65,9880
0.14999999,0.9561331,22.674899101257324,-0.5712968,495,-0.65,9900
0.14999999,0.9561324,22.727041721343994,-0.88333476,496,-0.65,9920
0.14999999,0.9561323,22.76323437690735,-0.4966076,497,-0.65,9940
0.14999999,0.95613235,22.78877544403076,-0.61237854,498,-0.65,9960
0.14999999,0.9561325,22.814276218414307,-0.7006649,499,-0.65,9980
0.14999999,0.95613277,22.83299422264099,-0.70509815,500,-0.65,10000
0.14999999,0.956133,22.887760639190674,-0.5542973,501,-0.65,10020
0.14999999,0.9561329,22.936758995056152,-0.5817976,502,-0.65,10040
0.14999999,0.9561334,22.99810004234314,-0.8779171,503,-0.65,10060
0.14999999,0.9561333,23.039985179901123,-0.5884742,504,-0.65,10080
0.14999999,0.95613337,23.067478895187378,-0.18107525,505,-0.65,10100
0.14999999,0.9561314,23.08563995361328,-0.83797324,506,-0.65,10120
0.14999999,0.9561315,23.107528924942017,-0.9444697,507,-0.65,10140
0.14999999,0.95613194,23.139621019363403,-0.96232057,508,-0.65,10160
0.14999999,0.9561313,23.15597152709961,-0.67788696,509,-0.65,10180
0.14999999,0.9561307,23.178931713104248,-0.9067047,510,-0.65,10200
0.14999999,0.9561309,23.201550483703613,-0.61952114,511,-0.65,10220
0.14999999,0.956131,23.22237229347229,-0.45751202,512,-0.65,10240
0.14999999,0.95612967,23.244721174240112,-0.50157535,513,-0.65,10260
0.14999999,0.95613015,23.262337684631348,-0.8387778,514,-0.65,10280
0.14999999,0.95613027,23.284132957458496,-0.63960594,515,-0.65,10300
0.14999999,0.95613,23.309369564056396,-0.49189228,516,-0.65,10320
0.14999999,0.95613,23.329147815704346,-0.61279535,517,-0.65,10340
0.14999999,0.95613056,23.352020740509033,-0.4637289,518,-0.65,10360
0.14999999,0.9561312,23.370460987091064,-0.51847386,519,-0.65,10380
0.14999999,0.95613176,23.392025232315063,-0.9342431,520,-0.65,10400
0.14999999,0.9561319,23.421133995056152,-0.5896948,521,-0.65,10420
0.14999999,0.9561321,23.43896245956421,-0.6136814,522,-0.65,10440
0.14999999,0.95613205,23.462818145751953,-0.42063683,523,-0.65,10460
0.14999999,0.9561322,23.48743462562561,-0.5999554,524,-0.65,10480
0.14999999,0.9561324,23.506091356277466,-0.71878815,525,-0.65,10500
0.14999999,0.95613223,23.529634952545166,-0.7906686,526,-0.65,10520
0.14999999,0.95613176,23.54697346687317,-0.7422674,527,-0.65,10540
0.14999999,0.9561322,23.570127964019775,-0.46687332,528,-0.65,10560
0.14999999,0.9561321,23.593777656555176,-0.70438564,529,-0.65,10580
0.14999999,0.9561323,23.611076831817627,-0.76960635,530,-0.65,10600
0.14999999,0.95613205,23.635473251342773,-0.67854625,531,-0.65,10620
0.14999999,0.95613176,23.65302062034607,-0.7034453,532,-0.65,10640
0.14999999,0.9561315,23.675414562225342,-0.6280452,533,-0.65,10660
0.14999999,0.95613104,23.695364475250244,-0.524917,534,-0.65,10680
0.14999999,0.956131,23.71750235557556,-0.54450256,535,-0.65,10700
0.14999999,0.9561305,23.74046230316162,-0.6854008,536,-0.65,10720
0.14999999,0.9561297,23.758341789245605,-0.6777601,537,-0.65,10740
0.14999999,0.9561298,23.792114734649658,-0.51204073,538,-0.65,10760
0.14999999,0.9561301,23.853243589401245,-0.71635616,539,-0.65,10780
0.14999999,0.9561303,23.88426923751831,-0.33784762,540,-0.65,10800
0.14999999,0.95612913,23.91811442375183,-0.72940296,541,-0.65,10820
0.14999999,0.95612854,23.95010542869568,-0.6883236,542,-0.65,10840
0.14999999,0.95612866,23.986392498016357,-0.40664595,543,-0.65,10860
0.14999999,0.95612895,24.0207257270813,-0.72585875,544,-0.65,10880
0.14999999,0.95612925,24.05349326133728,-0.3880384,545,-0.65,10900
0.14999999,0.9561281,24.116661071777344,-0.5366421,546,-0.65,10920
0.14999999,0.9561279,24.1725971698761,-0.3764838,547,-0.65,10940
0.14999999,0.95612776,24.22204351425171,-0.6262239,548,-0.65,10960
0.14999999,0.95612764,24.26008701324463,-0.5103342,549,-0.65,10980
0.14999999,0.9561282,24.304712295532227,-0.7970015,550,-0.65,11000
0.14999999,0.95612824,24.36600160598755,-0.8780777,551,-0.65,11020
0.14999999,0.9561283,24.423567533493042,-0.7256179,552,-0.65,11040
0.14999999,0.9561284,24.466770887374878,-0.56546664,553,-0.65,11060
0.14999999,0.9561287,24.48582410812378,-0.61017287,554,-0.65,11080
0.14999999,0.95612836,24.510202407836914,-0.56756467,555,-0.65,11100
0.14999999,0.9561288,24.531407594680786,-0.42076927,556,-0.65,11120
0.14999999,0.9561292,24.56050395965576,-0.5347111,557,-0.65,11140
0.14999999,0.95612895,24.592477083206177,-0.47635853,558,-0.65,11160
0.14999999,0.95612884,24.623618602752686,-0.73225576,559,-0.65,11180
0.14999999,0.9561287,24.650829553604126,-0.5684021,560,-0.65,11200
0.14999999,0.9561289,24.721826791763306,-0.33087337,561,-0.65,11220
0.14999999,0.9561293,24.76738667488098,-0.4859715,562,-0.65,11240
0.14999999,0.9561297,24.80708336830139,-0.5004492,563,-0.65,11260
0.14999999,0.9561299,24.863646030426025,-0.1883747,564,-0.65,11280
0.14999999,0.95612967,24.896129608154297,-0.6818742,565,-0.65,11300
0.14999999,0.95612955,24.9240882396698,-0.5027002,566,-0.65,11320
0.14999999,0.95613,24.954338312149048,-0.88047194,567,-0.65,11340
0.14999999,0.9561298,24.98369550704956,-0.5854749,568,-0.65,11360
0.14999999,0.95612997,25.00865340232849,-0.6401502,569,-0.65,11380
0.14999999,0.95612985,25.036452770233154,-0.819547,570,-0.65,11400
0.14999999,0.95612997,25.059324741363525,-0.5674864,571,-0.65,11420
0.14999999,0.95613015,25.080989599227905,-0.7995691,572,-0.65,11440
0.14999999,0.9561303,25.105968475341797,-0.68501,573,-0.65,11460
0.14999999,0.9561306,25.129048824310303,-0.71032774,574,-0.65,11480
0.14999999,0.9561305,25.16506004333496,-0.11974245,575,-0.65,11500
0.14999999,0.9561288,25.19319725036621,-0.5484713,576,-0.65,11520
0.14999999,0.9561276,25.22351598739624,-0.1911813,577,-0.65,11540
0.14999999,0.956128,25.243101358413696,-0.7177,578,-0.65,11560
0.14999999,0.95612806,25.26603865623474,-0.6798173,579,-0.65,11580
0.14999999,0.95612836,25.28655433654785,-0.99996525,580,-0.65,11600
0.14999999,0.95612746,25.303850650787354,-0.66796124,581,-0.65,11620
0.14999999,0.9561277,25.325942516326904,-0.6757388,582,-0.65,11640
0.14999999,0.9561282,25.34493136405945,-0.65456367,583,-0.65,11660
0.14999999,0.9561274,25.373389959335327,-0.5408459,584,-0.65,11680
0.14999999,0.9561264,25.39431118965149,-0.79629505,585,-0.65,11700
0.14999999,0.95612633,25.413275718688965,-0.49730402,586,-0.65,11720
0.14999999,0.9561262,25.47160053253174,-0.7406972,587,-0.65,11740
0.14999999,0.9561264,25.554049015045166,-0.49450397,588,-0.65,11760
0.14999999,0.9561264,25.58418083190918,-0.7431243,589,-0.65,11780
0.14999999,0.9561264,25.634723663330078,-0.49138606,590,-0.65,11800
0.14999999,0.95612633,25.663764476776123,-0.7179228,591,-0.65,11820
0.14999999,0.9561262,25.714226961135864,-0.84427816,592,-0.65,11840
0.14999999,0.95612645,25.76334309577942,-0.82570535,593,-0.65,11860
0.14999999,0.9561268,25.845277786254883,-0.556623,594,-0.65,11880
0.14999999,0.9561271,25.91012406349182,-0.7141351,595,-0.65,11900
0.14999999,0.95612717,25.958613395690918,-0.6114771,596,-0.65,11920
0.14999999,0.956127,25.997864246368408,-0.4688499,597,-0.65,11940
0.14999999,0.95612735,26.036391735076904,-0.7078548,598,-0.65,11960
0.14999999,0.9561272,26.069336891174316,-0.52642554,599,-0.65,11980
0.14999999,0.9561275,26.10012125968933,-0.59862906,600,-0.65,12000
0.14999999,0.9561275,26.122987270355225,-0.9552871,601,-0.65,12020
0.14999999,0.9561271,26.142682790756226,-0.8438424,602,-0.65,12040
0.14999999,0.95612663,26.165194511413574,-0.6816717,603,-0.65,12060
0.14999999,0.95612663,26.200221061706543,-0.5759956,604,-0.65,12080
0.14999999,0.9561265,26.220757007598877,-0.7433229,605,-0.65,12100
0.14999999,0.956126,26.24095916748047,-0.6893069,606,-0.65,12120
0.14999999,0.9561258,26.263209342956543,-1.0583967,607,-0.65,12140
0.14999999,0.95612556,26.288907289505005,-0.78023154,608,-0.65,12160
0.14999999,0.95612544,26.318301677703857,-0.48614168,609,-0.65,12180
0.14999999,0.9561243,26.344844341278076,-0.73991805,610,-0.65,12200
0.14999999,0.9561244,26.36792540550232,-0.7572325,611,-0.65,12220
0.14999999,0.9561239,26.3941433429718,-0.5601703,612,-0.65,12240
0.14999999,0.9561239,26.42469310760498,-0.6084916,613,-0.65,12260
0.14999999,0.95612395,26.453487634658813,-0.5399192,614,-0.65,12280
0.14999999,0.95612454,26.492343187332153,-0.8667862,615,-0.65,12300
0.14999999,0.9561244,26.51262640953064,-0.48252237,616,-0.65,12320
0.14999999,0.95612425,26.537184953689575,-0.63636166,617,-0.65,12340
0.14999999,0.9561241,26.569087982177734,-1.1266018,618,-0.65,12360
0.14999999,0.95612353,26.59718632698059,-0.63117653,619,-0.65,12380
0.14999999,0.956123,26.621751070022583,-0.75540066,620,-0.65,12400
0.14999999,0.9561233,26.648588180541992,-0.5614112,621,-0.65,12420
0.14999999,0.9561235,26.676544189453125,-0.42965862,622,-0.65,12440
0.14999999,0.95612353,26.71266460418701,-0.6341056,623,-0.65,12460
0.14999999,0.95612377,26.741983652114868,-0.59011394,624,-0.65,12480
0.14999999,0.9561238,26.766283988952637,-0.62136674,625,-0.65,12500
0.14999999,0.9561241,26.78856658935547,-0.615652,626,-0.65,12520
0.14999999,0.9561239,26.8188533782959,-0.92038035,627,-0.65,12540
0.14999999,0.956124,26.850618362426758,-0.69396305,628,-0.65,12560
0.14999999,0.95612377,26.878050088882446,-0.6121521,629,-0.65,12580
0.14999999,0.95612425,26.915845155715942,-0.52109885,630,-0.65,12600
0.14999999,0.95612454,26.94135046005249,-0.6154973,631,-0.65,12620
0.14999999,0.9561249,26.966809511184692,-0.6957769,632,-0.65,12640
0.14999999,0.9561254,26.98996615409851,-0.6089448,633,-0.65,12660
0.14999999,0.9561259,27.010396718978882,-0.49412537,634,-0.65,12680
0.14999999,0.9561262,27.03135585784912,-0.62815356,635,-0.65,12700
0.14999999,0.9561263,27.063568353652954,-0.64651734,636,-0.65,12720
0.14999999,0.9561266,27.081257820129395,-0.70460325,637,-0.65,12740
0.14999999,0.95612663,27.111823558807373,-0.58470285,638,-0.65,12760
0.14999999,0.9561267,27.13415265083313,-0.5801594,639,-0.65,12780
0.14999999,0.956127,27.16136336326599,-0.5333601,640,-0.65,12800
0.14999999,0.95612705,27.18184542655945,-0.6386752,641,-0.65,12820
0.14999999,0.95612735,27.208009004592896,-0.5411122,642,-0.65,12840
0.14999999,0.9561274,27.22545623779297,-0.581666,643,-0.65,12860
0.14999999,0.9561267,27.24326229095459,-0.7688789,644,-0.65,12880
0.14999999,0.9561264,27.27418804168701,-0.69208884,645,-0.65,12900
0.14999999,0.9561261,27.296523332595825,-0.9669075,646,-0.65,12920
0.14999999,0.95612544,27.318472385406494,-0.63526154,647,-0.65,12940
0.14999999,0.95612526,27.347835063934326,-0.5213643,648,-0.65,12960
0.14999999,0.9561253,27.369384050369263,-0.6367594,649,-0.65,12980
0.14999999,0.9561254,27.393901586532593,-0.5937331,650,-0.65,13000
0.14999999,0.95612556,27.419851779937744,-0.43656507,651,-0.65,13020
0.14999999,0.9561256,27.46015977859497,-0.47346213,652,-0.65,13040
0.14999999,0.95612544,27.495906352996826,-0.56080365,653,-0.65,13060
0.14999999,0.95612544,27.52486276626587,-0.5322592,654,-0.65,13080
0.14999999,0.9561258,27.559688806533813,-0.79898214,655,-0.65,13100
0.14999999,0.9561257,27.589735984802246,-0.59003484,656,-0.65,13120
0.14999999,0.9561255,27.612246990203857,-0.8377466,657,-0.65,13140
0.14999999,0.9561254,27.6374568939209,-0.6780252,658,-0.65,13160
0.14999999,0.95612526,27.666529178619385,-0.68624973,659,-0.65,13180
0.14999999,0.9561258,27.73875117301941,-0.59152126,660,-0.65,13200
0.14999999,0.956126,27.765793800354004,-0.73182654,661,-0.65,13220
0.14999999,0.95612603,27.818276405334473,-0.5468736,662,-0.65,13240
0.14999999,0.9561266,27.863776445388794,-0.42773268,663,-0.65,13260
0.14999999,0.95612603,27.915933847427368,-0.41402927,664,-0.65,13280
0.14999999,0.9561261,27.9550621509552,-0.7530341,665,-0.65,13300
0.14999999,0.956126,28.07419753074646,-0.55439997,666,-0.65,13320
0.14999999,0.95612645,28.118886947631836,-0.54310066,667,-0.65,13340
0.14999999,0.9561267,28.183199167251587,-0.68536806,668,-0.65,13360
0.14999999,0.9561266,28.24148201942444,-0.31232938,669,-0.65,13380
0.14999999,0.9561268,28.26620364189148,-0.33195895,670,-0.65,13400
0.14999999,0.95612675,28.30008602142334,-0.71652174,671,-0.65,13420
0.14999999,0.956127,28.39274024963379,-0.5601634,672,-0.65,13440
0.14999999,0.9561272,28.476818799972534,-0.78712004,673,-0.65,13460
0.14999999,0.9561272,28.541809797286987,-0.49942142,674,-0.65,13480
0.14999999,0.95612746,28.602823972702026,-0.77735686,675,-0.65,13500
0.14999999,0.95612735,28.669617891311646,-0.6239821,676,-0.65,13520
0.14999999,0.95612717,28.72781014442444,-0.81894404,677,-0.65,13540
0.14999999,0.95612717,28.76629638671875,-0.5491728,678,-0.65,13560
0.14999999,0.9561275,28.830200672149658,-0.89167124,679,-0.65,13580
0.14999999,0.9561276,28.86552095413208,-0.6314346,680,-0.65,13600
0.14999999,0.9561273,28.90249752998352,-0.73261124,681,-0.65,13620
0.14999999,0.95612735,28.964909076690674,-0.618868,682,-0.65,13640
0.14999999,0.95612735,29.002798795700073,-0.576641,683,-0.65,13660
0.14999999,0.9561279,29.026564359664917,-0.6481086,684,-0.65,13680
0.14999999,0.95612764,29.050904750823975,-0.8768013,685,-0.65,13700
0.14999999,0.95612776,29.07362985610962,-0.65924996,686,-0.65,13720
0.14999999,0.95612764,29.119029998779297,-0.7401707,687,-0.65,13740
0.14999999,0.9561276,29.169097423553467,-0.5524385,688,-0.65,13760
0.14999999,0.9561275,29.207372903823853,-0.64394325,689,-0.65,13780
0.14999999,0.95612794,29.2533016204834,-0.6095866,690,-0.65,13800
0.14999999,0.95612764,29.303844690322876,-0.77496654,691,-0.65,13820
0.14999999,0.9561278,29.368473052978516,-0.4242982,692,-0.65,13840
0.14999999,0.95612794,29.442294359207153,-0.56789786,693,-0.65,13860
0.14999999,0.95612806,29.487433910369873,-0.33249542,694,-0.65,13880
0.14999999,0.95612746,29.55096435546875,-0.79135156,695,-0.65,13900
0.14999999,0.9561272,29.59966254234314,-0.5850508,696,-0.65,13920
0.14999999,0.9561273,29.63901948928833,-0.31998065,697,-0.65,13940
0.14999999,0.9561273,29.713030576705933,-0.56101954,698,-0.65,13960
0.14999999,0.9561272,29.76744246482849,-0.50397277,699,-0.65,13980
0.14999999,0.9561272,29.794013500213623,-0.7333934,700,-0.65,14000
0.14999999,0.9561271,29.833438396453857,-0.23785985,701,-0.65,14020
0.14999999,0.9561248,29.86729645729065,-0.5300213,702,-0.65,14040
0.14999999,0.9561252,29.907922983169556,-0.70863545,703,-0.65,14060
0.14999999,0.9561247,29.940542221069336,-0.47181863,704,-0.65,14080
0.14999999,0.95612466,29.968848705291748,-0.66263324,705,-0.65,14100
0.14999999,0.95612454,29.993757009506226,-0.6362025,706,-0.65,14120
0.14999999,0.9561246,30.01775288581848,-0.76039326,707,-0.65,14140
0.14999999,0.956124,30.044973134994507,-0.7657703,708,-0.65,14160
0.14999999,0.95612425,30.064280033111572,-0.68334675,709,-0.65,14180
0.14999999,0.9561243,30.088112115859985,-0.69067085,710,-0.65,14200
0.14999999,0.9561243,30.1054904460907,-0.47540268,711,-0.65,14220
0.14999999,0.9561248,30.124101638793945,-0.5490826,712,-0.65,14240
0.14999999,0.9561251,30.141019582748413,-0.5586778,713,-0.65,14260
0.14999999,0.9561248,30.168290615081787,-0.535862,714,-0.65,14280
0.14999999,0.95612437,30.242273807525635,-0.7645734,715,-0.65,14300
0.14999999,0.9561246,30.283291339874268,-0.65717185,716,-0.65,14320
0.14999999,0.95612484,30.341259002685547,-0.20825252,717,-0.65,14340
0.14999999,0.9561251,30.380717992782593,-0.36686182,718,-0.65,14360
0.14999999,0.95612514,30.422560930252075,-0.47633,719,-0.65,14380
0.14999999,0.95612556,30.48784637451172,-0.4317503,720,-0.65,14400
0.14999999,0.9561258,30.547608375549316,-0.761786,721,-0.65,14420
0.14999999,0.9561257,30.59502100944519,-0.59135866,722,-0.65,14440
0.14999999,0.95612544,30.641258001327515,-0.70128286,723,-0.65,14460
0.14999999,0.9561255,30.68796443939209,-0.6510078,724,-0.65,14480
0.14999999,0.9561259,30.72833251953125,-0.6613137,725,-0.65,14500
0.14999999,0.95612615,30.758118391036987,-0.5906241,726,-0.65,14520
0.14999999,0.9561264,30.828096628189087,-0.3756266,727,-0.65,14540
0.14999999,0.95612687,30.862233877182007,-0.39074716,728,-0.65,14560
0.14999999,0.95612717,30.903974056243896,-0.41862845,729,-0.65,14580
0.14999999,0.9561269,30.98734760284424,-0.67177325,730,-0.65,14600
0.14999999,0.9561269,31.080753803253174,-0.8832988,731,-0.65,14620
0.14999999,0.95612705,31.13266658782959,-0.59499735,732,-0.65,14640
0.14999999,0.9561275,31.165650129318237,-0.75827366,733,-0.65,14660
0.14999999,0.95612735,31.19745922088623,-0.7364625,734,-0.65,14680
0.14999999,0.9561276,31.22827124595642,-0.6643266,735,-0.65,14700
0.14999999,0.95612776,31.255541801452637,-0.8311885,736,-0.65,14720
0.14999999,0.9561279,31.281413078308105,-0.53410465,737,-0.65,14740
0.14999999,0.9561278,31.313508987426758,-0.68992865,738,-0.65,14760
0.14999999,0.9561273,31.34079670906067,-0.4179824,739,-0.65,14780
0.14999999,0.9561276,31.367094039916992,-0.6329853,740,-0.65,14800
0.14999999,0.956128,31.393967628479004,-0.7732119,741,-0.65,14820
0.14999999,0.956128,31.434062004089355,-0.5574346,742,-0.65,14840
0.14999999,0.95612806,31.47147488594055,-0.71243644,743,-0.65,14860
0.14999999,0.95612764,31.495054244995117,-0.6332413,744,-0.65,14880
0.14999999,0.95612794,31.52471089363098,-0.5346375,745,-0.65,14900
0.14999999,0.9561283,31.552933931350708,-0.53765535,746,-0.65,14920
0.14999999,0.9561285,31.583213090896606,-0.77960956,747,-0.65,14940
0.14999999,0.9561285,31.664274215698242,-0.3045738,748,-0.65,14960
0.14999999,0.95612675,31.729422569274902,-0.46142194,749,-0.65,14980
0.14999999,0.95612663,31.78426194190979,-0.54328424,750,-0.65,15000
0.14999999,0.9561265,31.868687868118286,-0.6943532,751,-0.65,15020
0.14999999,0.9561262,31.922734260559082,-1.0547025,752,-0.65,15040
