LQGsigma_higher,TimestepsSoFar,ReturnMean,LQGmu1_actor,TimeElapsed,LQGmu1_higher,Iteration
0.14999999,7520,0.9560837,-0.69896036,12.159770965576172,-0.82,376
0.14999999,7540,0.9560845,-0.8985087,12.198961973190308,-0.82,377
0.14999999,7560,0.95608425,-0.79801005,12.245983839035034,-0.82,378
0.14999999,7580,0.9560839,-1.1976972,12.281091690063477,-0.82,379
0.14999999,7600,0.95608294,-0.7428865,12.318388938903809,-0.82,380
0.14999999,7620,0.95608306,-0.9551553,12.361148834228516,-0.82,381
0.14999999,7640,0.956082,-0.9159321,12.391215562820435,-0.82,382
0.14999999,7660,0.95608276,-0.25147438,12.423308610916138,-0.82,383
0.14999999,7680,0.9560826,-0.9525354,12.47200894355774,-0.82,384
0.14999999,7700,0.9560828,-0.6476486,12.507769584655762,-0.82,385
0.14999999,7720,0.95608234,-0.93720627,12.539216995239258,-0.82,386
0.14999999,7740,0.95608246,-0.85410845,12.578085899353027,-0.82,387
0.14999999,7760,0.9560825,-1.0085735,12.616788148880005,-0.82,388
0.14999999,7780,0.9560817,-0.790458,12.652922868728638,-0.82,389
0.14999999,7800,0.9560817,-0.8338004,12.692877531051636,-0.82,390
0.14999999,7820,0.9560814,-0.9062231,12.733283996582031,-0.82,391
0.14999999,7840,0.9560818,-0.81198096,12.772735118865967,-0.82,392
0.14999999,7860,0.9560821,-0.86507463,12.807644367218018,-0.82,393
0.14999999,7880,0.9560828,-0.701811,12.842777490615845,-0.82,394
0.14999999,7900,0.95608294,-0.7139315,12.881054401397705,-0.82,395
0.14999999,7920,0.9560829,-0.7137986,12.921937465667725,-0.82,396
0.14999999,7940,0.9560832,-0.79105943,12.958444118499756,-0.82,397
0.14999999,7960,0.95608383,-0.94428164,12.992461204528809,-0.82,398
0.14999999,7980,0.9560836,-0.6551647,13.020838499069214,-0.82,399
0.14999999,8000,0.95608413,-0.631322,13.071627140045166,-0.82,400
0.14999999,8020,0.95608383,-0.9013411,13.108845949172974,-0.82,401
0.14999999,8040,0.9560837,-0.8173832,13.14211630821228,-0.82,402
0.14999999,8060,0.9560837,-0.73070484,13.17622184753418,-0.82,403
0.14999999,8080,0.95608413,-0.781634,13.213912010192871,-0.82,404
0.14999999,8100,0.9560838,-0.7422892,13.252737760543823,-0.82,405
0.14999999,8120,0.95608383,-0.8990337,13.288970470428467,-0.82,406
0.14999999,8140,0.95608383,-0.62841153,13.323403120040894,-0.82,407
0.14999999,8160,0.9560844,-0.45052922,13.36005449295044,-0.82,408
0.14999999,8180,0.95608383,-0.8145375,13.394095659255981,-0.82,409
0.14999999,8200,0.9560837,-0.86809754,13.426004409790039,-0.82,410
0.14999999,8220,0.9560835,-0.59375787,13.461941003799438,-0.82,411
0.14999999,8240,0.9560843,-0.6624271,13.491629123687744,-0.82,412
0.14999999,8260,0.95608515,-0.7461958,13.521270036697388,-0.82,413
0.14999999,8280,0.95608515,-1.1486068,13.551597356796265,-0.82,414
0.14999999,8300,0.95608455,-0.8877974,13.582998991012573,-0.82,415
0.14999999,8320,0.9560848,-0.81311464,13.611720561981201,-0.82,416
0.14999999,8340,0.95608497,-0.7604689,13.646759271621704,-0.82,417
0.14999999,8360,0.9560852,-0.87948644,13.684428215026855,-0.82,418
0.14999999,8380,0.9560853,-0.96612513,13.717536449432373,-0.82,419
0.14999999,8400,0.95608455,-0.7224504,13.747707605361938,-0.82,420
0.14999999,8420,0.95608485,-0.68677914,13.777227640151978,-0.82,421
0.14999999,8440,0.95608515,-0.75923073,13.807650804519653,-0.82,422
0.14999999,8460,0.95608485,-0.94229496,13.840664148330688,-0.82,423
0.14999999,8480,0.9560845,-0.535677,13.870891332626343,-0.82,424
0.14999999,8500,0.95608497,-0.9390156,13.902302503585815,-0.82,425
0.14999999,8520,0.9560845,-0.8188872,13.93135404586792,-0.82,426
0.14999999,8540,0.95608515,-1.1639595,13.9612295627594,-0.82,427
0.14999999,8560,0.9560851,-0.49060088,13.990548849105835,-0.82,428
0.14999999,8580,0.9560859,-0.71721023,14.021368980407715,-0.82,429
0.14999999,8600,0.95608634,-0.7883981,14.052320957183838,-0.82,430
0.14999999,8620,0.956086,-0.85464984,14.087840557098389,-0.82,431
0.14999999,8640,0.9560862,-0.8067657,14.122037649154663,-0.82,432
0.14999999,8660,0.956086,-0.8195166,14.158187866210938,-0.82,433
0.14999999,8680,0.9560859,-0.7946107,14.198885202407837,-0.82,434
0.14999999,8700,0.9560864,-0.70140725,14.23596453666687,-0.82,435
0.14999999,8720,0.95608634,-1.0783092,14.26841139793396,-0.82,436
0.14999999,8740,0.95608604,-0.9616681,14.299574851989746,-0.82,437
0.14999999,8760,0.95608634,-0.7109446,14.329330921173096,-0.82,438
0.14999999,8780,0.956087,-0.7985461,14.358405590057373,-0.82,439
0.14999999,8800,0.95608705,-0.7136901,14.386828422546387,-0.82,440
0.14999999,8820,0.95608747,-0.81823623,14.423061609268188,-0.82,441
0.14999999,8840,0.9560875,-0.93890357,14.456996440887451,-0.82,442
0.14999999,8860,0.9560873,-0.64014673,14.513274669647217,-0.82,443
0.14999999,8880,0.9560876,-0.9745038,14.564366340637207,-0.82,444
0.14999999,8900,0.95608747,-0.9506082,14.600067377090454,-0.82,445
0.14999999,8920,0.9560872,-0.5869899,14.649900674819946,-0.82,446
0.14999999,8940,0.9560877,-0.9334094,14.683634519577026,-0.82,447
0.14999999,8960,0.95608795,-0.9009003,14.720989227294922,-0.82,448
0.14999999,8980,0.95608747,-0.5394011,14.759385824203491,-0.82,449
0.14999999,9000,0.95608765,-1.2486305,14.797248125076294,-0.82,450
0.14999999,9020,0.9560853,-0.7280521,14.838225841522217,-0.82,451
0.14999999,9040,0.95608526,-1.1476884,14.869249820709229,-0.82,452
0.14999999,9060,0.9560838,-0.5660064,14.901407957077026,-0.82,453
0.14999999,9080,0.9560832,-0.7731888,14.940120935440063,-0.82,454
0.14999999,9100,0.9560831,-1.0277692,14.978224515914917,-0.82,455
0.14999999,9120,0.95608294,-0.9674978,15.017253160476685,-0.82,456
0.14999999,9140,0.9560829,-0.7773414,15.047610759735107,-0.82,457
0.14999999,9160,0.95608294,-0.98989755,15.077211380004883,-0.82,458
0.14999999,9180,0.956083,-0.70869285,15.113634586334229,-0.82,459
0.14999999,9200,0.9560824,-0.92661977,15.144848585128784,-0.82,460
0.14999999,9220,0.95608234,-0.745289,15.190215110778809,-0.82,461
0.14999999,9240,0.9560824,-0.83311623,15.225615739822388,-0.82,462
0.14999999,9260,0.9560822,-0.98477465,15.25862741470337,-0.82,463
0.14999999,9280,0.95608246,-1.1431112,15.290024995803833,-0.82,464
0.14999999,9300,0.956082,-0.9250565,15.342045545578003,-0.82,465
0.14999999,9320,0.9560816,-0.47145343,15.380325078964233,-0.82,466
0.14999999,9340,0.9560821,-0.65080816,15.437380075454712,-0.82,467
0.14999999,9360,0.9560822,-0.62744594,15.500484704971313,-0.82,468
0.14999999,9380,0.95608276,-0.74817884,15.559590339660645,-0.82,469
0.14999999,9400,0.956083,-0.7453919,15.609154462814331,-0.82,470
0.14999999,9420,0.9560832,-0.86624736,15.645122289657593,-0.82,471
0.14999999,9440,0.9560831,-1.1705201,15.681548118591309,-0.82,472
0.14999999,9460,0.9560824,-0.7873084,15.721273422241211,-0.82,473
0.14999999,9480,0.9560828,-0.725532,15.759420156478882,-0.82,474
0.14999999,9500,0.9560828,-0.72603774,15.809505701065063,-0.82,475
0.14999999,9520,0.9560834,-1.0157413,15.857890605926514,-0.82,476
0.14999999,9540,0.95608234,-0.86476713,15.900016069412231,-0.82,477
0.14999999,9560,0.9560822,-0.6043807,15.943516492843628,-0.82,478
0.14999999,9580,0.95608187,-0.83278424,15.974097728729248,-0.82,479
0.14999999,9600,0.95608205,-0.68264556,16.008020401000977,-0.82,480
0.14999999,9620,0.95608246,-0.7117566,16.03843331336975,-0.82,481
0.14999999,9640,0.9560829,-0.87010413,16.06827974319458,-0.82,482
0.14999999,9660,0.956083,-1.0175856,16.098376274108887,-0.82,483
0.14999999,9680,0.9560828,-0.94919384,16.12891125679016,-0.82,484
0.14999999,9700,0.956083,-0.73009545,16.15949821472168,-0.82,485
0.14999999,9720,0.95608324,-1.1301887,16.190518140792847,-0.82,486
0.14999999,9740,0.9560824,-1.0615916,16.220768451690674,-0.82,487
0.14999999,9760,0.9560816,-0.9463013,16.250702619552612,-0.82,488
0.14999999,9780,0.9560813,-0.70961994,16.280712842941284,-0.82,489
0.14999999,9800,0.9560817,-0.8163958,16.30930781364441,-0.82,490
0.14999999,9820,0.95608187,-0.7416162,16.338127851486206,-0.82,491
0.14999999,9840,0.95608234,-0.7340314,16.36705446243286,-0.82,492
0.14999999,9860,0.9560818,-0.8594701,16.396611213684082,-0.82,493
0.14999999,9880,0.9560813,-0.9278599,16.426370859146118,-0.82,494
0.14999999,9900,0.9560811,-0.7412968,16.455652952194214,-0.82,495
0.14999999,9920,0.9560805,-1.0533347,16.484248638153076,-0.82,496
0.14999999,9940,0.9560803,-0.6666076,16.513384580612183,-0.82,497
0.14999999,9960,0.9560805,-0.78237855,16.541604042053223,-0.82,498
0.14999999,9980,0.9560808,-0.87066495,16.570770740509033,-0.82,499
0.14999999,10000,0.956081,-0.87509817,16.601089000701904,-0.82,500
0.14999999,10020,0.95608115,-0.72429734,16.63134503364563,-0.82,501
0.14999999,10040,0.9560811,-0.7517976,16.666403770446777,-0.82,502
0.14999999,10060,0.9560816,-1.0479171,16.702441692352295,-0.82,503
0.14999999,10080,0.95608133,-0.75847423,16.739137649536133,-0.82,504
0.14999999,10100,0.9560815,-0.35107526,16.776338815689087,-0.82,505
0.14999999,10120,0.95608085,-1.0079733,16.810972452163696,-0.82,506
0.14999999,10140,0.95608073,-1.1144698,16.85501718521118,-0.82,507
0.14999999,10160,0.9560809,-1.1323205,16.894272089004517,-0.82,508
0.14999999,10180,0.95607966,-0.847887,16.931814908981323,-0.82,509
0.14999999,10200,0.9560792,-1.0767047,16.9679753780365,-0.82,510
0.14999999,10220,0.9560793,-0.78952116,17.0059175491333,-0.82,511
0.14999999,10240,0.95607924,-0.62751204,17.040377855300903,-0.82,512
0.14999999,10260,0.95607835,-0.67157537,17.075083255767822,-0.82,513
0.14999999,10280,0.9560789,-1.0087777,17.109976768493652,-0.82,514
0.14999999,10300,0.95607865,-0.80960596,17.147425174713135,-0.82,515
0.14999999,10320,0.95607847,-0.6618923,17.1877760887146,-0.82,516
0.14999999,10340,0.95607847,-0.78279537,17.226836681365967,-0.82,517
0.14999999,10360,0.956079,-0.6337289,17.260101318359375,-0.82,518
0.14999999,10380,0.95607966,-0.68847394,17.291096210479736,-0.82,519
0.14999999,10400,0.95608014,-1.104243,17.321281671524048,-0.82,520
0.14999999,10420,0.9560802,-0.7596948,17.35169792175293,-0.82,521
0.14999999,10440,0.95608044,-0.7836814,17.38127589225769,-0.82,522
0.14999999,10460,0.9560805,-0.59063685,17.411221504211426,-0.82,523
0.14999999,10480,0.9560806,-0.7699554,17.441386461257935,-0.82,524
0.14999999,10500,0.956081,-0.88878816,17.469911575317383,-0.82,525
0.14999999,10520,0.9560808,-0.9606687,17.498634576797485,-0.82,526
0.14999999,10540,0.95608014,-0.9122674,17.52760648727417,-0.82,527
0.14999999,10560,0.95608044,-0.63687336,17.556627988815308,-0.82,528
0.14999999,10580,0.95608056,-0.87438565,17.595922470092773,-0.82,529
0.14999999,10600,0.95608073,-0.9396064,17.62664031982422,-0.82,530
0.14999999,10620,0.9560802,-0.84854627,17.662062168121338,-0.82,531
0.14999999,10640,0.95608014,-0.87344533,17.697356700897217,-0.82,532
0.14999999,10660,0.95608,-0.7980452,17.72976064682007,-0.82,533
0.14999999,10680,0.9560797,-0.694917,17.761869430541992,-0.82,534
0.14999999,10700,0.9560797,-0.7145026,17.80259394645691,-0.82,535
0.14999999,10720,0.9560794,-0.8554008,17.847062587738037,-0.82,536
0.14999999,10740,0.9560785,-0.84776014,17.901384830474854,-0.82,537
0.14999999,10760,0.95607865,-0.68204075,17.936141967773438,-0.82,538
0.14999999,10780,0.95607895,-0.8863562,17.97096586227417,-0.82,539
0.14999999,10800,0.9560791,-0.50784767,18.007234573364258,-0.82,540
0.14999999,10820,0.9560788,-0.899403,18.05123734474182,-0.82,541
0.14999999,10840,0.95607835,-0.85832363,18.082549571990967,-0.82,542
0.14999999,10860,0.9560784,-0.576646,18.113736391067505,-0.82,543
0.14999999,10880,0.95607895,-0.89585876,18.14485740661621,-0.82,544
0.14999999,10900,0.9560789,-0.5580384,18.176314115524292,-0.82,545
0.14999999,10920,0.9560783,-0.7066421,18.21061086654663,-0.82,546
0.14999999,10940,0.9560781,-0.5464838,18.243163108825684,-0.82,547
0.14999999,10960,0.9560783,-0.79622394,18.286640882492065,-0.82,548
0.14999999,10980,0.95607823,-0.6803342,18.327214002609253,-0.82,549
0.14999999,11000,0.95607877,-0.96700156,18.36220383644104,-0.82,550
0.14999999,11020,0.9560788,-1.0480777,18.393703937530518,-0.82,551
0.14999999,11040,0.95607877,-0.8956179,18.427852153778076,-0.82,552
0.14999999,11060,0.9560785,-0.73546666,18.471335887908936,-0.82,553
0.14999999,11080,0.95607895,-0.7801729,18.50890803337097,-0.82,554
0.14999999,11100,0.95607865,-0.7375647,18.54891014099121,-0.82,555
0.14999999,11120,0.95607907,-0.5907693,18.59479784965515,-0.82,556
0.14999999,11140,0.95607924,-0.70471114,18.64070177078247,-0.82,557
0.14999999,11160,0.9560792,-0.64635855,18.6868736743927,-0.82,558
0.14999999,11180,0.95607936,-0.9022558,18.71670889854431,-0.82,559
0.14999999,11200,0.9560791,-0.7384021,18.751714944839478,-0.82,560
0.14999999,11220,0.9560793,-0.5008734,18.792529106140137,-0.82,561
0.14999999,11240,0.9560799,-0.6559715,18.834660291671753,-0.82,562
0.14999999,11260,0.95608026,-0.67044926,18.8709499835968,-0.82,563
0.14999999,11280,0.9560807,-0.3583747,18.924371004104614,-0.82,564
0.14999999,11300,0.95608085,-0.85187423,18.962859869003296,-0.82,565
0.14999999,11320,0.9560808,-0.6727003,19.009806156158447,-0.82,566
0.14999999,11340,0.95608115,-1.050472,19.06139349937439,-0.82,567
0.14999999,11360,0.9560805,-0.7554749,19.115139484405518,-0.82,568
0.14999999,11380,0.95608085,-0.8101502,19.161789417266846,-0.82,569
0.14999999,11400,0.9560808,-0.989547,19.199442386627197,-0.82,570
0.14999999,11420,0.95608056,-0.7374864,19.231593370437622,-0.82,571
0.14999999,11440,0.95608073,-0.9695691,19.273437023162842,-0.82,572
0.14999999,11460,0.9560809,-0.85501003,19.305548906326294,-0.82,573
0.14999999,11480,0.9560813,-0.88032776,19.338590383529663,-0.82,574
0.14999999,11500,0.95608103,-0.28974247,19.377381801605225,-0.82,575
0.14999999,11520,0.956081,-0.7184713,19.417938232421875,-0.82,576
0.14999999,11540,0.9560802,-0.36118132,19.452367544174194,-0.82,577
0.14999999,11560,0.95608056,-0.8877,19.491507053375244,-0.82,578
0.14999999,11580,0.9560806,-0.84981734,19.53373670578003,-0.82,579
0.14999999,11600,0.9560809,-1.1699653,19.577287912368774,-0.82,580
0.14999999,11620,0.9560799,-0.83796126,19.631361722946167,-0.82,581
0.14999999,11640,0.9560801,-0.8457388,19.67506170272827,-0.82,582
0.14999999,11660,0.95608044,-0.8245637,19.71849298477173,-0.82,583
0.14999999,11680,0.95607936,-0.7108459,19.75851058959961,-0.82,584
0.14999999,11700,0.9560787,-0.96629506,19.78975009918213,-0.82,585
0.14999999,11720,0.9560785,-0.66730404,19.832727193832397,-0.82,586
0.14999999,11740,0.9560786,-0.9106972,19.863861799240112,-0.82,587
0.14999999,11760,0.95607877,-0.664504,19.91350245475769,-0.82,588
0.14999999,11780,0.9560788,-0.9131243,19.952869415283203,-0.82,589
0.14999999,11800,0.9560787,-0.6613861,19.992094039916992,-0.82,590
0.14999999,11820,0.95607865,-0.8879228,20.02776336669922,-0.82,591
0.14999999,11840,0.9560784,-1.0142782,20.062767267227173,-0.82,592
0.14999999,11860,0.95607847,-0.99570537,20.09890389442444,-0.82,593
0.14999999,11880,0.95607865,-0.726623,20.128238439559937,-0.82,594
0.14999999,11900,0.9560791,-0.8841351,20.15899109840393,-0.82,595
0.14999999,11920,0.95607907,-0.7814771,20.204644680023193,-0.82,596
0.14999999,11940,0.9560788,-0.6388499,20.259029865264893,-0.82,597
0.14999999,11960,0.9560792,-0.8778548,20.305294513702393,-0.82,598
0.14999999,11980,0.95607895,-0.69642556,20.348571062088013,-0.82,599
0.14999999,12000,0.9560791,-0.7686291,20.39509105682373,-0.82,600
0.14999999,12020,0.95607924,-1.125287,20.44482707977295,-0.82,601
0.14999999,12040,0.9560784,-1.0138423,20.48955798149109,-0.82,602
0.14999999,12060,0.95607775,-0.8516717,20.52686643600464,-0.82,603
0.14999999,12080,0.95607764,-0.74599564,20.560312747955322,-0.82,604
0.14999999,12100,0.9560776,-0.9133229,20.59273386001587,-0.82,605
0.14999999,12120,0.95607686,-0.85930693,20.631820917129517,-0.82,606
0.14999999,12140,0.9560768,-1.2283967,20.67002296447754,-0.82,607
0.14999999,12160,0.9560761,-0.95023155,20.72394633293152,-0.82,608
0.14999999,12180,0.9560757,-0.6561417,20.77622127532959,-0.82,609
0.14999999,12200,0.9560749,-0.90991807,20.834928512573242,-0.82,610
0.14999999,12220,0.9560749,-0.9272325,20.892664670944214,-0.82,611
0.14999999,12240,0.9560744,-0.7301703,20.948087453842163,-0.82,612
0.14999999,12260,0.9560745,-0.7784916,20.993948221206665,-0.82,613
0.14999999,12280,0.9560746,-0.7099192,21.068891525268555,-0.82,614
0.14999999,12300,0.95607513,-1.0367862,21.122298002243042,-0.82,615
0.14999999,12320,0.9560749,-0.6525224,21.190068244934082,-0.82,616
0.14999999,12340,0.9560748,-0.8063617,21.260397911071777,-0.82,617
0.14999999,12360,0.9560747,-1.2966019,21.32340431213379,-0.82,618
0.14999999,12380,0.95607364,-0.80117655,21.364001989364624,-0.82,619
0.14999999,12400,0.956073,-0.9254007,21.42650532722473,-0.82,620
0.14999999,12420,0.95607334,-0.7314112,21.488969802856445,-0.82,621
0.14999999,12440,0.9560734,-0.5996586,21.55000948905945,-0.82,622
0.14999999,12460,0.9560738,-0.80410564,21.606954097747803,-0.82,623
0.14999999,12480,0.95607394,-0.76011395,21.656371116638184,-0.82,624
0.14999999,12500,0.9560741,-0.79136676,21.70724892616272,-0.82,625
0.14999999,12520,0.9560742,-0.78565204,21.755866527557373,-0.82,626
0.14999999,12540,0.95607406,-1.0903804,21.80776572227478,-0.82,627
0.14999999,12560,0.956074,-0.86396307,21.862157344818115,-0.82,628
0.14999999,12580,0.9560737,-0.7821521,21.914376497268677,-0.82,629
0.14999999,12600,0.9560742,-0.69109887,21.952038764953613,-0.82,630
0.14999999,12620,0.9560744,-0.7854973,21.98295760154724,-0.82,631
0.14999999,12640,0.9560746,-0.8657769,22.014890432357788,-0.82,632
0.14999999,12660,0.95607495,-0.7789448,22.053352117538452,-0.82,633
0.14999999,12680,0.9560755,-0.6641254,22.09726071357727,-0.82,634
0.14999999,12700,0.95607585,-0.7981536,22.134694576263428,-0.82,635
0.14999999,12720,0.95607597,-0.81651735,22.169661283493042,-0.82,636
0.14999999,12740,0.95607615,-0.8746033,22.200206995010376,-0.82,637
0.14999999,12760,0.95607615,-0.75470287,22.230825901031494,-0.82,638
0.14999999,12780,0.95607626,-0.75015944,22.263840436935425,-0.82,639
0.14999999,12800,0.9560766,-0.70336014,22.29579734802246,-0.82,640
0.14999999,12820,0.95607656,-0.8086752,22.32697343826294,-0.82,641
0.14999999,12840,0.9560769,-0.7111122,22.357377529144287,-0.82,642
0.14999999,12860,0.9560771,-0.751666,22.38873028755188,-0.82,643
0.14999999,12880,0.9560765,-0.9388789,22.41923975944519,-0.82,644
0.14999999,12900,0.95607615,-0.86208886,22.45065951347351,-0.82,645
0.14999999,12920,0.95607585,-1.1369075,22.481469869613647,-0.82,646
0.14999999,12940,0.9560749,-0.80526155,22.512474298477173,-0.82,647
0.14999999,12960,0.95607466,-0.6913643,22.54780101776123,-0.82,648
0.14999999,12980,0.95607483,-0.8067594,22.58307647705078,-0.82,649
0.14999999,13000,0.9560746,-0.763733,22.619300365447998,-0.82,650
0.14999999,13020,0.9560748,-0.6065651,22.656155586242676,-0.82,651
0.14999999,13040,0.9560751,-0.6434622,22.69536590576172,-0.82,652
0.14999999,13060,0.9560751,-0.73080367,22.73611855506897,-0.82,653
0.14999999,13080,0.95607513,-0.7022592,22.775509119033813,-0.82,654
0.14999999,13100,0.9560755,-0.96898216,22.81989812850952,-0.82,655
0.14999999,13120,0.95607513,-0.76003486,22.863794326782227,-0.82,656
0.14999999,13140,0.95607513,-1.0077466,22.900734186172485,-0.82,657
0.14999999,13160,0.9560749,-0.8480252,22.937242031097412,-0.82,658
0.14999999,13180,0.9560748,-0.85624975,22.97529125213623,-0.82,659
0.14999999,13200,0.9560752,-0.7615212,23.014352798461914,-0.82,660
0.14999999,13220,0.9560754,-0.90182656,23.05145287513733,-0.82,661
0.14999999,13240,0.9560753,-0.71687365,23.081583261489868,-0.82,662
0.14999999,13260,0.95607585,-0.59773266,23.111160278320312,-0.82,663
0.14999999,13280,0.9560757,-0.5840293,23.142049074172974,-0.82,664
0.14999999,13300,0.95607597,-0.92303413,23.172312259674072,-0.82,665
0.14999999,13320,0.9560758,-0.72440004,23.20408844947815,-0.82,666
0.14999999,13340,0.9560761,-0.7131007,23.256264448165894,-0.82,667
0.14999999,13360,0.95607644,-0.8553681,23.288084030151367,-0.82,668
0.14999999,13380,0.9560762,-0.4823294,23.31752896308899,-0.82,669
0.14999999,13400,0.9560766,-0.50195897,23.353720903396606,-0.82,670
0.14999999,13420,0.95607686,-0.8865218,23.393187284469604,-0.82,671
0.14999999,13440,0.95607704,-0.7301634,23.435665130615234,-0.82,672
0.14999999,13460,0.95607734,-0.95712006,23.478205919265747,-0.82,673
0.14999999,13480,0.9560772,-0.66942143,23.507811069488525,-0.82,674
0.14999999,13500,0.95607764,-0.9473568,23.55382752418518,-0.82,675
0.14999999,13520,0.95607746,-0.7939821,23.588169813156128,-0.82,676
0.14999999,13540,0.9560774,-0.98894405,23.625019311904907,-0.82,677
0.14999999,13560,0.95607704,-0.71917284,23.655540704727173,-0.82,678
0.14999999,13580,0.95607734,-1.0616713,23.69795060157776,-0.82,679
0.14999999,13600,0.9560773,-0.80143464,23.728970050811768,-0.82,680
0.14999999,13620,0.9560771,-0.90261126,23.773870706558228,-0.82,681
0.14999999,13640,0.95607716,-0.788868,23.81394672393799,-0.82,682
0.14999999,13660,0.9560772,-0.74664104,23.850648403167725,-0.82,683
0.14999999,13680,0.95607764,-0.8181086,23.886027336120605,-0.82,684
0.14999999,13700,0.9560775,-1.0468013,23.91687560081482,-0.82,685
0.14999999,13720,0.95607764,-0.82925,23.952393293380737,-0.82,686
0.14999999,13740,0.95607746,-0.91017073,23.99640989303589,-0.82,687
0.14999999,13760,0.95607734,-0.7224385,24.042295455932617,-0.82,688
0.14999999,13780,0.95607746,-0.81394327,24.078110933303833,-0.82,689
0.14999999,13800,0.95607775,-0.7795866,24.120864391326904,-0.82,690
0.14999999,13820,0.95607746,-0.94496655,24.15649437904358,-0.82,691
0.14999999,13840,0.95607764,-0.59429824,24.194462537765503,-0.82,692
0.14999999,13860,0.9560779,-0.7378979,24.23055911064148,-0.82,693
0.14999999,13880,0.95607793,-0.5024954,24.26264214515686,-0.82,694
0.14999999,13900,0.9560777,-0.96135163,24.294297456741333,-0.82,695
0.14999999,13920,0.9560772,-0.75505084,24.325307607650757,-0.82,696
0.14999999,13940,0.9560773,-0.48998067,24.353310585021973,-0.82,697
0.14999999,13960,0.9560775,-0.7310196,24.394577980041504,-0.82,698
0.14999999,13980,0.9560776,-0.6739728,24.43615460395813,-0.82,699
0.14999999,14000,0.9560778,-0.9033934,24.47487163543701,-0.82,700
0.14999999,14020,0.9560777,-0.40785986,24.52778673171997,-0.82,701
0.14999999,14040,0.95607686,-0.7000213,24.57723331451416,-0.82,702
0.14999999,14060,0.9560773,-0.87863547,24.62992238998413,-0.82,703
0.14999999,14080,0.9560767,-0.64181864,24.68683934211731,-0.82,704
0.14999999,14100,0.9560767,-0.83263326,24.73766565322876,-0.82,705
0.14999999,14120,0.95607674,-0.80620253,24.78710961341858,-0.82,706
0.14999999,14140,0.9560768,-0.9303933,24.84515953063965,-0.82,707
0.14999999,14160,0.9560761,-0.93577033,24.888426303863525,-0.82,708
0.14999999,14180,0.9560762,-0.85334677,24.93821954727173,-0.82,709
0.14999999,14200,0.9560763,-0.86067086,24.98996114730835,-0.82,710
0.14999999,14220,0.9560764,-0.64540267,25.032716751098633,-0.82,711
0.14999999,14240,0.95607686,-0.7190826,25.07172179222107,-0.82,712
0.14999999,14260,0.9560772,-0.7286778,25.10785937309265,-0.82,713
0.14999999,14280,0.95607716,-0.70586205,25.142747402191162,-0.82,714
0.14999999,14300,0.956077,-0.9345734,25.180376529693604,-0.82,715
0.14999999,14320,0.9560771,-0.82717186,25.220505952835083,-0.82,716
0.14999999,14340,0.95607734,-0.37825254,25.27001953125,-0.82,717
0.14999999,14360,0.9560778,-0.53686184,25.30790877342224,-0.82,718
0.14999999,14380,0.9560781,-0.64633,25.345322608947754,-0.82,719
0.14999999,14400,0.9560786,-0.6017503,25.380868196487427,-0.82,720
0.14999999,14420,0.9560789,-0.931786,25.411765098571777,-0.82,721
0.14999999,14440,0.9560787,-0.7613587,25.445998191833496,-0.82,722
0.14999999,14460,0.95607877,-0.8712829,25.479515314102173,-0.82,723
0.14999999,14480,0.9560787,-0.8210078,25.514978408813477,-0.82,724
0.14999999,14500,0.95607895,-0.8313137,25.546139001846313,-0.82,725
0.14999999,14520,0.95607924,-0.7606241,25.60072612762451,-0.82,726
0.14999999,14540,0.95607954,-0.54562664,25.640320301055908,-0.82,727
0.14999999,14560,0.95608,-0.56074715,25.69408917427063,-0.82,728
0.14999999,14580,0.9560805,-0.5886285,25.72782850265503,-0.82,729
0.14999999,14600,0.95608026,-0.8417733,25.75894594192505,-0.82,730
0.14999999,14620,0.95608026,-1.0532988,25.790045738220215,-0.82,731
0.14999999,14640,0.9560804,-0.76499736,25.82912540435791,-0.82,732
0.14999999,14660,0.9560807,-0.9282737,25.884410619735718,-0.82,733
0.14999999,14680,0.95608044,-0.90646243,25.934036016464233,-0.82,734
0.14999999,14700,0.9560806,-0.8343266,25.982954263687134,-0.82,735
0.14999999,14720,0.9560808,-1.0011885,26.026852130889893,-0.82,736
0.14999999,14740,0.9560807,-0.70410466,26.070236682891846,-0.82,737
0.14999999,14760,0.9560807,-0.85992867,26.114332675933838,-0.82,738
0.14999999,14780,0.9560803,-0.5879824,26.15897798538208,-0.82,739
0.14999999,14800,0.9560806,-0.8029853,26.196577072143555,-0.82,740
0.14999999,14820,0.95608085,-0.9432119,26.241103887557983,-0.82,741
0.14999999,14840,0.95608085,-0.72743464,26.2841956615448,-0.82,742
0.14999999,14860,0.956081,-0.88243645,26.322789430618286,-0.82,743
0.14999999,14880,0.9560806,-0.8032413,26.3607280254364,-0.82,744
0.14999999,14900,0.9560811,-0.7046375,26.40171527862549,-0.82,745
0.14999999,14920,0.95608133,-0.70765543,26.444109678268433,-0.82,746
0.14999999,14940,0.95608157,-0.9496096,26.474331378936768,-0.82,747
0.14999999,14960,0.9560815,-0.47457382,26.507140398025513,-0.82,748
0.14999999,14980,0.9560806,-0.6314219,26.547770738601685,-0.82,749
0.14999999,15000,0.95608073,-0.71328425,26.587105751037598,-0.82,750
0.14999999,15020,0.9560807,-0.8643533,26.628144025802612,-0.82,751
0.14999999,15040,0.9560803,-1.2247026,26.66212296485901,-0.82,752
