TimestepsSoFar,LQGsigma_higher,LQGmu1_actor,ReturnMean,TimeElapsed,LQGmu1_higher,Iteration
15040,0.14999999,-1.0747026,0.956126,18.342918872833252,-0.67,752
15060,0.14999999,-0.7733456,0.9561254,18.368540048599243,-0.67,753
15080,0.14999999,-0.62986773,0.9561254,18.396483659744263,-0.67,754
15100,0.14999999,-0.60754156,0.95612496,18.419929027557373,-0.67,755
15120,0.14999999,-0.5909747,0.95612526,18.451215267181396,-0.67,756
15140,0.14999999,-0.7921561,0.9561253,18.489282846450806,-0.67,757
15160,0.14999999,-0.5175271,0.9561253,18.530450105667114,-0.67,758
15180,0.14999999,-0.77396846,0.95612466,18.566070318222046,-0.67,759
15200,0.14999999,-0.49304807,0.95612454,18.601022243499756,-0.67,760
15220,0.14999999,-0.65364635,0.95612496,18.653319597244263,-0.67,761
15240,0.14999999,-0.7624317,0.9561252,18.720622062683105,-0.67,762
15260,0.14999999,-0.7460433,0.95612526,18.76209306716919,-0.67,763
15280,0.14999999,-0.5101332,0.9561253,18.80198359489441,-0.67,764
15300,0.14999999,-0.81047,0.9561257,18.8478422164917,-0.67,765
15320,0.14999999,-0.59364176,0.95612526,18.887710094451904,-0.67,766
15340,0.14999999,-0.82403797,0.9561252,18.924494743347168,-0.67,767
15360,0.14999999,-0.80463445,0.95612484,18.966480016708374,-0.67,768
15380,0.14999999,-0.64888245,0.95612514,19.009491205215454,-0.67,769
15400,0.14999999,-0.7005363,0.9561254,19.049699783325195,-0.67,770
15420,0.14999999,-0.51966053,0.95612544,19.07642698287964,-0.67,771
15440,0.14999999,-0.79534507,0.9561257,19.107468366622925,-0.67,772
15460,0.14999999,-0.6574067,0.9561256,19.138797283172607,-0.67,773
15480,0.14999999,-0.62727565,0.9561259,19.194947242736816,-0.67,774
15500,0.14999999,-0.68748224,0.9561263,19.262383699417114,-0.67,775
15520,0.14999999,-1.0876715,0.9561266,19.32254695892334,-0.67,776
15540,0.14999999,-0.6060705,0.95612615,19.39053964614868,-0.67,777
15560,0.14999999,-0.83791816,0.9561264,19.427189111709595,-0.67,778
15580,0.14999999,-0.7089061,0.9561262,19.47298789024353,-0.67,779
15600,0.14999999,-0.6573929,0.9561255,19.50231695175171,-0.67,780
15620,0.14999999,-0.6265325,0.9561253,19.545408010482788,-0.67,781
15640,0.14999999,-0.8942634,0.9561253,19.583786487579346,-0.67,782
15660,0.14999999,-0.56117797,0.9561254,19.651935577392578,-0.67,783
15680,0.14999999,-0.6320101,0.9561259,19.707239151000977,-0.67,784
15700,0.14999999,-0.6991917,0.9561262,19.7596697807312,-0.67,785
15720,0.14999999,-0.57235646,0.95612615,19.80945873260498,-0.67,786
15740,0.14999999,-0.68485636,0.95612633,19.84322166442871,-0.67,787
15760,0.14999999,-0.7128852,0.95612586,19.872735023498535,-0.67,788
15780,0.14999999,-0.7106384,0.9561261,19.898757457733154,-0.67,789
15800,0.14999999,-0.51407105,0.9561262,19.920595169067383,-0.67,790
15820,0.14999999,-0.7072276,0.9561265,19.941592693328857,-0.67,791
15840,0.14999999,-0.5375613,0.9561265,19.965080738067627,-0.67,792
15860,0.14999999,-0.6353371,0.9561265,19.986023902893066,-0.67,793
15880,0.14999999,-0.6266259,0.9561266,20.006619691848755,-0.67,794
15900,0.14999999,-0.7838722,0.95612663,20.024108171463013,-0.67,795
15920,0.14999999,-0.3951683,0.95612663,20.046867847442627,-0.67,796
15940,0.14999999,-0.63995653,0.9561269,20.063920736312866,-0.67,797
15960,0.14999999,-0.5575875,0.95612705,20.081082344055176,-0.67,798
15980,0.14999999,-0.6734903,0.9561273,20.09869956970215,-0.67,799
16000,0.14999999,-0.6714115,0.95612717,20.11467695236206,-0.67,800
16020,0.14999999,-0.8584247,0.95612705,20.132569074630737,-0.67,801
16040,0.14999999,-0.48413348,0.95612675,20.152385473251343,-0.67,802
16060,0.14999999,-0.5091908,0.9561272,20.17200016975403,-0.67,803
16080,0.14999999,-0.69853985,0.9561273,20.19367551803589,-0.67,804
16100,0.14999999,-0.79804313,0.95612746,20.213732957839966,-0.67,805
16120,0.14999999,-0.69494146,0.9561275,20.24699091911316,-0.67,806
16140,0.14999999,-0.81735873,0.95612764,20.26611018180847,-0.67,807
16160,0.14999999,-0.4308945,0.9561272,20.282378911972046,-0.67,808
16180,0.14999999,-0.751346,0.9561273,20.29875159263611,-0.67,809
16200,0.14999999,-0.3811833,0.95612746,20.313993215560913,-0.67,810
16220,0.14999999,-0.75680983,0.9561274,20.335445642471313,-0.67,811
16240,0.14999999,-0.65481687,0.95612746,20.352299690246582,-0.67,812
16260,0.14999999,-0.64723593,0.9561276,20.370182275772095,-0.67,813
16280,0.14999999,-0.61634463,0.95612794,20.392635107040405,-0.67,814
16300,0.14999999,-0.9593376,0.956128,20.407909393310547,-0.67,815
16320,0.14999999,-0.5933713,0.9561275,20.425902366638184,-0.67,816
16340,0.14999999,-0.67337865,0.9561276,20.439833641052246,-0.67,817
16360,0.14999999,-0.6830668,0.95612764,20.462953329086304,-0.67,818
16380,0.14999999,-0.5538232,0.9561274,20.480338096618652,-0.67,819
16400,0.14999999,-0.5620321,0.95612794,20.50118660926819,-0.67,820
16420,0.14999999,-0.7433313,0.95612806,20.51769232749939,-0.67,821
16440,0.14999999,-0.4095134,0.956128,20.533770084381104,-0.67,822
16460,0.14999999,-0.6737192,0.95612776,20.549866676330566,-0.67,823
16480,0.14999999,-0.6997686,0.9561276,20.57625651359558,-0.67,824
16500,0.14999999,-0.7188175,0.95612764,20.59757423400879,-0.67,825
16520,0.14999999,-0.5994278,0.9561272,20.62073850631714,-0.67,826
16540,0.14999999,-0.659199,0.95612717,20.639771699905396,-0.67,827
16560,0.14999999,-0.8092313,0.9561268,20.65880513191223,-0.67,828
16580,0.14999999,-0.57386035,0.956127,20.679062128067017,-0.67,829
16600,0.14999999,-0.7291827,0.95612717,20.69929337501526,-0.67,830
16620,0.14999999,-0.81634784,0.9561272,20.716933012008667,-0.67,831
16640,0.14999999,-0.67778724,0.9561273,20.73322033882141,-0.67,832
16660,0.14999999,-0.41259074,0.95612746,20.750482082366943,-0.67,833
16680,0.14999999,-0.8413044,0.9561276,20.76488947868347,-0.67,834
16700,0.14999999,-0.66878176,0.95612764,20.783371448516846,-0.67,835
16720,0.14999999,-0.74901974,0.9561278,20.79916501045227,-0.67,836
16740,0.14999999,-0.5114836,0.95612746,20.817561626434326,-0.67,837
16760,0.14999999,-0.7986389,0.9561276,20.831461906433105,-0.67,838
16780,0.14999999,-0.5154727,0.9561278,20.847907304763794,-0.67,839
16800,0.14999999,-0.6223972,0.95612764,20.86952781677246,-0.67,840
16820,0.14999999,-0.81647,0.9561277,20.890592575073242,-0.67,841
16840,0.14999999,-0.56792414,0.95612776,20.912123441696167,-0.67,842
16860,0.14999999,-0.7013873,0.9561279,20.932210683822632,-0.67,843
16880,0.14999999,-0.53270614,0.9561282,20.953986883163452,-0.67,844
16900,0.14999999,-0.7917287,0.95612776,20.97584366798401,-0.67,845
16920,0.14999999,-0.88645124,0.9561274,20.995900869369507,-0.67,846
16940,0.14999999,-0.47728306,0.9561276,21.01686120033264,-0.67,847
16960,0.14999999,-0.7182664,0.9561272,21.03721570968628,-0.67,848
16980,0.14999999,-0.46410438,0.95612717,21.058955907821655,-0.67,849
17000,0.14999999,-0.746391,0.9561273,21.090065717697144,-0.67,850
17020,0.14999999,-0.81638354,0.9561273,21.118120908737183,-0.67,851
17040,0.14999999,-0.5407681,0.95612705,21.145214080810547,-0.67,852
17060,0.14999999,-0.8487004,0.9561266,21.181957960128784,-0.67,853
17080,0.14999999,-0.6568854,0.9561266,21.20379400253296,-0.67,854
17100,0.14999999,-0.64205664,0.9561269,21.22627019882202,-0.67,855
17120,0.14999999,-0.6305346,0.9561267,21.245020151138306,-0.67,856
17140,0.14999999,-0.50857925,0.95612675,21.267340660095215,-0.67,857
17160,0.14999999,-0.5335484,0.956127,21.286680221557617,-0.67,858
17180,0.14999999,-0.7962411,0.95612687,21.307759761810303,-0.67,859
17200,0.14999999,-0.69269764,0.9561271,21.327532291412354,-0.67,860
17220,0.14999999,-0.6193254,0.9561271,21.348009824752808,-0.67,861
17240,0.14999999,-0.8964432,0.95612705,21.37443709373474,-0.67,862
17260,0.14999999,-0.7175629,0.95612687,21.395799160003662,-0.67,863
17280,0.14999999,-0.5141288,0.95612687,21.41618824005127,-0.67,864
17300,0.14999999,-0.43651247,0.956127,21.439578533172607,-0.67,865
17320,0.14999999,-0.66818964,0.9561273,21.469462871551514,-0.67,866
17340,0.14999999,-0.6310146,0.9561273,21.49157977104187,-0.67,867
17360,0.14999999,-0.67142254,0.9561269,21.514383554458618,-0.67,868
17380,0.14999999,-0.8062025,0.95612687,21.533056497573853,-0.67,869
17400,0.14999999,-0.51236504,0.9561268,21.549179792404175,-0.67,870
17420,0.14999999,-0.3994537,0.95612687,21.564542531967163,-0.67,871
17440,0.14999999,-0.8241083,0.9561271,21.58492112159729,-0.67,872
17460,0.14999999,-0.55712706,0.9561271,21.603188037872314,-0.67,873
17480,0.14999999,-0.63905406,0.95612746,21.621320724487305,-0.67,874
17500,0.14999999,-0.9465607,0.9561272,21.63754153251648,-0.67,875
17520,0.14999999,-0.6372502,0.9561269,21.65228271484375,-0.67,876
17540,0.14999999,-0.54676914,0.9561267,21.669843435287476,-0.67,877
17560,0.14999999,-0.5388104,0.95612675,21.68639826774597,-0.67,878
17580,0.14999999,-0.73722833,0.9561266,21.711031198501587,-0.67,879
17600,0.14999999,-0.53924465,0.95612675,21.730149269104004,-0.67,880
17620,0.14999999,-0.48679382,0.95612687,21.747971534729004,-0.67,881
17640,0.14999999,-0.5053294,0.95612675,21.768352508544922,-0.67,882
17660,0.14999999,-0.7974685,0.95612687,21.788448572158813,-0.67,883
17680,0.14999999,-0.6257444,0.95612675,21.80885148048401,-0.67,884
17700,0.14999999,-0.43415684,0.956127,21.830810546875,-0.67,885
17720,0.14999999,-0.82992315,0.95612717,21.853731870651245,-0.67,886
17740,0.14999999,-0.7514675,0.9561274,21.871894121170044,-0.67,887
17760,0.14999999,-0.89339,0.9561274,21.894233465194702,-0.67,888
17780,0.14999999,-0.905925,0.95612717,21.915740251541138,-0.67,889
17800,0.14999999,-0.8720435,0.95612717,21.943774461746216,-0.67,890
17820,0.14999999,-0.8839454,0.9561273,21.980228185653687,-0.67,891
17840,0.14999999,-1.0356617,0.9561271,22.010944604873657,-0.67,892
17860,0.14999999,-0.51557124,0.95612645,22.038289785385132,-0.67,893
17880,0.14999999,-0.49131602,0.95612663,22.063989400863647,-0.67,894
17900,0.14999999,-0.7660102,0.95612633,22.086540937423706,-0.67,895
17920,0.14999999,-0.534272,0.9561261,22.108333110809326,-0.67,896
17940,0.14999999,-0.3110447,0.9561262,22.129253149032593,-0.67,897
17960,0.14999999,-0.9002257,0.95612633,22.152339696884155,-0.67,898
17980,0.14999999,-0.7093221,0.9561263,22.173490524291992,-0.67,899
18000,0.14999999,-0.8758591,0.9561263,22.194201707839966,-0.67,900
18020,0.14999999,-0.6030411,0.9561262,22.21872854232788,-0.67,901
18040,0.14999999,-0.9037738,0.95612586,22.242185592651367,-0.67,902
18060,0.14999999,-0.9241441,0.9561258,22.257490873336792,-0.67,903
18080,0.14999999,-0.48161206,0.95612556,22.273844957351685,-0.67,904
18100,0.14999999,-0.9814694,0.9561258,22.29717993736267,-0.67,905
18120,0.14999999,-0.43393576,0.9561259,22.31677746772766,-0.67,906
18140,0.14999999,-0.6717944,0.9561261,22.338313817977905,-0.67,907
18160,0.14999999,-0.68090135,0.9561262,22.359814405441284,-0.67,908
18180,0.14999999,-0.6709777,0.95612645,22.3917396068573,-0.67,909
18200,0.14999999,-0.8196985,0.9561264,22.412079334259033,-0.67,910
18220,0.14999999,-0.6978498,0.9561264,22.436583757400513,-0.67,911
18240,0.14999999,-0.7297517,0.9561265,22.45800805091858,-0.67,912
18260,0.14999999,-0.74910533,0.9561266,22.478516817092896,-0.67,913
18280,0.14999999,-0.63992953,0.95612615,22.50086236000061,-0.67,914
18300,0.14999999,-0.59775233,0.95612633,22.521029949188232,-0.67,915
18320,0.14999999,-0.6728721,0.9561264,22.543280124664307,-0.67,916
18340,0.14999999,-0.7389638,0.9561266,22.56416344642639,-0.67,917
18360,0.14999999,-0.5139985,0.95612675,22.589532613754272,-0.67,918
18380,0.14999999,-0.40682915,0.9561269,22.608826637268066,-0.67,919
18400,0.14999999,-0.73821205,0.95612687,22.63260817527771,-0.67,920
18420,0.14999999,-0.66689384,0.956127,22.65985083580017,-0.67,921
18440,0.14999999,-0.66776,0.95612717,22.681377410888672,-0.67,922
18460,0.14999999,-0.700968,0.95612746,22.703349828720093,-0.67,923
18480,0.14999999,-0.41892803,0.9561275,22.7241952419281,-0.67,924
18500,0.14999999,-0.576929,0.9561273,22.745503902435303,-0.67,925
18520,0.14999999,-0.51301575,0.9561275,22.764820337295532,-0.67,926
18540,0.14999999,-0.9266052,0.95612776,22.78653645515442,-0.67,927
18560,0.14999999,-0.69837326,0.9561273,22.80850648880005,-0.67,928
18580,0.14999999,-0.567603,0.95612764,22.83014988899231,-0.67,929
18600,0.14999999,-0.7090319,0.9561278,22.852622747421265,-0.67,930
18620,0.14999999,-0.83733696,0.9561277,22.874087810516357,-0.67,931
18640,0.14999999,-0.9001579,0.95612705,22.893668174743652,-0.67,932
18660,0.14999999,-0.699417,0.9561269,22.91637682914734,-0.67,933
18680,0.14999999,-0.45327955,0.9561271,22.93687629699707,-0.67,934
18700,0.14999999,-0.7721866,0.9561264,22.956394910812378,-0.67,935
18720,0.14999999,-0.52271754,0.95612615,22.98015570640564,-0.67,936
18740,0.14999999,-0.27653444,0.9561261,23.00176978111267,-0.67,937
18760,0.14999999,-0.7766516,0.9561261,23.02009129524231,-0.67,938
18780,0.14999999,-0.6247499,0.9561261,23.03692126274109,-0.67,939
18800,0.14999999,-0.7944216,0.9561264,23.054203510284424,-0.67,940
18820,0.14999999,-0.4292634,0.9561262,23.06865119934082,-0.67,941
18840,0.14999999,-0.6739011,0.956126,23.082263231277466,-0.67,942
18860,0.14999999,-0.49743655,0.95612603,23.107892274856567,-0.67,943
18880,0.14999999,-0.6317451,0.9561261,23.127614974975586,-0.67,944
18900,0.14999999,-0.8338251,0.9561264,23.14844822883606,-0.67,945
18920,0.14999999,-0.5675537,0.9561262,23.167428493499756,-0.67,946
18940,0.14999999,-0.7025426,0.9561262,23.193222284317017,-0.67,947
18960,0.14999999,-0.7103437,0.9561263,23.210428714752197,-0.67,948
18980,0.14999999,-0.6587373,0.9561264,23.22705888748169,-0.67,949
19000,0.14999999,-0.77233475,0.9561265,23.246360301971436,-0.67,950
19020,0.14999999,-0.61968,0.95612663,23.265571117401123,-0.67,951
19040,0.14999999,-0.65070087,0.95612663,23.283120155334473,-0.67,952
19060,0.14999999,-0.8202534,0.9561267,23.303162574768066,-0.67,953
19080,0.14999999,-0.62115157,0.9561269,23.32431936264038,-0.67,954
19100,0.14999999,-0.75771195,0.9561269,23.344162702560425,-0.67,955
19120,0.14999999,-0.87668395,0.9561266,23.364959478378296,-0.67,956
19140,0.14999999,-0.81062233,0.95612645,23.395511865615845,-0.67,957
19160,0.14999999,-0.67718995,0.9561266,23.41664433479309,-0.67,958
19180,0.14999999,-0.5455295,0.95612603,23.437310934066772,-0.67,959
19200,0.14999999,-0.8041738,0.95612615,23.45425009727478,-0.67,960
19220,0.14999999,-0.5931774,0.95612645,23.47700309753418,-0.67,961
19240,0.14999999,-1.012917,0.9561263,23.495809078216553,-0.67,962
19260,0.14999999,-0.7304744,0.956126,23.51361632347107,-0.67,963
19280,0.14999999,-0.5668046,0.95612574,23.530457496643066,-0.67,964
19300,0.14999999,-0.54697156,0.9561257,23.549456357955933,-0.67,965
19320,0.14999999,-0.5620094,0.95612586,23.56469702720642,-0.67,966
19340,0.14999999,-0.83522516,0.9561254,23.586971044540405,-0.67,967
19360,0.14999999,-0.4174298,0.95612544,23.60511803627014,-0.67,968
19380,0.14999999,-0.51232624,0.95612556,23.627957820892334,-0.67,969
19400,0.14999999,-0.82531303,0.9561254,23.65048122406006,-0.67,970
19420,0.14999999,-0.97815645,0.95612496,23.6703143119812,-0.67,971
19440,0.14999999,-0.7430385,0.9561248,23.690414667129517,-0.67,972
19460,0.14999999,-1.0753056,0.9561245,23.71108317375183,-0.67,973
19480,0.14999999,-0.57715356,0.95612407,23.730239629745483,-0.67,974
19500,0.14999999,-0.5801531,0.95612395,23.75074338912964,-0.67,975
19520,0.14999999,-0.79989725,0.9561236,23.771934509277344,-0.67,976
19540,0.14999999,-0.8088293,0.95612353,23.79301929473877,-0.67,977
19560,0.14999999,-0.7824172,0.95612335,23.815730810165405,-0.67,978
19580,0.14999999,-0.6150585,0.9561233,23.848417282104492,-0.67,979
19600,0.14999999,-1.0272251,0.95612305,23.875071048736572,-0.67,980
19620,0.14999999,-0.72447354,0.9561231,23.90176224708557,-0.67,981
19640,0.14999999,-0.5901965,0.9561233,23.92952561378479,-0.67,982
19660,0.14999999,-0.5360703,0.9561236,23.97842025756836,-0.67,983
19680,0.14999999,-0.6857291,0.95612377,24.013962745666504,-0.67,984
19700,0.14999999,-0.646245,0.9561237,24.053168773651123,-0.67,985
19720,0.14999999,-0.4588627,0.9561239,24.11650586128235,-0.67,986
19740,0.14999999,-0.74360526,0.9561238,24.191121101379395,-0.67,987
19760,0.14999999,-0.71383965,0.956124,24.24925923347473,-0.67,988
19780,0.14999999,-0.5346894,0.9561241,24.312525987625122,-0.67,989
19800,0.14999999,-0.54609096,0.9561242,24.34445357322693,-0.67,990
19820,0.14999999,-0.78820616,0.9561243,24.40413761138916,-0.67,991
19840,0.14999999,-0.45323658,0.9561242,24.478464603424072,-0.67,992
19860,0.14999999,-0.6709572,0.956124,24.52147388458252,-0.67,993
19880,0.14999999,-0.5800492,0.95612395,24.561913013458252,-0.67,994
19900,0.14999999,-0.62667006,0.95612425,24.60165786743164,-0.67,995
19920,0.14999999,-0.7475641,0.95612407,24.66207242012024,-0.67,996
19940,0.14999999,-0.4390334,0.956124,24.711612462997437,-0.67,997
19960,0.14999999,-0.6187384,0.95612437,24.749708652496338,-0.67,998
19980,0.14999999,-0.83755356,0.95612454,24.802165985107422,-0.67,999
20000,0.14999999,-0.50334316,0.956124,24.8782799243927,-0.67,1000
20020,0.14999999,-0.9499346,0.9561242,24.92853093147278,-0.67,1001
20040,0.14999999,-0.71075124,0.95612407,24.96985697746277,-0.67,1002
20060,0.14999999,-0.7027853,0.9561243,25.043330669403076,-0.67,1003
20080,0.14999999,-0.6581218,0.95612437,25.145517826080322,-0.67,1004
20100,0.14999999,-0.7314165,0.9561243,25.260605812072754,-0.67,1005
20120,0.14999999,-0.39547935,0.9561245,25.314444541931152,-0.67,1006
20140,0.14999999,-0.7698724,0.95612425,25.38496232032776,-0.67,1007
20160,0.14999999,-0.6235812,0.9561243,25.42759871482849,-0.67,1008
20180,0.14999999,-0.64863354,0.95612425,25.493955612182617,-0.67,1009
20200,0.14999999,-0.89514124,0.95612437,25.553271293640137,-0.67,1010
20220,0.14999999,-0.7768866,0.9561241,25.637317180633545,-0.67,1011
20240,0.14999999,-0.909924,0.956124,25.684361219406128,-0.67,1012
20260,0.14999999,-0.72273827,0.9561241,25.721291542053223,-0.67,1013
20280,0.14999999,-0.36474848,0.9561239,25.75934410095215,-0.67,1014
20300,0.14999999,-0.63633233,0.95612407,25.793318510055542,-0.67,1015
20320,0.14999999,-0.63476527,0.9561241,25.828491687774658,-0.67,1016
20340,0.14999999,-0.875164,0.95612437,25.891679763793945,-0.67,1017
20360,0.14999999,-0.72155374,0.9561242,25.93525457382202,-0.67,1018
20380,0.14999999,-0.7935249,0.95612437,25.965256690979004,-0.67,1019
20400,0.14999999,-0.7352313,0.95612437,26.022151708602905,-0.67,1020
20420,0.14999999,-0.6731237,0.9561244,26.056599617004395,-0.67,1021
20440,0.14999999,-0.6936769,0.9561244,26.084963083267212,-0.67,1022
20460,0.14999999,-0.94208956,0.9561247,26.114611864089966,-0.67,1023
20480,0.14999999,-0.66036034,0.9561246,26.155802726745605,-0.67,1024
20500,0.14999999,-0.63746965,0.9561246,26.211082220077515,-0.67,1025
20520,0.14999999,-0.6727738,0.9561244,26.25272822380066,-0.67,1026
20540,0.14999999,-0.6783293,0.9561245,26.3216495513916,-0.67,1027
20560,0.14999999,-0.7578343,0.9561246,26.37395477294922,-0.67,1028
20580,0.14999999,-0.6952404,0.95612454,26.414368629455566,-0.67,1029
20600,0.14999999,-0.6131483,0.95612437,26.47065305709839,-0.67,1030
20620,0.14999999,-0.4207371,0.95612395,26.53826117515564,-0.67,1031
20640,0.14999999,-0.8084884,0.95612377,26.591219663619995,-0.67,1032
20660,0.14999999,-0.7545477,0.95612377,26.631044149398804,-0.67,1033
20680,0.14999999,-0.63325924,0.9561237,26.663588047027588,-0.67,1034
20700,0.14999999,-0.63167036,0.9561235,26.692914724349976,-0.67,1035
20720,0.14999999,-0.773067,0.95612353,26.737541913986206,-0.67,1036
20740,0.14999999,-0.93759614,0.9561234,26.77255940437317,-0.67,1037
20760,0.14999999,-0.48169607,0.9561235,26.824758768081665,-0.67,1038
20780,0.14999999,-0.4926418,0.9561237,26.87310814857483,-0.67,1039
20800,0.14999999,-0.86284554,0.9561236,26.92001986503601,-0.67,1040
20820,0.14999999,-0.6478628,0.95612353,27.001100540161133,-0.67,1041
20840,0.14999999,-0.61226475,0.9561234,27.043914318084717,-0.67,1042
20860,0.14999999,-0.60982764,0.95612335,27.07873797416687,-0.67,1043
20880,0.14999999,-0.7085522,0.95612353,27.113163948059082,-0.67,1044
20900,0.14999999,-0.7387267,0.95612353,27.174221992492676,-0.67,1045
20920,0.14999999,-0.81626594,0.95612377,27.21574378013611,-0.67,1046
20940,0.14999999,-0.8297528,0.95612407,27.28228259086609,-0.67,1047
20960,0.14999999,-0.613402,0.956124,27.314162969589233,-0.67,1048
20980,0.14999999,-0.5453256,0.9561238,27.37413215637207,-0.67,1049
21000,0.14999999,-0.5795821,0.95612377,27.4353129863739,-0.67,1050
21020,0.14999999,-0.7193478,0.9561238,27.479963064193726,-0.67,1051
21040,0.14999999,-0.7389919,0.95612395,27.539135694503784,-0.67,1052
21060,0.14999999,-0.5815353,0.95612395,27.58708167076111,-0.67,1053
21080,0.14999999,-0.59344673,0.95612377,27.634669303894043,-0.67,1054
21100,0.14999999,-0.6220982,0.95612377,27.673214435577393,-0.67,1055
21120,0.14999999,-0.8363907,0.9561238,27.716843366622925,-0.67,1056
21140,0.14999999,-0.64411134,0.95612377,27.777504682540894,-0.67,1057
21160,0.14999999,-0.5767646,0.95612365,27.839083433151245,-0.67,1058
21180,0.14999999,-0.4857181,0.9561236,27.883959770202637,-0.67,1059
21200,0.14999999,-0.56977105,0.9561239,27.9302237033844,-0.67,1060
21220,0.14999999,-0.457216,0.95612407,27.979235649108887,-0.67,1061
21240,0.14999999,-0.7107334,0.9561238,28.030288457870483,-0.67,1062
21260,0.14999999,-0.3026522,0.956124,28.076594352722168,-0.67,1063
21280,0.14999999,-0.86300236,0.95612377,28.128227710723877,-0.67,1064
21300,0.14999999,-0.56289905,0.9561235,28.166160583496094,-0.67,1065
21320,0.14999999,-0.71229756,0.9561234,28.208677768707275,-0.67,1066
21340,0.14999999,-0.5970381,0.9561236,28.285993337631226,-0.67,1067
21360,0.14999999,-0.4057949,0.9561238,28.330835103988647,-0.67,1068
21380,0.14999999,-0.81338966,0.95612353,28.394391775131226,-0.67,1069
21400,0.14999999,-0.453244,0.95612335,28.462467432022095,-0.67,1070
21420,0.14999999,-0.4933948,0.95612365,28.52288842201233,-0.67,1071
21440,0.14999999,-0.4930855,0.95612395,28.571337938308716,-0.67,1072
21460,0.14999999,-0.7408909,0.9561238,28.606067895889282,-0.67,1073
21480,0.14999999,-0.64566845,0.9561236,28.639913320541382,-0.67,1074
21500,0.14999999,-0.46220833,0.9561236,28.678622007369995,-0.67,1075
21520,0.14999999,-0.8441465,0.95612365,28.7081196308136,-0.67,1076
21540,0.14999999,-0.8149067,0.9561236,28.757660388946533,-0.67,1077
21560,0.14999999,-0.6118088,0.956124,28.796266078948975,-0.67,1078
21580,0.14999999,-0.83914995,0.95612407,28.83205223083496,-0.67,1079
21600,0.14999999,-0.76053965,0.95612407,28.87295913696289,-0.67,1080
21620,0.14999999,-0.35679576,0.95612425,28.908486366271973,-0.67,1081
21640,0.14999999,-0.4721262,0.95612407,28.940186500549316,-0.67,1082
21660,0.14999999,-0.9935707,0.9561239,28.9746150970459,-0.67,1083
21680,0.14999999,-0.6411394,0.95612407,29.008976221084595,-0.67,1084
21700,0.14999999,-0.55520445,0.95612425,29.074443817138672,-0.67,1085
21720,0.14999999,-0.7655793,0.95612395,29.1259548664093,-0.67,1086
21740,0.14999999,-0.35481963,0.95612395,29.19924545288086,-0.67,1087
21760,0.14999999,-0.6652529,0.9561237,29.291046619415283,-0.67,1088
21780,0.14999999,-0.6342364,0.9561237,29.381092309951782,-0.67,1089
21800,0.14999999,-0.53441936,0.95612365,29.446244478225708,-0.67,1090
21820,0.14999999,-0.63794243,0.9561236,29.51438617706299,-0.67,1091
21840,0.14999999,-0.7566952,0.95612353,29.57590913772583,-0.67,1092
21860,0.14999999,-0.75693184,0.9561235,29.651258945465088,-0.67,1093
21880,0.14999999,-0.7565896,0.95612353,29.728466749191284,-0.67,1094
21900,0.14999999,-0.5772503,0.9561238,29.77983021736145,-0.67,1095
21920,0.14999999,-0.51780564,0.95612377,29.84473490715027,-0.67,1096
21940,0.14999999,-0.55658966,0.9561239,29.866028785705566,-0.67,1097
21960,0.14999999,-0.56000906,0.95612407,29.89550757408142,-0.67,1098
21980,0.14999999,-0.85696733,0.9561241,29.924851655960083,-0.67,1099
22000,0.14999999,-0.9214872,0.9561238,29.960630178451538,-0.67,1100
22020,0.14999999,-0.83539253,0.95612365,29.99945616722107,-0.67,1101
22040,0.14999999,-0.32940856,0.9561238,30.041812658309937,-0.67,1102
22060,0.14999999,-0.56166565,0.95612377,30.085488319396973,-0.67,1103
22080,0.14999999,-0.6216674,0.9561237,30.16018772125244,-0.67,1104
22100,0.14999999,-0.67348754,0.95612365,30.203070640563965,-0.67,1105
22120,0.14999999,-0.6024608,0.95612377,30.244268655776978,-0.67,1106
22140,0.14999999,-0.75284237,0.9561237,30.30484962463379,-0.67,1107
22160,0.14999999,-0.43920407,0.9561239,30.350640296936035,-0.67,1108
22180,0.14999999,-0.1784744,0.9561236,30.445327520370483,-0.67,1109
22200,0.14999999,-0.4951592,0.9561231,30.483527183532715,-0.67,1110
22220,0.14999999,-0.4148549,0.95612305,30.535464763641357,-0.67,1111
22240,0.14999999,-0.6162941,0.9561232,30.58642292022705,-0.67,1112
22260,0.14999999,-0.62716246,0.95612323,30.63952398300171,-0.67,1113
22280,0.14999999,-0.6648478,0.9561233,30.66181707382202,-0.67,1114
22300,0.14999999,-0.4973635,0.95612323,30.688215732574463,-0.67,1115
22320,0.14999999,-0.33195725,0.9561233,30.715417623519897,-0.67,1116
22340,0.14999999,-0.82419163,0.9561231,30.764676570892334,-0.67,1117
22360,0.14999999,-0.561351,0.9561232,30.802358865737915,-0.67,1118
22380,0.14999999,-0.6560594,0.9561233,30.835593700408936,-0.67,1119
22400,0.14999999,-0.76088,0.95612335,30.86520266532898,-0.67,1120
22420,0.14999999,-0.7227592,0.9561234,30.8921058177948,-0.67,1121
22440,0.14999999,-0.5511501,0.95612323,30.917025327682495,-0.67,1122
22460,0.14999999,-0.60858977,0.9561232,30.94761347770691,-0.67,1123
22480,0.14999999,-0.6299329,0.9561231,30.981521368026733,-0.67,1124
22500,0.14999999,-0.83621573,0.95612305,31.017120122909546,-0.67,1125
