LQGsigma_higher,TimeElapsed,Iteration,LQGmu1_actor,ReturnMean,TimestepsSoFar,LQGmu1_higher
0.14999999,26.73233151435852,753,-0.8233456,0.956118,15060,-0.72
0.14999999,26.763803958892822,754,-0.67986774,0.956118,15080,-0.72
0.14999999,26.79555368423462,755,-0.6575416,0.9561177,15100,-0.72
0.14999999,26.836700439453125,756,-0.64097464,0.956118,15120,-0.72
0.14999999,26.871074438095093,757,-0.8421561,0.95611805,15140,-0.72
0.14999999,26.908069133758545,758,-0.5675271,0.956118,15160,-0.72
0.14999999,26.940837860107422,759,-0.82396847,0.9561174,15180,-0.72
0.14999999,26.972506761550903,760,-0.5430481,0.95611733,15200,-0.72
0.14999999,27.01181125640869,761,-0.70364636,0.9561176,15220,-0.72
0.14999999,27.049128770828247,762,-0.8124317,0.9561178,15240,-0.72
0.14999999,27.081649780273438,763,-0.79604334,0.95611787,15260,-0.72
0.14999999,27.132144927978516,764,-0.5601332,0.956118,15280,-0.72
0.14999999,27.167747259140015,765,-0.86047006,0.95611835,15300,-0.72
0.14999999,27.200256824493408,766,-0.64364177,0.9561179,15320,-0.72
0.14999999,27.23116970062256,767,-0.874038,0.95611787,15340,-0.72
0.14999999,27.280294179916382,768,-0.8546344,0.95611745,15360,-0.72
0.14999999,27.313016653060913,769,-0.69888246,0.9561177,15380,-0.72
0.14999999,27.344892740249634,770,-0.7505363,0.9561179,15400,-0.72
0.14999999,27.376758575439453,771,-0.56966054,0.95611805,15420,-0.72
0.14999999,27.4086811542511,772,-0.8453451,0.9561182,15440,-0.72
0.14999999,27.4554283618927,773,-0.7074067,0.95611817,15460,-0.72
0.14999999,27.499549627304077,774,-0.67727566,0.9561184,15480,-0.72
0.14999999,27.53486466407776,775,-0.7374823,0.9561188,15500,-0.72
0.14999999,27.566794872283936,776,-1.1376716,0.956119,15520,-0.72
0.14999999,27.600696802139282,777,-0.65607053,0.9561185,15540,-0.72
0.14999999,27.631266593933105,778,-0.8879182,0.9561187,15560,-0.72
0.14999999,27.661540508270264,779,-0.7589061,0.95611846,15580,-0.72
0.14999999,27.686681985855103,780,-0.70739293,0.9561178,15600,-0.72
0.14999999,27.720999240875244,781,-0.6765325,0.9561177,15620,-0.72
0.14999999,27.767091751098633,782,-0.94426346,0.95611775,15640,-0.72
0.14999999,27.804033756256104,783,-0.6111779,0.95611775,15660,-0.72
0.14999999,27.851258039474487,784,-0.6820101,0.9561182,15680,-0.72
0.14999999,27.912514209747314,785,-0.7491917,0.9561186,15700,-0.72
0.14999999,27.97861385345459,786,-0.6223565,0.9561185,15720,-0.72
0.14999999,28.028180837631226,787,-0.73485637,0.95611876,15740,-0.72
0.14999999,28.075900316238403,788,-0.7628852,0.9561183,15760,-0.72
0.14999999,28.12674331665039,789,-0.7606384,0.9561184,15780,-0.72
0.14999999,28.16457772254944,790,-0.56407106,0.9561186,15800,-0.72
0.14999999,28.220842838287354,791,-0.75722766,0.9561189,15820,-0.72
0.14999999,28.271172761917114,792,-0.58756137,0.9561189,15840,-0.72
0.14999999,28.30381941795349,793,-0.6853371,0.9561189,15860,-0.72
0.14999999,28.336969137191772,794,-0.6766259,0.95611894,15880,-0.72
0.14999999,28.362258195877075,795,-0.8338722,0.95611894,15900,-0.72
0.14999999,28.391923189163208,796,-0.44516832,0.9561189,15920,-0.72
0.14999999,28.43340277671814,797,-0.68995655,0.95611924,15940,-0.72
0.14999999,28.477651357650757,798,-0.6075875,0.9561194,15960,-0.72
0.14999999,28.515601873397827,799,-0.7234903,0.9561196,15980,-0.72
0.14999999,28.547922134399414,800,-0.7214115,0.9561195,16000,-0.72
0.14999999,28.57902717590332,801,-0.90842474,0.9561195,16020,-0.72
0.14999999,28.613584280014038,802,-0.5341335,0.95611906,16040,-0.72
0.14999999,28.64730429649353,803,-0.5591908,0.95611954,16060,-0.72
0.14999999,28.689045667648315,804,-0.74853987,0.95611966,16080,-0.72
0.14999999,28.72415566444397,805,-0.84804314,0.95611984,16100,-0.72
0.14999999,28.754343032836914,806,-0.7449415,0.9561199,16120,-0.72
0.14999999,28.786601305007935,807,-0.8673588,0.95612,16140,-0.72
0.14999999,28.81610608100891,808,-0.4808945,0.9561195,16160,-0.72
0.14999999,28.85610842704773,809,-0.801346,0.9561196,16180,-0.72
0.14999999,28.892275094985962,810,-0.4311833,0.9561198,16200,-0.72
0.14999999,28.931352615356445,811,-0.80680984,0.95611984,16220,-0.72
0.14999999,28.974214792251587,812,-0.7048169,0.95611984,16240,-0.72
0.14999999,29.005842924118042,813,-0.69723594,0.95612,16260,-0.72
0.14999999,29.04226016998291,814,-0.66634464,0.9561203,16280,-0.72
0.14999999,29.08263373374939,815,-1.0093375,0.95612043,16300,-0.72
0.14999999,29.1337673664093,816,-0.6433713,0.9561199,16320,-0.72
0.14999999,29.181831121444702,817,-0.72337866,0.95611995,16340,-0.72
0.14999999,29.232866048812866,818,-0.7330668,0.9561199,16360,-0.72
0.14999999,29.261269092559814,819,-0.6038232,0.9561198,16380,-0.72
0.14999999,29.31173276901245,820,-0.6120321,0.9561202,16400,-0.72
0.14999999,29.37416648864746,821,-0.7933313,0.95612043,16420,-0.72
0.14999999,29.41200828552246,822,-0.45951343,0.9561203,16440,-0.72
0.14999999,29.45810341835022,823,-0.72371924,0.9561202,16460,-0.72
0.14999999,29.501951932907104,824,-0.7497686,0.95612,16480,-0.72
0.14999999,29.538679838180542,825,-0.7688175,0.95612,16500,-0.72
0.14999999,29.57730984687805,826,-0.64942783,0.9561197,16520,-0.72
0.14999999,29.620670080184937,827,-0.709199,0.95611966,16540,-0.72
0.14999999,29.65391445159912,828,-0.85923135,0.9561192,16560,-0.72
0.14999999,29.700034379959106,829,-0.62386036,0.9561194,16580,-0.72
0.14999999,29.73324942588806,830,-0.77918273,0.95611954,16600,-0.72
0.14999999,29.767428398132324,831,-0.86634785,0.9561196,16620,-0.72
0.14999999,29.804994344711304,832,-0.72778726,0.95611966,16640,-0.72
0.14999999,29.835447072982788,833,-0.46259075,0.95611984,16660,-0.72
0.14999999,29.870646953582764,834,-0.89130443,0.95611995,16680,-0.72
0.14999999,29.9048810005188,835,-0.71878177,0.95611995,16700,-0.72
0.14999999,29.93747353553772,836,-0.79901975,0.95612025,16720,-0.72
0.14999999,29.981851816177368,837,-0.5614836,0.9561199,16740,-0.72
0.14999999,30.018162727355957,838,-0.8486389,0.9561201,16760,-0.72
0.14999999,30.04943561553955,839,-0.5654727,0.95612025,16780,-0.72
0.14999999,30.083963632583618,840,-0.67239726,0.9561201,16800,-0.72
0.14999999,30.11372208595276,841,-0.86647004,0.95612013,16820,-0.72
0.14999999,30.1437931060791,842,-0.61792415,0.9561202,16840,-0.72
0.14999999,30.18900728225708,843,-0.7513873,0.9561203,16860,-0.72
0.14999999,30.224390268325806,844,-0.5827061,0.9561205,16880,-0.72
0.14999999,30.257492780685425,845,-0.8417287,0.95612013,16900,-0.72
0.14999999,30.296465635299683,846,-0.93645126,0.95611984,16920,-0.72
0.14999999,30.346872568130493,847,-0.5272831,0.95611995,16940,-0.72
0.14999999,30.382773876190186,848,-0.76826644,0.95611966,16960,-0.72
0.14999999,30.411149263381958,849,-0.51410437,0.9561196,16980,-0.72
0.14999999,30.442854404449463,850,-0.796391,0.9561197,17000,-0.72
0.14999999,30.47819995880127,851,-0.86638355,0.9561196,17020,-0.72
0.14999999,30.53321385383606,852,-0.5907681,0.95611936,17040,-0.72
0.14999999,30.597880125045776,853,-0.89870036,0.95611894,17060,-0.72
0.14999999,30.64018177986145,854,-0.7068854,0.95611894,17080,-0.72
0.14999999,30.68428087234497,855,-0.69205666,0.95611924,17100,-0.72
0.14999999,30.71971321105957,856,-0.6805346,0.956119,17120,-0.72
0.14999999,30.75897455215454,857,-0.55857927,0.95611906,17140,-0.72
0.14999999,30.79836130142212,858,-0.5835484,0.9561193,17160,-0.72
0.14999999,30.830754041671753,859,-0.8462411,0.9561192,17180,-0.72
0.14999999,30.86156702041626,860,-0.74269766,0.9561194,17200,-0.72
0.14999999,30.891672611236572,861,-0.66932535,0.9561195,17220,-0.72
0.14999999,30.921178817749023,862,-0.9464432,0.9561194,17240,-0.72
0.14999999,30.956268072128296,863,-0.7675629,0.9561192,17260,-0.72
0.14999999,30.9962158203125,864,-0.5641288,0.9561191,17280,-0.72
0.14999999,31.02567195892334,865,-0.48651248,0.95611924,17300,-0.72
0.14999999,31.05636477470398,866,-0.71818966,0.95611954,17320,-0.72
0.14999999,31.086305379867554,867,-0.68101466,0.9561196,17340,-0.72
0.14999999,31.114832162857056,868,-0.72142255,0.95611924,17360,-0.72
0.14999999,31.151973247528076,869,-0.8562025,0.9561192,17380,-0.72
0.14999999,31.184394121170044,870,-0.56236506,0.9561192,17400,-0.72
0.14999999,31.2153582572937,871,-0.4494537,0.95611924,17420,-0.72
0.14999999,31.23853325843811,872,-0.8741083,0.9561194,17440,-0.72
0.14999999,31.267407417297363,873,-0.6071271,0.9561194,17460,-0.72
0.14999999,31.292765140533447,874,-0.68905413,0.9561197,17480,-0.72
0.14999999,31.312556266784668,875,-0.9965607,0.95611954,17500,-0.72
0.14999999,31.341817140579224,876,-0.6872502,0.9561192,17520,-0.72
0.14999999,31.37140965461731,877,-0.59676915,0.956119,17540,-0.72
0.14999999,31.398677825927734,878,-0.5888103,0.95611906,17560,-0.72
0.14999999,31.428188800811768,879,-0.78722835,0.95611894,17580,-0.72
0.14999999,31.455124139785767,880,-0.58924466,0.95611906,17600,-0.72
0.14999999,31.490342378616333,881,-0.5367938,0.95611924,17620,-0.72
0.14999999,31.528373956680298,882,-0.5553294,0.9561192,17640,-0.72
0.14999999,31.558258295059204,883,-0.8474685,0.95611924,17660,-0.72
0.14999999,31.58570694923401,884,-0.6757444,0.9561192,17680,-0.72
0.14999999,31.619192838668823,885,-0.48415685,0.95611936,17700,-0.72
0.14999999,31.639603853225708,886,-0.87992316,0.95611966,17720,-0.72
0.14999999,31.662407636642456,887,-0.80146754,0.95611984,17740,-0.72
0.14999999,31.69633913040161,888,-0.94339,0.95611984,17760,-0.72
0.14999999,31.724592924118042,889,-0.955925,0.9561196,17780,-0.72
0.14999999,31.749327182769775,890,-0.9220435,0.95611954,17800,-0.72
0.14999999,31.775992393493652,891,-0.9339454,0.95611966,17820,-0.72
0.14999999,31.803008556365967,892,-1.0856618,0.95611936,17840,-0.72
0.14999999,31.84088635444641,893,-0.56557125,0.9561187,17860,-0.72
0.14999999,31.86963152885437,894,-0.54131603,0.95611894,17880,-0.72
0.14999999,31.90456509590149,895,-0.81601024,0.9561187,17900,-0.72
0.14999999,31.93462109565735,896,-0.584272,0.95611846,17920,-0.72
0.14999999,31.96288800239563,897,-0.3610447,0.9561186,17940,-0.72
0.14999999,32.00618004798889,898,-0.9502257,0.9561187,17960,-0.72
0.14999999,32.038872480392456,899,-0.7593221,0.9561186,17980,-0.72
0.14999999,32.07462024688721,900,-0.9258591,0.9561186,18000,-0.72
0.14999999,32.116026401519775,901,-0.6530411,0.9561185,18020,-0.72
0.14999999,32.14297819137573,902,-0.9537738,0.95611817,18040,-0.72
0.14999999,32.173290491104126,903,-0.9741441,0.9561179,18060,-0.72
0.14999999,32.201626777648926,904,-0.53161204,0.95611775,18080,-0.72
0.14999999,32.224639892578125,905,-1.0314695,0.9561179,18100,-0.72
0.14999999,32.24374461174011,906,-0.48393577,0.956118,18120,-0.72
0.14999999,32.28139066696167,907,-0.7217944,0.9561182,18140,-0.72
0.14999999,32.31234788894653,908,-0.73090136,0.9561183,18160,-0.72
0.14999999,32.343050956726074,909,-0.7209777,0.9561186,18180,-0.72
0.14999999,32.37294149398804,910,-0.8696985,0.9561185,18200,-0.72
0.14999999,32.40434241294861,911,-0.7478498,0.9561185,18220,-0.72
0.14999999,32.43000555038452,912,-0.7797517,0.95611864,18240,-0.72
0.14999999,32.457454442977905,913,-0.79910535,0.9561187,18260,-0.72
0.14999999,32.47869420051575,914,-0.68992954,0.9561183,18280,-0.72
0.14999999,32.508158683776855,915,-0.64775234,0.95611846,18300,-0.72
0.14999999,32.538204193115234,916,-0.72287214,0.9561185,18320,-0.72
0.14999999,32.55984044075012,917,-0.7889638,0.9561186,18340,-0.72
0.14999999,32.58537793159485,918,-0.56399846,0.9561188,18360,-0.72
0.14999999,32.61678886413574,919,-0.45682916,0.95611906,18380,-0.72
0.14999999,32.63899493217468,920,-0.78821206,0.956119,18400,-0.72
0.14999999,32.660476207733154,921,-0.71689385,0.9561191,18420,-0.72
0.14999999,32.68963146209717,922,-0.71776,0.9561193,18440,-0.72
0.14999999,32.72654151916504,923,-0.750968,0.95611954,18460,-0.72
0.14999999,32.75756311416626,924,-0.46892804,0.9561196,18480,-0.72
0.14999999,32.79345893859863,925,-0.62692904,0.95611936,18500,-0.72
0.14999999,32.81327843666077,926,-0.56301576,0.95611966,18520,-0.72
0.14999999,32.844767332077026,927,-0.9766053,0.9561199,18540,-0.72
0.14999999,32.88364934921265,928,-0.74837327,0.9561194,18560,-0.72
0.14999999,32.918124198913574,929,-0.617603,0.9561197,18580,-0.72
0.14999999,32.95215821266174,930,-0.7590319,0.9561199,18600,-0.72
0.14999999,32.978924036026,931,-0.88733697,0.95611984,18620,-0.72
0.14999999,33.0172905921936,932,-0.95015794,0.9561191,18640,-0.72
0.14999999,33.05064582824707,933,-0.749417,0.95611894,18660,-0.72
0.14999999,33.087031841278076,934,-0.50327957,0.9561191,18680,-0.72
0.14999999,33.1270854473114,935,-0.8221866,0.9561185,18700,-0.72
0.14999999,33.160805463790894,936,-0.57271755,0.95611835,18720,-0.72
0.14999999,33.19127821922302,937,-0.32653445,0.9561183,18740,-0.72
0.14999999,33.22322916984558,938,-0.82665163,0.95611835,18760,-0.72
0.14999999,33.24860715866089,939,-0.6747499,0.9561184,18780,-0.72
0.14999999,33.28184700012207,940,-0.8444216,0.9561186,18800,-0.72
0.14999999,33.32240533828735,941,-0.47926342,0.95611846,18820,-0.72
0.14999999,33.36420702934265,942,-0.7239011,0.9561183,18840,-0.72
0.14999999,33.40192413330078,943,-0.5474366,0.9561183,18860,-0.72
0.14999999,33.428003787994385,944,-0.6817451,0.95611846,18880,-0.72
0.14999999,33.45663380622864,945,-0.88382506,0.95611876,18900,-0.72
0.14999999,33.48552751541138,946,-0.6175537,0.9561186,18920,-0.72
0.14999999,33.51193046569824,947,-0.7525426,0.95611846,18940,-0.72
0.14999999,33.539278984069824,948,-0.76034373,0.95611864,18960,-0.72
0.14999999,33.5600528717041,949,-0.7087373,0.95611876,18980,-0.72
0.14999999,33.58235955238342,950,-0.82233477,0.9561188,19000,-0.72
0.14999999,33.615859270095825,951,-0.66968,0.9561189,19020,-0.72
0.14999999,33.638960123062134,952,-0.7007009,0.95611894,19040,-0.72
0.14999999,33.66049265861511,953,-0.8702534,0.956119,19060,-0.72
0.14999999,33.688921213150024,954,-0.6711516,0.9561192,19080,-0.72
0.14999999,33.71831393241882,955,-0.80771196,0.95611924,19100,-0.72
0.14999999,33.751904249191284,956,-0.92668396,0.95611876,19120,-0.72
0.14999999,33.81012010574341,957,-0.8606223,0.95611864,19140,-0.72
0.14999999,33.85784959793091,958,-0.72718996,0.9561188,19160,-0.72
0.14999999,33.89577794075012,959,-0.5955295,0.95611835,19180,-0.72
0.14999999,33.92725205421448,960,-0.8541738,0.9561184,19200,-0.72
0.14999999,33.96345400810242,961,-0.6431774,0.9561187,19220,-0.72
0.14999999,33.998809576034546,962,-1.062917,0.9561185,19240,-0.72
0.14999999,34.04210638999939,963,-0.7804744,0.95611817,19260,-0.72
0.14999999,34.080297231674194,964,-0.6168046,0.95611787,19280,-0.72
0.14999999,34.10917067527771,965,-0.5969715,0.9561179,19300,-0.72
0.14999999,34.146947622299194,966,-0.6120094,0.9561181,19320,-0.72
0.14999999,34.177098989486694,967,-0.8852252,0.9561177,19340,-0.72
0.14999999,34.21259140968323,968,-0.46742982,0.95611775,19360,-0.72
0.14999999,34.24776887893677,969,-0.5623262,0.9561178,19380,-0.72
0.14999999,34.281052589416504,970,-0.87531304,0.9561177,19400,-0.72
0.14999999,34.33594250679016,971,-1.0281565,0.9561173,19420,-0.72
0.14999999,34.38741588592529,972,-0.7930385,0.9561171,19440,-0.72
0.14999999,34.42410230636597,973,-1.1253057,0.9561168,19460,-0.72
0.14999999,34.459715366363525,974,-0.6271536,0.95611626,19480,-0.72
0.14999999,34.49529671669006,975,-0.6301531,0.95611614,19500,-0.72
0.14999999,34.526363134384155,976,-0.84989727,0.95611584,19520,-0.72
0.14999999,34.5559618473053,977,-0.8588293,0.9561158,19540,-0.72
0.14999999,34.58627653121948,978,-0.8324172,0.9561156,19560,-0.72
0.14999999,34.61688184738159,979,-0.6650585,0.9561155,19580,-0.72
0.14999999,34.64728116989136,980,-1.0772252,0.95611537,19600,-0.72
0.14999999,34.67918276786804,981,-0.77447355,0.9561153,19620,-0.72
0.14999999,34.71617102622986,982,-0.6401965,0.9561155,19640,-0.72
0.14999999,34.74785089492798,983,-0.5860703,0.9561158,19660,-0.72
0.14999999,34.78388047218323,984,-0.7357291,0.95611596,19680,-0.72
0.14999999,34.82902216911316,985,-0.696245,0.9561159,19700,-0.72
0.14999999,34.87227416038513,986,-0.50886273,0.956116,19720,-0.72
0.14999999,34.90983748435974,987,-0.79360527,0.956116,19740,-0.72
0.14999999,34.93973183631897,988,-0.76383966,0.9561162,19760,-0.72
0.14999999,34.97278189659119,989,-0.5846895,0.95611626,19780,-0.72
0.14999999,35.008113622665405,990,-0.596091,0.9561163,19800,-0.72
0.14999999,35.040658950805664,991,-0.8382062,0.9561165,19820,-0.72
0.14999999,35.07409429550171,992,-0.5032366,0.95611644,19840,-0.72
0.14999999,35.1001832485199,993,-0.7209572,0.95611626,19860,-0.72
0.14999999,35.125375509262085,994,-0.6300492,0.9561162,19880,-0.72
0.14999999,35.147854804992676,995,-0.6766701,0.9561165,19900,-0.72
0.14999999,35.168567419052124,996,-0.7975641,0.95611626,19920,-0.72
0.14999999,35.18991470336914,997,-0.4890334,0.95611614,19940,-0.72
0.14999999,35.21256399154663,998,-0.6687384,0.95611656,19960,-0.72
0.14999999,35.242469787597656,999,-0.8875536,0.95611674,19980,-0.72
0.14999999,35.28713130950928,1000,-0.5533432,0.9561162,20000,-0.72
0.14999999,35.31606578826904,1001,-0.9999347,0.9561164,20020,-0.72
0.14999999,35.35058522224426,1002,-0.76075125,0.9561162,20040,-0.72
0.14999999,35.376147747039795,1003,-0.7527853,0.95611644,20060,-0.72
0.14999999,35.41267490386963,1004,-0.70812184,0.95611644,20080,-0.72
0.14999999,35.44264221191406,1005,-0.78141654,0.9561164,20100,-0.72
0.14999999,35.48043370246887,1006,-0.44547936,0.9561165,20120,-0.72
0.14999999,35.51457118988037,1007,-0.81987244,0.9561164,20140,-0.72
0.14999999,35.5600323677063,1008,-0.6735812,0.9561165,20160,-0.72
0.14999999,35.60089874267578,1009,-0.69863355,0.9561165,20180,-0.72
0.14999999,35.645368576049805,1010,-0.9451412,0.95611656,20200,-0.72
0.14999999,35.67752695083618,1011,-0.8268866,0.9561162,20220,-0.72
0.14999999,35.71019887924194,1012,-0.959924,0.956116,20240,-0.72
0.14999999,35.74519109725952,1013,-0.7727383,0.95611614,20260,-0.72
0.14999999,35.774062633514404,1014,-0.4147485,0.95611596,20280,-0.72
0.14999999,35.80218553543091,1015,-0.68633235,0.95611614,20300,-0.72
0.14999999,35.83124375343323,1016,-0.6847653,0.9561161,20320,-0.72
0.14999999,35.868271350860596,1017,-0.925164,0.9561164,20340,-0.72
0.14999999,35.901681423187256,1018,-0.77155375,0.95611626,20360,-0.72
0.14999999,35.93187069892883,1019,-0.84352493,0.95611644,20380,-0.72
0.14999999,35.959206104278564,1020,-0.7852313,0.9561163,20400,-0.72
0.14999999,35.98512363433838,1021,-0.7231237,0.9561165,20420,-0.72
0.14999999,36.023571252822876,1022,-0.7436769,0.95611644,20440,-0.72
0.14999999,36.04894781112671,1023,-0.9920895,0.9561167,20460,-0.72
0.14999999,36.086060523986816,1024,-0.71036035,0.95611644,20480,-0.72
0.14999999,36.14033889770508,1025,-0.68746966,0.9561165,20500,-0.72
0.14999999,36.18378758430481,1026,-0.7227738,0.95611626,20520,-0.72
0.14999999,36.21630311012268,1027,-0.7283293,0.9561164,20540,-0.72
0.14999999,36.24677896499634,1028,-0.8078343,0.95611644,20560,-0.72
0.14999999,36.27752113342285,1029,-0.7452404,0.9561164,20580,-0.72
0.14999999,36.3181517124176,1030,-0.6631483,0.9561162,20600,-0.72
0.14999999,36.351892709732056,1031,-0.4707371,0.9561158,20620,-0.72
0.14999999,36.38858389854431,1032,-0.85848844,0.9561156,20640,-0.72
0.14999999,36.42407202720642,1033,-0.8045477,0.9561156,20660,-0.72
0.14999999,36.46419072151184,1034,-0.68325925,0.95611554,20680,-0.72
0.14999999,36.495298624038696,1035,-0.68167037,0.9561153,20700,-0.72
0.14999999,36.525784730911255,1036,-0.82306695,0.9561154,20720,-0.72
0.14999999,36.57486367225647,1037,-0.98759615,0.95611537,20740,-0.72
0.14999999,36.62952923774719,1038,-0.5316961,0.9561153,20760,-0.72
0.14999999,36.68110775947571,1039,-0.5426418,0.95611554,20780,-0.72
0.14999999,36.71639609336853,1040,-0.9128455,0.9561155,20800,-0.72
0.14999999,36.74567127227783,1041,-0.69786274,0.9561154,20820,-0.72
0.14999999,36.777669191360474,1042,-0.66226476,0.9561153,20840,-0.72
0.14999999,36.8070912361145,1043,-0.65982765,0.95611525,20860,-0.72
0.14999999,36.84252452850342,1044,-0.7585522,0.9561155,20880,-0.72
0.14999999,36.88534712791443,1045,-0.7887267,0.9561154,20900,-0.72
0.14999999,36.92100644111633,1046,-0.8662659,0.95611566,20920,-0.72
0.14999999,36.95524263381958,1047,-0.87975276,0.9561159,20940,-0.72
0.14999999,36.98656153678894,1048,-0.663402,0.95611584,20960,-0.72
0.14999999,37.01065754890442,1049,-0.5953256,0.95611566,20980,-0.72
0.14999999,37.03277373313904,1050,-0.62958205,0.9561156,21000,-0.72
0.14999999,37.068901777267456,1051,-0.7693478,0.95611566,21020,-0.72
0.14999999,37.0989248752594,1052,-0.7889919,0.95611584,21040,-0.72
0.14999999,37.13894748687744,1053,-0.6315353,0.9561158,21060,-0.72
0.14999999,37.18589115142822,1054,-0.64344674,0.9561156,21080,-0.72
0.14999999,37.22741961479187,1055,-0.6720982,0.95611566,21100,-0.72
0.14999999,37.25933885574341,1056,-0.8863907,0.9561157,21120,-0.72
0.14999999,37.286216497421265,1057,-0.69411135,0.95611566,21140,-0.72
0.14999999,37.3131217956543,1058,-0.6267646,0.9561155,21160,-0.72
0.14999999,37.3330864906311,1059,-0.5357181,0.95611554,21180,-0.72
0.14999999,37.365564823150635,1060,-0.61977106,0.9561158,21200,-0.72
0.14999999,37.403125286102295,1061,-0.507216,0.956116,21220,-0.72
0.14999999,37.4348726272583,1062,-0.7607334,0.9561158,21240,-0.72
0.14999999,37.478623151779175,1063,-0.35265222,0.9561159,21260,-0.72
0.14999999,37.52691721916199,1064,-0.9130024,0.9561158,21280,-0.72
0.14999999,37.55577349662781,1065,-0.61289907,0.95611537,21300,-0.72
0.14999999,37.59278726577759,1066,-0.76229763,0.9561153,21320,-0.72
0.14999999,37.620108127593994,1067,-0.6470381,0.9561155,21340,-0.72
0.14999999,37.651458978652954,1068,-0.4557949,0.9561157,21360,-0.72
0.14999999,37.702128648757935,1069,-0.8633896,0.9561155,21380,-0.72
0.14999999,37.74304175376892,1070,-0.50324404,0.95611537,21400,-0.72
0.14999999,37.7888822555542,1071,-0.5433948,0.9561156,21420,-0.72
0.14999999,37.823610067367554,1072,-0.5430855,0.95611596,21440,-0.72
0.14999999,37.85404324531555,1073,-0.79089093,0.956116,21460,-0.72
0.14999999,37.89985179901123,1074,-0.69566846,0.9561156,21480,-0.72
0.14999999,37.94224429130554,1075,-0.51220834,0.9561158,21500,-0.72
0.14999999,37.97319936752319,1076,-0.8941465,0.9561157,21520,-0.72
0.14999999,37.99992251396179,1077,-0.86490667,0.95611566,21540,-0.72
0.14999999,38.02656841278076,1078,-0.6618088,0.95611596,21560,-0.72
0.14999999,38.05092000961304,1079,-0.88915,0.956116,21580,-0.72
0.14999999,38.067315340042114,1080,-0.8105397,0.95611596,21600,-0.72
0.14999999,38.08846569061279,1081,-0.40679577,0.95611626,21620,-0.72
0.14999999,38.126625537872314,1082,-0.5221262,0.9561162,21640,-0.72
0.14999999,38.14609885215759,1083,-1.0435706,0.956116,21660,-0.72
0.14999999,38.16729927062988,1084,-0.6911394,0.9561162,21680,-0.72
0.14999999,38.196266889572144,1085,-0.60520446,0.9561163,21700,-0.72
0.14999999,38.22030830383301,1086,-0.8155793,0.9561161,21720,-0.72
0.14999999,38.24266171455383,1087,-0.40481964,0.956116,21740,-0.72
0.14999999,38.281745195388794,1088,-0.71525294,0.95611584,21760,-0.72
0.14999999,38.31306529045105,1089,-0.6842364,0.9561159,21780,-0.72
0.14999999,38.33760380744934,1090,-0.58441937,0.95611584,21800,-0.72
0.14999999,38.364521503448486,1091,-0.68794245,0.9561158,21820,-0.72
0.14999999,38.40038442611694,1092,-0.8066952,0.9561157,21840,-0.72
0.14999999,38.428694009780884,1093,-0.80693185,0.9561158,21860,-0.72
0.14999999,38.46501445770264,1094,-0.8065896,0.9561157,21880,-0.72
0.14999999,38.50536823272705,1095,-0.6272503,0.956116,21900,-0.72
0.14999999,38.55089998245239,1096,-0.56780565,0.9561161,21920,-0.72
0.14999999,38.5860071182251,1097,-0.6065897,0.95611614,21940,-0.72
0.14999999,38.612754106521606,1098,-0.6100091,0.95611626,21960,-0.72
0.14999999,38.64363694190979,1099,-0.90696734,0.9561163,21980,-0.72
0.14999999,38.68101406097412,1100,-0.97148716,0.95611596,22000,-0.72
0.14999999,38.71198296546936,1101,-0.88539255,0.9561159,22020,-0.72
0.14999999,38.739399433135986,1102,-0.37940857,0.95611584,22040,-0.72
0.14999999,38.77030277252197,1103,-0.61166567,0.9561158,22060,-0.72
0.14999999,38.80888223648071,1104,-0.6716674,0.95611584,22080,-0.72
0.14999999,38.836952209472656,1105,-0.72348756,0.95611566,22100,-0.72
0.14999999,38.862255573272705,1106,-0.6524608,0.95611584,22120,-0.72
0.14999999,38.89207744598389,1107,-0.8028424,0.9561159,22140,-0.72
0.14999999,38.91480326652527,1108,-0.48920408,0.95611596,22160,-0.72
0.14999999,38.947436571121216,1109,-0.22847441,0.9561158,22180,-0.72
0.14999999,38.98116111755371,1110,-0.5451592,0.95611537,22200,-0.72
0.14999999,39.01659083366394,1111,-0.46485493,0.95611537,22220,-0.72
0.14999999,39.042014837265015,1112,-0.6662941,0.9561155,22240,-0.72
0.14999999,39.07205820083618,1113,-0.67716247,0.95611566,22260,-0.72
0.14999999,39.111154556274414,1114,-0.7148478,0.9561156,22280,-0.72
0.14999999,39.13737511634827,1115,-0.5473635,0.95611554,22300,-0.72
0.14999999,39.17084264755249,1116,-0.38195726,0.9561156,22320,-0.72
0.14999999,39.2030611038208,1117,-0.87419164,0.95611554,22340,-0.72
0.14999999,39.2356481552124,1118,-0.611351,0.9561155,22360,-0.72
0.14999999,39.26787543296814,1119,-0.7060594,0.95611566,22380,-0.72
0.14999999,39.298168897628784,1120,-0.81088,0.9561157,22400,-0.72
0.14999999,39.32991290092468,1121,-0.7727592,0.9561158,22420,-0.72
0.14999999,39.36420297622681,1122,-0.6011501,0.9561156,22440,-0.72
0.14999999,39.40127372741699,1123,-0.6585898,0.95611554,22460,-0.72
0.14999999,39.43572759628296,1124,-0.6799329,0.9561155,22480,-0.72
0.14999999,39.46650576591492,1125,-0.88621575,0.9561154,22500,-0.72
0.14999999,39.496413707733154,1126,-0.733338,0.9561154,22520,-0.72
