LQGmu1_actor,LQGsigma_higher,LQGmu1_higher,ReturnMean,TimestepsSoFar,Iteration,TimeElapsed
-0.7343533,0.14999999,-0.69,0.9561245,15020,751,18.924275636672974
-1.0947026,0.14999999,-0.69,0.9561242,15040,752,18.946128368377686
-0.7933456,0.14999999,-0.69,0.9561234,15060,753,18.968183994293213
-0.6498677,0.14999999,-0.69,0.9561234,15080,754,18.9903404712677
-0.62754154,0.14999999,-0.69,0.95612305,15100,755,19.012738943099976
-0.61097467,0.14999999,-0.69,0.9561235,15120,756,19.034268856048584
-0.8121561,0.14999999,-0.69,0.95612353,15140,757,19.053720474243164
-0.5375271,0.14999999,-0.69,0.9561235,15160,758,19.073160409927368
-0.79396844,0.14999999,-0.69,0.9561228,15180,759,19.09233832359314
-0.51304805,0.14999999,-0.69,0.9561228,15200,760,19.112682580947876
-0.67364633,0.14999999,-0.69,0.956123,15220,761,19.13123369216919
-0.78243166,0.14999999,-0.69,0.95612323,15240,762,19.149571895599365
-0.7660433,0.14999999,-0.69,0.9561235,15260,763,19.169570446014404
-0.5301332,0.14999999,-0.69,0.9561235,15280,764,19.18965196609497
-0.83046997,0.14999999,-0.69,0.9561239,15300,765,19.21005630493164
-0.61364174,0.14999999,-0.69,0.9561235,15320,766,19.22519612312317
-0.84403795,0.14999999,-0.69,0.95612335,15340,767,19.24393343925476
-0.82463443,0.14999999,-0.69,0.95612305,15360,768,19.25949788093567
-0.6688824,0.14999999,-0.69,0.9561233,15380,769,19.28289484977722
-0.7205363,0.14999999,-0.69,0.9561236,15400,770,19.302672386169434
-0.5396605,0.14999999,-0.69,0.95612353,15420,771,19.319422483444214
-0.81534505,0.14999999,-0.69,0.95612377,15440,772,19.34335684776306
-0.67740667,0.14999999,-0.69,0.9561237,15460,773,19.36329174041748
-0.6472756,0.14999999,-0.69,0.95612407,15480,774,19.381439447402954
-0.7074822,0.14999999,-0.69,0.9561245,15500,775,19.401575565338135
-1.1076715,0.14999999,-0.69,0.95612466,15520,776,19.421031951904297
-0.6260705,0.14999999,-0.69,0.9561242,15540,777,19.441865921020508
-0.85791814,0.14999999,-0.69,0.95612437,15560,778,19.46424913406372
-0.7289061,0.14999999,-0.69,0.95612425,15580,779,19.48391103744507
-0.6773929,0.14999999,-0.69,0.95612353,15600,780,19.503443956375122
-0.6465325,0.14999999,-0.69,0.95612335,15620,781,19.529178857803345
-0.91426337,0.14999999,-0.69,0.95612335,15640,782,19.553080081939697
-0.58117795,0.14999999,-0.69,0.9561234,15660,783,19.57884407043457
-0.6520101,0.14999999,-0.69,0.95612395,15680,784,19.60559391975403
-0.7191917,0.14999999,-0.69,0.9561242,15700,785,19.625974655151367
-0.59235644,0.14999999,-0.69,0.9561241,15720,786,19.64783024787903
-0.70485634,0.14999999,-0.69,0.9561244,15740,787,19.669413328170776
-0.7328852,0.14999999,-0.69,0.95612395,15760,788,19.68953037261963
-0.7306384,0.14999999,-0.69,0.9561241,15780,789,19.709017753601074
-0.534071,0.14999999,-0.69,0.9561243,15800,790,19.728781938552856
-0.72722757,0.14999999,-0.69,0.9561246,15820,791,19.749478816986084
-0.5575613,0.14999999,-0.69,0.9561246,15840,792,19.769614696502686
-0.6553371,0.14999999,-0.69,0.95612454,15860,793,19.78996515274048
-0.6466259,0.14999999,-0.69,0.95612466,15880,794,19.810929775238037
-0.80387217,0.14999999,-0.69,0.9561246,15900,795,19.827096700668335
-0.4151683,0.14999999,-0.69,0.9561246,15920,796,19.84406590461731
-0.6599565,0.14999999,-0.69,0.9561249,15940,797,19.865803003311157
-0.5775875,0.14999999,-0.69,0.9561251,15960,798,19.886979818344116
-0.69349027,0.14999999,-0.69,0.95612526,15980,799,19.906389474868774
-0.6914115,0.14999999,-0.69,0.9561251,16000,800,19.92557382583618
-0.8784247,0.14999999,-0.69,0.9561251,16020,801,19.950215101242065
-0.50413346,0.14999999,-0.69,0.9561248,16040,802,19.971758604049683
-0.5291908,0.14999999,-0.69,0.9561252,16060,803,19.990696668624878
-0.71853983,0.14999999,-0.69,0.95612526,16080,804,20.011836051940918
-0.8180431,0.14999999,-0.69,0.9561255,16100,805,20.030304431915283
-0.71494144,0.14999999,-0.69,0.95612556,16120,806,20.05142307281494
-0.8373587,0.14999999,-0.69,0.9561256,16140,807,20.073906898498535
-0.45089447,0.14999999,-0.69,0.95612514,16160,808,20.093162536621094
-0.771346,0.14999999,-0.69,0.9561253,16180,809,20.113898038864136
-0.40118328,0.14999999,-0.69,0.9561255,16200,810,20.132670640945435
-0.7768098,0.14999999,-0.69,0.95612544,16220,811,20.157840967178345
-0.67481685,0.14999999,-0.69,0.9561255,16240,812,20.184133291244507
-0.6672359,0.14999999,-0.69,0.95612556,16260,813,20.20381808280945
-0.6363446,0.14999999,-0.69,0.9561259,16280,814,20.233346462249756
-0.9793376,0.14999999,-0.69,0.956126,16300,815,20.253173828125
-0.61337125,0.14999999,-0.69,0.9561256,16320,816,20.2739040851593
-0.6933786,0.14999999,-0.69,0.95612556,16340,817,20.29315948486328
-0.70306677,0.14999999,-0.69,0.95612556,16360,818,20.31919813156128
-0.57382315,0.14999999,-0.69,0.95612544,16380,819,20.347394943237305
-0.5820321,0.14999999,-0.69,0.95612586,16400,820,20.366661548614502
-0.7633313,0.14999999,-0.69,0.956126,16420,821,20.38546895980835
-0.4295134,0.14999999,-0.69,0.956126,16440,822,20.4019832611084
-0.6937192,0.14999999,-0.69,0.95612574,16460,823,20.42480731010437
-0.7197686,0.14999999,-0.69,0.9561257,16480,824,20.449849605560303
-0.73881745,0.14999999,-0.69,0.9561256,16500,825,20.468018531799316
-0.6194278,0.14999999,-0.69,0.9561253,16520,826,20.487228870391846
-0.679199,0.14999999,-0.69,0.95612526,16540,827,20.50418186187744
-0.82923126,0.14999999,-0.69,0.9561248,16560,828,20.528325080871582
-0.5938603,0.14999999,-0.69,0.956125,16580,829,20.5504367351532
-0.7491827,0.14999999,-0.69,0.9561252,16600,830,20.57053518295288
-0.8363478,0.14999999,-0.69,0.95612526,16620,831,20.590386390686035
-0.6977872,0.14999999,-0.69,0.9561253,16640,832,20.612794637680054
-0.43259072,0.14999999,-0.69,0.95612544,16660,833,20.642154216766357
-0.8613044,0.14999999,-0.69,0.9561257,16680,834,20.67348599433899
-0.68878174,0.14999999,-0.69,0.9561256,16700,835,20.70478868484497
-0.7690197,0.14999999,-0.69,0.9561259,16720,836,20.735442876815796
-0.5314836,0.14999999,-0.69,0.9561255,16740,837,20.765042066574097
-0.81863886,0.14999999,-0.69,0.9561256,16760,838,20.793020725250244
-0.5354727,0.14999999,-0.69,0.95612586,16780,839,20.81973147392273
-0.64239717,0.14999999,-0.69,0.9561257,16800,840,20.848727226257324
-0.83647,0.14999999,-0.69,0.9561258,16820,841,20.8847439289093
-0.5879241,0.14999999,-0.69,0.95612586,16840,842,20.907294034957886
-0.72138727,0.14999999,-0.69,0.9561259,16860,843,20.93434190750122
-0.5527061,0.14999999,-0.69,0.9561262,16880,844,20.969690799713135
-0.81172866,0.14999999,-0.69,0.95612586,16900,845,21.000813961029053
-0.9064512,0.14999999,-0.69,0.95612544,16920,846,21.033451080322266
-0.49728304,0.14999999,-0.69,0.9561256,16940,847,21.070215702056885
-0.7382664,0.14999999,-0.69,0.9561252,16960,848,21.0930233001709
-0.48410437,0.14999999,-0.69,0.95612514,16980,849,21.11643099784851
-0.766391,0.14999999,-0.69,0.9561253,17000,850,21.139399766921997
-0.8363835,0.14999999,-0.69,0.95612526,17020,851,21.162901163101196
-0.56076807,0.14999999,-0.69,0.956125,17040,852,21.18579125404358
-0.8687004,0.14999999,-0.69,0.95612466,17060,853,21.206909894943237
-0.67688537,0.14999999,-0.69,0.9561246,17080,854,21.226521968841553
-0.6620566,0.14999999,-0.69,0.9561249,17100,855,21.245783805847168
-0.6505346,0.14999999,-0.69,0.9561247,17120,856,21.263808727264404
-0.52857924,0.14999999,-0.69,0.9561248,17140,857,21.285593032836914
-0.5535484,0.14999999,-0.69,0.95612496,17160,858,21.31322145462036
-0.8162411,0.14999999,-0.69,0.9561249,17180,859,21.332942485809326
-0.7126976,0.14999999,-0.69,0.9561251,17200,860,21.367761611938477
-0.6393254,0.14999999,-0.69,0.95612514,17220,861,21.383920192718506
-0.91644317,0.14999999,-0.69,0.9561251,17240,862,21.405051469802856
-0.7375629,0.14999999,-0.69,0.95612484,17260,863,21.425200700759888
-0.5341288,0.14999999,-0.69,0.95612484,17280,864,21.444515466690063
-0.45651245,0.14999999,-0.69,0.95612496,17300,865,21.464150190353394
-0.6881896,0.14999999,-0.69,0.95612514,17320,866,21.484520435333252
-0.65101457,0.14999999,-0.69,0.9561252,17340,867,21.505072832107544
-0.6914225,0.14999999,-0.69,0.95612484,17360,868,21.526165008544922
-0.82620245,0.14999999,-0.69,0.9561248,17380,869,21.546008348464966
-0.532365,0.14999999,-0.69,0.95612484,17400,870,21.573358058929443
-0.41945368,0.14999999,-0.69,0.9561249,17420,871,21.59126329421997
-0.8441083,0.14999999,-0.69,0.9561251,17440,872,21.615382194519043
-0.57712704,0.14999999,-0.69,0.95612514,17460,873,21.641942977905273
-0.65905404,0.14999999,-0.69,0.9561254,17480,874,21.663042545318604
-0.96656066,0.14999999,-0.69,0.9561252,17500,875,21.697516441345215
-0.65725017,0.14999999,-0.69,0.9561249,17520,876,21.730140686035156
-0.5667691,0.14999999,-0.69,0.9561247,17540,877,21.76354169845581
-0.55881035,0.14999999,-0.69,0.9561248,17560,878,21.793479681015015
-0.7572283,0.14999999,-0.69,0.95612454,17580,879,21.813684225082397
-0.55924463,0.14999999,-0.69,0.9561247,17600,880,21.834460973739624
-0.5067938,0.14999999,-0.69,0.95612484,17620,881,21.851396799087524
-0.52532935,0.14999999,-0.69,0.9561247,17640,882,21.87581467628479
-0.81746846,0.14999999,-0.69,0.9561249,17660,883,21.899160861968994
-0.6457444,0.14999999,-0.69,0.95612484,17680,884,21.92151713371277
-0.45415682,0.14999999,-0.69,0.956125,17700,885,21.942827701568604
-0.84992313,0.14999999,-0.69,0.9561252,17720,886,21.966248035430908
-0.7714675,0.14999999,-0.69,0.95612544,17740,887,21.986191272735596
-0.91339,0.14999999,-0.69,0.9561255,17760,888,22.008829832077026
-0.92592496,0.14999999,-0.69,0.9561252,17780,889,22.033769369125366
-0.8920435,0.14999999,-0.69,0.9561252,17800,890,22.05316185951233
-0.9039454,0.14999999,-0.69,0.95612526,17820,891,22.070459604263306
-1.0556617,0.14999999,-0.69,0.956125,17840,892,22.08898377418518
-0.5355712,0.14999999,-0.69,0.9561244,17860,893,22.114120721817017
-0.511316,0.14999999,-0.69,0.9561246,17880,894,22.13506555557251
-0.7860102,0.14999999,-0.69,0.95612437,17900,895,22.154358386993408
-0.554272,0.14999999,-0.69,0.9561242,17920,896,22.18147897720337
-0.33104467,0.14999999,-0.69,0.95612425,17940,897,22.2024085521698
-0.9202257,0.14999999,-0.69,0.95612437,17960,898,22.227264642715454
-0.7293221,0.14999999,-0.69,0.9561242,17980,899,22.25234842300415
-0.89585906,0.14999999,-0.69,0.95612425,18000,900,22.275871753692627
-0.6230411,0.14999999,-0.69,0.9561242,18020,901,22.296305418014526
-0.92377377,0.14999999,-0.69,0.9561238,18040,902,22.315521955490112
-0.94414407,0.14999999,-0.69,0.9561237,18060,903,22.337536811828613
-0.50161207,0.14999999,-0.69,0.9561235,18080,904,22.35759401321411
-1.0014694,0.14999999,-0.69,0.9561237,18100,905,22.380258560180664
-0.45393574,0.14999999,-0.69,0.9561238,18120,906,22.406975507736206
-0.6917944,0.14999999,-0.69,0.956124,18140,907,22.432913780212402
-0.7009013,0.14999999,-0.69,0.95612407,18160,908,22.453214406967163
-0.6909777,0.14999999,-0.69,0.95612437,18180,909,22.474628925323486
-0.8396985,0.14999999,-0.69,0.9561243,18200,910,22.494005918502808
-0.7178498,0.14999999,-0.69,0.95612425,18220,911,22.509582996368408
-0.7497517,0.14999999,-0.69,0.95612437,18240,912,22.530802011489868
-0.7691053,0.14999999,-0.69,0.9561245,18260,913,22.558579921722412
-0.6599295,0.14999999,-0.69,0.95612407,18280,914,22.57910132408142
-0.6177523,0.14999999,-0.69,0.9561242,18300,915,22.59834861755371
-0.6928721,0.14999999,-0.69,0.9561243,18320,916,22.618610858917236
-0.75896376,0.14999999,-0.69,0.9561244,18340,917,22.634857416152954
-0.5339985,0.14999999,-0.69,0.9561246,18360,918,22.652549743652344
-0.42682913,0.14999999,-0.69,0.95612484,18380,919,22.672564029693604
-0.75821203,0.14999999,-0.69,0.9561247,18400,920,22.69329524040222
-0.6868938,0.14999999,-0.69,0.95612484,18420,921,22.71432328224182
-0.68776,0.14999999,-0.69,0.95612514,18440,922,22.73270893096924
-0.720968,0.14999999,-0.69,0.9561253,18460,923,22.75218915939331
-0.438928,0.14999999,-0.69,0.9561254,18480,924,22.77315378189087
-0.59692895,0.14999999,-0.69,0.95612514,18500,925,22.792358875274658
-0.5330157,0.14999999,-0.69,0.9561253,18520,926,22.816307544708252
-0.9466052,0.14999999,-0.69,0.9561256,18540,927,22.836265087127686
-0.71837324,0.14999999,-0.69,0.9561252,18560,928,22.85533356666565
-0.587603,0.14999999,-0.69,0.9561255,18580,929,22.87911033630371
-0.72903186,0.14999999,-0.69,0.9561257,18600,930,22.89910387992859
-0.85733694,0.14999999,-0.69,0.9561256,18620,931,22.92151427268982
-0.9201579,0.14999999,-0.69,0.9561249,18640,932,22.940913438796997
-0.719417,0.14999999,-0.69,0.9561247,18660,933,22.960801124572754
-0.47327954,0.14999999,-0.69,0.95612484,18680,934,22.984188318252563
-0.79218656,0.14999999,-0.69,0.9561242,18700,935,23.006330966949463
-0.5427175,0.14999999,-0.69,0.95612407,18720,936,23.026294231414795
-0.29653442,0.14999999,-0.69,0.956124,18740,937,23.04556393623352
-0.7966516,0.14999999,-0.69,0.95612407,18760,938,23.066057205200195
-0.6447499,0.14999999,-0.69,0.95612407,18780,939,23.086416959762573
-0.8144216,0.14999999,-0.69,0.95612425,18800,940,23.109313488006592
-0.4492634,0.14999999,-0.69,0.95612407,18820,941,23.134258031845093
-0.69390106,0.14999999,-0.69,0.95612395,18840,942,23.15302038192749
-0.5174365,0.14999999,-0.69,0.95612395,18860,943,23.178052186965942
-0.6517451,0.14999999,-0.69,0.95612407,18880,944,23.201335668563843
-0.8538251,0.14999999,-0.69,0.9561243,18900,945,23.222160577774048
-0.5875537,0.14999999,-0.69,0.95612425,18920,946,23.237364053726196
-0.7225426,0.14999999,-0.69,0.9561242,18940,947,23.25757098197937
-0.7303437,0.14999999,-0.69,0.95612425,18960,948,23.279765844345093
-0.6787373,0.14999999,-0.69,0.9561244,18980,949,23.30732560157776
-0.79233474,0.14999999,-0.69,0.9561245,19000,950,23.33060336112976
-0.63967997,0.14999999,-0.69,0.9561246,19020,951,23.351591110229492
-0.67070085,0.14999999,-0.69,0.95612454,19040,952,23.371856927871704
-0.84025335,0.14999999,-0.69,0.9561246,19060,953,23.393603324890137
-0.64115155,0.14999999,-0.69,0.95612484,19080,954,23.413185596466064
-0.7777119,0.14999999,-0.69,0.95612484,19100,955,23.436145544052124
-0.89668393,0.14999999,-0.69,0.9561245,19120,956,23.456649780273438
-0.8306223,0.14999999,-0.69,0.9561243,19140,957,23.472839832305908
-0.6971899,0.14999999,-0.69,0.95612454,19160,958,23.491020917892456
-0.56552947,0.14999999,-0.69,0.95612395,19180,959,23.50823950767517
-0.8241738,0.14999999,-0.69,0.9561241,19200,960,23.530206203460693
-0.61317736,0.14999999,-0.69,0.95612437,19220,961,23.55193305015564
-1.032917,0.14999999,-0.69,0.9561242,19240,962,23.571563243865967
-0.7504744,0.14999999,-0.69,0.9561239,19260,963,23.589223623275757
-0.58680457,0.14999999,-0.69,0.9561236,19280,964,23.605377674102783
-0.56697154,0.14999999,-0.69,0.9561236,19300,965,23.623581409454346
-0.5820094,0.14999999,-0.69,0.9561238,19320,966,23.64285945892334
-0.85522515,0.14999999,-0.69,0.95612335,19340,967,23.661844968795776
-0.4374298,0.14999999,-0.69,0.95612335,19360,968,23.68035316467285
-0.5323262,0.14999999,-0.69,0.9561235,19380,969,23.698634147644043
-0.845313,0.14999999,-0.69,0.9561233,19400,970,23.718392372131348
-0.9981564,0.14999999,-0.69,0.95612293,19420,971,23.738088369369507
-0.76303846,0.14999999,-0.69,0.95612276,19440,972,23.755763053894043
-1.0953056,0.14999999,-0.69,0.95612246,19460,973,23.776543140411377
-0.59715354,0.14999999,-0.69,0.956122,19480,974,23.793115615844727
-0.6001531,0.14999999,-0.69,0.9561218,19500,975,23.816006183624268
-0.81989723,0.14999999,-0.69,0.9561215,19520,976,23.841561317443848
-0.8288293,0.14999999,-0.69,0.95612144,19540,977,23.861081838607788
-0.80241716,0.14999999,-0.69,0.95612127,19560,978,23.883759021759033
-0.63505846,0.14999999,-0.69,0.9561212,19580,979,23.904959440231323
-1.0472251,0.14999999,-0.69,0.956121,19600,980,23.926451206207275
-0.7444735,0.14999999,-0.69,0.956121,19620,981,23.94795513153076
-0.6101965,0.14999999,-0.69,0.9561212,19640,982,23.97147512435913
-0.55607027,0.14999999,-0.69,0.95612144,19660,983,23.998480558395386
-0.70572907,0.14999999,-0.69,0.9561216,19680,984,24.014556407928467
-0.666245,0.14999999,-0.69,0.95612156,19700,985,24.032047748565674
-0.47886267,0.14999999,-0.69,0.95612174,19720,986,24.05444073677063
-0.76360524,0.14999999,-0.69,0.95612174,19740,987,24.073206186294556
-0.73383963,0.14999999,-0.69,0.9561219,19760,988,24.09261965751648
-0.5546894,0.14999999,-0.69,0.95612204,19780,989,24.111570119857788
-0.56609094,0.14999999,-0.69,0.9561221,19800,990,24.130460023880005
-0.80820614,0.14999999,-0.69,0.95612216,19820,991,24.149625539779663
-0.47323656,0.14999999,-0.69,0.9561221,19840,992,24.16816258430481
-0.6909572,0.14999999,-0.69,0.9561219,19860,993,24.19036865234375
-0.6000492,0.14999999,-0.69,0.95612186,19880,994,24.210388898849487
-0.64667004,0.14999999,-0.69,0.95612216,19900,995,24.22957420349121
-0.76756406,0.14999999,-0.69,0.956122,19920,996,24.249722719192505
-0.45903337,0.14999999,-0.69,0.95612186,19940,997,24.26998519897461
-0.6387384,0.14999999,-0.69,0.9561222,19960,998,24.289483785629272
-0.85755354,0.14999999,-0.69,0.9561224,19980,999,24.31969165802002
-0.52334315,0.14999999,-0.69,0.95612186,20000,1000,24.33873200416565
-0.9699346,0.14999999,-0.69,0.95612204,20020,1001,24.35605525970459
-0.7307512,0.14999999,-0.69,0.9561219,20040,1002,24.38149905204773
-0.7227853,0.14999999,-0.69,0.95612216,20060,1003,24.40921401977539
-0.6781218,0.14999999,-0.69,0.95612216,20080,1004,24.431787252426147
-0.7514165,0.14999999,-0.69,0.9561221,20100,1005,24.45275354385376
-0.41547933,0.14999999,-0.69,0.9561223,20120,1006,24.474204540252686
-0.7898724,0.14999999,-0.69,0.9561221,20140,1007,24.49418830871582
-0.64358115,0.14999999,-0.69,0.95612216,20160,1008,24.514787197113037
-0.6686335,0.14999999,-0.69,0.9561222,20180,1009,24.53539490699768
-0.9151412,0.14999999,-0.69,0.9561222,20200,1010,24.5549738407135
-0.79688656,0.14999999,-0.69,0.9561219,20220,1011,24.576374530792236
-0.92992395,0.14999999,-0.69,0.95612174,20240,1012,24.595396041870117
-0.74273825,0.14999999,-0.69,0.95612186,20260,1013,24.61872625350952
-0.38474846,0.14999999,-0.69,0.9561217,20280,1014,24.645122051239014
-0.6563323,0.14999999,-0.69,0.95612186,20300,1015,24.665683269500732
-0.65476525,0.14999999,-0.69,0.9561219,20320,1016,24.687954902648926
-0.89516395,0.14999999,-0.69,0.95612216,20340,1017,24.703856706619263
-0.7415537,0.14999999,-0.69,0.95612204,20360,1018,24.724664211273193
-0.8135249,0.14999999,-0.69,0.9561222,20380,1019,24.746731519699097
-0.75523126,0.14999999,-0.69,0.9561221,20400,1020,24.76629376411438
-0.6931237,0.14999999,-0.69,0.9561222,20420,1021,24.785724639892578
-0.71367687,0.14999999,-0.69,0.95612216,20440,1022,24.805004358291626
-0.96208954,0.14999999,-0.69,0.95612246,20460,1023,24.825857162475586
-0.6803603,0.14999999,-0.69,0.9561223,20480,1024,24.845726013183594
-0.65746963,0.14999999,-0.69,0.95612234,20500,1025,24.866307973861694
-0.69277376,0.14999999,-0.69,0.95612216,20520,1026,24.88799500465393
-0.69832927,0.14999999,-0.69,0.9561222,20540,1027,24.907713174819946
-0.7778343,0.14999999,-0.69,0.9561224,20560,1028,24.929099798202515
-0.71524036,0.14999999,-0.69,0.95612216,20580,1029,24.949082374572754
-0.63314825,0.14999999,-0.69,0.9561221,20600,1030,24.96831250190735
-0.44073707,0.14999999,-0.69,0.9561217,20620,1031,24.99046301841736
-0.8284884,0.14999999,-0.69,0.9561215,20640,1032,25.013184785842896
-0.7745477,0.14999999,-0.69,0.95612144,20660,1033,25.03659439086914
-0.6532592,0.14999999,-0.69,0.9561214,20680,1034,25.059035778045654
-0.65167034,0.14999999,-0.69,0.9561212,20700,1035,25.080787658691406
-0.793067,0.14999999,-0.69,0.95612127,20720,1036,25.103405237197876
-0.9575961,0.14999999,-0.69,0.9561212,20740,1037,25.125876665115356
-0.50169605,0.14999999,-0.69,0.95612115,20760,1038,25.15059757232666
-0.5126418,0.14999999,-0.69,0.95612144,20780,1039,25.17329478263855
-0.8828455,0.14999999,-0.69,0.9561214,20800,1040,25.195845365524292
-0.6678628,0.14999999,-0.69,0.95612127,20820,1041,25.218709230422974
-0.63226473,0.14999999,-0.69,0.9561211,20840,1042,25.242771863937378
-0.6298276,0.14999999,-0.69,0.956121,20860,1043,25.264386892318726
-0.72855216,0.14999999,-0.69,0.9561213,20880,1044,25.28762722015381
-0.75872666,0.14999999,-0.69,0.95612127,20900,1045,25.31077003479004
-0.8362659,0.14999999,-0.69,0.9561215,20920,1046,25.335512161254883
-0.8497528,0.14999999,-0.69,0.95612174,20940,1047,25.359235048294067
-0.633402,0.14999999,-0.69,0.95612174,20960,1048,25.380048274993896
-0.56532556,0.14999999,-0.69,0.95612156,20980,1049,25.401538848876953
-0.5995821,0.14999999,-0.69,0.95612144,21000,1050,25.42223858833313
-0.73934776,0.14999999,-0.69,0.95612156,21020,1051,25.443098306655884
-0.7589919,0.14999999,-0.69,0.9561217,21040,1052,25.464149713516235
-0.60153526,0.14999999,-0.69,0.9561217,21060,1053,25.485446453094482
-0.6134467,0.14999999,-0.69,0.9561215,21080,1054,25.506364822387695
-0.6420982,0.14999999,-0.69,0.95612156,21100,1055,25.527470588684082
-0.85639066,0.14999999,-0.69,0.95612156,21120,1056,25.546914100646973
-0.6641113,0.14999999,-0.69,0.9561215,21140,1057,25.570910692214966
-0.59676456,0.14999999,-0.69,0.9561214,21160,1058,25.596712350845337
-0.5057181,0.14999999,-0.69,0.95612144,21180,1059,25.616573095321655
-0.58977103,0.14999999,-0.69,0.9561216,21200,1060,25.638917684555054
-0.47721598,0.14999999,-0.69,0.95612186,21220,1061,25.66207981109619
-0.7307334,0.14999999,-0.69,0.95612156,21240,1062,25.68264603614807
-0.3226522,0.14999999,-0.69,0.95612174,21260,1063,25.702215909957886
-0.88300234,0.14999999,-0.69,0.95612156,21280,1064,25.72591209411621
-0.58289903,0.14999999,-0.69,0.9561212,21300,1065,25.745911836624146
-0.73229754,0.14999999,-0.69,0.95612115,21320,1066,25.76496434211731
-0.6170381,0.14999999,-0.69,0.9561214,21340,1067,25.78676128387451
-0.42579487,0.14999999,-0.69,0.9561216,21360,1068,25.806879997253418
-0.83338964,0.14999999,-0.69,0.95612127,21380,1069,25.826869010925293
-0.47324398,0.14999999,-0.69,0.95612115,21400,1070,25.847702503204346
-0.5133948,0.14999999,-0.69,0.9561214,21420,1071,25.869441509246826
-0.5130855,0.14999999,-0.69,0.9561216,21440,1072,25.890243530273438
-0.7608909,0.14999999,-0.69,0.9561218,21460,1073,25.910609245300293
-0.6656684,0.14999999,-0.69,0.95612127,21480,1074,25.92951202392578
-0.4822083,0.14999999,-0.69,0.95612144,21500,1075,25.949889421463013
-0.8641465,0.14999999,-0.69,0.9561214,21520,1076,25.972668170928955
-0.8349067,0.14999999,-0.69,0.95612156,21540,1077,25.99605369567871
-0.63180876,0.14999999,-0.69,0.95612174,21560,1078,26.01453471183777
-0.85914993,0.14999999,-0.69,0.9561218,21580,1079,26.033246994018555
-0.78053963,0.14999999,-0.69,0.9561218,21600,1080,26.049610376358032
-0.37679574,0.14999999,-0.69,0.956122,21620,1081,26.076560020446777
-0.49212617,0.14999999,-0.69,0.9561219,21640,1082,26.098657608032227
-1.0135707,0.14999999,-0.69,0.95612174,21660,1083,26.124444246292114
-0.66113937,0.14999999,-0.69,0.9561219,21680,1084,26.15577459335327
-0.57520443,0.14999999,-0.69,0.956122,21700,1085,26.19647240638733
-0.78557926,0.14999999,-0.69,0.9561218,21720,1086,26.23001527786255
-0.3748196,0.14999999,-0.69,0.95612186,21740,1087,26.26407289505005
-0.6852529,0.14999999,-0.69,0.95612156,21760,1088,26.30151128768921
-0.6542364,0.14999999,-0.69,0.9561216,21780,1089,26.342760801315308
-0.55441934,0.14999999,-0.69,0.95612144,21800,1090,26.38264536857605
-0.6579424,0.14999999,-0.69,0.9561214,21820,1091,26.415712356567383
-0.7766952,0.14999999,-0.69,0.95612144,21840,1092,26.447118520736694
-0.7769318,0.14999999,-0.69,0.95612144,21860,1093,26.477112531661987
-0.7765896,0.14999999,-0.69,0.9561214,21880,1094,26.511907815933228
-0.5972503,0.14999999,-0.69,0.95612156,21900,1095,26.551826000213623
-0.5378056,0.14999999,-0.69,0.9561216,21920,1096,26.582731246948242
-0.57658964,0.14999999,-0.69,0.9561217,21940,1097,26.611510038375854
-0.58000904,0.14999999,-0.69,0.95612186,21960,1098,26.636356592178345
-0.8769673,0.14999999,-0.69,0.956122,21980,1099,26.665873765945435
-0.9414872,0.14999999,-0.69,0.95612174,22000,1100,26.694971799850464
-0.8553925,0.14999999,-0.69,0.95612144,22020,1101,26.720449447631836
-0.34940854,0.14999999,-0.69,0.9561215,22040,1102,26.748947620391846
-0.58166564,0.14999999,-0.69,0.9561215,22060,1103,26.773805618286133
-0.64166737,0.14999999,-0.69,0.95612144,22080,1104,26.799961805343628
-0.6934875,0.14999999,-0.69,0.9561214,22100,1105,26.834052324295044
-0.6224608,0.14999999,-0.69,0.95612156,22120,1106,26.862630367279053
-0.77284235,0.14999999,-0.69,0.9561215,22140,1107,26.89179801940918
-0.45920405,0.14999999,-0.69,0.9561217,22160,1108,26.921846628189087
-0.19847438,0.14999999,-0.69,0.9561215,22180,1109,26.957507371902466
-0.5151592,0.14999999,-0.69,0.9561209,22200,1110,26.99428629875183
-0.4348549,0.14999999,-0.69,0.95612085,22220,1111,27.02091956138611
-0.63629407,0.14999999,-0.69,0.9561211,22240,1112,27.049574375152588
-0.64716244,0.14999999,-0.69,0.95612115,22260,1113,27.076921701431274
-0.6848478,0.14999999,-0.69,0.9561211,22280,1114,27.0982928276062
-0.5173635,0.14999999,-0.69,0.956121,22300,1115,27.12234401702881
-0.35195723,0.14999999,-0.69,0.9561212,22320,1116,27.144108295440674
-0.8441916,0.14999999,-0.69,0.95612115,22340,1117,27.173874855041504
-0.581351,0.14999999,-0.69,0.9561211,22360,1118,27.19626259803772
-0.67605937,0.14999999,-0.69,0.9561212,22380,1119,27.222400903701782
-0.78088,0.14999999,-0.69,0.95612115,22400,1120,27.246506929397583
-0.74275917,0.14999999,-0.69,0.9561213,22420,1121,27.267753839492798
-0.57115006,0.14999999,-0.69,0.95612127,22440,1122,27.292426347732544
-0.62858975,0.14999999,-0.69,0.9561211,22460,1123,27.31414222717285
-0.64993286,0.14999999,-0.69,0.956121,22480,1124,27.353082180023193
