LQGmu1_higher,LQGsigma_higher,TimeElapsed,Iteration,ReturnMean,LQGmu1_actor,TimestepsSoFar
-0.7,0.14999999,12.021612167358398,375,0.9561293,-0.594367,7500
-0.7,0.14999999,12.059894561767578,376,0.9561289,-0.57896036,7520
-0.7,0.14999999,12.091649532318115,377,0.95612967,-0.7785087,7540
-0.7,0.14999999,12.122889041900635,378,0.9561296,-0.67801005,7560
-0.7,0.14999999,12.153453588485718,379,0.95612943,-1.077697,7580
-0.7,0.14999999,12.18372654914856,380,0.9561289,-0.6228865,7600
-0.7,0.14999999,12.223372459411621,381,0.95612884,-0.8351553,7620
-0.7,0.14999999,12.260098457336426,382,0.9561277,-0.7959321,7640
-0.7,0.14999999,12.296787977218628,383,0.9561285,-0.13147438,7660
-0.7,0.14999999,12.348565101623535,384,0.9561271,-0.8325354,7680
-0.7,0.14999999,12.386552095413208,385,0.95612746,-0.52764857,7700
-0.7,0.14999999,12.409128189086914,386,0.95612645,-0.81720626,7720
-0.7,0.14999999,12.43208360671997,387,0.95612675,-0.73410845,7740
-0.7,0.14999999,12.457848072052002,388,0.956127,-0.8885735,7760
-0.7,0.14999999,12.48212718963623,389,0.95612633,-0.670458,7780
-0.7,0.14999999,12.503449440002441,390,0.9561264,-0.7138004,7800
-0.7,0.14999999,12.557695388793945,391,0.9561261,-0.7862231,7820
-0.7,0.14999999,12.594392776489258,392,0.9561266,-0.69198096,7840
-0.7,0.14999999,12.632681846618652,393,0.9561269,-0.7450746,7860
-0.7,0.14999999,12.66349196434021,394,0.9561276,-0.581811,7880
-0.7,0.14999999,12.689483404159546,395,0.9561277,-0.5939315,7900
-0.7,0.14999999,12.716310262680054,396,0.95612735,-0.5937986,7920
-0.7,0.14999999,12.744397401809692,397,0.95612776,-0.6710594,7940
-0.7,0.14999999,12.772793531417847,398,0.95612836,-0.82428163,7960
-0.7,0.14999999,12.805984497070312,399,0.95612824,-0.5351647,7980
-0.7,0.14999999,12.834933996200562,400,0.95612884,-0.511322,8000
-0.7,0.14999999,12.868248701095581,401,0.9561283,-0.7813411,8020
-0.7,0.14999999,12.903669118881226,402,0.95612824,-0.6973832,8040
-0.7,0.14999999,12.933733224868774,403,0.9561283,-0.61070484,8060
-0.7,0.14999999,12.960120439529419,404,0.9561287,-0.66163397,8080
-0.7,0.14999999,12.98534631729126,405,0.95612824,-0.6222892,8100
-0.7,0.14999999,13.008533477783203,406,0.9561283,-0.7790337,8120
-0.7,0.14999999,13.028780698776245,407,0.9561282,-0.5084115,8140
-0.7,0.14999999,13.05518913269043,408,0.9561287,-0.3305292,8160
-0.7,0.14999999,13.076159477233887,409,0.9561275,-0.6945375,8180
-0.7,0.14999999,13.102427244186401,410,0.95612717,-0.74809754,8200
-0.7,0.14999999,13.130244970321655,411,0.956127,-0.47375783,8220
-0.7,0.14999999,13.20102596282959,412,0.95612764,-0.5424271,8240
-0.7,0.14999999,13.224472999572754,413,0.95612836,-0.6261958,8260
-0.7,0.14999999,13.248901844024658,414,0.95612824,-1.0286068,8280
-0.7,0.14999999,13.273366689682007,415,0.95612794,-0.7677974,8300
-0.7,0.14999999,13.29728627204895,416,0.95612836,-0.69311464,8320
-0.7,0.14999999,13.32436728477478,417,0.95612854,-0.6404689,8340
-0.7,0.14999999,13.352389812469482,418,0.9561288,-0.75948644,8360
-0.7,0.14999999,13.379146337509155,419,0.95612895,-0.8461251,8380
-0.7,0.14999999,13.405171632766724,420,0.9561284,-0.6024504,8400
-0.7,0.14999999,13.4384765625,421,0.9561287,-0.56677914,8420
-0.7,0.14999999,13.47023344039917,422,0.956129,-0.6392307,8440
-0.7,0.14999999,13.495855808258057,423,0.95612854,-0.82229495,8460
-0.7,0.14999999,13.517207384109497,424,0.95612824,-0.415677,8480
-0.7,0.14999999,13.553940057754517,425,0.9561285,-0.8190156,8500
-0.7,0.14999999,13.59294319152832,426,0.95612806,-0.69888717,8520
-0.7,0.14999999,13.633924722671509,427,0.9561287,-1.0439596,8540
-0.7,0.14999999,13.656581163406372,428,0.95612884,-0.37060088,8560
-0.7,0.14999999,13.6843740940094,429,0.95612955,-0.5972102,8580
-0.7,0.14999999,13.714213132858276,430,0.95612997,-0.6683981,8600
-0.7,0.14999999,13.740450620651245,431,0.9561297,-0.73464984,8620
-0.7,0.14999999,13.77560806274414,432,0.95612997,-0.6867657,8640
-0.7,0.14999999,13.809792041778564,433,0.9561298,-0.6995166,8660
-0.7,0.14999999,13.84908652305603,434,0.9561297,-0.6746107,8680
-0.7,0.14999999,13.897229671478271,435,0.95613015,-0.58140725,8700
-0.7,0.14999999,13.930315017700195,436,0.95613015,-0.9583092,8720
-0.7,0.14999999,13.959370374679565,437,0.9561301,-0.84166807,8740
-0.7,0.14999999,13.98831844329834,438,0.95613045,-0.5909446,8760
-0.7,0.14999999,14.017229318618774,439,0.9561311,-0.6785461,8780
-0.7,0.14999999,14.043860673904419,440,0.9561313,-0.5936901,8800
-0.7,0.14999999,14.071457147598267,441,0.95613164,-0.6982362,8820
-0.7,0.14999999,14.093393564224243,442,0.95613176,-0.81890357,8840
-0.7,0.14999999,14.115001440048218,443,0.9561316,-0.5201467,8860
-0.7,0.14999999,14.138775110244751,444,0.9561318,-0.8545038,8880
-0.7,0.14999999,14.160740375518799,445,0.95613176,-0.8306082,8900
-0.7,0.14999999,14.18151068687439,446,0.95613146,-0.4669899,8920
-0.7,0.14999999,14.201393604278564,447,0.956132,-0.8134094,8940
-0.7,0.14999999,14.231632232666016,448,0.95613235,-0.7809003,8960
-0.7,0.14999999,14.268076658248901,449,0.956132,-0.4194011,8980
-0.7,0.14999999,14.29517388343811,450,0.9561321,-1.1286305,9000
-0.7,0.14999999,14.322571992874146,451,0.9561306,-0.6080521,9020
-0.7,0.14999999,14.35598087310791,452,0.9561304,-1.0276884,9040
-0.7,0.14999999,14.400784015655518,453,0.9561293,-0.4460064,9060
-0.7,0.14999999,14.44842529296875,454,0.9561285,-0.6531888,9080
-0.7,0.14999999,14.479276657104492,455,0.95612854,-0.90776926,9100
-0.7,0.14999999,14.504974126815796,456,0.9561284,-0.8474978,9120
-0.7,0.14999999,14.527689695358276,457,0.9561285,-0.6573414,9140
-0.7,0.14999999,14.550999641418457,458,0.95612854,-0.86989754,9160
-0.7,0.14999999,14.573703527450562,459,0.9561286,-0.58869284,9180
-0.7,0.14999999,14.595821142196655,460,0.9561283,-0.80661976,9200
-0.7,0.14999999,14.617948532104492,461,0.9561283,-0.625289,9220
-0.7,0.14999999,14.640252351760864,462,0.9561282,-0.7131162,9240
-0.7,0.14999999,14.668054103851318,463,0.9561281,-0.86477464,9260
-0.7,0.14999999,14.696731090545654,464,0.9561284,-1.0231111,9280
-0.7,0.14999999,14.721860408782959,465,0.9561282,-0.8050565,9300
-0.7,0.14999999,14.758241653442383,466,0.9561278,-0.35145342,9320
-0.7,0.14999999,14.786978483200073,467,0.9561281,-0.53080815,9340
-0.7,0.14999999,14.815686702728271,468,0.9561282,-0.50744593,9360
-0.7,0.14999999,14.843667268753052,469,0.9561286,-0.62817883,9380
-0.7,0.14999999,14.871435642242432,470,0.9561287,-0.6253919,9400
-0.7,0.14999999,14.891358375549316,471,0.956129,-0.74624735,9420
-0.7,0.14999999,14.918763637542725,472,0.956129,-1.0505201,9440
-0.7,0.14999999,14.947578191757202,473,0.9561287,-0.6673084,9460
-0.7,0.14999999,14.973493576049805,474,0.9561291,-0.605532,9480
-0.7,0.14999999,14.99925684928894,475,0.95612895,-0.60603774,9500
-0.7,0.14999999,15.026184558868408,476,0.9561294,-0.8957413,9520
-0.7,0.14999999,15.054951906204224,477,0.95612824,-0.7447671,9540
-0.7,0.14999999,15.083178281784058,478,0.9561282,-0.48438072,9560
-0.7,0.14999999,15.107564449310303,479,0.9561275,-0.71278423,9580
-0.7,0.14999999,15.132487773895264,480,0.9561277,-0.56264555,9600
-0.7,0.14999999,15.169167280197144,481,0.9561281,-0.5917566,9620
-0.7,0.14999999,15.192267179489136,482,0.95612854,-0.7501041,9640
-0.7,0.14999999,15.21738314628601,483,0.95612866,-0.89758563,9660
-0.7,0.14999999,15.2473726272583,484,0.95612854,-0.82919383,9680
-0.7,0.14999999,15.272024393081665,485,0.9561286,-0.61009544,9700
-0.7,0.14999999,15.302651405334473,486,0.95612884,-1.0101887,9720
-0.7,0.14999999,15.338980913162231,487,0.9561282,-0.94159156,9740
-0.7,0.14999999,15.395652532577515,488,0.9561276,-0.8263013,9760
-0.7,0.14999999,15.443578004837036,489,0.9561273,-0.58961993,9780
-0.7,0.14999999,15.478940725326538,490,0.9561277,-0.6963958,9800
-0.7,0.14999999,15.510852575302124,491,0.95612794,-0.6216162,9820
-0.7,0.14999999,15.537150859832764,492,0.95612836,-0.6140314,9840
-0.7,0.14999999,15.571234464645386,493,0.9561279,-0.7394701,9860
-0.7,0.14999999,15.600753545761108,494,0.9561272,-0.8078599,9880
-0.7,0.14999999,15.629445552825928,495,0.9561271,-0.6212968,9900
-0.7,0.14999999,15.657662630081177,496,0.9561265,-0.9333347,9920
-0.7,0.14999999,15.683480739593506,497,0.95612633,-0.5466076,9940
-0.7,0.14999999,15.715654373168945,498,0.9561264,-0.66237855,9960
-0.7,0.14999999,15.738069534301758,499,0.95612663,-0.75066495,9980
-0.7,0.14999999,15.764050006866455,500,0.9561268,-0.75509816,10000
-0.7,0.14999999,15.792294025421143,501,0.9561271,-0.60429734,10020
-0.7,0.14999999,15.821382761001587,502,0.956127,-0.6317976,10040
-0.7,0.14999999,15.850452899932861,503,0.95612746,-0.9279171,10060
-0.7,0.14999999,15.87654709815979,504,0.9561273,-0.6384742,10080
-0.7,0.14999999,15.897345066070557,505,0.95612746,-0.23107526,10100
-0.7,0.14999999,15.91824460029602,506,0.956126,-0.88797325,10120
-0.7,0.14999999,15.946123361587524,507,0.9561261,-0.9944697,10140
-0.7,0.14999999,15.967450618743896,508,0.9561264,-1.0123205,10160
-0.7,0.14999999,15.987564325332642,509,0.95612556,-0.727887,10180
-0.7,0.14999999,16.010486602783203,510,0.956125,-0.95670474,10200
-0.7,0.14999999,16.031448364257812,511,0.9561252,-0.66952115,10220
-0.7,0.14999999,16.05984330177307,512,0.95612526,-0.50751203,10240
-0.7,0.14999999,16.08822727203369,513,0.9561241,-0.55157536,10260
-0.7,0.14999999,16.11974573135376,514,0.95612454,-0.8887778,10280
-0.7,0.14999999,16.159068822860718,515,0.95612454,-0.68960595,10300
-0.7,0.14999999,16.192606210708618,516,0.9561243,-0.5418923,10320
-0.7,0.14999999,16.212531089782715,517,0.95612425,-0.66279536,10340
-0.7,0.14999999,16.232177019119263,518,0.9561248,-0.5137289,10360
-0.7,0.14999999,16.252176761627197,519,0.95612556,-0.56847394,10380
-0.7,0.14999999,16.271830320358276,520,0.95612603,-0.98424304,10400
-0.7,0.14999999,16.29142713546753,521,0.95612615,-0.6396948,10420
-0.7,0.14999999,16.311489820480347,522,0.9561264,-0.6636814,10440
-0.7,0.14999999,16.33140730857849,523,0.95612633,-0.47063684,10460
-0.7,0.14999999,16.354756832122803,524,0.95612645,-0.6499554,10480
-0.7,0.14999999,16.37777280807495,525,0.95612675,-0.76878816,10500
-0.7,0.14999999,16.39839744567871,526,0.9561266,-0.8406687,10520
-0.7,0.14999999,16.4317147731781,527,0.95612603,-0.7922674,10540
-0.7,0.14999999,16.466551065444946,528,0.9561264,-0.51687336,10560
-0.7,0.14999999,16.499174118041992,529,0.9561264,-0.75438565,10580
-0.7,0.14999999,16.531089305877686,530,0.95612663,-0.8196064,10600
-0.7,0.14999999,16.563995361328125,531,0.9561263,-0.72854626,10620
-0.7,0.14999999,16.59682035446167,532,0.95612603,-0.7534453,10640
-0.7,0.14999999,16.63146424293518,533,0.9561258,-0.6780452,10660
-0.7,0.14999999,16.66508436203003,534,0.95612544,-0.574917,10680
-0.7,0.14999999,16.693948984146118,535,0.9561254,-0.59450257,10700
-0.7,0.14999999,16.71946430206299,536,0.95612484,-0.7354008,10720
-0.7,0.14999999,16.748635292053223,537,0.956124,-0.72776014,10740
-0.7,0.14999999,16.778947353363037,538,0.95612425,-0.56204075,10760
-0.7,0.14999999,16.808246850967407,539,0.9561244,-0.76635617,10780
-0.7,0.14999999,16.837820768356323,540,0.9561248,-0.38784763,10800
-0.7,0.14999999,16.8671293258667,541,0.95612395,-0.779403,10820
-0.7,0.14999999,16.896432161331177,542,0.95612335,-0.7383236,10840
-0.7,0.14999999,16.933555841445923,543,0.9561235,-0.45664597,10860
-0.7,0.14999999,16.966965913772583,544,0.9561238,-0.77585876,10880
-0.7,0.14999999,17.003268718719482,545,0.956124,-0.4380384,10900
-0.7,0.14999999,17.03411626815796,546,0.9561231,-0.5866421,10920
-0.7,0.14999999,17.0710871219635,547,0.956123,-0.4264838,10940
-0.7,0.14999999,17.11540985107422,548,0.9561229,-0.67622393,10960
-0.7,0.14999999,17.166353464126587,549,0.95612276,-0.5603342,10980
-0.7,0.14999999,17.200814485549927,550,0.9561233,-0.84700155,11000
-0.7,0.14999999,17.23475480079651,551,0.95612335,-0.9280777,11020
-0.7,0.14999999,17.26623296737671,552,0.9561235,-0.7756179,11040
-0.7,0.14999999,17.29386615753174,553,0.95612335,-0.61546665,11060
-0.7,0.14999999,17.328232049942017,554,0.95612377,-0.6601729,11080
-0.7,0.14999999,17.358471870422363,555,0.95612353,-0.6175647,11100
-0.7,0.14999999,17.39497971534729,556,0.9561238,-0.4707693,11120
-0.7,0.14999999,17.426594972610474,557,0.9561242,-0.58471113,11140
-0.7,0.14999999,17.456090211868286,558,0.95612395,-0.52635854,11160
-0.7,0.14999999,17.48560333251953,559,0.9561238,-0.78225577,11180
-0.7,0.14999999,17.526302814483643,560,0.9561236,-0.6184021,11200
-0.7,0.14999999,17.564684629440308,561,0.9561239,-0.38087338,11220
-0.7,0.14999999,17.59967064857483,562,0.9561244,-0.5359715,11240
-0.7,0.14999999,17.63886857032776,563,0.9561247,-0.55044925,11260
-0.7,0.14999999,17.672717809677124,564,0.956125,-0.23837471,11280
-0.7,0.14999999,17.7090163230896,565,0.9561249,-0.7318742,11300
-0.7,0.14999999,17.740800619125366,566,0.9561249,-0.5527003,11320
-0.7,0.14999999,17.785393238067627,567,0.9561253,-0.930472,11340
-0.7,0.14999999,17.819649696350098,568,0.95612496,-0.6354749,11360
-0.7,0.14999999,17.858850955963135,569,0.95612526,-0.6901502,11380
-0.7,0.14999999,17.893030166625977,570,0.95612514,-0.869547,11400
-0.7,0.14999999,17.929044246673584,571,0.956125,-0.6174864,11420
-0.7,0.14999999,17.96425199508667,572,0.95612514,-0.8495691,11440
-0.7,0.14999999,17.997886657714844,573,0.9561253,-0.73501,11460
-0.7,0.14999999,18.03938913345337,574,0.95612574,-0.76032776,11480
-0.7,0.14999999,18.07426142692566,575,0.9561255,-0.16974247,11500
-0.7,0.14999999,18.11203122138977,576,0.9561246,-0.5984713,11520
-0.7,0.14999999,18.152100086212158,577,0.95612365,-0.24118131,11540
-0.7,0.14999999,18.184496879577637,578,0.95612395,-0.7677,11560
-0.7,0.14999999,18.224282026290894,579,0.95612407,-0.72981733,11580
-0.7,0.14999999,18.26193928718567,580,0.95612437,-1.0499653,11600
-0.7,0.14999999,18.304822206497192,581,0.9561234,-0.71796125,11620
-0.7,0.14999999,18.343933582305908,582,0.9561237,-0.7257388,11640
-0.7,0.14999999,18.376179933547974,583,0.9561241,-0.7045637,11660
-0.7,0.14999999,18.399333953857422,584,0.95612323,-0.5908459,11680
-0.7,0.14999999,18.429839372634888,585,0.9561223,-0.84629506,11700
-0.7,0.14999999,18.47347593307495,586,0.95612216,-0.54730403,11720
-0.7,0.14999999,18.507368087768555,587,0.9561223,-0.7906972,11740
-0.7,0.14999999,18.53162670135498,588,0.95612234,-0.544504,11760
-0.7,0.14999999,18.57193350791931,589,0.95612234,-0.7931243,11780
-0.7,0.14999999,18.60135293006897,590,0.95612234,-0.54138607,11800
-0.7,0.14999999,18.630142211914062,591,0.95612234,-0.7679228,11820
-0.7,0.14999999,18.652389764785767,592,0.9561221,-0.89427817,11840
-0.7,0.14999999,18.682559728622437,593,0.9561222,-0.87570536,11860
-0.7,0.14999999,18.708252906799316,594,0.9561225,-0.606623,11880
-0.7,0.14999999,18.741360425949097,595,0.9561229,-0.7641351,11900
-0.7,0.14999999,18.772253274917603,596,0.9561229,-0.6614771,11920
-0.7,0.14999999,18.800212621688843,597,0.9561227,-0.5188499,11940
-0.7,0.14999999,18.832815170288086,598,0.95612305,-0.7578548,11960
-0.7,0.14999999,18.86156964302063,599,0.95612293,-0.57642555,11980
-0.7,0.14999999,18.890354871749878,600,0.9561232,-0.64862907,12000
-0.7,0.14999999,18.914340496063232,601,0.9561231,-1.0052872,12020
-0.7,0.14999999,18.946208953857422,602,0.95612264,-0.8938424,12040
-0.7,0.14999999,18.976598739624023,603,0.9561221,-0.7316717,12060
-0.7,0.14999999,19.003425121307373,604,0.956122,-0.62599564,12080
-0.7,0.14999999,19.037518739700317,605,0.956122,-0.7933229,12100
-0.7,0.14999999,19.074677228927612,606,0.9561214,-0.7393069,12120
-0.7,0.14999999,19.111202239990234,607,0.95612127,-1.1083966,12140
-0.7,0.14999999,19.145071983337402,608,0.9561207,-0.83023155,12160
-0.7,0.14999999,19.177484035491943,609,0.9561206,-0.5361417,12180
-0.7,0.14999999,19.207448959350586,610,0.9561197,-0.78991807,12200
-0.7,0.14999999,19.23720407485962,611,0.9561196,-0.8072325,12220
-0.7,0.14999999,19.26566767692566,612,0.95611924,-0.6101703,12240
-0.7,0.14999999,19.29462456703186,613,0.9561192,-0.6584916,12260
-0.7,0.14999999,19.32353901863098,614,0.9561193,-0.5899192,12280
-0.7,0.14999999,19.34788179397583,615,0.9561198,-0.9167862,12300
-0.7,0.14999999,19.377487182617188,616,0.95611966,-0.5325224,12320
-0.7,0.14999999,19.405794858932495,617,0.9561196,-0.6863617,12340
-0.7,0.14999999,19.434067487716675,618,0.9561195,-1.1766019,12360
-0.7,0.14999999,19.462302923202515,619,0.95611876,-0.68117654,12380
-0.7,0.14999999,19.491894960403442,620,0.95611817,-0.80540067,12400
-0.7,0.14999999,19.520994901657104,621,0.95611846,-0.6114112,12420
-0.7,0.14999999,19.549888134002686,622,0.95611864,-0.47965863,12440
-0.7,0.14999999,19.578511476516724,623,0.95611876,-0.68410563,12460
-0.7,0.14999999,19.62135100364685,624,0.95611906,-0.64011395,12480
-0.7,0.14999999,19.65036177635193,625,0.9561191,-0.67136675,12500
-0.7,0.14999999,19.67670202255249,626,0.95611936,-0.66565204,12520
-0.7,0.14999999,19.706238985061646,627,0.9561191,-0.97038037,12540
-0.7,0.14999999,19.733898878097534,628,0.95611924,-0.74396306,12560
-0.7,0.14999999,19.762527465820312,629,0.95611894,-0.6621521,12580
-0.7,0.14999999,19.790111780166626,630,0.9561194,-0.57109886,12600
-0.7,0.14999999,19.834184885025024,631,0.9561197,-0.6654973,12620
-0.7,0.14999999,19.874963998794556,632,0.95611995,-0.7457769,12640
-0.7,0.14999999,19.915024042129517,633,0.95612043,-0.6589448,12660
-0.7,0.14999999,19.948696613311768,634,0.9561209,-0.5441254,12680
-0.7,0.14999999,19.982439517974854,635,0.9561212,-0.6781536,12700
-0.7,0.14999999,20.00955605506897,636,0.95612127,-0.69651735,12720
-0.7,0.14999999,20.042031049728394,637,0.95612156,-0.75460327,12740
-0.7,0.14999999,20.071547508239746,638,0.9561217,-0.63470286,12760
-0.7,0.14999999,20.10240411758423,639,0.95612174,-0.63015944,12780
-0.7,0.14999999,20.133216619491577,640,0.9561219,-0.58336014,12800
-0.7,0.14999999,20.163829803466797,641,0.956122,-0.6886752,12820
-0.7,0.14999999,20.195051670074463,642,0.9561224,-0.5911122,12840
-0.7,0.14999999,20.22485327720642,643,0.95612246,-0.631666,12860
-0.7,0.14999999,20.25464415550232,644,0.9561218,-0.8188789,12880
-0.7,0.14999999,20.3009831905365,645,0.9561215,-0.74208885,12900
-0.7,0.14999999,20.33730387687683,646,0.956121,-1.0169075,12920
-0.7,0.14999999,20.367571353912354,647,0.9561204,-0.68526155,12940
-0.7,0.14999999,20.39852213859558,648,0.95612025,-0.5713643,12960
-0.7,0.14999999,20.427496910095215,649,0.9561203,-0.6867594,12980
-0.7,0.14999999,20.45317816734314,650,0.95612025,-0.643733,13000
-0.7,0.14999999,20.50348472595215,651,0.95612043,-0.48656508,13020
-0.7,0.14999999,20.537353992462158,652,0.9561206,-0.5234622,13040
-0.7,0.14999999,20.575472354888916,653,0.9561205,-0.61080366,13060
-0.7,0.14999999,20.611202478408813,654,0.9561205,-0.5822592,13080
-0.7,0.14999999,20.643205165863037,655,0.95612085,-0.84898216,13100
-0.7,0.14999999,20.67830729484558,656,0.95612055,-0.64003485,13120
-0.7,0.14999999,20.70874786376953,657,0.95612043,-0.8877466,13140
-0.7,0.14999999,20.73852801322937,658,0.9561204,-0.7280252,13160
-0.7,0.14999999,20.76822328567505,659,0.95612025,-0.73624974,13180
-0.7,0.14999999,20.799038887023926,660,0.9561207,-0.6415212,13200
-0.7,0.14999999,20.83000373840332,661,0.9561208,-0.78182656,13220
-0.7,0.14999999,20.859936714172363,662,0.9561209,-0.59687364,13240
-0.7,0.14999999,20.88996124267578,663,0.95612144,-0.4777327,13260
-0.7,0.14999999,20.918371438980103,664,0.956121,-0.46402928,13280
-0.7,0.14999999,20.94783329963684,665,0.95612115,-0.8030341,13300
-0.7,0.14999999,20.976680517196655,666,0.956121,-0.60440004,13320
-0.7,0.14999999,21.005165815353394,667,0.9561215,-0.59310067,13340
-0.7,0.14999999,21.03491449356079,668,0.9561217,-0.7353681,13360
-0.7,0.14999999,21.06386137008667,669,0.9561216,-0.3623294,13380
-0.7,0.14999999,21.092496633529663,670,0.9561219,-0.38195896,13400
-0.7,0.14999999,21.121005535125732,671,0.9561219,-0.7665218,13420
-0.7,0.14999999,21.150192737579346,672,0.9561221,-0.6101634,13440
-0.7,0.14999999,21.179001569747925,673,0.95612234,-0.83712006,13460
-0.7,0.14999999,21.205739974975586,674,0.95612234,-0.5494214,13480
-0.7,0.14999999,21.232455492019653,675,0.9561227,-0.8273568,13500
-0.7,0.14999999,21.258097171783447,676,0.9561225,-0.6739821,13520
-0.7,0.14999999,21.28399634361267,677,0.9561223,-0.86894405,13540
-0.7,0.14999999,21.309762477874756,678,0.9561222,-0.59917283,13560
-0.7,0.14999999,21.336398124694824,679,0.95612246,-0.94167125,13580
-0.7,0.14999999,21.364874839782715,680,0.9561225,-0.68143463,13600
-0.7,0.14999999,21.3926944732666,681,0.9561223,-0.78261125,13620
-0.7,0.14999999,21.420405387878418,682,0.95612234,-0.668868,13640
-0.7,0.14999999,21.449459075927734,683,0.9561224,-0.62664104,13660
-0.7,0.14999999,21.477056980133057,684,0.9561229,-0.6981086,13680
-0.7,0.14999999,21.5000102519989,685,0.95612276,-0.9268013,13700
-0.7,0.14999999,21.52948522567749,686,0.9561228,-0.70925,13720
-0.7,0.14999999,21.557068586349487,687,0.95612264,-0.7901707,13740
-0.7,0.14999999,21.579821348190308,688,0.95612264,-0.6024385,13760
-0.7,0.14999999,21.60476040840149,689,0.95612264,-0.69394326,13780
-0.7,0.14999999,21.627471208572388,690,0.956123,-0.6595866,13800
-0.7,0.14999999,21.65017533302307,691,0.95612264,-0.82496655,13820
-0.7,0.14999999,21.67403769493103,692,0.95612276,-0.4742982,13840
-0.7,0.14999999,21.70493721961975,693,0.95612305,-0.61789787,13860
-0.7,0.14999999,21.73409605026245,694,0.9561231,-0.38249543,13880
-0.7,0.14999999,21.763208389282227,695,0.95612264,-0.8413516,13900
-0.7,0.14999999,21.792470693588257,696,0.9561222,-0.63505083,13920
-0.7,0.14999999,21.822885751724243,697,0.9561224,-0.36998066,13940
-0.7,0.14999999,21.850637674331665,698,0.95612246,-0.6110196,13960
-0.7,0.14999999,21.88041591644287,699,0.95612246,-0.5539728,13980
-0.7,0.14999999,21.910634994506836,700,0.9561225,-0.7833934,14000
-0.7,0.14999999,21.950424194335938,701,0.9561224,-0.28785986,14020
-0.7,0.14999999,21.97966980934143,702,0.9561208,-0.5800213,14040
-0.7,0.14999999,22.008831024169922,703,0.9561211,-0.75863546,14060
-0.7,0.14999999,22.036699295043945,704,0.95612055,-0.52181864,14080
-0.7,0.14999999,22.058696031570435,705,0.95612055,-0.71263325,14100
-0.7,0.14999999,22.07820177078247,706,0.95612055,-0.6862025,14120
-0.7,0.14999999,22.10633897781372,707,0.95612067,-0.8103933,14140
-0.7,0.14999999,22.13475227355957,708,0.95611984,-0.8157703,14160
-0.7,0.14999999,22.16447353363037,709,0.95612013,-0.73334676,14180
-0.7,0.14999999,22.19380497932434,710,0.9561202,-0.74067086,14200
-0.7,0.14999999,22.22382378578186,711,0.95612025,-0.52540267,14220
-0.7,0.14999999,22.253199338912964,712,0.9561208,-0.5990826,14240
-0.7,0.14999999,22.283007621765137,713,0.95612097,-0.6086778,14260
-0.7,0.14999999,22.31127619743347,714,0.95612085,-0.58586204,14280
-0.7,0.14999999,22.346475839614868,715,0.95612043,-0.8145734,14300
-0.7,0.14999999,22.381564617156982,716,0.95612067,-0.70717186,14320
-0.7,0.14999999,22.414121389389038,717,0.9561209,-0.25825253,14340
-0.7,0.14999999,22.44998860359192,718,0.95612115,-0.41686183,14360
-0.7,0.14999999,22.482596158981323,719,0.9561214,-0.52633,14380
-0.7,0.14999999,22.516003608703613,720,0.9561218,-0.4817503,14400
-0.7,0.14999999,22.548133850097656,721,0.9561221,-0.811786,14420
-0.7,0.14999999,22.57691478729248,722,0.9561219,-0.6413587,14440
-0.7,0.14999999,22.605124711990356,723,0.9561218,-0.7512829,14460
-0.7,0.14999999,22.633310556411743,724,0.95612186,-0.7010078,14480
-0.7,0.14999999,22.66157054901123,725,0.9561222,-0.7113137,14500
-0.7,0.14999999,22.69068193435669,726,0.95612246,-0.6406241,14520
-0.7,0.14999999,22.71916675567627,727,0.9561227,-0.4256266,14540
-0.7,0.14999999,22.747477293014526,728,0.9561231,-0.44074717,14560
-0.7,0.14999999,22.776049613952637,729,0.9561234,-0.46862847,14580
-0.7,0.14999999,22.805367708206177,730,0.9561232,-0.72177327,14600
-0.7,0.14999999,22.834383010864258,731,0.9561232,-0.9332988,14620
-0.7,0.14999999,22.863110065460205,732,0.9561233,-0.64499736,14640
-0.7,0.14999999,22.892197132110596,733,0.9561237,-0.8082737,14660
-0.7,0.14999999,22.92435336112976,734,0.95612353,-0.7864624,14680
-0.7,0.14999999,22.955605268478394,735,0.95612377,-0.7143266,14700
-0.7,0.14999999,22.98426842689514,736,0.95612395,-0.8811885,14720
-0.7,0.14999999,23.019519090652466,737,0.95612407,-0.58410466,14740
-0.7,0.14999999,23.062292337417603,738,0.956124,-0.73992866,14760
-0.7,0.14999999,23.09307885169983,739,0.9561235,-0.4679824,14780
-0.7,0.14999999,23.12743353843689,740,0.9561238,-0.6829853,14800
-0.7,0.14999999,23.20441436767578,741,0.9561241,-0.8232119,14820
-0.7,0.14999999,23.24274492263794,742,0.9561241,-0.60743463,14840
-0.7,0.14999999,23.282017946243286,743,0.9561242,-0.76243645,14860
-0.7,0.14999999,23.321454286575317,744,0.9561238,-0.6832413,14880
-0.7,0.14999999,23.358556747436523,745,0.9561242,-0.5846375,14900
-0.7,0.14999999,23.39176845550537,746,0.95612454,-0.5876554,14920
-0.7,0.14999999,23.437912702560425,747,0.9561246,-0.8296096,14940
-0.7,0.14999999,23.474436044692993,748,0.9561246,-0.35457382,14960
-0.7,0.14999999,23.511600494384766,749,0.95612323,-0.5114219,14980
-0.7,0.14999999,23.551888942718506,750,0.95612323,-0.59328425,15000
-0.7,0.14999999,23.61353898048401,751,0.95612305,-0.7443533,15020
-0.7,0.14999999,23.653151988983154,752,0.9561227,-1.1047026,15040
