LQGmu1_actor,LQGsigma_higher,LQGmu1_higher,TimestepsSoFar,Iteration,TimeElapsed,ReturnMean
-0.57850873,0.14999999,-0.5,7540,377,46.18160271644592,0.9560898
-0.4780101,0.14999999,-0.5,7560,378,46.30920696258545,0.9560902
-0.8776971,0.14999999,-0.5,7580,379,46.406506299972534,0.95609
-0.42288646,0.14999999,-0.5,7600,380,46.52918720245361,0.9560902
-0.6351553,0.14999999,-0.5,7620,381,46.62282848358154,0.9560899
-0.5959321,0.14999999,-0.5,7640,382,46.679038524627686,0.9560887
0.06852561,0.14999999,-0.5,7660,383,46.780131101608276,0.95608974
-0.63253546,0.14999999,-0.5,7680,384,46.92672538757324,0.95604205
-0.32764858,0.14999999,-0.5,7700,385,47.057965993881226,0.9560427
-0.6172063,0.14999999,-0.5,7720,386,47.12973952293396,0.9560406
-0.53410846,0.14999999,-0.5,7740,387,47.19773197174072,0.95604134
-0.68857354,0.14999999,-0.5,7760,388,47.322421073913574,0.9560418
-0.470458,0.14999999,-0.5,7780,389,47.52825427055359,0.9560418
-0.5138004,0.14999999,-0.5,7800,390,47.6316339969635,0.9560422
-0.5862231,0.14999999,-0.5,7820,391,47.71428918838501,0.9560422
-0.49198094,0.14999999,-0.5,7840,392,47.82533884048462,0.956043
-0.54507464,0.14999999,-0.5,7860,393,47.89837574958801,0.95604366
-0.381811,0.14999999,-0.5,7880,394,47.99404501914978,0.9560444
-0.3939315,0.14999999,-0.5,7900,395,48.09756064414978,0.9560446
-0.3937986,0.14999999,-0.5,7920,396,48.16921901702881,0.9560441
-0.4710594,0.14999999,-0.5,7940,397,48.23965811729431,0.95604485
-0.62428164,0.14999999,-0.5,7960,398,48.29045748710632,0.9560458
-0.33516473,0.14999999,-0.5,7980,399,48.416855812072754,0.956046
-0.31132203,0.14999999,-0.5,8000,400,48.4545521736145,0.95604676
-0.5813411,0.14999999,-0.5,8020,401,48.49670696258545,0.95604587
-0.4973832,0.14999999,-0.5,8040,402,48.55064153671265,0.95604604
-0.41070485,0.14999999,-0.5,8060,403,48.63698649406433,0.95604646
-0.46163395,0.14999999,-0.5,8080,404,48.6795756816864,0.956047
-0.4222892,0.14999999,-0.5,8100,405,48.74127244949341,0.9560465
-0.57903373,0.14999999,-0.5,8120,406,48.798750162124634,0.9560466
-0.30841154,0.14999999,-0.5,8140,407,48.86735129356384,0.9560466
-0.13052922,0.14999999,-0.5,8160,408,48.920589208602905,0.95604736
-0.49453753,0.14999999,-0.5,8180,409,48.956156969070435,0.95604384
-0.54809755,0.14999999,-0.5,8200,410,48.99513602256775,0.9560434
-0.27375785,0.14999999,-0.5,8220,411,49.0246467590332,0.9560434
-0.34242713,0.14999999,-0.5,8240,412,49.0654354095459,0.9560438
-0.42619577,0.14999999,-0.5,8260,413,49.10593557357788,0.9560445
-0.8286067,0.14999999,-0.5,8280,414,49.15541386604309,0.9560441
-0.5677974,0.14999999,-0.5,8300,415,49.18508744239807,0.9560445
-0.49311462,0.14999999,-0.5,8320,416,49.22161531448364,0.9560452
-0.4404689,0.14999999,-0.5,8340,417,49.269716024398804,0.9560456
-0.5594865,0.14999999,-0.5,8360,418,49.30107879638672,0.95604604
-0.64612514,0.14999999,-0.5,8380,419,49.376060247421265,0.9560467
-0.40245038,0.14999999,-0.5,8400,420,49.44744563102722,0.9560465
-0.36677918,0.14999999,-0.5,8420,421,49.504966259002686,0.956047
-0.43923074,0.14999999,-0.5,8440,422,49.5653018951416,0.95604736
-0.622295,0.14999999,-0.5,8460,423,49.670762062072754,0.9560466
-0.21567702,0.14999999,-0.5,8480,424,49.740715980529785,0.95604646
-0.61901563,0.14999999,-0.5,8500,425,49.79869318008423,0.9560458
-0.4988872,0.14999999,-0.5,8520,426,49.83047795295715,0.9560457
-0.84395957,0.14999999,-0.5,8540,427,49.88472509384155,0.9560467
-0.17060089,0.14999999,-0.5,8560,428,49.932326316833496,0.9560472
-0.39721027,0.14999999,-0.5,8580,429,49.9906165599823,0.9560477
-0.4683981,0.14999999,-0.5,8600,430,50.043336153030396,0.9560485
-0.53464985,0.14999999,-0.5,8620,431,50.0892550945282,0.95604855
-0.4867657,0.14999999,-0.5,8640,432,50.11815595626831,0.956049
-0.4995166,0.14999999,-0.5,8660,433,50.14960217475891,0.956049
-0.4746107,0.14999999,-0.5,8680,434,50.19219350814819,0.9560492
-0.38140726,0.14999999,-0.5,8700,435,50.240983963012695,0.95604986
-0.75830925,0.14999999,-0.5,8720,436,50.313825845718384,0.95605004
-0.6416681,0.14999999,-0.5,8740,437,50.37395668029785,0.95605034
-0.3909446,0.14999999,-0.5,8760,438,50.41344451904297,0.956051
-0.4785461,0.14999999,-0.5,8780,439,50.45177125930786,0.9560519
-0.39369014,0.14999999,-0.5,8800,440,50.4771146774292,0.9560524
-0.49823624,0.14999999,-0.5,8820,441,50.50133275985718,0.95605284
-0.6189036,0.14999999,-0.5,8840,442,50.54436731338501,0.956053
-0.3201467,0.14999999,-0.5,8860,443,50.57893180847168,0.9560533
-0.6545038,0.14999999,-0.5,8880,444,50.61314296722412,0.9560532
-0.6306082,0.14999999,-0.5,8900,445,50.64361333847046,0.9560535
-0.26698992,0.14999999,-0.5,8920,446,50.672306060791016,0.95605344
-0.6134094,0.14999999,-0.5,8940,447,50.69337201118469,0.95605385
-0.5809003,0.14999999,-0.5,8960,448,50.724942684173584,0.95605475
-0.21940112,0.14999999,-0.5,8980,449,50.74235677719116,0.9560547
-0.9286305,0.14999999,-0.5,9000,450,50.76248526573181,0.9560551
-0.40805206,0.14999999,-0.5,9020,451,50.78058624267578,0.95605457
-0.82768834,0.14999999,-0.5,9040,452,50.80069303512573,0.9560541
-0.2460064,0.14999999,-0.5,9060,453,50.817668437957764,0.95605385
-0.45318887,0.14999999,-0.5,9080,454,50.835615396499634,0.9560529
-0.7077693,0.14999999,-0.5,9100,455,50.851706981658936,0.9560531
-0.64749783,0.14999999,-0.5,9120,456,50.87954258918762,0.9560535
-0.45734143,0.14999999,-0.5,9140,457,50.900054931640625,0.95605373
-0.66989756,0.14999999,-0.5,9160,458,50.92292141914368,0.95605373
-0.38869286,0.14999999,-0.5,9180,459,50.942065477371216,0.95605403
-0.6066198,0.14999999,-0.5,9200,460,50.96396064758301,0.9560543
-0.42528903,0.14999999,-0.5,9220,461,50.98471808433533,0.9560545
-0.51311624,0.14999999,-0.5,9240,462,51.01537847518921,0.95605415
-0.66477466,0.14999999,-0.5,9260,463,51.032500982284546,0.95605445
-0.8231112,0.14999999,-0.5,9280,464,51.0497932434082,0.9560551
-0.6050565,0.14999999,-0.5,9300,465,51.07608461380005,0.95605534
-0.15145344,0.14999999,-0.5,9320,466,51.09433579444885,0.9560552
-0.33080816,0.14999999,-0.5,9340,467,51.1200749874115,0.95605457
-0.30744594,0.14999999,-0.5,9360,468,51.148488998413086,0.9560547
-0.42817888,0.14999999,-0.5,9380,469,51.178072929382324,0.9560548
-0.4253919,0.14999999,-0.5,9400,470,51.20741558074951,0.95605475
-0.54624736,0.14999999,-0.5,9420,471,51.22628045082092,0.95605516
-0.85052013,0.14999999,-0.5,9440,472,51.244213819503784,0.9560555
-0.46730837,0.14999999,-0.5,9460,473,51.26070499420166,0.9560558
-0.40553197,0.14999999,-0.5,9480,474,51.29991888999939,0.95605624
-0.40603775,0.14999999,-0.5,9500,475,51.32984757423401,0.9560557
-0.6957413,0.14999999,-0.5,9520,476,51.34856057167053,0.95605624
-0.54476714,0.14999999,-0.5,9540,477,51.368918895721436,0.95605516
-0.28438073,0.14999999,-0.5,9560,478,51.3874077796936,0.9560552
-0.51278424,0.14999999,-0.5,9580,479,51.411900997161865,0.95605356
-0.3626456,0.14999999,-0.5,9600,480,51.43083596229553,0.95605415
-0.3917566,0.14999999,-0.5,9620,481,51.452213525772095,0.95605445
-0.55010414,0.14999999,-0.5,9640,482,51.47335362434387,0.9560549
-0.6975856,0.14999999,-0.5,9660,483,51.491249799728394,0.95605534
-0.6291939,0.14999999,-0.5,9680,484,51.51143789291382,0.95605546
-0.41009545,0.14999999,-0.5,9700,485,51.52996492385864,0.9560556
-0.81018865,0.14999999,-0.5,9720,486,51.55885720252991,0.95605564
-0.7415916,0.14999999,-0.5,9740,487,51.57667303085327,0.9560556
-0.6263013,0.14999999,-0.5,9760,488,51.59500217437744,0.9560554
-0.38961995,0.14999999,-0.5,9780,489,51.61449408531189,0.95605516
-0.4963958,0.14999999,-0.5,9800,490,51.633028984069824,0.9560557
-0.42161617,0.14999999,-0.5,9820,491,51.65501546859741,0.9560564
-0.41403142,0.14999999,-0.5,9840,492,51.673399448394775,0.9560569
-0.5394702,0.14999999,-0.5,9860,493,51.69107222557068,0.95605636
-0.6078599,0.14999999,-0.5,9880,494,51.71260070800781,0.9560557
-0.42129683,0.14999999,-0.5,9900,495,51.731613636016846,0.9560558
-0.7333348,0.14999999,-0.5,9920,496,51.74899411201477,0.9560549
-0.34660763,0.14999999,-0.5,9940,497,51.76876354217529,0.95605505
-0.46237856,0.14999999,-0.5,9960,498,51.79160737991333,0.956055
-0.5506649,0.14999999,-0.5,9980,499,51.81960606575012,0.95605516
-0.5550982,0.14999999,-0.5,10000,500,51.83959746360779,0.95605564
-0.40429735,0.14999999,-0.5,10020,501,51.8621392250061,0.95605624
-0.43179765,0.14999999,-0.5,10040,502,51.885089635849,0.9560561
-0.72791713,0.14999999,-0.5,10060,503,51.905717611312866,0.9560568
-0.43847427,0.14999999,-0.5,10080,504,51.9270293712616,0.9560568
-0.031075269,0.14999999,-0.5,10100,505,51.94752788543701,0.956057
-0.68797326,0.14999999,-0.5,10120,506,51.971924781799316,0.9560475
-0.7944697,0.14999999,-0.5,10140,507,51.99065065383911,0.95604783
-0.8123206,0.14999999,-0.5,10160,508,52.01258945465088,0.95604867
-0.527887,0.14999999,-0.5,10180,509,52.036118268966675,0.95604855
-0.75670475,0.14999999,-0.5,10200,510,52.05475974082947,0.956048
-0.4695212,0.14999999,-0.5,10220,511,52.07589936256409,0.9560486
-0.30751204,0.14999999,-0.5,10240,512,52.09417724609375,0.95604885
-0.35157537,0.14999999,-0.5,10260,513,52.11452126502991,0.95604694
-0.6887778,0.14999999,-0.5,10280,514,52.1311891078949,0.95604753
-0.48960596,0.14999999,-0.5,10300,515,52.14697003364563,0.9560482
-0.3418923,0.14999999,-0.5,10320,516,52.16839385032654,0.9560481
-0.4627954,0.14999999,-0.5,10340,517,52.18501353263855,0.95604795
-0.31372893,0.14999999,-0.5,10360,518,52.20713806152344,0.9560488
-0.36847392,0.14999999,-0.5,10380,519,52.231218338012695,0.9560496
-0.7842431,0.14999999,-0.5,10400,520,52.25366830825806,0.9560501
-0.4396948,0.14999999,-0.5,10420,521,52.27492928504944,0.9560506
-0.46368137,0.14999999,-0.5,10440,522,52.295981884002686,0.9560507
-0.27063686,0.14999999,-0.5,10460,523,52.322067737579346,0.9560508
-0.44995537,0.14999999,-0.5,10480,524,52.34646129608154,0.95605063
-0.5687882,0.14999999,-0.5,10500,525,52.37416934967041,0.9560509
-0.64066863,0.14999999,-0.5,10520,526,52.39634680747986,0.9560509
-0.5922674,0.14999999,-0.5,10540,527,52.423418045043945,0.95605063
-0.31687334,0.14999999,-0.5,10560,528,52.44294095039368,0.95605147
-0.55438566,0.14999999,-0.5,10580,529,52.46248769760132,0.95605093
-0.6196064,0.14999999,-0.5,10600,530,52.48999643325806,0.95605135
-0.5285463,0.14999999,-0.5,10620,531,52.50651955604553,0.95605147
-0.55344534,0.14999999,-0.5,10640,532,52.53339600563049,0.9560509
-0.47804523,0.14999999,-0.5,10660,533,52.55671548843384,0.9560508
-0.37491703,0.14999999,-0.5,10680,534,52.58271312713623,0.9560502
-0.39450258,0.14999999,-0.5,10700,535,52.59962511062622,0.9560502
-0.5354008,0.14999999,-0.5,10720,536,52.63872814178467,0.95604944
-0.52776015,0.14999999,-0.5,10740,537,52.70128893852234,0.95604867
-0.36204076,0.14999999,-0.5,10760,538,52.75308656692505,0.956049
-0.5663562,0.14999999,-0.5,10780,539,52.79930090904236,0.95604926
-0.18784764,0.14999999,-0.5,10800,540,52.83857703208923,0.95604974
-0.579403,0.14999999,-0.5,10820,541,52.88267421722412,0.9560457
-0.53832364,0.14999999,-0.5,10840,542,52.90817379951477,0.95604503
-0.25664598,0.14999999,-0.5,10860,543,52.938729763031006,0.95604545
-0.5758588,0.14999999,-0.5,10880,544,52.975475549697876,0.9560455
-0.23803842,0.14999999,-0.5,10900,545,53.03210687637329,0.95604616
-0.3866421,0.14999999,-0.5,10920,546,53.067322731018066,0.95604396
-0.22648382,0.14999999,-0.5,10940,547,53.09381341934204,0.95604366
-0.47622392,0.14999999,-0.5,10960,548,53.11931538581848,0.95604277
-0.36033422,0.14999999,-0.5,10980,549,53.14067077636719,0.9560426
-0.6470015,0.14999999,-0.5,11000,550,53.16417837142944,0.95604336
-0.7280777,0.14999999,-0.5,11020,551,53.19092130661011,0.9560436
-0.5756179,0.14999999,-0.5,11040,552,53.21337366104126,0.9560441
-0.41546667,0.14999999,-0.5,11060,553,53.23691701889038,0.9560443
-0.4601729,0.14999999,-0.5,11080,554,53.25544285774231,0.9560448
-0.4175647,0.14999999,-0.5,11100,555,53.280056953430176,0.95604455
-0.2707693,0.14999999,-0.5,11120,556,53.308674812316895,0.95604503
-0.38471115,0.14999999,-0.5,11140,557,53.33545470237732,0.95604557
-0.32635856,0.14999999,-0.5,11160,558,53.36488914489746,0.9560454
-0.5822558,0.14999999,-0.5,11180,559,53.39087176322937,0.9560451
-0.41840214,0.14999999,-0.5,11200,560,53.420260429382324,0.9560451
-0.1808734,0.14999999,-0.5,11220,561,53.4381787776947,0.95604545
-0.33597153,0.14999999,-0.5,11240,562,53.46616864204407,0.9560458
-0.35044923,0.14999999,-0.5,11260,563,53.49163484573364,0.9560461
-0.038374722,0.14999999,-0.5,11280,564,53.513877630233765,0.9560462
-0.53187424,0.14999999,-0.5,11300,565,53.5403368473053,0.956045
-0.35270026,0.14999999,-0.5,11320,566,53.57097125053406,0.9560452
-0.73047197,0.14999999,-0.5,11340,567,53.59723114967346,0.95604587
-0.43547493,0.14999999,-0.5,11360,568,53.627795696258545,0.95604587
-0.49015024,0.14999999,-0.5,11380,569,53.680970191955566,0.95604634
-0.669547,0.14999999,-0.5,11400,570,53.70206356048584,0.9560461
-0.41748643,0.14999999,-0.5,11420,571,53.72533059120178,0.95604646
-0.6495691,0.14999999,-0.5,11440,572,53.77542853355408,0.9560466
-0.53501004,0.14999999,-0.5,11460,573,53.83242607116699,0.956047
-0.56032777,0.14999999,-0.5,11480,574,53.88144040107727,0.95604753
0.030257523,0.14999999,-0.5,11500,575,53.913732290267944,0.95604765
-0.3984713,0.14999999,-0.5,11520,576,53.945661544799805,0.9560263
-0.041181326,0.14999999,-0.5,11540,577,53.98829960823059,0.9560244
-0.5677,0.14999999,-0.5,11560,578,54.02201247215271,0.956025
-0.52981734,0.14999999,-0.5,11580,579,54.05036759376526,0.9560253
-0.8499653,0.14999999,-0.5,11600,580,54.07684254646301,0.9560257
-0.51796126,0.14999999,-0.5,11620,581,54.09923219680786,0.9560253
-0.52573884,0.14999999,-0.5,11640,582,54.13935875892639,0.9560257
-0.5045637,0.14999999,-0.5,11660,583,54.160369873046875,0.95602643
-0.3908459,0.14999999,-0.5,11680,584,54.209535360336304,0.95602584
-0.6462951,0.14999999,-0.5,11700,585,54.26543068885803,0.9560242
-0.34730405,0.14999999,-0.5,11720,586,54.299567461013794,0.95602447
-0.5906972,0.14999999,-0.5,11740,587,54.33834218978882,0.9560241
-0.344504,0.14999999,-0.5,11760,588,54.370861768722534,0.95602435
-0.59312433,0.14999999,-0.5,11780,589,54.42653942108154,0.9560244
-0.34138608,0.14999999,-0.5,11800,590,54.442954540252686,0.9560249
-0.56792283,0.14999999,-0.5,11820,591,54.46664094924927,0.95602494
-0.6942782,0.14999999,-0.5,11840,592,54.493433475494385,0.9560249
-0.6757054,0.14999999,-0.5,11860,593,54.51072955131531,0.95602536
-0.40662304,0.14999999,-0.5,11880,594,54.533790826797485,0.956026
-0.56413513,0.14999999,-0.5,11900,595,54.55542206764221,0.95602655
-0.4614771,0.14999999,-0.5,11920,596,54.579156160354614,0.9560269
-0.31884992,0.14999999,-0.5,11940,597,54.60329747200012,0.9560267
-0.55785483,0.14999999,-0.5,11960,598,54.620474338531494,0.95602715
-0.37642556,0.14999999,-0.5,11980,599,54.64104127883911,0.9560274
-0.44862908,0.14999999,-0.5,12000,600,54.65906095504761,0.9560276
-0.8052871,0.14999999,-0.5,12020,601,54.68307113647461,0.95602775
-0.6938424,0.14999999,-0.5,12040,602,54.702566146850586,0.9560279
-0.5316717,0.14999999,-0.5,12060,603,54.72294235229492,0.95602757
-0.42599568,0.14999999,-0.5,12080,604,54.75531482696533,0.9560277
-0.59332293,0.14999999,-0.5,12100,605,54.773043155670166,0.95602775
-0.53930694,0.14999999,-0.5,12120,606,54.7891845703125,0.9560275
-0.9083967,0.14999999,-0.5,12140,607,54.81456398963928,0.9560273
-0.63023156,0.14999999,-0.5,12160,608,54.834290504455566,0.95602757
-0.3361417,0.14999999,-0.5,12180,609,54.854135274887085,0.95602775
-0.5899181,0.14999999,-0.5,12200,610,54.87615919113159,0.9560262
-0.6072325,0.14999999,-0.5,12220,611,54.895413637161255,0.95602643
-0.41017035,0.14999999,-0.5,12240,612,54.91729927062988,0.95602614
-0.45849165,0.14999999,-0.5,12260,613,54.938010454177856,0.956026
-0.38991922,0.14999999,-0.5,12280,614,54.958874464035034,0.95602626
-0.7167862,0.14999999,-0.5,12300,615,54.98603010177612,0.9560269
-0.3325224,0.14999999,-0.5,12320,616,55.00789403915405,0.95602715
-0.48636168,0.14999999,-0.5,12340,617,55.03118681907654,0.9560269
-0.97660184,0.14999999,-0.5,12360,618,55.047935009002686,0.95602685
-0.48117656,0.14999999,-0.5,12380,619,55.069953203201294,0.9560268
-0.6054007,0.14999999,-0.5,12400,620,55.09480118751526,0.9560263
-0.41141123,0.14999999,-0.5,12420,621,55.11335325241089,0.9560268
-0.27965865,0.14999999,-0.5,12440,622,55.13290739059448,0.9560271
-0.48410568,0.14999999,-0.5,12460,623,55.15814423561096,0.95602685
-0.44011396,0.14999999,-0.5,12480,624,55.17938280105591,0.9560271
-0.4713668,0.14999999,-0.5,12500,625,55.19737792015076,0.9560273
-0.46565202,0.14999999,-0.5,12520,626,55.21270537376404,0.95602757
-0.7703804,0.14999999,-0.5,12540,627,55.233134269714355,0.95602745
-0.5439631,0.14999999,-0.5,12560,628,55.252986907958984,0.95602787
-0.4621521,0.14999999,-0.5,12580,629,55.271400928497314,0.9560278
-0.37109888,0.14999999,-0.5,12600,630,55.29454684257507,0.95602846
-0.46549731,0.14999999,-0.5,12620,631,55.31245708465576,0.95602894
-0.5457769,0.14999999,-0.5,12640,632,55.32802128791809,0.9560296
-0.4589448,0.14999999,-0.5,12660,633,55.35930132865906,0.9560303
-0.3441254,0.14999999,-0.5,12680,634,55.376843214035034,0.956031
-0.4781536,0.14999999,-0.5,12700,635,55.40685296058655,0.95603114
-0.49651736,0.14999999,-0.5,12720,636,55.42803645133972,0.9560314
-0.5546033,0.14999999,-0.5,12740,637,55.4501633644104,0.95603186
-0.43470287,0.14999999,-0.5,12760,638,55.46882772445679,0.9560321
-0.43015945,0.14999999,-0.5,12780,639,55.48694896697998,0.95603234
-0.38336012,0.14999999,-0.5,12800,640,55.50699830055237,0.95603275
-0.48867524,0.14999999,-0.5,12820,641,55.52572727203369,0.9560328
-0.3911122,0.14999999,-0.5,12840,642,55.56286001205444,0.95603323
-0.43166602,0.14999999,-0.5,12860,643,55.59937906265259,0.95603323
-0.6188789,0.14999999,-0.5,12880,644,55.62627029418945,0.9560325
-0.54208887,0.14999999,-0.5,12900,645,55.655471086502075,0.95603234
-0.8169075,0.14999999,-0.5,12920,646,55.72411870956421,0.95603204
-0.48526156,0.14999999,-0.5,12940,647,55.771466970443726,0.956032
-0.3713643,0.14999999,-0.5,12960,648,55.7970757484436,0.9560318
-0.48675942,0.14999999,-0.5,12980,649,55.81989073753357,0.95603186
-0.44373307,0.14999999,-0.5,13000,650,55.84298086166382,0.95603216
-0.2865651,0.14999999,-0.5,13020,651,55.865923166275024,0.9560324
-0.32346216,0.14999999,-0.5,13040,652,55.88956069946289,0.9560326
-0.4108037,0.14999999,-0.5,13060,653,55.91489839553833,0.95603186
-0.38225922,0.14999999,-0.5,13080,654,55.94022870063782,0.9560318
-0.64898217,0.14999999,-0.5,13100,655,55.969194412231445,0.95603234
-0.44003484,0.14999999,-0.5,13120,656,55.9954297542572,0.9560325
-0.68774664,0.14999999,-0.5,13140,657,56.02172803878784,0.9560324
-0.5280252,0.14999999,-0.5,13160,658,56.04996204376221,0.95603245
-0.53624976,0.14999999,-0.5,13180,659,56.078253746032715,0.9560326
-0.44152126,0.14999999,-0.5,13200,660,56.10496664047241,0.95603323
-0.58182657,0.14999999,-0.5,13220,661,56.14029097557068,0.9560335
-0.39687365,0.14999999,-0.5,13240,662,56.195533990859985,0.95603395
-0.2777327,0.14999999,-0.5,13260,663,56.24016857147217,0.95603454
-0.2640293,0.14999999,-0.5,13280,664,56.29652762413025,0.95603293
-0.60303414,0.14999999,-0.5,13300,665,56.338454246520996,0.95603293
-0.40440002,0.14999999,-0.5,13320,666,56.38561964035034,0.9560332
-0.3931007,0.14999999,-0.5,13340,667,56.438984632492065,0.9560337
-0.5353681,0.14999999,-0.5,13360,668,56.48972201347351,0.95603406
-0.1623294,0.14999999,-0.5,13380,669,56.53181314468384,0.95603406
-0.18195897,0.14999999,-0.5,13400,670,56.57936215400696,0.9560343
-0.56652176,0.14999999,-0.5,13420,671,56.63925647735596,0.9560336
-0.4101634,0.14999999,-0.5,13440,672,56.71382117271423,0.956034
-0.63712007,0.14999999,-0.5,13460,673,56.75868463516235,0.9560342
-0.34942144,0.14999999,-0.5,13480,674,56.80168795585632,0.9560343
-0.6273569,0.14999999,-0.5,13500,675,56.84823560714722,0.9560344
-0.47398207,0.14999999,-0.5,13520,676,56.893102169036865,0.95603466
-0.66894406,0.14999999,-0.5,13540,677,56.94271111488342,0.9560345
-0.39917284,0.14999999,-0.5,13560,678,56.99165678024292,0.9560347
-0.74167126,0.14999999,-0.5,13580,679,57.028897762298584,0.956035
-0.48143464,0.14999999,-0.5,13600,680,57.06075072288513,0.9560353
-0.58261126,0.14999999,-0.5,13620,681,57.0922315120697,0.95603496
-0.46886802,0.14999999,-0.5,13640,682,57.12224555015564,0.9560352
-0.42664105,0.14999999,-0.5,13660,683,57.14878869056702,0.9560352
-0.49810866,0.14999999,-0.5,13680,684,57.181002378463745,0.956036
-0.72680134,0.14999999,-0.5,13700,685,57.20791172981262,0.9560358
-0.50925,0.14999999,-0.5,13720,686,57.23586964607239,0.95603603
-0.59017074,0.14999999,-0.5,13740,687,57.2635064125061,0.95603603
-0.40243852,0.14999999,-0.5,13760,688,57.30769753456116,0.9560363
-0.4939433,0.14999999,-0.5,13780,689,57.3402738571167,0.956036
-0.45958662,0.14999999,-0.5,13800,690,57.37107515335083,0.95603645
-0.62496656,0.14999999,-0.5,13820,691,57.41137218475342,0.9560363
-0.27429822,0.14999999,-0.5,13840,692,57.444624185562134,0.9560367
-0.41789788,0.14999999,-0.5,13860,693,57.48210382461548,0.9560368
-0.18249545,0.14999999,-0.5,13880,694,57.519075870513916,0.956037
-0.6413516,0.14999999,-0.5,13900,695,57.60747528076172,0.95603573
-0.43505085,0.14999999,-0.5,13920,696,57.67864727973938,0.95603573
-0.16998067,0.14999999,-0.5,13940,697,57.72844481468201,0.95603585
-0.4110196,0.14999999,-0.5,13960,698,57.805596351623535,0.9560356
-0.3539728,0.14999999,-0.5,13980,699,57.84498047828674,0.9560355
-0.5833934,0.14999999,-0.5,14000,700,57.893855810165405,0.9560351
-0.08785987,0.14999999,-0.5,14020,701,57.930222511291504,0.9560351
-0.38002133,0.14999999,-0.5,14040,702,57.96082043647766,0.956026
-0.5586355,0.14999999,-0.5,14060,703,58.00580453872681,0.95602655
-0.32181865,0.14999999,-0.5,14080,704,58.03572058677673,0.95602626
-0.51263326,0.14999999,-0.5,14100,705,58.12215042114258,0.95602596
-0.4862025,0.14999999,-0.5,14120,706,58.20348262786865,0.95602596
-0.6103933,0.14999999,-0.5,14140,707,58.290422677993774,0.9560262
-0.61577034,0.14999999,-0.5,14160,708,58.40269446372986,0.9560255
-0.5333468,0.14999999,-0.5,14180,709,58.470770597457886,0.95602596
-0.5406709,0.14999999,-0.5,14200,710,58.50592350959778,0.95602614
-0.3254027,0.14999999,-0.5,14220,711,58.56318140029907,0.95602626
-0.3990826,0.14999999,-0.5,14240,712,58.60185480117798,0.9560269
-0.40867782,0.14999999,-0.5,14260,713,58.65926718711853,0.95602703
-0.38586205,0.14999999,-0.5,14280,714,58.69081449508667,0.95602655
-0.6145734,0.14999999,-0.5,14300,715,58.72973656654358,0.95602584
-0.50717187,0.14999999,-0.5,14320,716,58.76905417442322,0.95602614
-0.058252543,0.14999999,-0.5,14340,717,58.800453424453735,0.95602643
-0.21686184,0.14999999,-0.5,14360,718,58.836220026016235,0.95602655
-0.32633004,0.14999999,-0.5,14380,719,58.884859561920166,0.9560263
-0.28175032,0.14999999,-0.5,14400,720,58.92847681045532,0.95602673
-0.611786,0.14999999,-0.5,14420,721,58.959394216537476,0.9560271
-0.44135872,0.14999999,-0.5,14440,722,58.997411012649536,0.95602715
-0.5512829,0.14999999,-0.5,14460,723,59.04583024978638,0.95602685
-0.5010078,0.14999999,-0.5,14480,724,59.081141233444214,0.95602703
-0.51131374,0.14999999,-0.5,14500,725,59.11508369445801,0.95602757
-0.44062412,0.14999999,-0.5,14520,726,59.15542817115784,0.95602787
-0.22562662,0.14999999,-0.5,14540,727,59.19172739982605,0.95602816
-0.24074718,0.14999999,-0.5,14560,728,59.22178626060486,0.9560287
-0.26862848,0.14999999,-0.5,14580,729,59.25449800491333,0.956029
-0.5217733,0.14999999,-0.5,14600,730,59.27944874763489,0.95602846
-0.73329884,0.14999999,-0.5,14620,731,59.31211972236633,0.95602864
-0.44499737,0.14999999,-0.5,14640,732,59.344510316848755,0.9560292
-0.6082737,0.14999999,-0.5,14660,733,59.37896919250488,0.9560298
-0.5864625,0.14999999,-0.5,14680,734,59.44504976272583,0.9560297
-0.51432663,0.14999999,-0.5,14700,735,59.478679895401,0.95603
-0.6811885,0.14999999,-0.5,14720,736,59.52271914482117,0.9560303
-0.3841047,0.14999999,-0.5,14740,737,59.56866717338562,0.95603085
-0.5399287,0.14999999,-0.5,14760,738,59.62236022949219,0.9560307
-0.26798242,0.14999999,-0.5,14780,739,59.664408683776855,0.95603025
-0.48298535,0.14999999,-0.5,14800,740,59.70689249038696,0.9560304
-0.6232119,0.14999999,-0.5,14820,741,59.73823094367981,0.95603096
-0.4074346,0.14999999,-0.5,14840,742,59.771498918533325,0.95603114
-0.56243646,0.14999999,-0.5,14860,743,59.80719518661499,0.9560312
-0.48324135,0.14999999,-0.5,14880,744,59.85214591026306,0.9560308
-0.38463753,0.14999999,-0.5,14900,745,59.88805675506592,0.9560312
-0.3876554,0.14999999,-0.5,14920,746,59.931275367736816,0.9560316
-0.6296096,0.14999999,-0.5,14940,747,59.97495937347412,0.95603174
-0.15457383,0.14999999,-0.5,14960,748,60.02065706253052,0.95603186
-0.31142196,0.14999999,-0.5,14980,749,60.06765651702881,0.9560282
-0.39328426,0.14999999,-0.5,15000,750,60.10125660896301,0.9560278
-0.54435325,0.14999999,-0.5,15020,751,60.14330530166626,0.9560278
-0.9047026,0.14999999,-0.5,15040,752,60.20870018005371,0.95602757
-0.6033456,0.14999999,-0.5,15060,753,60.252501249313354,0.95602715
