ReturnMean,LQGmu1_actor,TimeElapsed,Iteration,TimestepsSoFar,LQGmu1_higher,LQGsigma_higher
0.9561349,-0.5143671,17.80650568008423,375,7500,-0.62,0.14999999
0.9561345,-0.49896038,17.83788299560547,376,7520,-0.62,0.14999999
0.9561354,-0.69850874,17.869075536727905,377,7540,-0.62,0.14999999
0.9561355,-0.59801006,17.898616075515747,378,7560,-0.62,0.14999999
0.9561352,-0.9976971,17.92981266975403,379,7580,-0.62,0.14999999
0.956135,-0.5428865,17.95955228805542,380,7600,-0.62,0.14999999
0.9561348,-0.7551553,17.99036455154419,381,7620,-0.62,0.14999999
0.9561337,-0.71593213,18.0212140083313,382,7640,-0.62,0.14999999
0.9561345,-0.051474392,18.060444593429565,383,7660,-0.62,0.14999999
0.95613074,-0.75253546,18.102418184280396,384,7680,-0.62,0.14999999
0.9561311,-0.44764858,18.12751865386963,385,7700,-0.62,0.14999999
0.9561298,-0.7372063,18.17375659942627,386,7720,-0.62,0.14999999
0.9561302,-0.65410846,18.21160316467285,387,7740,-0.62,0.14999999
0.95613045,-0.80857354,18.246679306030273,388,7760,-0.62,0.14999999
0.95613,-0.59045804,18.287169218063354,389,7780,-0.62,0.14999999
0.95613015,-0.6338004,18.314934730529785,390,7800,-0.62,0.14999999
0.95612985,-0.70622313,18.360894203186035,391,7820,-0.62,0.14999999
0.9561304,-0.611981,18.411051034927368,392,7840,-0.62,0.14999999
0.9561308,-0.66507465,18.447791814804077,393,7860,-0.62,0.14999999
0.95613146,-0.501811,18.487167596817017,394,7880,-0.62,0.14999999
0.95613164,-0.5139315,18.54349946975708,395,7900,-0.62,0.14999999
0.95613116,-0.5137986,18.570813417434692,396,7920,-0.62,0.14999999
0.95613164,-0.59105945,18.628047466278076,397,7940,-0.62,0.14999999
0.9561323,-0.74428165,18.66381072998047,398,7960,-0.62,0.14999999
0.9561322,-0.45516473,18.719465017318726,399,7980,-0.62,0.14999999
0.9561328,-0.43132204,18.756510496139526,400,8000,-0.62,0.14999999
0.956132,-0.7013411,18.780755281448364,401,8020,-0.62,0.14999999
0.956132,-0.61738324,18.807189464569092,402,8040,-0.62,0.14999999
0.9561322,-0.53070486,18.83435893058777,403,8060,-0.62,0.14999999
0.9561326,-0.581634,18.8660306930542,404,8080,-0.62,0.14999999
0.9561322,-0.5422892,18.8940372467041,405,8100,-0.62,0.14999999
0.9561321,-0.69903374,18.923673152923584,406,8120,-0.62,0.14999999
0.95613194,-0.42841154,18.949105262756348,407,8140,-0.62,0.14999999
0.9561325,-0.25052923,18.96942639350891,408,8160,-0.62,0.14999999
0.95613056,-0.61453754,18.994191646575928,409,8180,-0.62,0.14999999
0.95613015,-0.66809756,19.034199714660645,410,8200,-0.62,0.14999999
0.95612997,-0.39375785,19.084479093551636,411,8220,-0.62,0.14999999
0.95613056,-0.46242714,19.119407415390015,412,8240,-0.62,0.14999999
0.9561312,-0.5461958,19.155903577804565,413,8260,-0.62,0.14999999
0.95613104,-0.9486067,19.185014963150024,414,8280,-0.62,0.14999999
0.9561309,-0.6877974,19.213701248168945,415,8300,-0.62,0.14999999
0.9561314,-0.61311466,19.245848655700684,416,8320,-0.62,0.14999999
0.9561317,-0.5604689,19.27792978286743,417,8340,-0.62,0.14999999
0.95613194,-0.6794865,19.309248685836792,418,8360,-0.62,0.14999999
0.9561322,-0.76612514,19.34107732772827,419,8380,-0.62,0.14999999
0.9561319,-0.5224504,19.374297618865967,420,8400,-0.62,0.14999999
0.9561321,-0.48677918,19.426720142364502,421,8420,-0.62,0.14999999
0.95613235,-0.55923074,19.464465618133545,422,8440,-0.62,0.14999999
0.95613176,-0.742295,19.507407188415527,423,8460,-0.62,0.14999999
0.95613146,-0.33567703,19.570473670959473,424,8480,-0.62,0.14999999
0.9561315,-0.73901564,19.607374906539917,425,8500,-0.62,0.14999999
0.9561311,-0.6188872,19.648558855056763,426,8520,-0.62,0.14999999
0.9561319,-0.9639596,19.67633628845215,427,8540,-0.62,0.14999999
0.95613205,-0.2906009,19.72075891494751,428,8560,-0.62,0.14999999
0.95613265,-0.51721025,19.761734008789062,429,8580,-0.62,0.14999999
0.9561332,-0.5883981,19.80275559425354,430,8600,-0.62,0.14999999
0.95613307,-0.65464985,19.83692193031311,431,8620,-0.62,0.14999999
0.95613337,-0.60676575,19.877978801727295,432,8640,-0.62,0.14999999
0.9561332,-0.6195166,19.933778047561646,433,8660,-0.62,0.14999999
0.95613307,-0.5946107,19.973082542419434,434,8680,-0.62,0.14999999
0.95613354,-0.50140727,20.019394636154175,435,8700,-0.62,0.14999999
0.95613366,-0.87830925,20.042583227157593,436,8720,-0.62,0.14999999
0.9561336,-0.7616681,20.077854871749878,437,8740,-0.62,0.14999999
0.956134,-0.5109446,20.116166353225708,438,8760,-0.62,0.14999999
0.9561348,-0.5985461,20.147889614105225,439,8780,-0.62,0.14999999
0.956135,-0.5136901,20.172603845596313,440,8800,-0.62,0.14999999
0.9561354,-0.61823624,20.19869828224182,441,8820,-0.62,0.14999999
0.95613545,-0.7389036,20.2295982837677,442,8840,-0.62,0.14999999
0.95613545,-0.4401467,20.263096570968628,443,8860,-0.62,0.14999999
0.9561355,-0.7745038,20.32143211364746,444,8880,-0.62,0.14999999
0.95613563,-0.7506082,20.36685013771057,445,8900,-0.62,0.14999999
0.9561353,-0.38698992,20.399837017059326,446,8920,-0.62,0.14999999
0.9561358,-0.7334094,20.446199417114258,447,8940,-0.62,0.14999999
0.9561363,-0.7009003,20.493782997131348,448,8960,-0.62,0.14999999
0.956136,-0.33940113,20.536540031433105,449,8980,-0.62,0.14999999
0.9561362,-1.0486305,20.586612462997437,450,9000,-0.62,0.14999999
0.9561351,-0.5280521,20.645485639572144,451,9020,-0.62,0.14999999
0.95613474,-0.94768834,20.683963775634766,452,9040,-0.62,0.14999999
0.9561339,-0.3660064,20.73921275138855,453,9060,-0.62,0.14999999
0.956133,-0.5731889,20.77954936027527,454,9080,-0.62,0.14999999
0.956133,-0.8277693,20.823546171188354,455,9100,-0.62,0.14999999
0.9561331,-0.76749784,20.898008823394775,456,9120,-0.62,0.14999999
0.9561331,-0.57734144,20.96695041656494,457,9140,-0.62,0.14999999
0.9561332,-0.78989756,21.002106189727783,458,9160,-0.62,0.14999999
0.95613325,-0.50869286,21.049161911010742,459,9180,-0.62,0.14999999
0.9561331,-0.7266198,21.112061262130737,460,9200,-0.62,0.14999999
0.9561332,-0.54528904,21.154659748077393,461,9220,-0.62,0.14999999
0.956133,-0.63311625,21.283000469207764,462,9240,-0.62,0.14999999
0.956133,-0.78477466,21.43883180618286,463,9260,-0.62,0.14999999
0.9561335,-0.9431112,21.51715397834778,464,9280,-0.62,0.14999999
0.95613337,-0.7250565,21.582607746124268,465,9300,-0.62,0.14999999
0.956133,-0.27145344,21.62073850631714,466,9320,-0.62,0.14999999
0.95613307,-0.45080817,21.65745782852173,467,9340,-0.62,0.14999999
0.95613307,-0.42744595,21.709946155548096,468,9360,-0.62,0.14999999
0.95613337,-0.5481789,21.7656409740448,469,9380,-0.62,0.14999999
0.9561334,-0.5453919,21.799482583999634,470,9400,-0.62,0.14999999
0.9561337,-0.66624737,21.859596967697144,471,9420,-0.62,0.14999999
0.95613384,-0.97052014,21.914333820343018,472,9440,-0.62,0.14999999
0.9561337,-0.5873084,21.995205879211426,473,9460,-0.62,0.14999999
0.956134,-0.525532,22.074333906173706,474,9480,-0.62,0.14999999
0.95613384,-0.52603775,22.13254976272583,475,9500,-0.62,0.14999999
0.95613426,-0.8157413,22.230185747146606,476,9520,-0.62,0.14999999
0.9561331,-0.66476715,22.305762767791748,477,9540,-0.62,0.14999999
0.95613307,-0.40438074,22.359317302703857,478,9560,-0.62,0.14999999
0.9561321,-0.63278425,22.418553352355957,479,9580,-0.62,0.14999999
0.95613235,-0.4826456,22.47458839416504,480,9600,-0.62,0.14999999
0.9561327,-0.5117566,22.53058695793152,481,9620,-0.62,0.14999999
0.95613307,-0.67010415,22.572781085968018,482,9640,-0.62,0.14999999
0.9561333,-0.8175856,22.664355039596558,483,9660,-0.62,0.14999999
0.95613325,-0.7491939,22.790895700454712,484,9680,-0.62,0.14999999
0.95613337,-0.53009546,22.84823513031006,485,9700,-0.62,0.14999999
0.9561334,-0.93018866,22.904057502746582,486,9720,-0.62,0.14999999
0.956133,-0.8615916,22.961124181747437,487,9740,-0.62,0.14999999
0.9561325,-0.7463013,23.018909692764282,488,9760,-0.62,0.14999999
0.9561322,-0.50961995,23.061464548110962,489,9780,-0.62,0.14999999
0.95613265,-0.61639583,23.120928525924683,490,9800,-0.62,0.14999999
0.956133,-0.5416162,23.19382667541504,491,9820,-0.62,0.14999999
0.9561335,-0.5340314,23.254299640655518,492,9840,-0.62,0.14999999
0.95613295,-0.6594702,23.327507495880127,493,9860,-0.62,0.14999999
0.95613223,-0.7278599,23.39115047454834,494,9880,-0.62,0.14999999
0.9561321,-0.54129684,23.42595934867859,495,9900,-0.62,0.14999999
0.9561314,-0.8533348,23.458162307739258,496,9920,-0.62,0.14999999
0.95613134,-0.46660763,23.4959397315979,497,9940,-0.62,0.14999999
0.95613134,-0.58237857,23.54117512702942,498,9960,-0.62,0.14999999
0.9561315,-0.6706649,23.586048364639282,499,9980,-0.62,0.14999999
0.95613176,-0.6750982,23.67521834373474,500,10000,-0.62,0.14999999
0.9561321,-0.52429736,23.745741605758667,501,10020,-0.62,0.14999999
0.95613194,-0.5517976,23.815617322921753,502,10040,-0.62,0.14999999
0.9561325,-0.84791714,23.882214307785034,503,10060,-0.62,0.14999999
0.9561323,-0.55847424,23.93725323677063,504,10080,-0.62,0.14999999
0.9561325,-0.15107527,24.039734840393066,505,10100,-0.62,0.14999999
0.95612997,-0.80797327,24.10600233078003,506,10120,-0.62,0.14999999
0.95613,-0.9144697,24.206533908843994,507,10140,-0.62,0.14999999
0.9561306,-0.9323206,24.296266078948975,508,10160,-0.62,0.14999999
0.95612997,-0.647887,24.342802047729492,509,10180,-0.62,0.14999999
0.9561294,-0.87670475,24.418761253356934,510,10200,-0.62,0.14999999
0.9561297,-0.58952117,24.48013186454773,511,10220,-0.62,0.14999999
0.9561298,-0.42751205,24.54722809791565,512,10240,-0.62,0.14999999
0.9561284,-0.47157538,24.645689725875854,513,10260,-0.62,0.14999999
0.9561289,-0.8087778,24.73179340362549,514,10280,-0.62,0.14999999
0.9561291,-0.60960597,24.803403854370117,515,10300,-0.62,0.14999999
0.95612884,-0.4618923,24.904799222946167,516,10320,-0.62,0.14999999
0.9561287,-0.5827954,24.968350410461426,517,10340,-0.62,0.14999999
0.9561294,-0.43372893,25.013860940933228,518,10360,-0.62,0.14999999
0.9561301,-0.48847392,25.072389364242554,519,10380,-0.62,0.14999999
0.9561305,-0.9042431,25.173106908798218,520,10400,-0.62,0.14999999
0.95613074,-0.5596948,25.245532035827637,521,10420,-0.62,0.14999999
0.9561309,-0.5836814,25.31089162826538,522,10440,-0.62,0.14999999
0.9561309,-0.39063686,25.351826429367065,523,10460,-0.62,0.14999999
0.9561309,-0.5699554,25.40859842300415,524,10480,-0.62,0.14999999
0.95613116,-0.6887882,25.45708703994751,525,10500,-0.62,0.14999999
0.95613104,-0.76066864,25.494640588760376,526,10520,-0.62,0.14999999
0.9561306,-0.7122674,25.553025722503662,527,10540,-0.62,0.14999999
0.9561311,-0.43687335,25.615378379821777,528,10560,-0.62,0.14999999
0.9561309,-0.67438567,25.670877933502197,529,10580,-0.62,0.14999999
0.9561311,-0.7396064,25.728386878967285,530,10600,-0.62,0.14999999
0.9561309,-0.6485463,25.773298263549805,531,10620,-0.62,0.14999999
0.9561305,-0.67344534,25.8201961517334,532,10640,-0.62,0.14999999
0.9561303,-0.59804523,25.867897033691406,533,10660,-0.62,0.14999999
0.9561299,-0.49491704,25.92090678215027,534,10680,-0.62,0.14999999
0.9561298,-0.5145026,26.016630172729492,535,10700,-0.62,0.14999999
0.95612925,-0.6554008,26.073460578918457,536,10720,-0.62,0.14999999
0.9561285,-0.64776015,26.15502095222473,537,10740,-0.62,0.14999999
0.95612866,-0.48204076,26.21448564529419,538,10760,-0.62,0.14999999
0.95612884,-0.6863562,26.279983043670654,539,10780,-0.62,0.14999999
0.9561291,-0.30784765,26.337782382965088,540,10800,-0.62,0.14999999
0.9561276,-0.699403,26.408353328704834,541,10820,-0.62,0.14999999
0.956127,-0.65832365,26.497968196868896,542,10840,-0.62,0.14999999
0.95612705,-0.37664598,26.54715061187744,543,10860,-0.62,0.14999999
0.9561274,-0.6958588,26.61286497116089,544,10880,-0.62,0.14999999
0.9561277,-0.35803843,26.71125316619873,545,10900,-0.62,0.14999999
0.95612645,-0.5066421,26.87766170501709,546,10920,-0.62,0.14999999
0.95612633,-0.34648383,26.9977867603302,547,10940,-0.62,0.14999999
0.956126,-0.59622395,27.092541694641113,548,10960,-0.62,0.14999999
0.95612586,-0.48033422,27.127264261245728,549,10980,-0.62,0.14999999
0.9561264,-0.7670015,27.181666135787964,550,11000,-0.62,0.14999999
0.9561266,-0.8480777,27.229089498519897,551,11020,-0.62,0.14999999
0.9561268,-0.6956179,27.268150806427002,552,11040,-0.62,0.14999999
0.95612663,-0.5354667,27.30156946182251,553,11060,-0.62,0.14999999
0.95612717,-0.5801729,27.332369089126587,554,11080,-0.62,0.14999999
0.9561268,-0.5375647,27.36606216430664,555,11100,-0.62,0.14999999
0.95612717,-0.3907693,27.40092134475708,556,11120,-0.62,0.14999999
0.9561276,-0.50471115,27.437671899795532,557,11140,-0.62,0.14999999
0.95612735,-0.44635856,27.49780297279358,558,11160,-0.62,0.14999999
0.95612717,-0.7022558,27.609543323516846,559,11180,-0.62,0.14999999
0.95612705,-0.53840214,27.689830780029297,560,11200,-0.62,0.14999999
0.95612717,-0.3008734,27.797884702682495,561,11220,-0.62,0.14999999
0.95612764,-0.45597154,27.83021306991577,562,11240,-0.62,0.14999999
0.956128,-0.47044924,27.866175889968872,563,11260,-0.62,0.14999999
0.9561282,-0.15837473,27.97221350669861,564,11280,-0.62,0.14999999
0.9561277,-0.65187424,28.032359838485718,565,11300,-0.62,0.14999999
0.9561278,-0.47270027,28.075018882751465,566,11320,-0.62,0.14999999
0.9561282,-0.850472,28.126044988632202,567,11340,-0.62,0.14999999
0.956128,-0.55547494,28.17329692840576,568,11360,-0.62,0.14999999
0.9561283,-0.6101502,28.2392635345459,569,11380,-0.62,0.14999999
0.9561281,-0.789547,28.305742263793945,570,11400,-0.62,0.14999999
0.95612824,-0.53748643,28.377031803131104,571,11420,-0.62,0.14999999
0.9561283,-0.7695691,28.434801816940308,572,11440,-0.62,0.14999999
0.9561286,-0.65501004,28.51117730140686,573,11460,-0.62,0.14999999
0.9561289,-0.6803278,28.566875457763672,574,11480,-0.62,0.14999999
0.9561288,-0.08974248,28.614378929138184,575,11500,-0.62,0.14999999
0.9561261,-0.5184713,28.692585229873657,576,11520,-0.62,0.14999999
0.9561249,-0.16118133,28.732297658920288,577,11540,-0.62,0.14999999
0.9561252,-0.68770003,28.786117553710938,578,11560,-0.62,0.14999999
0.9561253,-0.64981735,28.858757734298706,579,11580,-0.62,0.14999999
0.9561256,-0.9699653,28.93645191192627,580,11600,-0.62,0.14999999
0.95612484,-0.63796127,29.010528564453125,581,11620,-0.62,0.14999999
0.95612514,-0.64573884,29.056856155395508,582,11640,-0.62,0.14999999
0.9561257,-0.6245637,29.10836100578308,583,11660,-0.62,0.14999999
0.95612484,-0.5108459,29.16880512237549,584,11680,-0.62,0.14999999
0.95612365,-0.7662951,29.283920526504517,585,11700,-0.62,0.14999999
0.95612365,-0.46730405,29.337688207626343,586,11720,-0.62,0.14999999
0.95612353,-0.71069723,29.414262771606445,587,11740,-0.62,0.14999999
0.9561237,-0.464504,29.514442443847656,588,11760,-0.62,0.14999999
0.9561237,-0.71312433,29.61046290397644,589,11780,-0.62,0.14999999
0.95612377,-0.46138608,29.696931838989258,590,11800,-0.62,0.14999999
0.95612377,-0.68792284,29.764087677001953,591,11820,-0.62,0.14999999
0.95612353,-0.8142782,29.82090711593628,592,11840,-0.62,0.14999999
0.9561238,-0.7957054,29.93662714958191,593,11860,-0.62,0.14999999
0.9561241,-0.526623,30.078857898712158,594,11880,-0.62,0.14999999
0.95612466,-0.68413514,30.17586588859558,595,11900,-0.62,0.14999999
0.9561247,-0.5814771,30.303587913513184,596,11920,-0.62,0.14999999
0.95612454,-0.43884993,30.431984424591064,597,11940,-0.62,0.14999999
0.9561249,-0.67785484,30.540364265441895,598,11960,-0.62,0.14999999
0.9561249,-0.49642557,30.61806631088257,599,11980,-0.62,0.14999999
0.9561251,-0.5686291,30.701831102371216,600,12000,-0.62,0.14999999
0.9561251,-0.9252871,30.827268362045288,601,12020,-0.62,0.14999999
0.9561247,-0.8138424,30.8669376373291,602,12040,-0.62,0.14999999
0.9561243,-0.6516717,30.93930959701538,603,12060,-0.62,0.14999999
0.9561243,-0.54599565,31.127853870391846,604,12080,-0.62,0.14999999
0.9561242,-0.71332294,31.33997106552124,605,12100,-0.62,0.14999999
0.95612365,-0.65930694,31.45877504348755,606,12120,-0.62,0.14999999
0.9561235,-1.0283967,31.740532636642456,607,12140,-0.62,0.14999999
0.95612323,-0.75023156,31.853156566619873,608,12160,-0.62,0.14999999
0.95612323,-0.4561417,31.919994354248047,609,12180,-0.62,0.14999999
0.9561221,-0.7099181,32.0256986618042,610,12200,-0.62,0.14999999
0.9561221,-0.7272325,32.13398742675781,611,12220,-0.62,0.14999999
0.9561217,-0.5301703,32.257976055145264,612,12240,-0.62,0.14999999
0.9561216,-0.5784916,32.457905769348145,613,12260,-0.62,0.14999999
0.9561217,-0.5099192,32.67854952812195,614,12280,-0.62,0.14999999
0.9561223,-0.8367862,32.80572199821472,615,12300,-0.62,0.14999999
0.9561223,-0.4525224,32.967732191085815,616,12320,-0.62,0.14999999
0.956122,-0.6063617,33.14227652549744,617,12340,-0.62,0.14999999
0.95612186,-1.0966018,33.282761335372925,618,12360,-0.62,0.14999999
0.9561213,-0.60117656,33.36875820159912,619,12380,-0.62,0.14999999
0.95612085,-0.7254007,33.41262125968933,620,12400,-0.62,0.14999999
0.9561212,-0.53141123,33.477829933166504,621,12420,-0.62,0.14999999
0.9561214,-0.39965865,33.553152322769165,622,12440,-0.62,0.14999999
0.9561213,-0.60410565,33.63286352157593,623,12460,-0.62,0.14999999
0.9561215,-0.56011397,33.719250440597534,624,12480,-0.62,0.14999999
0.9561217,-0.59136677,33.795671224594116,625,12500,-0.62,0.14999999
0.95612174,-0.58565205,33.87507200241089,626,12520,-0.62,0.14999999
0.9561217,-0.8903804,33.93631291389465,627,12540,-0.62,0.14999999
0.95612186,-0.6639631,33.96658277511597,628,12560,-0.62,0.14999999
0.9561216,-0.5821521,33.99663162231445,629,12580,-0.62,0.14999999
0.9561221,-0.49109888,34.05287289619446,630,12600,-0.62,0.14999999
0.9561224,-0.5854973,34.14691376686096,631,12620,-0.62,0.14999999
0.9561229,-0.6657769,34.33920955657959,632,12640,-0.62,0.14999999
0.95612335,-0.5789448,34.486035108566284,633,12660,-0.62,0.14999999
0.9561238,-0.4641254,34.66517448425293,634,12680,-0.62,0.14999999
0.95612407,-0.5981536,34.85662007331848,635,12700,-0.62,0.14999999
0.9561242,-0.61651736,35.01748085021973,636,12720,-0.62,0.14999999
0.9561244,-0.6746033,35.072898387908936,637,12740,-0.62,0.14999999
0.9561246,-0.5547029,35.26620364189148,638,12760,-0.62,0.14999999
0.9561248,-0.55015945,35.48754692077637,639,12780,-0.62,0.14999999
0.95612496,-0.50336015,35.647502183914185,640,12800,-0.62,0.14999999
0.9561251,-0.60867524,35.80890440940857,641,12820,-0.62,0.14999999
0.9561253,-0.5111122,35.926777601242065,642,12840,-0.62,0.14999999
0.9561254,-0.551666,35.980252265930176,643,12860,-0.62,0.14999999
0.9561246,-0.7388789,36.026838302612305,644,12880,-0.62,0.14999999
0.9561244,-0.6620889,36.08385443687439,645,12900,-0.62,0.14999999
0.956124,-0.93690753,36.1629204750061,646,12920,-0.62,0.14999999
0.95612353,-0.60526156,36.257845401763916,647,12940,-0.62,0.14999999
0.95612335,-0.4913643,36.402182817459106,648,12960,-0.62,0.14999999
0.95612335,-0.6067594,36.526787757873535,649,12980,-0.62,0.14999999
0.9561234,-0.5637331,36.677734375,650,13000,-0.62,0.14999999
0.9561236,-0.4065651,36.760895013809204,651,13020,-0.62,0.14999999
0.95612377,-0.44346216,36.828638792037964,652,13040,-0.62,0.14999999
0.9561235,-0.5308037,36.916454792022705,653,13060,-0.62,0.14999999
0.95612335,-0.50225925,36.979008197784424,654,13080,-0.62,0.14999999
0.9561237,-0.7689822,37.0469446182251,655,13100,-0.62,0.14999999
0.9561237,-0.5600349,37.10848927497864,656,13120,-0.62,0.14999999
0.9561234,-0.80774665,37.20880842208862,657,13140,-0.62,0.14999999
0.9561234,-0.6480252,37.318098306655884,658,13160,-0.62,0.14999999
0.9561234,-0.65624976,37.41468405723572,659,13180,-0.62,0.14999999
0.9561239,-0.5615213,37.48618817329407,660,13200,-0.62,0.14999999
0.9561241,-0.7018266,37.62541151046753,661,13220,-0.62,0.14999999
0.9561242,-0.51687366,37.771087408065796,662,13240,-0.62,0.14999999
0.95612466,-0.3977327,38.07916975021362,663,13260,-0.62,0.14999999
0.9561239,-0.3840293,38.15605282783508,664,13280,-0.62,0.14999999
0.95612407,-0.72303414,38.32586693763733,665,13300,-0.62,0.14999999
0.95612395,-0.5244,38.577224254608154,666,13320,-0.62,0.14999999
0.9561244,-0.5131007,38.692161083221436,667,13340,-0.62,0.14999999
0.95612466,-0.6553681,38.88619065284729,668,13360,-0.62,0.14999999
0.95612454,-0.2823294,39.113929986953735,669,13380,-0.62,0.14999999
0.95612484,-0.30195898,39.350735902786255,670,13400,-0.62,0.14999999
0.9561247,-0.68652177,39.62885308265686,671,13420,-0.62,0.14999999
0.95612496,-0.5301634,39.92476224899292,672,13440,-0.62,0.14999999
0.95612526,-0.7571201,40.08152389526367,673,13460,-0.62,0.14999999
0.95612514,-0.46942145,40.268330574035645,674,13480,-0.62,0.14999999
0.9561254,-0.7473569,40.50802826881409,675,13500,-0.62,0.14999999
0.9561254,-0.5939821,40.8412880897522,676,13520,-0.62,0.14999999
0.9561252,-0.78894407,41.05068278312683,677,13540,-0.62,0.14999999
0.9561252,-0.51917285,41.1745400428772,678,13560,-0.62,0.14999999
0.9561255,-0.86167127,41.47905993461609,679,13580,-0.62,0.14999999
0.9561256,-0.60143465,41.71220564842224,680,13600,-0.62,0.14999999
0.9561253,-0.70261127,41.94188570976257,681,13620,-0.62,0.14999999
0.9561254,-0.588868,42.14056921005249,682,13640,-0.62,0.14999999
0.95612526,-0.54664105,42.22289299964905,683,13660,-0.62,0.14999999
0.9561259,-0.61810863,42.35399580001831,684,13680,-0.62,0.14999999
0.9561256,-0.84680134,42.48752498626709,685,13700,-0.62,0.14999999
0.9561257,-0.62925,42.681565284729004,686,13720,-0.62,0.14999999
0.95612556,-0.71017075,42.887858152389526,687,13740,-0.62,0.14999999
0.9561257,-0.5224385,43.11654019355774,688,13760,-0.62,0.14999999
0.95612556,-0.6139433,43.3804075717926,689,13780,-0.62,0.14999999
0.9561259,-0.5795866,43.496732234954834,690,13800,-0.62,0.14999999
0.9561257,-0.74496657,43.6513032913208,691,13820,-0.62,0.14999999
0.95612586,-0.39429823,43.859806299209595,692,13840,-0.62,0.14999999
0.95612603,-0.5378979,44.14699053764343,693,13860,-0.62,0.14999999
0.9561261,-0.30249545,44.25695252418518,694,13880,-0.62,0.14999999
0.9561254,-0.7613516,44.35377216339111,695,13900,-0.62,0.14999999
0.9561252,-0.55505085,44.42442274093628,696,13920,-0.62,0.14999999
0.95612526,-0.28998068,44.47639346122742,697,13940,-0.62,0.14999999
0.95612514,-0.53101957,44.55315971374512,698,13960,-0.62,0.14999999
0.95612514,-0.4739728,44.626619815826416,699,13980,-0.62,0.14999999
0.9561251,-0.7033934,44.843419790267944,700,14000,-0.62,0.14999999
0.95612496,-0.20785987,45.002811670303345,701,14020,-0.62,0.14999999
0.95612216,-0.50002134,45.15593457221985,702,14040,-0.62,0.14999999
0.9561226,-0.6786355,45.24005889892578,703,14060,-0.62,0.14999999
0.95612216,-0.44181865,45.31971025466919,704,14080,-0.62,0.14999999
0.956122,-0.63263327,45.53204703330994,705,14100,-0.62,0.14999999
0.9561219,-0.60620254,45.70590329170227,706,14120,-0.62,0.14999999
0.95612204,-0.7303933,45.915335178375244,707,14140,-0.62,0.14999999
0.95612127,-0.73577034,46.035927057266235,708,14160,-0.62,0.14999999
0.9561215,-0.6533468,46.18980264663696,709,14180,-0.62,0.14999999
0.95612156,-0.6606709,46.341956615448,710,14200,-0.62,0.14999999
0.9561216,-0.4454027,46.53118968009949,711,14220,-0.62,0.14999999
0.95612216,-0.5190826,46.68340802192688,712,14240,-0.62,0.14999999
0.95612234,-0.5286778,46.858139991760254,713,14260,-0.62,0.14999999
0.95612204,-0.50586206,46.927170515060425,714,14280,-0.62,0.14999999
0.9561216,-0.7345734,47.001681327819824,715,14300,-0.62,0.14999999
0.9561218,-0.6271719,47.25640416145325,716,14320,-0.62,0.14999999
0.95612204,-0.17825255,47.38965106010437,717,14340,-0.62,0.14999999
0.9561223,-0.33686185,47.5118510723114,718,14360,-0.62,0.14999999
0.9561223,-0.44633004,47.78528451919556,719,14380,-0.62,0.14999999
0.9561227,-0.40175033,48.12721586227417,720,14400,-0.62,0.14999999
0.9561231,-0.731786,48.41386914253235,721,14420,-0.62,0.14999999
0.9561228,-0.5613587,48.564916372299194,722,14440,-0.62,0.14999999
0.95612276,-0.6712829,48.82740640640259,723,14460,-0.62,0.14999999
0.9561228,-0.6210078,49.24058961868286,724,14480,-0.62,0.14999999
0.9561231,-0.63131374,49.41951513290405,725,14500,-0.62,0.14999999
0.95612335,-0.5606241,49.62456274032593,726,14520,-0.62,0.14999999
0.9561236,-0.34562662,49.7598443031311,727,14540,-0.62,0.14999999
0.9561241,-0.3607472,49.87398433685303,728,14560,-0.62,0.14999999
0.95612437,-0.38862848,49.97542071342468,729,14580,-0.62,0.14999999
0.95612407,-0.6417733,50.09634828567505,730,14600,-0.62,0.14999999
0.9561241,-0.85329884,50.28386449813843,731,14620,-0.62,0.14999999
0.95612437,-0.5649974,50.41978144645691,732,14640,-0.62,0.14999999
0.9561248,-0.7282737,50.54047131538391,733,14660,-0.62,0.14999999
0.9561246,-0.7064625,50.6237678527832,734,14680,-0.62,0.14999999
0.9561248,-0.63432664,50.69144678115845,735,14700,-0.62,0.14999999
0.956125,-0.8011885,50.806387186050415,736,14720,-0.62,0.14999999
0.95612526,-0.5041047,50.98230290412903,737,14740,-0.62,0.14999999
0.95612514,-0.6599287,51.27008867263794,738,14760,-0.62,0.14999999
0.95612454,-0.38798243,51.44823169708252,739,14780,-0.62,0.14999999
0.9561249,-0.6029853,51.64139485359192,740,14800,-0.62,0.14999999
0.95612526,-0.7432119,51.76232361793518,741,14820,-0.62,0.14999999
0.95612526,-0.52743465,51.87655973434448,742,14840,-0.62,0.14999999
0.9561253,-0.68243647,52.03043460845947,743,14860,-0.62,0.14999999
0.9561249,-0.6032413,52.19832158088684,744,14880,-0.62,0.14999999
0.9561253,-0.50463754,52.302865982055664,745,14900,-0.62,0.14999999
0.9561256,-0.5076554,52.383342266082764,746,14920,-0.62,0.14999999
0.9561257,-0.7496096,52.483647108078,747,14940,-0.62,0.14999999
0.9561257,-0.27457383,52.53846096992493,748,14960,-0.62,0.14999999
0.9561237,-0.43142197,52.62320923805237,749,14980,-0.62,0.14999999
0.9561236,-0.51328427,52.65844249725342,750,15000,-0.62,0.14999999
0.9561235,-0.66435325,52.69590139389038,751,15020,-0.62,0.14999999
