LQGmu1_higher,Iteration,ReturnMean,TimestepsSoFar,LQGmu1_actor,LQGsigma_higher,TimeElapsed
-0.64,376,0.95613503,7520,-0.51896036,0.14999999,20.265162706375122
-0.64,377,0.956136,7540,-0.7185087,0.14999999,20.333683013916016
-0.64,378,0.95613605,7560,-0.61801004,0.14999999,20.37888741493225
-0.64,379,0.9561357,7580,-1.0176971,0.14999999,20.402995347976685
-0.64,380,0.95613545,7600,-0.5628865,0.14999999,20.434386014938354
-0.64,381,0.95613533,7620,-0.7751553,0.14999999,20.466200590133667
-0.64,382,0.95613426,7640,-0.7359321,0.14999999,20.497901678085327
-0.64,383,0.95613503,7660,-0.07147437,0.14999999,20.533284425735474
-0.64,384,0.9561322,7680,-0.77253544,0.14999999,20.575868368148804
-0.64,385,0.95613253,7700,-0.46764857,0.14999999,20.609196662902832
-0.64,386,0.9561314,7720,-0.75720626,0.14999999,20.646864652633667
-0.64,387,0.95613164,7740,-0.67410845,0.14999999,20.69451665878296
-0.64,388,0.95613194,7760,-0.8285735,0.14999999,20.727059841156006
-0.64,389,0.9561314,7780,-0.610458,0.14999999,20.76313066482544
-0.64,390,0.95613146,7800,-0.65380037,0.14999999,20.807661533355713
-0.64,391,0.95613116,7820,-0.7262231,0.14999999,20.83409094810486
-0.64,392,0.95613176,7840,-0.63198096,0.14999999,20.86430859565735
-0.64,393,0.9561321,7860,-0.6850746,0.14999999,20.899787664413452
-0.64,394,0.95613277,7880,-0.521811,0.14999999,20.935949087142944
-0.64,395,0.95613295,7900,-0.5339315,0.14999999,20.957480907440186
-0.64,396,0.95613253,7920,-0.5337986,0.14999999,20.978562593460083
-0.64,397,0.956133,7940,-0.6110594,0.14999999,21.020185708999634
-0.64,398,0.95613366,7960,-0.76428163,0.14999999,21.051680326461792
-0.64,399,0.9561335,7980,-0.4751647,0.14999999,21.100491285324097
-0.64,400,0.9561341,8000,-0.45132202,0.14999999,21.158082008361816
-0.64,401,0.95613337,8020,-0.7213411,0.14999999,21.1865553855896
-0.64,402,0.9561334,8040,-0.6373832,0.14999999,21.220312356948853
-0.64,403,0.95613354,8060,-0.55070484,0.14999999,21.271952152252197
-0.64,404,0.95613384,8080,-0.60163397,0.14999999,21.327082633972168
-0.64,405,0.9561334,8100,-0.5622892,0.14999999,21.377565145492554
-0.64,406,0.9561335,8120,-0.7190337,0.14999999,21.415377140045166
-0.64,407,0.95613325,8140,-0.44841152,0.14999999,21.480037212371826
-0.64,408,0.9561339,8160,-0.2705292,0.14999999,21.515846490859985
-0.64,409,0.9561321,8180,-0.6345375,0.14999999,21.609774589538574
-0.64,410,0.9561318,8200,-0.68809754,0.14999999,21.668022632598877
-0.64,411,0.95613164,8220,-0.41375783,0.14999999,21.70386576652527
-0.64,412,0.9561322,8240,-0.48242712,0.14999999,21.765280723571777
-0.64,413,0.9561329,8260,-0.5661958,0.14999999,21.820048809051514
-0.64,414,0.95613265,8280,-0.9686067,0.14999999,21.865826845169067
-0.64,415,0.9561326,8300,-0.7077974,0.14999999,21.89885687828064
-0.64,416,0.95613295,8320,-0.63311464,0.14999999,21.946743726730347
-0.64,417,0.9561331,8340,-0.5804689,0.14999999,21.979373455047607
-0.64,418,0.95613337,8360,-0.6994865,0.14999999,22.018877029418945
-0.64,419,0.9561337,8380,-0.7861251,0.14999999,22.049126386642456
-0.64,420,0.95613325,8400,-0.54245037,0.14999999,22.08661675453186
-0.64,421,0.95613354,8420,-0.5067792,0.14999999,22.11530041694641
-0.64,422,0.9561338,8440,-0.5792307,0.14999999,22.143851041793823
-0.64,423,0.95613325,8460,-0.762295,0.14999999,22.171310424804688
-0.64,424,0.956133,8480,-0.355677,0.14999999,22.20138192176819
-0.64,425,0.9561331,8500,-0.7590156,0.14999999,22.25504446029663
-0.64,426,0.95613265,8520,-0.63888717,0.14999999,22.281038522720337
-0.64,427,0.95613337,8540,-0.98395956,0.14999999,22.337199211120605
-0.64,428,0.95613354,8560,-0.31060088,0.14999999,22.384866952896118
-0.64,429,0.9561342,8580,-0.5372102,0.14999999,22.433958292007446
-0.64,430,0.95613474,8600,-0.6083981,0.14999999,22.493833541870117
-0.64,431,0.95613456,8620,-0.67464983,0.14999999,22.522178888320923
-0.64,432,0.9561348,8640,-0.6267657,0.14999999,22.547181844711304
-0.64,433,0.9561346,8660,-0.6395166,0.14999999,22.576761722564697
-0.64,434,0.95613456,8680,-0.6146107,0.14999999,22.608574151992798
-0.64,435,0.95613503,8700,-0.52140725,0.14999999,22.637359142303467
-0.64,436,0.95613503,8720,-0.89830923,0.14999999,22.671348333358765
-0.64,437,0.956135,8740,-0.78166807,0.14999999,22.700486421585083
-0.64,438,0.9561354,8760,-0.5309446,0.14999999,22.728572368621826
-0.64,439,0.95613617,8780,-0.61854607,0.14999999,22.760715007781982
-0.64,440,0.9561364,8800,-0.5336901,0.14999999,22.785900115966797
-0.64,441,0.9561367,8820,-0.6382362,0.14999999,22.815044164657593
-0.64,442,0.9561368,8840,-0.75890356,0.14999999,22.852688550949097
-0.64,443,0.9561368,8860,-0.4601467,0.14999999,22.897679090499878
-0.64,444,0.9561369,8880,-0.7945038,0.14999999,22.92160153388977
-0.64,445,0.956137,8900,-0.7706082,0.14999999,22.943376779556274
-0.64,446,0.95613664,8920,-0.4069899,0.14999999,22.96605896949768
-0.64,447,0.956137,8940,-0.7534094,0.14999999,22.99549174308777
-0.64,448,0.95613754,8960,-0.7209003,0.14999999,23.033098936080933
-0.64,449,0.9561372,8980,-0.3594011,0.14999999,23.062986135482788
-0.64,450,0.9561375,9000,-1.0686305,0.14999999,23.118674516677856
-0.64,451,0.95613617,9020,-0.5480521,0.14999999,23.1737117767334
-0.64,452,0.9561359,9040,-0.9676883,0.14999999,23.22146987915039
-0.64,453,0.95613515,9060,-0.38600639,0.14999999,23.245578050613403
-0.64,454,0.95613414,9080,-0.5931889,0.14999999,23.296661615371704
-0.64,455,0.95613426,9100,-0.84776926,0.14999999,23.32779312133789
-0.64,456,0.9561342,9120,-0.7874978,0.14999999,23.383054733276367
-0.64,457,0.95613426,9140,-0.5973414,0.14999999,23.424423933029175
-0.64,458,0.95613426,9160,-0.80989754,0.14999999,23.46678638458252
-0.64,459,0.9561343,9180,-0.52869284,0.14999999,23.51663827896118
-0.64,460,0.95613414,9200,-0.74661976,0.14999999,23.5555636882782
-0.64,461,0.95613426,9220,-0.565289,0.14999999,23.608422994613647
-0.64,462,0.9561341,9240,-0.6531162,0.14999999,23.645787239074707
-0.64,463,0.956134,9260,-0.80477464,0.14999999,23.67248225212097
-0.64,464,0.9561344,9280,-0.96311116,0.14999999,23.72559952735901
-0.64,465,0.9561343,9300,-0.7450565,0.14999999,23.77161979675293
-0.64,466,0.9561339,9320,-0.29145342,0.14999999,23.796797275543213
-0.64,467,0.956134,9340,-0.47080815,0.14999999,23.83919095993042
-0.64,468,0.95613414,9360,-0.44744593,0.14999999,23.88525366783142
-0.64,469,0.9561344,9380,-0.5681789,0.14999999,23.916513681411743
-0.64,470,0.9561345,9400,-0.5653919,0.14999999,23.939351558685303
-0.64,471,0.9561348,9420,-0.68624735,0.14999999,23.967485427856445
-0.64,472,0.95613486,9440,-0.9905201,0.14999999,23.99871516227722
-0.64,473,0.9561347,9460,-0.6073084,0.14999999,24.063669681549072
-0.64,474,0.95613503,9480,-0.545532,0.14999999,24.11951994895935
-0.64,475,0.95613486,9500,-0.54603773,0.14999999,24.17244029045105
-0.64,476,0.95613533,9520,-0.8357413,0.14999999,24.203197479248047
-0.64,477,0.9561342,9540,-0.6847671,0.14999999,24.22808265686035
-0.64,478,0.9561341,9560,-0.42438072,0.14999999,24.25941228866577
-0.64,479,0.9561332,9580,-0.6527842,0.14999999,24.29233455657959
-0.64,480,0.95613354,9600,-0.5026456,0.14999999,24.321179151535034
-0.64,481,0.95613384,9620,-0.5317566,0.14999999,24.34259343147278
-0.64,482,0.9561342,9640,-0.6901041,0.14999999,24.370222568511963
-0.64,483,0.95613444,9660,-0.83758557,0.14999999,24.39603543281555
-0.64,484,0.9561344,9680,-0.7691939,0.14999999,24.424358367919922
-0.64,485,0.9561345,9700,-0.55009544,0.14999999,24.462406158447266
-0.64,486,0.95613456,9720,-0.95018864,0.14999999,24.51043725013733
-0.64,487,0.956134,9740,-0.88159156,0.14999999,24.5447256565094
-0.64,488,0.9561336,9760,-0.7663013,0.14999999,24.574024200439453
-0.64,489,0.9561332,9780,-0.52961993,0.14999999,24.607719659805298
-0.64,490,0.95613366,9800,-0.6363958,0.14999999,24.646443128585815
-0.64,491,0.956134,9820,-0.5616162,0.14999999,24.681969165802002
-0.64,492,0.95613444,9840,-0.5540314,0.14999999,24.725375652313232
-0.64,493,0.9561339,9860,-0.6794702,0.14999999,24.766888856887817
-0.64,494,0.95613325,9880,-0.7478599,0.14999999,24.834295749664307
-0.64,495,0.9561332,9900,-0.5612968,0.14999999,24.882338523864746
-0.64,496,0.9561325,9920,-0.87333477,0.14999999,24.92919111251831
-0.64,497,0.95613235,9940,-0.4866076,0.14999999,24.962584495544434
-0.64,498,0.9561324,9960,-0.60237855,0.14999999,24.99265456199646
-0.64,499,0.9561326,9980,-0.6906649,0.14999999,25.026789665222168
-0.64,500,0.9561328,10000,-0.69509816,0.14999999,25.07916235923767
-0.64,501,0.9561331,10020,-0.54429734,0.14999999,25.10923433303833
-0.64,502,0.956133,10040,-0.5717976,0.14999999,25.13763689994812
-0.64,503,0.95613354,10060,-0.8679171,0.14999999,25.165050506591797
-0.64,504,0.95613337,10080,-0.5784742,0.14999999,25.19044065475464
-0.64,505,0.9561335,10100,-0.17107525,0.14999999,25.227380752563477
-0.64,506,0.95613134,10120,-0.82797325,0.14999999,25.261810779571533
-0.64,507,0.95613146,10140,-0.9344697,0.14999999,25.298022985458374
-0.64,508,0.95613194,10160,-0.9523206,0.14999999,25.334631204605103
-0.64,509,0.9561313,10180,-0.667887,0.14999999,25.387441635131836
-0.64,510,0.9561307,10200,-0.89670473,0.14999999,25.41629981994629
-0.64,511,0.95613104,10220,-0.60952115,0.14999999,25.4639253616333
-0.64,512,0.956131,10240,-0.44751203,0.14999999,25.510886430740356
-0.64,513,0.95612967,10260,-0.49157536,0.14999999,25.56197690963745
-0.64,514,0.9561301,10280,-0.8287778,0.14999999,25.594531536102295
-0.64,515,0.95613027,10300,-0.62960595,0.14999999,25.646629810333252
-0.64,516,0.95613,10320,-0.4818923,0.14999999,25.692649126052856
-0.64,517,0.9561299,10340,-0.60279536,0.14999999,25.7469744682312
-0.64,518,0.95613056,10360,-0.4537289,0.14999999,25.799270153045654
-0.64,519,0.9561312,10380,-0.5084739,0.14999999,25.848448991775513
-0.64,520,0.9561317,10400,-0.9242431,0.14999999,25.89875292778015
-0.64,521,0.9561319,10420,-0.5796948,0.14999999,25.93420171737671
-0.64,522,0.9561321,10440,-0.6036814,0.14999999,25.964663982391357
-0.64,523,0.95613205,10460,-0.41063684,0.14999999,26.009135484695435
-0.64,524,0.9561322,10480,-0.5899554,0.14999999,26.037128925323486
-0.64,525,0.9561324,10500,-0.70878816,0.14999999,26.066978216171265
-0.64,526,0.95613223,10520,-0.7806686,0.14999999,26.095683336257935
-0.64,527,0.9561318,10540,-0.7322674,0.14999999,26.13516664505005
-0.64,528,0.95613223,10560,-0.45687333,0.14999999,26.16712188720703
-0.64,529,0.95613205,10580,-0.69438565,0.14999999,26.20828080177307
-0.64,530,0.9561323,10600,-0.75960636,0.14999999,26.25391983985901
-0.64,531,0.95613205,10620,-0.66854626,0.14999999,26.289107084274292
-0.64,532,0.95613176,10640,-0.6934453,0.14999999,26.330413103103638
-0.64,533,0.9561315,10660,-0.6180452,0.14999999,26.367822647094727
-0.64,534,0.95613104,10680,-0.514917,0.14999999,26.40510606765747
-0.64,535,0.956131,10700,-0.53450257,0.14999999,26.445813179016113
-0.64,536,0.9561305,10720,-0.6754008,0.14999999,26.493412017822266
-0.64,537,0.9561297,10740,-0.66776013,0.14999999,26.539743423461914
-0.64,538,0.9561298,10760,-0.50204074,0.14999999,26.576854705810547
-0.64,539,0.9561301,10780,-0.70635617,0.14999999,26.627822399139404
-0.64,540,0.95613045,10800,-0.32784763,0.14999999,26.685391426086426
-0.64,541,0.956129,10820,-0.71940297,0.14999999,26.72134566307068
-0.64,542,0.9561284,10840,-0.6783236,0.14999999,26.758487462997437
-0.64,543,0.95612866,10860,-0.39664596,0.14999999,26.79949140548706
-0.64,544,0.95612884,10880,-0.71585876,0.14999999,26.83737850189209
-0.64,545,0.95612913,10900,-0.3780384,0.14999999,26.897725582122803
-0.64,546,0.956128,10920,-0.5266421,0.14999999,26.94755458831787
-0.64,547,0.9561279,10940,-0.3664838,0.14999999,26.995498418807983
-0.64,548,0.9561275,10960,-0.61622393,0.14999999,27.03817629814148
-0.64,549,0.9561274,10980,-0.5003342,0.14999999,27.068018436431885
-0.64,550,0.95612794,11000,-0.7870015,0.14999999,27.120182991027832
-0.64,551,0.956128,11020,-0.8680777,0.14999999,27.168678522109985
-0.64,552,0.9561283,11040,-0.7156179,0.14999999,27.2265727519989
-0.64,553,0.9561282,11060,-0.55546665,0.14999999,27.292757034301758
-0.64,554,0.9561286,11080,-0.6001729,0.14999999,27.330037832260132
-0.64,555,0.95612836,11100,-0.5575647,0.14999999,27.380507230758667
-0.64,556,0.95612866,11120,-0.41076928,0.14999999,27.43078327178955
-0.64,557,0.95612895,11140,-0.52471113,0.14999999,27.483551025390625
-0.64,558,0.9561287,11160,-0.46635854,0.14999999,27.58200764656067
-0.64,559,0.9561287,11180,-0.72225577,0.14999999,27.63654637336731
-0.64,560,0.9561286,11200,-0.5584021,0.14999999,27.683820486068726
-0.64,561,0.95612866,11220,-0.32087338,0.14999999,27.752814531326294
-0.64,562,0.9561291,11240,-0.47597152,0.14999999,27.80099320411682
-0.64,563,0.9561295,11260,-0.49044922,0.14999999,27.82861614227295
-0.64,564,0.9561298,11280,-0.17837471,0.14999999,27.862398624420166
-0.64,565,0.95612943,11300,-0.6718742,0.14999999,27.89377236366272
-0.64,566,0.9561293,11320,-0.49270025,0.14999999,27.916568756103516
-0.64,567,0.95612985,11340,-0.87047195,0.14999999,27.947709798812866
-0.64,568,0.95612967,11360,-0.5754749,0.14999999,27.977145671844482
-0.64,569,0.9561299,11380,-0.6301502,0.14999999,28.000725984573364
-0.64,570,0.9561297,11400,-0.809547,0.14999999,28.026689529418945
-0.64,571,0.9561297,11420,-0.5574864,0.14999999,28.061521291732788
-0.64,572,0.9561299,11440,-0.7895691,0.14999999,28.10245132446289
-0.64,573,0.9561301,11460,-0.67501,0.14999999,28.148260354995728
-0.64,574,0.9561305,11480,-0.70032775,0.14999999,28.180384397506714
-0.64,575,0.95613027,11500,-0.10974246,0.14999999,28.217731952667236
-0.64,576,0.95612836,11520,-0.5384713,0.14999999,28.27080798149109
-0.64,577,0.95612705,11540,-0.18118131,0.14999999,28.305269479751587
-0.64,578,0.95612746,11560,-0.7077,0.14999999,28.334086894989014
-0.64,579,0.95612764,11580,-0.6698173,0.14999999,28.369280338287354
-0.64,580,0.95612794,11600,-0.98996526,0.14999999,28.400495290756226
-0.64,581,0.95612705,11620,-0.65796125,0.14999999,28.474488973617554
-0.64,582,0.95612735,11640,-0.6657388,0.14999999,28.517948150634766
-0.64,583,0.9561279,11660,-0.6445637,0.14999999,28.55207324028015
-0.64,584,0.956127,11680,-0.5308459,0.14999999,28.589300632476807
-0.64,585,0.956126,11700,-0.78629506,0.14999999,28.635782480239868
-0.64,586,0.9561259,11720,-0.48730403,0.14999999,28.666458129882812
-0.64,587,0.9561258,11740,-0.7306972,0.14999999,28.69840383529663
-0.64,588,0.956126,11760,-0.48450398,0.14999999,28.75288152694702
-0.64,589,0.956126,11780,-0.7331243,0.14999999,28.808236122131348
-0.64,590,0.9561261,11800,-0.48138607,0.14999999,28.834461450576782
-0.64,591,0.956126,11820,-0.7079228,0.14999999,28.86988663673401
-0.64,592,0.95612586,11840,-0.83427817,0.14999999,28.9048810005188
-0.64,593,0.95612603,11860,-0.81570536,0.14999999,28.95146369934082
-0.64,594,0.95612633,11880,-0.546623,0.14999999,28.996876001358032
-0.64,595,0.9561267,11900,-0.7041351,0.14999999,29.060672760009766
-0.64,596,0.95612687,11920,-0.6014771,0.14999999,29.092379808425903
-0.64,597,0.9561267,11940,-0.4588499,0.14999999,29.1371853351593
-0.64,598,0.9561269,11960,-0.6978548,0.14999999,29.167020559310913
-0.64,599,0.9561269,11980,-0.51642555,0.14999999,29.208229780197144
-0.64,600,0.9561271,12000,-0.58862907,0.14999999,29.26216220855713
-0.64,601,0.9561272,12020,-0.9452871,0.14999999,29.30311155319214
-0.64,602,0.95612675,12040,-0.8338424,0.14999999,29.33369541168213
-0.64,603,0.9561263,12060,-0.6716717,0.14999999,29.359280109405518
-0.64,604,0.9561262,12080,-0.56599563,0.14999999,29.3930606842041
-0.64,605,0.9561262,12100,-0.7333229,0.14999999,29.436375617980957
-0.64,606,0.9561257,12120,-0.6793069,0.14999999,29.483685731887817
-0.64,607,0.9561255,12140,-1.0483967,0.14999999,29.52214217185974
-0.64,608,0.95612514,12160,-0.77023154,0.14999999,29.572882890701294
-0.64,609,0.95612514,12180,-0.4761417,0.14999999,29.61341667175293
-0.64,610,0.956124,12200,-0.72991806,0.14999999,29.653527975082397
-0.64,611,0.956124,12220,-0.7472325,0.14999999,29.688485383987427
-0.64,612,0.9561236,12240,-0.5501703,0.14999999,29.7266948223114
-0.64,613,0.9561236,12260,-0.5984916,0.14999999,29.754114151000977
-0.64,614,0.95612365,12280,-0.5299192,0.14999999,29.78274703025818
-0.64,615,0.9561242,12300,-0.8567862,0.14999999,29.811805486679077
-0.64,616,0.95612407,12320,-0.47252238,0.14999999,29.840404272079468
-0.64,617,0.95612395,12340,-0.62636167,0.14999999,29.867619276046753
-0.64,618,0.9561238,12360,-1.1166018,0.14999999,29.899291038513184
-0.64,619,0.9561233,12380,-0.62117654,0.14999999,29.9281325340271
-0.64,620,0.95612264,12400,-0.74540067,0.14999999,29.960519552230835
-0.64,621,0.956123,12420,-0.5514112,0.14999999,30.02546763420105
-0.64,622,0.9561232,12440,-0.41965863,0.14999999,30.09208083152771
-0.64,623,0.9561233,12460,-0.62410563,0.14999999,30.13848876953125
-0.64,624,0.95612335,12480,-0.58011395,0.14999999,30.171620845794678
-0.64,625,0.95612365,12500,-0.61136675,0.14999999,30.20016622543335
-0.64,626,0.9561237,12520,-0.60565203,0.14999999,30.227930307388306
-0.64,627,0.9561236,12540,-0.91038036,0.14999999,30.262397527694702
-0.64,628,0.9561237,12560,-0.68396306,0.14999999,30.29412078857422
-0.64,629,0.9561235,12580,-0.6021521,0.14999999,30.32473087310791
-0.64,630,0.9561239,12600,-0.51109886,0.14999999,30.35194969177246
-0.64,631,0.95612425,12620,-0.6054973,0.14999999,30.3861985206604
-0.64,632,0.9561246,12640,-0.6857769,0.14999999,30.431464433670044
-0.64,633,0.9561251,12660,-0.5989448,0.14999999,30.482938528060913
-0.64,634,0.9561256,12680,-0.48412538,0.14999999,30.522829055786133
-0.64,635,0.9561259,12700,-0.6181536,0.14999999,30.562580108642578
-0.64,636,0.956126,12720,-0.63651735,0.14999999,30.597636222839355
-0.64,637,0.9561263,12740,-0.69460326,0.14999999,30.626936674118042
-0.64,638,0.95612633,12760,-0.57470286,0.14999999,30.657675981521606
-0.64,639,0.9561265,12780,-0.57015944,0.14999999,30.679887533187866
-0.64,640,0.9561268,12800,-0.52336013,0.14999999,30.71465039253235
-0.64,641,0.95612687,12820,-0.6286752,0.14999999,30.75101661682129
-0.64,642,0.9561271,12840,-0.5311122,0.14999999,30.777522802352905
-0.64,643,0.9561272,12860,-0.571666,0.14999999,30.806105136871338
-0.64,644,0.95612645,12880,-0.7588789,0.14999999,30.829822540283203
-0.64,645,0.9561262,12900,-0.68208885,0.14999999,30.866139888763428
-0.64,646,0.95612574,12920,-0.9569075,0.14999999,30.91893696784973
-0.64,647,0.95612526,12940,-0.62526155,0.14999999,30.9747211933136
-0.64,648,0.956125,12960,-0.5113643,0.14999999,31.02298140525818
-0.64,649,0.956125,12980,-0.6267594,0.14999999,31.067774534225464
-0.64,650,0.95612514,13000,-0.5837331,0.14999999,31.11282968521118
-0.64,651,0.9561254,13020,-0.42656508,0.14999999,31.16186833381653
-0.64,652,0.95612544,13040,-0.46346214,0.14999999,31.20026731491089
-0.64,653,0.95612514,13060,-0.55080366,0.14999999,31.259923696517944
-0.64,654,0.95612526,13080,-0.52225924,0.14999999,31.37360119819641
-0.64,655,0.9561255,13100,-0.78898215,0.14999999,31.448880434036255
-0.64,656,0.9561255,13120,-0.58003485,0.14999999,31.502089738845825
-0.64,657,0.9561253,13140,-0.8277466,0.14999999,31.574660301208496
-0.64,658,0.9561252,13160,-0.6680252,0.14999999,31.64267873764038
-0.64,659,0.9561251,13180,-0.67624974,0.14999999,31.70104742050171
-0.64,660,0.9561255,13200,-0.5815213,0.14999999,31.801705837249756
-0.64,661,0.9561258,13220,-0.72182655,0.14999999,31.867451429367065
-0.64,662,0.95612586,13240,-0.53687364,0.14999999,32.00876545906067
-0.64,663,0.95612633,13260,-0.4177327,0.14999999,32.104361057281494
-0.64,664,0.9561257,13280,-0.40402928,0.14999999,32.19737529754639
-0.64,665,0.9561258,13300,-0.7430341,0.14999999,32.27085566520691
-0.64,666,0.9561258,13320,-0.5444,0.14999999,32.32293391227722
-0.64,667,0.9561263,13340,-0.53310066,0.14999999,32.370025396347046
-0.64,668,0.9561264,13360,-0.6753681,0.14999999,32.44950294494629
-0.64,669,0.9561264,13380,-0.3023294,0.14999999,32.50502395629883
-0.64,670,0.95612663,13400,-0.32195896,0.14999999,32.61115503311157
-0.64,671,0.9561266,13420,-0.70652175,0.14999999,32.68112397193909
-0.64,672,0.9561268,13440,-0.5501634,0.14999999,32.75506329536438
-0.64,673,0.95612705,13460,-0.77712005,0.14999999,32.80038237571716
-0.64,674,0.95612705,13480,-0.48942143,0.14999999,32.83519196510315
-0.64,675,0.9561273,13500,-0.7673569,0.14999999,32.88288640975952
-0.64,676,0.95612717,13520,-0.6139821,0.14999999,32.943044900894165
-0.64,677,0.956127,13540,-0.80894405,0.14999999,33.01788878440857
-0.64,678,0.95612687,13560,-0.5391728,0.14999999,33.12838053703308
-0.64,679,0.9561272,13580,-0.88167125,0.14999999,33.21799159049988
-0.64,680,0.9561272,13600,-0.6214346,0.14999999,33.313685178756714
-0.64,681,0.9561269,13620,-0.72261125,0.14999999,33.375791788101196
-0.64,682,0.95612717,13640,-0.608868,0.14999999,33.436293840408325
-0.64,683,0.95612705,13660,-0.56664103,0.14999999,33.47475743293762
-0.64,684,0.9561276,13680,-0.6381086,0.14999999,33.52861571311951
-0.64,685,0.9561274,13700,-0.8668013,0.14999999,33.592652797698975
-0.64,686,0.95612746,13720,-0.64925,0.14999999,33.63727259635925
-0.64,687,0.95612735,13740,-0.7301707,0.14999999,33.6939480304718
-0.64,688,0.9561274,13760,-0.5424385,0.14999999,33.73829483985901
-0.64,689,0.95612735,13780,-0.63394326,0.14999999,33.79640603065491
-0.64,690,0.95612764,13800,-0.5995866,0.14999999,33.84869027137756
-0.64,691,0.9561274,13820,-0.76496655,0.14999999,33.89077019691467
-0.64,692,0.9561275,13840,-0.4142982,0.14999999,33.9303777217865
-0.64,693,0.95612776,13860,-0.55789787,0.14999999,34.02342891693115
-0.64,694,0.9561279,13880,-0.32249543,0.14999999,34.13653802871704
-0.64,695,0.9561272,13900,-0.78135157,0.14999999,34.21286177635193
-0.64,696,0.9561269,13920,-0.57505083,0.14999999,34.259623289108276
-0.64,697,0.95612705,13940,-0.30998066,0.14999999,34.35205793380737
-0.64,698,0.956127,13960,-0.55101955,0.14999999,34.40829253196716
-0.64,699,0.956127,13980,-0.49397278,0.14999999,34.4553906917572
-0.64,700,0.95612687,14000,-0.7233934,0.14999999,34.52390170097351
-0.64,701,0.9561268,14020,-0.22785985,0.14999999,34.621129751205444
-0.64,702,0.9561244,14040,-0.5200213,0.14999999,34.69049429893494
-0.64,703,0.95612484,14060,-0.69863546,0.14999999,34.72875952720642
-0.64,704,0.9561243,14080,-0.46181864,0.14999999,34.756874561309814
-0.64,705,0.9561242,14100,-0.65263325,0.14999999,34.78800678253174
-0.64,706,0.9561242,14120,-0.6262025,0.14999999,34.83546710014343
-0.64,707,0.95612425,14140,-0.7503933,0.14999999,34.915433406829834
-0.64,708,0.9561236,14160,-0.7557703,0.14999999,35.00451707839966
-0.64,709,0.9561238,14180,-0.67334676,0.14999999,35.05115056037903
-0.64,710,0.9561239,14200,-0.68067086,0.14999999,35.11928606033325
-0.64,711,0.9561239,14220,-0.4654027,0.14999999,35.17602467536926
-0.64,712,0.9561245,14240,-0.5390826,0.14999999,35.263665437698364
-0.64,713,0.9561246,14260,-0.5486778,0.14999999,35.315284967422485
-0.64,714,0.95612437,14280,-0.52586204,0.14999999,35.36802363395691
-0.64,715,0.9561239,14300,-0.7545734,0.14999999,35.423731327056885
-0.64,716,0.95612407,14320,-0.64717185,0.14999999,35.45822334289551
-0.64,717,0.9561243,14340,-0.19825253,0.14999999,35.48901081085205
-0.64,718,0.95612454,14360,-0.35686183,0.14999999,35.51541352272034
-0.64,719,0.95612466,14380,-0.46633002,0.14999999,35.53545260429382
-0.64,720,0.956125,14400,-0.4217503,0.14999999,35.552539348602295
-0.64,721,0.9561254,14420,-0.751786,0.14999999,35.577292919158936
-0.64,722,0.9561252,14440,-0.5813587,0.14999999,35.606589794158936
-0.64,723,0.956125,14460,-0.69128287,0.14999999,35.63567590713501
-0.64,724,0.9561251,14480,-0.6410078,0.14999999,35.668901443481445
-0.64,725,0.9561254,14500,-0.6513137,0.14999999,35.72311353683472
-0.64,726,0.9561256,14520,-0.5806241,0.14999999,35.75751042366028
-0.64,727,0.956126,14540,-0.3656266,0.14999999,35.78397059440613
-0.64,728,0.95612645,14560,-0.38074717,0.14999999,35.803736209869385
-0.64,729,0.9561267,14580,-0.40862846,0.14999999,35.83843922615051
-0.64,730,0.95612645,14600,-0.66177326,0.14999999,35.86220026016235
-0.64,731,0.9561265,14620,-0.8732988,0.14999999,35.910423278808594
-0.64,732,0.95612675,14640,-0.58499736,0.14999999,35.953202962875366
-0.64,733,0.9561271,14660,-0.7482737,0.14999999,35.995179176330566
-0.64,734,0.9561269,14680,-0.7264625,0.14999999,36.04318428039551
-0.64,735,0.9561271,14700,-0.6543266,0.14999999,36.069056034088135
-0.64,736,0.95612735,14720,-0.8211885,0.14999999,36.09369921684265
-0.64,737,0.95612746,14740,-0.52410465,0.14999999,36.1181640625
-0.64,738,0.9561274,14760,-0.67992866,0.14999999,36.14871525764465
-0.64,739,0.95612687,14780,-0.4079824,0.14999999,36.176005601882935
-0.64,740,0.9561271,14800,-0.6229853,0.14999999,36.23212122917175
-0.64,741,0.9561276,14820,-0.7632119,0.14999999,36.26560950279236
-0.64,742,0.9561276,14840,-0.5474346,0.14999999,36.298499584198
-0.64,743,0.95612764,14860,-0.70243645,0.14999999,36.34884595870972
-0.64,744,0.9561272,14880,-0.6232413,0.14999999,36.38108253479004
-0.64,745,0.9561276,14900,-0.5246375,0.14999999,36.42258024215698
-0.64,746,0.956128,14920,-0.52765536,0.14999999,36.4725706577301
-0.64,747,0.95612806,14940,-0.7696096,0.14999999,36.51364755630493
-0.64,748,0.95612806,14960,-0.2945738,0.14999999,36.563658475875854
-0.64,749,0.9561262,14980,-0.45142195,0.14999999,36.60458016395569
-0.64,750,0.95612615,15000,-0.53328425,0.14999999,36.642751693725586
-0.64,751,0.956126,15020,-0.68435323,0.14999999,36.68417000770569
-0.64,752,0.9561256,15040,-1.0447025,0.14999999,36.7115318775177
-0.64,753,0.95612496,15060,-0.74334556,0.14999999,36.7616024017334
