TimestepsSoFar,LQGmu1_higher,TimeElapsed,LQGsigma_higher,LQGmu1_actor,Iteration,ReturnMean
15060,-0.4,28.720808506011963,0.14999999,-0.5033456,753,0.95542264
15080,-0.4,28.765779495239258,0.14999999,-0.3598677,754,0.9554236
15100,-0.4,28.805978536605835,0.14999999,-0.33754155,755,0.9554235
15120,-0.4,28.834755897521973,0.14999999,-0.32097465,756,0.95542467
15140,-0.4,28.86862063407898,0.14999999,-0.5221561,757,0.9554256
15160,-0.4,28.908332586288452,0.14999999,-0.24752708,758,0.9554267
15180,-0.4,28.939454317092896,0.14999999,-0.5039685,759,0.955424
15200,-0.4,28.97004199028015,0.14999999,-0.22304808,760,0.9554252
15220,-0.4,28.998082876205444,0.14999999,-0.38364634,761,0.9554262
15240,-0.4,29.032001972198486,0.14999999,-0.4924317,762,0.9554275
15260,-0.4,29.064146041870117,0.14999999,-0.47604328,763,0.95542866
15280,-0.4,29.09308362007141,0.14999999,-0.24013321,764,0.9554295
15300,-0.4,29.121952295303345,0.14999999,-0.54047,765,0.95543075
15320,-0.4,29.150038957595825,0.14999999,-0.32364178,766,0.9554313
15340,-0.4,29.17938232421875,0.14999999,-0.5540379,767,0.95543206
15360,-0.4,29.209754943847656,0.14999999,-0.5346344,768,0.9554326
15380,-0.4,29.23844075202942,0.14999999,-0.37888244,769,0.9554338
15400,-0.4,29.26950430870056,0.14999999,-0.43053627,770,0.9554348
15420,-0.4,29.30132293701172,0.14999999,-0.24966052,771,0.9554357
15440,-0.4,29.33171319961548,0.14999999,-0.5253451,772,0.9554369
15460,-0.4,29.361308336257935,0.14999999,-0.3874067,773,0.9554378
15480,-0.4,29.392103910446167,0.14999999,-0.3572756,774,0.9554389
15500,-0.4,29.42454218864441,0.14999999,-0.41748226,775,0.9554401
15520,-0.4,29.455264806747437,0.14999999,-0.81767154,776,0.9554412
15540,-0.4,29.486826419830322,0.14999999,-0.33607048,777,0.95544183
15560,-0.4,29.517775297164917,0.14999999,-0.5679182,778,0.9554428
15580,-0.4,29.549436330795288,0.14999999,-0.4389061,779,0.95544404
15600,-0.4,29.580509662628174,0.14999999,-0.38739294,780,0.95544404
15620,-0.4,29.6180157661438,0.14999999,-0.35653248,781,0.9554444
15640,-0.4,29.64615511894226,0.14999999,-0.6242634,782,0.9554448
15660,-0.4,29.67658543586731,0.14999999,-0.29117793,783,0.95544606
15680,-0.4,29.71716570854187,0.14999999,-0.36201006,784,0.9554474
15700,-0.4,29.761375904083252,0.14999999,-0.42919168,785,0.9554482
15720,-0.4,29.806604862213135,0.14999999,-0.30235642,786,0.95544875
15740,-0.4,29.84430766105652,0.14999999,-0.41485634,787,0.9554496
15760,-0.4,29.878612995147705,0.14999999,-0.44288522,788,0.95544994
15780,-0.4,29.910353899002075,0.14999999,-0.4406384,789,0.95545113
15800,-0.4,29.94105315208435,0.14999999,-0.24407102,790,0.9554522
15820,-0.4,29.97251272201538,0.14999999,-0.4372276,791,0.9554533
15840,-0.4,30.003193378448486,0.14999999,-0.26756132,792,0.95545405
15860,-0.4,30.040350914001465,0.14999999,-0.36533707,793,0.9554548
15880,-0.4,30.072216749191284,0.14999999,-0.35662585,794,0.95545524
15900,-0.4,30.103092670440674,0.14999999,-0.51387215,795,0.9554561
15920,-0.4,30.132932662963867,0.14999999,-0.1251683,796,0.9554569
15940,-0.4,30.162949085235596,0.14999999,-0.36995652,797,0.95545745
15960,-0.4,30.193517923355103,0.14999999,-0.2875875,798,0.9554583
15980,-0.4,30.223589658737183,0.14999999,-0.40349028,799,0.9554592
16000,-0.4,30.25348925590515,0.14999999,-0.40141153,800,0.9554598
16020,-0.4,30.28458857536316,0.14999999,-0.5884247,801,0.95546025
16040,-0.4,30.316168069839478,0.14999999,-0.21413349,802,0.9554608
16060,-0.4,30.346200227737427,0.14999999,-0.23919079,803,0.9554617
16080,-0.4,30.375130891799927,0.14999999,-0.42853987,804,0.9554619
16100,-0.4,30.40586566925049,0.14999999,-0.52804315,805,0.9554628
16120,-0.4,30.438255548477173,0.14999999,-0.42494148,806,0.9554636
16140,-0.4,30.470102548599243,0.14999999,-0.54735875,807,0.9554645
16160,-0.4,30.50105381011963,0.14999999,-0.16089447,808,0.95546496
16180,-0.4,30.532480478286743,0.14999999,-0.48134598,809,0.95546556
16200,-0.4,30.562556743621826,0.14999999,-0.111183286,810,0.9554666
16220,-0.4,30.592328786849976,0.14999999,-0.4868098,811,0.9554666
16240,-0.4,30.6225163936615,0.14999999,-0.38481686,812,0.95546734
16260,-0.4,30.651018381118774,0.14999999,-0.3772359,813,0.9554684
16280,-0.4,30.6793429851532,0.14999999,-0.3463446,814,0.9554693
16300,-0.4,30.70760202407837,0.14999999,-0.68933755,815,0.95546997
16320,-0.4,30.736656188964844,0.14999999,-0.3233713,816,0.95547056
16340,-0.4,30.770485401153564,0.14999999,-0.40337864,817,0.9554711
16360,-0.4,30.799277782440186,0.14999999,-0.41306677,818,0.9554717
16380,-0.4,30.836994647979736,0.14999999,-0.28382316,819,0.95547205
16400,-0.4,30.86563539505005,0.14999999,-0.29203206,820,0.9554733
16420,-0.4,30.90536594390869,0.14999999,-0.4733313,821,0.9554741
16440,-0.4,30.943780660629272,0.14999999,-0.1395134,822,0.9554746
16460,-0.4,30.981514930725098,0.14999999,-0.4037192,823,0.9554736
16480,-0.4,31.012561082839966,0.14999999,-0.42976862,824,0.95547414
16500,-0.4,31.045339345932007,0.14999999,-0.44881746,825,0.9554748
16520,-0.4,31.076379537582397,0.14999999,-0.32942784,826,0.9554753
16540,-0.4,31.10674738883972,0.14999999,-0.38919896,827,0.9554754
16560,-0.4,31.138261079788208,0.14999999,-0.5392313,828,0.9554758
16580,-0.4,31.168214082717896,0.14999999,-0.30386037,829,0.9554767
16600,-0.4,31.20145535469055,0.14999999,-0.45918274,830,0.9554774
16620,-0.4,31.246196508407593,0.14999999,-0.54634786,831,0.95547813
16640,-0.4,31.29772114753723,0.14999999,-0.40778726,832,0.95547897
16660,-0.4,31.346649169921875,0.14999999,-0.14259073,833,0.9554799
16680,-0.4,31.380563974380493,0.14999999,-0.5713044,834,0.95548004
16700,-0.4,31.422401666641235,0.14999999,-0.39878172,835,0.95548075
16720,-0.4,31.459007024765015,0.14999999,-0.4790197,836,0.9554817
16740,-0.4,31.502376079559326,0.14999999,-0.24148361,837,0.95548195
16760,-0.4,31.538235902786255,0.14999999,-0.5286389,838,0.95548236
16780,-0.4,31.58636736869812,0.14999999,-0.2454727,839,0.9554834
16800,-0.4,31.624313592910767,0.14999999,-0.3523972,840,0.95548344
16820,-0.4,31.65837287902832,0.14999999,-0.54647005,841,0.9554841
16840,-0.4,31.689711809158325,0.14999999,-0.29792416,842,0.955485
16860,-0.4,31.721406936645508,0.14999999,-0.43138725,843,0.9554857
16880,-0.4,31.753634929656982,0.14999999,-0.2627061,844,0.95548683
16900,-0.4,31.784587383270264,0.14999999,-0.52172863,845,0.95548654
16920,-0.4,31.820724487304688,0.14999999,-0.61645126,846,0.9554868
16940,-0.4,31.852172374725342,0.14999999,-0.20728306,847,0.9554878
16960,-0.4,31.879650592803955,0.14999999,-0.4482664,848,0.9554878
16980,-0.4,31.909563541412354,0.14999999,-0.19410437,849,0.9554884
17000,-0.4,31.938288688659668,0.14999999,-0.476391,850,0.95548886
17020,-0.4,31.98269510269165,0.14999999,-0.54638356,851,0.9554898
17040,-0.4,32.042346715927124,0.14999999,-0.27076805,852,0.9554905
17060,-0.4,32.08429265022278,0.14999999,-0.57870036,853,0.9554898
17080,-0.4,32.113430976867676,0.14999999,-0.38688537,854,0.9554907
17100,-0.4,32.15180563926697,0.14999999,-0.37205666,855,0.9554918
17120,-0.4,32.199838399887085,0.14999999,-0.36053458,856,0.9554924
17140,-0.4,32.234983682632446,0.14999999,-0.23857923,857,0.95549303
17160,-0.4,32.2662398815155,0.14999999,-0.2635484,858,0.95549375
17180,-0.4,32.29725408554077,0.14999999,-0.52624106,859,0.95549434
17200,-0.4,32.32874059677124,0.14999999,-0.42269763,860,0.9554953
17220,-0.4,32.360822677612305,0.14999999,-0.34932536,861,0.9554961
17240,-0.4,32.39340662956238,0.14999999,-0.62644315,862,0.9554966
17260,-0.4,32.42509841918945,0.14999999,-0.4475629,863,0.95549726
17280,-0.4,32.455554723739624,0.14999999,-0.24412881,864,0.95549804
17300,-0.4,32.48440337181091,0.14999999,-0.16651246,865,0.9554985
17320,-0.4,32.50574350357056,0.14999999,-0.39818963,866,0.95549905
17340,-0.4,32.528043270111084,0.14999999,-0.3610146,867,0.9554995
17360,-0.4,32.550546169281006,0.14999999,-0.4014225,868,0.95549977
17380,-0.4,32.57450580596924,0.14999999,-0.53620243,869,0.95550036
17400,-0.4,32.63175940513611,0.14999999,-0.24236502,870,0.9555009
17420,-0.4,32.67887830734253,0.14999999,-0.12945369,871,0.95550126
17440,-0.4,32.72024488449097,0.14999999,-0.55410826,872,0.95550185
17460,-0.4,32.784892082214355,0.14999999,-0.28712702,873,0.9555028
17480,-0.4,32.83623504638672,0.14999999,-0.36905408,874,0.9555037
17500,-0.4,32.89754128456116,0.14999999,-0.67656064,875,0.9555041
17520,-0.4,32.932881355285645,0.14999999,-0.36725017,876,0.95550454
17540,-0.4,32.97702741622925,0.14999999,-0.27676916,877,0.9555043
17560,-0.4,33.02004075050354,0.14999999,-0.26881033,878,0.95550483
17580,-0.4,33.054362058639526,0.14999999,-0.46722832,879,0.9555046
17600,-0.4,33.08324670791626,0.14999999,-0.2692446,880,0.9555055
17620,-0.4,33.112545013427734,0.14999999,-0.21679382,881,0.9555058
17640,-0.4,33.147270917892456,0.14999999,-0.23532934,882,0.9555059
17660,-0.4,33.18036437034607,0.14999999,-0.52746844,883,0.95550615
17680,-0.4,33.20894813537598,0.14999999,-0.35574436,884,0.95550674
17700,-0.4,33.237438917160034,0.14999999,-0.16415681,885,0.9555074
17720,-0.4,33.26899981498718,0.14999999,-0.5599231,886,0.95550793
17740,-0.4,33.30661702156067,0.14999999,-0.48146752,887,0.9555089
17760,-0.4,33.347872734069824,0.14999999,-0.62338996,888,0.9555096
17780,-0.4,33.38890886306763,0.14999999,-0.63592494,889,0.9555101
17800,-0.4,33.422709226608276,0.14999999,-0.6020435,890,0.9555109
17820,-0.4,33.45811080932617,0.14999999,-0.61394536,891,0.95551187
17840,-0.4,33.49418616294861,0.14999999,-0.7656617,892,0.95551246
17860,-0.4,33.53331279754639,0.14999999,-0.24557124,893,0.9555128
17880,-0.4,33.57068634033203,0.14999999,-0.22131601,894,0.9555132
17900,-0.4,33.60676383972168,0.14999999,-0.4960102,895,0.9555125
17920,-0.4,33.64542865753174,0.14999999,-0.264272,896,0.955513
17940,-0.4,33.68373727798462,0.14999999,-0.041044682,897,0.9555137
17960,-0.4,33.726402044296265,0.14999999,-0.6302257,898,0.9555139
17980,-0.4,33.767590045928955,0.14999999,-0.43932208,899,0.95551467
18000,-0.4,33.804765701293945,0.14999999,-0.6058591,900,0.9555153
18020,-0.4,33.84473633766174,0.14999999,-0.33304107,901,0.955516
18040,-0.4,33.89014172554016,0.14999999,-0.6337738,902,0.9555162
18060,-0.4,33.93977093696594,0.14999999,-0.65414405,903,0.9555169
18080,-0.4,33.96973466873169,0.14999999,-0.21161205,904,0.95551753
18100,-0.4,34.0025110244751,0.14999999,-0.7114694,905,0.95551836
18120,-0.4,34.03225040435791,0.14999999,-0.16393574,906,0.95551926
18140,-0.4,34.062703371047974,0.14999999,-0.40179443,907,0.9555197
18160,-0.4,34.09284043312073,0.14999999,-0.41090134,908,0.9555205
18180,-0.4,34.123146533966064,0.14999999,-0.40097767,909,0.95552135
18200,-0.4,34.15224885940552,0.14999999,-0.5496985,910,0.9555216
18220,-0.4,34.19161820411682,0.14999999,-0.42784983,911,0.9555223
18240,-0.4,34.22354173660278,0.14999999,-0.4597517,912,0.9555232
18260,-0.4,34.25389647483826,0.14999999,-0.47910535,913,0.9555239
18280,-0.4,34.28412199020386,0.14999999,-0.36992952,914,0.9555242
18300,-0.4,34.31421089172363,0.14999999,-0.3277523,915,0.95552504
18320,-0.4,34.34443545341492,0.14999999,-0.4028721,916,0.95552564
18340,-0.4,34.38448905944824,0.14999999,-0.46896374,917,0.9555265
18360,-0.4,34.43404459953308,0.14999999,-0.24399847,918,0.9555274
18380,-0.4,34.486424922943115,0.14999999,-0.13682914,919,0.955528
18400,-0.4,34.54413652420044,0.14999999,-0.46821204,920,0.955527
18420,-0.4,34.60931921005249,0.14999999,-0.39689383,921,0.9555277
18440,-0.4,34.66596508026123,0.14999999,-0.39775997,922,0.9555287
18460,-0.4,34.72279930114746,0.14999999,-0.430968,923,0.95552975
18480,-0.4,34.758140563964844,0.14999999,-0.14892802,924,0.95553035
18500,-0.4,34.79111671447754,0.14999999,-0.306929,925,0.9555297
18520,-0.4,34.81962871551514,0.14999999,-0.24301572,926,0.9555304
18540,-0.4,34.84832692146301,0.14999999,-0.65660524,927,0.9555311
18560,-0.4,34.87604260444641,0.14999999,-0.42837325,928,0.9555315
18580,-0.4,34.90426301956177,0.14999999,-0.29760298,929,0.9555324
18600,-0.4,34.93778324127197,0.14999999,-0.4390319,930,0.955533
18620,-0.4,34.971654415130615,0.14999999,-0.5673369,931,0.9555336
18640,-0.4,35.00504279136658,0.14999999,-0.63015795,932,0.9555335
18660,-0.4,35.03821158409119,0.14999999,-0.42941698,933,0.9555342
18680,-0.4,35.07247710227966,0.14999999,-0.18327954,934,0.9555348
18700,-0.4,35.10680961608887,0.14999999,-0.5021866,935,0.9555325
18720,-0.4,35.140817642211914,0.14999999,-0.2527175,936,0.95553315
18740,-0.4,35.17453670501709,0.14999999,-0.0065344274,937,0.95553344
18760,-0.4,35.210596323013306,0.14999999,-0.50665164,938,0.95553035
18780,-0.4,35.24555587768555,0.14999999,-0.35474986,939,0.95553106
18800,-0.4,35.279381275177,0.14999999,-0.5244216,940,0.95553184
18820,-0.4,35.31692409515381,0.14999999,-0.15926342,941,0.9555323
18840,-0.4,35.35114884376526,0.14999999,-0.40390107,942,0.95553195
18860,-0.4,35.3910014629364,0.14999999,-0.22743654,943,0.9555323
18880,-0.4,35.42897367477417,0.14999999,-0.3617451,944,0.95553225
18900,-0.4,35.46231532096863,0.14999999,-0.5638251,945,0.95553297
18920,-0.4,35.495574712753296,0.14999999,-0.29755372,946,0.9555337
18940,-0.4,35.52929496765137,0.14999999,-0.43254262,947,0.95553416
18960,-0.4,35.56908559799194,0.14999999,-0.4403437,948,0.9555349
18980,-0.4,35.607787132263184,0.14999999,-0.3887373,949,0.9555356
19000,-0.4,35.64640235900879,0.14999999,-0.5023347,950,0.9555364
19020,-0.4,35.683345079422,0.14999999,-0.34968,951,0.95553726
19040,-0.4,35.71934938430786,0.14999999,-0.38070086,952,0.95553756
19060,-0.4,35.75416564941406,0.14999999,-0.5502534,953,0.95553815
19080,-0.4,35.787556648254395,0.14999999,-0.35115153,954,0.95553905
19100,-0.4,35.81999468803406,0.14999999,-0.48771194,955,0.95553905
19120,-0.4,35.85126066207886,0.14999999,-0.6066839,956,0.9555392
19140,-0.4,35.89376163482666,0.14999999,-0.5406223,957,0.9555398
19160,-0.4,35.931408166885376,0.14999999,-0.40718997,958,0.95554054
19180,-0.4,35.96731162071228,0.14999999,-0.27552944,959,0.9555404
19200,-0.4,36.01679706573486,0.14999999,-0.5341738,960,0.9555411
19220,-0.4,36.058313846588135,0.14999999,-0.32317734,961,0.95554215
19240,-0.4,36.09788155555725,0.14999999,-0.74291694,962,0.9555418
19260,-0.4,36.13863754272461,0.14999999,-0.4604744,963,0.9555424
19280,-0.4,36.17674493789673,0.14999999,-0.29680458,964,0.9555426
19300,-0.4,36.22180390357971,0.14999999,-0.27697152,965,0.9555426
19320,-0.4,36.261533975601196,0.14999999,-0.2920094,966,0.9555429
19340,-0.4,36.32585310935974,0.14999999,-0.5652251,967,0.9555427
19360,-0.4,36.36484360694885,0.14999999,-0.1474298,968,0.9555432
19380,-0.4,36.401979207992554,0.14999999,-0.2423262,969,0.9555436
19400,-0.4,36.443174839019775,0.14999999,-0.55531305,970,0.9555431
19420,-0.4,36.477113246917725,0.14999999,-0.70815647,971,0.95554316
19440,-0.4,36.52146601676941,0.14999999,-0.47303843,972,0.9555437
19460,-0.4,36.60413336753845,0.14999999,-0.8053056,973,0.95554394
19480,-0.4,36.65649938583374,0.14999999,-0.30715358,974,0.9555443
19500,-0.4,36.73292350769043,0.14999999,-0.31015313,975,0.95554435
19520,-0.4,36.798880100250244,0.14999999,-0.5298972,976,0.9555444
19540,-0.4,36.84597897529602,0.14999999,-0.5388293,977,0.9555449
19560,-0.4,36.90656924247742,0.14999999,-0.5124172,978,0.95554537
19580,-0.4,36.9609649181366,0.14999999,-0.34505847,979,0.9555461
19600,-0.4,37.01053762435913,0.14999999,-0.75722516,980,0.9555458
19620,-0.4,37.06717014312744,0.14999999,-0.4544735,981,0.9555466
19640,-0.4,37.116156339645386,0.14999999,-0.3201965,982,0.9555475
19660,-0.4,37.18697190284729,0.14999999,-0.26607025,983,0.9555483
19680,-0.4,37.24057698249817,0.14999999,-0.41572908,984,0.95554864
19700,-0.4,37.2916738986969,0.14999999,-0.37624502,985,0.9555493
19720,-0.4,37.337904930114746,0.14999999,-0.18886268,986,0.95555
19740,-0.4,37.38048553466797,0.14999999,-0.47360522,987,0.95554894
19760,-0.4,37.42174243927002,0.14999999,-0.44383964,988,0.9555498
19780,-0.4,37.46678638458252,0.14999999,-0.26468945,989,0.95555025
19800,-0.4,37.507875204086304,0.14999999,-0.27609092,990,0.9555506
19820,-0.4,37.54984998703003,0.14999999,-0.5182062,991,0.95555127
19840,-0.4,37.59315776824951,0.14999999,-0.18323657,992,0.95555174
19860,-0.4,37.636300563812256,0.14999999,-0.40095717,993,0.9555518
19880,-0.4,37.670777559280396,0.14999999,-0.3100492,994,0.9555518
19900,-0.4,37.701711654663086,0.14999999,-0.35667008,995,0.95555264
19920,-0.4,37.733131647109985,0.14999999,-0.47756404,996,0.95555294
19940,-0.4,37.76829528808594,0.14999999,-0.16903336,997,0.9555534
19960,-0.4,37.81503891944885,0.14999999,-0.3487384,998,0.95555407
19980,-0.4,37.86430764198303,0.14999999,-0.5675535,999,0.95555454
20000,-0.4,37.932963609695435,0.14999999,-0.23334317,1000,0.9555545
20020,-0.4,37.979554891586304,0.14999999,-0.6799346,1001,0.95555514
20040,-0.4,38.02899146080017,0.14999999,-0.44075122,1002,0.9555558
20060,-0.4,38.0713632106781,0.14999999,-0.43278527,1003,0.9555566
20080,-0.4,38.117172718048096,0.14999999,-0.38812178,1004,0.95555717
20100,-0.4,38.158043384552,0.14999999,-0.46141654,1005,0.95555747
20120,-0.4,38.20064449310303,0.14999999,-0.12547934,1006,0.9555584
20140,-0.4,38.24291205406189,0.14999999,-0.49987242,1007,0.955558
20160,-0.4,38.28884840011597,0.14999999,-0.35358116,1008,0.9555587
20180,-0.4,38.3401095867157,0.14999999,-0.3786335,1009,0.95555913
20200,-0.4,38.391772985458374,0.14999999,-0.6251412,1010,0.9555596
20220,-0.4,38.435901165008545,0.14999999,-0.5068866,1011,0.95556027
20240,-0.4,38.47835445404053,0.14999999,-0.639924,1012,0.95556086
20260,-0.4,38.517754554748535,0.14999999,-0.45273826,1013,0.9555615
20280,-0.4,38.570924043655396,0.14999999,-0.09474847,1014,0.95556194
20300,-0.4,38.62061047554016,0.14999999,-0.36633235,1015,0.9555615
20320,-0.4,38.68480324745178,0.14999999,-0.36476523,1016,0.955562
20340,-0.4,38.74032926559448,0.14999999,-0.60516393,1017,0.9555627
20360,-0.4,38.79024052619934,0.14999999,-0.45155373,1018,0.955563
20380,-0.4,38.82963752746582,0.14999999,-0.5235249,1019,0.95556355
20400,-0.4,38.864189863204956,0.14999999,-0.46523127,1020,0.95556414
20420,-0.4,38.908726930618286,0.14999999,-0.40312368,1021,0.95556486
20440,-0.4,38.955827474594116,0.14999999,-0.42367688,1022,0.95556545
20460,-0.4,39.00074005126953,0.14999999,-0.6720895,1023,0.9555663
20480,-0.4,39.049397468566895,0.14999999,-0.3903603,1024,0.955567
20500,-0.4,39.088255882263184,0.14999999,-0.36746964,1025,0.9555676
20520,-0.4,39.1231894493103,0.14999999,-0.40277377,1026,0.9555677
20540,-0.4,39.16026735305786,0.14999999,-0.40832928,1027,0.9555683
20560,-0.4,39.19715881347656,0.14999999,-0.48783427,1028,0.95556873
20580,-0.4,39.23488736152649,0.14999999,-0.42524037,1029,0.9555692
20600,-0.4,39.26885676383972,0.14999999,-0.3431483,1030,0.9555696
20620,-0.4,39.30218839645386,0.14999999,-0.15073709,1031,0.95556945
20640,-0.4,39.34787130355835,0.14999999,-0.53848845,1032,0.95556897
20660,-0.4,39.394718408584595,0.14999999,-0.4845477,1033,0.9555696
20680,-0.4,39.42645525932312,0.14999999,-0.3632592,1034,0.9555697
20700,-0.4,39.46908164024353,0.14999999,-0.36167032,1035,0.9555695
20720,-0.4,39.500317335128784,0.14999999,-0.50306696,1036,0.95557004
20740,-0.4,39.54265856742859,0.14999999,-0.6675961,1037,0.9555703
20760,-0.4,39.57691049575806,0.14999999,-0.21169606,1038,0.95557094
20780,-0.4,39.62009596824646,0.14999999,-0.22264181,1039,0.9555715
20800,-0.4,39.65240716934204,0.14999999,-0.5928455,1040,0.9555716
20820,-0.4,39.68517994880676,0.14999999,-0.37786275,1041,0.9555721
20840,-0.4,39.7168755531311,0.14999999,-0.34226477,1042,0.95557225
20860,-0.4,39.755151987075806,0.14999999,-0.33982763,1043,0.95557225
20880,-0.4,39.792622327804565,0.14999999,-0.43855214,1044,0.9555731
20900,-0.4,39.836827754974365,0.14999999,-0.46872666,1045,0.95557356
20920,-0.4,39.8715922832489,0.14999999,-0.5462659,1046,0.95557433
20940,-0.4,39.91446590423584,0.14999999,-0.55975276,1047,0.95557517
20960,-0.4,39.96536660194397,0.14999999,-0.343402,1048,0.95557576
20980,-0.4,40.01873826980591,0.14999999,-0.27532557,1049,0.955576
21000,-0.4,40.061368465423584,0.14999999,-0.30958205,1050,0.9555762
21020,-0.4,40.103506565093994,0.14999999,-0.44934776,1051,0.9555766
21040,-0.4,40.148003339767456,0.14999999,-0.4689919,1052,0.9555771
21060,-0.4,40.1862518787384,0.14999999,-0.31153527,1053,0.9555776
21080,-0.4,40.22994875907898,0.14999999,-0.3234467,1054,0.95557773
21100,-0.4,40.2792603969574,0.14999999,-0.3520982,1055,0.95557785
21120,-0.4,40.31088161468506,0.14999999,-0.56639063,1056,0.9555782
21140,-0.4,40.34282398223877,0.14999999,-0.37411132,1057,0.9555787
21160,-0.4,40.37393569946289,0.14999999,-0.30676457,1058,0.95557886
21180,-0.4,40.40495491027832,0.14999999,-0.21571809,1059,0.955579
21200,-0.4,40.43662357330322,0.14999999,-0.29977104,1060,0.9555795
21220,-0.4,40.47838377952576,0.14999999,-0.18721598,1061,0.9555803
21240,-0.4,40.51429009437561,0.14999999,-0.44073337,1062,0.9555797
21260,-0.4,40.55387830734253,0.14999999,-0.0326522,1063,0.9555803
21280,-0.4,40.59369111061096,0.14999999,-0.5930024,1064,0.9555797
21300,-0.4,40.630643129348755,0.14999999,-0.292899,1065,0.9555802
21320,-0.4,40.666890144348145,0.14999999,-0.44229758,1066,0.9555805
21340,-0.4,40.70841598510742,0.14999999,-0.3270381,1067,0.95558125
21360,-0.4,40.746681928634644,0.14999999,-0.13579488,1068,0.95558184
21380,-0.4,40.77787208557129,0.14999999,-0.5433896,1069,0.95558
21400,-0.4,40.813881635665894,0.14999999,-0.18324399,1070,0.9555804
21420,-0.4,40.84748554229736,0.14999999,-0.22339478,1071,0.95558065
21440,-0.4,40.88143754005432,0.14999999,-0.2230855,1072,0.9555814
21460,-0.4,40.91699957847595,0.14999999,-0.47089088,1073,0.9555814
21480,-0.4,40.951695680618286,0.14999999,-0.37566844,1074,0.95558155
21500,-0.4,40.98615789413452,0.14999999,-0.19220832,1075,0.9555823
21520,-0.4,41.029499530792236,0.14999999,-0.5741465,1076,0.9555825
21540,-0.4,41.07528805732727,0.14999999,-0.5449067,1077,0.955583
21560,-0.4,41.11248064041138,0.14999999,-0.34180877,1078,0.9555839
21580,-0.4,41.166693687438965,0.14999999,-0.56915,1079,0.95558405
21600,-0.4,41.1980996131897,0.14999999,-0.49053967,1080,0.9555847
21620,-0.4,41.24195742607117,0.14999999,-0.08679575,1081,0.95558536
21640,-0.4,41.278170108795166,0.14999999,-0.20212616,1082,0.9555846
21660,-0.4,41.310627698898315,0.14999999,-0.72357064,1083,0.9555845
21680,-0.4,41.347814083099365,0.14999999,-0.37113938,1084,0.9555854
21700,-0.4,41.389952659606934,0.14999999,-0.28520444,1085,0.9555861
21720,-0.4,41.433881998062134,0.14999999,-0.4955793,1086,0.9555854
21740,-0.4,41.46422743797302,0.14999999,-0.084819615,1087,0.95558596
21760,-0.4,41.499900817871094,0.14999999,-0.3952529,1088,0.95558304
21780,-0.4,41.5557074546814,0.14999999,-0.3642364,1089,0.95558345
21800,-0.4,41.60937571525574,0.14999999,-0.26441932,1090,0.95558345
21820,-0.4,41.65846085548401,0.14999999,-0.36794245,1091,0.9555831
21840,-0.4,41.70242524147034,0.14999999,-0.48669517,1092,0.9555835
21860,-0.4,41.742453813552856,0.14999999,-0.48693183,1093,0.95558393
21880,-0.4,41.790486335754395,0.14999999,-0.48658955,1094,0.95558447
21900,-0.4,41.833537578582764,0.14999999,-0.30725026,1095,0.95558536
21920,-0.4,41.869378089904785,0.14999999,-0.24780561,1096,0.9555858
21940,-0.4,41.90796399116516,0.14999999,-0.28658962,1097,0.955586
21960,-0.4,41.93857717514038,0.14999999,-0.29000902,1098,0.9555866
21980,-0.4,41.974679470062256,0.14999999,-0.58696735,1099,0.95558685
22000,-0.4,42.007848262786865,0.14999999,-0.6514872,1100,0.95558715
22020,-0.4,42.039361000061035,0.14999999,-0.5653925,1101,0.9555877
22040,-0.4,42.07689881324768,0.14999999,-0.059408545,1102,0.95558834
22060,-0.4,42.13324236869812,0.14999999,-0.2916656,1103,0.9555881
22080,-0.4,42.1776077747345,0.14999999,-0.35166737,1104,0.9555883
22100,-0.4,42.234509229660034,0.14999999,-0.40348753,1105,0.9555885
22120,-0.4,42.290422201156616,0.14999999,-0.33246082,1106,0.9555891
22140,-0.4,42.3461709022522,0.14999999,-0.48284233,1107,0.95558965
22160,-0.4,42.382394552230835,0.14999999,-0.16920406,1108,0.9555902
22180,-0.4,42.4197473526001,0.14999999,0.091525614,1109,0.9555904
22200,-0.4,42.460272550582886,0.14999999,-0.22515921,1110,0.95554626
22220,-0.4,42.491135120391846,0.14999999,-0.1448549,1111,0.95554584
22240,-0.4,42.5207085609436,0.14999999,-0.34629408,1112,0.95554596
22260,-0.4,42.552329540252686,0.14999999,-0.35716245,1113,0.95554656
22280,-0.4,42.58201837539673,0.14999999,-0.39484778,1114,0.95554703
22300,-0.4,42.613648653030396,0.14999999,-0.22736351,1115,0.9555476
22320,-0.4,42.643330812454224,0.14999999,-0.06195724,1116,0.95554817
22340,-0.4,42.67213034629822,0.14999999,-0.5541916,1117,0.9555475
22360,-0.4,42.70048427581787,0.14999999,-0.291351,1118,0.95554805
22380,-0.4,42.732138872146606,0.14999999,-0.38605937,1119,0.9555484
22400,-0.4,42.76061487197876,0.14999999,-0.49088,1120,0.9555489
22420,-0.4,42.789061546325684,0.14999999,-0.4527592,1121,0.95554966
22440,-0.4,42.81778335571289,0.14999999,-0.28115007,1122,0.9555501
22460,-0.4,42.847312927246094,0.14999999,-0.33858973,1123,0.9555503
22480,-0.4,42.87784218788147,0.14999999,-0.35993287,1124,0.9555507
22500,-0.4,42.912237882614136,0.14999999,-0.56621575,1125,0.9555511
22520,-0.4,42.9657769203186,0.14999999,-0.41333798,1126,0.9555517
