LQGmu1_higher,TimestepsSoFar,ReturnMean,Iteration,LQGsigma_higher,TimeElapsed,LQGmu1_actor
-0.66,7500,0.95613486,375,0.14999999,9.20273470878601,-0.55436707
-0.66,7520,0.9561344,376,0.14999999,9.226429462432861,-0.5389604
-0.66,7540,0.95613533,377,0.14999999,9.256408214569092,-0.73850876
-0.66,7560,0.9561353,378,0.14999999,9.287471532821655,-0.6380101
-0.66,7580,0.956135,379,0.14999999,9.315218687057495,-1.0376971
-0.66,7600,0.9561346,380,0.14999999,9.335368394851685,-0.5828865
-0.66,7620,0.95613456,381,0.14999999,9.358415842056274,-0.79515535
-0.66,7640,0.9561335,382,0.14999999,9.380398273468018,-0.75593215
-0.66,7660,0.9561342,383,0.14999999,9.405548095703125,-0.091474414
-0.66,7680,0.956132,384,0.14999999,9.43100619316101,-0.7925354
-0.66,7700,0.95613235,385,0.14999999,9.459102869033813,-0.4876486
-0.66,7720,0.9561313,386,0.14999999,9.483854055404663,-0.7772063
-0.66,7740,0.9561316,387,0.14999999,9.506565570831299,-0.6941085
-0.66,7760,0.95613176,388,0.14999999,9.531388282775879,-0.84857357
-0.66,7780,0.9561313,389,0.14999999,9.553588390350342,-0.63045806
-0.66,7800,0.9561314,390,0.14999999,9.578790664672852,-0.6738004
-0.66,7820,0.9561311,391,0.14999999,9.602344512939453,-0.74622315
-0.66,7840,0.9561316,392,0.14999999,9.622207880020142,-0.651981
-0.66,7860,0.9561319,393,0.14999999,9.653815746307373,-0.70507467
-0.66,7880,0.95613253,394,0.14999999,9.682722568511963,-0.54181105
-0.66,7900,0.9561327,395,0.14999999,9.705357551574707,-0.55393153
-0.66,7920,0.9561323,396,0.14999999,9.729471445083618,-0.5537986
-0.66,7940,0.95613277,397,0.14999999,9.75643253326416,-0.63105947
-0.66,7960,0.95613337,398,0.14999999,9.770849227905273,-0.7842817
-0.66,7980,0.9561333,399,0.14999999,9.800111293792725,-0.49516475
-0.66,8000,0.9561339,400,0.14999999,9.826098680496216,-0.47132206
-0.66,8020,0.95613325,401,0.14999999,9.855335235595703,-0.7413411
-0.66,8040,0.9561332,402,0.14999999,9.879311800003052,-0.65738326
-0.66,8060,0.9561333,403,0.14999999,9.912960290908813,-0.5707049
-0.66,8080,0.9561337,404,0.14999999,9.935190439224243,-0.621634
-0.66,8100,0.9561332,405,0.14999999,9.952631711959839,-0.5822892
-0.66,8120,0.9561332,406,0.14999999,9.974352598190308,-0.73903376
-0.66,8140,0.9561331,407,0.14999999,9.992194414138794,-0.46841156
-0.66,8160,0.95613366,408,0.14999999,10.01146125793457,-0.29052925
-0.66,8180,0.9561321,409,0.14999999,10.028144836425781,-0.65453756
-0.66,8200,0.9561318,410,0.14999999,10.054441213607788,-0.7080976
-0.66,8220,0.95613164,411,0.14999999,10.080777406692505,-0.43375787
-0.66,8240,0.9561322,412,0.14999999,10.095888137817383,-0.50242716
-0.66,8260,0.9561329,413,0.14999999,10.118715286254883,-0.5861958
-0.66,8280,0.95613265,414,0.14999999,10.143238544464111,-0.9886068
-0.66,8300,0.9561325,415,0.14999999,10.163503408432007,-0.72779745
-0.66,8320,0.95613295,416,0.14999999,10.191454648971558,-0.6531147
-0.66,8340,0.9561331,417,0.14999999,10.217649221420288,-0.60046893
-0.66,8360,0.95613337,418,0.14999999,10.23934006690979,-0.7194865
-0.66,8380,0.9561337,419,0.14999999,10.27683162689209,-0.80612516
-0.66,8400,0.9561332,420,0.14999999,10.298807144165039,-0.5624504
-0.66,8420,0.9561334,421,0.14999999,10.328286170959473,-0.5267792
-0.66,8440,0.9561337,422,0.14999999,10.34982943534851,-0.59923077
-0.66,8460,0.9561332,423,0.14999999,10.37469482421875,-0.782295
-0.66,8480,0.95613295,424,0.14999999,10.398326396942139,-0.37567705
-0.66,8500,0.9561331,425,0.14999999,10.42189359664917,-0.77901566
-0.66,8520,0.95613265,426,0.14999999,10.447640419006348,-0.6588872
-0.66,8540,0.95613337,427,0.14999999,10.477649927139282,-1.0039597
-0.66,8560,0.9561335,428,0.14999999,10.50326156616211,-0.33060092
-0.66,8580,0.95613414,429,0.14999999,10.530524253845215,-0.55721027
-0.66,8600,0.9561346,430,0.14999999,10.557941436767578,-0.6283981
-0.66,8620,0.95613444,431,0.14999999,10.578529596328735,-0.6946499
-0.66,8640,0.95613474,432,0.14999999,10.598031997680664,-0.6467657
-0.66,8660,0.95613456,433,0.14999999,10.623306274414062,-0.65951663
-0.66,8680,0.95613444,434,0.14999999,10.64186716079712,-0.6346107
-0.66,8700,0.956135,435,0.14999999,10.66783094406128,-0.5414073
-0.66,8720,0.956135,436,0.14999999,10.684910535812378,-0.9183092
-0.66,8740,0.9561349,437,0.14999999,10.704247236251831,-0.8016681
-0.66,8760,0.9561354,438,0.14999999,10.724125146865845,-0.5509446
-0.66,8780,0.95613605,439,0.14999999,10.749974727630615,-0.6385461
-0.66,8800,0.95613617,440,0.14999999,10.787157535552979,-0.55369014
-0.66,8820,0.9561365,441,0.14999999,10.850228548049927,-0.65823627
-0.66,8840,0.95613664,442,0.14999999,10.890583515167236,-0.7789036
-0.66,8860,0.9561366,443,0.14999999,10.949244737625122,-0.48014674
-0.66,8880,0.95613676,444,0.14999999,10.979371309280396,-0.81450385
-0.66,8900,0.95613676,445,0.14999999,11.031099796295166,-0.7906082
-0.66,8920,0.9561365,446,0.14999999,11.073318719863892,-0.42698994
-0.66,8940,0.9561369,447,0.14999999,11.106804609298706,-0.7734094
-0.66,8960,0.95613736,448,0.14999999,11.13028335571289,-0.74090034
-0.66,8980,0.956137,449,0.14999999,11.152495622634888,-0.37940115
-0.66,9000,0.9561373,450,0.14999999,11.17593002319336,-1.0886306
-0.66,9020,0.95613587,451,0.14999999,11.200020790100098,-0.5680521
-0.66,9040,0.9561356,452,0.14999999,11.218924045562744,-0.9876884
-0.66,9060,0.95613474,453,0.14999999,11.240176916122437,-0.40600643
-0.66,9080,0.95613384,454,0.14999999,11.259914875030518,-0.61318886
-0.66,9100,0.95613384,455,0.14999999,11.281227827072144,-0.8677693
-0.66,9120,0.9561338,456,0.14999999,11.306855201721191,-0.80749786
-0.66,9140,0.9561339,457,0.14999999,11.327754497528076,-0.61734146
-0.66,9160,0.95613384,458,0.14999999,11.351625204086304,-0.8298976
-0.66,9180,0.95613396,459,0.14999999,11.375203371047974,-0.5486929
-0.66,9200,0.9561338,460,0.14999999,11.396219253540039,-0.7666198
-0.66,9220,0.9561338,461,0.14999999,11.425536632537842,-0.58528906
-0.66,9240,0.95613366,462,0.14999999,11.45844316482544,-0.67311627
-0.66,9260,0.95613366,463,0.14999999,11.484388589859009,-0.8247747
-0.66,9280,0.956134,464,0.14999999,11.50497055053711,-0.9831112
-0.66,9300,0.95613384,465,0.14999999,11.53055453300476,-0.76505655
-0.66,9320,0.9561335,466,0.14999999,11.551352977752686,-0.31145346
-0.66,9340,0.9561336,467,0.14999999,11.573249816894531,-0.4908082
-0.66,9360,0.95613366,468,0.14999999,11.598528146743774,-0.46744597
-0.66,9380,0.956134,469,0.14999999,11.621208190917969,-0.5881789
-0.66,9400,0.9561341,470,0.14999999,11.647837162017822,-0.58539194
-0.66,9420,0.9561344,471,0.14999999,11.670039892196655,-0.7062474
-0.66,9440,0.9561345,472,0.14999999,11.696379661560059,-1.0105201
-0.66,9460,0.95613426,473,0.14999999,11.717483043670654,-0.6273084
-0.66,9480,0.95613456,474,0.14999999,11.741381645202637,-0.565532
-0.66,9500,0.95613444,475,0.14999999,11.759456396102905,-0.5660378
-0.66,9520,0.95613486,476,0.14999999,11.780735969543457,-0.8557413
-0.66,9540,0.9561338,477,0.14999999,11.797362565994263,-0.70476717
-0.66,9560,0.95613366,478,0.14999999,11.821809530258179,-0.44438076
-0.66,9580,0.9561329,479,0.14999999,11.845402479171753,-0.67278427
-0.66,9600,0.9561331,480,0.14999999,11.865467548370361,-0.5226456
-0.66,9620,0.9561335,481,0.14999999,11.887588024139404,-0.5517566
-0.66,9640,0.9561339,482,0.14999999,11.903542757034302,-0.71010417
-0.66,9660,0.956134,483,0.14999999,11.924955129623413,-0.85758567
-0.66,9680,0.95613396,484,0.14999999,11.950006008148193,-0.78919387
-0.66,9700,0.956134,485,0.14999999,11.968994855880737,-0.5700955
-0.66,9720,0.9561342,486,0.14999999,11.99976634979248,-0.97018874
-0.66,9740,0.95613366,487,0.14999999,12.017456531524658,-0.9015916
-0.66,9760,0.9561331,488,0.14999999,12.038902044296265,-0.7863013
-0.66,9780,0.95613277,489,0.14999999,12.065173387527466,-0.54962
-0.66,9800,0.9561332,490,0.14999999,12.083411455154419,-0.65639585
-0.66,9820,0.9561335,491,0.14999999,12.107302904129028,-0.5816162
-0.66,9840,0.95613396,492,0.14999999,12.132565259933472,-0.5740314
-0.66,9860,0.9561334,493,0.14999999,12.149807929992676,-0.69947016
-0.66,9880,0.95613277,494,0.14999999,12.17667555809021,-0.76785994
-0.66,9900,0.95613265,495,0.14999999,12.19463562965393,-0.58129686
-0.66,9920,0.956132,496,0.14999999,12.22352147102356,-0.89333475
-0.66,9940,0.9561319,497,0.14999999,12.250199794769287,-0.50660765
-0.66,9960,0.9561319,498,0.14999999,12.277122497558594,-0.6223786
-0.66,9980,0.9561321,499,0.14999999,12.29326605796814,-0.710665
-0.66,10000,0.95613235,500,0.14999999,12.317416667938232,-0.7150982
-0.66,10020,0.95613265,501,0.14999999,12.337311029434204,-0.5642974
-0.66,10040,0.9561325,502,0.14999999,12.357707023620605,-0.59179765
-0.66,10060,0.95613307,503,0.14999999,12.386404514312744,-0.88791716
-0.66,10080,0.95613277,504,0.14999999,12.402350902557373,-0.59847426
-0.66,10100,0.956133,505,0.14999999,12.425118684768677,-0.1910753
-0.66,10120,0.9561311,506,0.14999999,12.4417085647583,-0.8479733
-0.66,10140,0.95613116,507,0.14999999,12.467772006988525,-0.95446974
-0.66,10160,0.95613164,508,0.14999999,12.492486000061035,-0.97232056
-0.66,10180,0.95613086,509,0.14999999,12.513059616088867,-0.687887
-0.66,10200,0.9561303,510,0.14999999,12.539483547210693,-0.9167048
-0.66,10220,0.9561306,511,0.14999999,12.559369564056396,-0.6295212
-0.66,10240,0.9561306,512,0.14999999,12.57789921760559,-0.46751207
-0.66,10260,0.9561294,513,0.14999999,12.604527473449707,-0.5115754
-0.66,10280,0.95612985,514,0.14999999,12.621608257293701,-0.84877783
-0.66,10300,0.95612997,515,0.14999999,12.644294738769531,-0.649606
-0.66,10320,0.95612967,516,0.14999999,12.6598961353302,-0.5018923
-0.66,10340,0.95612967,517,0.14999999,12.6776864528656,-0.6227954
-0.66,10360,0.9561302,518,0.14999999,12.693934917449951,-0.47372895
-0.66,10380,0.9561309,519,0.14999999,12.710606098175049,-0.528474
-0.66,10400,0.95613134,520,0.14999999,12.729056358337402,-0.9442431
-0.66,10420,0.9561315,521,0.14999999,12.754173517227173,-0.59969485
-0.66,10440,0.95613176,522,0.14999999,12.772950649261475,-0.6236814
-0.66,10460,0.9561317,523,0.14999999,12.791410446166992,-0.43063688
-0.66,10480,0.95613176,524,0.14999999,12.809349060058594,-0.60995543
-0.66,10500,0.95613205,525,0.14999999,12.836068153381348,-0.7287882
-0.66,10520,0.9561319,526,0.14999999,12.860369205474854,-0.8006687
-0.66,10540,0.95613134,527,0.14999999,12.882579803466797,-0.7522674
-0.66,10560,0.9561318,528,0.14999999,12.902917861938477,-0.47687337
-0.66,10580,0.9561317,529,0.14999999,12.924079418182373,-0.7143857
-0.66,10600,0.95613194,530,0.14999999,12.94241976737976,-0.77960646
-0.66,10620,0.9561317,531,0.14999999,12.962526559829712,-0.6885463
-0.66,10640,0.95613134,532,0.14999999,12.979174852371216,-0.71344537
-0.66,10660,0.95613104,533,0.14999999,13.007478475570679,-0.63804525
-0.66,10680,0.9561307,534,0.14999999,13.031321048736572,-0.53491706
-0.66,10700,0.9561307,535,0.14999999,13.0557541847229,-0.5545026
-0.66,10720,0.9561302,536,0.14999999,13.084369659423828,-0.69540083
-0.66,10740,0.9561294,537,0.14999999,13.11078929901123,-0.6877602
-0.66,10760,0.95612955,538,0.14999999,13.134034156799316,-0.5220408
-0.66,10780,0.95612967,539,0.14999999,13.156181812286377,-0.7263562
-0.66,10800,0.95612997,540,0.14999999,13.177902698516846,-0.34784767
-0.66,10820,0.95612884,541,0.14999999,13.197587490081787,-0.739403
-0.66,10840,0.95612824,542,0.14999999,13.220314502716064,-0.69832367
-0.66,10860,0.9561284,543,0.14999999,13.247874736785889,-0.416646
-0.66,10880,0.9561287,544,0.14999999,13.27432656288147,-0.7358588
-0.66,10900,0.9561291,545,0.14999999,13.297193050384521,-0.39803845
-0.66,10920,0.956128,546,0.14999999,13.329606056213379,-0.5466421
-0.66,10940,0.95612764,547,0.14999999,13.347998142242432,-0.38648385
-0.66,10960,0.9561275,548,0.14999999,13.36729621887207,-0.636224
-0.66,10980,0.9561274,549,0.14999999,13.3942129611969,-0.52033424
-0.66,11000,0.95612794,550,0.14999999,13.415077686309814,-0.8070016
-0.66,11020,0.956128,551,0.14999999,13.450890064239502,-0.88807774
-0.66,11040,0.9561281,552,0.14999999,13.475760698318481,-0.73561794
-0.66,11060,0.95612806,553,0.14999999,13.499848127365112,-0.5754667
-0.66,11080,0.9561285,554,0.14999999,13.515537023544312,-0.6201729
-0.66,11100,0.9561281,555,0.14999999,13.535092115402222,-0.5775647
-0.66,11120,0.9561285,556,0.14999999,13.558875560760498,-0.43076932
-0.66,11140,0.9561289,557,0.14999999,13.576027393341064,-0.5447112
-0.66,11160,0.95612866,558,0.14999999,13.595272541046143,-0.48635858
-0.66,11180,0.9561286,559,0.14999999,13.61818242073059,-0.7422558
-0.66,11200,0.95612836,560,0.14999999,13.637581586837769,-0.57840216
-0.66,11220,0.95612854,561,0.14999999,13.65687084197998,-0.34087342
-0.66,11240,0.9561291,562,0.14999999,13.680649757385254,-0.49597156
-0.66,11260,0.9561295,563,0.14999999,13.698885679244995,-0.5104493
-0.66,11280,0.95612967,564,0.14999999,13.717150688171387,-0.19837475
-0.66,11300,0.95612943,565,0.14999999,13.737542629241943,-0.69187427
-0.66,11320,0.95612943,566,0.14999999,13.76958441734314,-0.5127003
-0.66,11340,0.95612985,567,0.14999999,13.788055419921875,-0.89047205
-0.66,11360,0.9561295,568,0.14999999,13.805793285369873,-0.59547496
-0.66,11380,0.9561298,569,0.14999999,13.835988759994507,-0.65015024
-0.66,11400,0.9561297,570,0.14999999,13.863266468048096,-0.82954705
-0.66,11420,0.9561297,571,0.14999999,13.883039712905884,-0.57748646
-0.66,11440,0.9561299,572,0.14999999,13.908849954605103,-0.8095691
-0.66,11460,0.9561301,573,0.14999999,13.936775922775269,-0.69501007
-0.66,11480,0.9561304,574,0.14999999,13.951670408248901,-0.7203278
-0.66,11500,0.95613027,575,0.14999999,13.974034547805786,-0.1297425
-0.66,11520,0.9561288,576,0.14999999,14.003999471664429,-0.5584713
-0.66,11540,0.9561276,577,0.14999999,14.020819187164307,-0.20118135
-0.66,11560,0.956128,578,0.14999999,14.047310829162598,-0.72770005
-0.66,11580,0.95612806,579,0.14999999,14.067458868026733,-0.68981737
-0.66,11600,0.95612836,580,0.14999999,14.089323043823242,-1.0099653
-0.66,11620,0.95612746,581,0.14999999,14.10654354095459,-0.6779613
-0.66,11640,0.9561277,582,0.14999999,14.123401641845703,-0.68573886
-0.66,11660,0.9561282,583,0.14999999,14.142317295074463,-0.6645637
-0.66,11680,0.9561274,584,0.14999999,14.160077095031738,-0.5508459
-0.66,11700,0.95612645,585,0.14999999,14.175098896026611,-0.8062951
-0.66,11720,0.95612633,586,0.14999999,14.195011615753174,-0.5073041
-0.66,11740,0.9561262,587,0.14999999,14.221410274505615,-0.75069726
-0.66,11760,0.9561264,588,0.14999999,14.242202758789062,-0.504504
-0.66,11780,0.9561264,589,0.14999999,14.263509035110474,-0.75312436
-0.66,11800,0.9561265,590,0.14999999,14.279874086380005,-0.5013861
-0.66,11820,0.95612633,591,0.14999999,14.304279804229736,-0.72792286
-0.66,11840,0.9561262,592,0.14999999,14.321202754974365,-0.8542782
-0.66,11860,0.95612645,593,0.14999999,14.341516017913818,-0.8357054
-0.66,11880,0.9561268,594,0.14999999,14.36752200126648,-0.56662303
-0.66,11900,0.9561271,595,0.14999999,14.383361101150513,-0.72413516
-0.66,11920,0.95612717,596,0.14999999,14.406851530075073,-0.6214771
-0.66,11940,0.95612705,597,0.14999999,14.433973550796509,-0.47884995
-0.66,11960,0.95612735,598,0.14999999,14.455536842346191,-0.71785486
-0.66,11980,0.9561272,599,0.14999999,14.482302188873291,-0.5364256
-0.66,12000,0.9561274,600,0.14999999,14.502943992614746,-0.6086291
-0.66,12020,0.9561274,601,0.14999999,14.521471738815308,-0.96528715
-0.66,12040,0.9561271,602,0.14999999,14.544861316680908,-0.85384244
-0.66,12060,0.9561266,603,0.14999999,14.563960313796997,-0.6916717
-0.66,12080,0.9561265,604,0.14999999,14.589976072311401,-0.5859957
-0.66,12100,0.9561265,605,0.14999999,14.615594148635864,-0.75332296
-0.66,12120,0.956126,606,0.14999999,14.633422136306763,-0.69930696
-0.66,12140,0.9561257,607,0.14999999,14.653489589691162,-1.0683967
-0.66,12160,0.9561254,608,0.14999999,14.671334981918335,-0.7902316
-0.66,12180,0.95612526,609,0.14999999,14.694558382034302,-0.49614173
-0.66,12200,0.95612425,610,0.14999999,14.718214273452759,-0.7499181
-0.66,12220,0.9561242,611,0.14999999,14.740391969680786,-0.76723254
-0.66,12240,0.9561237,612,0.14999999,14.762651205062866,-0.57017034
-0.66,12260,0.9561237,613,0.14999999,14.778862714767456,-0.61849165
-0.66,12280,0.95612377,614,0.14999999,14.799367189407349,-0.54991925
-0.66,12300,0.95612437,615,0.14999999,14.815562963485718,-0.87678623
-0.66,12320,0.95612425,616,0.14999999,14.835267066955566,-0.49252242
-0.66,12340,0.9561241,617,0.14999999,14.852623224258423,-0.6463617
-0.66,12360,0.956124,618,0.14999999,14.876010656356812,-1.1366019
-0.66,12380,0.9561233,619,0.14999999,14.896864652633667,-0.6411766
-0.66,12400,0.9561228,620,0.14999999,14.922984838485718,-0.7654007
-0.66,12420,0.9561231,621,0.14999999,14.95360779762268,-0.57141125
-0.66,12440,0.9561233,622,0.14999999,14.975926876068115,-0.43965867
-0.66,12460,0.95612335,623,0.14999999,14.995852708816528,-0.6441057
-0.66,12480,0.95612353,624,0.14999999,15.024070978164673,-0.600114
-0.66,12500,0.9561237,625,0.14999999,15.040940523147583,-0.6313668
-0.66,12520,0.9561239,626,0.14999999,15.062409162521362,-0.6256521
-0.66,12540,0.9561237,627,0.14999999,15.083445072174072,-0.9303804
-0.66,12560,0.95612377,628,0.14999999,15.106399774551392,-0.7039631
-0.66,12580,0.9561235,629,0.14999999,15.132032632827759,-0.62215215
-0.66,12600,0.95612395,630,0.14999999,15.157064437866211,-0.5310989
-0.66,12620,0.9561243,631,0.14999999,15.176349878311157,-0.62549734
-0.66,12640,0.9561246,632,0.14999999,15.200091123580933,-0.70577693
-0.66,12660,0.9561251,633,0.14999999,15.218717336654663,-0.6189448
-0.66,12680,0.9561256,634,0.14999999,15.246632814407349,-0.5041254
-0.66,12700,0.9561259,635,0.14999999,15.272241830825806,-0.6381536
-0.66,12720,0.956126,636,0.14999999,15.292335987091064,-0.6565174
-0.66,12740,0.95612633,637,0.14999999,15.322835683822632,-0.7146033
-0.66,12760,0.95612645,638,0.14999999,15.347684621810913,-0.5947029
-0.66,12780,0.9561265,639,0.14999999,15.375165462493896,-0.5901595
-0.66,12800,0.9561268,640,0.14999999,15.401832342147827,-0.5433602
-0.66,12820,0.95612687,641,0.14999999,15.427392482757568,-0.64867526
-0.66,12840,0.9561271,642,0.14999999,15.45723295211792,-0.55111223
-0.66,12860,0.9561272,643,0.14999999,15.483925580978394,-0.59166604
-0.66,12880,0.95612645,644,0.14999999,15.503301620483398,-0.7788789
-0.66,12900,0.9561262,645,0.14999999,15.531109094619751,-0.7020889
-0.66,12920,0.95612586,646,0.14999999,15.56139588356018,-0.9769075
-0.66,12940,0.95612526,647,0.14999999,15.58376145362854,-0.6452616
-0.66,12960,0.956125,648,0.14999999,15.611728191375732,-0.5313643
-0.66,12980,0.956125,649,0.14999999,15.632117509841919,-0.64675945
-0.66,13000,0.95612514,650,0.14999999,15.648897886276245,-0.60373306
-0.66,13020,0.9561252,651,0.14999999,15.6763277053833,-0.44656512
-0.66,13040,0.95612544,652,0.14999999,15.699725866317749,-0.48346218
-0.66,13060,0.95612526,653,0.14999999,15.717222929000854,-0.5708037
-0.66,13080,0.95612526,654,0.14999999,15.738949537277222,-0.5422592
-0.66,13100,0.9561256,655,0.14999999,15.755180597305298,-0.8089822
-0.66,13120,0.9561254,656,0.14999999,15.777650594711304,-0.6000349
-0.66,13140,0.9561253,657,0.14999999,15.79388952255249,-0.8477466
-0.66,13160,0.9561252,658,0.14999999,15.812029123306274,-0.68802524
-0.66,13180,0.9561251,659,0.14999999,15.82792067527771,-0.6962498
-0.66,13200,0.9561255,660,0.14999999,15.850587129592896,-0.60152125
-0.66,13220,0.9561257,661,0.14999999,15.866598129272461,-0.7418266
-0.66,13240,0.95612586,662,0.14999999,15.887048244476318,-0.5568737
-0.66,13260,0.95612633,663,0.14999999,15.902664422988892,-0.43773273
-0.66,13280,0.95612574,664,0.14999999,15.921970844268799,-0.42402932
-0.66,13300,0.9561258,665,0.14999999,15.937573432922363,-0.76303416
-0.66,13320,0.9561258,666,0.14999999,15.956461906433105,-0.5644001
-0.66,13340,0.9561263,667,0.14999999,15.971559524536133,-0.5531007
-0.66,13360,0.9561265,668,0.14999999,15.991535186767578,-0.6953681
-0.66,13380,0.9561264,669,0.14999999,16.006850957870483,-0.32232943
-0.66,13400,0.95612663,670,0.14999999,16.02492380142212,-0.341959
-0.66,13420,0.95612663,671,0.14999999,16.040507555007935,-0.72652185
-0.66,13440,0.9561268,672,0.14999999,16.061343908309937,-0.5701634
-0.66,13460,0.95612705,673,0.14999999,16.076796770095825,-0.7971201
-0.66,13480,0.95612705,674,0.14999999,16.10009241104126,-0.50942147
-0.66,13500,0.9561273,675,0.14999999,16.134415864944458,-0.78735685
-0.66,13520,0.9561273,676,0.14999999,16.169965505599976,-0.6339821
-0.66,13540,0.95612717,677,0.14999999,16.205405712127686,-0.8289441
-0.66,13560,0.95612705,678,0.14999999,16.238396883010864,-0.55917287
-0.66,13580,0.95612735,679,0.14999999,16.271236896514893,-0.9016713
-0.66,13600,0.9561274,680,0.14999999,16.308600664138794,-0.64143467
-0.66,13620,0.956127,681,0.14999999,16.347405195236206,-0.7426113
-0.66,13640,0.95612717,682,0.14999999,16.385434865951538,-0.62886804
-0.66,13660,0.95612705,683,0.14999999,16.42200517654419,-0.5866411
-0.66,13680,0.9561277,684,0.14999999,16.465437173843384,-0.65810865
-0.66,13700,0.9561276,685,0.14999999,16.51010274887085,-0.88680136
-0.66,13720,0.95612764,686,0.14999999,16.54961848258972,-0.66925
-0.66,13740,0.9561275,687,0.14999999,16.57022500038147,-0.75017077
-0.66,13760,0.9561275,688,0.14999999,16.58778476715088,-0.56243855
-0.66,13780,0.9561275,689,0.14999999,16.614177703857422,-0.6539433
-0.66,13800,0.95612776,690,0.14999999,16.637290716171265,-0.61958665
-0.66,13820,0.95612746,691,0.14999999,16.663596153259277,-0.7849666
-0.66,13840,0.9561277,692,0.14999999,16.685704708099365,-0.43429825
-0.66,13860,0.95612776,693,0.14999999,16.70988154411316,-0.5778979
-0.66,13880,0.9561279,694,0.14999999,16.729156255722046,-0.34249547
-0.66,13900,0.9561273,695,0.14999999,16.755869388580322,-0.80135167
-0.66,13920,0.95612705,696,0.14999999,16.78035593032837,-0.5950509
-0.66,13940,0.9561271,697,0.14999999,16.79888105392456,-0.3299807
-0.66,13960,0.9561271,698,0.14999999,16.82263493537903,-0.57101965
-0.66,13980,0.95612717,699,0.14999999,16.8506920337677,-0.5139728
-0.66,14000,0.95612705,700,0.14999999,16.86520218849182,-0.7433934
-0.66,14020,0.9561269,701,0.14999999,16.88526463508606,-0.2478599
-0.66,14040,0.95612484,702,0.14999999,16.914655923843384,-0.54002136
-0.66,14060,0.9561252,703,0.14999999,16.942123413085938,-0.7186355
-0.66,14080,0.9561247,704,0.14999999,16.965889930725098,-0.48181868
-0.66,14100,0.95612466,705,0.14999999,16.992188453674316,-0.6726333
-0.66,14120,0.9561247,706,0.14999999,17.01283288002014,-0.64620256
-0.66,14140,0.9561248,707,0.14999999,17.040180921554565,-0.7703933
-0.66,14160,0.956124,708,0.14999999,17.067333459854126,-0.77577037
-0.66,14180,0.95612425,709,0.14999999,17.083513498306274,-0.6933468
-0.66,14200,0.9561243,710,0.14999999,17.103503942489624,-0.7006709
-0.66,14220,0.95612437,711,0.14999999,17.123193502426147,-0.48540273
-0.66,14240,0.9561249,712,0.14999999,17.15072464942932,-0.5590826
-0.66,14260,0.9561251,713,0.14999999,17.17727828025818,-0.56867784
-0.66,14280,0.95612484,714,0.14999999,17.202995538711548,-0.5458621
-0.66,14300,0.9561244,715,0.14999999,17.228041410446167,-0.77457345
-0.66,14320,0.9561246,716,0.14999999,17.254234552383423,-0.6671719
-0.66,14340,0.95612484,717,0.14999999,17.275132417678833,-0.21825257
-0.66,14360,0.9561251,718,0.14999999,17.29773712158203,-0.37686187
-0.66,14380,0.9561253,719,0.14999999,17.31823205947876,-0.48633006
-0.66,14400,0.9561256,720,0.14999999,17.33587622642517,-0.44175035
-0.66,14420,0.956126,721,0.14999999,17.356698989868164,-0.77178603
-0.66,14440,0.9561257,722,0.14999999,17.3731746673584,-0.6013587
-0.66,14460,0.9561256,723,0.14999999,17.396937370300293,-0.7112829
-0.66,14480,0.9561257,724,0.14999999,17.41761589050293,-0.6610078
-0.66,14500,0.9561261,725,0.14999999,17.447462797164917,-0.67131376
-0.66,14520,0.95612633,726,0.14999999,17.471680641174316,-0.60062414
-0.66,14540,0.9561266,727,0.14999999,17.500924110412598,-0.38562664
-0.66,14560,0.9561269,728,0.14999999,17.524153232574463,-0.4007472
-0.66,14580,0.95612717,729,0.14999999,17.55055570602417,-0.4286285
-0.66,14600,0.9561269,730,0.14999999,17.578148126602173,-0.6817733
-0.66,14620,0.956127,731,0.14999999,17.596054553985596,-0.89329886
-0.66,14640,0.9561272,732,0.14999999,17.619276762008667,-0.6049974
-0.66,14660,0.95612764,733,0.14999999,17.641647815704346,-0.7682737
-0.66,14680,0.95612746,734,0.14999999,17.658016204833984,-0.74646246
-0.66,14700,0.9561276,735,0.14999999,17.694907188415527,-0.67432666
-0.66,14720,0.9561278,736,0.14999999,17.719033241271973,-0.84118855
-0.66,14740,0.95612806,737,0.14999999,17.73636221885681,-0.5441047
-0.66,14760,0.95612794,738,0.14999999,17.76369285583496,-0.6999287
-0.66,14780,0.95612735,739,0.14999999,17.79145860671997,-0.42798245
-0.66,14800,0.9561277,740,0.14999999,17.822369813919067,-0.64298534
-0.66,14820,0.9561282,741,0.14999999,17.843904733657837,-0.78321195
-0.66,14840,0.95612806,742,0.14999999,17.870753526687622,-0.56743467
-0.66,14860,0.9561281,743,0.14999999,17.90244746208191,-0.7224365
-0.66,14880,0.95612776,744,0.14999999,17.928170680999756,-0.64324135
-0.66,14900,0.9561281,745,0.14999999,17.965184926986694,-0.54463756
-0.66,14920,0.9561285,746,0.14999999,18.01099443435669,-0.54765546
-0.66,14940,0.95612854,747,0.14999999,18.046714305877686,-0.7896096
-0.66,14960,0.95612854,748,0.14999999,18.07536768913269,-0.31457385
-0.66,14980,0.95612687,749,0.14999999,18.092270374298096,-0.471422
-0.66,15000,0.9561268,750,0.14999999,18.1122944355011,-0.5532843
-0.66,15020,0.9561267,751,0.14999999,18.132212162017822,-0.70435333
