Iteration,ReturnMean,TimestepsSoFar,LQGmu1_higher,LQGsigma_higher,LQGmu1_actor,TimeElapsed
1123,0.9561223,22460,-0.68,0.14999999,-0.61858976,31.955018281936646
1124,0.9561222,22480,-0.68,0.14999999,-0.6399329,31.981215000152588
1125,0.9561223,22500,-0.68,0.14999999,-0.8462157,32.00716829299927
1126,0.9561222,22520,-0.68,0.14999999,-0.693338,32.03600239753723
1127,0.9561224,22540,-0.68,0.14999999,-0.83907413,32.059733390808105
1128,0.9561222,22560,-0.68,0.14999999,-0.45371062,32.09541702270508
1129,0.9561218,22580,-0.68,0.14999999,-0.9103811,32.1280574798584
1130,0.95612186,22600,-0.68,0.14999999,-0.65513664,32.160327672958374
1131,0.9561218,22620,-0.68,0.14999999,-0.68776834,32.186405181884766
1132,0.956122,22640,-0.68,0.14999999,-0.8948779,32.21936106681824
1133,0.9561219,22660,-0.68,0.14999999,-0.8095654,32.250752210617065
1134,0.9561221,22680,-0.68,0.14999999,-0.6767287,32.2786750793457
1135,0.95612204,22700,-0.68,0.14999999,-0.7556623,32.31312370300293
1136,0.95612216,22720,-0.68,0.14999999,-0.4408447,32.347397327423096
1137,0.9561225,22740,-0.68,0.14999999,-0.5383238,32.38139796257019
1138,0.9561226,22760,-0.68,0.14999999,-0.6225283,32.416465759277344
1139,0.95612264,22780,-0.68,0.14999999,-0.5918716,32.4487681388855
1140,0.9561229,22800,-0.68,0.14999999,-0.6467825,32.48057532310486
1141,0.9561228,22820,-0.68,0.14999999,-0.71989864,32.51022148132324
1142,0.9561229,22840,-0.68,0.14999999,-0.6988757,32.543105363845825
1143,0.9561225,22860,-0.68,0.14999999,-0.60742,32.57257962226868
1144,0.95612264,22880,-0.68,0.14999999,-0.5686277,32.6055383682251
1145,0.9561226,22900,-0.68,0.14999999,-0.71045315,32.629753828048706
1146,0.95612276,22920,-0.68,0.14999999,-0.4035798,32.66081666946411
1147,0.9561228,22940,-0.68,0.14999999,-0.38030952,32.68765592575073
1148,0.95612305,22960,-0.68,0.14999999,-0.5975647,32.717912435531616
1149,0.9561227,22980,-0.68,0.14999999,-0.60589015,32.750030279159546
1150,0.9561225,23000,-0.68,0.14999999,-0.4213615,32.77812337875366
1151,0.9561226,23020,-0.68,0.14999999,-0.3657544,32.80666160583496
1152,0.95612264,23040,-0.68,0.14999999,-0.7114281,32.8353967666626
1153,0.95612264,23060,-0.68,0.14999999,-0.723822,32.86446166038513
1154,0.9561224,23080,-0.68,0.14999999,-0.8624146,32.90174674987793
1155,0.95612234,23100,-0.68,0.14999999,-0.5905848,32.937206506729126
1156,0.9561223,23120,-0.68,0.14999999,-0.7927937,32.96621513366699
1157,0.9561224,23140,-0.68,0.14999999,-0.8417231,32.99278783798218
1158,0.9561226,23160,-0.68,0.14999999,-0.5524119,33.01303672790527
1159,0.95612276,23180,-0.68,0.14999999,-0.5920347,33.039310693740845
1160,0.9561227,23200,-0.68,0.14999999,-0.6726073,33.06521677970886
1161,0.95612264,23220,-0.68,0.14999999,-0.63844043,33.10056686401367
1162,0.95612276,23240,-0.68,0.14999999,-1.1120539,33.12137460708618
1163,0.9561223,23260,-0.68,0.14999999,-0.7536687,33.147515296936035
1164,0.95612246,23280,-0.68,0.14999999,-0.82208264,33.17186713218689
1165,0.9561223,23300,-0.68,0.14999999,-0.7186076,33.192930936813354
1166,0.9561221,23320,-0.68,0.14999999,-0.7351123,33.222307205200195
1167,0.95612216,23340,-0.68,0.14999999,-0.7255453,33.249667167663574
1168,0.9561221,23360,-0.68,0.14999999,-0.48272482,33.27837347984314
1169,0.9561219,23380,-0.68,0.14999999,-0.7271035,33.304258823394775
1170,0.95612186,23400,-0.68,0.14999999,-0.7553917,33.33895254135132
1171,0.9561218,23420,-0.68,0.14999999,-0.7080151,33.3732545375824
1172,0.956122,23440,-0.68,0.14999999,-0.4792993,33.40137958526611
1173,0.9561221,23460,-0.68,0.14999999,-0.8053477,33.424896001815796
1174,0.95612204,23480,-0.68,0.14999999,-0.66620445,33.4506471157074
1175,0.9561222,23500,-0.68,0.14999999,-0.8708216,33.47325825691223
1176,0.95612216,23520,-0.68,0.14999999,-0.5962517,33.49561405181885
1177,0.956122,23540,-0.68,0.14999999,-0.43353024,33.52036380767822
1178,0.95612186,23560,-0.68,0.14999999,-0.80528027,33.561657667160034
1179,0.956122,23580,-0.68,0.14999999,-0.6657432,33.59044933319092
1180,0.9561218,23600,-0.68,0.14999999,-0.70658094,33.62435960769653
1181,0.956122,23620,-0.68,0.14999999,-0.82050216,33.656277656555176
1182,0.9561218,23640,-0.68,0.14999999,-0.5794662,33.68092441558838
1183,0.95612174,23660,-0.68,0.14999999,-0.607284,33.70528960227966
1184,0.9561219,23680,-0.68,0.14999999,-0.73867387,33.726622581481934
1185,0.95612186,23700,-0.68,0.14999999,-1.1225216,33.752668380737305
1186,0.9561217,23720,-0.68,0.14999999,-0.7735668,33.793076276779175
1187,0.95612186,23740,-0.68,0.14999999,-0.8597106,33.84790253639221
1188,0.9561218,23760,-0.68,0.14999999,-0.62765074,33.88889241218567
1189,0.9561218,23780,-0.68,0.14999999,-0.54180765,33.92720603942871
1190,0.95612156,23800,-0.68,0.14999999,-0.8144544,33.965964794158936
1191,0.95612174,23820,-0.68,0.14999999,-0.7500792,33.9924693107605
1192,0.9561217,23840,-0.68,0.14999999,-0.7705088,34.040369510650635
1193,0.9561216,23860,-0.68,0.14999999,-0.72334576,34.068225145339966
1194,0.95612174,23880,-0.68,0.14999999,-0.71944225,34.111101388931274
1195,0.95612127,23900,-0.68,0.14999999,-0.70163536,34.14201760292053
1196,0.9561212,23920,-0.68,0.14999999,-0.71879447,34.179742097854614
1197,0.9561214,23940,-0.68,0.14999999,-0.6877154,34.2169132232666
1198,0.9561215,23960,-0.68,0.14999999,-0.78829515,34.25881791114807
1199,0.9561217,23980,-0.68,0.14999999,-0.8379565,34.28459692001343
1200,0.9561218,24000,-0.68,0.14999999,-0.8615824,34.309361696243286
1201,0.95612174,24020,-0.68,0.14999999,-0.8017508,34.34026789665222
1202,0.9561219,24040,-0.68,0.14999999,-0.72789156,34.370625495910645
1203,0.95612204,24060,-0.68,0.14999999,-0.85369956,34.40617823600769
1204,0.9561218,24080,-0.68,0.14999999,-0.5942278,34.44976091384888
1205,0.95612204,24100,-0.68,0.14999999,-0.6547467,34.47388815879822
1206,0.9561221,24120,-0.68,0.14999999,-0.70549864,34.50841760635376
1207,0.9561222,24140,-0.68,0.14999999,-0.708416,34.53736400604248
1208,0.9561222,24160,-0.68,0.14999999,-0.5709669,34.560444593429565
1209,0.95612234,24180,-0.68,0.14999999,-0.7999863,34.58875274658203
1210,0.9561226,24200,-0.68,0.14999999,-0.6014928,34.62757205963135
1211,0.9561228,24220,-0.68,0.14999999,-0.5916809,34.656859159469604
1212,0.9561229,24240,-0.68,0.14999999,-0.88318443,34.68295335769653
1213,0.956123,24260,-0.68,0.14999999,-0.9853525,34.7107994556427
1214,0.95612276,24280,-0.68,0.14999999,-0.5332929,34.74817514419556
1215,0.9561222,24300,-0.68,0.14999999,-0.7764655,34.777822732925415
1216,0.95612216,24320,-0.68,0.14999999,-0.82851213,34.80306434631348
1217,0.9561221,24340,-0.68,0.14999999,-0.63139284,34.82664966583252
1218,0.9561222,24360,-0.68,0.14999999,-0.56202555,34.8505334854126
1219,0.9561215,24380,-0.68,0.14999999,-0.41338778,34.87648391723633
1220,0.9561215,24400,-0.68,0.14999999,-0.6126627,34.897836208343506
1221,0.95612144,24420,-0.68,0.14999999,-0.69661444,34.92208409309387
1222,0.95612174,24440,-0.68,0.14999999,-0.6350686,34.95778727531433
1223,0.95612186,24460,-0.68,0.14999999,-0.6120421,34.98160910606384
1224,0.9561219,24480,-0.68,0.14999999,-0.60998714,35.00478410720825
1225,0.95612174,24500,-0.68,0.14999999,-0.6752653,35.03260564804077
1226,0.9561214,24520,-0.68,0.14999999,-0.73891145,35.059009075164795
1227,0.95612156,24540,-0.68,0.14999999,-0.54290384,35.08084559440613
1228,0.9561217,24560,-0.68,0.14999999,-0.7939487,35.109185457229614
1229,0.95612174,24580,-0.68,0.14999999,-0.5784288,35.15264368057251
1230,0.95612186,24600,-0.68,0.14999999,-0.6380861,35.180017948150635
1231,0.95612204,24620,-0.68,0.14999999,-0.7308009,35.210410594940186
1232,0.95612204,24640,-0.68,0.14999999,-0.65931946,35.2328896522522
1233,0.9561223,24660,-0.68,0.14999999,-0.64336026,35.26475286483765
1234,0.9561226,24680,-0.68,0.14999999,-0.56343967,35.294095516204834
1235,0.9561227,24700,-0.68,0.14999999,-0.4887606,35.32397699356079
1236,0.9561225,24720,-0.68,0.14999999,-0.62664807,35.34735918045044
1237,0.9561226,24740,-0.68,0.14999999,-0.53295887,35.368170976638794
1238,0.9561225,24760,-0.68,0.14999999,-0.74134177,35.388792514801025
1239,0.95612246,24780,-0.68,0.14999999,-0.44477612,35.419429779052734
1240,0.9561225,24800,-0.68,0.14999999,-0.48439032,35.449018239974976
1241,0.9561229,24820,-0.68,0.14999999,-0.64134425,35.47519016265869
1242,0.956123,24840,-0.68,0.14999999,-0.64446634,35.50125479698181
1243,0.95612305,24860,-0.68,0.14999999,-0.49964154,35.53515100479126
1244,0.9561232,24880,-0.68,0.14999999,-0.72470844,35.575639486312866
1245,0.95612293,24900,-0.68,0.14999999,-0.4714187,35.605953216552734
1246,0.9561229,24920,-0.68,0.14999999,-0.69589585,35.63468647003174
1247,0.9561231,24940,-0.68,0.14999999,-0.6865601,35.65864324569702
1248,0.9561232,24960,-0.68,0.14999999,-0.88964415,35.68236994743347
1249,0.9561231,24980,-0.68,0.14999999,-0.9099817,35.71268439292908
1250,0.95612305,25000,-0.68,0.14999999,-0.70951825,35.739110231399536
1251,0.9561231,25020,-0.68,0.14999999,-0.487368,35.76400184631348
1252,0.9561231,25040,-0.68,0.14999999,-0.41544637,35.79325270652771
1253,0.95612305,25060,-0.68,0.14999999,-0.4736765,35.8190598487854
1254,0.956123,25080,-0.68,0.14999999,-0.596817,35.84695601463318
1255,0.956123,25100,-0.68,0.14999999,-0.50731725,35.870728969573975
1256,0.9561225,25120,-0.68,0.14999999,-0.7464286,35.89558553695679
1257,0.95612264,25140,-0.68,0.14999999,-0.7099447,35.93034625053406
1258,0.9561224,25160,-0.68,0.14999999,-0.790555,35.95838904380798
1259,0.95612234,25180,-0.68,0.14999999,-0.71604806,35.981202840805054
1260,0.95612234,25200,-0.68,0.14999999,-0.58550924,36.01091647148132
1261,0.95612216,25220,-0.68,0.14999999,-0.79548025,36.0333685874939
1262,0.9561222,25240,-0.68,0.14999999,-0.7368113,36.05517387390137
1263,0.95612234,25260,-0.68,0.14999999,-0.75971556,36.08081269264221
1264,0.95612246,25280,-0.68,0.14999999,-0.94448984,36.1099910736084
1265,0.95612246,25300,-0.68,0.14999999,-0.79233783,36.13210153579712
1266,0.9561226,25320,-0.68,0.14999999,-0.62308526,36.157156229019165
1267,0.9561227,25340,-0.68,0.14999999,-0.5751554,36.18868899345398
1268,0.95612264,25360,-0.68,0.14999999,-0.64479196,36.2171516418457
1269,0.9561224,25380,-0.68,0.14999999,-0.65845907,36.2406587600708
1270,0.9561225,25400,-0.68,0.14999999,-0.48310542,36.27667999267578
1271,0.9561223,25420,-0.68,0.14999999,-0.76174873,36.32317590713501
1272,0.95612216,25440,-0.68,0.14999999,-0.67803645,36.34676003456116
1273,0.956122,25460,-0.68,0.14999999,-0.613117,36.36796283721924
1274,0.95612174,25480,-0.68,0.14999999,-0.8492702,36.38926601409912
1275,0.9561217,25500,-0.68,0.14999999,-0.76102257,36.41187500953674
1276,0.95612174,25520,-0.68,0.14999999,-0.68676454,36.42940950393677
1277,0.956122,25540,-0.68,0.14999999,-0.5891336,36.45439600944519
1278,0.95612204,25560,-0.68,0.14999999,-0.6825106,36.48576807975769
1279,0.95612216,25580,-0.68,0.14999999,-0.84125215,36.514540910720825
1280,0.9561223,25600,-0.68,0.14999999,-0.8820759,36.5551233291626
1281,0.9561223,25620,-0.68,0.14999999,-0.7268062,36.584593296051025
1282,0.9561223,25640,-0.68,0.14999999,-0.6258483,36.60755395889282
1283,0.95612246,25660,-0.68,0.14999999,-0.5913775,36.63096594810486
1284,0.95612216,25680,-0.68,0.14999999,-0.9723264,36.65792226791382
1285,0.95612216,25700,-0.68,0.14999999,-0.6900036,36.681596994400024
1286,0.95612246,25720,-0.68,0.14999999,-0.45658785,36.70382022857666
1287,0.95612204,25740,-0.68,0.14999999,-0.6505046,36.7304892539978
1288,0.956122,25760,-0.68,0.14999999,-0.86807287,36.75416111946106
1289,0.9561221,25780,-0.68,0.14999999,-0.71352863,36.7871789932251
1290,0.95612204,25800,-0.68,0.14999999,-0.8918421,36.82823204994202
1291,0.95612174,25820,-0.68,0.14999999,-0.8024853,36.867634534835815
1292,0.95612186,25840,-0.68,0.14999999,-0.5422922,36.90266227722168
1293,0.95612174,25860,-0.68,0.14999999,-0.8215531,36.933544397354126
1294,0.95612186,25880,-0.68,0.14999999,-0.967249,36.969868898391724
1295,0.9561218,25900,-0.68,0.14999999,-0.47992027,37.00259971618652
1296,0.9561217,25920,-0.68,0.14999999,-0.61841667,37.031859159469604
1297,0.95612144,25940,-0.68,0.14999999,-0.45590144,37.05389976501465
1298,0.95612144,25960,-0.68,0.14999999,-0.80175704,37.0823438167572
1299,0.9561215,25980,-0.68,0.14999999,-0.7620509,37.11535048484802
1300,0.95612144,26000,-0.68,0.14999999,-0.6427315,37.14112401008606
1301,0.9561215,26020,-0.68,0.14999999,-0.49573454,37.173632860183716
1302,0.9561213,26040,-0.68,0.14999999,-0.98084116,37.2029812335968
1303,0.9561212,26060,-0.68,0.14999999,-0.69617385,37.23682260513306
1304,0.9561213,26080,-0.68,0.14999999,-0.8507566,37.26082158088684
1305,0.9561215,26100,-0.68,0.14999999,-0.6855296,37.284544944763184
1306,0.9561213,26120,-0.68,0.14999999,-0.5804938,37.30979251861572
1307,0.9561214,26140,-0.68,0.14999999,-0.7508469,37.33467650413513
1308,0.9561212,26160,-0.68,0.14999999,-0.7502425,37.36206793785095
1309,0.95612127,26180,-0.68,0.14999999,-0.5653562,37.39516067504883
1310,0.9561214,26200,-0.68,0.14999999,-0.5309659,37.41920733451843
1311,0.95612144,26220,-0.68,0.14999999,-0.6976927,37.441685914993286
1312,0.9561213,26240,-0.68,0.14999999,-0.73008513,37.46833682060242
1313,0.95612127,26260,-0.68,0.14999999,-0.5570382,37.49850797653198
1314,0.9561214,26280,-0.68,0.14999999,-0.80280954,37.52974200248718
1315,0.9561215,26300,-0.68,0.14999999,-0.3453346,37.57483649253845
1316,0.9561217,26320,-0.68,0.14999999,-0.6359414,37.61275863647461
1317,0.9561215,26340,-0.68,0.14999999,-0.7776529,37.64898371696472
1318,0.95612156,26360,-0.68,0.14999999,-0.6424217,37.6796190738678
1319,0.95612186,26380,-0.68,0.14999999,-0.6117412,37.706849813461304
1320,0.95612204,26400,-0.68,0.14999999,-0.8561504,37.72844696044922
1321,0.956122,26420,-0.68,0.14999999,-0.93743575,37.759621381759644
1322,0.95612174,26440,-0.68,0.14999999,-0.6213062,37.7908980846405
1323,0.9561217,26460,-0.68,0.14999999,-0.6113627,37.83048486709595
1324,0.956122,26480,-0.68,0.14999999,-0.622328,37.85410690307617
1325,0.9561221,26500,-0.68,0.14999999,-0.6243465,37.886160135269165
1326,0.95612216,26520,-0.68,0.14999999,-0.6529348,37.920634746551514
1327,0.9561224,26540,-0.68,0.14999999,-0.30930486,37.94585156440735
1328,0.95612234,26560,-0.68,0.14999999,-0.44551927,37.97722387313843
1329,0.95612246,26580,-0.68,0.14999999,-0.7727332,37.99863934516907
1330,0.9561224,26600,-0.68,0.14999999,-0.6620221,38.02894115447998
1331,0.9561224,26620,-0.68,0.14999999,-0.55317795,38.05392122268677
1332,0.9561225,26640,-0.68,0.14999999,-0.7264665,38.08306646347046
1333,0.95612246,26660,-0.68,0.14999999,-0.8549552,38.106950521469116
1334,0.9561225,26680,-0.68,0.14999999,-0.7921546,38.14120841026306
1335,0.95612246,26700,-0.68,0.14999999,-0.677924,38.16857361793518
1336,0.9561223,26720,-0.68,0.14999999,-0.5946559,38.20276117324829
1337,0.9561223,26740,-0.68,0.14999999,-0.9912262,38.229490518569946
1338,0.95612204,26760,-0.68,0.14999999,-0.7879836,38.24947738647461
1339,0.956122,26780,-0.68,0.14999999,-0.46039817,38.28096151351929
1340,0.9561216,26800,-0.68,0.14999999,-0.7038762,38.306801319122314
1341,0.9561217,26820,-0.68,0.14999999,-0.6152711,38.33174109458923
1342,0.95612144,26840,-0.68,0.14999999,-0.4448241,38.354886531829834
1343,0.9561213,26860,-0.68,0.14999999,-0.51108813,38.37765288352966
1344,0.95612144,26880,-0.68,0.14999999,-0.541666,38.401734590530396
1345,0.9561214,26900,-0.68,0.14999999,-0.7155684,38.423089265823364
1346,0.95612144,26920,-0.68,0.14999999,-0.7193365,38.44943976402283
1347,0.95612156,26940,-0.68,0.14999999,-0.6453557,38.47531700134277
1348,0.9561217,26960,-0.68,0.14999999,-0.6218938,38.50013017654419
1349,0.95612144,26980,-0.68,0.14999999,-0.65344083,38.52556014060974
1350,0.9561215,27000,-0.68,0.14999999,-0.63008636,38.58360552787781
1351,0.9561214,27020,-0.68,0.14999999,-0.7315817,38.60975646972656
1352,0.95612115,27040,-0.68,0.14999999,-0.90675455,38.63799214363098
1353,0.956121,27060,-0.68,0.14999999,-0.79800874,38.66976451873779
1354,0.9561212,27080,-0.68,0.14999999,-0.34823146,38.69723415374756
1355,0.9561211,27100,-0.68,0.14999999,-0.742623,38.724050760269165
1356,0.956121,27120,-0.68,0.14999999,-0.59732157,38.76200222969055
1357,0.95612127,27140,-0.68,0.14999999,-0.6450131,38.788588762283325
1358,0.9561212,27160,-0.68,0.14999999,-0.51680505,38.817840337753296
1359,0.9561213,27180,-0.68,0.14999999,-0.53469485,38.846102714538574
1360,0.9561214,27200,-0.68,0.14999999,-0.83077216,38.87336874008179
1361,0.95612127,27220,-0.68,0.14999999,-0.6084251,38.90630650520325
1362,0.9561212,27240,-0.68,0.14999999,-0.68112177,38.935622692108154
1363,0.95612115,27260,-0.68,0.14999999,-0.5559143,38.95909929275513
1364,0.95612127,27280,-0.68,0.14999999,-0.6653401,38.98660659790039
1365,0.95612156,27300,-0.68,0.14999999,-0.59185046,39.01288890838623
1366,0.9561213,27320,-0.68,0.14999999,-0.42558125,39.039191484451294
1367,0.9561214,27340,-0.68,0.14999999,-0.61792123,39.06969928741455
1368,0.95612127,27360,-0.68,0.14999999,-0.52496415,39.10067582130432
1369,0.956121,27380,-0.68,0.14999999,-0.60947055,39.13084173202515
1370,0.9561208,27400,-0.68,0.14999999,-0.5283839,39.163034200668335
1371,0.9561209,27420,-0.68,0.14999999,-0.7015834,39.19551968574524
1372,0.95612097,27440,-0.68,0.14999999,-0.53784204,39.220338344573975
1373,0.9561211,27460,-0.68,0.14999999,-0.7692892,39.243447065353394
1374,0.9561212,27480,-0.68,0.14999999,-0.5111259,39.26702094078064
1375,0.9561211,27500,-0.68,0.14999999,-1.0267494,39.291486978530884
1376,0.956121,27520,-0.68,0.14999999,-0.51311255,39.32734704017639
1377,0.95612097,27540,-0.68,0.14999999,-0.5995798,39.35712552070618
1378,0.95612115,27560,-0.68,0.14999999,-0.7738006,39.387192249298096
1379,0.9561211,27580,-0.68,0.14999999,-0.91789377,39.41753101348877
1380,0.95612115,27600,-0.68,0.14999999,-0.8258465,39.46086525917053
1381,0.95612115,27620,-0.68,0.14999999,-0.6590395,39.50324201583862
1382,0.9561207,27640,-0.68,0.14999999,-0.5081447,39.5355339050293
1383,0.95612055,27660,-0.68,0.14999999,-0.79440695,39.565980434417725
1384,0.95612055,27680,-0.68,0.14999999,-0.78553706,39.59574055671692
1385,0.95612055,27700,-0.68,0.14999999,-0.6071128,39.63591933250427
1386,0.95612055,27720,-0.68,0.14999999,-0.3954242,39.669453382492065
1387,0.9561205,27740,-0.68,0.14999999,-0.7632899,39.70337653160095
1388,0.9561205,27760,-0.68,0.14999999,-1.0860049,39.7382972240448
1389,0.95612043,27780,-0.68,0.14999999,-0.6337236,39.76531720161438
1390,0.95612067,27800,-0.68,0.14999999,-0.6476895,39.796165227890015
1391,0.95612067,27820,-0.68,0.14999999,-0.5970416,39.81823945045471
1392,0.9561209,27840,-0.68,0.14999999,-0.6664668,39.84461832046509
1393,0.956121,27860,-0.68,0.14999999,-0.5401837,39.86909103393555
1394,0.9561211,27880,-0.68,0.14999999,-0.6995959,39.897159576416016
1395,0.956121,27900,-0.68,0.14999999,-0.7331799,39.92589855194092
1396,0.95612097,27920,-0.68,0.14999999,-0.90242684,39.95920205116272
1397,0.9561209,27940,-0.68,0.14999999,-0.5747739,39.989848613739014
1398,0.95612085,27960,-0.68,0.14999999,-0.7058125,40.02010655403137
1399,0.95612085,27980,-0.68,0.14999999,-0.7373998,40.050413608551025
1400,0.9561208,28000,-0.68,0.14999999,-0.610202,40.083425760269165
1401,0.95612097,28020,-0.68,0.14999999,-0.90225285,40.11486506462097
1402,0.95612115,28040,-0.68,0.14999999,-0.9011913,40.142616271972656
1403,0.9561211,28060,-0.68,0.14999999,-0.65476954,40.164284467697144
1404,0.95612127,28080,-0.68,0.14999999,-0.42557722,40.186561584472656
1405,0.9561213,28100,-0.68,0.14999999,-0.6800651,40.212961196899414
1406,0.9561214,28120,-0.68,0.14999999,-0.83587044,40.23740339279175
1407,0.9561212,28140,-0.68,0.14999999,-0.6854145,40.26826882362366
1408,0.9561214,28160,-0.68,0.14999999,-0.55219287,40.298640966415405
1409,0.9561214,28180,-0.68,0.14999999,-0.69584817,40.33192253112793
1410,0.9561213,28200,-0.68,0.14999999,-0.5724466,40.35958290100098
1411,0.9561213,28220,-0.68,0.14999999,-0.54015076,40.38476872444153
1412,0.9561211,28240,-0.68,0.14999999,-0.65445095,40.41052794456482
1413,0.956121,28260,-0.68,0.14999999,-0.69395036,40.44348120689392
1414,0.95612097,28280,-0.68,0.14999999,-0.7478439,40.47832369804382
1415,0.95612097,28300,-0.68,0.14999999,-0.62306964,40.51625895500183
1416,0.9561208,28320,-0.68,0.14999999,-0.7468371,40.545494556427
1417,0.95612067,28340,-0.68,0.14999999,-0.8225799,40.57182216644287
1418,0.9561206,28360,-0.68,0.14999999,-0.74559444,40.59588575363159
1419,0.9561207,28380,-0.68,0.14999999,-0.8451518,40.63359189033508
1420,0.9561208,28400,-0.68,0.14999999,-0.4559402,40.66100764274597
1421,0.95612067,28420,-0.68,0.14999999,-0.7836958,40.68856120109558
1422,0.95612055,28440,-0.68,0.14999999,-0.71184736,40.71290922164917
1423,0.9561204,28460,-0.68,0.14999999,-0.7624748,40.73893094062805
1424,0.95612055,28480,-0.68,0.14999999,-0.44972873,40.76392483711243
1425,0.95612067,28500,-0.68,0.14999999,-0.50334704,40.79175567626953
1426,0.95612067,28520,-0.68,0.14999999,-0.79271543,40.82574248313904
1427,0.9561207,28540,-0.68,0.14999999,-0.80111134,40.85687732696533
1428,0.95612067,28560,-0.68,0.14999999,-0.7896506,40.88034224510193
1429,0.9561206,28580,-0.68,0.14999999,-0.6726926,40.91760873794556
1430,0.9561206,28600,-0.68,0.14999999,-0.6776471,40.955034255981445
1431,0.9561206,28620,-0.68,0.14999999,-0.53641886,40.98554277420044
1432,0.9561207,28640,-0.68,0.14999999,-0.798665,41.013652324676514
1433,0.9561208,28660,-0.68,0.14999999,-0.6908739,41.041186571121216
1434,0.95612067,28680,-0.68,0.14999999,-0.5703321,41.07258439064026
1435,0.95612067,28700,-0.68,0.14999999,-0.6399161,41.104877948760986
1436,0.9561207,28720,-0.68,0.14999999,-0.6611434,41.13730311393738
1437,0.95612043,28740,-0.68,0.14999999,-0.6633623,41.165101766586304
1438,0.95612055,28760,-0.68,0.14999999,-0.9605942,41.19003129005432
1439,0.9561202,28780,-0.68,0.14999999,-0.6758138,41.220365047454834
1440,0.95612013,28800,-0.68,0.14999999,-0.6248648,41.2426221370697
1441,0.9561201,28820,-0.68,0.14999999,-0.7226505,41.28272032737732
1442,0.9561202,28840,-0.68,0.14999999,-0.7322283,41.313815116882324
1443,0.95612025,28860,-0.68,0.14999999,-0.7196449,41.339661598205566
1444,0.9561203,28880,-0.68,0.14999999,-0.63283914,41.365697383880615
1445,0.9561205,28900,-0.68,0.14999999,-0.8035581,41.388039112091064
1446,0.9561206,28920,-0.68,0.14999999,-0.65975875,41.41517782211304
1447,0.95612067,28940,-0.68,0.14999999,-0.6676607,41.45163559913635
1448,0.95612097,28960,-0.68,0.14999999,-0.64823717,41.48384642601013
1449,0.95612115,28980,-0.68,0.14999999,-0.64717436,41.515124559402466
1450,0.9561212,29000,-0.68,0.14999999,-0.53372777,41.54465365409851
1451,0.9561213,29020,-0.68,0.14999999,-0.64682174,41.57318925857544
1452,0.95612127,29040,-0.68,0.14999999,-0.6949705,41.60022187232971
1453,0.9561214,29060,-0.68,0.14999999,-0.88758504,41.62414622306824
1454,0.9561213,29080,-0.68,0.14999999,-0.7919352,41.64655351638794
1455,0.95612144,29100,-0.68,0.14999999,-0.5692116,41.67792749404907
1456,0.95612127,29120,-0.68,0.14999999,-0.5765614,41.70456886291504
1457,0.95612127,29140,-0.68,0.14999999,-0.948068,41.72795033454895
1458,0.9561213,29160,-0.68,0.14999999,-0.5758476,41.76179552078247
1459,0.95612156,29180,-0.68,0.14999999,-0.7187771,41.792152643203735
1460,0.9561217,29200,-0.68,0.14999999,-0.6386775,41.82324957847595
1461,0.9561215,29220,-0.68,0.14999999,-0.7644915,41.86233568191528
1462,0.9561214,29240,-0.68,0.14999999,-0.66613245,41.892847299575806
1463,0.95612127,29260,-0.68,0.14999999,-0.87043923,41.935375452041626
1464,0.9561212,29280,-0.68,0.14999999,-0.5668834,41.976460218429565
1465,0.9561213,29300,-0.68,0.14999999,-0.74295735,42.00411915779114
1466,0.9561214,29320,-0.68,0.14999999,-0.7716536,42.031909465789795
1467,0.95612127,29340,-0.68,0.14999999,-0.69848907,42.058066844940186
1468,0.9561214,29360,-0.68,0.14999999,-0.8814912,42.08695983886719
1469,0.9561213,29380,-0.68,0.14999999,-0.80755514,42.12069749832153
1470,0.95612144,29400,-0.68,0.14999999,-0.41763663,42.15012240409851
1471,0.95612156,29420,-0.68,0.14999999,-0.6065842,42.176313400268555
1472,0.9561218,29440,-0.68,0.14999999,-0.40088803,42.20786452293396
1473,0.956122,29460,-0.68,0.14999999,-0.8796586,42.240373849868774
1474,0.9561219,29480,-0.68,0.14999999,-0.75634044,42.27122116088867
1475,0.95612186,29500,-0.68,0.14999999,-0.45335686,42.3005576133728
1476,0.9561221,29520,-0.68,0.14999999,-0.6935934,42.32476878166199
1477,0.956122,29540,-0.68,0.14999999,-0.7794546,42.34798240661621
1478,0.9561221,29560,-0.68,0.14999999,-0.71056646,42.375094175338745
1479,0.956122,29580,-0.68,0.14999999,-0.5225126,42.39927864074707
1480,0.95612216,29600,-0.68,0.14999999,-0.69665724,42.42067217826843
1481,0.9561219,29620,-0.68,0.14999999,-0.6638671,42.444674491882324
1482,0.956122,29640,-0.68,0.14999999,-0.7206836,42.480360984802246
1483,0.95612204,29660,-0.68,0.14999999,-0.8342738,42.50570750236511
1484,0.95612174,29680,-0.68,0.14999999,-0.47853804,42.546075105667114
1485,0.95612186,29700,-0.68,0.14999999,-0.7714521,42.57888126373291
1486,0.95612186,29720,-0.68,0.14999999,-0.8955089,42.60227417945862
1487,0.95612186,29740,-0.68,0.14999999,-0.5656223,42.62450337409973
1488,0.9561216,29760,-0.68,0.14999999,-0.3937388,42.65261769294739
1489,0.95612144,29780,-0.68,0.14999999,-0.630693,42.681989669799805
1490,0.95612156,29800,-0.68,0.14999999,-0.661805,42.706873178482056
