TimestepsSoFar,LQGmu1_higher,LQGmu1_actor,LQGsigma_higher,Iteration,TimeElapsed,ReturnMean
15040,-0.75,-1.1547027,0.14999999,752,24.92991614341736,0.9561104
15060,-0.75,-0.8533456,0.14999999,753,24.958690404891968,0.95610964
15080,-0.75,-0.7098677,0.14999999,754,24.986281871795654,0.9561096
15100,-0.75,-0.68754154,0.14999999,755,25.01457977294922,0.9561092
15120,-0.75,-0.6709746,0.14999999,756,25.04183793067932,0.9561096
15140,-0.75,-0.8721561,0.14999999,757,25.070439338684082,0.9561097
15160,-0.75,-0.5975271,0.14999999,758,25.09865427017212,0.9561095
15180,-0.75,-0.85396844,0.14999999,759,25.12755250930786,0.95610905
15200,-0.75,-0.57304806,0.14999999,760,25.15804624557495,0.956109
15220,-0.75,-0.73364633,0.14999999,761,25.18794536590576,0.9561092
15240,-0.75,-0.84243166,0.14999999,762,25.218186378479004,0.95610946
15260,-0.75,-0.8260433,0.14999999,763,25.24798583984375,0.9561096
15280,-0.75,-0.5901332,0.14999999,764,25.27783226966858,0.9561096
15300,-0.75,-0.89047,0.14999999,765,25.3072350025177,0.95611
15320,-0.75,-0.67364174,0.14999999,766,25.337032318115234,0.9561095
15340,-0.75,-0.90403795,0.14999999,767,25.365309476852417,0.95610946
15360,-0.75,-0.8846344,0.14999999,768,25.395888090133667,0.95610905
15380,-0.75,-0.72888243,0.14999999,769,25.426876068115234,0.9561093
15400,-0.75,-0.7805363,0.14999999,770,25.4570894241333,0.9561095
15420,-0.75,-0.5996605,0.14999999,771,25.48647165298462,0.9561095
15440,-0.75,-0.87534505,0.14999999,772,25.51564931869507,0.9561097
15460,-0.75,-0.7374067,0.14999999,773,25.546303033828735,0.95610964
15480,-0.75,-0.7072756,0.14999999,774,25.575603723526,0.9561099
15500,-0.75,-0.7674823,0.14999999,775,25.611502647399902,0.9561103
15520,-0.75,-1.1676716,0.14999999,776,25.643970012664795,0.95611054
15540,-0.75,-0.6860705,0.14999999,777,25.679107427597046,0.95611006
15560,-0.75,-0.91791815,0.14999999,778,25.710553407669067,0.95611024
15580,-0.75,-0.7889061,0.14999999,779,25.746806144714355,0.95610994
15600,-0.75,-0.7373929,0.14999999,780,25.780513048171997,0.9561093
15620,-0.75,-0.7065325,0.14999999,781,25.827641010284424,0.9561091
15640,-0.75,-0.9742634,0.14999999,782,25.863056421279907,0.95610917
15660,-0.75,-0.6411779,0.14999999,783,25.895841598510742,0.9561092
15680,-0.75,-0.7120101,0.14999999,784,25.94493269920349,0.95610964
15700,-0.75,-0.7791917,0.14999999,785,25.9995596408844,0.95610994
15720,-0.75,-0.65235645,0.14999999,786,26.04846501350403,0.9561098
15740,-0.75,-0.76485634,0.14999999,787,26.110954999923706,0.9561101
15760,-0.75,-0.7928852,0.14999999,788,26.158124208450317,0.9561097
15780,-0.75,-0.7906384,0.14999999,789,26.195148468017578,0.9561098
15800,-0.75,-0.59407103,0.14999999,790,26.2266263961792,0.95611
15820,-0.75,-0.78722763,0.14999999,791,26.2639319896698,0.95611024
15840,-0.75,-0.61756134,0.14999999,792,26.305356740951538,0.9561102
15860,-0.75,-0.7153371,0.14999999,793,26.34430694580078,0.95611024
15880,-0.75,-0.7066259,0.14999999,794,26.388643264770508,0.95611036
15900,-0.75,-0.8638722,0.14999999,795,26.42923617362976,0.95611036
15920,-0.75,-0.4751683,0.14999999,796,26.478012323379517,0.95611036
15940,-0.75,-0.7199565,0.14999999,797,26.51481318473816,0.95611066
15960,-0.75,-0.6375875,0.14999999,798,26.551884174346924,0.95611084
15980,-0.75,-0.75349027,0.14999999,799,26.58721423149109,0.9561111
16000,-0.75,-0.7514115,0.14999999,800,26.618128776550293,0.95611084
16020,-0.75,-0.9384247,0.14999999,801,26.648154258728027,0.95611084
16040,-0.75,-0.56413347,0.14999999,802,26.7047016620636,0.95611054
16060,-0.75,-0.5891908,0.14999999,803,26.771697998046875,0.956111
16080,-0.75,-0.77853984,0.14999999,804,26.823418855667114,0.9561111
16100,-0.75,-0.8780431,0.14999999,805,26.86780309677124,0.95611125
16120,-0.75,-0.77494144,0.14999999,806,26.906591415405273,0.9561113
16140,-0.75,-0.8973588,0.14999999,807,26.938209533691406,0.9561115
16160,-0.75,-0.5108945,0.14999999,808,26.967682123184204,0.9561109
16180,-0.75,-0.831346,0.14999999,809,26.99835467338562,0.95611095
16200,-0.75,-0.46118328,0.14999999,810,27.030420064926147,0.9561112
16220,-0.75,-0.8368098,0.14999999,811,27.060882806777954,0.9561113
16240,-0.75,-0.73481685,0.14999999,812,27.091567993164062,0.9561113
16260,-0.75,-0.7272359,0.14999999,813,27.122150659561157,0.9561114
16280,-0.75,-0.6963446,0.14999999,814,27.163434743881226,0.9561117
16300,-0.75,-1.0393375,0.14999999,815,27.205955266952515,0.9561119
16320,-0.75,-0.67337126,0.14999999,816,27.245060682296753,0.9561113
16340,-0.75,-0.7533786,0.14999999,817,27.275338649749756,0.9561113
16360,-0.75,-0.76306677,0.14999999,818,27.312032222747803,0.9561113
16380,-0.75,-0.63382316,0.14999999,819,27.34554648399353,0.9561111
16400,-0.75,-0.6420321,0.14999999,820,27.37589454650879,0.95611155
16420,-0.75,-0.8233313,0.14999999,821,27.41044592857361,0.9561118
16440,-0.75,-0.4895134,0.14999999,822,27.442384481430054,0.9561117
16460,-0.75,-0.7537192,0.14999999,823,27.47705101966858,0.95611167
16480,-0.75,-0.7797686,0.14999999,824,27.506766080856323,0.95611155
16500,-0.75,-0.79881746,0.14999999,825,27.547752141952515,0.9561115
16520,-0.75,-0.6794278,0.14999999,826,27.585327625274658,0.95611113
16540,-0.75,-0.739199,0.14999999,827,27.619487285614014,0.9561111
16560,-0.75,-0.8892313,0.14999999,828,27.650359630584717,0.95611054
16580,-0.75,-0.65386033,0.14999999,829,27.684475660324097,0.95611084
16600,-0.75,-0.8091827,0.14999999,830,27.718575954437256,0.956111
16620,-0.75,-0.8963478,0.14999999,831,27.754178524017334,0.956111
16640,-0.75,-0.7577872,0.14999999,832,27.788777112960815,0.9561111
16660,-0.75,-0.49259073,0.14999999,833,27.821973085403442,0.95611125
16680,-0.75,-0.9213044,0.14999999,834,27.865721702575684,0.9561115
16700,-0.75,-0.74878174,0.14999999,835,27.895170211791992,0.95611143
16720,-0.75,-0.8290197,0.14999999,836,27.93124008178711,0.9561116
16740,-0.75,-0.5914836,0.14999999,837,27.964289665222168,0.95611125
16760,-0.75,-0.87863886,0.14999999,838,28.000062465667725,0.9561115
16780,-0.75,-0.5954727,0.14999999,839,28.033610582351685,0.95611167
16800,-0.75,-0.7023972,0.14999999,840,28.07107424736023,0.9561115
16820,-0.75,-0.89647,0.14999999,841,28.11148953437805,0.9561116
16840,-0.75,-0.6479241,0.14999999,842,28.145798206329346,0.95611167
16860,-0.75,-0.78138727,0.14999999,843,28.180219411849976,0.9561117
16880,-0.75,-0.61270607,0.14999999,844,28.21662449836731,0.95611197
16900,-0.75,-0.87172866,0.14999999,845,28.254876136779785,0.9561116
16920,-0.75,-0.9664512,0.14999999,846,28.291381120681763,0.9561113
16940,-0.75,-0.55728304,0.14999999,847,28.32431983947754,0.9561115
16960,-0.75,-0.7982664,0.14999999,848,28.35665464401245,0.95611113
16980,-0.75,-0.54410434,0.14999999,849,28.393221855163574,0.9561111
17000,-0.75,-0.826391,0.14999999,850,28.42677354812622,0.95611113
17020,-0.75,-0.8963835,0.14999999,851,28.460134029388428,0.956111
17040,-0.75,-0.6207681,0.14999999,852,28.492586135864258,0.9561107
17060,-0.75,-0.9287003,0.14999999,853,28.52339768409729,0.95611036
17080,-0.75,-0.73688537,0.14999999,854,28.55639147758484,0.9561103
17100,-0.75,-0.7220566,0.14999999,855,28.586766719818115,0.9561106
17120,-0.75,-0.7105346,0.14999999,856,28.617231607437134,0.9561104
17140,-0.75,-0.58857924,0.14999999,857,28.64674711227417,0.95611036
17160,-0.75,-0.6135484,0.14999999,858,28.67881751060486,0.9561106
17180,-0.75,-0.8762411,0.14999999,859,28.71102213859558,0.95611054
17200,-0.75,-0.7726976,0.14999999,860,28.74170184135437,0.9561108
17220,-0.75,-0.6993253,0.14999999,861,28.77565860748291,0.9561108
17240,-0.75,-0.9764432,0.14999999,862,28.807075262069702,0.9561106
17260,-0.75,-0.7975629,0.14999999,863,28.842472553253174,0.9561104
17280,-0.75,-0.5941288,0.14999999,864,28.872140884399414,0.9561104
17300,-0.75,-0.51651245,0.14999999,865,28.908527612686157,0.9561106
17320,-0.75,-0.7481896,0.14999999,866,28.940698385238647,0.95611084
17340,-0.75,-0.7110146,0.14999999,867,28.97603964805603,0.9561109
17360,-0.75,-0.7514225,0.14999999,868,29.015940189361572,0.95611054
17380,-0.75,-0.88620245,0.14999999,869,29.053832054138184,0.9561105
17400,-0.75,-0.592365,0.14999999,870,29.09230875968933,0.9561104
17420,-0.75,-0.47945368,0.14999999,871,29.13575005531311,0.95611054
17440,-0.75,-0.9041083,0.14999999,872,29.17323350906372,0.95611084
17460,-0.75,-0.63712704,0.14999999,873,29.21517038345337,0.9561108
17480,-0.75,-0.7190541,0.14999999,874,29.25148892402649,0.9561111
17500,-0.75,-1.0265607,0.14999999,875,29.28787875175476,0.9561109
17520,-0.75,-0.71725017,0.14999999,876,29.320417404174805,0.95611054
17540,-0.75,-0.6267691,0.14999999,877,29.35082697868347,0.95611036
17560,-0.75,-0.6188103,0.14999999,878,29.382883071899414,0.9561104
17580,-0.75,-0.8172283,0.14999999,879,29.413779735565186,0.95611024
17600,-0.75,-0.61924464,0.14999999,880,29.444915294647217,0.9561105
17620,-0.75,-0.5667938,0.14999999,881,29.498278379440308,0.9561106
17640,-0.75,-0.58532935,0.14999999,882,29.533380031585693,0.95611054
17660,-0.75,-0.87746847,0.14999999,883,29.564844608306885,0.95611066
17680,-0.75,-0.7057444,0.14999999,884,29.595972299575806,0.9561106
17700,-0.75,-0.5141568,0.14999999,885,29.63570284843445,0.95611084
17720,-0.75,-0.90992314,0.14999999,886,29.673113107681274,0.95611113
17740,-0.75,-0.8314675,0.14999999,887,29.703126430511475,0.9561113
17760,-0.75,-0.97339,0.14999999,888,29.742713689804077,0.9561113
17780,-0.75,-0.98592496,0.14999999,889,29.773663997650146,0.956111
17800,-0.75,-0.9520435,0.14999999,890,29.809099674224854,0.9561109
17820,-0.75,-0.9639454,0.14999999,891,29.840938806533813,0.956111
17840,-0.75,-1.1156617,0.14999999,892,29.87877655029297,0.95611066
17860,-0.75,-0.5955712,0.14999999,893,29.911702394485474,0.95611006
17880,-0.75,-0.571316,0.14999999,894,29.946777820587158,0.95611024
17900,-0.75,-0.8460102,0.14999999,895,29.978459119796753,0.95611006
17920,-0.75,-0.614272,0.14999999,896,30.013307809829712,0.9561097
17940,-0.75,-0.39104468,0.14999999,897,30.04726266860962,0.95610994
17960,-0.75,-0.9802257,0.14999999,898,30.084539890289307,0.95611
17980,-0.75,-0.7893221,0.14999999,899,30.124199867248535,0.95610994
18000,-0.75,-0.95585907,0.14999999,900,30.169086694717407,0.95610994
18020,-0.75,-0.6830411,0.14999999,901,30.2019145488739,0.9561098
18040,-0.75,-0.98377377,0.14999999,902,30.23395824432373,0.9561095
18060,-0.75,-1.0041441,0.14999999,903,30.272381067276,0.9561093
18080,-0.75,-0.561612,0.14999999,904,30.305457830429077,0.95610905
18100,-0.75,-1.0614694,0.14999999,905,30.33959436416626,0.9561092
18120,-0.75,-0.51393574,0.14999999,906,30.373117923736572,0.9561092
18140,-0.75,-0.7517944,0.14999999,907,30.410452604293823,0.95610946
18160,-0.75,-0.76090133,0.14999999,908,30.44527769088745,0.9561096
18180,-0.75,-0.7509777,0.14999999,909,30.476664304733276,0.9561099
18200,-0.75,-0.8996985,0.14999999,910,30.515735626220703,0.9561098
18220,-0.75,-0.7778498,0.14999999,911,30.55018448829651,0.95610976
18240,-0.75,-0.8097517,0.14999999,912,30.585160493850708,0.9561099
18260,-0.75,-0.8291053,0.14999999,913,30.623383045196533,0.95611
18280,-0.75,-0.7199295,0.14999999,914,30.654725074768066,0.9561096
18300,-0.75,-0.6777523,0.14999999,915,30.69203495979309,0.95610964
18320,-0.75,-0.7528721,0.14999999,916,30.733372926712036,0.9561097
18340,-0.75,-0.81896377,0.14999999,917,30.768104314804077,0.9561099
18360,-0.75,-0.59399843,0.14999999,918,30.800804376602173,0.95611006
18380,-0.75,-0.48682913,0.14999999,919,30.852020740509033,0.9561103
18400,-0.75,-0.81821203,0.14999999,920,30.90300750732422,0.9561103
18420,-0.75,-0.7468938,0.14999999,921,30.947118520736694,0.95611036
18440,-0.75,-0.74776,0.14999999,922,30.978145122528076,0.95611054
18460,-0.75,-0.78096795,0.14999999,923,31.009594917297363,0.9561108
18480,-0.75,-0.498928,0.14999999,924,31.042080402374268,0.95611084
18500,-0.75,-0.656929,0.14999999,925,31.073256731033325,0.95611066
18520,-0.75,-0.59301573,0.14999999,926,31.11397361755371,0.9561109
18540,-0.75,-1.0066053,0.14999999,927,31.14393901824951,0.95611113
18560,-0.75,-0.77837324,0.14999999,928,31.17424511909485,0.95611066
18580,-0.75,-0.647603,0.14999999,929,31.204667806625366,0.956111
18600,-0.75,-0.78903186,0.14999999,930,31.239688873291016,0.9561112
18620,-0.75,-0.91733694,0.14999999,931,31.27087092399597,0.9561111
18640,-0.75,-0.9801579,0.14999999,932,31.3066189289093,0.95611036
18660,-0.75,-0.779417,0.14999999,933,31.339849710464478,0.9561102
18680,-0.75,-0.53327954,0.14999999,934,31.37254023551941,0.95611036
18700,-0.75,-0.85218656,0.14999999,935,31.40755271911621,0.95610976
18720,-0.75,-0.6027175,0.14999999,936,31.45194435119629,0.9561096
18740,-0.75,-0.35653442,0.14999999,937,31.485913276672363,0.9561095
18760,-0.75,-0.8566516,0.14999999,938,31.540045499801636,0.9561096
18780,-0.75,-0.7047499,0.14999999,939,31.572696447372437,0.9561097
18800,-0.75,-0.8744216,0.14999999,940,31.606907844543457,0.9561099
18820,-0.75,-0.5092634,0.14999999,941,31.6390540599823,0.95610976
18840,-0.75,-0.75390106,0.14999999,942,31.67721652984619,0.95610964
18860,-0.75,-0.57743657,0.14999999,943,31.723525047302246,0.9561097
18880,-0.75,-0.7117451,0.14999999,944,31.75417709350586,0.95610976
18900,-0.75,-0.91382504,0.14999999,945,31.79132080078125,0.9561101
18920,-0.75,-0.6475537,0.14999999,946,31.822492122650146,0.9561098
18940,-0.75,-0.7825426,0.14999999,947,31.86527419090271,0.9561099
18960,-0.75,-0.7903437,0.14999999,948,31.90452527999878,0.95610994
18980,-0.75,-0.7387373,0.14999999,949,31.947794914245605,0.95611
19000,-0.75,-0.85233474,0.14999999,950,31.988651275634766,0.95611006
19020,-0.75,-0.69968,0.14999999,951,32.03204560279846,0.9561102
19040,-0.75,-0.73070085,0.14999999,952,32.07309818267822,0.9561102
19060,-0.75,-0.90025336,0.14999999,953,32.11835741996765,0.9561103
19080,-0.75,-0.70115155,0.14999999,954,32.15644812583923,0.9561105
19100,-0.75,-0.83771193,0.14999999,955,32.18675947189331,0.9561105
19120,-0.75,-0.95668393,0.14999999,956,32.22108244895935,0.9561101
19140,-0.75,-0.89062226,0.14999999,957,32.256428718566895,0.95611
19160,-0.75,-0.7571899,0.14999999,958,32.29158139228821,0.9561101
19180,-0.75,-0.62552947,0.14999999,959,32.321367025375366,0.9561095
19200,-0.75,-0.88417375,0.14999999,960,32.36108708381653,0.9561097
19220,-0.75,-0.67317736,0.14999999,961,32.403825998306274,0.95610994
19240,-0.75,-1.092917,0.14999999,962,32.434532165527344,0.9561098
19260,-0.75,-0.8104744,0.14999999,963,32.47322082519531,0.95610946
19280,-0.75,-0.6468046,0.14999999,964,32.504663705825806,0.9561092
19300,-0.75,-0.6269715,0.14999999,965,32.535152196884155,0.9561092
19320,-0.75,-0.6420094,0.14999999,966,32.577523708343506,0.9561094
19340,-0.75,-0.91522515,0.14999999,967,32.609185457229614,0.95610905
19360,-0.75,-0.4974298,0.14999999,968,32.639976024627686,0.95610905
19380,-0.75,-0.59232616,0.14999999,969,32.67557191848755,0.9561092
19400,-0.75,-0.905313,0.14999999,970,32.71298694610596,0.95610905
19420,-0.75,-1.0581565,0.14999999,971,32.74285554885864,0.95610875
19440,-0.75,-0.82303846,0.14999999,972,32.77351927757263,0.95610845
19460,-0.75,-1.1553056,0.14999999,973,32.808185338974,0.9561082
19480,-0.75,-0.65715355,0.14999999,974,32.83810019493103,0.9561076
19500,-0.75,-0.6601531,0.14999999,975,32.875006437301636,0.9561075
19520,-0.75,-0.87989724,0.14999999,976,32.90461802482605,0.9561072
19540,-0.75,-0.8888293,0.14999999,977,32.93400239944458,0.95610714
19560,-0.75,-0.86241716,0.14999999,978,32.965859174728394,0.95610684
19580,-0.75,-0.69505847,0.14999999,979,32.998717069625854,0.9561068
19600,-0.75,-1.1072252,0.14999999,980,33.04185080528259,0.9561066
19620,-0.75,-0.8044735,0.14999999,981,33.0817015171051,0.95610666
19640,-0.75,-0.6701965,0.14999999,982,33.124367475509644,0.9561068
19660,-0.75,-0.6160703,0.14999999,983,33.16455292701721,0.956107
19680,-0.75,-0.76572907,0.14999999,984,33.20884895324707,0.9561072
19700,-0.75,-0.726245,0.14999999,985,33.24879217147827,0.9561071
19720,-0.75,-0.5388627,0.14999999,986,33.2889769077301,0.9561073
19740,-0.75,-0.82360524,0.14999999,987,33.33157706260681,0.9561074
19760,-0.75,-0.79383963,0.14999999,988,33.37180042266846,0.95610756
19780,-0.75,-0.61468947,0.14999999,989,33.41924858093262,0.9561076
19800,-0.75,-0.62609094,0.14999999,990,33.45914101600647,0.95610774
19820,-0.75,-0.86820614,0.14999999,991,33.498953342437744,0.95610785
19840,-0.75,-0.53323656,0.14999999,992,33.53653025627136,0.9561078
19860,-0.75,-0.7509572,0.14999999,993,33.57539129257202,0.9561076
19880,-0.75,-0.6600492,0.14999999,994,33.617382764816284,0.9561075
19900,-0.75,-0.70667005,0.14999999,995,33.66194009780884,0.9561078
19920,-0.75,-0.82756406,0.14999999,996,33.71315288543701,0.95610756
19940,-0.75,-0.5190334,0.14999999,997,33.75461196899414,0.95610744
19960,-0.75,-0.6987384,0.14999999,998,33.79970145225525,0.95610785
19980,-0.75,-0.91755354,0.14999999,999,33.84648656845093,0.95610803
20000,-0.75,-0.58334315,0.14999999,1000,33.89164400100708,0.95610756
20020,-0.75,-1.0299346,0.14999999,1001,33.93857717514038,0.95610774
20040,-0.75,-0.7907512,0.14999999,1002,33.983192443847656,0.9561075
20060,-0.75,-0.7827853,0.14999999,1003,34.022499322891235,0.95610774
20080,-0.75,-0.7381218,0.14999999,1004,34.06147336959839,0.9561077
20100,-0.75,-0.8114165,0.14999999,1005,34.103005170822144,0.9561076
20120,-0.75,-0.47547933,0.14999999,1006,34.14678502082825,0.9561078
20140,-0.75,-0.8498724,0.14999999,1007,34.19374752044678,0.9561077
20160,-0.75,-0.70358115,0.14999999,1008,34.24135160446167,0.95610774
20180,-0.75,-0.7286335,0.14999999,1009,34.286945104599,0.9561077
20200,-0.75,-0.97514117,0.14999999,1010,34.33330750465393,0.95610774
20220,-0.75,-0.85688657,0.14999999,1011,34.38393449783325,0.9561074
20240,-0.75,-0.98992395,0.14999999,1012,34.431156873703,0.9561072
20260,-0.75,-0.80273825,0.14999999,1013,34.478171825408936,0.9561073
20280,-0.75,-0.44474846,0.14999999,1014,34.525426387786865,0.95610714
20300,-0.75,-0.7163323,0.14999999,1015,34.57098460197449,0.9561073
20320,-0.75,-0.71476525,0.14999999,1016,34.61411643028259,0.9561073
20340,-0.75,-0.95516396,0.14999999,1017,34.65358829498291,0.9561076
20360,-0.75,-0.8015537,0.14999999,1018,34.6933867931366,0.95610744
20380,-0.75,-0.8735249,0.14999999,1019,34.735161542892456,0.9561076
20400,-0.75,-0.81523126,0.14999999,1020,34.779290199279785,0.9561075
20420,-0.75,-0.7531237,0.14999999,1021,34.830156564712524,0.9561076
20440,-0.75,-0.7736769,0.14999999,1022,34.861122131347656,0.95610756
20460,-0.75,-1.0220895,0.14999999,1023,34.89273500442505,0.9561078
20480,-0.75,-0.7403603,0.14999999,1024,34.92349338531494,0.9561076
20500,-0.75,-0.71746963,0.14999999,1025,34.95345759391785,0.95610756
20520,-0.75,-0.75277376,0.14999999,1026,34.984442710876465,0.9561074
20540,-0.75,-0.7583293,0.14999999,1027,35.01575040817261,0.95610744
20560,-0.75,-0.8378343,0.14999999,1028,35.04522967338562,0.95610756
20580,-0.75,-0.77524036,0.14999999,1029,35.074990034103394,0.95610744
20600,-0.75,-0.69314826,0.14999999,1030,35.10488486289978,0.95610726
20620,-0.75,-0.5007371,0.14999999,1031,35.13609290122986,0.9561068
20640,-0.75,-0.8884884,0.14999999,1032,35.17201471328735,0.9561067
20660,-0.75,-0.8345477,0.14999999,1033,35.21091628074646,0.95610666
20680,-0.75,-0.7132592,0.14999999,1034,35.25786828994751,0.9561066
20700,-0.75,-0.71167034,0.14999999,1035,35.311742305755615,0.9561065
20720,-0.75,-0.8530669,0.14999999,1036,35.34813690185547,0.95610654
20740,-0.75,-1.0175961,0.14999999,1037,35.38517165184021,0.9561065
20760,-0.75,-0.56169605,0.14999999,1038,35.41467046737671,0.9561064
20780,-0.75,-0.5726418,0.14999999,1039,35.44466733932495,0.95610666
20800,-0.75,-0.94284546,0.14999999,1040,35.47561025619507,0.9561066
20820,-0.75,-0.7278627,0.14999999,1041,35.506123781204224,0.95610654
20840,-0.75,-0.69226474,0.14999999,1042,35.53746294975281,0.9561064
20860,-0.75,-0.6898276,0.14999999,1043,35.56731629371643,0.95610636
20880,-0.75,-0.78855217,0.14999999,1044,35.59770584106445,0.9561066
20900,-0.75,-0.81872666,0.14999999,1045,35.62702250480652,0.95610654
20920,-0.75,-0.89626586,0.14999999,1046,35.65795636177063,0.9561067
20940,-0.75,-0.9097527,0.14999999,1047,35.68806600570679,0.95610696
20960,-0.75,-0.693402,0.14999999,1048,35.71695041656494,0.9561069
20980,-0.75,-0.62532556,0.14999999,1049,35.745502948760986,0.9561068
21000,-0.75,-0.659582,0.14999999,1050,35.773035287857056,0.95610666
21020,-0.75,-0.79934776,0.14999999,1051,35.8016574382782,0.95610684
21040,-0.75,-0.8189919,0.14999999,1052,35.83009648323059,0.95610696
21060,-0.75,-0.66153526,0.14999999,1053,35.85814881324768,0.9561069
21080,-0.75,-0.6734467,0.14999999,1054,35.88588738441467,0.9561067
21100,-0.75,-0.7020982,0.14999999,1055,35.91467094421387,0.9561068
21120,-0.75,-0.91639066,0.14999999,1056,35.95489048957825,0.95610684
21140,-0.75,-0.7241113,0.14999999,1057,35.9824800491333,0.9561067
21160,-0.75,-0.65676457,0.14999999,1058,36.01737952232361,0.9561066
21180,-0.75,-0.56571805,0.14999999,1059,36.04772615432739,0.95610666
21200,-0.75,-0.64977103,0.14999999,1060,36.08023977279663,0.95610696
21220,-0.75,-0.53721595,0.14999999,1061,36.11183977127075,0.95610714
21240,-0.75,-0.7907334,0.14999999,1062,36.14753484725952,0.95610696
21260,-0.75,-0.3826522,0.14999999,1063,36.18048453330994,0.95610714
21280,-0.75,-0.94300234,0.14999999,1064,36.21189212799072,0.95610696
21300,-0.75,-0.64289904,0.14999999,1065,36.252082109451294,0.95610654
21320,-0.75,-0.7922976,0.14999999,1066,36.28592395782471,0.9561065
21340,-0.75,-0.6770381,0.14999999,1067,36.324973583221436,0.9561066
21360,-0.75,-0.48579487,0.14999999,1068,36.365883111953735,0.9561069
21380,-0.75,-0.8933896,0.14999999,1069,36.40231204032898,0.9561068
21400,-0.75,-0.533244,0.14999999,1070,36.437971353530884,0.9561066
21420,-0.75,-0.5733948,0.14999999,1071,36.47382211685181,0.95610684
21440,-0.75,-0.5730855,0.14999999,1072,36.50729274749756,0.9561071
21460,-0.75,-0.8208909,0.14999999,1073,36.54336929321289,0.95610726
21480,-0.75,-0.72566843,0.14999999,1074,36.57399344444275,0.9561067
21500,-0.75,-0.5422083,0.14999999,1075,36.60404944419861,0.9561069
21520,-0.75,-0.9241465,0.14999999,1076,36.63387703895569,0.9561069
21540,-0.75,-0.89490664,0.14999999,1077,36.66421055793762,0.9561071
21560,-0.75,-0.69180876,0.14999999,1078,36.69859457015991,0.95610726
21580,-0.75,-0.91915,0.14999999,1079,36.72589063644409,0.9561072
21600,-0.75,-0.8405397,0.14999999,1080,36.756725788116455,0.95610726
21620,-0.75,-0.43679574,0.14999999,1081,36.791255474090576,0.95610744
21640,-0.75,-0.55212617,0.14999999,1082,36.834486961364746,0.9561074
21660,-0.75,-1.0735706,0.14999999,1083,36.87029576301575,0.9561073
21680,-0.75,-0.7211394,0.14999999,1084,36.90253806114197,0.9561074
21700,-0.75,-0.63520443,0.14999999,1085,36.93198537826538,0.95610744
21720,-0.75,-0.84557927,0.14999999,1086,36.962982416152954,0.9561073
21740,-0.75,-0.4348196,0.14999999,1087,36.991822957992554,0.9561074
21760,-0.75,-0.7452529,0.14999999,1088,37.01570153236389,0.9561072
21780,-0.75,-0.7142364,0.14999999,1089,37.046223640441895,0.95610714
21800,-0.75,-0.61441934,0.14999999,1090,37.07684683799744,0.9561071
21820,-0.75,-0.7179424,0.14999999,1091,37.10617971420288,0.95610714
21840,-0.75,-0.8366952,0.14999999,1092,37.14198327064514,0.95610714
21860,-0.75,-0.8369318,0.14999999,1093,37.174691915512085,0.9561072
21880,-0.75,-0.8365896,0.14999999,1094,37.20709800720215,0.95610714
21900,-0.75,-0.6572503,0.14999999,1095,37.241827726364136,0.9561073
21920,-0.75,-0.5978056,0.14999999,1096,37.291682720184326,0.9561074
21940,-0.75,-0.63658965,0.14999999,1097,37.322779178619385,0.95610744
21960,-0.75,-0.64000905,0.14999999,1098,37.35322165489197,0.9561076
21980,-0.75,-0.9369673,0.14999999,1099,37.38976287841797,0.95610756
22000,-0.75,-1.0014871,0.14999999,1100,37.418845415115356,0.9561073
22020,-0.75,-0.9153925,0.14999999,1101,37.471625089645386,0.95610714
22040,-0.75,-0.40940854,0.14999999,1102,37.52444529533386,0.9561071
22060,-0.75,-0.64166564,0.14999999,1103,37.5660138130188,0.95610714
22080,-0.75,-0.70166737,0.14999999,1104,37.58975291252136,0.9561071
22100,-0.75,-0.7534875,0.14999999,1105,37.623026609420776,0.95610696
22120,-0.75,-0.6824608,0.14999999,1106,37.66376066207886,0.956107
22140,-0.75,-0.83284235,0.14999999,1107,37.692487478256226,0.9561072
22160,-0.75,-0.519204,0.14999999,1108,37.72841739654541,0.95610726
22180,-0.75,-0.25847438,0.14999999,1109,37.754217863082886,0.9561071
22200,-0.75,-0.5751592,0.14999999,1110,37.78210091590881,0.9561067
22220,-0.75,-0.4948549,0.14999999,1111,37.809091091156006,0.9561068
22240,-0.75,-0.69629407,0.14999999,1112,37.83996844291687,0.95610696
22260,-0.75,-0.70716244,0.14999999,1113,37.870755672454834,0.9561069
22280,-0.75,-0.7448478,0.14999999,1114,37.89232349395752,0.9561071
22300,-0.75,-0.5773635,0.14999999,1115,37.921106576919556,0.956107
22320,-0.75,-0.41195723,0.14999999,1116,37.953643798828125,0.95610696
22340,-0.75,-0.9041916,0.14999999,1117,37.9918487071991,0.9561069
22360,-0.75,-0.641351,0.14999999,1118,38.02637338638306,0.9561069
22380,-0.75,-0.73605937,0.14999999,1119,38.05276560783386,0.956107
22400,-0.75,-0.84088,0.14999999,1120,38.07848048210144,0.956107
22420,-0.75,-0.8027592,0.14999999,1121,38.100643157958984,0.9561072
22440,-0.75,-0.63115007,0.14999999,1122,38.13370323181152,0.9561069
22460,-0.75,-0.68858975,0.14999999,1123,38.17153573036194,0.95610684
22480,-0.75,-0.70993286,0.14999999,1124,38.2100305557251,0.95610684
22500,-0.75,-0.9162157,0.14999999,1125,38.24318790435791,0.9561068
