DenMISEMeanLog,TimeElapsed,IWMean,Bound,IWFirstEpisode,LQGsigma,LQGmu01,MISE,SqrtESSClassic,ReturnMin,ReturnMean,DenMISELogLast,ExplorationBonus,ReturnLastEpisode,IWLastEpisode,DenMISELogFirst,ReturnMax,Iteration,ReturnAbsMax,ReturnStepMax,LQGmu1,IWNorm1,target_sum_log_mean,IWMin,URet,IWNorm2,TimestepsSoFar,IWMax
9.342836,861.6746444702148,0.88223755,21.625153,,0.11,-0.023232324,14.898205,3.8121474,,16.516403,-5.992766,6.7269483,13.262642,,8.994647,17.426445,520,17.426445,0.9999996,-0.23232323,458.76352,-163.34576,,14.714002131693068,120.342545,10400,38.533955
9.287313,863.9683289527893,1.0875171,21.694326,,0.11,-0.015151516,17.838692,6.6502056,,16.516432,-19.442022,3.8556352,16.531229,14.582566,8.992725,17.426445,521,17.426445,0.9999996,-0.15151516,566.59644,-165.48677,,18.291827574673224,85.19984,10420,15.488577
9.296233,866.3051550388336,0.99321973,21.608358,,0.11,-0.039393943,17.152401,5.753516,,16.516298,13.868579,4.4559574,16.447407,,8.990808,17.426445,522,17.426445,0.9999996,-0.3939394,518.4607,-239.25183,,18.187606689282173,90.11197,10440,21.561977
9.226997,868.3725764751434,0.8762493,22.061012,,0.11,-0.031313132,14.998764,3.629734,,16.517225,-26.894796,7.0622487,17.000996,54.562546,8.9888935,17.426445,523,17.426445,0.99999976,-0.3131313,458.27838,-187.14767,,18.77791936957329,126.25674,10460,54.562546
9.232103,870.7646362781525,1.0011517,21.668945,,0.11,-0.039393943,17.29015,5.853381,,16.5187,12.053278,4.378795,17.289728,19.609331,8.986983,17.426445,524,17.426445,0.99999976,-0.3939394,524.60345,-238.37685,,19.07137581781083,89.624,10480,20.785389
9.240018,873.6322140693665,1.0928518,21.605736,,0.11,-0.06363636,18.98445,9.776668,,16.519978,13.399447,2.6212862,17.18866,,8.985077,17.426445,525,17.426445,0.99999976,-0.6363636,573.7472,-554.54877,,18.969344557741238,58.685356,10500,7.8428907
9.179732,875.8360109329224,1.0425042,21.93071,,0.11,-0.04949495,18.075558,6.646724,,16.521439,-22.557507,3.855152,17.288746,13.591954,8.983174,17.426445,526,17.426445,0.99999976,-0.4949495,548.3572,-339.6688,,19.071963419565943,82.50037,10520,16.239151
9.191408,878.0039737224579,1.0948628,21.624565,,0.11,-0.06363636,19.019539,9.835152,,16.523075,15.301937,2.605027,17.383083,7.5655236,8.981275,17.426445,527,17.426445,0.99999976,-0.6363636,576.9927,-552.4941,,19.169941741027817,58.666374,10540,7.7568874
9.19653,880.2127273082733,1.0502285,21.725779,,0.11,-0.05757576,18.235668,7.340039,,16.52471,11.8056345,3.4901102,17.38693,12.823349,8.979379,17.426445,528,17.426445,0.99999976,-0.57575756,554.5206,-450.01273,,19.173597695892298,75.54737,10560,14.80178
9.202019,882.3911111354828,1.0405164,21.519733,,0.11,-0.05757576,18.067032,7.4186153,,16.52629,12.058917,3.452701,17.36138,5.4496994,8.977487,17.426445,529,17.426445,0.99999976,-0.57575756,550.43317,-449.13605,,19.147880375756497,74.19621,10580,14.425422
9.205327,884.4028251171112,1.0463018,21.582203,,0.11,-0.05757576,18.168293,7.50195,,16.52793,10.923631,3.4139106,17.394997,13.265554,8.975598,17.426445,530,17.426445,0.99999976,-0.57575756,554.54,-448.26312,,19.180661904393357,73.91945,10600,14.069035
9.218949,887.0890579223633,1.0440329,21.908682,,0.11,-0.04949495,18.10314,6.7290616,,16.529528,16.401047,3.8055418,17.376328,14.819895,8.973713,17.426445,531,17.426445,0.99999976,-0.4949495,554.3815,-336.38437,,19.161796052931148,82.38615,10620,15.897156
9.211651,889.1238374710083,1.0341339,21.69182,,0.11,-0.04949495,17.930737,6.807738,,16.530943,5.302663,3.7610836,17.282837,7.221896,8.971832,17.426445,532,17.426445,0.99999976,-0.4949495,550.15924,-335.73837,,19.06553887998183,80.81381,10640,15.464128
9.221477,891.2861778736115,1.0390484,21.731657,,0.11,-0.04949495,18.017002,6.891951,,16.53253,14.425284,3.7146554,17.37689,14.622186,8.969954,17.426445,533,17.426445,0.99999976,-0.4949495,553.8128,-335.07635,,19.16267134395195,80.35646,10660,15.055561
9.236546,893.4821076393127,1.0407739,21.714176,,0.11,-0.04949495,18.046078,6.9785438,,16.533976,17.239925,3.6680984,17.304619,12.772649,8.96808,17.426445,534,17.426445,0.99999976,-0.4949495,555.77325,-334.41183,,19.088043092755246,79.64029,10680,14.669444
9.232188,895.4448652267456,0.96042275,21.503922,,0.11,-0.087878786,16.596342,5.215354,,16.535416,6.8742847,4.907579,17.30488,,8.966208,17.426445,535,17.426445,0.99999976,-0.8787879,513.8262,-1095.4907,,19.08412224928106,98.52182,10700,22.504883
9.216577,897.7830340862274,1.0940076,21.580923,,0.11,-0.06363636,19.004196,9.931799,,16.536901,0.91958106,2.5767274,17.331959,6.0794783,8.964341,17.426445,536,17.426445,0.99999976,-0.6363636,586.38806,-543.20825,,19.118609643196095,59.041477,10720,7.759536
9.232201,899.9129588603973,1.1671767,21.499866,2.1094189e-07,0.11,0.005050505,10.618936,2.351667,,16.538317,17.518257,10.880932,17.296051,,8.962478,17.426445,537,17.426445,0.99999976,0.05050505,626.7739,-289.5824,,19.0839222526481,266.52325,10740,132.88733
9.100748,902.2230021953583,1.0755777,21.448591,,0.11,-0.015151516,17.643522,6.7239566,,16.534582,-61.5499,3.8050697,14.529169,,8.960617,17.426445,538,17.426445,0.99999976,-0.15151516,578.6608,-164.08307,,15.920089745642846,86.05957,10760,15.532212
9.055311,904.6480448246002,1.0684409,21.440922,7.820009e-09,0.11,-0.0030303032,13.83333,3.3626842,,16.53375,-15.453803,7.6075916,16.086912,2.4908584e-09,8.95876,17.426445,539,17.426445,0.99999976,-0.030303031,575.88965,-218.98222,,17.824894166670756,171.25891,10780,64.95862
9.041371,906.9157936573029,1.0056486,21.41367,,0.11,-0.043434344,17.405762,6.382067,,16.5273,1.5053295,4.007909,13.049614,,8.956906,17.426445,540,17.426445,0.99999976,-0.43434343,543.05023,-270.9557,,14.404109859957302,85.09002,10800,18.831934
8.915945,909.1837208271027,0.77242744,21.912663,,0.11,-0.02727273,13.110448,2.9055836,,16.527847,-58.808636,8.802214,16.82359,69.89793,8.955056,17.426445,541,17.426445,0.99999976,-0.27272728,417.88324,-169.10828,,18.598892960170236,143.82076,10820,72.437935
8.918789,911.1567389965057,0.9486216,21.911697,,0.11,-0.033333335,16.281404,4.5419307,,16.52903,10.717124,5.6302924,17.168692,25.98414,8.95321,17.426445,542,17.426445,0.99999976,-0.33333334,514.1529,-194.19263,,18.948184085387712,113.20139,10840,32.984585
8.9225445,913.2633600234985,0.8933642,21.80506,,0.11,-0.031313132,15.292735,3.9262848,,16.530184,11.028838,6.512324,17.15599,44.79072,8.951366,17.426445,543,17.426445,0.99999976,-0.3131313,485.09677,-183.67729,,18.93657096013208,123.551094,10860,48.29062
8.925747,915.4187338352203,0.90516394,21.748112,,0.11,-0.031313132,15.494537,4.0882354,,16.531252,10.795741,6.2535744,17.111357,32.78572,8.949526,17.426445,544,17.426445,0.99999976,-0.3131313,492.40918,-183.31339,,18.88867598717593,120.445404,10880,44.428383
8.930861,917.7717859745026,0.9431764,21.46082,,0.11,-0.033333335,16.19355,4.853168,,16.532566,11.830163,5.2672687,17.247227,27.897072,8.94769,17.426445,545,17.426445,0.99999976,-0.33333334,514.0311,-193.04678,,19.028757584231162,105.91661,10900,28.596077
8.937683,920.0605022907257,0.95733833,21.579718,,0.11,-0.033333335,16.434265,4.967456,,16.533636,12.731191,5.145452,17.117605,27.472296,8.945856,17.426445,546,17.426445,0.99999976,-0.33333334,522.7067,-192.66383,,18.896136484376918,105.22624,10920,27.472296
8.926629,923.2029983997345,0.969168,21.667894,,0.11,-0.033333335,16.637497,5.08045,,16.534794,2.9499958,5.030397,17.166204,25.948536,8.944027,17.426445,547,17.426445,0.99999976,-0.33333334,530.1349,-192.30028,,18.943624462381177,104.348015,10940,26.204124
8.925646,925.5207154750824,0.97595525,21.674181,,0.11,-0.033333335,16.755249,5.1949406,,16.535994,8.435013,4.918932,17.192457,22.867527,8.9422,17.426445,548,17.426445,0.99999976,-0.33333334,534.8235,-191.92827,,18.971335644132154,102.950836,10960,25.05191
8.936279,927.6500675678253,0.9779664,21.605755,,0.11,-0.033333335,16.79247,5.3083186,,16.537273,14.803929,4.813285,17.238981,19.739754,8.940377,17.426445,549,17.426445,0.99999976,-0.33333334,536.90356,-191.54628,,19.021577708107557,101.14381,10980,24.000458
8.947105,930.038191318512,0.9897854,21.550013,,0.11,-0.035353538,17.033556,5.6565022,,16.538523,14.928473,4.516456,17.22311,24.852688,8.938557,17.426445,550,17.426445,0.99999976,-0.35353535,544.38196,-202.83241,,19.004634029925228,96.24003,11000,25.368303
8.946688,932.4826619625092,0.9862694,21.580093,,0.11,-0.033333335,16.934296,5.4983563,,16.539593,8.741429,4.6457977,17.128775,21.880108,8.936741,17.426445,551,17.426445,0.99999976,-0.33333334,543.43445,-190.79768,,18.906768130521446,98.8358,11020,22.611416
8.959023,935.0249261856079,0.99345064,21.621313,,0.11,-0.033333335,17.060926,5.6006575,,16.540884,15.78456,4.5603867,17.25321,21.1139,8.934927,17.426445,552,17.426445,0.99999976,-0.33333334,548.38477,-190.41791,,19.035040446381572,97.91435,11040,21.7595
8.974616,937.1265735626221,0.9987164,21.631865,,0.11,-0.033333335,17.153177,5.7021365,,16.542116,17.602573,4.4786873,17.221159,19.731716,8.933118,17.426445,553,17.426445,0.99999976,-0.33333334,552.29016,-190.03635,,19.002983998884236,96.856705,11060,20.972218
8.977929,939.1976413726807,1.0552886,21.378635,,0.11,-0.07575758,18.301455,8.298184,,16.543413,10.82518,3.0771806,17.260452,,8.931311,17.426445,554,17.426445,0.99999976,-0.75757575,584.6299,-782.3464,,19.041728932697442,70.45274,11080,11.865638
8.928921,941.4547591209412,1.0403552,21.647066,,0.11,-0.04949495,18.038282,7.074945,,16.54481,-18.26986,3.6087842,17.31835,12.159512,8.929507,17.426445,555,17.426445,0.99999976,-0.4949495,577.39716,-328.35974,,19.101753675864533,81.61154,11100,14.830453
8.938213,943.583174943924,1.0557417,21.511532,,0.11,-0.073737375,18.31659,7.990409,,16.546278,14.064973,3.1949422,17.361057,13.4415865,8.927707,17.426445,556,17.426445,0.99999976,-0.7373737,586.9924,-734.91077,,19.148858580527186,73.46212,11120,14.282482
8.940641,946.1967821121216,1.0523862,21.626812,,0.11,-0.05757576,18.273657,7.6124854,,16.547752,10.242979,3.3531559,17.368057,13.983252,8.92591,17.426445,557,17.426445,0.99999976,-0.57575756,586.1791,-436.13632,,19.154011473920605,77.00233,11140,14.381006
8.946522,948.4205179214478,1.0628228,21.605083,,0.11,-0.073737375,18.439558,8.062742,,16.5492,12.178238,3.1655247,17.354416,13.504752,8.924116,17.426445,558,17.426445,0.99999976,-0.7373737,593.0551,-732.26984,,19.141262083913706,73.555016,11160,13.974879
8.950543,950.8070602416992,1.0567155,21.664783,,0.11,-0.05757576,18.348759,7.6958966,,16.550648,11.13927,3.3160238,17.360487,12.881029,8.922326,17.426445,559,17.426445,0.99999976,-0.57575756,590.704,-434.55835,,19.1467331593147,76.75571,11180,14.069389
8.955571,953.0190150737762,1.0905616,21.497993,,0.11,-0.06363636,18.944445,9.99266,,16.552134,11.717809,2.5535498,17.381172,7.0467877,8.920539,17.426445,560,17.426445,0.99999976,-0.6363636,610.71454,-532.3241,,19.167311205239983,61.116318,11200,7.9808083
8.965,955.2549426555634,1.0554156,21.608112,,0.11,-0.05757576,18.326405,7.774532,,16.5536,14.159285,3.2817073,17.375212,11.121119,8.918755,17.426445,561,17.426445,0.99999976,-0.57575756,592.0882,-432.96307,,19.161614790828846,76.15741,11220,13.766566
8.980276,957.4414463043213,1.0872761,21.422014,,0.11,-0.06363636,18.887564,10.065587,,16.555094,17.502771,2.5344503,17.393307,4.8305793,8.916973,17.426445,562,17.426445,0.99999976,-0.6363636,611.0492,-530.3698,,19.181483102831628,60.706764,11240,7.8917117
8.991965,959.6689603328705,1.0497993,21.467606,,0.11,-0.05757576,18.22914,7.876483,,16.556547,15.479125,3.2384667,17.372765,4.752818,8.915195,17.426445,563,17.426445,0.99999976,-0.57575756,591.037,-431.3613,,19.159587022998277,75.038185,11260,13.478518
8.99582,962.2404010295868,1.0881165,21.481762,,0.11,-0.061616164,18.90121,9.883441,,16.557995,11.123792,2.580552,17.373768,8.364765,8.913422,17.426445,564,17.426445,0.99999976,-0.61616164,613.69775,-494.16977,,19.16058412601765,62.093533,11280,8.5774
9.006705,964.5193865299225,1.0471405,21.37695,,0.11,-0.05757576,18.183468,7.985562,,16.559471,15.063378,3.193482,17.392443,9.389702,8.91165,17.426445,565,17.426445,0.99999976,-0.57575756,591.6344,-429.78217,,19.1791817389166,74.08801,11300,13.164724
9.015681,966.8464238643646,1.0823784,21.364075,,0.11,-0.061616164,18.80168,9.951147,,16.560919,14.0475235,2.562395,17.379505,6.8482366,8.909882,17.426445,566,17.426445,0.99999976,-0.61616164,612.62616,-492.3701,,19.164961839871385,61.56337,11320,8.434271
9.025495,969.0365881919861,1.0598991,21.547886,,0.11,-0.05757576,18.405994,8.114797,,16.562403,14.502453,3.1418905,17.400778,12.327766,8.908116,17.426445,567,17.426445,0.99999976,-0.57575756,600.96277,-428.20767,,19.18817005097572,74.05765,11340,12.867278
9.04192,971.1303024291992,1.0546561,21.426939,,0.11,-0.05757576,18.315382,8.192952,,16.563883,18.302261,3.111557,17.40329,6.5337667,8.906354,17.426445,568,17.426445,0.99999976,-0.57575756,599.0447,-427.41827,,19.190268740265815,73.11707,11360,12.603946
9.052781,973.448394536972,1.0877695,21.422646,,0.11,-0.061616164,18.896282,10.089553,,16.565353,15.174887,2.526364,17.399776,7.0573463,8.904595,17.426445,569,17.426445,0.99999976,-0.61616164,618.94086,-489.68103,,19.187380058696018,61.344727,11380,8.268775
9.067339,975.7044031620026,1.0544008,21.39143,,0.11,-0.05757576,18.311172,8.274288,,16.56677,17.267988,3.080257,17.374744,11.669936,8.902839,17.426445,570,17.426445,0.99999976,-0.57575756,601.0085,-425.85706,,19.161399414524176,72.63567,11400,12.334246
9.080095,978.107922077179,1.0866624,21.346668,,0.11,-0.06363636,18.877815,10.322203,,16.568224,16.30386,2.4688523,17.39663,7.5732765,8.901086,17.426445,571,17.426445,0.99999976,-0.6363636,620.48425,-521.76166,,19.184826419102983,60.111614,11420,7.690345
9.092425,980.3136773109436,1.0851862,21.340506,,0.11,-0.061616164,18.851515,10.237503,,16.569613,16.050896,2.4889915,17.361746,6.1826253,8.899337,17.426445,572,17.426445,0.99999976,-0.61616164,620.7265,-487.01804,,19.14815937612908,60.632607,11440,8.082458
9.106151,982.7958447933197,0.9576921,21.339022,,0.11,-0.087878786,16.54963,5.3197007,,16.571047,16.877106,4.789392,17.392046,1.5346366e-18,8.89759,17.426445,573,17.426445,0.99999976,-0.8787879,548.75757,-1051.9635,,19.17890798235247,103.15572,11460,23.130375
9.109404,985.3169429302216,1.0878472,21.338032,,0.11,-0.06363636,18.898563,10.44294,,16.57243,11.0297785,2.439468,17.364227,2.8376153,8.895846,17.426445,574,17.426445,0.99999976,-0.6363636,624.4243,-518.95166,,19.151321998943917,59.793922,11480,7.5662737
9.116029,989.3867659568787,0.96222836,21.324585,,0.11,-0.087878786,16.627127,5.4225707,,16.573618,12.836327,4.6974587,17.255857,20.598574,8.894105,17.426445,575,17.426445,0.99999976,-0.8787879,553.2813,-1048.3071,,19.042690555339195,102.03303,11500,22.310486
9.1278515,992.9444825649261,1.0473624,21.314909,,0.11,-0.073737375,18.171343,8.102074,,16.574986,15.977819,3.1435654,17.361292,0.98261577,8.892367,17.426445,576,17.426445,0.99999976,-0.7373737,603.28076,-709.29285,,19.148913766833292,74.460045,11520,14.072013
9.13286,996.5998592376709,0.9641341,21.270662,,0.11,-0.087878786,16.660345,5.5238075,,16.576223,11.977362,4.6103168,17.288713,18.669432,8.890634,17.426445,577,17.426445,0.99999976,-0.8787879,556.30536,-1044.6674,,19.075970938174343,100.71049,11540,21.551863
9.121553,1000.2403001785278,1.0488183,21.223118,,0.11,-0.011111111,16.685417,5.611568,,16.577557,2.648006,4.5376997,17.34772,,8.888902,17.426445,578,17.426445,0.99999976,-0.11111111,606.217,-173.68303,,19.131359935353892,108.02988,11560,23.724655
9.071424,1004.2053818702698,1.0435133,21.207909,,0.11,-0.07777778,18.090326,8.166818,,16.578747,-19.935751,3.1175826,17.267235,10.175768,8.887173,17.426445,579,17.426445,0.99999976,-0.7777778,604.1942,-793.38684,,19.054114577032358,73.9816,11580,11.036152
8.949595,1007.1718332767487,1.0807481,21.203747,,0.11,-0.06363636,18.77518,10.48267,,16.579498,-61.62507,2.428566,17.015064,,8.8854475,17.426445,580,17.426445,0.99999976,-0.6363636,626.83386,-514.0417,,18.796276699485546,59.797157,11600,7.545823
8.953344,1010.7660896778107,1.0461421,21.22672,,0.11,-0.07777778,18.135761,8.235299,,16.580788,11.051194,3.09096,17.327904,10.860401,8.883724,17.426445,581,17.426445,0.99999976,-0.7777778,607.80853,-791.1224,,19.114847539675708,73.805275,11620,10.867136
8.960969,1013.4755840301514,1.0773565,21.268492,,0.11,-0.065656565,18.71367,9.962392,,16.582119,13.351857,2.5548203,17.355328,9.112605,8.882005,17.426445,582,17.426445,0.99999976,-0.65656567,627.0215,-547.0513,,19.14238780166391,62.93885,11640,9.377265
8.961872,1016.3868227005005,1.0483282,21.238678,,0.11,-0.07777778,18.173668,8.303161,,16.583412,9.414864,3.0650096,17.335648,10.569073,8.880288,17.426445,583,17.426445,0.99999976,-0.7777778,611.1753,-788.37994,,19.123637457035162,73.607544,11660,10.70433
8.97417,1018.6285512447357,1.0772257,21.249357,,0.11,-0.065656565,18.711735,10.027662,,16.584808,16.101885,2.5376222,17.39909,6.710063,8.878574,17.426445,584,17.426445,0.99999976,-0.65656567,629.0998,-545.1459,,19.18588972489284,62.73644,11680,9.260284
8.988498,1022.0274891853333,1.0432339,21.182692,,0.11,-0.073737375,18.099535,8.252442,,16.586111,17.283815,3.083157,17.346426,13.198296,8.8768635,17.426445,585,17.426445,0.99999976,-0.7373737,610.2918,-698.7194,,19.134184488009847,73.95287,11700,13.728991
8.996738,1025.2752726078033,1.0800271,21.28334,,0.11,-0.065656565,18.76047,10.084048,,16.587458,13.781909,2.52287,17.375134,8.769317,8.875155,17.426445,586,17.426445,0.99999976,-0.65656567,632.8959,-543.2307,,19.161470170092713,62.76208,11720,9.14486
9.004177,1027.4830904006958,1.0135618,21.16869,,0.11,-0.04949495,17.573751,7.076037,,16.588776,13.288157,3.5949383,17.36132,2.117153e-23,8.87345,17.426445,587,17.426445,0.99999976,-0.4949495,594.9608,-311.41177,,19.149288290221307,84.08108,11740,15.26528
9.010305,1029.7561521530151,1.0835632,21.202692,,0.11,-0.06363636,18.824076,10.6932335,,16.590078,12.60248,2.3786159,17.355028,5.955454,8.871748,17.426445,588,17.426445,0.99999976,-0.6363636,637.13513,-506.924,,19.141507340355634,59.58302,11760,7.3102107
9.0158415,1032.6698489189148,1.0484804,21.242174,,0.11,-0.05757576,18.208738,8.383987,,16.591473,12.19147,3.0334353,17.412094,6.7168493,8.870049,17.426445,589,17.426445,0.99999976,-0.57575756,617.55493,-412.54956,,19.199614953022525,73.65886,11780,12.413257
9.025203,1034.7354826927185,1.0828421,21.179821,,0.11,-0.06363636,18.811989,10.739556,,16.592861,14.4981785,2.367833,17.409874,7.023158,8.868353,17.426445,590,17.426445,0.99999976,-0.6363636,638.87683,-505.16437,,19.197603016194044,59.488194,11800,7.2420077
9.017316,1038.0757915973663,1.0765094,21.159342,8.574441e-09,0.11,-0.0030303032,13.956841,3.5302567,,16.59416,4.285794,7.202501,17.360798,,8.866659,17.426445,591,17.426445,0.99999976,-0.030303031,636.21704,-220.51581,,19.145620012053698,180.21835,11820,63.564873
8.89801,1040.3547658920288,1.0456235,21.158527,,0.11,-0.07777778,18.127216,8.387092,,16.59444,-61.64555,3.031311,16.760439,,8.864969,17.426445,592,17.426445,0.99999976,-0.7777778,619.00916,-777.50366,,18.486364144385288,73.804985,11840,10.639854
8.779113,1042.7007706165314,0.97342575,21.147402,,0.11,-0.033333335,16.719284,5.740835,,16.59497,-61.647236,4.428118,16.908176,,8.863281,17.426445,593,17.426445,0.99999976,-0.33333334,577.24146,-182.39406,,18.688803081017777,100.55008,11860,21.667456
8.781038,1044.9654533863068,1.0479288,21.173851,,0.11,-0.07777778,18.16718,8.453969,,16.596216,9.963067,3.0066726,17.335289,10.455866,8.861596,17.426445,594,17.426445,0.99999976,-0.7777778,622.4697,-775.43414,,19.123801441720747,73.63047,11880,10.487314
8.735189,1047.4625952243805,1.0223944,21.266508,,0.11,-0.04949495,17.725965,7.1784315,,16.597383,-18.540691,3.5405428,17.290146,15.187972,8.859914,17.426445,595,17.426445,0.99999976,-0.4949495,608.3247,-308.06384,,19.074560061878692,84.7434,11900,15.187972
8.745088,1049.7233700752258,1.0786219,21.093853,,0.11,-0.06363636,18.738586,10.789769,,16.598639,14.621646,2.3552663,17.345364,0.00094026537,8.858234,17.426445,596,17.426445,0.99999976,-0.6363636,642.85864,-501.2265,,19.13389017470255,59.58039,11920,7.2269464
8.760091,1052.0562770366669,1.023617,21.247599,,0.11,-0.04949495,17.748333,7.2615285,,16.599968,17.627174,3.499266,17.392511,12.583336,8.856558,17.426445,597,17.426445,0.99999976,-0.4949495,611.09937,-307.04874,,19.179460759290624,84.15575,11940,14.859705
8.772355,1054.406521320343,1.0781828,21.133095,,0.11,-0.061616164,18.730164,10.57345,,16.601269,16.079216,2.4029305,17.377108,7.520836,8.854885,17.426445,598,17.426445,0.99999976,-0.61616164,644.75336,-467.16702,,19.163575446699802,60.978523,11960,7.8996296
8.777173,1056.683902978897,1.0205286,21.227188,,0.11,-0.05151515,17.699984,7.2024527,,16.602524,11.585149,3.527204,17.354544,16.636147,8.853214,17.426445,599,17.426445,0.99999976,-0.5151515,611.29663,-328.7471,,19.140647607603,84.8734,11980,17.116714
8.78138,1059.28879737854,1.0790344,21.134521,,0.11,-0.061616164,18.744923,10.630139,,16.603802,11.289041,2.3895998,17.368784,6.811202,8.851545,17.426445,600,17.426445,0.99999976,-0.61616164,647.42065,-465.57666,,19.155203733976496,60.90425,12000,7.822666
8.773779,1061.7694437503815,1.0249407,21.26162,,0.11,-0.05151515,17.776937,7.2887692,,16.605059,4.1393,3.4846823,17.35987,14.581176,8.84988,17.426445,601,17.426445,0.99999976,-0.5151515,615.9894,-327.63522,,19.14488720562246,84.51212,12020,16.696592
8.768884,1064.2716619968414,1.0792031,21.124279,,0.11,-0.061616164,18.74796,10.687249,,16.60635,5.809719,2.3763194,17.381525,6.371812,8.848218,17.426445,602,17.426445,0.99999976,-0.61616164,649.6803,-464.02252,,19.16816910851498,60.790226,12040,7.7476864
8.772069,1066.8204708099365,1.0328184,21.359955,,0.11,-0.05151515,17.912355,7.3655868,,16.607496,10.6161585,3.4476001,17.298391,16.473091,8.846559,17.426445,603,17.426445,0.99999976,-0.5151515,622.78955,-326.521,,19.08318250615611,84.55396,12060,16.473091
8.782501,1069.1770627498627,1.0495981,21.185652,,0.11,-0.05757576,18.228868,8.587331,,16.608803,15.048445,2.956784,17.396402,11.66464,8.844901,17.426445,604,17.426445,0.99999976,-0.57575756,633.9573,-403.1075,,19.183590342098746,73.824715,12080,12.2796
8.773963,1071.3717632293701,1.0347112,21.35273,,0.11,-0.05151515,17.944908,7.44997,,16.609993,3.573999,3.4078226,17.328693,14.036448,8.843247,17.426445,605,17.426445,0.99999976,-0.5151515,626.0003,-325.407,,19.1129166520358,84.02723,12100,16.068306
8.778046,1073.816737651825,1.0489681,21.148731,,0.11,-0.05757576,18.218424,8.663075,,16.611292,11.221776,2.9303076,17.3964,10.192687,8.841596,17.426445,606,17.426445,0.99999976,-0.57575756,635.6747,-401.75122,,19.181649126671445,73.37749,12120,12.055523
8.781253,1076.1532790660858,1.0262293,21.170359,,0.11,-0.05151515,17.798178,7.5271115,,16.612541,10.682508,3.3721805,17.3695,7.917697,8.839947,17.426445,607,17.426445,0.99999976,-0.5151515,622.92114,-324.29752,,19.15506384408109,82.756996,12140,15.6854
8.794631,1078.3102414608002,1.0528513,21.17362,,0.11,-0.05757576,18.285763,8.788551,,16.61376,16.896912,2.8878582,17.35446,6.607205,8.838301,17.426445,608,17.426445,0.99999976,-0.57575756,640.1336,-400.37814,,19.1403747458679,72.83722,12160,11.840876
8.797393,1080.797081708908,1.0402294,21.355417,,0.11,-0.05151515,18.041515,7.6578636,,16.614988,10.430788,3.3139017,17.36038,14.117204,8.836658,17.426445,609,17.426445,0.99999976,-0.5151515,633.4997,-323.18,,19.14658393351413,82.72538,12180,15.322677
8.802789,1083.326723575592,1.0567639,21.211761,,0.11,-0.05757576,18.353191,8.876724,,16.616173,12.056278,2.8585691,17.338821,11.06316,8.835016,17.426445,610,17.426445,0.99999976,-0.57575756,644.626,-399.02356,,19.12282933612193,72.619804,12200,11.635071
8.805576,1085.656497478485,1.0432665,21.376143,,0.11,-0.05151515,18.093843,7.7299666,,16.61734,10.455103,3.2822988,17.329361,14.48195,8.833379,17.426445,611,17.426445,0.99999976,-0.5151515,637.43585,-322.0826,,19.113607693048777,82.46295,12220,14.978565
8.81969,1088.3321430683136,1.0356841,21.21382,,0.11,-0.05151515,17.9629,7.803761,,16.618608,17.407408,3.2509193,17.393715,6.2886057,8.831743,17.426445,612,17.426445,0.99999976,-0.5151515,633.8387,-321.52487,,19.18069051275809,81.222206,12240,14.644081
8.831226,1091.6638383865356,1.0513201,21.081263,,0.11,-0.07575758,18.232801,8.905421,,16.619734,15.864477,2.8484604,17.308586,3.5778533e-34,8.830111,17.426445,613,17.426445,0.99999976,-0.75757575,644.4592,-709.8649,,19.09290942842663,72.367065,12260,11.291216
8.836621,1093.943942785263,1.0653294,21.319855,,0.11,-0.05757576,18.502325,9.002244,,16.620956,12.098759,2.8175292,17.370758,10.054464,8.828481,17.426445,614,17.426445,0.99999976,-0.57575756,654.11224,-396.33987,,19.156734651529465,72.66102,12280,11.457793
8.846357,1096.4860570430756,1.0485262,21.135962,,0.11,-0.07777778,18.177784,8.573335,,16.622137,14.764885,2.9581769,17.346731,10.391242,8.826853,17.426445,615,17.426445,0.99999976,-0.7777778,644.84357,-750.026,,19.134976481245626,75.21503,12300,10.566734
8.848463,1098.6841716766357,1.0691534,21.365398,,0.11,-0.05757576,18.56932,9.06942,,16.6234,10.102282,2.7960777,17.400406,10.852688,8.825229,17.426445,616,17.426445,0.99999976,-0.57575756,658.5985,-395.05353,,19.187540253573776,72.61749,12320,11.284536
8.851361,1101.114427804947,1.0554626,21.12159,,0.11,-0.05757576,18.331533,9.088048,,16.624567,10.572876,2.7900567,17.342327,7.487624e-09,8.8236065,17.426445,617,17.426445,0.99999976,-0.57575756,651.22046,-394.42642,,19.12913187458154,71.6568,12340,11.09952
8.861316,1103.2809555530548,1.0582186,21.148388,,0.11,-0.05757576,18.379623,9.156988,,16.625792,14.953384,2.7687643,17.38207,9.917132,8.821987,17.426445,618,17.426445,0.99999976,-0.57575756,653.97906,-393.76025,,19.1675803387207,71.41858,12360,10.921046
8.871859,1105.6619284152985,1.0545886,21.099014,,0.11,-0.07575758,18.289562,9.0234375,,16.627003,15.336161,2.8094528,17.375008,9.655464e-09,8.82037,17.426445,619,17.426445,0.99999976,-0.75757575,652.79034,-703.0081,,19.16149377369615,72.343864,12380,11.069841
