ReturnMean,IWMin,IWNorm1,ReturnStepMax,ReturnMax,LQGsigma,IWMean,LQGmu1,URet,Iteration,DenMISELogFirst,Bound,ExplorationBonus,ReturnLastEpisode,target_sum_log_mean,SqrtESSClassic,ReturnMin,TimeElapsed,DenMISEMeanLog,IWNorm2,IWMax,ReturnAbsMax,MISE,TimestepsSoFar,IWFirstEpisode,LQGmu01,DenMISELogLast,IWLastEpisode
12.872331,,188.05463,0.99986255,15.2878685,0.11,1.0110464,-0.05050505,15.027763464553898,186,10.026187,15.370397,1.2365286,13.5524845,-7.1694055,10.97297,,212.69955492019653,14.602264,17.137987,1.7509688,15.2878685,14.133868,3720,5.2624047e-21,-0.005050505,18.69656,1.6942736
12.877307,,188.90137,0.99986255,15.2878685,0.11,1.0101677,-0.05050505,15.287850041391073,187,10.020824,15.350282,1.230019,13.80285,-7.0332956,11.02094,,214.02122592926025,14.620163,17.140223,1.7439661,15.2878685,14.120263,3740,5.290705e-21,-0.005050505,17.939678,1.4096398
12.885481,,190.0343,0.99986255,15.2878685,0.11,1.0108207,-0.05050505,15.991187989890513,188,10.0154915,15.356911,1.223596,14.414106,-6.9022937,11.068718,,215.75080013275146,14.633246,17.168592,1.7370908,15.2878685,14.133315,3760,5.3189955e-21,-0.005050505,17.07118,1.6888018
12.889168,,191.17361,0.99986255,15.2878685,0.11,1.0115006,-0.05050505,15.045692253620624,189,10.010186,15.356512,1.2172669,13.582338,-6.7871313,11.116222,,217.277978181839,14.631734,17.197714,1.7303417,15.2878685,14.139245,3780,5.3472945e-21,-0.005050505,14.337892,1.6913984
12.900106,,192.1676,0.99986255,15.2878685,0.11,1.0114084,-0.05050505,16.588096714305056,190,10.0049095,15.356973,1.2109829,14.96746,-6.6558285,11.163888,,218.8575828075409,14.648075,17.213322,1.7237173,15.2878685,14.145989,3800,5.37558e-21,-0.005050505,17.726868,1.5424801
12.913742,,192.37253,0.99986255,15.504515,0.11,1.007186,-0.05050505,17.18130643351647,191,9.99966,15.316022,1.2231386,15.504515,-6.5416713,11.1995945,,220.2825653553009,14.652265,17.17674,1.71721,15.504515,14.092883,3820,5.4038708e-21,-0.005050505,15.438271,0.74819154
12.915578,,193.55109,0.99986255,15.504515,0.11,1.0080786,-0.05050505,14.740344258249653,192,9.994438,15.31591,1.2169803,13.266547,-6.423589,11.246319,,221.61186385154724,14.657195,17.210173,1.711416,15.504515,14.09893,3840,5.4321654e-21,-0.005050505,15.59289,1.711416
12.921635,,194.70908,0.99986255,15.504515,0.11,1.0088553,-0.05050505,15.579150937111534,193,9.9892435,15.321572,1.2108905,14.084278,-6.3153515,11.2929535,,222.9691891670227,14.653528,17.241644,1.7051308,15.504515,14.110682,3860,5.460462e-21,-0.005050505,13.942815,1.6879597
12.921872,,195.36305,0.99986255,15.504515,0.11,1.0070261,-0.05050505,14.404474751985534,194,9.984076,15.283988,1.2050645,12.967634,-6.1897426,11.33766,,224.28481221199036,14.67023,17.231339,1.6989561,15.504515,14.078923,3880,5.4887388e-21,-0.005050505,17.886362,1.1808798
12.928807,,196.51286,0.99986255,15.504515,0.11,1.0077583,-0.05050505,15.832108460663626,195,9.978933,15.290812,1.1991255,14.274157,-6.1023083,11.383945,,225.6322546005249,14.648093,17.262281,1.6928878,15.504515,14.091686,3900,5.5170358e-21,-0.005050505,10.347864,1.6688368
12.936527,,197.65552,0.99986255,15.504515,0.11,1.0084466,-0.05050505,15.991153738298063,196,9.973819,15.29847,1.1932617,14.441883,-5.990692,11.430051,,227.01903247833252,14.65129,17.29262,1.6869248,15.504515,14.105207,3920,5.5453304e-21,-0.005050505,15.268431,1.6586632
12.944956,,198.73094,0.99986255,15.504515,0.11,1.0087866,-0.05050505,16.184070028407223,197,9.96873,15.302334,1.1874453,14.5971,-5.8997684,11.476231,,228.38413429260254,14.63512,17.316744,1.681063,15.504515,14.114888,3940,5.5736213e-21,-0.005050505,11.458673,1.588346
12.953048,,199.85626,0.99986255,15.504515,0.11,1.0093751,-0.05050505,16.125358068715144,198,9.963666,15.309441,1.1817253,14.547136,-5.801801,11.521997,,229.7171492576599,14.626932,17.345627,1.6753014,15.504515,14.127715,3960,5.601929e-21,-0.005050505,13.006353,1.6344936
12.956993,,201.00815,0.99986255,15.504515,0.11,1.0100912,-0.05050505,15.220669429818283,199,9.958629,15.311684,1.1760943,13.738209,-5.709772,11.567409,,231.1169044971466,14.613805,17.377111,1.6696345,15.504515,14.13559,3980,5.6302077e-21,-0.005050505,12.006457,1.6578614
12.966397,,172.39227,0.99986255,15.504515,0.11,0.86196136,-0.07070707,16.454473467146233,200,9.953616,15.2811165,2.6058261,14.837905,-17.905115,5.2163787,,232.4815022945404,14.644623,33.048267,12.654169,15.504515,12.67529,4000,3.192551e-37,-0.0070707067,20.768635,6.5201225
12.974782,,203.11726,0.99986255,15.504515,0.11,1.0105337,-0.05050505,16.258588785033986,201,9.948628,15.314695,1.166809,14.651644,-5.463164,11.640016,,233.98802828788757,14.655948,17.449913,1.6715574,15.504515,14.147886,4020,5.6868045e-21,-0.005050505,17.06958,1.4815252
12.980694,,176.12154,0.99986255,15.504515,0.11,0.8718888,-0.07070707,15.695470307247454,202,9.9436655,15.3099785,2.5073988,14.168919,-17.56551,5.4121656,,235.33886051177979,14.649447,32.541786,12.009256,15.504515,12.80258,4040,3.2244712e-37,-0.0070707067,13.333528,6.361466
12.990019,,178.95251,0.99986255,15.504515,0.11,0.88153946,-0.07070707,16.496074414849637,203,9.938727,15.388176,2.438748,14.873692,-17.387312,5.5599523,,236.7479543685913,14.658672,32.18598,11.391474,15.504515,12.949428,4060,3.2404271e-37,-0.0070707067,16.660345,7.0189
12.998731,,180.74402,0.99986255,15.504515,0.11,0.8860001,-0.07070707,16.4013298512911,204,9.933813,15.390616,2.3748312,14.767107,-17.232111,5.70494,,238.1401767730713,14.647497,31.68202,10.839324,15.504515,13.015785,4080,3.2563878e-37,-0.0070707067,12.507347,5.8465176
13.012871,,187.24388,0.99986255,15.897554,0.11,0.9133848,-0.07070707,17.58123404300924,205,9.928924,15.881354,2.4034545,15.897554,-17.101006,5.775216,,239.54262733459473,14.6110735,32.42197,10.3835945,15.897554,13.4779,4100,3.2723519e-37,-0.0070707067,7.304291,10.3835945
13.022011,,185.3119,0.99986255,15.897554,0.11,0.8995724,-0.07070707,16.49736956157668,206,9.924057,15.6309395,2.3580017,14.895836,-16.945036,5.881803,,241.1640613079071,14.608974,31.50597,9.931215,15.897554,13.272938,4120,3.288319e-37,-0.0070707067,14.274756,2.1258187
13.027198,,183.92494,0.99986255,15.897554,0.11,0.88852626,-0.07070707,15.64086739654059,207,9.919214,15.4124775,2.3125207,14.095747,-16.784233,5.992688,,242.6615710258484,14.612599,30.691559,9.520447,15.897554,13.0999565,4140,3.3042885e-37,-0.0070707067,15.468819,2.3928843
13.036987,,186.37231,0.99986255,15.897554,0.11,0.89602077,-0.07070707,16.6881857031914,208,9.914395,15.479603,2.262268,15.063356,-16.631126,6.1209393,,244.35352444648743,14.605581,30.448318,9.145802,15.897554,13.217335,4160,3.3202343e-37,-0.0070707067,13.272724,5.9850273
13.043074,,211.71341,0.99986255,15.897554,0.11,1.0129828,-0.05050505,15.854664912187113,209,9.909599,15.354713,1.1686058,14.309034,-4.735781,11.83999,,245.9034719467163,14.617818,17.881216,1.7178619,15.897554,14.186108,4180,5.9131378e-21,-0.005050505,17.27521,1.4454374
13.046866,,212.89496,0.99986255,15.897554,0.11,1.0137855,-0.05050505,15.348116028778982,210,9.904826,15.359449,1.1633044,13.83968,-4.6511183,11.884618,,247.3414945602417,14.607866,17.913488,1.7120085,15.897554,14.196145,4200,5.941424e-21,-0.005050505,12.516175,1.6943043
13.056576,,188.57321,0.99986255,15.897554,0.11,0.8937119,-0.07070707,16.73638675167242,211,9.900075,15.383649,2.2003653,15.095417,-16.180223,6.278345,,248.74422669410706,14.611048,30.035496,8.876004,15.897554,13.183284,4220,3.3681233e-37,-0.0070707067,15.266503,3.5427089
13.063744,,215.21652,0.99986255,15.897554,0.11,1.0151722,-0.05050505,16.18313893503361,212,9.895347,15.377399,1.1543219,14.576197,-4.45169,11.958498,,250.17918038368225,14.622799,17.996952,1.7135146,15.897554,14.223078,4240,5.998014e-21,-0.005050505,17.216309,1.4923848
13.068858,,216.26294,0.99986255,15.897554,0.11,1.015319,-0.05050505,15.69538575956119,213,9.890641,15.3754425,1.1491294,14.153084,-4.350636,12.00329,,251.59966897964478,14.632295,18.016972,1.7077949,15.897554,14.226313,4260,6.026315e-21,-0.005050505,16.631374,1.5550317
13.075227,,217.36084,0.99986255,15.897554,0.11,1.0157049,-0.05050505,15.984216200853643,214,9.885958,15.379016,1.1440151,14.431801,-4.2487774,12.0477295,,253.183411359787,14.643311,18.041643,1.702164,15.897554,14.235001,4280,6.054611e-21,-0.005050505,16.97548,1.6026381
13.082194,,218.44647,0.99986255,15.897554,0.11,1.0160301,-0.05050505,16.136176706907225,215,9.881295,15.382768,1.1389588,14.573187,-4.158927,12.092018,,254.5580587387085,14.643209,18.065344,1.696623,15.897554,14.243809,4300,6.082901e-21,-0.005050505,14.6071415,1.5870528
13.08033,,218.91978,0.99986255,15.897554,0.11,1.0135175,-0.05050505,14.074212096381409,216,9.876655,15.337099,1.1344131,12.679346,-4.107153,12.1313,,255.97086477279663,14.60814,18.045864,1.6911693,15.897554,14.202686,4320,6.111183e-21,-0.005050505,7.0533266,0.9714074
13.072435,,228.86691,0.99986255,15.897554,0.11,1.0546862,-0.030303031,12.605009643449174,217,9.872036,15.440871,2.1639016,11.367194,1.4258487,6.35499,,257.5683853626251,14.602052,36.013733,8.829258,15.897554,13.27697,4340,3.1374456e-09,-0.0030303032,13.2749,8.499254
13.064659,,232.17503,0.99986255,15.897554,0.11,1.0650231,-0.030303031,12.606778471336586,218,9.867438,15.497856,2.127584,11.377319,1.4960434,6.4586463,,259.1697664260864,14.6024275,35.94794,8.52315,15.897554,13.370272,4360,3.1519007e-09,-0.0030303032,14.640539,8.067002
13.0583935,,230.4342,0.99986255,15.897554,0.11,1.0522109,-0.030303031,12.958737241687228,219,9.862862,15.298781,2.0930412,11.692397,1.5848225,6.560368,,260.8372242450714,14.626644,35.125195,8.240086,15.897554,13.20574,4380,3.166362e-09,-0.0030303032,19.85167,2.9653926
13.058714,,232.73004,0.99986255,15.897554,0.11,1.0578638,-0.030303031,14.557700030997832,220,9.858306,15.3592,2.0574358,13.128987,1.6185873,6.6689796,,262.2977342605591,14.5926485,34.8974,7.9775515,15.897554,13.301764,4400,3.180817e-09,-0.0030303032,7.105691,6.7353487
13.064767,,223.25407,0.99986255,15.897554,0.11,1.0101994,-0.05050505,15.977714596536016,221,9.85377,15.274992,1.1238971,14.396263,-3.7269914,12.199465,,263.72040820121765,14.604108,18.300318,1.7137352,15.897554,14.151095,4420,6.252646e-21,-0.005050505,17.077032,1.5900935
13.0596485,,236.51028,0.99986255,15.897554,0.11,1.0653616,-0.030303031,13.199326671255163,222,9.849256,15.406649,2.0273252,11.928619,1.7311823,6.7581444,,265.1979615688324,14.594053,34.996334,7.7677617,15.897554,13.379323,4440,3.2097414e-09,-0.0030303032,12.363326,7.575747
13.062578,,225.02075,0.99986255,15.897554,0.11,1.0090617,-0.05050505,15.193433020396508,223,9.844762,15.252199,1.1184689,13.7129345,-3.5735567,12.240872,,266.62944054603577,14.602111,18.382738,1.7151593,15.897554,14.13373,4460,6.309239e-21,-0.005050505,16.335669,1.700788
13.069539,,226.18118,0.99986255,15.897554,0.11,1.0097374,-0.05050505,16.225945092974943,224,9.840287,15.261537,1.1137184,14.621684,-3.4848192,12.284236,,268.10077238082886,14.607472,18.412312,1.7097015,15.897554,14.147819,4480,6.337534e-21,-0.005050505,15.79506,1.6629571
13.076209,,227.264,0.99986255,15.897554,0.11,1.0100622,-0.05050505,16.15959999761858,225,9.835833,15.265348,1.1089913,14.570602,-3.3968914,12.327771,,269.4747841358185,14.612988,18.435125,1.704326,15.897554,14.156357,4500,6.365834e-21,-0.005050505,15.839726,1.5828207
13.07951,,228.4161,0.99986255,15.897554,0.11,1.0106907,-0.05050505,15.337413480612659,226,9.831398,15.268154,1.1043464,13.822301,-3.2941809,12.370815,,270.94301080703735,14.633836,18.464111,1.6990306,15.897554,14.163808,4520,6.3941146e-21,-0.005050505,19.315569,1.6488502
13.082345,,228.77719,0.99986255,15.897554,0.11,1.0078291,-0.05050505,15.238386683673959,227,9.826983,15.223013,1.1003599,13.722736,-3.228355,12.406853,,272.48545694351196,14.621414,18.439583,1.6938148,15.897554,14.122653,4540,6.422398e-21,-0.005050505,11.804667,0.85526294
13.087341,,229.79666,0.99986255,15.897554,0.11,1.0078801,-0.05050505,15.780591186298505,228,9.822588,15.22056,1.0957694,14.221603,-3.1456804,12.450067,,274.16018199920654,14.624034,18.457464,1.6886761,15.897554,14.124791,4560,6.4507082e-21,-0.005050505,15.2119465,1.5059643
13.091355,,230.97263,0.99986255,15.897554,0.11,1.0086141,-0.05050505,15.52982090171963,229,9.818212,15.226349,1.0912821,14.006712,-3.052522,12.492522,,275.9645080566406,14.637414,18.48887,1.6836123,15.897554,14.135067,4580,6.4789947e-21,-0.005050505,17.681545,1.6587898
13.100115,,232.09186,0.99986255,15.897554,0.11,1.0090951,-0.05050505,16.71753759843413,230,9.813854,15.23626,1.0868179,15.105815,-2.9673672,12.535119,,277.5554702281952,14.643646,18.51533,1.6786232,15.897554,14.149443,4600,6.5072812e-21,-0.005050505,16.063139,1.5999137
13.105739,,233.00716,0.99986255,15.897554,0.11,1.008689,-0.05050505,15.943510420635658,231,9.809516,15.228451,1.0823892,14.3992405,-2.8676898,12.577706,,279.3134768009186,14.665685,18.52541,1.673706,15.897554,14.146062,4620,6.5355665e-21,-0.005050505,19.72643,1.393302
13.111525,,233.88986,0.99986255,15.897554,0.11,1.0081459,-0.05050505,16.02913099641827,232,9.805196,15.218983,1.07802,14.448316,-2.7925103,12.6200075,,280.8765640258789,14.66401,18.533258,1.6688608,15.897554,14.140963,4640,6.563875e-21,-0.005050505,14.269251,1.3563409
13.116975,,235.04129,0.99986255,15.897554,0.11,1.0087609,-0.05050505,15.944393944153651,233,9.800895,15.225807,1.0737157,14.381341,-2.7086082,12.661939,,282.58765149116516,14.670949,18.56282,1.6640835,15.897554,14.152092,4660,6.592155e-21,-0.005050505,16.273924,1.6204937
13.123848,,236.05435,0.99986255,15.897554,0.11,1.0087793,-0.05050505,16.315695301361558,234,9.796612,15.226211,1.069422,14.725437,-2.6210864,12.704141,,284.12223982810974,14.682557,18.580898,1.6593735,15.897554,14.156789,4680,6.6204555e-21,-0.005050505,17.379454,1.479924
13.129975,,237.17581,0.99986255,15.897554,0.11,1.0092587,-0.05050505,16.136699607391815,235,9.792348,15.23232,1.0651983,14.563606,-2.5544755,12.745896,,285.59855484962463,14.673609,18.608013,1.6547307,15.897554,14.167122,4700,6.648751e-21,-0.005050505,12.571977,1.5848825
13.134929,,238.32738,0.99986255,15.897554,0.11,1.0098618,-0.05050505,15.862887324699072,236,9.788101,15.238439,1.0610335,14.298948,-2.5007982,12.787331,,287.33185172080994,14.652296,18.637774,1.6501527,15.897554,14.177405,4720,6.67704e-21,-0.005050505,9.635535,1.6125681
13.134549,,239.50073,0.99986255,15.897554,0.11,1.0105516,-0.05050505,14.49916455344305,237,9.783874,15.237197,1.056924,13.045007,-2.4486182,12.828474,,288.8453617095947,14.630071,18.669464,1.6456392,15.897554,14.180273,4740,6.7053215e-21,-0.005050505,9.375846,1.6322411
13.136004,,240.68025,0.99986255,15.897554,0.11,1.0112616,-0.05050505,14.931900107708168,238,9.779663,15.239338,1.0528612,13.480928,-2.3789184,12.869421,,290.6070740222931,14.625981,18.701715,1.6411866,15.897554,14.186477,4760,6.7336198e-21,-0.005050505,13.6473875,1.6365478
13.141412,,241.8283,0.99986255,15.897554,0.11,1.0118339,-0.05050505,15.993169705369299,239,9.77547,15.246044,1.048825,14.428186,-2.2860725,12.91041,,292.21936202049255,14.645745,18.731264,1.636796,15.897554,14.197219,4780,6.761909e-21,-0.005050505,19.33922,1.6032374
13.1446495,,242.94537,0.99986255,15.897554,0.11,1.0122724,-0.05050505,15.439177645686502,240,9.771295,15.247485,1.0448183,13.918649,-2.1906157,12.951402,,293.9269845485687,14.6688175,18.75823,1.6324637,15.897554,14.202667,4800,6.790213e-21,-0.005050505,20.172354,1.570244
13.14888,,243.63054,0.99986255,15.897554,0.11,1.010915,-0.05050505,15.707952406527975,241,9.767137,15.225255,1.0409721,14.164292,-2.1135962,12.99076,,295.4387080669403,14.675398,18.75414,1.6281911,15.897554,14.184283,4820,6.8185055e-21,-0.005050505,16.243523,1.1360266
13.153711,,244.5981,0.99986255,15.897554,0.11,1.010736,-0.05050505,15.904675404481571,242,9.762996,15.2205,1.0370244,14.317982,-2.031462,13.031736,,296.9978897571564,14.686769,18.769417,1.6239762,15.897554,14.1834755,4840,6.8467856e-21,-0.005050505,17.417114,1.4130747
13.155096,,245.74539,0.99986255,15.897554,0.11,1.011298,-0.05050505,14.968300639757727,243,9.758872,15.220991,1.0331501,13.490045,-1.9429964,13.072148,,298.3625810146332,14.70457,18.799158,1.619817,15.897554,14.187841,4860,6.875078e-21,-0.005050505,19.002333,1.58939
13.160767,,246.83105,0.99986255,15.897554,0.11,1.0116026,-0.05050505,16.12225771147275,244,9.7547655,15.224627,1.0292935,14.538816,-1.862524,13.112691,,299.79075956344604,14.715124,18.82383,1.6157131,15.897554,14.1953335,4880,6.903382e-21,-0.005050505,17.269712,1.525842
13.166812,,247.56546,0.99986255,15.897554,0.11,1.0104712,-0.05050505,16.212168488162156,245,9.750675,15.207964,1.025562,14.641835,-1.782644,13.151986,,301.30288577079773,14.726735,18.823427,1.6116626,15.897554,14.182402,4900,6.93167e-21,-0.005050505,17.549227,1.1721529
13.167085,,248.73473,0.99986255,15.897554,0.11,1.0111167,-0.05050505,14.697901826295674,246,9.746602,15.208084,1.0218124,13.233895,-1.7121143,13.191849,,302.71847653388977,14.728277,18.855183,1.6076652,15.897554,14.186272,4920,6.959968e-21,-0.005050505,15.096278,1.6021919
13.167065,,249.82605,0.99986255,15.897554,0.11,1.0114415,-0.05050505,14.601067719430501,247,9.742545,15.203579,1.0180706,13.162004,-1.6190019,13.231959,,304.46628642082214,14.753168,18.880503,1.603719,15.897554,14.185509,4940,6.988248e-21,-0.005050505,20.866196,1.5226295
13.169778,,250.76743,0.99986255,15.897554,0.11,1.011159,-0.05050505,15.312950696999515,248,9.738504,15.194917,1.0143569,13.840211,-1.5623165,13.272045,,306.03897500038147,14.742609,18.894407,1.5998253,15.897554,14.18056,4960,7.016563e-21,-0.005050505,12.123912,1.3704038
13.171053,,251.9339,0.99986255,15.897554,0.11,1.0117828,-0.05050505,14.956372836951001,249,9.734481,15.196625,1.010717,13.487272,-1.482496,13.311501,,307.87060379981995,14.755122,18.926033,1.5959805,15.897554,14.185907,4980,7.044831e-21,-0.005050505,17.847935,1.5921116
13.1706705,,253.097,0.99986255,15.897554,0.11,1.012388,-0.05050505,14.508325170149806,250,9.730473,15.195539,1.0071111,13.075277,-1.4008499,13.3508415,,309.4331910610199,14.770012,18.957382,1.5921845,15.897554,14.188428,5000,7.0731326e-21,-0.005050505,18.46703,1.5872058
13.172238,,254.09946,0.99986255,15.897554,0.11,1.0123484,-0.05050505,15.03390449077951,251,9.7264805,15.188855,1.003501,13.564253,-1.3436451,13.39057,,310.7894434928894,14.761427,18.976,1.5884368,15.897554,14.185354,5020,7.1014385e-21,-0.005050505,12.603445,1.4249429
13.17864,,255.11008,0.99986255,15.897554,0.11,1.0123416,-0.05050505,16.386625424870783,252,9.722505,15.1896105,0.99992627,14.78541,-1.2894998,13.4301605,,312.2445034980774,14.750289,18.995312,1.5847373,15.897554,14.189684,5040,7.1297225e-21,-0.005050505,11.943081,1.4302716
13.182506,,256.17093,0.99986255,15.897554,0.11,1.0125333,-0.05050505,15.70604133059652,253,9.718544,15.189614,0.9963921,14.156442,-1.2138255,13.469536,,313.80133605003357,14.761066,19.018541,1.5810827,15.897554,14.193222,5060,7.15801e-21,-0.005050505,17.46559,1.4777604
13.187591,,257.2988,0.99986255,15.897554,0.11,1.0129874,-0.05050505,16.049300040103365,254,9.714599,15.195304,0.9929097,14.474161,-1.1545297,13.508531,,315.28408765792847,14.755808,19.047134,1.577474,15.897554,14.2023945,5080,7.1862996e-21,-0.005050505,13.413963,1.5424507
13.189939,,258.2614,0.99986255,15.897554,0.11,1.0127898,-0.05050505,15.245286620376207,255,9.7106695,15.187835,0.9894378,13.786334,-1.095138,13.547706,,316.69570875167847,14.751605,19.06311,1.5739096,15.897554,14.198397,5100,7.214591e-21,-0.005050505,13.671607,1.3754014
13.195597,,259.32745,0.99986255,15.897554,0.11,1.0129979,-0.05050505,16.248503644825345,256,9.706756,15.190918,0.98600423,14.638376,-1.0259123,13.586676,,318.40769934654236,14.757455,19.086895,1.5703893,15.897554,14.204914,5120,7.242883e-21,-0.005050505,16.237417,1.4758422
13.198049,,260.42688,0.99986255,15.897554,0.11,1.0133342,-0.05050505,15.302466907597054,257,9.702857,15.191116,0.9826111,13.825701,-0.9601085,13.625404,,319.9937677383423,14.760298,19.113333,1.5669111,15.897554,14.208506,5140,7.271176e-21,-0.005050505,15.475466,1.5070949
13.201089,,261.55716,0.99986255,15.897554,0.11,1.0137874,-0.05050505,15.516883596551649,258,9.698974,15.193916,0.97925967,13.9824,-0.88134164,13.663868,,321.89361786842346,14.776517,19.142248,1.5634764,15.897554,14.214657,5160,7.2994674e-21,-0.005050505,18.932564,1.5359654
13.207358,,262.66742,0.99986255,15.897554,0.11,1.0141599,-0.05050505,16.43926895742656,259,9.695106,15.2005415,0.9759323,14.825126,-0.8036804,13.7023,,323.51000809669495,14.79217,19.169586,1.560082,15.897554,14.224609,5180,7.327757e-21,-0.005050505,18.817936,1.5143317
13.214535,,263.4897,0.99986255,15.897554,0.11,1.0134219,-0.05050505,16.69232446475837,260,9.691252,15.191871,0.97265685,15.073217,-0.7434248,13.74031,,325.41489720344543,14.791715,19.176401,1.5567291,15.897554,14.2192135,5200,7.3560445e-21,-0.005050505,14.660256,1.2245119
13.22011,,264.6106,0.99986255,15.897554,0.11,1.0138336,-0.05050505,16.247757237352733,261,9.687413,15.1981325,0.9693934,14.669513,-0.67856175,13.778455,,327.0243651866913,14.795502,19.204664,1.5534146,15.897554,14.228739,5220,7.384356e-21,-0.005050505,15.767415,1.519515
13.217442,,264.32324,0.99986255,15.897554,0.11,1.0088674,-0.05050505,13.897861003760958,262,9.683589,15.126724,0.96829313,12.520966,-0.61824745,13.78603,,328.6342282295227,14.805244,19.173267,1.550141,15.897554,14.158431,5240,7.412635e-21,-0.005050505,17.33513,0.10955188
13.219166,,265.44855,0.99986255,15.897554,0.11,1.00931,-0.05050505,15.16797361520889,263,9.679779,15.127643,0.96506876,13.670944,-0.5542105,13.824029,,330.58531975746155,14.809082,19.201967,1.5469054,15.897554,14.162574,5260,7.440938e-21,-0.005050505,15.806563,1.5172706
13.223861,,266.3955,0.99986255,15.897554,0.11,1.0090739,-0.05050505,16.03614837610123,264,9.675984,15.123296,0.9618548,14.4585,-0.49043795,13.862178,,332.47921800613403,14.813591,19.217436,1.5437074,15.897554,14.161441,5280,7.469235e-21,-0.005050505,15.991082,1.3373225
13.227322,,267.52905,0.99986255,15.897554,0.11,1.0095435,-0.05050505,15.698101580693947,265,9.672203,15.127362,0.95869124,14.141348,-0.41910172,13.899898,,334.22449469566345,14.825625,19.246836,1.5405455,15.897554,14.168671,5300,7.497525e-21,-0.005050505,17.994246,1.5210968
13.23136,,268.55707,0.99986255,15.897554,0.11,1.009613,-0.05050505,15.842202848131716,266,9.668437,15.126618,0.9555329,14.301809,-0.36456975,13.937834,,335.99484968185425,14.821577,19.268208,1.5374222,15.897554,14.171085,5320,7.525806e-21,-0.005050505,13.739863,1.4141492
13.229218,,269.28534,0.99986255,15.897554,0.11,1.0085593,-0.05050505,14.016493471224845,267,9.664684,15.103073,0.9524931,12.658918,-0.3130579,13.974325,,337.86451172828674,14.815848,19.270006,1.5343331,15.897554,14.15058,5340,7.554109e-21,-0.005050505,13.282738,1.1122068
13.2316475,,270.39398,0.99986255,15.897554,0.11,1.0089327,-0.05050505,15.411947286887667,268,9.660947,15.104404,0.9494039,13.880365,-0.25794482,14.0118265,,339.3899254798889,14.813054,19.297554,1.5312809,15.897554,14.155001,5360,7.582402e-21,-0.005050505,14.059366,1.4886918
13.232749,,271.4651,0.99986255,15.897554,0.11,1.0091639,-0.05050505,14.987513996663939,269,9.657222,15.101884,0.9463326,13.527772,-0.18838479,14.049346,,340.8123028278351,14.825237,19.322258,1.5282624,15.897554,14.155551,5380,7.610685e-21,-0.005050505,18.08244,1.4495705
13.2337475,,272.60992,0.99986255,15.897554,0.11,1.0096664,-0.05050505,14.993206389138996,270,9.653511,15.102968,0.9433091,13.502609,-0.120681085,14.086441,,342.2885551452637,14.835813,19.352648,1.5252775,15.897554,14.159659,5400,7.638986e-21,-0.005050505,17.67194,1.5214479
13.230481,,273.59552,0.99986255,15.897554,0.11,1.0095775,-0.05050505,13.66935431597601,271,9.649815,15.090298,0.9402843,12.348648,-0.08236908,14.123836,,343.7646930217743,14.81783,19.371191,1.5223274,15.897554,14.150013,5420,7.667276e-21,-0.005050505,9.953649,1.3609834
13.232758,,274.73126,0.99986255,15.897554,0.11,1.0100414,-0.05050505,15.361323541188238,272,9.6461315,15.092918,0.9373099,13.8495035,-0.029629426,14.160754,,345.26675748825073,14.814309,19.400892,1.5194092,15.897554,14.155608,5440,7.695552e-21,-0.005050505,13.85154,1.5087444
13.238376,,275.83456,0.99986255,15.897554,0.11,1.010383,-0.05050505,16.394391913054847,273,9.642462,15.098823,0.93435127,14.76663,0.035711825,14.197713,,346.8077030181885,14.823889,19.428099,1.5165241,15.897554,14.164472,5460,7.723845e-21,-0.005050505,17.419899,1.474998
13.242535,,276.94482,0.99986255,15.897554,0.11,1.0107476,-0.05050505,15.94179024942459,274,9.638805,15.102953,0.9314195,14.378138,0.110334635,14.234533,,348.33676052093506,14.843144,19.455841,1.5136704,15.897554,14.171534,5480,7.7521525e-21,-0.005050505,20.090057,1.4804151
13.243512,,278.07092,0.99986255,15.897554,0.11,1.011167,-0.05050505,14.967910037031233,275,9.635162,15.103173,0.9285175,13.510985,0.18726718,14.271172,,349.8069100379944,14.865076,19.4848,1.5108495,15.897554,14.174656,5500,7.7804455e-21,-0.005050505,20.864761,1.4948633
13.244874,,279.1455,0.99986255,15.897554,0.11,1.0113968,-0.05050505,15.115260364924591,276,9.631533,15.101432,0.925627,13.619453,0.22904173,14.307906,,351.352059841156,14.852384,19.509878,1.5080582,15.897554,14.175805,5520,7.808752e-21,-0.005050505,11.351003,1.4419582
13.249969,,280.2545,0.99986255,15.897554,0.11,1.011749,-0.05050505,16.238222655617506,277,9.627915,15.10693,0.9227686,14.6561165,0.29657984,14.344408,,353.09078192710876,14.865767,19.537542,1.5052965,15.897554,14.184161,5540,7.837043e-21,-0.005050505,18.54866,1.4746997
13.251869,,281.3365,0.99986255,15.897554,0.11,1.0120018,-0.05050505,15.264895959220363,278,9.624312,15.106388,0.91992795,13.778307,0.34800458,14.380903,,354.6970989704132,14.863496,19.5632,1.5025656,15.897554,14.1864605,5560,7.865315e-21,-0.005050505,14.223612,1.4463558
13.258456,,282.10056,0.99986255,15.897554,0.11,1.011113,-0.05050505,16.73169946479598,279,9.620722,15.095508,0.9171658,15.089847,0.41467875,14.41643,,356.6250789165497,14.877754,19.56799,1.4998641,15.897554,14.178342,5580,7.8936295e-21,-0.005050505,18.830746,1.1267776
