URet,ReturnMin,LQGmu01,IWMin,ReturnStepMax,target_sum_log_mean,TimestepsSoFar,ReturnMean,IWNorm2,IWFirstEpisode,ExplorationBonus,IWNorm1,DenMISELogLast,IWLastEpisode,TimeElapsed,ReturnAbsMax,Bound,LQGmu1,IWMean,ReturnLastEpisode,DenMISELogFirst,DenMISEMeanLog,MISE,LQGsigma,ReturnMax,IWMax,Iteration,SqrtESSClassic
18.366682273032257,,-0.020317521,,0.99999875,-7.513469,1940,16.48208,23.580837,3.5732577e-11,7.070548,115.10828,14.03928,6.314754,343.82752084732056,17.257204,26.815609,-0.20045175,1.1866833,16.616423,16.313963,12.645578,19.74506,0.11,17.257204,6.314754,97,4.881433
18.01893342500287,,-0.09966799,,0.99999875,-136.04666,1960,16.479979,27.480461,,9.9895735,94.946175,14.064582,,347.5603165626526,17.257204,26.531052,-0.7615942,0.9688385,16.276247,16.303707,12.661723,16.54148,0.11,17.257204,8.591374,98,3.455043
18.731351915373114,,-0.0057056434,,0.99999875,-35.18749,1980,16.484774,34.667393,0.00050230214,11.632363,102.861694,14.216736,,351.32382678985596,17.257204,26.504808,-0.056995213,1.0390071,16.95478,16.293554,12.67679,14.872445,0.11,17.257204,14.045961,99,2.967102
17.46476218576666,,-0.010309943,,0.99999875,-17.617165,2000,16.478071,32.253147,11.600784,10.371451,107.33293,-11.825519,11.180255,355.05957794189453,17.257204,27.207024,-0.1027393,1.0733293,15.81431,16.283508,12.431642,16.835573,0.11,17.257204,13.71938,100,3.3278282
17.75156672995055,,-0.010309943,,0.99999875,-17.322369,2020,16.473835,31.277462,10.498842,9.827934,109.842316,9.769346,10.889938,359.0098111629486,17.257204,26.928524,-0.1027393,1.0875477,16.050325,16.383316,12.405578,17.10059,0.11,17.257204,12.184885,101,3.511868
17.518446080040253,,-0.010710301,,0.99999875,-15.955946,2040,16.467596,29.767435,10.531795,9.192299,111.76807,13.186763,9.363179,362.6678857803345,17.257204,26.463106,-0.10669941,1.0957654,15.83746,16.472359,12.413702,17.270807,0.11,17.257204,10.531795,102,3.7547092
17.43928298352513,,-0.019717162,,0.99999875,-7.5412445,2060,16.460638,23.88392,5.262133e-10,6.8640494,120.0952,14.577546,3.487555e-11,366.2880244255066,17.257204,26.216305,-0.1946802,1.1659728,15.750958,16.560865,12.435296,19.352255,0.11,17.257204,6.0663915,103,5.0282865
17.963618449895613,,-0.018316265,,0.99999875,-6.9889812,2080,16.458324,24.949808,2.9879843e-07,7.141594,120.57923,12.383202,6.951823,370.0871922969818,17.257204,26.262695,-0.18116133,1.1594157,16.22,16.551203,12.436188,19.121101,0.11,17.257204,7.147956,104,4.832872
18.147772591022573,,-0.043915678,,0.99999875,-50.046112,2100,16.457876,25.26285,,7.6637573,113.773476,5.415074,1.0099112e-27,373.92936611175537,17.257204,26.148832,-0.41317967,1.0835569,16.41111,16.541634,12.37062,18.485075,0.11,17.257204,8.029385,105,4.503588
18.563340862022738,,-0.04031847,,0.99999875,-41.59503,2120,16.461056,29.889334,,9.53518,108.190155,5.2825747,15.54813,377.6935408115387,17.257204,26.900002,-0.38285726,1.0206618,16.794912,16.532154,12.304319,17.36482,0.11,17.257204,15.54813,106,3.6196911
18.8167816662164,,-0.09907331,,0.99999875,-143.7976,2140,16.46646,28.778612,,9.565628,103.838104,14.622146,5.002129e-07,381.42890644073486,17.257204,26.124962,-0.75906026,0.97044957,17.039307,16.522764,12.325871,16.559334,0.11,17.257204,8.32211,107,3.6081693
18.914462571351546,,-0.009909585,,0.99999875,-18.401506,2160,16.47264,30.989408,7.4723496,9.187385,116.41844,11.599179,,385.1226239204407,17.257204,26.118938,-0.09877596,1.0779486,17.133854,16.513462,12.318593,16.931553,0.11,17.257204,11.631609,108,3.7567172
18.095142842674516,,-0.017315583,,0.99999875,-7.24247,2180,16.47164,27.31824,1.6495538e-05,7.4831014,126.000275,7.5227857,4.1300783,389.0257513523102,17.257204,26.472448,-0.1714626,1.1559658,16.363785,16.571146,12.274994,18.989347,0.11,17.257204,8.56357,109,4.6123133
