ReturnMax,URet,LQGmu1,IWFirstEpisode,ReturnStepMax,TimeElapsed,target_sum_log_mean,Iteration,IWNorm1,ReturnAbsMax,TimestepsSoFar,LQGsigma,IWMax,Bound,IWMin,LQGmu01,ReturnMean,SqrtESSClassic,ReturnMin,MISE,DenMISELogLast,IWNorm2,IWLastEpisode,ExplorationBonus,IWMean,DenMISEMeanLog,DenMISELogFirst,ReturnLastEpisode
17.393232,1.043773305307555,0.2929293,,0.99999547,231.18975257873535,-1220.6996,197,44.48181,17.393232,3940,0.11,26.97009,87.168594,,0.02929293,9.968803,1.4528234,,1.8757409,-4.843286,30.617493,,85.292854,0.225796,-10.930812,8.967916,0.9639054
17.393232,8.749296572353751,-0.15151516,,0.99999547,232.52346301078796,-4136.1025,198,20.917826,17.393232,3960,0.11,12.619715,86.881195,,-0.015151516,9.958508,1.4514669,,1.7244898,-60.55031,14.411508,,85.15671,0.10564558,-11.185369,8.962852,7.9301453
17.393232,17.604637478515183,0.85858583,,0.99999547,233.91769909858704,-2745.593,199,127.42028,17.393232,3980,0.11,65.1629,86.62812,,0.08585858,9.98828,1.4490818,,1.545827,-60.555347,87.93174,,85.08229,0.6403029,-11.437954,8.957814,15.883333
17.393232,3.5194949205157817,-1.0,,0.99999547,235.23461866378784,-19813.46,200,0.0012989193,17.393232,4000,0.11,0.00082217477,86.28692,,-0.1,9.954632,1.4252768,,0.00011227915,-60.56036,0.0009113453,,86.286804,6.4945966e-06,-11.685757,8.952802,3.258627
17.393232,18.086633151115702,-1.0,,0.99999547,236.47896146774292,-19726.303,201,0.0013054085,17.393232,4020,0.11,0.00082628103,86.07194,,-0.1,9.986247,1.425278,,0.000112278685,-60.565346,0.00091589754,,86.07182,6.49457e-06,-11.9339,8.947814,16.30928
17.393232,18.969463485110836,-1.0,,0.99999547,237.7719690799713,-19628.572,202,67.33467,17.393232,4040,0.11,67.33336,128.09714,,-0.1,10.021867,1.0000194,,5.7272773,10.979805,67.33336,67.33336,122.36986,0.33333996,-11.825406,8.942851,17.181488
17.393232,18.981763647431446,-0.959596,,0.99999547,239.09107089042664,-18501.76,203,12.551234,17.393232,4060,0.11,11.408108,112.22891,,-0.0959596,10.057192,1.0980947,,1.0632197,14.813564,11.430011,11.408108,111.165695,0.06182874,-11.697677,8.937913,17.192808
17.393232,18.96341089576075,-0.959596,,0.99999547,240.38078570365906,-18410.998,204,38.369854,17.393232,4080,0.11,26.369253,93.758026,,-0.0959596,10.092093,1.3451469,,3.2319348,10.205254,28.524658,26.369253,90.52609,0.18808752,-11.594904,8.932999,17.17712
17.393232,18.995067633345677,-0.93939394,,0.99999547,241.74601674079895,-17822.127,205,104.67312,17.393232,4100,0.11,90.09177,113.8128,,-0.093939394,10.12681,1.1566104,,8.78734,5.378356,90.4999,90.09177,105.02546,0.51060057,-11.516099,8.928109,17.209085
17.393232,18.99366349011927,-0.93939394,,0.99999547,243.0600688457489,-17735.54,206,110.99065,17.393232,4120,0.11,62.891968,87.75456,,-0.093939394,10.161187,1.5440232,,9.272364,11.3584585,71.884056,33.795948,78.4822,0.5387896,-11.407791,8.923243,17.20839
17.393232,19.011324342694618,-0.11111111,,0.99999547,244.34642052650452,-3634.0212,207,162.62836,17.393232,4140,0.11,84.64194,84.994576,,-0.011111111,10.195314,1.6658689,,12.428675,12.559535,97.62374,,72.5659,0.78564423,-11.294474,8.9184,17.22548
17.393232,19.0001534920453,-0.15151516,,0.99999547,245.71877646446228,-4017.4724,208,19.757343,17.393232,4160,0.11,12.052661,84.86841,,-0.015151516,10.229049,1.4474111,,1.5511304,2.762739,13.6501255,,83.317276,0.09498723,-11.228347,8.913581,17.211842
17.393232,17.831593984806577,0.5555556,,0.99999547,247.14784932136536,-1212.8127,209,108.56798,17.393232,4180,0.11,52.246635,84.43495,,0.05555556,10.257195,1.4822773,,3.2723365,15.1370945,73.24404,,81.16261,0.519464,-11.1065235,8.908785,16.111975
17.393232,7.203948926863043,0.65656567,,0.99999547,248.54513669013977,-1529.9274,210,19.320623,17.393232,4200,0.11,11.328119,84.0629,,0.065656565,10.239684,1.4355738,,0.4596044,-60.60915,13.4584675,,83.603294,0.092002966,-11.34478,8.904012,6.5799394
17.393232,5.881298002864442,-0.7777778,,0.99999547,249.94920778274536,-13930.097,211,182.25073,17.393232,4220,0.11,61.470123,83.89118,,-0.07777778,10.216549,1.7365983,,14.943763,1.9464196,104.946976,,68.94742,0.86374754,-11.286089,8.8992605,5.35824
17.393232,18.414723797305495,0.7171717,,0.99999547,251.46704840660095,-1799.9304,212,118.568726,17.393232,4240,0.11,70.25326,83.52377,,0.07171717,10.246824,1.4729693,,2.4282336,-60.61863,80.4964,,81.09554,0.5592864,-11.519913,8.894532,16.63484
17.393232,6.696404179359954,-0.01010101,0.123443365,0.99999547,253.26786875724792,-2760.8716,213,199.47948,17.393232,4260,0.11,90.23708,83.11736,,-0.001010101,10.227923,1.6448351,,10.666026,-60.623333,121.276276,,72.45134,0.9365234,-11.752788,8.889827,6.2207174
17.393232,11.97357124320971,0.45454547,,0.99999547,254.80323767662048,-1072.288,214,109.17621,17.393232,4280,0.11,53.016693,82.81345,,0.045454547,10.230734,1.5026491,,3.692017,-60.628017,72.65582,,79.12144,0.5101692,-11.982071,8.885722,10.82914
17.393232,8.081051659840755,0.23232323,,0.99999547,256.7918004989624,-1394.3301,215,5.1705303,17.393232,4300,0.11,3.325324,82.43749,,0.023232324,10.217428,1.4424868,,0.20800403,-60.63268,3.584456,,82.229485,0.024048978,-12.210852,8.881061,7.3701077
17.393232,9.308878718481068,0.35353535,,0.99999547,259.05884075164795,-1103.4495,216,119.60387,17.393232,4320,0.11,62.87116,82.25297,,0.035353538,10.209303,1.5202857,,4.4123106,-52.436752,78.67197,,77.84066,0.5537216,-12.401591,8.87642,8.4624815
17.393232,8.652710008628862,0.7777778,,0.99999547,260.61212706565857,-2163.585,217,113.08868,17.393232,4340,0.11,54.232502,82.06269,,0.07777778,10.198566,1.4726118,,1.8874127,2.7884796,76.79463,,80.17528,0.521146,-12.333897,8.8718,7.879595
17.393232,4.127604461455755,0.85858583,,0.99999547,262.74804878234863,-2718.3228,218,107.16104,17.393232,4360,0.11,53.775578,81.86068,,0.08585858,10.16908,1.4601377,,1.1861306,-60.646538,73.39105,,80.674545,0.49156442,-12.557949,8.867203,3.7705395
17.393232,2.786205588804595,0.2929293,,0.99999547,265.5825490951538,-1228.9935,219,44.73187,17.393232,4380,0.11,26.371605,81.47204,,0.02929293,10.134269,1.4732146,,1.696354,8.495148,30.363443,,79.77568,0.2042551,-12.464352,8.862626,2.5453813
17.393232,8.766155456053854,0.7373737,,0.99999547,268.07503366470337,-1910.064,220,493.73468,17.393232,4400,0.11,217.57956,81.06657,,0.073737375,10.124326,1.6356819,,9.378243,-60.65567,301.8525,,71.688324,2.2442486,-12.68705,8.85807,7.946861
17.393232,5.0365957552756715,0.7171717,,0.99999547,270.68929862976074,-1794.3541,221,85.76484,17.393232,4420,0.11,54.941734,84.01757,,0.07171717,10.099378,1.4210719,,1.6897938,-60.660206,60.352215,2.3565624e-16,82.327774,0.3880762,-12.901219,8.853536,4.6104374
17.393232,4.572703930224998,0.05050505,2.3628517e-07,0.99999547,272.4663736820221,-2375.3525,222,328.38104,17.393232,4440,0.11,109.88069,80.73558,,0.005050505,10.072637,1.7375879,,13.556302,9.940109,188.98672,,67.179276,1.4791939,-12.801221,8.849021,4.1630535
17.393232,9.727432668198514,0.5555556,,0.99999547,274.07790994644165,-1203.9594,223,93.87451,17.393232,4460,0.11,44.59768,80.42064,,0.05555556,10.067077,1.4975992,,2.6509178,-60.669212,62.683334,,77.76972,0.42096195,-13.014952,8.844526,8.832922
17.393232,7.130585278814763,0.7171717,,0.99999547,275.5334334373474,-1798.7268,224,74.22407,17.393232,4480,0.11,44.599804,79.91243,,0.07171717,10.0511675,1.4808809,,1.4404771,-60.673687,50.121567,,78.471954,0.33135745,-13.230443,8.840052,6.5031176
17.393232,4.915384040547714,0.13131313,,0.99999547,276.99578404426575,-1883.6324,225,286.69302,17.393232,4500,0.11,111.4259,79.662605,,0.013131313,10.026415,1.6983925,,11.392699,-4.057604,168.80257,,68.269905,1.2741913,-13.192737,8.835598,4.4821396
17.393232,9.578674701746987,0.7777778,,0.99999547,278.492467880249,-2149.6028,226,95.11275,17.393232,4520,0.11,45.188366,79.43723,,0.07777778,10.020539,1.484872,,1.5232639,-60.68258,64.05451,,77.91397,0.42085287,-13.402607,8.831163,8.698475
17.393232,4.461499912281307,0.45454547,,0.99999547,279.9083456993103,-1065.3214,227,94.66087,17.393232,4540,0.11,45.071297,78.99231,,0.045454547,9.994373,1.5194317,,3.0183961,-60.686993,62.300182,,75.973915,0.41700825,-13.613604,8.826748,4.080844
17.393232,7.79024529681976,0.2929293,,0.99999547,281.35717368125916,-1236.4946,228,42.60908,17.393232,4560,0.11,24.50457,78.80292,,0.02929293,9.981567,1.4910287,,1.5517167,-49.886383,28.57697,,77.2512,0.18688193,-13.775389,8.822352,7.0747795
17.393232,9.085038912375438,0.09090909,7.2858155e-34,0.99999547,282.7772147655487,-2118.7688,229,246.52553,17.393232,4580,0.11,113.422104,78.46235,,0.00909091,9.974074,1.6724445,,9.741405,-2.2961676,147.40431,,68.72095,1.0765307,-13.728836,8.817976,8.265693
17.393232,9.876438931242559,0.5555556,,0.99999547,284.29700088500977,-1198.0237,230,81.6469,17.393232,4600,0.11,38.331673,78.065674,,0.05555556,9.969796,1.5123357,,2.2347295,-3.2394152,53.987286,,75.83095,0.35498652,-13.683602,8.813619,8.990203
17.393232,7.12194048853937,-0.53535354,,0.99999547,286.3826620578766,-9612.489,231,135.88643,17.393232,4620,0.11,68.53166,77.88496,,-0.053535353,9.954788,1.6912211,,10.221803,-60.70446,80.348114,,67.663155,0.58825296,-13.890046,8.80928,6.50294
17.393232,18.465693835723968,-0.33333334,,0.99999547,287.85922360420227,-6381.9927,232,297.9265,17.393232,4640,0.11,72.76508,77.6306,,-0.033333335,9.983813,2.0562184,,22.098341,-60.70878,144.8905,,55.53226,1.284166,-14.093839,8.804961,16.688286
17.393232,19.147372917604155,0.7777778,,0.99999547,289.80129766464233,-2147.5059,233,82.44403,17.393232,4660,0.11,38.824997,77.42632,,0.07777778,10.015474,1.4963444,,1.2799733,9.65959,55.096962,,76.14635,0.35383704,-13.99136,8.80066,17.360867
17.393232,4.719324528027805,-0.7777778,,0.99999547,292.07084822654724,-14392.4795,234,157.14471,17.393232,4680,0.11,52.791218,77.03871,,-0.07777778,9.991297,1.7379626,,11.618752,-60.71736,90.41893,,65.41996,0.6715586,-14.193902,8.796377,4.3577566
17.393232,18.280514857123542,0.3939394,,0.99999547,294.04310750961304,-1065.4492,235,272.83392,17.393232,4700,0.11,115.39594,76.84076,,0.039393943,10.019004,1.6700532,,8.905643,-60.721626,163.3684,,67.93512,1.1609954,-14.3935585,8.792112,16.502447
17.393232,10.316209244527842,-0.3939394,,0.99999547,295.58203077316284,-7240.1123,236,183.78375,17.393232,4720,0.11,64.01367,76.41636,,-0.039393943,10.016838,1.7983955,,13.463216,-60.725876,102.19318,,62.95314,0.7787447,-14.589978,8.787867,9.50817
17.393232,18.346685327006103,0.7777778,,0.99999547,297.8535678386688,-2142.1594,237,72.486824,17.393232,4740,0.11,33.850914,76.068504,,0.07777778,10.044522,1.50709,,1.1057961,-60.730103,48.09721,,74.96271,0.30585158,-14.785927,8.783638,16.57779
17.393232,4.646635062989462,0.5555556,,0.99999547,299.97422790527344,-1192.1344,238,73.22748,17.393232,4760,0.11,33.998734,75.78941,,0.05555556,10.020331,1.5265162,,1.9363205,-60.734314,47.970325,,73.853096,0.3076785,-14.981974,8.779428,4.2869797
17.393232,6.774592299363814,0.7777778,,0.99999547,301.6496648788452,-2130.4749,239,64.47477,17.393232,4780,0.11,29.870193,75.12755,,0.07777778,10.004154,1.5171645,,0.9748452,-9.545948,42.496887,,74.1527,0.26976892,-14.9621935,8.775234,6.1542287
17.393232,4.052393746356691,0.75757575,,0.99999547,303.0210883617401,-1999.2769,240,12.295908,17.393232,4800,0.11,9.017015,84.45769,,0.07575758,9.977893,1.3322917,,0.19143613,-8.962696,9.229141,9.017015,84.26625,0.05123295,-14.94029,8.771059,3.7015681
17.393232,4.360755935422672,0.75757575,,0.99999547,304.4003210067749,-1990.9124,241,184.82889,17.393232,4820,0.11,172.82571,107.93514,,0.07575758,9.952985,1.068023,,3.036591,11.39231,173.05704,172.82571,104.89855,0.76692486,-14.834957,8.766901,3.9748511
17.393232,4.398025128542219,0.75757575,,0.99999547,305.8270251750946,-1982.612,242,183.59697,17.393232,4840,0.11,101.06623,78.34088,,0.07575758,9.928385,1.4841784,,3.0114262,13.503026,123.70276,70.79994,75.32945,0.75866514,-14.719547,8.76276,3.999825
17.393232,4.1983661950587425,-0.030303031,9.552553e-09,0.99999547,307.22611713409424,-3090.0527,243,316.28073,17.393232,4860,0.11,103.95004,74.36726,,-0.0030303032,9.903266,1.9409065,,16.882751,15.170384,162.95515,,57.484512,1.3015668,-14.5979595,8.758636,3.8243449
17.393232,14.097403506239475,-0.01010101,0.14132741,0.99999547,308.7161428928375,-2908.8718,244,162.2532,17.393232,4880,0.11,72.517426,75.60055,,-0.001010101,9.914635,1.6363305,,7.5561037,-60.75921,99.156746,,68.04444,0.6649721,-14.786641,8.75453,12.677244
17.393232,13.275755479920715,0.41414142,,0.99999547,310.30433440208435,-1066.4619,245,122.30342,17.393232,4900,0.11,59.675957,73.49568,,0.04141414,9.923289,1.5937697,,3.7768729,14.162182,76.73846,,69.71881,0.49919763,-14.670127,8.751019,12.034981
17.393232,8.370492299374542,-0.7777778,,0.99999547,311.7738208770752,-14597.868,246,135.17316,17.393232,4920,0.11,45.28254,73.26203,,-0.07777778,9.913948,1.7393017,,9.506758,-60.767372,77.71691,,63.755276,0.5494844,-14.8597145,8.746945,7.6255894
17.393232,18.551409155046407,-0.21212122,,0.99999666,313.47162985801697,-4908.3984,247,339.57947,17.393232,4940,0.11,87.52661,73.11336,,-0.021212121,9.941711,2.214729,,23.145638,-60.77143,153.32777,,49.96772,1.3748157,-15.047588,8.742888,16.771563
17.393232,19.08035320884236,-0.7171717,,0.99999666,315.4549880027771,-13177.385,248,33.948364,17.393232,4960,0.11,22.943817,79.658455,,-0.07171717,9.971366,1.4289167,,2.367996,-7.189607,23.758114,22.943817,77.29046,0.13688856,-15.015035,8.738849,17.295982
17.393232,18.89027857789094,-0.7171717,,0.99999666,317.50301027297974,-13125.095,249,31.982725,17.393232,4980,0.11,21.085587,77.87124,,-0.07171717,10.00003,1.4569817,,2.221946,-60.478165,21.951357,,75.64929,0.12844469,-15.201092,8.734824,17.108467
17.393232,19.130821698854728,-0.6969697,,0.99999666,319.0447561740875,-12655.154,250,69.3685,17.393232,5000,0.11,58.827858,98.49689,,-0.06969697,10.029401,1.1741325,,4.8115754,14.452232,59.080643,58.827858,93.68531,0.277474,-15.085974,8.730816,17.342981
17.393232,19.157171609684365,-0.7171717,,0.99999666,320.6610381603241,-13020.387,251,121.48484,17.393232,5020,0.11,71.48171,77.8867,,-0.07171717,10.058652,1.579662,,8.391061,9.588713,76.905594,19.955286,69.49564,0.48400334,-14.990634,8.726824,17.371435
17.393232,19.153218927288012,-0.67676765,,0.99999666,322.30183243751526,-12147.885,252,107.50383,17.393232,5040,0.11,60.25647,72.95561,,-0.06767677,10.087651,1.6714804,,7.4079766,10.320715,64.316536,1.3792619,65.54764,0.4266025,-14.892392,8.722848,17.366333
17.393232,19.145839368652172,-0.05050505,1.945081e-20,0.99999666,323.98140263557434,-3160.4106,253,364.92435,17.393232,5060,0.11,99.70395,72.36996,,-0.005050505,10.116389,2.1119833,,20.596416,13.689834,172.78752,,51.77354,1.4423888,-14.781791,8.718887,17.358372
17.393232,18.94772622359307,-0.85858583,,0.99999666,325.6822712421417,-15946.543,254,138.13124,17.393232,5080,0.11,52.933887,72.15535,,-0.08585858,10.144176,1.7390265,,9.402195,-60.799377,79.43021,,62.753155,0.5438238,-14.961958,8.714943,17.174227
17.393232,18.713866469298107,0.05050505,2.7125154e-07,0.99999666,328.0560312271118,-2359.8677,255,253.29213,17.393232,5100,0.11,84.426605,71.68832,,0.005050505,10.1708,1.7402785,,9.103389,-60.803307,145.54689,,62.58493,0.99330246,-15.14368,8.711014,16.933346
17.393232,18.982161230749007,0.33333334,,0.99999666,330.0956416130066,-1144.1794,256,301.78604,17.393232,5120,0.11,126.255226,71.489555,,0.033333335,10.198258,1.7537694,,9.50748,-60.80722,172.07852,,61.98208,1.1788517,-15.322596,8.7071,17.200092
17.393232,8.915840354116305,0.17171717,,0.99999666,331.81645107269287,-1656.3286,257,255.18726,17.393232,5140,0.11,85.09011,71.2115,,0.017171716,10.1901865,1.737551,,8.77271,-27.18718,146.86606,,62.438793,0.9929465,-15.368745,8.703201,8.123885
17.393232,9.66955119279114,0.27272728,,0.99999666,333.32592821121216,-1274.7671,258,339.6901,17.393232,5160,0.11,114.87549,70.82075,,0.02727273,10.184795,1.8135159,,11.113452,-5.023468,187.31024,,59.707294,1.3166282,-15.329188,8.699318,8.799168
17.393232,9.291316863011746,0.01010101,63.692513,0.99999666,334.89511609077454,-2620.1997,259,146.08813,17.393232,5180,0.11,63.692513,70.66198,,0.001010101,10.178136,1.667448,,5.84984,7.971773,87.61181,,64.81214,0.56404686,-15.238792,8.695449,8.460102
17.393232,10.755302976854878,-0.61616164,,0.99999666,336.91658544540405,-10770.895,260,374.55994,17.393232,5200,0.11,77.85075,70.5572,,-0.061616164,10.176628,2.3665617,,24.979322,-17.799873,158.27179,,45.577877,1.4406152,-15.250505,8.911468,9.786171
17.393232,18.704317731330022,0.13131313,,0.99999666,338.6376714706421,-1832.5658,261,232.01727,17.393232,5220,0.11,86.444466,70.24257,,0.013131313,10.202479,1.7282034,,7.948966,-60.82656,134.25345,,62.293606,0.88895506,-15.424032,8.907629,16.923746
17.393232,10.931620314277119,-0.53535354,,0.99999666,340.48674178123474,-9273.841,262,126.82265,17.393232,5240,0.11,59.92798,69.88565,,-0.053535353,10.201798,1.7478831,,8.411075,-60.830387,72.55785,,61.47458,0.4840559,-15.598176,8.903805,10.024126
17.393232,18.642179353072848,-0.85858583,,0.9999969,342.2348086833954,-15672.589,263,121.30435,17.393232,5260,0.11,45.35705,69.394775,,-0.08585858,10.227129,1.7460911,,7.974215,-60.834198,69.47195,,61.420563,0.4612333,-15.772261,8.899995,16.863762
17.393232,19.16189568822123,0.23232323,,0.9999969,344.5799789428711,-1381.4078,264,6.790971,17.393232,5280,0.11,4.0209975,69.114845,,0.023232324,10.254205,1.5537575,,0.22212026,-2.3855371,4.370676,,68.89272,0.025723374,-15.723703,8.8962,17.375143
17.393232,12.748716862427258,0.41414142,,0.9999969,346.1282784938812,-1054.2473,265,110.919754,17.393232,5300,0.11,51.904755,68.91651,,0.04141414,10.259843,1.6249392,,3.1660867,-60.84177,68.260864,,65.75043,0.41856512,-15.897633,8.892419,11.748268
17.393232,8.366295831206193,0.23232323,,0.9999969,347.71309423446655,-1375.2245,266,6.7704964,17.393232,5320,0.11,3.9906783,68.64562,,0.023232324,10.249936,1.5584669,,0.21978046,-11.790521,4.3443313,,68.42584,0.025452994,-15.884483,8.888653,7.624571
17.393232,9.353113435731846,-0.33333334,,0.9999969,349.74085521698,-6121.4785,267,260.01315,17.393232,5340,0.11,63.464653,68.45247,,-0.033333335,10.243421,2.0590127,,16.75802,-0.7763464,126.2805,,51.69445,0.973832,-15.831541,8.8849,8.510404
17.393232,18.39714027828685,-0.17171717,,0.9999969,351.710994720459,-4169.8906,268,23.676607,17.393232,5360,0.11,13.477014,68.11,,-0.017171716,10.2672415,1.5946407,,1.4863575,-60.853027,14.847612,9.407727e-30,66.62364,0.08834555,-15.999986,8.881162,16.627335
17.393232,18.624256380157867,-0.23232323,,0.9999969,353.69149351119995,-4821.3643,269,381.78796,17.393232,5380,0.11,92.37981,68.363785,,-0.023232324,10.291767,2.3873746,,23.94549,-7.9795218,159.91959,91.49576,44.418293,1.4192861,-15.9735565,8.877438,16.864769
17.393232,18.47518982548914,0.959596,,0.9999969,355.2603921890259,-3584.8389,270,142.3592,17.393232,5400,0.11,66.572136,67.82726,,0.0959596,10.315553,1.570717,,0.43985033,13.504918,90.63326,,67.38741,0.5272563,-15.86337,8.873727,16.713776
17.393232,1.4776338069685242,0.5151515,,0.9999969,357.0731782913208,-1126.2487,271,227.22208,17.393232,5420,0.11,90.322235,67.48443,,0.05151515,10.282688,1.7070403,,5.593046,-60.864162,133.1088,,61.89138,0.8384578,-16.03134,8.87003,1.409297
17.393232,6.999768251810392,0.53535354,,0.9999969,358.7747049331665,-1158.3378,272,17.9548,17.393232,5440,0.11,8.215957,67.45189,,0.053535353,10.268197,1.573457,,0.4295995,-60.867844,11.411052,1.5018277e-34,67.02229,0.0660103,-16.197136,8.866347,6.3412166
17.393232,7.165527274824513,0.53535354,,0.9999969,360.2302656173706,-1154.0293,273,260.54498,17.393232,5460,0.11,242.99133,104.49956,,0.053535353,10.254481,1.0711156,,6.225026,12.382443,243.24637,242.99133,98.27453,0.95437723,-16.095867,8.862678,6.5236225
17.393232,7.141772435811779,0.53535354,,0.9999969,362.0608639717102,-1149.7428,274,279.68402,17.393232,5480,0.11,133.4773,76.51218,,0.053535353,10.240792,1.5039421,,6.6483746,15.588449,185.96727,133.4773,69.8638,1.0207446,-15.981318,8.859021,6.5037937
17.393232,7.101315312589737,0.05050505,2.3478783e-07,0.9999969,363.83786392211914,-2297.1077,275,205.77156,17.393232,5500,0.11,68.401596,67.03251,,0.005050505,10.227065,1.7429202,,6.8576927,16.800669,118.06138,,60.174816,0.7482602,-15.862669,8.855378,6.4657655
17.393232,9.826002617134753,-0.3939394,,0.9999969,365.38972330093384,-7001.048,276,177.65125,17.393232,5520,0.11,58.13556,66.891266,,-0.039393943,10.222367,1.8772454,,11.123529,-60.882442,94.634,,55.76774,0.64366394,-16.02698,8.851748,8.930302
17.393232,18.589171317672772,-0.85858583,,0.9999969,367.1398296356201,-15624.966,277,111.02219,17.393232,5540,0.11,40.744648,66.58298,,-0.08585858,10.246164,1.7517902,,6.9293766,-49.936832,63.37642,,59.6536,0.4008021,-16.150862,8.848131,16.814154
17.393232,19.061065558287268,-0.09090909,,0.9999969,368.98017287254333,-3384.4658,278,241.76859,17.393232,5560,0.11,83.12284,66.247696,,-0.00909091,10.271457,1.9820284,,13.618546,-22.629383,121.980385,,52.62915,0.86967117,-16.176401,8.844528,17.277628
17.393232,19.04417358064944,0.65656567,,0.9999969,370.56861782073975,-1519.213,279,27.569372,17.393232,5580,0.11,14.279908,65.91244,,0.065656565,10.296513,1.5917693,,0.49758217,-39.458004,17.319954,,65.414856,0.09881496,-16.260605,8.840938,17.262144
17.393232,6.0195908047358415,0.13131313,,0.9999969,372.016802072525,-1801.3004,280,192.30518,17.393232,5600,0.11,69.66421,65.65773,,0.013131313,10.279421,1.7464081,,6.141716,-60.89683,110.114685,,59.516018,0.6868042,-16.423243,8.837359,5.510437
17.393232,9.624554461485888,0.959596,,0.9999969,373.5621249675751,-3580.1646,281,122.41901,17.393232,5620,0.11,55.580254,65.38044,,0.0959596,10.273959,1.5958302,,0.36466378,-60.9004,76.7118,,65.01578,0.43565482,-16.582869,8.833795,8.744835
17.393232,1.3258608907320268,0.47474748,,0.9999969,375.0887014865875,-1071.9001,282,372.40247,17.393232,5640,0.11,137.63397,65.21513,,0.04747475,10.241916,1.8502934,,9.240219,-60.90395,201.26671,,55.974915,1.3205761,-16.74215,8.830242,1.2377213
17.393232,7.223438687620667,0.4949495,,0.9999969,376.5564532279968,-1089.5806,283,255.62338,17.393232,5660,0.11,120.08839,65.8673,,0.04949495,10.228829,1.732204,,6.182146,-60.90749,147.57118,,59.685158,0.90326285,-16.897781,8.826702,6.538721
17.393232,7.599720839605892,0.65656567,,0.9999969,378.0506205558777,-1512.9525,284,27.015785,17.393232,5680,0.11,13.828068,64.95266,,0.065656565,10.217176,1.6007307,,0.4791631,15.201347,16.87716,,64.473495,0.095126,-16.785479,8.823174,6.9194417
17.393232,5.741383860989533,0.65656567,,0.9999969,379.5310516357422,-1507.6584,285,91.205376,17.393232,5700,0.11,65.05992,77.40625,,0.065656565,10.199726,1.3600998,,1.6592537,-8.309471,67.05785,65.05992,75.746994,0.32001886,-16.758915,8.81966,5.2435875
17.393232,5.659469844021707,-0.85858583,,0.9999969,381.0379123687744,-15813.832,286,101.568665,17.393232,5720,0.11,36.674015,64.597496,,-0.08585858,10.182084,1.7592754,,6.139797,14.929277,57.733234,,58.4577,0.3551352,-16.650576,8.816157,5.1539717
17.393232,18.415567075268292,0.05050505,2.4503316e-07,0.9999969,382.70764446258545,-2313.8367,287,172.35902,17.393232,5740,0.11,57.167046,64.319336,,0.005050505,10.204568,1.7455297,,5.5040274,-60.921524,98.74311,,58.81531,0.6005541,-16.807135,8.812667,16.635056
17.393232,18.39834428040845,1.0,,0.9999969,384.8980722427368,-3935.2942,288,72.14937,17.393232,5760,0.11,36.9555,64.06883,,0.1,10.2271385,1.6021159,,0.09999803,-60.925003,45.033802,,63.968838,0.25051865,-16.961884,8.809189,16.704845
17.393232,0.6957271163116819,0.21212122,,0.9999969,386.8808307647705,-1478.6146,289,304.64978,17.393232,5780,0.11,94.449844,63.91723,,0.021212121,10.194093,1.8680519,,9.150003,-60.92847,163.08421,,54.767227,1.0541515,-17.116648,8.805722,0.67693996
17.393232,9.117865871541621,0.9191919,,0.9999969,388.9789140224457,-3176.9358,290,339.74072,17.393232,5800,0.11,142.07161,63.700085,,0.09191919,10.187431,1.6477075,,1.716097,-60.931923,206.18996,,61.983986,1.1715198,-17.267996,8.802268,8.2624655
17.393232,1.932182179512516,-0.11111111,,0.9999969,390.80954241752625,-3689.3088,291,172.17786,17.393232,5820,0.11,76.52229,63.508556,,-0.011111111,10.158578,1.8838791,,9.388396,-60.935364,91.395386,,54.12016,0.5916765,-17.418127,8.798825,1.7910614
17.393232,16.648889396841938,0.5959596,,0.9999969,392.8629746437073,-1297.6897,292,360.80026,17.393232,5840,0.11,138.3979,63.284367,,0.05959596,10.175038,1.8148215,,7.2011023,-60.938797,198.80757,,56.083263,1.2356173,-17.568708,8.795395,14.965133
17.393232,6.865927147233467,0.959596,,0.9999969,394.5852253437042,-3528.14,293,109.2041,17.393232,5860,0.11,48.383736,63.138065,,0.0959596,10.161763,1.6173021,,0.3129024,-60.942215,67.52239,,62.825165,0.37271026,-17.716553,8.791976,6.2851276
17.393232,0.9531563419697631,-0.85858583,,0.9999969,396.14427065849304,-15983.643,294,93.68902,17.393232,5880,0.11,33.41502,63.010365,,-0.08585858,10.130232,1.7640436,,5.509333,-60.94562,53.11038,,57.50103,0.31867012,-17.865803,8.788569,0.89145744
17.393232,18.124515348737077,0.35353535,,0.9999969,397.8302102088928,-1125.4873,295,144.35414,17.393232,5900,0.11,66.504555,62.90594,,0.035353538,10.1513,1.7158886,,3.8914704,-60.949017,84.12792,,59.01447,0.48933607,-18.014204,8.785173,16.345667
17.393232,10.694972228226838,0.6969697,,0.9999969,399.79947566986084,-1680.0587,296,212.69833,17.393232,5920,0.11,93.11927,62.714806,,0.06969697,10.150271,1.7038653,,3.3843775,-60.9524,124.83283,,59.33043,0.7185755,-18.161102,8.78179,9.846983
17.393232,5.362762139078189,-0.33333334,,0.9999969,401.73667788505554,-6331.536,297,232.9927,17.393232,5940,0.11,56.833496,62.46193,,-0.033333335,10.13259,2.0611959,,13.49971,-56.454906,113.037636,,48.96222,0.78448725,-18.291237,8.778417,4.8989167
