IWMean,LQGmu01,DenMISEMeanLog,Iteration,SqrtESSClassic,URet,Bound,LQGmu1,TimeElapsed,IWNorm1,DenMISELogLast,ExplorationBonus,target_sum_log_mean,LQGsigma,ReturnMean,DenMISELogFirst,IWNorm2,IWLastEpisode,ReturnMin,ReturnAbsMax,IWMin,IWMax,ReturnLastEpisode,MISE,ReturnStepMax,ReturnMax,TimestepsSoFar,IWFirstEpisode
2.6222982e-09,0.031313132,12.147702,92,1.0646701,9.584625761732926,31.89195,0.3131313,95.6595847606659,2.4125143e-07,14.1742,31.89195,-599.29333,0.11,12.309146,9.953333,2.2659736e-07,,,16.977203,,2.2609018e-07,8.726959,2.205714e-08,0.99998045,16.977203,1840,
12.313596,0.02929293,11.924393,93,1.0006486,9.09044788555701,135.91647,0.2929293,97.35931134223938,1145.1644,-7.6255903,33.932396,-514.7693,0.11,12.265845,9.942522,1144.4221,1144.422,,16.977203,,1144.422,8.282148,101.98408,0.99998045,16.977203,1860,
1.9089067,0.02929293,11.912868,94,1.4195886,9.13792565292142,39.765083,0.2929293,98.60337924957275,179.43723,9.239589,23.918484,-509.1466,0.11,12.223855,9.931827,126.40087,91.75545,,16.977203,,91.75545,8.318731,15.846601,0.99998045,16.977203,1880,
6.428151e-08,0.033333335,11.955507,95,1.0053419,9.135971080687513,33.77399,0.33333334,99.67540407180786,6.1067435e-06,15.614515,33.77399,-663.6685,0.11,12.182728,9.921245,6.0742955e-06,2.4670769e-08,,16.977203,,6.0742404e-06,8.316824,5.3240103e-07,0.99998045,16.977203,1900,
1.0076078,0.031313132,11.921107,96,1.0432912,8.986734097585305,40.79368,0.3131313,101.27413368225098,96.730354,9.647817,32.545475,-573.9775,0.11,12.141049,9.910773,92.716545,92.641754,,16.977203,,92.641754,8.181538,8.248205,0.99998045,16.977203,1920,
1.2410858e-08,0.035353538,11.952999,97,1.0000437,9.048903850806902,33.952923,0.35353535,102.82633376121521,1.2038532e-06,15.292144,33.952923,-738.6544,0.11,12.1008,9.900411,1.2038006e-06,5.262933e-11,,16.977203,,1.2038006e-06,8.236928,1.0153994e-07,0.99998045,16.977203,1940,
0.80711085,0.035353538,11.935239,98,1.0,8.794900532055767,40.41749,0.35353535,103.9516532421112,79.09686,11.207429,33.954407,-730.9581,0.11,12.059032,9.890154,79.09686,79.09686,,16.977203,,79.09686,8.007677,6.4630833,0.99998045,16.977203,1960,
1.0804926,0.033333335,11.936343,99,1.122579,8.862631913159552,38.9606,0.33333334,105.1452989578247,106.96877,12.447791,30.246786,-636.32104,0.11,12.01873,9.880001,95.288414,94.685326,,16.977203,,94.685326,8.068907,8.713818,0.99998045,16.977203,1980,
0.41424406,0.035353538,11.945064,100,1.0261257,8.943980407946041,36.4077,0.35353535,106.33490538597107,41.424404,13.013576,33.089912,-716.14685,0.11,11.980012,9.869951,40.36972,0.0009365983,,16.977203,,40.355595,8.147007,3.3177874,0.99998045,16.977203,2000,
1.0756844e-09,0.039393943,11.9405985,101,1.0000405,8.729008163897971,33.95303,0.3939394,107.81380844116211,1.0864413e-07,12.139554,33.95303,-901.2031,0.11,11.940105,9.860001,1.08639725e-07,1.08639725e-07,,16.977203,,1.08639725e-07,7.9494624,8.551115e-09,0.99998045,16.977203,2020,
1.0000005,0.039393943,11.9115305,102,1.0,8.434334489220028,41.638954,0.3939394,109.08492851257324,102.000046,9.970678,33.954407,-892.2247,0.11,11.898385,9.850148,102.000046,102.000046,,16.977203,,102.000046,7.6845436,7.684547,0.99998045,16.977203,2040,
4.3656556e-10,0.043434344,11.900421,103,1.0041227,8.475122307085941,33.814995,0.43434343,110.35640025138855,4.4966253e-08,11.06916,33.814995,-1100.464,0.11,11.857811,9.840392,4.478163e-08,1.8500808e-10,,16.977203,,4.4781245e-08,7.719241,3.3548697e-09,0.99998045,16.977203,2060,
1.0000001,0.043434344,11.8985405,104,1.0,8.110789539239592,41.33809,0.43434343,111.52624154090881,104.000015,12.70017,33.954407,-1089.716,0.11,11.81479,9.83073,104.000015,104.000015,,16.977203,,104.000015,7.3836794,7.3836803,0.99998045,16.977203,2080,
1.3579791e-10,0.04747475,11.942148,105,1.0151379,8.147362107231524,33.448074,0.47474748,112.99746751785278,1.4258782e-08,16.779324,33.448074,-1320.8232,0.11,11.772933,9.821161,1.4046152e-08,2.1426423e-10,,16.977203,,1.40445175e-08,7.4197884,1.002762e-09,0.99998045,16.977203,2100,
0.9999997,0.04747475,11.907664,106,1.0,7.763091553145522,41.02495,0.47474748,114.21006798744202,105.99997,9.282011,33.954407,-1308.2311,0.11,11.728571,9.811683,105.99997,105.99997,,16.977203,,105.99997,7.070545,7.0705433,0.99998045,16.977203,2120,
1.0000002,0.039393943,11.925861,107,1.4142135,7.762288527851457,31.711287,0.3939394,115.44849634170532,107.00003,14.156955,24.009392,-851.60516,0.11,11.684997,9.802293,75.660446,2.345948e-34,,16.977203,,53.500015,7.0663137,7.701895,0.99998045,16.977203,2140,
1.4979948,0.02929293,11.887809,108,1.7860996,8.467009501181316,31.451397,0.2929293,116.72094750404358,161.78343,8.000598,19.010366,-458.43793,0.11,11.648116,9.79299,90.57918,,,16.977203,,53.40454,7.701865,12.44103,0.99998045,16.977203,2160,
1.0000002,0.043434344,11.881295,109,1.4142135,9.054135766894447,31.411127,0.43434343,118.20404720306396,109.00002,10.943419,24.009392,-1041.5691,0.11,11.616875,9.783773,77.07465,,,16.977203,,54.50004,8.24285,7.401736,0.99998045,16.977203,2180,
6.9937162,0.04141414,11.723213,110,1.0028313,8.229998951698361,86.29376,0.41414142,119.43345189094543,769.3088,-5.3230734,33.858543,-926.8954,0.11,11.579428,9.774641,767.1367,767.13477,,16.977203,,767.13477,7.4976096,52.43522,0.99998045,16.977203,2200,
1.7638588,0.04141414,11.769383,111,1.429925,8.243680187000649,36.976852,0.41414142,120.59144592285156,195.78833,15.74771,23.745586,-918.36194,0.11,11.542731,9.765592,136.9221,96.541595,,16.977203,,97.079666,7.506185,13.231268,0.99998045,16.977203,2220,
0.9999999,0.04747475,11.780057,112,1.4142135,8.334260857326386,31.07782,0.47474748,121.77377772331238,111.999985,12.686695,24.009392,-1242.8704,0.11,11.507429,9.756622,79.19595,6.5102975e-25,,16.977203,,55.999992,7.588724,7.068428,0.99998045,16.977203,2240,
1.1544653,0.023232324,11.789182,113,1.6516764,7.762604166680518,30.472912,0.23232323,123.044673204422,130.45457,12.995751,20.55754,-320.37222,0.11,11.468151,9.747734,78.98313,,,16.977203,,55.639862,7.0692015,9.91537,0.99998045,16.977203,2260,
1.5476438,0.031313132,11.566602,114,1.9574592,9.359347876477882,30.053003,0.3131313,124.36721801757812,176.4314,-13.554023,17.346163,-499.809,0.11,11.442248,9.738923,90.13286,2.2373963e-23,,16.977203,,55.02159,8.515118,12.7068405,0.99998045,16.977203,2280,
1.2752948,0.025252525,11.544726,115,1.7837987,8.998911877996706,29.899319,0.25252524,125.5221152305603,146.6589,8.743826,19.034887,-349.14368,0.11,11.413978,9.730189,82.217186,2.1092148e-21,,16.977203,,55.923725,8.191145,10.864432,0.99998045,16.977203,2300,
1.3482056,0.04141414,11.553534,116,1.7521777,9.389420906194117,29.526003,0.41414142,126.66678166389465,156.39185,12.485436,19.378403,-886.21967,0.11,11.389282,9.721531,89.2557,,,16.977203,,54.119858,8.549367,10.1476,0.99998045,16.977203,2320,
0.8191023,0.033333335,11.432649,117,1.4912212,8.340657117464662,29.395887,0.33333334,127.86266422271729,95.83497,-2.7127738,22.769531,-551.0037,0.11,11.356876,9.712948,64.2661,1.9419962e-28,,16.977203,,56.56675,7.5977125,6.626356,0.99998045,16.977203,2340,
0.60991025,0.035353538,11.376144,118,1.4250369,8.881540648128865,28.692137,0.35353535,129.38399386405945,71.969406,5.060308,23.827036,-616.15735,0.11,11.329141,9.704437,50.50354,0.11320062,,16.977203,,39.26902,8.084142,4.865101,0.99998045,16.977203,2360,
0.9575179,-0.017171716,11.344815,119,2.6663945,8.750003194218886,28.519451,-0.17171717,130.60312366485596,113.94463,8.110168,12.734202,-1311.0504,0.11,11.300888,9.695998,42.7336,,,16.977203,,26.231277,7.967097,15.785248,0.99998045,16.977203,2380,
1.2531776,-0.0070707067,10.74906,120,3.5132382,17.937565202499947,28.339752,-0.07070707,131.82396602630615,150.38132,-60.049534,9.664704,-767.19934,0.11,11.341611,9.68763,42.80419,,,16.977203,,15.149355,16.187551,18.675049,0.99998045,16.977203,2400,4.165365e-37
1.1943856,-0.011111111,10.706416,121,3.4007647,16.882825978007414,28.803156,-0.11111111,133.0508906841278,144.52066,5.391392,9.9843445,-950.0803,0.11,11.37414,9.679331,42.496517,10.573826,,16.977203,,15.074982,15.277595,18.818811,0.99998045,16.977203,2420,
1.2607387,-0.00909091,10.702779,122,3.7940414,17.526993244338797,28.397354,-0.09090909,134.54703783988953,153.81012,10.121587,8.949404,-844.55725,0.11,11.410615,9.671101,40.539917,13.782974,,16.977203,,15.078476,15.8239975,19.44795,0.99998045,16.977203,2440,
1.2794716,-0.00909091,10.739858,123,3.939703,16.640951161041894,28.310123,-0.09090909,135.7540774345398,157.37502,15.050426,8.61852,-837.54675,0.11,11.440109,9.662937,39.945908,14.649767,,16.977203,,14.649767,15.038498,19.691605,0.99998045,16.977203,2460,
0.68092716,0.043434344,10.743666,124,1.4793285,17.3069830143882,27.995487,0.43434343,136.96192836761475,84.43497,10.978259,22.952581,-965.407,0.11,11.473742,9.6548395,57.07655,,,16.977203,,41.099453,15.610479,5.042905,0.99998045,16.977203,2480,
1.270194,-0.00909091,10.173774,125,4.10257,8.408205648704254,27.846415,-0.09090909,138.2725830078125,158.77426,-60.090355,8.276375,-850.06415,0.11,11.443337,9.646808,38.70117,,,16.977203,,13.303486,7.6733427,19.57004,0.99998045,16.977203,2500,
0.9994702,-0.005050505,9.617873,126,2.4679427,17.107637114019372,27.706867,-0.05050505,139.70433020591736,125.93324,-60.098324,13.758183,-673.81,0.11,11.474783,9.63884,51.027622,,,16.977203,,33.832775,15.40539,13.948684,0.99998045,16.977203,2520,7.751887e-21
0.9529491,0.02727273,9.64772,127,1.746231,14.545979532773147,27.476152,0.27272728,140.9202916622162,121.024536,13.47728,19.444397,-386.2837,0.11,11.487759,9.630935,69.306145,,,16.977203,,41.951855,13.122683,8.031755,0.99998045,16.977203,2540,
0.9480309,-0.019191919,9.101406,128,3.0131774,9.310810434304125,27.096897,-0.1919192,142.1483542919159,121.34795,-60.113926,11.268639,-1404.4377,0.11,11.46429,9.623091,40.272423,,,16.977203,,17.946566,8.483768,15.8282585,0.99998045,16.977203,2560,
8.2950126e-14,-0.037373737,8.564063,129,1.2588807,18.17500866302134,26.9719,-0.37373737,143.40221786499023,1.0700694e-11,-60.121853,26.9719,-2864.5344,0.11,11.502686,9.615309,8.500165e-12,,,16.977203,,8.2774785e-12,16.417315,1.4006528e-12,0.99998045,16.977203,2580,
0.87061775,-0.02727273,8.475578,130,1.1123537,18.76711413879129,45.33299,-0.27272728,144.86025953292847,113.180305,-1.942839,30.550543,-1958.105,0.11,11.544907,9.607587,101.74849,101.54872,,16.991505,,101.54872,16.991505,14.782446,0.99998045,16.991505,2600,
5.447708,-0.031313132,8.440826,131,1.01363,19.01751302822881,127.898865,-0.3131313,146.18738627433777,713.6498,4.2536845,34.011616,-2272.097,0.11,11.588362,9.599924,704.05347,703.9873,,17.237598,,703.9873,17.237598,93.887245,0.99998045,17.237598,2620,
2.0705829,-0.033333335,8.447726,132,1.3689069,18.932343114580117,60.76509,-0.33333334,147.427720785141,273.31693,8.424269,25.184473,-2428.9976,0.11,11.630523,9.5923195,199.66072,172.93948,,17.237598,,172.93948,17.153528,35.58062,0.99998045,17.237598,2640,
1.1882341,-0.035353538,8.489823,133,1.4881755,19.02557423837833,43.633347,-0.35353535,148.66246390342712,158.03514,13.638146,23.174126,-2590.7612,0.11,11.672727,9.584772,106.193886,94.9414,,17.243584,,94.9414,17.243584,20.459223,0.99998045,17.243584,2660,
1.0462129,-0.037373737,8.542182,134,1.4509743,18.98283301600952,41.77695,-0.37373737,150.15057849884033,140.19254,15.542811,23.768282,-2757.3047,0.11,11.713977,9.577282,96.61958,84.10539,,17.243584,,84.10539,17.200314,18.008669,0.9999902,17.243584,2680,
1.0424013,-0.033333335,8.563856,135,1.8130444,19.079665123017442,37.01944,-0.33333334,151.43225145339966,140.72418,11.61018,19.081877,-2374.6567,0.11,11.755342,9.569846,77.617615,10.953798,,17.298145,,55.013092,17.298145,17.937565,0.9999902,17.298145,2700,
0.9574366,-0.037373737,8.521527,136,1.7982404,18.989137917536787,35.745636,-0.37373737,152.6650960445404,130.21138,2.8950143,19.238968,-2716.6204,0.11,11.795448,9.562467,72.41044,1.1417799,,17.298145,,50.620396,17.20976,16.506668,0.9999902,17.298145,2720,
0.5454255,-0.02727273,8.581287,137,1.3331352,19.044408307982046,35.220394,-0.27272728,153.9246530532837,74.72329,16.864742,25.951073,-1857.6423,0.11,11.835346,9.5551405,56.050793,0.025625864,,17.298145,,55.452393,17.261654,9.269322,0.9999902,17.298145,2740,
1.3008835,-0.035353538,8.569512,138,2.6750453,19.019259407553662,35.354725,-0.35353535,155.15545988082886,179.52193,7.473944,12.932974,-2496.38,0.11,11.874508,9.547868,67.10986,29.556803,,17.298145,,31.946411,17.239656,22.421751,0.9999902,17.298145,2760,
1.1817453,-0.031313132,8.560989,139,2.1311238,18.928805179843792,36.542137,-0.3131313,156.6160864830017,164.26259,7.1852584,16.233826,-2140.606,0.11,11.91246,9.5406475,77.07792,48.445305,,17.298145,,48.445305,17.149921,20.30831,0.9999902,17.298145,2780,
1.2034103,-0.033333335,8.597207,140,2.8129444,18.964661876511535,33.007805,-0.33333334,157.84636807441711,168.47743,13.575088,12.29896,-2289.396,0.11,11.950125,9.533479,59.893623,25.608608,,17.298145,,29.292618,17.185444,20.708845,0.9999902,17.298145,2800,
1.1350051,-0.031313132,8.622041,141,2.5116904,18.90083993630467,33.261806,-0.3131313,159.10223388671875,160.03572,11.9740505,13.774106,-2110.0195,0.11,11.986806,9.526361,63.716343,34.406654,,17.298145,,34.406654,17.12224,19.4877,0.9999902,17.298145,2820,
1.1487616,-0.035353538,8.69527,142,2.9967575,18.990014906625795,31.336279,-0.35353535,160.36757564544678,163.12415,18.971838,11.544575,-2425.647,0.11,12.0235815,9.519295,54.433548,13.425381,,17.298145,,22.89574,17.208971,19.791704,0.9999902,17.298145,2840,
1.1736739,-0.031313132,8.750328,143,2.8765464,18.962934744757998,32.18335,-0.3131313,161.88063836097717,167.83536,16.483719,12.027023,-2080.221,0.11,12.059663,9.512277,58.346134,23.13728,,17.298145,,27.814348,17.183102,20.156328,0.9999902,17.298145,2860,
1.931618e-14,-0.05555556,8.809976,144,1.0024227,19.0764039801011,34.512676,-0.5555556,163.23411297798157,2.781674e-12,17.23768,34.512676,-4428.9844,0.11,12.096,9.505308,2.7749513e-12,2.7749463e-12,,17.298145,,2.7749463e-12,17.292107,3.3401526e-13,0.9999963,17.298145,2880,
1.1004733,-0.039393943,8.669216,145,1.8977599,18.98649431955851,37.19802,-0.3939394,164.51603984832764,159.56863,-10.603435,18.230066,-2725.9788,0.11,12.131238,9.498387,84.08263,69.77844,,17.298145,,69.77844,17.205734,18.967953,0.9999963,17.298145,2900,
1.8852035,-0.053535353,8.66625,146,1.0,19.164841273844285,67.521576,-0.53535354,165.80497336387634,275.23972,8.266687,34.758324,-4137.354,0.11,12.167183,9.491515,275.23972,275.23972,,17.379162,,275.23972,17.379162,32.763256,0.9999963,17.379162,2920,
28.223494,-0.045454547,8.67328,147,1.0006018,19.134512475702504,524.3675,-0.45454547,167.2888538837433,4148.8535,9.636552,34.73742,-3257.5298,0.11,12.202429,9.484689,4146.3584,4146.358,,17.379162,,4146.358,17.34835,489.6301,0.9999963,17.379162,2940,
2.0621812,-0.05151515,8.683756,148,1.335596,19.1131661415332,61.790085,-0.5151515,168.5924482345581,305.20282,7.828815,26.02458,-3859.8843,0.11,12.237062,9.477909,228.51433,209.96674,,17.379162,,209.96674,17.328135,35.765507,0.9999963,17.379162,2960,
1.9336243,-0.045454547,8.707808,149,1.4622531,19.104162978508533,57.28672,-0.45454547,169.88659977912903,288.11002,11.871225,23.770388,-3213.6199,0.11,12.2711735,9.471175,197.03157,139.42099,,17.379162,,139.42099,17.319708,33.516335,0.9999963,17.379162,2980,
1.5966063,-0.04949495,8.7138815,150,1.8357217,19.180644263018188,46.671917,-0.4949495,171.1699411869049,239.49094,9.232489,18.952066,-3596.3174,0.11,12.305335,9.464486,130.46146,97.04939,,17.39536,,97.04939,17.39536,27.71985,0.9999963,17.39536,3000,
1.6286185,-0.04747475,8.774292,151,2.1925712,19.138992292577388,44.129276,-0.47474748,172.6565306186676,245.92139,17.515144,15.867545,-3368.3406,0.11,12.338767,9.457842,112.161194,64.91041,,17.39536,,64.91041,17.35355,28.261732,0.9999963,17.39536,3020,
1.4076324,-0.04949495,8.780922,152,2.4003198,19.151687500427546,38.930344,-0.4949495,173.92222571372986,213.96011,9.373915,14.494203,-3548.7705,0.11,12.371843,9.451241,89.13817,47.8686,,17.39536,,47.8686,17.36631,24.43614,0.9999963,17.39536,3040,
1.3750298,-0.04949495,8.83067,153,2.6386933,19.129203634635495,37.050552,-0.4949495,175.20119452476501,210.37956,16.127817,13.18483,-3525.4468,0.11,12.404333,9.444683,79.72869,36.51611,,17.39536,,36.643547,17.342821,23.865723,0.9999963,17.39536,3060,
1.248478,-0.045454547,8.853753,154,2.260191,19.15556925479699,37.055,-0.45454547,176.5102822780609,192.26562,12.126272,15.392824,-3108.76,0.11,12.4365835,9.438169,85.06609,52.071,,17.39536,,52.071,17.370918,21.662178,0.9999963,17.39536,3080,
1.3454514,-0.04747475,8.89126,155,2.9715936,19.07442529808577,35.04448,-0.47474748,178.01583433151245,208.54497,14.544516,11.707766,-3280.9934,0.11,12.4678955,9.431696,70.179504,29.71016,,17.39536,,29.71016,17.289879,23.336712,0.9999963,17.39536,3100,
1.0151496e-14,-0.07171717,8.91627,156,1.000151,19.12493352384563,34.78547,-0.7171717,179.36239171028137,1.5837894e-12,12.536766,34.78547,-6047.156,0.11,12.49913,9.425265,1.5835502e-12,1.4633694e-29,,17.39536,,1.5835493e-12,17.340609,1.7642448e-13,0.9999963,17.39536,3120,
1.0276245e-14,-0.073737375,8.897633,157,1.0010781,19.149973510307035,34.753254,-0.7373737,180.78531646728516,1.6135273e-12,6.987019,34.753254,-6280.4004,0.11,12.530118,9.418876,1.6117897e-12,1.611788e-12,,17.39536,,1.611788e-12,17.364185,1.7843877e-13,0.9999963,17.39536,3140,
2.2151942,-0.06767677,8.8903675,158,1.0000001,19.156362433915472,73.26824,-0.67676765,182.30652499198914,350.00067,8.746646,34.790718,-5449.4395,0.11,12.560749,9.412526,350.00064,350.00064,,17.39536,,350.00064,17.36982,38.477524,0.9999963,17.39536,3160,
6.1650867,-0.079797976,8.906819,159,1.0000033,19.141504650656778,141.77446,-0.7979798,183.61805486679077,980.2488,11.335141,34.790607,-7043.2773,0.11,12.590891,9.406218,980.24554,980.24554,,17.39536,,980.24554,17.353178,106.98385,0.9999963,17.39536,3180,
0.86095154,-0.079797976,8.940823,160,1.0006015,19.145181606487075,49.710052,-0.7979798,184.8851079940796,137.75224,13.374998,34.769806,-6999.189,0.11,12.620682,9.399947,137.66943,0.07956398,,17.39536,,137.6694,17.357492,14.9402485,0.9999963,17.39536,3200,
1.0307204,-0.06767677,8.92475,161,1.3404639,19.127522203508835,43.853447,-0.67676765,186.19048047065735,165.94597,6.7286925,25.95424,-5347.7104,0.11,12.649993,9.393717,123.79742,0.04010808,,17.39536,,110.9207,17.339958,17.899208,0.9999963,17.39536,3220,
0.9614045,-0.07777778,8.938254,162,1.4479281,19.144819467516626,40.704735,-0.7777778,187.71746587753296,155.74753,11.29115,24.027935,-6631.031,0.11,12.679061,9.387525,107.56579,3.5406687,,17.39536,,82.98463,17.358824,16.676802,0.9999963,17.39536,3240,
1.445155,-0.06969697,8.953614,163,1.9972868,19.146696399293372,42.508743,-0.6969697,188.98982095718384,235.56027,11.646161,17.418991,-5531.4297,0.11,12.707777,9.3813715,117.94013,62.772545,,17.39536,,64.49593,17.359995,25.08975,0.9999963,17.39536,3260,
1.008048,-0.07777778,8.97992,164,1.763327,19.125341237766524,37.213287,-0.7777778,190.27565097808838,165.31989,13.031325,19.73016,-6549.999,0.11,12.73601,9.375255,93.754524,57.85294,,17.39536,,57.85294,17.337978,17.483126,0.9999963,17.39536,3280,
1.2129457,-0.06767677,9.020151,165,2.0893087,19.168151437874315,37.718513,-0.67676765,191.55538940429688,200.13605,15.741197,16.651787,-5217.703,0.11,12.764158,9.369176,95.79056,61.132275,,17.39536,,61.132275,17.380457,21.066727,0.9999963,17.39536,3300,
1.0026611,-0.07777778,9.039935,166,2.0339432,19.125862518625034,34.493763,-0.7777778,193.00599145889282,166.44174,12.229276,17.10506,-6470.925,0.11,12.7917185,9.363133,81.832054,40.24245,,17.39536,,43.27385,17.338923,17.388702,0.9999963,17.39536,3320,
1.2517885,-0.06969697,9.068564,167,2.430663,19.133038526194387,36.044907,-0.6969697,194.39986419677734,209.04868,13.9201355,14.313264,-5398.58,0.11,12.818991,9.357127,86.00479,39.248466,,17.39536,,39.828045,17.346237,21.731642,0.9999963,17.39536,3340,
0.5264003,-0.05555556,9.087669,168,1.3908665,19.11972696588808,34.15544,-0.5555556,195.7522690296173,88.43526,12.139399,25.013702,-3796.3118,0.11,12.845851,9.351157,63.582848,1.2104374e-17,,17.39536,,59.444748,17.331629,9.14174,0.9999963,17.39536,3360,
1.2127695,-0.045454547,9.014263,169,2.6862698,19.12521346333442,33.984867,-0.45454547,197.046541929245,204.95804,-2.788122,12.951314,-2835.579,0.11,12.872446,9.345222,76.298386,1.2124756e-13,,17.39536,,38.02699,17.340387,21.033552,0.9999963,17.39536,3380,
1.147094,-0.06767677,9.034713,170,2.4748716,19.1130859456115,33.971222,-0.67676765,198.70434260368347,195.00598,12.365597,14.057587,-5064.132,0.11,12.898654,9.339323,78.79438,3.6344955e-11,,17.39536,,42.468185,17.327797,19.913637,0.9999963,17.39536,3400,
1.3534787,-0.04949495,9.015508,171,3.2516067,19.142486193683432,34.18054,-0.4949495,199.94335174560547,231.44485,5.695324,10.699548,-3155.7625,0.11,12.924722,9.333458,71.17861,23.534294,,17.39536,,28.422995,17.356125,23.480991,0.9999963,17.39536,3420,
1.1595908,-0.06767677,9.013723,172,2.6946542,19.14646053539632,33.04145,-0.67676765,201.2880425453186,199.44962,8.431563,12.9110155,-5005.255,0.11,12.950507,9.327627,74.01678,32.860565,,17.39536,,34.3794,17.35975,20.130436,0.9999963,17.39536,3440,
1.2992605,-0.05151515,9.01191,173,3.0028498,19.139707515239753,34.13349,-0.5151515,202.60826754570007,224.77206,8.620738,11.585901,-3302.5642,0.11,12.97596,9.32183,74.85291,32.68429,,17.39536,,32.68429,17.35398,22.547592,0.9999963,17.39536,3460,
1.1477355,-0.06363636,9.0325365,174,1.4217283,19.19642238240656,44.450706,-0.6363636,204.1525263786316,199.70596,12.383599,24.488546,-4497.2466,0.11,13.001431,9.316066,140.46704,136.95729,,17.40803,,136.95729,17.40803,19.962162,0.9999963,17.40803,3480,
0.9246028,-0.05757576,8.999373,175,1.2587376,19.12274049360524,43.696754,-0.57575756,205.44633173942566,161.8055,3.3000293,27.659506,-3842.4614,0.11,13.026207,9.310335,128.54585,126.67488,,17.40803,,126.67488,17.337181,16.037247,0.9999963,17.40803,3500,
1.352152,-0.061616164,9.013321,176,1.6290976,19.155855273122352,44.86439,-0.61616164,206.77430033683777,237.97876,11.713243,21.371378,-4231.8486,0.11,13.050884,9.304637,146.08011,128.43439,,17.40803,,128.43439,17.369507,23.493013,0.9999999,17.40803,3520,
1.0042095,-0.05959596,9.042972,177,1.8574191,19.15104359845917,36.18022,-0.5959596,208.14556860923767,177.74509,14.153296,18.74432,-4000.5276,0.11,13.075269,9.298971,95.69466,21.272354,,17.40803,,70.05261,17.366774,17.435904,0.9999999,17.40803,3540,
1.0766712,-0.06363636,9.088768,178,2.3524616,19.1804072723357,33.514065,-0.6363636,209.72232341766357,191.64748,17.307455,14.799842,-4395.8667,0.11,13.099519,9.293338,81.46678,49.494293,,17.40803,,50.0036,17.391947,18.714222,0.9999999,17.40803,3560,
1.0369616,-0.05757576,9.131802,179,2.2684858,19.154663007149576,33.34995,-0.57575756,211.07299900054932,185.61612,16.803013,15.347709,-3756.1892,0.11,13.123362,9.287736,81.8238,46.28844,,17.40803,,46.985306,17.367321,18.002241,0.9999999,17.40803,3580,
2.9949982e-13,-0.1,9.147206,180,1.05953,19.193597930664655,32.85991,-1.0,212.4470512866974,5.3910147e-11,11.955609,32.85991,-9068.174,0.11,13.147157,9.282165,5.088119e-11,,,17.40803,,5.080532e-11,17.40658,5.1911648e-12,0.9999999,17.40803,3600,
1.3291036,-0.06363636,9.046531,181,2.8180325,19.12583182647397,35.45186,-0.6363636,213.8313958644867,240.56775,-8.077721,12.35474,-4322.8438,0.11,13.170325,9.276625,85.36727,38.585697,,17.40803,,39.065075,17.340446,23.09712,0.9999999,17.40803,3620,
1.0466151,-0.0979798,9.064122,182,1.0,18.978437018729142,52.807796,-0.97979796,215.48703742027283,190.48396,12.014928,34.81606,-8662.816,0.11,13.192413,9.271114,190.48396,190.48396,,17.40803,,190.48396,17.190405,17.991737,0.9999999,17.40803,3640,
0.5113884,-0.0979798,9.044161,183,1.0,19.147080432150695,43.607033,-0.97979796,217.09217762947083,93.58408,5.6922174,34.81606,-8615.858,0.11,13.215188,9.2656355,93.58408,2.5412151e-33,,17.40803,,93.58408,17.36016,8.790975,0.9999999,17.40803,3660,
0.6522645,-0.0959596,9.039978,184,1.3236332,18.98742034400403,37.52121,-0.959596,218.45124530792236,120.01666,8.858736,26.303404,-8271.425,0.11,13.236855,9.260185,90.67215,82.5853,,17.40803,,82.5853,17.201801,11.217805,0.9999999,17.40803,3680,
0.7709063,-0.1,9.071396,185,1.6319201,18.971413354415986,34.58575,-1.0,220.00840854644775,142.61768,15.293628,21.334414,-8823.894,0.11,13.258188,9.2547655,87.39256,67.08192,,17.40803,,67.08192,17.183659,13.251338,0.9999999,17.40803,3700,
0.67856514,-0.093939394,9.101592,186,1.4300283,19.03262733994521,36.03646,-0.93939394,221.37583303451538,126.21312,15.007132,24.346413,-7893.3496,0.11,13.279617,9.249374,88.25918,81.53368,,17.40803,,81.53368,17.243744,11.690049,0.9999999,17.40803,3720,
1.2287961,-0.06363636,9.125761,187,3.0344553,18.98245615907308,32.825195,-0.6363636,222.93494081497192,229.78487,14.029792,11.4735775,-4185.781,0.11,13.300547,9.244013,75.72524,1.3123311e-37,,17.40803,,33.19548,17.193615,21.35162,0.9999999,17.40803,3740,
7.6689343,-0.08585858,9.136469,188,1.0060077,19.077447956305306,167.19972,-0.85858583,224.39716458320618,1441.7596,10.981685,34.608143,-6719.292,0.11,13.321762,9.23868,1433.1498,1433.1398,,17.40803,,1433.1398,17.289171,132.59158,0.9999999,17.40803,3760,
0.92908597,-0.08585858,9.134701,189,1.0504404,19.156704806051156,49.20939,-0.85858583,226.04506945610046,175.59724,7.599664,33.14425,-6683.8345,0.11,13.343181,9.233375,167.16536,8.916096e-12,,17.40803,,167.08212,17.369732,16.065142,0.9999999,17.40803,3780,
0.79420704,-0.08585858,9.159595,190,1.4507368,19.10655159332901,37.74034,-0.85858583,227.5319583415985,150.89934,14.183735,23.99888,-6648.561,0.11,13.364105,9.228097,104.015656,53.331352,,17.40803,,89.15245,17.31873,13.741459,0.9999999,17.40803,3800,
