IWMin,IWMax,ReturnMean,MISE,TimestepsSoFar,DenMISELogFirst,ReturnMax,DenMISEMeanLog,URet,ReturnStepMax,LQGmu01,target_sum_log_mean,ReturnAbsMax,IWMean,IWFirstEpisode,LQGsigma,ReturnLastEpisode,DenMISELogLast,ReturnMin,Bound,LQGmu1,TimeElapsed,IWLastEpisode,Iteration
,16.094362,15.568273,20.51331,2240,-35.022385,17.16207,-0.5438156,18.489748534821988,0.99998647,-0.01896926,-563.7576,17.16207,1.224058,,0.06761204,16.725283,23.454168,,20.51331,-0.1896926,40.19227123260498,15.08843,112
,14.744193,15.578071,20.408241,2260,-35.031273,17.16207,-0.2996223,18.43698803239995,0.99998647,-0.018970082,-562.6048,17.16207,1.218452,,0.06737724,16.675407,26.892187,,20.408241,-0.18970081,40.704259157180786,14.446692,113
,13.753798,15.5892105,20.322998,2280,-35.040085,17.16207,-0.07620979,18.609593394591172,0.99998647,-0.018972319,-562.3238,17.16207,1.212735,,0.06709921,16.848064,25.010643,,20.322998,-0.18972318,41.213544607162476,12.7721615,114
,32.41751,15.599301,21.848484,2300,-35.048817,17.16207,0.12274319,18.508463284459054,0.99999225,-0.018923406,-680.08875,17.16207,1.3053374,,0.060926408,16.749664,22.644796,,21.848484,-0.18923405,41.633070945739746,7.002626,115
,45.110905,15.609,22.442307,2320,-35.057476,17.16207,0.3507292,18.488361225600496,0.99999225,-0.01952496,-708.39685,17.16207,1.3402263,,0.060228985,16.724237,26.346985,,22.442307,-0.19524959,42.085655212402344,45.110905,116
,21.698431,15.618471,19.8903,2340,-35.06606,17.16207,0.5274707,18.476202917953472,0.99999225,-0.019253498,-699.2533,17.16207,1.1880163,,0.06000951,16.717098,20.79314,,19.8903,-0.19253497,42.53691387176514,3.1927571,117
,16.805317,15.627787,19.102934,2360,-35.07457,17.16207,0.72664547,18.476889165683893,0.99999225,-0.019212855,-671.6361,17.16207,1.140812,,0.0608725,16.717766,23.902752,,19.102934,-0.19212855,43.03955960273743,9.113275,118
,14.276041,15.63804,18.464186,2380,-35.083008,17.16207,0.90938616,18.613787352030275,0.99999225,-0.01920972,-659.27747,17.16207,1.1022105,,0.06115638,16.847864,22.377445,,18.464186,-0.1920972,43.69933104515076,6.678614,119
,11.173934,15.647544,18.769915,2400,-35.091377,17.16207,1.1180913,18.5454311886314,0.99999225,-0.019201316,-621.618,17.16207,1.120053,,0.06263212,16.778542,25.889404,,18.769915,-0.19201316,44.2440767288208,9.940407,120
,15.868161,15.656221,19.250395,2420,-35.099678,17.16207,1.3197716,18.451772421949222,0.99999225,-0.019481417,-624.6072,17.16207,1.1489825,,0.062592186,16.697691,25.434284,,19.250395,-0.19481416,44.795390367507935,14.390178,121
,10.8252945,15.665775,18.65996,2440,-35.107906,17.16207,1.4828883,18.585641107508614,0.99999225,-0.019378947,-588.7477,17.16207,1.113413,,0.06399005,16.82165,21.10787,,18.65996,-0.19378947,45.379228353500366,5.3629794,122
,8.913702,15.673628,18.592636,2460,-35.11607,17.16207,1.6893464,18.38301752387071,0.99999225,-0.019290812,-581.49176,17.16207,1.1098598,,0.0639903,16.63168,26.79253,,18.592636,-0.19290812,45.932576179504395,7.359421,123
,7.062423,15.682441,18.463005,2480,-35.12417,17.16207,1.8580859,18.53072107564318,0.99999225,-0.019200904,-551.2152,17.16207,1.1019696,,0.06526002,16.766434,22.529163,,18.463005,-0.19200905,46.46065878868103,6.0340166,124
,112.76237,15.691859,21.596828,2500,-35.1322,17.16207,1.9867114,18.624048102663753,0.99999225,-0.020852048,-439.7245,17.16207,1.2830759,,0.074976884,16.859753,17.857422,,21.596828,-0.20852047,47.12243914604187,112.76237,125
,32.338615,15.700045,21.606213,2520,-35.140167,17.16207,2.1163056,18.490425172194694,0.99999225,-0.019089738,-251.00256,17.16207,1.2912266,,0.09358113,16.72314,18.292765,,21.606213,-0.19089738,47.816914558410645,14.043457,126
,22.213419,15.706728,20.751596,2540,-35.14807,17.16207,2.2415204,18.2998883087867,0.99999225,-0.018684067,-251.37357,17.16207,1.2424725,,0.092363924,16.54876,17.808825,,20.751596,-0.18684067,48.51779842376709,15.816913,127
,18.493008,15.71298,21.315825,2560,-35.155914,17.16207,2.3537843,18.25570241644087,0.99999225,-0.018850274,-268.84027,17.16207,1.2772175,,0.08948004,16.507044,16.425646,,21.315825,-0.18850274,49.10166311264038,18.493008,128
,20.471632,15.721163,21.985512,2580,-35.163696,17.16207,2.4518528,18.534592341643616,0.99999225,-0.019160163,-267.16782,17.16207,1.3156859,,0.08997363,16.76864,14.776311,,21.985512,-0.19160162,49.65134072303772,20.471632,129
,15.816626,15.727822,21.728373,2600,-35.17142,17.16207,2.5697782,18.342280182351622,0.99999225,-0.018949494,-260.6821,17.16207,1.301542,,0.09025908,16.586676,17.518173,,21.728373,-0.18949494,50.5789852142334,12.32471,130
,13.9030695,15.736332,21.641869,2620,-35.179085,17.16207,2.6640341,18.607796946830227,0.99999225,-0.018861702,-252.03522,17.16207,1.295777,,0.091170505,16.842743,14.660205,,21.641869,-0.18861702,51.33110165596008,11.852728,131
,34.023872,15.743915,22.388762,2640,-35.186687,17.16207,2.7589483,18.495596322485497,0.99999225,-0.019789355,-255.80125,17.16207,1.3378412,,0.09198888,16.737074,14.938382,,22.388762,-0.19789355,52.19652009010315,34.023872,132
,59.61452,15.752801,24.700262,2660,-35.194233,17.16207,2.8715572,18.698102537872686,0.99999225,-0.021152383,-277.69638,17.16207,1.4690801,,0.09088284,16.926003,17.462702,,24.700262,-0.21152383,53.062819719314575,57.91449,133
,322.14923,15.760618,50.33769,2680,-35.201725,17.16207,2.995856,18.567414704181633,0.99999225,-0.022978514,-411.7682,17.16207,2.9933887,,0.07841617,16.800175,19.234804,,50.33769,-0.22978514,53.82866597175598,322.14923,134
,81.067085,15.769715,29.16929,2700,-35.20916,17.16207,3.1144145,18.75945522749536,0.99999225,-0.02230798,-397.4227,17.16207,1.7289497,,0.07823298,16.989025,18.24908,,29.16929,-0.2230798,54.61841440200806,55.89941,135
,42.153984,15.7778,21.317177,2720,-35.21654,17.16207,3.2028427,18.635492508876364,0.99999225,-0.022068191,-380.40796,17.16207,1.2637293,,0.07914583,16.869038,14.678098,,21.317177,-0.2206819,55.481356382369995,0.8937489,136
,34.089382,15.786313,20.927053,2740,-35.223866,17.16207,3.3439763,18.714083864491776,0.99999225,-0.02204216,-389.61148,17.16207,1.2398057,,0.07792255,16.943935,22.398455,,20.927053,-0.2204216,56.358983516693115,29.945063,137
,33.300274,15.794868,20.678785,2760,-35.23114,17.16207,3.4434776,18.738456488229065,0.99999225,-0.022389824,-392.1583,17.16207,1.223904,,0.07801866,16.966984,16.935581,,20.678785,-0.22389823,57.087472677230835,30.037561,138
,17.090063,15.802931,21.070335,2780,-35.23836,17.16207,3.536951,18.68569613228402,0.99999225,-0.019568488,-212.74275,17.16207,1.2575796,,0.09715371,16.91584,16.304976,,21.070335,-0.19568488,57.91820573806763,10.098429,139
,15.745575,15.81001,21.338694,2800,-35.24553,17.16207,3.6298375,18.556863546076706,0.99999225,-0.020175375,-238.85803,17.16207,1.2713121,,0.09297327,16.793873,16.323717,,21.338694,-0.20175375,58.64685893058777,15.745575,140
,12.0827675,15.816011,20.94928,2820,-35.252644,17.16207,3.7235394,18.414339986472484,0.99999225,-0.019449105,-228.40453,17.16207,1.2512013,,0.09311858,16.656105,16.608349,,20.94928,-0.19449104,59.46925640106201,8.815721,141
,11.097122,15.822931,19.929272,2840,-35.259712,17.16207,3.8828747,18.562311336591293,0.99999225,-0.019448204,-228.74164,17.16207,1.1902682,,0.09271718,16.798641,26.127108,,19.929272,-0.19448204,60.16450214385986,0.41838422,142
,9.562469,15.8286915,19.608774,2860,-35.26673,17.16207,3.9944286,18.401509222046403,0.99999225,-0.019172225,-226.39818,17.16207,1.1722782,,0.09229298,16.646944,19.669767,,19.608774,-0.19172224,60.87448263168335,5.6971464,143
,8.834025,15.836253,18.852245,2880,-35.2737,17.16207,4.125509,18.68778855551932,0.9999949,-0.01923297,-228.71924,17.16207,1.126774,,0.091653205,16.917479,22.720179,,18.852245,-0.19232969,61.67450022697449,0.6246833,144
,8.364406,15.841322,19.058956,2900,-35.28062,17.16207,4.218826,18.319078495543625,0.9999949,-0.019080713,-232.78998,17.16207,1.1401615,,0.090310186,16.570965,17.549198,,19.058956,-0.19080713,62.55010461807251,8.229436,145
,7.8221774,15.848586,19.194363,2920,-35.28749,17.16207,4.3088217,18.672981132825022,0.9999949,-0.019315014,-233.55057,17.16207,1.1468096,,0.09030558,16.901854,17.236744,,19.194363,-0.19315013,63.21366858482361,7.8221774,146
,7.717595,15.855253,19.026464,2940,-35.29432,17.16207,4.4242635,18.595264108060086,0.9999949,-0.019419845,-238.2018,17.16207,1.1361873,,0.08937608,16.828577,21.149511,,19.026464,-0.19419844,63.91018581390381,4.732506,147
,7.070982,15.861002,19.179132,2960,-35.301098,17.16207,4.5135226,18.471248175827604,0.9999949,-0.019323966,-237.03716,17.16207,1.1457448,,0.08909639,16.705988,17.514236,,19.179132,-0.19323964,64.74850630760193,6.982647,148
,6.787139,15.866243,19.194807,2980,-35.30783,17.16207,4.6178403,18.401449157471163,0.9999949,-0.01922007,-238.80165,17.16207,1.1472293,,0.0883002,16.64238,19.926596,,19.194807,-0.1922007,65.51931476593018,5.7822294,149
,6.591483,15.872623,19.28487,3000,-35.31452,17.16207,4.702973,18.587070766217565,0.9999949,-0.019106574,-236.16016,17.16207,1.1527331,,0.08825065,16.823044,17.255123,,19.28487,-0.19106574,66.16299223899841,6.2712617,150
,6.2722425,15.879132,18.73285,3020,-35.321167,17.16207,4.8566976,18.624725121014603,0.9999973,-0.019127274,-237.99605,17.16207,1.1196097,,0.087675124,16.855537,27.777266,,18.73285,-0.19127274,66.8702437877655,0.32123512,151
,6.1142564,15.885042,18.800573,3040,-35.327766,17.16207,4.932123,18.540656837368196,0.9999973,-0.019254578,-231.57509,17.16207,1.1231273,,0.088730715,16.777315,16.214869,,18.800573,-0.19254577,67.75020813941956,5.8236246,152
,5.8556805,15.890173,18.454826,3060,-35.334324,17.16207,5.0572743,18.42798232279673,0.9999973,-0.019283857,-232.30704,17.16207,1.1024004,,0.08836087,16.670263,23.970032,,18.454826,-0.19283856,68.74725651741028,1.7416592,153
,5.8435745,15.895525,18.228626,3080,-35.34084,17.16207,5.138789,18.474462315898275,0.9999973,-0.019055849,-229.25644,17.16207,1.0895908,,0.08819369,16.714222,17.520004,,18.228626,-0.19055848,69.53102684020996,3.0863152,154
,5.5473995,15.900238,18.255259,3100,-35.34731,17.16207,5.238648,18.387807839415643,0.9999973,-0.019125205,-230.22266,17.16207,1.091136,,0.08786293,16.625935,20.538671,,18.255259,-0.19125204,70.38721370697021,4.756305,155
,28.014164,15.905672,18.788296,3120,-35.35374,17.16207,5.328855,18.509065847946708,0.9999973,-0.019920416,-540.0123,17.16207,1.1207479,,0.059760723,16.748165,19.23068,,18.788296,-0.19920416,71.20673084259033,0.09062512,156
,25.95734,15.911912,18.91594,3140,-35.36013,17.16207,5.4758496,18.655359502633765,0.9999973,-0.019922813,-554.29865,17.16207,1.1277579,,0.058837008,16.88545,28.328321,,18.91594,-0.19922814,72.06785798072815,14.362619,157
,18.238556,15.917385,17.783167,3160,-35.36648,17.16207,5.601419,18.53936026842217,0.9999973,-0.01972982,-546.5844,17.16207,1.0605158,,0.058804784,16.776688,25.228373,,17.783167,-0.19729818,72.86175966262817,2.2537584,158
,28.03929,15.923742,18.181309,3180,-35.37279,17.16207,5.724996,18.69767125480845,0.9999973,-0.020263191,-573.694,17.16207,1.0822545,,0.0579348,16.927853,25.218388,,18.181309,-0.2026319,74.09090280532837,22.07265,159
,21.728748,15.928289,18.668434,3200,-35.37906,17.16207,5.8736315,18.40794202891983,0.9999973,-0.020067992,-572.0568,17.16207,1.1128395,,0.057591096,16.65142,29.467983,,18.668434,-0.20067991,75.01996183395386,18.662382,160
,17.027884,15.934649,17.625837,3220,-35.38529,17.16207,5.9824934,18.721181141287776,0.9999973,-0.01992338,-566.4927,17.16207,1.0509087,,0.057505056,16.952293,23.324339,,17.625837,-0.1992338,75.96897315979004,2.039144,161
,31.490984,15.939053,18.81966,3240,-35.391483,17.16207,6.102276,18.400786931204692,0.9999973,-0.022286361,-345.84445,17.16207,1.1138105,,0.0762736,16.64769,25.36424,,18.81966,-0.22286361,76.96062874794006,0.0056328266,162
,26.04989,15.944478,18.93179,3260,-35.397636,17.16207,6.193127,18.589476435103887,0.9999973,-0.022138981,-357.42825,17.16207,1.1211259,,0.07461817,16.823568,20.85699,,18.93179,-0.22138982,77.76483678817749,20.128567,163
,22.601435,15.950734,19.321053,3280,-35.40375,17.16207,6.2954397,18.742792827314357,0.9999973,-0.022116184,-356.6039,17.16207,1.1435841,,0.07443031,16.970629,22.903767,,19.321053,-0.22116184,78.58257699012756,21.18528,164
,19.985033,15.955585,17.658081,3300,-35.409832,17.16207,6.4316792,18.514452749867505,0.9999973,-0.022116184,-354.27695,17.16207,1.0452195,,0.07443031,16.75098,28.68004,,17.658081,-0.22116184,79.27124357223511,0.26367742,165
,19.4479,15.961285,17.940153,3320,-35.415874,17.16207,6.5276337,18.669550079668983,0.9999973,-0.02196312,-367.64304,17.16207,1.0620108,,0.07267059,16.901865,22.353981,,17.940153,-0.2196312,80.0178952217102,15.620867,166
,23.09883,15.966621,18.794031,3340,-35.42188,17.16207,6.6335034,18.621910898888828,0.9999973,-0.022179078,-374.1704,17.16207,1.1127106,,0.07221315,16.852665,24.18246,,18.794031,-0.22179078,80.89774823188782,23.09883,167
,27.065962,15.972107,19.146143,3360,-35.42785,17.16207,6.7158494,18.656103385660384,0.9999973,-0.02262607,-383.34787,17.16207,1.1334505,,0.071926326,16.888083,20.396452,,19.146143,-0.22626069,81.79014754295349,23.94036,168
,23.449251,15.97709,17.506548,3380,-35.433784,17.16207,6.770251,18.582236702157118,0.9999973,-0.02262607,-380.99817,17.16207,1.0363601,,0.071926326,16.814152,15.823897,,17.506548,-0.22626069,82.77909111976624,0.12535246,169
,6.6319513,15.982181,18.161129,3400,-35.439686,17.16207,6.844428,18.61366186261718,0.9999973,-0.018927226,-254.30602,17.16207,1.0854399,,0.07979908,16.842485,19.38216,,18.161129,-0.18927225,83.47970676422119,0.22264084,170
,6.382473,15.986366,18.053192,3420,-35.44555,17.16207,6.9024816,18.45571454396947,0.9999973,-0.018940974,-250.19121,17.16207,1.0790086,,0.080190286,16.697906,16.696325,,18.053192,-0.18940973,84.43466877937317,2.9304702,171
,6.163927,15.99046,18.171888,3440,-35.45138,17.16207,6.992102,18.44988856327436,0.9999974,-0.018949615,-246.75613,17.16207,1.0861614,,0.080478564,16.690462,22.247799,,18.171888,-0.18949614,85.37639546394348,5.0886583,172
,5.962478,15.994253,18.316463,3460,-35.457176,17.16207,7.0756702,18.404638381888024,0.9999974,-0.018956881,-243.74611,17.16207,1.0949421,,0.08070974,16.646812,21.372364,,18.316463,-0.1895688,86.13012719154358,5.463208,173
,5.763192,15.998155,18.064917,3480,-35.46294,17.16207,7.1922193,18.427646796983396,0.9999974,-0.018966736,-240.95474,17.16207,1.0799018,,0.080914766,16.67306,27.269339,,18.064917,-0.18966736,86.9280297756195,1.3661864,174
,5.3238125,16.002779,18.043287,3500,-35.46867,17.16207,7.2523007,18.570909459648732,0.9999974,-0.019038385,-229.04156,17.16207,1.0784482,,0.082701035,16.807467,17.635252,,18.043287,-0.19038385,87.79907393455505,2.7960823,175
,5.160528,16.006184,18.172468,3520,-35.47437,17.16207,7.3293138,18.35645582139947,0.9999974,-0.019053746,-226.26865,17.16207,1.08634,,0.08295115,16.60182,20.73623,,18.172468,-0.19053745,88.53758215904236,5.039081,176
,5.30839,16.009243,18.24267,3540,-35.480034,17.16207,7.4115148,18.292388630373306,0.9999974,-0.018964855,-222.16623,17.16207,1.0910208,,0.083257586,16.547785,21.80076,,18.24267,-0.18964854,89.45404505729675,4.6735625,177
,5.052632,16.01362,17.952837,3560,-35.48567,17.16207,7.5189962,18.55262905325481,0.9999974,-0.019000495,-220.3785,17.16207,1.0735549,,0.083385564,16.788172,26.460392,,17.952837,-0.19000494,90.37540006637573,0.75846493,178
,5.18465,16.017092,17.787212,3580,-35.491272,17.16207,7.618917,18.39310639089555,0.9999974,-0.018932259,-219.08066,17.16207,1.0638595,,0.083256416,16.635191,25.33888,,17.787212,-0.18932258,91.15997958183289,2.06589,179
,4.7627687,16.022135,17.828003,3600,-35.49684,17.16207,7.6855617,18.69398497777064,0.9999974,-0.019023446,-218.6468,17.16207,1.065759,,0.08325445,16.92491,19.558468,,17.828003,-0.19023445,92.15483164787292,4.118705,180
,4.655022,16.026287,17.81254,3620,-35.502384,17.16207,7.7694583,18.53789439676948,0.9999974,-0.019029805,-218.46863,17.16207,1.0647466,,0.08306322,16.773415,22.812084,,17.81254,-0.19029805,93.0893726348877,3.352209,181
,4.5991926,16.029728,17.880259,3640,-35.507893,17.16207,7.8469553,18.41076741512193,0.9999974,-0.019024154,-220.00528,17.16207,1.0688893,,0.0825595,16.652674,21.816017,,17.880259,-0.19024153,94.00759959220886,4.11682,182
,4.4831767,16.03326,17.829296,3660,-35.51337,17.16207,7.938175,18.43640281174214,0.9999974,-0.019066101,-226.43556,17.16207,1.065739,,0.081325784,16.676237,24.47801,,17.829296,-0.190661,95.06557178497314,2.5897934,183
,5.0743136,16.03765,17.931322,3680,-35.51882,17.16207,7.9927998,18.60660958379148,0.9999974,-0.018904293,-235.95644,17.16207,1.0720813,,0.07933564,16.840748,17.929749,,17.931322,-0.18904293,95.81525564193726,3.0031931,184
,4.7740736,16.04162,17.77734,3700,-35.524242,17.16207,8.085502,18.534362814057786,0.9999974,-0.018952504,-235.99054,17.16207,1.0627128,,0.07919003,16.772243,25.07721,,17.77734,-0.18952504,96.53927493095398,1.722705,185
,5.1365867,16.044874,17.996758,3720,-35.529633,17.16207,8.174401,18.4048528720239,0.9999974,-0.018925438,-252.34079,17.16207,1.0759104,,0.07654891,16.646883,24.564497,,17.996758,-0.18925437,97.28496360778809,4.334971,186
,5.806023,16.048502,18.269384,3740,-35.534996,17.16207,8.260166,18.48260600364005,0.9999974,-0.018872185,-263.17664,17.16207,1.0922744,,0.07480419,16.72318,24.143526,,18.269384,-0.18872185,98.33466267585754,4.5089636,187
,6.765645,16.052176,18.67877,3760,-35.54033,17.16207,8.342325,18.503749060971433,0.9999974,-0.018779356,-272.8492,17.16207,1.1168759,,0.0732412,16.739147,23.621084,,18.67877,-0.18779355,99.34224843978882,5.807596,188
,8.073975,16.05555,18.941822,3780,-35.54563,17.16207,8.412336,18.44684250897861,0.9999974,-0.018719366,-281.87427,17.16207,1.13273,,0.07187688,16.690033,21.4663,,18.941822,-0.18719365,100.41879653930664,4.555462,189
,7.89778,16.059803,18.876915,3800,-35.55091,17.16207,8.503188,18.63271120214942,0.9999974,-0.018734587,-284.02188,17.16207,1.1286453,,0.071457475,16.863693,25.55101,,18.876915,-0.18734588,101.42187857627869,3.22759,190
,7.7587,16.06442,18.71306,3820,-35.55616,17.16207,8.579949,18.712734022615297,0.9999974,-0.018741073,-285.223,17.16207,1.1186684,,0.07114134,16.941587,23.045004,,18.71306,-0.18741073,102.6118791103363,2.086892,191
,8.8635025,16.066813,19.01284,3840,-35.561382,17.16207,8.65566,18.27595380895506,0.9999974,-0.018682498,-290.76315,17.16207,1.1371208,,0.070248395,16.52404,23.006582,,19.01284,-0.18682498,104.12066459655762,6.7458143,192
,9.727192,16.070477,18.957882,3860,-35.566574,17.16207,8.727071,18.531940708026887,0.9999974,-0.018653372,-298.34464,17.16207,1.1338284,,0.06920082,16.773987,22.31072,,18.957882,-0.18653372,105.52153611183167,2.6669006,193
,49.0977,16.072552,20.712412,3880,-35.571743,17.16207,8.811437,18.222788602217165,0.9999974,-0.017689653,-294.861,17.16207,1.2445935,,0.06814253,16.473259,24.970291,,20.712412,-0.17689653,106.60622954368591,49.0977,194
,41.349613,16.075737,19.964401,3900,-35.576885,17.16207,8.867486,18.455384107335,0.9999974,-0.017752808,-304.85208,17.16207,1.1990839,,0.0670114,16.693,19.547754,,19.964401,-0.17752807,107.55691576004028,2.8486316,195
,25.65865,16.079153,19.30949,3920,-35.582,17.16207,8.949177,18.504448297499913,0.9999974,-0.018051192,-317.33908,17.16207,1.1581082,,0.065975204,16.745415,24.721748,,19.30949,-0.18051192,108.49312257766724,3.6041894,196
,101.75443,16.082617,23.447283,3940,-35.58709,17.16207,9.010423,18.5249132781321,0.9999974,-0.017273655,-437.03775,17.16207,1.4128677,,0.055915948,16.761436,20.881979,,23.447283,-0.17273656,109.43849039077759,0.20466164,197
,64.51556,16.085821,18.261927,3960,-35.59215,17.16207,9.091157,18.48022414087667,0.9999974,-0.017358271,-453.09763,17.16207,1.0994164,,0.05492007,16.717546,24.76925,,18.261927,-0.17358272,110.74034857749939,2.7451513,198
,46.243523,16.088205,15.977179,3980,-35.59719,17.16207,9.166407,18.310429328796765,0.9999974,-0.017416483,-449.45273,17.16207,0.96147513,,0.05504661,16.560003,24.067999,,15.977179,-0.17416482,111.700359582901,10.132907,199
,101.795395,16.091301,19.73048,4000,-35.602203,17.16207,9.278299,18.468657885082745,0.9999974,-0.01848523,-542.1054,17.16207,1.1820561,,0.051261652,16.70732,31.645098,,19.73048,-0.18485229,112.52467942237854,101.795395,200
,115.75195,16.09399,21.744413,4020,-35.60719,17.16207,9.378369,18.39199761860082,0.9999974,-0.01817169,-611.8591,17.16207,1.3041576,,0.04799804,16.631933,29.327095,,21.744413,-0.1817169,113.45777416229248,47.25869,201
,117.94899,16.096626,19.186626,4040,-35.612152,17.16207,9.477435,18.379247023444744,0.9999974,-0.018361043,-672.71216,17.16207,1.1504697,,0.045930725,16.626415,29.247557,,19.186626,-0.18361042,114.29354357719421,6.088793,202
,94.019554,16.09947,21.498306,4060,-35.617092,17.16207,9.588915,18.433960812952304,0.99999756,-0.018463634,-710.6746,17.16207,1.2891654,,0.04471996,16.673903,32.105583,,21.498306,-0.18463634,115.28200078010559,74.74249,203
,66.732445,16.101984,18.442072,4080,-35.622005,17.16207,9.686334,18.369099492685038,0.99999756,-0.018466767,-713.6742,17.16207,1.106372,,0.044523507,16.612152,29.326166,,18.442072,-0.18466766,116.1186637878418,18.301943,204
,51.322117,16.1063,15.635133,4100,-35.626896,17.16207,9.773592,18.756374665518567,0.99999756,-0.018469865,-713.26385,17.16207,0.937962,,0.044430487,16.987019,27.560076,,15.635133,-0.18469864,116.93773031234741,1.1648893,205
,40.92724,16.10946,15.316582,4120,-35.631763,17.16207,9.871947,18.518183561689938,0.99999756,-0.018413471,-708.05383,17.16207,0.91844505,,0.04443037,16.75745,30.157108,,15.316582,-0.1841347,117.75989890098572,20.481455,206
,32.17493,16.11138,15.870825,4140,-35.636604,17.16207,9.974693,18.257124103388765,0.99999756,-0.018266067,-698.782,17.16207,0.9532542,,0.044478796,16.506598,31.268957,,15.870825,-0.18266067,118.56430983543396,27.939938,207
,27.96249,16.114367,15.700385,4160,-35.641422,17.16207,10.071758,18.49412017226247,0.99999756,-0.018303875,-692.28156,17.16207,0.9425328,,0.04460163,16.732506,30.254025,,15.700385,-0.18303874,119.2692129611969,15.866859,208
,5.9330053,16.116804,18.55297,4180,-35.64622,17.16207,10.179309,18.37691064891598,0.99999756,-0.019005766,-324.39795,17.16207,1.1081431,,0.064405926,16.623888,32.64371,,18.55297,-0.19005765,120.12013339996338,0.4897083,209
,5.5391107,16.119373,18.469635,4200,-35.650993,17.16207,10.236614,18.41537639093446,0.99999756,-0.018964997,-316.48273,17.16207,1.1033936,,0.06493796,16.65624,22.112852,,18.469635,-0.18964995,121.07665348052979,2.756742,210
,5.2589893,16.122908,18.517332,4220,-35.655743,17.16207,10.305199,18.631557243313907,0.99999756,-0.018922778,-301.43008,17.16207,1.1063167,,0.06619975,16.865303,24.611443,,18.517332,-0.18922777,122.01309466362,3.4190948,211
,5.0761433,16.125463,18.600111,4240,-35.660473,17.16207,10.384466,18.42544922168981,0.99999756,-0.018822646,-283.1669,17.16207,1.1117668,,0.06783072,16.664347,27.01031,,18.600111,-0.18822645,122.94970488548279,4.1409574,212
,4.8412976,16.128008,18.637283,4260,-35.665176,17.16207,10.455125,18.427179424401608,0.99999756,-0.018873785,-282.35812,17.16207,1.1138902,,0.06782873,16.667442,25.32951,,18.637283,-0.18873784,123.92753553390503,4.248685,213
,4.6740084,16.131182,18.661787,4280,-35.66986,17.16207,10.527227,18.570946480993218,0.99999756,-0.018926775,-282.1515,17.16207,1.1150936,,0.067763895,16.807354,25.777609,,18.661787,-0.18926775,124.81553912162781,4.003767,214
,4.5081806,16.13443,18.672989,4300,-35.674522,17.16207,10.587874,18.59545682821755,0.99999756,-0.018976897,-281.92505,17.16207,1.1154994,,0.06769964,16.829393,23.45718,,18.672989,-0.18976897,125.675222158432,3.7635806,215
,4.4625397,16.135897,18.421053,4320,-35.679165,17.16207,10.621923,18.20040304898449,0.99999756,-0.018974494,-282.3512,17.16207,1.1004767,,0.067497246,16.451612,17.832956,,18.421053,-0.18974493,126.56154227256775,0.28383094,216
,4.5490365,16.136906,18.24757,4340,-35.683784,17.16207,10.67076,18.090886410121186,0.99999756,-0.01886256,-276.84824,17.16207,1.0906731,,0.06780101,16.354721,21.12474,,18.24757,-0.1886256,127.42510390281677,1.5123342,217
,5.8683596,16.138472,18.339935,4360,-35.68838,17.16207,10.734091,18.229014687860616,0.99999756,-0.018515823,-256.66278,17.16207,1.0981464,,0.069546826,16.478449,24.391733,,18.339935,-0.18515822,128.41429471969604,5.608981,218
,5.139595,16.139982,18.148245,4380,-35.69296,17.16207,10.821786,18.21793169245039,0.99999756,-0.018623447,-256.52032,17.16207,1.0862029,,0.06954918,16.469418,29.847475,,18.148245,-0.18623446,129.30405640602112,1.1472778,219
,39.301952,16.141985,19.222178,4400,-35.697514,17.16207,10.853796,18.3409450373202,0.99999756,-0.016923359,-170.67679,17.16207,1.1617519,,0.08079085,16.580423,17.783102,,19.222178,-0.16923358,130.08945536613464,17.26097,220
,27.563911,16.144796,17.976484,4420,-35.70205,17.16207,10.899365,18.530240033873024,0.99999756,-0.01725961,-165.10995,17.16207,1.0839779,,0.08227366,16.763111,20.806782,,17.976484,-0.1725961,130.92730045318604,0.7327119,221
,5.8411565,16.14542,17.546812,4440,-35.706562,17.16207,10.922498,18.00960762747423,0.99999756,-0.018492416,-175.9949,17.16207,1.0511466,,0.08165855,16.283155,15.9754925,,17.546812,-0.18492416,131.832661151886,0.037061255,222
,4.570283,16.14803,17.55187,4460,-35.711056,17.16207,10.958378,18.491952632399695,0.99999756,-0.018720642,-180.18053,17.16207,1.0504518,,0.08099648,16.727833,18.87776,,17.55187,-0.18720642,132.70397305488586,2.978572,223
,4.631853,16.150545,17.618366,4480,-35.71553,17.16207,11.008996,18.47557539646098,0.99999756,-0.018666087,-181.1383,17.16207,1.0546254,,0.08053497,16.711046,22.250729,,17.618366,-0.18666086,133.59065175056458,3.6596625,224
,4.676942,16.153477,17.934807,4500,-35.719986,17.16207,11.054043,18.578356267379288,0.99999756,-0.018592983,-223.66055,17.16207,1.0734465,,0.07299475,16.81043,21.094217,,17.934807,-0.18592983,134.5997953414917,4.1018887,225
,4.755452,16.155748,17.901669,4520,-35.724422,17.16207,11.124986,18.426970306183197,0.99999756,-0.018561615,-223.04422,17.16207,1.0716077,,0.07287618,16.6668,27.018772,,17.901669,-0.18561615,135.56193017959595,2.6800466,226
,4.434218,16.157507,17.813238,4540,-35.728836,17.16207,11.161146,18.309360987157973,0.99999756,-0.01861767,-222.53426,17.16207,1.0661538,,0.07287391,16.55472,19.266003,,17.813238,-0.18617669,136.41360664367676,1.9108838,227
