ReturnMin,SqrtESSClassic,target_sum_log_mean,ReturnMax,IWFirstEpisode,IWNorm1,ExplorationBonus,DenMISELogLast,ReturnStepMax,IWMax,ReturnLastEpisode,Iteration,LQGmu01,TimestepsSoFar,ReturnAbsMax,LQGsigma,IWMin,IWNorm2,DenMISELogFirst,IWLastEpisode,LQGmu1,Bound,DenMISEMeanLog,URet,MISE,IWMean,TimeElapsed,ReturnMean
,4.1044273,-7687.3413,17.414906,,453.10944,8.485912,-61.52544,0.99999976,36.818306,16.56069,525,-0.07171717,10500,17.414906,0.11,,110.39529,8.392063,,-0.7171717,23.456434,-4.1730113,18.336007234543114,14.970522,0.8630656,897.0687656402588,12.890502
,7.0021553,-5583.8135,17.414906,,574.458,4.974156,-23.068972,0.99999976,17.320332,17.306055,526,-0.053535353,10520,17.414906,0.11,,82.04017,8.390161,16.550299,-0.53535354,23.917181,-4.209234,19.089623660008158,18.943026,1.0921255,899.410159111023,12.898896
,4.242669,-7658.2314,17.414906,,466.69385,8.209411,13.921877,0.99999976,34.536507,17.366001,527,-0.07171717,10540,17.414906,0.11,,110.00005,8.388261,33.863796,-0.7171717,23.571562,-4.174676,19.15334743842333,15.362151,0.88556707,901.9160122871399,12.907373
,6.854922,-6213.0303,17.414906,,564.95667,5.080993,10.86711,0.99999976,16.9967,17.388285,528,-0.05959596,10560,17.414906,0.11,,82.41621,8.386365,16.229753,-0.5959596,23.648819,-4.1464424,19.175322522697893,18.567825,1.0699937,904.4058392047882,12.915859
,4.8180084,-7134.0366,17.414906,,499.7754,7.229089,9.922844,0.99999976,31.207169,17.358015,529,-0.06767677,10580,17.414906,0.11,,103.730705,8.384473,30.996435,-0.67676765,23.624718,-4.1197352,19.145192830962966,16.39563,0.944755,907.6129412651062,12.924256
,6.9422464,-6189.5444,17.414906,,568.0425,5.017081,10.788162,0.99999976,16.52374,17.39438,530,-0.05959596,10600,17.414906,0.11,,81.82401,8.382585,14.485017,-0.5959596,23.617006,-4.0917444,19.180169864833022,18.599926,1.0717783,911.8558974266052,12.932691
,7.032954,-6177.854,17.414906,,570.77625,4.952373,15.173023,0.99999976,16.054382,17.390362,531,-0.05959596,10620,17.414906,0.11,,81.157394,8.380699,14.003309,-0.5959596,23.607584,-4.0553493,19.176789077333314,18.65521,1.0749081,918.8968198299408,12.941086
,7.074414,-5520.7803,17.414906,,570.24146,4.9233494,3.262333,0.99999976,16.927176,17.29801,532,-0.053535353,10640,17.414906,0.11,,80.60618,8.378818,6.2967315,-0.53535354,23.51482,-4.041473,19.081492014910083,18.59147,1.0718825,923.5336372852325,12.949276
,7.166798,-6154.6343,17.414906,,575.9945,4.8598847,13.167825,0.99999976,15.635473,17.391869,533,-0.05959596,10660,17.414906,0.11,,80.36985,8.37694,11.855984,-0.5959596,23.61525,-4.0090704,19.178573619223535,18.755365,1.0806651,927.4255843162537,12.957611
,7.1755886,-5500.0376,17.414906,,575.4594,4.853931,18.19969,0.99999976,16.456778,17.339466,534,-0.053535353,10680,17.414906,0.11,,80.19682,8.375066,14.856716,-0.53535354,23.54531,-3.9673488,19.124170286855254,18.691378,1.0776393,930.144101858139,12.9658165
,7.257189,-5489.742,17.414906,,580.04767,4.799353,5.4328527,0.99999976,15.99466,17.342075,535,-0.053535353,10700,17.414906,0.11,,79.92732,8.373195,15.292225,-0.53535354,23.604494,-3.9496522,19.12288259226864,18.805141,1.0842012,932.9447205066681,12.973996
,7.739246,-5901.808,17.414906,,586.9453,4.500414,17.852407,0.99999976,13.744147,17.353046,536,-0.05757576,10720,17.414906,0.11,,75.84012,8.371327,13.46097,-0.57575756,23.501986,-3.908838,19.13905048770447,19.001572,1.0950472,935.1797664165497,12.982167
,7.362166,-5469.2236,17.414906,,582.1201,4.730919,17.420475,0.99999976,15.513531,17.358986,537,-0.053535353,10740,17.414906,0.11,,79.06914,8.369463,13.879185,-0.53535354,23.533352,-3.8689582,19.14457459297272,18.802433,1.0840225,937.4416189193726,12.990316
,5.090877,-3639.3025,17.414906,,520.239,6.8416133,14.210051,0.99999976,27.997953,17.373093,538,-0.033333335,10760,17.414906,0.11,,102.190445,8.367602,2.584613e-18,-0.33333334,23.453014,-3.835216,19.15872539094333,16.6114,0.966987,939.7509253025055,12.998463
,1.5057865,-3205.378,17.414906,,228.1898,23.130644,16.421635,0.99999976,107.02672,17.340548,539,0.0959596,10780,17.414906,0.11,,151.54193,8.365746,,0.959596,23.444292,-3.7977262,19.1263006488058,0.31364852,0.4233577,942.1460695266724,13.006519
,1.9684786,-1568.1439,17.414906,,600.7187,17.693771,-61.55361,0.99999976,177.21545,1.4525186,540,0.065656565,10800,17.414906,0.11,,305.16904,8.363893,,0.65656567,23.438898,-3.9058127,1.5150771915899512,5.745127,1.112442,944.265789270401,12.985123
,7.990818,-5724.612,17.414906,,594.8651,4.358729,-51.072918,0.99999976,12.3701515,5.0251417,541,-0.05555556,10820,17.414906,0.11,,74.44358,8.362042,,-0.5555556,23.435854,-3.9930341,5.546758051774505,19.077126,1.0995659,946.6142182350159,12.970408
,1.766836,-1098.6547,17.414906,,286.93448,19.713097,-61.55731,0.99999976,99.414925,16.636385,542,0.04747475,10840,17.414906,0.11,,162.40018,8.360195,,0.47474748,23.429415,-4.0990734,18.414915207320444,3.7163184,0.5293994,948.6616594791412,12.977173
,2.386013,-1377.7134,17.414906,1.1536946e-33,529.60657,14.597494,-61.55915,0.99999976,107.0842,7.886256,543,0.00909091,10860,17.414906,0.11,,221.96298,8.358352,,0.09090909,23.391855,-4.205832,8.593892020908962,8.794361,0.9753344,950.728408575058,12.967797
,1.6982266,-2200.5918,17.414906,,470.36948,20.50952,-61.560993,0.99999976,181.2174,8.882533,544,0.079797976,10880,17.414906,0.11,,276.97687,8.356512,,0.7979798,23.382835,-4.311446,9.768297964347406,2.873316,0.8646498,952.9275567531586,12.960288
,1.4618407,-2306.3403,17.414906,,23.133074,23.825996,-61.562828,0.99999976,14.845576,3.6318767,545,0.081818186,10900,17.414906,0.11,,15.824619,8.354675,,0.8181818,23.946728,-4.4169383,3.9609431092418523,0.12073214,0.042446006,955.0647370815277,12.9431715
,1.2413607,-2302.0854,17.414906,,109.87898,28.05777,12.424986,0.99999976,87.152626,3.1633053,546,0.081818186,10920,17.414906,0.11,,88.51495,8.352842,87.152626,0.8181818,28.681131,-4.3878455,3.4727783836846537,0.6233611,0.20124356,957.437958240509,12.92526
,1.3144304,-2297.8657,17.414906,,362.54175,26.498028,0.6267212,0.99999976,264.90872,3.029437,547,0.081818186,10940,17.414906,0.11,,275.81662,8.351012,264.90872,0.8181818,28.516834,-4.380158,3.3280633037458878,2.0188055,0.662782,959.5643901824951,12.907168
,1.7279468,-1489.5509,17.414906,,326.00928,20.156761,6.407635,0.99999976,128.36325,3.06231,548,0.06363636,10960,17.414906,0.11,,188.6686,8.349186,,0.6363636,23.38133,-4.3612657,3.360576536244951,3.2245693,0.59490746,961.9374532699585,12.889203
,4.529928,-9973.744,17.414906,,498.22806,7.688822,-10.412935,0.99999976,29.866362,5.3893013,549,-0.087878786,10980,17.414906,0.11,,109.98586,8.3473625,,-0.8787879,23.371346,-4.373119,5.929898786149414,15.682523,0.9075192,964.4017136096954,12.875543
,1.505883,-3330.5535,17.414906,,280.19556,23.129162,-61.57196,0.99999976,135.65518,16.63123,550,0.0979798,11000,17.414906,0.11,,186.06729,8.345543,,0.97979796,23.369162,-4.477319,18.410785308097015,0.23999944,0.50944644,966.5990905761719,12.882371
,3.87915,-11862.896,17.414906,,460.88464,8.978723,-61.573776,0.99999976,36.10504,2.74861,551,-0.1,11020,17.414906,0.11,,118.81073,8.343726,,-1.0,23.356747,-4.581921,2.8279858811039316,14.378023,0.83645123,969.0306117534637,12.863979
,2.7783394,-1371.5691,17.414906,,661.30945,12.536198,-61.575592,0.99999976,91.499245,16.247133,552,0.011111111,11040,17.414906,0.11,,238.02328,8.341913,,0.11111111,23.309181,-4.6855054,18.026643802589636,10.7729845,1.1980244,971.2195043563843,12.870109
,1.5118116,-3179.7676,17.414906,,195.97693,23.03846,-61.5774,0.99999976,91.58043,17.004051,553,0.0959596,11060,17.414906,0.11,,129.63052,8.340103,,0.959596,23.301651,-4.788176,18.760431147897823,0.26319176,0.35438865,973.5613050460815,12.877584
,2.3205128,-1048.017,17.414906,,609.8337,15.009532,-61.57921,0.99999976,129.65038,1.2667977,554,0.04141414,11080,17.414906,0.11,,262.80127,8.338297,,0.41414142,23.292381,-4.891896,1.3351098672784079,8.282848,1.1007829,975.6497859954834,12.856626
,2.006603,-1091.3662,17.414906,,385.96286,17.3576,-61.58101,0.99999976,110.46993,7.3253026,555,0.025252525,11100,17.414906,0.11,,192.3464,8.3364935,,0.25252524,23.26803,-4.9940314,8.078124138031404,5.910431,0.69542855,977.806768655777,12.84666
,3.5761116,-2679.3232,17.414906,,453.3782,9.739576,-9.008621,0.99999976,46.03131,8.51018,556,-0.017171716,11120,17.414906,0.11,,126.77966,8.334693,,-0.17171717,23.267735,-5.001895,9.352897200169469,13.528157,0.81542844,979.9711120128632,12.8388605
,5.824509,-5113.38,17.414906,,555.22003,5.979871,-61.488663,0.99999976,22.899864,16.198948,557,-0.04747475,11140,17.414906,0.11,,95.324776,8.332896,,-0.47474748,23.247124,-5.103681,17.944674516227888,17.267252,0.99680436,982.0159320831299,12.844893
,5.209464,-3833.0703,17.414906,,545.6953,6.685872,-11.987221,0.99999976,27.602318,17.129583,558,-0.033333335,11160,17.414906,0.11,,104.750755,8.331102,25.418262,-0.33333334,23.483482,-5.1160474,18.90953181835653,16.79761,0.9779486,984.2086536884308,12.852571
,4.4512935,-3507.035,17.414906,,504.98895,7.8246493,6.6182413,0.99999976,32.725338,17.238205,559,-0.02929293,11180,17.414906,0.11,,113.447685,8.329312,0.0005442438,-0.2929293,23.262571,-5.0951247,19.020053702470754,15.4379225,0.90337914,986.2811222076416,12.860416
,1.7107415,-1976.673,17.414906,,425.72668,20.359482,12.842594,0.99999976,184.76729,17.048306,560,0.07575758,11200,17.414906,0.11,,248.85506,8.327524,,0.75757575,23.243553,-5.0632987,18.81973699262424,2.8840706,0.76022625,988.3825590610504,12.867894
,1.7802823,-1032.4536,17.414906,,267.10126,19.564207,-61.591763,0.99999976,108.80062,4.5483465,561,0.039393943,11220,17.414906,0.11,,150.0331,8.325741,,0.3939394,23.197617,-5.164637,4.933166531956099,3.6334095,0.47611633,990.5724289417267,12.853065
,1.6332746,-1211.3298,17.414906,,158.37859,21.325142,-61.593544,0.99999976,83.548355,7.445249,562,0.053535353,11240,17.414906,0.11,,96.96997,8.323959,,0.53535354,23.174917,-5.266032,8.20161084948188,1.8497756,0.28181243,993.0489685535431,12.843442
,2.2435176,-1033.1938,17.414906,,523.7715,15.524643,-1.6253095,0.99999976,112.54138,6.579665,563,0.031313132,11260,17.414906,0.11,,233.45995,8.322182,,0.3131313,23.135975,-5.2608643,7.218547614556801,7.6113315,0.93032235,995.6405539512634,12.832317
,7.8537145,-6201.325,17.414906,,606.9303,4.43482,-30.83352,0.99999976,13.812581,8.056493,564,-0.05757576,11280,17.414906,0.11,,77.279396,8.320407,,-0.57575756,23.108402,-5.306463,8.855934261706606,18.673582,1.0761175,998.1947071552277,12.82385
,2.1083777,-1131.8633,17.414906,,541.5162,16.51972,-61.59887,0.99999976,139.0236,16.820818,565,0.04949495,11300,17.414906,0.11,,256.8402,8.318636,,0.4949495,23.097101,-5.4059763,18.599136737042166,6.577381,0.9584357,1000.4766352176666,12.830923
,1.5228662,-1020.244,17.414906,,15.832386,22.871222,-61.600636,0.99999976,8.366264,7.798545,566,0.037373737,11320,17.414906,0.11,,10.396439,8.316867,,0.37373737,23.093006,-5.5054903,8.488680974675047,0.22178382,0.027972413,1002.5381488800049,12.822033
,1.1133515,-1018.43036,17.414906,,150.07391,31.283752,3.228224,0.99999976,134.40234,7.788311,567,0.037373737,11340,17.414906,0.11,,134.79474,8.315102,134.40234,0.37373737,33.34905,-5.4917994,8.560882327673951,2.0652945,0.26468062,1004.8737261295319,12.813154
,1.5116675,-1016.6021,17.414906,,233.31528,23.040657,15.267424,0.99999976,108.96042,7.857752,568,0.037373737,11360,17.414906,0.11,,154.34299,8.31334,108.96042,0.37373737,26.256989,-5.456588,8.629960094111214,3.216331,0.41076633,1007.0923323631287,12.80443
,1.824332,-1014.78845,17.414906,,292.46915,19.091816,10.788802,0.99999976,94.02449,7.828642,569,0.037373737,11380,17.414906,0.11,,160.31575,8.311581,94.02449,0.37373737,23.116682,-5.4291286,8.592655333275438,4.024866,0.51400554,1009.5370273590088,12.795686
,1.6146431,-2641.6948,17.414906,,406.3054,21.571213,15.050919,0.99999976,187.83023,7.8919497,570,0.087878786,11400,17.414906,0.11,,251.6379,8.309825,,0.8787879,23.063204,-5.3941126,8.67193602348724,1.4919912,0.7128165,1011.8309359550476,12.787082
,4.9509335,-4617.531,17.414906,,529.82104,7.034999,-61.609432,0.99999976,30.107224,2.4504068,571,-0.04141414,11420,17.414906,0.11,,107.01437,8.308072,,-0.41414142,23.060467,-5.4932075,2.662064352470089,16.025467,0.92788273,1014.1162023544312,12.768979
,1.917355,-1246.0896,17.414906,,447.15076,18.165552,-61.61118,0.99999976,140.94913,16.446644,572,0.05555556,11440,17.414906,0.11,,233.2123,8.306322,,0.5555556,23.059723,-5.5914693,18.222166070553698,4.894171,0.7817321,1016.3275356292725,12.775409
,1.5243133,-3327.5386,17.414906,,237.53539,22.849508,-61.612926,0.99999976,113.26256,6.953561,573,0.0979798,11460,17.414906,0.11,,155.83107,8.304576,,0.97979796,23.043692,-5.689744,7.572254136807795,0.19418345,0.4145469,1050.0593926906586,12.765248
,1.5182946,-3173.8916,17.414906,,175.18568,22.940088,-61.61467,0.99999976,81.52606,0.6735769,574,0.0959596,11480,17.414906,0.11,,115.3832,8.302832,2.168136e-24,0.959596,23.16726,-5.78825,0.7106757426628649,0.22717096,0.30520153,1052.7173669338226,12.744184
,3.292279,-2282.1248,17.414906,,464.7932,10.579241,11.774196,0.99999976,50.884666,0.7753801,575,-0.00909091,11500,17.414906,0.11,,141.17674,8.301091,,-0.09090909,23.043644,-5.758946,0.851700021146444,12.464403,0.808336,1055.0366396903992,12.723368
,3.861452,-9189.699,17.414906,,465.53485,9.019874,-61.61815,0.99999976,41.476864,14.402,576,-0.079797976,11520,17.414906,0.11,,120.55953,8.299354,,-0.7979798,23.011307,-5.856305,16.02440519428347,13.991434,0.8082202,1057.4383809566498,12.726282
,2.044709,-1299.838,17.414906,,384.92865,17.034117,-61.619884,0.99999976,114.431885,16.96731,577,0.015151516,11540,17.414906,0.11,,188.25595,8.297619,,0.15151516,22.953226,-5.9533157,18.74704499818848,5.9191093,0.6671207,1059.842027425766,12.733632
,3.2848434,-3315.5369,17.414906,,419.86975,10.603188,-61.621616,0.99999976,50.49099,16.713943,578,-0.025252525,11560,17.414906,0.11,,127.82033,8.295888,,-0.25252524,22.941092,-6.0502853,18.386612171559094,12.337904,0.72641826,1072.998590707779,12.740519
,2.6497753,-1694.3297,17.414906,1.1653281,613.5192,13.14444,-61.469387,0.99999976,94.24281,16.474316,579,0.0030303032,11580,17.414906,0.11,,231.53633,8.294159,2.4004846e-24,0.030303031,22.896667,-6.146512,18.236400255973326,9.752228,1.0596187,1075.2976169586182,12.746967
,7.4437437,-5885.151,17.414906,,608.36676,4.679072,-33.80632,0.99999976,15.922309,9.878927,580,-0.053535353,11600,17.414906,0.11,,81.7286,8.294444,,-0.53535354,22.872797,-6.1942205,10.80246954397938,18.193726,1.0489082,1077.5942249298096,12.7420225
,1.7059821,-2281.7375,17.414906,,467.27557,20.416283,-61.626793,0.99999976,189.56805,16.845045,581,0.081818186,11620,17.414906,0.11,,273.90414,8.292721,,0.8181818,22.872053,-6.2895617,18.62123664192206,2.4557698,0.8042609,1079.7670323848724,12.7490835
,4.840009,-7557.3984,17.414906,,524.9493,7.196228,-61.628513,0.99999976,32.39204,3.9012718,582,-0.06767677,11640,17.414906,0.11,,108.46039,8.291001,,-0.67676765,22.849457,-6.3851404,4.202976281247029,15.65323,0.9019747,1082.293597459793,12.733882
,1.9812438,-2067.0056,17.414906,,846.72375,17.57977,-61.63023,0.99999976,285.0015,16.56068,583,0.07777778,11660,17.414906,0.11,,427.36978,8.289285,,0.7777778,22.840912,-6.480096,18.339861745959826,5.2611423,1.4523563,1084.6208081245422,12.740445
,1.7776635,-1303.348,17.414906,,311.57523,19.593029,-61.631943,0.99999976,116.26353,4.9082165,584,0.05757576,11680,17.414906,0.11,,175.27234,8.287571,,0.57575756,22.830868,-6.574122,5.2722929823561095,3.2378395,0.5335192,1087.013901233673,12.727034
,1.4174925,-1355.1224,17.414906,,164.54535,24.571424,-21.897873,0.99999976,112.13823,5.932149,585,0.05959596,11700,17.414906,0.11,,116.08199,8.28586,112.13823,0.5959596,26.229557,-6.601181,6.528371271176464,1.6581317,0.2812741,1089.3966836929321,12.71542
,1.768351,-1103.8411,17.414906,,259.8154,19.696209,11.948485,0.99999976,89.266624,5.742785,586,0.04747475,11720,17.414906,0.11,,146.92525,8.284152,,0.47474748,22.8091,-6.5707808,6.301339340174746,3.11289,0.443371,1092.029790878296,12.70352
,2.0045745,-1615.7671,17.414906,,647.25977,17.375164,7.09072,0.99999976,192.87642,6.96268,587,0.06767677,11740,17.414906,0.11,,322.89136,8.282447,,0.67676765,22.807388,-6.548504,7.6487872657682825,5.432224,1.1026572,1094.4966251850128,12.69374
,2.3910577,-1038.0336,17.414906,,599.4646,14.566696,-11.690318,0.99999976,116.419304,5.0342536,588,0.033333335,11760,17.414906,0.11,,250.71106,8.2807455,,0.33333334,22.804375,-6.5572877,5.51187807490345,8.237679,1.0194976,1097.0041797161102,12.680714
,2.7957387,-1030.4491,17.414906,,780.6391,12.4581785,-56.490864,0.99999976,116.41997,7.944634,589,0.035353538,11780,17.414906,0.11,,279.22464,8.279046,97.94666,0.35353535,22.990738,-6.6421676,8.738797284840048,10.532558,1.3253635,1099.398446559906,12.672673
,2.7287147,-1641.1018,17.414906,4.1851425e-07,649.0206,12.764182,12.521888,0.99999976,97.27586,7.9448957,590,0.005050505,11800,17.414906,0.11,,237.84848,8.277349,,0.05050505,22.765907,-6.609303,8.725968587914792,10.001726,1.100035,1101.7397396564484,12.66466
,2.8909297,-1562.7916,17.414906,4.2686114e-18,711.45917,12.047962,-52.17226,0.99999976,97.329124,9.11005,591,0.0070707067,11820,17.414906,0.11,,246.10048,8.275656,69.09888,0.07070707,22.95633,-6.6863523,10.007939509870036,10.908367,1.2038226,1104.2131061553955,12.658646
,1.5422382,-3344.7917,17.414906,,207.71971,22.583937,9.584225,0.99999976,97.630325,9.04015,592,0.0979798,11840,17.414906,0.11,,134.68718,8.273965,,0.97979796,22.747463,-6.658656,9.9293436631358,0.1635267,0.35087788,1106.4547052383423,12.652534
,4.570723,-3713.4575,17.414906,,523.53625,7.6201973,-61.647236,0.99999976,32.504917,0.8959632,593,-0.02929293,11860,17.414906,0.11,,114.54123,8.272278,,-0.2929293,22.707146,-6.752518,0.9364397653111323,15.086948,0.8828605,1109.0284411907196,12.632708
,1.6924157,-1969.6384,17.414906,,330.66992,20.579939,-61.648922,0.99999976,147.23882,16.197182,594,0.07575758,11880,17.414906,0.11,,195.38339,8.270593,,0.75757575,22.693102,-6.845163,17.96520522951229,2.113163,0.55668336,1111.42928481102,12.638708
,1.7341188,-2394.6755,17.414906,,566.79987,20.08502,-61.650604,0.99999976,195.22966,4.558502,595,0.08383839,11900,17.414906,0.11,,326.8518,8.26891,,0.83838385,22.686024,-6.9380956,4.945010801079098,2.6010041,0.95260483,1114.0782985687256,12.625128
,4.5403686,-10648.591,17.414906,,516.0503,7.6711416,12.326857,0.99999976,30.728525,2.8606658,596,-0.087878786,11920,17.414906,0.11,,113.65824,8.267231,,-0.8787879,22.633598,-6.9060597,3.1393477585020038,14.962458,0.8658562,1116.5660891532898,12.608745
,7.858023,-6541.83,17.414906,,626.0486,4.4323883,-61.65396,0.99999976,14.204417,16.475443,597,-0.05757576,11940,17.414906,0.11,,79.66998,8.265554,,-0.57575756,22.629492,-6.9980183,18.2552962492486,18.197104,1.0486575,1119.1543989181519,12.615221
,4.664027,-10616.181,17.414906,,524.42993,7.467755,14.961654,0.99999976,29.319965,17.289486,598,-0.087878786,11960,17.414906,0.11,,112.44144,8.263882,27.441711,-0.8787879,22.622684,-6.9612284,19.076955255124343,15.15493,0.87697315,1122.191213130951,12.623038
,2.3340735,-2018.7139,17.414906,1.5693304e-08,348.80316,14.922328,5.7622724,0.99999976,71.82495,17.354546,599,-0.0030303032,11980,17.414906,0.11,,149.43967,8.26221,,-0.030303031,22.59425,-6.9402184,19.14094657089025,7.671922,0.5823091,1125.1530938148499,12.630938
,7.356519,-6745.9375,17.414906,,617.42804,4.7345505,-61.658974,0.99999976,16.311932,16.994003,600,-0.05959596,12000,17.414906,0.11,,83.929375,8.260542,,-0.5959596,22.594225,-7.03216,18.749500594978297,17.859674,1.0290468,1128.111876487732,12.638209
,5.828718,-5393.5996,17.414906,,576.4242,5.9755526,-61.660637,0.99999976,23.675304,16.876589,601,-0.04747475,12020,17.414906,0.11,,98.89382,8.258877,,-0.47474748,22.589859,-7.1230235,18.654602363717128,16.614305,0.9591085,1131.1790828704834,12.645261
,2.5049567,-1228.5345,17.414906,,596.31854,13.904356,4.1684155,0.99999976,117.83813,17.375546,602,0.019191919,12040,17.414906,0.11,,238.05544,8.257215,,0.1919192,22.58795,-7.1043544,19.161702411055245,8.683594,0.9905624,1133.6717121601105,12.653119
,2.5629387,-3096.8513,17.414906,,321.981,13.589795,-61.66396,0.99999976,79.275764,9.357543,603,-0.021212121,12060,17.414906,0.11,,125.62961,8.255555,,-0.21212122,22.575603,-7.194965,10.234031502419676,8.985808,0.5339652,1136.2379415035248,12.647654
,5.2611485,-4397.62,17.414906,,559.1959,6.6201916,-61.66561,0.99999976,29.554533,16.280277,604,-0.037373737,12080,17.414906,0.11,,106.2878,8.253898,,-0.37373737,22.571327,-7.2859526,18.03072792255422,15.951137,0.92582107,1138.4899129867554,12.653668
,4.69054,-3698.7148,17.414906,,543.4699,7.4255443,-12.453051,0.99999976,31.439013,17.046389,605,-0.02929293,12100,17.414906,0.11,,115.865105,8.252243,31.391226,-0.2929293,22.774317,-7.2946396,18.824429220665486,15.348773,0.89829737,1140.8987545967102,12.660929
,5.6608744,-4203.0186,17.414906,,581.4408,6.152726,9.509147,0.99999976,24.04135,17.2944,606,-0.035353538,12120,17.414906,0.11,,102.71219,8.250592,22.508984,-0.35353535,22.662876,-7.267106,19.076132785375247,16.51015,0.95947325,1143.4466540813446,12.668574
,5.762968,-4196.0737,17.414906,,585.4249,6.043728,9.553069,0.99999976,23.162128,17.222061,607,-0.035353538,12140,17.414906,0.11,,101.58393,8.248943,19.908089,-0.35353535,22.640074,-7.239485,19.00373476258504,16.596346,0.9644562,1145.955150127411,12.676076
,5.4850297,-4014.5962,17.414906,,582.1487,6.3499765,17.077763,0.99999976,26.502167,17.159819,608,-0.033333335,12160,17.414906,0.11,,106.134094,8.247297,24.489864,-0.33333334,22.798626,-7.1995687,18.938994501612022,16.44865,0.9574814,1148.4103927612305,12.683451
,5.94472,-4182.234,17.414906,,596.62,5.858949,13.380652,0.99999976,21.817526,17.21558,609,-0.035353538,12180,17.414906,0.11,,100.36133,8.245654,21.733204,-0.35353535,22.716373,-7.1658673,18.99754287345115,16.857424,0.9796716,1151.3112516403198,12.690893
,6.035718,-4175.3535,17.414906,,602.5714,5.770616,11.812967,0.99999976,21.097534,17.171932,610,-0.035353538,12200,17.414906,0.11,,99.83426,8.244013,21.053879,-0.35353535,22.767036,-7.1348095,18.950029564257328,16.99642,0.987822,1153.5907363891602,12.698239
,6.1313066,-4168.4985,17.414906,,603.3302,5.6806507,10.5127945,0.99999976,20.425667,17.166979,611,-0.035353538,12220,17.414906,0.11,,98.40157,8.242375,15.669896,-0.35353535,22.669601,-7.105965,18.945860133179256,16.98895,0.98744714,1156.0357587337494,12.705553
,5.8304443,-3988.2532,17.414906,,593.93365,5.9737835,16.838509,0.99999976,24.383362,17.258198,612,-0.033333335,12240,17.414906,0.11,,101.867645,8.24074,19.559874,-0.33333334,22.647917,-7.066881,19.040578170710216,16.674133,0.97047985,1158.3418822288513,12.712991
,3.8942206,-12299.491,17.414906,,485.5317,8.9439745,15.309176,0.99999976,37.697502,17.093493,613,-0.1,12260,17.414906,0.11,,124.68008,8.239107,,-1.0,22.559055,-7.030448,18.871542537588173,13.61508,0.7920582,1160.8109962940216,12.720138
,8.121583,-6147.4424,17.414906,,655.36194,4.2885494,-56.35323,0.99999976,13.264643,17.223637,614,-0.05555556,12280,17.414906,0.11,,80.69386,8.237477,13.264643,-0.5555556,22.80475,-7.111147,19.00673035854571,18.516201,1.0673647,1163.456732749939,12.727472
,4.0334973,-12259.87,17.414906,,498.17853,8.635139,10.781019,0.99999976,35.629383,17.19364,615,-0.1,12300,17.414906,0.11,,123.510315,8.235849,35.144638,-1.0,22.559813,-7.0819573,18.982298455763498,13.924673,0.8100464,1165.757082939148,12.734735
,7.5018244,-6585.1436,17.414906,,639.7273,4.6428456,-9.699323,0.99999976,16.25156,17.37231,616,-0.05959596,12320,17.414906,0.11,,85.27623,8.234225,14.809115,-0.5959596,22.667164,-7.0865445,19.159028618454823,18.024319,1.0385183,1168.2055184841156,12.742263
,1.5735246,-1356.9465,17.414906,,28.344479,22.134901,5.584778,0.99999976,16.356577,17.190535,617,0.013131313,12340,17.414906,0.11,,18.013369,8.232603,,0.13131313,22.547922,-7.06596,18.977793762041255,0.41302037,0.04593919,1170.5278840065002,12.749473
,5.9379935,-3954.0405,17.414906,,599.51025,5.865586,-61.68853,0.99999976,23.678963,10.783562,618,-0.033333335,12360,17.414906,0.11,,100.961754,8.230984,,-0.33333334,22.530655,-7.155889,11.729746490530509,16.66507,0.9700813,1173.4109308719635,12.746291
,2.5928428,-1250.5157,17.414906,,634.9243,13.433059,-61.690147,0.99999976,122.467316,16.743656,619,0.017171716,12380,17.414906,0.11,,244.87575,8.229366,,0.17171717,22.48938,-7.2440586,18.51493492457853,9.05632,1.0257258,1176.0724432468414,12.752749
,1.5587531,-3320.9434,17.414906,,189.83896,22.344662,-61.69176,0.99999976,87.77283,9.539186,620,0.0979798,12400,17.414906,0.11,,121.78898,8.227753,,0.97979796,22.486712,-7.331948,10.41986996513706,0.1420496,0.30619186,1178.8241341114044,12.747566
,2.5998018,-1175.5914,17.414906,,649.2864,13.397102,-61.693375,0.99999976,103.44983,0.90636224,621,0.021212121,12420,17.414906,0.11,,249.74457,8.226141,,0.21212122,22.484045,-7.4206295,0.9545197119678468,9.086943,1.0455498,1181.6104533672333,12.728498
,4.106984,-11307.319,17.414906,,505.278,8.48063,-61.69498,0.99999976,38.409027,8.256707,622,-0.093939394,12440,17.414906,0.11,,123.02897,8.224532,,-0.93939394,22.47815,-7.5079303,9.113147602034891,13.9975195,0.8123441,1184.336181640625,12.721309
,8.169894,-6139.682,17.414906,,653.8956,4.26319,-61.69659,0.99999976,13.137691,16.749851,623,-0.05555556,12460,17.414906,0.11,,80.037224,8.222925,,-0.5555556,22.471224,-7.5952425,18.529318475643432,18.208035,1.0495917,1186.8486635684967,12.727775
,4.247229,-11272.383,17.414906,,518.7292,8.200596,9.04425,0.99999976,36.29149,17.215689,624,-0.093939394,12480,17.414906,0.11,,122.13355,8.221321,34.971485,-0.93939394,22.523853,-7.5685067,19.002512052396906,14.3232565,0.8312968,1189.4571602344513,12.734967
