DenMISELogFirst,ReturnAbsMax,ReturnMin,IWLastEpisode,URet,DenMISELogLast,ReturnStepMax,Iteration,LQGmu1,IWMean,TimestepsSoFar,TimeElapsed,Bound,IWFirstEpisode,target_sum_log_mean,MISE,LQGsigma,DenMISEMeanLog,IWMin,IWMax,ReturnMean,ReturnLastEpisode,ReturnMax,LQGmu01
15.165706,15.059469,,4.9032073,14.744005797916463,16.605028,0.9991554,224,-0.47464308,1.069607,4480,116.86876082420349,14.943807,,-0.48870593,14.943807,0.11,14.747478,,6.878207,13.970671,13.498742,15.059469,-0.49746215
15.161251,15.059469,,4.958933,14.438041860845475,16.017824,0.9991554,225,-0.47492433,1.0749912,4500,117.97686314582825,15.001921,,-0.53754115,15.001921,0.11,14.753405,,7.0321255,13.967363,13.226547,15.059469,-0.49749035
15.1568165,15.059469,,2.738439,14.4212279158364,13.006437,0.9991554,226,-0.47429144,1.070231,4520,118.92354393005371,14.930325,,-0.18499526,14.930325,0.11,14.74598,,6.1418643,13.9639,13.184837,15.059469,-0.4974269
15.152402,15.059469,,1.8431691,15.408803131489563,16.720758,0.9991554,227,-0.47354847,1.0627594,4540,120.03392624855042,14.83161,,0.22291589,14.83161,0.11,14.754965,,5.2554893,13.9643135,14.05778,15.059469,-0.4973524
15.148006,15.059469,,2.6633651,15.523350105226363,11.783507,0.9991554,228,-0.47354847,1.0605075,4560,120.9797751903534,14.802622,,0.27791667,14.802622,0.11,14.7421875,,5.159199,13.965009,14.122837,15.059469,-0.4973524
15.14363,15.059469,,3.9940078,15.913300110693104,13.601085,0.9991554,229,-0.47358364,1.0642716,4580,121.94855403900146,14.865048,,0.32676762,14.865048,0.11,14.737448,,5.099949,13.967385,14.5093565,15.059469,-0.49735594
15.139273,15.059469,,1.1990917,14.892914700694432,17.814278,0.9991554,230,-0.4728711,1.0555915,4600,122.91794681549072,14.745971,,0.71078676,14.745971,0.11,14.751083,,4.399761,13.965884,13.621805,15.059469,-0.49728447
15.134933,15.059469,,1.2253494,15.772751352012808,16.666573,0.9991554,231,-0.4728711,1.0484046,4620,123.92564868927002,14.647825,,0.78073925,14.647825,0.11,14.7596,,4.3359466,13.967457,14.329373,15.059469,-0.49728447
15.130614,15.059469,,2.624793,15.12825036157305,12.650337,0.9991554,232,-0.47171992,1.0479573,4640,124.89253520965576,14.646547,,1.3165525,14.646547,0.11,14.750699,,3.4782677,13.966942,13.848027,15.059469,-0.497169
15.126313,15.059469,,4.1038136,15.219506383991966,16.694613,0.9991554,233,-0.47302455,1.0532194,4660,126.0904541015625,14.712476,,0.8451394,14.712476,0.11,14.7592325,,4.342659,13.966692,13.908729,15.059469,-0.49729985
15.12203,15.059469,,2.7261922,14.747172681397778,14.906716,0.9991554,234,-0.47302455,1.0527388,4680,127.0519495010376,14.700433,,0.9095176,14.700433,0.11,14.760075,,4.2814975,13.964624,13.482969,15.059469,-0.49729985
15.117766,15.059469,,1.1049647,14.673074837980161,16.128954,0.9991554,235,-0.47189307,1.0452185,4700,128.1416311264038,14.598989,,1.4425464,14.598989,0.11,14.766106,,3.4517853,13.962325,13.42438,15.059469,-0.49718636
15.11352,15.059469,,2.6457624e-08,14.988439429913536,15.775084,0.9991554,236,-0.399707,1.0455962,4720,129.46359372138977,14.93082,2.4955913e-08,5.2268405,14.93082,0.11,14.770559,,2.8683465,13.961277,13.714573,15.059469,-0.48983425
15.109291,15.059469,,2.1884334,15.944272527231849,16.914883,0.9991554,237,-0.399707,1.0434954,4740,130.75350427627563,14.902367,2.5061667e-08,5.279462,14.902367,0.11,14.779785,,2.8459108,13.963344,14.451338,15.059469,-0.48983425
15.105081,15.059469,,2.6476915,16.119415843888746,19.9991,0.9991554,238,-0.40031677,1.0437366,4760,131.79154109954834,14.910513,1.7385753e-08,5.467896,14.910513,0.11,14.801883,,2.8305635,13.965652,14.512526,15.059469,-0.48989773
15.100888,15.059469,,2.7822824,15.989246781920246,17.805765,0.9991554,239,-0.40034932,1.0442854,4780,132.976900100708,14.920514,1.7114939e-08,5.530258,14.920514,0.11,14.81462,,2.8100631,13.967747,14.466362,15.059469,-0.48990113
15.096713,15.059469,,2.6699748,15.284170823382608,16.596216,0.9991554,240,-0.39984876,1.0444354,4800,133.99443888664246,14.914779,2.3298679e-08,5.4809957,14.914779,0.11,14.822213,,2.7787342,13.966783,13.736448,15.059469,-0.489849
15.092555,15.059469,,1.8165638,15.664561224754971,15.050507,0.9991554,241,-0.3989021,1.0409243,4820,134.95465850830078,14.859809,4.117777e-08,5.333152,14.859809,0.11,14.823331,,2.8074245,13.967393,14.11384,15.059469,-0.4897504
15.088414,15.059469,,2.58731,15.878163312111393,19.907154,0.9991554,242,-0.39940515,1.040695,4840,135.87494468688965,14.859675,3.0669085e-08,5.498058,14.859675,0.11,14.844495,,2.759925,13.969126,14.386815,15.059469,-0.4898028
15.0842905,15.059469,,2.1455958,15.066218710810956,14.831242,0.9991554,243,-0.39836457,1.0387456,4860,136.90499830245972,14.821021,5.690119e-08,5.330718,14.821021,0.11,14.844594,,2.7930493,13.967285,13.521797,15.059469,-0.48969436
15.080183,15.059469,,2.7076042,15.28302401562417,14.125556,0.9991554,244,-0.3984968,1.0393723,4880,138.18955421447754,14.825731,5.2892972e-08,5.3974695,14.825731,0.11,14.841793,,2.7655659,13.966723,13.83029,15.059469,-0.48970816
15.076094,15.059469,,2.6883352,16.523369266873594,19.822477,0.9991554,245,-0.39819312,1.0400652,4900,139.3688006401062,14.841204,6.338084e-08,5.3993797,14.841204,0.11,14.862269,,2.7664442,13.970542,14.902111,15.059469,-0.48967648
15.072021,15.059469,,2.7848573,14.748978247887713,17.78804,0.9991554,246,-0.39743,1.0410861,4920,140.62317061424255,14.840741,9.865907e-08,5.2996726,14.840741,0.11,14.874313,,2.8201036,13.967601,13.247181,15.059469,-0.48959687
15.067964,15.059469,,2.4328022,16.253605541833682,15.620506,0.9991554,247,-0.39784688,1.0404928,4940,141.93288135528564,14.838794,7.804203e-08,5.4291387,14.838794,0.11,14.877488,,2.7555432,13.970508,14.685581,15.059469,-0.48964036
15.063923,15.059469,,2.8457615,15.006581381953447,15.523889,0.9991554,248,-0.39717704,1.0419055,4960,142.9835422039032,14.846795,1.1480957e-07,5.339066,14.846795,0.11,14.880246,,2.8457615,13.968679,13.517034,15.059469,-0.48957047
15.059898,15.059469,,2.805777,15.546828635201305,5.3311167,0.9991554,249,-0.3967175,1.0431793,4980,143.93094944953918,14.859283,1.4926357e-07,5.250016,14.859283,0.11,14.8420515,,2.9025311,13.968741,13.984168,15.059469,-0.48952252
15.055891,15.059469,,2.8121488,16.09680749287229,15.443369,0.9991554,250,-0.3963211,1.0444564,5000,145.06371450424194,14.878031,1.8684068e-07,5.2142878,14.878031,0.11,14.844617,,2.945508,13.970862,14.498906,15.059469,-0.48948112
15.051899,15.059469,,2.5663774,15.744804842508001,15.551237,0.9991554,251,-0.39654,1.0445715,5020,146.05789589881897,14.881414,1.6612441e-07,5.3036222,14.881414,0.11,14.847599,,2.8874846,13.972076,14.275759,15.059469,-0.48950398
15.047922,15.059469,,2.0267901,16.079617187465765,18.855738,0.9991554,252,-0.3971617,1.0422971,5040,147.15123009681702,14.855422,1.1767857e-07,5.4847937,14.855422,0.11,14.863668,,2.76381,13.974482,14.57789,15.059469,-0.4895689
15.0439625,15.059469,,2.0432417,15.77626245975792,15.713864,0.9991554,253,-0.39785403,1.0401816,5060,148.113347530365,14.829895,7.960921e-08,5.6646194,14.829895,0.11,14.867184,,2.6410186,13.975814,14.31151,15.059469,-0.48964113
15.040017,15.059469,,2.5541253,16.450773795832617,17.455626,0.9991554,254,-0.39765444,1.0407687,5080,148.99242782592773,14.843517,8.96203e-08,5.6756535,14.843517,0.11,14.877523,,2.6449482,13.979417,14.891494,15.059469,-0.4896203
15.036088,15.059469,,2.1583898,15.944427128904334,15.429812,0.9991554,255,-0.3982593,1.0393726,5100,149.82827067375183,14.828797,6.348125e-08,5.834342,14.828797,0.11,14.879837,,2.576692,13.981341,14.469787,15.059469,-0.4896834
15.032174,15.059469,,1.8798593,15.247768279207692,10.907644,0.9991554,256,-0.39916426,1.036664,5120,150.76848363876343,14.792538,3.745069e-08,6.02903,14.792538,0.11,14.864464,,2.5211859,13.981059,13.909194,15.059469,-0.4897777
15.0282755,15.059469,,2.4259584,16.045823344270293,17.661463,0.9991554,257,-0.398639,1.0369909,5140,151.69260025024414,14.796125,5.12624e-08,5.9782233,14.796125,0.11,14.875479,,2.5295355,13.982864,14.445074,15.059469,-0.48972297
15.024392,15.059469,,2.4848719,16.10203314845275,18.377285,0.9991554,258,-0.39848566,1.0375532,5160,152.69196128845215,14.805751,5.6293967e-08,6.000685,14.805751,0.11,14.889187,,2.520568,13.984935,14.517082,15.059469,-0.489707
15.020524,15.059469,,2.2578845,16.06505724192613,16.724283,0.9991554,259,-0.39770082,1.0372086,5180,153.82841444015503,14.798581,8.89909e-08,5.895256,14.798581,0.11,14.896405,,2.5624375,13.986823,14.473978,15.059469,-0.48962513
15.01667,15.059469,,1.2921329,15.838778435233731,12.8802395,0.9991554,260,-0.39689237,1.0331416,5200,155.0164840221405,14.736395,1.4131128e-07,5.766853,14.736395,0.11,14.888785,,2.676759,13.987856,14.255257,15.059469,-0.48954076
15.012832,15.059469,,2.662705,15.725961238687225,15.278649,0.9991554,261,-0.39634034,1.034473,5220,156.11809587478638,14.752153,1.9299458e-07,5.699593,14.752153,0.11,14.890395,,2.7444549,13.98875,14.22149,15.059469,-0.48948312
15.009007,15.059469,,2.4523087,15.430696355900817,12.602692,0.9991554,262,-0.39648908,1.0348586,5240,157.18395495414734,14.754928,1.783853e-07,5.7583027,14.754928,0.11,14.881785,,2.7038884,13.988329,13.878119,15.059469,-0.48949865
15.005198,15.059469,,2.5370104,15.763450754904609,11.882848,0.9991554,263,-0.3963564,1.0356989,5260,158.36281418800354,14.765547,1.9274958e-07,5.759421,14.765547,0.11,14.870506,,2.7063625,13.989056,14.179548,15.059469,-0.4894848
15.001403,15.059469,,2.3018267,15.63804298005159,12.7996025,0.9991554,264,-0.3966346,1.0355072,5280,159.2973997592926,14.76261,1.657533e-07,5.842856,14.76261,0.11,14.862787,,2.6473784,13.989329,14.061153,15.059469,-0.48951384
