DenMISELogLast,MISE,LQGsigma,IWMin,ExplorationBonus,DenMISELogFirst,DenMISEMeanLog,Bound,ReturnMean,target_sum_log_mean,ReturnMin,IWMax,IWLastEpisode,IWNorm2,ReturnStepMax,LQGmu1,ReturnAbsMax,TimeElapsed,TimestepsSoFar,LQGmu01,Iteration,IWFirstEpisode,IWNorm1,ReturnLastEpisode,IWMean,SqrtESSClassic,ReturnMax,URet
47.94315,0.08772727,0.017417014,,23.873579,-13.795308,38.743305,23.961306,6.963871,-129336.04,,1.9009632,0.49939454,1.9654658,0.99986225,0.775937,14.578003,18.422470331192017,1960,0.07759371,98,,2.4003577,3.5773282,0.024493447,1.2212666,14.578003,3.929548757489185
46.33575,13.471554,0.017417014,,29.12607,-13.80546,38.81019,42.597626,6.9304805,-127850.625,,364.20905,364.20905,364.20917,0.99986225,0.7753905,14.578003,18.698819398880005,1980,0.07753905,99,,364.5835,3.6581807,3.6826615,1.0010278,14.578003,4.0183006867593445
48.026833,15.647273,0.017417014,,20.858622,-13.815511,38.907875,36.505894,6.897723,-126360.62,,246.917,180.95526,306.1255,0.99986225,0.77473676,14.578003,18.999844551086426,2000,0.07747368,100,,427.89966,3.654838,4.2789965,1.3977916,14.578003,4.012452083410867
48.79728,10.509244,0.017416682,,20.414133,-13.82546,39.018486,30.923378,6.8654013,-124791.83,,173.61519,11.616903,203.27936,0.99986225,0.7737266,14.578003,19.278371572494507,2020,0.07737266,101,,290.32895,3.6331472,2.8745441,1.4282265,14.578003,3.9899746742568762
49.896435,5.5488687,0.017431594,,16.87873,-13.835313,39.13324,22.427599,6.8338623,-123271.74,,67.82057,31.249437,89.66826,0.99986225,0.77345717,14.578003,19.559596300125122,2040,0.07734572,102,,154.89128,3.6484084,1.5185419,1.7273813,14.578003,4.00590855563207
47.923897,0.0009158658,0.017431537,,29.154268,-13.845069,39.2209,29.155184,6.8031297,-119819.125,,0.024738602,5.369536e-09,0.024738602,0.99986225,0.7661205,14.578003,19.864752054214478,2060,0.07661205,103,,0.024740078,3.6684098,0.00024019484,1.0000596,14.578003,4.028160034103237
50.456726,3.4117906,0.017429508,,29.143171,-13.854732,39.31937,32.554962,6.773781,-118654.38,,94.55656,94.55656,94.556564,0.99986225,0.7659884,14.578003,20.152668237686157,2080,0.076598845,104,,94.598206,3.7508495,0.9095981,1.0004404,14.578003,4.1209595739562985
53.592537,2.7535312,0.017426467,,24.559587,-13.864301,39.451992,27.313118,6.7451973,-117248.17,,63.489292,63.489292,64.601654,0.99986225,0.7649241,14.578003,20.43959379196167,2100,0.076492414,105,,76.69209,3.7725363,0.73040086,1.1871537,14.578003,4.1429567778709036
47.50849,3.203687,0.017426634,,19.14173,-13.873779,39.524197,22.345417,6.717207,-116039.61,,48.728348,48.728348,59.04832,0.99986225,0.7645849,14.578003,20.730472803115845,2120,0.07645849,106,,89.94032,3.7781813,0.84849364,1.5231647,14.578003,4.149595059261459
51.332394,2.3350348,0.017425885,,18.279692,-13.883169,39.632027,20.614727,6.6898184,-114208.29,,37.89167,2.8438597,40.975334,0.99986225,0.76197565,14.578003,21.0259211063385,2140,0.076197565,107,,65.35542,3.7865722,0.61079836,1.5949943,14.578003,4.159285755655313
49.614883,5.6897583,0.017425794,,13.986085,-13.892471,39.720345,19.675842,6.663358,-112804.22,,41.549393,35.914547,76.74502,0.99986225,0.76075804,14.578003,21.320440530776978,2160,0.07607581,108,,159.98602,3.8322072,1.4813521,2.0846438,14.578003,4.2105818069561955
49.944767,,0.017464783,,2.792639,-13.901689,39.81672,2.792639,6.637245,-144750.7,,,,1.0440306e-09,0.99986225,0.8617478,14.578003,21.61413812637329,2180,0.08617478,109,,1.09e-08,3.8169694,,10.440307,14.578003,4.19138355484875
-13.910292,,0.017464783,,2.7799163,-13.910821,39.319244,2.7799163,6.5991488,-143436.84,,,,1.0488089e-09,0.99986225,0.8617478,14.578003,21.892173767089844,2200,0.08617478,110,,1.1e-08,2.4467185,,10.488088,14.578003,2.6793383334103176
54.125294,1.4064765e-17,0.01746152,,2.7673657,-13.91987,39.44367,2.7673657,6.5607347,-139193.62,,6.685391e-16,6.685391e-16,1.0535655e-09,0.99986225,0.8536639,14.578003,22.139580011367798,2220,0.08536639,111,,1.1100001e-08,2.3352244,6.022875e-18,10.535654,14.578003,2.56434066555979
46.694016,,0.017524455,,2.7549837,-13.92884,39.49951,2.7549837,6.5242963,-671782.7,,,,1.0583006e-09,0.99986225,1.5876162,14.578003,22.416953086853027,2240,0.15876162,112,,1.12e-08,2.479611,,10.583005,14.578003,2.723924526532569
-13.937728,,0.017524455,,2.7427666,-13.937728,39.017803,2.7427666,6.467771,-665962.0,,,,1.0630147e-09,0.99986225,1.5876162,14.578003,22.704901456832886,2260,0.15876162,113,,1.13e-08,0.13689274,,10.630145,14.578003,0.13689274091289694
50.435024,,0.017524455,,29.156006,-13.946539,39.109222,29.156006,6.4110365,-660119.75,,57.00008,57.00008,57.00008,0.99986225,1.5876162,14.578003,22.953147649765015,2280,0.15876162,114,,57.00008,,0.5000007,1.0,14.578003,
48.0644,,0.017524455,,20.61641,-13.955273,39.181957,20.61641,6.3552885,-654379.06,,38.33335,38.33335,54.211544,0.99986225,1.5876162,14.578003,23.201470375061035,2300,0.15876162,115,,76.6667,,0.666667,1.4142135,14.578003,
50.642334,,0.017524455,,16.833227,-13.96393,39.277134,16.833227,6.3005013,-648737.4,,28.999956,28.999956,50.229397,0.99986225,1.5876162,14.578003,23.452521800994873,2320,0.15876162,116,,86.99987,,0.74999887,1.7320509,14.578003,
43.987785,,0.017524455,,14.578003,-13.972514,39.314606,14.578003,6.2466507,-643192.2,,23.400015,23.400015,46.80003,0.99986225,1.5876162,14.578003,23.70602059364319,2340,0.15876162,117,,93.60006,,0.8000005,2.0,14.578003,
47.68153,,1.3391398e-13,,2.6840281,-13.981025,39.38325,2.6840281,6.193713,-8.293731e+34,,,,1.0862782e-09,0.99986225,3109.0208,14.578003,23.962650299072266,2360,310.90207,118,,1.18e-08,,,10.86278,14.578003,
-13.989464,,1.3391398e-13,,2.6727269,-13.989464,38.926373,2.6727269,6.141665,-8.2276555e+34,,,,1.0908713e-09,0.99986225,3109.0208,14.578003,24.225550413131714,2380,310.90207,119,,1.19e-08,,,10.908711,14.578003,
inf,,1.3391398e-13,,2.6615672,-13.997832,inf,2.6615672,6.0904846,-8.1590915e+34,,,,1.0954452e-09,0.99986225,3109.0208,14.578003,24.485626220703125,2400,310.90207,120,,1.2e-08,,,10.954451,14.578003,
inf,,1.3391398e-13,,2.6505463,-14.006131,inf,2.6505463,6.04015,-8.091661e+34,,,,1.1000001e-09,0.99986225,3109.0208,14.578003,24.749443292617798,2420,310.90207,121,,1.21e-08,,,10.999999,14.578003,
inf,,1.3391398e-13,,2.639661,-14.014361,inf,2.639661,5.9906406,-8.025336e+34,,,,1.1045362e-09,0.99986225,3109.0208,14.578003,25.040316104888916,2440,310.90207,122,,1.22e-08,,,11.04536,14.578003,
inf,,1.3391398e-13,,2.6289086,-14.022525,inf,2.6289086,5.941936,-7.960089e+34,,,,1.1090537e-09,0.99986225,3109.0208,14.578003,25.3143310546875,2460,310.90207,123,,1.23e-08,,,11.090536,14.578003,
inf,,1.3391398e-13,,2.6182866,-14.030622,inf,2.6182866,5.894017,-7.895895e+34,,,,1.1135529e-09,0.99986225,3109.0208,14.578003,25.585134744644165,2480,310.90207,124,,1.24e-08,,,11.135529,14.578003,
inf,,1.3391398e-13,,2.6077929,-14.038654,inf,2.6077929,5.846865,-7.832728e+34,,,,1.1180341e-09,0.99986225,3109.0208,14.578003,25.853153944015503,2500,310.90207,125,,1.25e-08,,,11.180339,14.578003,
inf,,1.3391398e-13,,2.5974238,-14.046622,inf,2.5974238,5.800462,-7.7705635e+34,,,,1.1224973e-09,0.99986225,3109.0208,14.578003,26.12699031829834,2520,310.90207,126,,1.26e-08,,,11.224971,14.578003,
inf,,1.3391398e-13,,2.5871775,-14.054527,inf,2.5871775,5.7547884,-7.709378e+34,,,,1.1269429e-09,0.99986225,3109.0208,14.578003,26.397679090499878,2540,310.90207,127,,1.27e-08,,,11.269426,14.578003,
inf,,1.3391398e-13,,2.5770514,-14.06237,inf,2.5770514,5.7098293,-7.6491483e+34,,,,1.131371e-09,0.99986225,3109.0208,14.578003,26.68587350845337,2560,310.90207,128,,1.28e-08,,,11.313707,14.578003,
inf,,1.3391398e-13,,2.5670433,-14.070153,inf,2.5670433,5.665567,-7.5898525e+34,,,,1.1357818e-09,0.99986225,3109.0208,14.578003,26.96979784965515,2580,310.90207,129,,1.29e-08,,,11.357816,14.578003,
inf,,1.3391398e-13,,2.5571513,-14.077875,inf,2.5571513,5.621986,-7.531469e+34,,,,1.1401756e-09,0.99986225,3109.0208,14.578003,27.254855632781982,2600,310.90207,130,,1.3e-08,,,11.401752,14.578003,
inf,,1.3391398e-13,,2.547372,-14.085538,inf,2.547372,5.57907,-7.473977e+34,,,,1.1445525e-09,0.99986225,3109.0208,14.578003,27.549291610717773,2620,310.90207,131,,1.31e-08,,,11.445522,14.578003,
inf,,1.3391398e-13,,2.537705,-14.0931425,inf,2.537705,5.536804,-7.417356e+34,,,,1.1489126e-09,0.99986225,3109.0208,14.578003,27.84257984161377,2640,310.90207,132,,1.32e-08,,,11.489124,14.578003,
inf,,1.3391398e-13,,2.5281465,-14.10069,inf,2.5281465,5.495174,-7.361586e+34,,,,1.1532564e-09,0.99986225,3109.0208,14.578003,28.125499963760376,2660,310.90207,133,,1.33e-08,,,11.532561,14.578003,
inf,,1.3391398e-13,,2.5186954,-14.10818,inf,2.5186954,5.4541655,-7.306649e+34,,,,1.1575838e-09,0.99986225,3109.0208,14.578003,28.420562267303467,2680,310.90207,134,,1.34e-08,,,11.575836,14.578003,
inf,,1.3391398e-13,,2.5093498,-14.115615,inf,2.5093498,5.413764,-7.2525257e+34,,,,1.1618951e-09,0.99986225,3109.0208,14.578003,28.70689105987549,2700,310.90207,135,,1.35e-08,,,11.618949,14.578003,
inf,,1.3391398e-13,,2.500107,-14.122995,inf,2.500107,5.373957,-7.199198e+34,,,,1.1661905e-09,0.99986225,3109.0208,14.578003,29.00296974182129,2720,310.90207,136,,1.36e-08,,,11.661903,14.578003,
inf,,1.3391398e-13,,2.490966,-14.1303215,inf,2.490966,5.334731,-7.1466496e+34,,,,1.1704702e-09,0.99986225,3109.0208,14.578003,29.295477390289307,2740,310.90207,137,,1.37e-08,,,11.704699,14.578003,
inf,,1.3391398e-13,,2.4819243,-14.137594,inf,2.4819243,5.2960734,-7.094862e+34,,,,1.1747341e-09,0.99986225,3109.0208,14.578003,29.59354829788208,2760,310.90207,138,,1.38e-08,,,11.747339,14.578003,
inf,,1.3391398e-13,,2.4729803,-14.1448145,inf,2.4729803,5.2579722,-7.04382e+34,,,,1.1789827e-09,0.99986225,3109.0208,14.578003,29.89022469520569,2780,310.90207,139,,1.39e-08,,,11.789825,14.578003,
inf,,1.3391398e-13,,2.4641325,-14.151983,inf,2.4641325,5.2204156,-6.993507e+34,,,,1.1832161e-09,0.99986225,3109.0208,14.578003,30.24179744720459,2800,310.90207,140,,1.4e-08,,,11.832158,14.578003,
inf,,1.3391398e-13,,2.455379,-14.159101,inf,2.455379,5.183391,-6.9439077e+34,,,,1.1874344e-09,0.99986225,3109.0208,14.578003,30.54475474357605,2820,310.90207,141,,1.41e-08,,,11.874341,14.578003,
inf,,1.3391398e-13,,2.446718,-14.166167,inf,2.446718,5.1468883,-6.895007e+34,,,,1.1916377e-09,0.99986225,3109.0208,14.578003,30.85006308555603,2840,310.90207,142,,1.42e-08,,,11.916374,14.578003,
inf,,1.3391398e-13,,2.4381478,-14.173185,inf,2.4381478,5.110896,-6.84679e+34,,,,1.1958262e-09,0.99986225,3109.0208,14.578003,31.175020694732666,2860,310.90207,143,,1.43e-08,,,11.95826,14.578003,
inf,,1.3391398e-13,,2.4296675,-14.180154,inf,2.4296675,5.0754037,-6.799243e+34,,,,1.2000001e-09,0.99986225,3109.0208,14.578003,31.53056025505066,2880,310.90207,144,,1.44e-08,,,11.999999,14.578003,
inf,,1.3391398e-13,,2.421275,-14.187074,inf,2.421275,5.040401,-6.7523514e+34,,,,1.2041597e-09,0.99986225,3109.0208,14.578003,31.85909390449524,2900,310.90207,145,,1.4499999e-08,,,12.041592,14.578003,
inf,,1.3391398e-13,,2.4129686,-14.193947,inf,2.4129686,5.005878,-6.7061024e+34,,,,1.2083048e-09,0.99986225,3109.0208,14.578003,32.20145392417908,2920,310.90207,146,,1.4599999e-08,,,12.083044,14.578003,
inf,,1.3391398e-13,,2.4047472,-14.200773,inf,2.4047472,4.971824,-6.660483e+34,,,,1.2124357e-09,0.99986225,3109.0208,14.578003,32.54912066459656,2940,310.90207,147,,1.4699999e-08,,,12.124353,14.578003,
inf,,1.3391398e-13,,2.3966093,-14.207553,inf,2.3966093,4.938231,-6.61548e+34,,,,1.2165526e-09,0.99986225,3109.0208,14.578003,32.86658978462219,2960,310.90207,148,,1.47999994e-08,,,12.165524,14.578003,
inf,,1.3391398e-13,,2.3885536,-14.214287,inf,2.3885536,4.9050884,-6.5710803e+34,,,,1.2206557e-09,0.99986225,3109.0208,14.578003,33.18384552001953,2980,310.90207,149,,1.48999995e-08,,,12.206553,14.578003,
inf,,1.3391398e-13,,2.3805785,-14.220976,inf,2.3805785,4.872388,-6.527273e+34,,,,1.2247451e-09,0.99986225,3109.0208,14.578003,33.50296425819397,3000,310.90207,150,,1.5e-08,,,12.247446,14.578003,
inf,,1.3391398e-13,,2.3726823,-14.22762,inf,2.3726823,4.8401203,-6.484046e+34,,,,1.2288207e-09,0.99986225,3109.0208,14.578003,33.83934187889099,3020,310.90207,151,,1.51e-08,,,12.288204,14.578003,
inf,,1.3391398e-13,,2.3648648,-14.2342205,inf,2.3648648,4.808277,-6.4413883e+34,,,,1.232883e-09,0.99986225,3109.0208,14.578003,34.17712759971619,3040,310.90207,152,,1.52e-08,,,12.328825,14.578003,
inf,,1.3391398e-13,,2.357124,-14.240778,inf,2.357124,4.7768507,-6.3992874e+34,,,,1.2369319e-09,0.99986225,3109.0208,14.578003,34.62320518493652,3060,310.90207,153,,1.53e-08,,,12.369314,14.578003,
inf,,1.3391398e-13,,2.3494582,-14.247293,inf,2.3494582,4.745832,-6.3577337e+34,,,,1.2409676e-09,0.99986225,3109.0208,14.578003,35.031490087509155,3080,310.90207,154,,1.54e-08,,,12.409672,14.578003,
inf,,1.3391398e-13,,2.3418672,-14.253765,inf,2.3418672,4.715214,-6.316716e+34,,,,1.2449901e-09,0.99986225,3109.0208,14.578003,35.454710245132446,3100,310.90207,155,,1.55e-08,,,12.449898,14.578003,
inf,,1.3391398e-13,,2.334349,-14.260197,inf,2.334349,4.684988,-6.2762243e+34,,,,1.2489998e-09,0.99986225,3109.0208,14.578003,35.839176416397095,3120,310.90207,156,,1.56e-08,,,12.489994,14.578003,
inf,,1.3391398e-13,,2.326903,-14.266586,inf,2.326903,4.6551476,-6.236248e+34,,,,1.2529966e-09,0.99986225,3109.0208,14.578003,36.27250123023987,3140,310.90207,157,,1.57e-08,,,12.529962,14.578003,
inf,,1.3391398e-13,,2.3195276,-14.272936,inf,2.3195276,4.6256847,-6.196778e+34,,,,1.2569806e-09,0.99986225,3109.0208,14.578003,36.675119400024414,3160,310.90207,158,,1.58e-08,,,12.569803,14.578003,
inf,,1.3391398e-13,,2.3122218,-14.279244,inf,2.3122218,4.596592,-6.157805e+34,,,,1.2609521e-09,0.99986225,3109.0208,14.578003,37.09358549118042,3180,310.90207,159,,1.59e-08,,,12.609519,14.578003,
inf,,1.3391398e-13,,2.304985,-14.285514,inf,2.304985,4.5678635,-6.119319e+34,,,,1.2649113e-09,0.99986225,3109.0208,14.578003,37.512791872024536,3200,310.90207,160,,1.6e-08,,,12.649108,14.578003,
inf,,1.3391398e-13,,2.2978156,-14.291745,inf,2.2978156,4.5394917,-6.0813106e+34,,,,1.268858e-09,0.99986225,3109.0208,14.578003,37.88624620437622,3220,310.90207,161,,1.61e-08,,,12.688575,14.578003,
inf,,1.3391398e-13,,2.2907126,-14.297936,inf,2.2907126,4.5114703,-6.0437713e+34,,,,1.2727924e-09,0.99986225,3109.0208,14.578003,38.238680601119995,3240,310.90207,162,,1.62e-08,,,12.72792,14.578003,
inf,,1.3391398e-13,,2.2836752,-14.3040905,inf,2.2836752,4.4837923,-6.006693e+34,,,,1.2767147e-09,0.99986225,3109.0208,14.578003,38.627180337905884,3260,310.90207,163,,1.63e-08,,,12.767143,14.578003,
inf,,1.3391398e-13,,2.2767022,-14.310206,inf,2.2767022,4.4564524,-5.970067e+34,,,,1.280625e-09,0.99986225,3109.0208,14.578003,39.04447793960571,3280,310.90207,164,,1.64e-08,,,12.806246,14.578003,
inf,,1.3391398e-13,,2.2697923,-14.316286,inf,2.2697923,4.4294434,-5.933885e+34,,,,1.2845235e-09,0.99986225,3109.0208,14.578003,39.52009844779968,3300,310.90207,165,,1.65e-08,,,12.84523,14.578003,
inf,,1.3391398e-13,,2.2629452,-14.322329,inf,2.2629452,4.40276,-5.8981386e+34,,,,1.28841e-09,0.99986225,3109.0208,14.578003,39.980793476104736,3320,310.90207,166,,1.66e-08,,,12.884097,14.578003,
inf,,1.3391398e-13,,2.2561598,-14.328334,inf,2.2561598,4.376396,-5.86282e+34,,,,1.292285e-09,0.99986225,3109.0208,14.578003,40.38018560409546,3340,310.90207,167,,1.67e-08,,,12.922846,14.578003,
inf,,1.3391398e-13,,2.249435,-14.334305,inf,2.249435,4.350346,-5.8279226e+34,,,,1.2961483e-09,0.99986225,3109.0208,14.578003,40.740150928497314,3360,310.90207,168,,1.68e-08,,,12.961479,14.578003,
inf,,1.3391398e-13,,2.2427702,-14.34024,inf,2.2427702,4.3246045,-5.7934376e+34,,,,1.3000002e-09,0.99986225,3109.0208,14.578003,41.15613508224487,3380,310.90207,169,,1.69e-08,,,12.999997,14.578003,
inf,,1.3391398e-13,,2.236164,-14.346139,inf,2.236164,4.2991657,-5.7593586e+34,,,,1.3038407e-09,0.99986225,3109.0208,14.578003,41.52954125404358,3400,310.90207,170,,1.7e-08,,,13.038403,14.578003,
inf,,1.3391398e-13,,2.229616,-14.352004,inf,2.229616,4.2740245,-5.725678e+34,,,,1.3076699e-09,0.99986225,3109.0208,14.578003,41.98995327949524,3420,310.90207,171,,1.71e-08,,,13.0766945,14.578003,
inf,,1.3391398e-13,,2.223125,-14.357835,inf,2.223125,4.2491755,-5.6923895e+34,,,,1.3114879e-09,0.99986225,3109.0208,14.578003,42.425838232040405,3440,310.90207,172,,1.72e-08,,,13.114875,14.578003,
inf,,1.3391398e-13,,2.2166905,-14.363632,inf,2.2166905,4.2246137,-5.6594855e+34,,,,1.3152949e-09,0.99986225,3109.0208,14.578003,42.9041805267334,3460,310.90207,173,,1.73e-08,,,13.152944,14.578003,
inf,,1.3391398e-13,,2.2103114,-14.369396,inf,2.2103114,4.200334,-5.62696e+34,,,,1.3190907e-09,0.99986225,3109.0208,14.578003,43.37565231323242,3480,310.90207,174,,1.74e-08,,,13.190905,14.578003,
inf,,1.3391398e-13,,2.2039871,-14.375127,inf,2.2039871,4.1763325,-5.5948056e+34,,,,1.3228758e-09,0.99986225,3109.0208,14.578003,43.83396816253662,3500,310.90207,175,,1.75e-08,,,13.228755,14.578003,
inf,,1.3391398e-13,,2.1977172,-14.380824,inf,2.1977172,4.152603,-5.563017e+34,,,,1.3266501e-09,0.99986225,3109.0208,14.578003,44.62096858024597,3520,310.90207,176,,1.76e-08,,,13.266497,14.578003,
inf,,1.3391398e-13,,2.1915,-14.38649,inf,2.1915,4.1291423,-5.5315875e+34,,,,1.3304137e-09,0.99986225,3109.0208,14.578003,45.25700831413269,3540,310.90207,177,,1.77e-08,,,13.304132,14.578003,
inf,,1.3391398e-13,,2.1853352,-14.392124,inf,2.1853352,4.1059446,-5.500511e+34,,,,1.3341666e-09,0.99986225,3109.0208,14.578003,45.745580196380615,3560,310.90207,178,,1.78e-08,,,13.341662,14.578003,
inf,,1.3391398e-13,,2.1792223,-14.397726,inf,2.1792223,4.0830064,-5.469782e+34,,,,1.337909e-09,0.99986225,3109.0208,14.578003,46.21173357963562,3580,310.90207,179,,1.79e-08,,,13.3790865,14.578003,
inf,,1.3391398e-13,,2.1731606,-14.403297,inf,2.1731606,4.060323,-5.439394e+34,,,,1.3416409e-09,0.99986225,3109.0208,14.578003,46.69528651237488,3600,310.90207,180,,1.8e-08,,,13.416407,14.578003,
inf,,1.3391398e-13,,2.1671493,-14.408837,inf,2.1671493,4.0378904,-5.4093424e+34,,,,1.3453626e-09,0.99986225,3109.0208,14.578003,47.19222664833069,3620,310.90207,181,,1.81e-08,,,13.453622,14.578003,
inf,,1.3391398e-13,,2.1611874,-14.414347,inf,2.1611874,4.015704,-5.379621e+34,,,,1.349074e-09,0.99986225,3109.0208,14.578003,47.69019651412964,3640,310.90207,182,,1.82e-08,,,13.490735,14.578003,
inf,,1.3391398e-13,,2.1552742,-14.4198265,inf,2.1552742,3.9937603,-5.350224e+34,,,,1.3527751e-09,0.99986225,3109.0208,14.578003,48.17563533782959,3660,310.90207,183,,1.83e-08,,,13.527747,14.578003,
inf,,1.3391398e-13,,2.1494095,-14.425276,inf,2.1494095,3.9720552,-5.3211466e+34,,,,1.3564662e-09,0.99986225,3109.0208,14.578003,48.65589761734009,3680,310.90207,184,,1.84e-08,,,13.564658,14.578003,
inf,,1.3391398e-13,,2.1435926,-14.4306965,inf,2.1435926,3.9505847,-5.292384e+34,,,,1.3601472e-09,0.99986225,3109.0208,14.578003,49.14170050621033,3700,310.90207,185,,1.85e-08,,,13.601469,14.578003,
inf,,1.3391398e-13,,2.1378222,-14.436087,inf,2.1378222,3.929345,-5.26393e+34,,,,1.3638183e-09,0.99986225,3109.0208,14.578003,49.630438804626465,3720,310.90207,186,,1.86e-08,,,13.638181,14.578003,
inf,,1.3391398e-13,,2.1320987,-14.441449,inf,2.1320987,3.9083323,-5.2357807e+34,,,,1.3674796e-09,0.99986225,3109.0208,14.578003,50.11596059799194,3740,310.90207,187,,1.87e-08,,,13.674792,14.578003,
inf,,1.3391398e-13,,2.1264205,-14.446782,inf,2.1264205,3.8875434,-5.2079306e+34,,,,1.3711311e-09,0.99986225,3109.0208,14.578003,50.631410360336304,3760,310.90207,188,,1.88e-08,,,13.711308,14.578003,
inf,,1.3391398e-13,,2.1207876,-14.452087,inf,2.1207876,3.8669744,-5.1803755e+34,,,,1.3747729e-09,0.99986225,3109.0208,14.578003,51.15269494056702,3780,310.90207,189,,1.89e-08,,,13.7477255,14.578003,
inf,,1.3391398e-13,,2.1151993,-14.457364,inf,2.1151993,3.8466218,-5.1531106e+34,,,,1.3784051e-09,0.99986225,3109.0208,14.578003,51.8023567199707,3800,310.90207,190,,1.9e-08,,,13.784047,14.578003,
inf,,1.3391398e-13,,2.1096547,-14.462614,inf,2.1096547,3.8264825,-5.126131e+34,,,,1.3820276e-09,0.99986225,3109.0208,14.578003,52.29616689682007,3820,310.90207,191,,1.91e-08,,,13.820273,14.578003,
inf,,1.3391398e-13,,2.1041539,-14.467835,inf,2.1041539,3.806553,-5.099432e+34,,,,1.3856408e-09,0.99986225,3109.0208,14.578003,52.816009283065796,3840,310.90207,192,,1.92e-08,,,13.856404,14.578003,
inf,,1.3391398e-13,,2.0986953,-14.473031,inf,2.0986953,3.7868297,-5.0730104e+34,,,,1.3892445e-09,0.99986225,3109.0208,14.578003,53.242998123168945,3860,310.90207,193,,1.93e-08,,,13.892443,14.578003,
inf,,1.3391398e-13,,2.0932794,-14.478199,inf,2.0932794,3.7673101,-5.0468607e+34,,,,1.392839e-09,0.99986225,3109.0208,14.578003,53.64837145805359,3880,310.90207,194,,1.94e-08,,,13.928387,14.578003,
inf,,1.3391398e-13,,2.0879052,-14.48334,inf,2.0879052,3.7479906,-5.0209793e+34,,,,1.3964241e-09,0.99986225,3109.0208,14.578003,54.17200779914856,3900,310.90207,195,,1.95e-08,,,13.964239,14.578003,
inf,,1.3391398e-13,,2.082572,-14.488455,inf,2.082572,3.7288682,-4.9953624e+34,,,,1.4000001e-09,0.99986225,3109.0208,14.578003,54.71477174758911,3920,310.90207,196,,1.96e-08,,,13.999999,14.578003,
inf,,1.3391398e-13,,2.0772796,-14.493545,inf,2.0772796,3.70994,-4.970005e+34,,,,1.403567e-09,0.99986225,3109.0208,14.578003,55.27675104141235,3940,310.90207,197,,1.97e-08,,,14.035667,14.578003,
inf,,1.3391398e-13,,2.0720272,-14.498608,inf,2.0720272,3.6912029,-4.944904e+34,,,,1.4071249e-09,0.99986225,3109.0208,14.578003,55.8281683921814,3960,310.90207,198,,1.98e-08,,,14.071246,14.578003,
inf,,1.3391398e-13,,2.0668147,-14.503645,inf,2.0668147,3.6726542,-4.920055e+34,,,,1.4106737e-09,0.99986225,3109.0208,14.578003,56.37565064430237,3980,310.90207,199,,1.99e-08,,,14.106735,14.578003,
inf,,1.3391398e-13,,2.061641,-14.508657,inf,2.061641,3.6542907,-4.8954547e+34,,,,1.4142136e-09,0.99986225,3109.0208,14.578003,56.93234825134277,4000,310.90207,200,,2e-08,,,14.142135,14.578003,
