LQGmu1,DenMISELogLast,MISE,IWMax,TimestepsSoFar,Iteration,LQGmu01,IWMin,URet,IWLastEpisode,ReturnMax,ReturnMin,IWMean,IWFirstEpisode,target_sum_log_mean,LQGsigma,Bound,ReturnAbsMax,ReturnStepMax,DenMISELogFirst,TimeElapsed,ReturnLastEpisode,ReturnMean,DenMISEMeanLog
-0.2021674,21.185074,16.658901,1.6431458,4460,223,-0.020496259,,18.44953064534636,1.4357545,16.96181,,1.0014416,1.205676e-11,12.512368,0.11,16.658901,16.96181,0.9999985,16.502207,111.5321798324585,16.69066,16.459082,15.145818
-0.20296496,17.696083,16.672344,1.7650552,4480,224,-0.020579392,,18.53090126698699,1.6561468,16.96181,,1.0019945,7.946326e-12,12.470696,0.11,16.672344,16.96181,0.9999985,16.497732,112.33394193649292,16.764729,16.460445,15.157205
-0.20434843,17.067835,16.696697,1.9973972,4500,225,-0.020723661,,18.550120775216733,1.8720591,16.96181,,1.0030421,3.820915e-12,12.374825,0.11,16.696697,16.96181,0.9999985,16.493277,113.09103083610535,16.781374,16.46187,15.165701
-0.20462634,13.476,16.706215,2.0390196,4520,226,-0.020752653,,18.33448322428471,1.6379812,16.96181,,1.003581,3.3070985e-12,12.357606,0.11,16.706215,16.96181,0.9999985,16.488842,113.83729028701782,16.5749,16.462372,15.158234
-0.2048529,16.782722,16.716122,2.0713232,4540,227,-0.02077629,,18.369553925369324,1.6435627,16.96181,,1.0041409,2.9415177e-12,12.359471,0.11,16.716122,16.96181,0.9999985,16.484428,114.62388062477112,16.613071,16.463036,15.1654005
-0.20447122,12.3866005,16.709766,1.9922531,4560,228,-0.020736475,,18.17233391267232,1.435801,16.96181,,1.0039476,3.6255272e-12,12.394313,0.11,16.709766,16.96181,0.9999985,16.480032,115.42793154716492,16.421978,16.462854,15.153226
-0.2034722,14.919588,16.681732,1.8109698,4580,229,-0.020632278,,18.4088558919192,1.1296084,16.96181,,1.0025173,6.206099e-12,12.490678,0.11,16.681732,16.96181,0.9999985,16.475657,116.23508763313293,16.655918,16.4637,15.152218
-0.20274787,17.685171,16.66887,1.6870342,4600,230,-0.02055676,,18.481218112115766,1.2891985,16.96181,,1.0019039,9.153145e-12,12.574325,0.11,16.66887,16.96181,0.9999985,16.471298,117.04961609840393,16.719368,16.46481,15.163238
-0.20190799,16.641485,16.65566,1.5621186,4620,231,-0.020469226,,18.102280311492507,1.3015149,16.96181,,1.0014164,1.4316392e-11,12.660891,0.11,16.65566,16.96181,0.9999985,16.46696,118.00386762619019,16.35772,16.464348,15.169641
-0.2035984,13.138678,16.673634,1.8159575,4640,232,-0.020645436,,18.60991527253422,1.7878566,16.96181,,1.0019794,5.879135e-12,12.527489,0.11,16.673634,16.96181,0.9999985,16.46264,118.92385053634644,16.84336,16.46598,15.160889
-0.2035984,17.532648,16.678263,1.8096198,4660,233,-0.020645436,,18.498182542786925,1.5086178,16.96181,,1.0022256,5.9044644e-12,12.550735,0.11,16.678263,16.96181,0.9999985,16.45834,119.75120043754578,16.736347,16.46714,15.171072
-0.20297134,15.704195,16.668148,1.7016122,4680,234,-0.020580057,,18.424046501544726,1.3142697,16.96181,,1.0017761,8.273106e-12,12.616661,0.11,16.668148,16.96181,0.9999985,16.454056,120.55792927742004,16.662094,16.467974,15.173357
-0.20232122,15.761569,16.661364,1.5968316,4700,235,-0.020512288,,18.417062847560953,1.3455483,16.96181,,1.0015312,1.1716099e-11,12.683359,0.11,16.661364,16.96181,0.9999985,16.449793,121.40059638023376,16.657606,16.46878,15.175862
-0.20183043,16.08925,16.65925,1.5341766,4720,236,-0.02046114,,18.47233572171381,1.388826,16.96181,,1.0015041,1.5235186e-11,12.737719,0.11,16.65925,16.96181,0.9999985,16.445545,122.25506925582886,16.713408,16.469818,15.179737
-0.20267269,20.268475,16.668991,1.6420147,4740,237,-0.020548921,,18.418802844598215,1.5852997,16.96181,,1.0018718,9.814218e-12,12.705148,0.11,16.668991,16.96181,0.9999985,16.441319,123.12607407569885,16.659649,16.47062,15.201209
-0.20246434,20.628428,16.670387,1.6058693,4760,238,-0.02052721,,18.345656575632177,1.444652,16.96181,,1.0020276,1.1002373e-11,12.756426,0.11,16.670387,16.96181,0.9999985,16.437107,123.98945140838623,16.593561,16.471134,15.224017
-0.20213827,18.492191,16.669727,1.5547469,4780,239,-0.020493224,,18.520938542174456,1.3982885,16.96181,,1.0020298,1.3121633e-11,12.807256,0.11,16.669727,16.96181,0.9999985,16.432915,124.8507719039917,16.75768,16.472334,15.237697
-0.20152976,17.269148,16.664606,1.4937332,4800,240,-0.020429812,,18.194409057906185,1.3617818,16.96181,,1.0019395,1.8142269e-11,12.873757,0.11,16.664606,16.96181,0.9999985,16.42874,125.73319911956787,16.445417,16.472221,15.246167
-0.20059888,15.292931,16.656916,1.4519516,4820,241,-0.020332843,,18.242930186020455,1.330325,16.96181,,1.0017515,2.9632612e-11,12.9544525,0.11,16.656916,16.96181,0.9999985,16.424582,126.66529989242554,16.505362,16.472359,15.246366
-0.20129529,20.48483,16.661463,1.4718168,4840,242,-0.020405384,,18.54375533134834,1.4686171,16.96181,,1.0017978,2.0684728e-11,12.935414,0.11,16.661463,16.96181,0.9999985,16.42044,127.55953216552734,16.780708,16.473633,15.268015
-0.20022233,15.3574705,16.64438,1.4445362,4860,243,-0.02029363,,17.934239484659592,1.2224746,16.96181,,1.0011722,3.6341277e-11,13.024908,0.11,16.64438,16.96181,0.9999985,16.416317,128.40178418159485,16.195635,16.47249,15.268388
-0.20041417,14.76524,16.647642,1.443008,4880,244,-0.020313606,,18.39915933053654,1.4308324,16.96181,,1.0013148,3.3028517e-11,13.019633,0.11,16.647642,16.96181,0.9999985,16.41221,129.4518587589264,16.639095,16.473173,15.266328
-0.2000213,20.463697,16.65015,1.4403405,4900,245,-0.020272696,,18.455349843061814,1.4157968,16.96181,,1.0015432,4.0669496e-11,13.079624,0.11,16.65015,16.96181,0.9999985,16.40812,130.41107058525085,16.697014,16.474085,15.287541
-0.19934715,18.422302,16.651333,1.4582851,4920,246,-0.020202512,,18.03855327745886,1.4413877,16.96181,,1.0019034,5.7871954e-11,13.150197,0.11,16.651333,16.96181,0.9999985,16.404047,131.27190566062927,16.296928,16.473366,15.300288
-0.20035854,16.259907,16.647167,1.4350468,4940,247,-0.020307815,,18.466359326598756,1.3576919,16.96181,,1.0013617,3.4415634e-11,13.092653,0.11,16.647167,16.96181,0.9999985,16.39999,132.1432228088379,16.704517,16.4743,15.304179
-0.19967648,16.203896,16.648413,1.4412873,4960,248,-0.020236794,,18.19238785116592,1.4234786,16.96181,,1.0016743,4.9216194e-11,13.154639,0.11,16.648413,16.96181,0.9999985,16.395948,133.01309442520142,16.453606,16.474218,15.30781
-0.19919062,5.993869,16.651836,1.456063,4980,249,-0.020186218,,18.265539834237792,1.4393656,16.96181,,1.0020454,6.350126e-11,13.1608095,0.11,16.651836,16.96181,0.9999985,16.391926,133.95480036735535,16.512814,16.474373,15.270408
-0.19862132,16.099527,16.657694,1.4824128,5000,250,-0.020126967,,18.360731589406658,1.4706662,16.96181,,1.002549,8.5437574e-11,13.212508,0.11,16.657694,16.96181,0.9999985,16.387917,135.0698893070221,16.611685,16.474922,15.273729
-0.1325613,16.193764,17.119081,5.1463933,5020,251,-0.013333817,,18.525631769434845,0.0007549637,16.96181,,1.0602399,1.3522569,11.389003,0.11,17.119081,16.96181,0.9999985,16.383924,135.99038696289062,16.763968,16.476072,15.277402
-0.1325613,15.732,17.040169,5.06308,5040,252,-0.013333817,,18.27971720915744,2.7877588,16.96181,,1.0551095,1.3503677,11.410304,0.11,17.040169,16.96181,0.9999985,16.385323,136.9596302509308,16.532644,16.476297,15.279421
-0.1325613,16.710371,16.83084,4.9830537,5060,253,-0.013333817,,18.125915583603852,0.7107785,16.96181,,1.0421274,1.3485017,11.429904,0.11,16.83084,16.96181,0.9999985,16.386705,137.8262300491333,16.383572,16.47593,15.28527
-0.1325613,16.973974,16.842485,4.906126,5080,254,-0.013333817,,18.088342385799997,4.0227966,16.96181,,1.0426652,1.3466536,11.4572115,0.11,16.842485,16.96181,0.9999985,16.388077,138.65648865699768,16.356245,16.475458,15.292062
-0.1346981,15.5005045,16.752562,5.3847394,5100,255,-0.01355134,,18.160415105126848,2.3975008,16.96181,,1.0356417,0.92115885,11.756504,0.11,16.752562,16.96181,0.9999985,16.389435,139.63192439079285,16.418386,16.475235,15.293025
-0.13462578,14.516654,16.51283,5.276371,5120,256,-0.0135439765,,18.370779981064274,0.049673006,16.96181,,1.0208799,0.93376267,11.746365,0.11,16.51283,16.96181,0.9999985,16.389128,140.59739661216736,16.61613,16.475786,15.29011
-0.13407728,17.248596,16.504135,5.0562954,5140,257,-0.013488131,,17.57204357919058,3.6839502,16.96181,,1.0209694,1.031887,11.702445,0.11,16.504135,16.96181,0.9999985,16.38887,141.669668674469,15.865544,16.473412,15.297791
-0.13345183,18.083075,16.485617,4.824475,5160,258,-0.013424458,,17.85033436108356,3.405622,16.96181,,1.0202599,1.15323,11.650663,0.11,16.485617,16.96181,0.9999985,16.388992,142.61926889419556,16.127085,16.472069,15.308648
-0.1329051,16.263044,16.473232,4.619475,5180,259,-0.013368806,,17.827426229030582,3.4317567,16.96181,,1.0198982,1.2677137,11.6013565,0.11,16.473232,16.96181,0.9999985,16.389584,143.55624270439148,16.099636,16.47063,15.312391
