LQGmu01,ReturnMin,LQGmu1,IWMean,IWMin,ReturnLastEpisode,DenMISELogFirst,ReturnStepMax,TimestepsSoFar,LQGsigma,IWLastEpisode,DenMISELogLast,ReturnMean,TimeElapsed,ReturnMax,Bound,ReturnAbsMax,DenMISEMeanLog,URet,IWFirstEpisode,target_sum_log_mean,MISE,Iteration,IWMax
-0.016872594,,-0.1671584,0.98044527,,16.401836,18.23548,0.99999464,4540,0.11,3.992317,15.76846,16.01171,99.04090523719788,16.854479,16.107695,16.854479,15.2110195,18.145528523608224,1.6123533e-05,10.885192,16.107695,227,3.992317
-0.015254992,,-0.15138903,0.971156,,16.153044,18.231083,0.99999464,4560,0.11,3.023447,11.562696,16.012331,99.86649560928345,16.854479,15.82836,16.854479,15.194912,17.886576613599903,0.0028771749,13.15558,15.82836,228,3.841399
-0.015442143,,-0.15321758,0.9678238,,16.27359,18.226719,0.99999464,4580,0.11,0.9793087,14.508776,16.013472,100.70776438713074,16.854479,15.789504,16.854479,15.191775,17.998163605800798,0.0017001221,12.948733,15.789504,229,3.7231479
-0.015697334,,-0.15570919,0.96776336,,16.43123,18.22237,0.99999464,4600,0.11,1.7414565,17.174553,16.015287,101.63659739494324,16.854479,15.809755,16.854479,15.200244,18.17908245504607,0.0008039598,12.65908,15.809755,230,3.6090872
-0.016472796,,-0.16326848,0.9641976,,15.932197,18.218035,0.99999464,4620,0.11,1.2071416,16.021763,16.014927,102.37953567504883,16.854479,15.806656,16.854479,15.203646,17.648054063510486,6.666507e-05,11.59082,15.806656,231,3.6192
-0.020076338,,-0.19813475,0.8384531,,16.640163,18.213715,0.99999464,4640,0.11,12.1345825,12.922779,16.017622,103.08848428726196,16.854479,13.9366455,16.854479,15.193645,18.39510575981695,1.7657154e-11,4.095328,13.9366455,232,24.021639
-0.020047145,,-0.19785416,0.83669484,,16.661757,18.209414,0.99999464,4660,0.11,8.108985,15.74643,16.020386,103.8809118270874,16.854479,13.905801,16.854479,15.195246,18.420630819609563,2.0464616e-11,4.2292814,13.905801,233,21.709587
-0.020019637,,-0.19758976,0.8196544,,16.636997,18.205132,0.99999464,4680,0.11,3.681583,14.669239,16.023022,104.66738939285278,16.854479,13.620147,16.854479,15.19223,18.397803926236442,2.3516427e-11,4.3496284,13.620147,234,19.810059
-0.019993715,,-0.19734053,0.80909514,,16.632723,18.200867,0.99999464,4700,0.11,4.3231754,14.585177,16.025618,105.53868794441223,16.854479,13.442502,16.854479,15.188819,18.39106659390332,2.6807011e-11,4.4651065,13.442502,235,18.22249
-0.019969048,,-0.19710332,0.8047315,,16.689133,18.19662,0.99999464,4720,0.11,5.0909834,14.784644,16.028427,106.45653414726257,16.854479,13.369351,16.854479,15.186246,18.44684897061603,3.036468e-11,4.577866,13.369351,236,16.875372
-0.019930765,,-0.19673522,0.87177473,,16.636168,18.192392,0.99999464,4740,0.11,21.055645,17.62557,16.030993,107.32580995559692,16.854479,14.482664,16.854479,15.195667,18.394107693876105,3.6740423e-11,4.7415333,14.482664,237,21.055645
-0.019894678,,-0.19638819,0.8779714,,16.561014,18.188183,0.99999464,4760,0.11,8.228793,18.888441,16.03322,108.11432838439941,16.854479,14.581312,16.854479,15.210586,18.310966250319034,4.3960204e-11,4.8993044,14.581312,238,19.076765
-0.019861082,,-0.19606498,0.87464195,,16.730457,18.183989,0.99999464,4780,0.11,5.485888,17.124037,16.036137,108.8171136379242,16.854479,14.52651,16.854479,15.218027,18.49232704084653,5.19446e-11,5.040249,14.52651,239,17.439404
-0.019830165,,-0.1957676,0.86683375,,16.407784,18.179813,0.99999523,4800,0.11,3.9022942,16.205322,16.037685,109.5268611907959,16.854479,14.391447,16.854479,15.22157,18.154628043008344,6.056478e-11,5.1679688,14.391447,240,16.066942
-0.019801283,,-0.19548972,0.8535459,,16.464485,18.175655,0.99999523,4820,0.11,2.0893095,14.808849,16.039455,110.26467561721802,16.854479,14.167604,16.854479,15.219261,18.198910117439492,6.99027e-11,5.281124,14.167604,241,14.898231
-0.019762686,,-0.19511832,0.89027834,,16.756947,18.171515,0.99999523,4840,0.11,13.441677,18.249767,16.042421,111.11428618431091,16.854479,14.783791,16.854479,15.231141,18.518790172777738,8.450858e-11,5.438512,14.783791,242,13.807603
-0.01972659,,-0.19477095,0.87333447,,16.15209,18.16739,0.99999523,4860,0.11,1.0220199,15.509691,16.042871,111.93898606300354,16.854479,14.497934,16.854479,15.231794,17.888018320225562,1.00892655e-10,5.566302,14.497934,243,12.867058
-0.019689344,,-0.19441244,0.88738954,,16.613167,18.163284,0.99999523,4880,0.11,8.061926,13.026589,16.04521,112.74607872962952,16.854479,14.729048,16.854479,15.222199,18.372089613400128,1.2105895e-10,5.6938534,14.729048,244,12.02599
-0.019654352,,-0.19407558,0.88515115,,16.667822,18.159195,0.99999523,4900,0.11,4.0329604,19.424734,16.04775,113.56890988349915,16.854479,14.690581,16.854479,15.238855,18.424348734580963,1.436295e-10,5.8379793,14.690581,245,11.289402
-0.019621816,,-0.19376238,0.87971324,,16.253735,18.15512,0.99999523,4920,0.11,2.9712183,17.683384,16.048588,114.57845306396484,16.854479,14.59391,16.854479,15.248293,17.992692412799624,1.6835348e-10,5.966602,14.59391,246,10.641885
-0.019574,,-0.19330195,0.90698427,,16.678638,18.151064,0.99999523,4940,0.11,10.362939,14.122032,16.05114,115.63664722442627,16.854479,15.04715,16.854479,15.243215,18.43904302114466,2.1205698e-10,6.1199846,15.04715,247,10.362939
-0.019531185,,-0.19288959,0.9028782,,16.404312,18.147024,0.99999523,4960,0.11,3.1553738,15.395636,16.052563,116.40026211738586,16.854479,14.973808,16.854479,15.243422,18.139453892785887,2.60659e-10,6.260306,14.973808,248,9.684179
-0.019491691,,-0.19250914,0.9014166,,16.472952,18.143,0.9999986,4980,0.11,3.5313766,5.087908,16.054253,117.1228837966919,16.854479,14.945292,16.854479,15.202217,18.22353469429838,3.1521877e-10,6.3506136,14.945292,249,9.093307
-0.01945514,,-0.19215703,0.8989095,,16.570427,18.138992,0.9999986,5000,0.11,3.0566545,15.360149,16.056316,117.90275573730469,16.854479,14.90109,16.854479,15.202428,18.316747965351997,3.757479e-10,6.4737124,14.90109,250,8.574791
-0.019415166,,-0.19177188,0.9131435,,16.735374,18.135,0.9999986,5020,0.11,6.931387,14.544058,16.059021,118.63509488105774,16.854479,15.13881,16.854479,15.199376,18.495595770395475,4.5489787e-10,6.60321,15.13881,251,8.079937
-0.019369094,,-0.19132788,0.9275481,,16.775026,18.131023,0.9999986,5040,0.11,6.9128766,17.554731,16.061863,119.25529313087463,16.854479,15.380061,16.854479,15.208352,18.540747399383196,5.662451e-10,6.7566705,15.380061,252,7.591137
-0.019295111,,-0.19061479,0.943281,,16.759653,18.127064,0.9999986,5060,0.11,6.869836,14.3734045,16.064621,119.99798035621643,16.854479,15.641358,16.854479,15.204741,18.523627573509913,8.0152746e-10,6.956785,15.641358,253,7.024726
-0.019223168,,-0.18992116,0.950056,,16.782185,18.12312,0.9999986,5080,0.11,5.0161047,16.724947,16.067446,120.73716831207275,16.854479,15.753001,16.854479,15.210478,18.54376493792201,1.1216434e-09,7.1572533,15.753001,254,6.5597773
-0.019097755,,-0.18871151,0.96259457,,16.784786,18.11919,0.9999986,5100,0.11,5.7236404,14.295119,16.07026,121.48841404914856,16.854479,15.957907,16.854479,15.206669,18.549347830438013,1.9995607e-09,7.4590826,15.957907,255,5.954335
-0.018606562,,-0.18396848,0.97178566,,16.8856,18.115276,0.9999986,5120,0.11,2.6717424,9.759384,16.073444,122.2550208568573,16.8856,16.082844,16.8856,15.185222,18.65317290832157,1.7936747e-08,8.471074,16.082844,256,4.7376537
-0.018369159,,-0.181673,0.97681564,,16.37853,18.111376,0.9999986,5140,0.11,3.7473063,17.33705,16.07463,123.22777080535889,16.8856,16.147123,16.8856,15.193467,18.122549766191348,5.0131003e-08,8.966624,16.147123,257,4.304215
-0.018177414,,-0.17981757,0.97995234,,16.556202,18.107492,0.9999986,5160,0.11,3.1423469,18.214401,16.076498,124.31389355659485,16.8856,16.18594,16.8856,15.20507,18.308076610016194,1.1312937e-07,9.362081,16.18594,258,4.0839334
-0.017989459,,-0.17799759,0.9849076,,16.496609,18.103624,0.9999986,5180,0.11,3.431076,16.283428,16.078121,125.34107947349548,16.8856,16.254528,16.8856,15.209141,18.250287610096905,2.475003e-07,9.730191,16.254528,259,3.9084992
-0.017808078,,-0.17624013,0.98061955,,16.418573,18.099771,0.9999986,5200,0.11,1.0231531,13.141155,16.079428,126.1111888885498,16.8856,16.170961,16.8856,15.201114,18.15832079474748,5.194208e-07,10.057212,16.170961,260,3.7824786
-0.01761927,,-0.17440951,0.98478764,,16.580734,18.095932,0.9999986,5220,0.11,3.0603588,15.171751,16.08135,126.8931188583374,16.8856,16.227797,16.8856,15.200913,18.33680325514097,1.106541e-06,10.396698,16.227797,261,3.6663418
-0.017403675,,-0.17231771,0.9898401,,16.287296,18.092108,0.9999986,5240,0.11,3.2136273,12.363123,16.082136,127.67186546325684,16.8856,16.294006,16.8856,15.190012,18.03263294079911,2.5727213e-06,10.754554,16.294006,262,3.564238
-0.017120572,,-0.1695686,0.9949086,,16.358704,18.088299,0.9999986,5260,0.11,3.1948192,11.733773,16.083185,128.53428864479065,16.8856,16.356796,16.8856,15.176819,18.09706716626112,7.5365515e-06,11.193461,16.356796,263,3.4765332
-0.016808443,,-0.16653456,0.99936724,,16.165558,18.084503,0.9999986,5280,0.11,3.3425937,12.464501,16.0835,129.3774824142456,16.8856,16.405016,16.8856,15.166514,17.901205440312953,2.3602799e-05,11.646798,16.405016,264,3.4534976
-0.014851628,,-0.14744458,0.97719425,,16.37326,18.080723,0.9999986,5300,0.11,1.980935,13.154324,16.084593,130.24297308921814,16.8856,15.888716,16.8856,15.158907,18.11713974657078,0.0098349415,13.674652,15.888716,265,3.9797306
-0.015103729,,-0.1499104,0.9786306,,16.005106,18.076994,0.9999986,5320,0.11,1.9255258,17.203865,16.084293,131.4236969947815,16.8856,15.93299,16.8856,15.1665,17.722070896136554,0.0050828205,13.508303,15.93299,266,3.9776285
-0.015363766,,-0.15245193,0.98157924,,15.97334,18.073261,0.9999986,5340,0.11,2.2696419,20.214386,16.083878,132.9585313796997,16.8856,16.000944,16.8856,15.185314,17.690124793001278,0.0024808333,13.3241,16.000944,267,3.875702
-0.015635034,,-0.15510108,0.9803893,,16.183607,18.069532,0.9999986,5360,0.11,1.2661176,14.579273,16.08425,134.15255069732666,16.8856,16.003807,16.8856,15.182978,17.91451847552659,0.0011293944,13.082103,16.003807,268,3.6732538
-0.015836203,,-0.15706427,0.9848684,,16.429186,18.065811,0.9999986,5380,0.11,3.0851853,19.388409,16.085533,135.23191952705383,16.8856,16.09443,16.8856,15.198529,18.175561076981236,0.00061517354,12.909294,16.09443,269,3.5405438
-0.016144292,,-0.16006847,0.9886902,,16.322788,18.062103,0.9999986,5400,0.11,2.582488,18.802418,16.08641,136.26880717277527,16.8856,16.180613,16.8856,15.211809,18.058050850809664,0.00023257325,12.601554,16.180613,270,3.4487681
-0.017117621,,-0.16953991,0.9862351,,16.17141,18.058407,0.9999986,5420,0.11,3.1691015,18.902733,16.086727,137.47900891304016,16.8856,16.207533,16.8856,15.225379,17.89863351926923,7.8508365e-06,11.36898,16.207533,271,3.3208065
-0.01691229,,-0.16754435,0.99208283,,16.240845,18.054724,0.9999986,5440,0.11,3.1981206,9.491572,16.087292,138.50759482383728,16.8856,16.287094,16.8856,15.204238,17.970539373856145,1.6737833e-05,11.657035,16.287094,272,3.28914
-0.017467843,,-0.17294046,0.9802153,,16.655598,18.051054,0.9999986,5460,0.11,2.914795,16.272749,16.089373,139.36635041236877,16.8856,16.13271,16.8856,15.208114,18.418205996947307,2.092182e-06,10.863154,16.13271,273,3.3806665
-0.017302852,,-0.17133895,0.9857792,,16.59905,18.047398,0.9999986,5480,0.11,2.9189925,15.307384,16.091234,140.29261016845703,16.8856,16.214273,16.8856,15.208393,18.35700441318434,3.9561965e-06,11.13419,16.214273,274,3.3042688
-0.017120693,,-0.16956978,0.9828445,,16.01356,18.043755,0.9999986,5500,0.11,0.8316375,16.421509,16.090952,141.36114645004272,16.8856,16.151941,16.8856,15.212742,17.725080375877628,7.876297e-06,11.418675,16.151941,275,3.213646
-0.017422847,,-0.17250378,0.97810405,,16.591164,18.040125,0.9999986,5520,0.11,3.017237,15.960211,16.092762,142.25217390060425,16.8856,16.096817,16.8856,15.21538,18.3472539407589,2.5170843e-06,10.992731,16.096817,276,3.2875564
-0.017233294,,-0.17066349,0.9836009,,16.548798,18.036509,0.9999986,5540,0.11,2.933795,11.851853,16.09441,143.16565012931824,16.8856,16.174843,16.8856,15.203146,18.30541637700357,5.2044797e-06,11.281854,16.174843,277,3.1967697
-0.01703515,,-0.16873857,0.98613954,,16.217382,18.032906,0.9999986,5560,0.11,2.3290155,19.94829,16.094852,143.91229939460754,16.8856,16.200617,16.8856,15.220148,17.944358473292343,1.09252105e-05,11.597839,16.200617,278,3.1438937
-0.016664725,,-0.16513653,0.99226123,,16.581379,18.029314,0.9999986,5580,0.11,2.8267734,11.121104,16.096596,145.06355237960815,16.8856,16.275803,16.8856,15.205397,18.33720823419027,4.146978e-05,12.091759,16.275803,279,3.1516986
-0.016622568,,-0.16472632,0.9890333,,16.681774,18.025736,0.9999986,5600,0.11,1.3594539,12.460566,16.098686,146.24203395843506,16.8856,16.22112,16.8856,15.195559,18.44598752899744,4.8220798e-05,12.1471195,16.22112,280,3.1375976
0.0031714153,,0.03170363,1.2439844e-21,,16.244352,18.022171,0.9999986,5620,0.11,,17.091331,16.099207,147.32855820655823,16.8856,1.9668957e-20,16.8856,15.202256,17.980243848188056,1.8042181e-35,-56.282864,1.9668957e-20,281,2.7945356e-19
0.0031701094,,0.03169058,1.0050775,,9.859868,18.01862,0.9999986,5640,0.11,283.43185,-18.39108,16.07708,148.37015295028687,16.8856,9.909931,16.8856,15.079592,10.797266181950206,1.8385683e-35,-56.116955,9.909931,282,283.43185
0.0031685943,,0.03167545,1.007422,,9.329607,18.01508,0.9999986,5660,0.11,142.40851,4.414105,16.053238,149.3182237148285,16.8856,9.666214,16.8856,15.040836,10.259417866850558,1.8781521e-35,-55.872215,9.666214,283,142.69188
0.0031670725,,0.031660248,1.010221,,9.275646,18.011553,0.9999986,5680,0.11,95.6458,9.748723,16.029373,150.4915554523468,16.8856,9.585585,16.8856,15.02156,10.195831807734221,1.9187202e-35,-55.611732,9.585585,284,95.75824
0.0031653831,,0.03164337,1.0121803,,9.335483,18.008038,0.9999986,5700,0.11,71.836975,6.4006057,16.005884,151.5321021080017,16.8856,9.565636,16.8856,14.990863,10.252338099433864,1.9639665e-35,-55.36435,9.565636,285,72.33521
0.0031633081,,0.031622633,1.013183,,9.180495,18.004534,0.9999986,5720,0.11,57.261276,10.842626,15.982019,152.66555428504944,16.8856,9.521148,16.8856,14.976023,10.083282364771406,2.0193954e-35,-55.10058,9.521148,286,58.359978
0.0031611957,,0.031601537,1.0161073,,9.159875,18.001043,0.9999986,5740,0.11,48.54907,11.410042,15.958249,153.72618913650513,16.8856,9.508682,16.8856,14.963333,10.065637129349057,2.0772285e-35,-54.836926,9.508682,287,49.036304
0.0031589197,,0.031578798,1.0180993,,9.245909,17.997566,0.9999986,5760,0.11,41.543488,11.402358,15.934941,154.70081996917725,16.8856,9.511366,16.8856,14.950762,10.153049856321621,2.1407973e-35,-54.574226,9.511366,288,42.39649
0.0031562962,,0.03155259,1.0189956,,9.135075,17.9941,0.9999986,5780,0.11,36.071106,13.916921,15.911413,156.2168369293213,16.8856,9.494122,16.8856,14.947019,10.037794563197254,2.2152677e-35,-54.302124,9.494122,289,37.46004
0.0031532424,,0.03152208,1.0197322,,9.126848,17.990646,0.9999986,5800,0.11,32.009018,15.869893,15.888019,157.36146450042725,16.8856,9.480346,16.8856,14.9500675,10.023895194177094,2.3039006e-35,-54.02187,9.480346,290,33.66862
0.0031499234,,0.03148892,1.0215913,,9.315604,17.987204,0.9999986,5820,0.11,29.23694,13.123642,15.865433,158.54997277259827,16.8856,9.49996,16.8856,14.94368,10.22297034419133,2.4034582e-35,-53.751022,9.49996,291,30.657295
0.0031461518,,0.031451244,1.0224884,,9.214638,17.983772,0.9999986,5840,0.11,26.318981,10.029973,15.842655,159.76701474189758,16.8856,9.501157,16.8856,14.9267645,10.120891244237749,2.5205713e-35,-53.489117,9.501157,292,28.234474
0.0031420633,,0.031410396,1.0242561,,9.155829,17.980354,0.9999986,5860,0.11,24.466076,14.624013,15.819833,160.9633994102478,16.8856,9.506707,16.8856,14.925661,10.052385708466236,2.65319e-35,-53.210884,9.506707,293,26.238983
0.00313768,,0.031366613,1.0261384,,9.121973,17.976946,0.9999986,5880,0.11,22.709637,17.777208,15.797051,162.16634106636047,16.8856,9.512393,16.8856,14.9353075,10.0164547343199,2.8023056e-35,-52.92158,9.512393,294,24.570456
0.0031318304,,0.03130817,1.022946,,9.120275,17.97355,0.9999986,5900,0.11,19.286419,13.205247,15.774419,163.3329849243164,16.8856,9.4738,16.8856,14.929408,10.015744000001044,3.010957e-35,-52.63789,9.4738,295,23.26253
0.0031262755,,0.031252682,1.0277519,,9.214076,17.970167,0.9999986,5920,0.11,20.699142,12.316345,15.752256,164.46790266036987,16.8856,9.5158205,16.8856,14.920542,10.12348272050815,3.2238842e-35,-52.361454,9.5158205,296,22.093838
0.0031207504,,0.031197479,1.0313504,,9.234671,17.966795,0.9999986,5940,0.11,19.228256,12.638215,15.730311,165.5860960483551,16.8856,9.548298,16.8856,14.912843,10.141688941002911,3.4505523e-35,-52.086273,9.548298,297,21.062172
0.0031155173,,0.031145195,1.0363011,,9.386535,17.963432,0.9999986,5960,0.11,18.73882,10.204209,15.709023,166.44849252700806,16.8856,9.602821,16.8856,14.897045,10.315175407244451,3.6804992e-35,-51.823635,9.602821,298,20.124863
0.0031094474,,0.031084554,1.0344328,,9.179753,17.960083,0.9999986,5980,0.11,15.574605,13.204779,15.687186,167.47657704353333,16.8856,9.581732,16.8856,14.891409,10.081741284292871,3.9641142e-35,-51.546352,9.581732,299,19.349018
0.0031018127,,0.031008283,1.0302037,,9.133558,17.956743,0.9999986,6000,0.11,13.787417,13.767452,15.66534,168.4580078125,16.8856,9.537644,16.8856,14.887689,10.031445462500306,4.348118e-35,-51.256516,9.537644,300,18.759275
0.0030932326,,0.030922564,1.030213,,9.182348,17.953417,0.9999986,6020,0.11,14.371786,11.841624,15.643802,169.57543659210205,16.8856,9.535369,16.8856,14.877585,10.080468739491739,4.8219324e-35,-50.967167,9.535369,301,18.285944
0.0030847974,,0.030838287,1.0343306,,9.137073,17.9501,0.9999986,6040,0.11,15.137404,16.835047,15.622258,171.1014313697815,16.8856,9.568694,16.8856,14.884087,10.035306635350901,5.3380036e-35,-50.6643,9.568694,302,17.841717
0.0030758441,,0.030748844,1.035787,,9.09603,17.946793,0.9999986,6060,0.11,13.696872,14.250897,15.6007185,172.11597204208374,16.8856,9.576335,16.8856,14.882032,9.990518151843936,5.944669e-35,-50.36807,9.576335,303,17.46565
0.0030676138,,0.030666616,1.0422623,,9.429807,17.943499,0.9999986,6080,0.11,14.9044695,13.430175,15.5804205,173.17303919792175,16.8856,9.646233,16.8856,14.8773,10.34278857224062,6.5643037e-35,-50.082165,9.646233,304,17.072584
0.0030600384,,0.03059093,1.0491853,,9.154856,17.940214,0.9999986,6100,0.11,14.679808,11.84239,15.559353,174.45502853393555,16.8856,9.706338,16.8856,14.867418,10.054890620272046,7.192995e-35,-49.80871,9.706338,305,16.669369
0.0030526281,,0.030516893,1.0535306,,9.185254,17.936941,0.9999986,6120,0.11,13.4777975,15.508451,15.538522,175.4763367176056,16.8856,9.744385,16.8856,14.869607,10.091806947787969,7.866459e-35,-49.526672,9.744385,306,16.287014
0.0030432108,,0.030422809,1.0420053,,9.095194,17.933678,0.9999986,6140,0.11,7.7887506,6.5734468,15.517533,176.5646369457245,16.8856,9.634935,16.8856,14.84269,9.992032867284777,8.8055145e-35,-49.26117,9.634935,307,16.047556
0.0030350084,,0.030340865,1.0514565,,9.206288,17.930426,0.9999986,6160,0.11,14.226339,14.595054,15.497042,177.59030079841614,16.8856,9.721375,16.8856,14.84196,10.118524359710337,9.717635e-35,-48.979347,9.721375,308,15.754287
0.003025713,,0.030247992,1.047336,,9.161801,17.927185,0.9999986,6180,0.11,9.457473,14.978151,15.476541,178.79079580307007,16.8856,9.681758,16.8856,14.842506,10.058800749805826,1.0860674e-34,-48.690666,9.681758,309,15.540302
0.0030177892,,0.030168824,1.0584197,,9.246549,17.923954,0.9999986,6200,0.11,14.168037,13.071223,15.456442,179.8486933708191,16.8856,9.785106,16.8856,14.836887,10.160783417112578,1.1945511e-34,-48.41973,9.785106,310,15.2647295
0.003009617,,0.030087177,1.0595233,,9.203029,17.920732,0.9999986,6220,0.11,10.698126,12.206876,15.436335,180.78853750228882,16.8856,9.794653,16.8856,14.828562,10.109776996006998,1.3175951e-34,-48.15222,9.794653,311,15.019705
0.0030014848,,0.030005928,1.0629575,,9.197934,17.917522,0.9999986,6240,0.11,11.176556,15.83971,15.416341,182.09830021858215,16.8856,9.825487,16.8856,14.831938,10.108957321378583,1.4525151e-34,-47.875,9.825487,312,14.787438
0.0029942917,,0.02993406,1.073536,,9.289791,17.914324,0.9999986,6260,0.11,13.3500395,14.263915,15.396767,183.1631133556366,16.8856,9.925809,16.8856,14.830269,10.219354911560679,1.5838397e-34,-47.61145,9.925809,313,14.521698
0.002986195,,0.029853163,1.0661206,,9.289057,17.911133,0.9999986,6280,0.11,7.251794,14.138342,15.3773155,184.34589648246765,16.8856,9.858949,16.8856,14.828246,10.1954719151332,1.7451437e-34,-47.34479,9.858949,314,14.316916
0.0029778532,,0.029769821,1.067109,,9.141826,17.907953,0.9999986,6300,0.11,9.642607,16.888735,15.357521,185.41512656211853,16.8856,9.865558,16.8856,14.834947,10.03895235720047,1.928179e-34,-47.068386,9.865558,315,14.135324
0.0029709265,,0.029700613,1.0818151,,9.38993,17.904783,0.9999986,6320,0.11,14.0591755,12.404386,15.338635,186.56778240203857,16.8856,10.008429,16.8856,14.827417,10.317763769036825,2.0957189e-34,-46.8178,10.008429,316,14.0591755
0.0029635674,,0.029627088,1.0790186,,9.158815,17.901625,0.9999986,6340,0.11,8.21421,17.36886,15.31914,187.6941578388214,16.8856,9.980731,16.8856,14.835645,10.058520642457268,2.2891054e-34,-46.55143,9.980731,317,13.854521
0.0029562723,,0.029554201,1.0826541,,9.285125,17.898476,0.9999986,6360,0.11,10.079359,13.039378,15.300165,188.75568675994873,16.8856,10.016038,16.8856,14.830198,10.194313577514581,2.498335e-34,-46.300255,10.016038,318,13.658171
0.0029480143,,0.029471686,1.0704842,,9.104239,17.895336,0.9999986,6380,0.11,4.641962,10.035416,15.280744,189.77443552017212,16.8856,9.902009,16.8856,14.815379,10.001182877820776,2.7570834e-34,-46.055084,9.902009,319,13.51729
0.0029389658,,0.029381284,1.0650568,,9.215753,17.892206,0.9999986,6400,0.11,6.4770193,12.900006,15.26179,190.7545304298401,16.8856,9.851975,16.8856,14.809568,10.113979681860075,3.0702627e-34,-45.79555,9.851975,320,13.41907
0.002929015,,0.02928186,1.0595908,,9.099008,17.889086,0.9999986,6420,0.11,6.182655,14.515985,15.242592,191.76413989067078,16.8856,9.799491,16.8856,14.808813,9.994229173267934,3.4546236e-34,-45.52597,9.799491,321,13.36539
0.0029198162,,0.029189952,1.068078,,9.260295,17.885975,0.9999986,6440,0.11,10.714718,14.676765,15.224012,192.8338041305542,16.8856,9.879249,16.8856,14.808547,10.164005829592694,3.8531764e-34,-45.2617,9.879249,322,13.278578
0.0029109188,,0.02910105,1.0737915,,9.298942,17.882874,0.9999986,6460,0.11,9.735934,11.030662,15.205669,193.870046377182,16.8856,9.934376,16.8856,14.79702,10.215986333216406,4.2824237e-34,-45.012947,9.934376,323,13.181189
0.0029014437,,0.029006377,1.0711237,,9.109083,17.879784,0.9999986,6480,0.11,6.791918,17.00882,15.1868515,194.96530151367188,16.8856,9.90757,16.8856,14.804033,10.004902712647079,4.790967e-34,-44.74405,9.90757,324,13.112431
0.0028913147,,0.028905176,1.0683635,,9.217062,17.876701,0.9999986,6500,0.11,6.5600586,8.562682,15.168483,195.98271417617798,16.8856,9.882344,16.8856,14.785009,10.130342471267708,5.3998785e-34,-44.4981,9.882344,325,13.073486
0.002880576,,0.028797878,1.0667468,,9.320737,17.873629,0.9999986,6520,0.11,6.765335,17.12955,15.150546,196.99879837036133,16.8856,9.869892,16.8856,14.792373,10.25503534673069,6.128535e-34,-44.222824,9.869892,326,13.0604515
0.002870037,,0.028692571,1.0717573,,9.206206,17.870565,0.9999986,6540,0.11,8.911152,13.946953,15.132367,198.12421822547913,16.8856,9.915955,16.8856,14.789955,10.110086245580765,6.93882e-34,-43.95972,9.915955,327,13.037155
0.0028590113,,0.028582405,1.0715256,,9.257355,17.867514,0.9999986,6560,0.11,7.038117,12.982755,15.114456,199.4314181804657,16.8856,9.914922,16.8856,14.784626,10.170158048053345,7.899511e-34,-43.69833,9.914922,328,13.033091
0.0028472599,,0.028464982,1.0696591,,9.119223,17.864468,0.9999986,6580,0.11,6.34737,13.163966,15.096233,200.5910987854004,16.8856,9.896138,16.8856,14.7798815,10.017863501068778,9.067413e-34,-43.433037,9.896138,329,13.056989
0.0028341955,,0.028334443,1.0627756,,9.109778,17.861433,0.9999986,6600,0.11,4.4851522,18.38505,15.078093,201.7180950641632,16.8856,9.831779,16.8856,14.790983,10.005058113881926,1.0564466e-33,-43.145065,9.831779,330,13.131428
0.002819573,,0.028188335,1.0558466,,9.180627,17.858408,0.9999986,6620,0.11,4.290068,17.011312,15.060275,202.8340425491333,16.8856,9.768253,16.8856,14.797846,10.085295863365245,1.2528397e-33,-42.85195,9.768253,331,13.263859
0.002803371,,0.028026441,1.0512072,,9.090405,17.85539,0.9999986,6640,0.11,4.92429,11.632696,15.042294,204.20755696296692,16.8856,9.724643,16.8856,14.788447,9.984449406269972,1.5125628e-33,-42.56519,9.724643,332,13.452346
0.0027894566,,0.027887406,1.0642267,,9.211704,17.852385,0.9999986,6660,0.11,11.123452,12.577435,15.024783,205.71215677261353,16.8856,9.845114,16.8856,14.781927,10.117843412464456,1.7786348e-33,-42.291683,9.845114,333,13.533839
0.0027743652,,0.027736604,1.0612354,,9.157933,17.849386,0.9999986,6680,0.11,5.552582,12.9693775,15.007219,207.09634733200073,16.8856,9.817346,16.8856,14.776661,10.057553099438532,2.1194452e-33,-42.012314,9.817346,334,13.656048
0.0027586073,,0.02757915,1.0623556,,9.199245,17.846395,0.9999986,6700,0.11,6.91142,14.70519,14.9898815,208.1833212375641,16.8856,9.82816,16.8856,14.776597,10.102302039049567,2.5443384e-33,-41.724243,9.82816,335,13.795625
0.0027441038,,0.027434226,1.0722407,,9.430982,17.843414,0.9999986,6720,0.11,10.037325,13.694483,14.973338,209.51166105270386,16.8856,9.926262,16.8856,14.773531,10.359755786635326,3.010478e-33,-41.44893,9.926262,336,13.872726
0.0027296753,,0.027290044,1.077215,,9.478454,17.840443,0.9999986,6740,0.11,8.36431,13.229801,14.957033,210.7233636379242,16.8856,9.979084,16.8856,14.769132,10.418919002695578,3.5583503e-33,-41.17781,9.979084,337,13.938423
0.0027133676,,0.027127085,1.0642563,,9.086576,17.83748,0.9999986,6760,0.11,2.0975468,18.16666,14.939664,211.7529354095459,16.8856,9.859495,16.8856,14.779379,9.97978405567948,4.2959572e-33,-40.88464,9.859495,338,14.071772
