IWMax,URet,DenMISELogLast,LQGmu1,ReturnMax,IWNorm1,DenMISEMeanLog,IWFirstEpisode,DenMISELogFirst,SqrtESSClassic,ReturnMean,TimestepsSoFar,Bound,target_sum_log_mean,TimeElapsed,IWLastEpisode,ReturnLastEpisode,IWMean,MISE,IWMin,ReturnMin,ReturnAbsMax,IWNorm2,ExplorationBonus,LQGsigma,Iteration,LQGmu01,ReturnStepMax
0.0011564529,10.71078513765301,-13.628929,0.049038105,16.388582,0.0033770823,-13.629156,7.4157636e-09,-13.629181,2.5146635,12.212677,1660,13.03484,-26.882792,16.9462673664093,0.00044059329,9.714596,4.068764e-05,0.00042576084,,,16.388582,0.001342956,13.034414,0.9152025,83,0.0049038106,0.99998564
0.001202788,13.647601437421303,-13.641146,0.050700784,16.388582,0.0034837273,-13.64113,7.2709843e-09,-13.641157,2.499199,12.213856,1680,13.115501,-26.880743,17.244576930999756,4.848167e-06,12.311705,4.147285e-05,0.00043338662,,,16.388582,0.0013939376,13.115068,0.91412604,84,0.0050700787,0.99998564
0.0012507422,12.31870836421511,-13.652991,0.052377086,16.388582,0.0035887863,-13.652967,7.1177e-09,-13.652991,2.4807792,12.201871,1700,13.212888,-26.903803,17.546056985855103,6.5355323e-07,11.195227,4.2220916e-05,0.00044050213,,,16.388582,0.0014466367,13.212447,0.91299325,85,0.005237709,0.99998564
0.0013002176,11.197569813925409,-13.664683,0.054059763,16.388582,0.0037002559,-13.664661,6.95725e-09,-13.664688,2.465257,12.1782465,1720,13.296086,-26.904804,17.831475973129272,4.5131096e-06,10.1702,4.3026128e-05,0.00044818115,,,16.388582,0.0015009616,13.295638,0.9118075,86,0.0054059764,0.99998564
0.0013514349,12.026664260809358,-13.676249,0.055753384,16.388582,0.0038101566,-13.676222,6.788843e-09,-13.676249,2.4469018,12.163423,1740,13.39583,-26.96875,18.22456383705139,2.0995355e-08,10.888477,4.37948e-05,0.00045547736,,,16.388582,0.0015571351,13.395374,0.9105594,87,0.0055753384,0.99998564
0.0014074426,11.527815998707698,-13.6875725,0.05754283,16.388582,0.00413681,-13.68765,6.59505e-09,-13.687677,2.5352073,12.144632,1760,12.929279,-26.928398,18.648051977157593,0.00020790132,10.509957,4.7009104e-05,0.0004884091,,,16.388582,0.0016317443,12.928791,0.9091228,88,0.005754283,0.99998564
0.0014726793,10.73840287382805,-13.698518,0.05984824,16.388582,0.0054240813,-13.698944,6.3371735e-09,-13.6989765,2.6422298,12.117598,1780,12.405739,-26.87486,18.997092485427856,0.00114593,9.738495,6.094464e-05,0.00062386604,,,16.388582,0.0020528424,12.405115,0.9074183,89,0.005984824,0.99998564
0.0015403932,13.861978859819944,-13.710143,0.06216985,16.388582,0.005631042,-13.710118,6.070548e-09,-13.71015,2.6226208,12.12286,1800,12.498507,-26.890291,19.292556047439575,2.9345135e-06,12.5912285,6.256703e-05,0.00063949573,,,16.388582,0.002147105,12.497867,0.9056023,90,0.006216985,0.99998564
0.0016138487,10.209537781447864,-13.721188,0.06448829,16.388582,0.0058914153,-13.721168,5.785634e-09,-13.7212,2.6188397,12.09154,1820,12.51657,-26.879175,19.55978274345398,4.0365365e-05,9.272761,6.474072e-05,0.0006602137,,,16.388582,0.002249628,12.51591,0.9035229,91,0.006448829,0.99998564
0.0016926883,10.190777401327683,-13.732126,0.06677745,16.388582,0.006140677,-13.732096,5.4895053e-09,-13.732129,2.6028028,12.061051,1840,12.593706,-26.882961,19.82630968093872,1.17884465e-05,9.286423,6.674638e-05,0.0006794568,,,16.388582,0.0023592554,12.593027,0.9012136,92,0.0066777454,0.99998564
0.0017756706,16.708599202060554,-13.742937,0.06903472,16.388582,0.006391584,-13.742906,5.190068e-09,-13.74294,2.5828428,12.094538,1860,12.691043,-26.912746,20.095343828201294,1.1338692e-06,15.175324,6.8726615e-05,0.00069858116,,,16.388582,0.0024746314,12.690344,0.89874667,93,0.006903472,0.99998564
0.0018632966,14.075647523610234,-13.753634,0.07124337,16.388582,0.0066546435,-13.7536,4.889531e-09,-13.753635,2.562999,12.100212,1880,12.789316,-26.948753,20.369577646255493,7.3659453e-07,12.628008,7.079398e-05,0.0007185219,,,16.388582,0.0025964284,12.788598,0.8961147,94,0.007124337,0.99998564
0.0019570787,11.709901253643476,-13.764138,0.073355675,16.388582,0.0070999274,-13.764181,4.5900137e-09,-13.764217,2.5991793,12.08427,1900,12.6113405,-26.928587,20.68573236465454,0.00016610167,10.585601,7.473598e-05,0.000758214,,,16.388582,0.0027316036,12.610582,0.89327973,95,0.0073355674,0.99998564
0.002056428,14.246386497977708,-13.774689,0.075379886,16.388582,0.007399541,-13.774653,4.2959276e-09,-13.774689,2.578824,12.093242,1920,12.710901,-26.98439,21.03513789176941,1.296488e-07,12.945576,7.707845e-05,0.00078091136,,,16.388582,0.0028693469,12.71012,0.89029306,96,0.0075379885,0.99998564
0.0021467488,13.016691318489118,-13.784829,0.07755246,16.388582,0.0078683,-13.785013,4.02462e-09,-13.785051,2.6207016,12.089721,1940,12.507843,-26.966877,21.32392120361328,0.00019730782,11.751711,8.111639e-05,0.0008240667,,,16.388582,0.0030023642,12.507019,0.8876386,97,0.007755246,0.99998564
0.0022415132,14.765117372609009,-13.795301,0.079648286,16.388582,0.008154033,-13.795268,3.759072e-09,-13.795308,2.6012647,12.101774,1960,12.601316,-26.99136,21.632386684417725,3.879018e-06,13.271133,8.320432e-05,0.0008442282,,,16.388582,0.0031346416,12.600472,0.8848436,98,0.007964829,0.99998564
0.0023416062,13.330669782218196,-13.80546,0.081652835,16.388582,0.008450517,-13.80542,3.5005876e-09,-13.80546,2.5809531,12.102418,1980,12.7005005,-27.040117,21.946807146072388,3.8897738e-07,12.165404,8.535867e-05,0.000864935,,,16.388582,0.003274185,12.6996355,0.8819014,99,0.008165284,0.99998564
0.0024472866,13.791861943079253,-13.815505,0.08355157,16.388582,0.008764773,-13.81547,3.251742e-09,-13.815511,2.5618298,12.10811,2000,12.795321,-27.06788,22.2324697971344,3.2175706e-06,12.671576,8.764763e-05,0.0008870752,,,16.388582,0.003421294,12.794435,0.8788313,100,0.008355157,0.99998564
0.002559847,10.553919698594152,-13.825459,0.08531713,16.388582,0.009099368,-13.82542,3.0141747e-09,-13.82546,2.5434484,12.083202,2020,12.88781,-27.091372,22.529308080673218,5.1142524e-06,9.592489,9.009266e-05,0.0009106832,,,16.388582,0.0035775714,12.886899,0.8756309,101,0.008531713,0.99998564
0.0026808474,10.762054737852285,-13.835308,0.08690952,16.388582,0.009466945,-13.835271,2.7901188e-09,-13.835313,2.5279274,12.060951,2040,12.96696,-27.103525,22.85249638557434,1.509535e-05,9.813697,9.2813076e-05,0.0009370661,,,16.388582,0.0037449435,12.9660225,0.8723055,102,0.008690952,0.99998564
0.002809327,14.10178001594988,-13.845063,0.088371575,16.388582,0.009842744,-13.845026,2.5793456e-09,-13.845069,2.509531,12.067662,2060,13.062036,-27.129944,23.17361307144165,3.3893562e-06,12.752172,9.556052e-05,0.0009638483,,,16.388582,0.003922145,13.061071,0.8689008,103,0.008837158,0.99998564
0.0029603867,10.179187397763336,-13.854672,0.0893219,16.388582,0.010493839,-13.854689,2.3908249e-09,-13.854732,2.538772,12.040577,2080,12.911652,-27.111176,23.4727840423584,0.00021463321,9.250676,0.00010090221,0.0010150622,,,16.388582,0.004133431,12.910637,0.86525863,104,0.00893219,0.99998564
0.003123948,11.512366578920703,-13.863594,0.09082172,16.388582,0.0122978,-13.864249,2.1696582e-09,-13.864301,2.6988869,12.025886,2100,12.14588,-27.086823,23.769129037857056,0.0013302976,10.498141,0.00011712182,0.0011825784,,,16.388582,0.004556619,12.144697,0.86116326,105,0.009082172,0.99998564
0.0032969422,11.809687199333608,-13.873777,0.0921876,16.388582,0.012844164,-13.873729,1.9669917e-09,-13.873779,2.6775928,12.013506,2120,12.242504,-27.119593,24.06221628189087,3.276513e-06,10.713629,0.00012117125,0.0012222618,,,16.388582,0.0047969073,12.2412815,0.8570419,106,0.00921876,0.99998564
0.003480721,10.641581319196172,-13.883119,0.093357526,16.388582,0.013538092,-13.883117,1.7851515e-09,-13.883169,2.6791632,11.991471,2140,12.23538,-27.117191,24.426818370819092,0.00011999896,9.655715,0.00012652413,0.00127461,,,16.388582,0.005053105,12.234105,0.85293293,107,0.009335753,0.99998564
0.0036734547,12.813054584915852,-13.892458,0.09443159,16.388582,0.014151356,-13.892419,1.6191763e-09,-13.892471,2.6601355,11.9873705,2160,12.322934,-27.135136,24.819318771362305,1.3643132e-05,11.548595,0.00013103097,0.0013190688,,,16.388582,0.0053197877,12.321615,0.8488437,108,0.009443159,0.99998564
0.0038788612,10.40592080768248,-13.901687,0.09536324,16.388582,0.014792803,-13.901633,1.4685347e-09,-13.901689,2.6400027,11.964833,2180,12.4169445,-27.158602,25.187711715698242,6.9487396e-06,9.530872,0.0001357137,0.0013650714,,,16.388582,0.005603329,12.41558,0.84475136,109,0.009536324,0.99998564
0.0040949527,14.310913244757005,-13.910815,0.09621756,16.388582,0.015455972,-13.910767,1.3307047e-09,-13.910821,2.6192214,11.972812,2200,12.515499,-27.195694,25.54472517967224,1.5291952e-06,12.842385,0.00014050875,0.0014122518,,,16.388582,0.0059009795,12.514087,0.8406743,110,0.009621756,0.99998564
0.004584,10.322532422459673,-13.919201,0.09844768,16.388582,0.019968666,-13.919809,1.2586729e-09,-13.91987,2.6766148,11.949685,2220,12.247534,-27.168398,25.875621795654297,0.004584,9.405647,0.00017989779,0.00178053,,,16.388582,0.007460418,12.245753,0.8398484,111,0.009844768,0.99998564
0.004769384,14.235471838208522,-13.928783,0.10054696,16.388582,0.020096553,-13.928777,1.1948991e-09,-13.92884,2.6595168,11.957149,2240,12.326256,-27.18389,26.24947762489319,3.3899367e-05,12.785784,0.00017943341,0.0017750121,,,16.388582,0.007556468,12.324481,0.83911175,112,0.010054696,0.99998564
0.0049602073,10.292366933602361,-13.937492,0.10272927,16.388582,0.021176402,-13.937662,1.1296732e-09,-13.937728,2.744221,11.934054,2260,11.945916,-27.172869,26.60828995704651,0.0010128308,9.347414,0.0001874017,0.0018470796,,,16.388582,0.007716726,11.944069,0.83831877,113,0.010272927,0.99998564
0.0051435493,10.434545027317146,-13.946511,0.1048404,16.388582,0.02136746,-13.946471,1.0691187e-09,-13.946539,2.7375202,11.913006,2280,11.97515,-27.179829,27.024073600769043,0.00013401285,9.53447,0.00018743378,0.0018451934,,,16.388582,0.0078054075,11.973305,0.83755136,114,0.01048404,0.99998564
0.0053150533,9.945351109479613,-13.955271,0.10685,16.388582,0.021409769,-13.955204,1.0146006e-09,-13.955273,2.7158792,11.887829,2300,12.070543,-27.209202,27.4214870929718,8.878755e-06,9.017622,0.00018617179,0.0018310075,,,16.388582,0.007883182,12.068712,0.8368492,115,0.010685,0.99998564
0.005472685,13.887982231571462,-13.96372,0.108730584,16.388582,0.021502893,-13.963859,9.665132e-10,-13.96393,2.7041004,11.893722,2320,12.123106,-27.217014,27.774896144866943,8.163567e-05,12.57152,0.00018536966,0.001823498,,,16.388582,0.007951958,12.121283,0.83622336,116,0.010873059,0.99998564
0.005620517,12.775444279774844,-13.972514,0.11053253,16.388582,0.02149073,-13.972443,9.2258234e-10,-13.972514,2.6819603,11.8901615,2340,12.223151,-27.282574,28.148759365081787,9.200037e-08,11.4772835,0.00018368138,0.0018053565,,,16.388582,0.008013068,12.221346,0.8356421,117,0.011053253,0.99998564
0.0057591945,11.343403178952615,-13.981021,0.11226262,16.388582,0.021465044,-13.98095,8.8224716e-10,-13.981025,2.660568,11.876446,2360,12.321398,-27.316782,28.528210639953613,3.0893066e-06,10.27161,0.00018190706,0.0017864961,,,16.388582,0.008067843,12.319612,0.83509856,118,0.011226262,0.99998564
0.005889392,10.209830116932704,-13.989464,0.1139285,16.388582,0.021422423,-13.989389,8.4500884e-10,-13.989464,2.6392176,11.854626,2380,12.42104,-27.362507,28.9164559841156,7.158716e-07,9.279911,0.00018002027,0.0017666214,,,16.388582,0.00811696,12.419273,0.83458704,119,0.0113928495,0.99998564
0.0060119852,11.519425664916891,-13.997809,0.11553564,16.388582,0.021410484,-13.997757,8.104174e-10,-13.997832,2.6233408,11.843386,2400,12.496186,-27.373018,29.270297050476074,4.297645e-05,10.505653,0.00017842058,0.0017499105,,,16.388582,0.008161534,12.494436,0.83409894,120,0.011553564,0.99998564
0.006127159,10.970700715491047,-14.0061,0.1170858,16.388582,0.021384839,-14.006055,7.782656e-10,-14.006131,2.6073582,11.828523,2420,12.572757,-27.383648,29.61331033706665,3.9693576e-05,10.0449505,0.00017673412,0.0017322629,,,16.388582,0.008201727,12.571025,0.8336338,121,0.01170858,0.99998564
0.0062353807,10.867744327158123,-14.014361,0.11858825,16.388582,0.021308871,-14.014284,7.482195e-10,-14.014361,2.586801,11.812026,2440,12.672636,-27.43799,29.97464370727539,1.848276e-07,9.81595,0.00017466275,0.0017108412,,,16.388582,0.008237538,12.670925,0.83318955,122,0.011858825,0.99998564
0.006343306,9.790395180670338,-14.022498,0.12012841,16.388582,0.02142059,-14.022446,7.174178e-10,-14.022525,2.5888627,11.788637,2460,12.6625395,-27.436686,30.417635440826416,0.00020224012,8.93524,0.00017415106,0.0017032895,,,16.388582,0.008274131,12.660836,0.83269787,123,0.012012841,0.99998564
0.0064444216,10.722085063134095,-14.030621,0.121626794,16.388582,0.021332273,-14.030543,6.884985e-10,-14.030622,2.568821,11.77184,2480,12.761295,-27.471912,30.844974994659424,2.043331e-06,9.705846,0.00017203437,0.0016814476,,,16.388582,0.008304305,12.759614,0.8322236,124,0.01216268,0.99998564
0.006539012,14.42152899634074,-14.038652,0.12308697,16.388582,0.021233259,-14.038574,6.612819e-10,-14.038654,2.548855,11.782389,2500,12.861223,-27.53998,31.27664566040039,3.0826374e-08,13.090361,0.00016986598,0.0016591717,,,16.388582,0.008330508,12.859564,0.8317649,125,0.012308697,0.99998564
0.0066274144,11.125877249605857,-14.046619,0.12451191,16.388582,0.021128751,-14.046542,6.3558486e-10,-14.046622,2.5294812,11.768815,2520,12.959695,-27.572943,31.652832508087158,2.371445e-06,10.072184,0.0001676884,0.0016368753,,,16.388582,0.008352998,12.958058,0.8313194,126,0.012451191,0.99998564
0.006712856,9.779034226336792,-14.054514,0.12594585,16.388582,0.021116395,-14.054445,6.1004335e-10,-14.054527,2.5217588,11.746048,2540,12.999361,-27.57691,32.08189153671265,0.00010499516,8.877416,0.00016627072,0.0016212863,,,16.388582,0.008373678,12.99774,0.83084863,127,0.012594585,0.99998564
0.006793054,10.249751193498293,-14.062363,0.12735678,16.388582,0.0210302,-14.062288,5.855997e-10,-14.06237,2.506388,11.727188,2560,13.079052,-27.589584,32.43312215805054,3.3715078e-05,9.331927,0.00016429834,0.0016009248,,,16.388582,0.008390641,13.077451,0.8303796,128,0.012735679,0.99998564
0.0068674283,10.49778347092804,-14.07015,0.12874012,16.388582,0.020906506,-14.07007,5.6238214e-10,-14.070153,2.4876873,11.710568,2580,13.177336,-27.622107,32.8484001159668,2.5138195e-06,9.58321,0.00016206583,0.001578188,,,16.388582,0.008403992,13.175757,0.8299192,129,0.012874012,0.99998564
0.006936746,11.037362842582324,-14.077865,0.1301026,16.388582,0.020806933,-14.07779,5.4013555e-10,-14.077875,2.4727845,11.6973095,2600,13.2567215,-27.634708,33.27813458442688,3.301391e-05,9.986954,0.00016005326,0.0015577074,,,16.388582,0.008414374,13.255164,0.8294599,130,0.013010261,0.99998564
0.0070006656,9.70919575298498,-14.085538,0.13144271,16.388582,0.020670133,-14.085455,5.189095e-10,-14.085538,2.4544923,11.675701,2620,13.355483,-27.669329,33.62520098686218,1.8217335e-06,8.866561,0.00015778717,0.0015347316,,,16.388582,0.0084213475,13.353949,0.8290062,131,0.013144271,0.99998564
0.0070593283,11.147482074268005,-14.09314,0.13276151,16.388582,0.020528695,-14.093059,4.9863275e-10,-14.0931425,2.4366148,11.664773,2640,13.453439,-27.6997,34.02482461929321,2.8977956e-06,10.233172,0.00015552032,0.0015118169,,,16.388582,0.008425089,13.451927,0.82855743,132,0.013276151,0.99998564
0.0071128025,14.064787714673322,-14.100558,0.13405472,16.388582,0.020409912,-14.100604,4.79353e-10,-14.10069,2.422276,11.673025,2660,13.533048,-27.712217,34.485286474227905,2.9838782e-05,12.762355,0.00015345788,0.0014916081,,,16.388582,0.008425923,13.531556,0.8281152,133,0.013405472,0.99998564
0.007160615,10.436273304175637,-14.107748,0.13532959,16.388582,0.020933,-14.10809,4.6098753e-10,-14.10818,2.4772196,11.656986,2680,13.232949,-27.701653,34.93798613548279,0.0006795182,9.523729,0.0001562163,0.0015165926,,,16.388582,0.0084502,13.231433,0.82768434,134,0.013532959,0.99998564
0.007203794,9.500144511328235,-14.115613,0.13659115,16.388582,0.020771123,-14.115524,4.4327833e-10,-14.115615,2.4601233,11.634798,2700,13.324875,-27.721083,35.397764921188354,1.2945681e-05,8.661677,0.00015386008,0.0014928214,,,16.388582,0.008443123,13.323382,0.82725203,135,0.013659115,0.99998564
0.0072421967,9.322298068185457,-14.122995,0.1378372,16.388582,0.020592008,-14.122905,4.262779e-10,-14.122995,2.4418283,11.61143,2720,13.424675,-27.79742,35.95985817909241,5.4252918e-09,8.456895,0.00015141173,0.0014682929,,,16.388582,0.008433029,13.423206,0.82682174,136,0.01378372,0.99998564
0.007285395,9.67091546891347,-14.130171,0.13931932,16.388582,0.02132764,-14.130229,4.0449888e-10,-14.1303215,2.5168443,11.590982,2740,13.024623,-27.792955,36.51903176307678,0.00095884653,8.809915,0.00015567611,0.0015025147,,,16.388582,0.008473962,13.02312,0.8261623,137,0.013931932,0.99998564
0.007322396,12.14143450347415,-14.13759,0.14078857,16.388582,0.021133933,-14.137501,3.8367737e-10,-14.137594,2.4979546,11.586847,2760,13.123078,-27.833363,37.13144874572754,2.0859582e-06,11.020364,0.00015314434,0.0014769343,,,16.388582,0.008460496,13.121601,0.8254972,138,0.014078857,0.99998564
0.00735332,10.02543300142286,-14.1448145,0.14224723,16.388582,0.020932078,-14.144721,3.6373474e-10,-14.1448145,2.479162,11.568908,2780,13.222517,-27.88396,37.71293354034424,5.3174966e-07,9.093266,0.00015059041,0.0014511616,,,16.388582,0.0084432075,13.2210655,0.8248245,139,0.014224723,0.99998564
0.0073789535,10.725237668978163,-14.151955,0.14369664,16.388582,0.020780915,-14.151889,3.4455516e-10,-14.151983,2.4671412,11.555622,2800,13.286914,-27.901215,38.19234228134155,5.5990047e-05,9.708986,0.00014843499,0.001429303,,,16.388582,0.008423075,13.285484,0.8241358,140,0.014369664,0.99998564
0.007399277,9.484205380425104,-14.159098,0.14514112,16.388582,0.020583568,-14.159006,3.2605968e-10,-14.159101,2.450559,11.534815,2820,13.376788,-27.928171,38.72302436828613,1.5908357e-05,8.621737,0.00014598266,0.0014044777,,,16.388582,0.008399541,13.375383,0.8234284,141,0.014514113,0.99998564
0.016449613,9.856282679689958,-14.162536,0.14603166,16.388582,0.036914557,-14.166047,3.1760625e-10,-14.166167,1.999337,11.516756,2840,16.396442,-27.887094,39.17352628707886,0.016449613,8.970478,0.00025996155,0.002425065,,,16.388582,0.0184634,16.394018,0.823183,142,0.014603167,0.99998564
0.016601427,9.52518028075466,-14.173148,0.14695457,16.388582,0.037190393,-14.173064,3.0876773e-10,-14.173185,2.000297,11.496775,2860,16.388573,-27.877254,39.64541459083557,0.0002534135,8.659452,0.0002600726,0.0024236103,,,16.388582,0.018592434,16.386148,0.8229107,143,0.014695457,0.99998564
0.016750729,11.097796829595039,-14.179868,0.147892,16.388582,0.037923083,-14.180029,2.9983072e-10,-14.180154,2.024683,11.487699,2880,16.191244,-27.861126,40.11327528953552,0.00071222475,10.189751,0.00026335462,0.002457165,,,16.388582,0.01873038,16.188787,0.82262206,144,0.0147892,0.99998564
0.016895797,9.522161125251438,-14.187065,0.1488385,16.388582,0.03797596,-14.186948,2.9091204e-10,-14.187074,2.014629,11.468304,2900,16.27202,-27.865158,40.602823972702026,4.433657e-05,8.675369,0.00026190307,0.0024420787,,,16.388582,0.018850101,16.269579,0.82232267,145,0.014883851,0.99998564
0.017036028,9.796301458223708,-14.193938,0.14979172,16.388582,0.037994772,-14.193821,2.820606e-10,-14.193947,2.0034494,11.450963,2920,16.36279,-27.875156,41.069883823394775,2.0020474e-05,8.936634,0.00026023807,0.0024251668,,,16.388582,0.018964678,16.360365,0.82201475,146,0.014979172,0.99998564
0.017175326,9.910983403830759,-14.200621,0.15077437,16.388582,0.038537115,-14.200644,2.7291308e-10,-14.200773,2.0191875,11.434485,2940,16.23529,-27.863985,41.55845880508423,0.00055410224,9.028765,0.00026215715,0.0024405993,,,16.388582,0.019085458,16.23285,0.8216756,147,0.015077437,0.99998564
0.01730957,9.867174029628996,-14.207549,0.15176651,16.388582,0.038540043,-14.207424,2.6381858e-10,-14.207553,2.008038,11.417941,2960,16.325401,-27.875422,42.09633922576904,2.2449982e-05,8.9860525,0.0002604056,0.002422889,,,16.388582,0.019192884,16.322979,0.8213241,148,0.015176651,0.99998564
0.017441656,9.489377638847959,-14.214252,0.15278228,16.388582,0.03869522,-14.214155,2.5454944e-10,-14.214287,2.0051043,11.399348,2980,16.349277,-27.873795,42.61492896080017,0.00018461031,8.647619,0.00025969936,0.0024141355,,,16.388582,0.019298358,16.346863,0.82094324,149,0.015278228,0.99998564
0.017568044,9.919428899618978,-14.220973,0.15380748,16.388582,0.03866978,-14.220846,2.453639e-10,-14.220976,1.993595,11.383511,3000,16.443632,-27.891191,43.12521505355835,1.1916138e-05,9.023655,0.00025779844,0.002395068,,,16.388582,0.01939701,16.441236,0.8205489,150,0.015380748,0.99998564
0.023356749,10.239362327519265,-14.2161455,0.15278496,16.388582,0.06413458,-14.227413,2.340908e-10,-14.22762,2.062925,11.369834,3020,15.892633,-27.82108,43.61819577217102,0.023356749,9.318309,0.00042473225,0.0039505945,,,16.388582,0.031089148,15.888683,0.8176202,151,0.015278496,0.99998564
0.025286648,10.421416139605448,-14.23422,0.15164264,16.388582,0.068297654,-14.234012,2.2443139e-10,-14.2342205,2.0502267,11.357414,3040,15.991273,-27.806044,44.10122537612915,3.5258386e-06,9.482081,0.0004493266,0.0041799718,,,16.388582,0.033312246,15.987093,0.8147698,152,0.015164264,0.99998564
0.027522419,9.725586813748093,-14.23982,0.14984702,16.388582,0.076610945,-14.2405615,2.2368266e-10,-14.240778,2.1325603,11.341128,3060,15.374515,-27.722567,44.59264302253723,0.0037591879,8.865578,0.00050072506,0.0046492205,,,16.388582,0.035924397,15.369865,0.8125643,153,0.014984702,0.99998564
0.029881628,9.941691298764887,-14.247292,0.14801657,16.388582,0.08143923,-14.247073,2.2393196e-10,-14.247293,2.119069,11.325904,3080,15.4726305,-27.680075,45.096447229385376,6.607185e-06,8.996502,0.000528826,0.0049124993,,,16.388582,0.038431607,15.467718,0.81049734,154,0.014801658,0.99998564
0.032338783,10.543056571317267,-14.25359,0.14620438,16.388582,0.08666642,-14.253544,2.245714e-10,-14.253765,2.1131403,11.314483,3100,15.516314,-27.614233,45.59574890136719,0.00031327535,9.555699,0.0005591381,0.005197133,,,16.388582,0.04101309,15.511116,0.80853194,155,0.014620438,0.99998564
0.034881365,10.253206543759708,-14.260167,0.14438857,16.388582,0.09175226,-14.259973,2.2602645e-10,-14.260197,2.1021202,11.301843,3120,15.597901,-27.556046,46.09917211532593,9.962656e-05,9.342663,0.0005881554,0.00546958,,,16.388582,0.043647487,15.592432,0.8067044,156,0.014438857,0.99998564
0.037404474,10.014818067177659,-14.266354,0.14258634,16.388582,0.09749086,-14.266357,2.2911427e-10,-14.266586,2.108988,11.287778,3140,15.547431,-27.48364,46.61720585823059,0.00091331976,9.09364,0.0006209608,0.0057763755,,,16.388582,0.04622637,15.541655,0.8051436,157,0.014258633,0.99998564
0.039994583,9.382727752369734,-14.272934,0.14080358,16.388582,0.10235749,-14.272705,2.3249293e-10,-14.272936,2.095731,11.270421,3160,15.645997,-27.448328,47.13633060455322,3.4691998e-06,8.545397,0.0006478321,0.006029427,,,16.388582,0.048840947,15.639968,0.80365634,158,0.014080358,0.99998564
0.042642437,10.831317339776792,-14.279232,0.13904588,16.388582,0.107274726,-14.279012,2.3607985e-10,-14.279244,2.0832565,11.261998,3180,15.7399025,-27.400906,47.65187406539917,3.3883527e-05,9.931072,0.0006746837,0.0062826844,,,16.388582,0.051493768,15.73362,0.8022345,159,0.013904588,0.99998564
0.045337044,9.899055495898008,-14.284689,0.1373341,16.388582,0.11474334,-14.285273,2.395699e-10,-14.285514,2.1154275,11.2478695,3200,15.501022,-27.328775,48.17443060874939,0.0025741635,9.001489,0.00071714586,0.006676349,,,16.388582,0.054241206,15.494346,0.8008545,160,0.013733409,0.99998564
0.048084803,9.156063638949272,-14.291744,0.13564563,16.388582,0.11974633,-14.291501,2.4316904e-10,-14.291745,2.102054,11.229898,3220,15.599849,-27.31215,48.869428873062134,4.524808e-07,8.354459,0.000743766,0.0069275643,,,16.388582,0.056966342,15.592921,0.7995221,161,0.013564563,0.99998564
0.050882306,9.850447461044846,-14.2979355,0.13398114,16.388582,0.124764755,-14.2976885,2.4682792e-10,-14.297936,2.0888999,11.215759,3240,15.69829,-27.286606,49.41314625740051,2.7000228e-06,8.939444,0.0007701527,0.0071768127,,,16.388582,0.059727494,15.691113,0.79823,162,0.013398114,0.99998564
0.05373797,12.283157195176681,-14.303864,0.1323523,16.388582,0.13019955,-14.303838,2.5022523e-10,-14.3040905,2.0818515,11.214833,3260,15.751689,-27.232788,50.03913950920105,0.00038033276,11.064873,0.00079877017,0.0074510905,,,16.388582,0.06254027,15.744238,0.7969473,163,0.013235231,0.99998564
0.056474168,9.389479056146003,-14.309941,0.13077676,16.388582,0.13578029,-14.30995,2.5456304e-10,-14.310206,2.0820012,11.198688,3280,15.750829,-27.175293,50.757574796676636,0.0008046171,8.566895,0.0008279286,0.007722974,,,16.388582,0.06521624,15.743106,0.795841,164,0.013077676,0.99998564
0.058812227,9.500540241439277,-14.315321,0.12934366,16.388582,0.14277922,-14.316019,2.60655e-10,-14.316286,2.1141853,11.183146,3300,15.511513,-27.111391,51.390570402145386,0.0030254559,8.634374,0.0008653284,0.008062919,,,16.388582,0.06753392,15.503449,0.7950829,165,0.012934366,0.99998564
0.061169215,10.225708419148654,-14.322216,0.12793037,16.388582,0.14695638,-14.322057,2.666592e-10,-14.322329,2.105596,11.171853,3320,15.5749445,-27.06315,52.00349521636963,0.0003184285,9.308522,0.0008852793,0.008253425,,,16.388582,0.06979325,15.566691,0.79432654,166,0.012793037,0.99998564
0.06365015,10.75203747603995,-14.32761,0.12650783,16.388582,0.15281059,-14.328054,2.7212768e-10,-14.328334,2.1165063,11.163564,3340,15.4949875,-27.006351,52.65810704231262,0.0018184608,9.7874775,0.0009150334,0.008540563,,,16.388582,0.07219945,15.486447,0.79349464,167,0.012650783,0.99998564
0.0661826,13.601399999032422,-14.334233,0.1250926,16.388582,0.15699166,-14.334021,2.7738908e-10,-14.334305,2.103508,11.170573,3360,15.590871,-26.97708,53.35850214958191,2.290172e-05,12.341218,0.00093447405,0.008727195,,,16.388582,0.07463326,15.582144,0.79264474,168,0.012509259,0.99998564
0.06876561,10.531638465339968,-14.34024,0.123684585,16.388582,0.16120219,-14.339953,2.8243313e-10,-14.34024,2.0903869,11.160745,3380,15.688865,-27.003378,53.902159452438354,2.2709825e-09,9.5093155,0.00095385895,0.008913038,,,16.388582,0.07711596,15.679952,0.79177725,169,0.012368458,0.99998564
0.07139896,10.299397324539044,-14.346135,0.12228424,16.388582,0.16547015,-14.345847,2.8722572e-10,-14.346139,2.0775185,11.15035,3400,15.786176,-26.984552,54.44473147392273,5.707696e-06,9.393737,0.0009733537,0.009100028,,,16.388582,0.07964798,15.777076,0.7908906,170,0.012228425,0.99998564
