LQGsigma,IWNorm2,DenMISELogFirst,TimestepsSoFar,LQGmu1,ReturnAbsMax,URet,LQGmu01,IWFirstEpisode,MISE,target_sum_log_mean,IWMax,SqrtESSClassic,DenMISEMeanLog,Bound,ReturnMin,ReturnMean,TimeElapsed,Iteration,ExplorationBonus,ReturnLastEpisode,DenMISELogLast,IWLastEpisode,ReturnStepMax,ReturnMax,IWNorm1,IWMin,IWMean
0.11,225.05453,9.358411,3960,0.5151515,17.406273,4.5695266157164784,0.05151515,,10.559204,-1209.679,193.29517,1.390062,-9.159968,65.141075,,12.504412,212.46025609970093,198,54.58187,4.1577206,8.834336,,0.9999989,17.406273,312.83975,,1.5799987
0.11,99.57414,9.353373,3980,0.4949495,17.406273,7.209152187785085,0.04949495,,4.2662096,-1121.0714,96.0304,1.241908,-9.2534485,65.35945,,12.47449,213.82862448692322,199,61.093243,6.550079,-27.926203,0.0014508518,0.9999989,17.406273,123.66192,,0.6214167
0.11,113.139694,9.34836,4000,0.67676765,17.406273,7.672826443801229,0.06767677,,3.65175,-2071.064,106.657364,1.2796859,-9.119382,62.941444,,12.447039,215.4188575744629,200,59.289696,6.9841094,18.0325,,0.9999989,17.406273,144.78326,,0.7239163
0.11,281.3879,9.343372,4020,0.7373737,17.406273,5.444291630633266,0.073737375,,8.212201,-2484.9958,199.03865,1.4142249,-9.102699,61.861507,,12.409826,217.4888219833374,201,53.649307,4.9674664,-5.370781,4.0523308e-22,0.9999989,17.406273,397.94577,,1.9798297
0.11,139.18306,9.338409,4040,0.3939394,17.406273,4.753516127881065,0.039393943,,7.518272,-797.7969,99.13497,1.4255441,-9.032945,60.74159,,12.369824,219.31532311439514,202,53.223316,4.329506,4.6090827,,0.9999989,17.406273,198.41159,,0.9822356
0.11,86.140465,9.333471,4060,0.43434343,17.406273,8.262840297124939,0.043434344,,4.212824,-900.37524,79.10991,1.3600255,-9.275328,60.000145,,12.345869,220.68268609046936,203,55.787323,7.5069146,-58.040855,0.022705227,0.9999989,17.406273,117.15323,,0.5771095
0.11,165.5319,9.328558,4080,0.6969697,17.406273,8.164149752191358,0.06969697,,5.1443853,-2174.1355,135.24078,1.3942742,-9.187707,59.56136,,12.321774,222.099924325943,204,54.416973,7.4302244,9.093171,,0.9999989,17.406273,230.79688,,1.1313572
0.11,139.77196,9.323668,4100,0.5959596,17.406273,5.468588941226503,0.05959596,,5.6901393,-1554.0043,102.10039,1.4168452,-9.277705,59.240227,,12.285997,223.645690202713,205,53.550087,4.987575,-27.532816,2.131131e-30,0.9999989,17.406273,198.03523,,0.96602553
0.11,229.34514,9.318801,4120,0.61616164,17.406273,6.287343299424993,0.061616164,,6.409283,-1655.6398,229.34238,1.0064272,-9.216908,81.79694,,12.254129,225.07585883140564,206,75.38766,5.721279,3.455405,229.34238,0.9999989,17.406273,230.81918,,1.1204815
0.11,217.43935,9.313959,4140,0.61616164,17.406273,6.140961932045041,0.061616164,,8.134825,-1647.5637,188.11383,1.3734459,-9.121031,63.377037,,12.221942,226.61096239089966,207,55.24221,5.5913973,10.871799,188.11383,0.9999989,17.406273,298.64117,,1.442711
0.11,145.95453,9.309139,4160,0.57575756,17.406273,6.1871545647171,0.05757576,,6.1854715,-1429.5267,103.18173,1.4486818,-9.02666,58.558727,,12.190273,228.00232005119324,208,52.373257,5.6349316,10.428767,2.1305858e-08,0.9999989,17.406273,211.44167,,1.0165465
0.11,142.87381,9.304343,4180,0.6363636,17.406273,6.583490374156792,0.06363636,,5.3725758,-1745.524,103.22572,1.4561938,-8.920225,57.475655,,12.160609,229.60958290100098,209,52.10308,5.9903326,13.385857,2.3062642e-14,0.9999989,17.406273,208.05196,,0.9954639
0.11,107.18853,9.29957,4200,0.6969697,17.406273,5.9904108761984265,0.06969697,,3.2649457,-2114.1565,83.718,1.4066721,-8.838383,57.20231,,12.128669,231.1244921684265,210,53.937363,5.4531703,8.447164,1.0269845e-22,0.9999989,17.406273,150.77911,,0.71799576
0.11,178.74855,9.29482,4220,0.7171717,17.406273,5.324180558871218,0.07171717,,5.351552,-2241.5723,166.28833,1.4344751,-8.765207,58.243504,,12.094169,232.4963219165802,211,52.891953,4.8491993,6.9865203,3.0257066e-05,0.9999989,17.406273,256.41034,,1.2152148
0.11,98.282455,9.2900915,4240,0.3939394,17.406273,4.79644637729333,0.039393943,,5.191318,-791.6828,69.79135,1.4636964,-8.65834,57.027332,,12.057721,233.91975617408752,212,51.836014,4.367163,13.92153,,0.9999989,17.406273,143.85567,,0.6785645
0.11,9.729322,9.285385,4260,0.5555556,17.406273,8.294445907850749,0.05555556,,0.40456071,-1306.9242,9.269199,1.3818781,-8.898015,55.30968,,12.036485,235.34813356399536,213,54.90512,7.53433,-59.301254,,0.9999989,17.406273,13.444738,,0.063120835
0.11,47.265358,9.280702,4280,0.5555556,17.406273,7.010393106296069,0.05555556,,1.7752278,-1300.8265,46.32229,1.2567564,-8.888293,62.14666,,12.010108,236.76888704299927,214,60.371433,6.3918514,-5.88196,46.32229,0.9999989,17.406273,59.401043,,0.27757496
0.11,151.28017,9.276039,4300,0.7373737,17.406273,6.9329800680704885,0.073737375,,4.441275,-2352.1545,106.60886,1.5167698,-8.800124,54.463493,,11.983612,238.1552596092224,215,50.022217,6.3134747,10.809451,,0.9999989,17.406273,229.45718,,1.0672427
0.11,77.129166,9.2713995,4320,0.4949495,17.406273,4.556459872360495,0.04949495,,3.6985738,-1054.4515,70.30654,1.50597,-8.74355,54.079514,,11.947334,239.55801033973694,216,50.38094,4.1477623,3.538321,,0.9999989,17.406273,116.15421,,0.53775096
0.11,81.72178,9.26678,4340,0.5555556,17.406273,7.209023857650186,0.05555556,,3.595541,-1284.9073,71.437614,1.5040209,-8.838934,54.04177,,11.922449,241.01139378547668,217,50.446228,6.54708,-28.927979,0.0007394793,0.9999989,17.406273,122.91127,,0.5664114
0.11,162.4588,9.262182,4360,0.47474748,17.406273,6.88697094076352,0.04747475,,9.055105,-979.894,106.40165,1.7255456,-8.740692,53.02507,,11.8965,242.5549623966217,218,43.969967,6.265767,13.0688,3.6299213e-38,0.9999989,17.406273,280.33008,,1.2859178
0.11,59.54813,9.257606,4380,0.4949495,17.406273,7.758929124451576,0.04949495,,2.8469625,-1040.2577,53.313046,1.524095,-8.623535,52.628754,,11.874427,243.8318145275116,219,49.78179,7.0624504,16.8444,0.13096945,0.9999989,17.406273,90.75701,,0.41441557
0.11,142.62987,9.25305,4400,0.45454547,17.406273,7.516326461050207,0.045454547,,8.023908,-912.6777,108.60583,1.7087533,-8.560561,52.425976,,11.851536,245.28142261505127,220,44.40207,6.8383307,5.8463745,1.7685181e-09,0.9999989,17.406273,243.71927,,1.1078149
0.11,168.08565,9.248515,4420,0.61616164,17.406273,8.059732501345408,0.061616164,,7.4471793,-1552.5287,108.924576,1.7360146,-8.475254,51.151985,,11.831117,247.50729203224182,221,43.704807,7.338798,10.348013,,0.9999989,17.406273,291.79913,,1.320358
0.11,70.50045,9.244,4440,0.6969697,17.406273,6.061102145333683,0.06969697,,2.2601607,-2020.0566,55.268505,1.5538015,-8.460618,51.0902,,11.802721,249.82757568359375,222,48.830036,5.5274663,-5.324708,1.7930279e-27,0.9999989,17.406273,109.54371,,0.49344012
0.11,79.404106,9.239506,4460,0.3939394,17.406273,5.34532645457959,0.039393943,,4.469382,-774.1959,55.23046,1.6438664,-8.380018,50.624096,,11.771641,251.93523693084717,223,46.154713,4.8716555,10.061567,,0.9999989,17.406273,130.52974,,0.58533514
0.11,53.758778,9.235031,4480,-0.6969697,17.406273,8.301939851071426,-0.06969697,,7.347532,-8410.486,36.87207,1.7619009,-8.613493,50.410217,,11.752748,253.5861988067627,224,43.062687,7.5396447,-60.21108,,0.9999989,17.406273,94.717636,,0.4228466
0.11,111.97656,9.230577,4500,-0.13131313,17.406273,18.59397431554411,-0.013131313,,20.670067,-2079.5266,58.43065,2.5601878,-8.847563,50.305466,,11.775241,255.01503992080688,225,29.635399,16.813927,-60.678143,,0.9999989,17.406273,286.68103,,1.2741379
0.11,44.27345,9.226143,4520,0.2929293,17.406273,19.010211427783403,0.02929293,,2.5996187,-683.45935,36.99256,1.5922083,-9.075404,50.25179,,11.799374,257.02758526802063,226,47.652172,17.2291,-60.507217,,0.9999989,17.406273,70.49255,,0.31191397
0.11,40.216724,9.221727,4540,0.1919192,17.406273,9.354813100008913,0.019191919,,2.4740167,-753.5729,30.316284,1.593522,-9.305866,50.086906,,11.784952,259.5987493991852,227,47.61289,8.525747,-60.686993,,0.9999989,17.406273,64.086235,,0.2823182
0.11,147.89706,9.217332,4560,0.43434343,17.406273,9.625616253982358,0.043434344,,8.803792,-850.22064,102.48944,1.8444602,-9.234461,49.93896,,11.771692,262.09400701522827,228,41.13517,8.761474,7.704427,,0.9999989,17.406273,272.79025,,1.1964484
0.11,66.58062,9.212955,4580,-0.030303031,17.406273,8.197372390972564,-0.0030303032,6.0647265e-09,6.25821,-1483.4396,45.153923,1.7467539,-9.2941265,49.694313,,11.752904,263.6297972202301,229,43.436104,7.4694777,-22.928347,,0.9999989,17.406273,116.29996,,0.50786006
0.11,107.74818,9.208598,4600,-0.7979798,17.406273,14.371907904431394,-0.079797976,,23.62274,-10043.426,42.805443,2.9119453,-9.519925,49.678238,,11.758163,265.0714144706726,230,26.055498,12.962593,-60.700123,,0.9999989,17.406273,313.7568,,1.3641601
0.11,128.21457,9.20426,4620,0.13131313,17.406273,18.63282581629951,0.013131313,,9.358149,-868.14545,75.79169,1.8879699,-9.740345,49.545326,,11.780216,266.4112102985382,231,40.18718,16.852219,-60.70446,,0.9999989,17.406273,242.06525,,1.0479015
0.11,116.90225,9.19994,4640,-0.07070707,17.406273,15.395896210436156,-0.0070707067,6.7834782e-37,19.415499,-1683.81,55.315697,2.5246685,-9.960371,49.467834,,11.790281,267.72613406181335,232,30.052336,14.115428,-60.70878,,0.9999989,17.406273,295.13943,,1.2721528
0.11,148.08072,9.195639,4660,0.030303031,17.406273,16.492497305830547,0.0030303032,0.47308654,11.986454,-1189.5544,75.77167,2.0287788,-9.998814,49.38441,,11.803482,269.0335907936096,233,37.397957,14.8661,-19.080372,3.7939044e-10,0.9999989,17.406273,300.42303,,1.2893692
0.11,49.06677,9.193385,4680,-0.6969697,17.406273,10.520475651304706,-0.06969697,,6.4421625,-8288.773,33.072086,1.7681156,-9.925966,49.353485,,11.794056,270.3441495895386,234,42.911324,9.597641,6.9235125,,0.9999989,17.406273,86.75572,,0.37075096
0.11,146.3222,9.18912,4700,0.65656567,17.406273,18.647316137718715,0.065656565,,5.5202208,-1782.6997,116.11338,1.7328207,-10.144872,49.305584,,11.815652,271.8327648639679,235,43.785362,16.869055,-60.721626,,0.9999989,17.406273,253.55016,,1.0789368
0.11,92.26265,9.184874,4720,0.11111111,17.406273,7.136534783753552,0.011111111,,6.2150965,-922.63043,58.407196,1.7639418,-10.359504,49.22796,,11.793564,273.3325569629669,236,43.012863,6.6028786,-60.725876,,0.9999989,17.406273,162.74594,,0.6896014
0.11,89.82965,9.180646,4740,0.37373737,17.406273,9.632724225570676,0.037373737,,5.1512628,-748.5495,60.01746,1.7217542,-10.573618,49.218056,,11.780716,274.7766647338867,237,44.06679,8.748713,-60.730103,,0.9999989,17.406273,154.66458,,0.6525932
0.11,40.844166,9.176435,4760,0.2929293,17.406273,8.659392935966455,0.02929293,,2.3199139,-682.10345,33.477123,1.6217228,-10.674288,49.104843,,11.764364,276.2728359699249,238,46.784927,7.888979,-34.125107,1.1631965e-24,0.9999989,17.406273,66.237915,,0.27831057
0.11,106.59633,9.172242,4780,0.33333334,17.406273,9.116904833772066,0.033333335,,6.4205337,-697.89825,77.08008,1.780545,-10.57238,49.032307,,11.74986,277.7240834236145,239,42.611774,8.297836,14.415002,3.9738723e-07,0.9999989,17.406273,189.79956,,0.7941404
0.11,58.095642,9.168067,4800,-0.1919192,17.406273,8.878260133026957,-0.019191919,,7.3475103,-2491.4197,36.28637,1.8210723,-10.460317,49.01098,,11.734585,279.2003393173218,240,41.663467,8.083833,16.610395,,0.9999989,17.406273,105.796364,,0.4408182
0.11,75.546165,9.163909,4820,-0.61616164,17.406273,17.9394149812976,-0.061616164,,10.895391,-7139.393,42.729294,2.002048,-10.671398,48.79268,,11.7530775,280.6512281894684,241,37.897285,16.191374,-60.746838,,0.9999989,17.406273,151.24706,,0.6275811
0.11,127.4492,9.159768,4840,0.05050505,17.406273,18.88642799491244,0.005050505,1.731732e-07,9.27107,-1106.2289,79.83066,1.9199624,-10.842725,48.788605,,11.775189,282.0607604980469,242,39.517536,17.104374,-51.718018,,0.9999989,17.406273,244.69768,,1.0111474
0.11,113.86377,9.155644,4860,0.5959596,17.406273,14.1726355742593,0.05959596,,4.772833,-1456.5409,80.264725,1.7307718,-11.04855,48.61003,,11.78019,283.5251202583313,243,43.837196,12.990202,-60.755104,,0.9999989,17.406273,197.0722,,0.8109967
0.11,125.63628,9.151538,4880,0.57575756,17.406273,6.630730041856595,0.05757576,,5.4575953,-1354.2788,80.28221,1.7485521,-11.253424,48.84903,,11.756726,285.0626618862152,244,43.391434,6.054821,-60.75921,,0.9999989,17.406273,219.68158,,0.90033436
0.11,45.649433,9.147448,4900,-0.6969697,17.406273,6.776818487726771,-0.06969697,,5.7522187,-8405.27,30.284641,1.7767497,-11.150879,48.455017,,11.733914,286.49986577033997,245,42.702797,6.167964,14.078214,,0.9999989,17.406273,81.10762,,0.3310515
0.11,107.71537,9.143374,4920,-0.47474748,17.406273,18.494569047976142,-0.04747475,,21.159374,-5288.9624,48.84802,2.7899659,-11.355348,48.35404,,11.75417,288.05207109451294,246,27.194664,16.71688,-60.767372,,0.9999989,17.406273,300.52222,,1.221635
0.11,107.13393,9.1393175,4940,0.45454547,17.406273,19.16081398115321,0.045454547,,5.6031938,-905.4577,81.37537,1.7834004,-11.261173,48.146744,,11.77692,289.9649965763092,247,42.54355,17.373343,11.768127,,0.9999989,17.406273,191.06268,,0.7735331
0.11,69.914856,9.135277,4960,-0.6363636,17.406273,8.826951211909348,-0.06363636,,9.686876,-7450.666,53.995266,1.9784838,-11.462055,48.03553,,11.762106,291.5450396537781,248,38.34865,8.102843,-60.77547,,0.9999989,17.406273,138.32541,,0.55776376
0.11,109.73748,9.131253,4980,-0.33333334,17.406273,18.558101723322075,-0.033333335,,23.297142,-3720.259,52.42207,3.0806932,-11.662028,47.925423,,11.782256,293.74223256111145,249,24.628283,16.77952,-60.779495,,0.9999989,17.406273,338.0675,,1.3577008
0.11,95.00185,9.127245,5000,-0.5555556,17.406273,19.098009143140768,-0.05555556,,14.9335,-6268.7144,56.77209,2.26677,-11.61725,48.405,,11.804377,295.07939648628235,250,33.471497,17.312654,-0.7391225,56.77209,0.9999989,17.406273,215.34732,,0.8613893
0.11,72.45334,9.123253,5020,-0.25252524,17.406273,19.061330568981088,-0.025252525,,9.739618,-2955.161,47.915367,1.9853878,-11.586358,47.954918,,11.826189,296.54344296455383,251,38.215298,17.279358,-3.6630166,8.887793e-08,0.9999989,17.406273,143.84798,,0.5730995
0.11,17.336683,9.119277,5040,-0.21212122,17.406273,19.121822057338075,-0.021212121,,1.8743012,-2615.8398,15.712454,1.6270181,-11.615721,48.506966,,11.848069,298.0954067707062,252,46.632664,17.33963,-18.523281,2.787288e-32,0.9999989,17.406273,28.207098,,0.111932926
0.11,41.8907,9.115316,5060,-0.23232323,17.406273,18.673866278919682,-0.023232324,,4.6620045,-2765.5356,37.85945,1.6622752,-11.52034,50.30558,,11.868059,299.5830497741699,253,45.643578,16.905546,13.404179,37.85945,0.9999989,17.406273,69.63387,,0.2752327
0.11,168.78368,9.111372,5080,0.7171717,17.406273,18.716377009838173,0.07171717,,5.187884,-2137.7576,120.560814,1.7760359,-11.437541,47.907845,,11.888043,301.1150279045105,254,42.71996,16.944132,10.245748,,0.9999989,17.406273,299.76587,,1.1801805
0.11,54.86968,9.107442,5100,-0.93939394,17.406273,5.292914460164105,-0.093939394,,6.880131,-12430.704,46.83577,1.8538907,-11.631101,47.806053,,11.860515,302.6339466571808,255,40.925922,4.8683357,-60.803307,,0.9999989,17.406273,101.72238,,0.3989113
0.11,81.34238,9.103528,5120,0.11111111,17.406273,18.33544779529133,0.011111111,,5.096449,-923.7039,50.787605,1.7794758,-11.825617,47.733826,,11.878857,304.2289528846741,256,42.63738,16.555935,-60.80722,,0.9999989,17.406273,144.7468,,0.5654172
0.11,176.33592,9.099629,5140,0.5151515,17.406273,18.49381298765084,0.05151515,,8.8973055,-1093.4338,126.57531,1.9573278,-12.018081,47.66045,,11.897968,305.8037328720093,257,38.763145,16.790579,-60.81112,,0.9999989,17.406273,345.14722,,1.3429853
0.11,101.58571,9.095746,5160,0.3131313,17.406273,7.5106065804541124,0.031313132,,5.9154544,-690.3781,61.188736,1.8348664,-12.206611,47.265705,,11.878393,307.3444821834564,258,41.35025,6.8476286,-60.815002,,0.9999989,17.406273,186.39621,,0.72246593
0.11,154.59825,9.091878,5180,0.21212122,17.406273,8.952022421141555,0.021212121,,10.828091,-726.94995,82.02565,2.0891209,-12.202491,47.145847,,11.863966,308.9795937538147,259,36.317757,8.141548,-10.7964525,,0.9999989,17.406273,322.97443,,1.2470055
0.11,87.38214,9.088024,5200,-0.85858583,17.406273,9.543603949183293,-0.08585858,,12.924063,-10953.594,57.63151,2.228297,-12.11536,46.973465,,11.85175,310.5222747325897,260,34.049404,8.687996,10.351758,,0.9999989,17.406273,194.71336,,0.74889755
0.11,158.25792,9.084186,5220,0.07070707,17.406273,18.57998729313133,0.0070707067,1.9017217e-18,12.201694,-1044.6315,85.63216,2.187879,-12.303143,46.88011,,11.870708,312.1450319290161,261,34.678417,16.799883,-60.82656,,0.9999989,17.406273,346.2492,,1.3266253
0.11,110.877106,9.080361,5240,0.13131313,17.406273,14.79182939242822,0.013131313,,7.240591,-868.04895,64.41172,1.9159846,-12.487693,46.84017,,11.877163,313.7073612213135,262,39.59958,13.561646,-60.830387,,0.9999989,17.406273,212.43883,,0.81083524
0.11,164.74866,9.076551,5260,0.27272728,17.406273,9.838017294013888,0.02727273,,11.231212,-682.00287,86.8492,2.1311321,-12.395361,46.833035,,11.866061,315.92552757263184,263,35.60182,8.957568,12.060662,,0.9999989,17.406273,351.10117,,1.3349854
0.11,219.73341,9.072757,5280,0.25252524,17.406273,9.325806761687181,0.025252525,,8.806887,-686.3144,217.5088,1.2432555,-12.337066,69.833916,,11.853284,317.36733865737915,264,61.027027,8.49281,2.820916,217.5088,0.9999989,17.406273,273.18478,,1.0347909
0.11,178.10933,9.068976,5300,0.25252524,17.406273,9.34635657198144,0.025252525,,9.664195,-683.6585,128.61751,1.688658,-12.243481,54.594658,,11.840663,319.22655415534973,265,44.93046,8.508772,12.655906,128.61751,0.9999989,17.406273,300.76575,,1.1349651
0.11,148.1958,9.065209,5320,0.25252524,17.406273,9.373346198283377,0.025252525,,9.670493,-681.03534,86.91756,2.0364752,-12.161228,46.927116,,11.828237,321.0212473869324,266,37.256622,8.535349,9.673729,82.48888,0.9999989,17.406273,301.79706,,1.1345754
0.11,94.564896,9.061457,5340,0.5959596,17.406273,9.304323911079454,0.05959596,,3.6618469,-1439.8977,66.23018,1.7579256,-12.079089,46.82191,,11.815662,322.6083481311798,267,43.160065,8.470694,9.762883,,0.9999989,17.406273,166.23805,,0.62261444
0.11,72.78733,9.057719,5360,-1.0,17.406273,6.650015785200637,-0.1,,9.500293,-13763.678,38.272495,2.034733,-12.249623,46.788815,,11.794201,324.22473406791687,268,37.28852,6.0641603,-57.352276,,0.9999989,17.406273,148.10278,,0.5526223
0.11,106.433655,9.053994,5380,-0.15151516,17.406273,18.339509938299397,-0.015151516,,16.140219,-2181.1353,54.59763,2.4910934,-12.432101,46.597603,,11.811922,325.8495788574219,269,30.457382,16.560993,-60.856754,,0.9999989,17.406273,265.13617,,0.9856363
0.11,62.943638,9.050283,5400,0.6969697,17.406273,18.966364045033338,0.06969697,,1.822142,-2011.1194,48.868053,1.6958042,-12.445526,46.563267,,11.831801,327.44922256469727,270,44.741123,17.179523,-15.974058,,0.9999989,17.406273,106.74009,,0.39533368
0.11,45.331974,9.046587,5420,-0.6969697,17.406273,5.423831325908643,-0.06969697,,5.359388,-8322.708,29.488232,1.843961,-12.626506,46.50569,,11.806484,329.08041167259216,271,41.146305,4.9707193,-60.864162,,0.9999989,17.406273,83.59039,,0.30845162
0.11,107.534935,9.042904,5440,0.05050505,17.406273,18.398666507547905,0.005050505,1.9464093e-07,6.9727974,-1122.0662,67.38565,1.9235783,-12.806448,46.41605,,11.824178,330.5941936969757,272,39.443253,16.618992,-60.867844,,0.9999989,17.406273,206.85187,,0.7604848
0.11,162.67554,9.039234,5460,0.47474748,17.406273,18.318687380451227,0.04747475,,8.387892,-959.33246,89.379326,1.9977522,-12.983631,46.36667,,11.841713,332.13887310028076,273,37.978775,16.611208,-60.871513,,0.9999989,17.406273,324.9854,,1.1904228
0.11,93.19042,9.035578,5480,0.45454547,17.406273,7.8635113791872016,0.045454547,,4.4762945,-899.97845,67.86469,1.816108,-13.1582575,46.253647,,11.824664,333.85158586502075,274,41.77735,7.170685,-60.87517,1.5360102e-14,0.9999989,17.406273,169.24387,,0.61767834
0.11,80.07911,9.031935,5500,0.4949495,17.406273,7.895875636317619,0.04949495,,3.5520399,-1015.11,54.46076,1.7782072,-13.051955,46.219837,,11.807805,335.3248755931854,275,42.667797,7.1882687,16.50614,1.2307729e-06,0.9999989,17.406273,142.39725,,0.5178082
0.11,158.50249,9.028305,5520,0.7373737,17.406273,7.524051959920632,0.073737375,,4.3350058,-2260.855,91.35568,1.8158177,-12.967423,46.119038,,11.78984,336.8591778278351,276,41.78403,6.8495035,10.797245,,0.9999989,17.406273,287.8116,,1.0427957
0.11,87.367386,9.024689,5540,0.09090909,17.406273,4.6617452102330255,0.00909091,5.9252244e-34,5.3002524,-1008.3888,53.80333,1.8599415,-13.047817,46.093033,,11.762656,338.3128926753998,277,40.79278,4.2600193,-35.145954,,0.9999989,17.406273,162.49823,,0.5866362
0.11,236.07233,9.021085,5560,0.53535354,17.406273,9.669608854484835,0.053535353,,12.398949,-1157.8336,131.84451,2.2529223,-13.221552,46.07618,,11.75193,339.84689831733704,278,33.67723,8.780891,-60.889664,,0.9999989,17.406273,531.8526,,1.9131389
0.11,173.52336,9.017494,5580,0.17171717,17.406273,7.369186224403444,0.017171716,,12.378745,-802.7333,91.36518,2.2519555,-13.390158,46.070435,,11.733899,341.38728737831116,279,33.69169,6.7211084,-60.893253,,0.9999989,17.406273,390.76688,,1.4005982
0.11,89.49761,9.013916,5600,0.15151516,17.406273,9.552866890092202,0.015151516,,5.292093,-842.2244,66.73985,1.862486,-13.558965,46.02914,,11.723009,342.9964928627014,280,40.73705,8.684748,-60.896717,1.324594e-13,0.9999989,17.406273,166.68805,,0.59531444
0.11,81.68886,9.010351,5620,0.3939394,17.406273,9.752216417919074,0.039393943,,4.004934,-766.6687,55.760178,1.8067204,-13.469427,45.99936,,11.712884,344.5938882827759,281,41.994427,8.877554,12.049342,,0.9999989,17.406273,147.58893,,0.5252275
0.11,105.38259,9.006799,5640,-0.7777778,17.406273,8.526637813378402,-0.07777778,,16.858404,-9850.679,60.3547,2.6036816,-13.57272,45.99875,,11.698886,346.1987478733063,282,29.140347,7.7656975,-42.086826,,0.9999989,17.406273,274.38272,,0.97298837
0.11,56.943905,9.003259,5660,-0.1919192,17.406273,18.561869012151067,-0.019191919,,6.4420843,-2549.3604,34.55908,1.9193171,-13.740292,45.972908,,11.71685,347.67035722732544,283,39.530823,16.782803,-60.90749,,0.9999989,17.406273,109.29341,,0.3861958
0.11,107.21951,8.999732,5680,-0.09090909,17.406273,19.123162404702867,-0.00909091,,13.977098,-1844.7241,69.92073,2.374835,-13.7070465,45.9255,,11.736638,349.8123588562012,284,31.948402,17.336538,-3.6684666,,0.9999989,17.406273,254.62865,,0.89657974
0.11,119.418755,8.996217,5700,-0.13131313,17.406273,17.874241455229942,-0.013131313,,18.69598,-2096.3225,53.416355,2.7515602,-13.638902,46.27022,,11.752187,351.47000765800476,285,27.574242,16.168243,5.879864,50.084427,0.9999989,17.406273,328.5879,,1.1529399
0.11,126.32979,8.992714,5720,0.65656567,17.406273,17.84710738556398,0.065656565,,4.113023,-1743.0533,94.58037,1.822098,-13.54926,45.753036,,11.767431,353.12407064437866,286,41.640015,16.112064,11.922673,,0.9999989,17.406273,230.18526,,0.80484354
0.11,126.59459,8.9892235,5740,0.43434343,17.406273,6.029636201017212,0.043434344,,6.242969,-843.89777,85.06694,1.9210243,-13.715281,45.738663,,11.745673,354.8386867046356,287,39.495693,5.522841,-60.921524,,0.9999989,17.406273,243.19128,,0.8473564
0.11,106.24671,8.985745,5760,-0.37373737,17.406273,7.956350454280722,-0.037373737,,16.473768,-4223.797,50.412468,2.5971005,-13.766984,45.687958,,11.73001,356.93370509147644,288,29.21419,7.2345786,-28.37177,,0.9999989,17.406273,275.93338,,0.958102
0.11,58.31334,8.982279,5780,0.6969697,17.406273,18.449614449402308,0.06969697,,1.6072894,-1979.0978,44.290558,1.7261715,-13.930527,45.561314,,11.747131,358.59287548065186,289,43.954025,16.677952,-60.92847,,0.9999989,17.406273,100.65882,,0.34830043
0.11,107.41503,8.978825,5800,-0.05050505,17.406273,6.006291355968398,-0.005050505,1.4998518e-20,11.67791,-1635.256,79.86698,2.2398443,-14.094906,45.551777,,11.725709,360.19229555130005,290,33.873867,5.534916,-60.931923,,0.9999989,17.406273,240.59296,,0.8296309
0.11,112.91719,8.975383,5820,-0.4949495,17.406273,14.540787316917545,-0.04949495,,20.451809,-5637.7793,50.00866,3.0421414,-14.256655,45.392197,,11.730358,362.31137204170227,291,24.940388,13.078459,-60.935364,,0.9999989,17.406273,343.51007,,1.180447
0.11,116.578476,8.971952,5840,-0.2929293,17.406273,18.763725109284483,-0.02929293,,21.916658,-3415.2097,50.895245,3.2160056,-14.325011,45.508713,,11.748351,363.9700608253479,292,23.592056,16.984264,-34.329487,50.895245,0.9999989,17.406273,374.91702,,1.2839624
0.11,55.488197,8.9685335,5860,-0.23232323,17.406273,19.101097643978342,-0.023232324,,6.2173133,-2870.7136,37.94396,1.9378808,-14.257376,45.369453,,11.767364,365.55974102020264,293,39.15214,17.318977,5.278757,6.655403e-20,0.9999989,17.406273,107.52951,,0.36699492
0.11,182.05005,8.965126,5880,0.35353535,17.406273,18.710802130598964,0.035353538,,10.762584,-714.57184,115.45495,2.1952558,-14.178063,45.324474,,11.78497,367.31625604629517,294,34.56189,16.943687,9.709074,,0.9999989,17.406273,399.64642,,1.3593416
0.11,73.59717,8.96173,5900,-0.030303031,17.406273,9.08029349253147,-0.0030303032,7.796805e-09,6.136013,-1510.0521,48.397236,1.9415118,-14.335928,45.214935,,11.773129,369.0336854457855,295,39.078922,8.292164,-60.949017,,0.9999989,17.406273,142.88977,,0.4843721
0.11,2.9384682,8.958346,5920,-0.01010101,17.406273,12.978169815898093,-0.001010101,0.11526835,0.17051047,-1405.5891,2.7612438,1.6449835,-14.495248,46.29388,,11.772888,370.8354024887085,296,46.12337,11.70178,-60.9524,2.8453666e-16,0.9999989,17.406273,4.8337317,,0.016330175
0.11,135.88861,8.955363,5940,-0.01010101,17.406273,13.024812861399509,-0.001010101,0.115612715,5.565708,-1400.7969,135.85715,1.0352464,-14.406648,78.85472,,11.772969,372.5052664279938,297,73.28902,11.796597,12.80102,135.85715,0.9999989,17.406273,140.67819,,0.47366396
0.11,164.86263,8.952391,5960,-0.01010101,17.406273,10.837982064712776,-0.001010101,0.115956895,8.3572645,-1396.0269,135.73218,1.4197975,-14.307444,61.796,,11.766513,374.47585248947144,298,53.438736,9.849267,15.762324,135.73218,0.9999989,17.406273,234.07155,,0.785475
