TimeElapsed,target_sum_log_mean,MISE,ReturnStepMax,ReturnLastEpisode,IWMax,ReturnMin,IWLastEpisode,Iteration,IWMean,LQGsigma,IWFirstEpisode,ReturnMax,TimestepsSoFar,ExplorationBonus,ReturnAbsMax,LQGmu1,DenMISEMeanLog,IWNorm2,IWMin,DenMISELogLast,ReturnMean,Bound,IWNorm1,SqrtESSClassic,URet,LQGmu01,DenMISELogFirst
1.4820787906646729,-28.3472,1.3968972e-05,0.9995132,10.985656,1.2324179e-05,,2.3459945e-10,22,1.062027e-06,1.0,5.6092118e-09,15.763994,440,17.570932,15.763994,0.01,-12.301382,1.3022598e-05,,-12.301383,12.590972,17.570946,2.3366792e-05,1.7943264,12.121865735760785,0.001,-12.301383
1.5439198017120361,-28.275375,1.4231853e-05,0.9995132,10.3117285,1.2884356e-05,,5.863656e-07,23,1.0875203e-06,1.0,5.8641816e-09,15.763994,460,17.174963,15.763994,0.01,-12.345833,1.362714e-05,,-12.345834,12.491875,17.174976,2.501527e-05,1.8356948,11.322274335825451,0.001,-12.345835
1.6082653999328613,-28.29631,1.4267097e-05,0.9995132,11.095075,1.3444545e-05,,7.62387e-08,24,1.0906971e-06,1.0,6.119152e-09,15.763994,480,17.125187,15.763994,0.01,-12.388393,1.4219822e-05,,-12.388394,12.433674,17.1252,2.6179127e-05,1.8410305,12.215480728891594,0.001,-12.388394
1.6753578186035156,-28.234922,1.45151e-05,0.9995132,10.396541,1.4004722e-05,,5.963759e-07,25,1.1145515e-06,1.0,6.3741106e-09,15.763994,500,16.77225,15.763994,0.01,-12.429215,1.48243e-05,,-12.429215,12.352189,16.772264,2.7866288e-05,1.879771,11.48863160326307,0.001,-12.429216
1.7434213161468506,-28.152138,1.5199116e-05,0.9995132,14.540933,1.4564898e-05,,1.2230714e-06,26,1.1615922e-06,1.0,6.6290755e-09,15.763994,520,16.143637,15.763994,0.01,-12.468436,1.5465697e-05,,-12.468435,12.436371,16.143652,3.0203995e-05,1.9529669,16.035712578376604,0.001,-12.468437
1.8139045238494873,-28.079752,1.5776879e-05,0.9995132,13.781559,1.5125078e-05,,1.1319288e-06,27,1.2035151e-06,1.0,6.8840427e-09,15.763994,540,15.619982,15.763994,0.01,-12.506176,1.610036e-05,,-12.506176,12.486193,15.619998,3.2497606e-05,2.0184395,15.300674937888774,0.001,-12.506177
1.8853240013122559,-28.053701,1.5992657e-05,0.9995132,16.297157,1.5685262e-05,,3.7073073e-07,28,1.2167553e-06,1.0,7.139006e-09,16.297157,560,15.976498,16.297157,0.01,-12.542543,1.6700778e-05,,-12.542544,12.622298,15.976514,3.407195e-05,2.0401413,17.974782749484014,0.001,-12.542545
1.965087652206421,-28.013048,1.626281e-05,0.9995132,12.681522,1.6245436e-05,,6.177977e-07,29,1.2380583e-06,1.0,7.3939708e-09,16.297157,580,15.711615,16.297157,0.01,-12.577635,1.7308246e-05,,-12.577636,12.62434,15.711631,3.5906585e-05,2.0745363,14.133659359739003,0.001,-12.577637
2.0410513877868652,-28.008997,1.6345151e-05,0.9995132,10.684184,1.6805618e-05,,2.3121657e-07,30,1.2457652e-06,1.0,7.648933e-09,16.297157,600,15.615711,16.297157,0.01,-12.611537,1.7906565e-05,,-12.611538,12.559668,15.615727,3.7375958e-05,2.087277,11.727660674155402,0.001,-12.611538
2.1181044578552246,-28.223576,1.6345266e-05,0.9995132,13.3664255,1.7365795e-05,,2.7433997e-10,31,1.2457738e-06,1.0,7.903893e-09,16.297157,620,15.615594,16.297157,0.01,-12.644326,1.8503433e-05,,-12.644327,12.585693,15.61561,3.862208e-05,2.0872927,14.713187623644883,0.001,-12.644327
2.1988651752471924,-28.103666,1.9491203e-05,0.9995132,12.264834,1.7925984e-05,,8.208021e-06,32,1.5022742e-06,1.0,8.158865e-09,16.297157,640,14.094631,16.297157,0.01,-12.676075,2.0789306e-05,,-12.676068,12.575666,14.09465,4.8075977e-05,2.312534,13.696515553541447,0.001,-12.676076
2.282593011856079,-28.04733,1.993102e-05,0.9995132,10.9933815,1.8486146e-05,,1.320278e-06,33,1.542282e-06,1.0,8.413826e-09,16.297157,660,13.755025,16.297157,0.01,-12.706846,2.1479562e-05,,-12.706846,12.5277195,13.755045,5.0898605e-05,2.3696296,12.05967357747986,0.001,-12.706848
2.36563777923584,-28.072489,1.9973682e-05,0.9995132,15.218534,1.904633e-05,,9.5321006e-08,34,1.5450853e-06,1.0,8.668781e-09,16.297157,680,13.730193,16.297157,0.01,-12.736699,2.2130655e-05,,-12.736701,12.60686,13.730213,5.25363e-05,2.3739152,16.844975751384165,0.001,-12.736701
2.4524900913238525,-28.110134,2.0000853e-05,0.9995132,15.781403,1.9606505e-05,,6.026987e-08,35,1.5468069e-06,1.0,8.923749e-09,16.297157,700,13.71495,16.297157,0.01,-12.765687,2.2781616e-05,,-12.765688,12.697562,13.71497,5.4141736e-05,2.3765538,17.432166191565713,0.001,-12.765689
2.5400378704071045,-28.115091,2.005787e-05,0.9995132,11.006647,2.0166684e-05,,1.8650636e-07,36,1.551987e-06,1.0,9.178719e-09,16.297157,720,13.6696,16.297157,0.01,-12.793858,2.343325e-05,,-12.7938595,12.650592,13.66962,5.5875134e-05,2.3844383,12.197280797499777,0.001,-12.7938595
2.631293773651123,-28.220673,2.0059775e-05,0.9995132,15.413914,2.0726851e-05,,4.5856563e-09,37,1.5521106e-06,1.0,9.433684e-09,16.297157,740,13.668499,16.297157,0.01,-12.821258,2.4084151e-05,,-12.821259,12.725276,13.668519,5.7431796e-05,2.3846302,16.990658586731854,0.001,-12.821259
2.724658250808716,-28.318064,2.0061043e-05,0.9995132,9.295015,2.1287024e-05,,5.2052957e-09,38,1.5522471e-06,1.0,9.688633e-09,16.297157,760,13.667285,16.297157,0.01,-12.847924,2.4735053e-05,,-12.847926,12.635006,13.667305,5.8989193e-05,2.384842,10.21099203121593,0.001,-12.847926
2.8206369876861572,-28.171469,3.4953486e-05,0.9995132,9.737263,5.9647722e-05,,5.9647722e-05,39,3.0816757e-06,1.0,9.943623e-09,16.297157,780,17.580057,16.297157,0.01,-12.873899,6.4825224e-05,,-12.873842,12.560705,17.580091,0.000120189245,1.8540505,10.716865990241427,0.001,-12.873902
2.9181318283081055,-28.090504,3.664273e-05,0.9995132,11.373197,6.117705e-05,,5.9412428e-06,40,3.230204e-06,1.0,1.0198572e-08,16.297157,800,16.838533,16.297157,0.01,-12.899216,6.675224e-05,,-12.899214,12.531016,16.83857,0.00012921216,1.9356978,12.60569255925827,0.001,-12.8992195
3.0151286125183105,-28.219893,3.664312e-05,0.9995132,13.203549,6.2706415e-05,,1.286206e-09,41,3.2302328e-06,1.0,1.0453535e-08,16.297157,820,16.83837,16.297157,0.01,-12.923908,6.842098e-05,,-12.923912,12.54742,16.838406,0.00013244365,1.9357169,14.504650226411771,0.001,-12.923912
3.116548776626587,-28.128067,3.9677143e-05,0.9995132,11.556868,6.423571e-05,,1.1026366e-05,42,3.4927618e-06,1.0,1.07085185e-08,16.297157,840,15.764271,16.297157,0.01,-12.948007,7.09517e-05,,-12.947999,12.523836,15.764311,0.00014670021,2.067607,12.76483471189879,0.001,-12.94801
3.2187469005584717,-28.035116,4.331695e-05,0.9995132,10.993352,6.576504e-05,,1.4237072e-05,43,3.823854e-06,1.0,1.09634675e-08,16.297157,860,14.673283,16.297157,0.01,-12.971537,7.402298e-05,,-12.971526,12.488244,14.673326,0.00016443004,2.2213376,12.172975689385868,0.001,-12.97154
3.322211265563965,-28.005903,4.3618387e-05,0.9995132,12.486958,6.729438e-05,,1.0622591e-06,44,3.847994e-06,1.0,1.1218429e-08,16.297157,880,14.582652,16.297157,0.01,-12.994526,7.575181e-05,,-12.994529,12.4882145,14.582696,0.00016931613,2.2351432,13.82844392814032,0.001,-12.99453
3.430725574493408,-28.069248,4.3623146e-05,0.9995132,12.041399,6.88237e-05,,1.7882229e-08,45,3.848388e-06,1.0,1.147341e-08,16.297157,900,14.5811405,16.297157,0.01,-13.016999,7.747334e-05,,-13.017003,12.478285,14.581184,0.00017318196,2.235375,13.163332033561131,0.001,-13.017003
3.5400025844573975,-28.057596,4.3787386e-05,0.9995132,14.897333,7.035301e-05,,5.0723554e-07,46,3.859412e-06,1.0,1.1728346e-08,16.297157,920,14.53977,16.297157,0.01,-13.038978,7.919649e-05,,-13.038981,12.530873,14.539814,0.00017753756,2.2417352,16.428015571692725,0.001,-13.038981
3.6569950580596924,-27.99468,4.5482506e-05,0.9995132,13.496672,7.188229e-05,,5.903075e-06,47,3.9850065e-06,1.0,1.1983323e-08,16.297157,940,14.1189375,16.297157,0.01,-13.060485,8.1133076e-05,,-13.060482,12.55142,14.118983,0.0001873,2.308553,14.979007713589871,0.001,-13.060488
