SqrtESSClassic,DenMISELogFirst,DenMISELogLast,ReturnAbsMax,LQGmu01,IWFirstEpisode,ReturnStepMax,URet,TimeElapsed,ReturnMean,target_sum_log_mean,IWMean,IWNorm1,MISE,DenMISEMeanLog,Iteration,IWLastEpisode,Bound,LQGsigma,TimestepsSoFar,ReturnLastEpisode,IWMax,LQGmu1,ReturnMin,ExplorationBonus,ReturnMax,IWMin,IWNorm2
2.8912466,15.587654,11.486891,17.204996,-0.0050504617,5.8299443e-05,0.9999969,17.341494729311794,217.0094394683838,12.1077795,-301.0126,1.2941087,253.64532,18.644333,-8.935853,196,0.08260589,185.26447,0.11,3920,15.652699,45.630295,-0.050462145,,166.62013,17.204996,,87.72871
2.7402787,15.582565,9.746175,17.204996,0.0050504617,,0.9999969,16.057012122195435,218.33913826942444,12.119903,-141.35818,0.8720946,171.80263,8.072502,-8.839966,197,4.81275e-25,184.32,0.11,3940,14.496157,27.81769,0.050462145,,176.2475,17.204996,,62.69531
3.0503988,15.577502,5.2334733,17.204996,-0.017170029,7.717803e-05,0.9999969,9.98286951585659,219.6820559501648,12.104598,-626.2422,1.5733758,311.5284,25.97249,-8.769756,198,,184.70305,0.11,3960,9.089648,38.251553,-0.17004903,,158.73056,17.204996,,102.127106
2.7921162,15.572465,-6.317223,17.204996,0.023228144,,0.9999969,17.97012310013575,221.10076570510864,12.125321,-209.42325,1.2827908,255.27536,11.2860985,-8.7551365,199,,185.13728,0.11,3980,16.228582,40.95871,0.22823171,,173.85118,17.204996,,91.4272
2.8169634,15.567452,-41.255302,17.204996,-0.02120894,7.7068647e-13,0.9999969,9.824850737824542,222.55297183990479,12.109466,-730.4726,0.71123487,142.24698,11.8456545,-8.916684,200,,184.59578,0.11,4000,8.9541445,32.04127,-0.20899595,,172.75012,17.204996,,50.496567
2.7681031,15.562465,-53.4084,17.204996,0.0313029,,0.9999969,17.882710236483288,223.96617460250854,12.129498,-278.66068,1.0022489,201.45203,8.708812,-9.1396055,201,,184.94714,0.11,4020,16.135944,33.198147,0.30328307,,176.23833,17.204996,,72.7762
2.7402098,15.557502,-60.57031,17.204996,0.027265966,,0.9999969,9.756655317798284,225.3345501422882,12.113503,-244.03595,0.85133,171.96866,7.4327407,-9.394485,202,1.0104274e-05,185.90735,0.11,4040,8.898687,33.90183,0.26616073,,178.47461,17.204996,,62.757477
2.7416635,15.552564,11.280042,17.204996,0.0070705875,,0.9999969,9.610677132933576,226.70305228233337,12.096923,-130.91841,0.7549461,153.25406,6.971953,-9.29358,203,,185.79292,0.11,4060,8.747574,27.842054,0.07058947,,178.82097,17.204996,,55.898205
2.8078558,15.54765,3.337345,17.204996,-0.045423266,,0.9999969,9.912629872714383,228.07681465148926,12.081861,-1094.5743,0.62374353,127.243675,10.615959,-9.233025,204,,185.65094,0.11,4080,9.024111,22.267569,-0.42562822,,175.03497,17.204996,,45.317024
2.8654318,15.54276,-40.92302,17.204996,-0.09966799,,0.9999969,18.5058317987256,229.34355926513672,12.104556,-1202.4147,0.8182431,167.73984,13.875107,-9.389547,205,6.78016e-09,185.81293,0.11,4100,16.73465,25.548405,-0.7615942,,171.93782,17.204996,,58.539116
2.813428,15.537893,13.636515,17.204996,0.043407045,,0.9999969,18.925135760908493,230.56225299835205,12.129032,-355.37286,1.043878,215.03886,8.974071,-9.278825,206,,184.51663,0.11,4120,17.146544,36.38367,0.40894473,,175.54256,17.204996,,76.433044
2.9843922,15.5330515,-60.59476,17.204996,0.0030302936,1.12852665e-33,0.9999969,9.769438048125668,231.7857391834259,12.113526,-161.14583,2.0315099,420.52252,18.929964,-9.526805,207,,184.81754,0.11,4140,8.919188,50.492096,0.030293757,,165.88757,17.204996,,140.90726
2.766989,15.528232,-26.93618,17.204996,0.035338815,,0.9999969,10.144987970791513,233.22290420532227,12.099676,-306.65366,0.67038494,139.44006,5.796152,-9.6065,208,,185.14923,0.11,4160,9.232745,23.982704,0.3395071,,179.35307,17.204996,,50.394154
2.8125017,15.523436,-8.771774,17.204996,0.02120894,,0.9999969,9.508301776075252,234.54328846931458,12.083216,-189.5689,0.93673617,195.77786,8.265563,-9.604202,209,2.40172e-10,185.13994,0.11,4180,8.659478,34.199608,0.20899595,,176.87437,17.204996,,69.60986
2.7575085,15.518662,13.962175,17.204996,0.09966799,,0.9999969,9.640003047681992,235.9583604335785,12.067467,-471.17084,0.5004526,105.09504,4.27786,-9.492515,210,4.918272e-21,185.11073,0.11,4200,8.775766,18.371052,0.7615942,,180.83287,17.204996,,38.112316
2.8499718,15.513912,14.299492,17.204996,-0.045423266,,0.9999969,9.360805843537696,237.34183478355408,12.050668,-1115.6207,0.5792472,122.22115,9.85677,-9.382186,211,,185.23886,0.11,4220,8.522924,20.76506,-0.42562822,,175.3821,17.204996,,42.88504
2.7638283,15.509184,-60.61863,17.204996,0.013130557,,0.9999969,18.40476319921739,238.83648824691772,12.072293,-134.91377,0.46436426,98.44522,4.164693,-9.625934,212,,185.44116,0.11,4240,16.635359,16.834671,0.13056354,,181.27647,17.204996,,35.619152
2.8008475,15.5044775,-60.622528,17.204996,0.0070705875,,0.9999969,10.042745910003214,240.34432673454285,12.05863,-133.82532,0.69191027,147.37689,6.3853884,-9.867921,213,1.6831671e-12,185.6873,0.11,4260,9.162143,25.690136,0.07058947,,179.30191,17.204996,,52.61868
2.8166697,15.499794,12.034526,17.204996,0.015150354,,0.9999969,9.934458307952754,241.92963004112244,12.044548,-143.63434,0.7202971,154.14359,6.4295654,-9.767136,214,3.336531e-18,185.14232,0.11,4280,9.045146,26.899626,0.15036625,,178.71275,17.204996,,54.725475
2.7914016,15.4951315,12.337208,17.204996,0.013130557,,0.9999969,9.80261330825537,243.4569754600525,12.030042,-133.32132,0.43161303,92.7968,3.8712842,-9.665757,215,0.4905908,184.6226,0.11,4300,8.925732,15.77362,0.13056354,,180.75133,17.204996,,33.2438
2.8857267,15.490492,11.884515,17.204996,-0.045423266,,0.9999969,9.827649197490297,244.83452534675598,12.01577,-1120.6165,0.5411402,116.886284,9.206884,-9.568663,216,,184.45616,0.11,4320,8.947298,19.352581,-0.42562822,,175.24928,17.204996,,40.504974
2.949704,15.485872,-60.64194,17.204996,-0.0010101006,3.363473e-16,0.9999969,18.121022486334414,246.18302059173584,12.035807,-223.81581,1.1382384,246.99773,12.647719,-9.806203,217,2.8121856e-23,184.49237,0.11,4340,16.363573,34.857143,-0.010100666,,171.84465,17.204996,,83.73645
2.842702,15.481275,-16.19317,17.204996,0.0010101006,3.5385224e-24,0.9999969,15.07200667919295,247.62323141098022,12.043224,-189.33452,0.68194425,148.66385,6.9459014,-9.835169,218,5.7184156e-05,185.66934,0.11,4360,13.652931,21.625565,0.010100666,,178.72343,17.204996,,52.296673
2.9019456,15.476698,12.679915,17.204996,-0.059525497,,0.9999969,10.410554664392713,248.91141748428345,12.031406,-1175.7706,0.5730598,125.50009,9.733223,-9.733927,219,,185.20908,0.11,4380,9.454924,20.739609,-0.5341683,,175.47586,17.204996,,43.24688
2.8694816,15.472142,-39.2171,17.204996,0.043407045,,0.9999969,18.335318199798227,250.2122871875763,12.0520315,-352.1583,0.89033014,195.87263,7.6534524,-9.869954,220,,185.51927,0.11,4400,16.56914,32.119377,0.40894473,,177.86581,17.204996,,68.260635
2.8838797,15.4676075,-60.660206,17.204996,0.02120894,,0.9999969,9.731781518778314,252.5715582370758,12.0377,-188.39815,0.84643674,187.06252,7.4682155,-10.100461,221,3.9649452e-28,184.84778,0.11,4420,8.884541,31.077805,0.20899595,,177.37956,17.204996,,64.86488
3.0852602,15.463093,16.87028,17.204996,-0.0070705875,0.1368418,0.9999969,9.699487588285074,255.28247928619385,12.023251,-363.12192,1.1285986,250.54889,16.789988,-9.979833,222,,182.96635,0.11,4440,8.830093,37.61051,-0.07058947,,166.17636,17.204996,,81.20835
3.2026591,15.459214,-15.947173,17.204996,-0.017170029,8.686915e-05,0.9999969,15.791969054285909,257.3922426700592,12.033146,-647.6004,1.3777051,307.22824,22.715807,-10.00628,223,8.725636e-34,183.16084,0.11,4460,14.229872,35.73712,-0.17004903,,160.44504,17.204996,,95.92911
3.044578,15.454741,15.132524,17.204996,-0.09966799,,0.9999969,18.14440433233975,259.84436559677124,12.052608,-1223.8097,0.8463937,189.5922,14.371924,-9.892737,224,,183.52562,0.11,4480,16.392792,24.822725,-0.7615942,,169.1537,17.204996,,62.272076
2.9564447,15.450286,13.128025,17.204996,-0.06556238,,0.9999998,18.762317871806246,262.27331805229187,12.074533,-1184.1047,0.55117315,124.013954,9.336924,-9.791257,225,0.0341395,183.92159,0.11,4500,16.985575,25.02438,-0.57607335,,174.58466,17.204996,,41.946987
3.0229936,15.445851,11.09797,17.204996,0.017170029,,0.9999998,18.817086481974382,264.706050157547,12.096503,-157.90112,1.4219979,321.37152,12.675839,-9.700873,226,,183.79616,0.11,4520,17.039877,43.039707,0.17004903,,171.12032,17.204996,,106.30903
2.997047,15.441437,-60.686993,17.204996,-0.0010101006,3.5162942e-16,0.9999998,10.13842694977838,267.2488281726837,12.08399,-222.22202,1.003151,227.7153,11.184152,-9.924053,227,,184.16736,0.11,4540,9.255904,31.335772,-0.010100666,,172.9832,17.204996,,75.97989
3.0927358,15.437041,-9.165198,17.204996,0.0030302936,1.2422557e-33,0.9999998,11.320174842619402,269.52648067474365,12.0760355,-162.61548,1.7166213,391.38965,15.991412,-9.920928,228,0.007255553,183.99136,0.11,4560,10.270552,44.674942,0.030293757,,167.99995,17.204996,,126.55128
2.9356115,15.432665,10.634323,17.204996,0.043407045,,0.9999998,10.051023570468015,270.93063473701477,12.063289,-354.23444,0.80525964,184.40446,6.9218163,-9.828629,229,,184.30144,0.11,4580,9.156963,29.17405,0.40894473,,177.37962,17.204996,,62.816372
2.8874135,15.428308,-5.634228,17.204996,0.09966799,,0.9999998,9.475580720866622,272.6758987903595,12.048352,-471.30554,0.5183272,119.215256,4.4283247,-9.811381,230,0.0042747403,185.16217,0.11,4600,8.628036,18.47952,0.7615942,,180.73384,17.204996,,41.287907
2.9823997,15.423969,14.26433,17.204996,-0.009090657,9.927315,0.9999998,9.359599849792945,274.2651331424713,12.033078,-418.8681,0.60803676,140.4565,9.489478,-9.709299,231,,184.8471,0.11,4620,8.519943,25.779938,-0.09065947,,175.35764,17.204996,,47.095127
3.21269,15.461727,-44.35273,17.204996,-0.013130557,4.7167716,0.9999998,16.934104748438735,275.9107840061188,12.047045,-532.74713,1.3719716,318.29742,21.960613,-9.86039,232,1.8061581e-07,185.10034,0.11,4640,15.273134,50.048557,-0.13056354,,163.13972,17.204996,,99.07505
3.0145817,15.477552,14.275164,17.204996,-0.02120894,8.4318023e-13,0.9999998,17.829143128667678,277.4054114818573,12.06447,-751.0394,0.63718677,148.46452,10.6127405,-9.755551,233,1.8778728e-05,184.84778,0.11,4660,16.10708,30.422606,-0.20899595,,174.23503,17.204996,,49.2488
2.9822133,15.47327,10.045247,17.204996,0.029284552,,0.9999998,18.311568078528737,278.81727719306946,12.083649,-258.85193,0.98886234,231.39378,8.607842,-9.6725645,234,,185.11154,0.11,4680,16.552448,35.836506,0.28482866,,176.5037,17.204996,,77.59129
2.9738233,15.469006,-60.721626,17.204996,0.01918956,,0.9999998,9.765085005154793,280.2618718147278,12.070113,-172.75685,0.80698556,189.6416,7.1587195,-9.890047,235,9.494566e-10,184.53818,0.11,4700,8.902592,40.74257,0.18959707,,177.37946,17.204996,,63.770298
3.0362103,15.464759,11.717252,17.204996,-0.045423266,,0.9999998,9.723454927519573,281.85541892051697,12.056474,-1114.7733,0.5290889,124.86499,8.985246,-9.799446,236,,183.08923,0.11,4720,8.851431,19.19178,-0.42562822,,174.10399,17.204996,,41.12528
3.0552285,15.460531,-60.730095,17.204996,-0.035338815,,0.9999998,18.3603011997849,283.2962362766266,12.075616,-1014.74146,0.5694338,134.95581,9.619878,-10.016383,237,2.254336e-06,183.00629,0.11,4740,16.593172,22.835686,-0.3395071,,173.38641,17.204996,,44.172085
3.026083,15.456321,17.653852,17.204996,0.029284552,,0.9999998,18.793847774133347,284.7799084186554,12.096386,-257.9515,0.8912447,212.11624,7.758201,-9.901991,238,,183.18349,0.11,4760,17.01913,31.608358,0.28482866,,175.4253,17.204996,,70.09598
3.0458603,15.452127,-60.738506,17.204996,0.025247157,,0.9999998,9.872164904575424,286.18099999427795,12.083486,-223.39363,1.0579647,252.85355,9.282329,-10.115312,239,8.18969e-20,183.93433,0.11,4780,9.012971,38.767906,0.24729091,,174.652,17.204996,,83.01548
3.078286,15.447952,14.50576,17.204996,0.017170029,,0.9999998,9.60363707758784,287.5902998447418,12.069569,-157.12721,1.1948547,286.76514,10.650552,-10.012705,240,8.051469e-13,183.82399,0.11,4800,8.743483,37.677197,0.17004903,,173.17343,17.204996,,93.15741
3.008551,15.443794,14.742817,17.204996,0.0070705875,,0.9999998,9.732783782960201,289.0609815120697,12.056255,-135.05167,0.7123336,171.67241,6.5572605,-9.909453,241,,184.11342,0.11,4820,8.8611555,25.938732,0.07058947,,177.55615,17.204996,,57.061493
3.0595953,15.439653,20.121231,17.204996,0.011110653,,0.9999998,9.95173858669241,290.61386585235596,12.043877,-128.96645,1.0462214,253.18558,9.520083,-9.78665,242,7.069426e-07,184.47585,0.11,4840,9.060528,32.53778,0.110656105,,174.95576,17.204996,,82.75133
3.0610244,15.43553,13.88741,17.204996,-0.009090657,9.813211,0.9999998,9.868972433649265,292.147114276886,12.031288,-421.62842,0.57111377,138.78064,8.91432,-9.689249,243,,184.14934,0.11,4860,8.984994,24.356148,-0.09065947,,175.23502,17.204996,,45.33797
3.0849495,15.471012,-12.10404,17.204996,-0.0010101006,3.4138212e-16,0.9999998,16.94840959400508,293.66988730430603,12.044546,-225.84679,0.92148226,224.84167,10.272006,-9.700964,244,0.000101843245,184.50542,0.11,4880,15.2660265,29.596842,-0.010100666,,174.23341,17.204996,,72.88342
3.1096394,15.466923,15.732308,17.204996,-0.06556238,,0.9999998,12.77330139436349,295.1595821380615,12.042788,-1196.4146,0.60272515,147.66766,10.218577,-9.597636,245,,183.42244,0.11,4900,11.613838,24.50026,-0.57607335,,173.20386,17.204996,,47.48707
3.0977294,15.462849,-21.630112,17.204996,0.023228144,,0.9999998,18.264960614297816,296.60940432548523,12.06091,-205.12177,1.0733941,264.05493,9.44139,-9.648229,246,,183.66566,0.11,4920,16.50071,36.41941,0.22823171,,174.22427,17.204996,,85.24145
3.0982962,15.458792,-60.77143,17.204996,-0.025247157,5.517072e-23,0.9999998,9.975234748412701,298.0995087623596,12.048939,-850.2723,0.5577455,137.76314,9.358944,-9.8551235,247,,183.90503,0.11,4940,9.104108,21.262497,-0.24729091,,174.54608,17.204996,,44.46416
3.048843,15.454752,-58.095707,17.204996,0.035338815,,0.9999998,17.876829909551358,299.4999771118164,12.065429,-302.22388,0.727693,180.46786,6.2909,-10.05148,248,,184.02689,0.11,4960,16.138372,24.68785,0.3395071,,177.736,17.204996,,59.19225
3.0439875,15.450727,-60.779495,17.204996,0.043407045,,0.9999998,9.693628117833622,300.90955233573914,12.052458,-349.02127,0.7337262,182.69783,6.307175,-10.256399,249,8.3703214e-20,184.68521,0.11,4980,8.835678,27.613428,0.40894473,,178.37804,17.204996,,60.019245
3.0487916,15.44672,14.757199,17.204996,0.0313029,,0.9999998,9.393912941300798,302.4155592918396,12.038468,-270.83087,0.7630247,190.75616,6.626952,-10.157513,250,1.4238199e-05,185.08118,0.11,5000,8.555293,27.624107,0.30328307,,178.45422,17.204996,,62.56779
3.1920192,15.442728,13.933129,17.204996,0.0030302936,1.2352054e-33,0.9999998,9.57066791277494,303.84970688819885,12.025219,-168.4009,1.5011424,376.78674,13.977131,-10.062588,251,,184.76457,0.11,5020,8.712648,41.123722,0.030293757,,170.78745,17.204996,,118.04025
3.2123318,15.438751,0.99717736,17.204996,-0.09966799,,0.9999998,10.2189115257753,305.3870851993561,12.014451,-1245.0137,0.8654133,218.08415,14.693739,-10.017101,252,,184.73897,0.11,5040,9.311513,25.138908,-0.7615942,,170.04523,17.204996,,67.88967
3.0764647,15.434791,-35.830902,17.204996,0.015150354,,0.9999998,18.435519853728632,306.8086910247803,12.032834,-144.10594,0.7579312,191.75659,6.7670455,-10.119791,253,,184.67398,0.11,5060,16.665497,27.418142,0.15036625,,177.90694,17.204996,,62.33018
3.0657723,15.430846,-60.799377,17.204996,0.035338815,,0.9999998,10.410227733204332,308.4997777938843,12.0229435,-299.91278,0.64321333,163.37619,5.5607414,-10.320376,254,,184.44064,0.11,5080,9.520554,22.24995,0.3395071,,178.8799,17.204996,,53.290386
3.1280348,15.426917,3.9508295,17.204996,-0.025247157,5.6957436e-23,0.9999998,9.540832809655397,310.5621829032898,12.009869,-866.2462,0.5273983,134.48656,8.849499,-10.2658825,255,,184.51363,0.11,5100,8.689119,20.211308,-0.24729091,,175.66412,17.204996,,42.993946
3.139529,15.423003,-60.78729,17.204996,0.017170029,,0.9999998,18.262607297120002,312.41940450668335,12.027416,-156.12167,1.0588928,271.07657,9.437656,-10.465124,256,,184.8015,0.11,5120,16.501879,34.26696,0.17004903,,175.36385,17.204996,,86.34307
3.175266,15.419105,-47.429905,17.204996,-0.035338815,,0.9999998,9.881292136679399,313.8744361400604,12.015655,-1037.5365,0.62878084,161.59668,10.63318,-10.608924,257,,184.36166,0.11,5140,9.004816,25.726715,-0.3395071,,173.72849,17.204996,,50.892326
3.1398559,15.415221,-60.805492,17.204996,0.023228144,,0.9999998,18.218330604619318,315.2111597061157,12.032865,-203.31967,0.9665651,249.3738,8.501757,-10.804989,258,,184.53094,0.11,5160,16.45591,33.27034,0.22823171,,176.02919,17.204996,,79.42205
3.1421254,15.411352,-60.81887,17.204996,-0.025247157,5.785107e-23,0.9999998,9.846441672416756,316.6826400756836,12.021081,-865.7285,0.49525318,128.27057,8.309933,-10.9983835,259,,184.55257,0.11,5180,8.980654,19.010376,-0.24729091,,176.24263,17.204996,,40.82287
3.3624094,15.407499,-48.4429,17.204996,-0.0030302936,9.702628e-10,0.9999998,17.95983117004197,318.1737494468689,12.037209,-271.90283,1.4647578,380.83704,19.619284,-11.1443815,260,0.00021770509,184.63324,0.11,5200,16.214342,40.573437,-0.030293757,,165.01396,17.204996,,113.26314
3.14103,15.40366,2.063002,17.204996,0.0010101006,3.8241e-24,0.9999998,16.230455866275573,319.61827421188354,12.047289,-195.45273,0.77239835,201.59596,7.804193,-11.092322,261,3.937172e-07,184.78769,0.11,5220,14.668335,23.51906,0.010100666,,176.98349,17.204996,,64.18148
3.271614,15.399836,9.007172,17.204996,0.009090657,,0.9999998,11.02063942608247,321.142138004303,12.039487,-129.76172,1.5658622,410.2559,14.319075,-11.01658,262,1.035452e-33,184.56361,0.11,5240,10.003121,49.069904,0.09065947,,170.24454,17.204996,,125.39862
3.1653688,15.396027,5.8727913,17.204996,0.01918956,,0.9999998,9.907705134341017,322.657324552536,12.028011,-170.70898,0.932145,245.15413,8.263135,-10.950597,263,9.068993e-29,184.55739,0.11,5260,9.021453,37.05998,0.18959707,,176.29425,17.204996,,77.44884
3.1419442,15.392231,5.6581297,17.204996,0.0070705875,,0.9999998,9.727302217965038,324.2352135181427,12.016002,-134.94733,0.73702705,194.57513,6.7709055,-10.888087,264,,184.71684,0.11,5280,8.857328,26.01429,0.07058947,,177.94594,17.204996,,61.92826
3.166905,15.388451,2.4346495,17.204996,-0.025247157,5.9191124e-23,0.9999998,9.946457389178097,325.7514889240265,12.004823,-862.3064,0.47177553,125.020515,7.9158416,-10.838896,265,,184.79329,0.11,5300,9.053748,18.12073,-0.24729091,,176.87744,17.204996,,39.477192
3.1976142,15.384685,-23.920292,17.204996,-0.035338815,,0.9999998,17.968956565368064,327.33394289016724,12.020675,-1030.9086,0.5825369,154.9548,9.850457,-10.890093,266,2.5624034e-13,185.35945,0.11,5320,16.221397,24.171978,-0.3395071,,175.50899,17.204996,,48.459507
3.1693797,15.380932,18.8539,17.204996,0.023228144,,0.9999998,18.63074769131558,328.8312361240387,12.038802,-203.54895,0.8778748,234.39256,7.721555,-10.780308,267,,185.12659,0.11,5340,16.860592,30.491575,0.22823171,,177.40503,17.204996,,73.955345
3.188102,15.377193,-60.853027,17.204996,-0.045423266,,0.9999998,9.900146317105117,330.335120677948,12.0275955,-1127.4592,0.50025153,134.06741,8.489832,-10.96773,268,,185.18298,0.11,5360,9.035454,19.967773,-0.42562822,,176.69315,17.204996,,42.05242
3.2200763,15.373469,-60.856754,17.204996,-0.02120894,9.356699e-13,0.9999998,18.428856880704526,331.91433358192444,12.044809,-762.3523,0.58297646,156.82066,9.699647,-11.155086,269,2.4041593e-09,184.96439,0.11,5380,16.658117,28.907179,-0.20899595,,175.26474,17.204996,,48.700916
3.1478684,15.369759,11.937509,17.204996,0.037356343,,0.9999998,18.587493025049834,333.5512795448303,12.062513,-312.96652,0.606068,163.63837,5.2318497,-11.071154,270,,184.84985,0.11,5400,16.825005,21.784271,0.3572564,,179.61801,17.204996,,51.983864
3.2151194,15.366061,-60.864162,17.204996,0.011110653,,0.9999998,9.648006452369307,335.2131540775299,12.050464,-129.5219,0.98802733,267.7554,8.9825115,-11.256404,271,,185.16881,0.11,5420,8.79723,31.937576,0.110656105,,176.1863,17.204996,,83.28008
3.1680288,15.362378,0.44488132,17.204996,0.043407045,,0.9999998,9.840410057081591,336.9831688404083,12.039099,-345.50302,0.6679052,181.67021,5.7395244,-11.213584,272,,184.87428,0.11,5440,8.958867,26.127045,0.40894473,,179.13477,17.204996,,57.34487
3.2542279,15.358708,4.034888,17.204996,-0.0010101006,3.8195667e-16,0.9999998,9.481658513221927,338.67952847480774,12.026633,-230.67207,0.9325741,254.59273,10.435817,-11.159015,273,,185.14587,0.11,5460,8.636041,29.452341,-0.010100666,,174.71005,17.204996,,78.23445
3.3046105,15.355052,-28.874128,17.204996,0.0030302936,1.3483941e-33,0.9999998,12.971271022836067,341.3306119441986,12.025446,-168.11357,1.352916,370.69897,12.596564,-11.22405,274,0.012152839,184.9578,0.11,5480,11.701197,38.551304,0.030293757,,172.36124,17.204996,,112.1763
3.203052,15.35141,13.813608,17.204996,0.023228144,,0.9999998,10.001023655831137,344.1424126625061,12.014823,-202.82176,0.80801296,222.20357,7.1070747,-11.131992,275,,185.25752,0.11,5500,9.104313,28.18629,0.22823171,,178.15045,17.204996,,69.37245
3.2236047,15.347779,-0.60908496,17.204996,-0.045423266,,0.9999998,9.69780329190838,346.8498499393463,12.003287,-1135.0938,0.47692373,131.63095,8.092591,-11.094665,276,,185.42876,0.11,5520,8.830939,19.137918,-0.42562822,,177.33617,17.204996,,40.833466
3.2313817,15.344163,-60.88606,17.204996,0.017170029,,0.9999998,18.30126262572837,349.61705446243286,12.019651,-155.14977,0.9495432,263.02347,8.462425,-11.276338,277,,185.69202,0.11,5540,16.535988,32.274193,0.17004903,,177.22958,17.204996,,81.3966
3.1772928,15.340559,-60.889664,17.204996,0.09966799,,0.9999998,10.016179092759677,352.51320791244507,12.009288,-462.2454,0.59339994,164.96518,5.068319,-11.455124,278,,185.64005,0.11,5560,9.138639,20.651604,0.7615942,,180.57173,17.204996,,51.920044
3.2706892,15.336968,4.781064,17.204996,-0.06556238,,0.9999998,9.35680263529893,354.36192417144775,11.996793,-1220.5708,0.60003555,167.40991,10.150732,-11.398439,279,,185.88133,0.11,5580,8.523342,25.3147,-0.57607335,,175.7306,17.204996,,51.184902
3.3671386,15.333391,-60.89683,17.204996,-0.09966799,,0.9999998,18.342534499092356,355.75896286964417,12.013138,-1250.653,0.87916434,246.16602,14.899637,-11.576699,280,7.753834e-37,185.90219,0.11,5600,16.57323,25.398079,-0.7615942,,171.00255,17.204996,,73.10837
3.235701,15.329825,15.18757,17.204996,-0.045423266,,0.9999998,18.86576865239019,357.2591416835785,12.031193,-1133.7441,0.45060986,126.62137,7.64548,-11.481991,281,0.00020259627,185.9118,0.11,5620,17.086647,18.20625,-0.42562822,,178.26633,17.204996,,39.13259
3.2547088,15.326274,12.569483,17.204996,0.011110653,,0.9999998,18.888684584802665,358.87881779670715,12.049205,-130.5634,0.9058721,255.45593,8.236088,-11.398678,282,,185.77641,0.11,5640,17.11061,29.730198,0.110656105,,177.54033,17.204996,,78.488106
3.4364994,15.322734,-60.907436,17.204996,-0.0030302936,1.0560929e-09,0.9999998,10.465141531898034,360.5773985385895,12.040425,-272.3217,1.3096011,370.6171,17.58631,-11.574075,283,,186.03262,0.11,5660,9.564665,38.15813,-0.030293757,,168.44632,17.204996,,107.847275
3.2327068,15.319206,3.705851,17.204996,0.015150354,,0.9999998,14.625286423076956,362.2555994987488,12.044426,-144.4288,0.7615983,216.29391,6.8073397,-11.519414,284,,186.18874,0.11,5680,13.176361,27.14571,0.15036625,,179.3814,17.204996,,66.90799
3.2503211,15.315691,-4.468468,17.204996,0.017170029,,0.9999998,9.845154008212369,363.9306609630585,12.033623,-156.14479,0.8572107,244.30505,7.6393228,-11.495595,285,0.00015076481,186.36244,0.11,5700,8.965473,29.43131,0.17004903,,178.72311,17.204996,,75.16336
3.2699854,15.312189,11.329498,17.204996,-0.023228144,1.3001563e-17,0.9999998,9.773801589245458,365.67494344711304,12.022661,-818.65405,0.4821915,137.90677,8.076249,-11.416396,286,,186.036,0.11,5720,8.898899,24.08532,-0.22823171,,177.95975,17.204996,,42.17351
3.260759,15.308699,-47.088013,17.204996,0.025247157,,0.9999998,18.05690535791666,367.6449730396271,12.037582,-220.09816,0.8163359,234.2884,7.1566176,-11.542521,287,,185.93163,0.11,5740,16.30499,31.456528,0.24729091,,178.77501,17.204996,,71.850876
3.481921,15.30522,-60.925,17.204996,-0.0070705875,0.16024417,0.9999998,9.882391615658747,370.02407002449036,12.027091,-371.82947,1.179054,339.56757,17.600647,-11.714723,288,,185.31178,0.11,5760,9.015989,39.022404,-0.07058947,,167.71114,17.204996,,97.523056
3.324643,15.30231,-34.78198,17.204996,-0.035338815,,0.9999998,15.508370190853089,373.1786575317383,12.033816,-1033.7677,0.5578804,161.22743,9.431936,-11.794099,289,,185.3816,0.11,5780,13.97093,23.200562,-0.3395071,,175.94968,17.204996,,48.494663
3.29484,15.298856,4.619007,17.204996,0.011110653,,0.9999998,18.54567040188829,375.8759913444519,12.050163,-129.85022,0.83876646,243.24226,7.626209,-11.739068,290,,185.47432,0.11,5800,16.774405,27.657757,0.110656105,,177.84811,17.204996,,73.82521
3.2750993,15.295414,-60.935318,17.204996,0.023228144,,0.9999998,10.446693953390495,378.7402985095978,12.041568,-203.34479,0.7242394,210.75366,6.370875,-11.90878,291,,185.59918,0.11,5820,9.548602,26.061718,0.22823171,,179.2283,17.204996,,64.35031
3.6153305,15.291983,6.4266353,17.204996,-0.017170029,0.00010268176,0.9999998,9.660795012266785,381.4149603843689,12.030462,-660.6352,1.4026364,409.56982,23.105274,-11.847006,292,,185.7455,0.11,5840,8.798735,38.936348,-0.17004903,,162.64023,17.204996,,113.286964
3.3044846,15.288565,-32.708817,17.204996,0.027265966,,0.9999998,17.605433607798375,383.3820867538452,12.04362,-237.00827,0.82640904,242.13785,7.2159104,-11.917066,293,,185.45981,0.11,5860,15.886137,32.023857,0.26616073,,178.2439,17.204996,,73.27553
3.3193786,15.285157,-60.944656,17.204996,0.011110653,,0.9999998,9.832717766711374,385.02154755592346,12.033173,-129.57167,0.7790278,229.03418,7.0836034,-12.084511,294,4.0190033e-36,184.83028,0.11,5880,8.971722,25.597937,0.110656105,,177.74667,17.204996,,68.999115
3.290698,15.281762,7.820996,17.204996,0.043407045,,0.9999998,9.839516042869716,386.5968656539917,12.022745,-344.1466,0.6366414,187.8092,5.4716425,-12.017867,295,,185.07216,0.11,5900,8.956917,25.698174,0.40894473,,179.60051,17.204996,,57.072754
