IWMean,LQGmu01,TimestepsSoFar,ReturnLastEpisode,MISE,Bound,IWFirstEpisode,URet,DenMISELogLast,SqrtESSClassic,IWNorm2,LQGsigma,TimeElapsed,IWMin,DenMISELogFirst,ReturnMean,ReturnMax,ExplorationBonus,ReturnMin,IWMax,target_sum_log_mean,ReturnStepMax,LQGmu1,DenMISEMeanLog,Iteration,ReturnAbsMax,IWNorm1,IWLastEpisode
0.7902773,0.053535353,3920,6.1461697,5.145959,51.751358,,6.735880010826747,-25.991615,1.3734041,112.781334,0.11,284.6559102535248,,9.371758,10.987509,17.393932,46.6054,,96.7047,-1265.5791,0.9999993,0.53535354,-5.9448276,196,17.393932,154.89435,0.000102810714
0.51140404,0.019191919,3940,6.508466,4.466029,51.238136,,7.151380791221532,5.023639,1.3678012,73.655876,0.11,286.24991106987,,9.36667,10.964773,17.393932,46.772106,,64.45178,-1439.9816,0.9999993,0.1919192,-5.8908563,197,17.393932,100.7466,
0.7287869,0.05555556,3960,8.654398,4.539869,50.0727,,9.516796733834541,-51.241974,1.4043062,102.75523,0.11,288.00780510902405,,9.361607,10.953105,17.393932,45.532833,,97.36069,-1309.5098,0.9999993,0.5555556,-6.1226535,198,17.393932,144.2998,
1.3975743,0.093939394,3980,6.4397984,1.5792847,49.98715,,7.0603088408994115,-60.55466,1.3202267,210.65874,0.11,289.6432271003723,,9.356568,10.930425,17.393932,48.407864,,194.50952,-3496.1663,0.9999993,0.93939394,-6.398057,199,17.393932,278.11728,
1.0937078,0.02929293,4000,1.5802335,9.107304,49.876434,,1.7099531451740604,-60.56036,1.5667951,139.61082,0.11,291.30695724487305,,9.351556,10.883675,17.393932,40.76913,,99.230225,-1201.4689,0.9999993,0.2929293,-6.6686735,200,17.393932,218.74156,
0.57163775,0.081818186,4020,7.881586,1.7455484,49.665905,,8.696151859345534,-60.565346,1.3323065,86.24081,0.11,292.9328119754791,,9.346568,10.868737,17.393932,47.920357,,82.26796,-2537.4583,0.9999993,0.8181818,-6.9372654,201,17.393932,114.899185,
0.96421087,0.06767677,4040,3.420223,4.739229,49.536385,,3.733447458177536,-60.57031,1.4244773,136.73128,0.11,294.60156321525574,,9.341605,10.831864,17.393932,44.797157,,98.33433,-1725.8899,0.9999993,0.67676765,-7.20525,202,17.393932,194.7706,
1.006025,0.061616164,4060,4.8462853,5.678536,49.007717,,5.331086125825253,2.3003802,1.4720026,138.73825,0.11,296.33551812171936,,9.336667,10.802379,17.393932,43.32918,,98.9371,-1476.3462,0.9999993,0.61616164,-7.1594515,203,17.393932,204.22307,8.114851e-24
1.1048756,0.043434344,4080,5.6490703,8.171786,48.84892,,6.215455424694962,7.208481,1.567195,143.8204,0.11,297.9808747768402,,9.331753,10.777118,17.393932,40.67713,,101.151184,-1112.3964,0.9999993,0.43434343,-7.0898523,204,17.393932,225.39462,
0.91471153,0.073737375,4100,7.381119,3.8167853,48.77017,,8.119972937575817,-19.281105,1.4174134,132.29442,0.11,299.6797921657562,,9.326863,10.760551,17.393932,44.953384,,99.59257,-2006.1738,0.9999993,0.7373737,-7.149725,205,17.393932,187.51587,
1.4516728,0.025252525,4120,4.2310486,12.331769,48.698387,,4.625795872752528,-47.93489,1.7512283,170.76276,0.11,301.32779359817505,,9.321997,10.728854,17.393932,36.36662,,102.086464,-1305.3955,0.9999993,0.25252524,-7.3488936,206,17.393932,299.0446,
1.2083241,0.08383839,4140,8.251406,3.2598433,48.50659,,9.08681110279826,-60.59476,1.4068452,177.79005,0.11,303.0223639011383,,9.317155,10.7168865,17.393932,45.24675,,139.2128,-2639.3286,0.9999993,0.83838385,-7.605194,207,17.393932,250.12308,
0.39400837,0.081818186,4160,2.9887397,1.2102966,49.668327,,3.2505895004489553,-60.59958,1.3129771,62.41826,0.11,304.6830358505249,,9.312335,10.679732,17.393932,48.45803,,60.40667,-2487.143,0.9999993,0.8181818,-7.8602324,208,17.393932,81.95374,
0.5006513,0.033333335,4180,2.8925042,4.065207,48.406837,,3.181093498481307,13.966052,1.4341733,72.95919,0.11,306.49593114852905,,9.307539,10.642473,17.393932,44.34163,,66.52428,-1164.6676,0.9999993,0.33333334,-7.758872,209,17.393932,104.63612,
1.0081513,0.07575758,4200,7.791687,3.839553,48.371887,,8.589366602678634,-60.60915,1.4273465,148.32542,0.11,308.20631766319275,,9.302766,10.628897,17.393932,44.532333,,104.97596,-2097.0813,0.9999993,0.75757575,-8.01315,210,17.393932,211.71178,
0.8827034,0.05959596,4220,4.2335405,5.1783905,48.327633,,4.630925969215756,-60.6139,1.4723952,126.494865,0.11,309.8810844421387,,9.298016,10.598588,17.393932,43.149242,,92.93283,-1378.9447,0.9999993,0.5959596,-8.263288,211,17.393932,186.25043,
0.69429994,0.023232324,4240,5.6999984,5.9689803,48.124325,,6.272614885817177,-5.69562,1.5063947,97.71117,0.11,311.5974576473236,,9.293287,10.57548,17.393932,42.155346,,68.80842,-1393.477,0.9999993,0.23232323,-8.252384,212,17.393932,147.19159,
0.36367074,0.039393943,4260,8.471393,2.771125,48.021725,,9.320374756186466,-60.623333,1.4026912,55.223747,0.11,313.26884269714355,,9.288581,10.565602,17.393932,45.2506,,52.34958,-1105.18,0.9999993,0.3939394,-8.5000925,213,17.393932,77.46187,
0.6754052,0.07575758,4280,7.7547984,2.573192,46.82632,,8.51064790584099,-5.222943,1.4336349,100.81836,0.11,314.99925541877747,,9.283897,10.552468,17.393932,44.253128,,71.32243,-2085.0266,0.9999993,0.75757575,-8.487879,214,17.393932,144.53671,
0.7092112,0.0979798,4300,4.119031,0.3468483,46.562515,,4.501390777442408,-60.632317,1.3721151,111.128,0.11,316.64612674713135,,9.279235,10.522545,17.393932,46.215668,,100.43305,-3777.453,0.9999993,0.97979796,-8.732334,215,17.393932,152.48041,
0.43326816,0.019191919,4320,0.5091526,3.780755,46.475433,,0.5568229172715978,-2.2158456,1.4845827,63.03854,0.11,318.2900245189667,,9.274595,10.476188,17.393932,42.69468,,53.247242,-1564.1328,0.9999993,0.1919192,-8.703988,216,17.393932,93.58592,
0.7969079,0.093939394,4340,8.220033,0.9064126,46.43144,,9.07635072853119,-60.64194,1.3916416,124.2626,0.11,320.0077848434448,,9.269976,10.46579,17.393932,45.525024,,107.26184,-3405.061,0.9999993,0.93939394,-8.946106,217,17.393932,172.92902,
1.1115415,0.031313132,4360,1.4252253,9.122097,46.345387,,1.534646750073473,-60.646538,1.7012312,142.4357,0.11,321.7298758029938,,9.265378,10.42432,17.393932,37.22329,,107.302864,-1226.6456,0.9999993,0.3131313,-9.184772,218,17.393932,242.31606,
0.37619057,0.033333335,4380,7.876671,3.0531044,46.676895,,8.686075776984387,-60.651115,1.4509627,56.780052,0.11,323.4378798007965,,9.260801,10.412687,17.393932,43.62379,,51.99091,-1187.0018,0.9999993,0.33333334,-9.420029,219,17.393932,82.385735,
0.7348057,0.02929293,4400,8.065174,6.118828,46.523594,,8.862056079339412,5.8463764,1.5658485,103.2394,0.11,325.2250051498413,,9.256246,10.402017,17.393932,40.404766,,72.91506,-1258.2761,0.9999993,0.2929293,-9.353596,220,17.393932,161.65726,1.7684709e-09
0.88163185,0.02727273,4420,8.394354,7.407244,62.878994,,9.219419178452492,9.810189,1.1400243,170.9092,0.11,326.9510600566864,,9.251711,10.392932,17.393932,55.47175,,170.10266,-1301.1929,0.9999993,0.27272728,-9.268483,221,17.393932,194.84064,170.10266
0.5437562,0.02727273,4440,8.322258,4.570429,55.793144,,9.140781536362605,10.617623,1.2340368,97.82032,0.11,328.64242362976074,,9.247196,10.383604,17.393932,51.222717,,96.55467,-1295.2871,0.9999993,0.27272728,-9.180336,222,17.393932,120.713875,0.48558003
1.5085135,0.021212121,4460,8.475527,13.084207,46.195236,,9.30909714273345,11.133093,1.9081995,176.29105,0.11,330.39106273651123,,9.242702,10.375049,17.393932,33.11103,,109.043274,-1476.4877,0.9999993,0.21212122,-9.091623,223,17.393932,336.3985,1.4731727e-12
0.52166575,0.023232324,4480,8.688502,4.4846168,46.56831,,9.546570968798342,7.8774767,1.5006845,77.866554,0.11,332.1554214954376,,9.238227,10.367518,17.393932,42.083694,,54.87785,-1400.743,0.9999993,0.23232323,-9.014677,224,17.393932,116.853134,0.14071073
1.0744697,-0.033333335,4500,8.59949,18.475126,45.901108,,9.44554430380426,12.291883,2.3017006,105.03351,0.11,333.712340593338,,9.233773,10.35966,17.393932,27.425983,,56.90351,-6009.741,0.9999993,-0.33333334,-8.922329,225,17.393932,241.75568,
0.9760039,0.079797976,4520,16.630466,3.2149615,45.805782,,18.400036724538758,-60.68258,1.4815074,148.88678,0.11,335.3928282260895,,9.229339,10.387408,17.393932,42.59082,,112.91377,-2352.4456,0.9999993,0.7979798,-9.15144,226,17.393932,220.57687,
0.5088902,0.07575758,4540,4.183152,1.9394561,45.74633,,4.540293314721655,-60.686993,1.4397509,80.23477,0.11,337.03121638298035,,9.224923,10.360076,17.393932,43.806873,,56.743484,-2093.6475,0.9999993,0.75757575,-9.379299,227,17.393932,115.51808,
1.3520045,-0.06767677,4560,3.9284647,23.449171,45.730507,,4.318907557178536,11.619379,2.829431,108.94664,0.11,338.77483797073364,,9.220528,10.331867,17.393932,22.281336,,47.57378,-11616.349,0.9999993,-0.67676765,-9.289578,228,17.393932,308.25702,
1.3154209,0.04747475,4580,16.605059,9.353413,45.66275,,18.384631252537837,-60.695763,1.7355365,173.56673,0.11,340.35739398002625,,9.216151,10.359262,17.393932,36.309338,,107.03448,-1123.0398,0.9999993,0.47474748,-9.5129595,229,17.393932,301.23138,
0.33670104,0.019191919,4600,8.648078,2.9384372,45.62377,,9.374989822191855,-60.700123,1.4756591,52.479084,0.11,341.96219873428345,,9.211794,10.351822,17.393932,42.685333,,45.232643,-1553.712,0.9999993,0.1919192,-9.735102,230,17.393932,77.44124,
1.0434481,-0.011111111,4620,8.685316,16.627142,45.517178,,9.547535452879185,-42.225193,2.1793666,110.59934,0.11,343.72174525260925,,9.207456,10.344607,17.393932,28.890036,,59.353798,-3551.1157,0.9999993,-0.11111111,-9.878716,231,17.393932,241.03651,
0.8412262,-0.04949495,4640,15.515906,14.5799265,45.489677,,17.219070529816825,-45.241444,2.036092,95.85249,0.11,345.4158697128296,,9.203136,10.366897,17.393932,30.90975,,57.963554,-8355.4,0.9999993,-0.4949495,-10.031373,232,17.393932,195.16449,
0.8876411,-0.021212121,4660,17.02664,14.908502,45.354263,,18.80768250419647,-49.47919,2.0662436,100.094864,0.11,347.2867913246155,,9.198834,10.39548,17.393932,30.445763,,64.82009,-4536.4653,0.9999993,-0.21212122,-10.201668,233,17.393932,206.82037,0.0008647797
1.2328078,0.04949495,4680,17.290302,8.434313,45.30175,,19.072133982352,0.23979454,1.7056185,169.13338,0.11,348.99391055107117,,9.194552,10.424945,17.393932,36.867435,,114.14926,-1142.6804,0.9999993,0.4949495,-10.157859,234,17.393932,288.47702,
0.54210526,0.05555556,4700,7.191732,3.3732004,45.276756,,7.868292571510862,-60.721626,1.5,84.92982,0.11,350.6763105392456,,9.190288,10.411187,17.393932,41.903557,,77.46379,-1251.4429,0.9999993,0.5555556,-10.372882,235,17.393932,127.39473,
0.55682266,0.0030303032,4720,6.33283,5.0784664,45.100822,0.4776485,6.9507211792518735,4.0218782,1.5698484,83.70881,0.11,352.4278416633606,,9.186042,10.393905,17.393932,40.022358,,58.367996,-2393.7808,0.9999993,0.030303031,-10.314053,236,17.393932,131.41014,
0.3483955,0.001010101,4740,9.145145,3.4725382,44.94417,39.082737,10.069550890143388,-60.730103,1.5143574,54.5246,0.11,354.29201674461365,,9.183835,10.388636,17.393932,41.471634,,39.082737,-2523.714,0.9999993,0.01010101,-10.528869,237,17.393932,82.56973,
0.7207671,0.09191919,4760,9.388168,1.0201604,44.896183,,10.321937179858244,10.337432,1.4307783,119.894585,0.11,356.14491868019104,,9.332265,10.384432,17.393932,43.876022,,111.55551,-3312.5493,0.9999993,0.9191919,-10.444024,238,17.393932,171.54257,
0.5358291,0.093939394,4780,1.8412455,0.6078187,45.348255,,1.9827707230345615,-60.738506,1.4025562,91.30697,0.11,357.7358956336975,,9.328073,10.348687,17.393932,44.740437,,78.814644,-3481.602,0.9999993,0.93939394,-10.656038,239,17.393932,128.06316,
1.090034,-0.0070707067,4800,1.0317867,16.595171,44.67079,5.992659e-37,1.1336041577033567,16.844212,2.2341528,117.09502,0.11,359.42754340171814,,9.323896,10.309867,17.393932,28.075623,,65.74003,-3219.8843,0.9999993,-0.07070707,-10.543634,240,17.393932,261.60815,
0.64759964,0.1,4820,14.0849695,0.13738683,44.45806,,15.684956402172023,-60.746838,1.4146811,110.32276,0.11,361.0550124645233,,9.319738,10.325532,17.393932,44.320675,,80.238625,-4054.181,0.9999993,1.0,-10.751991,241,17.393932,156.07152,
0.48933035,0.1,4840,0.8328823,0.103894025,44.387836,,0.8623046195245706,-60.75098,1.4152793,83.67108,0.11,362.78612089157104,,9.315598,10.286305,17.393932,44.283943,,60.446518,-4040.3105,0.9999993,1.0,-10.960403,242,17.393932,118.417946,
0.025051927,0.017171716,4860,0.11907162,0.22233261,44.35124,,0.13306574135784488,15.582419,1.4196773,4.2880297,0.11,364.5636684894562,,9.311474,10.244464,17.393932,44.128906,,3.1733568,-1706.0193,0.9999993,0.17171717,-10.853479,243,17.393932,6.0876184,
0.024744386,0.017171716,4880,8.370052,0.21960302,44.326817,,9.238294910610099,-60.75921,1.4198039,4.2524395,0.11,366.2571337223053,,9.307367,10.236782,17.393932,44.107212,,3.145339,-1700.7183,0.9999993,0.17171717,-11.061999,244,17.393932,6.03763,
0.20206405,0.017171716,4900,8.860041,1.7906578,57.074272,,9.731669452773472,13.934921,1.1323159,43.72074,0.11,367.91215991973877,,9.303277,10.231163,17.393932,55.283615,,43.516823,-1693.7041,0.9999993,0.17171717,-10.963945,245,17.393932,49.50569,43.516823
0.5025533,0.017171716,4920,8.830503,4.443324,49.39559,,9.700271613726912,11.178366,1.3920002,88.813286,0.11,369.64652609825134,,9.299204,10.22547,17.393932,44.952267,,80.58279,-1686.7559,0.9999993,0.17171717,-10.877227,246,17.393932,123.62811,80.58279
0.8459259,0.05151515,4940,8.820024,5.6835036,44.255043,,9.688767852087288,17.214165,1.6216291,128.84802,0.11,371.3111250400543,,9.295147,10.21978,17.393932,38.57154,,108.928215,-1213.1775,0.9999993,0.5151515,-10.765725,247,17.393932,208.94371,
1.1802638,-0.04141414,4960,6.8375874,20.383234,44.242496,,7.495083707465614,-60.77547,2.6205354,111.6968,0.11,373.036878824234,,9.291107,10.206142,17.393932,23.859262,,54.416916,-7302.757,0.9999993,-0.41414142,-10.968433,248,17.393932,292.7054,
0.2779666,0.045454547,4980,16.669878,1.9802656,44.167076,,18.443886614345356,-60.779495,1.4814932,46.718864,0.11,374.9017369747162,,9.287083,10.232101,17.393932,42.18681,,43.2755,-1138.2809,0.9999993,0.45454547,-11.168106,249,17.393932,69.213684,
0.42896998,-0.087878786,5000,7.6933355,7.410586,44.14719,,8.409557134196092,-60.783504,1.7006207,63.060795,0.11,376.53440737724304,,9.283074,10.221946,17.393932,36.736603,,46.576355,-16049.645,0.9999993,-0.8787879,-11.3695135,250,17.393932,107.24249,
0.30101222,0.089898996,5020,16.66782,0.514083,44.060127,,18.444998570674585,-60.787495,1.4341303,52.682846,0.11,378.36420345306396,,9.279082,10.247626,17.393932,43.546043,,41.828373,-3147.9507,0.9999993,0.8989899,-11.568779,251,17.393932,75.55407,
0.5232063,0.02727273,5040,7.4281235,4.406983,43.940784,,7.829417307256835,-60.79147,1.5790665,83.49743,0.11,380.08316922187805,,9.275106,10.236438,17.393932,39.533802,,76.38183,-1327.2849,0.9999993,0.27272728,-11.7669525,252,17.393932,131.84799,
0.57712793,-0.1,5060,8.085044,9.921749,43.918007,,8.913766671139115,-60.795433,1.8355675,79.546715,0.11,381.78543615341187,,9.271146,10.227935,17.393932,33.996258,,60.443172,-18951.516,0.9999993,-1.0,-11.962803,253,17.393932,146.01337,
1.0468887,-0.031313132,5080,16.642313,17.93644,43.814102,,18.418399422788184,-60.799377,2.4105139,110.31247,0.11,383.60421800613403,,9.267201,10.253187,17.393932,25.87766,,63.8188,-5862.8115,0.9999993,-0.3131313,-12.156901,254,17.393932,265.90973,
0.2627598,0.089898996,5100,17.179216,0.44799685,43.70322,,18.9663876192166,-9.854747,1.4415513,46.480312,0.11,385.25454807281494,,9.263272,10.280348,17.393932,43.255222,,36.42488,-3146.8416,0.9999993,0.8989899,-12.148006,255,17.393932,67.00375,
0.67966527,0.079797976,5120,2.669272,2.235218,43.518658,,2.8515291886009626,-60.80722,1.5098282,115.24113,0.11,387.0768485069275,,9.259358,10.250618,17.393932,41.28344,,85.28989,-2381.419,0.9999993,0.7979798,-12.341013,256,17.393932,173.99431,
0.043347064,0.07777778,5140,3.145823,0.15828897,43.650784,,3.4627468046703864,0.5975,1.432599,7.776214,0.11,388.7616353034973,,9.25546,10.222974,17.393932,43.492493,,6.9297743,-2242.7996,0.9999993,0.7777778,-12.292235,257,17.393932,11.140196,0.0009765998
0.95588297,0.07777778,5160,3.623653,3.464941,63.01371,,3.9855151186558904,13.253272,1.0459294,235.78818,0.11,390.43433952331543,,9.251576,10.197394,17.393932,59.548767,,235.66492,-2234.034,0.9999993,0.7777778,-12.196923,258,17.393932,246.6178,235.66492
0.9875773,0.07777778,5180,3.6348891,3.5849977,45.796387,,3.996737584516376,14.434092,1.4749677,173.41568,0.11,392.31059193611145,,9.247707,10.172056,17.393932,42.211388,,123.64096,-2225.334,0.9999993,0.7777778,-12.095286,259,17.393932,255.78253,121.36718
0.7764476,0.08383839,5200,3.6708593,2.097696,43.450584,,4.028529818747563,10.536961,1.505026,134.13481,0.11,393.95732522010803,,9.243854,10.147052,17.393932,41.35289,,98.144325,-2622.1921,0.9999993,0.83838385,-12.00894,260,17.393932,201.87637,8.503155e-24
0.49792123,0.09191919,5220,2.72269,0.7038614,43.41535,,2.9810263063656812,9.189462,1.4566109,89.21905,0.11,395.7651023864746,,9.240015,10.118606,17.393932,42.71149,,82.128265,-3251.7874,0.9999993,0.9191919,-11.928982,261,17.393932,129.95744,2.3918766e-37
0.22576144,0.089898996,5240,1.1889199,0.38556546,43.750126,,1.308981882618462,12.268937,1.4341432,41.24379,0.11,397.50967741012573,,9.236191,10.084523,17.393932,43.36456,,32.74613,-3069.234,0.9999993,0.8989899,-11.838722,262,17.393932,59.149498,5.835201e-05
1.4936376,0.065656565,5260,1.7807174,7.6943736,43.37577,,1.9605569505111817,11.899945,1.74231,225.46313,0.11,399.26110005378723,,9.232382,10.05295,17.393932,35.681396,,130.47237,-1590.8123,0.9999993,0.65656567,-11.751443,263,17.393932,392.8267,
0.023803422,0.06363636,5280,5.0821886,0.13020553,44.97785,,5.6026915368925625,-30.79739,1.385697,4.5349765,0.11,400.9843637943268,,9.228586,10.0341215,17.393932,44.847645,,4.4115043,-1510.2151,0.9999993,0.6363636,-11.8227625,264,17.393932,6.2841034,0.056890074
0.5130263,0.06363636,5300,5.3878555,2.7660165,62.076706,,5.919698631134434,12.647365,1.0474087,129.79839,0.11,402.8938400745392,,9.224806,10.016588,17.393932,59.310688,,129.72101,-1504.4501,0.9999993,0.6363636,-11.7341,265,17.393932,135.95197,129.72101
0.6731158,0.06363636,5320,5.458672,3.6512566,46.077568,,5.99165104503194,9.638452,1.4637128,122.32509,0.11,404.62536692619324,,9.221039,9.999453,17.393932,42.42631,,87.41817,-1498.7413,0.9999993,0.6363636,-11.65592,266,17.393932,179.0488,85.45105
0.9981733,0.0070707067,5340,5.2962394,9.047877,43.26744,1.6647205e-18,5.818516436882234,9.647135,1.8140922,146.9122,0.11,406.28340911865234,,9.217287,9.981837,17.393932,34.219563,,87.2456,-2396.7236,0.9999993,0.07070707,-11.577676,267,17.393932,266.51227,
0.5076507,-0.017171716,5360,8.8769655,8.483302,43.19744,,9.769610656650139,-60.853027,1.7876017,76.10777,0.11,408.06861209869385,,9.213549,9.977715,17.393932,34.714138,,54.797676,-4528.2363,0.9999993,-0.17171717,-11.762007,268,17.393932,136.05038,
0.7818259,-0.05555556,5380,15.907407,13.551854,43.05091,,17.631144075191298,3.0955713,2.102873,100.011345,0.11,409.9055116176605,,9.209825,9.999759,17.393932,29.499056,,61.944443,-10040.6045,0.9999993,-0.5555556,-11.708733,269,17.393932,210.31117,
1.0904775,0.04141414,5400,17.123465,8.20732,43.023865,,18.904134186512305,-26.196417,1.781067,165.31041,0.11,411.7029404640198,,9.206114,10.026143,17.393932,34.816544,,98.01852,-1162.218,0.9999993,0.41414142,-11.763419,270,17.393932,294.42892,
0.45592043,0.0030303032,5420,8.15744,4.158356,43.003292,0.4698909,8.903742879952782,-60.864162,1.5957942,77.42504,0.11,413.50093483924866,,9.202416,10.019247,17.393932,38.844936,,53.705208,-2650.436,0.9999993,0.030303031,-11.944824,271,17.393932,123.554436,
0.93639535,-0.0959596,5440,9.05538,16.109873,42.984943,,9.955708434836318,-60.867844,2.305726,110.46392,0.11,415.35151076316833,,9.200466,10.015704,17.393932,26.87507,,60.41747,-18641.547,0.9999993,-0.959596,-12.126815,272,17.393932,254.69954,
0.8846771,0.005050505,5460,16.743124,8.090097,42.84578,1.6687817e-07,18.520240578862165,-60.871513,1.7822893,135.50934,0.11,417.16184067726135,,9.196796,10.040347,17.393932,34.75568,,89.53818,-2490.6594,0.9999993,0.05050505,-12.305861,273,17.393932,241.51685,
0.34854996,0.011111111,5480,17.219122,3.1331162,42.75316,,19.007020753027586,-8.409397,1.5629189,61.105335,0.11,418.95900774002075,,9.19314,10.066546,17.393932,39.62004,,50.859924,-2100.3386,0.9999993,0.11111111,-12.292433,274,17.393932,95.502686,
0.5180025,-0.07171717,5500,8.989732,8.978567,42.617813,,9.873125028203525,16.145477,1.8401493,77.41257,0.11,420.74279046058655,,9.189497,10.062631,17.393932,33.639248,,66.132225,-12990.608,0.9999993,-0.7171717,-12.191465,275,17.393932,142.45068,
0.24746895,0.045454547,5520,16.846888,1.7629817,42.431545,,18.62502663940139,-60.882442,1.5215601,44.88908,0.11,422.48631620407104,,9.185867,10.087212,17.393932,40.668564,,40.865692,-1162.9705,0.9999993,0.45454547,-12.369748,276,17.393932,68.30143,
0.377013,0.0030303032,5540,8.86408,3.438878,42.409412,0.47946262,9.613209317968483,-60.88606,1.5873067,65.79233,0.11,424.33923149108887,,9.182251,10.082795,17.393932,38.970535,,45.765617,-2607.9675,0.9999993,0.030303031,-12.547651,277,17.393932,104.4326,
1.4105113,0.035353538,5560,9.134281,11.185727,42.3963,,10.039877293497872,-60.889664,1.981278,197.91374,0.11,426.078955411911,,9.180376,10.079384,17.393932,31.210573,,110.75221,-1216.1777,0.9999993,0.35353535,-12.72387,278,17.393932,392.12213,
1.1111052,0.08585858,5580,8.091931,2.6356323,42.380646,,8.88147363868567,-51.50366,1.555303,199.31702,0.11,428.1637399196625,,9.176785,10.07226,17.393932,39.745014,,139.39148,-2788.904,0.9999993,0.85858583,-12.862122,279,17.393932,309.99835,
1.0456737,-0.011111111,5600,2.6259427,16.659235,42.28823,,2.85881564856953,-60.89683,2.411111,121.433075,0.11,429.8852951526642,,9.173208,10.045667,17.393932,25.628998,,57.15647,-3814.8616,0.9999993,-0.11111111,-13.033965,280,17.393932,292.78864,
0.69104546,0.05959596,5620,14.49066,4.0442452,42.086235,,16.12679328641558,-60.9004,1.623818,119.58469,0.11,431.6655979156494,,9.169642,10.061484,17.393932,38.04199,,85.920715,-1400.3644,0.9999993,0.5959596,-13.204438,281,17.393932,194.18378,
0.63619184,-0.079797976,5640,6.227965,11.015801,42.05131,,6.814809974743319,-60.90395,1.9897296,90.16607,0.11,433.4788854122162,,9.16609,10.04789,17.393932,31.035511,,52.16086,-14722.563,0.9999993,-0.7979798,-13.374946,282,17.393932,179.4061,
1.0102593,-0.02727273,5660,16.668522,17.20397,41.959625,,18.44765455773618,-60.90749,2.4936275,114.6536,0.11,435.3863413333893,,9.162551,10.071285,17.393932,24.755653,,52.21839,-5601.987,0.9999993,-0.27272728,-13.544348,283,17.393932,285.90338,
0.45305184,-0.073737375,5680,17.346512,7.855866,47.322956,,19.133955063172227,6.1408033,1.5635957,82.288994,0.11,437.1172230243683,,9.159023,10.096902,17.393932,39.46709,,76.475784,-13330.055,0.9999993,-0.7373737,-13.475248,284,17.393932,128.66672,76.475784
0.3854021,-0.073737375,5700,17.216587,6.6826034,44.114845,,19.00021740442537,-44.127907,1.6480407,66.6486,0.11,438.95834517478943,,9.155508,10.121883,17.393932,37.432243,,60.46341,-13283.701,0.9999993,-0.7373737,-13.584841,285,17.393932,109.8396,2.7068849e-33
1.1429218,-0.061616164,5720,17.390863,19.819008,41.82189,,19.179469651193298,16.726402,2.8027794,116.625534,0.11,440.7541124820709,,9.152005,10.1473,17.393932,22.002886,,56.975353,-10862.6045,0.9999993,-0.61616164,-13.481086,286,17.393932,326.87564,0.78264415
0.82452244,0.04949495,5740,17.36562,5.6411343,41.802116,,19.154265536298137,13.074204,1.7048402,138.80359,0.11,442.5461845397949,,9.148515,10.17245,17.393932,36.160984,,94.05982,-1191.4541,0.9999993,0.4949495,-13.388318,287,17.393932,236.63794,
1.1568617,0.00909091,5760,7.7768855,10.505131,41.73476,5.2533844e-34,8.463220459071179,-60.925003,1.9733906,168.83437,0.11,444.3648614883423,,9.145037,10.164132,17.393932,31.22963,,94.62485,-2178.7393,0.9999993,0.09090909,-13.5543165,288,17.393932,333.17615,
0.8926779,-0.001010101,5780,8.929561,9.939202,41.71887,0.09597024,9.81832673742462,-60.92846,1.938595,133.07777,0.11,446.2606999874115,,9.141571,10.159861,17.393932,31.779667,,93.4561,-2866.6643,0.9999993,-0.01010101,-13.718189,289,17.393932,257.98392,
1.1462398,0.05757576,5800,10.431515,6.990146,41.648712,,11.501507241784887,11.71234,1.7769816,187.06415,0.11,448.1129891872406,,9.138449,10.160798,17.393932,34.658566,,135.45906,-1351.9545,0.9999993,0.57575756,-13.63117,290,17.393932,332.40955,
1.204727,-0.045454547,5820,6.2723856,20.838686,41.591423,,6.872544246869731,-60.935364,2.9667156,118.169586,0.11,449.8581609725952,,9.135006,10.147436,17.393932,20.752735,,55.908474,-8065.2964,0.9999993,-0.45454547,-13.793789,291,17.393932,350.57556,
0.7160553,-0.037373737,5840,16.68715,12.3217125,41.533504,,18.46378659590484,-60.938797,2.1069355,99.23804,0.11,451.68927025794983,,9.131576,10.169831,17.393932,29.211792,,69.25629,-6837.2803,0.9999993,-0.37373737,-13.954795,292,17.393932,209.08813,
0.70947266,-0.021212121,5860,17.343777,11.918954,41.44697,,19.127296343499985,13.423259,2.0836945,99.76294,0.11,453.53748416900635,,9.128157,10.194316,17.393932,29.528017,,62.59852,-4761.9883,0.9999993,-0.21212122,-13.862491,293,17.393932,207.87549,2.1521017e-23
0.87944216,-0.005050505,5880,17.008205,12.692846,41.41432,1.29620745e-20,18.77610308024126,-1.3322145,2.1415143,120.73513,0.11,455.30939769744873,,9.12475,10.217493,17.393932,28.721474,,72.06331,-3159.4736,0.9999993,-0.05050505,-13.821029,294,17.393932,258.556,9.426366e-31
0.8643931,0.053535353,5900,15.627939,5.625402,41.402164,,17.27362074036007,-5.5358233,1.7186464,148.37024,0.11,457.1175072193146,,9.121354,10.235833,17.393932,35.776764,,96.66385,-1254.327,0.9999993,0.53535354,-13.793598,295,17.393932,254.99597,
0.58776236,0.05151515,5920,6.6339006,3.9484055,41.40071,,7.280880995465083,-60.9524,1.6412303,106.00442,0.11,458.9700529575348,,9.1179695,10.223664,17.393932,37.452305,,88.18096,-1216.0078,0.9999993,0.5151515,-13.953726,296,17.393932,173.97766,
