MountainCar_std0_higher,MountainCar_mu0_higher,ActionIn1,AvgEpLen,TimeElapsed,MountainCar_mu1_higher,NumTrajectories,MountainCar_std1_higher,MinEpLen,Iteration,Regret/t,ReturnMean,ReturnLastEpisode,GridSize,Regret
0.14999999,0.15789473,10.410065,461.2588473205258,1155.681762456894,10.0,989,1.5,179,989,2.788316831152533,2.2116831688474656,1.4164016421507173,400,2757.645346009855
0.14999999,-0.05263158,9.9321,461.330303030303,1157.0718491077423,10.0,990,1.5,179,990,2.79008757472502,2.209912425274979,0.45864703208544383,400,2762.1866989777695
0.14999999,0.05263158,11.1052,461.21796165489405,1158.7937760353088,10.0,991,1.5,179,991,2.789398370050625,2.2106016299493736,2.8929142576003013,400,2764.2937847201692
0.14999999,-0.05263158,11.003359,461.2288306451613,1160.5533032417297,10.0,992,1.5,179,992,2.7908479089802136,2.209152091019785,0.7726590117970892,400,2768.521125708372
0.14999999,-0.05263158,10.645023,461.1419939577039,1162.0016844272614,10.0,993,1.5,179,993,2.7909200278462847,2.209079972153714,2.1375380570111995,400,2771.383587651361
0.14999999,0.05263158,11.297631,461.29778672032194,1163.5444691181183,10.0,994,1.5,179,994,2.7930633636339643,2.2069366363660343,0.07860419920007472,400,2776.3049834521607
0.14999999,0.05263158,9.341696,461.3447236180904,1165.3109958171844,10.0,995,1.5,179,995,2.794726412562099,2.2052735874378997,0.5522029528726381,400,2780.7527804992883
0.14999999,-0.05263158,9.120319,461.2740963855422,1166.9016501903534,10.0,996,1.5,179,996,2.7950355696716827,2.204964430328316,1.8973531062927083,400,2783.855427392996
0.14999999,-0.15789473,9.0109825,461.26780341023067,1168.6823332309723,10.0,997,1.5,179,997,2.7962763275813103,2.2037236724186884,0.967928794429553,400,2787.8874985985663
0.14999999,0.05263158,10.732636,461.26553106212424,1169.9157826900482,10.0,998,1.5,179,998,2.797549466527581,2.2024505334724176,0.9331310040401961,400,2791.954367594526
0.14999999,0.05263158,8.735863,461.2832832832833,1171.5951941013336,10.0,999,1.5,179,999,2.7990539072184513,2.2009460927815474,0.699514283293586,400,2796.2548533112326
0.14999999,-0.05263158,11.699101,461.352,1173.3912625312805,10.0,1000,1.5,179,1000,2.8007855610898,2.1992144389101984,0.46929222143277244,400,2800.7855610898
0.14999999,-0.15789473,10.021655,461.3926073926074,1174.9213449954987,10.0,1001,1.5,179,1001,2.802538175714162,2.1974618242858366,0.4448471999241217,400,2805.340713889876
0.14999999,0.15789473,10.712117,461.33632734530937,1176.5865488052368,10.0,1002,1.5,179,1002,2.803302924599215,2.1966970754007837,1.4311834414623215,400,2808.9095304484135
0.14999999,-0.05263158,10.741144,461.4307078763709,1178.3929345607758,10.0,1003,1.5,179,1003,2.805217795989141,2.1947822040108576,0.27608107130484494,400,2813.6334493771087
0.14999999,0.05263158,10.929392,461.39541832669323,1180.2626667022705,10.0,1004,1.5,179,1004,2.8061595024812185,2.19384049751878,1.2493088859653314,400,2817.384140491143
0.14999999,0.05263158,8.819615,461.5512437810945,1181.861389875412,10.0,1005,1.5,179,1005,2.808250809380676,2.1917491906193227,0.09207706356410486,400,2822.2920634275793
0.14999999,0.05263158,13.444655,461.32306163021866,1183.5142996311188,10.0,1006,1.5,179,1006,2.8013027166492233,2.198697283350775,9.18153047846038,400,2818.110532949119
0.14999999,-0.05263158,9.2965975,461.4538232373386,1185.248202085495,10.0,1007,1.5,179,1007,2.8034031425852337,2.196596857414765,0.08356836578828289,400,2823.0269645833305
0.14999999,0.05263158,11.321599,461.30853174603175,1187.0872070789337,10.0,1008,1.5,179,1008,2.801515879093325,2.1984841209066737,4.0989584572589886,400,2823.9280061260715
0.14999999,-0.05263158,8.797101,461.2348860257681,1188.7502372264862,10.0,1009,1.5,179,1009,2.801733427325206,2.1982665726747928,1.9789779549386441,400,2826.949028171133
0.14999999,0.05263158,9.505824,461.1237623762376,1190.2952845096588,10.0,1010,1.5,179,1010,2.8012733738127618,2.198726626187237,2.662920620243364,400,2829.2861075508895
0.14999999,-0.05263158,9.98742,461.1523244312562,1192.2093427181244,10.0,1011,1.5,179,1011,2.802772010764326,2.1972279892356728,0.6836046681562072,400,2833.6025028827335
0.14999999,-0.05263158,11.575376,461.04644268774706,1193.719369649887,10.0,1012,1.5,179,1012,2.8023359393399003,2.1976640606600983,2.6385322707542795,400,2835.963970611979
0.14999999,0.05263158,8.472685,460.9832181638697,1195.426304101944,10.0,1013,1.5,179,1013,2.802780311335013,2.1972196886649855,1.747515229610883,400,2839.216455382368
0.14999999,-0.05263158,9.742685,460.9980276134122,1197.0688800811768,10.0,1014,1.5,179,1014,2.804229816378373,2.1957701836216255,0.7274215746980921,400,2843.4890338076702
0.14999999,0.05263158,11.553855,460.8502463054187,1199.2330639362335,10.0,1015,1.5,179,1015,2.802301019214147,2.1976989807858516,4.153499305310847,400,2844.335534502359
0.14999999,-0.05263158,7.401874,460.7726377952756,1200.5115201473236,10.0,1016,1.5,179,1016,2.8025182217228624,2.197481778277136,1.9770212319308835,400,2847.3585132704284
0.14999999,0.05263158,11.617873,460.6371681415929,1202.1254510879517,10.0,1017,1.5,179,1017,2.8011484548092485,2.19885154519075,3.590534729422687,400,2848.7679785410055
0.14999999,0.05263158,8.504362,460.58153241650297,1203.9118010997772,10.0,1018,1.5,179,1018,2.8017479856303207,2.198252014369678,1.588529169339116,400,2852.1794493716666
0.14999999,0.05263158,9.339709,460.63297350343476,1205.3772082328796,10.0,1019,1.5,179,1019,2.8036958013545044,2.1963041986454943,0.21342779142628732,400,2856.96602158024
0.14999999,0.05263158,10.386203,460.65294117647056,1207.019044160843,10.0,1020,1.5,179,1020,2.805204823673133,2.1947951763268656,0.6571014336440444,400,2861.308920146596
0.14999999,0.15789473,9.8649025,460.8511263467189,1209.1346817016602,10.0,1021,1.5,179,1021,2.8073841596369276,2.192615840363071,-0.030306842706928572,400,2866.339226989303
0.14999999,-0.2631579,10.58504,460.7328767123288,1210.814341545105,10.0,1022,1.5,179,1022,2.8067856922859598,2.193214307714039,2.804249473052048,400,2868.534977516251
0.14999999,0.05263158,9.857235,460.58944281524924,1212.3179574012756,10.0,1023,1.5,179,1023,2.804877953518932,2.1951220464810666,4.144831066383068,400,2869.3901464498676
0.14999999,0.05263158,7.47456,461.115234375,1214.6249165534973,10.0,1024,1.5,179,1024,2.807197668121118,2.1928023318788807,-0.18026570615706758,400,2874.5704121560248
0.14999999,0.05263158,12.283135,461.0048780487805,1216.0991277694702,10.0,1025,1.5,179,1025,2.8065321846327715,2.193467815367227,2.874922907433632,400,2876.695489248591
0.14999999,0.05263158,8.946311,460.9736842105263,1217.9780359268188,10.0,1026,1.5,179,1026,2.8077422747402316,2.192257725259767,0.9519153651133406,400,2880.7435738834774
0.14999999,0.05263158,9.967012,460.9143135345667,1219.8458893299103,10.0,1027,1.5,179,1027,2.808337357550873,2.1916626424491255,1.5811076787310252,400,2884.1624662047466
0.14999999,0.05263158,9.5945835,460.7704280155642,1221.5583946704865,10.0,1028,1.5,179,1028,2.806423726807047,2.1935762731929516,4.1588750471025016,400,2885.003591157644
0.14999999,0.05263158,10.029816,460.7074829931973,1222.92112159729,10.0,1029,1.5,179,1029,2.8068633770237597,2.193136622976239,1.7411762001955065,400,2888.2624149574485
0.14999999,0.05263158,13.171085,460.4834951456311,1224.4647357463837,10.0,1030,1.5,179,1030,2.7998447525967087,2.20015524740329,9.422319782838892,400,2883.84009517461
0.14999999,-0.05263158,9.551288,460.45780795344325,1226.3928701877594,10.0,1031,1.5,179,1031,2.800874476592247,2.199125523407752,1.1385098080033138,400,2887.7015853666067
0.14999999,-0.05263158,11.386322,460.27131782945736,1227.543725013733,10.0,1032,1.5,179,1032,2.7967595194431296,2.203240480556869,6.445761301296696,400,2886.2558240653098
0.14999999,0.05263158,7.929624,460.2381413359148,1229.552585363388,10.0,1033,1.5,179,1033,2.7976383777577833,2.2023616222422153,1.2953798415196212,400,2889.96044422379
0.14999999,0.05263158,9.6285,460.17504835589943,1231.1284279823303,10.0,1034,1.5,179,1034,2.798073032831279,2.2019269671687196,1.7529282762473266,400,2893.2075159475426
0.14999999,-0.05263158,10.618415,460.0743961352657,1232.9169068336487,10.0,1035,1.5,179,1035,2.79774486354219,2.2022551364578087,2.5415821813756363,400,2895.6659337661667
0.14999999,0.05263158,9.007019,460.1418918918919,1234.5705363750458,10.0,1036,1.5,179,1036,2.7994700529223877,2.200529947077611,0.4149589385727467,400,2900.250974827594
0.14999999,-0.05263158,9.893897,460.3085824493732,1236.3630130290985,10.0,1037,1.5,179,1037,2.8014999353443617,2.198500064655637,0.09554187549062745,400,2905.155432952103
0.14999999,0.05263158,11.379764,460.09152215799617,1237.846557378769,10.0,1038,1.5,179,1038,2.794744983059955,2.2052550169400438,9.210140535869844,400,2900.9452924162333
0.14999999,-0.05263158,7.6111236,460.06737247353226,1239.8937664031982,10.0,1039,1.5,179,1039,2.795819014492625,2.2041809855073735,1.0893363583961253,400,2904.8559560578374
0.14999999,-0.05263158,8.431141,459.9875,1241.7339837551117,10.0,1040,1.5,179,1040,2.796067046334591,2.2039329536654075,1.9462278698624487,400,2907.909728187975
0.14999999,0.05263158,8.213378,459.94716618635925,1243.4570960998535,10.0,1041,1.5,179,1041,2.7970083602220597,2.2029916397779394,1.2240251968111024,400,2911.685702991164
0.14999999,0.05263158,8.473856,459.80614203454894,1244.8433928489685,10.0,1042,1.5,179,1042,2.795114243816795,2.2048857561832036,4.176660934063636,400,2912.5090420571005
0.14999999,0.05263158,9.723276,459.7401725790987,1246.5462222099304,10.0,1043,1.5,179,1043,2.7955397894284286,2.20446021057157,1.7610416832494673,400,2915.748000373851
0.14999999,0.05263158,9.458556,459.5986590038314,1247.7598540782928,10.0,1044,1.5,179,1044,2.7935963219706195,2.206403678029379,4.233440236524089,400,2916.514560137327
0.14999999,0.05263158,10.578145,459.46794258373205,1249.1169078350067,10.0,1045,1.5,179,1045,2.7921196176849463,2.2078803823150523,3.749559656558268,400,2917.765000480769
0.14999999,0.05263158,10.100557,459.8757170172084,1251.1791117191315,10.0,1046,1.5,179,1046,2.794373542582153,2.2056264574178455,-0.149725060163448,400,2922.914725540932
0.14999999,-0.05263158,7.9269905,459.8319006685769,1252.7971367835999,10.0,1047,1.5,179,1047,2.795413727722114,2.2045862722778846,1.116552615878827,400,2926.798172925053
0.14999999,0.05263158,7.6720004,459.91125954198475,1254.336773633957,10.0,1048,1.5,179,1048,2.797139070325371,2.2028609296746278,0.39642722406465164,400,2931.4017457009886
0.14999999,0.05263158,7.460662,460.42516682554816,1256.6817107200623,10.0,1049,1.5,179,1049,2.7995859180212124,2.2004140819787863,-0.36388230326350907,400,2936.765628004252
0.14999999,0.05263158,11.038975,460.3142857142857,1257.874715089798,10.0,1050,1.5,179,1050,2.79882537840674,2.2011746215932586,2.998980677175075,400,2938.766647327077
0.14999999,0.05263158,10.55858,460.2806850618459,1259.3306708335876,10.0,1051,1.5,179,1051,2.7996581091152977,2.200341890884701,1.3259746468988183,400,2942.440672680178
0.14999999,-0.15789473,7.870727,460.27186311787074,1260.7943272590637,10.0,1052,1.5,179,1052,2.800963760031155,2.1990362399688435,0.8267971274027408,400,2946.6138755527754
0.14999999,0.05263158,9.134182,460.1994301994302,1262.3189113140106,10.0,1053,1.5,179,1053,2.8011400230398023,2.1988599769601964,2.013431291863598,400,2949.600444260912
0.14999999,0.05263158,6.94006,460.2628083491461,1264.2816786766052,10.0,1054,1.5,179,1054,2.8027921731710097,2.197207826828989,0.4574937386676423,400,2954.142950522244
0.14999999,-0.05263158,9.026996,460.296682464455,1265.9307498931885,10.0,1055,1.5,179,1055,2.8042568578322613,2.1957431421677374,0.6519655092084424,400,2958.4909850130357
0.14999999,0.05263158,7.9700418,460.8068181818182,1268.246018409729,10.0,1056,1.5,179,1056,2.806702129879128,2.1932978701208707,-0.38646413932359697,400,2963.877449152359
0.14999999,-0.05263158,9.369942,461.31598864711447,1270.4102675914764,10.0,1057,1.5,179,1057,2.8087838549180266,2.191216145081972,-0.007085495995090799,400,2968.884534648354
0.14999999,0.05263158,10.985354,461.16918714555766,1272.147275686264,10.0,1058,1.5,179,1058,2.806673259694569,2.1933267403054297,4.424225891500099,400,2969.460308756854
0.14999999,-0.15789473,7.472827,461.3333333333333,1273.6929123401642,10.0,1059,1.5,179,1059,2.808925578537459,2.1910744214625395,-0.19187891431558982,400,2974.6521876711695
0.14999999,-0.05263158,7.3703527,461.4377358490566,1275.4961619377136,10.0,1060,1.5,179,1060,2.810712651501445,2.189287348498554,0.296777079637966,400,2979.3554105915314
0.14999999,0.05263158,12.102558,461.32893496701223,1277.188779592514,10.0,1061,1.5,179,1061,2.8099850615042405,2.190014938495758,2.9612603355323484,400,2981.394150255999
0.14999999,-0.05263158,6.7208,461.6327683615819,1279.2950325012207,10.0,1062,1.5,179,1062,2.8120669242929557,2.187933075707043,-0.02092334311943469,400,2986.415073599119
0.14999999,0.05263158,7.9014974,461.60583254938854,1281.52072930336,10.0,1063,1.5,179,1063,2.8129482599712157,2.187051740028783,1.2510732497165882,400,2990.164000349402
0.14999999,0.05263158,10.31349,461.50845864661653,1282.9404072761536,10.0,1064,1.5,179,1064,2.8125642345321014,2.1874357654678973,2.5956548072463237,400,2992.568345542156
0.14999999,0.05263158,12.241664,461.2985915492958,1284.3000361919403,10.0,1065,1.5,179,1065,2.806474591302985,2.193525408697014,8.672905804477082,400,2988.8954397376788
0.14999999,0.05263158,9.142647,461.1988742964353,1286.3606703281403,10.0,1066,1.5,179,1066,2.8059701212859625,2.194029878714036,2.731290446842832,400,2991.164149290836
0.14999999,0.15789473,10.134166,461.08716026241797,1287.9042410850525,10.0,1067,1.5,179,1067,2.8052746050309603,2.1947253949690384,2.936145722801319,400,2993.2280035680346
0.14999999,0.05263158,9.28398,461.19662921348316,1289.5230159759521,10.0,1068,1.5,179,1068,2.8071037317197245,2.192896268280274,0.2412180913690123,400,2997.986785476666
0.14999999,-0.05263158,8.891864,461.2637979420019,1291.389881849289,10.0,1069,1.5,179,1069,2.8089968445596614,2.1910031554403373,0.1691586423878036,400,3002.817626834278
0.14999999,0.05263158,8.5517025,461.1981308411215,1293.3255639076233,10.0,1070,1.5,179,1070,2.809256699586847,2.1907433004131516,1.9129582763517143,400,3005.9046685579265
0.14999999,-0.05263158,9.623866,461.2707749766573,1295.190910100937,10.0,1071,1.5,179,1071,2.810929494733261,2.189070505266738,0.3991796986041074,400,3010.505488859322
0.14999999,0.05263158,11.357383,461.36380597014926,1296.6052451133728,10.0,1072,1.5,179,1072,2.8126582999994643,2.187341700000535,0.33579125989658337,400,3015.1696975994255
0.14999999,-0.05263158,8.548415,461.46877912395155,1298.3538076877594,10.0,1073,1.5,179,1073,2.8144535784103613,2.185546421589638,0.2610079651082565,400,3019.9086896343174
0.14999999,0.05263158,7.057855,461.7290502793296,1300.3123753070831,10.0,1074,1.5,179,1074,2.8164463100803654,2.1835536899196333,0.045352608004888696,400,3024.8633370263124
0.14999999,0.05263158,11.271761,461.5953488372093,1302.0652947425842,10.0,1075,1.5,179,1075,2.8148158282160285,2.1851841717839706,3.9363216940818484,400,3025.9270153322304
0.14999999,-0.05263158,11.24704,461.4907063197026,1303.983413219452,10.0,1076,1.5,179,1076,2.8141581307811925,2.185841869218806,2.8928666116670043,400,3028.0341487205633
0.14999999,0.15789473,8.723557,461.5190343546889,1305.6020793914795,10.0,1077,1.5,179,1077,2.8155933830369495,2.184406616963049,0.6400751897684241,400,3032.3940735307947
0.14999999,0.05263158,8.60602,461.4155844155844,1307.5567421913147,10.0,1078,1.5,179,1078,2.814964233770524,2.1850357662294746,2.8626295261698056,400,3034.531444004625
0.14999999,0.05263158,12.325797,461.2734012974977,1309.1511270999908,10.0,1079,1.5,179,1079,2.812989174199591,2.187010825800408,4.316125043266202,400,3035.2153189613587
0.14999999,0.05263158,11.6739,461.1666666666667,1310.0950231552124,10.0,1080,1.5,179,1080,2.8123104398406595,2.187689560159339,2.920043933446512,400,3037.2952750279123
0.14999999,0.05263158,9.629318,461.02867715078634,1311.5294756889343,10.0,1081,1.5,179,1081,2.810421629449561,2.1895783705504375,4.229493592936883,400,3038.0657814349756
0.14999999,0.05263158,9.913225,460.96395563770795,1313.3618514537811,10.0,1082,1.5,179,1082,2.8107352368962824,2.1892647631037163,1.8502551131984823,400,3041.2155263217774
0.14999999,-0.05263158,8.939611,461.3702677746999,1316.0357360839844,10.0,1083,1.5,179,1083,2.8127480945941814,2.1872519054058173,0.00933987627856191,400,3046.2061864454986
0.14999999,-0.05263158,9.410338,461.25830258302585,1317.906152009964,10.0,1084,1.5,179,1084,2.8119867183967786,2.18801328160322,3.012583703390707,400,3048.193602742108
0.14999999,0.05263158,9.928688,461.1308755760369,1319.8134155273438,10.0,1085,1.5,179,1085,2.810650386296902,2.1893496137030968,3.6379336099695982,400,3049.5556691321385
0.14999999,-0.05263158,10.229417,461.0755064456722,1321.3920331001282,10.0,1086,1.5,179,1086,2.811237351287376,2.1887626487126233,1.5519056340486235,400,3053.00376349809
0.14999999,0.05263158,10.719912,460.87028518859245,1322.8265237808228,10.0,1087,1.5,179,1087,2.8050743094300783,2.1949256905699204,8.887989147595011,400,3049.115774350495
0.14999999,0.05263158,6.254436,461.3648897058824,1325.204064130783,10.0,1088,1.5,179,1088,2.8072735763631385,2.19272642363686,-0.19787673259940505,400,3054.3136510830946
0.14999999,0.05263158,8.86158,461.4563820018366,1327.1830797195435,10.0,1089,1.5,179,1089,2.809010988613258,2.1909890113867405,0.3006844832562351,400,3059.0129665998384
0.14999999,0.15789473,10.562665,461.3302752293578,1329.0745604038239,10.0,1090,1.5,179,1090,2.8078528108543885,2.19214718914561,3.4534027685550255,400,3060.5595638312834
0.14999999,0.05263158,8.534128,461.2043996333639,1330.82603597641,10.0,1091,1.5,179,1091,2.8064344234167886,2.19356557658321,3.7396078835670163,400,3061.8199559477166
0.14999999,0.05263158,9.823457,461.3058608058608,1332.9238827228546,10.0,1092,1.5,179,1092,2.808170096929177,2.1918299030708215,0.29821010105510903,400,3066.5217458466614
0.14999999,-0.05263158,8.462931,461.4684354986276,1334.9645011425018,10.0,1093,1.5,179,1093,2.8100444827549875,2.189955517245011,0.14312619546005068,400,3071.3786196512015
0.14999999,0.05263158,9.410012,461.5941499085923,1337.0482387542725,10.0,1094,1.5,179,1094,2.8118786720026163,2.1881213279973823,0.1833524803389847,400,3076.1952671708623
0.14999999,0.05263158,7.567536,461.8392694063927,1338.6689698696136,10.0,1095,1.5,179,1095,2.8138384476575067,2.186161552342492,0.04216698589254044,400,3081.15310018497
0.14999999,-0.05263158,9.259981,461.7956204379562,1340.4585444927216,10.0,1096,1.5,179,1096,2.814730181403727,2.1852698185962716,1.2088213664849037,400,3084.944278818485
0.14999999,0.05263158,7.7325287,461.95715587967186,1342.912379026413,10.0,1097,1.5,179,1097,2.8166549484822587,2.18334505151774,0.07380033344707092,400,3089.870478485038
0.14999999,-0.15789473,8.471423,461.92714025500914,1344.6409814357758,10.0,1098,1.5,179,1098,2.8174903865394496,2.182509613460549,1.2660340647220125,400,3093.6044444203158
0.14999999,0.05263158,9.309292,461.85714285714283,1346.4384574890137,10.0,1099,1.5,179,1099,2.8176897781562364,2.182310221843762,1.9633782266119095,400,3096.641066193704
0.14999999,0.05263158,9.237108,461.87363636363636,1348.1223986148834,10.0,1100,1.5,179,1100,2.819062248718802,2.180937751281197,0.6725926030215102,400,3100.968473590682
0.14999999,0.05263158,11.503574,461.6757493188011,1349.7985713481903,10.0,1101,1.5,179,1101,2.8136010102021323,2.1863989897978664,8.193761358134392,400,3097.7747122325477
0.14999999,0.05263158,8.99902,461.7313974591652,1351.5555157661438,10.0,1102,1.5,179,1102,2.815156712811815,2.1848432871881838,0.47201471392798783,400,3102.30269751862
0.14999999,0.05263158,10.082612,461.6056210335449,1353.5389058589935,10.0,1103,1.5,179,1103,2.813814248846259,2.1861857511537397,3.665581041196294,400,3103.6371164774237
0.14999999,0.05263158,9.23461,461.6340579710145,1355.5466380119324,10.0,1104,1.5,179,1104,2.815189385311467,2.184810614688532,0.6680350935645765,400,3107.9690813838592
0.14999999,0.05263158,11.765425,461.4371040723982,1356.9708635807037,10.0,1105,1.5,179,1105,2.8099358785216957,2.190064121478303,7.9899356173853935,400,3104.9791457664737
0.14999999,-0.05263158,8.13809,461.6012658227848,1358.9870994091034,10.0,1106,1.5,179,1106,2.8117886566823,2.1882113433176986,0.14089147584994732,400,3109.838254290624
0.14999999,0.05263158,9.50484,461.5438121047877,1361.0323574543,10.0,1107,1.5,179,1107,2.812205493047795,2.1877945069522036,1.7267734867144355,400,3113.111480803909
0.14999999,0.05263158,14.081804,461.35018050541515,1362.5556659698486,10.0,1108,1.5,179,1108,2.807453126530559,2.1925468734694396,7.453416608049597,400,3110.6580641958594
0.14999999,0.05263158,10.385774,461.23354373309286,1364.3834781646729,10.0,1109,1.5,179,1109,2.8065184416919666,2.1934815583080325,3.229112359468486,400,3112.4289518363908
0.14999999,0.05263158,9.127613,461.1918918918919,1366.6104388237,10.0,1110,1.5,179,1110,2.8073010232229523,2.1926989767770464,1.3248160589138622,400,3116.104135777477
0.14999999,-0.05263158,10.453855,461.05310531053107,1368.0754339694977,10.0,1111,1.5,179,1111,2.8053647804971513,2.1946352195028473,4.343864645141932,400,3116.760271132335
0.14999999,0.05263158,8.756069,460.99640287769785,1369.8320524692535,10.0,1112,1.5,179,1112,2.805818477939351,2.1941815220606475,1.6901236637770278,400,3120.0701474685584
0.14999999,0.05263158,8.737794,460.9415992812219,1371.6806933879852,10.0,1113,1.5,179,1113,2.806314039750019,2.19368596024998,1.6426212267876474,400,3123.427526241771
0.14999999,0.05263158,11.466146,460.9084380610413,1373.3270723819733,10.0,1114,1.5,179,1114,2.8071024066975157,2.192897593302483,1.315445180738419,400,3127.1120810610323
0.14999999,-0.05263158,10.681421,460.9031390134529,1375.2778146266937,10.0,1115,1.5,179,1115,2.808184977478553,2.1918150225214457,0.9858311724456098,400,3131.1262498885867
0.14999999,0.05263158,7.0357723,460.9462365591398,1377.297560930252,10.0,1116,1.5,179,1116,2.809640712399789,2.19035928760021,0.5672148504224008,400,3135.5590350381644
0.14999999,0.05263158,10.830509,460.89435989256935,1378.8307993412018,10.0,1117,1.5,179,1117,2.810219870985508,2.1897801290144905,1.5434391473517959,400,3139.0155958908126
0.14999999,0.05263158,9.341783,460.99910554561717,1381.0237262248993,10.0,1118,1.5,179,1118,2.811961474071086,2.1880385259289126,0.24266787933833803,400,3143.7729280114745
0.14999999,0.05263158,9.123805,460.86416443252904,1382.8645994663239,10.0,1119,1.5,179,1119,2.8100970590211602,2.1899029409788384,4.274318966796224,400,3144.4986090446782
0.14999999,0.05263158,8.834563,460.9875,1384.803011417389,10.0,1120,1.5,179,1120,2.8119211150371397,2.188078884962859,0.146960203081614,400,3149.3516488415967
0.14999999,0.05263158,11.342877,460.85905441570026,1387.5871107578278,10.0,1121,1.5,179,1121,2.8104414475439174,2.189558552456081,3.8467861448650824,400,3150.5048626967314
0.14999999,0.05263158,7.681981,461.3386809269162,1389.8202888965607,10.0,1122,1.5,179,1122,2.8124029000263646,2.187597099973634,-0.011191132849811712,400,3155.5160538295813
0.14999999,-0.15789473,10.752605,461.53962600178096,1391.5241928100586,10.0,1123,1.5,179,1123,2.814571092814943,2.1854289071850554,-0.24728340159980422,400,3160.763337231181
0.14999999,0.05263158,10.018776,461.52135231316726,1393.1131649017334,10.0,1124,1.5,179,1124,2.815545163230092,2.1844548367699073,1.090573760558234,400,3164.672763470623
0.14999999,0.05263158,9.273155,461.84355555555555,1394.980628490448,10.0,1125,1.5,179,1125,2.817469142203191,2.1825308577968077,0.01997849203327214,400,3169.65278497859
0.14999999,-0.05263158,8.976394,461.9085257548845,1396.9926583766937,10.0,1126,1.5,179,1126,2.8190121888446726,2.180987811155326,0.4450603394886462,400,3174.2077246391013
0.14999999,-0.15789473,9.374502,461.8030168589175,1398.4708712100983,10.0,1127,1.5,179,1127,2.8183425816945644,2.1816574183054347,2.9356350693272724,400,3176.272089569774
0.14999999,-0.05263158,7.8651114,461.8404255319149,1400.5574283599854,10.0,1128,1.5,179,1128,2.8197545987223167,2.1802454012776824,0.5889022110011165,400,3180.683187358773
0.14999999,0.05263158,9.425417,461.8742249778565,1402.3610982894897,10.0,1129,1.5,179,1129,2.8212379090255637,2.178762090974435,0.5055880689113943,400,3185.1775992898615
0.14999999,0.05263158,8.167177,461.93185840707963,1403.8877174854279,10.0,1130,1.5,179,1130,2.8228068992247657,2.1771931007752334,0.4058031658763035,400,3189.771796123985
0.14999999,0.05263158,9.134702,462.0928381962865,1406.117038011551,10.0,1131,1.5,179,1131,2.8246016274267554,2.1753983725732438,0.14735550432465974,400,3194.62444061966
0.14999999,0.05263158,7.011381,462.19964664310953,1407.7324826717377,10.0,1132,1.5,179,1132,2.8262903263419292,2.1737096736580694,0.26379120059637723,400,3199.360649419064
0.14999999,-0.47368422,9.939097,462.3495145631068,1410.1103682518005,10.0,1133,1.5,179,1133,2.828166247375093,2.1718337526249063,0.04829114308405949,400,3204.31235827598
0.14999999,0.15789473,10.122323,462.24691358024694,1411.920434474945,10.0,1134,1.5,179,1134,2.8274640299923663,2.1725359700076323,2.968148264636599,400,3206.3442100113434
0.14999999,0.05263158,9.714755,462.1180616740088,1413.6861822605133,10.0,1135,1.5,179,1135,2.825867877759719,2.17413212224028,3.9841687540623996,400,3207.360041257281
0.14999999,0.05263158,9.751304,462.00968309859155,1415.7698469161987,10.0,1136,1.5,179,1136,2.8250976695210595,2.174902330478939,3.0490886813571914,400,3209.3109525759237
0.14999999,0.05263158,9.319226,462.13192612137203,1417.777309179306,10.0,1137,1.5,179,1137,2.826813448835107,2.173186551164892,0.2240612504070367,400,3214.0868913255167
0.14999999,0.05263158,11.488948,462.2108963093146,1419.776037454605,10.0,1138,1.5,179,1138,2.8285801481461594,2.1714198518538397,0.16268273518765602,400,3218.9242085903293
0.14999999,0.05263158,9.688312,462.24231782265144,1421.8243012428284,10.0,1139,1.5,179,1139,2.829931056501769,2.17006894349823,0.6327352348144363,400,3223.291473355515
0.14999999,0.05263158,10.817208,462.22719298245613,1423.5973479747772,10.0,1140,1.5,179,1140,2.8310517015987373,2.168948298401262,0.8925335329545462,400,3227.3989398225604
0.14999999,-0.05263158,11.347435,462.1963190184049,1425.3696088790894,10.0,1141,1.5,179,1141,2.8318594438242544,2.1681405561757447,1.247314419086298,400,3231.151625403474
0.14999999,-0.05263158,11.781424,462.09457092819616,1427.5285255908966,10.0,1142,1.5,179,1142,2.831253998942609,2.1687460010573902,2.8595586110148847,400,3233.292066792459
0.14999999,-0.15789473,10.89862,462.2257217847769,1430.2373156547546,10.0,1143,1.5,179,1143,2.833040766425379,2.1669592335746195,0.12647076825081183,400,3238.1655960242083
0.14999999,-0.15789473,10.070102,462.12412587412587,1431.9030766487122,10.0,1144,1.5,179,1144,2.83235704243559,2.1676429575644085,2.949139477893115,400,3240.2164565463154
0.14999999,-0.05263158,9.056393,462.09694323144106,1433.8768546581268,10.0,1145,1.5,179,1145,2.833170197778802,2.1668298022211965,1.2365800895867942,400,3243.9798764567286
0.14999999,0.05263158,7.9994364,461.97469458987786,1435.8653981685638,10.0,1146,1.5,179,1146,2.831756620666928,2.1682433793330707,3.7867891724291214,400,3245.1930872842995
0.14999999,-0.05263158,11.838586,461.949433304272,1437.850270986557,10.0,1147,1.5,179,1147,2.8327323459515545,2.167267654048444,1.0490864778660869,400,3249.1440008064333
0.14999999,0.05263158,7.4968886,462.0121951219512,1440.0242257118225,10.0,1148,1.5,179,1148,2.834251217670789,2.1657487823292096,0.4236029203677422,400,3253.7203978860657
