GridSize,Regret/t,ReturnLastEpisode,Iteration,AvgEpLen,ActionIn1,MinEpLen,MountainCar_std1_higher,MountainCar_mu1_higher,ReturnMean,NumTrajectories,MountainCar_mu0_higher,Regret,MountainCar_std0_higher,TimeElapsed
400,2.987542174651623,0.06207291449350345,1109,454.5094679891794,5.714605,226,1.5,10.0,2.012457825348377,1109,-0.15789473,3313.18427168865,0.14999999,1342.2213909626007
400,2.988146487062397,1.341671049389248,1110,454.47837837837835,10.619124,226,1.5,10.0,2.011853512937603,1110,-0.05263158,3316.8426006392606,0.14999999,1344.260130405426
400,2.9895633512907565,0.43771735523034994,1111,454.54545454545456,8.228523,226,1.5,10.0,2.0104366487092435,1111,-0.05263158,3321.4048832840303,0.14999999,1346.1587433815002
400,2.983473606489568,8.782232867630729,1112,454.35161870503595,10.747617,226,1.5,10.0,2.016526393510432,1112,-0.05263158,3317.6226504163997,0.14999999,1347.1190702915192
400,2.985006173371526,0.31077945389154626,1113,454.4420485175202,10.38645,226,1.5,10.0,2.014993826628474,1113,-0.15789473,3322.3118709625082,0.14999999,1349.5249474048615
400,2.9848407325685775,2.1992948811129804,1114,454.36714542190305,12.267813,226,1.5,10.0,2.0151592674314225,1114,-0.15789473,3325.112576081395,0.14999999,1351.1112928390503
400,2.986499746912512,0.16535827394402924,1115,454.495067264574,8.130662,226,1.5,10.0,2.013500253087488,1115,-0.15789473,3329.947217807451,0.14999999,1353.274470090866
400,2.987967651551342,0.3753186761534041,1116,454.56362007168457,10.677063,226,1.5,10.0,2.012032348448658,1116,-0.15789473,3334.571899131298,0.14999999,1355.151930809021
400,2.989172534890803,0.6661776582707469,1117,454.59803043867504,11.579227,226,1.5,10.0,2.010827465109197,1117,-0.15789473,3338.905721473027,0.14999999,1357.0160887241364
400,2.9906948746995656,0.3088515589125084,1118,454.69499105545617,9.651155,226,1.5,10.0,2.0093051253004344,1118,-0.05263158,3343.5968699141144,0.14999999,1358.7864501476288
400,2.9909044739507,1.774763563281545,1119,454.6353887399464,9.536506,226,1.5,10.0,2.0090955260493,1119,-0.05263158,3346.822106350833,0.14999999,1360.4074387550354
400,2.986794617508016,6.612134741855361,1120,454.4633928571429,11.361626,226,1.5,10.0,2.013205382491984,1120,-0.15789473,3345.209971608978,0.14999999,1362.1229135990143
400,2.980671021444438,8.877756569762868,1121,454.271186440678,10.494636,226,1.5,10.0,2.019328978555562,1121,-0.05263158,3341.332215039215,0.14999999,1363.5472815036774
400,2.978538991570326,4.411466497308917,1122,454.1363636363636,9.56287,226,1.5,10.0,2.021461008429674,1122,-0.15789473,3341.920748541906,0.14999999,1365.670824766159
400,2.978929538755584,1.582876519385112,1123,454.08993766696346,10.557703,226,1.5,10.0,2.021070461244416,1123,-0.05263158,3345.337872022521,0.14999999,1367.6126959323883
400,2.9805758577604746,0.17060789974759524,1124,454.241103202847,8.291711,226,1.5,10.0,2.0194241422395254,1124,-0.05263158,3350.1672641227733,0.14999999,1369.3189210891724
400,2.978715113679262,4.11276123360358,1125,454.1173333333333,10.160301,226,1.5,10.0,2.021284886320738,1125,-0.05263158,3351.0545028891697,0.14999999,1371.2432630062103
400,2.98043113691876,0.08904271864594122,1126,454.27886323268206,9.533706,226,1.5,10.0,2.01956886308124,1126,-0.05263158,3355.965460170524,0.14999999,1373.2071905136108
400,2.9783958171052163,4.313374292945005,1127,454.150842945874,10.19905,226,1.5,10.0,2.0216041828947837,1127,-0.15789473,3356.652085877579,0.14999999,1374.9022319316864
400,2.9767990542311735,3.822752704815451,1128,454.031914893617,9.344857,226,1.5,10.0,2.0232009457688265,1128,-0.05263158,3357.8293331727637,0.14999999,1376.4093751907349
400,2.977852579641041,0.8337707580283598,1129,454.044286979628,7.7873387,226,1.5,10.0,2.022147420358959,1129,-0.05263158,3361.995562414735,0.14999999,1378.8841576576233
400,2.9784775066014864,1.3159799550553792,1130,454.0070796460177,9.603543,226,1.5,10.0,2.0215224933985136,1130,-0.15789473,3365.6795824596798,0.14999999,1380.7004089355469
400,2.9793643996148687,1.0184464952629197,1131,454.00176834659595,11.12347,226,1.5,10.0,2.0206356003851313,1131,-0.05263158,3369.6611359644166,0.14999999,1382.0726597309113
400,2.9773416129544352,4.310430099996348,1132,453.87455830388694,11.624506,226,1.5,10.0,2.0226583870455648,1132,-0.15789473,3370.3507058644204,0.14999999,1383.8524270057678
400,2.9766051997016225,2.857014602482275,1133,453.7758164165931,8.268785,226,1.5,10.0,2.0233948002983775,1133,-0.15789473,3372.4936912619382,0.14999999,1385.6696000099182
400,2.977089881269921,1.4737659018479548,1134,453.73721340388005,11.38786,226,1.5,10.0,2.022910118730079,1134,-0.15789473,3376.0199253600904,0.14999999,1387.2451736927032
400,2.9770790743674516,2.0351759530328772,1135,453.67577092511016,9.93553,226,1.5,10.0,2.0229209256325484,1135,-0.05263158,3378.9847494070573,0.14999999,1388.7704892158508
400,2.9753108410033753,4.031634027222739,1136,453.55281690140845,10.950668,226,1.5,10.0,2.0246891589966247,1136,-0.05263158,3379.9531153798343,0.14999999,1390.3147163391113
400,2.9766020800922255,0.5565503149743208,1137,453.60158311345646,8.932047,226,1.5,10.0,2.0233979199077745,1137,-0.05263158,3384.39656506486,0.14999999,1392.504895210266
400,2.97725790728576,1.2770665736654134,1138,453.5799648506151,8.529023,226,1.5,10.0,2.02274209271424,1138,-0.05263158,3388.119498491195,0.14999999,1394.0984680652618
400,2.9782364041899902,0.9082341187959245,1139,453.5873573309921,7.5428843,226,1.5,10.0,2.0217635958100098,1139,-0.05263158,3392.211264372399,0.14999999,1395.7449696063995
400,2.979616063421292,0.4489520721260816,1140,453.6578947368421,9.049042,226,1.5,10.0,2.020383936578708,1140,-0.05263158,3396.7623123002727,0.14999999,1397.57031083107
400,2.9775186982312687,4.41347761839506,1141,453.5276073619632,10.23323,226,1.5,10.0,2.0224813017687313,1141,-0.15789473,3397.3488346818776,0.14999999,1399.45121383667
400,2.9792907521391614,-0.0012042610446331707,1142,454.00525394045536,7.785443,226,1.5,10.0,2.0207092478608386,1142,0.05263158,3402.3500389429223,0.14999999,1402.1756074428558
400,2.980359836622909,0.7987456829368239,1143,454.0209973753281,7.8070054,226,1.5,10.0,2.019640163377091,1143,-0.05263158,3406.5512932599854,0.14999999,1404.1545419692993
400,2.9815224134573595,0.6896522647663474,1144,454.05332167832165,11.900536,226,1.5,10.0,2.0184775865426405,1144,-0.05263158,3410.861640995219,0.14999999,1406.2319540977478
400,2.9755606377073924,8.844710820255122,1145,453.8646288209607,10.802913,226,1.5,10.0,2.0244393622926076,1145,-0.05263158,3407.0169301749643,0.14999999,1407.6678948402405
400,2.977192523989126,0.15429768342614064,1146,453.9956369982548,7.4335628,226,1.5,10.0,2.022807476010874,1146,-0.15789473,3411.862632491538,0.14999999,1409.8670632839203
400,2.971713032789775,8.307783881665879,1147,453.81342632955534,10.304952,226,1.5,10.0,2.028286967210225,1147,-0.05263158,3408.5548486098724,0.14999999,1411.7512030601501
400,2.967013133191499,7.423771706031874,1148,453.63588850174216,10.897147,226,1.5,10.0,2.032986866808501,1148,-0.05263158,3406.1310769038405,0.14999999,1413.0953533649445
400,2.965383727069427,3.905174501068946,1149,453.51523063533506,11.448613,226,1.5,10.0,2.034616272930573,1149,-0.05263158,3407.2259024027717,0.14999999,1415.172593832016
400,2.9682485344950598,-1.2599122665469844,1150,453.9895652173913,9.510375,226,1.5,6.8421054,2.0317514655049402,1150,0.7894737,3413.4858146693186,0.14999999,1417.0842156410217
400,2.970197123272723,-0.2110742175856305,1151,454.1546481320591,4.1056814,226,1.5,5.7894735,2.029802876727277,1151,-0.47368422,3418.696888886904,0.14999999,1419.0064256191254
400,2.9719941010047233,-0.040315470537260256,1152,454.6276041666667,4.626968,226,1.5,4.736842,2.0280058989952767,1152,0.2631579,3423.7372043574414,0.14999999,1421.8914713859558
400,2.9731705190172857,0.6715959305110978,1153,454.6600173460538,10.908015,226,1.5,10.0,2.0268294809827143,1153,-0.05263158,3428.0656084269303,0.14999999,1423.8772892951965
400,2.972259278133978,3.0784014603200536,1154,454.56065857885613,10.32557,226,1.5,10.0,2.027740721866022,1154,-0.15789473,3429.9872069666103,0.14999999,1425.4773681163788
400,2.9728899906621917,1.2992677517784479,1155,454.5272727272727,7.4296494,226,1.5,10.0,2.0271100093378083,1155,-0.05263158,3433.6879392148317,0.14999999,1427.4547190666199
400,2.967271394980966,8.522206616835046,1156,454.34429065743944,11.694881,226,1.5,10.0,2.032728605019034,1156,-0.15789473,3430.165732597997,0.14999999,1428.98934674263
400,2.9673032219827062,1.9959047640055907,1157,454.2808988764045,7.934595,226,1.5,10.0,2.0326967780172938,1157,-0.15789473,3433.1698278339913,0.14999999,1431.0886878967285
400,2.9665528532919483,2.90162372191541,1158,454.18998272884284,9.174522,226,1.5,10.0,2.0334471467080517,1158,-0.05263158,3435.268204112076,0.14999999,1432.784751176834
400,2.964661806092022,4.225170851422638,1159,454.06729939603105,8.730337,226,1.5,10.0,2.035338193907978,1159,-0.05263158,3436.0430332606534,0.14999999,1435.2948076725006
400,2.965731950853693,0.7939702703691511,1160,454.0594827586207,9.073274,226,1.5,10.0,2.034268049146307,1160,-0.05263158,3440.249062990284,0.14999999,1436.8125326633453
400,2.966305528126396,1.3683448355382737,1161,454.0318690783807,8.105091,226,1.5,10.0,2.033694471873604,1161,-0.05263158,3443.880718154746,0.14999999,1438.3584282398224
400,2.964270731653765,4.398127973071006,1162,453.90361445783134,11.046824,226,1.5,10.0,2.035729268346235,1162,-0.05263158,3444.482590181675,0.14999999,1440.5942013263702
400,2.9649569521953474,1.237654778485779,1163,453.8693035253654,7.789857,226,1.5,10.0,2.0350430478046526,1163,-0.15789473,3448.244935403189,0.14999999,1442.7966151237488
400,2.9629878698981256,4.327054841770842,1164,453.74484536082474,9.909307,226,1.5,10.0,2.0370121301018744,1164,-0.05263158,3448.9178805614183,0.14999999,1444.969898223877
400,2.961653195579996,3.5919077107234476,1165,453.63004291845493,11.642253,226,1.5,10.0,2.038346804420004,1165,-0.05263158,3450.325972850695,0.14999999,1447.2124018669128
400,2.9595313925689934,4.51236911524845,1166,453.4974271012007,11.790128,226,1.5,10.0,2.0404686074310066,1166,-0.15789473,3450.8136037354466,0.14999999,1449.0941064357758
400,2.9608962985528504,0.4476233242704748,1167,453.5535561268209,10.055225,226,1.5,10.0,2.0391037014471496,1167,-0.05263158,3455.365980411176,0.14999999,1450.9033493995667
400,2.9622732839924057,0.43078470804615665,1168,453.541095890411,8.1322,226,1.5,10.0,2.0377267160075943,1168,-0.15789473,3459.93519570313,0.14999999,1452.7045404911041
400,2.9636396758774053,0.440414602443298,1169,453.59965782720275,10.834324,226,1.5,10.0,2.036360324122595,1169,-0.05263158,3464.494781100687,0.14999999,1454.4193868637085
400,2.9650534578310173,0.3822354383964694,1170,453.6179487179487,10.043869,226,1.5,10.0,2.034946542168983,1170,-0.05263158,3469.1125456622904,0.14999999,1456.1691637039185
400,2.965805268181548,1.1545766216976452,1171,453.59180187873613,8.824413,226,1.5,10.0,2.0341947318184523,1171,-0.05263158,3472.9579690405926,0.14999999,1457.897791147232
400,2.96783760090948,-0.34769922531771746,1172,454.0571672354949,8.525336,226,1.5,10.0,2.0321623990905207,1172,-0.05263158,3478.3056682659103,0.14999999,1460.1149954795837
400,2.9684551990870878,1.3077197367563345,1173,454.03495311167944,8.142278,226,1.5,10.0,2.0315448009129127,1173,-0.05263158,3481.9979485291537,0.14999999,1462.0003361701965
400,2.9664294963643383,4.409719797420552,1174,453.90885860306645,9.70711,226,1.5,10.0,2.033570503635662,1174,-0.15789473,3482.588228731733,0.14999999,1463.9151389598846
400,2.968082638657668,0.09112830897293034,1175,454.0263829787234,8.679811,226,1.5,10.0,2.0319173613423325,1175,-0.15789473,3487.49710042276,0.14999999,1466.2524185180664
400,2.969042345269012,0.9033023864015031,1176,454.0357142857143,9.6715975,226,1.5,10.0,2.0309576547309884,1176,-0.05263158,3491.5937980363583,0.14999999,1468.1742131710052
400,2.9707059977856716,0.0728386426230404,1177,454.22005097706034,10.031885,226,1.5,10.0,2.029294002214329,1177,-0.15789473,3496.520959393735,0.14999999,1469.640780210495
400,2.970079162332278,2.76770616631171,1178,454.13242784380304,11.077374,226,1.5,10.0,2.0299208376677225,1178,-0.15789473,3498.7532532274236,0.14999999,1471.400544643402
400,2.965539995710988,7.381598284168692,1179,453.9652247667515,10.0111685,226,1.5,10.0,2.0344600042890124,1179,-0.05263158,3496.3716549432547,0.14999999,1473.2176458835602
400,2.9674408694209253,-0.2085709734375738,1180,454.07457627118646,9.034934,226,1.5,10.0,2.0325591305790747,1180,-0.15789473,3501.580225916692,0.14999999,1475.2613637447357
400,2.9686383152605664,0.6183755939630523,1181,454.112616426757,10.61103,226,1.5,10.0,2.031361684739434,1181,-0.05263158,3505.961850322729,0.14999999,1477.6640646457672
400,2.968550994910397,2.1345743386390463,1182,454.0465313028765,10.0057955,226,1.5,10.0,2.031449005089603,1182,-0.05263158,3508.8272759840897,0.14999999,1479.6653943061829
400,2.9695141697602945,0.892013157661312,1183,454.0414201183432,9.261505,226,1.5,10.0,2.030485830239706,1183,-0.15789473,3512.9352628264282,0.14999999,1481.819667816162
400,2.969565489808828,1.9697228927763923,1184,453.9839527027027,10.090776,226,1.5,10.0,2.0304345101911725,1184,-0.05263158,3515.965539933652,0.14999999,1483.6502220630646
400,2.970746145592025,0.6313574071023871,1185,454.0210970464135,9.408633,226,1.5,10.0,2.0292538544079752,1185,-0.15789473,3520.3341825265497,0.14999999,1485.8767499923706
400,2.9688488181426154,4.279484209408199,1186,453.8988195615514,8.932505,226,1.5,10.0,2.031151181857385,1186,-0.05263158,3521.0546983171416,0.14999999,1487.204499721527
400,2.968287632956558,2.697277997707044,1187,453.8087615838248,11.598564,226,1.5,10.0,2.0317123670434425,1187,-0.05263158,3523.3574203194344,0.14999999,1489.1692774295807
400,2.969806602795604,0.22717619825716484,1188,453.9318181818182,10.926839,226,1.5,10.0,2.0301933972043966,1188,-0.05263158,3528.1302441211774,0.14999999,1491.667251586914
400,2.9679190763112997,4.2744623870421865,1189,453.8090832632464,10.867795,226,1.5,10.0,2.0320809236887007,1189,-0.15789473,3528.8557817341352,0.14999999,1493.2037992477417
400,2.96883361516043,0.9437796932233263,1190,453.8126050420168,7.693225,226,1.5,10.0,2.0311663848395702,1190,-0.05263158,3532.912002040912,0.14999999,1495.2363216876984
400,2.9652631968417817,6.283534602349903,1191,453.6591099916037,11.532774,226,1.5,10.0,2.0347368031582187,1191,-0.05263158,3531.628467438562,0.14999999,1496.9729027748108
400,2.964618600331839,2.8030958430099293,1192,453.5746644295302,9.891359,226,1.5,10.0,2.0353813996681613,1192,-0.05263158,3533.825371595552,0.14999999,1498.7743380069733
400,2.964751691717476,1.8766033766033954,1193,453.5196982397318,11.530674,226,1.5,10.0,2.0352483082825246,1193,-0.05263158,3536.9487682189488,0.14999999,1500.4741492271423
400,2.964707786655296,2.0876709525249018,1194,453.45979899497485,11.581055,226,1.5,10.0,2.0352922133447042,1194,-0.15789473,3539.8610972664237,0.14999999,1502.8625514507294
400,2.9663074991434044,0.12363579005549341,1195,453.54225941422595,8.908993,226,1.5,10.0,2.033692500856596,1195,-0.05263158,3544.737461476368,0.14999999,1505.0711913108826
400,2.9679586228829544,0.05894850835445093,1196,453.7725752508361,8.936577,226,1.5,10.0,2.032041377117046,1196,-0.05263158,3549.6785129680134,0.14999999,1507.6864705085754
400,2.9696876446319673,-0.0375976564516079,1197,454.2280701754386,5.754095,226,1.5,10.0,2.030312355368033,1197,-0.05263158,3554.716110624465,0.14999999,1510.4086363315582
400,2.9706174030979984,0.9164617130626197,1198,454.228714524207,8.752774,226,1.5,10.0,2.029382596902002,1198,-0.15789473,3558.799648911402,0.14999999,1512.2946109771729
400,2.969000066454392,3.9685692325860806,1199,454.115929941618,9.552648,226,1.5,10.0,2.0309999335456084,1199,-0.15789473,3559.831079678816,0.14999999,1514.4645721912384
400,2.968348335819805,2.8130766950498565,1200,454.0316666666667,9.810347,226,1.5,10.0,2.0316516641801954,1200,-0.05263158,3562.018002983766,0.14999999,1516.2193400859833
400,2.970034864763978,0.006130402228920806,1201,454.2955870108243,9.894766,226,1.5,10.0,2.0299651352360226,1201,-0.05263158,3567.0118725815373,0.14999999,1518.6155018806458
400,2.9683996962211663,3.995437723695242,1202,454.18219633943426,8.071785,226,1.5,10.0,2.031600303778834,1202,-0.05263158,3568.016434857842,0.14999999,1520.5816473960876
400,2.96882969165127,1.514315801363816,1203,454.139650872818,8.873072,226,1.5,10.0,2.03117030834873,1203,-0.15789473,3571.502119056478,0.14999999,1522.6628820896149
400,2.9701957930972513,0.386384167387451,1204,454.2093023255814,10.287374,226,1.5,10.0,2.029804206902749,1204,-0.05263158,3576.1157348890906,0.14999999,1525.0268585681915
400,2.968251079296968,4.3731843362440115,1205,454.08796680497926,10.287963,226,1.5,10.0,2.031748920703032,1205,-0.15789473,3576.7425505528468,0.14999999,1526.8949451446533
400,2.969177828531756,0.9140893435492236,1206,454.09452736318406,7.6853495,226,1.5,10.0,2.0308221714682446,1206,-0.05263158,3580.8284612092975,0.14999999,1528.737221479416
400,2.9696798640674533,1.424865279881574,1207,454.0654515327258,11.133953,226,1.5,10.0,2.030320135932547,1207,-0.05263158,3584.403595929416,0.14999999,1530.5740876197815
400,2.9680066499332907,4.051562810000916,1208,453.9495033112583,10.437365,226,1.5,10.0,2.03199335006671,1208,-0.05263158,3585.352033119415,0.14999999,1532.4499127864838
400,2.9679761155586064,2.0689094090598887,1209,453.88999172870143,9.500412,226,1.5,10.0,2.032023884441394,1209,-0.15789473,3588.283123710355,0.14999999,1534.5472691059113
400,2.962177706054566,9.048099384330277,1210,453.7107438016529,11.127171,226,1.5,10.0,2.0378222939454345,1210,-0.05263158,3584.235024326025,0.14999999,1536.3772501945496
400,2.9625798317994065,1.5508480169433683,1211,453.67217175887697,8.542678,226,1.5,10.0,2.0374201682005935,1211,-0.05263158,3587.6841763090815,0.14999999,1538.3841361999512
400,2.9626685522654936,1.9298909633035923,1212,453.6155115511551,10.571547,226,1.5,10.0,2.037331447734507,1212,-0.05263158,3590.754285345778,0.14999999,1540.121866941452
400,2.9628658613387113,1.7979955419207685,1213,453.56553998351194,9.947425,226,1.5,10.0,2.0371341386612887,1213,-0.05263158,3593.956289803857,0.14999999,1542.4372401237488
400,2.961974654960537,3.1190586817652868,1214,453.46457990115323,12.612794,226,1.5,10.0,2.0380253450394634,1214,-0.05263158,3595.837231122092,0.14999999,1544.4029269218445
400,2.9631181144077483,0.6487221166776853,1215,453.49053497942384,10.109566,226,1.5,10.0,2.036881885592252,1215,-0.05263158,3600.1885090054143,0.14999999,1546.3830666542053
400,2.9648102630889093,-0.020770910699214985,1216,453.9391447368421,8.068251,226,1.5,10.0,2.035189736911091,1216,-0.05263158,3605.2092799161137,0.14999999,1549.8813195228577
400,2.9664237500150974,0.07157614774026025,1217,454.05094494659,9.165906,226,1.5,10.0,2.033576249984903,1217,-0.15789473,3610.1377037683733,0.14999999,1552.4626650810242
400,2.9606545962416155,9.060405546085125,1218,453.871921182266,11.535918,226,1.5,10.0,2.0393454037583845,1218,-0.05263158,3606.077298222288,0.14999999,1554.4875047206879
400,2.9607479552219194,1.9255408067683906,1219,453.8154224774405,7.2029433,226,1.5,10.0,2.039252044778081,1219,-0.05263158,3609.1517574155196,0.14999999,1556.3906259536743
400,2.961664892037309,0.920589130002468,1220,453.8204918032787,8.11273,226,1.5,10.0,2.0383351079626912,1220,-0.15789473,3613.231168285517,0.14999999,1558.561116218567
400,2.9625880746493807,0.9111291386229489,1221,453.8075348075348,12.332832,226,1.5,10.0,2.0374119253506193,1221,-0.05263158,3617.320039146894,0.14999999,1560.33864736557
400,2.9638486789446996,0.4969534764709,1222,453.828968903437,9.2423115,226,1.5,10.0,2.036151321055301,1222,-0.15789473,3621.823085670423,0.14999999,1562.2115342617035
400,2.963262188370811,2.7534292929219117,1223,453.74080130825837,9.018071,226,1.5,10.0,2.0367378116291897,1223,-0.05263158,3624.0696563775014,0.14999999,1563.7165069580078
400,2.9646814958225334,0.299505490720774,1224,453.8325163398693,7.605148,226,1.5,10.0,2.035318504177467,1224,-0.05263158,3628.770150886781,0.14999999,1565.5650660991669
400,2.9660519654022064,0.3564932690777494,1225,453.8938775510204,8.254451,226,1.5,10.0,2.033948034597794,1225,-0.05263158,3633.413657617703,0.14999999,1567.7019891738892
400,2.967648212639421,0.07694892177307977,1226,454.0570962479608,9.285458,226,1.5,10.0,2.0323517873605796,1226,-0.05263158,3638.3367086959297,0.14999999,1570.0636224746704
400,2.9639007412874228,6.630499136261971,1227,453.90138549307255,11.254429,226,1.5,10.0,2.0360992587125777,1227,-0.05263158,3636.7062095596675,0.14999999,1571.4872353076935
400,2.9655403911111193,0.022609275212822633,1228,453.9552117263844,10.296505,226,1.5,10.0,2.0344596088888807,1228,-0.15789473,3641.6836002844548,0.14999999,1573.5995576381683
400,2.9648584967376106,2.8725077939316277,1229,453.86574450772986,9.730477,226,1.5,10.0,2.03514150326239,1229,-0.05263158,3643.811092490523,0.14999999,1575.5478918552399
400,2.9655371392548964,1.2004112070007384,1230,453.8455284552846,10.605289,226,1.5,10.0,2.034462860745104,1230,-0.05263158,3647.6106812835224,0.14999999,1578.1386423110962
400,2.9671778210466844,0.014783575053929437,1231,454.01462225832654,9.881098,226,1.5,10.0,2.032822178953316,1231,-0.15789473,3652.5958977084683,0.14999999,1580.227106809616
400,2.968793903698245,0.04180835223027253,1232,454.1801948051948,12.05547,226,1.5,10.0,2.0312060963017555,1232,-0.05263158,3657.554089356238,0.14999999,1581.942396402359
400,2.9651766153403445,6.491322641592758,1233,454.0267639902676,10.538463,226,1.5,10.0,2.0348233846596555,1233,-0.15789473,3656.062766714645,0.14999999,1583.5256967544556
400,2.9644301506942203,2.95596075797711,1234,453.93273905996756,9.491577,226,1.5,10.0,2.03556984930578,1234,-0.05263158,3658.106805956668,0.14999999,1585.5296590328217
400,2.9627044377688825,4.166825312097702,1235,453.817004048583,9.742726,226,1.5,10.0,2.037295562231118,1235,-0.05263158,3658.93998064457,0.14999999,1587.6946623325348
400,2.9573016225191244,8.715175210931905,1236,453.6448220064725,10.651452,226,1.5,10.0,2.042698377480876,1236,-0.05263158,3655.224805433638,0.14999999,1589.3884575366974
400,2.9554929102572003,4.280075445481099,1237,453.52950687146324,10.140591,226,1.5,10.0,2.0445070897428,1237,-0.05263158,3655.9447299881567,0.14999999,1591.2169959545135
400,2.9555777287973535,1.939501737033019,1238,453.4757673667205,9.73204,226,1.5,10.0,2.044422271202647,1238,-0.15789473,3659.0052282511238,0.14999999,1593.7760140895844
400,2.957108255648487,0.14809950264799907,1239,453.6279257465698,9.824426,226,1.5,10.0,2.0428917443515133,1239,-0.05263158,3663.8571287484756,0.14999999,1596.0043523311615
400,2.9588993173206983,-0.1780247291903322,1240,453.7895161290323,9.375427,226,1.5,10.0,2.041100682679302,1240,-0.15789473,3669.035153477666,0.14999999,1598.4310040473938
400,2.960295600818155,0.308312862335504,1241,453.8815471394037,9.465947,226,1.5,10.0,2.0397043991818453,1241,-0.05263158,3673.7268406153303,0.14999999,1600.6412045955658
400,2.9603367691920885,1.9885732787560628,1242,453.82608695652175,8.094676,226,1.5,10.0,2.0396632308079115,1242,-0.15789473,3676.738267336574,0.14999999,1602.5570652484894
400,2.9595333935581984,3.0382591437332342,1243,453.7304907481899,9.330353,226,1.5,10.0,2.0404666064418016,1243,-0.05263158,3678.700008192841,0.14999999,1604.4039919376373
400,2.957689411689599,4.334380050979869,1244,453.61012861736333,10.602362,226,1.5,10.0,2.0423105883104014,1244,-0.15789473,3679.365628141861,0.14999999,1605.7947232723236
400,2.9578748081680377,1.8114919726538687,1245,453.5598393574297,10.464855,226,1.5,10.0,2.0421251918319623,1245,-0.05263158,3682.554136169207,0.14999999,1607.7200384140015
400,2.958187126757177,1.6529762297646737,1246,453.51284109149276,10.619178,226,1.5,10.0,2.0418128732428236,1246,0.05263158,3685.9011599394426,0.14999999,1609.8864409923553
400,2.9587633071621173,1.32331590828192,1247,453.4747393744988,10.29339,226,1.5,10.0,2.0412366928378827,1247,-0.15789473,3689.5778440311606,0.14999999,1612.2736477851868
400,2.953634901233119,8.441487292228397,1248,453.3036858974359,11.969275,226,1.5,10.0,2.0463650987668816,1248,-0.05263158,3686.136356738932,0.14999999,1613.7584826946259
400,2.9553096953994435,-0.04545281497311844,1249,453.564451561249,9.646316,226,1.5,10.0,2.044690304600557,1249,-0.15789473,3691.181809553905,0.14999999,1616.586902141571
400,2.953585016980263,4.200538328576317,1250,453.452,11.943849,226,1.5,10.0,2.046414983019737,1250,-0.15789473,3691.981271225329,0.14999999,1618.1786789894104
400,2.955316504878539,-0.11967637772337031,1251,453.6994404476419,8.66165,226,1.5,10.0,2.0446834951214616,1251,-0.05263158,3697.100947603052,0.14999999,1620.634259223938
400,2.9569369231688416,0.01591979566238355,1252,453.83865814696486,9.268873,226,1.5,10.0,2.0430630768311584,1252,-0.05263158,3702.08502780739,0.14999999,1622.6301097869873
400,2.9551416044521073,4.292597428899811,1253,453.72306464485234,10.8066435,226,1.5,10.0,2.044858395547893,1253,-0.05263158,3702.7924303784903,0.14999999,1624.8274261951447
400,2.9564232623385096,0.4376594059989604,1254,453.7511961722488,9.163112,226,1.5,10.0,2.0435767376614904,1254,-0.15789473,3707.354770972491,0.14999999,1627.0884630680084
400,2.955706408776271,2.9432279582707563,1255,453.6629482071713,9.813436,226,1.5,10.0,2.044293591223729,1255,-0.15789473,3709.4115430142206,0.14999999,1629.288242816925
400,2.9566443293900484,0.8662653003198595,1256,453.65445859872614,10.464294,226,1.5,10.0,2.043355670609952,1256,-0.15789473,3713.5452777139008,0.14999999,1631.2258839607239
400,2.9576337803771895,0.7996157797734049,1257,453.6642800318218,10.255899,226,1.5,10.0,2.0423662196228105,1257,-0.05263158,3717.7456619341274,0.14999999,1632.8532707691193
400,2.954377952732569,6.138197396555741,1258,453.5214626391097,12.985783,226,1.5,10.0,2.0456220472674316,1258,-0.15789473,3716.6074645375716,0.14999999,1635.034120798111
400,2.9549850619877236,1.2812714950271218,1259,453.5035742652899,10.864651,226,1.5,10.0,2.0450149380122764,1259,-0.15789473,3720.326193042544,0.14999999,1636.9889092445374
400,2.9565750241550233,0.04166260721475568,1260,453.74444444444447,9.437343,226,1.5,10.0,2.0434249758449767,1260,0.05263158,3725.2845304353295,0.14999999,1639.4619154930115
400,2.9580880200188426,0.13553719156877753,1261,453.72640761300556,9.366577,226,1.5,6.8421054,2.0419119799811574,1261,-0.47368422,3730.1489932437607,0.14999999,1641.7188613414764
400,2.958271641900024,1.8101811659302118,1262,453.67908082408877,10.647706,226,1.5,10.0,2.0417283580999763,1262,-0.15789473,3733.3388120778304,0.14999999,1643.5011503696442
400,2.958182793867025,2.1539434237779727,1263,453.61757719714967,10.653449,226,1.5,10.0,2.0418172061329756,1263,-0.05263158,3736.1848686540525,0.14999999,1645.4361040592194
400,2.9577891503161893,2.539382654389087,1264,453.5403481012658,11.581256,226,1.5,10.0,2.042210849683811,1264,-0.05263158,3738.6454859996634,0.14999999,1647.1588442325592
400,2.9563614813242913,3.848212124434672,1265,453.43636363636364,8.150081,226,1.5,10.0,2.0436385186757087,1265,-0.05263158,3739.7972738752287,0.14999999,1648.9098405838013
400,2.957755968154243,0.2782181919568945,1266,453.51342812006317,11.904745,226,1.5,10.0,2.0422440318457573,1266,-0.05263158,3744.5190556832717,0.14999999,1651.2137384414673
400,2.9577293619956304,2.0759540348082286,1267,453.4538279400158,9.113276,226,1.5,10.0,2.04227063800437,1267,-0.15789473,3747.4431016484637,0.14999999,1653.7133944034576
