Iteration,LQGmu1_higher,Regret,LQGsigma_higher,ReturnLastEpisode,Regret/t,LQGmu1_actor,ReturnMean,TimeElapsed
488,-0.35353535,6.973426879544746,0.14999999,0.9549376632569874,0.014289809179394972,-0.07442257,0.950830190820605,20.1457736492157
489,-0.33333334,6.9824949635483735,0.14999999,0.9560519159963727,0.0142791308048024,-0.22589679,0.9508408691951976,20.212056875228882
490,-0.75757575,6.991579271490315,0.14999999,0.9560356920580583,0.01426852912549044,-0.6902069,0.9508514708745095,20.284512042999268
491,-0.5555556,7.000446064899785,0.14999999,0.9562532065905305,0.01425752762708714,-0.33526963,0.9508624723729129,20.35857582092285
492,-0.5959596,7.009132226938354,0.14999999,0.9564338379614313,0.014246203713289336,-0.7088869,0.9508737962867106,20.468907594680786
493,-0.5555556,7.017961233306972,0.14999999,0.956290993631382,0.014235215483381282,-0.85268354,0.9508847845166187,20.546766996383667
494,-0.3131313,7.026864639241002,0.14999999,0.9562165940659693,0.014224422346641705,-0.46646523,0.9508955776533582,20.648571968078613
495,-0.43434343,7.035897891776321,0.14999999,0.9560867474646816,0.014213935134901658,-0.3943771,0.9509060648650982,20.72814917564392
496,-0.67676765,7.044637643831225,0.14999999,0.9563802479450959,0.014202898475466179,-0.7040315,0.9509171015245338,20.79248023033142
497,-0.65656567,7.053450923604252,0.14999999,0.956306720226972,0.014192054172241956,-0.5973026,0.950927945827758,20.860632181167603
498,-0.23232323,7.063386685275532,0.14999999,0.9551842383287209,0.01418350740015167,-0.14153674,0.9509364925998482,20.953205585479736
499,-0.67676765,7.072936872451452,0.14999999,0.9555698128240803,0.014174222189281467,-0.5434118,0.9509457778107185,21.04067039489746
500,-0.53535354,7.081803570148828,0.14999999,0.9562533023026238,0.014163607140297657,-0.71951026,0.9509563928597023,21.1199791431427
501,-0.7373737,7.090912589505169,0.14999999,0.9560109806436597,0.014153518142724888,-0.7528207,0.9509664818572751,21.198344945907593
502,-0.7979798,7.099895274125942,0.14999999,0.9561373153792267,0.014143217677541717,-1.0147539,0.9509767823224583,21.280357122421265
503,-0.21212122,7.109099151054237,0.14999999,0.9559161230717045,0.01413339791462075,-0.112455964,0.9509866020853792,21.35031294822693
504,-0.4949495,7.118388414407999,0.14999999,0.9558307366462386,0.014123786536523807,-0.2815511,0.9509962134634762,21.416545867919922
505,-0.7373737,7.127481040597354,0.14999999,0.9560273738106443,0.014113823842767038,-0.8846187,0.9510061761572329,21.490487813949585
506,-0.45454547,7.136437757730818,0.14999999,0.9561632828665372,0.014103631932274343,-0.61781746,0.9510163680677256,21.564404726028442
507,-0.3131313,7.145326905557848,0.14999999,0.956230852172969,0.014093346953763014,-0.67502207,0.9510266530462369,21.663475513458252
508,-0.27272728,7.156780846433847,0.14999999,0.9536660591240008,0.014088151272507572,-0.15213875,0.9510318487274924,21.751959562301636
509,-0.45454547,7.165699576458369,0.14999999,0.9562012699754778,0.01407799523862155,-0.37995774,0.9510420047613783,21.83356499671936
510,-0.6969697,7.174969945852201,0.14999999,0.9558496306061679,0.014068568521278826,-0.6960545,0.9510514314787211,21.952510595321655
511,-0.7777778,7.183974409687491,0.14999999,0.95611553616471,0.014058658335983349,-0.37262675,0.9510613416640165,22.057537078857422
512,-0.93939394,7.193087473912973,0.14999999,0.9560069357745177,0.014048998972486276,-0.842456,0.9510710010275135,22.190016984939575
513,-0.61616164,7.201891103299739,0.14999999,0.9563163706132338,0.014038774080506314,-0.52132285,0.9510812259194935,22.30291223526001
514,-0.4949495,7.210755976757479,0.14999999,0.9562551265422601,0.014028708125987313,-0.4689474,0.9510912918740125,22.412822484970093
515,-0.6969697,7.219947959137781,0.14999999,0.9559280176196983,0.014019316425510254,-0.633683,0.9511006835744896,22.498682737350464
516,-0.83838385,7.229167348299821,0.14999999,0.9559006108379599,0.014010014240891126,-0.6874798,0.9511099857591088,22.57836151123047
517,-0.6363636,7.237825479426536,0.14999999,0.9564618688732853,0.013999662436028116,-0.6199817,0.9511203375639717,22.652796268463135
518,-0.8787879,7.24686012112142,0.14999999,0.9560853583051159,0.013990077453902355,-0.7509082,0.9511299225460975,22.725486278533936
519,-0.8181818,7.255985426116576,0.14999999,0.9559946950048446,0.01398070409656373,-0.7036117,0.9511392959034362,22.79694652557373
520,-0.83838385,7.264948006631892,0.14999999,0.956157419484684,0.013971053858907484,-0.82757914,0.9511489461410925,22.867608547210693
521,-0.53535354,7.2738490386408055,0.14999999,0.9562189679910861,0.013961322530980433,-0.6450629,0.9511586774690195,22.96039366722107
522,-0.17171717,7.283431021534287,0.14999999,0.9555380171065192,0.013952932991444993,-0.1536895,0.9511670670085549,23.040156602859497
523,-0.47474748,7.292770228986287,0.14999999,0.9557807925480001,0.013944111336493856,-0.42776445,0.9511758886635061,23.118152141571045
524,-0.37373737,7.301775532275441,0.14999999,0.9561146967108461,0.013934686130296643,-0.44732624,0.9511853138697033,23.198805809020996
525,-0.6969697,7.310586236132364,0.14999999,0.956309296143077,0.013924926164061645,-0.68762106,0.9511950738359384,23.2838032245636
526,-0.53535354,7.319525404676455,0.14999999,0.9561808314559096,0.013915447537407708,-0.28604323,0.9512045524625924,23.366890907287598
527,-0.4949495,7.328343135542429,0.14999999,0.9563022691340257,0.013905774450744647,-0.5057461,0.9512142255492554,23.445736169815063
528,-0.6969697,7.337293459498234,0.14999999,0.9561696760441952,0.013896389127837564,-0.6081453,0.9512236108721625,23.52388572692871
529,-0.27272728,7.34749130485581,0.14999999,0.9549221546424241,0.013889397551712306,-0.19120093,0.9512306024482877,23.608181953430176
530,-0.8181818,7.356436178644842,0.14999999,0.9561751262109679,0.01388006826159404,-0.7342285,0.9512399317384059,23.686017274856567
531,-0.7373737,7.365563858592285,0.14999999,0.9559923200525569,0.01387111837776325,-0.6948282,0.9512488816222366,23.775465965270996
532,-0.85858583,7.374938978978238,0.14999999,0.9557448796140467,0.013862667253718493,-1.1521817,0.9512573327462814,23.86747980117798
533,-0.3131313,7.387327681387372,0.14999999,0.952731297590866,0.013859901841252105,-0.12274021,0.9512600981587478,23.958507537841797
534,-0.21212122,7.396379923257663,0.14999999,0.9560677581297093,0.013850898732692253,-0.047280565,0.9512691012673077,24.046671390533447
535,-0.57575756,7.405475538400442,0.14999999,0.9560243848572213,0.013842010352150358,-0.53661954,0.9512779896478496,24.129414081573486
536,-0.27272728,7.416036759925407,0.14999999,0.9545587784750347,0.013835889477472774,-0.39272368,0.9512841105225271,24.20800471305847
537,-0.83838385,7.4249655491828115,0.14999999,0.9561912107425957,0.013826751488236148,-0.842731,0.9512932485117638,24.324299335479736
538,-0.97979796,7.433951645663697,0.14999999,0.9561339035191143,0.013817753988222485,-0.7607712,0.9513022460117774,24.41866660118103
539,-0.75757575,7.442991617110695,0.14999999,0.9560800285530023,0.013808889827663628,-0.69592625,0.9513111101723363,24.52119541168213
540,-1.0,7.452011528075426,0.14999999,0.9561000890352693,0.013800021348287825,-0.9631572,0.9513199786517121,24.609989404678345
541,-0.27272728,7.4608143245322704,0.14999999,0.9563172035431554,0.013790784333701055,-0.09402871,0.9513292156662988,24.691506147384644
542,-0.25252524,7.47005634680211,0.14999999,0.9558779777301601,0.013782391783767731,-0.38897625,0.9513376082162323,24.801616430282593
543,-0.5959596,7.479109407438071,0.14999999,0.956066939364039,0.01377368214997803,-0.6099382,0.951346317850022,24.901812076568604
544,-0.6363636,7.4878650174568575,0.14999999,0.9563643899812132,0.013764457752678047,-0.7754312,0.951355542247322,24.979747772216797
545,-0.57575756,7.496971801219551,0.14999999,0.9560132162373057,0.013755911561870737,-0.41824007,0.9513640884381294,25.073838233947754
546,-0.8989899,7.506481639918861,0.14999999,0.9556101613006903,0.013748134871646266,-1.201344,0.9513718651283538,25.219175577163696
547,-0.5959596,7.515423665159339,0.14999999,0.9561779747595218,0.013739348565190749,-0.5098798,0.9513806514348093,25.31268620491028
548,-0.8181818,7.524501984008544,0.14999999,0.9560416811507955,0.01373084303651194,-1.0156056,0.9513891569634882,25.400797843933105
549,-0.47474748,7.533324809167952,0.14999999,0.9562971748405922,0.013721903113238527,-0.72041357,0.9513980968867617,25.523250341415405
550,-0.41414142,7.54220761714482,0.14999999,0.9562371920231321,0.013713104758445128,-0.57667506,0.9514068952415551,25.640318870544434
551,-0.5555556,7.5511822521836525,0.14999999,0.956145364961168,0.013704504994888662,-0.8502071,0.9514154950051115,25.74352741241455
552,-0.2929293,7.5603554873142,0.14999999,0.9559467648694527,0.013696296172670652,-0.47108066,0.9514237038273295,25.843018770217896
553,-0.3131313,7.569364260187323,0.14999999,0.9561112271268779,0.013687819638675085,-0.6090128,0.951432180361325,25.943716526031494
554,-0.4949495,7.578185982451536,0.14999999,0.9562982777357871,0.013679036069407104,-0.39003783,0.951440963930593,26.030245542526245
555,-0.57575756,7.587044098783073,0.14999999,0.9562618836684627,0.013670349727537069,-0.51913726,0.9514496502724631,26.124589681625366
556,-0.41414142,7.596604635864545,0.14999999,0.9555594629185277,0.013662957978173643,-0.32021698,0.9514570420218263,26.24226951599121
557,-0.7979798,7.605608767063913,0.14999999,0.9561158688006325,0.013654593836739521,-0.66625863,0.9514654061632606,26.39698815345764
558,-0.7777778,7.614513896652144,0.14999999,0.9562148704117687,0.013646082252064774,-0.7784119,0.9514739177479352,26.50282049179077
559,-0.4949495,7.624095190557543,0.14999999,0.9555387060946015,0.013638810716560899,-0.22877735,0.951481189283439,26.61309504508972
560,-0.8181818,7.633282789184326,0.14999999,0.9559324013732167,0.01363086212354344,-0.7171509,0.9514891378764564,26.702345609664917
561,-0.97979796,7.642359227050777,0.14999999,0.9560435621335488,0.013622743720233114,-1.0363528,0.9514972562797668,26.79276394844055
562,-0.67676765,7.651325304972182,0.14999999,0.9561539220785955,0.013614457838028792,-0.69211113,0.951505542161971,26.884937524795532
563,-0.37373737,7.660066370635568,0.14999999,0.9563789343366136,0.013605801724041862,-0.3675886,0.951514198275958,26.97082257270813
564,-0.43434343,7.668794764837284,0.14999999,0.9563916057982841,0.01359715383836398,-0.47052246,0.9515228461616358,27.112569570541382
565,-0.5959596,7.677591394677228,0.14999999,0.9563233701600561,0.013588657335711908,-0.6401589,0.9515313426642878,27.214353322982788
566,-0.8989899,7.686388632897603,0.14999999,0.9563227617796252,0.013580191930914493,-0.75701165,0.9515398080690852,27.313065767288208
567,-0.7777778,7.695443965305909,0.14999999,0.9560646675916937,0.013572211579022768,-0.7700503,0.951547788420977,27.420457124710083
568,-0.57575756,7.704726863157417,0.14999999,0.955837102148492,0.013564659970347564,-0.4589711,0.9515553400296523,27.56350874900818
569,-0.9191919,7.713859250222142,0.14999999,0.9559876129352748,0.013556870387033642,-0.9692246,0.9515631296129661,27.73017144203186
570,-0.67676765,7.722971427138753,0.14999999,0.9560078230833886,0.013549072679190794,-0.5671361,0.951570927320809,27.823241472244263
571,-0.5959596,7.73251884775537,0.14999999,0.9555725793833836,0.013542064531970875,-0.49480835,0.9515779354680287,27.921658992767334
572,-0.7777778,7.741454687417922,0.14999999,0.9561841603374481,0.013534011691290072,-0.64027953,0.9515859883087096,28.058308839797974
573,-0.75757575,7.750353104798509,0.14999999,0.9562215826194126,0.013525921648863017,-0.7468879,0.9515940783511365,28.179052114486694
574,-0.53535354,7.759226263784731,0.14999999,0.9562468410137782,0.013517815790565733,-0.64104545,0.9516021842094339,28.29126238822937
575,-0.9191919,7.768502521610489,0.14999999,0.9558437421742418,0.01351043916801824,-0.83504725,0.9516095608319813,28.405132293701172
576,-1.0,7.777667318578782,0.14999999,0.9559552030317062,0.013502894650310385,-1.0595986,0.9516171053496892,28.497403383255005
577,-0.41414142,7.786435622470669,0.14999999,0.956351696108113,0.013494689120399772,-0.5219747,0.9516253108795998,28.593465566635132
578,-0.17171717,7.795786092990318,0.14999999,0.9557695294803505,0.013487519192024773,-0.24730179,0.9516324808079748,28.690290927886963
579,-0.21212122,7.814202707343591,0.14999999,0.9467033856467275,0.013496032309747134,0.0018025935,0.9516239676902525,28.778252840042114
580,-0.41414142,7.823043029275379,0.14999999,0.9562796780682123,0.013488005222888583,-0.52940226,0.951631994777111,28.859004735946655
581,-0.5959596,7.832076529612654,0.14999999,0.9560864996627245,0.013480338260951212,-0.7846837,0.9516396617390485,28.965533018112183
582,-0.61616164,7.841176458057718,0.14999999,0.9560200715549362,0.013472811783604327,-0.48946142,0.9516471882163953,29.076788425445557
583,-0.8787879,7.8502564910776895,0.14999999,0.9560399669800281,0.013465277000133257,-0.97692657,0.9516547229998664,29.18355083465576
584,-0.33333334,7.8594092129617,0.14999999,0.9559672781159891,0.013457892487948117,-0.5020437,0.9516621075120515,29.27897882461548
585,-0.6969697,7.868451746199437,0.14999999,0.9560774667622635,0.013450344865298183,-0.4723907,0.9516696551347015,29.38776206970215
586,-0.25252524,7.878208563008256,0.14999999,0.9553631831911813,0.013444041916396341,-0.22775437,0.9516759580836032,29.492376804351807
587,-0.27272728,7.888115814989117,0.14999999,0.9552127480191388,0.013438016720594748,-0.24355607,0.9516819832794048,29.612020015716553
588,-0.61616164,7.8970537190842505,0.14999999,0.9561820959048666,0.013430363467830359,-0.60617554,0.9516896365321691,29.735394954681396
589,-0.27272728,7.906132049253802,0.14999999,0.9560416698304477,0.013422974616729715,-0.43948507,0.9516970253832698,29.844408988952637
590,-0.6363636,7.915005480803304,0.14999999,0.9562465684504986,0.01341526352678526,-0.653755,0.9517047364732143,29.955116033554077
591,-0.7979798,7.923933690116245,0.14999999,0.9561917906870585,0.013407671218470803,-0.61737263,0.9517123287815288,30.0618417263031
592,-0.57575756,7.933031462927212,0.14999999,0.9560222271890331,0.013400390984674344,-0.44061387,0.9517196090153253,30.165575742721558
593,-0.37373737,7.942422568194899,0.14999999,0.9557288947323133,0.013393629963229172,-0.32372952,0.9517263700367703,30.28024911880493
594,-0.61616164,7.951444598577901,0.14999999,0.9560979696169971,0.013386270367976265,-0.6857577,0.9517337296320232,30.406221389770508
595,-0.8787879,7.960599606140716,0.14999999,0.9559649924371855,0.01337915900191717,-0.88906205,0.9517408409980823,30.555423498153687
596,-0.61616164,7.96956019492942,0.14999999,0.956159411211296,0.013371745293505738,-0.90743935,0.9517482547064937,30.677117824554443
597,-0.25252524,7.980158015179655,0.14999999,0.9545221797497644,0.013367098852897245,-0.20207542,0.9517529011471022,30.795318126678467
598,-0.7777778,7.988883309280025,0.14999999,0.9563947058996305,0.013359336637592015,-0.65721345,0.9517606633624074,30.915050268173218
599,-0.43434343,7.997730297085634,0.14999999,0.9562730121943908,0.013351803500977687,-0.45110667,0.9517681964990217,31.034828424453735
600,-0.97979796,8.00721110226879,0.14999999,0.955639194816844,0.01334535183711465,-1.1779286,0.9517746481628848,31.144046545028687
601,-0.23232323,8.016286087481875,0.14999999,0.9560450147869157,0.013338246401800124,-0.340844,0.9517817535981993,31.312967538833618
602,-0.5555556,8.02524851600636,0.14999999,0.9561575714755147,0.01333097760133947,-0.90918267,0.9517890223986599,31.428366661071777
603,-0.5555556,8.034119567133777,0.14999999,0.9562489488725836,0.013323581371697805,-0.5366139,0.9517964186283017,31.531734704971313
604,-0.7171717,8.043074770959944,0.14999999,0.9561647961738329,0.013316348958542954,-0.58938825,0.9518036510414566,31.634243965148926
605,-0.4949495,8.05219122077176,0.14999999,0.9560035501881831,0.013309406976482249,-0.49467576,0.9518105930235172,31.73319673538208
606,-0.4949495,8.061426780535703,0.14999999,0.9558844402360573,0.013302684456329542,-0.31908694,0.95181731554367,31.834978103637695
607,-0.5151515,8.070313669150282,0.14999999,0.9562331113854211,0.013295409669110844,-0.63702387,0.9518245903308887,31.92739248275757
608,-0.33333334,8.079564819554601,0.14999999,0.9558688495956801,0.013288757926899016,-0.58218586,0.9518312420731007,32.02470421791077
609,-0.65656567,8.088630842188394,0.14999999,0.9560539773662069,0.013281824043002289,-1.0001154,0.9518381759569974,32.12990093231201
610,-0.93939394,8.097908425317193,0.14999999,0.9558424168712014,0.013275259713634743,-0.8508719,0.9518447402863649,32.24188280105591
611,-0.23232323,8.106964774948523,0.14999999,0.9560636503686701,0.013268354787149791,-0.3225666,0.9518516452128499,32.36412858963013
612,-0.5151515,8.116102174763284,0.14999999,0.9559826001852388,0.013261604860724321,-0.5266922,0.9518583951392755,32.47046422958374
613,-0.35353535,8.124925970878849,0.14999999,0.9562962038844359,0.013254365368480993,-0.44073427,0.9518656346315189,32.57603597640991
614,-0.67676765,8.133952641234936,0.14999999,0.9560933296439131,0.013247479871718136,-0.9705342,0.9518725201282816,32.68298006057739
615,-0.959596,8.143180621196457,0.14999999,0.9558920200384784,0.013240944099506434,-0.8543377,0.9518790559004934,32.81373906135559
616,-0.8181818,8.152140825606091,0.14999999,0.9561597955903651,0.013233994846763134,-0.77866375,0.9518860051532366,32.93093419075012
617,-0.83838385,8.160968248262487,0.14999999,0.9562925773436042,0.01322685291452591,-0.7116761,0.9518931470854738,33.0405695438385
618,-0.41414142,8.170135937557218,0.14999999,0.9559523107052683,0.013220284688603912,-0.3493912,0.9518997153113957,33.14834117889404
619,-0.25252524,8.179093808940861,0.14999999,0.9561621286163564,0.013213398722036931,-0.6032743,0.9519066012779627,33.264484882354736
620,-0.7373737,8.188177162791694,0.14999999,0.9560366461491672,0.013206737359341443,-0.7066414,0.9519132626406582,33.38614821434021
621,-0.23232323,8.199714899096852,0.14999999,0.9535822636948413,0.013204049756999762,-0.18757463,0.951915950243,33.51564359664917
622,-0.41414142,8.209090544390085,0.14999999,0.9557443547067677,0.013197894765900458,-0.5547219,0.9519221052340994,33.66241478919983
623,-0.25252524,8.217967835824107,0.14999999,0.9562427085659775,0.013190959608064377,-0.27649707,0.9519290403919354,33.76827955245972
624,-0.45454547,8.228018380786406,0.14999999,0.9550694550377004,0.013185926892285907,-0.118599266,0.9519340731077138,33.86493420600891
625,-0.7171717,8.236820707968416,0.14999999,0.9563176728179892,0.013178913132749466,-0.48774546,0.9519410868672503,33.98467779159546
626,-0.33333334,8.245959233046865,0.14999999,0.9559814749215513,0.01317245883873301,-0.5111722,0.9519475411612668,34.10684847831726
627,-0.27272728,8.254986041204669,0.14999999,0.9560931918421961,0.013165846955669329,-0.5278636,0.9519541530443306,34.24037027359009
628,-0.27272728,8.264466933695944,0.14999999,0.9556391075087246,0.013159979193783351,-0.36972073,0.9519600208062167,34.35085844993591
629,-0.93939394,8.273530827472698,0.14999999,0.956056106223247,0.013153467134296817,-0.8851491,0.9519665328657032,34.50531888008118
630,-0.47474748,8.282553360991061,0.14999999,0.9560974664816361,0.013146910096811208,-0.56645143,0.9519730899031889,34.62283492088318
631,-0.33333334,8.291874806695839,0.14999999,0.9557985542952224,0.013140847554193088,-0.22941276,0.951979152445807,34.77902626991272
632,-0.41414142,8.300961026010155,0.14999999,0.9560337806856836,0.013134432003180626,-0.47046316,0.9519855679968194,34.947497844696045
633,-0.41414142,8.310106955470834,0.14999999,0.9559740705393207,0.013128131051296737,-0.40402472,0.9519918689487034,35.068854570388794
634,-0.7171717,8.319187451517896,0.14999999,0.956039503952938,0.013121746768955672,-0.35825792,0.9519982532310445,35.19187808036804
635,-0.7979798,8.328344536592583,0.14999999,0.9559629149253138,0.013115503207232414,-0.7114598,0.9520044967927677,35.34733057022095
636,-0.4949495,8.337530956779718,0.14999999,0.9559335798128646,0.013109325403741694,-0.7633857,0.9520106745962584,35.48743295669556
637,-1.0,8.346632895918065,0.14999999,0.9560180608616532,0.013103034373497746,-1.11719,0.9520169656265023,35.633352279663086
638,-0.65656567,8.355683729011643,0.14999999,0.9560691669064211,0.013096682960833297,-0.6675449,0.9520233170391668,35.77404808998108
639,-0.8989899,8.364724259846955,0.14999999,0.9560794691646874,0.013090335304924813,-0.8573213,0.9520296646950753,35.905882120132446
640,-0.3939394,8.373803605758887,0.14999999,0.9560406540880678,0.013084068133998261,-0.4700844,0.9520359318660019,36.05262351036072
641,-0.5151515,8.38272014418897,0.14999999,0.9562034615699175,0.013077566527595896,-0.43438298,0.9520424334724041,36.19157814979553
642,-0.75757575,8.39173491310656,0.14999999,0.9561052310824077,0.013071238182408972,-0.8207733,0.9520487618175911,36.3406240940094
643,-0.5555556,8.400497789133793,0.14999999,0.9563571239727684,0.013064537774702633,-0.42052537,0.9520554622252976,36.51833987236023
644,-0.4949495,8.409319530186131,0.14999999,0.9562982589476612,0.013057949581034366,-0.49200973,0.9520620504189657,36.65898418426514
645,-0.37373737,8.419005466832962,0.14999999,0.9554340633531696,0.013052721654004592,-0.3426027,0.9520672783459956,36.792441606521606
646,-0.7373737,8.427878812466636,0.14999999,0.9562466543663266,0.0130462520316821,-0.55369866,0.952073747968318,36.95111703872681
647,-0.75757575,8.436774718219894,0.14999999,0.9562240942467413,0.013039837277001382,-0.6618496,0.9520801627229988,37.10161280632019
648,-0.65656567,8.445642110482165,0.14999999,0.956252607737728,0.013033398318645317,-0.5950646,0.9520866016813548,37.23604130744934
649,-0.43434343,8.454704108455052,0.14999999,0.9560580020271128,0.013027279057711946,-0.80689806,0.9520927209422883,37.37842798233032
650,-0.25252524,8.464410561855836,0.14999999,0.9554135465992175,0.013022170095162823,-0.092350096,0.9520978299048373,37.52297925949097
651,-0.9191919,8.473461866348666,0.14999999,0.9560686955071696,0.013016070455220685,-1.1215522,0.9521039295447794,37.67342782020569
652,-0.7979798,8.482632965349016,0.14999999,0.9559489009996509,0.013010173259737754,-0.9025298,0.9521098267402622,37.81048035621643
653,-0.3131313,8.491621901261272,0.14999999,0.9561310640877443,0.013004015162727828,-0.45351732,0.9521159848372722,37.96045660972595
654,-0.93939394,8.500887020122276,0.14999999,0.9558548811389965,0.01299829819590562,-0.9229618,0.9521217018040944,38.11380410194397
655,-0.5555556,8.509764990891968,0.14999999,0.9562420292303085,0.012992007619682394,-0.51363856,0.9521279923803178,38.26783108711243
656,-0.41414142,8.518663997347636,0.14999999,0.9562209935443323,0.012985768288639689,-0.40367094,0.9521342317113604,38.39699459075928
657,-0.8787879,8.527944459733929,0.14999999,0.9558395376137061,0.012980128553628506,-0.88813126,0.9521398714463715,38.5346155166626
658,-0.25252524,8.536790667765615,0.14999999,0.9562737919683137,0.012973845999643793,-0.18343069,0.9521461540003563,38.69165635108948
659,-0.97979796,8.546143240458226,0.14999999,0.9557674273073886,0.01296835089599124,-0.9871675,0.9521516491040087,38.8227379322052
660,-0.35353535,8.55548443662759,0.14999999,0.9557788038306351,0.0129628552070115,-0.27966642,0.9521571447929885,38.99318742752075
661,-0.1919192,8.564526988015233,0.14999999,0.9560774486123577,0.01295692433890353,-0.40499604,0.9521630756610966,39.18365287780762
662,-0.57575756,8.573544038538692,0.14999999,0.9561029494765407,0.012950972867883222,-0.49307665,0.9521690271321168,39.3134446144104
663,-0.35353535,8.583038440392604,0.14999999,0.9556255981460886,0.012945759336942088,-0.5405997,0.9521742406630579,39.46011400222778
664,-0.57575756,8.591859181243093,0.14999999,0.9562992591495117,0.012939546959703454,-0.58474463,0.9521804530402966,39.63042736053467
665,-0.93939394,8.601205423005217,0.14999999,0.9557737582378754,0.012934143493240928,-1.1267393,0.9521858565067592,39.79176473617554
666,-0.8181818,8.610244949509957,0.14999999,0.9560804734952598,0.01292829571998492,-0.68103087,0.9521917042800152,39.93229842185974
667,-0.61616164,8.618872275418484,0.14999999,0.9564926740914726,0.012921847489383034,-0.64121205,0.9521981525106171,40.097002029418945
668,-0.5959596,8.627909488091918,0.14999999,0.9560827873265658,0.012916032167802273,-0.7105717,0.9522039678321977,40.23902750015259
669,-0.5151515,8.63687416101027,0.14999999,0.9561553270816473,0.012910125801211167,-0.6119385,0.9522098741987889,40.3702290058136
670,-0.9191919,8.645950861295312,0.14999999,0.9560432997149587,0.012904404270590017,-0.85801643,0.95221559572941,40.522703409194946
671,-0.23232323,8.654680522764382,0.14999999,0.9563903385309288,0.012898182597264355,-0.5959848,0.9522218174027356,40.67465806007385
672,-0.7373737,8.663919825084887,0.14999999,0.9558806976794941,0.01289273783494775,-0.59306824,0.9522272621650523,40.797937870025635
673,-0.8989899,8.672825779026574,0.14999999,0.9562140460583131,0.01288681393614647,-0.695299,0.9522331860638535,40.98926544189453
674,-0.83838385,8.681694119546567,0.14999999,0.956251659480008,0.01288085180941627,-0.7521683,0.9522391481905838,41.13711142539978
675,-0.8989899,8.690782496443449,0.14999999,0.9560316231031176,0.012875233328064369,-1.0751697,0.9522447666719358,41.279433250427246
676,-0.6969697,8.699646438882588,0.14999999,0.9562560575608601,0.012869299465802645,-0.41929406,0.9522507005341975,41.442946910858154
677,-0.25252524,8.70878185129772,0.14999999,0.9559845875848675,0.012863784123039469,-0.419534,0.9522562158769606,41.592304944992065
678,-0.21212122,8.718120729888637,0.14999999,0.9557811214090836,0.012858585147328374,-0.26425657,0.9522614148526719,41.72927117347717
679,-0.7979798,8.72740869467266,0.14999999,0.9558320352159781,0.012853326501727038,-0.75208473,0.9522666734982732,41.86772537231445
680,-0.9191919,8.736577745529287,0.14999999,0.9559509491433721,0.012847908449307775,-1.0269243,0.9522720915506924,41.97630763053894
681,-0.37373737,8.74538990184195,0.14999999,0.9563078436873376,0.012841982234716519,-0.49970776,0.9522780177652836,42.09738898277283
682,-0.7171717,8.754112464766134,0.14999999,0.9563974370758165,0.012835942030448877,-0.71074957,0.9522840579695513,42.225229263305664
683,-0.5959596,8.763212179258664,0.14999999,0.9560202855074696,0.012830471711945336,-0.5657217,0.9522895282880549,42.367390155792236
684,-0.45454547,8.772383038508634,0.14999999,0.9559491407500297,0.012825121401328412,-0.43445864,0.9522948785986718,42.506742000579834
685,-0.6969697,8.781246971321838,0.14999999,0.9562560671867962,0.012819338644265458,-0.60314953,0.9523006613557348,42.633230447769165
686,-0.75757575,8.790356579646685,0.14999999,0.9560103916751527,0.012813930874120532,-0.91708004,0.9523060691258797,42.76629161834717
687,-0.75757575,8.799542814179802,0.14999999,0.9559337654668829,0.012808650384541195,-0.67545265,0.9523113496154589,42.89289999008179
688,-0.8989899,8.808763448010273,0.14999999,0.9558993661695288,0.012803435244200979,-0.9189933,0.9523165647557992,43.02613973617554
689,-0.75757575,8.817612233812318,0.14999999,0.956271214197956,0.01279769554980017,-0.7218225,0.9523223044502,43.18618369102478
690,-0.959596,8.82728883844265,0.14999999,0.9554433953696682,0.01279317222962703,-0.7427536,0.9523268277703731,43.323272705078125
691,-0.33333334,8.836444995400777,0.14999999,0.9559638430418722,0.012787908821129923,-0.5973687,0.9523320911788703,43.45835566520691
692,-0.35353535,8.84966053491666,0.14999999,0.9519044604841165,0.012788526784561648,-0.027178198,0.9523314732154387,43.63612484931946
693,-1.0,8.85876701899468,0.14999999,0.9560135159219797,0.012783213591622915,-1.0682952,0.9523367864083774,43.87310481071472
694,-0.9191919,8.867849270296192,0.14999999,0.9560377486984885,0.012777880792933995,-0.909763,0.9523421192070662,44.05885553359985
695,-0.8989899,8.87694806328356,0.14999999,0.956021207012632,0.012772587141415194,-0.63339865,0.9523474128585852,44.22194957733154
696,-0.27272728,8.885548804214615,0.14999999,0.9565192590689451,0.012766593109503756,-0.22882946,0.9523534068904965,44.361064195632935
697,-0.93939394,8.894835248946428,0.14999999,0.955833555268187,0.012761600070224432,-0.96150935,0.9523583999297759,44.52363085746765
698,-1.0,8.904273161311133,0.14999999,0.9556820876352952,0.012756838339987297,-1.029328,0.952363161660013,44.706217527389526
699,-0.7777778,8.913222090716387,0.14999999,0.9561710705947469,0.012751390687720153,-0.59071356,0.9523686093122803,44.85926032066345
700,-0.1919192,8.924716914225236,0.14999999,0.9536251764911511,0.012749595591750337,-0.06574848,0.9523704044082502,45.00685238838196
701,-0.37373737,8.933746054254947,0.14999999,0.9560908599702899,0.012744288237168255,-0.356373,0.9523757117628323,45.15361404418945
702,-0.57575756,8.942559958917856,0.14999999,0.9563060953370893,0.012738689400167886,-0.5808545,0.9523813105998328,45.31939959526062
