LQGmu1_actor,TimeElapsed,LQGsigma_higher,ReturnMean,Regret,ReturnLastEpisode,Regret/t,Iteration,LQGmu1_higher
-0.4666844,61.473031997680664,0.14999999,0.951874741699323,10.52998034903922,0.9552272664074164,0.013245258300678265,795,-0.67676765
-0.7506829,61.680623292922974,0.14999999,0.9518789072697134,10.539909813309094,0.955190535730127,0.013241092730287807,796,-0.8787879
-0.74449813,61.88647675514221,0.14999999,0.9518831801809845,10.549745395756293,0.9552844175528009,0.01323681981901668,797,-0.61616164
-0.41047007,62.085633277893066,0.14999999,0.9518876820000108,10.559389763992355,0.9554756317639375,0.01323231799999042,798,-0.5555556
-0.561308,62.32999610900879,0.14999999,0.9518921963820528,10.569015090740832,0.9554946732515232,0.013227803617948475,799,-0.57575756
-0.6353535,62.49414277076721,0.14999999,0.9518966894139764,10.578648468819837,0.9554866219209938,0.013223310586024797,800,-0.6363636
-0.34854692,62.68133497238159,0.14999999,0.9519001990004382,10.589060600649926,0.9547078681699118,0.013219800999562954,801,-0.45454547
-0.49212527,62.862483978271484,0.14999999,0.9519045918283334,10.5987573536775,0.9554232469724249,0.013215408171667706,802,-0.5959596
-0.6202112,63.04753494262695,0.14999999,0.9519087669409496,10.608620146418353,0.9552572072591473,0.013211233059051499,803,-0.5555556
-0.19583866,63.27352547645569,0.14999999,0.9519128659081584,10.618535809841532,0.955204336576821,0.013207134091842702,804,-0.2929293
-0.3253495,63.462125301361084,0.14999999,0.9519167279279227,10.62863401802307,0.9550217918184621,0.013203272072078347,805,-0.2929293
-0.4035686,63.716450691223145,0.14999999,0.9519209188556484,10.638459402348182,0.955294615674886,0.013199081144352583,806,-0.35353535
-0.59260285,63.95799016952515,0.14999999,0.9519252000913707,10.64820352626468,0.9553758760835015,0.013194799908630334,807,-0.5555556
-0.13303879,64.15320324897766,0.14999999,0.9519268898000633,10.660033041549651,0.9532904847150285,0.013193110199937687,808,-0.15151516
-0.4476447,64.3769428730011,0.14999999,0.9519314152631686,10.669565052097516,0.9555879894521346,0.013188584736832529,809,-0.6363636
0.08338259,64.58566689491272,0.14999999,0.9517461097152614,10.832851130639133,0.8018339214583835,0.01337389028473967,810,-0.15151516
-1.0414641,64.79640531539917,0.14999999,0.9517501319398014,10.842962996821939,0.9550081338171952,0.013369868060199679,811,-0.8181818
-0.8725674,64.99952673912048,0.14999999,0.9517545872991341,10.852715113103978,0.9553678837179603,0.013365412700866967,812,-0.6363636
-0.6793757,65.19343280792236,0.14999999,0.9517590069822149,10.862487323460195,0.9553477896437826,0.013360993017786219,813,-0.6969697
-1.0194707,65.39420223236084,0.14999999,0.95176300067148,10.87259745341618,0.9550098700440154,0.013356999328521106,814,-0.6363636
-0.4207827,65.62880158424377,0.14999999,0.9517679610907768,10.881911711017855,0.9558057423983252,0.013352038909224363,815,-0.33333334
-0.941359,65.90773248672485,0.14999999,0.9517721969068085,10.891807324045214,0.9552243869726407,0.013347803093192664,816,-0.97979796
-0.35943234,66.13671946525574,0.14999999,0.9517766637848137,10.901505687808054,0.95542163623716,0.013343336215187337,817,-0.35353535
-1.1394588,66.35968804359436,0.14999999,0.9517806136224539,10.911618056833598,0.9550076309744568,0.013339386377547186,818,-1.0
-0.07859665,66.58931756019592,0.14999999,0.9517840124568996,10.92217379780022,0.954564259033379,0.013335987543101611,819,-0.13131313
-1.056226,66.7810890674591,0.14999999,0.9517878939918947,10.932326926647315,0.9549668711529052,0.013332106008106482,820,-0.97979796
-1.2979589,66.97641086578369,0.14999999,0.9517909467470524,10.943152720670891,0.9542942059764241,0.013329053252948711,821,-1.0
-0.5304419,67.16766691207886,0.14999999,0.9517948627935383,10.95326278371252,0.9550099369583724,0.013325137206462919,822,-0.7171717
-0.19963248,67.36818313598633,0.14999999,0.9517982499582861,10.963800284331487,0.9545824993810318,0.013321750041715052,823,-0.15151516
-0.7858361,67.5460352897644,0.14999999,0.9518023107630638,10.973775931236412,0.955144353095075,0.013317689236937394,824,-0.7979798
-0.58015656,67.74629163742065,0.14999999,0.9518069669895842,10.983252233593957,0.9556436976424554,0.013313033010416917,825,-0.3939394
-0.70107687,67.94972610473633,0.14999999,0.9518114751160127,10.99284155417457,0.9555306794193874,0.013308524883988582,826,-0.8989899
-0.279947,68.15336275100708,0.14999999,0.9518155722626229,11.002761738811877,0.955199815362693,0.013304427737378327,827,-0.33333334
-0.9511444,68.34468483924866,0.14999999,0.9518196591012102,11.012682264198865,0.9551994746130121,0.0133003408987909,828,-1.0
0.24218261,68.60369443893433,0.14999999,0.9514247079040001,11.353397147584918,0.6244051166139477,0.013695292096001108,829,-0.15151516
-1.1299355,68.91752696037292,0.14999999,0.9514290411815584,11.363495819307618,0.9550213282773006,0.013690958818442912,830,-0.97979796
-0.4842884,69.14120101928711,0.14999999,0.9514337463252599,11.373276803710016,0.9553390155976011,0.013686253674741295,831,-0.33333334
-0.32097515,69.36068606376648,0.14999999,0.9514378123030008,11.383580163904279,0.9548166398057368,0.013682187697000334,832,-0.27272728
-0.13795942,69.56916952133179,0.14999999,0.951442401652065,11.393439423830877,0.9552607400734026,0.013677598347936228,833,-0.3131313
-0.28617522,69.77082228660583,0.14999999,0.9514477350045021,11.402669006246198,0.9558904175846799,0.013672264995499037,834,-0.45454547
-0.8402113,69.98997688293457,0.14999999,0.9514524381062492,11.412414181282855,0.9553748249633418,0.013667561893751923,835,-0.7777778
-0.8702266,70.21289014816284,0.14999999,0.9514571288251713,11.422160302157788,0.9553738791250661,0.01366287117482989,836,-0.5555556
-0.695745,70.41974401473999,0.14999999,0.9514618579758013,11.431864874255325,0.9554154279024626,0.013658142024199911,837,-0.7777778
-0.4215181,70.62271809577942,0.14999999,0.9514664856749084,11.441645004427658,0.9553398698276679,0.01365351432509267,838,-0.35353535
-0.37144524,70.8748390674591,0.14999999,0.9514703472603263,11.452058648587192,0.9547063558404648,0.013649652739674842,839,-0.5151515
-0.2008066,71.12368273735046,0.14999999,0.9514744406773258,11.462269831047415,0.9549088175397774,0.013645559322675494,840,-0.2929293
-0.34511513,71.3541808128357,0.14999999,0.9514784903980879,11.47250957520918,0.9548802558382347,0.013641509601913413,841,-0.1919192
-0.6913696,71.68177151679993,0.14999999,0.9514828479128754,11.48248205735996,0.9551475178492216,0.013637152087125843,842,-0.67676765
-0.39981583,71.92877340316772,0.14999999,0.951487400337119,11.492281515809678,0.955320541550281,0.01363259966288218,843,-0.4949495
-0.49377373,72.15428829193115,0.14999999,0.951491390567676,11.502546360882494,0.9548551549271835,0.013628609432325231,844,-0.57575756
-0.8741312,72.4065477848053,0.14999999,0.9514957148849275,11.512520922237258,0.9551454386452372,0.013624285115073678,845,-0.8181818
-0.28324485,72.63775205612183,0.14999999,0.9514995374285413,11.522911335454982,0.9547295867822753,0.013620462571459789,846,-0.2929293
-1.1680477,72.94055414199829,0.14999999,0.951503284756274,11.533357811436959,0.9546735240180222,0.013616715243727224,847,-0.97979796
-0.46800828,73.16010189056396,0.14999999,0.9515077917324766,11.54315261086083,0.9553252005761298,0.013612208267524564,848,-0.47474748
-0.55258536,73.42724752426147,0.14999999,0.9515122102733385,11.553013477936574,0.9552591329242551,0.013607789726662631,849,-0.3939394
-0.5904837,73.69198489189148,0.14999999,0.9515167750148236,11.562741237400902,0.9553922405356716,0.01360322498517753,850,-0.8787879
-0.464913,73.96941566467285,0.14999999,0.9515208333843146,11.572890789949264,0.9549704474516364,0.013599166615686562,851,-0.5151515
-0.87762076,74.23760533332825,0.14999999,0.9515251113310705,11.58284514592882,0.955165644020444,0.01359488866893054,852,-0.83838385
-0.3759093,74.57507038116455,0.14999999,0.9515289399776204,11.593174199090669,0.954790946838151,0.01359106002238062,853,-0.37373737
-0.69119316,74.87041163444519,0.14999999,0.9515328016219362,11.603467414867358,0.9548267842233108,0.013587198378064822,854,-0.6969697
-0.95776504,75.1401720046997,0.14999999,0.951536920305705,11.61353313862306,0.9550542762442982,0.013583079694295976,855,-0.8787879
-0.31318465,75.37618207931519,0.14999999,0.9515412270406266,11.623429653224392,0.9552234853986689,0.01357877295937429,856,-0.47474748
-0.36670792,75.60169720649719,0.14999999,0.9515449098554194,11.633852253906445,0.9546973993179461,0.013575090144581617,857,-0.57575756
-0.5029231,75.92220902442932,0.14999999,0.9515487145942942,11.644162878096324,0.9548093758101213,0.013571285405706672,858,-0.35353535
-0.18340883,76.22401881217957,0.14999999,0.951552792521475,11.65423122405383,0.9550516540424933,0.013567207478525996,859,-0.25252524
-0.517953,76.46212124824524,0.14999999,0.9515568241960928,11.66433119136101,0.9550200326928212,0.01356317580390815,860,-0.27272728
-0.43405798,76.75456690788269,0.14999999,0.951560825093701,11.67444959432421,0.9550015970367989,0.013559174906299896,861,-0.4949495
-0.3241348,77.0027403831482,0.14999999,0.9515650526087447,11.684364651262795,0.9552049430614146,0.013554947391256143,862,-0.41414142
-0.49057955,77.25445342063904,0.14999999,0.951569846732154,11.693782270151946,0.9557023811108493,0.013550153267846983,863,-0.6363636
-0.57390463,77.5320897102356,0.14999999,0.9515742864428508,11.703496513377777,0.9554057567741688,0.013545713557150205,864,-0.53535354
-0.54255,77.75076699256897,0.14999999,0.9515791662159868,11.712821223172211,0.9557952902055651,0.013540833784014118,865,-0.5555556
-0.46772096,77.99309134483337,0.14999999,0.9515827888766316,11.723224832837838,0.9547163903343739,0.013537211123369327,866,-0.53535354
-0.28756356,78.32273840904236,0.14999999,0.9515869925594406,11.733117450965862,0.9552273818719762,0.013533007440560395,867,-0.41414142
-0.040664405,78.56701231002808,0.14999999,0.951589707583682,11.744293817364845,0.9539436336010179,0.013530292416318946,868,-0.33333334
-0.77839947,78.82141327857971,0.14999999,0.9515938559355723,11.754219191988447,0.9551946253763969,0.013526144064428593,869,-0.61616164
-0.58139014,79.06431889533997,0.14999999,0.9515980160560705,11.764126031219444,0.9552131607690028,0.013521983943930395,870,-0.33333334
-0.8075073,79.29805445671082,0.14999999,0.9516020823243923,11.774106295455182,0.9551397357642618,0.013517917675608705,871,-0.8181818
-0.5682373,79.58168578147888,0.14999999,0.9516065117096926,11.783761789148919,0.9554645063062631,0.013513488290308392,872,-0.6363636
-0.9675938,79.8097596168518,0.14999999,0.9516103848947151,11.793893986914581,0.9549878022343382,0.013509615105285889,873,-0.8989899
-0.6224831,80.11709117889404,0.14999999,0.9516146695595549,11.803658804949825,0.9553551819647571,0.013505330440446023,874,-0.7171717
-0.8192519,80.45006561279297,0.14999999,0.9516189895467306,11.813384146611407,0.9553946583384177,0.013501010453270179,875,-0.9191919
-0.8070014,80.70964813232422,0.14999999,0.9516231565592739,11.823234854076862,0.9552692925345455,0.013496843440727012,876,-0.83838385
-0.8296284,80.98690676689148,0.14999999,0.951627190252422,11.833194148626651,0.95516070545021,0.01349280974757885,877,-0.93939394
-0.4231884,81.25235724449158,0.14999999,0.9516311003741759,11.843253871474364,0.9550602771522871,0.013488899625825015,878,-0.5151515
-0.45043188,81.56635117530823,0.14999999,0.9516347176928784,11.853563147960536,0.954810723513828,0.01348528230712234,879,-0.4949495
-0.8794696,81.81096172332764,0.14999999,0.9516388264974809,11.863432682217567,0.9552504657429688,0.013481173502519962,880,-0.8787879
-0.52433276,82.04718685150146,0.14999999,0.9516433897554866,11.872893625417051,0.9556590568005167,0.013476610244514246,881,-0.43434343
-0.8556304,82.28754615783691,0.14999999,0.9516474994822592,11.882745456648069,0.9552681687689822,0.013472500517741574,882,-0.7373737
-0.94060695,82.55455040931702,0.14999999,0.9516512149025246,11.892937241071593,0.9549282155764752,0.013468785097476323,883,-0.7373737
-0.36642718,82.77941536903381,0.14999999,0.9516549236065027,11.90312753185234,0.954929709219254,0.013465076393498122,884,-0.3939394
