Bound,IWMax,NumTrainableParams,MountainCar_mu0_higher,NumTrajectories,Iteration,TimeElapsed,IWFirstEpisode,MountainCar_std1_higher,ReturnMean,ReturnStepMax,TimestepsSoFar,ReturnMax,IWMean,AvgEpLen,DenMISELogFirst,IWLastEpisode,GridSize,IWMin,MountainCar_std0_higher,DenMISEMeanLog,MinEpLen,Regret/t,MountainCar_mu1_higher,DenMISELogLast,ReturnMin,ReturnLastEpisode,Regret,Delta,ReturnAbsMax,ActionIn1
99.596504,254.95065,,-1.0,2227,2227,4588.245343923569,,0.14999999,-1.1629149,144.15764,2049521,6.289874,0.5812054,920.305792546026,-3.393492,,196,,0.14999999,-3.7511835,253,6.1629148,-5.3846154,-4.587408,-13.362642,1.0138099,13724.812,1.2444425e-10,13.362642,-6.1616683
98.870995,520.3409,,-1.0,2228,2228,4591.377726793289,,0.14999999,-1.1631837,144.15764,2050520,6.289874,1.097236,920.3411131059246,-3.393941,,196,,0.14999999,-3.7515748,253,6.1631837,5.3846154,-4.183435,-13.362642,-1.761796,13731.573,1.2433256e-10,13.362642,4.3947387
98.1103,292.33078,,-0.23076923,2229,2229,4594.259529590607,,0.14999999,-1.1630456,144.15764,2050921,6.289874,0.6223159,920.1081202332884,-3.3943896,,196,,0.14999999,-3.75187,253,6.163046,-5.3846154,-4.443401,-13.362642,-0.8552,13737.429,1.2422102e-10,13.362642,-5.868844
98.10712,289.19492,,-0.23076923,2230,2230,4597.383648633957,,0.14999999,-1.1629846,144.15764,2051920,6.289874,0.64798504,920.1434977578475,-3.394838,,196,,0.14999999,-3.7521262,253,6.162985,5.3846154,-3.9264336,-13.362642,-1.0270226,13743.455,1.2410964e-10,13.362642,4.8742514
98.0103,299.33514,,0.23076923,2231,2231,4600.351725101471,,0.14999999,-1.1626489,144.15764,2052583,6.289874,0.7425275,920.0282384580905,-3.3952863,0.006421734,196,,0.14999999,-3.7525947,253,6.162649,5.3846154,-4.427202,-13.362642,-0.4140487,13748.869,1.2399841e-10,13.362642,5.749562
97.94954,486.82574,,0.23076923,2232,2232,4603.5367686748505,,0.14999999,-1.1622666,144.15764,2053582,6.289874,1.2605009,920.0636200716846,-3.3957345,,196,,0.14999999,-3.7527547,253,6.1622667,-5.3846154,-3.8293674,-13.362642,-0.30953133,13754.18,1.2388733e-10,13.362642,-4.8928843
97.40527,487.30908,,-1.0,2233,2233,4606.641695737839,,0.14999999,-1.1619068,144.15764,2054581,6.289874,1.176634,920.0989699955218,-3.3961825,,196,,0.14999999,-3.7528684,253,6.1619067,2.3076923,-4.203752,-13.362642,-0.3587647,13759.538,1.2377639e-10,13.362642,1.4342955
97.212425,268.05258,,0.6923077,2234,2234,4609.771072149277,,0.14999999,-1.1619574,144.15764,2055580,6.289874,0.8005405,920.1342882721576,-3.3966303,,196,,0.14999999,-3.7529716,253,6.1619573,-2.3076923,-4.094145,-13.362642,-1.2748029,13765.8125,1.236656e-10,13.362642,-1.5756763
97.09481,440.8098,,1.0,2235,2235,4612.847216129303,,0.14999999,-1.1620921,144.15764,2056579,6.289874,0.7405499,920.1695749440715,-3.3970778,,196,,0.14999999,-3.7532372,253,6.162092,5.3846154,-4.119542,-13.362642,-1.463026,13772.275,1.2355496e-10,13.362642,6.47639
96.537895,304.82913,,0.53846157,2236,2236,4615.973281860352,,0.14999999,-1.1649188,144.15764,2057578,6.289874,1.0023836,920.2048300536673,-3.397525,,196,,0.14999999,-3.7540054,253,6.164919,2.3076923,-5.176142,-13.362642,-7.4824305,13784.758,1.2344448e-10,13.362642,3.1387744
96.413734,417.3933,,0.23076923,2237,2237,4619.041370630264,,0.14999999,-1.1651436,144.15764,2058577,6.289874,1.0974257,920.2400536432723,-3.397972,,196,,0.14999999,-3.753962,253,6.1651435,-2.3076923,-3.6256132,-13.362642,-1.6682283,13791.426,1.2333413e-10,13.362642,-2.1257727
96.38321,503.73444,,-0.6923077,2238,2238,4622.185848712921,,0.14999999,-1.1646625,144.15764,2059576,6.289874,1.2527676,920.2752457551385,-3.3984191,,196,,0.14999999,-3.7540765,253,6.1646624,5.3846154,-4.0611877,-13.362642,-0.08825931,13796.515,1.2322393e-10,13.362642,4.71013
96.358475,587.14386,,-0.6923077,2239,2239,4625.208253145218,,0.14999999,-1.164423,144.15764,2060350,6.289874,1.1703124,920.2099151406878,-3.398866,,196,,0.14999999,-3.754243,253,6.164423,-5.3846154,-4.3203936,-13.362642,-0.62859577,13802.143,1.2311388e-10,13.362642,-6.222445
96.27921,387.8222,,-0.6923077,2240,2240,4628.312801122665,,0.14999999,-1.1644145,144.15764,2061349,6.289874,1.5287536,920.2450892857142,-3.3993123,,196,,0.14999999,-3.7542288,253,6.1644144,2.3076923,-3.822244,-13.362642,-1.1453805,13808.289,1.23004e-10,13.362642,1.6684536
96.25142,278.46875,,0.6923077,2241,2241,4631.4193749427795,,0.14999999,-1.1644368,144.15764,2062348,6.289874,0.9072592,920.2802320392682,-3.3997588,,196,,0.14999999,-3.7539947,253,6.164437,-5.3846154,-3.682396,-13.362642,-1.2143853,13814.503,1.2289424e-10,13.362642,-4.5516167
95.72556,284.3883,,0.6923077,2242,2242,4634.618374586105,,0.14999999,-1.1650844,144.15764,2063347,6.289874,0.7256909,920.3153434433541,-3.400205,,196,,0.14999999,-3.7542903,253,6.1650844,5.3846154,-4.2962255,-13.362642,-2.616172,13822.119,1.2278466e-10,13.362642,6.1601744
95.42211,452.68356,,1.0,2243,2243,4637.6820595264435,,0.14999999,-1.1654414,144.15764,2064346,6.289874,0.82910573,920.350423539902,-3.4006507,,196,,0.14999999,-3.7544565,253,6.1654415,-2.3076923,-3.8288214,-13.362642,-1.9658622,13829.085,1.2267519e-10,13.362642,-1.4329634
94.02209,598.64575,,1.0,2244,2244,4640.844765663147,,0.14999999,-1.1670307,144.15764,2065345,6.289874,1.3225098,920.3854723707665,-3.4010966,,196,,0.14999999,-3.7546103,253,6.167031,2.3076923,-3.8898482,-13.362642,-4.731783,13838.816,1.2256587e-10,13.362642,3.5016434
92.772316,898.1583,,1.0,2245,2245,4644.021852731705,,0.14999999,-1.1678214,144.15764,2066344,6.289874,1.5610027,920.4204899777283,-3.401542,,196,,0.14999999,-3.7543907,253,6.1678214,-5.3846154,-3.519697,-13.362642,-2.9422154,13846.759,1.2245673e-10,13.362642,-4.4118123
92.18953,326.66174,,-0.07692308,2246,2246,4647.146209955215,,0.14999999,-1.1687561,144.15764,2067343,6.289874,1.1420422,920.4554764024933,-3.4019873,,196,,0.14999999,-3.7544906,253,6.168756,2.3076923,-4.3820157,-13.362642,-3.2672842,13855.026,1.223477e-10,13.362642,2.3464894
90.67701,206.29753,,0.3846154,2247,2247,4650.367568492889,,0.14999999,-1.1682434,144.15764,2068342,6.289874,0.66257405,920.4904316866933,-3.4024324,,196,,0.14999999,-3.7545643,253,6.1682434,-6.923077,-4.019306,-13.362642,-0.016473392,13860.043,1.2223883e-10,13.362642,-6.352628
90.51878,361.87946,,0.3846154,2248,2248,4653.433527946472,,0.14999999,-1.1680614,144.15764,2069341,6.289874,0.8622447,920.5253558718862,-3.4028773,,196,,0.14999999,-3.7546716,253,6.1680613,6.923077,-3.646412,-13.362642,-0.7590951,13865.802,1.221301e-10,13.362642,6.921016
89.69508,323.8854,,-0.6923077,2249,2249,4656.515983104706,,0.14999999,-1.1676917,144.15764,2070340,6.289874,0.9776875,920.5602489995554,-3.4033222,,196,,0.14999999,-3.7545106,253,6.1676917,-6.923077,-3.2289126,-13.362642,-0.33682474,13871.139,1.220215e-10,13.362642,-8.16216
89.42109,234.88397,,0.6923077,2250,2250,4659.615665435791,,0.14999999,-1.1680871,144.15764,2071339,6.289874,0.6878752,920.5951111111111,-3.4037666,,196,,0.14999999,-3.754829,253,6.168087,6.923077,-4.4135323,-13.362642,-2.057507,13878.196,1.2191306e-10,13.362642,7.949847
89.001915,420.6016,,0.6923077,2251,2251,4662.688498735428,,0.14999999,-1.1690345,144.15764,2072338,6.289874,1.0303472,920.6299422478899,-3.404211,,196,,0.14999999,-3.7551348,253,6.1690345,-6.923077,-4.1175027,-13.362642,-3.300546,13886.496,1.2180477e-10,13.362642,-6.191424
88.57303,236.61165,,-0.07692308,2252,2252,4665.878336191177,,0.14999999,-1.1692721,144.15764,2073337,6.289874,0.7773925,920.6647424511546,-3.4046552,0.0007465229,196,,0.14999999,-3.755156,253,6.169272,-6.923077,-3.7876077,-13.362642,-1.7038763,13893.201,1.2169662e-10,13.362642,-6.74908
88.170975,277.80457,,-0.3846154,2253,2253,4668.835991382599,,0.14999999,-1.1687543,144.15764,2074336,6.289874,1.2277671,920.699511762095,-3.4050992,,196,,0.14999999,-3.7550488,253,6.1687546,6.923077,-3.2699637,-13.362642,-0.0029113588,13898.203,1.2158861e-10,13.362642,6.4631124
87.54995,348.05557,,-0.07692308,2254,2254,4671.692638397217,,0.14999999,-1.1679668,144.15764,2074785,6.289874,1.0014865,920.4902395740905,-3.4055429,14.823107,196,,0.14999999,-3.755012,253,6.167967,6.923077,-3.8589952,-13.362642,0.6064243,13902.598,1.2148074e-10,13.362642,6.6919365
87.147156,371.50595,,-0.3846154,2255,2255,4674.790004968643,,0.14999999,-1.1674622,144.15764,2075651,6.289874,0.97482157,920.4660753880266,-3.4059865,,196,,0.14999999,-3.7549067,253,6.1674623,-6.923077,-3.4868991,-13.362642,-0.030103577,13907.627,1.2137302e-10,13.362642,-7.3822846
86.75771,382.3093,,-0.53846157,2256,2256,4677.993118047714,,0.14999999,-1.1671588,144.15764,2076650,6.289874,0.7569486,920.5008865248227,-3.4064298,,196,,0.14999999,-3.7549756,253,6.167159,-2.3076923,-3.8452568,-13.362642,-0.48289564,13913.11,1.2126546e-10,13.362642,-3.0899892
86.606926,245.16342,,-0.6923077,2257,2257,4681.177984714508,,0.14999999,-1.1669719,144.15764,2077649,6.289874,0.90731096,920.5356668143553,-3.406873,,196,,0.14999999,-3.755006,253,6.166972,6.923077,-3.5520809,-13.362642,-0.7454609,13918.855,1.2115803e-10,13.362642,6.370967
86.29714,593.1931,,1.0,2258,2258,4684.12886595726,1.9520266e-13,0.14999999,-1.1667635,144.15764,2078230,6.289874,0.60927254,920.3852967227635,-3.407316,,196,,0.14999999,-3.7551138,253,6.1667633,-0.7692308,-3.8823853,-13.362642,-0.69629663,13924.552,1.2105072e-10,13.362642,0.22373497
85.90314,316.7952,,-0.23076923,2259,2259,4687.334099292755,,0.14999999,-1.1680886,144.15764,2079229,6.289874,0.7860114,920.4200973882249,-3.4077587,2.26096e-35,196,,0.14999999,-3.7555542,253,6.1680884,-2.3076923,-4.3197584,-13.362642,-4.160119,13933.712,1.2094357e-10,13.362642,-2.8703177
85.648865,269.07132,,-0.3846154,2260,2260,4690.58811545372,,0.14999999,-1.1677716,144.15764,2080228,6.289874,0.60338277,920.4548672566372,-3.4082012,,196,,0.14999999,-3.7556186,253,6.1677713,-5.3846154,-3.6644678,-13.362642,-0.45170474,13939.164,1.2083658e-10,13.362642,-5.989592
85.6356,318.1302,,-0.07692308,2261,2261,4693.69202375412,,0.14999999,-1.1675085,144.15764,2081227,6.289874,0.8290927,920.4896063688633,-3.4086437,,196,,0.14999999,-3.755817,253,6.1675086,5.3846154,-3.7903397,-13.362642,-0.57279134,13944.736,1.2072972e-10,13.362642,5.2429104
85.559425,474.47278,,0.3846154,2262,2262,4696.783896923065,,0.14999999,-1.1670182,144.15764,2082226,6.289874,0.6989758,920.524314765694,-3.409086,0.64700764,196,,0.14999999,-3.7560062,253,6.167018,5.3846154,-3.985219,-13.362642,-0.058592305,13949.795,1.2062298e-10,13.362642,6.2842183
85.557495,542.31134,,0.07692308,2263,2263,4699.97291302681,,0.14999999,-1.1669556,144.15764,2083225,6.289874,1.3502609,920.558992487848,-3.4095278,,196,,0.14999999,-3.7563272,253,6.1669555,-5.3846154,-4.153749,-13.362642,-1.0254893,13955.82,1.205164e-10,13.362642,-5.547725
85.533104,443.04437,,0.53846157,2264,2264,4703.170580148697,,0.14999999,-1.1664417,144.15764,2084224,6.289874,0.83142686,920.5936395759717,-3.4099696,,196,,0.14999999,-3.7562027,253,6.166442,-2.3076923,-3.7428696,-13.362642,-0.0033902687,13960.824,1.2040996e-10,13.362642,-1.9502525
85.510895,307.8753,,-0.84615386,2265,2265,4706.256153106689,,0.14999999,-1.1661651,144.15764,2085223,6.289874,0.8348711,920.6282560706402,-3.4104114,1.8875248e-13,196,,0.14999999,-3.7563288,253,6.1661654,-2.3076923,-3.8358614,-13.362642,-0.53992,13966.364,1.2030367e-10,13.362642,-3.5385518
85.47749,414.6767,,-0.53846157,2266,2266,4709.356178045273,,0.14999999,-1.1664971,144.15764,2086222,6.289874,1.2747158,920.6628420123566,-3.4108527,,196,,0.14999999,-3.7563274,253,6.166497,2.3076923,-3.5637274,-13.362642,-1.9184757,13973.282,1.2019752e-10,13.362642,1.7684515
85.409386,373.42175,,0.23076923,2267,2267,4712.573891401291,,0.14999999,-1.1663183,144.15764,2087221,6.289874,1.2237644,920.6973974415528,-3.411294,0.00010342938,196,,0.14999999,-3.7562592,253,6.1663184,2.3076923,-3.8271735,-13.362642,-0.76135516,13979.044,1.2009148e-10,13.362642,2.2645385
85.15512,426.48138,,-0.3846154,2268,2268,4715.749686956406,,0.14999999,-1.1659216,144.15764,2088220,6.289874,1.0167657,920.7319223985891,-3.4117348,,196,,0.14999999,-3.7560613,253,6.1659217,5.3846154,-3.4771256,-13.362642,-0.26648498,13984.311,1.199856e-10,13.362642,4.932151
85.033134,280.90076,,0.3846154,2269,2269,4718.858635663986,,0.14999999,-1.1655091,144.15764,2089035,6.289874,1.031381,920.6853239312472,-3.4121757,,196,,0.14999999,-3.7562566,253,6.165509,-5.3846154,-4.164465,-13.362642,-0.22982748,13989.54,1.1987987e-10,13.362642,-5.0054975
84.41257,320.5932,,0.6923077,2270,2270,4722.074282169342,,0.14999999,-1.1650969,144.15764,2090034,6.289874,1.1795586,920.7198237885463,-3.4126163,,196,,0.14999999,-3.75643,253,6.1650968,2.3076923,-4.144573,-13.362642,-0.2298135,13994.77,1.1977427e-10,13.362642,2.9266305
83.68748,336.23108,,0.07692308,2271,2271,4725.182477235794,,0.14999999,-1.165337,144.15764,2091033,6.289874,1.3210515,920.7542932628797,-3.4130569,,196,,0.14999999,-3.7564833,253,6.165337,-2.3076923,-4.019045,-13.362642,-1.7103385,14001.48,1.1966883e-10,13.362642,-2.3160403
81.590675,708.4384,,0.23076923,2272,2272,4728.375274181366,2.9508071e-06,0.14999999,-1.1648335,144.15764,2092032,6.289874,0.70093215,920.7887323943662,-3.413497,,196,,0.14999999,-3.7563107,253,6.1648335,0.7692308,-3.6298752,-13.362642,-0.021519858,14006.502,1.195635e-10,13.362642,1.3744165
81.57318,729.6546,,-0.23076923,2273,2273,4731.578080892563,0.0035303677,0.14999999,-1.1646866,144.15764,2093031,6.289874,1.0051904,920.8231412230532,-3.413937,1.2289007e-29,196,,0.14999999,-3.756416,253,6.1646867,-0.7692308,-3.6498852,-13.362642,-0.83066034,14012.332,1.1945832e-10,13.362642,-1.0182867
81.450806,237.50272,,0.23076923,2274,2274,4734.702844142914,0.0013457836,0.14999999,-1.1642057,144.15764,2094030,6.289874,0.80652064,920.8575197889182,-3.4143753,7.330784,196,,0.14999999,-3.7564104,253,6.1642056,-0.7692308,-3.6812255,-13.362642,-0.071467586,14017.404,1.1935328e-10,13.362642,-0.641177
81.21743,771.2092,,1.0,2275,2275,4737.818026542664,,0.14999999,-1.163697,144.15764,2095029,6.289874,0.94959134,920.8918681318681,-3.4148145,,196,,0.14999999,-3.7569308,253,6.1636972,3.8461537,-4.718659,-13.362642,-0.0069074277,14022.41,1.1924836e-10,13.362642,4.53127
81.1956,311.213,,-0.6923077,2276,2276,4740.908116102219,,0.14999999,-1.1648958,144.15764,2096028,6.289874,0.7358851,920.9261862917399,-3.4152539,,196,,0.14999999,-3.7576237,253,6.164896,-3.8461537,-5.194818,-13.362642,-3.8920817,14031.303,1.191436e-10,13.362642,-4.498694
81.078575,422.71558,,-0.6923077,2277,2277,4744.014919042587,,0.14999999,-1.1648653,144.15764,2097027,6.289874,0.63100743,920.9604743083004,-3.415693,,196,,0.14999999,-3.7580836,253,6.1648655,3.8461537,-4.518423,-13.362642,-1.0953994,14037.398,1.1903897e-10,13.362642,3.3611035
81.07561,889.1543,,-0.07692308,2278,2278,4747.14478635788,1.6117338e-05,0.14999999,-1.1646214,144.15764,2098026,6.289874,1.6352912,920.9947322212467,-3.4161322,,196,,0.14999999,-3.7583046,253,6.1646214,0.7692308,-3.8684506,-13.362642,-0.60914177,14043.008,1.1893449e-10,13.362642,0.759058
81.0633,404.6333,,-0.23076923,2279,2279,4750.292938232422,,0.14999999,-1.1641154,144.15764,2099025,6.289874,1.1195893,921.0289600702063,-3.4165711,1.0487207e-19,196,,0.14999999,-3.7580926,253,6.1641154,2.3076923,-3.7631433,-13.362642,-0.011680715,14048.02,1.1883014e-10,13.362642,1.9471052
81.05253,340.2431,,-0.53846157,2280,2280,4753.435744047165,3.5014895e-05,0.14999999,-1.1636873,144.15764,2100024,6.289874,0.6444912,921.0631578947368,-3.4170098,,196,,0.14999999,-3.7581432,253,6.163687,-0.7692308,-3.944104,-13.362642,-0.1880414,14053.207,1.1872592e-10,13.362642,-1.4130692
80.42072,1433.1897,,-0.53846157,2281,2281,4756.564501285553,7.687593e-08,0.14999999,-1.16345,144.15764,2101023,6.289874,2.6418447,921.097325734327,-3.4174483,8.75966e-25,196,,0.14999999,-3.758221,253,6.1634502,0.7692308,-3.5580778,-13.362642,-0.6225956,14058.83,1.1862185e-10,13.362642,0.33111984
80.317604,609.81494,,0.53846157,2282,2282,4759.674038648605,3.6888046e-06,0.14999999,-1.1630886,144.15764,2102022,6.289874,1.1421119,921.1314636283961,-3.4178865,4.4971947e-27,196,,0.14999999,-3.758011,253,6.163089,-0.7692308,-4.561829,-13.362642,-0.33815396,14064.168,1.185179e-10,13.362642,0.21153349
80.03254,1076.9398,,0.53846157,2283,2283,4762.759241104126,8.098847e-09,0.14999999,-1.1631436,144.15764,2103021,6.289874,1.0552013,921.1655716162943,-3.4183247,5.885715e-10,196,,0.14999999,-3.7592163,253,6.1631436,0.7692308,-6.5942583,-13.362642,-1.2892201,14070.457,1.1841411e-10,13.362642,1.7156055
79.990524,402.2018,,0.6923077,2284,2284,4765.898264884949,,0.14999999,-1.1633378,144.15764,2104020,6.289874,0.7551664,921.1996497373029,-3.4187627,,196,,0.14999999,-3.7591004,253,6.1633377,3.8461537,-3.4471774,-13.362642,-1.6067166,14077.063,1.1831043e-10,13.362642,4.8049536
79.76916,765.31714,,1.0,2285,2285,4769.0037541389465,,0.14999999,-1.1647527,144.15764,2105019,6.289874,1.7668393,921.2336980306346,-3.4192004,,196,,0.14999999,-3.759251,253,6.164753,-3.8461537,-3.832925,-13.362642,-4.3963614,14086.46,1.182069e-10,13.362642,-2.952961
79.6495,2017.3845,,1.0,2286,2286,4772.180443048477,4.336945e-16,0.14999999,-1.1662318,144.15764,2106018,6.289874,2.0409002,921.2677165354331,-3.419638,,196,,0.14999999,-3.759059,253,6.1662316,0.7692308,-3.8952537,-13.362642,-4.5456743,14096.006,1.181035e-10,13.362642,1.7185681
79.34482,566.20807,,0.6923077,2287,2287,4775.3660364151,,0.14999999,-1.1671638,144.15764,2107017,6.289874,0.99624115,921.301705290774,-3.4200752,,196,,0.14999999,-3.7587874,253,6.167164,-3.8461537,-3.8163338,-13.362642,-3.2980485,14104.304,1.1800025e-10,13.362642,-3.3889802
78.90429,351.5572,,-0.23076923,2288,2288,4778.515693664551,,0.14999999,-1.1670634,144.15764,2108016,6.289874,0.93894374,921.3356643356643,-3.4205124,,196,,0.14999999,-3.7587984,253,6.167063,3.8461537,-3.7376206,-13.362642,-0.937155,14110.241,1.1789712e-10,13.362642,3.4909165
78.83855,506.4041,,-0.23076923,2289,2289,4781.669521808624,,0.14999999,-1.1667385,144.15764,2108895,6.289874,1.2550867,921.3171690694627,-3.4209495,,196,,0.14999999,-3.7588134,253,6.1667385,-3.8461537,-3.7008512,-13.362642,-0.42338586,14115.664,1.1779414e-10,13.362642,-4.425409
78.80618,550.3188,,0.23076923,2290,2290,4784.848624706268,,0.14999999,-1.1664519,144.15764,2109894,6.289874,0.99781275,921.3510917030568,-3.4213862,0.0033234057,196,,0.14999999,-3.7586572,253,6.166452,-3.8461537,-3.589455,-13.362642,-0.51051223,14121.175,1.1769129e-10,13.362642,-3.6429987
78.77874,476.9305,,0.23076923,2291,2291,4787.932768344879,,0.14999999,-1.1659979,144.15764,2110893,6.289874,0.8141529,921.3849847228284,-3.4218228,,196,,0.14999999,-3.7587771,253,6.165998,3.8461537,-3.982238,-13.362642,-0.12597875,14126.301,1.1758855e-10,13.362642,3.9198568
78.164764,208.49167,,-1.0,2292,2292,4791.034504652023,,0.14999999,-1.1654961,144.15764,2111892,6.289874,0.49356005,921.4188481675393,-3.422259,,196,,0.14999999,-3.758911,253,6.165496,-3.8461537,-3.8472352,-13.362642,-0.016179744,14131.317,1.1748597e-10,13.362642,-4.4339395
77.88999,219.2298,,-0.84615386,2293,2293,4794.114107608795,,0.14999999,-1.1654835,144.15764,2112891,6.289874,0.7789684,921.4526820758831,-3.4226954,1.902056e-25,196,,0.14999999,-3.759655,253,6.1654835,-5.3846154,-4.9454937,-13.362642,-1.1366895,14137.453,1.1738352e-10,13.362642,-6.41402
77.73317,340.81305,,-0.07692308,2294,2294,4797.282444000244,,0.14999999,-1.1654469,144.15764,2113890,6.289874,0.98551697,921.4864864864865,-3.4231315,0.0048148194,196,,0.14999999,-3.759886,253,6.1654468,-5.3846154,-4.051049,-13.362642,-1.0814536,14143.535,1.172812e-10,13.362642,-5.3542185
77.70502,429.83328,,0.07692308,2295,2295,4800.465291500092,,0.14999999,-1.1649865,144.15764,2114889,6.289874,0.90231717,921.5202614379085,-3.4235673,,196,,0.14999999,-3.7599065,253,6.1649866,5.3846154,-3.745714,-13.362642,-0.10882681,14148.645,1.1717902e-10,13.362642,5.598713
77.65556,343.53162,,-0.84615386,2296,2296,4803.626318216324,,0.14999999,-1.164498,144.15764,2115888,6.289874,1.0465617,921.5540069686411,-3.424003,1.3494958e-06,196,,0.14999999,-3.7599223,253,6.164498,5.3846154,-3.6683042,-13.362642,-0.04323472,14153.6875,1.1707697e-10,13.362642,4.674737
77.00511,299.9767,,0.53846157,2297,2297,4806.698289871216,,0.14999999,-1.1648328,144.15764,2116832,6.289874,0.636453,921.5637788419677,-3.4244382,4.7585387e-22,196,,0.14999999,-3.7601411,253,6.164833,5.3846154,-4.266975,-13.362642,-1.93371,14160.621,1.1697505e-10,13.362642,5.752948
76.8328,265.0625,,0.53846157,2298,2298,4809.814687013626,,0.14999999,-1.1644752,144.15764,2117831,6.289874,0.9672429,921.5974760661445,-3.4248736,,196,,0.14999999,-3.7603233,253,6.1644754,-5.3846154,-3.7989125,-13.362642,-0.34316748,14165.964,1.1687329e-10,13.362642,-4.913989
76.82781,451.41913,,-0.53846157,2299,2299,4812.891942024231,,0.14999999,-1.1643022,144.15764,2118830,6.289874,1.2645066,921.6311439756416,-3.4253085,,196,,0.14999999,-3.7604096,253,6.1643023,5.3846154,-3.8968654,-13.362642,-0.7668035,14171.73,1.1677163e-10,13.362642,4.847255
76.78842,946.8623,,-0.84615386,2300,2300,4815.937995672226,5.196824e-09,0.14999999,-1.1640228,144.15764,2119531,6.289874,1.0818107,921.5352173913044,-3.4257433,,196,,0.14999999,-3.7604373,253,6.164023,-0.7692308,-4.0207353,-13.362642,-0.52152246,14177.252,1.166701e-10,13.362642,-1.565345
76.755486,424.27087,,-0.53846157,2301,2301,4819.095920085907,,0.14999999,-1.1639181,144.15764,2120530,6.289874,1.0980263,921.5688830943068,-3.4261782,,196,,0.14999999,-3.760333,253,6.163918,-5.3846154,-3.5045257,-13.362642,-0.92306983,14183.176,1.1656874e-10,13.362642,-5.8304734
75.874916,932.63745,,-0.84615386,2302,2302,4822.245017051697,1.1414654e-11,0.14999999,-1.163592,144.15764,2121529,6.289874,1.7893353,921.602519548219,-3.4266126,,196,,0.14999999,-3.7603476,253,6.163592,0.7692308,-3.844485,-13.362642,-0.413339,14188.589,1.1646747e-10,13.362642,-0.70309716
75.523125,894.54584,,-1.0,2303,2303,4825.517801523209,,0.14999999,-1.163972,144.15764,2122528,6.289874,1.659022,921.636126791142,-3.427047,,196,,0.14999999,-3.7611642,253,6.163972,3.8461537,-6.2425485,-13.362642,-2.0385773,14195.627,1.16366354e-10,13.362642,2.8725543
75.515205,350.7411,,0.84615386,2304,2304,4828.4443600177765,,0.14999999,-1.1643783,144.15764,2123220,6.289874,0.86765033,921.5364583333334,-3.4274812,,196,,0.14999999,-3.7610414,253,6.164378,5.3846154,-3.9757898,-13.362642,-2.10022,14202.728,1.1626536e-10,13.362642,6.1646285
74.799286,352.78204,,1.0,2305,2305,4831.559518814087,,0.14999999,-1.1645765,144.15764,2124219,6.289874,0.639226,921.5700650759219,-3.427915,,196,,0.14999999,-3.7610786,253,6.1645765,-6.923077,-3.6826642,-13.362642,-1.6211925,14209.349,1.161645e-10,13.362642,-5.8896055
74.696785,376.14603,,-1.0,2306,2306,4834.67742061615,,0.14999999,-1.165958,144.15764,2125218,6.289874,1.0139675,921.6036426712923,-3.4283488,5.2207924e-37,196,,0.14999999,-3.7613342,253,6.165958,-6.923077,-3.967039,-13.362642,-4.35022,14218.699,1.1606378e-10,13.362642,-8.388888
74.6627,689.7162,,0.07692308,2307,2307,4837.854886293411,0.005392152,0.14999999,-1.1665515,144.15764,2126217,6.289874,1.0813724,921.6371911573472,-3.4287822,,196,,0.14999999,-3.7619972,253,6.1665516,-0.7692308,-5.255509,-13.362642,-2.5352755,14226.234,1.1596318e-10,13.362642,-0.6564662
74.34932,476.9933,,0.84615386,2308,2308,4841.048729896545,,0.14999999,-1.1660844,144.15764,2127216,6.289874,1.3078179,921.6707105719238,-3.4292133,,196,,0.14999999,-3.7619574,253,6.1660843,-5.3846154,-3.683062,-13.362642,-0.088457964,14231.322,1.1586271e-10,13.362642,-4.690013
74.15983,994.19434,,-0.23076923,2309,2309,4844.158175230026,7.870268e-06,0.14999999,-1.1668708,144.15764,2128215,6.289874,2.5504794,921.7042009527934,-3.4296465,,196,,0.14999999,-3.7618396,253,6.166871,0.7692308,-3.7266934,-13.362642,-2.9817553,14239.305,1.1576238e-10,13.362642,0.39018577
74.13905,446.6768,,-1.0,2310,2310,4847.353414058685,,0.14999999,-1.1664575,144.15764,2129214,6.289874,0.88307226,921.7376623376623,-3.4300795,,196,,0.14999999,-3.7616215,253,6.1664577,6.923077,-4.546055,-13.362642,-0.21216455,14244.517,1.1566216e-10,13.362642,5.690983
73.13893,366.83145,,0.6923077,2311,2311,4850.308705806732,4.029807e-08,0.14999999,-1.1665561,144.15764,2129854,6.289874,0.93880826,921.615750757248,-3.4305124,,196,,0.14999999,-3.761484,253,6.1665564,-0.7692308,-3.2880862,-13.362642,-1.394275,14250.911,1.1556209e-10,13.362642,0.026402056
72.45017,644.7638,,0.6923077,2312,2312,4853.426379919052,8.847474e-11,0.14999999,-1.1669457,144.15764,2130853,6.289874,1.0865567,921.6492214532872,-3.430945,3.384847e-19,196,,0.14999999,-3.7617729,253,6.1669455,0.7692308,-4.335706,-13.362642,-2.0673404,14257.979,1.1546214e-10,13.362642,1.1729327
72.26802,324.21655,,-0.53846157,2313,2313,4856.555190086365,,0.14999999,-1.1670102,144.15764,2131852,6.289874,0.56594265,921.682663207955,-3.4313774,,196,,0.14999999,-3.7625413,253,6.1670103,3.8461537,-5.5601892,-13.362642,-1.3160902,14264.295,1.15362324e-10,13.362642,3.418812
