Delta,ReturnStepMax,ReturnMax,ReturnMin,Regret/t,DenMISELogFirst,Regret,TimeElapsed,IWMax,ReturnAbsMax,MountainCar_std0_higher,IWMean,AvgEpLen,DenMISEMeanLog,ActionIn1,IWLastEpisode,IWFirstEpisode,IWMin,MountainCar_std1_higher,NumTrajectories,NumTrainableParams,MountainCar_mu1_higher,ReturnLastEpisode,MountainCar_mu0_higher,TimestepsSoFar,Iteration,ReturnMean,GridSize,Bound,DenMISELogLast,MinEpLen
1.5443581e-10,111.92327,7.9661455,-11.585449,6.1566243,-3.7005455,13249.055,3931.6365780830383,214.82013,11.585449,0.14999999,1.2196565,921.664498141264,-3.7270482,0.4666219,,3.3724768,,0.14999999,2152,,,-4.206258,0.5,1983422,2152,-1.1566242,169,35.103992,-4.108544,246
1.542924e-10,111.92327,7.9661455,-11.585449,6.156524,-3.6994443,13254.996,3934.1356484889984,201.41866,11.585449,0.14999999,0.92451835,921.7004180213655,-3.7268124,10.35945,,,,0.14999999,2153,,10.0,-0.94116676,0.5,1984421,2153,-1.1565242,169,35.07201,-3.3952832,246
1.5414917e-10,111.92327,7.9661455,-11.585449,6.1564136,-3.6999085,13260.914,3936.624336719513,148.0483,11.585449,0.14999999,0.961526,921.736304549675,-3.7266955,-2.1083841,,6.909431e-24,,0.14999999,2154,,-1.6666666,-0.9180232,-0.5,1985420,2154,-1.1564134,169,35.01624,-3.3754086,246
1.5400614e-10,111.92327,7.9661455,-11.585449,6.156252,-3.7003727,13266.723,3939.27130150795,193.3418,11.585449,0.14999999,0.77839977,921.7721577726218,-3.726569,-10.945183,,,,0.14999999,2155,,-10.0,-0.8083094,-0.8333333,1986419,2155,-1.1562519,169,34.998062,-3.397648,246
1.5386331e-10,111.92327,7.9661455,-11.585449,6.1563625,-3.7008367,13273.118,3941.846926212311,273.13217,11.585449,0.14999999,1.2043726,921.8079777365492,-3.7265928,5.766708,,,,0.14999999,2156,,6.6666665,-1.3950773,-1.0,1987418,2156,-1.1563627,169,34.9728,-3.5361001,246
1.5372068e-10,111.92327,7.9661455,-11.585449,6.156472,-3.7013004,13279.51,3944.0906693935394,211.54422,11.585449,0.14999999,0.89715314,921.5957348168753,-3.726806,-0.90069455,,1.8771037e-06,,0.14999999,2157,,,-1.3924631,-0.8333333,1987882,2157,-1.1564721,169,34.96139,-4.3412766,246
1.5357823e-10,111.92327,7.9661455,-11.585449,6.156708,-3.7017639,13286.176,3946.6715729236603,202.74321,11.585449,0.14999999,1.0789775,921.6316033364226,-3.7267096,8.039392,,,,0.14999999,2158,,8.333333,-1.6653533,-0.33333334,1988881,2158,-1.156708,169,34.916706,-3.3877842,246
1.53436e-10,111.92327,7.9661455,-11.585449,6.1560793,-3.702227,13290.975,3949.2624547481537,199.93146,11.585449,0.14999999,0.9073691,921.463177396943,-3.7263365,4.446147,,,,0.14999999,2159,,5.0,0.20112145,-0.6666667,1989439,2159,-1.156079,169,34.89599,-2.9725082,246
1.5329397e-10,111.92327,7.9661455,-11.585449,6.155755,-3.7026901,13296.432,3951.76988863945,281.57825,11.585449,0.14999999,1.2229847,921.3277777777778,-3.726199,4.122224,0.97072554,,,0.14999999,2160,,5.0,-0.4568961,-1.0,1990068,2160,-1.1557553,169,34.900093,-3.3145757,246
1.5315213e-10,111.92327,7.9661455,-11.585449,6.155303,-3.7031531,13301.61,3953.931717157364,204.55815,11.585449,0.14999999,1.1133797,921.0883850069413,-3.7259705,-10.701999,,,,0.14999999,2161,,-10.0,-0.1790177,-0.5,1990472,2161,-1.1553032,169,34.867363,-3.3976107,246
1.5301048e-10,111.92327,7.9661455,-11.585449,6.154964,-3.7036157,13307.031,3956.6581523418427,203.48335,11.585449,0.14999999,0.81166315,921.1244218316374,-3.7265182,-9.621601,1.0247427e-06,,,0.14999999,2162,,-10.0,-0.42112982,0.5,1991471,2162,-1.1549639,169,34.844185,-4.986033,246
1.5286904e-10,111.92327,7.9661455,-11.585449,6.15501,-3.7040782,13313.287,3959.437697172165,202.99713,11.585449,0.14999999,0.9172654,921.1604253351826,-3.7269585,-0.25984162,,49.13803,,0.14999999,2163,,,-1.2555631,-0.16666667,1992470,2163,-1.1550102,169,34.840847,-4.466903,246
1.5272777e-10,111.92327,7.9661455,-11.585449,6.154585,-3.682077,13318.521,3961.966545820236,147.4148,11.585449,0.14999999,0.729936,921.1963955637708,-3.7268305,8.974998,,,,0.14999999,2164,,8.333333,-0.23480919,0.8333333,1993469,2164,-1.154585,169,34.81167,-3.3407342,246
1.5258672e-10,111.92327,7.9661455,-11.585449,6.154443,-3.682539,13324.369,3964.572056055069,167.82631,11.585449,0.14999999,0.88435537,921.2323325635103,-3.7273245,10.063464,8.421525e-22,,,0.14999999,2165,,10.0,-0.84656227,-0.16666667,1994468,2165,-1.1544428,169,34.808872,-4.513,246
1.5244588e-10,111.92327,7.9661455,-11.585449,6.152105,-3.6830008,13325.459,3966.8815495967865,204.7294,11.585449,0.14999999,1.1425097,920.9533702677747,-3.727158,2.4086728,,2.0887981e-35,,0.14999999,2166,,1.6666666,3.9092166,0.8333333,1994785,2166,-1.152105,169,34.751785,-3.2260776,246
1.523052e-10,111.92327,7.9661455,-11.585449,6.1526184,-3.6834624,13332.725,3969.397036790848,444.70438,11.585449,0.14999999,1.0872307,920.9893862482695,-3.7268853,8.126317,,,,0.14999999,2167,,6.6666665,-2.265086,1.0,1995784,2167,-1.1526186,169,34.728447,-3.2493205,246
1.5216473e-10,111.92327,7.9661455,-11.585449,6.156762,-3.6839237,13347.86,3971.9588599205017,242.95276,11.585449,0.14999999,1.5599266,921.02536900369,-3.727795,8.629545,5.7281934e-21,,,0.14999999,2168,,8.333333,-10.13579,0.5,1996783,2168,-1.1567621,169,34.719925,-5.728357,246
1.5202446e-10,111.92327,7.9661455,-11.585449,6.156424,-3.6843848,13353.283,3974.530864715576,172.42041,11.585449,0.14999999,1.0888383,921.0613185799908,-3.7272332,8.186561,7.677153,,,0.14999999,2169,,8.333333,-0.4234627,,1997782,2169,-1.156424,169,34.685936,-3.0198653,246
1.5188438e-10,111.92327,7.9661455,-11.585449,6.154979,-3.684846,13356.305,3976.8850157260895,172.4963,11.585449,0.14999999,0.9494524,920.8147465437788,-3.726867,-1.5430505,,2.0276607e-22,,0.14999999,2170,,-1.6666666,1.978456,0.5,1998168,2170,-1.1549793,169,34.613506,-2.998263,246
1.5174448e-10,111.92327,7.9661455,-11.585449,6.1545715,-3.6853065,13361.574,3979.3021042346954,171.42273,11.585449,0.14999999,1.0493742,920.8507600184247,-3.72671,2.1249518,,1.3148105e-31,,0.14999999,2171,,1.6666666,-0.2691477,0.5,1999167,2171,-1.1545714,169,34.61136,-3.3143399,246
1.5160478e-10,111.92327,7.9661455,-11.585449,6.1545115,-3.685767,13367.599,3981.8292095661163,202.79852,11.585449,0.14999999,0.92816705,920.8867403314918,-3.7264457,-5.8211594,,,,0.14999999,2172,,-5.0,-1.0245192,-0.6666667,2000166,2172,-1.1545115,169,34.580387,-3.1780107,246
1.5146528e-10,111.92327,7.9661455,-11.585449,6.1546764,-3.6862273,13374.111,3984.445097208023,198.7529,11.585449,0.14999999,1.0742981,920.922687528762,-3.7263477,7.355624,,,,0.14999999,2173,,6.6666665,-1.5130959,0.6666667,2001165,2173,-1.1546764,169,34.543686,-3.4156306,246
1.5132597e-10,111.92327,7.9661455,-11.585449,6.155092,-3.6866875,13381.17,3987.001677274704,248.81587,11.585449,0.14999999,0.64202046,920.9586016559338,-3.7261264,-8.822296,,,,0.14999999,2174,,-8.333333,-2.0575702,-1.0,2002164,2174,-1.1550918,169,34.537193,-3.289878,246
1.5118685e-10,111.92327,7.9661455,-11.585449,6.155094,-3.6871474,13387.33,3989.3542037010193,124.821686,11.585449,0.14999999,0.8231134,920.9944827586207,-3.7259967,7.881701,,,,0.14999999,2175,,8.333333,-1.1605369,-0.6666667,2003163,2175,-1.1550943,169,34.45706,-3.0682907,246
1.5104792e-10,111.92327,7.9661455,-11.585449,6.15458,-3.687607,13392.366,3991.7490060329437,176.13165,11.585449,0.14999999,1.1752894,920.7996323529412,-3.7258945,6.6841664,2.5379736e-30,,,0.14999999,2176,,6.6666665,-0.035936818,,2003660,2176,-1.15458,169,34.445442,-3.3142574,246
1.5090919e-10,111.92327,7.9661455,-11.585449,6.153922,-3.6880665,13397.088,3994.1651372909546,413.83047,11.585449,0.14999999,0.971414,920.6426274689941,-3.725609,4.232444,,,,0.14999999,2177,,3.3333333,0.27794358,1.0,2004239,2177,-1.1539218,169,34.432224,-3.2482731,246
1.5077065e-10,111.92327,7.9661455,-11.585449,6.155925,-3.6885257,13407.6045,3996.590695619583,194.8766,11.585449,0.14999999,1.3425716,920.6786042240587,-3.7258327,-9.956938,,,,0.14999999,2178,,-10.0,-5.5166454,,2005238,2178,-1.1559249,169,34.38367,-4.136206,246
1.506323e-10,111.92327,7.9661455,-11.585449,6.155404,-3.6889846,13412.625,3999.1250972747803,194.47308,11.585449,0.14999999,1.1788187,920.7145479577788,-3.7254913,5.3410945,,,,0.14999999,2179,,5.0,-0.020463997,0.33333334,2006237,2179,-1.1554039,169,34.37518,-3.2754188,246
1.5049413e-10,111.92327,7.9661455,-11.585449,6.1550694,-3.6894436,13418.051,4001.5348200798035,192.30283,11.585449,0.14999999,0.98113376,920.7504587155963,-3.7252042,-4.6233797,,,,0.14999999,2180,,-5.0,-0.42625377,0.33333334,2007236,2180,-1.1550694,169,34.375214,-3.2457726,246
1.5035616e-10,111.92327,7.9661455,-11.585449,6.154767,-3.689902,13423.547,4003.934168815613,227.15097,11.585449,0.14999999,0.82250315,920.7863365428702,-3.7250147,1.1665175,,0.0005313287,,0.14999999,2181,,,-0.49528626,0.8333333,2008235,2181,-1.1547669,169,34.35849,-3.2668307,246
1.5021837e-10,111.92327,7.9661455,-11.585449,6.157232,-3.6903603,13435.08,4006.4187643527985,189.74341,11.585449,0.14999999,0.8387008,920.8221814848763,-3.7254736,-7.4274178,,,,0.14999999,2182,,-6.6666665,-6.533124,-0.8333333,2009234,2182,-1.1572318,169,34.356953,-4.521017,246
1.5008078e-10,111.92327,7.9661455,-11.585449,6.15726,-3.6908185,13441.299,4008.9002737998962,163.39545,11.585449,0.14999999,0.7071556,920.8579935868072,-3.7253177,-5.3997,2.0020958e-23,,,0.14999999,2183,,-6.6666665,-1.2189971,0.8333333,2010233,2183,-1.1572601,169,34.31678,-3.2053745,246
1.4994338e-10,111.92327,7.9661455,-11.585449,6.1591654,-3.6912766,13451.617,4011.521102666855,185.71542,11.585449,0.14999999,0.96917546,920.8937728937728,-3.7255805,5.8419247,,,,0.14999999,2184,,6.6666665,-5.31807,-0.8333333,2011232,2184,-1.1591653,169,34.269825,-3.992755,246
1.4980617e-10,111.92327,7.9661455,-11.585449,6.1589794,-3.6917343,13457.369,4014.027387857437,175.13145,11.585449,0.14999999,0.987643,920.7194508009153,-3.7253714,9.557093,,,,0.14999999,2185,,10.0,-0.75244033,-0.5,2011772,2185,-1.1589792,169,34.269436,-3.2128627,246
1.4966912e-10,111.92327,7.9661455,-11.585449,6.156612,-3.6921918,13458.354,4016.456296443939,206.41,11.585449,0.14999999,0.6659451,920.4396157365051,-3.7251205,5.93763,,,,0.14999999,2186,,5.0,4.016056,0.6666667,2012081,2186,-1.1566118,169,34.269444,-3.1387868,246
1.495323e-10,111.92327,7.9661455,-11.585449,6.1575356,-3.6926491,13466.53,4019.301317691803,356.35892,11.585449,0.14999999,1.2725989,920.4755372656607,-3.7253134,-5.8318343,,,,0.14999999,2187,,-5.0,-3.1770675,-1.0,2013080,2187,-1.1575356,169,34.22235,-3.7965019,246
1.4939565e-10,111.92327,7.9661455,-11.585449,6.157661,-3.6931062,13472.962,4022.154923439026,300.13467,11.585449,0.14999999,1.0685754,920.5114259597806,-3.7250247,8.6598625,,,,0.14999999,2188,,10.0,-1.4319478,-1.0,2014079,2188,-1.157661,169,34.151943,-3.308159,246
1.4925919e-10,111.92327,7.9661455,-11.585449,6.158113,-3.6935632,13480.109,4025.02498459816,190.8105,11.585449,0.14999999,0.8462917,920.4376427592508,-3.7256246,-10.301738,,,,0.14999999,2189,,-10.0,-2.1471536,-0.33333334,2014838,2189,-1.158113,169,34.152344,-5.060194,246
1.4912291e-10,111.92327,7.9661455,-11.585449,6.157755,-3.69402,13485.482,4027.8750586509705,421.73044,11.585449,0.14999999,1.0626333,920.4735159817352,-3.7255828,10.995591,,,,0.14999999,2190,,10.0,-0.3731265,1.0,2015837,2190,-1.1577547,169,34.132633,-3.4611468,246
1.4898682e-10,111.92327,7.9661455,-11.585449,6.1594768,-3.6944764,13495.413,4030.824154853821,184.857,11.585449,0.14999999,0.8903751,920.5093564582382,-3.725532,-9.432548,,,,0.14999999,2191,,-10.0,-4.9306192,0.33333334,2016836,2191,-1.1594766,169,34.128784,-3.61671,246
1.488509e-10,111.92327,7.9661455,-11.585449,6.1593018,-3.6949327,13501.189,4033.852447986603,192.86815,11.585449,0.14999999,0.9877954,920.5451642335767,-3.7254345,-0.1514768,,4.340246,,0.14999999,2192,,,-0.7766982,-0.33333334,2017835,2192,-1.159302,169,34.122074,-3.3791137,246
1.4871519e-10,111.92327,7.9661455,-11.585449,6.158799,-3.6934109,13506.246,4036.814969062805,341.9643,11.585449,0.14999999,1.0577478,920.5809393524852,-3.7252164,-11.215533,,,,0.14999999,2193,,-10.0,-0.056354553,-1.0,2018834,2193,-1.158799,169,34.088966,-3.2028685,246
1.4857965e-10,111.92327,7.9661455,-11.585449,6.1594553,-3.6938667,13513.846,4039.793632030487,230.65161,11.585449,0.14999999,0.8989715,920.6166818596172,-3.7257242,-7.626672,,,,0.14999999,2194,,-8.333333,-2.598742,0.8333333,2019833,2194,-1.1594554,169,34.05098,-4.838636,246
1.4844431e-10,111.92327,7.9661455,-11.585449,6.1603293,-3.6943223,13521.923,4042.846494913101,184.12964,11.585449,0.14999999,0.98311317,920.6523917995444,-3.7259593,6.228186,,,,0.14999999,2195,,6.6666665,-3.0779169,-0.33333334,2020832,2195,-1.1603293,169,34.022625,-4.1172605,246
1.4830914e-10,111.92327,7.9661455,-11.585449,6.159444,-3.694778,13526.139,4045.585233926773,193.91757,11.585449,0.14999999,1.0178822,920.4430783242259,-3.7257712,3.1322734,,,,0.14999999,2196,,3.3333333,0.7846395,-0.5,2021293,2196,-1.1594437,169,33.996532,-3.271018,246
1.2786604e-10,111.92327,7.9661455,-11.585449,6.1590385,-3.695233,13531.408,4048.591932296753,184.9981,11.585449,0.14999999,1.0470716,920.4788347746928,-3.7257414,-8.566672,,,,0.14999999,2197,,-8.333333,-0.26952633,,2022292,2197,-1.1590387,169,34.106075,-3.650525,246
1.2774971e-10,111.92327,7.9661455,-11.585449,6.1585264,-3.6956882,13536.441,4051.6002304553986,467.45813,11.585449,0.14999999,1.1283629,920.5145586897179,-3.7257144,7.644737,,,,0.14999999,2198,,6.923077,-0.032947224,0.84615386,2023291,2198,-1.1585263,196,114.36098,-3.6870155,246
1.2763354e-10,111.92327,7.9661455,-11.585449,6.1589975,-3.6961432,13543.635,4499.225394964218,168.31197,11.585449,0.14999999,0.44161025,920.5502501136881,-3.7259047,-6.141602,,,,0.14999999,2199,,-6.923077,-2.1943905,0.84615386,2024290,2199,-1.1589974,196,113.43622,-4.2089877,246
1.2751754e-10,111.92327,7.9661455,-11.585449,6.1595707,-3.6965976,13551.056,4502.270614385605,427.56873,11.585449,0.14999999,0.86460805,920.5859090909091,-3.7263777,-6.3428783,109.73257,,,0.14999999,2200,,-6.923077,-2.4203753,0.53846157,2025289,2200,-1.1595708,196,111.554955,-4.1984234,246
1.2740169e-10,111.92327,7.9661455,-11.585449,6.1594987,-3.6970522,13557.057,4505.365383386612,216.66763,11.585449,0.14999999,0.73421025,920.6215356656065,-3.7265666,7.473847,,,,0.14999999,2201,,6.923077,-1.0009105,0.53846157,2026288,2201,-1.1594987,196,111.32925,-3.97677,246
1.2728599e-10,111.92327,7.9661455,-11.585449,6.1593857,-3.6975064,13562.967,4508.511447191238,288.7318,11.585449,0.14999999,0.7641187,920.6571298819255,-3.7269394,-8.076873,,,,0.14999999,2202,,-6.923077,-0.9102948,-0.84615386,2027287,2202,-1.1593854,196,108.9318,-4.261551,246
1.2717047e-10,111.92327,7.9661455,-11.585449,6.1597476,-3.6979604,13569.924,4511.658970832825,299.7861,11.585449,0.14999999,0.88623613,920.692691783931,-3.7273033,-7.5429683,1.9218631,,,0.14999999,2203,,-6.923077,-1.9567434,-0.53846157,2028286,2203,-1.1597475,196,107.061455,-4.267076,246
1.270551e-10,111.92327,7.9661455,-11.585449,6.1597776,-3.6984143,13576.15,4514.65184211731,410.6388,11.585449,0.14999999,1.0684367,920.728221415608,-3.727232,5.9627295,,,,0.14999999,2204,,6.923077,-1.2265986,-0.53846157,2029285,2204,-1.1597778,196,106.12682,-3.4236834,246
1.2693989e-10,111.92327,7.9661455,-11.585449,6.159848,-3.6988678,13582.465,4517.803685665131,473.82324,11.585449,0.14999999,1.1969334,920.7605442176871,-3.727099,-6.918364,,,,0.14999999,2205,,-6.923077,-1.3152636,0.23076923,2030277,2205,-1.1598482,196,105.29025,-3.449814,246
1.2682481e-10,111.92327,7.9661455,-11.585449,6.159327,-3.6993213,13587.476,4520.928120851517,256.1414,11.585449,0.14999999,0.69886225,920.7960108794198,-3.7272606,7.658131,,,,0.14999999,2206,,6.923077,-0.0102276625,0.23076923,2031276,2206,-1.1593271,196,105.273766,-4.210497,246
1.2670992e-10,111.92327,7.9661455,-11.585449,6.1590858,-3.6997745,13593.102,4523.964102268219,486.28146,11.585449,0.14999999,1.5566827,920.8314454009968,-3.7275395,-7.0433936,,,,0.14999999,2207,,-6.923077,-0.62641966,-0.23076923,2032275,2207,-1.1590856,196,104.071144,-4.0229454,246
1.2659516e-10,111.92327,7.9661455,-11.585449,6.1585684,-3.7002275,13598.119,4527.115503072739,166.66183,11.585449,0.14999999,0.6656116,920.866847826087,-3.7275205,6.4430118,,,,0.14999999,2208,,6.923077,-0.017619215,-0.84615386,2033274,2208,-1.1585686,196,103.65032,-4.154756,246
1.2648058e-10,111.92327,7.9661455,-11.585449,6.1582913,-3.7006803,13603.666,4530.104767799377,476.10956,11.585449,0.14999999,0.8739192,920.6808510638298,-3.727769,-2.9914527,,,,0.14999999,2209,,-2.3076923,-0.5458469,-0.3846154,2033784,2209,-1.1582913,196,103.092316,-3.9282923,246
1.2636615e-10,111.92327,7.9661455,-11.585449,6.1582317,-3.7011328,13609.692,4533.257388353348,534.52997,11.585449,0.14999999,1.263174,920.7162895927602,-3.7281547,-1.8345505,3.9671013e-09,,,0.14999999,2210,,-2.3076923,-1.0270308,0.3846154,2034783,2210,-1.158232,196,102.43589,-4.4194627,246
1.2625186e-10,111.92327,7.9661455,-11.585449,6.158123,-3.7015853,13615.61,4536.429303884506,414.55313,11.585449,0.14999999,1.0968536,920.751696065129,-3.728241,6.588313,,,,0.14999999,2211,,6.923077,-0.91804487,-0.23076923,2035782,2211,-1.1581233,196,102.39105,-4.100445,246
1.2613774e-10,111.92327,7.9661455,-11.585449,6.1577826,-3.7020373,13621.016,4539.34223484993,505.29672,11.585449,0.14999999,1.3289905,920.6496383363472,-3.7283409,-2.625161,,,,0.14999999,2212,,-2.3076923,-0.4045783,-0.84615386,2036477,2212,-1.1577826,196,101.62988,-3.997665,246
1.2602376e-10,111.92327,7.9661455,-11.585449,6.1576996,-3.7024894,13626.988,4542.416666984558,548.98944,11.585449,0.14999999,1.1334846,920.6850429281518,-3.7281387,1.4915761,,,,0.14999999,2213,,2.3076923,-0.9736217,-0.6923077,2037476,2213,-1.1576993,196,99.96669,-3.5253518,246
1.2590994e-10,111.92327,7.9661455,-11.585449,6.157692,-3.7029412,13633.129,4545.430253505707,498.16046,11.585449,0.14999999,1.4165307,920.7204155374887,-3.7283432,2.8921428,2.268898e-22,,,0.14999999,2214,,2.3076923,-1.1407228,0.84615386,2038475,2214,-1.1576917,196,99.22349,-4.2433224,246
1.2579628e-10,111.92327,7.9661455,-11.585449,6.1578364,-3.7033927,13639.607,4548.575646400452,599.831,11.585449,0.14999999,1.4830034,920.755756207675,-3.7284963,-1.4925103,,,,0.14999999,2215,,-2.3076923,-1.4779514,0.84615386,2039474,2215,-1.1578363,196,99.1478,-4.4000306,246
1.2568277e-10,111.92327,7.9661455,-11.585449,6.1581182,-3.703844,13646.39,4551.76428437233,490.31842,11.585449,0.14999999,1.0424007,920.7910649819495,-3.7285311,2.7475393,,,,0.14999999,2216,,2.3076923,-1.781785,0.3846154,2040473,2216,-1.158118,196,98.061584,-4.1875067,246
1.2556942e-10,111.92327,7.9661455,-11.585449,6.157995,-3.7042952,13652.275,4554.850262403488,335.01462,11.585449,0.14999999,0.81753916,920.8263419034731,-3.728765,2.0111725,2.269476e-05,,,0.14999999,2217,,2.3076923,-0.8858275,-0.3846154,2041472,2217,-1.1579951,196,97.63872,-4.2470927,246
1.2545621e-10,111.92327,7.9661455,-11.585449,6.1574802,-3.7047462,13657.291,4558.017780780792,154.22801,11.585449,0.14999999,0.46988815,920.8615870153292,-3.7288537,-2.8429906,,,,0.14999999,2218,,-2.3076923,-0.016549582,-0.07692308,2042471,2218,-1.1574804,196,93.76688,-3.715962,246
1.2534315e-10,111.92327,7.9661455,-11.585449,6.1570034,-3.7051969,13662.391,4561.1084933280945,195.81992,11.585449,0.14999999,0.43615085,920.8968003605228,-3.7289536,-5.9425364,,,,0.14999999,2219,,-6.923077,-0.09874176,1.0,2043470,2219,-1.1570033,196,92.105095,-3.4109511,246
1.2523027e-10,111.92327,7.9661455,-11.585449,6.158217,-3.7056475,13671.242,4564.125228643417,372.99396,11.585449,0.14999999,1.1683499,920.931981981982,-3.7293575,2.0915148,,,,0.14999999,2220,,2.3076923,-3.8514268,-0.07692308,2044469,2220,-1.158217,196,91.51467,-4.052678,246
1.2511753e-10,111.92327,7.9661455,-11.585449,6.1577168,-3.7060978,13676.289,4567.095771074295,316.1742,11.585449,0.14999999,0.7297586,920.9671319225574,-3.729472,0.95817494,1.9541803e-05,,,0.14999999,2221,,2.3076923,-0.046962135,-1.0,2045468,2221,-1.1577168,196,90.3004,-4.1046433,246
1.2500492e-10,111.92327,7.9661455,-11.585449,6.158584,-3.706548,13684.374,4570.060331583023,435.44077,11.585449,0.14999999,1.1978716,920.9302430243024,-3.7307017,-6.931851,,,,0.14999999,2222,,-6.923077,-3.0852532,0.07692308,2046307,2222,-1.1585841,196,86.89556,-6.1691895,246
1.2489249e-10,111.92327,7.9661455,-11.585449,6.158078,-3.7069979,13689.408,4573.130949258804,406.11935,11.585449,0.14999999,0.83763057,920.9653621232569,-3.730593,6.970828,,,,0.14999999,2223,,6.923077,-0.03436713,0.07692308,2047306,2223,-1.1580784,196,85.98519,-3.635332,246
1.247802e-10,111.92327,7.9661455,-11.585449,6.157729,-3.7074478,13694.79,4576.199759721756,510.00122,11.585449,0.14999999,0.827355,921.0004496402878,-3.730467,-6.6614423,,,,0.14999999,2224,,-5.3846154,-0.38137856,-1.0,2048305,2224,-1.1577294,196,85.9657,-3.257676,246
1.2466807e-10,111.92327,7.9661455,-11.585449,6.158305,-3.7078972,13702.229,4579.308351993561,437.68524,11.585449,0.14999999,0.9922269,921.0355056179775,-3.7310586,4.565603,,,,0.14999999,2225,,5.3846154,-2.4386492,-1.0,2049304,2225,-1.1583049,196,85.86724,-4.8296947,246
1.2455607e-10,111.92327,7.9661455,-11.585449,6.1582274,-3.7083466,13708.215,4582.166647434235,905.74414,11.585449,0.14999999,1.2611101,920.8396226415094,-3.7312076,7.8252435,,,,0.14999999,2226,,6.923077,-0.9857074,1.0,2049789,2226,-1.1582274,196,85.53587,-3.9965093,246
1.2444425e-10,111.92327,7.9661455,-11.585449,6.1598325,-3.7087958,13717.946,4585.343990087509,493.911,11.585449,0.14999999,1.1594075,920.8747193533902,-3.7312448,5.6788726,7.9096774e-33,,,0.14999999,2227,,5.3846154,-4.732183,-0.23076923,2050788,2227,-1.1598324,196,84.972946,-3.9533968,246
1.2433256e-10,111.92327,7.9661455,-11.585449,6.159311,-3.7092447,13722.944,4588.390998601913,666.7472,11.585449,0.14999999,1.1079351,920.8716337522442,-3.7313523,-7.8948536,,,,0.14999999,2228,,-6.923077,0.0021418757,-1.0,2051702,2228,-1.1593107,196,84.961075,-4.077005,246
1.2422102e-10,111.92327,7.9661455,-11.585449,6.159578,-3.7096934,13729.699,4591.483889579773,576.51825,11.585449,0.14999999,1.0793592,920.9066846119337,-3.7314782,-5.939142,1.7819077e-26,,,0.14999999,2229,,-5.3846154,-1.7547215,-0.23076923,2052701,2229,-1.1595778,196,84.92636,-4.0387554,246
1.2410964e-10,111.92327,7.9661455,-11.585449,6.1591506,-3.710142,13734.906,4594.576114654541,476.99304,11.585449,0.14999999,0.73891187,920.9417040358744,-3.73154,5.6303287,,,,0.14999999,2230,,5.3846154,-0.20672072,0.23076923,2053700,2230,-1.1591506,196,84.91913,-3.8914335,246
1.2399841e-10,111.92327,7.9661455,-11.585449,6.158796,-3.7105901,13740.273,4597.618878602982,516.05383,11.585449,0.14999999,0.9514377,920.9766920663379,-3.7319334,-5.158867,,,,0.14999999,2231,,-5.3846154,-0.36778775,0.23076923,2054699,2231,-1.1587958,196,84.81798,-4.3189516,246
1.2388733e-10,111.92327,7.9661455,-11.585449,6.1583843,-3.7110384,13745.514,4600.761693239212,512.7019,11.585449,0.14999999,1.2609551,921.0116487455197,-3.7320678,-2.6021557,,,,0.14999999,2232,,-2.3076923,-0.24067344,-0.6923077,2055698,2232,-1.1583844,196,84.36109,-3.9399276,246
1.2377639e-10,111.92327,7.9661455,-11.585449,6.158076,-3.7114863,13750.983,4603.873325586319,645.2882,11.585449,0.14999999,0.8705921,921.0465741155397,-3.7320664,6.18749,,,,0.14999999,2233,,6.923077,-0.4687873,-1.0,2056697,2233,-1.1580758,196,83.91073,-3.9132743,246
1.236656e-10,111.92327,7.9661455,-11.585449,6.1569166,-3.711934,13754.552,4606.731474876404,600.6659,11.585449,0.14999999,0.9784776,920.7829006266786,-3.732252,-3.638134,,,,0.14999999,2234,,-2.3076923,1.4312792,-1.0,2057029,2234,-1.1569166,196,83.8934,-3.9599469,246
1.2355496e-10,111.92327,7.9661455,-11.585449,6.1574445,-3.7123816,13761.889,4610.020359754562,313.9762,11.585449,0.14999999,0.7402477,920.8178970917226,-3.7325583,4.6144333,,,,0.14999999,2235,,5.3846154,-2.3367593,-0.6923077,2058028,2235,-1.1574445,196,83.8945,-4.3295035,246
1.2344448e-10,111.92327,7.9661455,-11.585449,6.157426,-3.7128289,13768.004,4612.920784711838,238.92007,11.585449,0.14999999,0.58682287,920.682915921288,-3.7328324,6.6036296,3.5440838e-19,,,0.14999999,2236,,5.3846154,-1.1152873,0.6923077,2058647,2236,-1.1574256,196,83.27824,-4.0659375,246
1.2333413e-10,111.92327,7.9661455,-11.585449,6.157917,-3.713276,13775.261,4616.102860927582,439.15198,11.585449,0.14999999,1.2193633,920.7179257934735,-3.7331312,-5.6205974,,,,0.14999999,2237,,-5.3846154,-2.2572174,-0.6923077,2059646,2237,-1.1579173,196,83.24472,-3.9712744,246
1.2322393e-10,111.92327,7.9661455,-11.585449,6.157685,-3.713723,13780.898,4619.279109239578,514.76794,11.585449,0.14999999,1.4984276,920.7529043789098,-3.7329412,-1.7031085,,,,0.14999999,2238,,-2.3076923,-0.63799244,0.53846157,2060645,2238,-1.1576849,196,83.11809,-3.4617107,246
