TimeElapsed,Delta,ReturnLastEpisode,Regret/t,GridSize,ActionIn1,ReturnStepMax,ReturnMax,ReturnAbsMax,MinEpLen,MountainCar_mu1_higher,IWMax,DenMISEMeanLog,DenMISELogFirst,ReturnMean,IWMean,MountainCar_std0_higher,AvgEpLen,ReturnMin,NumTrainableParams,Bound,MountainCar_mu0_higher,MountainCar_std1_higher,IWMin,Regret,DenMISELogLast,Iteration,TimestepsSoFar,IWFirstEpisode,NumTrajectories,IWLastEpisode
24.110724449157715,2.5461316e-06,2.2224858,6.6116333,16,-3.6978488,151.61975,5.9906673,13.571526,254,-3.3333333,26.48357,-1.9749359,-0.81957304,-1.6116333,0.7735994,0.14999999,868.8867924528302,-13.571526,,59.855892,-0.33333334,0.14999999,,350.41656,-0.99881077,53,46051,,53,
24.69726324081421,2.4527033e-06,-0.40209967,6.5892344,16,2.8420448,151.61975,5.9906673,13.571526,254,3.3333333,26.997221,-1.9654202,-0.8382652,-1.5892345,0.9995117,0.14999999,871.2962962962963,-13.571526,,59.909115,-0.33333334,0.14999999,,355.81866,-1.1182697,54,47050,,54,
25.279699325561523,2.3643252e-06,-0.104874335,6.5622463,16,-9.841955,151.61975,5.9906673,13.571526,254,-10.0,18.014778,-1.9917612,-0.8566143,-1.5622462,0.6495794,0.14999999,873.6181818181818,-13.571526,,59.949486,0.33333334,0.14999999,,360.92352,-3.2340624,55,48049,,55,
25.924959659576416,2.2806387e-06,-0.020630846,6.5347176,16,-2.9584646,151.61975,5.9906673,13.571526,254,-3.3333333,27.966022,-1.9846467,-0.87463284,-1.5347173,0.99761313,0.14999999,875.8571428571429,-13.571526,,59.97429,0.33333334,0.14999999,,365.94415,-1.1778294,56,49048,,56,
26.516591548919678,2.2013185e-06,-0.3599794,6.5141077,16,10.275232,151.61975,5.9906673,13.571526,254,10.0,27.215439,-1.9708581,-0.8923324,-1.514108,0.8959313,0.14999999,878.0175438596491,-13.571526,,59.93953,0.33333334,0.14999999,,371.30414,-1.0169342,57,50047,,57,
26.704390287399292,2.1260653e-06,6.5051928,6.375844,16,-10.326136,151.61975,6.5051928,13.571526,254,-10.0,27.486736,-1.960206,-0.9097241,-1.3758442,0.81789804,0.14999999,867.3620689655172,-13.571526,,59.95675,-0.33333334,0.14999999,,369.79895,-1.1219412,58,50307,,58,
27.25901985168457,2.0546058e-06,-1.2144244,6.373108,16,3.91928,151.61975,6.5051928,13.571526,254,3.3333333,29.4951,-2.0440774,-0.92681855,-1.3731081,0.9418636,0.14999999,869.5932203389831,-13.571526,,59.870003,0.33333334,0.14999999,,376.01337,-6.6278944,59,51306,,59,
27.705342054367065,1.98669e-06,-0.6125925,6.360433,16,2.1213984,151.61975,6.5051928,13.571526,254,3.3333333,29.9993,-2.0451007,-0.9436257,-1.360433,0.99998295,0.14999999,871.75,-13.571526,,58.922165,-1.0,0.14999999,,381.62598,-1.8855331,60,52305,,60,2.1084619e-18
28.116368293762207,1.9220863e-06,-1.9029258,6.369326,16,-4.5092745,151.61975,6.5051928,13.571526,254,-3.3333333,30.49982,-2.047763,-0.960155,-1.3693262,1.1768723,0.14999999,873.8360655737705,-13.571526,,58.837845,-1.0,0.14999999,,388.5289,-2.026862,61,53304,,61,
28.54549264907837,1.8605837e-06,-2.0783136,6.380761,16,10.593159,151.61975,6.5051928,13.571526,254,10.0,30.999939,-2.0387087,-0.9764155,-1.3807614,1.0002564,0.14999999,875.8548387096774,-13.571526,,53.55504,1.0,0.14999999,,395.6072,-1.46887,62,54303,,62,
28.997666358947754,1.8019862e-06,-2.689926,6.4015417,16,-2.2966437,151.61975,6.5051928,13.571526,254,-3.3333333,31.499996,-2.0564706,-0.99241585,-1.4015418,1.0013475,0.14999999,877.8095238095239,-13.571526,,53.239346,1.0,0.14999999,,403.29712,-2.9768775,63,55302,,63,
29.50036907196045,1.7461142e-06,-4.4551497,6.4492545,16,9.927585,151.61975,6.5051928,13.571526,254,10.0,20.67798,-2.0446713,-1.0081642,-1.4492545,1.0049952,0.14999999,879.703125,-13.571526,,51.47226,0.33333334,0.14999999,,412.7523,-1.1214364,64,56301,,64,
29.890416622161865,1.1068314e-06,-0.14177287,6.429139,25,-5.6489987,151.61975,6.5051928,13.571526,254,-5.0,2.9243122e-22,-2.0695941,-1.0236684,-1.4291394,5.746242e-24,0.14999999,876.5230769230769,-13.571526,,inf,-1.0,0.14999999,,417.89404,-3.564756,65,56974,,65,
31.886483669281006,1.073545e-06,-1.5805475,6.4314337,25,-4.276208,151.61975,6.5051928,13.571526,254,-5.0,1.17919055e-17,-2.1114433,-1.0389359,-1.4314334,1.786663e-19,0.14999999,878.3787878787879,-13.571526,,inf,0.5,0.14999999,,424.4746,-3.839255,66,57973,,66,1.17919055e-17
32.60390901565552,1.0417382e-06,-0.8678439,6.423022,25,4.056329,151.61975,6.5051928,13.571526,254,5.0,1.631201e-27,-2.1436474,-1.0539738,-1.4230217,2.7730587e-29,0.14999999,880.179104477612,-13.571526,,inf,-1.0,0.14999999,,430.34247,-3.2766116,67,58972,,67,
33.207913398742676,1.011324e-06,-2.250213,6.4351864,25,5.6597943,151.61975,6.5051928,13.571526,254,5.0,2.2822336e-20,-2.1731434,-1.0687889,-1.4351863,3.3596223e-22,0.14999999,881.9264705882352,-13.571526,,inf,0.5,0.14999999,,437.59265,-3.156774,68,59971,,68,8.119929e-24
33.6636598110199,9.822227e-07,-2.228616,6.4466853,25,4.4133487,151.61975,6.5051928,13.571526,254,5.0,0.022734784,-2.2005484,-1.0833876,-1.4466852,0.00032948962,0.14999999,883.6231884057971,-13.571526,,22817.61,-0.5,0.14999999,,444.8213,-3.0713747,69,60970,,69,3.7861437e-12
34.12448048591614,9.543596e-07,-0.17170468,6.428471,25,-5.0476017,151.61975,6.5051928,13.571526,254,-5.0,0.2222301,-2.224384,-1.0977764,-1.4284712,0.003174737,0.14999999,879.1,-13.571526,,22841.33,,0.14999999,,449.99298,-2.8765454,70,61537,,70,
34.684186935424805,9.276656e-07,-0.038154352,6.4088893,25,-4.627908,151.61975,6.5051928,13.571526,254,-5.0,0.33318275,-2.2459419,-1.111961,-1.4088893,0.0046927147,0.14999999,880.7887323943662,-13.571526,,22864.688,1.0,0.14999999,,455.03113,-2.765235,71,62536,,71,6.813678e-11
35.13388013839722,9.020761e-07,-1.5032035,6.410199,25,6.161116,151.61975,6.5051928,13.571526,254,5.0,17.758896,-2.2890797,-1.1259472,-1.4101992,0.24665134,0.14999999,882.4305555555555,-13.571526,,22887.152,1.0,0.14999999,,461.53433,-4.3635197,72,63535,,72,
35.66708540916443,8.775309e-07,-9.167062,6.5164576,25,4.90994,151.61975,6.5051928,13.571526,254,5.0,1.141965,-2.309333,-1.1397406,-1.5164576,0.015691962,0.14999999,884.027397260274,-13.571526,,16200.077,,0.14999999,,475.70142,-2.9949167,73,64534,,73,7.768559e-12
36.20426559448242,8.539741e-07,-0.0012029868,6.495981,25,-5.17747,151.61975,6.5051928,13.571526,254,-5.0,4.3627667,-2.3246183,-1.1533462,-1.4959812,0.09664186,0.14999999,885.581081081081,-13.571526,,16215.816,-0.5,0.14999999,,480.7026,-2.4627924,74,65533,,74,
36.69662809371948,8.3135325e-07,-0.3929334,6.4812737,25,0.31746262,151.61975,6.5051928,13.571526,254,,3.4469678,-2.3547547,-1.1667693,-1.4812739,0.064228326,0.14999999,887.0933333333334,-13.571526,,9367.309,0.5,0.14999999,,486.09555,-3.6858368,75,66532,0.23437886,75,
37.297560930252075,8.096195e-07,-0.62009984,6.4699426,25,-0.5759366,151.61975,6.5051928,13.571526,254,,58.320503,-2.3716142,-1.1768943,-1.4699427,0.8160091,0.14999999,888.5657894736842,-13.571526,,3587.1309,-0.5,0.14999999,,491.71564,-2.7058277,76,67531,0.027537175,76,3.6119462e-07
37.82329320907593,7.88727e-07,-0.507196,6.4574394,25,9.371008,151.61975,6.5051928,13.571526,254,10.0,61.389805,-2.3790557,-1.1896042,-1.4574394,1.4579091,0.14999999,890.0,-13.571526,,95.97545,-0.5,0.14999999,,497.22284,-2.5686157,77,68530,,77,
38.0832154750824,7.6863284e-07,5.687787,6.365834,25,-9.628137,151.61975,6.5051928,13.571526,254,-10.0,5.101183,-2.380262,-1.2025075,-1.365834,0.11478742,0.14999999,881.9230769230769,-13.571526,,95.21529,0.5,0.14999999,,496.53503,-2.6670134,78,68790,,78,
38.689985036849976,7.49297e-07,-0.6769438,6.357114,25,-10.522516,151.61975,6.5051928,13.571526,254,-10.0,69.17975,-2.3801274,-1.2152466,-1.3571138,1.0864927,0.14999999,883.4050632911392,-13.571526,,94.55887,-0.5,0.14999999,,502.21198,-1.4878759,79,69789,,79,2.740688e-08
39.35601186752319,7.306816e-07,-0.48402736,6.3462,25,5.289513,151.61975,6.5051928,13.571526,254,5.0,79.33869,-2.3697925,-1.2278253,-1.3462002,1.0071847,0.14999999,884.85,-13.571526,,89.1442,,0.14999999,,507.696,-1.3860706,80,70788,,80,
39.99858498573303,7.1275144e-07,-0.20092505,6.332061,25,-4.8978314,151.61975,6.5051928,13.571526,254,-5.0,76.47105,-2.3783822,-1.2402478,-1.332061,0.97773594,0.14999999,886.2592592592592,-13.571526,,89.181305,,0.14999999,,512.897,-2.7761,81,71787,,81,
40.592618465423584,6.954733e-07,-0.104249686,6.3170877,25,4.495781,151.61975,6.5051928,13.571526,254,5.0,79.43651,-2.3849168,-1.2525179,-1.3170878,0.971922,0.14999999,887.6341463414634,-13.571526,,89.16682,-0.5,0.14999999,,518.0012,-2.618318,82,72786,,82,
41.070148944854736,6.788158e-07,-0.68966717,6.3095284,25,-3.7784128,151.61975,6.5051928,13.571526,254,-5.0,7.457577,-2.3832788,-1.2646393,-1.3095285,0.09450694,0.14999999,887.5301204819277,-13.571526,,89.24144,1.0,0.14999999,,523.69086,-1.9356086,83,73665,,83,
41.75258755683899,6.627497e-07,-3.8437173,6.3396974,25,-5.2477865,151.61975,6.5051928,13.571526,254,-5.0,79.011894,-2.4059315,-1.2766155,-1.3396974,1.0055966,0.14999999,888.8571428571429,-13.571526,,89.086334,-0.5,0.14999999,,532.53455,-3.3827643,84,74664,,84,1.4856678e-19
42.35334491729736,6.472474e-07,-0.33166853,6.3278384,25,0.50575155,151.61975,6.5051928,13.571526,254,,80.1582,-2.4094117,-1.28845,-1.3278383,1.005142,0.14999999,890.1529411764706,-13.571526,,88.88998,0.5,0.14999999,,537.8663,-2.4345882,85,75663,0.26470596,85,
42.97960805892944,6.3228265e-07,-1.170035,6.326003,25,-0.70452064,151.61975,6.5051928,13.571526,254,,78.860886,-2.407546,-1.2970366,-1.3260033,1.3984972,0.14999999,891.4186046511628,-13.571526,,88.67528,-0.5,0.14999999,,544.03625,-1.9801685,86,76662,0.0310525,86,4.0560982e-10
43.45031380653381,6.1783095e-07,-0.49925712,6.3165007,25,-5.6669807,151.61975,6.5051928,13.571526,254,-5.0,80.90227,-2.4141564,-1.3082365,-1.3165004,0.9302456,0.14999999,892.6551724137931,-13.571526,,88.42962,-1.0,0.14999999,,549.5355,-3.0464694,87,77661,,87,
43.935558557510376,6.0386907e-07,-1.2224442,6.3154316,25,3.911735,151.61975,6.5051928,13.571526,254,5.0,87.94203,-2.4218366,-1.3196652,-1.3154317,1.0079106,0.14999999,893.8636363636364,-13.571526,,87.96788,-1.0,0.14999999,,555.758,-2.7535276,88,78660,,88,
44.38017749786377,5.903753e-07,-2.18432,6.3251944,25,5.50295,151.61975,6.5051928,13.571526,254,5.0,71.38429,-2.4214344,-1.3309647,-1.3251946,1.1721214,0.14999999,890.7528089887641,-13.571526,,87.985855,0.5,0.14999999,,562.9423,-2.0930226,89,79277,,89,7.537086e-24
