DenMISELogFirst,MountainCar_std1_higher,ActionIn1,ReturnStepMax,Regret/t,DenMISEMeanLog,ReturnMax,MountainCar_mu1_higher,IWLastEpisode,AvgEpLen,NumTrainableParams,TimeElapsed,MountainCar_mu0_higher,IWFirstEpisode,IWMax,MinEpLen,Delta,ReturnAbsMax,MountainCar_std0_higher,DenMISELogLast,GridSize,TimestepsSoFar,NumTrajectories,Iteration,ReturnLastEpisode,ReturnMean,ReturnMin,IWMean,IWMin,Regret,Bound
-4.1291294,0.14999999,-9.340431,156.16803,6.173379,-3.7714055,6.419518,-8.571428,,922.3097104945717,,9152.880648374557,-1.0,,551.0646,254,4.8926484e-11,14.356425,0.14999999,-3.7319624,225,3058379,3316,3316,-3.233429,-1.173379,-14.356425,0.7821793,,20470.924,41.715652
-4.1294312,0.14999999,-11.169079,156.16803,6.173469,-3.7713084,6.419518,-10.0,3.562868e-21,922.3328308712693,,9157.01131272316,-1.0,,417.44745,254,4.889699e-11,14.356425,0.14999999,-3.2060707,225,3059378,3317,3317,-1.472054,-1.173469,-14.356425,0.78020114,,20477.396,41.704147
-4.1297326,0.14999999,-5.244169,156.16803,6.1737385,-3.7715237,6.419518,-5.714286,,922.3559373116335,,9161.269615411758,0.71428573,,229.4231,254,4.8867518e-11,14.356425,0.14999999,-4.2384005,225,3060377,3318,3318,-2.068508,-1.1737387,-14.356425,1.0657663,,20484.465,41.689644
-4.130034,0.14999999,-0.51182884,156.16803,6.17384,-3.771487,6.419518,-1.4285715,,922.3790298282615,,9165.585589170456,0.71428573,1.8248084e-22,217.82964,254,4.883808e-11,14.356425,0.14999999,-3.6969755,225,3061376,3319,3319,-1.5100188,-1.17384,-14.356425,1.0109591,,20490.975,41.686295
-4.130335,0.14999999,-3.5561385,156.16803,6.173963,-3.7715003,6.419518,-2.857143,,922.402108433735,,9169.857495069504,-0.85714287,,278.85742,254,4.8808662e-11,14.356425,0.14999999,-3.80937,225,3062375,3320,3320,-1.5821217,-1.173963,-14.356425,1.0880921,,20497.557,41.621086
-4.130636,0.14999999,8.603433,156.16803,6.1739354,-3.7713895,6.419518,8.571428,,922.4251731406202,,9174.055618286133,-0.2857143,,241.03542,254,4.877927e-11,14.356425,0.14999999,-3.468845,225,3063374,3321,3321,-1.0827465,-1.1739355,-14.356425,1.0755297,,20503.64,41.60953
-4.130937,0.14999999,7.778511,156.16803,6.1736097,-3.7717004,6.419518,7.142857,5.134055e-28,922.4352799518363,,9178.157272815704,0.42857143,,222.83301,254,4.8749907e-11,14.356425,0.14999999,-4.85765,225,3064330,3322,3322,-0.0909658,-1.1736096,-14.356425,0.97615564,,20508.73,41.59403
-4.1312385,0.14999999,10.280607,156.16803,6.173667,-3.771684,6.419518,10.0,,922.4583207944628,,9182.347392320633,0.14285715,,244.82907,254,4.8720573e-11,14.356425,0.14999999,-3.6767635,225,3065329,3323,3323,-1.3643909,-1.173667,-14.356425,0.97785646,,20515.096,41.56958
-4.1315393,0.14999999,-0.26419374,156.16803,6.173338,-3.771663,6.419518,,,922.4229843561974,,9186.376216173172,-0.14285715,212.2351,230.05847,254,4.869126e-11,14.356425,0.14999999,-3.6546578,225,3066134,3324,3324,-0.080813445,-1.1733382,-14.356425,0.75514853,,20520.176,41.566147
-4.0699463,0.14999999,-1.889895,156.16803,6.1730285,-3.7716856,6.419518,-2.857143,,922.446015037594,,9190.527884483337,0.85714287,,269.41125,254,4.8661977e-11,14.356425,0.14999999,-3.5849664,225,3067133,3325,3325,-0.14365378,-1.1730285,-14.356425,0.919895,,20525.32,41.55435
-4.0702467,0.14999999,6.786616,156.16803,6.173934,-3.771704,6.419518,7.142857,,922.4690318701142,,9194.604432344437,-0.85714287,,213.49973,254,4.863272e-11,14.356425,0.14999999,-3.7322063,225,3068132,3326,3326,-4.1844645,-1.173934,-14.356425,0.98210037,,20534.504,41.55345
-4.0705476,0.14999999,-8.691709,156.16803,6.173402,-3.7716875,6.419518,-8.571428,,922.3258190562068,,9198.442738771439,,,281.07428,254,4.860349e-11,14.356425,0.14999999,-3.683472,225,3068578,3327,3327,0.59622234,-1.173402,-14.356425,0.9587774,,20538.908,41.550674
-4.070848,0.14999999,-6.8938518,156.16803,6.173054,-3.7719667,6.419518,-7.142857,2.5608804e-27,922.3488581730769,,9202.621883153915,0.71428573,,256.34106,254,4.8574287e-11,14.356425,0.14999999,-4.6401763,225,3069577,3328,3328,-0.016603446,-1.1730543,-14.356425,1.0257094,,20543.926,41.53734
-4.0711484,0.14999999,8.913229,156.16803,6.1729183,-3.7720494,6.419518,8.571428,,922.371883448483,,9206.795490026474,0.14285715,,320.50916,254,4.8545105e-11,14.356425,0.14999999,-4.052448,225,3070576,3329,3329,-0.72039,-1.1729183,-14.356425,1.2134137,,20549.645,41.508183
-4.071449,0.14999999,-10.168005,156.16803,6.172687,-3.771897,6.419518,-10.0,,922.394894894895,,9210.990499973297,-0.14285715,,264.11246,254,4.8515955e-11,14.356425,0.14999999,-3.4448462,225,3071575,3330,3330,-0.403082,-1.1726872,-14.356425,0.8194972,,20555.049,41.498356
-4.071749,0.14999999,-3.0572362,156.16803,6.1723423,-3.7719464,6.419518,-2.857143,,922.4178925247674,,9215.20704460144,-0.2857143,,255.51645,254,4.848683e-11,14.356425,0.14999999,-3.73857,225,3072574,3331,3331,-0.023569472,-1.1723422,-14.356425,1.0871705,,20560.072,41.483593
-4.072049,0.14999999,-4.3658156,156.16803,6.1720433,-3.771801,6.419518,-4.285714,1.047289e-20,922.4408763505402,,9219.400744199753,,,219.88634,254,4.8457727e-11,14.356425,0.14999999,-3.3487628,225,3073573,3332,3332,-0.17628282,-1.1720432,-14.356425,1.0309826,,20565.248,41.435783
-4.0723495,0.14999999,-10.554195,156.16803,6.1716924,-3.7717075,6.419518,-10.0,,922.4638463846385,,9223.613740205765,-0.5714286,,258.18506,254,4.8428653e-11,14.356425,0.14999999,-3.4747627,225,3074572,3333,3333,-0.0022778467,-1.1716923,-14.356425,1.1844279,,20570.25,41.432335
-4.0726495,0.14999999,4.402092,156.16803,6.1715593,-3.771611,6.419518,4.285714,,922.4868026394721,,9227.763550043106,,,219.47739,254,4.8399607e-11,14.356425,0.14999999,-3.6037414,225,3075571,3334,3334,-0.72881323,-1.1715593,-14.356425,1.1030666,,20575.979,41.428276
-4.0729494,0.14999999,-9.29221,156.16803,6.1712265,-3.7716212,6.419518,-10.0,,922.4926536731634,,9231.852715015411,0.5714286,,288.08255,254,4.837059e-11,14.356425,0.14999999,-3.8883624,225,3076513,3335,3335,-0.061593283,-1.1712265,-14.356425,0.9759036,,20581.041,41.415405
-4.073249,0.14999999,-1.9355996,156.16803,6.171316,-3.771627,6.419518,-1.4285715,,922.5155875299761,,9236.007470846176,-0.42857143,4.0828997e-14,223.49115,254,4.8341595e-11,14.356425,0.14999999,-3.7391524,225,3077512,3336,3336,-1.4699386,-1.1713161,-14.356425,0.8776917,,20587.512,41.408787
-4.073549,0.14999999,-8.895555,156.16803,6.1711235,-3.7715394,6.419518,-8.571428,,922.5385076415943,,9240.217814922333,-0.2857143,,260.42117,254,4.8312625e-11,14.356425,0.14999999,-3.3429997,225,3078511,3337,3337,-0.5287261,-1.1711235,-14.356425,0.8767604,,20593.04,41.387615
-4.0738482,0.14999999,0.44596303,156.16803,6.170796,-3.7717524,6.419518,1.4285715,,922.5614140203714,,9244.487126588821,-0.42857143,1.1499838e-22,195.3768,254,4.828368e-11,14.356425,0.14999999,-4.338677,225,3079510,3338,3338,-0.077427775,-1.1707959,-14.356425,1.0279459,,20598.117,41.341267
-4.0741477,0.14999999,0.7185381,156.16803,6.170779,-3.7717605,6.419518,,7.6033456e-28,922.5843066786463,,9248.680464029312,0.5714286,0.00012108449,281.56134,254,4.8254765e-11,14.356425,0.14999999,-3.8120425,225,3080509,3339,3339,-1.1159912,-1.1707795,-14.356425,1.0648857,,20604.232,41.334274
-4.074447,0.14999999,-6.3782263,156.16803,6.170771,-3.771847,6.419518,-5.714286,,922.6071856287425,,9252.886984109879,-1.0,,347.9643,254,4.8225875e-11,14.356425,0.14999999,-4.0935187,225,3081508,3340,3340,-1.1422472,-1.170771,-14.356425,1.0209428,,20610.375,41.30681
-4.0747466,0.14999999,-2.7006958,156.16803,6.170843,-3.771721,6.419518,-1.4285715,,922.6300508829692,,9257.067883968353,-1.0,2.212043e-19,290.27155,254,4.8197012e-11,14.356425,0.14999999,-3.3424819,225,3082507,3341,3341,-1.4110206,-1.1708429,-14.356425,1.0262618,,20616.785,41.29579
-4.075046,0.14999999,-2.8644948,156.16803,6.171337,-3.7721517,6.419518,-4.285714,,922.6529024536206,,9261.26727604866,1.0,,412.93912,254,4.816817e-11,14.356425,0.14999999,-5.2165174,225,3083506,3342,3342,-2.8225305,-1.171337,-14.356425,1.2469225,,20624.61,41.21736
-4.075345,0.14999999,7.7880507,156.16803,6.1739483,-3.7730587,6.419518,7.142857,,922.6757403529764,,9265.337712049484,0.71428573,,265.4422,254,4.8139357e-11,14.356425,0.14999999,-7.0048213,225,3084505,3343,3343,-9.900231,-1.1739482,-14.356425,1.0585991,,20639.508,41.21677
-4.075644,0.14999999,-3.1925716,156.16803,6.174197,-3.7729478,6.419518,-2.857143,,922.6985645933014,,9269.645160675049,-0.5714286,,234.70361,254,4.811057e-11,14.356425,0.14999999,-3.4389482,225,3085504,3344,3344,-2.0064814,-1.1741971,-14.356425,0.96199435,,20646.516,41.215275
-4.075943,0.14999999,-4.527669,156.16803,6.1739225,-3.7728684,6.419518,-4.285714,9.92039e-18,922.721375186846,,9273.814490318298,-0.2857143,,211.7719,254,4.8081806e-11,14.356425,0.14999999,-3.4533722,225,3086503,3345,3345,-0.25630274,-1.1739227,-14.356425,0.86156696,,20651.771,41.211525
-4.076242,0.14999999,3.8593903,156.16803,6.1737075,-3.7728293,6.419518,4.285714,,922.7441721458458,,9277.995008945465,-0.2857143,,212.06293,254,4.8053075e-11,14.356425,0.14999999,-3.4891458,225,3087502,3346,3346,-0.45358667,-1.1737075,-14.356425,1.027921,,20657.225,41.19953
-4.076541,0.14999999,2.134991,156.16803,6.1734543,-3.7727196,6.419518,2.857143,7.472613e-17,922.7669554825217,,9282.179275274277,-0.5714286,,244.42628,254,4.802436e-11,14.356425,0.14999999,-3.4141164,225,3088501,3347,3347,-0.32725698,-1.1734545,-14.356425,1.0462087,,20662.553,41.19046
-4.0768394,0.14999999,-8.15813,156.16803,6.173337,-3.7726095,6.419518,-7.142857,,922.7897252090801,,9286.354235649109,-1.0,,314.60864,254,4.7995677e-11,14.356425,0.14999999,-3.4295254,225,3089500,3348,3348,-0.7800568,-1.1733371,-14.356425,1.0274136,,20668.332,41.18801
-4.0771384,0.14999999,9.073643,156.16803,6.1736445,-3.772652,6.419518,8.571428,,922.8124813377127,,9290.42977643013,0.71428573,,282.45813,254,4.7967023e-11,14.356425,0.14999999,-3.9157505,225,3090499,3349,3349,-2.2033784,-1.1736445,-14.356425,0.9737997,,20675.535,41.169437
-4.077437,0.14999999,-3.8329139,156.16803,6.1739645,-3.772513,6.419518,-4.285714,,922.835223880597,,9294.611169815063,0.2857143,,221.14993,254,4.7938386e-11,14.356425,0.14999999,-3.262026,225,3091498,3350,3350,-2.2453136,-1.1739645,-14.356425,1.0096446,,20682.781,41.161537
-4.0777354,0.14999999,9.761769,156.16803,6.173732,-3.772414,6.419518,10.0,,922.8579528498956,,9298.880639314651,-0.14285715,,237.66348,254,4.790978e-11,14.356425,0.14999999,-3.4378161,225,3092497,3351,3351,-0.39360496,-1.1737317,-14.356425,0.9113069,,20688.176,41.153755
-4.078034,0.14999999,1.7806885,156.16803,6.172079,-3.7723765,6.419518,1.4285715,,922.6742243436754,,9302.756643295288,0.42857143,1.3970303e-26,184.566,254,4.78812e-11,14.356425,0.14999999,-3.5344937,225,3092804,3352,3352,4.3660893,-1.172079,-14.356425,0.86260825,,20688.809,41.152855
-4.078332,0.14999999,0.7771486,156.16803,6.1720114,-3.772411,6.419518,1.4285715,7.5656314e-17,922.6969877721443,,9306.93394947052,-0.85714287,5.0512258e-26,240.20392,254,4.7852642e-11,14.356425,0.14999999,-3.7414653,225,3093803,3353,3353,-0.9465312,-1.1720116,-14.356425,0.9710356,,20694.756,41.15297
-4.07863,0.14999999,9.220056,156.16803,6.1720324,-3.772302,6.419518,10.0,,922.7197376267144,,9311.015872716904,-0.5714286,,233.39417,254,4.7824113e-11,14.356425,0.14999999,-3.3568194,225,3094802,3354,3354,-1.2416636,-1.1720325,-14.356425,1.3850859,,20700.996,41.143204
-4.0789285,0.14999999,-0.91670257,156.16803,6.171155,-3.7725391,6.419518,-1.4285715,,922.5543964232489,,9314.833143949509,0.42857143,4.9674545e-18,226.13391,254,4.7795608e-11,14.356425,0.14999999,-4.9173164,225,3095170,3355,3355,1.7726496,-1.1711547,-14.356425,0.9063514,,20704.225,41.13743
-4.0792265,0.14999999,10.508623,156.16803,6.171077,-3.7724574,6.419518,10.0,,922.5771752085816,,9319.023918867111,0.42857143,,250.31696,254,4.7767127e-11,14.356425,0.14999999,-3.3860478,225,3096169,3356,3356,-0.9086466,-1.1710765,-14.356425,1.0529869,,20710.133,41.111195
-4.079524,0.14999999,6.9743023,156.16803,6.1708198,-3.7726088,6.419518,7.142857,,922.5936848376526,,9323.190387010574,,,221.3125,254,4.7738674e-11,14.356425,0.14999999,-4.3060503,225,3097147,3357,3357,-0.3085079,-1.1708196,-14.356425,0.88178146,,20715.441,41.101208
-4.079822,0.14999999,2.838899,156.16803,6.170211,-3.7725208,6.419518,4.285714,,922.4562239428232,,9327.140933990479,-0.85714287,,225.63672,254,4.7710245e-11,14.356425,0.14999999,-3.344467,225,3097608,3358,3358,0.8741052,-1.1702106,-14.356425,0.94888335,,20719.566,41.061592
-4.0801196,0.14999999,2.222777,156.16803,6.170367,-3.7726014,6.419518,1.4285715,,922.3688597796963,,9331.236459255219,1.0,4.5312333e-37,370.4151,254,4.7681845e-11,14.356425,0.14999999,-3.9744697,225,3098237,3359,3359,-1.6948406,-1.1703669,-14.356425,1.0319414,,20726.262,41.053497
-4.0804176,0.14999999,-2.5146637,156.16803,6.171063,-3.7725847,6.419518,-2.857143,,922.3916666666667,,9335.427891016006,,,222.93524,254,4.7653465e-11,14.356425,0.14999999,-3.71958,225,3099236,3360,3360,-3.5095842,-1.1710631,-14.356425,0.8823966,,20734.771,41.042507
-4.080715,0.14999999,-9.0515375,156.16803,6.170715,-3.7725477,6.419518,-10.0,,922.4144599821482,,9339.562206983566,0.85714287,,303.317,254,4.7625112e-11,14.356425,0.14999999,-3.5156329,225,3100235,3361,3361,-0.001449602,-1.170715,-14.356425,1.2026259,,20739.773,41.02193
-4.0810127,0.14999999,6.7635593,156.16803,6.172028,-3.772852,6.419518,5.714286,,922.437239738251,,9343.85716176033,0.5714286,,213.66501,254,4.7596788e-11,14.356425,0.14999999,-4.9590616,225,3101234,3362,3362,-5.584961,-1.1720281,-14.356425,1.0993876,,20750.357,41.009373
-4.08131,0.14999999,6.712229,156.16803,6.172209,-3.772911,6.419518,7.142857,5.4410915e-18,922.4600059470711,,9348.05062031746,-0.2857143,,218.68698,254,4.756848e-11,14.356425,0.14999999,-4.0519056,225,3102233,3363,3363,-1.7797493,-1.1722087,-14.356425,1.0036207,,20757.139,41.006744
-4.0816073,0.14999999,4.8311596,156.16803,6.17157,-3.7727935,6.419518,4.285714,,922.3094530321047,,9351.92960858345,0.2857143,,216.96849,254,4.7540204e-11,14.356425,0.14999999,-3.3663056,225,3102649,3364,3364,0.97751516,-1.1715697,-14.356425,1.4449365,,20761.16,40.948513
-4.0819044,0.14999999,-9.711842,156.16803,6.1712785,-3.7727573,6.419518,-10.0,,922.3322436849926,,9356.256207704544,0.14285715,,264.14786,254,4.751195e-11,14.356425,0.14999999,-4.068944,225,3103648,3365,3365,-0.19116686,-1.1712784,-14.356425,0.91121763,,20766.352,40.945286
-4.0822015,0.14999999,-5.4657373,156.16803,6.1709366,-3.772996,6.419518,-4.285714,,922.3550207961973,,9360.578708410263,-0.71428573,,226.78937,254,4.748373e-11,14.356425,0.14999999,-4.461643,225,3104647,3366,3366,-0.020045107,-1.1709363,-14.356425,0.83004534,,20771.371,40.926678
-4.0824986,0.14999999,-7.2954874,156.16803,6.171064,-3.7731109,6.419518,-8.571428,,922.3777843777843,,9364.829681396484,1.0,,612.9357,254,4.7455526e-11,14.356425,0.14999999,-3.977669,225,3105646,3367,3367,-1.600793,-1.171064,-14.356425,1.1896014,,20777.973,40.887505
-4.0827956,0.14999999,-7.164391,156.16803,6.1721506,-3.7730386,6.419518,-7.142857,2.178863e-33,922.4005344418052,,9369.101778030396,-0.42857143,,232.4306,254,4.7427354e-11,14.356425,0.14999999,-3.6673532,225,3106645,3368,3368,-4.8316064,-1.1721509,-14.356425,1.3030748,,20787.805,40.878994
-4.0830927,0.14999999,-0.90573215,156.16803,6.1718154,-3.7728207,6.419518,,,922.4232710002968,,9373.303494930267,-1.0,0.00058755436,456.08545,254,4.73992e-11,14.356425,0.14999999,-3.318562,225,3107644,3369,3369,-0.04225961,-1.1718154,-14.356425,1.0166975,,20792.846,40.87669
-4.0833893,0.14999999,-2.3812227,156.16803,6.1719003,-3.772803,6.419518,-2.857143,,922.4459940652819,,9377.440529823303,0.5714286,,228.99422,254,4.7371072e-11,14.356425,0.14999999,-3.6840827,225,3108643,3370,3370,-1.4571524,-1.1719002,-14.356425,0.8576237,,20799.303,40.87602
-4.083686,0.14999999,3.3508809,156.16803,6.1718225,-3.772791,6.419518,2.857143,,922.468703648769,,9381.536168813705,0.5714286,,232.53992,254,4.734297e-11,14.356425,0.14999999,-3.5699139,225,3109642,3371,3371,-0.9112746,-1.1718228,-14.356425,0.8994207,,20805.215,40.83138
-4.0839825,0.14999999,8.455573,156.16803,6.171635,-3.772836,6.419518,10.0,,922.491399762752,,9385.661834001541,-1.0,,369.60983,254,4.7314895e-11,14.356425,0.14999999,-3.8122325,225,3110641,3372,3372,-0.5385271,-1.171635,-14.356425,0.69691795,,20810.754,40.8069
-4.084279,0.14999999,-0.53247654,156.16803,6.170089,-3.7739599,6.419518,,,922.2935072635636,,9389.782301902771,-0.5714286,20.443674,268.78983,254,4.7286845e-11,14.356425,0.14999999,-7.230456,225,3110896,3373,3373,4.0446744,-1.1700885,-14.356425,1.1630292,,20811.709,40.77922
-4.0785327,0.14999999,-7.147174,156.16803,6.1699367,-3.7738607,6.419518,-7.142857,,922.3162418494369,,9394.08205986023,0.42857143,,233.19249,254,4.725882e-11,14.356425,0.14999999,-3.569617,225,3111895,3374,3374,-0.6571453,-1.1699365,-14.356425,1.0139813,,20817.365,40.76045
-4.078829,0.14999999,9.493519,156.16803,6.1698494,-3.7739215,6.419518,8.571428,,922.3389629629629,,9398.503788471222,0.42857143,,283.47348,254,4.1533717e-11,14.356425,0.14999999,-3.9749827,225,3112894,3375,3375,-0.8765595,-1.1698495,-14.356425,1.1610057,,20823.242,40.86795
-4.0791254,0.14999999,6.0458884,156.16803,6.170075,-3.7742772,6.419518,4.6666665,,922.3616706161138,,9402.818011760712,1.0,,1022.13306,254,4.1509112e-11,14.356425,0.14999999,-5.1117735,256,3113893,3376,3376,-1.9306421,-1.1700749,-14.356425,0.8743033,,20830.172,78.880325
-4.0794215,0.14999999,3.5971127,156.16803,6.1733294,-3.7757435,6.419518,4.6666665,,922.3843648208469,,10308.489353895187,-1.0,,376.9231,254,4.148454e-11,14.356425,0.14999999,-8.541496,256,3114892,3377,3377,-12.160295,-1.1733292,-14.356425,0.65397054,,20847.332,76.300766
-4.0797176,0.14999999,4.3359127,156.16803,6.1734276,-3.7758188,6.419518,4.6666665,6.308538e-05,922.407045589106,,10312.985630750656,-0.06666667,,346.83737,254,4.1459985e-11,14.356425,0.14999999,-3.6685152,256,3115891,3378,3378,-1.5058002,-1.1734277,-14.356425,0.7284599,,20853.84,75.90988
-4.0800133,0.14999999,-4.64095,156.16803,6.1730795,-3.7758446,6.419518,-4.6666665,,922.3619414027819,,10317.379981279373,0.06666667,,384.97998,254,4.1435445e-11,14.356425,0.14999999,-3.5749443,256,3116661,3379,3379,0.0031078993,-1.1730796,-14.356425,0.8369096,,20858.836,75.794914
-4.0803094,0.14999999,4.36114,156.16803,6.1727467,-3.7760382,6.419518,4.6666665,,922.3846153846154,,10321.723559379578,-0.46666667,,473.9909,254,4.1410934e-11,14.356425,0.14999999,-4.2417073,256,3117660,3380,3380,-0.04722972,-1.1727464,-14.356425,0.85870135,,20863.883,75.61157
-4.080605,0.14999999,-4.9494414,156.16803,6.172517,-3.77623,6.419518,-4.6666665,,922.4072759538598,,10326.04393196106,-0.46666667,,446.31186,254,4.1386443e-11,14.356425,0.14999999,-4.264534,256,3118659,3381,3381,-0.3955939,-1.1725167,-14.356425,0.9959661,,20869.28,75.495384
-4.0809007,0.14999999,-3.9842677,156.16803,6.1723537,-3.776173,6.419518,-4.6666665,1.6983726e-08,922.4299231224128,,10330.413123846054,0.46666667,,543.9569,254,4.136197e-11,14.356425,0.14999999,-3.539885,256,3119658,3382,3382,-0.6214796,-1.1723536,-14.356425,0.80316377,,20874.9,75.43826
-4.0811963,0.14999999,-5.710706,156.16803,6.172284,-3.776221,6.419518,-4.6666665,5.7899703e-21,922.4525569021579,,10334.815680027008,-1.0,,546.96313,254,4.1337517e-11,14.356425,0.14999999,-3.7216504,256,3120657,3383,3383,-0.9369616,-1.172284,-14.356425,1.1161081,,20880.836,75.363434
-4.081492,0.14999999,5.416563,156.16803,6.1725397,-3.7764025,6.419518,4.6666665,,922.4751773049645,,10339.229434251785,0.6,,531.8439,254,4.1313092e-11,14.356425,0.14999999,-4.459616,256,3121656,3384,3384,-2.0378158,-1.17254,-14.356425,0.88774306,,20887.875,74.65154
-4.0817876,0.14999999,5.0437675,156.16803,6.1729774,-3.776562,6.419518,4.6666665,10.053213,922.4977843426883,,10343.489366054535,0.33333334,,437.80005,254,4.1288684e-11,14.356425,0.14999999,-4.175977,256,3122655,3385,3385,-2.6534328,-1.1729773,-14.356425,0.864775,,20895.527,74.056076
-4.0820827,0.14999999,-3.5829391,156.16803,6.1727443,-3.7767222,6.419518,-4.6666665,,922.5203780271708,,10347.721252918243,0.8666667,,518.1613,254,4.12643e-11,14.356425,0.14999999,-4.161492,256,3123654,3386,3386,-0.38417208,-1.1727444,-14.356425,0.69287205,,20900.912,73.20297
-4.0823784,0.14999999,-7.953531,156.16803,6.1739693,-3.777108,6.419518,-7.3333335,,922.5429583702391,,10352.119097471237,-0.6,,300.48752,254,4.123994e-11,14.356425,0.14999999,-4.748223,256,3124653,3387,3387,-5.3222923,-1.1739695,-14.356425,1.0023334,,20911.234,72.2388
-4.0826735,0.14999999,3.9923122,156.16803,6.1737633,-3.7771926,6.419518,4.6666665,,922.5655253837072,,10356.614737033844,-0.73333335,,418.53253,254,4.1215597e-11,14.356425,0.14999999,-4.050013,256,3125652,3388,3388,-0.47436327,-1.173763,-14.356425,1.0272946,,20916.709,72.20315
-4.0829687,0.14999999,8.380537,156.16803,6.1737127,-3.7773,6.419518,7.3333335,,922.5482443198583,,10360.841701745987,0.8666667,,293.58118,254,4.1191276e-11,14.356425,0.14999999,-4.1341057,256,3126516,3389,3389,-1.0042907,-1.173713,-14.356425,0.9400449,,20922.713,72.17079
-4.0832634,0.14999999,-6.603791,156.16803,6.1743803,-3.7774196,6.419518,-7.3333335,,922.570796460177,,10365.148317098618,0.8666667,,380.69534,254,4.116698e-11,14.356425,0.14999999,-4.102725,256,3127515,3390,3390,-3.4366968,-1.1743805,-14.356425,0.89462125,,20931.15,72.135254
-4.0835586,0.14999999,-5.6946588,156.16803,6.174812,-3.777539,6.419518,-4.6666665,,922.5933352993218,,10369.299592256546,-0.73333335,,492.00842,254,4.11427e-11,14.356425,0.14999999,-4.0516095,256,3128514,3391,3391,-2.6365182,-1.1748117,-14.356425,0.95440865,,20938.787,72.09384
-4.0838532,0.14999999,-6.7953687,156.16803,6.174853,-3.7775967,6.419518,-7.3333335,,922.6158608490566,,10373.676431179047,0.6,,386.9612,254,4.111845e-11,14.356425,0.14999999,-3.8961403,256,3129513,3392,3392,-1.3139828,-1.1748527,-14.356425,0.9675282,,20945.102,71.10391
-4.084148,0.14999999,-7.2003326,156.16803,6.174998,-3.7776828,6.419518,-7.3333335,1.5538694,922.6383731211317,,10378.038775920868,0.2,,298.00156,254,4.1094215e-11,14.356425,0.14999999,-4.0126615,256,3130512,3393,3393,-1.6674767,-1.1749979,-14.356425,0.9056999,,20951.768,70.73817
-4.0844426,0.14999999,-7.5956836,156.16803,6.1746736,-3.7777536,6.419518,-7.3333335,18.574127,922.6608721272835,,10382.353081703186,-0.2,,338.66656,254,4.107e-11,14.356425,0.14999999,-3.9044197,256,3131511,3394,3394,-0.07410296,-1.1746737,-14.356425,1.4452553,,20956.842,70.66204
-4.0847373,0.14999999,8.441464,156.16803,6.1743445,-3.7776868,6.419518,7.3333335,,922.6833578792342,,10386.737926959991,0.6,,336.72797,254,4.104581e-11,14.356425,0.14999999,-3.9606903,256,3132510,3395,3395,-0.057407547,-1.1743445,-14.356425,1.2956232,,20961.9,70.198944
-4.085032,0.14999999,-8.249154,156.16803,6.174623,-3.7776551,6.419518,-7.3333335,,922.7058303886926,,10391.124421596527,-0.8666667,,301.87872,254,4.1021644e-11,14.356425,0.14999999,-3.9292114,256,3133509,3396,3396,-2.1197507,-1.1746229,-14.356425,0.88766336,,20969.02,70.08541
-4.085326,0.14999999,6.5167627,156.16803,6.1748495,-3.7777116,6.419518,7.3333335,,922.7282896673536,,10395.524097442627,-0.6,,327.38776,254,4.0997494e-11,14.356425,0.14999999,-3.8342083,256,3134508,3397,3397,-1.9438074,-1.1748493,-14.356425,1.3523852,,20975.963,69.498184
-4.085621,0.14999999,-1.8699923,156.16803,6.1738343,-3.7775168,6.419518,-0.6666667,,922.5556209535021,,10399.434011220932,-1.0,2.9918695e-06,818.19086,254,4.0973367e-11,14.356425,0.14999999,-3.4338791,256,3134844,3398,3398,2.2737293,-1.1738344,-14.356425,1.2599635,,20978.69,69.08102
-4.085915,0.14999999,8.159345,156.16803,6.174254,-3.7779207,6.419518,7.3333335,,922.5781112091792,,10403.719193220139,0.33333334,,301.83798,254,4.094926e-11,14.356425,0.14999999,-5.3277097,256,3135843,3399,3399,-2.5994475,-1.174254,-14.356425,1.0457032,,20986.29,68.99577
-4.0862093,0.14999999,-5.0148444,156.16803,6.1744237,-3.777981,6.419518,-4.6666665,,922.6005882352941,,10408.066612005234,-0.2,,385.5287,254,4.092518e-11,14.356425,0.14999999,-4.0079927,256,3136842,3400,3400,-1.7517085,-1.1744237,-14.356425,0.7578122,,20993.041,68.88119
-4.086503,0.14999999,4.680921,156.16803,6.174172,-3.7781246,6.419518,4.6666665,,922.6230520435166,,10412.432150125504,0.2,,351.8339,254,4.0901112e-11,14.356425,0.14999999,-4.003117,256,3137841,3401,3401,-0.3184473,-1.174172,-14.356425,0.76622856,,20998.36,68.47921
-4.086797,0.14999999,6.216073,156.16803,6.173842,-3.778183,6.419518,7.3333335,,922.6455026455027,,10416.864552497864,-1.0,,516.1877,254,4.087707e-11,14.356425,0.14999999,-3.7266188,256,3138840,3402,3402,-0.05165208,-1.1738421,-14.356425,1.4379867,,21003.41,68.30345
-4.087091,0.14999999,4.396526,156.16803,6.1739798,-3.7779624,6.419518,4.6666665,,922.6679400528946,,10421.224919557571,-0.2,,319.50754,254,4.085305e-11,14.356425,0.14999999,-3.4040174,256,3139839,3403,3403,-1.6414706,-1.1739795,-14.356425,0.81933594,,21010.053,67.70361
