Regret,IWMean,ReturnMean,ReturnStepMax,DenMISEMeanLog,ReturnLastEpisode,DenMISELogFirst,DenMISELogLast,IWMin,ReturnAbsMax,TimeElapsed,Bound,IWLastEpisode,Regret/t,Iteration,TimestepsSoFar,ReturnMin,LQGmu1_higher,IWFirstEpisode,Delta,IWMax,LQGmu1_actor,LQGsigma_higher,ReturnMax
6769.0938,0.9237087,12.374688,19.217045,0.7418707,17.395723,-4.7945466,-0.25986037,,17.428463,4402.312673091888,68.914055,,5.0253115,1347,26940,,0.63265306,,6.7011025e-10,258.31067,0.6275671,0.003865921,17.428463
6780.9766,0.71278584,12.369601,19.217045,0.7401164,5.5188723,-4.7952886,-1.4911703,,17.428463,4406.388907432556,69.01905,137.40007,5.0303984,1348,26960,,0.63265306,,6.691164e-10,153.06874,0.6264318,0.011743626,17.428463
6792.8457,1.4062085,12.364532,19.217045,0.73814386,5.531834,-4.79603,-1.6097274,,17.428463,4409.490725517273,68.86347,,5.035467,1349,26980,,-0.5102041,,6.681248e-10,129.13008,-0.51120746,0.003865921,17.428463
6792.8457,0.91754085,12.368262,19.217045,0.7381192,17.399351,-4.796771,0.35300177,,17.428463,4413.5448479652405,68.78522,,5.0317373,1350,27000,,0.3877551,,6.671353e-10,237.58801,0.38798058,0.001272634,17.428463
6802.5117,0.8315785,12.364833,19.217045,0.7387991,7.7341394,-4.7975116,1.7854589,,17.428463,4417.528742551804,68.774826,,5.0351667,1351,27020,,-0.79591835,,6.661481e-10,180.9569,-0.7957976,0.00041894216,17.428463
6802.547,0.7468101,12.368529,19.217045,0.7399984,17.363552,-4.7982516,2.5606985,,17.428463,4421.56001496315,68.760994,,5.0314703,1352,27040,,0.020408163,,6.65163e-10,220.37158,0.049930256,0.011743626,17.428463
6810.8555,0.78725636,12.366108,19.217045,0.7376118,9.090513,-4.798991,-2.2057636,,17.428463,4425.792440414429,68.73625,,5.0338917,1353,27060,,-1.0,,6.641801e-10,167.68887,-0.9988468,0.001272634,17.428463
6811.0527,1.1491461,12.36968,19.217045,0.7370458,17.203142,-4.79973,0.21079646,,17.428463,4429.872801065445,68.70143,,5.030319,1354,27080,,-0.9183673,,6.6319944e-10,184.9495,-0.9183265,4.539993e-05,17.428463
6811.1777,1.4233681,12.373301,19.217045,0.7392986,17.276901,-4.800468,3.7022574,,17.428463,4434.003707885742,68.675156,,5.026699,1355,27100,,0.71428573,,6.6222083e-10,247.39786,0.71415406,0.00013791275,17.428463
6824.115,1.2353173,12.367467,19.217045,0.7405946,4.461134,-4.8012056,2.1681068,,17.428463,4438.075883388519,68.67173,,5.0325327,1356,27120,,-0.46938777,,6.612445e-10,143.58649,-0.46926016,0.00013791275,17.428463
6824.1387,0.89656913,12.371157,19.217045,0.74215716,17.375134,-4.801943,2.6719186,,17.428463,4442.169896841049,68.65231,0.40005234,5.028843,1357,27140,,-0.5102041,,6.6027045e-10,87.106674,-0.48009712,0.035673995,17.428463
6824.1875,1.2779307,12.374825,19.217045,0.74008554,17.352446,-4.8026795,-1.9540011,,17.428463,4446.311258792877,68.630226,,5.025175,1358,27160,,0.5510204,,6.592984e-10,229.66159,0.5553288,0.003865921,17.428463
6835.291,0.8275042,12.370352,19.217045,0.7387856,6.296869,-4.803416,-1.2369492,,17.428463,4450.541334629059,68.60957,,5.029648,1359,27180,,0.14285715,,6.5832845e-10,217.07674,0.14304803,0.00041894216,17.428463
6843.7734,0.84458727,12.367814,19.217045,0.7395082,8.918347,-4.8041515,1.9328917,,17.428463,4454.573366165161,68.563644,,5.0321856,1360,27200,,0.67346936,1.0955163e-28,6.5736067e-10,124.17318,0.70083153,0.035673995,17.428463
6856.541,0.8304568,12.36213,19.217045,0.73709613,4.6327677,-4.8048863,-2.3702211,,17.428463,4458.601632356644,68.52489,,5.0378695,1361,27220,,-0.3877551,,6.5639505e-10,223.23874,-0.38778228,4.539993e-05,17.428463
6856.6387,1.1892267,12.365756,19.217045,0.73907626,17.299974,-4.8056207,3.6503391,,17.428463,4462.740208864212,68.51153,,5.0342436,1362,27240,,-1.0,,6.554315e-10,145.05988,-1.0050176,0.003865921,17.428463
6856.84,0.79495466,12.369303,19.217045,0.7379155,17.198227,-4.806355,-0.987305,,17.428463,4466.8177082538605,68.49966,,5.030697,1363,27260,,-0.75510204,,6.544701e-10,187.84303,-0.7550744,0.00013791275,17.428463
6856.881,0.92413384,12.372961,19.217045,0.739922,17.360493,-4.8070884,3.7145834,,17.428463,4470.641510248184,68.47402,,5.0270386,1364,27280,,0.5102041,,6.535108e-10,290.89398,0.5102226,4.539993e-05,17.428463
6867.547,1.2402248,12.36883,19.217045,0.74183774,6.734465,-4.8078213,3.5026062,,17.428463,4474.104492425919,68.44823,,5.03117,1365,27300,,0.14285715,,6.525536e-10,197.47813,0.12911257,0.011743626,17.428463
6875.994,0.8263162,12.366329,19.217045,0.73981583,8.952878,-4.808553,-2.2060072,,17.428463,4478.416359901428,68.43187,,5.0336704,1366,27320,,-0.63265306,,6.5159855e-10,185.32211,-0.632595,0.00013791275,17.428463
6875.9863,1.1395469,12.370016,19.217045,0.74147826,17.407082,-4.809285,3.2242274,,17.428463,4482.644699811935,68.42752,,5.0299835,1367,27340,,-0.14285715,,6.506456e-10,158.37653,-0.14083025,0.001272634,17.428463
6877.285,1.0380671,12.372745,19.217045,0.74093574,16.101664,-4.8100166,-0.096571445,,17.428463,4486.427091360092,68.431114,5.9883003,5.027255,1368,27360,,-0.18367347,,6.496947e-10,86.4777,-0.22669707,0.035673995,17.428463
6877.7207,0.84283507,12.376099,19.217045,0.74012995,16.963968,-4.810747,-0.38453734,,17.428463,4489.869936466217,68.42264,,5.023901,1369,27380,,-0.5102041,,6.487459e-10,176.83467,-0.51034224,0.00013791275,17.428463
6877.7266,1.1039561,12.379762,19.217045,0.7411868,17.393782,-4.811477,2.3785732,,17.428463,4493.780699253082,68.412636,,5.020238,1370,27400,,0.3469388,,6.477992e-10,222.88145,0.34675974,0.00041894216,17.428463
6887.117,1.0180801,12.3765745,19.217045,0.7421466,8.009889,-4.812207,2.0064273,,17.428463,4497.6373455524445,68.41262,,5.023425,1371,27420,,0.5510204,,6.4685446e-10,303.12744,0.5509482,4.539993e-05,17.428463
6898.174,0.8223974,12.372175,19.217045,0.7435846,6.340991,-4.8129363,2.7817075,,17.428463,4502.175116062164,68.41267,5.356752e-08,5.0278244,1372,27440,,0.75510204,6.2910316e-18,6.459119e-10,127.12005,0.68587214,0.035673995,17.428463
6910.754,1.0229144,12.366675,19.217045,0.7412169,4.8216367,-4.813665,-2.310833,,17.428463,4506.984164714813,68.37831,,5.0333242,1373,27460,,0.10204082,,6.4497135e-10,214.9647,0.10172404,0.001272634,17.428463
6919.1426,0.92590946,12.364234,19.217045,0.7416448,9.01044,-4.814393,1.347465,,17.428463,4511.660839080811,68.37052,,5.0357656,1374,27480,,0.9183673,0.0030735335,6.440329e-10,116.33162,0.9184374,0.035673995,17.428463
6935.119,0.6542355,12.3562765,19.217045,0.74298143,1.4246297,-4.8151183,2.67056,,17.428463,4515.7948961257935,68.36457,,5.043723,1375,27500,,-0.8367347,,6.430964e-10,176.32938,-0.8371279,0.001272634,17.428463
6935.1934,1.2775565,12.359889,19.217045,0.7431411,17.32559,-4.815845,1.3278348,,17.428463,4519.142836809158,68.320656,,5.0401106,1376,27520,,-0.9183673,,6.4216205e-10,140.78302,-0.9116488,0.003865921,17.428463
6935.3125,1.1018753,12.3634615,19.217045,0.74182695,17.279572,-4.8165717,-1.2995067,,17.428463,4523.167821884155,68.61009,105.78027,5.036538,1377,27540,,-0.9183673,,6.412297e-10,148.21606,-0.9049077,0.011743626,17.428463
6935.4316,1.0381192,12.36703,19.217045,0.739925,17.282194,-4.8172975,-1.9494877,,17.428463,4527.640544176102,68.55375,58.548233,5.0329695,1378,27560,,-0.877551,,6.4029937e-10,82.65393,-0.9500889,0.035673995,17.428463
6935.58,1.1958003,12.370572,19.217045,0.7381474,17.251106,-4.818023,-1.7353119,,17.428463,4530.988972187042,69.492935,142.7274,5.0294275,1379,27580,,-0.9591837,,6.3937106e-10,144.19157,-0.9780641,0.011743626,17.428463
6935.758,0.86305517,12.374088,19.217045,0.73624283,17.22305,-4.818748,-2.0448086,,17.428463,4534.923533439636,68.29193,,5.0259113,1380,27600,,0.8367347,1.9161854e-09,6.3844474e-10,124.43884,0.8295769,0.035673995,17.428463
6950.3184,0.94224733,12.367185,19.217045,0.7342381,2.8388505,-4.8194723,-1.8787471,,17.428463,4538.697459220886,68.28253,,5.032815,1381,27620,,0.30612245,,6.375205e-10,228.2812,0.31332985,0.003865921,17.428463
6959.506,0.98260444,12.364178,19.217045,0.7323474,8.210798,-4.820196,-1.7838031,,17.428463,4542.607106924057,68.27739,,5.035822,1382,27640,,-0.46938777,,6.3659816e-10,160.97395,-0.46279556,0.011743626,17.428463
6959.5664,0.70636606,12.367775,19.217045,0.7307412,17.340815,-4.8209195,-1.4334799,,17.428463,4546.848965883255,68.252144,,5.0322247,1383,27660,,0.42857143,,6.3567795e-10,237.35068,0.42247924,0.011743626,17.428463
6969.4863,1.0563898,12.3642435,19.217045,0.7288338,7.479575,-4.8216424,-1.5863813,,17.428463,4551.170413732529,68.24709,,5.035756,1384,27680,,-0.020408163,,6.347597e-10,185.3931,-0.011394208,0.011743626,17.428463
6975.496,1.0001794,12.363541,19.217045,0.7269944,11.390141,-4.8223643,-1.8395672,,17.428463,4555.358978033066,68.23613,,5.036459,1385,27700,,0.3877551,,6.338433e-10,233.80843,0.38973504,0.003865921,17.428463
6985.176,1.139608,12.360191,19.217045,0.7261298,7.7217164,-4.8230863,-0.42007297,,17.428463,4559.4913420677185,68.21785,,5.0398083,1386,27720,,-0.42857143,,6.3292904e-10,152.8242,-0.42816585,0.00041894216,17.428463
6985.244,0.7258694,12.363774,19.217045,0.72673476,17.329384,-4.8238077,1.4637296,,17.428463,4563.740035772324,68.215034,,5.0362253,1387,27740,,0.46938777,,6.320167e-10,235.3929,0.46103573,0.011743626,17.428463
6995.4766,0.91883624,12.360031,19.217045,0.7245772,7.169423,-4.824528,-1.9634994,,17.428463,4567.9400515556335,68.21073,,5.0399685,1388,27760,,-0.46938777,,6.3110633e-10,83.93536,-0.47372863,0.035673995,17.428463
6995.492,1.1592648,12.363648,19.217045,0.72322714,17.384932,-4.8252482,-1.0561721,,17.428463,4572.1235592365265,68.18756,,5.036351,1389,27780,,-0.71428573,,6.30198e-10,183.17842,-0.71433836,4.539993e-05,17.428463
6995.504,1.1686625,12.367264,19.217045,0.72533137,17.388647,-4.8259683,3.544345,,17.428463,4576.333165645599,68.18623,,5.032736,1390,27800,,-0.18367347,,6.2929156e-10,189.18211,-0.18366572,4.539993e-05,17.428463
6996.2656,0.771843,12.370334,19.217045,0.7277284,16.638979,-4.8266873,3.9540322,,17.428463,4580.454976081848,68.172646,3.362001e-14,5.029666,1391,27820,,-1.0,,6.28387e-10,108.05383,-1.0488515,0.10836801,17.428463
6996.461,1.0498155,12.373806,19.217045,0.72453153,17.202215,-4.827406,-3.4860961,,17.428463,4584.374244213104,68.156876,,5.0261936,1392,27840,,-0.877551,,6.274845e-10,197.08858,-0.87751603,4.539993e-05,17.428463
6996.5547,1.2195815,12.377347,19.217045,0.72667027,17.306892,-4.828124,3.7102282,,17.428463,4588.422300338745,68.09953,,5.0226526,1393,27860,,-0.3877551,,6.265839e-10,147.26073,-0.38782987,0.00013791275,17.428463
6996.6504,1.1372325,12.380882,19.217045,0.7285302,17.305285,-4.8288417,3.1489851,,17.428463,4592.3676681518555,68.080925,,5.0191174,1394,27880,,-1.0,,6.256853e-10,160.4325,-0.97765905,0.035673995,17.428463
6996.826,1.0282335,12.384354,19.217045,0.726665,17.223991,-4.829559,-1.98177,,17.428463,4596.440420150757,68.06038,1.1844582e-10,5.015646,1395,27900,,-0.71428573,,6.2478855e-10,90.35187,-0.6662175,0.035673995,17.428463
6996.8164,1.0473168,12.387954,19.217045,0.7250999,17.409655,-4.8302755,-1.4688554,,17.428463,4600.332233905792,68.03885,,5.012046,1396,27920,,0.63265306,,6.2389377e-10,311.13556,0.63270295,4.539993e-05,17.428463
7008.754,0.93928754,12.382996,19.217045,0.7267853,5.459942,-4.8309913,3.1222732,,17.428463,4604.670200586319,67.99381,,5.017004,1397,27940,,-0.06122449,,6.230009e-10,178.99338,-0.038393654,0.011743626,17.428463
7012.047,0.8171019,12.384229,19.217045,0.7246031,14.10749,-4.831707,-2.2285106,,17.428463,4608.75642824173,67.91295,,5.015771,1398,27960,,-0.26530612,,6.2211e-10,138.0054,-0.27926496,0.011743626,17.428463
7012.3203,0.9778966,12.387619,19.217045,0.7224533,17.127415,-4.8324223,-2.0791025,,17.428463,4612.7804543972015,67.9037,,5.0123806,1399,27980,,0.5102041,,6.2122085e-10,225.4928,0.5103723,0.00041894216,17.428463
7022.9883,1.178539,12.38358,19.217045,0.72323143,6.733074,-4.8331366,1.8822724,,17.428463,4617.027617931366,67.90073,,5.0164194,1400,28000,,0.10204082,,6.2033373e-10,191.6877,0.09068964,0.011743626,17.428463
7031.3594,0.96950924,12.381186,19.217045,0.72130597,9.029771,-4.833851,-2.1088295,,17.428463,4621.186097860336,67.87434,,5.018814,1401,28020,,0.2244898,,6.194485e-10,221.20593,0.22448725,0.00013791275,17.428463
7040.1113,1.0253236,12.378522,19.217045,0.7233146,8.645828,-4.834564,3.6133523,,17.428463,4625.340669870377,67.86053,,5.0214777,1402,28040,,-0.8367347,,6.1856514e-10,165.32062,-0.83670074,0.00041894216,17.428463
7040.1953,1.0566415,12.382041,19.217045,0.7253112,17.315239,-4.835277,3.5375025,,17.428463,4629.2867522239685,67.857994,,5.0179586,1403,28060,,-0.10204082,,6.176837e-10,83.22374,-0.050031096,0.035673995,17.428463
7043.5566,1.0115316,12.383222,19.217045,0.7234078,14.039602,-4.8359895,-1.9894094,,17.428463,4633.359263896942,67.84521,,5.016778,1404,28080,,-0.5510204,,6.168041e-10,206.80684,-0.5511035,4.539993e-05,17.428463
7043.6016,1.2526438,12.386761,19.217045,0.7250269,17.35602,-4.836702,3.0365577,,17.428463,4637.1447694301605,67.79222,4.3283165e-24,5.013239,1405,28100,,-0.67346936,,6.159264e-10,136.41983,-0.6779671,0.011743626,17.428463
7043.619,0.9366877,12.390314,19.217045,0.72394097,17.38212,-4.8374133,-1.0132558,,17.428463,4641.1754829883575,67.778175,,5.0096855,1406,28120,,-0.30612245,,6.1505057e-10,176.7159,-0.30582082,0.00013791275,17.428463
7043.842,1.0657336,12.393715,19.217045,0.7245121,17.177687,-4.8381243,1.632921,,17.428463,4645.655171871185,67.7704,,5.0062847,1407,28140,,-0.26530612,,6.1417654e-10,161.07178,-0.2653252,0.00013791275,17.428463
7044.252,1.1674509,12.396979,19.217045,0.72680706,16.989534,-4.838835,3.9300857,,17.428463,4649.84619641304,67.75382,,5.0030203,1408,28160,,-0.71428573,,6.133045e-10,147.69412,-0.7142913,0.00013791275,17.428463
7044.2695,0.8845085,12.400518,19.217045,0.72922707,17.383396,-4.839545,4.007075,,17.428463,4653.732570409775,67.713356,,4.999481,1409,28180,,-0.59183675,,6.124342e-10,176.6448,-0.5967167,0.003865921,17.428463
7044.297,0.8858161,12.404045,19.217045,0.72781724,17.373793,-4.8402543,-1.1172088,,17.428463,4657.805763244629,67.71529,,4.9959545,1410,28200,,0.46938777,,6.1156585e-10,303.5582,0.4693998,4.539993e-05,17.428463
7054.5957,1.035566,12.400287,19.217045,0.7296675,7.0985684,-4.840963,3.5251534,,17.428463,4661.769587755203,67.68773,,4.999713,1411,28220,,-0.3469388,,6.1069927e-10,197.58391,-0.34698212,4.539993e-05,17.428463
7054.717,1.0964925,12.403741,19.217045,0.73167664,17.27733,-4.8416715,3.5912385,,17.428463,4665.984028339386,67.68067,,4.9962587,1412,28240,,-0.42857143,,6.098347e-10,155.64627,-0.42852643,0.001272634,17.428463
7054.828,1.2074431,12.407198,19.217045,0.73370874,17.290308,-4.8423796,3.5441194,,17.428463,4669.839047431946,68.77011,155.34984,4.9928017,1413,28260,,-0.42857143,,6.089718e-10,185.95078,-0.42856503,4.539993e-05,17.428463
7054.9043,1.0108895,12.410676,19.217045,0.73609954,17.325798,-4.8430867,3.9709191,,17.428463,4674.003603219986,67.61806,,4.9893236,1414,28280,,-0.9591837,,6.0811084e-10,167.31683,-0.9590433,0.00013791275,17.428463
7055.0605,0.96797097,12.414091,19.217045,0.7372873,17.243792,-4.843794,2.4475267,,17.428463,4677.718413114548,67.58943,,4.9859085,1415,28300,,0.59183675,,6.072516e-10,213.38065,0.59136146,0.001272634,17.428463
7066.541,0.80663633,12.409505,19.217045,0.7373852,5.9206796,-4.8445005,0.95377785,,17.428463,4682.083158731461,67.57028,,4.9904947,1416,28320,,-0.020408163,,6.063942e-10,208.93245,-0.020546475,0.00041894216,17.428463
7072.299,1.0548825,12.408962,19.217045,0.73826796,11.63763,-4.8452063,2.2108138,,17.428463,4686.582870721817,67.56341,,4.9910374,1417,28340,,-0.75510204,,6.0553856e-10,192.34923,-0.75506186,4.539993e-05,17.428463
7072.3477,1.1677012,12.412448,19.217045,0.74032056,17.353012,-4.845912,3.6546977,,17.428463,4691.308604001999,67.53721,,4.9875517,1418,28360,,0.42857143,,6.0468486e-10,230.92609,0.42797005,0.00041894216,17.428463
7082.3105,1.0334657,12.408942,19.217045,0.7404115,7.43706,-4.8466167,0.7701642,,17.428463,4695.5141859054565,67.533775,,4.9910574,1419,28380,,-0.59183675,,6.038329e-10,155.97221,-0.6000876,0.011743626,17.428463
7082.326,0.9704679,12.412446,19.217045,0.7387754,17.384533,-4.847321,-1.5846357,,17.428463,4699.514268398285,67.50195,,4.9875536,1420,28400,,-0.5102041,,6.0298266e-10,168.29663,-0.5093894,0.001272634,17.428463
7082.33,0.949834,12.415954,19.217045,0.7386486,17.396349,-4.8480253,0.6190585,,17.428463,4702.840429544449,67.49548,4.1138398e-10,4.984046,1421,28420,,-0.26530612,,6.021343e-10,87.512924,-0.2073696,0.035673995,17.428463
7082.955,0.97972757,12.419018,19.217045,0.73659045,16.774548,-4.8487287,-2.124935,,17.428463,4707.2442235946655,67.47264,,4.980982,1422,28440,,0.63265306,,6.0128774e-10,207.97554,0.6325595,0.00013791275,17.428463
7094.8926,1.1368253,12.41413,19.217045,0.7377964,5.4615946,-4.8494315,2.5209682,,17.428463,4711.421286821365,67.4254,,4.9858694,1423,28460,,-0.63265306,,6.004429e-10,76.12262,-0.55687606,0.035673995,17.428463
7094.912,0.8714723,12.417618,19.217045,0.7363755,17.379826,-4.8501344,-1.406219,,17.428463,4715.7111921310425,67.75964,133.71223,4.982382,1424,28480,,-0.5510204,,5.9959987e-10,181.2111,-0.55552626,0.003865921,17.428463
7094.918,1.0223382,12.42111,19.217045,0.7349895,17.397326,-4.8508363,-1.072936,,17.428463,4719.705333948135,67.41695,,4.9788895,1425,28500,,-0.3877551,,5.9875865e-10,158.62178,-0.38517717,0.011743626,17.428463
7095.0215,0.93043363,12.424529,19.217045,0.7340555,17.296146,-4.8515377,-0.58049923,,17.428463,4723.834052801132,67.38495,,4.9754705,1426,28520,,-0.2244898,,5.9791916e-10,218.1347,-0.22445883,4.539993e-05,17.428463
7095.455,0.990843,12.4277115,19.217045,0.73602426,16.964495,-4.8522387,3.667845,,17.428463,4727.9850862026215,67.37434,,4.972288,1427,28540,,0.67346936,,5.9708144e-10,220.23419,0.6734322,0.00013791275,17.428463
7107.879,0.9476118,12.422493,19.217045,0.73769194,4.9755936,-4.852939,3.1780753,,17.428463,4731.703798055649,67.33873,,4.9775066,1428,28560,,-0.46938777,,5.9624544e-10,167.27272,-0.47319818,0.003865921,17.428463
7107.9043,1.4641819,12.425959,19.217045,0.73650503,17.377863,-4.853639,-0.8742588,,17.428463,4735.626397848129,67.337166,,4.974041,1429,28580,,0.79591835,,5.954113e-10,261.087,0.7960515,0.00013791275,17.428463
7121.9688,1.1741812,12.419602,19.217045,0.73772734,3.3350527,-4.8543386,2.1061554,,17.428463,4739.876005649567,67.305214,,4.980397,1430,28600,,0.30612245,,5.9457883e-10,205.62254,0.31772348,0.011743626,17.428463
7131.1836,1.0433581,12.416643,19.217045,0.7357922,8.1855545,-4.8550377,-2.1537585,,17.428463,4744.101241827011,67.29338,,4.9833565,1431,28620,,-0.79591835,,5.937481e-10,161.18579,-0.7958401,0.00013791275,17.428463
7131.2324,0.6097277,12.420088,19.217045,0.7374339,17.350946,-4.8557363,3.081382,,17.428463,4747.569118022919,67.226944,0.045889318,4.979912,1432,28640,,-1.0,2.2514774e-07,5.9291916e-10,36.51766,-0.9708346,0.32919297,17.428463
7131.4023,0.96591425,12.423445,19.217045,0.7353812,17.22991,-4.8564343,-1.8124099,,17.428463,4751.480676651001,67.189255,,4.976555,1433,28660,,0.26530612,,5.9209193e-10,215.84795,0.26527637,0.00013791275,17.428463
7140.338,1.204629,12.420685,19.217045,0.7372204,8.463944,-4.857132,3.4507148,,17.428463,4755.811335802078,67.17666,,4.979315,1434,28680,,0.75510204,,5.912664e-10,260.7293,0.75516695,0.00013791275,17.428463
7153.824,0.74431825,12.414757,19.217045,0.7387654,3.9124777,-4.857829,2.8205373,,17.428463,4760.649756669998,67.17772,,4.985243,1435,28700,,0.06122449,,5.9044264e-10,241.15027,0.058290042,0.003865921,17.428463
7162.1504,0.9229432,12.412431,19.217045,0.73741275,9.073718,-4.8585258,-0.91924715,,17.428463,4764.832412481308,67.158585,,4.987569,1436,28720,,-0.3469388,,5.896206e-10,156.09608,-0.34697965,0.001272634,17.428463
7162.3184,0.9051559,12.415783,19.217045,0.73934036,17.233015,-4.859222,3.614056,,17.428463,4769.022217512131,67.143196,74.59007,4.9842167,1437,28740,,-0.3469388,,5.8880023e-10,175.64722,-0.34693992,0.00013791275,17.428463
7162.4844,0.9388511,12.419134,19.217045,0.7414809,17.232645,-4.8599176,3.9447198,,17.428463,4773.032629728317,67.13222,,4.9808655,1438,28760,,0.10204082,,5.8798155e-10,214.92218,0.10199212,0.00013791275,17.428463
7170.877,1.1472033,12.416763,19.217045,0.743139,9.009943,-4.860613,3.228015,,17.428463,4776.862255096436,67.114365,,4.9832363,1439,28780,,-0.06122449,,5.8716465e-10,171.15067,-0.06125753,0.00041894216,17.428463
7173.711,1.2690716,12.418257,19.217045,0.7451399,14.5664625,-4.8613076,3.519434,,17.428463,4780.546923875809,67.1051,,4.981743,1440,28800,,-0.9591837,,5.8634947e-10,131.42052,-0.95963144,0.011743626,17.428463
7173.879,0.90275663,12.4215975,19.217045,0.7455337,17.231573,-4.862002,1.0821753,,17.428463,4785.127678632736,68.445335,182.27853,4.978402,1441,28820,,-0.9591837,,5.855359e-10,182.27853,-0.9593176,0.00041894216,17.428463
7174.037,1.0679775,12.424939,19.217045,0.7466804,17.239452,-4.862695,2.5245895,,17.428463,4789.218273162842,67.06463,,4.9750605,1442,28840,,-0.67346936,,5.8472405e-10,153.77002,-0.6736092,0.00013791275,17.428463
7174.074,0.9131909,12.428361,19.217045,0.7479111,17.361902,-4.8633885,2.4942582,,17.428463,4793.023095846176,67.02103,0.031227313,4.9716387,1443,28860,,-1.0,5.689841,5.839139e-10,275.063,0.9550669,1.0,17.428463
7190.676,1.0069398,12.420307,19.217045,0.74631524,0.7998181,-4.860146,-1.4379834,,17.428463,4797.200009346008,67.006454,,4.9796925,1444,28880,,-0.2244898,,5.831055e-10,167.86017,-0.22405548,0.001272634,17.428463
7191.0938,1.3413595,12.423465,19.217045,0.74667966,16.983522,-4.8608384,1.3015069,,17.428463,4801.239327907562,67.00121,,4.976535,1445,28900,,-0.14285715,,5.8229865e-10,137.13007,-0.14236018,0.003865921,17.428463
7191.9824,1.1671119,12.426291,19.217045,0.74713117,16.512053,-4.8615303,1.1006074,,17.428463,4805.355213165283,67.00107,,4.973708,1446,28920,,-0.71428573,,5.814935e-10,145.4513,-0.7139569,0.00041894216,17.428463
7192.0176,1.1230525,12.429704,19.217045,0.7478816,17.363848,-4.8622217,1.7032771,,17.428463,4809.550050973892,66.99722,,4.970296,1447,28940,,0.71428573,,5.806901e-10,241.73212,0.7171773,0.001272634,17.428463
7204.996,0.9009216,12.424173,19.217045,0.746677,4.4217362,-4.862912,-1.0658637,,17.428463,4813.68316078186,66.92078,,4.9758263,1448,28960,,-0.8367347,,5.7988836e-10,209.18076,-0.8366613,4.539993e-05,17.428463
7205.0664,1.0555662,12.427559,19.217045,0.74819416,17.329493,-4.8636026,3.0948958,,17.428463,4817.932810544968,66.910126,,4.9724407,1449,28980,,-0.30612245,,5.7908817e-10,160.30112,-0.30622306,0.00041894216,17.428463
7205.3086,1.1649022,12.430821,19.217045,0.7495625,17.157948,-4.8642926,2.7150307,,17.428463,4822.19150519371,66.86274,,4.969178,1450,29000,,0.26530612,,5.782897e-10,116.93649,0.24959454,0.035673995,17.428463
7214.172,0.8262962,12.428138,19.217045,0.7475066,8.5374565,-4.864982,-2.3704555,,17.428463,4826.528555870056,66.82704,,4.971862,1451,29020,,-0.877551,,5.774929e-10,165.07477,-0.8775406,0.00013791275,17.428463
7214.26,0.85659057,12.4315,19.217045,0.7495431,17.309052,-4.865671,3.9082587,,17.428463,4830.681128501892,66.82443,,4.968499,1452,29040,,-0.71428573,,5.7669775e-10,173.07321,-0.7137337,0.001272634,17.428463
7214.2773,1.1464622,12.434908,19.217045,0.74976563,17.382957,-4.866359,1.2426354,,17.428463,4834.596150398254,66.7991,,4.9650917,1453,29060,,-0.75510204,,5.759042e-10,152.94493,-0.75642204,0.001272634,17.428463
7214.3223,1.217047,12.4382925,19.217045,0.74953455,17.354189,-4.8670473,0.30946133,,17.428463,4838.565408945084,66.767044,,4.961707,1454,29080,,0.2244898,,5.7511235e-10,215.1612,0.2245108,0.00041894216,17.428463
7223.078,0.5021921,12.435685,19.217045,0.7515465,8.645732,-4.867735,3.523059,,17.428463,4842.662268877029,66.74547,,4.9643145,1455,29100,,-0.71428573,,5.7432203e-10,220.36192,-0.71439606,0.003865921,17.428463
7223.092,0.9198212,12.439086,19.217045,0.7526109,17.386616,-4.868422,2.8144886,,17.428463,4846.853849411011,66.73811,1.8702485e-05,4.9609137,1456,29120,,-0.5510204,,5.735334e-10,90.14814,-0.550744,0.035673995,17.428463
7223.131,1.013608,12.442463,19.217045,0.75321156,17.358639,-4.8691087,1.7207959,,17.428463,4850.7760617733,67.49001,137.06078,4.9575367,1457,29140,,-0.5510204,,5.727464e-10,165.45761,-0.5516073,0.00041894216,17.428463
7223.168,1.271834,12.445838,19.217045,0.7533768,17.364706,-4.869795,1.0153795,,17.428463,4854.971710681915,66.74085,,4.9541616,1458,29160,,-0.26530612,,5.7196103e-10,167.83095,-0.26529887,4.539993e-05,17.428463
7223.5215,0.9718214,12.448991,19.217045,0.7557841,17.0452,-4.8704805,4.0566635,,17.428463,4859.077969789505,66.73635,,4.951009,1459,29180,,-0.9183673,,5.711772e-10,164.14488,-0.9182556,0.00013791275,17.428463
7223.6504,1.1256135,12.452294,19.217045,0.75705045,17.272892,-4.8711653,2.665486,,17.428463,4862.887788534164,66.72909,,4.9477053,1460,29200,,-0.2244898,,5.7039506e-10,152.9798,-0.22504202,0.00041894216,17.428463
7224.123,0.84663063,12.455358,19.217045,0.7574007,16.927694,-4.87185,1.1819284,,17.428463,4866.6622405052185,66.72134,,4.944642,1461,29220,,-0.3877551,,5.696145e-10,179.85312,-0.38795787,0.00041894216,17.428463
7224.2715,0.7959986,12.458637,19.217045,0.7582734,17.248852,-4.8725343,2.210703,,17.428463,4870.771520614624,66.71496,,4.9413624,1462,29240,,-0.63265306,,5.6883553e-10,186.22522,-0.6329529,0.00041894216,17.428463
