TimeElapsed,ReturnMax,IWLastEpisode,IWMean,ReturnMin,Regret,DenMISEMeanLog,ReturnAbsMax,DenMISELogLast,IWMin,ReturnMean,IWMax,TimestepsSoFar,LQGmu1_actor,LQGmu1_higher,Bound,Regret/t,Iteration,Delta,IWFirstEpisode,LQGsigma_higher,DenMISELogFirst,ReturnStepMax,ReturnLastEpisode
123.55195689201355,17.406942,,,,297.9779,4.52104,17.406942,4.973824,,11.440442,,1000,-0.10207939,-0.10204082,14474.192,5.9595575,50,4.8634166e-07,,4.539993e-05,-6.462081,19.195946,15.182754
126.24193692207336,17.406942,,0.50952065,,299.25677,4.506868,17.406942,4.7883935,,11.532219,25.985552,1020,1.0000011,1.0,11253.416,5.8677807,51,4.6745637e-07,,0.00013791275,-6.4818835,19.195946,16.121109
128.9203498363495,17.406942,,0.34224242,,316.6568,4.5131907,17.406942,5.414191,,11.310446,17.796606,1040,0.9591686,0.9591837,11023.088,6.089554,52,4.496502e-07,,0.00013791275,-6.501302,19.195946,
131.4823877811432,17.406942,,0.4156759,,333.32843,4.5158935,17.406942,5.3526063,,11.110784,22.030823,1060,0.9183695,0.9183673,10806.266,6.289216,53,4.3284237e-07,,0.00013791275,-6.52035,19.195946,0.7283319
134.06561136245728,17.406942,,0.35194933,,349.30267,4.519909,17.406942,5.3757997,,10.931432,19.005264,1080,0.8777268,0.877551,10602.0625,6.468568,54,4.1695958e-07,,0.00013791275,-6.539042,19.195946,1.425766
136.7246527671814,17.406942,,0.32986805,,364.6123,4.4825487,17.406942,3.1543915,,10.770685,18.142742,1100,0.8368653,0.8367347,10410.132,6.6293144,55,4.0193527e-07,,0.00013791275,-6.557391,19.195946,2.090389
139.4157521724701,17.406942,,0.43979058,,379.284,4.4536395,17.406942,3.56959,,10.62707,24.628273,1120,-1.0000095,-1.0,10255.198,6.772929,56,3.8770855e-07,,0.00013791275,-6.5754094,19.195946,2.7282681
141.97064018249512,17.406942,,2.0950398,,379.48676,4.4575896,17.406942,5.305451,,10.742337,119.41727,1140,0.7958379,0.79591835,10248.118,6.6576624,57,3.7422413e-07,,0.00013791275,-6.593109,19.195946,17.197296
144.31904077529907,17.406942,,0.33446997,,393.54852,4.45723,17.406942,4.2982574,,10.614679,19.399258,1160,-0.95904213,-0.9591837,10094.985,6.7853203,58,3.6143112e-07,,0.00013791275,-6.610501,19.195946,3.3381488
146.78765630722046,17.406942,,0.40487993,,393.71216,4.427478,17.406942,3.4048154,,10.7269125,23.887917,1180,0.75535685,0.75510204,10084.7705,6.673087,59,3.4928303e-07,,0.00013791275,-6.6275954,19.195946,17.236385
149.204115152359,17.406942,,0.6202501,,407.20233,4.3789806,17.406942,2.1692922,,10.613295,37.215008,1200,-0.91815716,-0.9183673,9951.337,6.786705,60,3.377373e-07,,0.00013791275,-6.6444025,19.195946,3.909866
151.94642066955566,17.406942,,0.6585786,,407.33978,4.3430834,17.406942,2.6984637,,10.722299,40.173294,1220,0.7143703,0.71428573,9938.019,6.677701,61,3.2675467e-07,,0.00013791275,-6.6609316,19.195946,17.262575
154.80901432037354,17.406942,,0.35210723,,420.28137,4.3321877,17.406942,4.153488,,10.621267,21.830648,1240,-0.877323,-0.877551,9807.6455,6.7787323,62,3.162992e-07,,0.00013791275,-6.677192,19.195946,4.4583216
157.91814064979553,17.406942,,0.3537396,,420.37,4.2915144,17.406942,2.460121,,10.72746,22.285595,1260,0.67357206,0.67346936,9798.27,6.6725397,63,3.0633765e-07,,0.00013791275,-6.6931925,19.195946,17.311352
160.89345693588257,17.406942,,0.36759573,,432.79614,4.2731304,17.406942,3.8041782,,10.63756,23.526127,1280,-0.8368127,-0.8367347,9678.084,6.7624397,64,2.968394e-07,,0.00013791275,-6.708941,19.195946,4.9738784
163.89158868789673,17.406942,,0.33064616,,432.88086,4.262054,17.406942,4.2323785,,10.740294,21.492,1300,0.6327301,0.63265306,9668.99,6.659705,65,2.8777617e-07,,0.00013791275,-6.7244453,19.195946,17.315334
166.98037981987,17.406942,,0.47916603,,444.8213,4.250926,17.406942,4.234335,,10.660284,31.624958,1320,-0.79603213,-0.79591835,9559.15,6.7397156,66,2.791217e-07,,0.00013791275,-6.7397127,19.195946,5.4596286
170.1554069519043,17.406942,,0.44314116,,444.89044,4.2321577,17.406942,3.5944812,,10.759843,29.690458,1340,0.59172827,0.59183675,9549.451,6.6401567,67,2.708519e-07,,0.00013791275,-6.7547507,19.195946,17.330734
172.9861991405487,17.406942,,0.7152932,,456.37372,4.2144666,17.406942,3.6549387,,10.6886215,48.63994,1360,-0.75497395,-0.75510204,9451.116,6.711378,68,2.6294424e-07,,0.00013791275,-6.7695656,19.195946,5.9167285
176.02099990844727,17.406942,,0.5497693,,456.40204,4.1959276,17.406942,3.3884444,,10.785478,37.934082,1380,0.55115545,0.5510204,9438.694,6.614522,69,2.553779e-07,,0.00013791275,-6.7841644,19.195946,17.37171
179.0573947429657,17.406942,,0.89197,,467.46313,4.1751924,17.406942,3.299149,,10.721955,62.437897,1400,-0.7141845,-0.71428573,9350.529,6.6780443,70,2.4813352e-07,,0.00013791275,-6.798553,19.195946,6.3389115
182.1821813583374,17.406942,,0.32927215,,467.50616,4.163838,17.406942,3.7243373,,10.815407,23.378323,1420,0.5104481,0.5102041,9334.29,6.584593,71,2.4119305e-07,,0.00013791275,-6.812738,19.195946,17.357048
185.28571200370789,17.406942,,1.8846899,,478.1737,4.1257305,17.406942,2.1284697,,10.7586975,135.69768,1440,-0.6736167,-0.67346936,9272.422,6.641302,72,2.3453978e-07,,0.00013791275,-6.826724,19.195946,6.7323694
188.4235851764679,17.406942,,0.3355152,,478.177,4.1130853,17.406942,3.1363487,,10.849629,24.492609,1460,0.4692996,0.46938777,9239.593,6.55037,73,2.2815804e-07,,0.00013791275,-6.8405175,19.195946,17.396717
191.678781747818,17.406942,,0.35772946,,488.47766,4.1008286,17.406942,3.9099803,,10.79895,26.471981,1480,-0.63268685,-0.63265306,9158.557,6.6010494,74,2.2203328e-07,,0.00013791275,-6.854123,19.195946,7.099425
194.8361940383911,17.406942,,1.693219,,488.47278,4.101494,17.406942,4.8382154,,10.88703,126.991425,1500,0.42837045,0.42857143,9163.015,6.51297,75,2.1615185e-07,,0.00013791275,-6.867546,19.195946,17.404879
198.0038356781006,17.406942,,0.4781357,,498.43884,4.0814147,17.406942,2.5781198,,10.841595,36.338314,1520,-0.59182554,-0.59183675,9081.215,6.558405,76,2.1050109e-07,,0.00013791275,-6.880791,19.195946,7.433938
201.24774432182312,17.406942,,0.5191435,,498.4453,4.0854936,17.406942,4.998194,,10.926683,39.974052,1540,0.3878353,0.3877551,9075.558,6.473316,77,2.0506903e-07,,0.00013791275,-6.893863,19.195946,17.393353
204.36293148994446,17.406942,,0.3557781,,508.11023,4.077112,17.406942,4.007146,,10.885766,27.750692,1560,-0.5512421,-0.5510204,9007.375,6.5142336,78,1.9984455e-07,,0.00013791275,-6.906767,19.195946,7.7351656
207.40981888771057,17.406942,,0.3472889,,508.13916,4.0460005,17.406942,2.3085985,,10.967858,27.435823,1580,0.3469443,0.3469388,9003.161,6.4321413,79,1.948172e-07,,0.00013791275,-6.9195056,19.195946,17.371122
210.42567205429077,17.406942,,2.0848897,,517.53046,4.048954,17.406942,4.9778967,,10.930869,166.79117,1600,-0.51030636,-0.5102041,8973.306,6.4691305,80,1.899772e-07,,0.00013791275,-6.9320846,19.195946,8.008723
213.66371321678162,17.419123,,0.38406906,,517.51135,4.044745,17.419123,3.5752957,,11.010971,31.109592,1620,0.30610287,0.30612245,8946.223,6.3890285,81,1.8531539e-07,,0.00013791275,-6.944507,19.207602,17.419123
216.7371060848236,17.419123,,0.7402792,,526.65967,4.046861,17.419123,4.887133,,10.977321,60.702892,1640,-0.46917385,-0.46938777,8899.444,6.422679,82,1.8082306e-07,,0.00013791275,-6.956777,19.207602,8.251556
219.72309112548828,17.419123,,1.3981614,,526.7262,4.0211015,17.419123,2.3486843,,11.053901,116.0474,1660,0.265005,0.26530612,8898.714,6.346099,83,1.7649211e-07,,0.00013791275,-6.9688983,19.207602,17.333487
222.72802257537842,17.419123,,0.33431908,,535.661,3.9855826,17.419123,1.1568519,,11.023083,28.082804,1680,-0.4284738,-0.42857143,8843.025,6.376917,84,1.7231491e-07,,0.00013791275,-6.9808745,19.207602,8.465255
225.9149670600891,17.419123,,0.3317309,,535.709,3.9727867,17.419123,3.6036208,,11.097542,28.197126,1700,0.22448795,0.2244898,8840.919,6.302458,85,1.6828433e-07,,0.00013791275,-6.992709,19.207602,17.352018
229.16992473602295,17.419123,,0.33216974,,544.46313,3.9754632,17.419123,4.9106736,,11.069034,28.566599,1720,-0.3880062,-0.3877551,8800.81,6.330966,86,1.6439348e-07,,0.00013791275,-7.004405,19.207602,8.645825
232.6119260787964,17.419123,,0.34785673,,544.55225,3.9428675,17.419123,1.8470464,,11.140778,30.263536,1740,0.18358797,0.18367347,8799.522,6.259222,87,1.6063603e-07,,0.00013791275,-7.015966,19.207602,17.310827
235.77774786949158,17.419123,,0.5095046,,553.15454,3.933178,17.419123,3.7859735,,11.114152,44.836407,1760,-0.34703708,-0.3469388,8768.891,6.2858477,88,1.5700596e-07,,0.00013791275,-7.027395,19.207602,8.797785
238.49955463409424,17.419123,,0.32922316,,553.2604,3.922289,17.419123,3.5465953,,11.183591,29.300861,1780,0.14273489,0.14285715,8764.964,6.2164087,89,1.5349757e-07,,0.00013791275,-7.0386944,19.207602,17.294197
241.34417986869812,17.419123,,0.36823696,,561.7412,3.9062703,17.419123,3.1904743,,11.158431,33.141327,1800,-0.30613708,-0.30612245,8738.514,6.2415686,90,1.5010546e-07,,0.00013791275,-7.0498676,19.207602,8.919162
244.20888686180115,17.419123,,0.32920897,,562.0099,3.908768,17.419123,4.8145385,,11.224068,29.958017,1820,0.1020713,0.10204082,8737.654,6.175932,91,1.4682455e-07,,0.00013791275,-7.0609174,19.207602,17.13135
247.14592576026917,17.419123,,0.5578136,,570.4,3.9093492,17.419123,4.6721683,,11.199999,51.31885,1840,-0.2655103,-0.26530612,8720.872,6.200001,92,1.4365008e-07,,0.00013791275,-7.0718465,19.207602,9.009796
249.94520211219788,17.419123,,0.5157841,,570.76074,3.8865702,17.419123,2.3422308,,11.262787,47.967922,1860,0.06116197,0.06122449,8719.064,6.1372128,93,1.4057744e-07,,0.00013791275,-7.0826573,19.207602,17.039274
252.7497854232788,17.419123,,0.3371759,,579.0902,3.8833086,17.419123,4.1587176,,11.239466,31.694536,1880,-0.2245979,-0.2244898,8703.141,6.160534,94,1.3760231e-07,,0.00013791275,-7.093353,19.207602,9.070595
255.4350757598877,17.419123,,0.412429,,579.5442,3.870031,17.419123,3.326103,,11.299535,39.180756,1900,0.020562734,0.020408163,8704.852,6.100465,95,1.3472066e-07,,0.00013791275,-7.103935,19.207602,16.94611
258.15013098716736,17.419123,,0.32922438,,587.7942,3.8520668,17.419123,2.794925,,11.277143,31.60554,1920,-0.18377827,-0.18367347,8696.014,6.122857,96,1.3192863e-07,,0.00013791275,-7.114406,19.207602,9.149776
261.15731954574585,17.419123,,0.36022162,,588.65076,3.839625,17.419123,3.3553874,,11.331435,34.941498,1940,-0.020445267,-0.020408163,8699.161,6.0685644,97,1.2922246e-07,,0.00013791275,-7.1247687,19.207602,16.543556
263.8533709049225,17.419123,,0.33235207,,593.3777,3.8396478,17.419123,4.5291586,,11.345125,32.570503,1960,-0.1428017,-0.14285715,8696.105,6.0548744,98,1.265987e-07,,0.00013791275,-7.1350255,19.207602,12.673069
266.8031551837921,17.419123,,0.391779,,594.5653,3.83649,17.419123,4.2349606,,11.39429,38.78612,1980,-0.06108892,-0.06122449,8701.3955,6.0057096,99,1.2405411e-07,,0.00013791275,-7.145178,19.207602,16.212294
269.559636592865,17.419123,,0.45412666,,597.0177,3.820854,17.419123,2.9372883,,11.429823,45.412666,2000,-0.10212861,-0.10204082,8705.001,5.9701767,100,1.2158542e-07,,0.00013791275,-7.155228,19.207602,14.94761
272.06289768218994,17.419123,,0.19804722,,598.4607,3.8125787,17.419123,3.6056707,,11.474646,11.766709,2020,1.0014406,1.0,6757.3066,5.925354,101,1.1918971e-07,,0.00041894216,-7.1651783,19.207602,15.956924
274.33269453048706,17.419123,,0.16932532,,615.8607,3.732022,17.419123,-3.5976348,,11.362149,8.673444,2040,0.9595866,0.9591837,6614.2607,6.0378504,102,1.1686409e-07,,0.00041894216,-7.1750307,19.207602,
276.87164855003357,17.419123,,0.1807311,,632.5398,3.705447,17.419123,1.8273656,,11.258837,10.210769,2060,0.9188007,0.9183673,6479.6123,6.141163,103,1.14605925e-07,,0.00041894216,-7.184787,19.207602,0.7210295
279.80341029167175,17.419123,,0.7627664,,648.52124,3.678415,17.419123,1.7163173,,11.164219,70.3503,2080,0.87809753,0.877551,6354.1597,6.2357807,104,1.1241255e-07,,0.00041894216,-7.194449,19.207602,1.4185528
282.2661335468292,17.419123,,0.5379351,,663.8368,3.652541,17.419123,1.3573734,,11.0777445,47.907494,2100,0.836562,0.8367347,6234.872,6.322255,105,1.10281555e-07,,0.00041894216,-7.204018,19.207602,2.0844622
284.9763996601105,17.419123,,0.18667667,,678.5038,3.6415975,17.419123,3.033455,,10.99902,10.9985895,2120,-1.0002975,-1.0,6135.978,6.40098,106,1.0821059e-07,,0.00041894216,-7.213497,19.207602,2.7328897
287.65425515174866,17.419123,,0.4914076,,678.7041,3.6210237,17.419123,2.2571077,,11.056971,29.138784,2140,0.79570013,0.79591835,6126.7603,6.343029,107,1.0619741e-07,,0.00041894216,-7.2228866,19.207602,17.19967
290.6040635108948,17.419123,,0.5889629,,692.76404,3.607639,17.419123,2.731921,,10.9855175,54.68168,2160,-0.9599952,-0.9591837,6040.8276,6.414482,108,1.04239895e-07,,0.00041894216,-7.232189,19.207602,3.3401449
293.6768629550934,17.419123,,1.6041961,,692.92554,3.572587,17.419123,0.29327363,,11.042885,164.28177,2180,0.75547487,0.75510204,6029.8594,6.357115,109,1.0233602e-07,,0.00041894216,-7.241406,19.207602,17.23858
296.6151523590088,17.419123,,1.0614858,,706.41724,3.557287,17.419123,1.8732638,,10.978025,101.91623,2200,-0.91831154,-0.9183673,5953.4106,6.421974,110,1.0048382e-07,,0.00041894216,-7.2505383,19.207602,3.9082427
299.6961817741394,17.419123,,0.3773321,,706.53735,3.5615582,17.419123,4.2445664,,11.034798,26.242163,2220,0.7134495,0.71428573,5930.2153,6.365202,111,9.868145e-08,,0.00041894216,-7.2595882,19.207602,17.279741
302.79419803619385,17.419123,,1.1997669,,719.46716,3.525284,17.419123,0.15032391,,10.976186,124.702225,2240,-0.87792397,-0.877551,5866.511,6.423814,112,9.692714e-08,,0.00041894216,-7.2685566,19.207602,4.470292
305.7315912246704,17.419123,,0.40835053,,719.569,3.5089674,17.419123,1.8459103,,11.032132,36.34727,2260,0.67348593,0.67346936,5841.74,6.3678675,113,9.521922e-08,,0.00041894216,-7.277446,19.207602,17.29822
308.5617558956146,17.419123,,0.2985858,,731.994,3.513508,17.419123,4.660189,,10.979,23.830257,2280,-0.8368539,-0.8367347,5767.5845,6.4209995,114,9.355603e-08,,0.00041894216,-7.2862563,19.207602,4.9749346
311.61817598342896,17.419123,,0.28738788,,732.05066,3.5055764,17.419123,3.3214183,,11.034342,23.638124,2300,0.6327341,0.63265306,5758.453,6.365658,115,9.193604e-08,,0.00041894216,-7.29499,19.207602,17.34346
314.42928886413574,17.419123,,0.48742485,,743.99097,3.5017676,17.419123,3.79383,,10.986284,43.657364,2320,-0.7954597,-0.79591835,5693.333,6.4137154,116,9.035778e-08,,0.00041894216,-7.303648,19.207602,5.459583
317.44271302223206,17.419123,,0.4546356,,744.02954,3.4799466,17.419123,1.5196542,,11.040772,40.978275,2340,0.59059256,0.59183675,5682.533,6.359227,117,8.8819796e-08,,0.00041894216,-7.312232,19.207602,17.361385
320.5364496707916,17.419123,,0.5939789,,755.5006,3.425954,17.419123,-2.2950027,,10.997452,52.469513,2360,-0.75537145,-0.75510204,5623.2725,6.402548,118,8.732076e-08,,0.00041894216,-7.3207426,19.207602,5.928954
323.6696949005127,17.419123,,0.60019845,,755.5204,3.4125042,17.419123,2.3141792,,11.051088,56.732635,2380,0.55121785,0.5510204,5612.1953,6.3489113,119,8.585934e-08,,0.00041894216,-7.329181,19.207602,17.380198
326.7045142650604,17.419123,,0.48721898,,766.5823,3.4029648,17.419123,2.7573407,,11.011814,37.71784,2400,-0.7142227,-0.71428573,5554.908,6.3881855,120,8.4434326e-08,,0.00041894216,-7.3375497,19.207602,6.338285
329.35544753074646,17.419123,,1.4100686,,766.5885,3.4036086,17.419123,4.043907,,11.064557,160.75119,2420,0.5101959,0.5102041,5551.8374,6.3354425,121,8.3044476e-08,,0.00041894216,-7.3458486,19.207602,17.39364
332.0651922225952,17.419123,,0.7925408,,777.2539,3.413055,17.419123,4.628371,,11.029067,64.988174,2440,-0.6734836,-0.67346936,5498.976,6.3709326,122,8.168867e-08,,0.00041894216,-7.354079,19.207602,6.734713
