Delta,DenMISEMeanLog,IWFirstEpisode,IWMin,Regret,ReturnMean,DenMISELogFirst,LQGmu1_actor,ReturnMax,LQGsigma_higher,TimeElapsed,Iteration,ReturnLastEpisode,IWMax,ReturnAbsMax,LQGmu1_higher,IWMean,IWLastEpisode,ReturnStepMax,ReturnMin,Regret/t,DenMISELogLast,TimestepsSoFar,Bound
4.2620865e-10,0.8042402,,,8157.711,12.570094,-1.9984878,0.99982995,17.43669,0.00013791275,5898.0644953250885,1689,,297.64,17.43669,1.0,1.0170394,131.88765,19.225935,,4.8299055,3.041185,33780,63.013447
4.2570442e-10,0.80476004,,,8175.1094,12.562657,-1.9990797,-0.51018757,17.43669,4.539993e-05,5902.946548700333,1690,0.0030962666,203.97841,17.43669,-0.5102041,0.98418754,,19.225935,,4.8373423,1.7237,33800,62.99488
4.25201e-10,0.806513,,,8175.135,12.565502,-1.9996713,-0.66663957,17.43669,0.011743626,5907.7801904678345,1691,17.37383,163.97122,17.43669,-0.67346936,0.86453044,,19.225935,,4.8344975,3.8291047,33820,62.982033
4.2469858e-10,0.8050781,,,8175.135,12.568359,-2.0002625,1.0008548,17.43669,0.00041894216,5911.751479148865,1692,17.400633,305.00897,17.43669,1.0,1.0592505,,19.225935,,4.8316402,-1.4612969,33840,62.980595
4.2419698e-10,0.80460334,,,8192.535,12.560936,-2.0008533,-0.42879054,17.43669,0.00041894216,5915.897403240204,1693,,139.27495,17.43669,-0.42857143,1.2115827,,19.225935,,4.8390636,-0.0044330875,33860,62.96115
4.2369636e-10,0.8054681,,,8192.564,12.563775,-2.0014439,-0.22456287,17.43669,4.539993e-05,5919.913638353348,1694,17.369226,216.63809,17.43669,-0.2244898,0.9150055,,19.225935,,4.8362246,2.0912964,33880,62.933296
4.2319656e-10,0.8067374,8.2263365,,8193.027,12.566356,-2.002034,-0.7251981,17.43669,0.32919297,5924.120849847794,1695,16.939205,11.537878,17.43669,-0.14285715,1.0083845,0.0536583,19.225935,,4.833644,3.0864902,33900,62.92391
4.2269763e-10,0.80515146,0.8175516,,8193.033,12.569201,-1.9977822,-1.0437045,17.43669,0.32919297,5928.766295194626,1696,17.391851,167.03217,17.43669,-1.0,1.0449178,5.6623616,19.225935,,4.830798,-1.8900927,33920,62.93882
4.221996e-10,0.8026988,,,8193.232,12.571931,-1.9978898,0.9770967,17.43669,0.035673995,5933.085389375687,1697,17.200653,300.23917,17.43669,1.0,1.2476149,,19.225935,,4.8280687,-3.3804822,33940,62.921276
4.2170248e-10,0.8007868,,,8210.223,12.564768,-1.9984788,-0.8367653,17.43669,4.539993e-05,5937.3506507873535,1698,0.41227767,143.69156,17.43669,-0.8367347,1.3556517,,19.225935,,4.835232,-2.630779,33960,62.902443
4.212062e-10,0.8028604,,,8210.297,12.567571,-1.9990675,0.021680543,17.43669,0.003865921,5942.258431434631,1699,17.32543,213.64912,17.43669,0.020408163,1.0602907,,19.225935,,4.832429,4.0170674,33980,62.77537
4.2071083e-10,0.80240595,,,8218.551,12.565558,-1.999656,0.061467286,17.43669,0.00041894216,5946.2882289886475,1700,9.14677,229.82033,17.43669,0.06122449,0.9175952,,19.225935,,4.834441,0.010804763,34000,62.761
4.202163e-10,0.8028426,,,8226.879,12.563503,-2.0002441,0.7144965,17.43669,0.00041894216,5950.951137304306,1701,9.070253,253.21521,17.43669,0.71428573,0.76077175,,19.225935,,4.8364964,1.6626371,34020,62.75869
4.1972265e-10,0.80317473,,,8239.822,12.558741,-2.0008318,-0.5511429,17.43669,0.00013791275,5955.685883283615,1702,4.45668,158.49052,17.43669,-0.5510204,0.99471813,,19.225935,,4.841259,1.6411774,34040,62.754868
4.1922987e-10,0.80421436,,,8239.855,12.561564,-2.001419,-0.26527014,17.43669,4.539993e-05,5960.343209266663,1703,17.366934,166.55759,17.43669,-0.26530612,1.2256651,,19.225935,,4.838435,2.6057367,34060,62.731262
4.1873796e-10,0.8060967,,,8240.248,12.564174,-2.002006,0.51042545,17.43669,0.001272634,5964.914707660675,1704,17.006237,228.32552,17.43669,0.5102041,1.2368373,,19.225935,,4.835826,3.835145,34080,62.729202
4.182469e-10,0.80674034,,,8250.918,12.560752,-2.0025928,-0.6949981,17.43669,0.011743626,5969.5470106601715,1705,6.73258,148.19931,17.43669,-0.71428573,1.0545089,,19.225935,,4.8392477,1.7179357,34100,62.722984
4.1775675e-10,0.8050531,,,8250.932,12.56358,-2.003179,-0.3879435,17.43669,0.00013791275,5974.148899793625,1706,17.383806,154.56403,17.43669,-0.3877551,0.9884174,,19.225935,,4.83642,-2.0991328,34120,62.717796
4.172674e-10,0.80583197,,,8251.006,12.56637,-2.003765,0.46904358,17.43669,0.001272634,5978.568845033646,1707,17.325891,234.58008,17.43669,0.46938777,1.0836678,,19.225935,,4.8336296,2.1770864,34140,62.716747
4.1677894e-10,0.8061191,,,8261.305,12.56317,-2.004351,0.13287178,17.43669,0.011743626,5983.4014711380005,1708,7.101612,232.56464,17.43669,0.14285715,0.69424003,,19.225935,,4.836829,1.2587553,34160,62.709145
4.162913e-10,0.80418676,,,8269.76,12.561053,-2.0049362,0.7045417,17.43669,0.011743626,5988.2816157341,1709,8.943912,240.87605,17.43669,0.71428573,1.1700529,,19.225935,,4.8389463,-2.1661158,34180,62.706596
4.1580459e-10,0.80251086,,,8282.576,12.556388,-2.005521,-0.95912546,17.43669,0.00013791275,5992.798465967178,1710,4.5852947,144.97932,17.43669,-0.9591837,1.135179,,19.225935,,4.8436117,-2.1794052,34200,62.70559
4.153187e-10,0.8040983,,,8282.738,12.559123,-2.0061057,-0.5905512,17.43669,0.003865921,5997.622352600098,1711,17.235249,141.47516,17.43669,-0.59183675,1.1907912,,19.225935,,4.8408766,3.4169254,34220,62.705452
4.1483364e-10,0.80384177,,,8282.748,12.561946,-2.00669,0.63261443,17.43669,0.00013791275,6002.66259098053,1712,17.390696,271.78207,17.43669,0.63265306,0.64605165,,19.225935,,4.8380537,0.21030429,34240,62.701603
4.1434944e-10,0.8050077,,,8294.6875,12.5578,-2.007274,-0.10209416,17.43669,0.00013791275,6006.595161437988,1713,5.460962,170.24222,17.43669,-0.10204082,0.97133714,,19.225935,,4.8421993,3.1820142,34260,62.701767
4.138661e-10,0.8064256,,,8296.232,12.559724,-2.0078576,-0.0600384,17.43669,0.001272634,6010.941289663315,1714,15.855164,169.76257,17.43669,-0.06122449,1.1449913,,19.225935,,4.840276,3.2967682,34280,62.68724
4.133836e-10,0.80617654,,,8299.049,12.5609045,-2.0084407,-0.46937287,17.43669,0.00013791275,6015.118846654892,1715,14.5850935,159.78203,17.43669,-0.46938777,0.962628,,19.225935,,4.839095,0.27254224,34300,62.686756
4.1290193e-10,0.807882,,,8299.109,12.563688,-2.0090237,0.6734801,17.43669,4.539993e-05,6019.563595294952,1716,17.337372,344.59937,17.43669,0.67346936,0.69280964,,19.225935,,4.8363113,3.7982879,34320,62.67463
4.1242113e-10,0.8091835,,,8311.535,12.559268,-2.0096064,-0.75509167,17.43669,0.00013791275,6023.991146564484,1717,4.975006,161.68538,17.43669,-0.75510204,0.9812193,,19.225935,,4.8407316,3.3984995,34340,62.667324
4.1194115e-10,0.8108388,1.3970907e-16,,8311.559,12.562073,-2.0101886,-0.38375735,17.43669,0.011743626,6028.141024827957,1718,17.37565,143.90884,17.43669,-0.3877551,1.0552834,,19.225935,,4.837927,3.704258,34360,62.66327
4.11462e-10,0.8098596,3.270812e-25,,8311.643,12.564838,-2.0107706,-0.74645543,17.43669,0.035673995,6032.1712782382965,1719,17.319166,87.21332,17.43669,-0.67346936,0.98094994,1.3121745e-13,19.225935,,4.835161,-0.8998023,34380,62.643757
4.1098372e-10,0.8083702,,,8311.676,12.567631,-2.011352,-0.74621546,17.43669,0.011743626,6036.490870714188,1720,17.366753,151.12292,17.43669,-0.75510204,1.0641086,144.75978,19.225935,,4.832369,-1.7206242,34400,62.90837
4.105062e-10,0.806955,,,8311.6875,12.570431,-2.0119333,-0.14222266,17.43669,0.00041894216,6040.487228393555,1721,17.385387,181.02939,17.43669,-0.14285715,0.77785957,,19.225935,,4.829569,-1.6633729,34420,62.618217
4.100296e-10,0.8068454,,,8312.545,12.572738,-2.012514,-0.14211148,17.43669,0.001272634,6044.56041097641,1722,16.542826,158.34337,17.43669,-0.14285715,1.1325105,116.96878,19.225935,,4.827262,0.86153686,34440,63.26471
4.0955378e-10,0.80688107,,,8313.527,12.574969,-2.0130947,-0.836453,17.43669,0.00013791275,6049.118975400925,1723,16.418177,163.1418,17.43669,-0.8367347,0.96776414,,19.225935,,4.8250303,0.77063507,34460,62.616207
4.090788e-10,0.80733156,,,8313.596,12.577728,-2.013675,-0.83670217,17.43669,0.00041894216,6053.774777650833,1724,17.333185,177.32272,17.43669,-0.8367347,0.8969703,147.13228,19.225935,,4.8222713,1.6414549,34480,63.208317
4.0860465e-10,0.8091195,,,8313.678,12.580477,-2.0142548,-0.6735684,17.43669,0.00013791275,6058.396133899689,1725,17.317514,143.35738,17.43669,-0.67346936,1.1363156,,19.225935,,4.819523,4.0189824,34500,62.61206
4.081313e-10,0.81039566,,,8313.68,12.583267,-2.0148344,0.9988609,17.43669,0.001272634,6063.110942840576,1726,17.396568,300.38794,17.43669,1.0,1.157718,,19.225935,,4.8167324,2.9075937,34520,62.604305
4.0765877e-10,0.80986136,,,8331.059,12.575994,-2.0154135,0.32469848,17.43669,0.011743626,6067.579037904739,1727,0.020730486,196.56036,17.43669,0.30612245,0.68495655,,19.225935,,4.824006,-0.20915374,34540,62.59577
4.071871e-10,0.80774647,,,8340.314,12.573429,-2.0159924,0.35469648,17.43669,0.035673995,6071.9500296115875,1728,8.144757,119.9325,17.43669,0.3469388,0.9817802,113.532166,19.225935,,4.8265705,-2.512025,34560,62.801594
4.0671624e-10,0.8061535,,,8349.756,12.57076,-2.016571,-0.5480391,17.43669,0.003865921,6076.529849529266,1729,7.9592004,152.44937,17.43669,-0.5510204,1.0651321,,19.225935,,4.82924,-1.9101266,34580,62.53434
4.0624618e-10,0.8053904,,,8349.76,12.573549,-2.0171492,0.5918455,17.43669,4.539993e-05,6081.045028686523,1730,17.39661,345.83673,17.43669,0.59183675,0.5551896,,19.225935,,4.8264503,-0.5507208,34600,62.534
4.0577694e-10,0.8066056,,,8361.242,12.569703,-2.017727,-0.34703657,17.43669,0.00013791275,6085.56657409668,1731,5.915465,159.72444,17.43669,-0.3469388,1.0412569,,19.225935,,4.8302965,3.3968198,34620,62.532333
4.0530845e-10,0.80776083,,,8361.465,12.572364,-2.0183046,0.2651065,17.43669,0.00041894216,6090.227713346481,1732,17.177267,234.74648,17.43669,0.26530612,0.94461447,,19.225935,,4.827636,2.799114,34640,62.5271
4.0484086e-10,0.8082627,,,8370.4,12.569994,-2.0188818,-0.26547325,17.43669,0.00013791275,6095.15865445137,1733,8.464765,147.04868,17.43669,-0.26530612,1.142397,,19.225935,,4.8300056,1.771066,34660,62.513767
4.0437403e-10,0.8092344,,,8370.691,12.572612,-2.0194585,0.47531506,17.43669,0.011743626,6099.760677814484,1734,17.10905,229.60236,17.43669,0.46938777,0.744222,,19.225935,,4.827388,2.382512,34680,62.510437
4.0390805e-10,0.8076417,,,8381.043,12.5694275,-2.0200353,0.14277148,17.43669,4.539993e-05,6104.431489944458,1735,7.04769,283.64493,17.43669,0.14285715,0.971201,,19.225935,,4.830572,-1.6700937,34700,62.500145
4.0344286e-10,0.8086341,,,8389.523,12.567325,-2.0206113,-0.42940032,17.43669,0.001272634,6108.746670722961,1736,8.919066,146.28749,17.43669,-0.42857143,1.0935714,,19.225935,,4.832675,2.618344,34720,62.464706
4.0297846e-10,0.80867237,,,8389.574,12.570078,-2.0211873,0.91476125,17.43669,0.003865921,6113.457394123077,1737,17.350698,282.7213,17.43669,0.9183673,0.8972933,,19.225935,,4.8299217,0.8106214,34740,62.45925
4.0251483e-10,0.8073602,,,8405.488,12.5637,-2.0217628,-0.7144748,17.43669,0.00041894216,6118.221668720245,1738,1.4859874,162.98053,17.43669,-0.71428573,0.80134904,,19.225935,,4.8363,-1.3261368,34760,62.44816
4.0205209e-10,0.808068,2.8438506,,8405.508,12.56647,-2.022338,0.755268,17.43669,1.0,6123.0170431137085,1739,17.38094,62.70981,17.43669,0.06122449,0.9470852,0.030899862,19.225935,,4.8335295,2.2572105,34780,62.444622
4.0159007e-10,0.80855364,,,8418.996,12.561497,-2.0212789,0.7549274,17.43669,0.00013791275,6127.583754062653,1740,3.9110885,254.00066,17.43669,0.75510204,0.8356065,254.00066,19.225935,,4.838503,1.7087456,34800,62.57542
4.0112888e-10,0.80900764,,,8432.48,12.55653,-2.0218534,0.020425214,17.43669,4.539993e-05,6131.956741333008,1741,3.9157712,270.48816,17.43669,0.020408163,0.9385216,,19.225935,,4.8434696,1.8004316,34820,62.430794
4.0066847e-10,0.81050444,,,8440.732,12.554573,-2.0224276,-0.8777264,17.43669,0.003865921,6136.3394157886505,1742,9.148047,132.37537,17.43669,-0.877551,1.2593396,,19.225935,,4.8454266,3.5309553,34840,62.421272
4.0020884e-10,0.8114589,,,8440.824,12.557301,-2.0230014,-0.87753767,17.43669,0.00013791275,6140.808638095856,1743,17.308355,149.3165,17.43669,-0.877551,1.1460279,135.9847,19.225935,,4.842699,2.249045,34860,62.987267
3.9975007e-10,0.8133176,,,8440.926,12.5600195,-2.023575,-0.18067425,17.43669,0.003865921,6145.147135972977,1744,17.29898,156.99461,17.43669,-0.18367347,1.0400425,,19.225935,,4.83998,3.9416273,34880,62.414078
3.9929204e-10,0.8124999,,,8441.715,12.562341,-2.0241482,0.6738327,17.43669,0.011743626,6149.762184619904,1745,16.611788,195.57562,17.43669,0.67346936,1.0026611,,19.225935,,4.837659,-0.6244041,34900,62.377537
3.988348e-10,0.8125973,,,8454.141,12.557994,-2.0247211,-0.5105533,17.43669,0.001272634,6154.594886541367,1746,4.9706807,155.01855,17.43669,-0.5102041,0.98747355,,19.225935,,4.8420057,1.0120126,34920,62.360065
3.9837836e-10,0.81296223,,,8454.162,12.560754,-2.0252938,0.59720707,17.43669,0.011743626,6158.963644504547,1747,17.38146,225.71376,17.43669,0.59183675,0.85788584,,19.225935,,4.839246,1.4908118,34940,62.34701
3.9792264e-10,0.81149036,,,8465.703,12.55692,-2.025866,0.10243794,17.43669,0.001272634,6163.206410646439,1748,5.8574214,231.41805,17.43669,0.10204082,0.89348304,,19.225935,,4.8430796,-1.5822295,34960,62.344116
3.9746775e-10,0.81159055,,,8474.096,12.554891,-2.026438,0.34691203,17.43669,4.539993e-05,6167.50096988678,1749,9.009113,286.40182,17.43669,0.3469388,1.0303173,,19.225935,,4.845109,1.1262475,34980,62.3018
3.9701362e-10,0.81307787,5.8608595e-28,,8483.488,12.552293,-2.0270095,-0.15136415,17.43669,0.011743626,6172.078901529312,1750,8.008926,154.02965,17.43669,-0.14285715,1.045311,,19.225935,,4.847707,3.4464145,35000,62.300945
3.965603e-10,0.81167954,,,8484.461,12.554504,-2.0275807,0.06265831,17.43669,0.001272634,6176.765499353409,1751,16.424046,223.95703,17.43669,0.06122449,0.89428234,,19.225935,,4.845495,-1.6535205,35020,62.28183
3.9610773e-10,0.81103235,,,8492.795,12.552514,-2.0281518,0.06621005,17.43669,0.003865921,6181.505187749863,1752,9.068908,224.85211,17.43669,0.06122449,1.010892,115.63798,19.225935,,4.8474855,-0.18262601,35040,62.36136
3.9565592e-10,0.8097712,0.05214578,,8501.129,12.550525,-2.0287223,-0.17830934,17.43669,0.035673995,6186.70206952095,1753,9.06474,83.02009,17.43669,-0.14285715,1.0709482,1.5357103e-06,19.225935,,4.849475,-1.3717766,35060,62.271023
3.9520492e-10,0.8086876,6.0528e-13,,8501.859,12.552874,-2.0292628,-0.18884943,17.43669,0.011743626,6191.839404821396,1754,16.669163,152.7622,17.43669,-0.18367347,1.0449427,96.62523,19.225935,,4.847126,-1.1496528,35080,62.342834
3.9475467e-10,0.80763,,,8502.607,12.555209,-2.0298328,-0.06122211,17.43669,4.539993e-05,6197.000052690506,1755,16.652035,233.16714,17.43669,-0.06122449,0.9524826,,19.225935,,4.8447905,-1.0653018,35100,62.265663
3.943052e-10,0.8092493,,,8505.191,12.556496,-2.0304024,-0.7991541,17.43669,0.011743626,6201.2959196567535,1756,14.816166,152.7453,17.43669,-0.79591835,0.9368206,,19.225935,,4.843504,3.7522974,35120,62.2106
3.9385648e-10,0.80836016,,,8505.248,12.55922,-2.0309718,-0.46935967,17.43669,4.539993e-05,6205.866435050964,1757,17.34348,194.08298,17.43669,-0.46938777,1.0283135,,19.225935,,4.8407793,-0.6643807,35140,62.19288
3.9340856e-10,0.8100426,,,8505.299,12.561946,-2.0315409,-0.95915425,17.43669,4.539993e-05,6210.094599246979,1758,17.349052,183.51328,17.43669,-0.9591837,1.1140081,,19.225935,,4.8380537,3.7814033,35160,62.179737
3.9296133e-10,0.8117941,,,8505.463,12.564603,-2.0321095,-0.013540508,17.43669,0.003865921,6214.539233922958,1759,17.236135,193.13171,17.43669,-0.020408163,1.0512112,,19.225935,,4.835397,3.8212242,35180,62.17359
3.925149e-10,0.8104204,,,8512.566,12.563314,-2.032678,-0.591008,17.43669,0.001272634,6218.926734924316,1760,10.298076,159.93051,17.43669,-0.59183675,1.0221289,,19.225935,,4.836685,-1.6219459,35200,62.16009
3.9206927e-10,0.8103206,,,8512.5625,12.566062,-2.0332458,-0.10224577,17.43669,0.00041894216,6223.237879514694,1761,17.40215,167.17496,17.43669,-0.10204082,1.0482341,,19.225935,,4.8339376,0.6441332,35220,62.123444
3.9162437e-10,0.8110529,,,8514.154,12.567903,-2.0338135,-0.18376249,17.43669,4.539993e-05,6227.225100278854,1762,15.805962,217.60881,17.43669,-0.18367347,0.9078849,,19.225935,,4.832097,2.0846357,35240,62.117996
3.911802e-10,0.8121304,,,8514.973,12.57018,-2.034381,-0.18373398,17.43669,0.00013791275,6231.451323032379,1763,16.582314,160.28781,17.43669,-0.18367347,1.0843238,136.58633,19.225935,,4.8298197,2.8446734,35260,62.576813
3.9073683e-10,0.81357914,,,8515.703,12.572504,-2.0349479,-0.26524642,17.43669,0.00041894216,6235.782759189606,1764,16.671331,140.76376,17.43669,-0.26530612,0.97064996,,19.225935,,4.8274956,3.3173099,35280,62.113285
3.9029419e-10,0.8150829,,,8515.934,12.575109,-2.0355146,-0.63260466,17.43669,4.539993e-05,6240.235682725906,1765,17.16889,198.96445,17.43669,-0.63265306,0.9898263,,19.225935,,4.824891,3.5188913,35300,62.112686
3.898523e-10,0.81657755,,,8515.914,12.57785,-2.036081,-0.38782898,17.43669,0.001272634,6244.494793653488,1766,17.418049,155.47789,17.43669,-0.3877551,1.0242164,,19.225935,,4.8221493,3.508798,35320,62.07428
3.894112e-10,0.817902,5.781113e-31,,8516.014,12.5805235,-2.036647,-0.7188544,17.43669,0.035673995,6248.329685211182,1767,17.301296,78.06286,17.43669,-0.71428573,1.1035601,3.0954644e-19,19.225935,,4.819476,3.162145,35340,62.067566
3.889708e-10,0.8168748,,,8516.043,12.583233,-2.0372128,0.22460182,17.43669,0.00013791275,6253.282379388809,1768,17.371698,205.0961,17.43669,0.2244898,1.1220622,,19.225935,,4.8167667,-1.0871861,35360,62.052063
3.8853115e-10,0.8177952,14.810284,,8524.797,12.581008,-2.0377784,-0.34934443,17.43669,0.035673995,6257.883321046829,1769,8.64536,76.99349,17.43669,-0.3469388,1.0517344,,19.225935,,4.8189917,2.3670955,35380,62.023003
3.8809223e-10,0.81711996,,,8524.967,12.583634,-2.0300062,-1.003541,17.43669,0.003865921,6262.3977835178375,1770,17.231098,165.41533,17.43669,-1.0,0.96549845,,19.225935,,4.8163652,-0.4173081,35400,62.008503
3.876541e-10,0.8161618,,,8525.168,12.58624,-2.030571,0.55033,17.43669,0.001272634,6266.947542190552,1771,17.198236,238.87325,17.43669,0.5510204,1.1851487,,19.225935,,4.81376,-0.81641793,35420,62.00122
3.8721668e-10,0.8160651,,,8536.221,12.582719,-2.0311356,0.26455945,17.43669,0.001272634,6271.715310335159,1772,6.34719,236.01161,17.43669,0.26530612,0.9052518,,19.225935,,4.817281,0.51081675,35440,62.002148
3.8678e-10,0.81581306,,,8545.154,12.580398,-2.0316997,-0.061368305,17.43669,0.003865921,6276.536494016647,1773,8.467403,188.14404,17.43669,-0.06122449,0.9169661,,19.225935,,4.819602,0.49890977,35460,62.00338
3.8634407e-10,0.8165409,,,8547.916,12.581558,-2.0322635,-0.061133306,17.43669,0.00013791275,6281.454661846161,1774,14.640108,182.90776,17.43669,-0.06122449,0.9897099,182.90776,19.225935,,4.8184414,2.217257,35480,62.255634
3.859089e-10,0.8176235,,,8551.516,12.582245,-2.0328271,0.7965777,17.43669,0.00041894216,6286.433632612228,1775,13.800289,247.9411,17.43669,0.79591835,0.75219095,,19.225935,,4.8177547,2.7822616,35500,61.999176
3.854744e-10,0.81725806,2.5408413e-11,,8565.586,12.577034,-2.0333903,-0.57039297,17.43669,0.035673995,6291.101819992065,1776,3.3274229,87.873535,17.43669,-0.5510204,0.96275914,,19.225935,,4.8229656,0.4500608,35520,61.9746
3.850407e-10,0.81555367,,,8565.654,12.57971,-2.0339532,0.46938625,17.43669,4.539993e-05,6295.521179437637,1777,17.331997,287.12067,17.43669,0.46938777,1.1365712,,19.225935,,4.8202896,-2.1636999,35540,61.968056
3.846077e-10,0.81713104,,,8575.957,12.576627,-2.0345159,0.020763613,17.43669,0.00013791275,6300.047591924667,1778,7.0986843,218.70857,17.43669,0.020408163,1.062449,,19.225935,,4.823373,3.5586872,35560,61.94533
3.841754e-10,0.8173748,,,8584.213,12.5746975,-2.035078,-0.7550744,17.43669,4.539993e-05,6304.531215190887,1779,9.143845,218.11328,17.43669,-0.75510204,0.8846491,,19.225935,,4.825302,1.2319443,35580,61.943687
3.8374387e-10,0.8188933,2.5885157e-29,,8584.24,12.577394,-2.03564,0.116204575,17.43669,0.035673995,6308.833120346069,1780,17.37301,119.75775,17.43669,0.14285715,0.9103909,,19.225935,,4.822606,3.679093,35600,61.92437
3.833131e-10,0.8170536,,,8592.656,12.575375,-2.0362017,0.83680147,17.43669,0.00013791275,6313.212526321411,1781,8.981709,264.676,17.43669,0.8367347,0.9313349,,19.225935,,4.824625,-2.3526144,35620,61.91568
3.82883e-10,0.81807196,,,8607.328,12.569849,-2.036763,-0.92173135,17.43669,0.035673995,6317.767786026001,1782,2.729241,85.84356,17.43669,-0.9183673,0.880477,,19.225935,,4.8301506,2.747975,35640,61.909855
3.8245365e-10,0.8171456,,,8607.455,12.572487,-2.037324,-0.8372647,17.43669,0.001272634,6322.031593084335,1783,17.272287,172.33525,17.43669,-0.8367347,0.8893301,,19.225935,,4.8275127,-0.7045872,35660,61.83816
3.82025e-10,0.81722546,,,8607.521,12.575156,-2.0378847,-0.91831195,17.43669,0.00013791275,6325.738953828812,1784,17.33244,165.39703,17.43669,-0.9183673,0.9480298,,19.225935,,4.8248434,1.0966285,35680,61.81372
3.8159706e-10,0.8186458,,,8607.645,12.57779,-2.0384452,-0.4286155,17.43669,4.539993e-05,6330.211466550827,1785,17.279535,258.61115,17.43669,-0.42857143,0.67561567,,19.225935,,4.8222094,3.4297092,35700,61.796913
3.8116987e-10,0.8198758,,,8607.656,12.5804825,-2.0390053,-0.9588644,17.43669,0.00041894216,6334.847336292267,1786,17.386717,164.11359,17.43669,-0.9591837,0.91659236,,19.225935,,4.819517,3.3725402,35720,61.781425
3.8074338e-10,0.82025653,,,8607.822,12.583087,-2.0395648,-0.9599918,17.43669,0.001272634,6339.223821640015,1787,17.233692,150.50346,17.43669,-0.9591837,1.1078091,61.004208,19.225935,,4.8169127,1.6053097,35740,61.79368
3.803176e-10,0.8202685,,,8607.984,12.5856905,-2.0401244,0.49370608,17.43669,0.035673995,6343.711368560791,1788,17.237503,124.98326,17.43669,0.5102041,1.0037577,,19.225935,,4.814309,0.76423347,35760,61.77627
3.7989253e-10,0.8184332,,,8618.5,12.582504,-2.0406835,0.99541676,17.43669,0.003865921,6348.183209896088,1789,6.885433,303.59988,17.43669,1.0,1.0370282,,19.225935,,4.8174953,-2.447094,35780,61.72716
3.794682e-10,0.8170898,,,8635.816,12.575521,-2.0412424,-0.7547291,17.43669,0.00041894216,6352.936303853989,1790,0.08326636,144.7248,17.43669,-0.75510204,1.1382141,,19.225935,,4.824478,-1.5713732,35800,61.727463
3.7904457e-10,0.8175655,,,8635.855,12.578193,-2.0418007,-0.3060649,17.43669,0.00013791275,6357.233764410019,1791,17.36199,163.20343,17.43669,-0.30612245,0.9898572,,19.225935,,4.821807,1.5607681,35820,61.727028
3.7862163e-10,0.8189503,,,8636.186,12.580699,-2.042359,0.59205043,17.43669,0.00041894216,6361.917796611786,1792,17.068403,239.30031,17.43669,0.59183675,1.1950773,,19.225935,,4.8193007,3.340038,35840,61.728214
3.7819944e-10,0.81950355,,,8647.672,12.576982,-2.042917,-0.6344523,17.43669,0.003865921,6366.52924823761,1793,5.913256,165.12044,17.43669,-0.63265306,0.95841575,,19.225935,,4.823018,1.6704278,35860,61.725456
3.7777792e-10,0.8189942,,,8647.682,12.579664,-2.0434744,0.3473942,17.43669,0.003865921,6371.371596336365,1794,17.390198,234.78275,17.43669,0.3469388,1.0281547,,19.225935,,4.8203354,-0.026679859,35880,61.72063
3.7735715e-10,0.8190556,,,8657.078,12.577115,-2.0440316,0.95539325,17.43669,0.003865921,6376.65238070488,1795,8.005878,300.25806,17.43669,0.9591837,0.8855988,,19.225935,,4.8228846,0.9413689,35900,61.69015
3.76937e-10,0.81773484,,,8673.682,12.570555,-2.0445888,0.30604252,17.43669,0.00013791275,6381.771127939224,1796,0.79414177,221.86945,17.43669,0.30612245,0.9387692,,19.225935,,4.829445,-1.3985298,35920,61.642696
3.7651762e-10,0.81874585,,,8682.83,12.568151,-2.0451453,-1.0000042,17.43669,4.539993e-05,6386.382120132446,1797,8.251893,205.4044,17.43669,-1.0,0.9466442,,19.225935,,4.831848,2.7316027,35940,61.63006
3.760989e-10,0.82038176,,,8683.039,12.570724,-2.0457017,-0.8775544,17.43669,4.539993e-05,6391.473011493683,1798,17.192057,170.72592,17.43669,-0.877551,1.1820368,,19.225935,,4.829276,3.8590057,35960,61.619705
3.75681e-10,0.82224107,,,8683.137,12.573354,-2.0462577,-0.9193335,17.43669,0.001272634,6396.084600925446,1799,17.30248,142.31856,17.43669,-0.9183673,1.1590462,,19.225935,,4.826646,4.0291104,35980,61.61764
3.7526365e-10,0.8222054,7.4335786e-09,,8683.266,12.575964,-2.0468135,-1.1077163,17.43669,0.10836801,6400.467719078064,1800,17.270895,173.98572,17.43669,-1.0,0.9149194,1.4889592,19.225935,,4.8240356,0.62815905,36000,61.609406
3.7484704e-10,0.8193114,,,8683.461,12.578533,-2.0473688,-0.46946472,17.43669,0.001272634,6405.249611616135,1801,17.202408,170.92923,17.43669,-0.46938777,0.91328555,,19.225935,,4.8214664,-4.289669,36020,61.58242
3.7443115e-10,0.8205012,,,8683.502,12.581186,-2.0479238,-0.71508646,17.43669,0.001272634,6410.135131120682,1802,17.358778,180.41075,17.43669,-0.71428573,0.79495347,,19.225935,,4.8188133,3.075844,36040,61.548534
3.740159e-10,0.8202585,2.38784,,8683.52,12.583849,-2.0484786,-0.35671747,17.43669,1.0,6414.752964258194,1803,17.383804,220.34248,17.43669,-1.0,0.86312187,0.208128,19.225935,,4.8161507,0.6100757,36060,61.508396
3.7360137e-10,0.8187551,,,8683.709,12.586414,-2.0477097,-0.7957505,17.43669,0.00041894216,6419.36839222908,1804,17.212368,167.41827,17.43669,-0.79591835,0.9178949,,19.225935,,4.8135853,-1.7439129,36080,61.481674
