LQGmu1_higher,ReturnMean,Iteration,TimeElapsed,Delta,IWFirstEpisode,ReturnMax,TimestepsSoFar,ReturnLastEpisode,IWLastEpisode,LQGmu1_actor,DenMISEMeanLog,ReturnMin,Bound,ReturnAbsMax,ReturnStepMax,Regret/t,IWMin,DenMISELogFirst,DenMISELogLast,Regret,IWMean,IWMax,LQGsigma_higher
-0.5510204,12.496648,1537,5183.019173622131,5.146758e-10,,17.439795,30740,17.39133,152.66193,-0.5496014,0.8468942,,65.569084,17.439795,19.227406,4.903352,,-5.9846363,-1.1810669,7536.451,0.9059087,175.5799,0.003865921
-0.8367347,12.499823,1538,5187.600453138351,5.140068e-10,,17.439795,30760,17.377842,8.9839946e-14,-0.84513956,0.8463029,,65.40128,17.439795,19.227406,4.900177,,-5.9852867,0.06344158,7536.4727,1.080644,78.07261,0.035673995
0.79591835,12.502959,1539,5192.105551481247,5.13339e-10,,17.439795,30780,17.327784,,0.79576343,0.8447682,,65.389534,17.439795,19.227406,4.8970404,,-5.985937,-1.5812005,7536.545,0.8514118,279.09113,0.00041894216
0.10204082,12.497008,1540,5196.526543855667,5.1267257e-10,,17.439795,30800,3.3392277,,0.09848453,0.8452862,,65.3885,17.439795,19.227406,4.9029913,,-5.9865866,1.8402195,7550.6074,0.93889856,214.63449,0.011743626
-0.30612245,12.49475,1541,5200.942495346069,5.1200744e-10,,17.439795,30820,9.016345,,-0.3068507,0.843959,,65.38984,17.439795,19.227406,4.9052496,,-5.9872355,-1.1036189,7558.9883,0.7125647,168.52318,0.003865921
0.75510204,12.497781,1542,5205.7750108242035,5.113436e-10,,17.439795,30840,17.168165,,0.75290877,0.8438846,,65.363815,17.439795,19.227406,4.902219,,-5.9878845,1.0331035,7559.2207,1.1862087,260.11215,0.003865921
0.020408163,12.492235,1543,5210.165629386902,5.1068094e-10,,17.439795,30860,3.9434838,,0.020184318,0.8429981,,65.355576,17.439795,19.227406,4.9077644,,-5.9885325,-0.6429517,7572.6797,1.1801177,213.36792,0.00013791275
0.020408163,12.490065,1544,5214.415111780167,5.1001964e-10,,17.439795,30880,9.138366,53.269108,0.01889279,0.8436684,,65.353714,17.439795,19.227406,4.909935,,-5.9891806,1.7569027,7580.9395,1.0368286,223.62398,0.001272634
1.0,12.48792,1545,5218.893505573273,5.093596e-10,5.8032055,17.439795,30900,9.176274,0.2956283,0.9811371,0.8429989,,65.32984,17.439795,19.227406,4.91208,,-5.989828,-0.18157183,7589.164,1.1594642,310.54608,1.0
0.79591835,12.480062,1546,5223.198017120361,5.0870097e-10,,17.439795,30920,0.34024087,,0.79640263,0.840823,,65.27585,17.439795,19.227406,4.919938,,-5.986726,-2.6403675,7606.2227,0.9542947,267.73553,0.001272634
0.18367347,12.474147,1547,5227.328272819519,5.080435e-10,,17.439795,30940,3.3299618,,0.1835351,0.8407684,,65.19003,17.439795,19.227406,4.925853,,-5.9873724,0.85052013,7620.293,1.2437049,209.38803,0.00041894216
-0.71428573,12.471773,1548,5231.146703243256,5.073873e-10,,17.439795,30960,8.797961,,-0.75999033,0.84175175,,65.15555,17.439795,19.227406,4.9282265,,-5.9880185,2.1760032,7628.8945,0.8973376,81.815414,0.035673995
-0.75510204,12.474934,1549,5235.018517494202,5.067324e-10,,17.439795,30980,17.366753,150.70605,-0.76324016,0.8403749,,65.63986,17.439795,19.227406,4.925066,,-5.9886646,-1.1781422,7628.9277,0.9797095,171.64136,0.003865921
-0.75510204,12.478087,1550,5239.054901361465,5.0607873e-10,,17.439795,31000,17.364136,139.43037,-0.75872445,0.8387309,,65.44992,17.439795,19.227406,4.921912,,-5.98931,-1.6521711,7628.965,1.0082444,154.31813,0.011743626
-0.2244898,12.481252,1551,5243.156414031982,5.0542637e-10,,17.439795,31020,17.38491,,-0.2171637,0.83766365,,65.14216,17.439795,19.227406,4.918748,,-5.989955,-0.79323405,7628.9766,1.0998342,153.81555,0.003865921
-0.5510204,12.4841,1552,5247.235780239105,5.047752e-10,,17.439795,31040,16.904196,,-0.54501176,0.83617693,,65.133224,17.439795,19.227406,4.9158993,,-5.990599,-1.5312183,7629.4746,1.1930009,137.39017,0.011743626
-0.877551,12.487259,1553,5251.349034786224,5.041254e-10,,17.439795,31060,17.38754,,-0.87757885,0.8349578,,65.09274,17.439795,19.227406,4.9127407,,-5.9912434,-1.2153641,7629.4863,1.138774,149.15198,0.00013791275
-0.18367347,12.490357,1554,5256.094187498093,5.0347676e-10,,17.439795,31080,17.303202,,-0.16398388,0.8368699,,65.049355,17.439795,19.227406,4.909642,,-5.991887,3.7042944,7629.584,1.1136358,142.63222,0.011743626
-0.63265306,12.492961,1555,5260.187321186066,5.0282944e-10,,17.439795,31100,16.539856,,-0.632266,0.83500695,,65.0498,17.439795,19.227406,4.9070387,,-5.9925303,-2.1436346,7630.4453,1.1461611,149.25635,0.00041894216
-0.8367347,12.496101,1556,5264.304854154587,5.0218335e-10,,17.439795,31120,17.379696,,-0.83695585,0.8355189,,65.00948,17.439795,19.227406,4.9038982,,-5.9931736,1.5214132,7630.465,0.6545787,162.27324,0.00041894216
0.8367347,12.499196,1557,5268.537648439407,5.015385e-10,,17.439795,31140,17.31434,,0.8367643,0.83600056,,64.96549,17.439795,19.227406,4.9008036,,-5.993816,1.9473326,7630.551,0.81761545,276.64868,0.00013791275
-1.0,12.492926,1558,5272.58021736145,5.008948e-10,,17.439795,31160,2.7298076,,-0.9995427,0.8374676,,64.95623,17.439795,19.227406,4.907074,,-5.9944577,3.3411798,7645.2207,0.83288103,185.26337,0.001272634
-0.30612245,12.495946,1559,5276.838139295578,5.0025245e-10,,17.439795,31180,17.200195,,-0.3061694,0.8374822,,64.955864,17.439795,19.227406,4.9040537,,-5.9950995,1.0570619,7645.42,0.8524006,229.68996,4.539993e-05
0.877551,12.498916,1560,5281.661589860916,4.996113e-10,,17.439795,31200,17.130157,,0.8775489,0.8390303,,64.93651,17.439795,19.227406,4.901084,,-5.995741,3.4525776,7645.6914,1.0265423,345.73138,4.539993e-05
0.26530612,12.49225,1561,5286.164477825165,4.989714e-10,,17.439795,31220,2.0932324,,0.26442167,0.84065217,,64.93226,17.439795,19.227406,4.907749,,-5.9963818,3.427312,7660.996,0.51439834,167.5538,0.003865921
-0.2244898,12.489675,1562,5290.289523363113,4.9833276e-10,,17.439795,31240,8.468066,,-0.21882513,0.83994395,,64.92141,17.439795,19.227406,4.910325,,-5.997022,0.23555452,7669.9277,0.88790864,163.24701,0.011743626
0.63265306,12.492473,1563,5294.906154632568,4.976953e-10,,17.439795,31260,16.862604,,0.6297486,0.8385915,,64.90934,17.439795,19.227406,4.907527,,-5.997662,-1.1375456,7670.465,0.7924568,255.60687,0.003865921
0.63265306,12.487996,1564,5299.851450681686,4.97059e-10,,17.439795,31280,5.4939,88.69629,0.6416332,0.837267,,64.8993,17.439795,19.227406,4.9120035,,-5.9983015,-0.9902961,7682.373,1.4130188,222.81876,0.011743626
-0.3469388,12.483439,1565,5304.542459011078,4.96424e-10,,17.439795,31300,5.3563294,,-0.35096195,0.8356688,,64.878555,17.439795,19.227406,4.91656,,-5.998941,-2.0126188,7694.418,1.0618981,151.39795,0.003865921
0.020408163,12.48647,1566,5309.154139518738,4.9579024e-10,,17.439795,31320,17.229229,,0.023811951,0.8346034,,64.835266,17.439795,19.227406,4.9135294,,-5.9995794,-0.8603067,7694.586,0.8109705,158.56596,0.003865921
0.42857143,12.484327,1567,5313.892506122589,4.9515764e-10,,17.439795,31340,9.129921,,0.4342348,0.8332588,,64.78196,17.439795,19.227406,4.9156723,,-6.000218,-1.0566332,7702.8574,1.0677297,201.04347,0.011743626
0.877551,12.481078,1568,5318.582864522934,4.945262e-10,,17.439795,31360,7.387881,,0.87750787,0.8317736,,64.778824,17.439795,19.227406,4.9189215,,-6.000856,-1.5230922,7712.869,0.96702176,282.9511,0.00013791275
-0.30612245,12.474458,1569,5322.691356897354,4.938961e-10,,17.439795,31380,2.0938876,,-0.25420663,0.83321244,,64.76892,17.439795,19.227406,4.925542,,-6.0014935,3.1780906,7728.176,0.74420226,106.69719,0.035673995
-0.46938777,12.477318,1570,5327.470655202866,4.932671e-10,,17.439795,31400,16.96474,,-0.47150263,0.8311098,,64.74304,17.439795,19.227406,4.922682,,-6.0021305,-2.1988919,7728.6113,0.799096,170.3157,0.003865921
-0.3877551,12.480431,1571,5331.217215299606,4.926393e-10,,17.439795,31420,17.36785,,-0.38693097,0.83021605,,64.69253,17.439795,19.227406,4.919569,,-6.002767,-0.34674233,7728.6426,0.79255,184.71312,0.003865921
-0.5510204,12.483468,1572,5335.09677529335,4.9201276e-10,,17.439795,31440,17.255705,,-0.55105734,0.82994956,,64.658905,17.439795,19.227406,4.9165316,,-6.0034037,0.64257395,7728.787,0.94650865,207.13538,4.539993e-05
-0.9591837,12.486591,1573,5338.9018313884735,4.913874e-10,,17.439795,31460,17.395033,,-0.974183,0.8316725,,64.63833,17.439795,19.227406,4.9134083,,-6.00404,3.6399415,7728.791,0.8472589,166.15906,0.011743626
-0.26530612,12.489603,1574,5342.986191987991,4.907632e-10,,17.439795,31480,17.226727,,-0.2655519,0.82968336,,64.63698,17.439795,19.227406,4.9103966,,-6.004675,-2.1223822,7728.965,1.12309,148.37686,0.00041894216
-0.10204082,12.492552,1575,5347.401579618454,4.901402e-10,,17.439795,31500,17.134533,,-0.102151245,0.83048224,,64.63566,17.439795,19.227406,4.907448,,-6.00531,1.9979537,7729.2305,1.0817689,163.66704,0.00013791275
0.59183675,12.494384,1576,5352.048918247223,4.895184e-10,,17.439795,31520,15.379975,,0.5918097,0.83168644,,64.63356,17.439795,19.227406,4.905616,,-6.0059447,2.6847467,7731.25,0.95167273,316.271,4.539993e-05
-0.5102041,12.490212,1577,5356.812524795532,4.8889776e-10,,17.439795,31540,5.915851,,-0.5106612,0.83322424,,64.6287,17.439795,19.227406,4.909787,,-6.0065794,3.3823497,7742.7344,1.2015835,140.33263,0.00041894216
0.2244898,12.493305,1578,5361.173330307007,4.882785e-10,,17.439795,31560,17.371063,,0.22418754,0.83370155,,64.58587,17.439795,19.227406,4.9066944,,-6.007213,1.4184518,7742.7637,1.1625744,213.51663,0.00041894216
-0.8367347,12.49087,1579,5365.435280561447,4.876602e-10,1.3401251e-07,17.439795,31580,8.647053,1.370865e-21,-0.7625426,0.8341441,,64.55511,17.439795,19.227406,4.909129,,-6.007847,1.4201257,7751.5156,0.98272866,30.90668,0.10836801
0.06122449,12.493953,1580,5369.1855528354645,4.870431e-10,,17.439795,31600,17.36123,,0.061203863,0.8326679,,64.54074,17.439795,19.227406,4.906047,,-6.0084796,-1.4768082,7751.5547,0.85599536,298.25177,4.539993e-05
-0.5102041,12.491787,1581,5373.000616073608,4.864271e-10,,17.439795,31620,9.070548,,-0.5569163,0.8342163,,64.487625,17.439795,19.227406,4.9082127,,-6.0091124,3.4873216,7759.883,1.0506396,87.71915,0.035673995
-0.3469388,12.494877,1582,5377.4504153728485,4.8581233e-10,,17.439795,31640,17.380322,,-0.3471322,0.83295304,,64.48627,17.439795,19.227406,4.9051228,,-6.0097446,-1.2006278,7759.9043,0.88102144,175.11443,0.00013791275
-0.71428573,12.497834,1583,5381.766667842865,4.8519877e-10,,17.439795,31660,17.178087,,-0.7143698,0.83365047,,64.46115,17.439795,19.227406,4.9021654,,-6.010377,2.0858142,7760.127,1.1090764,149.50366,0.00041894216
-0.67346936,12.50092,1584,5385.997721195221,4.8458637e-10,,17.439795,31680,17.384367,,-0.67343,0.8349912,,64.43797,17.439795,19.227406,4.8990793,,-6.0110083,2.8818357,7760.1426,0.9268179,209.86774,4.539993e-05
-0.3877551,12.503998,1585,5390.3431758880615,4.839751e-10,,17.439795,31700,17.377897,,-0.38705173,0.8366604,,64.41429,17.439795,19.227406,4.896002,,-6.0116396,3.599623,7760.164,0.9875444,146.24808,0.00041894216
-0.3877551,12.507001,1586,5394.729325532913,4.8336496e-10,,17.439795,31720,17.267954,112.61041,-0.38734698,0.83665884,,64.67754,17.439795,19.227406,4.8929987,,-6.01227,0.8710644,7760.295,1.0914398,154.01813,0.001272634
-0.2244898,12.510011,1587,5399.29519867897,4.82756e-10,,17.439795,31740,17.284304,,-0.2246052,0.837073,,64.38993,17.439795,19.227406,4.889989,,-6.0129004,1.4370463,7760.412,0.92072904,173.60683,0.00013791275
-0.2244898,12.512794,1588,5403.797871351242,4.8214815e-10,,17.439795,31760,16.928501,68.87538,-0.22417882,0.8381072,,64.40095,17.439795,19.227406,4.887206,,-6.0135303,2.5885963,7760.883,0.90920347,175.5767,0.00041894216
0.8367347,12.515556,1589,5408.109063863754,4.815415e-10,,17.439795,31780,16.901623,,0.8367019,0.8385127,,64.38217,17.439795,19.227406,4.8844433,,-6.0141597,1.6051992,7761.381,0.6360903,276.71542,0.00041894216
-0.9591837,12.509402,1590,5412.46590924263,4.8093596e-10,,17.439795,31800,2.7307575,,-0.9590675,0.839819,,64.373024,17.439795,19.227406,4.8905973,,-6.014789,3.3102787,7776.051,0.76686746,166.37741,0.00013791275
-0.9591837,12.512377,1591,5416.787775278091,4.803316e-10,,17.439795,31820,17.242132,74.823616,-0.95940286,0.8407052,,64.56327,17.439795,19.227406,4.887623,,-6.0154176,2.50526,7776.207,1.0209522,162.38493,0.00041894216
-0.9183673,12.5153475,1592,5421.24551486969,4.7972837e-10,,17.439795,31840,17.24195,,-0.9186528,0.8414285,,64.34006,17.439795,19.227406,4.884652,,-6.016046,2.0045414,7776.365,1.2000462,137.73383,0.00041894216
-0.06122449,12.518334,1593,5425.527739286423,4.7912624e-10,,17.439795,31860,17.275232,,-0.061626147,0.84215736,,64.33166,17.439795,19.227406,4.881665,,-6.016674,1.8375082,7776.492,1.273089,154.88364,0.001272634
0.9183673,12.519796,1594,5429.585446834564,4.785253e-10,,17.439795,31880,14.848189,,0.9184424,0.8426177,,64.33331,17.439795,19.227406,4.8802032,,-6.0173016,1.3434854,7779.045,1.0722889,291.25928,0.00013791275
-0.020408163,12.51284,1595,5433.99595952034,4.779254e-10,,17.439795,31900,1.424546,,-0.020161364,0.8437048,,64.317986,17.439795,19.227406,4.8871593,,-6.0179286,2.5738773,7795.0195,1.0703168,199.72098,0.00013791275
0.8367347,12.51289,1596,5438.3840980529785,4.7732673e-10,,17.439795,31920,12.591091,,0.8367766,0.8442891,,64.31376,17.439795,19.227406,4.8871098,,-6.0185556,1.7511493,7799.826,0.77245545,274.1728,0.001272634
0.5510204,12.506763,1597,5442.929811954498,4.7672916e-10,,17.439795,31940,2.7296195,,0.5631689,0.8456033,,64.27836,17.439795,19.227406,4.893236,,-6.0191817,3.2090871,7814.498,1.153633,221.83125,0.011743626
0.3469388,12.502829,1598,5447.132591724396,4.7613263e-10,,17.439795,31960,6.2170286,,0.34059158,0.843719,,64.26586,17.439795,19.227406,4.897171,,-6.019808,-2.2649753,7825.6797,0.8972393,223.75348,0.011743626
0.10204082,12.500042,1599,5451.615076303482,4.755373e-10,,17.439795,31980,8.04849,,0.106314085,0.8420687,,64.259636,17.439795,19.227406,4.8999577,,-6.0204334,-1.6595974,7835.033,1.1605909,211.35687,0.003865921
-0.42857143,12.497856,1600,5455.829773426056,4.7494303e-10,,17.439795,32000,9.001746,,-0.4283687,0.8408778,,64.25116,17.439795,19.227406,4.9021435,,-6.0210586,-1.1781995,7843.4297,1.3126506,131.10938,0.00041894216
0.46938777,12.500881,1601,5459.863902330399,4.7434995e-10,,17.439795,32020,17.339848,,0.4734855,0.8418758,,64.23211,17.439795,19.227406,4.8991184,,-6.021683,2.167477,7843.4883,1.0222359,224.74654,0.011743626
0.67346936,12.497486,1602,5463.64451956749,4.7375787e-10,,17.439795,32040,7.063494,,0.67149204,0.84054416,,64.221,17.439795,19.227406,4.9025135,,-6.022308,-1.2703745,7853.826,0.93356436,257.16083,0.001272634
-0.14285715,12.492807,1603,5467.96205163002,4.73167e-10,,17.439795,32060,4.999351,,-0.14291047,0.839603,,64.216125,17.439795,19.227406,4.907192,,-6.022932,-0.5603602,7866.2285,1.178337,182.76904,4.539993e-05
0.42857143,12.495076,1604,5472.395921468735,4.725772e-10,,17.439795,32080,16.12954,,0.42849994,0.8413479,,64.20659,17.439795,19.227406,4.9049234,,-6.0235553,3.5129309,7867.498,1.2838997,257.93304,4.539993e-05
0.06122449,12.491921,1605,5476.52694272995,4.7198845e-10,,17.439795,32100,7.4329276,6.1416486e-24,0.09429619,0.8427335,,64.20573,17.439795,19.227406,4.908078,,-6.0241785,2.8644645,7877.467,1.1179465,110.61562,0.035673995
-0.63265306,12.489761,1606,5480.6463758945465,4.714009e-10,,17.439795,32120,9.023697,,-0.63129413,0.8411532,,64.18654,17.439795,19.227406,4.9102383,,-6.0248017,-1.7927815,7885.842,1.3236587,127.04436,0.001272634
-0.59183675,12.492806,1607,5484.812849521637,4.708144e-10,,17.439795,32140,17.382982,,-0.59336257,0.8410793,,64.184586,17.439795,19.227406,4.907193,,-6.025424,0.4330386,7885.8594,0.5544501,159.91168,0.001272634
-0.5102041,12.495855,1608,5489.325982809067,4.7022897e-10,,17.439795,32160,17.395441,,-0.5121752,0.84016424,,64.169266,17.439795,19.227406,4.9041443,,-6.0260463,-0.17095658,7885.8633,0.8968412,154.08916,0.001272634
-0.5102041,12.498898,1609,5493.799091100693,4.6964466e-10,,17.439795,32180,17.391636,113.70027,-0.50366235,0.8394236,,64.505165,17.439795,19.227406,4.901102,,-6.0266676,-0.22693403,7885.873,0.9317333,170.48358,0.003865921
-0.42857143,12.501934,1610,5498.0329349040985,4.690614e-10,,17.439795,32200,17.386187,5.0215454,-0.44023436,0.8379628,,64.168755,17.439795,19.227406,4.8980656,,-6.027289,-1.414688,7885.8867,0.7951278,84.85579,0.035673995
-0.14285715,12.504935,1611,5502.485391616821,4.684793e-10,,17.439795,32220,17.33764,,-0.12713373,0.83609664,,64.16245,17.439795,19.227406,4.8950644,,-6.02791,-1.9549644,7885.9473,0.90914834,168.81345,0.011743626
-0.14285715,12.507153,1612,5507.257385730743,4.678982e-10,,17.439795,32240,16.078268,86.06784,-0.16353604,0.8341806,,64.52052,17.439795,19.227406,4.892847,,-6.0285306,-2.1378727,7887.2695,1.0026958,86.06784,0.035673995
-0.26530612,12.509682,1613,5511.81400847435,4.6731824e-10,3.3169816e-29,17.439795,32260,16.587742,19.323925,-0.20339553,0.83235514,,64.27417,17.439795,19.227406,4.890318,,-6.029151,-2.099029,7888.082,0.8509124,37.42692,0.10836801
0.877551,12.512336,1614,5516.017443418503,4.6673937e-10,,17.439795,32280,16.79331,,0.877511,0.8304283,,64.1671,17.439795,19.227406,4.887664,,-6.0297704,-2.1248474,7888.6895,0.7035337,189.1105,0.00041894216
-1.0,12.505885,1615,5520.164177894592,4.661615e-10,,17.439795,32300,2.0938373,,-1.0096035,0.83170474,,64.167076,17.439795,19.227406,4.8941145,,-6.03039,3.2134335,7903.996,0.8127245,185.34882,0.011743626
0.79591835,12.508784,1616,5524.210833311081,4.655848e-10,,17.439795,32320,17.19222,,0.7969538,0.829878,,64.12731,17.439795,19.227406,4.8912153,,-6.0310087,-1.907856,7904.203,0.96971124,244.32875,0.003865921
-0.8367347,12.503104,1617,5527.97877407074,4.6500911e-10,,17.439795,32340,3.321966,,-0.8381033,0.82933486,,64.0961,17.439795,19.227406,4.8968954,,-6.0316277,0.023200052,7918.2793,0.67986685,202.52716,0.001272634
-0.8367347,12.5060835,1618,5531.51721572876,4.644345e-10,,17.439795,32360,17.326597,96.99023,-0.83695644,0.8286081,,64.204926,17.439795,19.227406,4.893916,,-6.0322456,-0.0006554646,7918.3555,0.89598566,161.94318,0.003865921
-0.8367347,12.509065,1619,5535.766331195831,4.6386092e-10,,17.439795,32380,17.332294,113.8746,-0.8365493,0.829216,,64.25561,17.439795,19.227406,4.890935,,-6.0328636,1.9424218,7918.424,1.0545835,154.98566,0.00013791275
-0.30612245,12.512046,1620,5540.2424437999725,4.632884e-10,,17.439795,32400,17.336773,,-0.30560872,0.8300904,,64.08848,17.439795,19.227406,4.8879538,,-6.033481,2.2210715,7918.4863,1.290147,133.08194,0.001272634
0.9183673,12.514934,1621,5544.986171722412,4.6271698e-10,,17.439795,32420,17.194294,,0.9181729,0.83059365,,64.02798,17.439795,19.227406,4.885066,,-6.034098,1.3901349,7918.6914,0.9198945,289.06586,0.00041894216
0.877551,12.5081,1622,5549.49275302887,4.621466e-10,,17.439795,32440,1.429053,,0.8769975,0.8310705,,64.02435,17.439795,19.227406,4.8919,,-6.0347147,1.7267362,7934.662,0.83339524,233.63234,0.001272634
-0.26530612,12.501688,1623,5553.488537788391,4.615773e-10,,17.439795,32460,2.1020408,,-0.26354522,0.8308522,,63.993393,17.439795,19.227406,4.8983116,,-6.0353312,0.68422675,7949.959,0.94655657,171.53279,0.001272634
-0.26530612,12.504485,1624,5557.719601154327,4.6100904e-10,,17.439795,32480,17.04268,106.70762,-0.26949832,0.83020604,,64.21102,17.439795,19.227406,4.8955145,,-6.0359473,-0.13721298,7950.3164,0.56724757,189.42267,0.003865921
-0.26530612,12.507273,1625,5561.766368865967,4.6044177e-10,,17.439795,32500,17.035957,105.34477,-0.25706607,0.8286845,,64.18759,17.439795,19.227406,4.892727,,-6.036563,-1.1954488,7950.6816,0.6199108,196.66866,0.011743626
-0.46938777,12.510088,1626,5566.031626701355,4.598756e-10,4.2690307e-20,17.439795,32520,17.084198,3.3522825,-0.533761,0.8268069,,63.977875,17.439795,19.227406,4.8899117,,-6.037178,-1.8257184,7950.996,0.9365709,30.547386,0.10836801
-0.5510204,12.513086,1627,5570.480833053589,4.5931045e-10,,17.439795,32540,17.388893,84.297554,-0.5593846,0.825035,,63.938477,17.439795,19.227406,4.8869133,,-6.0377927,-1.988825,7951.008,1.2745206,127.69872,0.011743626
0.30612245,12.516073,1628,5575.123998165131,4.5874637e-10,,17.439795,32560,17.377102,,0.30612272,0.8237723,,63.923428,17.439795,19.227406,4.8839264,,-6.0384073,-1.4716561,7951.0312,0.6823986,320.13678,4.539993e-05
-0.26530612,12.513456,1629,5579.6030197143555,4.5818335e-10,0.18829635,17.439795,32580,8.251446,0.008200789,-0.36091343,0.82518166,,63.911816,17.439795,19.227406,4.8865433,,-6.0390215,3.489114,7960.1797,0.94237775,11.965044,0.32919297
-1.0,12.516329,1630,5584.102085351944,4.576213e-10,142.01039,17.439795,32600,17.19551,2.748787,-2.178855,0.8233301,,63.88839,17.439795,19.227406,4.883671,,-6.0395193,-2.134314,7960.385,1.0228835,223.48499,1.0
0.5102041,12.518604,1631,5588.409394025803,4.5706033e-10,,17.439795,32620,16.228235,,0.5101352,0.8186208,,63.86568,17.439795,19.227406,4.8813953,,-5.956598,-6.8567533,7961.5547,1.383034,227.44739,0.00013791275
-1.0,12.51506,1632,5592.436016559601,4.5650037e-10,,17.439795,32640,6.735277,,-0.99944896,0.82002306,,63.864536,17.439795,19.227406,4.884939,,-5.957211,2.79499,7972.2207,0.7278714,194.53902,0.00041894216
-0.5510204,12.517928,1633,5596.858110904694,4.5594156e-10,,17.439795,32660,17.19952,,-0.5510872,0.81993514,,63.8576,17.439795,19.227406,4.8820715,,-5.9578233,0.97242576,7972.422,0.9501386,167.67688,0.00013791275
-0.46938777,12.520932,1634,5601.304279565811,4.5538365e-10,,17.439795,32680,17.425882,,-0.46969172,0.82136214,,63.857544,17.439795,19.227406,4.8790674,,-5.9584355,3.2318516,7972.3965,1.0318826,138.35356,0.00041894216
-0.18367347,12.523879,1635,5605.583511590958,4.5482676e-10,,17.439795,32700,17.339758,,-0.18361273,0.82193905,,63.81836,17.439795,19.227406,4.8761206,,-5.9590473,1.7588829,7972.457,1.1426378,184.49657,4.539993e-05
0.9183673,12.526453,1636,5610.078209638596,4.542709e-10,,17.439795,32720,16.73241,,0.91903067,0.82356465,,63.808678,17.439795,19.227406,4.8735466,,-5.959659,3.3898072,7973.121,1.0423555,289.72522,0.001272634
0.26530612,12.519665,1637,5614.467700481415,4.5371604e-10,,17.439795,32740,1.414705,,0.26542726,0.82334816,,63.806793,17.439795,19.227406,4.880335,,-5.96027,0.4860798,7989.1074,1.0815263,219.39786,0.00041894216
-0.877551,12.517188,1638,5618.664222478867,4.5316229e-10,,17.439795,32760,8.463216,,-0.8775892,0.8243075,,63.80528,17.439795,19.227406,4.8828115,,-5.9608808,2.3537922,7998.045,1.0056825,202.65448,4.539993e-05
-0.59183675,12.520115,1639,5622.62366271019,4.5260942e-10,,17.439795,32780,17.313128,,-0.5992838,0.82600963,,63.765316,17.439795,19.227406,4.8798847,,-5.961491,3.6554492,7998.131,0.60962135,192.19978,0.003865921
0.9591837,12.523075,1640,5626.612772703171,4.5205764e-10,,17.439795,32800,17.376398,,0.9592573,0.824289,,63.751728,17.439795,19.227406,4.8769245,,-5.962101,-1.5864003,7998.1562,1.1186823,355.42438,4.539993e-05
-0.06122449,12.515887,1641,5631.128956794739,4.515069e-10,,17.439795,32820,0.7267828,,-0.061142568,0.8253639,,63.743668,17.439795,19.227406,4.8841124,,-5.9627104,2.5587366,8014.828,1.0824072,170.72397,0.00013791275
0.9591837,12.517255,1642,5635.880262136459,4.509571e-10,,17.439795,32840,14.760068,,0.959677,0.8266727,,63.720913,17.439795,19.227406,4.882745,,-5.96332,2.9331236,8017.467,1.2951493,298.954,0.00041894216
-0.9183673,12.510074,1643,5640.4655022621155,4.5040832e-10,,17.439795,32860,0.71945053,,-0.91874933,0.82672226,,63.70603,17.439795,19.227406,4.889926,,-5.9639287,0.6882986,8034.1484,1.210185,139.22554,0.001272634
0.18367347,12.512961,1644,5644.492385625839,4.498605e-10,,17.439795,32880,17.25823,,0.18367656,0.8272889,,63.67519,17.439795,19.227406,4.887038,,-5.964537,1.5809764,8034.291,0.6097846,321.86163,4.539993e-05
-0.71428573,12.510702,1645,5649.056581497192,4.4931375e-10,,17.439795,32900,8.797489,,-0.71424943,0.82863486,,63.650963,17.439795,19.227406,4.8892975,,-5.965145,3.477979,8042.8945,0.63066465,270.4234,4.539993e-05
-0.67346936,12.513662,1646,5653.577158689499,4.4876794e-10,,17.439795,32920,17.380798,,-0.67443895,0.829977,,63.63049,17.439795,19.227406,4.8863373,,-5.9657526,3.4434836,8042.91,0.81118727,156.84645,0.001272634
0.42857143,12.516625,1647,5657.718744277954,4.4822318e-10,,17.439795,32940,17.396166,,0.4286762,0.829594,,63.624912,17.439795,19.227406,4.883374,,-5.96636,0.41043657,8042.916,0.64690906,165.19525,0.001272634
0.18367347,12.513541,1648,5662.2836747169495,4.476794e-10,,17.439795,32960,7.4315524,,0.18371148,0.83029073,,63.58766,17.439795,19.227406,4.8864584,,-5.966967,2.35159,8052.883,1.2321557,209.99466,0.00013791275
-0.59183675,12.511288,1649,5666.958365678787,4.471366e-10,,17.439795,32980,8.797372,,-0.59788376,0.83190244,,63.580177,17.439795,19.227406,4.888712,,-5.9675736,3.313424,8061.4863,1.1195446,143.65128,0.011743626
-0.75510204,12.51425,1650,5671.530553817749,4.4659476e-10,,17.439795,33000,17.399826,1.5657612e-37,-0.7514314,0.83063745,,63.56833,17.439795,19.227406,4.88575,,-5.9681797,-1.3403577,8061.4883,1.0596333,147.44911,0.011743626
-0.10204082,12.517199,1651,5676.378450870514,4.4605392e-10,,17.439795,33020,17.38189,,-0.10064095,0.82965654,,63.565926,17.439795,19.227406,4.882801,,-5.968786,-0.81799877,8061.504,0.87758005,185.50806,0.001272634
-0.71428573,12.518772,1652,5681.254371881485,4.4551404e-10,,17.439795,33040,15.11723,,-0.7192908,0.82908523,,63.530792,17.439795,19.227406,4.8812275,,-5.9693913,0.034900047,8063.787,1.1827049,142.67664,0.003865921
