DenMISELogLast,IWLastEpisode,MountainCar_std0_higher,TimestepsSoFar,AvgEpLen,ReturnLastEpisode,DenMISEMeanLog,Regret,IWMax,MountainCar_std1_higher,BoundBonus,ReturnMean,MountainCar_mu0_higher,NumTrainableParams,ReturnMax,MinEpLen,ReturnAbsMax,MountainCar_mu1_higher,DenMISELogFirst,IWFirstEpisode,IWMin,NumTrajectories,Iteration,Delta,Bound,ReturnMin,IWMean,ActionIn1,Regret/t,BoundMISE,GridSize,ReturnStepMax,TimeElapsed
-4.0304627,1.04432134e-19,0.14999999,1343516,509.48653773227153,93.461876,-4.0175524,-154555.31,24.196957,1.5,172.993,63.610283,-0.6923077,,99.368256,98,153.94362,10.769231,-4.8589287,1.47674e-12,,2637,2637,8.875544e-11,273.07236,-153.94362,1.0822997,9.805891,-58.610283,100.07935,196,153.94362,5413.728719472885
-3.537077,0.00014560767,0.14999999,1343774,509.3912054586808,95.77782,-4.017339,-154646.1,40.06607,1.5,179.81831,63.62248,-1.0,,99.368256,98,153.94362,16.923077,-4.859308,1.1601519e-32,,2638,2638,8.868817e-11,273.01587,-153.94362,1.0543987,14.396722,-58.62248,93.19757,196,153.94362,5416.115039348602
-5.384451,3.5403307e-32,0.14999999,1344224,509.368700265252,79.20655,-4.0178385,-154720.31,88.92064,1.5,274.2361,63.628387,-0.23076923,,99.368256,98,153.94362,,-4.859687,45.59314,,2639,2639,8.862097e-11,272.96906,-153.94362,1.0030034,0.1946904,-58.628387,-1.2670461,196,153.94362,5418.665638208389
-4.434125,0.031411827,0.14999999,1345223,509.5541666666667,-3.4105134,-4.0179977,-154711.9,30.239973,1.5,195.37161,63.602993,-0.53846157,,99.368256,98,153.94362,6.1538463,-4.8429365,0.0012012118,,2640,2640,8.8553845e-11,272.94897,-153.94362,0.9971356,6.132415,-58.602993,77.57735,196,153.94362,5421.442748069763
-3.7059317,0.00036918808,0.14999999,1345807,509.5823551684968,92.56934,-4.017882,-154799.47,34.168995,1.5,204.89029,63.61396,0.07692308,,99.368256,98,153.94362,7.6923075,-4.8433146,8.183025e-08,,2641,2641,8.8486794e-11,272.9438,-153.94362,0.93587136,6.4230742,-58.61396,68.05348,196,153.94362,5423.9027807712555
-4.0347633,3.8073063,0.14999999,1346218,509.5450416351249,99.04999,-4.017913,-154893.52,54.303677,1.5,267.89688,63.627373,0.07692308,,99.368256,98,153.94362,3.0769231,-4.8436933,0.026062984,,2642,2642,8.841983e-11,273.0184,-153.94362,1.0566535,6.465225,-58.627373,5.121506,196,153.94362,5426.328587770462
-3.7724338,1.3447492e-11,0.14999999,1346911,509.6144532727961,98.664536,-4.0178003,-154987.19,25.945827,1.5,185.37038,63.640633,-0.53846157,,99.368256,98,153.94362,16.923077,-4.844062,2.8058013e-29,,2643,2643,8.8352936e-11,272.92377,-153.94362,0.9349036,16.493313,-58.640633,87.55338,196,153.94362,5428.885411024094
-3.5561588,2.8875787,0.14999999,1347173,509.5208018154312,96.83976,-4.017651,-155079.02,40.95785,1.5,180.84357,63.653183,-0.3846154,,99.368256,98,153.94362,20.0,-4.84444,,,2644,2644,8.828611e-11,272.87283,-153.94362,0.98609596,21.055828,-58.653183,92.029274,196,153.94362,5431.218938589096
-4.3673425,2.6596968e-08,0.14999999,1347360,509.39886578449904,89.98966,-4.01779,-155164.0,24.185991,1.5,175.07765,63.66314,0.07692308,,99.368256,98,153.94362,12.307693,-4.844818,1.9904659e-17,,2645,2645,8.821937e-11,272.8207,-153.94362,1.0147941,13.462888,-58.66314,97.743065,196,153.94362,5433.652406692505
-3.6026573,8.887642e-15,0.14999999,1347676,509.3257747543462,96.188545,-4.0176287,-155255.2,38.427116,1.5,177.53787,63.675434,-1.0,,99.368256,98,153.94362,15.384615,-4.8451962,1.2321361e-27,,2646,2646,8.8152693e-11,272.76324,-153.94362,1.0729631,11.105076,-58.675434,95.22536,196,153.94362,5436.041136741638
-3.7114222,18.352499,0.14999999,1347857,509.2017378163959,93.64024,-4.017487,-155343.84,24.502281,1.5,175.96664,63.686756,-0.84615386,,99.368256,98,153.94362,12.307693,-4.8455744,2.3535785e-17,,2647,2647,8.8086094e-11,273.16425,-153.94362,1.0616304,9.621613,-58.686756,97.19761,196,153.94362,5438.480082988739
-3.5646079,9.630884,0.14999999,1348115,509.1068731117825,91.84624,-4.017294,-155430.69,25.052174,1.5,176.04044,63.697388,-0.6923077,,99.368256,98,153.94362,9.230769,-4.845952,2.3363682e-09,,2648,2648,8.8019585e-11,272.79645,-153.94362,1.0637987,9.522644,-58.697388,96.756004,196,153.94362,5440.938332796097
-3.5388062,3.3854047e-10,0.14999999,1348618,509.1045677614194,92.138145,-4.01709,-155517.83,52.382927,1.5,261.58688,63.708126,0.3846154,,99.368256,98,153.94362,7.6923075,-4.846329,1.7189437e-11,,2649,2649,8.7953145e-11,272.7607,-153.94362,1.0308461,6.6416197,-58.708126,11.17382,196,153.94362,5443.500421285629
-4.385261,3.4532225e-14,0.14999999,1349617,509.2894339622641,-8.8644285,-4.01722,-155503.97,32.39977,1.5,194.38931,63.680744,0.6923077,,99.368256,98,153.94362,18.461538,-4.846707,,,2650,2650,8.788678e-11,272.7506,-153.94362,1.0061976,19.527773,-58.680744,78.36128,196,153.94362,5446.288903713226
-4.0334115,0.21529809,0.14999999,1349810,509.1701244813278,87.45369,-4.0172243,-155586.42,72.66807,1.5,310.43652,63.68971,0.84615386,,99.368256,98,153.94362,13.846154,-4.847084,3.6105396e-34,,2651,2651,8.782049e-11,272.74905,-153.94362,1.0765787,14.873884,-58.68971,-37.687473,196,153.94362,5448.649910926819
-4.626873,0.0036771034,0.14999999,1350809,509.35482654600304,-61.261604,-4.017427,-155520.16,24.860073,1.5,177.00978,63.642593,0.23076923,,99.368256,98,153.94362,15.384615,-4.847461,9.886603e-28,,2652,2652,8.775426e-11,272.7357,-153.94362,1.0009347,16.477255,-58.642593,95.72591,196,153.94362,5451.3402144908905
-3.6339183,0.0073070107,0.14999999,1350971,509.2238974745571,95.40454,-4.017284,-155610.56,38.02714,1.5,176.14987,63.654564,-0.07692308,,99.368256,98,153.94362,20.0,-4.8478384,,,2653,2653,8.768813e-11,272.70578,-153.94362,1.0208952,20.407595,-58.654564,96.55591,196,153.94362,5453.570702791214
-3.8200846,1.2133039e-09,0.14999999,1351196,509.1168048229088,92.61587,-4.017203,-155698.16,25.171095,1.5,179.40277,63.66547,-0.3846154,,99.368256,98,153.94362,10.769231,-4.848215,1.132939e-11,,2654,2654,8.7622055e-11,272.69843,-153.94362,0.9740608,8.61611,-58.66547,93.29564,196,153.94362,5455.906761646271
-3.5885844,0.10161323,0.14999999,1351714,509.1201506591337,94.70662,-4.0170517,-155787.88,38.763306,1.5,222.01595,63.677166,-0.6923077,,99.368256,98,153.94362,4.6153846,-4.848592,0.017506046,,2655,2655,8.755607e-11,272.6101,-153.94362,0.93327427,6.007289,-58.677166,50.59415,196,153.94362,5458.3887984752655
-3.7118232,1.3881252e-21,0.14999999,1352638,509.27635542168673,86.51586,-4.0169635,-155869.39,24.779335,1.5,174.89497,63.685764,0.23076923,,99.368256,98,153.94362,18.461538,-4.848962,2.9805433e-38,,2656,2656,8.749014e-11,272.60193,-153.94362,1.0290791,19.084435,-58.685764,97.70694,196,153.94362,5460.973921775818
-3.6247957,7.161521e-13,0.14999999,1352883,509.1768912307113,95.88863,-4.016806,-155960.28,28.213629,1.5,187.21907,63.697884,-0.07692308,,99.368256,98,153.94362,7.6923075,-4.8493385,1.1741765e-06,,2657,2657,8.7424304e-11,272.48798,-153.94362,0.9482091,7.8701105,-58.697884,85.26892,196,153.94362,5463.396125078201
-3.5883732,18.628534,0.14999999,1353226,509.1143717080512,97.552505,-4.016665,-156052.84,25.331478,1.5,180.12338,63.710625,-0.3846154,,99.368256,98,153.94362,9.230769,-4.8497148,1.8185672e-08,,2658,2658,8.735853e-11,272.8357,-153.94362,0.9828263,7.2761474,-58.710625,92.71231,196,153.94362,5465.992439985275
-3.620513,25.425415,0.14999999,1354050,509.2327942835652,89.46305,-4.0165234,-156137.3,26.905495,1.5,181.76146,63.720306,-0.6923077,,99.368256,98,153.94362,7.6923075,-4.850091,1.3132797e-06,,2659,2659,8.729283e-11,272.9364,-153.94362,1.0445985,6.9013696,-58.720306,91.17493,196,153.94362,5468.560154438019
-3.6196008,24.656145,0.14999999,1354501,509.2109022556391,97.09424,-4.0163584,-156229.39,26.011662,1.5,178.84073,63.732853,-0.3846154,,99.368256,98,153.94362,7.6923075,-4.8504667,1.018767e-05,,2660,2660,8.722722e-11,272.7337,-153.94362,1.045453,9.008323,-58.732853,93.89297,196,153.94362,5470.942410469055
-3.5552678,9.546909e-16,0.14999999,1355093,509.24201428034576,97.40576,-4.016168,-156321.8,58.86498,1.5,195.67398,63.745506,-1.0,,99.368256,98,153.94362,20.0,-4.8508425,,,2661,2661,8.716166e-11,272.4676,-153.94362,0.8681959,19.396954,-58.745506,76.7936,196,153.94362,5473.4969482421875
-4.8499007,4.940348e-21,0.14999999,1355281,509.12133734034563,83.25474,-4.0165334,-156400.06,42.32885,1.5,189.49396,63.752842,0.3846154,,99.368256,98,153.94362,20.0,-4.851218,,,2662,2662,8.709619e-11,272.34988,-153.94362,0.88773006,21.395247,-58.752842,82.85593,196,153.94362,5475.904082775116
-4.357159,31.987535,0.14999999,1355436,508.9883589936162,95.49694,-4.016705,-156490.55,37.623882,1.5,174.56158,63.764755,-0.07692308,,99.368256,98,153.94362,20.0,-4.851594,,,2663,2663,8.703079e-11,272.34366,-153.94362,1.0339419,25.34023,-58.764755,97.78207,196,153.94362,5478.090690612793
-10.4746275,2.6541884e-06,0.14999999,1355628,508.8693693693694,92.04556,-4.019117,-156577.6,23.516598,1.5,172.27336,63.77537,-0.23076923,,99.368256,98,153.94362,15.384615,-4.8519692,2.8814882e-24,,2664,2664,8.696546e-11,272.3099,-153.94362,1.0426638,16.288954,-58.77537,100.03655,196,153.94362,5480.356814146042
-3.5096714,8.171557e-28,0.14999999,1355853,508.76285178236395,96.19508,-4.018911,-156668.8,132.48462,1.5,344.59256,63.78754,1.0,,99.368256,98,153.94362,4.6153846,-4.8523445,3.3359296e-20,,2665,2665,8.690021e-11,272.2922,-153.94362,1.1071295,4.61479,-58.78754,-72.300354,196,153.94362,5482.793970108032
-4.8663774,3.1649503e-12,0.14999999,1356852,508.946736684171,-57.385742,-4.0191936,-156606.4,28.745491,1.5,185.76414,63.74209,0.3846154,,99.368256,98,153.94362,13.846154,-4.85272,3.197775e-25,,2666,2666,8.683504e-11,272.2872,-153.94362,0.98555726,15.647425,-58.74209,86.523056,196,153.94362,5485.4531280994415
-3.9344978,1.3480938e-21,0.14999999,1357028,508.8218972628421,94.004944,-4.019169,-156695.4,24.554083,1.5,175.54707,63.753433,-0.84615386,,99.368256,98,153.94362,10.769231,-4.853095,1.0882231e-13,,2667,2667,8.6769925e-11,272.25076,-153.94362,1.0635048,10.827412,-58.753433,96.70368,196,153.94362,5487.752969503403
-3.5185974,6.147844e-05,0.14999999,1357286,508.7278860569715,92.320915,-4.0189586,-156782.72,22.843224,1.5,171.99641,63.764137,-0.23076923,,99.368256,98,153.94362,16.923077,-4.85347,2.679133e-29,,2668,2668,8.670489e-11,272.17798,-153.94362,1.0504287,15.963624,-58.764137,100.181564,196,153.94362,5490.1258425712585
-3.5730388,15.640327,0.14999999,1357504,508.61895841139005,94.01943,-4.018773,-156871.75,25.204142,1.5,181.44435,63.77548,-0.53846157,,99.368256,98,153.94362,15.384615,-4.8538446,3.0519567e-24,,2669,2669,8.663993e-11,272.19717,-153.94362,0.96360725,11.98114,-58.77548,90.752815,196,153.94362,5492.426816701889
-3.5308914,22.832594,0.14999999,1357865,508.563670411985,92.85849,-4.0186043,-156959.6,23.862017,1.5,171.61568,63.786366,-0.6923077,,99.368256,98,153.94362,12.307693,-4.854219,3.202856e-16,,2670,2670,8.6575046e-11,272.7072,-153.94362,1.0870239,11.72974,-58.786366,101.09155,196,153.94362,5494.733697414398
-3.7053611,2.9330064e-28,0.14999999,1358288,508.5316360913516,86.447075,-4.0184555,-157041.06,37.607346,1.5,209.46967,63.794857,0.6923077,,99.368256,98,153.94362,16.923077,-4.8545938,,,2671,2671,8.651023e-11,272.1079,-153.94362,0.97278374,18.049946,-58.794857,62.638233,196,153.94362,5497.132660627365
-4.2031884,8.360724e-33,0.14999999,1358490,508.4169161676647,88.11658,-4.0185356,-157124.17,38.173138,1.5,177.61467,63.803955,-1.0,,99.368256,98,153.94362,13.846154,-4.854968,4.6808854e-23,,2672,2672,8.64455e-11,272.11066,-153.94362,1.0553335,13.797967,-58.803955,94.49599,196,153.94362,5499.567949295044
-3.5939348,1.7799466e-16,0.14999999,1358844,508.3591470258137,88.24506,-4.018358,-157207.42,56.636494,1.5,270.49802,63.813103,-0.6923077,,99.368256,98,153.94362,1.5384616,-4.855342,3.5010366,,2673,2673,8.638082e-11,272.0154,-153.94362,0.99703705,0.94521475,-58.813103,1.517398,196,153.94362,5502.049770116806
-4.524901,,0.14999999,1359843,508.54263275991025,-23.968988,-4.0185504,-157178.45,38.236324,1.5,172.77527,63.780273,0.07692308,,99.368256,98,153.94362,20.0,-4.8544073,,,2674,2674,8.631623e-11,272.00406,-153.94362,1.0479528,18.216496,-58.780273,99.2288,196,153.94362,5504.6574466228485
-3.4970896,2.8896316e-18,0.14999999,1360066,508.4358878504673,93.95042,-4.018339,-157267.4,43.013157,1.5,186.22916,63.791553,-1.0,,99.368256,98,153.94362,7.6923075,-4.854781,2.5318216e-09,,2675,2675,8.625171e-11,271.93814,-153.94362,1.0347536,8.264959,-58.791553,85.70899,196,153.94362,5506.992561817169
-4.3510303,25.790142,0.14999999,1360324,508.3423019431988,88.78479,-4.0184517,-157351.19,41.758842,1.5,182.96968,63.80089,-1.0,,99.368256,98,153.94362,10.769231,-4.855155,2.8229668e-15,,2676,2676,8.618725e-11,271.9972,-153.94362,0.99799013,9.1383915,-58.80089,89.02753,196,153.94362,5509.380586862564
-3.6639636,2.6571008e-19,0.14999999,1360644,508.2719462084423,91.37834,-4.0183225,-157437.56,92.41029,1.5,272.59164,63.81119,0.07692308,,99.368256,98,153.94362,,-4.8555284,0.63905525,,2677,2677,8.612287e-11,271.93573,-153.94362,1.0226215,1.4403627,-58.81119,-0.65590554,196,153.94362,5511.697659254074
-4.383795,2.7191067e-11,0.14999999,1361643,508.45519044062735,-0.10111148,-4.018453,-157432.45,24.401217,1.5,175.88992,63.787323,-0.23076923,,99.368256,98,153.94362,12.307693,-4.8556633,1.429617e-15,,2678,2678,8.605857e-11,271.89703,-153.94362,0.9927779,11.881996,-58.787323,96.0071,196,153.94362,5514.531921386719
-3.5523293,8.823964e-15,0.14999999,1362119,508.44307577454276,96.18999,-4.0182824,-157523.66,45.210663,1.5,187.83044,63.799423,0.6923077,,99.368256,98,153.94362,20.0,-4.8560367,,,2679,2679,8.599433e-11,271.8004,-153.94362,0.9918744,20.802244,-58.799423,83.96998,196,153.94362,5517.003646612167
-3.9395068,1.5868695e-19,0.14999999,1362280,508.3134328358209,92.67679,-4.018258,-157611.33,26.123257,1.5,176.8202,63.810196,-0.23076923,,99.368256,98,153.94362,7.6923075,-4.85641,5.890551e-06,,2680,2680,8.5930166e-11,271.74695,-153.94362,1.032768,7.870809,-58.810196,94.92673,196,153.94362,5519.339666128159
-3.6737196,2.545042,0.14999999,1362667,508.2681835136143,98.75676,-4.0181174,-157705.08,34.83315,1.5,204.81436,63.82323,0.23076923,,99.368256,98,153.94362,9.230769,-4.856783,3.6281837e-12,,2681,2681,8.586607e-11,271.72217,-153.94362,0.9782009,10.573356,-58.82323,66.9078,196,153.94362,5521.634773015976
-3.6353161,9.446743,0.14999999,1362912,508.17002237136467,98.461395,-4.0179844,-157798.53,26.191883,1.5,181.48277,63.83614,-0.07692308,,99.368256,98,153.94362,9.230769,-4.857156,2.1140205e-09,,2682,2682,8.580205e-11,271.72794,-153.94362,0.9450283,8.674751,-58.83614,90.245155,196,153.94362,5524.008902549744
-3.5587764,4.26147e-10,0.14999999,1363251,508.1069698099143,97.21179,-4.017835,-157890.75,26.342102,1.5,183.51053,63.848583,0.3846154,,99.368256,98,153.94362,16.923077,-4.8575287,7.929427e-35,,2683,2683,8.5738104e-11,271.70654,-153.94362,0.9382526,17.9958,-58.848583,88.19601,196,153.94362,5526.379611968994
-3.5962448,5.677527e-10,0.14999999,1363421,507.980998509687,95.71188,-4.017701,-157981.47,70.92929,1.5,300.39844,63.86046,0.6923077,,99.368256,98,153.94362,7.6923075,-4.857901,5.419013e-17,,2684,2684,8.567423e-11,271.667,-153.94362,0.9610623,8.38404,-58.86046,-28.731432,196,153.94362,5528.644591808319
-4.492445,4.841129e-16,0.14999999,1364420,508.1638733705773,-15.615612,-4.017895,-157960.84,24.716568,1.5,175.6536,63.830853,-0.3846154,,99.368256,98,153.94362,16.923077,-4.858274,4.6836218e-29,,2685,2685,8.561042e-11,271.6413,-153.94362,1.0143454,14.27255,-58.830853,95.98771,196,153.94362,5531.206344127655
-3.546477,21.163239,0.14999999,1364682,508.072226358898,97.206665,-4.017715,-158053.06,24.832682,1.5,178.0211,63.843285,-0.3846154,,99.368256,98,153.94362,13.846154,-4.858646,1.8986257e-19,,2686,2686,8.5546695e-11,272.01755,-153.94362,0.9841974,12.462943,-58.843285,93.99645,196,153.94362,5533.630089521408
-3.5539367,8.255402,0.14999999,1364939,507.97878675102345,94.7168,-4.0175495,-158142.78,24.548475,1.5,176.5429,63.854774,-0.53846157,,99.368256,98,153.94362,10.769231,-4.8590183,6.959004e-12,,2687,2687,8.548303e-11,271.6437,-153.94362,1.0097513,9.101057,-58.854774,95.10081,196,153.94362,5536.003138542175
-3.5674348,2.6209502e-08,0.14999999,1365345,507.9408482142857,95.90599,-4.017379,-158233.69,52.11521,1.5,259.07202,63.8667,0.53846157,,99.368256,98,153.94362,10.769231,-4.8593903,5.798085e-20,,2688,2688,8.5419435e-11,271.58514,-153.94362,1.0798649,11.149914,-58.8667,12.513134,196,153.94362,5538.333535194397
-3.7706757,18.471231,0.14999999,1365593,507.8441799925623,97.12918,-4.017259,-158325.81,26.728735,1.5,180.44798,63.879066,0.23076923,,99.368256,98,153.94362,12.307693,-4.859762,4.9475575e-19,,2689,2689,8.535591e-11,271.9992,-153.94362,0.9945314,11.910238,-58.879066,91.55124,196,153.94362,5540.685855388641
-3.679924,23.23693,0.14999999,1365918,507.77620817843865,96.44367,-4.0171366,-158417.25,29.741455,1.5,186.16016,63.89117,0.23076923,,99.368256,98,153.94362,10.769231,-4.860134,2.2712875e-15,,2690,2690,8.529247e-11,271.6767,-153.94362,1.0096868,10.954372,-58.89117,85.51653,196,153.94362,5543.102474927902
-3.6052213,7.594149e-15,0.14999999,1366238,507.7064288368636,98.52282,-4.0169806,-158510.78,56.67253,1.5,219.86124,63.904045,-1.0,,99.368256,98,153.94362,4.6153846,-4.860506,3.399396e-05,,2691,2691,8.5229095e-11,271.50543,-153.94362,0.9204897,1.6903642,-58.904045,51.644196,196,153.94362,5545.461148738861
-4.3047247,1.1724758e-32,0.14999999,1367152,507.85735512630015,81.18537,-4.017118,-158586.97,39.461628,1.5,175.7311,63.910465,-0.23076923,,99.368256,98,153.94362,20.0,-4.8608775,,,2692,2692,8.5165784e-11,271.50494,-153.94362,1.018211,17.868305,-58.910465,95.77385,196,153.94362,5548.005202054977
-3.5738382,0.8202197,0.14999999,1367334,507.7363535090977,93.17486,-4.016948,-158675.14,28.604055,1.5,191.08998,63.92133,-0.84615386,,99.368256,98,153.94362,18.461538,-4.861249,1.4559087e-36,,2693,2693,8.5102536e-11,271.4843,-153.94362,0.89018875,19.466785,-58.92133,80.39432,196,153.94362,5550.417706012726
-3.86392,22.513449,0.14999999,1367692,507.6807720861173,90.00525,-4.0169344,-158760.14,41.26409,1.5,180.27876,63.93101,-0.53846157,,99.368256,98,153.94362,20.0,-4.86162,,,2694,2694,8.503937e-11,271.50726,-153.94362,0.9877683,19.866735,-58.93101,91.22849,196,153.94362,5552.735906362534
-3.8760035,2.6279543e-11,0.14999999,1367875,507.5602968460111,94.96948,-4.0168877,-158850.11,25.058954,1.5,177.47195,63.942528,-0.3846154,,99.368256,98,153.94362,9.230769,-4.8619914,1.8410324e-08,,2695,2695,8.4976276e-11,271.39142,-153.94362,0.99494594,6.814217,-58.942528,93.91947,196,153.94362,5554.984242677689
-3.6168704,1.589887e-19,0.14999999,1368292,507.526706231454,97.512184,-4.0167413,-158942.62,122.470116,1.5,317.61475,63.95498,1.0,,99.368256,98,153.94362,1.5384616,-4.8623624,6.6933714e-18,,2696,2696,8.491325e-11,271.3692,-153.94362,0.8689631,1.4894634,-58.95498,-46.245544,196,153.94362,5557.458519220352
-5.0408077,1.195954e-10,0.14999999,1369291,507.7089358546533,-48.471523,-4.0171733,-158889.16,40.227562,1.5,222.90933,63.913296,0.07692308,,99.368256,98,153.94362,6.1538463,-4.862733,1.6312224e-05,,2697,2697,8.485029e-11,271.2633,-153.94362,0.98886657,10.078287,-58.913296,48.35396,196,153.94362,5560.2385041713715
-3.5965042,19.293234,0.14999999,1369788,507.704966641957,98.68587,-4.017023,-158982.84,25.82764,1.5,177.51129,63.926186,0.07692308,,99.368256,98,153.94362,10.769231,-4.863104,9.3028646e-14,,2698,2698,8.4787406e-11,271.67642,-153.94362,0.99511737,9.31201,-58.926186,94.16514,196,153.94362,5562.662437915802
-3.6333623,0.0001501905,0.14999999,1370105,507.6343090033346,98.64937,-4.016884,-159076.48,59.56764,1.5,278.07245,63.939045,0.3846154,,99.368256,98,153.94362,3.0769231,-4.8634744,5.5674163e-06,,2699,2699,8.472459e-11,271.1997,-153.94362,0.98806494,3.043549,-58.939045,-6.8727407,196,153.94362,5565.089085817337
-4.468518,5.0337894e-07,0.14999999,1371104,507.8162962962963,-8.394977,-4.0170574,-159063.1,29.232067,1.5,185.8069,63.91226,-0.3846154,,99.368256,98,153.94362,6.1538463,-4.863845,0.0020186042,,2700,2700,8.466184e-11,271.092,-153.94362,1.0536513,7.302638,-58.91226,85.28511,196,153.94362,5567.915888309479
-3.6161182,12.46996,0.14999999,1371434,507.7504627915587,94.80263,-4.0168896,-159152.9,31.107428,1.5,196.29791,63.9237,-0.6923077,,99.368256,98,153.94362,6.1538463,-4.8642144,0.0002604098,,2701,2701,8.4599154e-11,271.20483,-153.94362,0.98201203,2.69905,-58.9237,74.90691,196,153.94362,5570.341707468033
-4.1448936,1.5000413e-34,0.14999999,1372077,507.80051813471505,87.587944,-4.0169444,-159235.48,26.680481,1.5,182.34239,63.932453,0.3846154,,99.368256,98,153.94362,18.461538,-4.8645844,,,2702,2702,8.453655e-11,271.07016,-153.94362,0.9451327,18.081963,-58.932453,88.72777,196,153.94362,5572.869039058685
-3.6137412,1.1080121e-34,0.14999999,1372243,507.6740658527562,95.36854,-4.016817,-159325.86,47.11772,1.5,247.33482,63.944084,-0.84615386,,99.368256,98,153.94362,3.0769231,-4.8649545,0.031456012,,2703,2703,8.447402e-11,271.07242,-153.94362,0.95365167,3.3919487,-58.944084,23.737583,196,153.94362,5575.378912687302
-4.033277,4.3598382e-30,0.14999999,1373242,507.8557692307692,-15.200601,-4.016841,-159305.66,32.181038,1.5,193.43231,63.914814,0.53846157,,99.368256,98,153.94362,15.384615,-4.8653126,2.5712008e-32,,2704,2704,8.441155e-11,270.9942,-153.94362,0.954607,16.41,-58.914814,77.561874,196,153.94362,5578.1489317417145
-3.7721224,0.0040164576,0.14999999,1373414,507.73160813308687,94.918365,-4.0167675,-159395.56,23.269613,1.5,170.21135,63.92627,-0.07692308,,99.368256,98,153.94362,16.923077,-4.8656826,5.4443594e-30,,2705,2705,8.434915e-11,270.97614,-153.94362,1.0511348,15.584419,-58.92627,100.7648,196,153.94362,5580.478892803192
-3.4913957,10.634798,0.14999999,1373641,507.6278640059128,96.13542,-4.016555,-159486.7,22.968534,1.5,169.5607,63.938175,-0.07692308,,99.368256,98,153.94362,13.846154,-4.866052,2.2070016e-20,,2706,2706,8.4286814e-11,271.17908,-153.94362,1.0507827,12.221186,-58.938175,101.61837,196,153.94362,5582.832410812378
-3.5333865,12.940947,0.14999999,1373939,507.550424824529,96.64259,-4.0163593,-159578.34,24.400555,1.5,172.23288,63.950256,-0.23076923,,99.368256,98,153.94362,10.769231,-4.8664217,6.6315317e-12,,2707,2707,8.422455e-11,271.12384,-153.94362,1.0215772,8.8803215,-58.950256,98.89097,196,153.94362,5585.236142158508
-3.5694742,22.053484,0.14999999,1374278,507.48818316100443,95.67681,-4.0161867,-159669.03,25.13268,1.5,178.84769,63.961975,-0.53846157,,99.368256,98,153.94362,9.230769,-4.866791,1.1240726e-08,,2708,2708,8.4162365e-11,271.29648,-153.94362,0.9940959,6.3693514,-58.961975,92.448784,196,153.94362,5587.656755924225
-3.6560304,3.0977341e-18,0.14999999,1374933,507.5426356589147,97.23284,-4.0160575,-159761.25,39.784824,1.5,183.94786,63.97425,-0.6923077,,99.368256,98,153.94362,20.0,-4.8671603,,,2709,2709,8.4100234e-11,270.8551,-153.94362,0.9503743,21.08252,-58.97425,86.90724,196,153.94362,5590.228866100311
-4.8108034,1.5116556e-20,0.14999999,1375124,507.4258302583026,86.131935,-4.016371,-159842.4,25.838001,1.5,174.65434,63.982437,-0.23076923,,99.368256,98,153.94362,7.6923075,-4.8675294,5.956413e-06,,2710,2710,8.403817e-11,270.81427,-153.94362,1.0444413,5.0851526,-58.982437,96.15992,196,153.94362,5592.563749551773
-3.8124704,1.1896043,0.14999999,1375809,507.4913316119513,91.6364,-4.01628,-159929.03,25.596802,1.5,176.67004,63.992634,-0.84615386,,99.368256,98,153.94362,9.230769,-4.867898,1.770181e-10,,2711,2711,8.397619e-11,270.8481,-153.94362,1.0572149,8.626797,-58.992634,94.17806,196,153.94362,5595.080517530441
-3.5489156,1.2127295e-10,0.14999999,1376135,507.4244100294985,93.00233,-4.0160875,-160017.03,58.503918,1.5,193.34013,64.00333,-1.0,,99.368256,98,153.94362,20.0,-4.868267,,,2712,2712,8.391428e-11,270.7477,-153.94362,0.876478,16.786665,-59.003326,77.40758,196,153.94362,5597.554206132889
-5.0213823,8.922069e-19,0.14999999,1376448,507.3527460375968,84.64469,-4.0165052,-160096.67,24.480728,1.5,172.4703,64.01094,0.23076923,,99.368256,98,153.94362,16.923077,-4.8686357,9.375004e-33,,2713,2713,8.3852446e-11,270.7185,-153.94362,1.0302501,17.666704,-59.01094,98.24819,196,153.94362,5599.952540636063
-3.491603,1.2967832,0.14999999,1376679,507.2509211495947,96.29752,-4.0163016,-160187.97,24.71804,1.5,173.17531,64.022835,-0.3846154,,99.368256,98,153.94362,18.461538,-4.8690042,1.5350046e-34,,2714,2714,8.379066e-11,270.75012,-153.94362,1.0380968,20.511997,-59.022835,97.57481,196,153.94362,5602.388337612152
-4.007189,2.0183674e-05,0.14999999,1377117,507.22541436464087,90.83139,-4.0162845,-160273.81,43.092484,1.5,187.86073,64.032715,0.53846157,,99.368256,98,153.94362,20.0,-4.8693724,,,2715,2715,8.372895e-11,270.6412,-153.94362,0.9045804,20.840282,-59.032715,82.780464,196,153.94362,5604.806666851044
-3.9366403,8.832477e-24,0.14999999,1377372,507.13254786450665,94.33813,-4.0162926,-160363.14,24.432909,1.5,173.04323,64.04387,-0.84615386,,99.368256,98,153.94362,12.307693,-4.869741,2.4111481e-17,,2716,2716,8.36673e-11,270.55023,-153.94362,1.065314,12.471618,-59.04387,97.50702,196,153.94362,5607.161351680756
