DenMISELogFirst,Regret/t,MountainCar_std0_higher,Delta,ReturnStepMax,ReturnMean,BoundBonus,IWLastEpisode,ReturnMin,NumTrainableParams,IWMax,MountainCar_mu1_higher,ReturnMax,MinEpLen,Iteration,AvgEpLen,TimeElapsed,BoundMISE,IWMean,ActionIn1,NumTrajectories,Regret,IWMin,DenMISELogLast,ReturnAbsMax,Bound,MountainCar_std1_higher,ReturnLastEpisode,MountainCar_mu0_higher,DenMISEMeanLog,TimestepsSoFar,IWFirstEpisode,GridSize
-5.416182,-61.494545,0.14999999,9.5739215e-11,123.765564,66.494545,181.80426,6.200078e-08,-123.765564,,40.078224,10.769231,99.35369,108,2539,492.5360378101615,4334.438864469528,54.759293,0.91112274,14.389696,2539,-156134.66,,-3.6870193,123.765564,236.56355,1.5,96.31546,0.3846154,-3.9806545,1250549,2.6811765e-15,196
-5.416576,-61.506126,0.14999999,9.5663845e-11,123.765564,66.50613,162.07687,20.690334,-123.765564,,33.478,15.384615,99.35369,108,2540,492.41259842519685,4336.788474082947,74.6148,0.9836937,14.164937,2540,-156225.56,,-3.910525,123.765564,236.69168,1.5,95.897766,0.53846157,-3.9806626,1250728,5.964833e-30,196
-5.41697,-61.51716,0.14999999,9.5588565e-11,123.765564,66.51716,156.10344,28.272709,-123.765564,,30.166502,13.846154,99.35369,108,2541,492.4203069657615,4339.223551750183,81.04551,0.9464424,13.303202,2541,-156315.1,,-3.697787,123.765564,237.14896,1.5,94.54892,0.3846154,-3.9805598,1251240,1.5812829e-23,196
-5.417363,-61.529114,0.14999999,9.5513375e-11,123.765564,66.52911,142.67145,21.443045,-123.765564,,24.445763,13.846154,99.35369,108,2542,492.3202202989772,4341.562024116516,94.34702,0.9909363,18.552568,2542,-156407.0,,-3.5441132,123.765564,237.01846,1.5,96.90899,0.23076923,-3.9804103,1251478,2.319905e-22,196
-5.4177566,-61.540047,0.14999999,9.543827e-11,123.765564,66.54005,268.05826,2.2425839e-11,-123.765564,,82.2409,7.6923075,99.35369,108,2543,492.1883602044829,4343.805514097214,-31.473167,1.0755098,9.065786,2543,-156496.34,,-3.528082,123.765564,236.58508,1.5,94.32527,0.6923077,-3.9802368,1251635,1.3431644e-12,196
-5.4181495,-61.507393,0.14999999,9.536325e-11,123.765564,66.50739,150.47269,6.827214e-24,-123.765564,,40.090397,13.846154,99.35369,108,2544,492.3875786163522,4346.487986326218,86.070045,0.9588886,12.323692,2544,-156474.81,,-4.4669657,123.765564,236.54272,1.5,-16.53308,-1.0,-3.9804015,1252634,1.7761027e-29,196
-5.4185424,-61.51815,0.14999999,9.528833e-11,123.765564,66.51815,269.85257,9.0472055e-33,-123.765564,,125.05701,16.923077,99.35369,108,2545,492.2927308447937,4348.828096628189,-33.329845,0.8313253,17.203438,2545,-156563.69,,-3.5455084,123.765564,236.52272,1.5,93.88247,1.0,-3.9802485,1252885,,196
-5.4189353,-61.450188,0.14999999,9.521349e-11,123.765564,66.45019,143.29991,2.0214313e-19,-123.765564,,36.10783,20.0,99.35369,108,2546,492.4917517674784,4351.480757474899,93.214455,0.9907863,18.049435,2546,-156452.19,,-6.115427,123.765564,236.51437,1.5,-106.49217,-0.23076923,-3.9811566,1253884,,196
-5.419328,-61.4601,0.14999999,9.513873e-11,123.765564,66.4601,148.04912,14.260495,-123.765564,,24.180502,18.461538,99.35369,108,2547,492.3831959167648,4353.803422451019,88.609795,0.9649887,18.899908,2547,-156538.88,,-3.5291963,123.765564,236.6589,1.5,91.67837,-0.6923077,-3.9809833,1254100,,196
-5.4197206,-61.47027,0.14999999,9.506407e-11,123.765564,66.47027,140.72896,22.303396,-123.765564,,52.247437,20.0,99.35369,108,2548,492.2876766091052,4356.1002407073975,95.8695,1.0813801,19.707764,2548,-156626.23,,-3.6699195,123.765564,236.59845,1.5,92.36338,-1.0,-3.9808764,1254349,,196
-5.420113,-61.474915,0.14999999,9.49895e-11,123.765564,66.474915,279.9976,,-123.765564,,87.428085,4.6153846,99.35369,108,2549,492.2357787367595,4358.491896152496,-43.52443,1.0175605,5.726695,2549,-156699.56,,-4.9626365,123.765564,236.47316,1.5,78.318344,0.84615386,-3.981232,1254709,1.469439e-10,196
-5.4205055,-61.421364,0.14999999,9.4915006e-11,123.765564,66.421364,247.51843,0.0037814088,-123.765564,,90.06711,,99.35369,108,2550,492.43450980392157,4361.15581202507,-11.116159,0.8673066,1.1694871,2550,-156624.47,,-5.1860056,123.765564,236.40227,1.5,-70.092224,0.53846157,-3.9817016,1255708,0.016597375,196
-5.420891,-61.391136,0.14999999,9.484061e-11,123.765564,66.391136,241.93991,1.2200265,-123.765564,,64.83533,4.6153846,99.35369,108,2551,492.63308506468053,4363.835546731949,-5.6235604,0.93661165,6.013608,2551,-156608.78,,-4.6713676,123.765564,236.31635,1.5,-10.682464,0.3846154,-3.982026,1256707,0.00025554455,196
-5.421283,-61.362694,0.14999999,9.47663e-11,123.765564,66.36269,143.59717,5.0950085e-08,-123.765564,,23.933123,12.307693,99.35369,108,2552,492.83150470219437,4366.466602325439,92.6848,0.96777076,9.481956,2552,-156597.6,,-4.3989286,123.765564,236.28197,1.5,-6.1697865,-0.3846154,-3.9822168,1257706,6.4131292e-18,196
-5.4216743,-61.3749,0.14999999,9.4692074e-11,123.765564,66.3749,141.49126,21.198032,-123.765564,,23.937449,9.230769,99.35369,108,2553,492.7422640031336,4368.841522455215,94.79642,0.9936566,9.636332,2553,-156690.12,,-3.4905925,123.765564,236.28767,1.5,97.520935,-0.3846154,-3.982037,1257971,1.3279859e-10,196
-5.422066,-61.386513,0.14999999,9.461794e-11,123.765564,66.38651,136.59785,20.135326,-123.765564,,22.664255,10.769231,99.35369,108,2554,492.68206734534067,4371.221613883972,99.543365,1.0382733,10.813101,2554,-156781.16,,-3.4719799,123.765564,236.14122,1.5,96.0287,-0.3846154,-3.9818413,1258310,4.94095e-14,196
-5.4224577,-61.397026,0.14999999,9.454389e-11,123.765564,66.397026,136.82333,20.565573,-123.765564,,22.611174,10.769231,99.35369,108,2555,492.5909980430528,4373.5667769908905,99.86176,1.0814657,8.101742,2555,-156869.4,,-3.4890869,123.765564,236.68509,1.5,93.23515,-0.6923077,-3.9816346,1258570,1.0027498e-16,196
-5.4228487,-61.40454,0.14999999,9.4469925e-11,123.765564,66.40454,144.94693,10.957118,-123.765564,,25.61522,7.6923075,99.35369,108,2556,492.73904538341156,4376.117601156235,91.205635,1.0393684,5.6900954,2556,-156950.02,,-3.556278,123.765564,236.15256,1.5,85.61606,-0.6923077,-3.981437,1259441,2.532883e-10,196
-5.42324,-61.414223,0.14999999,9.439604e-11,123.765564,66.41422,166.3932,19.019928,-123.765564,,31.738184,6.1538463,99.35369,108,2557,492.8259679311693,4378.620420217514,69.806526,0.88221395,7.292463,2557,-157036.17,,-3.773384,123.765564,236.19974,1.5,91.15537,-0.53846157,-3.9813402,1260156,3.1221384e-06,196
-5.423631,-61.423866,0.14999999,9.432225e-11,123.765564,66.42387,143.44698,2.6899827e-18,-123.765564,,23.865562,18.461538,99.35369,108,2558,492.9120406567631,4381.131548881531,92.60813,0.97751933,20.75794,2558,-157122.25,,-3.5487332,123.765564,236.05511,1.5,91.08003,0.23076923,-3.9812186,1260869,3.9565998e-38,196
-5.4240217,-61.434677,0.14999999,9.4248546e-11,123.765564,66.43468,139.12436,31.043886,-123.765564,,34.931477,20.0,99.35369,108,2559,492.7932786244627,4383.4463222026825,97.48075,1.0330323,19.90453,2559,-157211.34,,-3.884037,123.765564,236.6051,1.5,94.09795,0.07692308,-3.9811912,1261058,,196
-5.4244127,-61.44422,0.14999999,9.417494e-11,123.765564,66.44422,140.91554,4.656521,-123.765564,,23.22086,18.461538,99.35369,108,2560,492.707421875,4385.818974018097,95.19357,1.0139147,20.049212,2560,-157297.2,,-3.7112489,123.765564,236.10912,1.5,90.855156,-0.3846154,-3.9810739,1261331,4.9465847e-38,196
-5.4248033,-61.45466,0.14999999,9.41014e-11,123.765564,66.45466,144.41483,18.04298,-123.765564,,37.302265,20.0,99.35369,108,2561,492.6149941429129,4388.176662445068,91.880295,0.9749847,21.583397,2561,-157385.38,,-3.7604325,123.765564,236.29512,1.5,93.164276,-0.07692308,-3.9809828,1261587,,196
-5.4251933,-61.465347,0.14999999,9.402796e-11,123.765564,66.46535,156.2524,1.1740916e-17,-123.765564,,31.21976,7.6923075,99.35369,108,2562,492.4816549570648,4390.479656934738,79.76905,1.0526949,6.7521615,2562,-157474.22,,-4.4513283,123.765564,236.02145,1.5,93.85458,0.07692308,-3.9811769,1261738,5.1311923e-07,196
-5.425584,-61.47799,0.14999999,9.39546e-11,123.765564,66.47799,145.10672,2.3744535e-07,-123.765564,,24.879807,12.307693,99.35369,108,2563,492.5973468591494,4393.049933433533,90.87584,0.99414843,11.620146,2563,-157568.1,,-3.7169535,123.765564,235.98256,1.5,98.8694,-0.84615386,-3.9810553,1262527,1.2147224e-22,196
-5.425974,-61.488297,0.14999999,9.3881326e-11,123.765564,66.4883,140.59694,23.332417,-123.765564,,23.49398,12.307693,99.35369,108,2564,492.5046801872075,4395.413218021393,95.313416,1.0263355,9.4737215,2564,-157656.0,,-3.5099542,123.765564,235.91035,1.5,92.90614,-0.6923077,-3.9808748,1262782,1.3071314e-20,196
-5.426364,-61.498856,0.14999999,9.3808135e-11,123.765564,66.498856,132.40125,17.849512,-123.765564,,22.363037,9.230769,99.35369,108,2565,492.4526315789474,4397.776368141174,103.80476,1.1362754,10.448953,2565,-157744.56,,-3.454858,123.765564,236.20601,1.5,93.583336,-0.6923077,-3.98066,1263141,2.7067058e-13,196
-5.4267535,-61.510086,0.14999999,9.3735034e-11,123.765564,66.510086,149.90941,0.099108115,-123.765564,,27.107435,7.6923075,99.35369,108,2566,492.3904910366329,4400.164439678192,85.98956,0.9733059,9.053523,2566,-157834.88,,-3.4516635,123.765564,235.89897,1.5,95.30227,-0.07692308,-3.9804013,1263474,9.193534e-07,196
-5.427143,-61.522545,0.14999999,9.366202e-11,123.765564,66.522545,144.19727,0.1061495,-123.765564,,25.25532,12.307693,99.35369,108,2567,492.3194390338917,4402.484839677811,91.688156,0.9817765,13.029159,2567,-157928.38,,-3.544244,123.765564,235.88542,1.5,98.49228,0.23076923,-3.9802434,1263784,5.1638578e-18,196
-5.4275327,-61.533546,0.14999999,9.358909e-11,123.765564,66.53355,212.28719,8.422157e-17,-123.765564,,49.721535,3.0769231,99.35369,108,2568,492.2570093457944,4404.895854949951,23.591862,1.0099372,0.44324493,2568,-158018.14,,-3.8766062,123.765564,235.87904,1.5,94.76579,-0.53846157,-3.980211,1264116,0.014370031,196
-5.4279165,-61.503212,0.14999999,9.351624e-11,123.765564,66.50321,178.1247,,-123.765564,,59.596275,20.0,99.35369,108,2569,492.45426235889454,4407.57345366478,57.687344,1.0744679,21.331097,2569,-158001.75,,-4.5346055,123.765564,235.81204,1.5,-11.378468,0.84615386,-3.9804246,1265115,,196
-5.4283056,-61.511246,0.14999999,9.344348e-11,123.765564,66.511246,149.24013,29.615555,-123.765564,,42.298683,20.0,99.35369,108,2570,492.36420233463036,4409.927847623825,86.88046,0.9503686,18.543816,2570,-158083.9,,-4.1056685,123.765564,236.12059,1.5,87.163605,0.53846157,-3.9804468,1265376,,196
-5.4286947,-61.52076,0.14999999,9.3370804e-11,123.765564,66.52076,139.50986,2.0111196e-24,-123.765564,,51.659767,20.0,99.35369,108,2571,492.30066122131467,4412.294454097748,96.26224,1.0878853,20.263187,2571,-158169.88,,-3.7015235,123.765564,235.7721,1.5,90.948555,-1.0,-3.98036,1265705,,196
-5.4290833,-61.527435,0.14999999,9.329821e-11,123.765564,66.527435,143.45068,2.9497058e-18,-123.765564,,24.42239,9.230769,99.35369,108,2572,492.1862363919129,4414.559354066849,92.22742,0.956042,10.700947,2572,-158248.56,,-4.2919984,123.765564,235.6781,1.5,83.686066,-0.23076923,-3.980449,1265903,6.1309596e-10,196
-5.4294724,-61.539276,0.14999999,9.3225705e-11,123.765564,66.539276,236.29951,2.0489055e-12,-123.765564,,92.263504,,99.35369,108,2573,492.1947143412359,4417.024739265442,-0.6374251,1.0990548,1.2991577,2573,-158340.56,,-3.4784136,123.765564,235.6621,1.5,97.00044,0.07692308,-3.9802718,1266417,52.82035,196
-5.40954,-61.513245,0.14999999,9.315329e-11,123.765564,66.513245,139.99944,2.8428513e-11,-123.765564,,22.634373,12.307693,99.35369,108,2574,492.3916083916084,4419.7068338394165,95.601715,0.9840859,13.596236,2574,-158335.1,,-4.523458,123.765564,235.60115,1.5,-0.45667323,-0.07692308,-3.9804475,1267416,4.6489397e-17,196
-5.4099283,-61.525208,0.14999999,9.308095e-11,123.765564,66.52521,138.81732,1.7059201e-05,-123.765564,,34.38114,20.0,99.35369,108,2575,492.2904854368932,4422.09822010994,96.76775,1.0465528,18.258034,2575,-158427.4,,-3.4755018,123.765564,235.58508,1.5,97.31625,-0.53846157,-3.9802594,1267648,,196
-5.410317,-61.53495,0.14999999,9.3008705e-11,123.765564,66.53495,140.0212,22.292843,-123.765564,,23.43966,18.461538,99.35369,108,2576,492.230201863354,4424.513708591461,95.703094,1.0119542,19.213423,2576,-158514.03,,-3.5004897,123.765564,235.72429,1.5,91.61969,-0.23076923,-3.9800568,1267985,2.2351112e-37,196
-5.4107046,-61.545326,0.14999999,9.2936527e-11,123.765564,66.54533,140.91637,21.342003,-123.765564,,35.409355,20.0,99.35369,108,2577,492.1098176173846,4426.8275644779205,94.708046,1.0073274,21.42982,2577,-158602.31,,-3.5607939,123.765564,235.62442,1.5,93.27202,-0.23076923,-3.979889,1268167,,196
-5.4110928,-61.55548,0.14999999,9.286444e-11,123.765564,66.55548,135.36783,2.7954695e-07,-123.765564,,22.35592,13.846154,99.35369,108,2578,492.0050426687354,4429.129444599152,100.19304,1.0370194,13.349613,2578,-158690.03,,-4.614679,123.765564,235.56087,1.5,92.72851,0.07692308,-3.9801342,1268389,1.1808267e-21,196
-5.4114804,-61.56716,0.14999999,9.279245e-11,123.765564,66.56716,135.9117,5.2875425e-06,-123.765564,,35.039772,20.0,99.35369,108,2579,491.9340829778984,4431.538292646408,99.60771,1.0665199,18.168617,2579,-158781.72,,-3.459011,123.765564,235.51941,1.5,96.69433,-0.3846154,-3.9799182,1268698,,196
-5.411868,-61.57749,0.14999999,9.2720526e-11,123.765564,66.57749,146.4434,2.5923505e-06,-123.765564,,26.585182,18.461538,99.35369,108,2580,491.81434108527134,4433.920892238617,89.055435,0.9878986,20.017311,2580,-158869.92,,-3.4806404,123.765564,235.49884,1.5,93.19393,0.53846157,-3.979701,1268881,,196
-5.412256,-61.58573,0.14999999,9.2648694e-11,123.765564,66.58573,134.52211,1.1695615e-20,-123.765564,,22.09378,10.769231,99.35369,108,2581,491.70127857419607,4436.257864713669,100.96178,1.0722637,12.095895,2581,-158952.78,,-3.8026807,123.765564,235.48389,1.5,87.86286,-0.53846157,-3.9796383,1269081,3.728897e-15,196
-5.4126434,-61.59719,0.14999999,9.2576946e-11,123.765564,66.59719,166.6957,0.009850392,-123.765564,,34.810368,12.307693,99.35369,108,2582,491.62935708752906,4438.621521234512,68.66909,0.918214,12.508102,2582,-159043.94,,-3.5041173,123.765564,235.36478,1.5,96.16164,0.3846154,-3.9794269,1269387,3.4704606e-19,196
-5.4130306,-61.607925,0.14999999,9.250527e-11,123.765564,66.607925,144.11143,4.7840884e-05,-123.765564,,23.741848,13.846154,99.35369,108,2583,491.5725900116144,4441.014461517334,91.24499,0.94767034,10.617729,2583,-159133.27,,-4.2192764,123.765564,235.35641,1.5,94.32238,-0.23076923,-3.9795523,1269732,1.3223521e-21,196
-5.4134173,-61.619766,0.14999999,9.243368e-11,123.765564,66.61977,137.64792,20.054865,-123.765564,,22.883135,10.769231,99.35369,108,2584,491.53986068111453,4443.436715602875,98.27004,1.0136782,11.594282,2584,-159225.47,,-3.4752717,123.765564,235.91797,1.5,97.201866,-0.23076923,-3.9793773,1270139,2.2447685e-13,196
-5.4138045,-61.631874,0.14999999,9.236219e-11,123.765564,66.631874,242.04494,7.968489e-11,-123.765564,,68.70406,1.5384616,99.35369,108,2585,491.5110251450677,4445.892508983612,-6.7081623,0.99989325,0.5396359,2585,-159318.39,,-3.465088,123.765564,235.33678,1.5,97.92446,0.3846154,-3.9791741,1270556,0.1418495,196
-5.4141364,-61.603996,0.14999999,9.229076e-11,123.765564,66.604,145.3443,,-123.765564,,40.39441,15.384615,99.35369,108,2586,491.70726991492654,4448.566717863083,89.92876,1.0027354,14.222223,2586,-159307.94,,-4.6981654,123.765564,235.27306,1.5,-5.453549,-1.0,-3.979456,1271555,2.8030234e-34,196
-5.414523,-61.613342,0.14999999,9.221943e-11,123.765564,66.61334,135.59254,1.8543819e-12,-123.765564,,23.10517,10.769231,99.35369,108,2587,491.587166602242,4450.9023361206055,99.65636,1.0424659,10.467114,2587,-159393.72,,-3.7632077,123.765564,235.2489,1.5,90.77946,0.07692308,-3.9793723,1271736,2.0106322e-13,196
-5.4149094,-61.62536,0.14999999,9.214817e-11,123.765564,66.62536,162.7377,3.959964e-17,-123.765564,,51.10821,6.1538463,99.35369,108,2588,491.4953632148377,4453.198429346085,72.46963,0.9992078,4.2088814,2588,-159486.44,,-3.8123808,123.765564,235.20734,1.5,97.7291,-1.0,-3.979292,1271990,2.487816e-12,196
-5.4152956,-61.593727,0.14999999,9.2077e-11,123.765564,66.59373,142.84326,1.0182512e-09,-123.765564,,24.417408,15.384615,99.35369,108,2589,491.6913866357667,4455.908966302872,92.20295,0.99504197,16.038162,2589,-159466.16,,-3.983131,123.765564,235.0462,1.5,-15.298053,-0.6923077,-3.9792964,1272989,9.296634e-30,196
-5.415682,-61.60456,0.14999999,9.200592e-11,123.765564,66.60456,147.22821,17.447962,-123.765564,,25.56229,16.923077,99.35369,108,2590,491.57142857142856,4458.238001346588,87.88758,0.9658941,16.714338,2590,-159555.81,,-3.565747,123.765564,235.11578,1.5,94.666626,-0.84615386,-3.9791393,1273170,4.7848047e-37,196
-5.416068,-61.614395,0.14999999,9.193491e-11,123.765564,66.614395,141.5763,16.899456,-123.765564,,24.184278,16.923077,99.35369,108,2591,491.4511771516789,4460.569020271301,93.53631,1.0012237,20.017494,2591,-159642.9,,-3.5592527,123.765564,235.11261,1.5,92.096634,-0.53846157,-3.9789913,1273350,1.934302e-33,196
-5.416454,-61.623215,0.14999999,9.186398e-11,123.765564,66.623215,154.43431,1.7413106e-11,-123.765564,,45.98649,20.0,99.35369,108,2592,491.36188271604937,4462.941918849945,80.54583,0.9723212,21.329517,2592,-159727.38,,-3.7660968,123.765564,234.98013,1.5,89.464035,0.6923077,-3.9789093,1273610,,196
-5.4168396,-61.63266,0.14999999,9.179314e-11,123.765564,66.63266,134.79045,3.7377862e-10,-123.765564,,34.756927,20.0,99.35369,108,2593,491.23794832240645,4465.297067642212,100.18533,1.0731663,18.317875,2593,-159813.48,,-4.1023884,123.765564,234.97578,1.5,91.11123,-0.3846154,-3.9789693,1273780,,196
-5.417225,-61.642357,0.14999999,9.172238e-11,123.765564,66.64236,229.10063,6.031537e-28,-123.765564,,60.581963,1.5384616,99.35369,108,2594,491.1195065535852,4467.599579572678,5.851326,1.1566361,0.8812622,2594,-159900.28,,-3.4865618,123.765564,234.95197,1.5,91.79297,-0.3846154,-3.9787521,1273964,2.607615,196
-5.416606,-61.613846,0.14999999,9.165171e-11,123.765564,66.613846,274.32117,3.481415e-33,-123.765564,,85.13662,13.846154,99.35369,108,2595,491.3152215799615,4470.337193012238,-39.39868,1.046848,12.990942,2595,-159887.92,,-4.471943,123.765564,234.92249,1.5,-7.3657603,0.84615386,-3.9788852,1274963,9.0964635e-30,196
-5.416991,-61.55712,0.14999999,9.1581104e-11,123.765564,66.55712,144.92255,1.1727402e-05,-123.765564,,25.46906,16.923077,99.35369,108,2596,491.51078582434513,4473.016392946243,89.96433,0.9594606,20.993584,2596,-159802.28,,-5.521267,123.765564,234.88687,1.5,-80.640686,0.3846154,-3.979465,1275962,1.3866401e-33,196
-5.417376,-61.565826,0.14999999,9.151059e-11,123.765564,66.56583,164.65306,1.6561704e-32,-123.765564,,32.84093,6.1538463,99.35369,108,2597,491.41894493646515,4475.419839859009,70.17425,0.9364552,6.1859093,2597,-159886.45,,-3.9062316,123.765564,234.8273,1.5,89.16899,-0.6923077,-3.9794526,1276215,8.2620055e-08,196
-5.4177613,-61.53334,0.14999999,9.144016e-11,123.765564,66.53334,137.53731,1.9491313e-25,-123.765564,,34.51189,20.0,99.35369,108,2598,491.6143187066975,4478.1114547252655,97.27758,1.0310913,17.862057,2598,-159863.62,,-3.8003905,123.765564,234.81488,1.5,-17.823565,0.07692308,-3.9794087,1277214,,196
-5.418146,-61.544235,0.14999999,9.136981e-11,123.765564,66.544235,155.96458,3.4744312e-06,-123.765564,,32.54895,9.230769,99.35369,108,2599,491.5286648711043,4480.461623907089,78.79516,1.1002387,8.895875,2599,-159953.47,,-3.538185,123.765564,234.75974,1.5,94.84309,0.23076923,-3.9792287,1277483,1.059302e-10,196
-5.418531,-61.55623,0.14999999,9.129954e-11,123.765564,66.55623,146.75974,1.9732302e-12,-123.765564,,41.630474,20.0,99.35369,108,2600,491.5388461538462,4482.978032588959,87.98155,0.9631002,19.087078,2600,-160046.19,,-3.8747952,123.765564,234.74129,1.5,97.71326,0.53846157,-3.9791512,1278001,,196
-5.4189153,-61.56607,0.14999999,9.122935e-11,123.765564,66.56607,138.20944,1.1024242e-07,-123.765564,,22.388004,12.307693,99.35369,108,2601,491.4498269896194,4485.363547801971,96.47575,0.99310476,11.288494,2601,-160133.34,,-3.7047982,123.765564,234.6852,1.5,92.17046,-0.07692308,-3.9790611,1278261,4.6927174e-17,196
-5.4192996,-61.578056,0.14999999,9.115923e-11,123.765564,66.57806,155.70514,0.0053642653,-123.765564,,30.741291,6.1538463,99.35369,108,2602,491.3954650269024,4487.7699239254,78.91458,0.97375655,5.738968,2602,-160226.1,,-3.4928443,123.765564,234.61972,1.5,97.74675,-0.23076923,-3.9788778,1278611,0.00018699355,196
-5.419684,-61.5904,0.14999999,9.1089206e-11,123.765564,66.5904,208.05916,10.25525,-123.765564,,50.81166,4.6153846,99.35369,108,2603,491.5409143296197,4490.354464054108,26.752262,0.9602155,5.8178744,2603,-160319.81,,-3.8240187,123.765564,234.81142,1.5,98.72297,0.07692308,-3.9788294,1279481,0.019172095,196
-5.4200606,-61.56369,0.14999999,9.101926e-11,123.765564,66.56369,144.68823,0.1150278,-123.765564,,27.288422,10.769231,99.35369,108,2604,491.7357910906298,4493.049901485443,89.85399,1.0283046,12.572138,2604,-160311.84,,-4.1381545,123.765564,234.54222,1.5,-2.9809375,0.23076923,-3.9789076,1280480,3.9472938e-14,196
-5.4204445,-61.575226,0.14999999,9.094939e-11,123.765564,66.575226,181.19792,4.4958296,-123.765564,,40.61698,13.846154,99.35369,108,2605,491.7312859884837,4495.497320175171,53.432774,0.9820048,12.049292,2605,-160403.47,,-3.66597,123.765564,234.63069,1.5,96.62025,0.53846157,-3.978777,1280960,3.7790123e-25,196
-5.4208283,-61.5866,0.14999999,9.087961e-11,123.765564,66.5866,164.13628,32.67722,-123.765564,,34.27856,12.307693,99.35369,108,2606,491.64082885648503,4497.862283229828,71.02118,0.93902105,12.305157,2606,-160494.69,,-4.0253916,123.765564,235.15746,1.5,96.22365,0.3846154,-3.978804,1281216,3.4989877e-19,196
-5.421212,-61.59762,0.14999999,9.08099e-11,123.765564,66.59762,134.57144,2.6398386e-05,-123.765564,,22.520697,10.769231,99.35369,108,2607,491.5523590333717,4500.1891746521,99.938545,1.0422676,12.181151,2607,-160585.0,,-3.8834054,123.765564,234.50998,1.5,95.31733,-0.3846154,-3.9787917,1281477,4.9367296e-14,196
-5.4215956,-61.608696,0.14999999,9.074028e-11,123.765564,66.608696,139.25671,0.01967423,-123.765564,,23.425352,16.923077,99.35369,108,2608,491.4628067484663,4502.652055263519,95.25395,0.9968777,17.183027,2608,-160675.48,,-3.5231473,123.765564,234.51067,1.5,95.489525,-0.07692308,-3.9786015,1281735,1.8718618e-31,196
-5.421979,-61.619537,0.14999999,9.067075e-11,123.765564,66.61954,212.32875,8.680018e-27,-123.765564,,81.007576,3.0769231,99.35369,108,2609,491.4300498275201,4505.124768733978,22.133217,0.9301602,2.5388532,2609,-160765.38,,-3.5007308,123.765564,234.46198,1.5,94.89549,-1.0,-3.9784205,1282141,1.1482298e-08,196
-5.422362,-61.62336,0.14999999,9.0601276e-11,123.765564,66.62336,141.74736,7.764182e-10,-123.765564,,23.346474,12.307693,99.35369,108,2610,491.5038314176245,4507.690016746521,92.716415,0.9820391,11.593544,2610,-160836.97,,-5.5157995,123.765564,234.46378,1.5,76.598564,-0.53846157,-3.979038,1282825,4.8929393e-19,196
-5.422745,-61.63466,0.14999999,9.0531894e-11,123.765564,66.63466,138.35576,4.4226702e-08,-123.765564,,51.42682,20.0,99.35369,108,2611,491.4147836078131,4510.088265419006,96.1054,1.0867835,18.842525,2611,-160928.1,,-3.4902818,123.765564,234.46115,1.5,96.118256,-1.0,-3.978859,1283084,,196
-5.423128,-61.64338,0.14999999,9.046258e-11,123.765564,66.64338,141.15945,7.511334e-18,-123.765564,,24.672087,12.307693,99.35369,108,2612,491.37442572741196,4512.519542455673,93.29645,0.99778724,13.6934595,2612,-161012.5,,-3.695441,123.765564,234.4559,1.5,89.40604,0.23076923,-3.9787195,1283470,5.1431766e-18,196
-5.423511,-61.654312,0.14999999,9.039335e-11,123.765564,66.65431,146.11868,3.0314293e-10,-123.765564,,24.190628,18.461538,99.35369,108,2613,491.28549559892843,4514.954662322998,88.26207,0.961155,19.347408,2613,-161102.72,,-3.5463552,123.765564,234.38075,1.5,95.21539,-0.6923077,-3.9785564,1283729,,196
-5.4238935,-61.66372,0.14999999,9.03242e-11,123.765564,66.66372,160.34454,4.682089e-20,-123.765564,,33.140434,18.461538,99.35369,108,2614,491.16679418515685,4517.281366586685,74.02838,1.0061512,19.473866,2614,-161188.97,,-3.7080064,123.765564,234.37292,1.5,91.24605,0.6923077,-3.9784677,1283910,,196
-5.424276,-61.67337,0.14999999,9.025513e-11,123.765564,66.67337,142.7365,6.230183e-32,-123.765564,,25.076311,9.230769,99.35369,108,2615,491.0481835564054,4519.651432275772,91.62329,1.0256832,7.0796113,2615,-161275.86,,-3.8571837,123.765564,234.35979,1.5,91.89663,-0.84615386,-3.9784205,1284091,2.511086e-15,196
-5.4246583,-61.68374,0.14999999,9.018615e-11,123.765564,66.68374,142.029,2.964368e-12,-123.765564,,23.998604,15.384615,99.35369,108,2616,491.0156727828746,4522.085172653198,92.30652,0.96558744,14.379593,2616,-161364.66,,-3.5821085,123.765564,234.33553,1.5,93.797356,0.23076923,-3.9782598,1284497,3.7028777e-27,196
-5.4250402,-61.695442,0.14999999,9.011723e-11,123.765564,66.69544,139.35732,21.426916,-123.765564,,24.087759,13.846154,99.35369,108,2617,490.9247229652274,4524.456725597382,94.935875,0.9967926,13.047001,2617,-161456.97,,-3.611211,123.765564,234.29318,1.5,97.3123,0.23076923,-3.978134,1284750,2.3377882e-22,196
-5.4254227,-61.705605,0.14999999,9.00484e-11,123.765564,66.705605,221.70575,14.622472,-123.765564,,57.970963,10.769231,99.35369,108,2618,490.87509549274256,4526.891024112701,12.920749,0.9517346,8.349469,2618,-161545.28,,-3.9290674,123.765564,234.6265,1.5,93.32047,0.53846157,-3.9781172,1285111,6.444621e-17,196
