DenMISELogFirst,ReturnMax,IWMean,DenMISEMeanLog,AvgEpLen,Delta,ReturnLastEpisode,GridSize,MountainCar_std0_higher,IWLastEpisode,MountainCar_mu0_higher,Regret,ReturnMean,MountainCar_std1_higher,TimestepsSoFar,ReturnAbsMax,Iteration,DenMISELogLast,ActionIn1,ReturnStepMax,Bound,NumTrajectories,TimeElapsed,BoundMISE,NumTrainableParams,MinEpLen,BoundBonus,ReturnMin,IWMin,IWMax,MountainCar_mu1_higher,IWFirstEpisode,Regret/t
-4.687665,99.354225,0.9852813,-3.9762309,487.73359375,3.208381e-11,94.0799,256,0.14999999,4.9894293e-06,-0.2,-240656.25,67.6709,1.5,1872897,145.17336,3840,-3.5331254,13.12362,145.17336,232.58899,3840,9189.818615913391,94.73647,,99,137.85251,-145.17336,,22.63231,14.666667,9.071798e-21,-62.6709
-4.6879253,99.354225,1.0277146,-3.9761071,487.6844571726113,3.2067106e-11,97.40051,256,0.14999999,16.375252,-0.46666667,-240748.66,67.67864,1.5,1873196,145.17336,3841,-3.4885805,12.491995,145.17336,232.69077,3841,9193.16024851799,97.43138,,99,135.25938,-145.17336,,22.575153,13.333333,9.402771e-16,-62.678642
-4.6881857,99.354225,0.9618172,-3.9759681,487.6915668922436,3.2050414e-11,95.74156,256,0.14999999,0.0001489643,-0.33333334,-240839.4,67.68594,1.5,1873711,145.17336,3842,-3.4700532,19.390455,145.17336,232.55707,3842,9196.574399232864,90.09375,,99,142.46332,-145.17336,,40.109383,20.0,1.5908552e-37,-62.685944
-4.688446,99.354225,0.994298,-3.9758925,487.63231850117097,3.203374e-11,90.40494,256,0.14999999,4.655778e-37,-0.33333334,-240924.81,67.69186,1.5,1873971,145.17336,3843,-3.6482701,-2.599383,145.17336,232.54303,3843,9199.861517190933,-1.8357534,,99,234.37878,-145.17336,,95.446655,,12.800955,-62.691856
-4.685381,99.354225,1.028535,-3.9764502,487.7653485952133,3.2017073e-11,-2.8767846,256,0.14999999,7.796977e-18,-0.33333334,-240916.94,67.6735,1.5,1874970,145.17336,3844,-6.105193,13.674127,145.17336,232.49216,3844,9203.52445602417,98.68064,,99,133.81152,-145.17336,,22.49099,12.0,4.241928e-13,-62.6735
-4.685641,99.354225,1.0473151,-3.9763181,487.69726918075423,3.2000423e-11,97.44467,256,0.14999999,2.75223e-05,0.46666667,-241009.38,67.681244,1.5,1875196,145.17336,3845,-3.4956543,16.319845,145.17336,232.48535,3845,9206.850326299667,88.05212,,99,144.43323,-145.17336,,28.665329,14.666667,2.015176e-30,-62.681244
-4.685901,99.354225,0.95238227,-3.976249,487.63572542901716,3.1983784e-11,94.10732,256,0.14999999,5.9321695e-07,-0.33333334,-241098.48,67.68811,1.5,1875447,145.17336,3846,-3.7519913,13.457902,145.17336,232.47318,3846,9210.166172742844,90.950294,,99,141.52289,-145.17336,,23.40402,14.666667,7.2109076e-20,-62.68811
-4.686161,99.354225,0.9748598,-3.9761338,487.58513127112036,3.1967158e-11,96.35895,256,0.14999999,8.576617e-05,-0.2,-241189.84,67.695564,1.5,1875740,145.17336,3847,-3.487509,6.465578,145.17336,232.38736,3847,9213.570362567902,82.85417,,99,149.53319,-145.17336,,29.128553,6.6666665,0.00014082529,-62.695564
-4.686421,99.354225,0.98609394,-3.9760635,487.62967775467774,3.1950543e-11,97.44509,256,0.14999999,2.133653e-11,-0.6,-241282.28,67.70329,1.5,1876399,145.17336,3848,-3.6751926,18.647999,145.17336,232.38388,3848,9217.047352075577,91.74287,,99,140.641,-145.17336,,24.323685,17.333334,3.079775e-27,-62.703293
-4.686681,99.354225,0.98387426,-3.9759572,487.55053260587164,3.1933945e-11,95.02211,256,0.14999999,20.890205,-0.46666667,-241372.31,67.710396,1.5,1876582,145.17336,3849,-3.558121,21.581263,145.17336,232.38675,3849,9220.373298883438,91.41875,,99,140.968,-145.17336,,40.976067,20.0,5.7397835e-37,-62.710396
-4.6869407,99.354225,1.1093644,-3.9762366,487.50805194805196,3.1917358e-11,92.46281,256,0.14999999,5.205272e-18,-0.6,-241459.77,67.71682,1.5,1876906,145.17336,3850,-5.028128,7.3996773,145.17336,232.28793,3850,9223.75191783905,100.472206,,99,131.81572,-145.17336,,22.545603,8.0,9.594516e-05,-62.71682
-4.6872,99.354225,1.0087507,-3.976075,487.54011944949366,3.1900784e-11,93.65145,256,0.14999999,1.861253e-08,-0.33333334,-241548.42,67.72356,1.5,1877517,145.17336,3851,-3.464527,17.384785,145.17336,232.22287,3851,9227.285392284393,95.38166,,99,136.84122,-145.17336,,23.032795,17.333334,5.20201e-28,-62.723557
-4.68746,99.354225,1.0267984,-3.9759514,487.46053997923156,3.1884224e-11,93.04147,256,0.14999999,4.3928017e-11,0.6,-241636.47,67.73013,1.5,1877698,145.17336,3852,-3.5091064,16.38155,145.17336,232.21187,3852,9230.61080956459,74.52342,,99,157.68845,-145.17336,,34.311268,16.0,2.7896532e-37,-62.730133
-4.6877193,99.354225,0.9809179,-3.975937,487.4464053983909,3.186767e-11,90.165405,256,0.14999999,6.275994e-28,-1.0,-241721.62,67.735954,1.5,1878131,145.17336,3853,-3.944151,9.1584425,145.17336,232.21136,3853,9234.088875055313,86.53617,,99,145.6752,-145.17336,,42.650536,10.666667,7.192329e-11,-62.735954
-4.6879787,99.354225,0.99927545,-3.9758048,487.38713025428126,3.185114e-11,95.09223,256,0.14999999,0.09936056,-0.73333335,-241811.72,67.74305,1.5,1878390,145.17336,3854,-3.44761,16.157354,145.17336,232.19295,3854,9237.421964645386,92.28722,,99,139.90573,-145.17336,,24.20945,14.666667,3.1856457e-19,-62.74305
-4.688238,99.354225,1.0427564,-3.9756904,487.3359273670558,3.1834615e-11,95.67936,256,0.14999999,2.9724975e-35,0.46666667,-241902.4,67.7503,1.5,1878680,145.17336,3855,-3.524256,1.0323994,145.17336,232.19415,3855,9240.795492649078,-9.573005,,99,241.76715,-145.17336,,103.01016,,3.5775763e-10,-62.750298
-4.6884975,99.354225,1.0038856,-3.9758716,487.4686203319502,3.1818107e-11,-9.92991,256,0.14999999,9.501978e-36,-0.46666667,-241887.48,67.730156,1.5,1879679,145.17336,3856,-4.7093062,18.58988,145.17336,232.16876,3856,9244.477462530136,94.19842,,99,137.97035,-145.17336,,23.58685,17.333334,1.8821476e-27,-62.730156
-4.688757,99.354225,0.9921641,-3.9757552,487.4262380088151,3.180161e-11,92.31399,256,0.14999999,19.427107,-0.46666667,-241974.8,67.73653,1.5,1880003,145.17336,3857,-3.5350468,20.0888,145.17336,232.2172,3857,9247.902194976807,92.183525,,99,140.03368,-145.17336,,40.62556,20.0,5.7517073e-37,-62.736526
-4.6890163,99.354225,1.0935124,-3.9757216,487.3470710212545,3.1785127e-11,92.873276,256,0.14999999,1.2427193e-12,-0.73333335,-242062.67,67.74305,1.5,1880185,145.17336,3858,-3.8325987,8.8731785,145.17336,232.16357,3858,9251.214722156525,98.83579,,99,133.32777,-145.17336,,22.711527,9.333333,4.6844784e-07,-62.74305
-4.6892753,99.354225,1.0018494,-3.9755871,487.33091474475253,3.1768657e-11,90.474785,256,0.14999999,3.4762384e-11,0.2,-242148.16,67.74894,1.5,1880610,145.17336,3859,-3.5521915,11.459736,145.17336,232.13748,3859,9254.606502056122,94.712814,,99,137.42467,-145.17336,,24.612072,12.0,9.24978e-19,-62.74894
-4.6895347,99.354225,1.0054245,-3.9754632,487.3145077720207,3.1752195e-11,98.10365,256,0.14999999,3.6101983,-0.2,-242241.25,67.7568,1.5,1881034,145.17336,3860,-3.4977553,12.318218,145.17336,232.15224,3860,9257.984969377518,97.02652,,99,135.12572,-145.17336,,22.53451,13.333333,3.2732467e-17,-62.756798
-4.6897936,99.354225,1.0210869,-3.9753296,487.27531727531726,3.1735753e-11,96.60909,256,0.14999999,1.8432591e-09,-1.0,-242332.86,67.764275,1.5,1881370,145.17336,3861,-3.4616032,20.121492,145.17336,232.06528,3861,9261.355672597885,90.720764,,99,141.34451,-145.17336,,60.985767,20.0,3.634494e-38,-62.764275
-4.6900525,99.354225,0.94053537,-3.9754038,487.1949766960124,3.1719318e-11,87.17115,256,0.14999999,1.297147e-13,0.2,-242415.03,67.7693,1.5,1881547,145.17336,3862,-4.282863,16.623648,145.17336,232.0372,3862,9264.703509807587,89.66055,,99,142.37665,-145.17336,,24.105976,17.333334,1.1331597e-33,-62.769302
-4.6903114,99.354225,1.0380962,-3.9753652,487.11312451462595,3.1702897e-11,93.95078,256,0.14999999,29.96153,0.6,-242503.97,67.77607,1.5,1881718,145.17336,3863,-3.7651558,17.126041,145.17336,232.08966,3863,9268.036386966705,75.62861,,99,156.46104,-145.17336,,34.103477,16.0,2.7976034e-37,-62.77607
-4.6905704,99.354225,0.94265944,-3.975262,487.06935817805385,3.168649e-11,93.92128,256,0.14999999,5.1106566e-05,-0.06666667,-242592.9,67.782845,1.5,1882036,145.17336,3864,-3.6079042,10.439164,145.17336,232.039,3864,9271.379261255264,91.34747,,99,140.69153,-145.17336,,24.283993,10.666667,2.2632215e-12,-62.782845
-4.690829,99.354225,0.97082907,-3.9751608,487.0139715394567,3.1670094e-11,98.53147,256,0.14999999,6.8890657,-0.33333334,-242686.44,67.7908,1.5,1882309,145.17336,3865,-3.5294893,8.67583,145.17336,232.06424,3865,9274.697846889496,92.2996,,99,139.76463,-145.17336,,23.815002,9.333333,1.0644927e-07,-62.790802
-4.6910877,99.354225,1.0411165,-3.9750447,486.97516813243664,3.1653718e-11,97.07315,256,0.14999999,11.488726,-0.46666667,-242778.5,67.79837,1.5,1882646,145.17336,3866,-3.49373,8.870828,145.17336,231.97815,3866,9278.069803237915,98.779396,,99,133.19875,-145.17336,,22.146053,10.666667,1.1432336e-09,-62.79837
-4.691346,99.354225,1.0026122,-3.9749098,487.0281872252392,3.1637342e-11,95.66398,256,0.14999999,5.1394987,-0.33333334,-242869.19,67.80558,1.5,1883338,145.17336,3867,-3.4941125,4.721946,145.17336,232.04129,3867,9281.632898330688,86.38027,,99,145.66103,-145.17336,,27.476717,6.6666665,0.0011271822,-62.80558
-4.6916046,99.354225,0.93539125,-3.9748793,487.0946225439504,3.1620987e-11,95.8999,256,0.14999999,22.820404,-0.46666667,-242960.06,67.812836,1.5,1884082,145.17336,3868,-3.8574638,1.6702876,145.17336,232.03262,3868,9285.163483142853,44.440804,,99,187.59181,-145.17336,,43.706146,4.0,1.8283633,-62.812836
-4.6913905,99.354225,1.0330466,-3.9750047,487.2269320237788,3.1604643e-11,-8.466476,256,0.14999999,1.3653823e-25,-0.33333334,-242946.6,67.79312,1.5,1885081,145.17336,3869,-4.391388,19.985165,145.17336,231.9004,3869,9288.84611749649,97.17018,,99,134.73022,-145.17336,,23.090591,18.666666,1.3554446e-32,-62.79312
-4.691649,99.354225,1.0074842,-3.9749317,487.15813953488373,3.1588315e-11,92.36597,256,0.14999999,20.527319,-0.06666667,-243033.94,67.79947,1.5,1885302,145.17336,3870,-3.725916,19.375303,145.17336,231.95477,3870,9292.16945195198,95.36835,,99,136.58643,-145.17336,,38.14196,20.0,,-62.79947
-4.6919074,99.354225,0.99873257,-3.9748158,487.11831568070266,3.1571995e-11,93.04566,256,0.14999999,0.0016570417,-0.33333334,-243122.0,67.80599,1.5,1885635,145.17336,3871,-3.5321505,12.291801,145.17336,231.82979,3871,9295.527367591858,95.67676,,99,136.15303,-145.17336,,22.825708,13.333333,2.6125895e-16,-62.805992
-4.6921654,99.354225,1.0186635,-3.9746826,487.07851239669424,3.155569e-11,96.209915,256,0.14999999,2.6835792e-07,-1.0,-243213.22,67.81333,1.5,1885968,145.17336,3872,-3.45547,5.926821,145.17336,231.80487,3872,9298.92982840538,77.2253,,99,154.57957,-145.17336,,49.03511,6.6666665,0.00025731287,-62.81333
-4.692424,99.354225,0.90482813,-3.9745917,487.1009553317841,3.1539396e-11,90.81666,256,0.14999999,2.3024468e-16,0.46666667,-243299.03,67.81927,1.5,1886542,145.17336,3873,-3.6378806,3.8192918,145.17336,231.79079,3873,9302.385082960129,-9.665294,,99,241.45609,-145.17336,,70.5662,2.6666667,9.167302e-11,-62.819267
-4.692682,99.354225,1.0689908,-3.9747798,487.2330924109448,3.1523114e-11,-6.724541,256,0.14999999,2.6542725e-13,-0.73333335,-243287.31,67.800026,1.5,1887541,145.17336,3874,-4.6058397,1.8192494,145.17336,231.79025,3874,9306.160790920258,88.46633,,99,143.32391,-145.17336,,26.782568,6.6666665,0.004975996,-62.800026
-4.692939,99.354225,0.9266739,-3.9748654,487.3651612903226,3.150685e-11,-13.675485,256,0.14999999,7.174987e-36,0.46666667,-243268.62,67.779,1.5,1888540,145.17336,3875,-4.374228,18.474934,145.17336,231.79016,3875,9309.845458507538,85.12218,,99,146.66798,-145.17336,,26.429815,17.333334,1.4625201e-38,-62.779
-4.693197,99.354225,0.9974991,-3.9747958,487.28173374613004,3.149059e-11,94.312355,256,0.14999999,1.1620739e-10,0.06666667,-243357.94,67.78584,1.5,1888704,145.17336,3876,-3.626829,8.8962965,145.17336,231.79114,3876,9313.189717769623,78.967834,,99,152.8233,-145.17336,,31.44659,8.0,3.016015e-09,-62.785843
-4.6934547,99.354225,1.0328699,-3.9747448,487.2790817642507,3.1474347e-11,98.54293,256,0.14999999,27.248154,0.2,-243451.5,67.793785,1.5,1889181,145.17336,3877,-3.7747319,9.569241,145.17336,231.83963,3877,9316.698725223541,79.03276,,99,152.80687,-145.17336,,31.710432,9.333333,2.3182525e-13,-62.793785
-4.6937127,99.354225,1.0707461,-3.9747543,487.24161939143886,3.145812e-11,96.865685,256,0.14999999,2.3366402e-09,-0.06666667,-243543.38,67.801285,1.5,1889523,145.17336,3878,-4.0408893,19.817663,145.17336,231.75456,3878,9320.127696752548,101.92175,,99,129.83281,-145.17336,,22.223335,18.666666,9.723494e-35,-62.801285
-4.6939707,99.354225,0.9846264,-3.974647,487.21113689095125,3.14419e-11,93.475105,256,0.14999999,21.747738,-0.2,-243631.81,67.80789,1.5,1889892,145.17336,3879,-3.6272504,18.852423,145.17336,231.7685,3879,9323.674458265305,92.871056,,99,138.89743,-145.17336,,37.752476,20.0,2.0094718e-38,-62.80789
-4.694228,99.354225,1.0095083,-3.9745433,487.13221649484535,3.1425695e-11,92.18719,256,0.14999999,5.0682745e-05,-0.2,-243719.0,67.81418,1.5,1890073,145.17336,3880,-3.5566542,13.670215,145.17336,231.72284,3880,9327.061661958694,97.61412,,99,134.10872,-145.17336,,22.716282,12.0,5.3745738e-14,-62.81418
-4.694486,99.354225,0.96124536,-3.9744143,487.11156918320023,3.1409503e-11,96.18989,256,0.14999999,5.3661037e-10,0.06666667,-243810.19,67.82149,1.5,1890480,145.17336,3881,-3.4798722,4.680583,145.17336,231.66983,3881,9330.57814359665,14.23486,,99,217.43497,-145.17336,,56.26229,4.0,9.392391e-05,-62.821487
-4.6947436,99.354225,0.97584915,-3.9745967,487.2434312210201,3.1393325e-11,-14.113234,256,0.14999999,8.970735e-19,-0.46666667,-243791.1,67.800385,1.5,1891479,145.17336,3882,-4.6422954,15.832392,145.17336,231.63675,3882,9334.269228696823,92.343124,,99,139.29362,-145.17336,,23.573402,14.666667,2.6287205e-19,-62.800385
-4.695001,99.354225,1.0029242,-3.9744868,487.18387844450166,3.1377158e-11,94.30845,256,0.14999999,5.7020826,-0.6,-243880.4,67.80721,1.5,1891735,145.17336,3883,-3.5231464,20.235739,145.17336,231.6575,3883,9337.73952794075,92.87049,,99,138.78702,-145.17336,,24.41605,18.666666,8.0599957e-32,-62.807213
-4.6952586,99.354225,0.9830557,-3.9744697,487.1050463439753,3.1361004e-11,92.17093,256,0.14999999,31.379627,-0.33333334,-243967.56,67.813484,1.5,1891916,145.17336,3884,-3.9096801,17.479948,145.17336,231.87955,3884,9341.216131448746,92.02721,,99,139.85234,-145.17336,,39.13837,20.0,1.6021465e-37,-62.813484
-4.695516,99.354225,0.9812842,-3.9743469,487.1096525096525,3.1344857e-11,91.70773,256,0.14999999,1.1211899e-09,0.46666667,-244054.31,67.81964,1.5,1892421,145.17336,3885,-3.4786646,13.071179,145.17336,231.57834,3885,9344.697414636612,57.403576,,99,174.17476,-145.17336,,40.303665,12.0,1.1978432e-23,-62.81964
-4.6957736,99.354225,0.976797,-3.9742987,487.11451363870304,3.1328728e-11,92.94423,256,0.14999999,0.2901212,0.73333335,-244142.25,67.8261,1.5,1892927,145.17336,3886,-3.7643764,9.805882,145.17336,231.54996,3886,9348.289150476456,-33.863068,,99,265.41302,-145.17336,,85.50073,9.333333,1.6319317e-24,-62.826103
-4.6960306,99.354225,1.1334999,-3.9745154,487.246205299717,3.131261e-11,-35.264637,256,0.14999999,0.00247502,1.0,-244101.97,67.79958,1.5,1893926,145.17336,3887,-4.786046,4.4492154,145.17336,231.50539,3887,9352.034387588501,-67.79454,,99,299.29993,-145.17336,,170.9034,2.6666667,1.1619149e-24,-62.799583
-4.696288,99.354225,1.0051843,-3.974754,487.377829218107,3.1296507e-11,-56.33309,256,0.14999999,3.0723613e-33,-0.73333335,-244040.62,67.76765,1.5,1894925,145.17336,3888,-5.026118,10.593504,145.17336,231.50464,3888,9355.799243211746,92.34632,,99,139.15833,-145.17336,,23.978575,12.0,1.8906246e-12,-62.767647
-4.696545,99.354225,1.0449449,-3.974626,487.3363332476215,3.1280416e-11,94.85068,256,0.14999999,3.554917,-0.46666667,-244130.5,67.77462,1.5,1895251,145.17336,3889,-3.48229,9.805267,145.17336,231.52155,3889,9359.273180484772,98.56704,,99,132.9545,-145.17336,,22.34871,9.333333,3.8684726e-07,-62.77462
-4.696802,99.354225,1.0502008,-3.9744794,487.3329048843188,3.126433e-11,95.24591,256,0.14999999,3.9309023e-09,0.46666667,-244220.75,67.781685,1.5,1895725,145.17336,3890,-3.4502127,13.594775,145.17336,231.49867,3890,9362.842385292053,88.42819,,99,143.07048,-145.17336,,28.471075,14.666667,2.0377949e-30,-62.781685
-4.697059,99.354225,0.9761706,-3.9743674,487.2695965047546,3.124826e-11,96.54476,256,0.14999999,18.901073,0.2,-244312.28,67.78907,1.5,1895966,145.17336,3891,-3.5887082,13.194633,145.17336,231.58945,3891,9366.297454833984,93.588356,,99,138.00108,-145.17336,,23.674572,13.333333,5.704096e-22,-62.78907
-4.697316,99.354225,1.0561087,-3.9743218,487.2407502569373,3.123221e-11,95.59561,256,0.14999999,1.4439487e-16,-0.8666667,-244402.88,67.79622,1.5,1896341,145.17336,3892,-3.7673118,7.589543,145.17336,231.42413,3892,9369.773953437805,93.55852,,99,137.86562,-145.17336,,24.15078,9.333333,1.5949311e-07,-62.79622
-4.697573,99.354225,0.9360639,-3.9744363,487.23221166195736,3.1216165e-11,85.98783,256,0.14999999,2.654419e-32,0.33333334,-244483.88,67.800896,1.5,1896795,145.17336,3893,-4.4746075,20.079624,145.17336,231.39825,3893,9373.26839709282,87.466576,,99,143.93167,-145.17336,,40.06386,20.0,,-62.800896
-4.69783,99.354225,0.91453433,-3.974383,487.1466358500257,3.1200133e-11,94.19646,256,0.14999999,7.10111e-37,-0.73333335,-244573.06,67.80767,1.5,1896949,145.17336,3894,-3.70015,5.6950955,145.17336,231.3812,3894,9376.686956644058,17.334908,,99,214.04628,-145.17336,,53.955166,2.6666667,14.536471,-62.80767
-4.6943607,99.354225,1.0485045,-3.9743218,487.12785622593066,3.1184114e-11,95.723595,256,0.14999999,20.532953,-0.46666667,-244663.75,67.81483,1.5,1897363,145.17336,3895,-3.6487553,3.5779374,145.17336,231.59222,3895,9380.220827579498,90.16627,,99,141.42595,-145.17336,,26.494034,6.6666665,0.004085244,-62.814827
-4.6946163,99.354225,0.8982116,-3.9743278,487.2592402464066,3.116811e-11,-10.701454,256,0.14999999,1.9724553e-08,-1.0,-244648.06,67.79468,1.5,1898362,145.17336,3896,-4.0446672,11.412685,145.17336,231.35912,3896,9384.017628669739,79.740555,,99,151.61856,-145.17336,,45.168438,13.333333,5.97528e-17,-62.794678
-4.694873,99.354225,1.0227586,-3.974417,487.2337695663331,3.1152116e-11,85.15307,256,0.14999999,0.00015019838,-1.0,-244728.22,67.79913,1.5,1898750,145.17336,3897,-4.217141,16.909193,145.17336,231.3536,3897,9387.48382639885,90.854324,,99,140.49928,-145.17336,,60.597218,20.0,3.6529805e-38,-62.799133
-4.6951294,99.354225,1.0146058,-3.9743865,487.1988199076449,3.1136135e-11,84.77844,256,0.14999999,30.050512,-1.0,-244808.0,67.80349,1.5,1899101,145.17336,3898,-3.8740053,18.151752,145.17336,231.53279,3898,9390.972347259521,90.16632,,99,141.36647,-145.17336,,39.604675,17.333334,1.1959956e-28,-62.80349
-4.695386,99.354225,0.9813094,-3.9742854,487.11977430110284,3.1120162e-11,89.824066,256,0.14999999,8.147633e-25,-0.2,-244892.81,67.809135,1.5,1899280,145.17336,3899,-3.5924883,4.5808425,145.17336,231.31793,3899,9394.355510473251,39.1818,,99,192.13612,-145.17336,,45.97351,4.0,0.063786484,-62.809135
-4.6956263,99.354225,1.0365047,-3.9742942,487.20846153846156,3.1104206e-11,98.40913,256,0.14999999,1.6608324e-18,-0.46666667,-244986.25,67.816986,1.5,1900113,145.17336,3900,-3.9884467,17.186886,145.17336,231.31766,3900,9398.051449537277,96.73769,,99,134.57997,-145.17336,,23.673409,18.666666,4.9185637e-32,-62.816986
-4.6958823,99.354225,1.0088252,-3.9741538,487.1527813381184,3.1088264e-11,97.42945,256,0.14999999,1.3255626,-0.06666667,-245078.69,67.82458,1.5,1900383,145.17336,3901,-3.4603088,14.683333,145.17336,231.32251,3901,9401.519227981567,97.34018,,99,133.98233,-145.17336,,22.131,14.666667,5.2125934e-22,-62.824577
-4.696139,99.354225,1.0006732,-3.9740393,487.1109687339826,3.1072332e-11,94.767334,256,0.14999999,15.768717,0.33333334,-245168.44,67.83148,1.5,1900707,145.17336,3902,-3.5317838,13.893601,145.17336,231.52551,3902,9404.913761377335,91.16738,,99,140.35812,-145.17336,,26.134296,13.333333,3.0348672e-24,-62.831482
-4.696395,99.354225,1.0379467,-3.9739733,487.0327952856777,3.105641e-11,96.721245,256,0.14999999,3.3015167e-22,-1.0,-245260.16,67.83888,1.5,1900889,145.17336,3903,-3.7198575,8.851649,145.17336,231.27634,3903,9408.334904193878,86.772354,,99,144.50398,-145.17336,,42.20331,8.0,3.7286973e-06,-62.838882
-4.6966515,99.354225,0.98432887,-3.9738889,486.9907786885246,3.1040504e-11,90.26392,256,0.14999999,23.516453,-1.0,-245345.44,67.84463,1.5,1901212,145.17336,3904,-3.6789172,7.7053804,145.17336,231.29254,3904,9411.855109930038,86.84275,,99,144.4498,-145.17336,,42.492523,10.666667,7.256859e-11,-62.844627
-4.6969075,99.354225,1.0496521,-3.9737723,487.0035851472471,3.1024606e-11,89.39618,256,0.14999999,0.11956801,-0.46666667,-245429.81,67.85014,1.5,1901749,145.17336,3905,-3.5012255,12.599717,145.17336,231.26712,3905,9415.374629974365,99.67174,,99,131.59538,-145.17336,,22.036045,12.0,1.5505412e-12,-62.850143
-4.6971636,99.354225,1.016935,-3.9736283,486.9546850998464,3.1008727e-11,96.12882,256,0.14999999,0.2606486,-0.33333334,-245520.94,67.85738,1.5,1902045,145.17336,3906,-3.4598913,17.153852,145.17336,231.24036,3906,9418.858966112137,96.141815,,99,135.09854,-145.17336,,22.820126,17.333334,5.2541016e-28,-62.857384
-4.697419,99.354225,1.0107154,-3.9735043,486.88610186844124,3.099285e-11,95.63059,256,0.14999999,1.882241e-27,-1.0,-245611.56,67.86449,1.5,1902264,145.17336,3907,-3.5033824,0.6955987,145.17336,231.24089,3907,9422.235523223877,-7.936572,,99,239.17746,-145.17336,,103.710754,1.3333334,2.2092342,-62.864487
-4.69711,99.354225,1.0513263,-3.9737103,487.01714431934494,3.0976992e-11,-19.979198,256,0.14999999,2.0781818e-33,0.46666667,-245586.6,67.84202,1.5,1903263,145.17336,3908,-4.78109,16.864752,145.17336,231.241,3908,9425.96252822876,78.27858,,99,152.96242,-145.17336,,33.042484,13.333333,7.341192e-27,-62.84202
-4.6973658,99.354225,0.94978386,-3.9736025,486.93425428498335,3.0961143e-11,95.4173,256,0.14999999,22.305782,0.33333334,-245677.0,67.84907,1.5,1903426,145.17336,3909,-3.6041048,17.421034,145.17336,231.57632,3909,9429.306308984756,89.71897,,99,141.85736,-145.17336,,25.048603,16.0,1.0631183e-31,-62.849068
-4.697622,99.354225,0.9655676,-3.9735346,486.8531969309463,3.094531e-11,94.9498,256,0.14999999,21.063759,0.6,-245766.97,67.856,1.5,1903596,145.17336,3910,-3.654975,19.490303,145.17336,231.56882,3910,9432.706248283386,79.36912,,99,152.19969,-145.17336,,30.79957,17.333334,,-62.856003
-4.6978774,99.354225,0.92902166,-3.9737635,486.9841472769113,3.0929485e-11,-84.305954,256,0.14999999,3.2954743e-16,0.73333335,-245677.66,67.81709,1.5,1904595,145.17336,3911,-4.8304424,4.726016,145.17336,231.17111,3911,9436.49069738388,-27.994514,,99,259.16562,-145.17336,,84.25315,5.3333335,5.442957e-19,-62.817093
-4.698133,99.354225,0.9686018,-3.9739537,487.11503067484665,3.0913678e-11,-10.434564,256,0.14999999,9.1440207e-38,-0.73333335,-245662.22,67.79709,1.5,1905594,145.17336,3912,-4.6423264,17.954205,145.17336,231.14627,3912,9440.252086400986,88.27741,,99,142.86885,-145.17336,,40.44421,20.0,7.083686e-37,-62.79709
-4.6983886,99.354225,0.98249656,-3.973859,487.03986710963454,3.0897878e-11,95.50829,256,0.14999999,11.676941,-0.8666667,-245752.72,67.80417,1.5,1905787,145.17336,3913,-3.570283,14.0236225,145.17336,231.24927,3913,9443.688912153244,88.83875,,99,142.41052,-145.17336,,25.294235,17.333334,7.830948e-28,-62.80417
-4.698644,99.354225,0.9579997,-3.9737706,487.01609606540626,3.0882092e-11,91.96641,256,0.14999999,2.0845871e-05,-0.2,-245839.69,67.81034,1.5,1906181,145.17336,3914,-3.6089125,9.339886,145.17336,231.1163,3914,9447.219733953476,92.42369,,99,138.69261,-145.17336,,23.831474,10.666667,4.003508e-11,-62.81034
-4.6988997,99.354225,0.9190612,-3.973676,486.9987228607918,3.0866316e-11,97.26651,256,0.14999999,14.589981,-0.2,-245931.97,67.81787,1.5,1906600,145.17336,3915,-3.559942,8.445317,145.17336,231.13583,3915,9450.79504942894,85.49013,,99,145.6457,-145.17336,,26.403564,8.0,2.0581278e-06,-62.81787
-4.699155,99.354225,1.1105769,-3.9735835,486.98237997957096,3.0850555e-11,96.58987,256,0.14999999,3.9493523,-0.6,-246023.56,67.82522,1.5,1907023,145.17336,3916,-3.5303192,8.281792,145.17336,231.13528,3916,9454.295671463013,100.60754,,99,130.52776,-145.17336,,22.648838,8.0,9.712419e-05,-62.82522
-4.6994104,99.354225,0.97878516,-3.9734201,487.02297676793467,3.0834807e-11,90.81745,256,0.14999999,1.9354268,-0.33333334,-246109.38,67.831085,1.5,1907669,145.17336,3917,-3.441841,7.3459764,145.17336,231.04407,3917,9457.864856243134,93.087654,,99,137.9564,-145.17336,,23.57409,9.333333,1.0736666e-07,-62.831085
-4.6996655,99.354225,0.9786976,-3.9733062,487.0750382848392,3.0819066e-11,95.616325,256,0.14999999,4.0768273e-06,-0.6,-246200.0,67.83818,1.5,1908360,145.17336,3918,-3.5060518,16.875708,145.17336,231.02655,3918,9461.55052614212,91.45776,,99,139.56879,-145.17336,,24.159492,16.0,5.45802e-23,-62.83818
-4.6999207,99.354225,1.0291058,-3.973194,487.1058943608063,3.080334e-11,91.3285,256,0.14999999,5.1825342e-15,0.33333334,-246286.31,67.84417,1.5,1908968,145.17336,3919,-3.510839,7.3391404,145.17336,231.02402,3919,9465.088369607925,26.973972,,99,204.05005,-145.17336,,50.513878,8.0,1.8976106e-13,-62.84417
