ReturnLastEpisode,Regret,ReturnMean,NumTrajectories,MountainCar_std1_higher,GridSize,AvgEpLen,MountainCar_mu0_higher,MountainCar_std0_higher,Regret/t,ActionIn1,Iteration,TimeElapsed,MinEpLen,MountainCar_mu1_higher
2.483422918729717,36.50324236607695,-0.07598596974216623,54,1.5,25,462.5740740740741,-0.5,0.14999999,0.6759859697421656,8.184982,54,12.901075601577759,256,10.0
0.7738179391308252,36.32942442694612,-0.06053498958083912,55,1.5,25,461.5090909090909,-0.5,0.14999999,0.6605349895808386,7.8422804,55,13.105081796646118,256,10.0
1.0219989692825333,35.907425457663585,-0.04120402602970746,56,1.5,25,460.5357142857143,-0.5,0.14999999,0.6412040260297068,8.202466,56,13.308714389801025,256,10.0
0.7660965517643679,35.741328905899216,-0.027040857998232457,57,1.5,25,460.10526315789474,-0.5,0.14999999,0.6270408579982318,11.271639,57,13.496567964553833,256,10.0
4.075790384589687,32.26553852130953,0.04369761170155926,58,1.5,25,457.2758620689655,-0.5,0.14999999,0.5563023882984401,11.485064,58,13.626994371414185,256,10.0
1.7553273580978146,31.110211163211716,0.0727082853692924,59,1.5,25,455.91525423728814,-0.5,0.14999999,0.527291714630707,8.570451,59,13.770243406295776,256,10.0
1.3685510830273269,30.34166008018439,0.09430566533025964,60,1.5,25,455.31666666666666,-0.5,0.14999999,0.5056943346697398,11.58841,60,13.928887605667114,256,10.0
4.1709329809819335,26.770727099202457,0.1611356213245494,61,1.5,25,452.88524590163934,-0.5,0.14999999,0.43886437867545014,10.470857,61,14.052733898162842,256,10.0
6.386171661628985,20.98455543757347,0.26153942842623384,62,1.5,25,449.7258064516129,-0.5,0.14999999,0.33846057157376563,9.283645,62,14.209161758422852,256,10.0
2.4345158243900147,19.150039613183456,0.29603111725105574,63,1.5,25,447.8888888888889,-0.5,0.14999999,0.30396888274894374,7.760734,63,14.453564882278442,256,10.0
-0.9452039804043776,20.695243593587833,0.2766368188501896,64,1.5,25,448.703125,-0.5,0.14999999,0.3233631811498099,9.216075,64,14.794269800186157,256,10.0
-0.5855687249557904,21.880812318543622,0.2633721181762514,65,1.5,25,449.4923076923077,-0.5,0.14999999,0.33662788182374803,10.198569,65,14.992716073989868,256,10.0
6.239518438891069,16.241293879652552,0.3539197897022335,66,1.5,25,446.59090909090907,-0.5,0.14999999,0.24608021029776594,8.972544,66,15.142928123474121,256,10.0
-1.1790576094587657,18.020351489111317,0.33103953001326336,67,1.5,25,447.3880597014925,-0.5,0.14999999,0.26896046998673606,9.633863,67,15.398212194442749,256,10.0
0.6025493103532191,18.017802178758096,0.33503232090061563,68,1.5,25,446.8970588235294,-0.5,0.14999999,0.2649676790993838,8.919658,68,15.576514959335327,256,10.0
1.8753568802816354,16.74244529847646,0.357355865239471,69,1.5,25,445.768115942029,-0.5,0.14999999,0.24264413476052843,9.350306,69,15.716940879821777,256,10.0
0.8713409834993766,16.471104314977083,0.36469850978604107,70,1.5,25,445.77142857142854,-0.5,0.14999999,0.23530149021395833,8.926723,70,15.903045654296875,256,10.0
5.972735124114888,11.098369190862194,0.4436849409737713,71,1.5,25,443.15492957746477,-0.5,0.14999999,0.15631505902622808,9.952865,71,16.014225006103516,256,10.0
-0.48131618185435726,12.17968537271655,0.43083770315671394,72,1.5,25,443.94444444444446,-0.5,0.14999999,0.16916229684328543,8.75361,72,16.193360805511475,256,10.0
6.355372249940224,6.424313122776326,0.511995710646899,73,1.5,25,441.4246575342466,-0.5,0.14999999,0.08800428935310035,10.183145,73,16.309832334518433,256,10.0
2.800778499041071,4.2235346237352545,0.5429252077873609,74,1.5,25,439.9054054054054,-0.5,0.14999999,0.05707479221263857,10.582267,74,16.451853036880493,256,10.0
0.33589199821860516,4.487642625516649,0.5401647649931107,75,1.5,25,440.38666666666666,-0.5,0.14999999,0.05983523500688866,8.422053,75,16.64125418663025,256,10.0
-0.2505407673911575,5.338183392907807,0.5297607448301599,76,1.5,25,440.7763157894737,-0.5,0.14999999,0.07023925516983956,7.9200826,76,16.83598566055298,256,10.0
2.6702825615302754,3.2679008313775313,0.557559729462629,77,1.5,25,439.31168831168833,-0.5,0.14999999,0.04244027053737054,10.075684,77,16.995837926864624,256,10.0
0.13106465125869748,3.736836180118834,0.5520918438446298,78,1.5,25,439.2692307692308,-0.5,0.14999999,0.04790815615536966,7.821842,78,17.21464776992798,256,10.0
1.9919073066131674,2.3449288735056664,0.5703173560315733,79,1.5,25,438.49367088607596,-0.5,0.14999999,0.029682643968426157,9.189139,79,17.406164169311523,256,10.0
-1.2118841099936282,4.156812983499295,0.5480398377062583,80,1.5,25,439.2625,-0.5,0.14999999,0.05196016229374119,8.45533,80,17.604745626449585,256,10.0
2.408524847675648,2.348288135823647,0.5710087884466212,81,1.5,25,437.98765432098764,-0.5,0.14999999,0.02899121155337836,7.4674764,81,17.758087158203125,256,10.0
-0.8727395999880446,3.8210277358116915,0.5534021007827837,82,1.5,25,438.7439024390244,-0.5,0.14999999,0.04659789921721575,8.897159,82,17.946686029434204,256,10.0
2.151341007257244,2.2696867285544475,0.5726543767644038,83,1.5,25,437.71084337349396,-0.5,0.14999999,0.027345623235595754,8.284661,83,18.11760973930359,256,10.0
2.8182945675052236,0.05139216104922406,0.5993881885589374,84,1.5,25,436.48809523809524,-0.5,0.14999999,0.0006118114410621912,10.429204,84,18.270307540893555,256,10.0
-0.7447541748719316,1.3961463359211557,0.5835747489891625,85,1.5,25,437.2352941176471,-0.5,0.14999999,0.016425251010837125,9.738127,85,18.470837116241455,256,10.0
-0.34428350659826307,2.340429842519419,0.5727856995055878,86,1.5,25,437.9651162790698,-0.5,0.14999999,0.02721430049441185,7.863372,86,18.67811632156372,256,10.0
-0.20313179773911208,3.143561640258531,0.5638671075832349,87,1.5,25,438.67816091954023,-0.5,0.14999999,0.03613289241676473,8.7482395,87,18.872286558151245,256,10.0
0.8122371373776565,2.9313245028808748,0.5666894942854442,88,1.5,25,438.72727272727275,-0.5,0.14999999,0.0333105057145554,9.071986,88,19.079716682434082,256,10.0
2.5873807241713425,0.9439437787095324,0.5893938901268588,89,1.5,25,437.438202247191,-0.5,0.14999999,0.010606109873140814,9.591999,89,19.234034538269043,256,10.0
1.23815421438008,0.30578956432945226,0.5966023381741168,90,1.5,25,437.05555555555554,-0.5,0.14999999,0.003397661825882803,11.377306,90,19.413602590560913,256,10.0
2.1658845406300093,-1.260094976300557,0.613847197541764,91,1.5,25,435.95604395604397,-0.5,0.14999999,-0.013847197541764361,10.743175,91,19.572189331054688,256,10.0
6.382415079339002,-7.042510055639559,0.6765490223439079,92,1.5,25,434.0217391304348,-0.5,0.14999999,-0.07654902234390824,9.6608925,92,19.717363357543945,256,10.0
6.577759942651411,-13.02026999829097,0.7400029032074295,93,1.5,25,432.13978494623655,-0.5,0.14999999,-0.14000290320742978,10.929157,93,19.854962825775146,256,10.0
1.0301752148479395,-13.45044521313891,0.7430898426929669,94,1.5,25,431.8829787234043,-0.5,0.14999999,-0.14308984269296712,10.344037,94,20.021179676055908,256,10.0
-0.45768540592372986,-12.39275980721518,0.7304501032338437,95,1.5,25,432.6,-0.5,0.14999999,-0.130450103233844,7.1715527,95,20.222410440444946,256,10.0
1.590077562787159,-13.382837370002338,0.7394045559375241,96,1.5,25,432.1041666666667,-0.5,0.14999999,-0.13940455593752435,10.18501,96,20.485514402389526,256,10.0
0.23929246412589955,-13.022129834128238,0.7342487611765794,97,1.5,25,432.55670103092785,-0.5,0.14999999,-0.13424876117657977,7.8307853,97,20.69811749458313,256,10.0
2.028244058637116,-14.450373892765354,0.747452794824136,98,1.5,25,431.92857142857144,-0.5,0.14999999,-0.14745279482413626,9.566837,98,20.876854181289673,256,10.0
-0.2698239620715887,-13.580549930693765,0.7371772720272095,99,1.5,25,432.6161616161616,-0.5,0.14999999,-0.13717727202720975,8.082939,99,21.093101024627686,256,10.0
2.8650389256661475,-15.845588856359912,0.7584558885635988,100,1.5,25,431.62,-0.5,0.14999999,-0.15845588856359913,9.043734,100,21.26270890235901,256,10.0
2.7756880005061757,-18.021276856866088,0.7784284837313471,101,1.5,25,430.7524752475247,-0.5,0.14999999,-0.1784284837313474,7.3399167,101,21.452890157699585,256,10.0
0.5746284646844213,-17.99590532155051,0.7764304443289263,102,1.5,25,430.46078431372547,-0.5,0.14999999,-0.17643044432892657,6.5594172,102,21.646138191223145,256,10.0
-0.4906841211798968,-16.90522120037061,0.7641283611686465,103,1.5,25,431.13592233009706,-0.5,0.14999999,-0.1641283611686467,8.846522,103,21.86264157295227,256,10.0
4.5003023722225475,-20.80552357259316,0.8000531112749341,104,1.5,25,429.8269230769231,-0.5,0.14999999,-0.20005311127493422,12.102274,104,22.068838834762573,256,10.0
2.488662056422258,-22.69418562901542,0.816135101228718,105,1.5,25,428.8952380952381,-0.5,0.14999999,-0.21613510122871826,8.975882,105,22.333017587661743,256,10.0
0.46509400040112947,-22.559279629416547,0.8128233927303445,106,1.5,25,429.4056603773585,-0.5,0.14999999,-0.21282339273034478,8.40461,106,22.58215880393982,256,10.0
0.6980858742188969,-22.657365503635443,0.8117510794732281,107,1.5,25,429.6355140186916,-0.5,0.14999999,-0.21175107947322844,9.793609,107,22.828938245773315,256,10.0
3.0566403649077647,-25.11400586854321,0.8325370913753998,108,1.5,25,428.7962962962963,-0.5,0.14999999,-0.2325370913754001,10.208,108,23.084054946899414,256,10.0
6.0733892121897455,-30.587395080732954,0.8806183034929624,109,1.5,25,427.23853211009174,-0.5,0.14999999,-0.28061830349296285,9.436157,109,23.333086490631104,256,10.0
1.403329216369642,-31.390724297102597,0.8853702208827504,110,1.5,25,426.77272727272725,-0.5,0.14999999,-0.2853702208827509,9.966848,110,23.579624891281128,256,10.0
6.231847098395871,-37.02257139549847,0.9335366792387245,111,1.5,25,425.3063063063063,-0.5,0.14999999,-0.33353667923872493,8.805507,111,23.729500770568848,256,10.0
0.12883921878303606,-36.5514106142815,0.926351880484656,112,1.5,25,425.9107142857143,-0.5,0.14999999,-0.32635188048465624,11.82996,112,23.999393701553345,256,10.0
-0.40630850644543837,-35.545102107836065,0.9145584257330622,113,1.5,25,426.56637168141594,-0.5,0.14999999,-0.31455842573306253,11.262808,113,24.246378660202026,256,10.0
-0.4488982856068325,-34.49620382222923,0.9025982791423613,114,1.5,25,427.2105263157895,-0.5,0.14999999,-0.3025982791423617,9.886193,114,24.55500555038452,256,10.0
6.35467267649987,-40.250876498729106,0.9500076217280788,115,1.5,25,425.7130434782609,-0.5,0.14999999,-0.3500076217280792,11.388487,115,24.754122972488403,255,10.0
0.4723041473000309,-40.123180646029134,0.9458894883278371,116,1.5,25,426.0948275862069,-0.5,0.14999999,-0.34588948832783734,8.060505,116,25.047367811203003,255,10.0
2.900777644782736,-42.42395829081187,0.9625979341095029,117,1.5,25,425.2991452991453,-0.5,0.14999999,-0.36259793410950314,9.246752,117,25.337499141693115,255,10.0
0.22232770762091647,-42.046285998432786,0.956324457613837,118,1.5,25,425.6864406779661,-0.5,0.14999999,-0.3563244576138372,9.053674,118,25.70179796218872,255,10.0
0.2540556885987846,-41.70034168703157,0.9504230393868197,119,1.5,25,425.74789915966386,-0.5,0.14999999,-0.3504230393868199,12.152997,119,25.932586193084717,255,10.0
-0.49759417723348454,-40.602747509798085,0.9383562292483172,120,1.5,25,426.3333333333333,-0.5,0.14999999,-0.3383562292483174,12.4686775,120,26.160988569259644,255,10.0
0.9301987250719481,-40.93294623487003,0.9382888118584298,121,1.5,25,426.12396694214874,-0.5,0.14999999,-0.33828881185843,9.085343,121,26.365138053894043,255,10.0
0.8335007933647315,-41.166447028234764,0.9374298936740553,122,1.5,25,425.91803278688525,-0.5,0.14999999,-0.33742989367405546,7.703671,122,26.626317501068115,255,10.0
1.957887701153669,-42.524334729388436,0.9457262986129139,123,1.5,25,425.4065040650407,-0.5,0.14999999,-0.3457262986129141,11.168941,123,26.85818600654602,255,10.0
6.49661996420941,-48.42095469359785,0.9904915701096599,124,1.5,25,424.0967741935484,-0.5,0.14999999,-0.39049157010966007,10.583395,124,27.05691409111023,255,10.0
-0.5445061361427532,-47.2764485574551,0.9782115884596405,125,1.5,25,424.704,-0.5,0.14999999,-0.37821158845964076,6.6378193,125,27.463833808898926,255,10.0
1.7564883019949693,-48.432936859450066,0.984388387773413,126,1.5,25,424.27777777777777,-0.5,0.14999999,-0.3843883877734132,9.012066,126,27.6933012008667,255,10.0
2.984179642139642,-50.81711650158971,1.0001347756030683,127,1.5,25,423.5748031496063,-0.5,0.14999999,-0.4001347756030686,9.846277,127,27.949891567230225,255,10.0
-0.6550424613516865,-49.56207404023802,0.9872037034393593,128,1.5,25,424.171875,-0.5,0.14999999,-0.38720370343935956,9.45155,128,28.213334321975708,255,10.0
6.4535026044319945,-55.41557664467002,1.0295781135245736,129,1.5,25,422.93798449612405,-0.5,0.14999999,-0.4295781135245738,11.603568,129,28.398850679397583,255,10.0
14.295025405587225,-69.11060205025724,1.1316200157712095,130,1.5,25,421.12307692307695,-0.5,0.14999999,-0.5316200157712095,11.946331,130,28.555927991867065,187,10.0
0.7094533260370502,-69.2200553762943,1.1283973692846891,131,1.5,25,421.00763358778624,-0.5,0.14999999,-0.5283973692846893,8.782179,131,28.807803869247437,187,10.0
6.110755892113107,-74.73081126840741,1.166142509609147,132,1.5,25,419.8030303030303,-0.5,0.14999999,-0.566142509609147,9.389815,132,28.97687792778015,187,10.0
-0.1450715733947764,-73.98573969501263,1.156283757105358,133,1.5,25,420.17293233082705,-0.5,0.14999999,-0.556283757105358,7.38361,133,29.261938095092773,187,10.0
6.281626468352396,-79.66736616336502,1.194532583308694,134,1.5,25,419.0149253731343,-0.5,0.14999999,-0.5945325833086942,8.49398,134,29.480300188064575,187,10.0
1.1169293399312914,-80.18429550329631,1.1939577444688614,135,1.5,25,418.9925925925926,-0.5,0.14999999,-0.5939577444688615,6.3311224,135,29.78810214996338,187,10.0
-1.1226935074960183,-78.4616019958003,1.1769235440867667,136,1.5,25,419.5882352941176,-0.5,0.14999999,-0.5769235440867668,10.577926,136,30.358627796173096,187,10.0
6.479029186327468,-84.34063118212777,1.21562504512502,137,1.5,25,418.43065693430657,-0.5,0.14999999,-0.6156250451250201,9.351212,137,30.767993211746216,187,10.0
1.3084778247876252,-85.04910900691539,1.216297891354459,138,1.5,25,418.40579710144925,-0.5,0.14999999,-0.6162978913544593,8.357383,138,31.169556379318237,187,10.0
2.6397021448364457,-87.08881115175183,1.226538209724833,139,1.5,25,417.80575539568343,-0.5,0.14999999,-0.6265382097248333,7.883296,139,31.41481041908264,187,10.0
-0.4400155049709177,-86.0487956467809,1.2146342546198632,140,1.5,25,418.39285714285717,-0.5,0.14999999,-0.6146342546198635,10.687675,140,31.74324345588684,187,10.0
-0.3545553467338565,-85.09424030004705,1.2035052503549433,141,1.5,25,418.97163120567376,-0.5,0.14999999,-0.6035052503549436,7.879447,141,32.038546085357666,187,10.0
-0.6545417835338379,-83.83969851651321,1.190420412088121,142,1.5,25,419.5422535211268,-0.5,0.14999999,-0.5904204120881212,11.74622,142,32.346935987472534,187,10.0
-0.2782024440422286,-82.96149607247098,1.1801503221851115,143,1.5,25,420.1048951048951,-0.5,0.14999999,-0.5801503221851118,8.954068,143,32.62466359138489,187,10.0
1.1000085754544942,-83.46150464792548,1.17959378227726,144,1.5,25,420.0416666666667,-0.5,0.14999999,-0.5795937822772603,7.1045475,144,33.01886534690857,187,10.0
5.349990465937783,-88.21149511386326,1.208355138716298,145,1.5,25,419.0,-0.5,0.14999999,-0.6083551387162984,11.404742,145,33.572566986083984,187,10.0
5.844638436230427,-93.4561335500937,1.2401105037677649,146,1.5,25,417.93835616438355,-0.5,0.14999999,-0.640110503767765,11.21029,146,33.82490634918213,187,10.0
1.1108403508291533,-93.96697390092285,1.2392311149722641,147,1.5,25,417.82312925170066,-0.5,0.14999999,-0.6392311149722643,10.196711,147,34.13257575035095,187,10.0
0.2743490388104195,-93.64132293973327,1.2327116414846842,148,1.5,25,417.9054054054054,-0.5,0.14999999,-0.6327116414846843,10.155239,148,34.39927697181702,187,10.0
1.8267399806237112,-94.86806292035698,1.236698408861456,149,1.5,25,417.5234899328859,-0.5,0.14999999,-0.6366984088614562,12.170415,149,34.697542667388916,187,10.0
-1.011492899784907,-93.25657002057207,1.2217104668038137,150,1.5,25,418.0733333333333,-0.5,0.14999999,-0.6217104668038138,5.8676114,150,35.04314470291138,187,10.0
0.40099020050259,-93.05756022107467,1.2162752332521498,151,1.5,25,418.42384105960264,-0.5,0.14999999,-0.6162752332521501,13.6499405,151,35.351391553878784,187,10.0
6.810115999937463,-99.26767622101212,1.2530768172435005,152,1.5,25,417.36842105263156,-0.5,0.14999999,-0.6530768172435009,13.381301,152,35.60104012489319,187,10.0
6.677938342899887,-105.34561456391201,1.2885334285223005,153,1.5,25,416.3333333333333,-0.5,0.14999999,-0.6885334285223007,12.315251,153,36.0103542804718,187,10.0
2.931791763386704,-107.67740632729871,1.2992039371902513,154,1.5,25,415.7922077922078,-0.5,0.14999999,-0.6992039371902514,9.910545,154,36.24936652183533,187,10.0
0.5139318521236691,-107.59133817942238,1.2941376656736927,155,1.5,25,416.2516129032258,-0.5,0.14999999,-0.6941376656736927,8.579532,155,36.5053813457489,187,10.0
0.682924166420966,-107.67426234584335,1.2902196304220728,156,1.5,25,416.20512820512823,-0.5,0.14999999,-0.6902196304220727,8.5433655,156,36.75154137611389,187,10.0
-0.8082305008724779,-106.26603184497087,1.2768537060189227,157,1.5,25,416.7388535031847,-0.5,0.14999999,-0.6768537060189227,8.218836,157,37.06108283996582,187,10.0
-0.2340125782949388,-105.43201926667592,1.2672912611814933,158,1.5,25,417.26582278481015,-0.5,0.14999999,-0.6672912611814932,10.943545,158,37.54104495048523,187,10.0
-0.460057937626257,-104.37196132904967,1.2564274297424507,159,1.5,25,417.7861635220126,-0.5,0.14999999,-0.6564274297424507,13.223231,159,37.95832395553589,187,10.0
6.334247671306137,-110.1062090003558,1.2881638062522238,160,1.5,25,416.76875,-0.5,0.14999999,-0.6881638062522237,11.101191,160,38.19493079185486,187,10.0
6.047558619714861,-115.55376762007066,1.3177252647209359,161,1.5,25,415.8074534161491,-0.5,0.14999999,-0.7177252647209358,11.563724,161,38.48280882835388,187,10.0
1.557007136432599,-116.51077475650325,1.3192023133117485,162,1.5,25,415.5246913580247,-0.5,0.14999999,-0.7192023133117484,9.940622,162,38.86178946495056,187,10.0
0.877579684792663,-116.78835444129592,1.3164929720324905,163,1.5,25,415.42944785276075,-0.5,0.14999999,-0.7164929720324903,9.205181,163,39.43258810043335,187,10.0
0.4579956083584178,-116.64635004965434,1.3112582320100876,164,1.5,25,415.5426829268293,-0.5,0.14999999,-0.7112582320100874,8.51782,164,39.78420376777649,187,10.0
