MountainCar_mu0_higher,Iteration,ActionIn1,AvgEpLen,Regret,ReturnMean,MountainCar_mu1_higher,ReturnLastEpisode,GridSize,MountainCar_std1_higher,MountainCar_std0_higher,MinEpLen,TimeElapsed,Regret/t,NumTrajectories
-0.6163876,158,7.959938,505.126582278481,-5680.452140824002,90.95222873939245,8.256767,96.04905952852745,400,0.14999999,0.14999999,256,34.35844421386719,-35.95222873939242,158
-0.6163876,159,8.080031,504.4842767295597,-5720.903646667278,90.98052607966845,8.256767,95.45150584327637,400,0.14999999,0.14999999,256,34.57590174674988,-35.980526079668415,159
-0.6163876,160,7.6269684,504.225,-5757.712590041606,90.98570368776008,8.256767,91.80894337432778,400,0.14999999,0.14999999,256,34.8134400844574,-35.98570368776004,160
-0.6163876,161,7.8299456,503.18633540372673,-5796.8806210109315,91.00546969572011,8.256767,94.16803096932527,400,0.14999999,0.14999999,256,35.022387742996216,-36.00546969572007,161
-0.6163876,162,7.617773,502.1604938271605,-5836.992277981958,91.03081653075287,8.256767,95.11165697102638,400,0.14999999,0.14999999,256,35.235273599624634,-36.03081653075283,162
-0.6163876,163,7.519259,501.52147239263803,-5875.35869667056,91.04514537834703,8.256767,93.36641868860148,400,0.14999999,0.14999999,256,35.44907999038696,-36.045145378346994,163
-0.6163876,164,7.448984,500.469512195122,-5914.455337339908,91.06375205695069,8.256767,94.09664066934783,400,0.14999999,0.14999999,256,35.642417907714844,-36.063752056950655,164
-0.6163876,165,7.066249,500.23636363636365,-5949.5830318418775,91.0580789808599,8.256767,90.12769450196959,400,0.14999999,0.14999999,256,35.8897967338562,-36.05807898085986,165
-0.6163876,166,7.5489874,501.15060240963857,-5988.3150395941675,91.07418698550705,8.256767,93.7320077522898,400,0.14999999,0.14999999,256,36.15181016921997,-36.07418698550703,166
-0.6163876,167,7.6380587,501.19161676646706,-6027.438405366796,91.09244554111858,8.256767,94.12336577262889,400,0.14999999,0.14999999,256,36.47584557533264,-36.09244554111854,167
-0.6163876,168,7.6489677,502.7202380952381,-6062.460387393772,91.08607373448677,8.256767,90.02198202697573,400,0.14999999,0.14999999,256,36.819217920303345,-36.08607373448674,168
-0.6163876,169,7.632517,501.70414201183434,-6102.557627748286,91.10980844821475,8.256767,95.0972403545142,400,0.14999999,0.14999999,256,37.063026428222656,-36.10980844821471,169
-0.6163876,170,7.566097,504.6294117647059,-6042.430620155447,90.5437095303262,8.256767,-5.127007592838529,400,0.14999999,0.14999999,256,37.55553960800171,-35.54370953032616,170
-0.6163876,171,7.693864,504.0701754385965,-6083.880035081622,90.57824581919081,8.256767,96.44941492617497,400,0.14999999,0.14999999,256,37.85173225402832,-35.57824581919077,171
-0.6163876,172,7.379694,506.94767441860466,-6014.733480811381,89.96938070239179,8.256767,-14.14655427024116,400,0.14999999,0.14999999,256,38.444011926651,-34.96938070239175,172
-0.6163876,173,7.753594,506.59537572254334,-6054.968748870495,89.99981935763296,8.256767,95.23526805911422,400,0.14999999,0.14999999,256,38.67895221710205,-34.999819357632916,173
-0.6163876,174,7.5487432,506.1954022988506,-6093.79719322413,90.02182294956401,8.256767,93.82844435363526,400,0.14999999,0.14999999,256,38.962530851364136,-35.02182294956396,174
-0.6163876,175,7.6729755,506.41714285714284,-6132.131645528848,90.0407522601649,8.256767,93.33445230471786,400,0.14999999,0.14999999,256,39.70415472984314,-35.040752260164844,175
-0.6163876,176,8.081619,506.6818181818182,-6174.065226893872,90.07991606189704,8.256767,96.9335813650237,400,0.14999999,0.14999999,256,40.27135109901428,-35.079916061897,176
-0.6163876,177,7.7159386,507.3050847457627,-6210.401492138083,90.08701407987623,8.256767,91.33626524421106,400,0.14999999,0.14999999,256,40.90270280838013,-35.08701407987618,177
-0.6163876,178,7.549176,505.8820224719101,-6248.150070929423,90.10196669061479,8.256767,92.7485787913406,400,0.14999999,0.14999999,254,41.164000034332275,-35.10196669061474,178
-0.6163876,179,7.5620685,504.4972067039106,-6287.342018546281,90.12481574606866,8.256767,94.1919476168579,400,0.14999999,0.14999999,254,41.446183919906616,-35.124815746068606,179
-0.6163876,180,7.132596,503.5444444444444,-6320.848059430945,90.11582255239419,8.256767,88.50604088466366,400,0.14999999,0.14999999,254,41.68823719024658,-35.115822552394135,180
-0.6163876,181,7.690441,502.69613259668506,-6358.462401865979,90.12962652964634,8.256767,92.61434243503354,400,0.14999999,0.14999999,254,41.962677240371704,-35.129626529646295,181
-0.6163876,182,7.2757754,501.77472527472526,-6396.857114049822,90.14756656071336,8.256767,93.39471218384313,400,0.14999999,0.14999999,254,42.228567600250244,-35.14756656071331,182
-0.6163876,183,7.859976,501.27322404371586,-6436.860509350658,90.17410114399271,8.256767,95.00339530083582,400,0.14999999,0.14999999,254,42.54428553581238,-35.174101143992665,183
-0.6163876,184,7.601358,500.3967391304348,-6476.509665133927,90.19842209311922,8.256767,94.6491557832694,400,0.14999999,0.14999999,254,42.84976267814636,-35.19842209311917,184
-0.6163876,185,7.289192,499.8378378378378,-6514.4573007659055,90.21328270684279,8.256767,92.94763563197847,400,0.14999999,0.14999999,254,43.154483795166016,-35.21328270684273,185
-0.6163876,186,7.666816,500.6559139784946,-6551.02141654009,90.2205452502156,8.256767,91.56411577418436,400,0.14999999,0.14999999,254,43.536677837371826,-35.22054525021554,186
-0.6163876,187,8.045786,501.8663101604278,-6592.096467980603,90.2518527699498,8.256767,96.07505144051237,400,0.14999999,0.14999999,254,43.913142919540405,-35.25185276994975,187
-0.6163876,188,7.707037,500.99468085106383,-6632.763402824942,90.28065639800506,8.256767,95.66693484433907,400,0.14999999,0.14999999,254,44.089842319488525,-35.280656398005014,188
-0.6163876,189,7.717484,500.64550264550263,-6671.727626136871,90.3001461700364,8.256767,93.96422331192832,400,0.14999999,0.14999999,254,44.411858558654785,-35.30014617003635,189
-0.6163876,190,7.360348,501.4894736842105,-6701.8638339692525,90.27296754720665,8.256767,85.13620783238214,400,0.14999999,0.14999999,254,44.827924966812134,-35.27296754720659,190
-0.6163876,191,7.781721,501.3089005235602,-6738.632015507643,90.28079589271023,8.256767,91.76818153839005,400,0.14999999,0.14999999,254,45.10464549064636,-35.280795892710174,191
-0.6163876,192,8.3962145,502.8072916666667,-6781.999226696063,90.32291263904204,8.256767,98.36721118841962,400,0.14999999,0.14999999,254,45.43764519691467,-35.322912639041995,192
-0.6163876,193,8.027348,502.32124352331607,-6822.92449047489,90.35194036515492,8.256767,95.92526377882761,400,0.14999999,0.14999999,254,45.65148115158081,-35.351940365154874,193
-0.6163876,194,7.50713,502.33505154639175,-6861.7215382399645,90.36969865072152,8.256767,93.79704776507461,400,0.14999999,0.14999999,254,45.867180585861206,-35.36969865072147,194
-0.6163876,195,7.676812,502.625641025641,-6899.581211794325,90.38246775279146,8.256767,92.85967355436063,400,0.14999999,0.14999999,254,46.117196798324585,-35.38246775279141,195
-0.6163876,196,7.609812,501.7448979591837,-6938.799452640322,90.40203802367516,8.256767,94.21824084599643,400,0.14999999,0.14999999,254,46.28836178779602,-35.40203802367511,196
-0.6163876,197,7.369104,502.8071065989848,-6975.076369478079,90.4064790328837,8.256767,91.27691683775699,400,0.14999999,0.14999999,254,46.575220346450806,-35.40647903288365,197
-0.6163876,198,7.9449334,505.3131313131313,-6912.892984174154,89.91360093017254,8.256767,-7.183385303925029,400,0.14999999,0.14999999,254,46.92872095108032,-34.91360093017249,198
-0.6163876,199,7.4909,505.39195979899495,-6951.175687882562,89.93053109488729,8.256767,93.28270370840788,400,0.14999999,0.14999999,254,47.20518231391907,-34.93053109488724,199
