MountainCar_mu0_higher,TimeElapsed,ReturnLastEpisode,Regret/t,MountainCar_mu1_higher,Regret,MountainCar_std1_higher,ActionIn1,Iteration,MountainCar_std0_higher,NumTrajectories,MinEpLen,AvgEpLen,ReturnMean,GridSize
-0.36842105,41.62343096733093,4.508106115743939,4.172184976086402,10.0,675.893966125997,1.5,10.072202,162,0.14999999,162,198,567.2098765432099,0.8278150239135975,400
-0.36842105,41.83016753196716,1.1574697735874748,4.170162554309262,10.0,679.7364963524096,1.5,9.33676,163,0.14999999,163,198,566.2085889570552,0.8298374456907379,400
-0.36842105,42.067304372787476,0.6001063820953443,4.171563353477526,10.0,684.1363899703143,1.5,8.6494,164,0.14999999,164,198,565.4573170731708,0.8284366465224733,400
-0.36842105,42.2480525970459,2.0570900646264745,4.164116969125381,10.0,687.0792999056879,1.5,6.751942,165,0.14999999,165,198,564.0787878787879,0.8358830308746187,400
-0.36842105,42.51265907287598,0.3216779708223027,4.16721458996907,10.0,691.7576219348656,1.5,7.857124,166,0.14999999,166,198,563.8313253012049,0.83278541003093,400
-0.36842105,42.763779640197754,1.2355841421879206,4.16480262151304,10.0,695.5220377926777,1.5,9.7772875,167,0.14999999,167,198,562.9041916167664,0.8351973784869599,400
-0.36842105,42.951664209365845,1.972689038521126,4.15803183782236,10.0,698.5493487541565,1.5,10.035894,168,0.14999999,168,198,561.7559523809524,0.8419681621776395,400
-0.36842105,43.3199896812439,0.09782677112814686,4.162435041319695,10.0,703.4515219830284,1.5,10.066819,169,0.14999999,169,198,561.491124260355,0.8375649586803052,400
-0.36842105,43.568286180496216,0.5646589052472167,4.164040371045772,10.0,707.8868630777812,1.5,7.6088314,170,0.14999999,170,198,561.064705882353,0.8359596289542284,400
-0.36842105,43.89719820022583,0.06060343508353952,4.168574617793554,10.0,712.8262596426977,1.5,8.322677,171,0.14999999,171,198,561.5847953216374,0.8314253822064466,400
-0.36842105,44.108149766922,2.092031667735492,4.161245511482338,10.0,715.7342279749622,1.5,8.786625,172,0.14999999,172,198,560.3313953488372,0.8387544885176619,400
-0.36842105,44.29288578033447,4.507364682680723,4.14003967220972,10.0,716.2268632922815,1.5,9.629623,173,0.14999999,173,198,558.8381502890173,0.8599603277902808,400
-0.36842105,44.54677891731262,0.0780381209280292,4.144533477996284,10.0,721.1488251713535,1.5,9.576456,174,0.14999999,174,198,558.551724137931,0.8554665220037161,400
-0.36842105,44.797669649124146,0.5781932354486279,4.146117896776599,10.0,725.5706319359048,1.5,9.687104,175,0.14999999,175,198,558.0228571428571,0.8538821032234013,400
-0.36842105,45.02467179298401,0.1982247931626185,4.149843222401945,10.0,730.3724071427422,1.5,11.86738,176,0.14999999,176,198,558.2272727272727,0.8501567775980559,400
-0.36842105,45.22887706756592,2.814010908418836,4.138748001323861,10.0,732.5583962343234,1.5,10.703059,177,0.14999999,177,198,556.9943502824859,0.8612519986761393,400
-0.36842105,45.424834966659546,1.3252325871379802,4.136141368804412,10.0,736.2331636471854,1.5,12.184891,178,0.14999999,178,198,555.8876404494382,0.8638586311955878,400
-0.36842105,45.58892822265625,6.564084835954881,4.104296529671679,10.0,734.6690788112305,1.5,11.144239,179,0.14999999,179,198,554.2122905027933,0.8957034703283213,400
-0.36842105,45.8010151386261,0.13730985892207337,4.108509827512824,10.0,739.5317689523084,1.5,8.133631,180,0.14999999,180,198,553.4333333333333,0.8914901724871754,400
-0.36842105,46.07941389083862,-0.37573592745530604,4.115511076683777,10.0,744.9075048797637,1.5,11.108237,181,0.14999999,181,198,553.9447513812155,0.8844889233162224,400
-0.36842105,46.333269119262695,-0.21828608606779,4.121570280032041,10.0,750.1257909658315,1.5,6.838231,182,0.14999999,182,198,554.1153846153846,0.8784297199679586,400
-0.36842105,46.51220631599426,1.1571772377919383,4.120047069552128,10.0,753.9686137280395,1.5,10.956587,183,0.14999999,183,198,553.3825136612022,0.879952930447871,400
-0.36842105,46.698330879211426,2.8750010111443602,4.109204416939647,10.0,756.0936127168951,1.5,9.032014,184,0.14999999,184,198,552.2119565217391,0.8907955830603519,400
-0.36842105,46.86636281013489,2.6798125743522494,4.099534054824556,10.0,758.4138001425429,1.5,7.7644854,185,0.14999999,185,198,551.0324324324324,0.9004659451754432,400
-0.36842105,47.059343099594116,1.2276304553430184,4.097775105845161,10.0,762.1861696871998,1.5,9.999194,186,0.14999999,186,198,550.263440860215,0.9022248941548388,400
-0.36842105,47.319563150405884,0.03924259153626072,4.10238998446879,10.0,767.1469270956636,1.5,11.520575,187,0.14999999,187,198,551.0855614973262,0.89761001553121,400
-0.36842105,47.49872303009033,3.027346882671247,4.091061596877619,10.0,769.1195802129923,1.5,9.347454,188,0.14999999,188,198,549.9521276595744,0.9089384031223805,400
-0.36842105,47.74198365211487,0.38190887164862763,4.0938501129171625,10.0,773.7376713413437,1.5,11.1092,189,0.14999999,189,198,549.5343915343915,0.9061498870828367,400
-0.36842105,48.00211143493652,-0.9261475610125971,4.103493783696612,10.0,779.6638189023563,1.5,10.230544,190,0.14999999,190,198,549.7947368421053,0.8965062163033871,400
-0.36842105,48.17918682098389,4.48196383065283,4.084721754302112,10.0,780.1818550717035,1.5,12.261389,191,0.14999999,191,198,548.4450261780105,0.9152782456978868,400
-0.36842105,48.52898287773132,0.1707915128444465,4.088599289369058,10.0,785.0110635588591,1.5,12.073198,192,0.14999999,192,198,548.5989583333334,0.911400710630942,400
-0.36842105,48.708672285079956,2.1563661171711366,4.082148691407709,10.0,787.8546974416879,1.5,11.950098,193,0.14999999,193,198,547.6839378238342,0.91785130859229,400
-0.36842105,49.01681876182556,0.9683809242213606,4.081888229471477,10.0,791.8863165174665,1.5,8.606056,194,0.14999999,194,198,547.020618556701,0.9181117705285223,400
-0.36842105,49.33390235900879,2.9596283275090065,4.071418913794654,10.0,793.9266881899575,1.5,9.730025,195,0.14999999,195,198,545.9384615384615,0.9285810862053453,400
-0.36842105,49.586732149124146,0.340423816481944,4.074419716191202,10.0,798.5862643734756,1.5,10.101907,196,0.14999999,196,198,545.5612244897959,0.9255802838087973,400
-0.36842105,49.80131697654724,0.3231446193555307,4.07747776524934,10.0,803.2631197541201,1.5,7.3244963,197,0.14999999,197,198,545.243654822335,0.9225222347506589,400
-0.36842105,49.966665506362915,6.479718377485233,4.049411118063812,10.0,801.7834013766349,1.5,11.7225,198,0.14999999,198,198,543.8232323232323,0.9505888819361871,400
-0.36842105,50.178237438201904,1.8757034801158765,4.044762300987532,10.0,804.9076978965189,1.5,7.876321,199,0.14999999,199,198,542.9949748743719,0.9552376990124668,400
-0.36842105,50.350884199142456,9.65593643003762,4.001258807332406,10.0,800.2517614664813,1.5,13.166238,200,0.14999999,200,198,541.425,0.9987411926675926,400
-0.36842105,50.543708086013794,2.807021923104445,3.9922623857879445,10.0,802.4447395433768,1.5,9.675647,201,0.14999999,201,198,540.3930348258707,1.0077376142120547,400
-0.36842105,50.726826667785645,4.615164649438861,3.974403836108604,10.0,802.829574893938,1.5,12.537377,202,0.14999999,202,198,539.1930693069307,1.0255961638913953,400
-0.36842105,50.951263189315796,0.7375393632571479,3.9758228351265066,10.0,807.0920355306808,1.5,8.4761305,203,0.14999999,203,198,538.7931034482758,1.0241771648734928,400
-0.36842105,51.153603076934814,2.117826295158541,3.97046180997805,10.0,809.9742092355223,1.5,12.960078,204,0.14999999,204,198,537.9950980392157,1.029538190021949,400
-0.36842105,51.32176899909973,6.377719047504452,3.9443731228683796,10.0,808.5964901880178,1.5,10.527128,205,0.14999999,205,198,536.6634146341463,1.0556268771316195,400
-0.36842105,51.53262281417847,0.9811592559465958,3.944734616175103,10.0,812.6153309320712,1.5,9.481608,206,0.14999999,206,198,536.247572815534,1.0552653838248962,400
-0.36842105,51.72210621833801,4.418696254383547,3.928486157863225,10.0,813.1966346776876,1.5,10.833363,207,0.14999999,207,198,535.1111111111111,1.0715138421367738,400
-0.36842105,51.95811343193054,-0.05731162157061653,3.9339132033618185,10.0,818.2539462992582,1.5,10.5055895,208,0.14999999,208,198,535.1586538461538,1.0660867966381806,400
-0.36842105,52.13806438446045,6.467396722940423,3.908069615197693,10.0,816.7865495763178,1.5,10.077798,209,0.14999999,209,198,533.8708133971292,1.091930384802306,400
-0.36842105,52.37123990058899,0.20651583682245467,3.912285874949978,10.0,821.5800337394954,1.5,9.418121,210,0.14999999,210,198,533.5761904761905,1.0877141250500213,400
-0.36842105,52.5696816444397,1.3343693966054633,3.9111168926203317,10.0,825.24566434289,1.5,10.233535,211,0.14999999,211,198,533.0047393364929,1.0888831073796679,400
-0.36842105,52.78516149520874,0.5594959748991077,3.9136140017358056,10.0,829.6861683679908,1.5,6.84332,212,0.14999999,212,198,532.5896226415094,1.0863859982641935,400
-0.36842105,53.00130009651184,2.7820676736170196,3.9056530549031634,10.0,831.9041006943738,1.5,9.999641,213,0.14999999,213,198,531.6478873239437,1.094346945096836,400
-0.36842105,53.290491580963135,-0.9957260097812826,3.915419750953996,10.0,837.8998267041551,1.5,5.645652,214,0.14999999,214,198,532.5327102803739,1.0845802490460035,400
-0.36842105,53.55917024612427,4.463684219406973,3.899702988301154,10.0,838.4361424847481,1.5,10.362123,215,0.14999999,215,198,531.4651162790698,1.1002970116988453,400
-0.36842105,53.877405405044556,-0.3180033649453302,3.9062691937485803,10.0,843.7541458496934,1.5,10.41548,216,0.14999999,216,198,532.3703703703703,1.0937308062514186,400
-0.36842105,54.12449526786804,0.8336736817018143,3.9074676136773805,10.0,847.9204721679915,1.5,10.274858,217,0.14999999,217,198,531.9447004608295,1.0925323863226184,400
-0.36842105,54.34998965263367,2.0451627444742235,3.903097749649162,10.0,850.8753094235174,1.5,10.198264,218,0.14999999,218,198,531.2247706422019,1.0969022503508368,400
-0.36842105,54.55841064453125,1.556457626333802,3.900999323274811,10.0,854.3188517971836,1.5,9.788649,219,0.14999999,219,198,530.5159817351598,1.0990006767251883,400
-0.36842105,54.83509278297424,-0.2003547232901473,3.9069054841839717,10.0,859.5192065204737,1.5,11.884597,220,0.14999999,220,198,531.2454545454545,1.0930945158160277,400
-0.36842105,55.037055253982544,1.331935729526347,3.9058247547101694,10.0,863.1872707909474,1.5,11.764501,221,0.14999999,221,198,530.6651583710408,1.0941752452898301,400
-0.36842105,55.286842823028564,0.06410703542100432,3.9104647016014704,10.0,868.1231637555264,1.5,7.1783357,222,0.14999999,222,198,531.1441441441441,1.0895352983985291,400
-0.36842105,55.522969245910645,1.2271358308119373,3.909847658855222,10.0,871.8960279247145,1.5,13.770373,223,0.14999999,223,198,530.5381165919282,1.0901523411447775,400
-0.36842105,55.730082750320435,1.9936349637185027,3.905814254290161,10.0,874.902392960996,1.5,12.174896,224,0.14999999,224,198,529.7946428571429,1.0941857457098387,400
-0.36842105,55.89559364318848,9.340527103812045,3.8691638482541513,10.0,870.561865857184,1.5,12.711001,225,0.14999999,225,198,528.4755555555555,1.1308361517458485,400
-0.36842105,56.15948677062988,0.8908436081060208,3.8702257621640617,10.0,874.671022249078,1.5,8.949194,226,0.14999999,226,198,528.1194690265487,1.1297742378359379,400
-0.36842105,56.415963649749756,0.6456021267628507,3.87235867895293,10.0,879.0254201223152,1.5,8.991934,227,0.14999999,227,198,527.9559471365639,1.1276413210470695,400
-0.36842105,56.721614837646484,-0.6572952954983272,3.8801873483237435,10.0,884.6827154178135,1.5,6.0173745,228,0.14999999,228,198,528.6666666666666,1.1198126516762563,400
-0.36842105,56.926185846328735,1.2886418746358375,3.879450102808636,10.0,888.3940735431777,1.5,9.15758,229,0.14999999,229,198,528.1441048034934,1.1205498971913639,400
-0.36842105,57.149165630340576,1.1792359189060737,3.8791949461924853,10.0,892.2148376242716,1.5,7.151708,230,0.14999999,230,198,527.6826086956522,1.120805053807515,400
-0.36842105,57.33637881278992,6.589538803348505,3.85552077411655,10.0,890.625298820923,1.5,11.7201395,231,0.14999999,231,198,526.5324675324675,1.1444792258834497,400
-0.36842105,57.526129961013794,6.382593730400359,3.8329426943557015,10.0,889.2427050905227,1.5,8.879932,232,0.14999999,232,198,525.3879310344828,1.1670573056442985,400
-0.36842105,57.79866623878479,-0.28237704152549803,3.839163442626816,10.0,894.5250821320482,1.5,5.9852924,233,0.14999999,233,198,525.6995708154507,1.1608365573731836,400
-0.36842105,57.98273205757141,2.9058888055845067,3.831705954386597,10.0,896.6191933264637,1.5,8.550753,234,0.14999999,234,198,524.9316239316239,1.1682940456134028,400
-0.36842105,58.28580975532532,-0.0897787769559504,3.8370594557592326,10.0,901.7089721034197,1.5,7.849814,235,0.14999999,235,198,525.5191489361703,1.1629405442407672,400
-0.36842105,58.78298330307007,-0.4033471067370616,3.8436962678396474,10.0,907.1123192101568,1.5,6.187941,236,0.14999999,236,198,527.5254237288135,1.1563037321603529,400
-0.36842105,58.98023438453674,1.982886303197637,3.8402085776664943,10.0,910.1294329069591,1.5,10.639286,237,0.14999999,237,198,526.8691983122363,1.159791422333506,400
-0.36842105,59.2609224319458,-0.006377556767403009,3.8451084473265817,10.0,915.1358104637264,1.5,11.115121,238,0.14999999,238,198,527.2689075630252,1.154891552673418,400
-0.36842105,59.51131010055542,0.3661713085879626,3.848408532029868,10.0,919.7696391551385,1.5,7.8601093,239,0.14999999,239,198,527.0669456066946,1.1515914679701318,400
-0.36842105,59.87794232368469,-0.3135666635625911,3.8545133575779214,10.0,925.0832058187011,1.5,9.846921,240,0.14999999,240,198,528.2083333333334,1.1454866424220786,400
-0.36842105,60.08716535568237,4.492300902104753,3.840626161479653,10.0,925.5909049165964,1.5,10.375716,241,0.14999999,241,198,527.2738589211618,1.1593738385203471,400
-0.36842105,60.23484396934509,6.206141312974385,3.81977175042819,10.0,924.384763603622,1.5,11.656508,242,0.14999999,242,198,526.1694214876034,1.1802282495718102,400
-0.36842105,60.46279430389404,3.0584204779246793,3.8120425643032814,10.0,926.3263431256973,1.5,10.542039,243,0.14999999,243,198,525.395061728395,1.1879574356967193,400
-0.36842105,60.70750975608826,2.913129888378531,3.8049721853988476,10.0,928.4132132373188,1.5,12.030949,244,0.14999999,244,198,524.5696721311475,1.1950278146011528,400
-0.36842105,60.97300386428833,0.5189623654727391,3.8077316362116167,10.0,932.8942508718461,1.5,7.3743134,245,0.14999999,245,198,524.4244897959184,1.192268363788384,400
-0.36842105,61.27490520477295,-0.08761275166455149,3.8129344049736207,10.0,937.9818636235107,1.5,6.6100574,246,0.14999999,246,198,525.0040650406504,1.1870655950263802,400
-0.36842105,61.428290128707886,4.395251357134672,3.7999457986492953,10.0,938.5866122663759,1.5,10.211883,247,0.14999999,247,198,524.0971659919028,1.2000542013507052,400
-0.36842105,61.64054608345032,2.975305571670365,3.792787526994781,10.0,940.6113066947056,1.5,9.395394,248,0.14999999,248,198,523.3467741935484,1.20721247300522,400
-0.36842105,61.93990087509155,0.38549150577840474,3.7960876112005106,10.0,945.2258151889272,1.5,8.187091,249,0.14999999,249,198,523.3453815261045,1.2039123887994898,400
-0.36842105,62.23663306236267,-0.043724603295543396,3.801078159168891,10.0,950.2695397922228,1.5,8.915609,250,0.14999999,250,198,523.448,1.19892184083111,400
-0.36842105,62.441112756729126,3.0163963346407807,3.793837224930605,10.0,952.2531434575819,1.5,9.665885,251,0.14999999,251,198,522.7091633466135,1.2061627750693953,400
-0.36842105,62.80835747718811,-0.6943971350042032,3.8013791293356594,10.0,957.9475405925862,1.5,9.09505,252,0.14999999,252,198,523.3730158730159,1.1986208706643415,400
-0.36842105,63.126678228378296,0.42285605269549176,3.804445393438303,10.0,962.5246845398907,1.5,11.797295,253,0.14999999,253,198,523.4110671936759,1.1955546065616978,400
-0.36842105,63.484121561050415,-0.30140857131799437,3.8103389492567272,10.0,967.8260931112087,1.5,11.532153,254,0.14999999,254,198,523.3149606299213,1.1896610507432737,400
-0.2631579,63.80986213684082,1.3875360724407928,3.809562968779482,10.0,971.438557038768,1.5,10.7900915,255,0.14999999,255,198,522.8627450980392,1.190437031220519,400
-0.36842105,64.1042377948761,-0.22358929945302758,3.8150865091336756,10.0,976.662146338221,1.5,9.620759,256,0.14999999,256,198,523.73828125,1.1849134908663255,400
-0.36842105,64.32373213768005,2.1251459591898536,3.811428017039032,10.0,979.5370003790312,1.5,11.076755,257,0.14999999,257,198,523.15953307393,1.1885719829609696,400
-0.36842105,64.5724732875824,-0.04087950410720548,3.816193332880381,10.0,984.5778798831384,1.5,8.923232,258,0.14999999,258,198,523.4031007751938,1.1838066671196201,400
-0.36842105,64.71707773208618,6.345332644507842,3.7962646611530135,10.0,983.2325472386306,1.5,10.304114,259,0.14999999,259,198,522.4169884169884,1.2037353388469878,400
-0.36842105,64.88634252548218,2.874496546706926,3.7898386565073987,10.0,985.3580506919236,1.5,8.035108,260,0.14999999,260,198,521.7346153846154,1.210161343492603,400
-0.36842105,65.18410563468933,-0.20018302173743696,3.795242274764985,10.0,990.558233713661,1.5,9.854508,261,0.14999999,261,198,522.8084291187739,1.2047577252350168,400
-0.36842105,65.34945797920227,6.732182025168933,3.7741452354522598,10.0,988.826051688492,1.5,13.560876,262,0.14999999,262,198,521.8129770992366,1.2258547645477416,400
-0.36842105,65.57595539093018,0.69632360965047,3.776158661896736,10.0,993.1297280788416,1.5,7.649008,263,0.14999999,263,198,521.5133079847909,1.2238413381032651,400
-0.36842105,65.85022044181824,-0.351710835884818,3.7821266625557817,8.947369,998.4814389147264,1.5,5.3562164,264,0.14999999,264,198,521.9318181818181,1.2178733374442194,400
-0.36842105,66.18016195297241,-0.40539297166200766,3.788252195797692,10.0,1003.8868318863883,1.5,9.998039,265,0.14999999,265,198,523.3622641509434,1.211747804202309,400
-0.36842105,66.39097833633423,2.046734467888382,3.7851131481898492,10.0,1006.8400974184999,1.5,10.819546,266,0.14999999,266,198,522.7781954887218,1.2148868518101514,400
-0.68421054,66.68782901763916,-0.8592625013645495,3.792881497827208,8.947369,1012.6993599198645,1.5,7.4351563,267,0.14999999,267,198,523.4943820224719,1.207118502172793,400
-0.36842105,66.84683561325073,4.496257441012626,3.7806085913389995,10.0,1013.2031024788519,1.5,10.432899,268,0.14999999,268,198,522.6716417910447,1.2193914086610014,400
-0.36842105,67.00539588928223,4.537599891126346,3.768273243820541,10.0,1013.6655025877255,1.5,10.1594925,269,0.14999999,269,198,521.8364312267659,1.2317267561794598,400
-0.36842105,67.17017078399658,2.927328117991898,3.761993238776791,10.0,1015.7381744697336,1.5,11.681271,270,0.14999999,270,198,521.1333333333333,1.2380067612232097,400
-0.36842105,67.34546875953674,1.8506548337704565,3.759732544782152,10.0,1018.8875196359631,1.5,8.3698845,271,0.14999999,271,198,520.5830258302583,1.240267455217849,400
-0.36842105,67.5187919139862,2.7690266637411023,3.7541121065155223,10.0,1021.118492972222,1.5,9.978108,272,0.14999999,272,198,519.9669117647059,1.2458878934844786,400
-0.36842105,67.71158003807068,1.457820237890583,3.7533357975616535,10.0,1024.6606727343315,1.5,10.320082,273,0.14999999,273,198,519.5787545787546,1.2466642024383472,400
-0.36842105,67.8861997127533,3.0181923386241083,3.7468703664076908,10.0,1026.6424803957073,1.5,11.981317,274,0.14999999,274,198,518.9416058394161,1.2531296335923097,400
-0.36842105,68.10719633102417,1.8528943939060492,3.744689403642913,10.0,1029.7895860018011,1.5,8.609288,275,0.14999999,275,198,518.4545454545455,1.255310596357087,400
-0.36842105,68.32198071479797,-0.1435895958296397,3.749757882600111,10.0,1034.9331755976307,1.5,9.951749,276,0.14999999,276,198,518.3913043478261,1.2502421173998886,400
-0.36842105,68.50508522987366,3.06555279346003,3.74320441445549,10.0,1036.8676228041707,1.5,10.118704,277,0.14999999,277,198,517.7328519855596,1.25679558554451,400
-0.36842105,68.6808614730835,4.209767542772223,3.732582213170498,10.0,1037.6578552613985,1.5,10.784658,278,0.14999999,278,198,516.9820143884892,1.2674177868295018,400
-0.36842105,68.95403552055359,4.350117136029837,3.721533111560461,10.0,1038.3077381253686,1.5,12.307143,279,0.14999999,279,198,516.2114695340501,1.278466888439539,400
-0.36842105,69.21296620368958,-0.08588166197285119,3.726405784954791,10.0,1043.3936197873415,1.5,8.59032,280,0.14999999,280,198,516.3178571428572,1.2735942150452089,400
-0.36842105,69.46509122848511,2.9475013410639246,3.720448820093514,10.0,1045.4461184462775,1.5,10.816295,281,0.14999999,281,198,515.7188612099644,1.2795511799064854,400
-0.36842105,69.73144817352295,0.12248602505493617,3.7245518880185196,10.0,1050.3236324212226,1.5,8.763933,282,0.14999999,282,198,516.0070921985815,1.27544811198148,400
-0.36842105,69.9243655204773,2.8277432647809477,3.719066746135836,10.0,1052.4958891564415,1.5,8.398981,283,0.14999999,283,198,515.3780918727915,1.2809332538641636,400
-0.36842105,70.1877064704895,2.5139744524747965,3.714725051774531,10.0,1054.9819147039668,1.5,9.197841,284,0.14999999,284,198,514.7359154929577,1.2852749482254686,400
-0.36842105,70.41942095756531,1.9097335153848345,3.7125339690827435,10.0,1058.072181188582,1.5,8.078539,285,0.14999999,285,198,514.2491228070176,1.2874660309172559,400
-0.36842105,70.59925031661987,6.740992057342035,3.6934656962630763,10.0,1056.3311891312399,1.5,13.208303,286,0.14999999,286,198,513.3671328671329,1.306534303736923,400
-0.36842105,70.81572484970093,1.1173697200976611,3.6941248063105996,10.0,1060.2138194111421,1.5,9.25301,287,0.14999999,287,198,513.006968641115,1.3058751936893995,400
-0.36842105,71.05144476890564,0.7056184512959646,3.696209031110577,10.0,1064.5082009598461,1.5,9.682484,288,0.14999999,288,198,512.8888888888889,1.3037909688894223,400
-0.36842105,71.35097241401672,0.04301684414514697,3.700571571334606,10.0,1069.465184115701,1.5,10.592863,289,0.14999999,289,198,513.6228373702422,1.2994284286653934,400
-0.36842105,71.54487991333008,2.8295377628567304,3.6952953322511872,10.0,1071.6356463528443,1.5,8.350926,290,0.14999999,290,198,513.0137931034483,1.3047046677488119,400
-0.36842105,71.82776069641113,-0.08069600056296661,3.7000561592900594,10.0,1076.7163423534073,1.5,8.666266,291,0.14999999,291,198,513.2577319587629,1.2999438407099397,400
-0.36842105,72.00750279426575,4.5290927300218655,3.6889974302170736,10.0,1077.1872496233855,1.5,11.116975,292,0.14999999,292,198,512.5205479452055,1.311002569782926,400
-0.36842105,72.32939982414246,-0.2179814958718826,3.6942158058677728,10.0,1082.4052311192575,1.5,7.3910522,293,0.14999999,293,198,512.6348122866895,1.305784194132227,400
-0.36842105,72.53839540481567,2.2951293765670377,3.690850686199627,10.0,1085.1101017426904,1.5,9.980657,294,0.14999999,294,198,512.0714285714286,1.3091493138003727,400
-0.36842105,72.7536187171936,0.07243576775707905,3.6950429355082486,10.0,1090.0376659749334,1.5,7.58935,295,0.14999999,295,198,512.0745762711864,1.3049570644917514,400
-0.36842105,72.92729020118713,2.7708813109588597,3.6900904887296435,10.0,1092.2667846639745,1.5,7.648335,296,0.14999999,296,198,511.4864864864865,1.3099095112703565,400
-0.36842105,73.10349798202515,2.9337885720330736,3.684622882464449,10.0,1094.3329960919414,1.5,11.460862,297,0.14999999,297,198,510.86531986531986,1.3153771175355509,400
-0.36842105,73.28032851219177,1.970352193804417,3.682424979523949,10.0,1097.3626438981369,1.5,10.234513,298,0.14999999,298,198,510.38255033557044,1.3175750204760504,400
-0.36842105,73.46490597724915,1.9434069967259433,3.6803318959913405,10.0,1100.4192369014108,1.5,7.6823764,299,0.14999999,299,198,509.95986622073576,1.3196681040086589,400
-0.36842105,73.73073887825012,-0.06765973580811738,3.684956322124063,10.0,1105.486896637219,1.5,4.848968,300,0.14999999,300,198,510.58666666666664,1.3150436778759362,400
-0.36842105,73.96091938018799,0.22441742512889729,3.6885796651564453,10.0,1110.26247921209,1.5,8.000145,301,0.14999999,301,198,510.33887043189367,1.311420334843554,400
-0.36842105,74.27468919754028,-0.327493476076709,3.694006532080022,10.0,1115.5899726881667,1.5,12.427843,302,0.14999999,302,198,511.14900662251654,1.305993467919977,400
-0.36842105,74.48114466667175,2.709901945476818,3.6893731707679533,10.0,1117.88007074269,1.5,7.4909616,303,0.14999999,303,198,510.5808580858086,1.3106268292320458,400
-0.36842105,74.71474814414978,-0.8508290926867026,3.6964832231426867,10.0,1123.7308998353767,1.5,10.478437,304,0.14999999,304,198,510.67763157894734,1.303516776857313,400
-0.36842105,75.07158350944519,-0.10638351400448501,3.701105847047151,10.0,1128.837283349381,1.5,6.5564837,305,0.14999999,305,198,512.2786885245902,1.2988941529528482,400
-0.36842105,75.30000901222229,4.499715326029313,3.690645647135137,10.0,1129.3375680233519,1.5,11.614051,306,0.14999999,306,198,511.562091503268,1.3093543528648628,400
-0.36842105,75.51755356788635,2.9477529960957582,3.685308843736991,10.0,1131.3898150272562,1.5,9.954869,307,0.14999999,307,198,510.99674267100977,1.314691156263009,400
-0.36842105,75.6863305568695,14.056368771101399,3.643939760571931,10.0,1122.3334462561547,1.5,11.675264,308,0.14999999,308,188,509.94805194805195,1.3560602394280687,400
-0.36842105,75.89770150184631,3.0422909603126427,3.63848270322279,10.0,1124.2911552958421,1.5,10.306213,309,0.14999999,309,188,509.37540453074433,1.3615172967772098,400
-0.36842105,76.07178544998169,9.65737750614732,3.6117218638377255,10.0,1119.633777789695,1.5,12.106769,310,0.14999999,310,188,508.46774193548384,1.3882781361622747,400
-0.36842105,76.2915141582489,1.2357816660990024,3.612212206185196,10.0,1123.397996123596,1.5,7.2758904,311,0.14999999,311,188,508.1768488745981,1.3877877938148042,400
-0.36842105,76.50093412399292,1.7696760955588666,3.6109882052180673,10.0,1126.628320028037,1.5,9.738536,312,0.14999999,312,188,507.76602564102564,1.3890117947819327,400
-0.36842105,76.72721409797668,0.586365915787683,3.61355256904872,10.0,1131.0419541122494,1.5,9.569479,313,0.14999999,313,188,507.62939297124603,1.38644743095128,400
-0.36842105,76.92278981208801,1.6304880635318024,3.612775369581903,10.0,1134.4114660487176,1.5,9.704708,314,0.14999999,314,188,507.1687898089172,1.3872246304180968,400
-0.36842105,77.16067004203796,0.2746711589951519,3.6163072853641975,10.0,1139.1367948897223,1.5,8.747142,315,0.14999999,315,188,507.2031746031746,1.3836927146358018,400
-0.36842105,77.3413918018341,2.9210011243504908,3.6114423853334547,10.0,1141.2157937653717,1.5,8.940173,316,0.14999999,316,188,506.67088607594934,1.3885576146665446,400
-0.36842105,77.53605628013611,1.206559937829656,3.6120165104969777,10.0,1145.009233827542,1.5,7.649794,317,0.14999999,317,188,506.38170347003154,1.3879834895030212,400
-0.36842105,77.75394487380981,0.4703294397604573,3.6149022150559165,10.0,1149.5389043877815,1.5,8.832622,318,0.14999999,318,188,506.29559748427675,1.3850977849440822,400
-0.36842105,77.94392776489258,1.1947194883464438,3.615499012223934,10.0,1153.344184899435,1.5,9.776855,319,0.14999999,319,188,505.9780564263323,1.3845009877760646,400
-0.36842105,78.16044068336487,2.9004521340557767,3.61076166489181,10.0,1155.4437327653793,1.5,8.740848,320,0.14999999,320,188,505.459375,1.3892383351081887,400
-0.36842105,78.35722756385803,2.6859983101805565,3.60672191419065,10.0,1157.7577344551987,1.5,9.675922,321,0.14999999,321,188,504.9501557632399,1.3932780858093488,400
-0.36842105,78.5641577243805,1.0982016417474771,3.607638300662892,10.0,1161.6595328134513,1.5,7.1729913,322,0.14999999,322,188,504.69565217391306,1.3923616993371069,400
-0.36842105,78.72283959388733,6.283639784776017,3.59249502485658,10.0,1160.3758930286754,1.5,10.897416,323,0.14999999,323,188,503.9597523219814,1.4075049751434194,400
-0.36842105,78.91992497444153,4.532330661459706,3.5828505011333815,10.0,1160.8435623672156,1.5,10.840373,324,0.14999999,324,188,503.32716049382714,1.4171494988666178,400
-0.36842105,79.17260813713074,6.571262427346162,3.566991692122675,10.0,1159.2722999398693,1.5,10.428741,325,0.14999999,325,188,502.5846153846154,1.433008307877324,400
