GridSize,AvgEpLen,MountainCar_std1_higher,NumTrajectories,MountainCar_std0_higher,ActionIn1,Regret,MountainCar_mu1_higher,TimeElapsed,Iteration,MountainCar_mu0_higher,MinEpLen,ReturnLastEpisode,Regret/t,ReturnMean
400,551.2037037037037,1.5,162,0.14999999,10.072202,-17.17611914601627,10.0,45.23744750022888,162,-0.36842105,186,4.476395825865238,-0.10602542682726092,0.7060254268272613
400,550.0858895705521,1.5,163,0.14999999,9.33676,-18.42028234583622,10.0,45.50203037261963,163,-0.36842105,186,1.8441631998199508,-0.11300786715236945,0.7130078671523699
400,549.4146341463414,1.5,164,0.14999999,8.6494,-18.478811146012536,10.0,45.79355478286743,164,-0.36842105,186,0.6585288001763168,-0.11267567771958863,0.712675677719589
400,549.2363636363636,1.5,165,0.14999999,6.751942,-17.376957375224492,10.0,46.11049008369446,165,-0.36842105,186,-0.5018537707880437,-0.10531489318317874,0.7053148931831791
400,548.2168674698795,1.5,166,0.14999999,7.857124,-18.728694370673693,10.0,46.36662006378174,166,-0.36842105,186,1.9517369954491997,-0.11282346006429936,0.7128234600642996
400,546.9461077844311,1.5,167,0.14999999,9.7772875,-20.982172771713103,10.0,46.56326770782471,167,-0.36842105,186,2.85347840103941,-0.12564175312403056,0.7256417531240309
400,545.6785714285714,1.5,168,0.14999999,10.035894,-23.374396925137113,10.0,46.74055075645447,168,-0.36842105,186,2.9922241534240097,-0.13913331503057805,0.7391333150305783
400,544.0059171597633,1.5,169,0.14999999,10.066819,-29.199531968407783,10.0,46.91895294189453,169,-0.36842105,186,6.4251350432706715,-0.17277829567105196,0.7727782956710523
400,544.1058823529412,1.5,170,0.14999999,7.6088314,-28.804587632531685,10.0,47.21292209625244,170,-0.36842105,186,0.2050556641239031,-0.16943875077959816,0.7694387507795984
400,543.5964912280701,1.5,171,0.14999999,8.322677,-29.126011398135432,10.0,47.51386761665344,171,-0.36842105,186,0.9214237656037463,-0.1703275520358797,0.77032755203588
400,542.9767441860465,1.5,172,0.14999999,8.786625,-29.006299129183414,10.0,47.760931730270386,172,-0.36842105,186,0.4802877310479814,-0.1686412740068803,0.7686412740068806
400,541.8265895953757,1.5,173,0.14999999,9.629623,-31.216571557017573,10.0,48.04599094390869,173,-0.36842105,186,2.810272427834159,-0.18044261015617094,0.7804426101561712
400,540.6494252873563,1.5,174,0.14999999,9.576456,-33.26077536750077,10.0,48.30119776725769,174,-0.36842105,186,2.6442038104831953,-0.1911538814224182,0.7911538814224184
400,539.4914285714286,1.5,175,0.14999999,9.687104,-35.59634633967623,10.0,48.56529259681702,175,-0.36842105,186,2.935570972175464,-0.20340769336957845,0.8034076933695787
400,538.3409090909091,1.5,176,0.14999999,11.86738,-38.18185023015783,10.0,48.79177927970886,176,-0.36842105,186,3.1855038904816,-0.21694233085316947,0.8169423308531698
400,537.3785310734463,1.5,177,0.14999999,10.703059,-39.55692212654575,10.0,49.00503396987915,177,-0.36842105,186,1.9750718963879246,-0.22348543574319632,0.8234854357431967
400,535.3820224719101,1.5,178,0.14999999,12.184891,-53.342339037887584,10.0,49.142751693725586,178,-0.36842105,182,14.385416911341833,-0.2996760620106044,0.8996760620106047
400,534.6033519553073,1.5,179,0.14999999,11.144239,-53.62630168988804,10.0,49.36514925956726,179,-0.36842105,182,0.8839626520004518,-0.29958827759713985,0.8995882775971402
400,534.0166666666667,1.5,180,0.14999999,8.133631,-53.119036967331205,10.0,49.58132576942444,180,-0.36842105,182,0.09273527744316468,-0.2951057609296178,0.8951057609296181
400,532.6906077348066,1.5,181,0.14999999,11.108237,-57.105517250299314,10.0,49.78175663948059,181,-0.36842105,182,4.586480282968107,-0.3155000953055211,0.9155000953055212
400,532.7912087912088,1.5,182,0.14999999,6.838231,-56.36490594175769,10.0,50.11251187324524,182,-0.36842105,182,-0.14061130854162113,-0.30969728539427305,0.9096972853942732
400,532.1311475409836,1.5,183,0.14999999,10.956587,-57.05594973443966,10.0,50.38883185386658,183,-0.36842105,182,1.2910437926819662,-0.3117811460898342,0.9117811460898344
400,530.7282608695652,1.5,184,0.14999999,9.032014,-62.39730701110777,10.0,50.560293197631836,184,-0.36842105,182,5.941357276668113,-0.3391157989734118,0.9391157989734119
400,529.7027027027027,1.5,185,0.14999999,7.7644854,-64.11344218702428,10.0,50.83731007575989,185,-0.36842105,182,2.316135175916502,-0.346559146956888,0.9465591469568881
400,528.6559139784946,1.5,186,0.14999999,9.999194,-66.41378264055713,10.0,51.129528284072876,186,-0.36842105,182,2.9003404535328596,-0.35706334752987706,0.9570633475298772
400,527.8502673796792,1.5,187,0.14999999,11.520575,-67.94880037953531,10.0,51.351030588150024,187,-0.36842105,182,2.135017738978189,-0.3633625688745204,0.9633625688745205
400,528.4255319148937,1.5,188,0.14999999,9.347454,-67.32854770125658,10.0,51.70803260803223,188,-0.36842105,182,-0.020252678278738778,-0.3581305728790244,0.9581305728790245
400,527.010582010582,1.5,189,0.14999999,11.1092,-73.22885293890889,10.0,51.84920835494995,189,-0.36842105,182,6.500305237652302,-0.38745424835401526,0.9874542483540153
400,525.5947368421052,1.5,190,0.14999999,10.230544,-78.40350801212833,10.0,52.0321319103241,190,-0.36842105,182,5.774655073219441,-0.41265004216909645,1.0126500421690965
400,524.2356020942408,1.5,191,0.14999999,12.261389,-83.53265122651008,10.0,52.230838775634766,191,-0.36842105,182,5.729143214381752,-0.43734372369900565,1.0373437236990057
400,523.1510416666666,1.5,192,0.14999999,12.073198,-86.82808686106593,10.0,52.425463914871216,192,-0.36842105,182,3.895435634555841,-0.4522296190680517,1.0522296190680518
400,522.3626943005181,1.5,193,0.14999999,11.950098,-88.42058320521095,10.0,52.68047833442688,193,-0.36842105,182,2.192496344145013,-0.4581377368145645,1.0581377368145646
400,522.3556701030927,1.5,194,0.14999999,8.606056,-87.96419894809426,10.0,53.0189745426178,194,-0.36842105,182,0.14361574288331153,-0.4534237059180117,1.0534237059180116
400,521.5846153846154,1.5,195,0.14999999,9.730025,-89.40611219897117,10.0,53.253289222717285,195,-0.36842105,182,2.04191325087691,-0.45849288307164704,1.058492883071647
400,520.6224489795918,1.5,196,0.14999999,10.101907,-91.62182387248095,10.0,53.50207209587097,196,-0.36842105,182,2.8157116735097714,-0.4674582850636783,1.0674582850636782
400,519.9035532994924,1.5,197,0.14999999,7.3244963,-92.80560635904546,10.0,53.79428505897522,197,-0.36842105,182,1.7837824865645144,-0.47109444852307336,1.0710944485230733
400,518.8080808080808,1.5,198,0.14999999,11.7225,-96.70668455229877,10.0,54.045740842819214,198,-0.36842105,182,4.5010781932533055,-0.48841759874898366,1.0884175987489837
400,520.4221105527638,1.5,199,0.14999999,7.876321,-95.84918098310054,10.0,54.61313033103943,199,-0.36842105,182,-0.2575035691982244,-0.48165417579447506,1.081654175794475
400,519.565,1.5,200,0.14999999,13.166238,-97.85354748737038,10.0,54.881906032562256,200,-0.36842105,182,2.6043665042698394,-0.48926773743685187,1.0892677374368518
400,518.2885572139304,1.5,201,0.14999999,9.675647,-103.62259456971464,10.0,55.322349309921265,201,-0.36842105,182,6.3690470823442515,-0.5155352963667394,1.1155352963667395
400,517.3861386138614,1.5,202,0.14999999,12.537377,-106.09384694192647,10.0,55.75010371208191,202,-0.36842105,182,3.0712523722118314,-0.525217064068943,1.125217064068943
400,518.0935960591133,1.5,203,0.14999999,8.4761305,-105.41337023494742,10.0,56.434361934661865,203,-0.36842105,182,-0.08047670697904832,-0.5192776858864405,1.1192776858864404
400,517.7450980392157,1.5,204,0.14999999,12.960078,-105.81212574907451,10.0,56.711355686187744,204,-0.36842105,182,0.9987555141270925,-0.5186868909268358,1.1186868909268357
400,517.7073170731708,1.5,205,0.14999999,10.527128,-105.46562008499333,10.0,57.12852597236633,205,-0.36842105,182,0.25349433591881915,-0.5144664394389918,1.1144664394389918
400,516.6941747572815,1.5,206,0.14999999,9.481608,-109.20246653262569,10.0,57.43533444404602,206,-0.36842105,182,4.336846447632365,-0.5301090608379888,1.1301090608379887
400,515.6425120772947,1.5,207,0.14999999,10.833363,-113.14292699946479,10.0,57.7706241607666,207,-0.36842105,182,4.5404604668391,-0.5465841884032115,1.1465841884032115
400,514.4230769230769,1.5,208,0.14999999,10.5055895,-118.99858492774432,10.0,57.982277393341064,208,-0.36842105,182,6.455657928279527,-0.5721085813833862,1.172108581383386
400,513.7416267942584,1.5,209,0.14999999,10.077798,-120.463539164029,10.0,58.184837102890015,209,-0.36842105,182,2.0649542362846818,-0.5763805701628182,1.176380570162818
400,513.047619047619,1.5,210,0.14999999,9.418121,-121.62893444414019,10.0,58.58033514022827,210,-0.36842105,182,1.7653952801111832,-0.5791854021149533,1.179185402114953
400,513.0710900473933,1.5,211,0.14999999,10.233535,-121.41282965752723,10.0,59.13942289352417,211,-0.36842105,182,0.383895213387037,-0.5754162543010769,1.1754162543010767
400,513.0896226415094,1.5,212,0.14999999,6.84332,-120.81036020807302,10.0,59.49628162384033,212,-0.36842105,182,-0.002469449454203354,-0.5698601896607218,1.1698601896607217
400,512.9014084507043,1.5,213,0.14999999,9.999641,-120.4800691945221,10.0,59.848079681396484,213,-0.36842105,182,0.2697089864490767,-0.5656341276738127,1.1656341276738125
400,513.0373831775701,1.5,214,0.14999999,5.645652,-119.18795095489114,10.0,60.19502329826355,214,-0.36842105,182,-0.6921182396309589,-0.5569530418452857,1.1569530418452856
400,512.3953488372093,1.5,215,0.14999999,10.362123,-120.60398712386095,10.0,60.4984130859375,215,-0.36842105,182,2.016036168969814,-0.5609487773202835,1.1609487773202833
400,512.074074074074,1.5,216,0.14999999,10.41548,-120.76959756672433,10.0,60.895421743392944,216,-0.36842105,182,0.7656104428633788,-0.5591185072533533,1.1591185072533532
400,511.7465437788018,1.5,217,0.14999999,10.274858,-120.97965940435677,10.0,61.63490581512451,217,-0.36842105,182,0.81006183763244,-0.557509951172151,1.157509951172151
400,511.93119266055044,1.5,218,0.14999999,10.198264,-120.59202982712539,10.0,62.062641620635986,218,-0.36842105,182,0.2123704227686177,-0.5531744487482816,1.1531744487482816
400,510.7853881278539,1.5,219,0.14999999,9.788649,-126.30710912238627,10.0,62.28497910499573,219,-0.36842105,182,6.315079295260883,-0.5767447905131793,1.1767447905131794
400,509.6409090909091,1.5,220,0.14999999,11.884597,-132.43282387981697,10.0,62.51727819442749,220,-0.36842105,182,6.725714757430692,-0.6019673812718953,1.2019673812718954
400,510.1131221719457,1.5,221,0.14999999,11.764501,-131.70995487881297,10.0,62.942296504974365,221,-0.36842105,182,-0.12286900100401205,-0.5959726465104659,1.1959726465104659
400,509.55855855855856,1.5,222,0.14999999,7.1783357,-133.01529659968313,10.0,63.23556351661682,222,-0.36842105,182,1.9053417208701642,-0.5991680027012753,1.1991680027012754
400,508.27354260089686,1.5,223,0.14999999,13.875636,-142.32354758845312,10.0,63.41174387931824,223,-0.2631579,182,9.908250988769986,-0.6382221864953055,1.2382221864953054
400,507.48660714285717,1.5,224,0.14999999,13.122265,-144.39296827091434,10.0,63.68244934082031,224,0.57894737,182,2.6694206824612197,-0.6446114654951532,1.2446114654951532
400,506.6977777777778,1.5,225,0.14999999,12.816264,-147.06861719051702,10.0,63.932005643844604,225,-0.2631579,182,3.275648919602672,-0.65363829862452,1.25363829862452
400,506.46017699115043,1.5,226,0.14999999,9.054457,-147.39972525378192,10.0,64.24402236938477,226,-0.2631579,182,0.9311080632648969,-0.6522111736893006,1.2522111736893005
400,506.7400881057269,1.5,227,0.14999999,9.097198,-147.1067778306029,10.0,64.52093076705933,227,-0.2631579,182,0.3070525768209831,-0.6480474794299688,1.2480474794299685
400,508.89912280701753,1.5,228,0.14999999,6.1226377,-145.9991944437575,10.0,65.08161354064941,228,-0.2631579,182,-0.5075833868454067,-0.6403473440515679,1.2403473440515678
400,508.0087336244541,1.5,229,0.14999999,9.262844,-149.81653528216845,10.0,65.36192178726196,229,-0.2631579,182,4.4173408384109525,-0.6542206780880718,1.2542206780880718
400,507.47391304347826,1.5,230,0.14999999,7.2569714,-151.18798845482118,10.0,65.63339400291443,230,-0.2631579,182,1.9714531726527216,-0.657339080238353,1.2573390802383528
400,506.6623376623377,1.5,231,0.14999999,11.825402,-154.19092814840835,10.0,65.83007788658142,231,-0.2631579,182,3.6029396935871763,-0.6674931954476552,1.2674931954476552
400,505.92672413793105,1.5,232,0.14999999,8.985195,-156.37737021297355,10.0,66.01372647285461,232,-0.2631579,182,2.7864420645652066,-0.674040388849024,1.274040388849024
400,506.76824034334766,1.5,233,0.14999999,6.090555,-155.52516905041563,10.0,66.56715679168701,233,-0.2631579,182,-0.25220116255790853,-0.6674899959245306,1.2674899959245307
400,508.87179487179486,1.5,234,0.14999999,9.498121,-152.45783155646768,10.0,67.40471649169922,234,0.57894737,182,-2.4673374939479555,-0.6515291946857593,1.2515291946857592
400,508.3191489361702,1.5,235,0.14999999,7.849814,-153.80621054556684,10.0,67.86130619049072,235,-0.36842105,182,1.9483789890991674,-0.6544945129598589,1.2544945129598588
400,507.9406779661017,1.5,236,0.14999999,6.2932043,-154.3729330350112,10.0,68.21872282028198,236,-0.2631579,182,1.1667224894443438,-0.6541225976059796,1.2541225976059795
400,507.0590717299578,1.5,237,0.14999999,10.639286,-158.24016226018625,10.0,68.48276233673096,237,-0.36842105,182,4.467229225175066,-0.6676800095366509,1.2676800095366507
400,506.34453781512605,1.5,238,0.14999999,11.115121,-160.70926270829895,10.0,68.7629725933075,238,-0.36842105,182,3.06910044811271,-0.6752490029760461,1.275249002976046
400,506.9665271966527,1.5,239,0.14999999,7.8601093,-159.846562845139,10.0,69.33527278900146,239,-0.36842105,182,-0.2626998631599379,-0.6688140704817531,1.2688140704817532
400,505.95416666666665,1.5,240,0.14999999,9.846921,-165.73277103620708,10.0,69.57111835479736,240,-0.36842105,182,6.486208191068073,-0.6905532126508629,1.2905532126508628
400,504.97095435684645,1.5,241,0.14999999,10.375716,-171.51411232396876,10.0,69.76871156692505,241,-0.36842105,182,6.381341287761689,-0.711676814622277,1.311676814622277
400,504.3223140495868,1.5,242,0.14999999,11.761771,-173.14071190045638,10.0,69.98210382461548,242,-0.2631579,182,2.2265995764876094,-0.7154574871919686,1.3154574871919684
400,503.7901234567901,1.5,243,0.14999999,10.542039,-174.61397276674805,10.0,70.23893022537231,243,-0.36842105,182,2.0732608662916614,-0.7185760196162471,1.318576019616247
400,503.2090163934426,1.5,244,0.14999999,12.136212,-175.93011146486293,10.0,70.66012048721313,244,-0.2631579,182,1.916138698114874,-0.7210250469871432,1.3210250469871432
400,502.8530612244898,1.5,245,0.14999999,7.3743134,-176.61487934169165,10.0,70.94956493377686,245,-0.36842105,182,1.2847678768287196,-0.7208770585375169,1.320877058537517
400,502.650406504065,1.5,246,0.14999999,6.6100574,-176.82852832496965,10.0,71.30446434020996,246,-0.36842105,182,0.8136489832779958,-0.7188151557925596,1.3188151557925594
400,501.68016194331983,1.5,247,0.14999999,10.211883,-182.69408190615067,10.0,71.54666757583618,247,-0.36842105,182,6.465553581181026,-0.7396521534661971,1.339652153466197
400,502.03629032258067,1.5,248,0.14999999,9.395394,-182.149492954614,10.0,72.00224900245667,248,-0.36842105,182,0.05541104846333422,-0.7344737619137661,1.3344737619137659
400,502.12048192771084,1.5,249,0.14999999,8.187091,-181.93361812133816,10.0,72.35499215126038,249,-0.36842105,182,0.38412516672414543,-0.7306571008889082,1.3306571008889079
400,501.596,1.5,250,0.14999999,8.915609,-183.27232839863996,10.0,72.64110326766968,250,-0.36842105,182,1.9387102773017886,-0.7330893135945599,1.3330893135945594
400,500.80876494023903,1.5,251,0.14999999,9.665885,-187.1090775253302,10.0,72.89507412910461,251,-0.36842105,182,4.4367491266902634,-0.7454544921327897,1.3454544921327891
400,500.41269841269843,1.5,252,0.14999999,9.09505,-187.36958964368029,10.0,73.11644744873047,252,-0.36842105,182,0.8605121183500751,-0.743530117633652,1.3435301176336514
400,499.399209486166,1.5,253,0.14999999,11.902557,-194.97970329606034,10.0,73.25935697555542,253,-0.2631579,182,8.210113652380059,-0.7706707640160487,1.3706707640160483
400,498.20866141732284,1.5,254,0.14999999,11.637416,-207.23689545204576,10.0,73.40267038345337,254,-0.2631579,182,12.857192155985429,-0.8158932891812826,1.415893289181282
400,497.57254901960783,1.5,255,0.14999999,10.7900915,-209.6911976721384,10.0,73.66747188568115,255,-0.2631579,182,3.0543022200926377,-0.82231842224368,1.4223184222436798
400,496.94921875,1.5,256,0.14999999,9.726022,-212.15428845388266,10.0,73.88437414169312,256,-0.2631579,182,3.0630907817442625,-0.8287276892729791,1.428727689272979
400,496.8093385214008,1.5,257,0.14999999,11.182017,-212.41910950540628,10.0,74.11333727836609,257,-0.2631579,182,0.8648210515236238,-0.8265335000210361,1.426533500021036
