MountainCar_std0_higher,MountainCar_mu0_higher,Regret,ActionIn1,Regret/t,MinEpLen,ReturnLastEpisode,Iteration,ReturnMean,NumTrajectories,MountainCar_mu1_higher,GridSize,TimeElapsed,MountainCar_std1_higher,AvgEpLen
0.14999999,-0.10526316,859.5424068841762,-2.0857031,2.746141875029317,500,-0.015124588416833782,313,-1.7810218750293172,313,-2.0,400,131.91171312332153,0.14999999,500.0
0.14999999,-0.10526316,860.8417327867686,-2.3412926,2.7415341808495817,500,-0.33420590259240257,314,-1.776414180849582,314,-2.0,400,132.30854058265686,0.14999999,500.0
0.14999999,0.10526316,861.8646436136514,-1.7385912,2.7360782336941316,500,-0.05779082688280365,315,-1.7709582336941316,315,-1.7894737,400,132.72458267211914,0.14999999,500.0
0.14999999,0.10526316,862.8857072227206,-1.7222986,2.7306509722237995,500,-0.055943609069233534,316,-1.7655309722237997,316,-1.7894737,400,133.10689902305603,0.14999999,500.0
0.14999999,0.10526316,863.91141206766,-1.8454393,2.7252725932733752,500,-0.060584844939348514,317,-1.7601525932733757,317,-1.7894737,400,133.67325162887573,0.14999999,500.0
0.14999999,-0.10526316,864.8944330283646,-2.165497,2.7197938145546057,500,-0.01790096070459361,318,-1.7546738145546057,318,-2.0,400,134.21011328697205,0.14999999,500.0
0.14999999,0.10526316,865.8671055667919,-1.929352,2.7143169453504448,500,-0.007552538427327071,319,-1.7491969453504452,319,-2.0,400,134.69798231124878,0.14999999,500.0
0.14999999,-0.10526316,866.8361772947792,-2.1314797,2.708863054046185,500,-0.003951727987306043,320,-1.7437430540461853,320,-2.0,400,135.22801160812378,0.14999999,500.0
0.14999999,0.10526316,867.8393395420367,-1.88011,2.7035493443677154,500,-0.03804224725745795,321,-1.7384293443677157,321,-2.0,400,135.87876081466675,0.14999999,500.0
0.14999999,-0.10526316,868.8080044695831,-2.2896214,2.698161504563923,500,-0.003544927546440309,322,-1.7330415045639227,322,-2.0,400,136.3830885887146,0.14999999,500.0
0.14999999,0.10526316,869.7840159343948,-1.5955068,2.6928297706947206,500,-0.010891464811709892,323,-1.7277097706947209,323,-1.7894737,400,137.04329013824463,0.14999999,500.0
0.14999999,0.10526316,870.7895184978178,-1.5500666,2.6876219706722773,500,-0.04038256342301536,324,-1.7225019706722773,324,-1.7894737,400,137.53537392616272,0.14999999,500.0
0.14999999,0.10526316,871.7961568752344,-1.5925777,2.6824497134622596,500,-0.04151837741656628,325,-1.7173297134622596,325,-1.7894737,400,138.0795760154724,0.14999999,500.0
0.14999999,-0.10526316,872.7947856517085,-1.790565,2.677284618563523,500,-0.03350877647414458,326,-1.712164618563523,326,-2.0,400,139.19933485984802,0.14999999,500.0
0.14999999,0.10526316,873.8721938138337,-0.95930445,2.672392030011724,500,-0.11228816212529925,327,-1.7072720300117243,327,-1.1578947,400,140.2920207977295,0.14999999,500.0
0.14999999,0.10526316,874.8428065627313,-1.966806,2.6672036785449125,500,-0.0054927488975456285,328,-1.7020836785449127,328,-2.0,400,141.40616965293884,0.14999999,500.0
0.14999999,0.10526316,875.8261900260078,-1.6752037,2.6620856839696287,500,-0.01826346327645983,329,-1.6969656839696283,329,-1.7894737,400,142.64777970314026,0.14999999,500.0
0.14999999,0.10526316,876.8049411624253,-1.3716594,2.6569846701891677,500,-0.013631136417431518,330,-1.691864670189167,330,-1.7894737,400,143.59494066238403,0.14999999,500.0
0.14999999,-0.10526316,877.8578241795653,-2.2362247,2.6521384416301066,500,-0.08776301714002833,331,-1.6870184416301062,331,-2.0,400,144.829509973526,0.14999999,500.0
0.14999999,0.10526316,879.1554318696396,-1.6531909,2.6480585297278303,500,-0.33248769007431317,332,-1.6829385297278299,332,-1.7894737,400,145.558030128479,0.14999999,500.0
0.14999999,0.10526316,880.1205867744648,-1.973227,2.6430047650884827,500,-3.4904825153874045e-05,333,-1.6778847650884825,333,-1.7894737,400,146.1792459487915,0.14999999,500.0
0.14999999,-0.10526316,881.085813903935,-1.9682854,2.6379814787542966,500,-0.0001071294702181407,334,-1.672861478754296,334,-2.0,400,146.78597831726074,0.14999999,500.0
0.14999999,0.10526316,882.7045481904456,-1.4309912,2.6349389498222258,500,-0.6536142865105957,335,-1.6698189498222251,335,-1.7894737,400,147.47228527069092,0.14999999,500.0
0.14999999,0.10526316,883.673691989337,-1.8594738,2.6299812261587414,500,-0.004023798891412913,336,-1.6648612261587405,336,-1.7894737,400,148.08535027503967,0.14999999,500.0
0.14999999,-0.10526316,884.7835486637672,-2.211728,2.6254704708123655,500,-0.1447366744301569,337,-1.660350470812365,337,-2.0,400,148.71148824691772,0.14999999,500.0
0.14999999,0.10526316,885.7511170672536,-1.7957599,2.6205654351102177,500,-0.002448403486419416,338,-1.6554454351102172,338,-1.7894737,400,149.20689010620117,0.14999999,500.0
0.14999999,0.10526316,886.7269168617927,-2.11163,2.6157136190613355,500,-0.010679794539002892,339,-1.6505936190613346,339,-2.0,400,149.6899094581604,0.14999999,500.0
0.14999999,-0.10526316,887.9775951292013,-2.3103635,2.611698809203533,500,-0.28555826740861373,340,-1.6465788092035325,340,-2.0,400,150.15793561935425,0.14999999,500.0
0.14999999,0.10526316,888.9441088779736,-1.7064027,2.6068742195835,500,-0.001393748772338387,341,-1.6417542195834995,341,-1.7894737,400,150.68230748176575,0.14999999,500.0
0.14999999,-0.10526316,889.9134243652132,-2.0611835,2.6020860361555944,500,-0.004195487239724996,342,-1.6369660361555938,342,-2.0,400,151.3378448486328,0.14999999,500.0
0.14999999,0.10526316,890.9166082751103,-1.7843341,2.5974245139216046,500,-0.03806390989712401,343,-1.6323045139216041,343,-1.7894737,400,152.093177318573,0.14999999,500.0
0.14999999,0.10526316,891.8824961062654,-1.6211398,2.592681674727516,500,-0.0007678311550675108,344,-1.6275616747275152,344,-1.7894737,400,152.5969099998474,0.14999999,500.0
0.14999999,0.10526316,892.881942460338,-1.9582807,2.588063601334313,500,-0.034326354072618255,345,-1.6229436013343126,345,-2.0,400,153.12212252616882,0.14999999,500.0
0.14999999,0.10526316,893.849150937738,-1.5449603,2.583379048953,500,-0.0020884773999952557,346,-1.6182590489529995,346,-1.7894737,400,153.6591832637787,0.14999999,500.0
0.14999999,0.10526316,894.915441827191,-1.8317466,2.5790070369659683,500,-0.10117088945295728,347,-1.613887036965968,347,-2.0,400,154.27844619750977,0.14999999,500.0
0.14999999,0.10526316,895.8841491107893,-2.3044724,2.574379738824107,500,-0.003587283598320842,348,-1.6092597388241068,348,-2.0,400,154.79573154449463,0.14999999,500.0
0.14999999,-0.10526316,896.9986214676384,-1.64894,2.570196623116442,500,-0.1493523568490366,349,-1.6050766231164417,349,-2.0,400,155.32697105407715,0.14999999,500.0
0.14999999,0.10526316,898.1570489905582,-1.5865326,2.566162997115881,500,-0.1933075229198166,350,-1.60104299711588,350,-1.7894737,400,155.8616225719452,0.14999999,500.0
0.14999999,0.10526316,900.0476779524532,-1.1010458,2.564238398724938,500,-0.9255089618950548,351,-1.5991183987249373,351,-1.7894737,400,156.57715964317322,0.14999999,500.0
0.14999999,0.10526316,901.0196416000477,-1.8610917,2.5597148909092264,500,-0.006843647594543094,352,-1.594594890909226,352,-1.7894737,400,157.41882419586182,0.14999999,500.0
0.14999999,0.10526316,902.0083208987821,-1.8620028,2.5552643651523574,500,-0.02355929873435641,353,-1.5901443651523566,353,-2.0,400,158.1529302597046,0.14999999,500.0
0.14999999,-0.10526316,903.0965138261611,-2.4907634,2.5511200955541273,500,-0.12307292737891593,354,-1.5860000955541265,354,-2.0,400,158.71674346923828,0.14999999,500.0
0.14999999,0.10526316,904.0756800849679,-1.9152993,2.546692056577374,500,-0.014046258806755519,355,-1.5815720565773732,355,-2.0,400,159.21941113471985,0.14999999,500.0
0.14999999,-0.10526316,905.0540434385955,-0.864964,2.542286638872459,500,-0.013243353627580527,356,-1.5771666388724581,356,-0.94736844,400,159.74296236038208,0.14999999,500.0
0.14999999,0.10526316,906.1339846331753,-1.4667451,2.5381904331461493,500,-0.11482119457980774,357,-1.573070433146148,357,-1.7894737,400,160.2681987285614,0.14999999,500.0
0.14999999,0.10526316,907.1010698269081,-2.078999,2.533801871024883,500,-0.0019651937327991517,358,-1.5686818710248815,358,-1.7894737,400,160.70807552337646,0.14999999,500.0
0.14999999,0.10526316,909.0898636753435,-1.4871602,2.532283742828255,500,-1.0236738484354266,359,-1.5671637428282537,359,-1.7894737,400,161.18456864356995,0.14999999,500.0
0.14999999,0.10526316,910.2910354532794,-1.5533605,2.5285862095924427,500,-0.23605177793587975,360,-1.5634662095924416,360,-2.0,400,161.58692860603333,0.14999999,500.0
0.14999999,-0.10526316,911.3734746623196,-2.1153655,2.524580262222492,500,-0.11731920904016982,361,-1.5594602622224907,361,-2.0,400,162.05442070960999,0.14999999,500.0
0.14999999,0.10526316,912.3464966518073,-2.0741127,2.5202941896458766,500,-0.007901989487692981,362,-1.5551741896458753,362,-2.0,400,162.52193069458008,0.14999999,500.0
0.14999999,-0.10526316,913.3461926893784,-2.3664742,2.5161052140203264,500,-0.034576037571088576,363,-1.5509852140203249,363,-2.0,400,162.9787678718567,0.14999999,500.0
0.14999999,-0.10526316,914.3935574753382,-1.6036597,2.5120702128443355,500,-0.08224478595972554,364,-1.5469502128443342,364,-2.0,400,163.42217993736267,0.14999999,500.0
0.14999999,-0.10526316,915.4033609555452,-2.1098151,2.507954413576836,500,-0.044683480207034165,365,-1.5428344135768346,365,-2.0,400,163.8913824558258,0.14999999,500.0
0.14999999,0.10526316,916.4107931882847,-2.0010228,2.503854626197499,500,-0.042312232739611495,366,-1.5387346261974981,366,-2.0,400,164.31811594963074,0.14999999,500.0
0.14999999,0.10526316,917.3775759515552,-1.9484864,2.4996664194865263,500,-0.0016627632704823319,367,-1.5345464194865253,367,-2.0,400,164.8791172504425,0.14999999,500.0
0.14999999,0.10526316,918.365569927455,-1.8938913,2.4955586139333015,500,-0.02287397589986733,368,-1.5304386139333006,368,-1.7894737,400,165.36366271972656,0.14999999,500.0
0.14999999,0.10526316,919.4753584368948,-1.6131105,2.491803139395379,500,-0.14466850943982676,369,-1.526683139395378,369,-1.7894737,400,165.8169333934784,0.14999999,500.0
0.14999999,0.10526316,920.7933866754137,-1.6108005,2.4886307747984153,500,-0.3529082385189264,370,-1.5235107747984145,370,-1.7894737,400,166.2595808506012,0.14999999,500.0
0.14999999,0.10526316,921.7596477340834,-1.9838313,2.4845273523829743,500,-0.0011410586696768226,371,-1.5194073523829732,371,-2.0,400,166.7537806034088,0.14999999,500.0
0.14999999,0.10526316,922.7299663352031,-1.8627017,2.480456898750546,500,-0.005198601119707394,372,-1.515336898750545,372,-2.0,400,167.22078680992126,0.14999999,500.0
0.14999999,0.10526316,923.8385817883867,-1.9258118,2.476779039647149,500,-0.143495453183625,373,-1.5116590396471483,373,-2.0,400,167.65080308914185,0.14999999,500.0
0.14999999,-0.10526316,924.9454282479745,-2.0954566,2.4731161183100925,500,-0.1417264595878435,374,-1.5079961183100914,374,-2.0,400,168.07575631141663,0.14999999,500.0
0.14999999,0.10526316,926.1734190555346,-1.467453,2.469795784148092,500,-0.2628708075600873,375,-1.5046757841480913,375,-1.7894737,400,168.47834396362305,0.14999999,500.0
0.14999999,-0.10526316,927.1955713774299,-2.057116,2.4659456685569947,500,-0.05703232189535775,376,-1.5008256685569934,376,-2.0,400,168.8690526485443,0.14999999,500.0
0.14999999,0.10526316,928.1608343306942,-1.4299138,2.46196507780025,500,-0.0001429532642878978,377,-1.4968450778002491,377,-1.1578947,400,169.36590218544006,0.14999999,500.0
0.14999999,0.10526316,929.2072404435054,-1.7763842,2.4582202128135062,500,-0.08128611281110998,378,-1.4931002128135054,378,-2.0,400,169.84792017936707,0.14999999,500.0
0.14999999,0.10526316,930.1731169952254,-1.9974049,2.454282630594262,500,-0.0007565517200317421,379,-1.4891626305942613,379,-2.0,400,170.27892088890076,0.14999999,500.0
0.14999999,-0.10526316,931.2496811055755,-1.4967597,2.4506570555409883,500,-0.11144411035010073,380,-1.4855370555409875,380,-1.1578947,400,170.74496126174927,0.14999999,500.0
0.14999999,0.10526316,932.256402130844,-1.1103992,2.446867197193816,500,-0.04160102526841442,381,-1.4817471971938152,381,-1.3684211,400,171.30719804763794,0.14999999,500.0
0.14999999,0.10526316,933.2240258244503,-1.9010742,2.4429948320011787,500,-0.002503693606391149,382,-1.477874832001178,382,-2.0,400,171.8051586151123,0.14999999,500.0
0.14999999,-0.10526316,934.3393419516319,-2.2086213,2.4395283079677075,500,-0.15019612718156822,383,-1.4744083079677064,383,-2.0,400,172.28284645080566,0.14999999,500.0
0.14999999,0.10526316,935.3112945075507,-1.8488053,2.435706496113413,500,-0.006832555918698614,384,-1.4705864961134119,384,-1.7894737,400,172.7655897140503,0.14999999,500.0
0.14999999,0.10526316,936.3225724896358,-1.4436728,2.432006681791262,500,-0.04615798208515456,385,-1.4668866817912605,385,-1.3684211,400,173.29190874099731,0.14999999,500.0
0.14999999,-0.10526316,937.2945652697465,-2.0776758,2.4282242623568564,500,-0.0068727801106731636,386,-1.4631042623568549,386,-2.0,400,173.76196241378784,0.14999999,500.0
0.14999999,0.10526316,938.2983427072908,-1.7767037,2.4245435212074695,500,-0.0386574375443084,387,-1.4594235212074684,387,-2.0,400,174.3079378604889,0.14999999,500.0
0.14999999,0.10526316,939.2847856713163,-0.99615866,2.4208370764724645,500,-0.021322964025549264,388,-1.4557170764724636,388,-1.1578947,400,174.76936793327332,0.14999999,500.0
0.14999999,0.10526316,940.3357873170669,-1.2924646,2.417315648629992,500,-0.08588164575060091,389,-1.452195648629991,389,-1.3684211,400,175.24845027923584,0.14999999,500.0
0.14999999,0.10526316,941.3128550889003,-2.0997367,2.4136227053561545,500,-0.011947771833334495,390,-1.4485027053561534,390,-2.0,400,175.71322083473206,0.14999999,500.0
0.14999999,0.10526316,942.3428590709839,-1.4302918,2.4100840385447158,500,-0.06488398208360384,391,-1.444964038544715,391,-1.7894737,400,176.26072072982788,0.14999999,500.0
0.14999999,0.10526316,943.4434663758847,-0.6709571,2.4067435366731753,500,-0.13548730490084093,392,-1.4416235366731742,392,-1.1578947,400,176.7110185623169,0.14999999,500.0
0.14999999,0.10526316,944.4258816499387,-1.5607779,2.403119291730124,500,-0.017295274054025783,393,-1.437999291730123,393,-1.3684211,400,177.1852536201477,0.14999999,500.0
0.14999999,0.10526316,945.4134440054482,-1.6916114,2.399526507628041,500,-0.02244235550952605,394,-1.4344065076280403,394,-2.0,400,177.67098474502563,0.14999999,500.0
0.14999999,0.10526316,946.3903227173324,-1.996398,2.3959248676388163,500,-0.01175871188419196,395,-1.4308048676388154,395,-2.0,400,178.13420605659485,0.14999999,500.0
0.14999999,0.10526316,947.3685143202213,-2.0081027,2.3923447331318717,500,-0.013071602888863115,396,-1.4272247331318713,396,-1.7894737,400,178.68330812454224,0.14999999,500.0
0.14999999,0.10526316,948.3887252171567,-1.8614088,2.388888476617523,500,-0.05509089693545108,397,-1.4237684766175225,397,-2.0,400,179.26417183876038,0.14999999,500.0
0.14999999,-0.10526316,949.4739781824265,-0.8635348,2.3856130105086093,500,-0.12013296526988422,398,-1.4204930105086089,398,-0.94736844,400,179.7303729057312,0.14999999,500.0
0.14999999,0.10526316,950.4905350129402,-2.0701566,2.3821817920123816,500,-0.0514368305136172,399,-1.4170617920123807,399,-2.0,400,180.57646489143372,0.14999999,500.0
0.14999999,0.10526316,951.4845609345655,-1.5354749,2.3787114023364135,500,-0.028905921625227544,400,-1.413591402336413,400,-1.7894737,400,181.11982202529907,0.14999999,500.0
0.14999999,0.10526316,952.4684416884563,-1.9234941,2.3752330216669733,500,-0.018760753890860966,401,-1.4101130216669726,401,-2.0,400,181.64478540420532,0.14999999,500.0
0.14999999,0.10526316,953.6492056071245,-1.7074565,2.3722617054903594,500,-0.2156439186682014,402,-1.4071417054903588,402,-2.0,400,182.1756775379181,0.14999999,500.0
0.14999999,0.10526316,954.6170057040015,-1.5640998,2.368776689091815,500,-0.0026800968770484346,403,-1.4036566890918145,403,-1.7894737,400,182.68983006477356,0.14999999,500.0
0.14999999,0.10526316,955.587147439373,-1.7660447,2.3653147213845864,500,-0.005021735371542932,404,-1.4001947213845862,404,-2.0,400,183.65211081504822,0.14999999,500.0
0.14999999,-0.10526316,956.6431264112011,-2.23559,2.362081793607904,500,-0.09085897182810047,405,-1.3969617936079035,405,-2.0,400,184.15565085411072,0.14999999,500.0
0.14999999,0.10526316,957.6091713742051,-1.6726047,2.3586432792468104,500,-0.0009249630039320252,406,-1.39352327924681,406,-2.0,400,184.5848412513733,0.14999999,500.0
0.14999999,0.10526316,958.621910473595,-1.2066417,2.355336389370012,500,-0.04761909938994187,407,-1.390216389370012,407,-1.3684211,400,185.10385870933533,0.14999999,500.0
0.14999999,0.10526316,959.6724938241996,-1.6976548,2.352138465255391,500,-0.08546335060463378,408,-1.387018465255391,408,-1.7894737,400,185.54621863365173,0.14999999,500.0
0.14999999,0.10526316,960.6664356875524,-1.3072462,2.3488176911676097,500,-0.02882186335277273,409,-1.3836976911676093,409,-1.3684211,400,185.94564962387085,0.14999999,500.0
0.14999999,0.10526316,961.7766445171313,-1.5166472,2.345796693944223,500,-0.14508882957897862,410,-1.3806766939442225,410,-1.7894737,400,186.34928035736084,0.14999999,500.0
0.14999999,0.10526316,962.7448616362237,-1.2407656,2.342444918822929,500,-0.003097119092415347,411,-1.3773249188229286,411,-1.3684211,400,186.7425501346588,0.14999999,500.0
0.14999999,0.10526316,963.7385463418809,-1.8091544,2.339171228985148,500,-0.028564705657220663,412,-1.3740512289851476,412,-2.0,400,187.2263205051422,0.14999999,500.0
0.14999999,0.10526316,964.7123074655054,-1.6501426,2.335865151248197,500,-0.00864112362453055,413,-1.3707451512481972,413,-1.7894737,400,187.68104696273804,0.14999999,500.0
0.14999999,-0.10526316,965.7005945612418,-2.1317747,2.3326101317904393,500,-0.02316709573636727,414,-1.367490131790439,414,-2.0,400,188.121408700943,0.14999999,500.0
0.14999999,0.10526316,966.7838522273344,-1.673812,2.329599643921288,500,-0.11813766609254094,415,-1.3644796439212876,415,-2.0,400,188.54397463798523,0.14999999,500.0
0.14999999,0.10526316,967.7535553845353,-1.7354234,2.326330661982056,500,-0.004583157200891579,416,-1.3612106619820556,416,-1.7894737,400,188.98601746559143,0.14999999,500.0
0.14999999,-0.10526316,968.7845958422528,-1.8328515,2.323224450461038,500,-0.06592045771751827,417,-1.3581044504610378,417,-2.0,400,189.51211714744568,0.14999999,500.0
0.14999999,0.10526316,969.7827432599299,-1.4034967,2.320054409712751,500,-0.033027417677125456,418,-1.3549344097127507,418,-1.3684211,400,189.9507999420166,0.14999999,500.0
0.14999999,-0.10526316,970.7555619179321,-2.1719987,2.3168390499234657,500,-0.0076986580021776215,419,-1.3517190499234653,419,-2.0,400,190.388334274292,0.14999999,500.0
0.14999999,0.10526316,971.9242115108818,-0.80255383,2.3141052655020995,500,-0.20352959294971484,420,-1.3489852655020993,420,-1.3684211,400,190.83317351341248,0.14999999,500.0
0.14999999,-0.10526316,973.0515022233816,-2.3477416,2.3112862285591014,500,-0.1621707124997582,421,-1.346166228559101,421,-2.0,400,191.2567958831787,0.14999999,500.0
0.14999999,0.10526316,974.0327954734712,-1.9019971,2.3081345864300267,500,-0.016173250089650423,422,-1.3430145864300265,422,-2.0,400,191.66654562950134,0.14999999,500.0
0.14999999,-0.10526316,975.1251095205075,-2.3975515,2.3052603061950534,500,-0.12719404703637086,423,-1.3401403061950532,423,-2.0,400,192.10042119026184,0.14999999,500.0
0.14999999,0.10526316,976.3625276408583,-0.8912617,2.3027418104737225,500,-0.27229812035071466,424,-1.337621810473722,424,-1.3684211,400,192.53984928131104,0.14999999,500.0
0.14999999,0.10526316,977.623936013639,-1.8949801,2.3002916141497387,500,-0.29628837278071135,425,-1.3351716141497387,425,-2.0,400,192.94931507110596,0.14999999,500.0
0.14999999,-0.10526316,978.7519379040414,-2.4442952,2.2975397603381253,500,-0.1628818904023599,426,-1.332419760338125,426,-2.0,400,193.3546314239502,0.14999999,500.0
0.14999999,0.10526316,979.731024392454,-2.0490084,2.2944520477575034,500,-0.013966488412619191,427,-1.3293320477575032,427,-1.7894737,400,193.92446565628052,0.14999999,500.0
0.14999999,0.10526316,980.7476289737716,-1.129584,2.291466422835915,500,-0.05148458131768013,428,-1.326346422835915,428,-1.3684211,400,194.46893334388733,0.14999999,500.0
0.14999999,0.10526316,981.9276548609696,-1.276473,2.2888756523565723,500,-0.21490588719798379,429,-1.3237556523565726,429,-1.7894737,400,195.03577160835266,0.14999999,500.0
0.14999999,0.10526316,982.8941417683398,-2.0770714,2.285800329693813,500,-0.00136690737011726,430,-1.3206803296938132,430,-1.7894737,400,195.60227632522583,0.14999999,500.0
0.14999999,0.10526316,983.9281883930709,-2.0442197,2.282896028754225,500,-0.06892662473106535,431,-1.3177760287542244,431,-2.0,400,196.1247844696045,0.14999999,500.0
0.14999999,-0.10526316,984.952407996107,-2.1127708,2.2799824259169146,500,-0.05909960303617397,432,-1.3148624259169142,432,-2.0,400,196.58882427215576,0.14999999,500.0
0.14999999,0.10526316,986.2768114346018,-1.847411,2.2777755460383413,500,-0.35928343849474265,433,-1.3126555460383411,433,-2.0,400,197.16129446029663,0.14999999,500.0
0.14999999,0.10526316,987.303590239163,-0.9738173,2.2748930650671957,500,-0.061658804561183674,434,-1.3097730650671955,434,-1.3684211,400,197.76016330718994,0.14999999,500.0
0.14999999,0.10526316,988.271217625438,-1.4596947,2.2718878566102023,500,-0.002507386275050263,435,-1.3067678566102021,435,-1.7894737,400,198.30887508392334,0.14999999,500.0
0.14999999,0.10526316,989.6908840121096,-1.1516442,2.2699332202112603,500,-0.4545463866715502,436,-1.3048132202112601,436,-1.3684211,400,198.86626648902893,0.14999999,500.0
0.14999999,-0.10526316,990.6562710732813,-1.8048967,2.266947988726044,500,-0.00026706117182771045,437,-1.301827988726044,437,-1.7894737,400,199.4403257369995,0.14999999,500.0
0.14999999,0.10526316,991.6995076818515,-1.409498,2.2641541271275147,500,-0.07811660857011328,438,-1.2990341271275145,438,-1.3684211,400,199.97127652168274,0.14999999,500.0
0.14999999,-0.10526316,992.6657833705735,-1.1599243,2.2611976842154293,500,-0.0011556887220161413,439,-1.2960776842154291,439,-1.1578947,400,200.4298551082611,0.14999999,500.0
0.14999999,0.10526316,993.6352348775653,-1.4968153,2.258261897449012,500,-0.004331506991677658,440,-1.2931418974490116,440,-1.3684211,400,200.8691759109497,0.14999999,500.0
0.14999999,0.10526316,994.8532205996889,-1.9132459,2.255902994557118,500,-0.25286572212366143,441,-1.2907829945571174,441,-2.0,400,201.3354413509369,0.14999999,500.0
0.14999999,0.10526316,995.8214701149254,-1.9470907,2.252989751391234,500,-0.003129515236449664,442,-1.2878697513912336,442,-1.7894737,400,201.7708444595337,0.14999999,500.0
0.14999999,-0.31578946,996.8060793733216,-1.8387628,2.250126590007498,500,-0.019489258396139745,443,-1.2850065900074974,443,-1.7894737,400,202.1842987537384,0.14999999,500.0
0.14999999,0.10526316,997.772784809477,-0.8926049,2.2472360018231465,500,-0.0015854361554493155,444,-1.282116001823146,444,-1.1578947,400,202.63007950782776,0.14999999,500.0
0.14999999,-0.10526316,999.0146189241931,-2.4374256,2.2449766717397597,500,-0.2767141147161013,445,-1.2798566717397593,445,-2.0,400,203.04549598693848,0.14999999,500.0
0.14999999,-0.31578946,1000.6045068868741,-2.1223347,2.2435078629750542,500,-0.6247679626810598,446,-1.2783878629750538,446,-1.7894737,400,203.4808611869812,0.14999999,500.0
0.14999999,-0.10526316,1001.5764926761296,-1.5552437,2.2406632945774714,500,-0.006865789255503654,447,-1.2755432945774707,447,-1.5789474,400,204.1095802783966,0.14999999,500.0
0.14999999,-0.10526316,1002.6456555316329,-2.1122801,2.238048338240252,500,-0.10404285550323372,448,-1.2729283382402516,448,-1.7894737,400,204.6908631324768,0.14999999,500.0
0.14999999,-0.10526316,1003.8025773034312,-1.798362,2.235640483972007,500,-0.19180177179838356,449,-1.270520483972007,449,-2.0,400,205.20061254501343,0.14999999,500.0
0.14999999,0.10526316,1004.7799819998428,-2.0049672,2.232844404444095,500,-0.01228469641156514,450,-1.267724404444095,450,-2.0,400,205.7664918899536,0.14999999,500.0
0.14999999,0.10526316,1005.8308227281607,-1.5193915,2.230223553720977,500,-0.08572072831788156,451,-1.265103553720977,451,-1.7894737,400,206.2773141860962,0.14999999,500.0
0.14999999,-0.10526316,1007.1039945593229,-1.9593856,2.2281061826533692,500,-0.30805183116223833,452,-1.2629861826533693,452,-1.5789474,400,206.9394600391388,0.14999999,500.0
0.14999999,0.10526316,1008.1760012722536,-1.5546488,2.2255540866937165,500,-0.1068867129307265,453,-1.2604340866937167,453,-1.3684211,400,207.46282291412354,0.14999999,500.0
0.14999999,-0.10526316,1009.1727268116744,-1.9844772,2.222847415884745,500,-0.031605539420652244,454,-1.2577274158847451,454,-1.7894737,400,207.90864038467407,0.14999999,500.0
0.14999999,-0.10526316,1010.1680675085345,-1.0442233,2.220149598919856,500,-0.030220696860130472,455,-1.255029598919856,455,-0.94736844,400,208.31227922439575,0.14999999,500.0
0.14999999,0.10526316,1011.1496494292239,-1.5835232,2.2174334417307544,500,-0.016461920689458395,456,-1.2523134417307544,456,-1.5789474,400,208.71832513809204,0.14999999,500.0
0.14999999,0.10526316,1012.1167983436344,-1.7965939,2.2146975893733796,500,-0.002028914410520665,457,-1.2495775893733796,457,-2.0,400,209.19722366333008,0.14999999,500.0
0.14999999,-0.10526316,1013.0869026349158,-2.1698437,2.211980136757458,500,-0.0049842912813505905,458,-1.2468601367574583,458,-2.0,400,209.63685989379883,0.14999999,500.0
0.14999999,0.10526316,1014.0555635818687,-0.95314544,2.209271380352655,500,-0.0035409469528939652,459,-1.2441513803526552,459,-1.1578947,400,210.07242035865784,0.14999999,500.0
0.14999999,0.10526316,1015.4503413450342,-1.1739209,2.2075007420544224,500,-0.42965776316552085,460,-1.2423807420544224,460,-1.3684211,400,210.51385068893433,0.14999999,500.0
0.14999999,0.10526316,1016.4481757855314,-1.8342892,2.2048767370618902,500,-0.03271444049714645,461,-1.2397567370618903,461,-2.0,400,210.96011304855347,0.14999999,500.0
0.14999999,-0.10526316,1017.462673479554,-1.0830977,2.2023001590466538,500,-0.049377694022699335,462,-1.237180159046654,462,-0.94736844,400,211.39133167266846,0.14999999,500.0
0.14999999,0.10526316,1018.5423027524804,-1.5575659,2.1998753839146445,500,-0.1145092729263251,463,-1.2347553839146446,463,-2.0,400,211.82019472122192,0.14999999,500.0
0.14999999,0.10526316,1019.5654468778098,-1.899417,2.1973393251676936,500,-0.05802412532941184,464,-1.2322193251676936,464,-1.7894737,400,212.23611092567444,0.14999999,500.0
0.14999999,-0.10526316,1020.5317931371782,-1.7421458,2.194692028251996,500,-0.0012262593684136101,465,-1.2295720282519964,465,-1.7894737,400,212.68096947669983,0.14999999,500.0
0.14999999,0.10526316,1021.5077660653263,-1.943599,2.1920767512131465,500,-0.010852928148131376,466,-1.2269567512131467,466,-1.7894737,400,213.13062381744385,0.14999999,500.0
0.14999999,0.10526316,1022.4887614007077,-1.8484865,2.189483429123571,500,-0.015875335381378988,467,-1.2243634291235712,467,-2.0,400,213.64529418945312,0.14999999,500.0
0.14999999,-0.10526316,1023.5611016950667,-1.9178252,2.187096371143305,500,-0.1072202943588696,468,-1.2219763711433047,468,-1.7894737,400,214.07798290252686,0.14999999,500.0
0.14999999,0.10526316,1025.3645373234726,-0.70130634,2.1862783311801124,500,-0.8383156284060185,469,-1.2211583311801122,469,-1.3684211,400,214.48408770561218,0.14999999,500.0
0.14999999,0.10526316,1026.394102973969,-1.6866604,2.183817240370147,500,-0.0644456504964579,470,-1.218697240370147,470,-2.0,400,214.90919375419617,0.14999999,500.0
