MountainCar_mu0_higher,GridSize,ActionIn1,AvgEpLen,MountainCar_mu1_higher,MountainCar_std1_higher,Regret,MinEpLen,ReturnLastEpisode,ReturnMean,MountainCar_std0_higher,TimeElapsed,NumTrajectories,Iteration,Regret/t
-0.36842105,400,7.1729913,504.69565217391306,10.0,1.5,-255.1404671865482,188,1.0982016417474771,1.3923616993371069,0.14999999,104.98350191116333,322,322,-0.7923616993371062
-0.36842105,400,10.897416,503.9597523219814,10.0,1.5,-260.8241069713242,188,6.283639784776017,1.4075049751434194,0.14999999,105.16158175468445,323,323,-0.8075049751434187
-0.36842105,400,10.840373,503.32716049382714,10.0,1.5,-264.75643763278396,188,4.532330661459706,1.4171494988666178,0.14999999,105.45419573783875,324,324,-0.8171494988666171
-0.36842105,400,10.428741,502.5846153846154,10.0,1.5,-270.72770006013013,188,6.571262427346162,1.433008307877324,0.14999999,105.66140556335449,325,325,-0.8330083078773235
-0.36842105,400,10.857647,502.19325153374234,10.0,1.5,-272.2745478587796,188,2.1468477986494947,1.4351979995668092,0.14999999,105.85796046257019,326,326,-0.8351979995668086
-0.36842105,400,9.762085,502.0611620795107,10.0,1.5,-272.4074982347445,188,0.7329503759648426,1.4330504533172619,0.14999999,106.07959365844727,327,327,-0.8330504533172614
-0.36842105,400,10.251727,501.9725609756098,10.0,1.5,-271.99364677344346,188,0.18614853869895287,1.429248923089767,0.14999999,106.34967756271362,328,328,-0.8292489230897666
-0.36842105,400,11.4113655,502.2036474164134,10.0,1.5,-270.98687098616006,188,-0.40677578728338354,1.423668300869788,0.14999999,106.62205958366394,329,329,-0.8236683008697874
-0.36842105,400,13.083338,501.6878787878788,10.0,1.5,-273.2694079685381,188,2.882536982377995,1.4280891150561763,0.14999999,106.81051397323608,330,330,-0.828089115056176
-0.36842105,400,9.058403,501.3987915407855,10.0,1.5,-273.79843258685315,188,1.1290246183150496,1.4271855969391336,0.14999999,107.06443095207214,331,331,-0.8271855969391334
-0.36842105,400,7.9413695,501.48192771084337,10.0,1.5,-273.61205371158576,188,0.4136211247326105,1.4241326919023671,0.14999999,107.292405128479,332,332,-0.8241326919023667
-0.36842105,400,7.6687217,501.2042042042042,10.0,1.5,-274.02546698701946,188,1.0134132754336749,1.42289930026132,0.14999999,107.53782749176025,333,333,-0.8228993002613196
-0.36842105,400,10.039263,500.625748502994,10.0,1.5,-277.71224335560373,188,4.286776368584288,1.4314737825018078,0.14999999,107.85280871391296,334,334,-0.8314737825018076
-0.36842105,400,9.124738,500.1701492537313,10.0,1.5,-280.0413842453667,188,2.9291408897629845,1.4359444305831846,0.14999999,108.16580176353455,335,335,-0.8359444305831842
-0.36842105,400,8.477641,499.89285714285717,10.0,1.5,-280.5882050889385,188,1.1468208435717686,1.4350839437170793,0.14999999,108.48308897018433,336,336,-0.8350839437170788
-0.36842105,400,9.801009,499.39762611275967,10.0,1.5,-282.6891355065134,188,2.7009304175749267,1.4388401647077553,0.14999999,108.68885898590088,337,337,-0.838840164707755
-0.36842105,400,9.662295,498.801775147929,10.0,1.5,-286.46950398374616,188,4.380368477232744,1.4475429111945157,0.14999999,108.91069674491882,338,338,-0.8475429111945153
-0.36842105,400,8.983145,498.30973451327435,10.0,1.5,-288.6191307975266,188,2.749626813780467,1.451383866659371,0.14999999,109.16791796684265,339,339,-0.8513838666593706
-0.36842105,400,9.755617,497.91764705882355,10.0,1.5,-289.72615420254846,188,1.7070234050218298,1.4521357476545549,0.14999999,109.42346405982971,340,340,-0.8521357476545542
-0.36842105,400,10.153158,497.3284457478006,10.0,1.5,-293.59199876327364,188,4.465844560725172,1.46097360341136,0.14999999,109.65940356254578,341,341,-0.8609736034113596
-0.36842105,400,9.412146,497.0,10.0,1.5,-294.7432515495261,188,1.751252786252473,1.4618223729518312,0.14999999,109.88141751289368,342,342,-0.8618223729518307
-0.36842105,400,10.671555,496.5072886297376,10.0,1.5,-296.8299018463733,188,2.686650296847142,1.465393299843654,0.14999999,110.10972929000854,343,343,-0.8653932998436539
-0.36842105,400,11.073824,496.73837209302326,10.0,1.5,-296.0376755223538,188,-0.1922263240194622,1.4605746381463776,0.14999999,110.47047781944275,344,344,-0.8605746381463774
-0.36842105,400,8.94163,496.7913043478261,10.0,1.5,-295.67920226823344,188,0.24152674587960576,1.4570411659948794,0.14999999,110.75618314743042,345,345,-0.8570411659948796
-0.36842105,400,12.148781,496.10115606936415,10.0,1.5,-301.4979964631227,188,6.418794194889279,1.471381492667985,0.14999999,110.95592141151428,346,346,-0.8713814926679847
-0.36842105,400,9.522562,495.44956772334297,10.0,1.5,-307.1783091653491,188,6.280312702226398,1.4852400840499975,0.14999999,111.19383096694946,347,347,-0.8852400840499974
-0.36842105,400,6.806386,495.5344827586207,10.0,1.5,-306.4706497085029,188,-0.10765945684623213,1.4806627865186865,0.14999999,111.44424629211426,348,348,-0.8806627865186865
-0.36842105,400,11.224638,494.9942693409742,10.0,1.5,-310.21988295518537,188,4.349233246682497,1.4888821861180097,0.14999999,111.65344762802124,349,349,-0.8888821861180096
-0.36842105,400,9.294114,495.16857142857145,10.0,1.5,-309.84648817190526,188,0.22660521671990183,1.485275680491158,0.14999999,111.9154405593872,350,350,-0.8852756804911579
-0.47368422,400,11.6487,494.53561253561253,10.0,1.5,-315.5250137052558,188,6.2785255333505,1.4989316629779368,0.14999999,112.1046154499054,351,351,-0.8989316629779367
0.57894737,400,9.337855,495.96875,10.0,1.5,-313.94855040709376,188,-0.9764632981620077,1.4918992909292437,0.14999999,112.88506555557251,352,352,-0.8918992909292437
0.2631579,400,10.704197,495.6912181303116,10.0,1.5,-314.9153389677111,188,1.5667885606172927,1.4921114418348755,0.14999999,113.22076511383057,353,353,-0.8921114418348756
0.8947368,400,8.033273,497.11299435028246,10.0,1.5,-311.22223604331026,188,-3.0931029244008097,1.4791588588794076,0.14999999,113.80256509780884,354,354,-0.8791588588794075
-0.8947368,400,7.0944967,497.34647887323945,7.894737,1.5,-309.2128848839316,188,-1.409351159378636,1.4710222109406526,0.14999999,114.35967135429382,355,355,-0.8710222109406525
-0.2631579,400,7.9368787,497.96067415730334,7.894737,1.5,-308.66056317258494,188,0.04767828865330314,1.4670240538555757,0.14999999,114.9643166065216,356,356,-0.8670240538555757
0.36842105,400,9.615912,499.3641456582633,7.894737,1.5,-307.2121175730571,188,-0.8484455995278057,1.4605381444623449,0.14999999,115.71937465667725,357,357,-0.8605381444623449
0.05263158,400,7.135907,500.0893854748603,10.0,1.5,-306.6468881664238,188,0.03477059336672099,1.4565555535374968,0.14999999,116.32858300209045,358,358,-0.8565555535374967
-0.47368422,400,7.52109,499.7827298050139,10.0,1.5,-307.97143118707334,188,1.9245430206494925,1.4578591397968617,0.14999999,116.73867154121399,359,359,-0.8578591397968617
-0.47368422,400,11.377051,499.4277777777778,10.0,1.5,-309.45684366055553,188,2.0854124734822106,1.459602343501543,0.14999999,117.03611397743225,360,360,-0.8596023435015432
-0.47368422,400,10.431367,498.85595567867034,10.0,1.5,-313.2794423377686,188,4.4225986772130605,1.4678100895783062,0.14999999,117.64698767662048,361,361,-0.8678100895783064
-0.47368422,400,8.194103,500.23756906077347,10.0,1.5,-312.06105699215175,188,-0.6183853456168792,1.4620471187628499,0.14999999,118.20455002784729,362,362,-0.8620471187628501
-0.47368422,400,7.01603,499.9834710743802,10.0,1.5,-312.4983912436869,188,1.037334251535155,1.4608771108641512,0.14999999,118.44497013092041,363,363,-0.8608771108641513
-0.47368422,400,12.072989,499.4423076923077,10.0,1.5,-316.44654507906836,188,4.548153835381422,1.4693586403271106,0.14999999,118.695241689682,364,364,-0.8693586403271109
-0.47368422,400,7.3984523,499.3123287671233,10.0,1.5,-316.7326030872532,188,0.8860580081848652,1.467760556403433,0.14999999,119.06285953521729,365,365,-0.8677605564034334
-0.47368422,400,10.563146,499.03005464480873,10.0,1.5,-316.7913097469079,188,0.6587066596547029,1.4655500266308956,0.14999999,119.32667398452759,366,366,-0.865550026630896
-0.47368422,400,9.963283,498.6021798365123,10.0,1.5,-318.3541887232285,188,2.162878976320548,1.4674501055128841,0.14999999,119.60367608070374,367,367,-0.8674501055128842
-0.47368422,400,7.5584464,498.4483695652174,10.0,1.5,-318.3438699626291,188,0.5896812394006525,1.4650648640288835,0.14999999,119.91188955307007,368,368,-0.8650648640288835
-0.47368422,400,9.194257,498.1111111111111,10.0,1.5,-319.6678682910746,188,1.9239983284455004,1.4663085861546736,0.14999999,120.24555110931396,369,369,-0.8663085861546738
-0.47368422,400,8.172257,498.1783783783784,10.0,1.5,-319.42712864613776,188,0.3592603550631067,1.4633165639084802,0.14999999,120.63753581047058,370,370,-0.8633165639084804
-0.47368422,400,9.744278,498.6657681940701,10.0,1.5,-318.1475120747313,188,-0.6796165714064257,1.4575404638132918,0.14999999,121.16203451156616,371,371,-0.857540463813292
-0.47368422,400,10.408596,498.4032258064516,10.0,1.5,-318.5448306532958,188,0.9973185785644817,1.456303308207784,0.14999999,121.5118408203125,372,372,-0.8563033082077843
-0.36842105,400,8.282568,498.3672922252011,10.0,1.5,-318.5090867162806,188,0.564256062984788,1.4539117606334597,0.14999999,121.90442633628845,373,373,-0.8539117606334601
-0.36842105,400,10.896132,498.10427807486633,10.0,1.5,-319.0555286393846,188,1.1464419231040144,1.4530896487684077,0.14999999,122.17554044723511,374,374,-0.853089648768408
-0.36842105,400,10.101953,498.16,10.0,1.5,-318.89499452131344,188,0.4394658819288614,1.4503866520568356,0.14999999,122.45821952819824,375,375,-0.8503866520568358
-0.36842105,400,10.51223,497.52925531914894,10.0,1.5,-324.8249961323509,188,6.530001611037461,1.463896266309444,0.14999999,122.68115448951721,376,376,-0.8638962663094439
-0.36842105,400,6.788868,497.57824933687004,10.0,1.5,-324.2585150918798,188,0.033518959528887615,1.4601021620474266,0.14999999,123.03029012680054,377,377,-0.8601021620474265
-0.36842105,400,10.252978,497.25132275132273,10.0,1.5,-325.71835742139064,188,2.0598423295108175,1.4616887762470652,0.14999999,123.32598495483398,378,378,-0.8616887762470652
-0.36842105,400,9.704304,497.18469656992085,10.0,1.5,-325.3835773091878,188,0.265219887797145,1.458531866251155,0.14999999,123.81589961051941,379,379,-0.8585318662511551
-0.36842105,400,8.231277,496.95,10.0,1.5,-325.80435016247384,188,1.0207728532860356,1.4573798688486153,0.14999999,124.1367998123169,380,380,-0.8573798688486154
-0.36842105,400,11.011983,496.5301837270341,10.0,1.5,-328.0488435856634,188,2.844493423189594,1.4610205868390118,0.14999999,124.40733218193054,381,381,-0.8610205868390116
-0.36842105,400,10.252595,495.9188481675393,10.0,1.5,-333.9317687479543,188,6.4829251622909005,1.4741669338951686,0.14999999,124.66056299209595,382,382,-0.8741669338951684
-0.36842105,400,9.862227,495.6135770234987,10.0,1.5,-334.81753789605136,188,1.4857691480970432,1.4741972268826409,0.14999999,124.99610829353333,383,383,-0.8741972268826407
-0.36842105,400,9.371972,495.2890625,10.0,1.5,-335.8811271986712,188,1.6635893026198199,1.4746904354132064,0.14999999,125.25306510925293,384,384,-0.8746904354132062
