GridSize,ReturnLastEpisode,Regret,ReturnMean,MinEpLen,AvgEpLen,MountainCar_mu0_higher,Regret/t,TimeElapsed,MountainCar_std0_higher,NumTrajectories,MountainCar_mu1_higher,ActionIn1,MountainCar_std1_higher,Iteration
400,1.5613338313798688,-85.50431821049683,1.1213677939664435,180,512.2256097560976,-1.0,-0.5213677939664441,43.76699948310852,0.14999999,164,10.0,8.01782,1.5,164
400,0.6193332148728397,-85.52365142536968,1.1183251601537552,180,511.07272727272726,-1.0,-0.5183251601537556,44.18267107009888,0.14999999,165,10.0,6.120363,1.5,165
400,5.736850545899436,-90.66050197126911,1.1461476022365604,180,509.53614457831327,-1.0,-0.5461476022365609,44.56984066963196,0.14999999,166,10.0,7.225545,1.5,166
400,-0.09232172977205311,-89.96818024149707,1.1387316182125566,180,508.80838323353294,-1.0,-0.5387316182125573,44.94986939430237,0.14999999,167,10.0,9.145708,1.5,167
400,-1.5275368100785742,-87.8406434314185,1.122860972806062,180,508.88690476190476,-1.0,-0.5228609728060625,45.595855474472046,0.14999999,168,10.0,9.404315,1.5,168
400,13.29444108981745,-100.53508452123594,1.1948821569303896,180,506.96449704142015,-1.0,-0.5948821569303901,45.851491928100586,0.14999999,169,10.0,9.43524,1.5,169
400,5.474559168722777,-105.40964368995873,1.2200567275879919,180,505.5235294117647,-1.0,-0.6200567275879925,46.10314106941223,0.14999999,170,10.0,6.9772525,1.5,170
400,-1.2880244844359516,-103.52161920552278,1.2053895859972086,180,508.4093567251462,-1.0,-0.6053895859972093,47.03394794464111,0.14999999,171,10.0,7.6910977,1.5,171
400,-0.6158792779404751,-102.30573992758231,1.1948008135324544,180,507.6918604651163,-1.0,-0.5948008135324553,47.44110035896301,0.14999999,172,10.0,8.1550455,1.5,172
400,-0.8167838693074491,-100.88895605827486,1.1831731564062122,180,507.60115606936415,-1.0,-0.583173156406213,47.875378370285034,0.14999999,173,10.0,8.998045,1.5,173
400,4.982722549971033,-105.27167860824589,1.2050096471738263,180,506.14367816091954,-1.0,-0.605009647173827,48.13649129867554,0.14999999,174,10.0,8.944877,1.5,174
400,5.640022457083676,-110.31170106532957,1.2303525775161683,180,504.69714285714286,-1.0,-0.630352577516169,48.33982968330383,0.14999999,175,10.0,9.055525,1.5,175
400,-0.9599540466956762,-108.75174701863389,1.2179076535149647,180,505.23295454545456,-1.0,-0.6179076535149653,48.871238470077515,0.14999999,176,10.0,11.235802,1.5,176
400,13.587295309646038,-121.73904232827994,1.2877911995948013,180,503.40677966101697,-1.0,-0.687791199594802,49.02786064147949,0.14999999,177,10.0,10.07148,1.5,177
400,4.813730210785064,-125.952772539065,1.3075998457250835,180,501.96067415730334,-1.0,-0.7075998457250843,49.524402379989624,0.14999999,178,10.0,11.553311,1.5,178
400,-1.138050614725609,-124.21472192433939,1.2939369939907222,180,501.3519553072626,-1.0,-0.6939369939907228,50.009339809417725,0.14999999,179,10.0,10.512661,1.5,179
400,-3.1921602274344516,-120.42256169690494,1.2690142316494712,180,502.56666666666666,-1.0,-0.6690142316494718,50.641844034194946,0.14999999,180,10.0,7.5020514,1.5,180
400,13.501060866032958,-133.32362256293789,1.3365945997952362,180,500.7900552486188,-1.0,-0.7365945997952369,50.994885206222534,0.14999999,181,10.0,10.476658,1.5,181
400,1.114002955536817,-133.8376255184747,1.3353715687828274,180,499.83516483516485,-1.0,-0.7353715687828281,51.35822558403015,0.14999999,182,10.0,6.2066526,1.5,182
400,-0.13936311005995528,-133.09826240841474,1.327312909335599,180,499.3224043715847,-1.0,-0.7273129093355997,51.82795524597168,0.14999999,183,10.0,10.325007,1.5,183
400,-1.7065921231589458,-130.7916702852558,1.3108242950285636,180,500.19565217391306,-1.0,-0.7108242950285641,52.29945158958435,0.14999999,184,10.0,8.400435,1.5,184
400,-1.0807078154772758,-129.11096246977854,1.2978970944312347,180,499.65945945945947,-1.0,-0.6978970944312354,52.546717166900635,0.14999999,185,10.0,7.1329064,1.5,185
400,-1.2347925919404852,-127.27616987783806,1.2842804832141825,180,499.6236559139785,-1.0,-0.6842804832141831,52.802433013916016,0.14999999,186,10.0,9.367616,1.5,186
400,-0.7868060994603052,-125.88936377837776,1.2732051538950677,180,499.8235294117647,-1.0,-0.6732051538950682,53.10257863998413,0.14999999,187,10.0,10.888996,1.5,187
400,5.9644019266933395,-131.2537657050711,1.2981583282184628,180,498.5159574468085,-1.0,-0.6981583282184632,53.32245469093323,0.14999999,188,10.0,8.715875,1.5,188
400,5.682555999034414,-136.3363217041055,1.321356199492621,180,497.2010582010582,-1.0,-0.7213561994926218,53.58783674240112,0.14999999,189,10.0,10.477621,1.5,189
400,-1.569783428154176,-134.16653827595132,1.3061396751365852,180,496.6421052631579,-1.0,-0.7061396751365859,53.91538453102112,0.14999999,190,10.0,9.598966,1.5,190
400,12.61863154430635,-146.18516982025767,1.365367381257893,180,495.020942408377,-1.0,-0.7653673812578936,54.114253997802734,0.14999999,191,10.0,11.629809,1.5,191
400,1.2736447452793136,-146.858814565537,1.3648896591955049,180,494.5364583333333,-1.0,-0.7648896591955051,54.61247110366821,0.14999999,192,10.0,11.441619,1.5,192
400,14.109661374560966,-160.36847594009797,1.430924745803616,180,492.9222797927461,-1.0,-0.8309247458036164,54.86041283607483,0.14999999,193,10.0,11.31852,1.5,193
400,-0.41332779909742845,-159.35514814100054,1.4214182893866003,180,492.42783505154637,-1.0,-0.8214182893866008,55.208765745162964,0.14999999,194,10.0,7.974478,1.5,194
400,-1.7594143155662016,-156.99573382543434,1.4051063273099194,180,493.71794871794873,-1.0,-0.8051063273099197,55.77992081642151,0.14999999,195,10.0,9.098446,1.5,195
400,4.236984013431929,-160.63271783886628,1.4195546828513583,180,492.53061224489795,-1.0,-0.8195546828513586,56.134421586990356,0.14999999,196,10.0,9.470327,1.5,196
400,-1.990981976408419,-158.04173586245787,1.4022423140226283,180,493.89340101522845,-1.0,-0.8022423140226288,56.840805768966675,0.14999999,197,10.0,6.6929173,1.5,197
400,1.2144107622575198,-158.65614662471538,1.4012936698217944,180,493.19191919191917,-1.0,-0.8012936698217948,57.185096740722656,0.14999999,198,10.0,11.090921,1.5,198
400,1.5907131449629746,-159.64685976967834,1.4022455264807954,180,492.356783919598,-1.0,-0.8022455264807957,57.50082063674927,0.14999999,199,10.0,7.244742,1.5,199
400,2.2392955659897504,-161.2861553356681,1.4064307766783404,180,491.5,-1.0,-0.8064307766783405,57.744272232055664,0.14999999,200,10.0,12.534658,1.5,200
400,5.259345814094731,-165.94550114976283,1.425599508207775,180,490.30845771144277,-1.0,-0.8255995082077753,57.98636436462402,0.14999999,201,10.0,9.044068,1.5,201
400,14.030138193193466,-179.3756393429563,1.4879982145690904,180,488.7772277227723,-1.0,-0.8879982145690907,58.26009130477905,0.14999999,202,10.0,11.905799,1.5,202
400,0.1910983778211166,-178.96673772077742,1.4816095454225486,180,488.29556650246303,-1.0,-0.8816095454225489,58.587764501571655,0.14999999,203,10.0,7.8445516,1.5,203
400,6.473116361084507,-184.83985408186192,1.5060777160875582,180,487.13235294117646,-1.0,-0.9060777160875584,58.82066535949707,0.14999999,204,10.0,12.328499,1.5,204
400,0.08057220952956312,-184.32042629139147,1.4991240306897144,180,486.6439024390244,-1.0,-0.8991240306897145,59.22408747673035,0.14999999,205,10.0,9.89555,1.5,205
400,-0.0005720300584144411,-183.71985426133307,1.4918439527249177,180,486.378640776699,-1.0,-0.8918439527249178,59.4611918926239,0.14999999,206,10.0,8.850029,1.5,206
400,1.8862584658443913,-185.00611272717745,1.4937493368462678,180,485.6183574879227,-1.0,-0.8937493368462679,59.77437376976013,0.14999999,207,10.0,10.201783,1.5,207
400,5.605361207326055,-190.0114739345035,1.5135167016081896,180,484.4855769230769,-1.0,-0.9135167016081899,60.13722085952759,0.14999999,208,10.0,9.87401,1.5,208
400,5.134185400640191,-194.54565933514368,1.5308404752877687,180,483.4019138755981,-1.0,-0.9308404752877688,60.49445700645447,0.14999999,209,10.0,9.446219,1.5,209
400,4.178492450478898,-198.1241517856226,1.5434483418362979,180,482.3333333333333,-1.0,-0.943448341836298,60.706796646118164,0.14999999,210,10.0,8.786543,1.5,210
400,1.9409131311141,-199.46506491673668,1.5453320612167611,180,481.5924170616114,-1.0,-0.9453320612167615,60.96028470993042,0.14999999,211,10.0,9.601955,1.5,211
400,0.852278829969118,-199.7173437467058,1.5420629422014422,180,480.87735849056605,-1.0,-0.9420629422014425,61.29575824737549,0.14999999,212,10.0,6.211741,1.5,212
400,12.798090757306582,-211.91543450401238,1.5949081432113255,180,479.49295774647885,-1.0,-0.9949081432113257,61.47814655303955,0.14999999,213,10.0,9.368062,1.5,213
400,-2.0028480240289195,-209.31258647998345,1.5780961985045951,180,479.16355140186914,-1.0,-0.9780961985045956,61.756427526474,0.14999999,214,10.0,5.0140724,1.5,214
400,4.605767653293786,-213.31835413327724,1.5921783913175682,180,478.1720930232558,-1.0,-0.9921783913175686,61.95349144935608,0.14999999,215,10.0,9.730544,1.5,215
400,12.659694795858455,-225.3780489291357,1.6434168931904427,180,476.8333333333333,-1.0,-1.043416893190443,62.1715350151062,0.14999999,216,10.0,9.7839,1.5,216
400,2.0001391084861475,-226.77818803762185,1.6450607743669208,180,476.10599078341016,-1.0,-1.045060774366921,62.476794481277466,0.14999999,217,10.0,9.64328,1.5,217
400,-0.6663390100500544,-225.5118490275718,1.6344580230622556,180,476.06880733944956,-1.0,-1.034458023062256,62.85480189323425,0.14999999,218,10.0,9.566685,1.5,218
400,-1.6119434554354966,-223.2999055721363,1.619634272018887,180,476.11415525114154,-1.0,-1.0196342720188873,63.17582583427429,0.14999999,219,10.0,9.157069,1.5,219
400,5.693223753485297,-228.3931293256216,1.6381505878437344,180,475.09090909090907,-1.0,-1.0381505878437345,63.558348178863525,0.14999999,220,10.0,11.253017,1.5,220
400,5.198590984088857,-232.99172030971044,1.654261177871993,180,474.0904977375566,-1.0,-1.054261177871993,63.943426847457886,0.14999999,221,10.0,11.132921,1.5,221
400,2.072353163548949,-234.4640734732594,1.6561444751047718,180,473.43693693693695,-1.0,-1.056144475104772,64.40888094902039,0.14999999,222,10.0,6.5467567,1.5,222
400,13.625365263511844,-247.48943873677123,1.7098181109272252,179,472.1165919282511,-1.0,-1.1098181109272252,64.73071527481079,0.14999999,223,10.0,13.138794,1.5,223
400,4.03161859026169,-250.9210573270329,1.7201832916385398,179,471.17410714285717,-1.0,-1.1201832916385397,65.06063485145569,0.14999999,224,10.0,11.543318,1.5,224
400,6.417857575524376,-256.73891490255727,1.7410618440113657,179,470.20444444444445,-1.0,-1.1410618440113656,65.41081142425537,0.14999999,225,10.0,12.079422,1.5,225
400,5.154967161222441,-261.29388206377973,1.7561676197512377,179,469.27433628318585,-1.0,-1.1561676197512378,65.80489182472229,0.14999999,226,10.0,8.317615,1.5,226
400,-1.045474331867893,-259.64840773191185,1.7438255847220785,179,470.1674008810573,-1.0,-1.1438255847220786,66.4149079322815,0.14999999,227,10.0,8.360355,1.5,227
400,-1.0622443633736507,-257.9861633685382,1.7315182603883255,179,469.8421052631579,-1.0,-1.1315182603883254,66.81395387649536,0.14999999,228,10.0,5.3857956,1.5,228
400,4.810728262871343,-262.1968916314095,1.7449645922768977,179,468.9301310043668,-1.0,-1.1449645922768974,67.26665449142456,0.14999999,229,10.0,8.526002,1.5,229
400,-1.2493745754364525,-260.34751705597307,1.731945726330318,179,469.2739130434783,-1.0,-1.1319457263303176,68.0345721244812,0.14999999,230,10.0,6.520129,1.5,230
400,-1.6118276066237018,-258.13568944934934,1.7174705170967508,179,470.42424242424244,-1.0,-1.1174705170967505,68.58867168426514,0.14999999,231,10.0,11.08856,1.5,231
400,-1.6685746708200266,-255.86711477852933,1.7028754947350406,179,470.3965517241379,-1.0,-1.10287549473504,69.06316781044006,0.14999999,232,10.0,8.248353,1.5,232
400,-2.2089131870217025,-253.0582015915076,1.686086702109475,179,471.9442060085837,-1.0,-1.0860867021094747,69.60053157806396,0.14999999,233,10.0,5.353713,1.5,233
400,5.9052461918323464,-258.36344778333995,1.704117298219402,179,471.0213675213675,-1.0,-1.1041172982194014,69.95559024810791,0.14999999,234,10.0,7.9191737,1.5,234
400,-1.51373335391713,-256.2497144294228,1.6904243167209485,179,471.7191489361702,-1.0,-1.090424316720948,70.39946556091309,0.14999999,235,10.0,7.218235,1.5,235
400,-1.9538033137491206,-253.69591111567368,1.6749826742189566,179,472.6737288135593,-1.0,-1.0749826742189563,70.76789402961731,0.14999999,236,10.0,5.556362,1.5,236
400,-0.6320205586427472,-252.46389055703094,1.6652484833630001,179,472.51054852320675,-1.0,-1.0652484833629998,71.1071765422821,0.14999999,237,10.0,10.007708,1.5,237
400,13.234102956972471,-265.0979935140034,1.7138571156050568,179,471.3151260504202,-1.0,-1.1138571156050563,71.37026143074036,0.14999999,238,10.0,10.483542,1.5,238
400,-1.683176502030595,-262.8148170119728,1.6996435858241545,179,471.67782426778246,-1.0,-1.099643585824154,71.70854115486145,0.14999999,239,10.0,7.22853,1.5,239
400,1.245604229099765,-263.4604212410726,1.697751755171136,179,471.0875,-1.0,-1.0977517551711358,71.94481420516968,0.14999999,240,10.0,9.2153425,1.5,240
400,-0.9790797868450086,-261.8813414542276,1.6866445703494921,179,471.21991701244815,-1.0,-1.086644570349492,72.1766459941864,0.14999999,241,10.0,9.744137,1.5,241
400,-0.8108413553019718,-260.47050009892564,1.6763243805740728,179,470.8801652892562,-1.0,-1.076324380574073,72.47570443153381,0.14999999,242,10.0,11.024929,1.5,242
400,13.778034202512206,-273.64853430143785,1.7261256555614726,179,469.69958847736626,-1.0,-1.1261256555614727,72.6875548362732,0.14999999,243,10.0,9.91046,1.5,243
400,1.193350626602487,-274.24188492804035,1.7239421513444275,179,469.0655737704918,-1.0,-1.1239421513444277,72.90712475776672,0.14999999,244,10.0,11.39937,1.5,244
400,-1.5527872691353353,-272.089097658905,1.710567745546551,179,471.1387755102041,-1.0,-1.110567745546551,73.51530861854553,0.14999999,245,10.0,6.7427344,1.5,245
400,1.696458274791742,-273.1855559336968,1.710510389974377,179,470.5609756097561,-1.0,-1.1105103899743771,73.77219820022583,0.14999999,246,10.0,5.9784784,1.5,246
400,5.190713763388141,-277.7762696970849,1.7246002821744328,179,469.6842105263158,-1.0,-1.1246002821744328,74.13678908348083,0.14999999,247,10.0,9.580303,1.5,247
400,-1.2976881579585913,-275.8785815391263,1.7124136352384125,179,470.0443548387097,-1.0,-1.1124136352384124,74.78859376907349,0.14999999,248,10.0,8.763815,1.5,248
400,-0.9910892847680726,-274.2874922543582,1.7015561937926034,179,470.285140562249,-1.0,-1.1015561937926033,75.27287459373474,0.14999999,249,10.0,7.555512,1.5,249
400,-1.5973873168152943,-272.0901049375429,1.6883604197501718,179,470.5,-1.0,-1.0883604197501715,75.73537635803223,0.14999999,250,10.0,8.284031,1.5,250
400,-1.3263407427866056,-270.1637641947563,1.6763496581464397,179,470.9243027888446,-1.0,-1.0763496581464396,76.29310703277588,0.14999999,251,10.0,9.034306,1.5,251
400,-2.3914818398471076,-267.1722823549092,1.6602074696623381,179,471.37698412698415,-1.0,-1.0602074696623383,76.8557596206665,0.14999999,252,10.0,8.46347,1.5,252
400,5.952367772590619,-272.52465012749985,1.6771725301482205,179,470.55335968379444,-1.0,-1.0771725301482207,77.17878866195679,0.14999999,253,10.0,11.165715,1.5,253
400,-0.9248475391887565,-270.99980258831107,1.666928356646894,179,470.20472440944883,-1.0,-1.066928356646894,77.51999020576477,0.14999999,254,10.0,10.900574,1.5,254
400,1.4101694706785266,-271.8099720589896,1.665921459054861,179,469.63529411764705,-1.0,-1.0659214590548611,77.79668545722961,0.14999999,255,10.0,10.053249,1.5,255
400,-0.20573485204250863,-271.0042372069471,1.658610301589637,179,469.35546875,-1.0,-1.058610301589637,78.11123824119568,0.14999999,256,10.0,8.98918,1.5,256
400,-1.3576175979084668,-269.04661960903866,1.6468740062608505,179,470.2373540856031,-1.0,-1.0468740062608508,78.64503455162048,0.14999999,257,10.0,10.445175,1.5,257
400,1.660029559103383,-270.10664916814204,1.6469249967757442,179,469.67054263565893,-1.0,-1.0469249967757444,78.93017482757568,0.14999999,258,10.0,8.291654,1.5,258
400,-0.04571997973344266,-269.4609291884086,1.6403896879861333,179,469.3745173745174,-1.0,-1.0403896879861336,79.19989109039307,0.14999999,259,10.0,9.672536,1.5,259
400,1.2357336887280914,-270.0966628771367,1.6388333187582178,179,468.89230769230767,-1.0,-1.038833318758218,79.51859378814697,0.14999999,260,10.0,7.403528,1.5,260
400,5.925504909538327,-275.422167786675,1.6552573478416666,179,468.06130268199234,-1.0,-1.0552573478416667,79.72372031211853,0.14999999,261,10.0,9.22293,1.5,261
400,1.412242446952486,-276.2344102336275,1.6543298100520132,179,467.6374045801527,-1.0,-1.0543298100520133,80.03270363807678,0.14999999,262,10.0,12.929297,1.5,262
400,5.25059846963596,-280.88500870326345,1.668003835373625,179,466.82889733840307,-1.0,-1.0680038353736252,80.23289513587952,0.14999999,263,10.0,7.017429,1.5,263
400,-2.1852275511980523,-278.0997811520654,1.6534082619396415,179,468.3333333333333,-1.0,-1.0534082619396417,80.85866403579712,0.14999999,264,10.0,5.777269,1.5,264
400,5.684332841942743,-283.18411399400816,1.6686192980905965,179,467.50943396226415,-1.0,-1.0686192980905969,81.08117198944092,0.14999999,265,10.0,9.366461,1.5,265
400,13.281352202996375,-295.86546619700454,1.7122761887105433,179,466.44736842105266,-1.0,-1.1122761887105435,81.23826813697815,0.14999999,266,10.0,10.187966,1.5,266
400,-1.821512021766186,-293.44395417523833,1.6990410268735519,179,468.32209737827714,-1.0,-1.0990410268735518,81.92050814628601,0.14999999,267,10.0,8.171998,1.5,267
400,6.00887983306605,-298.8528340083044,1.7151225149563596,179,467.5149253731343,-1.0,-1.1151225149563597,82.27580738067627,0.14999999,268,10.0,9.80132,1.5,268
400,-0.5473965663989857,-297.7054374419054,1.706711663352808,179,467.3382899628253,-1.0,-1.1067116633528082,82.68811297416687,0.14999999,269,10.0,9.527913,1.5,269
400,-0.7916903556165953,-296.3137470862888,1.6974583225418103,179,467.1740740740741,-1.0,-1.0974583225418104,83.14771366119385,0.14999999,270,10.0,11.049692,1.5,270
400,1.2193182251793249,-296.9330653114681,1.6956939679389968,179,466.6531365313653,-1.0,-1.0956939679389968,83.45731115341187,0.14999999,271,10.0,7.738305,1.5,271
400,6.097165425303795,-302.43023073677193,1.7118758482969556,179,465.87867647058823,-1.0,-1.1118758482969557,83.86239504814148,0.14999999,272,10.0,9.346529,1.5,272
400,0.17632525339489824,-302.0065559901668,1.706251120843102,179,465.7399267399267,-1.0,-1.1062511208431018,84.29599666595459,0.14999999,273,10.0,9.688503,1.5,273
400,14.23370357094609,-315.6402595611129,1.7519717502230399,179,464.7116788321168,-1.0,-1.1519717502230398,84.52332711219788,0.14999999,274,10.0,11.349737,1.5,274
400,-0.12090360930157207,-314.9193559518113,1.745161294370223,179,464.5709090909091,-1.0,-1.145161294370223,85.08642244338989,0.14999999,275,10.0,7.977709,1.5,275
400,1.224246203392528,-315.54360215520387,1.743273920852188,179,464.04347826086956,-1.0,-1.143273920852188,85.38446569442749,0.14999999,276,10.0,9.320169,1.5,276
400,-0.6973227178612713,-314.2462794373426,1.7344631026618866,179,464.01805054151623,-1.0,-1.1344631026618865,85.73962092399597,0.14999999,277,10.0,9.487125,1.5,277
400,13.741519820432986,-327.38779925777555,1.7776539541646603,179,463.01079136690646,-1.0,-1.1776539541646602,85.93759250640869,0.14999999,278,10.0,10.15308,1.5,278
400,14.204544555419012,-340.99234381319457,1.8221947806924537,179,462.0,-1.0,-1.2221947806924536,86.22425031661987,0.14999999,279,10.0,11.675564,1.5,279
400,-1.227234415866621,-339.16510939732797,1.8113039621333142,179,461.975,-1.0,-1.2113039621333141,86.57933807373047,0.14999999,280,10.0,7.9587407,1.5,280
400,2.593893761537948,-341.1590031588659,1.8140889792130461,179,461.491103202847,-1.0,-1.214088979213046,86.83661365509033,0.14999999,281,10.0,10.184715,1.5,281
400,-0.6997532356632813,-339.85924992320264,1.8051746451177397,179,461.52836879432624,-1.0,-1.2051746451177399,87.12672853469849,0.14999999,282,10.0,8.132354,1.5,282
400,1.7134089723506798,-340.9726588955533,1.804850384789941,179,461.0318021201413,-1.0,-1.204850384789941,87.34405708312988,0.14999999,283,10.0,7.767402,1.5,283
400,-0.7004876075515121,-339.6721712880018,1.7960287721408514,179,460.76056338028167,-1.0,-1.1960287721408513,87.56334948539734,0.14999999,284,10.0,8.566262,1.5,284
400,-0.2977625719379837,-338.7744087160638,1.788682135845838,179,460.5438596491228,-1.0,-1.188682135845838,87.82131099700928,0.14999999,285,10.0,7.4469595,1.5,285
400,6.173990418219908,-344.34839913428374,1.8040153815884046,179,459.8041958041958,-1.0,-1.2040153815884047,88.04537391662598,0.14999999,286,10.0,12.576725,1.5,286
400,4.698124217979171,-348.4465233522629,1.814099384502658,179,459.10452961672473,-1.0,-1.2140993845026582,88.23709177970886,0.14999999,287,10.0,8.62143,1.5,287
400,1.8522069825582597,-349.69873033482116,1.8142317025514625,179,458.7916666666667,-1.0,-1.2142317025514624,88.5234887599945,0.14999999,288,10.0,9.050904,1.5,288
400,1.3648892175930867,-350.46361955241423,1.812676884264409,179,458.52249134948096,-1.0,-1.2126768842644091,88.79608678817749,0.14999999,289,10.0,9.961284,1.5,289
400,-1.967991426505837,-347.8956281259084,1.799640096985891,179,459.81724137931036,-1.0,-1.199640096985891,89.30225920677185,0.14999999,290,10.0,7.719347,1.5,290
400,-0.3314304798385608,-346.9641976460698,1.7923168303988655,179,459.5979381443299,-1.0,-1.1923168303988654,89.59858894348145,0.14999999,291,10.0,8.034687,1.5,291
400,1.3084907638754681,-347.6726884099453,1.7906598918148813,179,459.1506849315069,-1.0,-1.1906598918148812,89.86491298675537,0.14999999,292,10.0,10.485396,1.5,292
400,4.759000837702613,-351.8316892476479,1.800790748285488,179,458.4539249146758,-1.0,-1.2007907482854876,90.02135872840881,0.14999999,293,10.0,6.7594733,1.5,293
400,1.5754086252464008,-352.8070978728943,1.8000241424248107,179,457.9795918367347,-1.0,-1.2000241424248106,90.26197528839111,0.14999999,294,10.0,9.349077,1.5,294
400,-1.7577661646287135,-350.4493317082656,1.7879638362992054,179,458.2067796610169,-1.0,-1.1879638362992055,90.5931875705719,0.14999999,295,10.0,6.9577713,1.5,295
400,1.3348304291464048,-351.18416213741205,1.7864329801939598,179,457.7567567567568,-1.0,-1.1864329801939597,90.83966755867004,0.14999999,296,10.0,7.016756,1.5,296
400,4.048640984877331,-354.6328031222894,1.7940498421625906,179,457.08417508417506,-1.0,-1.1940498421625905,91.06200814247131,0.14999999,297,10.0,10.829283,1.5,297
400,5.319191765794808,-359.35199488808416,1.8058791774767928,179,456.3959731543624,-1.0,-1.2058791774767925,91.25491166114807,0.14999999,298,10.0,9.602934,1.5,298
400,2.0949610196158224,-360.84695590769996,1.8068460063802676,179,455.96655518394647,-1.0,-1.2068460063802675,91.53025126457214,0.14999999,299,10.0,7.0507975,1.5,299
400,-1.2846589380239832,-358.962296969676,1.79654098989892,179,456.29,-1.0,-1.19654098989892,91.97548413276672,0.14999999,300,10.0,4.217389,1.5,300
400,-2.8999775152833775,-355.4623194543926,1.7809379383866866,179,457.59800664451825,-1.0,-1.1809379383866865,92.444739818573,0.14999999,301,10.0,7.3685656,1.5,301
400,4.809912929161289,-359.67223238355393,1.7909676568991855,179,456.93046357615896,-1.0,-1.1909676568991852,92.71382069587708,0.14999999,302,10.0,11.796265,1.5,302
400,-0.43032909643052,-358.6419032871234,1.7836366445119585,179,456.7227722772277,-1.0,-1.1836366445119584,93.02248454093933,0.14999999,303,10.0,6.8593826,1.5,303
400,-3.173410819254831,-354.8684924678686,1.767330567328515,179,457.375,-1.0,-1.167330567328515,93.40934205055237,0.14999999,304,10.0,9.846858,1.5,304
400,-1.0081593974714314,-353.26033307039717,1.7582306002308101,179,457.6360655737705,-1.0,-1.1582306002308105,93.84975862503052,0.14999999,305,10.0,5.924905,1.5,305
400,5.6424947864366874,-358.30282785683386,1.7709242740419406,179,456.95098039215685,-1.0,-1.1709242740419408,94.06018424034119,0.14999999,306,10.0,10.982472,1.5,306
400,-1.429164969432125,-356.2736628874017,1.7605005305778556,179,457.2899022801303,-1.0,-1.1605005305778557,94.39745426177979,0.14999999,307,10.0,9.323291,1.5,307
400,5.122591019413585,-360.7962539068153,1.7714164087883613,179,456.61038961038963,-1.0,-1.1714164087883614,94.60595345497131,0.14999999,308,10.0,11.043685,1.5,308
400,-0.07416969366275583,-360.12208421315256,1.7654436382302672,179,456.3980582524272,-1.0,-1.165443638230267,94.85303401947021,0.14999999,309,10.0,9.674635,1.5,309
400,4.858540700419465,-364.38062491357203,1.775421370688942,179,455.758064516129,-1.0,-1.175421370688942,95.0855028629303,0.14999999,310,10.0,11.47519,1.5,310
400,-0.9065065501800516,-362.874118363392,1.7667978082424176,179,455.8102893890675,-1.0,-1.166797808242418,95.45645570755005,0.14999999,311,10.0,6.6443114,1.5,311
400,4.438073338513075,-366.71219170190506,1.7753595887881568,179,455.1955128205128,-1.0,-1.1753595887881572,95.75380182266235,0.14999999,312,10.0,9.1069565,1.5,312
400,-1.7224352465739456,-364.3897564553311,1.764184525416393,179,455.9744408945687,-1.0,-1.1641845254163934,96.19281911849976,0.14999999,313,10.0,8.9379,1.5,313
400,-0.7937879615926127,-362.9959684937385,1.756038116222097,179,455.7420382165605,-1.0,-1.156038116222097,96.50348424911499,0.14999999,314,10.0,9.07313,1.5,314
400,1.3929728788050153,-363.7889413725435,1.7548855281668048,179,455.34603174603177,-1.0,-1.1548855281668047,96.73451638221741,0.14999999,315,10.0,8.115562,1.5,315
400,-0.19677991226593372,-362.99216146027754,1.748709371709739,179,455.1645569620253,-1.0,-1.148709371709739,97.00051832199097,0.14999999,316,10.0,8.308595,1.5,316
400,0.01739775873513194,-362.4095592190127,1.7432478208801663,179,454.9716088328076,-1.0,-1.1432478208801662,97.46631741523743,0.14999999,317,10.0,7.018215,1.5,317
400,5.500776877412433,-367.31033609642515,1.7550639499887584,179,454.33962264150944,-1.0,-1.1550639499887583,97.82571458816528,0.14999999,318,10.0,8.201043,1.5,318
400,-1.3801597027001844,-365.33017639372497,1.7452356626762537,179,454.4514106583072,-1.0,-1.1452356626762539,98.13055109977722,0.14999999,319,10.0,9.145276,1.5,319
400,1.1601577441941995,-365.8903341379192,1.7434072941809973,179,454.09375,-1.0,-1.1434072941809974,98.60111904144287,0.14999999,320,10.0,8.109268,1.5,320
400,-1.7588473556159026,-363.53148678230326,1.732496843558577,179,454.7570093457944,-1.0,-1.1324968435585772,98.96955871582031,0.14999999,321,10.0,9.044344,1.5,321
400,-1.3061215435079876,-361.62536523879527,1.723060140493153,179,455.00621118012424,-1.0,-1.123060140493153,99.28162455558777,0.14999999,322,10.0,6.5414124,1.5,322
400,4.909453709419423,-365.9348189482147,1.732925136062584,179,454.39009287925694,-1.0,-1.1329251360625843,99.5632553100586,0.14999999,323,10.0,10.265838,1.5,323
400,-1.8230740748466685,-363.511744873368,1.721949829856074,179,455.4598765432099,-1.0,-1.1219498298560742,100.08701276779175,0.14999999,324,10.0,10.208794,1.5,324
400,5.370221807213516,-368.2819666805815,1.7331752820940969,179,454.84,-1.0,-1.1331752820940968,100.36654305458069,0.14999999,325,10.0,9.797163,1.5,325
400,2.5121450438036437,-370.19411172438515,1.735564759890752,179,454.4325153374233,-1.0,-1.135564759890752,100.62582349777222,0.14999999,326,10.0,10.2260685,1.5,326
400,-1.3939244813292615,-368.2001872430559,1.7259944564007828,179,454.86238532110093,-1.0,-1.1259944564007824,100.9636161327362,0.14999999,327,10.0,9.130506,1.5,327
