ReturnAbsMax,ReturnStepMax,IWFirstEpisode,Iteration,Bound,Regret/t,Regret,TimeElapsed,ReturnLastEpisode,DenMISELogLast,LQGsigma_higher,TimestepsSoFar,DenMISELogFirst,ReturnMean,IWLastEpisode,LQGmu1_actor,IWMin,IWMax,IWMean,DenMISEMeanLog,ReturnMax,Delta,LQGmu1_higher,ReturnMin
17.444923,19.234285,4.5884876,455,31.874344,3.3624,1529.8921,579.6177275180817,17.344334,-0.28460184,0.14999999,9100,-0.63088804,14.0376,1.6530325e-05,-0.2420297,,5.7784204,1.0080572,-0.7929764,17.444923,2.9364913e-09,-0.09090909,
17.444923,19.234285,0.00026573366,456,31.858097,3.3560247,1530.3472,580.6646564006805,16.945034,-0.53577924,0.14999999,9120,-0.6230493,14.043975,0.0028434596,-0.7425317,,3.5608568,1.0270526,-0.7924024,17.444923,2.923626e-09,-0.8181818,
17.444923,19.234285,7.370315e-13,457,31.852287,3.3487415,1530.375,582.8270404338837,17.371426,-0.32407862,0.14999999,9140,-0.6252393,14.051258,1.8244608e-29,1.1303067,,26.87021,0.9301986,-0.79132265,17.444923,2.9108451e-09,1.0,
17.444923,19.234285,0.039889295,458,31.826815,3.3794212,1547.7749,584.3642790317535,,-2.5635242,0.14999999,9160,-0.62742513,14.020578,1.2400742e-05,0.35174114,,9.961296,0.9841495,-0.79538137,17.444923,2.898148e-09,0.3131313,
17.444923,19.234285,0.042403236,459,31.82645,3.3925867,1557.1973,585.5834686756134,7.978209,-1.3123677,0.14999999,9180,-0.62951905,14.007413,8.982167e-09,-0.5068021,,4.112559,0.9516229,-0.79655534,17.444923,2.8855336e-09,-0.61616164,
17.444923,19.234285,1.098226,460,31.85986,3.3852081,1557.1958,586.7631750106812,17.401514,-0.4921487,0.14999999,9200,-0.63160294,14.0147915,3.59495,-0.5387467,,4.438556,0.9281955,-0.79600275,17.444923,2.8730012e-09,-0.41414142,
17.444923,19.234285,0.13634591,461,31.82842,3.3778906,1557.2075,587.9828691482544,17.388058,-0.47201043,0.14999999,9220,-0.6313899,14.022109,4.2372446,-0.54010606,,4.23938,0.93329525,-0.7954599,17.444923,2.8605502e-09,-0.5555556,
17.444923,19.234285,0.13660127,462,31.785503,3.3705454,1557.1919,589.1742033958435,17.415464,-0.46430886,0.14999999,9240,-0.633261,14.029454,4.2088366,-0.7042415,,4.2098618,0.9366793,-0.7948914,17.444923,2.8481808e-09,-0.5555556,
17.444923,19.234285,0.00026896273,463,31.797451,3.3632565,1557.1875,590.3967161178589,17.404518,-0.34705782,0.14999999,9260,-0.6351276,14.036743,2.8200135,-1.1112666,,3.5604713,1.0283651,-0.79406476,17.444923,2.8358909e-09,-0.8181818,
17.444923,19.234285,5.9836873e-07,464,31.844995,3.356432,1557.3843,591.6163215637207,17.203259,-0.89808804,0.14999999,9280,-0.6372845,14.043568,4.958745,-1.028393,,5.4717374,1.0394814,-0.79423195,17.444923,2.8236806e-09,-1.0,
17.444923,19.234285,5.996586e-07,465,31.790596,3.3496342,1557.5801,592.8396606445312,17.204288,-0.5120243,0.14999999,9300,-0.6394374,14.050365,4.3592105,-1.1953797,,5.419619,1.040491,-0.7935468,17.444923,2.8115488e-09,-1.0,
17.444923,19.234285,6.0094794e-07,466,31.768272,3.342886,1557.7852,594.0650961399078,17.19492,-1.5148195,0.14999999,9320,-0.6415856,14.057114,5.1794906,-1.0474027,,5.3687015,1.0433058,-0.7950143,17.444923,2.799495e-09,-1.0,
17.444923,19.234285,6.022376e-07,467,31.72017,3.3361673,1557.9902,595.269641160965,17.194822,-0.56422347,0.14999999,9340,-0.6437292,14.063832,4.4480743,-1.1352443,,5.318943,1.0445576,-0.7944341,17.444923,2.7875182e-09,-1.0,
17.444923,19.234285,4.9051867,468,31.705326,3.3294601,1558.187,596.4917130470276,17.203077,-1.0175042,0.14999999,9360,-0.64586824,14.070539,1.8996108e-08,-0.20651722,,4.9125953,1.0095376,-0.794822,17.444923,2.7756186e-09,-0.1919192,
17.444923,19.234285,5.9854335e-07,469,31.691875,3.323596,1558.7661,597.6560990810394,16.820719,-0.5748097,0.14999999,9380,-0.6375761,14.076404,3.96322e-06,-0.8801697,,5.2815676,1.0468084,-0.7943387,17.444923,2.7637947e-09,-1.0,
17.444923,19.234285,2.3893836e-06,470,31.683746,3.31674,1558.8682,598.8681933879852,17.298187,-0.27229503,0.14999999,9400,-0.639706,14.08326,5.645859e-23,0.70489866,,12.17338,1.13838,-0.793135,17.444923,2.7520466e-09,0.65656567,
17.444923,19.234285,4.0537763,471,31.655018,3.336917,1571.6875,600.0992770195007,4.5807137,-1.5365769,0.14999999,9420,-0.6418314,14.063083,1.7598074e-08,0.10336277,,4.6051507,0.9942138,-0.79444,17.444923,2.740373e-09,-0.25252524,
17.444923,19.234285,0.63996804,472,31.627436,3.3476276,1580.0801,601.3611762523651,9.0073805,-1.1366963,0.14999999,9440,-0.63538235,14.052372,7.8723145,0.026238859,,9.072128,0.91433597,-0.7951827,17.444923,2.7287737e-09,0.15151516,
17.444923,19.234285,5.976866e-07,473,31.58131,3.3580446,1588.3555,602.9359741210938,9.125293,-0.9775003,0.14999999,9460,-0.63614386,14.041955,4.8444504e-10,-0.94211686,,5.2672973,1.0440186,-0.7957591,17.444923,2.7172475e-09,-1.0,
17.444923,19.234285,0.017954977,474,31.57101,3.3512802,1588.5068,604.0776541233063,17.247833,-0.30965394,0.14999999,9480,-0.6382558,14.048719,0.59205645,-0.46802193,,3.9759793,0.9701404,-0.794647,17.444923,2.7057943e-09,-0.65656567,
17.444923,19.234285,0.8683407,475,31.60728,3.344308,1588.5464,605.5756299495697,17.36108,-0.50218666,0.14999999,9500,-0.64032537,14.055692,4.285181,-0.21801049,,4.4256954,0.92216104,-0.79409796,17.444923,2.6944136e-09,-0.43434343,
17.444923,19.234285,4.633277,476,31.635166,3.3386278,1589.1865,607.2080883979797,16.759117,-0.56563777,0.14999999,9520,-0.640602,14.061372,3.2701128,-0.032805238,,5.848121,1.0124273,-0.79378533,17.444923,2.6831044e-09,-0.09090909,
17.444923,19.234285,4.817747,477,31.524706,3.341918,1594.0947,608.9052836894989,12.492342,-0.85011697,0.14999999,9540,-0.63301396,14.058082,5.4305263,-0.14141016,,5.557308,1.0201223,-0.7938846,17.444923,2.6718663e-09,-0.11111111,
17.444923,19.234285,4.319836,478,31.487436,3.337882,1595.5078,610.2639303207397,15.987175,-0.6412879,0.14999999,9560,-0.62505877,14.062118,4.203,-0.43044597,,4.6152067,1.0058385,-0.79353005,17.444923,2.6606988e-09,-0.23232323,
17.444923,19.234285,0.6537218,479,31.50457,3.3311062,1595.5996,611.0847511291504,17.30731,-0.50322604,0.14999999,9580,-0.6181519,14.068893,4.342721,-0.3934435,,4.38783,0.9201216,-0.79291725,17.444923,2.649601e-09,-0.45454547,
17.444923,19.234285,5.8745314e-07,480,31.474087,3.3242912,1595.6602,611.8485360145569,17.34,-0.4982506,0.14999999,9600,-0.61887354,14.075708,0.0012316918,-1.0838144,,5.286342,1.0411658,-0.7924735,17.444923,2.6385727e-09,-1.0,
17.444923,19.234285,1.3613803,481,31.459263,3.3177996,1595.8613,612.6615519523621,17.198305,-0.71328586,0.14999999,9620,-0.62095475,14.0822,0.00013849161,-0.30481952,,4.3863835,0.9365097,-0.7922295,17.444923,2.627613e-09,-0.3939394,
17.444923,19.234285,0.0064229714,482,31.443386,3.3112946,1596.044,613.4818532466888,17.217503,-0.5018194,0.14999999,9640,-0.6202053,14.088705,8.5216656e-05,-0.041419923,,10.372398,1.0682474,-0.79176265,17.444923,2.6167213e-09,0.3939394,
17.444923,19.234285,3.1487937,483,31.468575,3.3116846,1599.544,614.3027453422546,13.900387,-0.82632935,0.14999999,9660,-0.62226444,14.088315,5.9459696,0.078261405,,6.845991,0.9862479,-0.79170763,17.444923,2.605897e-09,-0.01010101,
17.444923,19.234285,5.868434e-07,484,31.440195,3.3220968,1607.8945,615.129273891449,9.048888,-1.0681651,0.14999999,9680,-0.6178346,14.077903,4.6560353e-11,-1.094691,,5.2723303,1.0427641,-0.7923148,17.444923,2.5951399e-09,-1.0,
17.444923,19.234285,3.1982937,485,31.416344,3.315669,1608.0996,615.9477932453156,17.195015,-0.76749,0.14999999,9700,-0.6198986,14.084331,3.5831765e-06,-0.46348017,,4.432134,0.982778,-0.79218155,17.444923,2.5844493e-09,-0.2929293,
17.444923,19.234285,0.26663944,486,31.418331,3.3089237,1608.1367,617.3440520763397,17.362997,-0.49139643,0.14999999,9720,-0.6153856,14.091076,4.096964,-0.62681,,4.3037577,0.92517996,-0.7916026,17.444923,2.5738245e-09,-0.5151515,
17.444923,19.234285,5.862907e-07,487,31.407999,3.302102,1608.1235,618.1081495285034,17.41329,-0.41855064,0.14999999,9740,-0.6168926,14.097898,0.18301734,-1.1509675,,5.247843,1.0444903,-0.7909938,17.444923,2.5632652e-09,-1.0,
17.444923,19.234285,5.874946e-07,488,31.381794,3.2957716,1608.3369,618.9114351272583,17.186647,-1.1194825,0.14999999,9760,-0.61894387,14.104228,4.9096036,-0.93369603,,5.2025576,1.0466793,-0.7915817,17.444923,2.5527709e-09,-1.0,
17.444923,19.234285,0.027487185,489,31.37487,3.2893229,1608.4785,619.6846721172333,17.257994,-0.3038179,0.14999999,9780,-0.62099093,14.110677,0.505306,-0.48456854,,4.049114,0.9584393,-0.79049474,17.444923,2.5423406e-09,-0.6363636,
17.444923,19.234285,3.923412e-09,490,31.373135,3.2826252,1608.4863,620.4497339725494,17.392986,-0.4822707,0.14999999,9800,-0.6229777,14.117374,1.7988956e-16,0.5884204,,14.824871,0.95958716,-0.789954,17.444923,2.5319744e-09,0.8181818,
17.444923,19.234285,0.6582247,491,31.365543,3.2992544,1619.9336,621.2617626190186,5.952271,-1.4493046,0.14999999,9820,-0.6250164,14.100745,3.598415e-10,-0.3009538,,4.342574,0.9298737,-0.79139626,17.444923,2.521671e-09,-0.45454547,
17.444923,19.234285,2.8113723,492,31.339214,3.293023,1620.1675,622.0942256450653,17.166437,-0.50356734,0.14999999,9840,-0.6257113,14.1069765,4.386157,-0.27600807,,4.3889613,0.9762484,-0.7909575,17.444923,2.5114313e-09,-0.3131313,
17.444923,19.234285,4.306832,493,31.30104,3.2869873,1620.4854,623.3230991363525,17.082119,-0.50631064,0.14999999,9860,-0.62204385,14.113012,4.2295012,-0.20122114,,4.5715084,1.0119923,-0.7904326,17.444923,2.5012534e-09,-0.23232323,
17.444923,19.234285,5.8539956e-07,494,31.280598,3.2819185,1621.2676,624.268315076828,16.61741,-0.5544282,0.14999999,9880,-0.6153722,14.118081,3.219673e-06,-1.0730517,,5.2109494,1.0440493,-0.7899356,17.444923,2.491137e-09,-1.0,
17.444923,19.234285,4.5619745,495,31.251514,3.2757053,1621.4741,625.6530420780182,17.193514,-0.6533747,0.14999999,9900,-0.6173944,14.124294,3.591286e-07,0.15777764,,4.64802,1.0203942,-0.7895764,17.444923,2.4810822e-09,-0.21212122,
17.444923,19.234285,0.81286895,496,31.355202,3.2862825,1629.9956,626.4216620922089,8.878004,-1.2231718,0.14999999,9920,-0.6102387,14.113717,8.897672,-0.03274688,,8.897672,0.93288743,-0.7904147,17.444923,2.4710876e-09,0.13131313,
17.444923,19.234285,5.8262145e-07,497,31.245783,3.2900972,1635.1782,628.0392391681671,12.217707,-0.83747846,0.14999999,9940,-0.61061525,14.109902,5.744772e-09,-1.3378185,,5.187871,1.0454737,-0.79065335,17.444923,2.4611535e-09,-1.0,
17.444923,19.234285,3.6824866e-05,498,31.23275,3.2838984,1635.3818,629.9344329833984,17.197195,-3.1997159,0.14999999,9960,-0.6126253,14.116101,2.983325e-34,0.40290385,,11.45459,1.1805114,-0.79540527,17.444923,2.4512794e-09,0.57575756,
17.444923,19.234285,5.849665e-07,499,31.231989,3.2969027,1645.1543,631.5446343421936,7.626681,-1.3601158,0.14999999,9980,-0.61463124,14.103097,1.0495897e-18,-0.9203066,,5.1751738,1.0481473,-0.7961937,17.444923,2.4414646e-09,-1.0,
17.444923,19.234285,3.1311119,500,31.216839,3.2905664,1645.2832,632.4010756015778,17.271988,-0.29652247,0.14999999,10000,-0.61663324,14.109433,3.614108e-08,-0.09425699,,6.844409,0.9946061,-0.79510367,17.444923,2.4317084e-09,-0.01010101,
17.444923,19.234285,4.855791,501,31.154114,3.2887049,1647.6406,633.2846264839172,15.041382,-0.7091365,0.14999999,10020,-0.61238855,14.111295,5.2425256,-0.033714034,,5.2454605,1.0326256,-0.79495,17.444923,2.4220106e-09,-0.13131313,
17.444923,19.234285,5.7920715e-07,502,31.149628,3.2896013,1651.3799,635.3714780807495,13.6610565,-0.823453,0.14999999,10040,-0.60473704,14.110398,5.905138e-09,-0.9162762,,5.1528463,1.0466818,-0.79494786,17.444923,2.4123707e-09,-1.0,
17.444923,19.234285,0.017397715,503,31.135868,3.283307,1651.5039,636.620532989502,17.276875,-0.29440165,0.14999999,10060,-0.6067271,14.116693,0.79748166,-0.56400645,,4.0496945,0.95690626,-0.7938655,17.444923,2.4027882e-09,-0.65656567,
17.444923,19.234285,0.48947892,504,31.138676,3.2767897,1651.502,638.438835144043,17.401209,-0.4631438,0.14999999,10080,-0.6086786,14.12321,3.5405328,-0.68656945,,4.341697,0.92351675,-0.7932981,17.444923,2.393263e-09,-0.47474748,
17.444923,19.234285,0.0110017,505,31.136784,3.2703457,1651.5249,639.6839032173157,17.377352,-0.38848722,0.14999999,10100,-0.60969007,14.129654,3.9138975,-0.9925858,,3.9658597,0.969568,-0.7926513,17.444923,2.3837938e-09,-0.67676765,
17.444923,19.234285,5.8322297e-07,506,31.159998,3.2642612,1651.7158,640.4595859050751,17.20854,-0.38866115,0.14999999,10120,-0.61164653,14.135738,3.918156,-0.9248089,,5.141071,1.0505465,-0.79191643,17.444923,2.3743814e-09,-1.0,
17.444923,19.234285,0.05924657,507,31.103815,3.2581015,1651.8574,641.706339597702,17.259172,-0.2971011,0.14999999,10140,-0.6136208,14.141898,1.7479531e-14,0.22419432,,10.188404,0.9654391,-0.7908463,17.444923,2.3650242e-09,0.2929293,
17.444923,19.234285,0.00026372832,508,31.09142,3.268917,1660.6104,643.3182272911072,8.647025,-1.2788745,0.14999999,10160,-0.6154744,14.131083,3.1186265e-10,-0.6711787,,3.616785,1.0077648,-0.79188555,17.444923,2.3557225e-09,-0.8181818,
17.444923,19.234285,3.5302916,509,31.062323,3.2625246,1660.625,644.7208163738251,17.384796,-0.39308128,0.14999999,10180,-0.61744046,14.137475,0.0004282144,0.07074314,,6.518705,1.0095363,-0.79108995,17.444923,2.346475e-09,-0.030303031,
17.444923,19.234285,0.00047350512,510,31.02481,3.2724838,1668.9668,646.393883228302,9.059088,-1.0488299,0.14999999,10200,-0.61249137,14.127516,3.9529056e-07,-0.97468424,,3.646433,1.0032587,-0.79158336,17.444923,2.3372821e-09,-0.7979798,
17.444923,19.234285,5.8485995e-07,511,31.070974,3.2664194,1669.1401,648.1118624210358,17.225845,-0.3502299,0.14999999,10220,-0.6144493,14.13358,3.7216585,-0.8235954,,5.137031,1.0498247,-0.7907166,17.444923,2.3281435e-09,-1.0,
17.444923,19.234285,7.305486e-13,512,31.028145,3.2601652,1669.2046,649.5363163948059,17.335732,-0.29248133,0.14999999,10240,-0.61640435,14.139834,2.867288e-32,0.9324689,,28.31192,0.9271525,-0.7896515,17.444923,2.3190578e-09,1.0,
17.444923,19.234285,0.00047628998,513,30.981417,3.2854128,1685.417,650.8061857223511,1.1881733,-1.8449098,0.14999999,10260,-0.6183556,14.114587,2.1213837e-28,-1.0371492,,3.6325793,1.0051069,-0.79188204,17.444923,2.3100255e-09,-0.7979798,
17.444923,19.234285,5.88293e-07,514,31.02132,3.2794104,1685.6167,652.0860886573792,17.19962,-0.49893934,0.14999999,10280,-0.6203021,14.120589,4.2480187,-0.7799642,,5.114772,1.050676,-0.7913053,17.444923,2.3010458e-09,-1.0,
17.444923,19.234285,0.04209595,515,30.9435,3.2731256,1685.6597,653.3647704124451,17.357151,-0.31306398,0.14999999,10300,-0.6222457,14.126874,2.0036983,-0.58491415,,4.1169,0.94470733,-0.79028356,17.444923,2.2921185e-09,-0.61616164,
17.444923,19.234285,1.0542564,516,30.936993,3.2668047,1685.6709,654.6148092746735,17.38825,-0.44642377,0.14999999,10320,-0.62410384,14.133195,8.77536e-05,0.12176731,,8.552128,0.94950616,-0.7897275,17.444923,2.2832425e-09,0.11111111,
17.444923,19.234285,0.3689478,517,30.915787,3.2767925,1694.1016,656.346536397934,8.969656,-1.1418056,0.14999999,10340,-0.6239989,14.123207,0.0017784643,-0.6606264,,4.3441577,0.91860384,-0.79051423,17.444923,2.2744187e-09,-0.4949495,
17.444923,19.234285,0.0004795696,518,30.949873,3.2704992,1694.1191,657.9232127666473,17.38328,-0.394848,0.14999999,10360,-0.6252179,14.1295,2.5955184,-0.5676853,,3.615579,1.0083333,-0.7899106,17.444923,2.2656454e-09,-0.7979798,
17.444923,19.234285,0.042302713,519,30.973322,3.2641954,1694.1172,659.7030396461487,17.400997,-0.45256296,0.14999999,10380,-0.6271456,14.135804,3.9690359,-0.46387511,,4.0768466,0.95434487,-0.7892477,17.444923,2.2569233e-09,-0.61616164,
17.444923,19.234285,1.095359,520,30.928482,3.2580986,1694.2114,662.0521841049194,17.306057,-0.4896583,0.14999999,10400,-0.62898904,14.141901,4.107746,-0.67455286,,4.378867,0.93140996,-0.7887625,17.444923,2.2482514e-09,-0.41414142,
17.444923,19.234285,0.027702842,521,30.946297,3.251937,1694.2588,663.5032539367676,17.35207,-0.37699556,0.14999999,10420,-0.628806,14.148063,3.7537966,-0.7996558,,3.9966607,0.96483546,-0.78810716,17.444923,2.2396291e-09,-0.6363636,
17.444923,19.234285,0.00048219165,522,30.884659,3.2457962,1694.3057,665.714661359787,17.35381,-0.29591832,0.14999999,10440,-0.63067037,14.154203,3.575258,-0.7403118,,3.5886176,1.0101012,-0.7872347,17.444923,2.2310565e-09,-0.7979798,
17.444923,19.234285,0.011256466,523,30.86369,3.239627,1694.3252,668.0153014659882,17.38089,-0.32450038,0.14999999,10460,-0.6325833,14.160373,3.3633976,-0.6904337,,3.8589246,0.98034763,-0.7863337,17.444923,2.2225326e-09,-0.67676765,
17.444923,19.234285,0.0007905077,524,30.853888,3.2334604,1694.333,669.663152217865,17.39134,-0.35218865,0.14999999,10480,-0.634472,14.166539,2.9863059e-13,0.40661776,,10.996335,1.1316043,-0.78554577,17.444923,2.2140578e-09,0.47474748,
17.444923,19.234285,4.6137433,525,30.847824,3.2459688,1704.1338,671.554122209549,7.599308,-1.3743247,0.14999999,10500,-0.6363771,14.154031,0.042928163,-0.030821934,,5.784458,1.025134,-0.7864314,17.444923,2.2056312e-09,-0.09090909,
17.444923,19.234285,0.00048164223,526,30.839718,3.248683,1708.8066,672.9895668029785,12.727164,-0.8438572,0.14999999,10520,-0.6295304,14.151317,1.2923884e-05,-0.7734151,,3.572617,1.0128025,-0.78649867,17.444923,2.1972526e-09,-0.7979798,
17.444923,19.234285,0.011243478,527,30.81601,3.242589,1708.8442,673.7617530822754,17.362665,-0.29996532,0.14999999,10540,-0.6314288,14.157411,2.9170563,-0.5525889,,3.8413296,0.9834962,-0.7855541,17.444923,2.188922e-09,-0.67676765,
17.444923,19.234285,0.12977265,528,30.780006,3.2365017,1708.873,674.6613070964813,17.371794,-0.44286853,0.14999999,10560,-0.63330317,14.163498,2.2977229e-06,0.23228823,,9.970663,0.95359105,-0.7849394,17.444923,2.1806383e-09,0.25252524,
17.444923,19.234285,0.042634144,529,30.768654,3.246992,1717.6587,675.8749163150787,8.613386,-1.2835584,0.14999999,10580,-0.63494956,14.1530075,1.0835028e-06,-0.39630336,,3.9973202,0.9611496,-0.7859788,17.444923,2.1724016e-09,-0.61616164,
17.444923,19.234285,2.0560527,530,30.792593,3.2411194,1717.7935,677.1482572555542,17.265722,-0.5021112,0.14999999,10600,-0.63675755,14.15888,4.219202,-0.36202282,,4.4311996,0.9460559,-0.7855195,17.444923,2.1642117e-09,-0.35353535,
17.444923,19.234285,1.6982999,531,30.75617,3.2353525,1717.9717,678.5422112941742,17.220778,-0.50208277,0.14999999,10620,-0.63477075,14.164647,4.380727,-0.21095167,,4.3864875,0.9420672,-0.7850907,17.444923,2.156068e-09,-0.37373737,
17.444923,19.234285,4.9591904,532,30.808346,3.2302961,1718.5176,680.2227675914764,16.854765,-0.56653124,0.14999999,10640,-0.63345903,14.1697035,4.0705285,-0.23507191,,5.340222,1.030554,-0.78479224,17.444923,2.1479698e-09,-0.13131313,
17.444923,19.234285,4.3241563,533,30.765373,3.2249784,1718.9141,682.0836069583893,17.004292,-0.54151064,0.14999999,10660,-0.62605834,14.175021,4.5700502,-0.40469462,,4.6129394,1.005696,-0.78428364,17.444923,2.1399178e-09,-0.23232323,
17.444923,19.234285,0.85074407,534,30.728807,3.219142,1719.0215,683.7453644275665,17.291883,-0.4863894,0.14999999,10680,-0.6198526,14.180858,4.242007,-0.731781,,4.307888,0.9323708,-0.78371954,17.444923,2.1319106e-09,-0.43434343,
17.444923,19.234285,0.0004771365,535,30.745668,3.2131462,1719.0332,684.521817445755,17.388746,-0.32634792,0.14999999,10700,-0.6201316,14.186853,3.3439255,-0.73131186,,3.5759418,1.0130486,-0.78299415,17.444923,2.1239486e-09,-0.7979798,
17.444923,19.234285,0.00047802806,536,30.707144,3.2071848,1719.0508,686.2187044620514,17.38152,-0.32225573,0.14999999,10720,-0.6219982,14.192815,3.3256595,-0.9142561,,3.5588384,1.0142823,-0.78211313,17.444923,2.1160305e-09,-0.7979798,
17.444923,19.234285,5.903905e-07,537,30.733866,3.2014456,1719.1763,687.8415858745575,17.27495,-0.28862906,0.14999999,10740,-0.6238612,14.198554,3.0144954,-0.74288213,,5.285818,1.0384542,-0.78117037,17.444923,2.108157e-09,-1.0,
17.444923,19.234285,1.1131536e-07,538,30.697388,3.1955738,1719.2192,689.3434338569641,17.357435,-0.31153128,0.14999999,10760,-0.6257217,14.204426,2.5898795e-21,0.60907507,,14.097017,1.0234091,-0.7802309,17.444923,2.1003272e-09,0.7373737,
17.444923,19.234285,0.0008500854,539,30.692417,3.2113018,1730.8916,690.2905077934265,5.727078,-1.5010304,0.14999999,10780,-0.6275787,14.188698,3.2686782e-18,-0.9977639,,3.581271,1.0146651,-0.7815398,17.444923,2.092541e-09,-0.7777778,
17.444923,19.234285,5.9368784e-07,540,30.656065,3.20572,1731.0889,692.0392360687256,17.203413,-0.4032031,0.14999999,10800,-0.62943065,14.19428,3.9799669,-1.0485797,,5.262929,1.0373775,-0.78081495,17.444923,2.0847981e-09,-1.0,
17.444923,19.234285,5.9478725e-07,541,30.620739,3.200162,1731.2871,693.833740234375,17.200943,-0.5517674,0.14999999,10820,-0.6312808,14.199838,4.3819976,-0.9810363,,5.2217817,1.0384995,-0.78032726,17.444923,2.0770978e-09,-1.0,
17.444923,19.234285,1.648318,542,30.607742,3.1945915,1731.4688,695.6860501766205,17.219126,-0.3571114,0.14999999,10840,-0.6331275,14.205408,8.022903e-11,-0.05120612,,8.074179,0.96840686,-0.77948004,17.444923,2.0694404e-09,0.07070707,
17.444923,19.234285,4.62879,543,30.61351,3.195939,1735.3955,697.5480070114136,13.473025,-0.80667555,0.14999999,10860,-0.6319343,14.204061,3.351614,-0.31559956,,4.7320194,1.0096076,-0.77959543,17.444923,2.0618252e-09,-0.21212122,
17.444923,19.234285,2.0326009,544,30.593752,3.1904135,1735.585,699.3651595115662,17.210318,-0.5048816,0.14999999,10880,-0.62528586,14.209586,4.2677317,-0.29370752,,4.378393,0.95182264,-0.77907705,17.444923,2.0542519e-09,-0.35353535,
17.444923,19.234285,5.9011415e-07,545,30.569878,3.184801,1735.7168,701.1783113479614,17.268703,-0.5053068,0.14999999,10900,-0.623393,14.2151985,6.7590045e-05,-0.9598491,,5.210102,1.0384674,-0.7786664,17.444923,2.0467203e-09,-1.0,
17.444923,19.234285,3.2153783,546,30.567034,3.1792564,1735.8735,702.9006943702698,17.242224,-0.32287487,0.14999999,10920,-0.62522614,14.220743,0.00018726391,-0.30876553,,4.424518,0.9801039,-0.77776587,17.444923,2.03923e-09,-0.2929293,
17.444923,19.234285,0.00026523843,547,30.5608,3.1738396,1736.0903,704.652214050293,17.183481,-0.49635237,0.14999999,10940,-0.6211843,14.22616,0.013674206,-0.62027466,,3.5162334,1.0171269,-0.7772913,17.444923,2.0317807e-09,-0.8181818,
17.444923,19.234285,0.13520814,548,30.609245,3.1680508,1736.0923,706.2565155029297,17.398565,-0.4015795,0.14999999,10960,-0.6230103,14.231949,3.6207526,-0.39024937,,4.1586456,0.93931925,-0.7765772,17.444923,2.0243724e-09,-0.5555556,
17.444923,19.234285,2.410061,549,30.613213,3.16253,1736.229,707.8940272331238,17.262705,-0.48475096,0.14999999,10980,-0.62458676,14.23747,4.018646,-0.18214716,,4.3508816,0.9699228,-0.77615887,17.444923,2.0170043e-09,-0.33333334,
17.444923,19.234285,4.3067565,550,30.568176,3.1579857,1736.8921,709.9041390419006,16.737415,-0.5828513,0.14999999,11000,-0.62202626,14.242014,4.5045376,-0.059305236,,4.5689363,1.0122865,-0.7758655,17.444923,2.0096764e-09,-0.23232323,
17.444923,19.234285,0.0007760727,551,30.542704,3.1571531,1739.5908,711.202981710434,14.7006,-0.7865391,0.14999999,11020,-0.61604285,14.2428465,0.010323501,0.5700741,,11.194584,1.1324633,-0.77586657,17.444923,2.0023885e-09,0.47474748,
17.444923,19.234285,4.5290723,552,30.52773,3.1718206,1750.8452,712.8530428409576,6.1457825,-1.4760184,0.14999999,11040,-0.61785465,14.228179,0.0007068699,0.0035314113,,5.7555676,1.0295503,-0.77690864,17.444923,1.9951398e-09,-0.09090909,
17.444923,19.234285,0.041645728,553,30.446114,3.1799383,1758.5063,715.1246149539948,9.739297,-0.9171753,0.14999999,11060,-0.61149323,14.220061,0.0013091069,-0.6391501,,4.0074406,0.95452154,-0.77711415,17.444923,1.9879307e-09,-0.61616164,
17.444923,19.234285,5.8414423e-07,554,30.430637,3.174162,1758.4854,716.469957113266,17.420626,-0.38441393,0.14999999,11080,-0.6132246,14.225838,0.21631493,-1.1730806,,5.2444296,1.0336634,-0.77649015,17.444923,1.9807604e-09,-1.0,
17.444923,19.234285,5.851986e-07,555,30.415201,3.168806,1758.6875,718.5265965461731,17.198294,-1.2879325,0.14999999,11100,-0.6150281,14.231194,4.955041,-0.9746166,,5.204627,1.0358174,-0.77735543,17.444923,1.973629e-09,-1.0,
17.444923,19.234285,3.1317225,556,30.412676,3.1634216,1758.8623,719.8768548965454,17.224695,-0.34616128,0.14999999,11120,-0.61682826,14.236578,3.9530526e-09,0.036717676,,6.855801,1.0082408,-0.77652,17.444923,1.966536e-09,-0.01010101,
17.444923,19.234285,7.2807255e-13,557,30.407661,3.172657,1767.1699,721.2276270389557,9.092379,-0.98585486,0.14999999,11140,-0.6130084,14.227343,7.901194e-09,1.0725925,,29.164062,0.9136791,-0.776887,17.444923,1.9594812e-09,1.0,
17.444923,19.234285,0.027317595,558,30.394157,3.1981535,1784.5703,722.5718927383423,,-2.3158777,0.14999999,11160,-0.6148021,14.201846,1.7562158e-27,-0.6713674,,3.9603665,0.96291995,-0.7798267,17.444923,1.9524642e-09,-0.6363636,
17.444923,19.234285,0.00047542775,559,30.381437,3.1924534,1784.581,723.9227674007416,17.388483,-0.36317652,0.14999999,11180,-0.61654365,14.207546,2.6781342,-0.79286504,,3.5544994,1.0095152,-0.77915037,17.444923,1.9454849e-09,-0.7979798,
17.444923,19.234285,4.7942804e-06,560,30.374638,3.186843,1784.6323,725.2731754779816,17.349495,-0.28547174,0.14999999,11200,-0.6183301,14.213157,6.835567e-20,0.60057306,,12.6709795,1.1317856,-0.7782545,17.444923,1.938543e-09,0.6363636,
