IWMax,IWLastEpisode,ReturnStepMax,TimeElapsed,ReturnAbsMax,IWMin,Iteration,ReturnMean,DenMISELogFirst,IWFirstEpisode,Regret,ReturnMax,TimestepsSoFar,Bound,Delta,IWMean,ReturnLastEpisode,LQGmu1_higher,ReturnMin,DenMISEMeanLog,LQGsigma_higher,DenMISELogLast,LQGmu1_actor,Regret/t
2.8897934,2.8637352,19.230057,6434.0114986896515,17.441465,,2653,15.612224,-0.2549717,0.90184355,4742.9688,17.441465,53060,23.058567,8.6372805e-11,1.0003347,17.423569,-0.61616164,,-0.5892536,0.14999999,-0.082558654,-0.58403,1.787776
2.8877373,2.8225849,19.230057,6437.64345407486,17.441465,,2654,15.612893,-0.2550087,0.9018769,4742.9805,17.441465,53080,23.059155,8.6307725e-11,1.0006099,17.383991,-0.61616164,,-0.58906245,0.14999999,-0.08241485,-0.67444265,1.7871065
2.8911715,2.8157234,19.230057,6441.239012002945,17.441465,,2655,15.61356,-0.25504565,0.71712923,4743.0,17.441465,53100,23.059229,8.624273e-11,0.9997149,17.381344,-0.6363636,,-0.5888741,0.14999999,-0.08926028,-0.6924788,1.7864399
2.8977396,2.8337264,19.230057,6445.082025051117,17.441465,,2656,15.614237,-0.25515217,0.5600153,4742.9844,17.441465,53120,23.059412,8.617779e-11,0.99867195,17.415834,-0.65656567,,-0.5886872,0.14999999,-0.09207227,-0.5894706,1.7857628
2.887082,2.7440817,19.230057,6451.655279636383,17.441465,,2657,15.614902,-0.25531778,0.7173244,4743.008,17.441465,53140,23.059414,8.6112936e-11,1.0002043,17.3783,-0.6363636,,-0.58849627,0.14999999,-0.080130614,-1.1009606,1.7850981
4.4852724,4.0377817,19.230057,6455.91445183754,17.441465,,2658,15.615496,-0.25542414,0.0005206069,4743.211,17.441465,53160,23.054306,8.6048155e-11,1.0050294,17.195808,-1.0,,-0.5885173,0.14999999,-0.6440261,-1.1051835,1.7845039
4.479401,4.04974,19.230057,6460.522555589676,17.441465,,2659,15.616092,-0.2558001,0.00052080274,4743.41,17.441465,53180,23.055805,8.598344e-11,1.005366,17.198393,-1.0,,-0.5885449,0.14999999,-0.6663282,-1.0476131,1.7839079
4.473549,3.768466,19.230057,6464.596265554428,17.441465,,2660,15.616687,-0.2561759,0.0005209985,4743.6133,17.441465,53200,23.055508,8.591881e-11,1.0055971,17.201838,-1.0,,-0.58847153,0.14999999,-0.39886457,-1.117856,1.7833128
4.4677176,4.086831,19.230057,6468.925023555756,17.441465,,2661,15.617282,-0.2565516,0.0005211943,4743.8125,17.441465,53220,23.057281,8.585423e-11,1.0059485,17.198309,-1.0,,-0.58852607,0.14999999,-0.73825604,-1.201624,1.7827177
4.4619045,4.294109,19.230057,6473.84046125412,17.441465,,2662,15.617873,-0.2569271,0.0005213899,4744.0234,17.441465,53240,23.060398,8.578974e-11,1.006378,17.19303,-1.0,,-0.58882207,0.14999999,-1.382446,-1.0787373,1.7821264
4.4561114,3.9194307,19.230057,6478.344060897827,17.441465,,2663,15.618466,-0.2573025,0.0005215856,4744.2227,17.441465,53260,23.061115,8.572533e-11,1.0066668,17.200903,-1.0,,-0.588796,0.14999999,-0.52553284,-0.80126595,1.7815332
4.450338,1.2324027,19.230057,6482.392777681351,17.441465,,2664,15.619111,-0.25767776,0.0005217814,4744.285,17.441465,53280,23.044567,8.5660985e-11,1.005947,17.334253,-1.0,,-0.58861345,0.14999999,-0.10845581,-0.8559785,1.7808886
2.886452,0.8304269,19.230057,6486.872323513031,17.441465,,2665,15.619751,-0.25805286,0.90462655,4744.3633,17.441465,53300,23.039282,8.55967e-11,1.0003649,17.323587,-0.61616164,,-0.5884334,0.14999999,-0.114050336,-0.7076222,1.7802486
2.8976345,2.7594223,19.230057,6491.69083237648,17.441465,,2666,15.620411,-0.25808865,0.5616622,4744.383,17.441465,53320,23.038881,8.553251e-11,0.9981738,17.377794,-0.65656567,,-0.58824813,0.14999999,-0.094767965,-0.5899013,1.7795887
2.8873768,2.7478366,19.230057,6496.214740514755,17.441465,,2667,15.621086,-0.258253,0.71943295,4744.3633,17.441465,53340,23.038782,8.5468375e-11,0.9996969,17.424528,-0.6363636,,-0.5880586,0.14999999,-0.08060464,-0.3736033,1.7789135
2.9907243,2.471007,19.230057,6499.47714471817,17.441465,,2668,15.621709,-0.25835818,2.4466403,4744.4805,17.441465,53360,23.032772,8.5404316e-11,1.002317,17.27981,-0.4949495,,-0.5879334,0.14999999,-0.25366428,-0.060579717,1.7782907
10.492634,8.463475,19.230057,6504.443687438965,17.441465,,2669,15.621242,-0.2578163,0.2612445,4747.504,17.441465,53380,23.05843,8.534033e-11,0.95572084,14.376454,-0.030303031,,-0.5881538,0.14999999,-1.177949,-0.2234326,1.778758
5.4406714,4.9493585,19.230057,6508.73673582077,17.441465,,2670,15.621764,-0.25809303,2.246505,4747.8906,17.441465,53400,23.046583,8.527641e-11,0.9645719,17.012264,-0.23232323,,-0.5881836,0.14999999,-0.62283295,-0.28697777,1.7782354
4.741925,4.111731,19.230057,6512.600541353226,17.441465,,2671,15.622316,-0.25762644,2.7774234,4748.1914,17.441465,53420,23.042833,8.521257e-11,0.9735175,17.099333,-0.27272728,,-0.5881416,0.14999999,-0.44017535,-0.2614804,1.7776833
4.440771,4.3222146,19.230057,6517.190580606461,17.441465,,2672,15.622847,-0.25696146,3.0040393,4748.5547,17.441465,53440,23.043797,8.514882e-11,0.97836393,17.037378,-0.2929293,,-0.58812153,0.14999999,-0.5075649,-0.38286257,1.777153
3.9430492,3.1889994,19.230057,6521.569654464722,17.441465,,2673,15.623463,-0.25621203,3.3300607,4748.6836,17.441465,53460,23.038237,8.5085106e-11,0.9865836,17.26936,-0.33333334,,-0.5879981,0.14999999,-0.23604001,-0.0057192743,1.776537
4.4595914,2.9468965e-09,19.230057,6526.120911836624,17.441465,,2674,15.621371,-0.25534102,0.0005205637,4756.051,17.441465,53480,23.025923,8.502149e-11,1.0050607,10.030708,-1.0,,-0.58828753,0.14999999,-1.3480643,-0.81731737,1.7786283
3.9401872,0.016309837,19.230057,6530.980501413345,17.441465,,2675,15.622018,-0.25571474,3.3284054,4756.1016,17.441465,53500,23.018274,8.495793e-11,0.9858946,17.352255,-0.33333334,,-0.5881074,0.14999999,-0.111177675,-0.24894293,1.7779818
4.427533,4.3730617,19.230057,6534.610197067261,17.441465,,2676,15.622495,-0.254845,2.9976883,4756.6016,17.441465,53520,23.02093,8.489444e-11,0.97840166,16.903353,-0.2929293,,-0.5880949,0.14999999,-0.5402775,-0.19960923,1.7775049
5.405865,5.186153,19.230057,6540.445734500885,17.441465,,2677,15.622924,-0.25409904,2.2375503,4757.2344,17.441465,53540,23.024464,8.4831024e-11,0.96631086,16.767593,-0.23232323,,-0.58814186,0.14999999,-0.69159305,-0.25653496,1.7770758
4.4154177,4.3261895,19.230057,6543.705505132675,17.441465,,2678,15.623491,-0.25363705,2.9940693,4757.4883,17.441465,53560,23.025063,8.476769e-11,0.9793584,17.14183,-0.2929293,,-0.5881275,0.14999999,-0.51594,-0.15309134,1.7765083
5.7859406,5.7359667,19.230057,6547.988117933273,17.441465,,2679,15.62385,-0.25289297,1.955528,4758.3047,17.441465,53580,23.028147,8.470442e-11,0.9635187,16.582878,-0.21212122,,-0.5882316,0.14999999,-0.84600884,-0.24581102,1.7761497
4.6952677,4.510219,19.230057,6552.5620584487915,17.441465,,2680,15.624393,-0.2525365,2.7633228,4758.625,17.441465,53600,23.02855,8.464122e-11,0.9761653,17.080545,-0.27272728,,-0.58822894,0.14999999,-0.5442639,-0.40338022,1.7756062
4.139242,2.714884,19.230057,6556.105722904205,17.441465,,2681,15.625011,-0.251879,3.1766777,4758.742,17.441465,53620,23.018875,8.457808e-11,0.9839171,17.279537,-0.3131313,,-0.58809376,0.14999999,-0.2015648,-0.23448609,1.7749882
4.1344028,4.1207733,19.230057,6560.274976968765,17.441465,,2682,15.62558,-0.25106776,3.1741014,4758.996,17.441465,53640,23.020752,8.451503e-11,0.9843761,17.15188,-0.3131313,,-0.5880952,0.14999999,-0.5753054,-0.2979277,1.7744198
4.1295786,3.9515667,19.230057,6564.5838713645935,17.441465,,2683,15.626156,-0.25025776,3.1715317,4759.2227,17.441465,53660,23.021591,8.4452036e-11,0.9847719,17.172108,-0.3131313,,-0.5880313,0.14999999,-0.40106735,-0.33370808,1.7738438
3.8993673,3.6606703,19.230057,6568.545198202133,17.441465,,2684,15.626755,-0.24944901,3.3076155,4759.3867,17.441465,53680,23.020882,8.438912e-11,0.9886122,17.236378,-0.33333334,,-0.58793724,0.14999999,-0.31946787,-0.35842845,1.7732449
3.7002416,3.4838667,19.230057,6573.219063043594,17.441465,,2685,15.627372,-0.24858993,3.3873618,4759.508,17.441465,53700,23.019882,8.432627e-11,0.99203366,17.28024,-0.35353535,,-0.58782333,0.14999999,-0.27049336,-0.2968625,1.7726278
3.8913097,3.8540087,19.230057,6577.812441825867,17.441465,,2686,15.627958,-0.24770151,3.3018405,4759.703,17.441465,53720,23.02154,8.426349e-11,0.9892843,17.201193,-0.33333334,,-0.58775663,0.14999999,-0.4004906,-0.5043371,1.7720413
3.5263343,2.0218446,19.230057,6582.161447286606,17.441465,,2687,15.62861,-0.24684522,3.4036584,4759.7266,17.441465,53740,23.011185,8.420078e-11,0.9948147,17.381397,-0.37373737,,-0.587581,0.14999999,-0.10485737,-0.14973426,1.77139
4.475476,6.5547323e-07,19.230057,6586.103982210159,17.441465,,2688,15.628842,-0.2459514,0.0005156985,4760.871,17.441465,53760,23.010963,8.413814e-11,1.0043627,16.254011,-1.0,,-0.5876805,0.14999999,-0.84950715,-1.3565115,1.7711573
4.4696994,4.4550567,19.230057,6590.153780937195,17.441465,,2689,15.629422,-0.24632317,0.00051589037,4761.082,17.441465,53780,23.015053,8.407557e-11,1.0048465,17.187553,-1.0,,-0.58870274,0.14999999,-3.3403127,-0.8540724,1.7705774
2.9749122,2.6341248,19.230057,6594.235960245132,17.441465,,2690,15.630048,-0.24669479,0.0859877,4761.172,17.441465,53800,23.00656,8.4013074e-11,0.98755926,17.308931,-0.7777778,,-0.58852667,0.14999999,-0.11972203,-0.7703657,1.7699518
2.9727304,2.9660244,19.230057,6597.426636695862,17.441465,,2691,15.630689,-0.2470345,0.086016916,4761.215,17.441465,53820,23.007633,8.395065e-11,0.98788786,17.357752,-0.7777778,,-0.58835375,0.14999999,-0.110261805,-0.90918493,1.769311
4.4671574,2.5394628,19.230057,6600.575159788132,17.441465,,2692,15.631304,-0.24737407,0.0005164328,4761.332,17.441465,53840,23.007477,8.38883e-11,1.0046873,17.284512,-1.0,,-0.5881907,0.14999999,-0.13704614,-1.0097326,1.7686958
4.461413,3.5142014,19.230057,6605.465312957764,17.441465,,2693,15.631885,-0.24774529,0.00051662466,4761.535,17.441465,53860,23.00561,8.3825995e-11,1.0048229,17.198662,-1.0,,-0.58807486,0.14999999,-0.28073582,-1.3221499,1.768115
4.4556885,4.4222317,19.230057,6609.482643604279,17.441465,,2694,15.632466,-0.24811636,0.0005168164,4761.7344,17.441465,53880,23.009567,8.376378e-11,1.0052962,17.198553,-1.0,,-0.58889985,0.14999999,-2.8146975,-0.8849116,1.7675333
26.784899,5.4091064e-22,19.230057,6612.536830186844,17.441465,,2695,15.633082,-0.2484873,1.3470713e-09,4761.8438,17.441465,53900,23.00459,8.3701636e-11,1.0348879,17.29466,0.61616164,,-0.58872557,0.14999999,-0.12460851,0.669175,1.7669172
4.121015,1.3608857e-08,19.230057,6617.07271361351,17.441465,,2696,15.629149,-0.24885829,3.1670961,4774.211,17.441465,53920,23.002144,8.363955e-11,0.98528874,5.027633,-0.3131313,,-0.58936805,0.14999999,-2.3520699,-0.19910142,1.7708502
4.6667576,4.666749,19.230057,6621.418816328049,17.441465,,2697,15.629606,-0.24805509,2.7509668,4774.754,17.441465,53940,23.00401,8.357754e-11,0.977958,16.858088,-0.27272728,,-0.5894083,0.14999999,-0.6827428,-0.21501702,1.7703934
4.6604238,4.6374555,19.230057,6625.7115116119385,17.441465,,2698,15.630068,-0.2474063,2.7491827,4775.2773,17.441465,53960,23.006191,8.35156e-11,0.9785048,16.876793,-0.27272728,,-0.58943146,0.14999999,-0.629995,-0.47244722,1.7699318
4.4565864,0.006221001,19.230057,6629.960987329483,17.441465,,2699,15.630713,-0.24675843,0.000516115,4775.301,17.441465,53980,22.999971,8.345371e-11,1.0049552,17.37692,-1.0,,-0.58926827,0.14999999,-0.12670493,-1.1848071,1.7692862
4.4508886,4.25421,19.230057,6634.153703689575,17.441465,,2700,15.631296,-0.24712868,0.000516306,4775.5,17.441465,54000,23.002872,8.339191e-11,1.0053656,17.201584,-1.0,,-0.5895033,0.14999999,-1.2286978,-1.0180361,1.7687035
4.4452095,3.5661337,19.230057,6637.622393846512,17.441465,,2701,15.631878,-0.2474988,0.00051649736,4775.6953,17.441465,54020,23.00139,8.333017e-11,1.0055212,17.200306,-1.0,,-0.5893947,0.14999999,-0.30052936,-0.883965,1.7681217
2.974822,2.344377,19.230057,6640.944691896439,17.441465,,2702,15.632491,-0.24786876,0.0860887,4775.8086,17.441465,54040,22.995405,8.326851e-11,0.987581,17.290888,-0.7777778,,-0.5892206,0.14999999,-0.124409884,-0.8112723,1.7675085
2.97265,2.9065104,19.230057,6646.34209895134,17.441465,,2703,15.633126,-0.24820693,0.08611781,4775.8594,17.441465,54060,22.996086,8.320691e-11,0.9878859,17.347536,-0.7777778,,-0.58904934,0.14999999,-0.11370245,-0.6047953,1.7668734
3.888699,0.563938,19.230057,6650.670141458511,17.441465,,2704,15.633783,-0.24854496,3.3046265,4775.8477,17.441465,54080,22.991999,8.314537e-11,0.9890344,17.409502,-0.33333334,,-0.588868,0.14999999,-0.08659865,-0.50162774,1.7662163
2.9715428,0.5450472,19.230057,6655.172702789307,17.441465,,2705,15.634413,-0.24769333,0.0860736,4775.914,17.441465,54100,22.989807,8.308391e-11,0.9877819,17.33647,-0.7777778,,-0.58869505,0.14999999,-0.10957695,-0.88219696,1.7655869
4.4459686,2.2089677,19.230057,6658.1231009960175,17.441465,,2706,15.635028,-0.24803114,0.00051677227,4776.0117,17.441465,54120,22.988949,8.302251e-11,1.0050923,17.301323,-1.0,,-0.58852744,0.14999999,-0.12273402,-1.0053791,1.7649717
4.440317,3.4683018,19.230057,6662.647597312927,17.441465,,2707,15.635608,-0.24840042,0.000516963,4776.211,17.441465,54140,22.986916,8.296118e-11,1.005214,17.20209,-1.0,,-0.5884065,0.14999999,-0.2661266,-0.78978896,1.7643919
2.9693565,2.962408,19.230057,6667.425715923309,17.441465,,2708,15.63624,-0.24876958,0.086166285,4776.2617,17.441465,54160,22.99551,8.289993e-11,0.9884257,17.348108,-0.7777778,,-0.5882286,0.14999999,-0.11102694,-0.42915666,1.7637596
3.181238,3.1470141,19.230057,6672.423003911972,17.441465,,2709,15.636865,-0.24910697,3.1202493,4776.332,17.441465,54180,23.001646,8.2838736e-11,1.0001963,17.329277,-0.43434343,,-0.5880781,0.14999999,-0.16887042,-0.30981064,1.763135
3.528913,3.5135756,19.230057,6677.319439649582,17.441465,,2710,15.637372,-0.2483249,3.4086988,4776.7227,17.441465,54200,23.001087,8.2777604e-11,0.99558026,17.010485,-0.37373737,,-0.5879973,0.14999999,-0.3692668,-0.3706059,1.7626276
3.3865879,3.3670945,19.230057,6681.376227855682,17.441465,,2711,15.637997,-0.24743679,3.3664136,4776.789,17.441465,54220,23.00195,8.271655e-11,0.99795806,17.332829,-0.3939394,,-0.58787376,0.14999999,-0.24796766,-0.37575135,1.762003
3.3836102,3.3517942,19.230057,6684.902378082275,17.441465,,2712,15.638574,-0.24656461,3.3634787,4776.9883,17.441465,54240,23.002634,8.265556e-11,0.9982711,17.205387,-0.3939394,,-0.58774567,0.14999999,-0.2386655,-0.3372512,1.761426
3.5195377,3.5116768,19.230057,6688.444578170776,17.441465,,2713,15.639159,-0.24569382,3.3997421,4777.16,17.441465,54260,23.003548,8.259466e-11,0.99655664,17.223873,-0.37373737,,-0.58764315,0.14999999,-0.30749533,-0.3167869,1.7608404
3.5162733,3.511513,19.230057,6692.082442998886,17.441465,,2714,15.639712,-0.24481,3.3967385,4777.418,17.441465,54280,23.004482,8.2533806e-11,0.9968983,17.14255,-0.37373737,,-0.587557,0.14999999,-0.34994015,-0.2850024,1.7602873
3.6781096,3.6653738,19.230057,6695.613466501236,17.441465,,2715,15.640214,-0.24392761,3.3716059,4777.8203,17.441465,54300,23.005402,8.2473015e-11,0.994743,16.998291,-0.35353535,,-0.5874984,0.14999999,-0.4251213,-0.25128245,1.7597857
3.8685665,3.8370266,19.230057,6699.143835783005,17.441465,,2716,15.64074,-0.24305479,3.2865334,4778.1484,17.441465,54320,23.006462,8.24123e-11,0.99213356,17.068846,-0.33333334,,-0.5874742,0.14999999,-0.51612395,-0.13926686,1.7592592
4.3492365,3.818207,19.230057,6702.748116493225,17.441465,,2717,15.641005,-0.24221358,2.9600613,4779.1914,17.441465,54340,23.003042,8.235164e-11,0.9851101,16.363703,-0.2929293,,-0.5875872,0.14999999,-0.8863138,-0.36682242,1.758995
3.8600085,3.3253808,19.230057,6709.197581529617,17.441465,,2718,15.64162,-0.2414927,3.2814035,4779.2773,17.441465,54360,22.998795,8.2291056e-11,0.99232024,17.307915,-0.33333334,,-0.5874681,0.14999999,-0.2483253,-0.31785136,1.7583799
3.8559525,3.7266984,19.230057,6712.755454540253,17.441465,,2719,15.642178,-0.24065399,3.2786527,4779.5156,17.441465,54380,22.999475,8.2230535e-11,0.9926713,17.161568,-0.33333334,,-0.58738106,0.14999999,-0.34266773,-0.20829204,1.757822
4.0765977,3.968285,19.230057,6716.31791639328,17.441465,,2720,15.642654,-0.2398166,3.1385894,4779.9805,17.441465,54400,23.000154,8.217008e-11,0.98971397,16.937168,-0.3131313,,-0.58740467,0.14999999,-0.6444031,-0.28684276,1.7573452
4.0719934,3.9626853,19.230057,6719.877435207367,17.441465,,2721,15.64318,-0.23903096,3.1361241,4780.3047,17.441465,54420,23.001179,8.21097e-11,0.9901102,17.070848,-0.3131313,,-0.58734494,0.14999999,-0.41409796,-0.43813318,1.7568197
3.6514142,2.6400054,19.230057,6723.452423095703,17.441465,,2722,15.643794,-0.2382465,3.3525054,4780.3945,17.441465,54440,22.992683,8.204938e-11,0.99599004,17.316545,-0.35353535,,-0.5871887,0.14999999,-0.15163937,-0.5767275,1.7562056
3.485764,1.1626501,19.230057,6727.055175065994,17.441465,,2723,15.644429,-0.23738293,3.3716042,4780.418,17.441465,54460,22.977753,8.1989124e-11,0.9976628,17.374493,-0.37373737,,-0.5870069,0.14999999,-0.088187225,-0.388208,1.7555704
3.3475552,3.2788863,19.230057,6730.731346130371,17.441465,,2724,15.645044,-0.23651268,3.3298388,4780.496,17.441465,54480,22.978186,8.1928936e-11,0.9996727,17.3166,-0.3939394,,-0.5868695,0.14999999,-0.21005228,-0.26408967,1.7549553
3.641668,3.5651577,19.230057,6734.395303010941,17.441465,,2725,15.645565,-0.23565806,3.3438392,4780.836,17.441465,54500,22.977684,8.186882e-11,0.99596274,17.067686,-0.35353535,,-0.58682704,0.14999999,-0.4708163,-0.3557465,1.7544346
3.4763267,3.4266448,19.230057,6737.979335069656,17.441465,,2726,15.646142,-0.23479863,3.3629022,4781.0156,17.441465,54520,22.977993,8.180876e-11,0.99849343,17.215979,-0.37373737,,-0.586709,0.14999999,-0.26059273,-0.33769253,1.7538576
3.473173,3.4657915,19.230057,6741.634865283966,17.441465,,2727,15.646696,-0.23393251,3.3599908,4781.2617,17.441465,54540,22.978876,8.1748774e-11,0.9988221,17.158258,-0.37373737,,-0.5866022,0.14999999,-0.29363132,-0.46586332,1.7533035
18.927036,9.982351e-07,19.230057,6745.22203373909,17.441465,,2728,15.647301,-0.23306778,2.8892566e-05,4781.3633,17.441465,54560,22.976967,8.168885e-11,1.0970417,17.29681,0.35353535,,-0.5864334,0.14999999,-0.12485826,0.3728768,1.7526989
3.3369155,4.004253e-05,19.230057,6748.875418663025,17.441465,,2729,15.64444,-0.23343427,3.319604,4790.922,17.441465,54580,22.97462,8.1628995e-11,1.0004889,7.8387685,-0.3939394,,-0.5869032,0.14999999,-1.9630759,-0.3160662,1.7555599
3.4683805,3.4622662,19.230057,6752.600228309631,17.441465,,2730,15.645018,-0.23258497,3.3554661,4791.1016,17.441465,54600,22.975178,8.15692e-11,0.9991355,17.224289,-0.37373737,,-0.58681196,0.14999999,-0.33765215,-0.25826377,1.754982
3.626874,3.5252156,19.230057,6756.13974070549,17.441465,,2731,15.645582,-0.23172285,3.3307061,4791.3125,17.441465,54620,22.975214,8.150949e-11,0.9972087,17.186903,-0.35353535,,-0.5867745,0.14999999,-0.48346406,-0.58137226,1.7544174
3.3281105,1.3304331,19.230057,6759.7685351371765,17.441465,,2732,15.646223,-0.2308701,3.3111026,4791.3203,17.441465,54640,22.961224,8.144982e-11,1.0004643,17.394217,-0.3939394,,-0.5865931,0.14999999,-0.08801381,-0.3143285,1.7537766
3.4590797,3.450779,19.230057,6763.331757545471,17.441465,,2733,15.646792,-0.23002483,3.3468866,4791.5156,17.441465,54660,22.961998,8.139023e-11,0.9991701,17.202538,-0.37373737,,-0.58650225,0.14999999,-0.33885002,-0.35597944,1.7532072
3.455971,3.4061291,19.230057,6767.0458562374115,17.441465,,2734,15.647391,-0.22916679,3.344016,4791.629,17.441465,54680,22.962757,8.13307e-11,0.9994785,17.284084,-0.37373737,,-0.5863813,0.14999999,-0.25440273,-0.25945723,1.7526083
3.8060439,3.7952454,19.230057,6770.702880620956,17.441465,,2735,15.647909,-0.22831011,3.23843,4791.9688,17.441465,54700,22.963207,8.127123e-11,0.99485296,17.061941,-0.33333334,,-0.5863415,0.14999999,-0.47684932,-0.29847622,1.7520905
3.8021443,3.7591662,19.230057,6774.327894687653,17.441465,,2736,15.64845,-0.2274923,3.2357826,4792.2383,17.441465,54720,22.964334,8.1211836e-11,0.9952202,17.129559,-0.33333334,,-0.5862656,0.14999999,-0.37301612,-0.27436015,1.7515497
3.7982557,3.7980351,19.230057,6777.96666431427,17.441465,,2737,15.648975,-0.22667576,3.2331414,4792.5547,17.441465,54740,22.965656,8.115251e-11,0.99560136,17.08681,-0.33333334,,-0.5862117,0.14999999,-0.4335876,-0.5891706,1.7510242
4.4837604,0.068279244,19.230057,6781.634635448456,17.441465,,2738,15.64962,-0.22586049,0.0005054412,4792.539,17.441465,54760,22.960886,8.1093236e-11,1.003812,17.415802,-1.0,,-0.5860316,0.14999999,-0.088354394,-1.0009623,1.7503796
4.478065,3.4646735,19.230057,6785.286073446274,17.441465,,2739,15.650186,-0.22622547,0.0005056256,4792.7383,17.441465,54780,22.958664,8.1034034e-11,1.0039228,17.196552,-1.0,,-0.585913,0.14999999,-0.26445752,-0.885596,1.749814
3.0014043,2.5590503,19.230057,6788.972097635269,17.441465,,2740,15.650787,-0.2265903,0.057958726,4792.8438,17.441465,54800,22.96465,8.09749e-11,0.98612833,17.295755,-0.7979798,,-0.585746,0.14999999,-0.13204585,-0.7500733,1.7492123
2.9992144,2.8365664,19.230057,6792.638135671616,17.441465,,2741,15.651419,-0.22693406,0.05797864,4792.8594,17.441465,54820,22.964724,8.091582e-11,0.9863953,17.383707,-0.7979798,,-0.5855796,0.14999999,-0.115413435,-0.8137432,1.7485809
2.9970293,2.9833455,19.230057,6796.268291473389,17.441465,,2742,15.652039,-0.22727767,0.05799858,4792.91,17.441465,54840,22.965704,8.085681e-11,0.9867162,17.350637,-0.7979798,,-0.58541495,0.14999999,-0.120385736,-0.7188842,1.747961
2.9903345,2.7464993,19.230057,6799.907162189484,17.441465,,2743,15.652668,-0.22762115,0.08436313,4792.9297,17.441465,54860,22.964685,8.0797875e-11,0.9875851,17.380081,-0.7777778,,-0.5852462,0.14999999,-0.109222315,-1.0174673,1.7473316
2.9927073,1.236911,19.230057,6803.515575408936,17.441465,,2744,15.653232,-0.2279549,0.058037862,4793.129,17.441465,54880,22.954239,8.0738985e-11,0.98657954,17.198503,-0.7979798,,-0.58514875,0.14999999,-0.30498603,-0.677411,1.746768
2.9860282,2.3506863,19.230057,6807.156009674072,17.441465,,2745,15.653868,-0.2282981,0.08442028,4793.133,17.441465,54900,22.950504,8.068017e-11,0.98728466,17.400671,-0.7777778,,-0.5849771,0.14999999,-0.100381225,-0.73359245,1.7461319
2.98387,2.8420143,19.230057,6810.765600204468,17.441465,,2746,15.654499,-0.22863159,0.08444842,4793.1445,17.441465,54920,22.950779,8.062142e-11,0.9875579,17.38428,-0.7777778,,-0.5848086,0.14999999,-0.10971707,-1.0192168,1.7455006
4.483311,3.595792,19.230057,6814.373047828674,17.441465,,2747,15.655061,-0.22896492,0.00050701265,4793.3477,17.441465,54940,22.95154,8.056273e-11,1.0039486,17.198103,-1.0,,-0.58471316,0.14999999,-0.3097891,-0.9295526,1.7449389
4.477636,2.7757149,19.230057,6817.969362974167,17.441465,,2748,15.655644,-0.2293287,0.0005071971,4793.4883,17.441465,54960,22.945137,8.050411e-11,1.0038104,17.258074,-1.0,,-0.5845548,0.14999999,-0.15301205,-0.99887544,1.7443552
4.471978,3.4363618,19.230057,6822.341108798981,17.441465,,2749,15.656206,-0.22969235,0.0005073817,4793.6875,17.441465,54980,22.942844,8.044556e-11,1.0039144,17.20045,-1.0,,-0.58443415,0.14999999,-0.25625986,-0.9142971,1.7437935
2.9855535,2.265998,19.230057,6826.378557443619,17.441465,,2750,15.656791,-0.23005588,0.058159925,4793.824,17.441465,55000,22.94619,8.038705e-11,0.98701155,17.26683,-0.7979798,,-0.5842714,0.14999999,-0.14049427,-0.6273334,1.7432089
3.6201415,0.5512629,19.230057,6829.819811344147,17.441465,,2751,15.657414,-0.2303983,3.326297,4793.8516,17.441465,55020,22.944212,8.0328626e-11,0.99727446,17.37284,-0.35353535,,-0.58409745,0.14999999,-0.09217262,-0.19068779,1.7425852
4.295981,4.227992,19.230057,6834.108500957489,17.441465,,2752,15.657794,-0.22955334,2.9228225,4794.551,17.441465,55040,22.94353,8.0270256e-11,0.98775125,16.701221,-0.2929293,,-0.584139,0.14999999,-0.6958418,-0.35170054,1.7422056
3.8044271,3.4285238,19.230057,6838.103186130524,17.441465,,2753,15.658362,-0.22885515,3.2401955,4794.7266,17.441465,55060,22.941704,8.0211955e-11,0.99502,17.222141,-0.33333334,,-0.5840263,0.14999999,-0.26144508,-0.34123513,1.7416372
3.609332,3.5073085,19.230057,6842.9040150642395,17.441465,,2754,15.658939,-0.22804204,3.318469,4794.879,17.441465,55080,22.942045,8.015371e-11,0.99795115,17.244644,-0.35353535,,-0.5839179,0.14999999,-0.2800296,-0.41312006,1.7410603
3.3144894,3.1269512,19.230057,6846.978610754013,17.441465,,2755,15.659531,-0.22720085,3.2989755,4794.992,17.441465,55100,22.940538,8.0095534e-11,1.0014753,17.28995,-0.3939394,,-0.5837685,0.14999999,-0.17005257,-0.5906896,1.740469
2.9327347,2.642325,19.230057,6850.702587127686,17.441465,,2756,15.660159,-0.22636703,0.54412496,4795.0,17.441465,55120,22.943083,8.003742e-11,0.99468863,17.391146,-0.65656567,,-0.58358896,0.14999999,-0.089914575,-0.36735645,1.7398405
3.2056584,3.1956568,19.230057,6854.664853334427,17.441465,,2757,15.6607,-0.22653238,3.2001903,4795.25,17.441465,55140,22.942883,7.997937e-11,1.0026616,17.149788,-0.41414142,,-0.58346343,0.14999999,-0.23225185,-0.21243596,1.7392998
3.793202,3.569055,19.230057,6858.088175296783,17.441465,,2758,15.661123,-0.22573496,3.230101,4795.8203,17.441465,55160,22.940311,7.992138e-11,0.9960118,16.829853,-0.33333334,,-0.58347553,0.14999999,-0.6189233,-0.26920068,1.7388763
