ReturnAbsMax,TimeElapsed,Regret,ReturnMax,IWFirstEpisode,IWLastEpisode,LQGsigma_higher,Regret/t,LQGmu1_higher,TimestepsSoFar,Iteration,DenMISELogLast,ReturnStepMax,ReturnLastEpisode,Bound,IWMin,IWMax,DenMISEMeanLog,IWMean,ReturnMean,DenMISELogFirst,LQGmu1_actor,ReturnMin,Delta
17.439514,1444.7130942344666,2585.0938,17.439514,0.64740205,3.5310205e-08,0.14999999,2.659562,-0.43434343,19440,972,-1.6812276,19.228079,6.736297,27.09444,,3.3400908,-0.7177191,1.0151418,14.7404375,-0.6860017,-0.50738186,,6.434561e-10
17.439514,1446.3113255500793,2585.122,17.439514,0.26083088,3.2757232,0.14999999,2.6568575,-0.4949495,19460,973,-0.21179193,19.228079,17.371647,27.086197,,3.2884955,-0.7171844,1.0120789,14.743142,-0.6863642,-0.9002551,,6.4213423e-10
17.439514,1449.1709265708923,2585.2441,17.439514,2.3340301e-07,2.9907424,0.14999999,2.654255,-1.0,19480,974,-0.3384302,19.228079,17.27849,27.107128,,5.8313036,-0.7167838,0.9779005,14.745745,-0.68712336,-0.90715355,,6.408163e-10
17.439514,1450.8579440116882,2585.3682,17.439514,0.00012978545,3.1402962,0.14999999,2.651659,-0.8181818,19500,975,-0.3420461,19.228079,17.276321,27.095795,,3.5774724,-0.71642363,0.97667557,14.748341,-0.6881495,-0.7283349,,6.395025e-10
17.439514,1452.647162437439,2585.417,17.439514,0.00023946783,3.1087704,0.14999999,2.6489916,-0.7979798,19520,976,-0.26383275,19.228079,17.35119,27.08073,,3.5438375,-0.7159847,0.9791013,14.751008,-0.6891745,-0.927877,,6.381927e-10
17.439514,1454.3689193725586,2585.5547,17.439514,2.3412174e-07,3.3918848,0.14999999,2.6464233,-1.0,19540,977,-0.3587982,19.228079,17.26073,27.063622,,5.813198,-0.71564126,0.9774757,14.753576,-0.6901983,-1.1388292,,6.3688693e-10
17.439514,1456.1319732666016,2585.7637,17.439514,2.3436144e-07,5.3308225,0.14999999,2.6439304,-1.0,19560,978,-1.1236254,19.228079,17.192001,27.06335,,5.7847295,-0.7160829,0.97900504,14.756069,-0.69122136,-1.1124172,,6.3558514e-10
17.439514,1457.8375227451324,2585.9688,17.439514,2.3460116e-07,5.182884,0.14999999,2.6414394,-1.0,19580,979,-0.94801646,19.228079,17.194727,27.060717,,5.756595,-0.7163427,0.9803838,14.75856,-0.6922433,-0.94505847,,6.342874e-10
17.439514,1459.5722744464874,2586.121,17.439514,0.2166216,5.560793e-14,0.14999999,2.6388988,0.25252524,19600,980,-0.3726288,19.228079,17.247984,27.056175,,11.678423,-0.71601355,1.0371978,14.761101,-0.69326425,-0.10469991,,6.329936e-10
17.439514,1461.277888059616,2587.7646,17.439514,5.0928054,5.124136,0.14999999,2.6378841,-0.17171717,19620,981,-0.7555873,19.228079,15.757226,27.06681,,5.1259604,-0.71602005,1.0081825,14.7621155,-0.6940631,-0.22619066,,6.317037e-10
17.439514,1463.0812752246857,2588.1934,17.439514,3.3076265,3.9957917,0.14999999,2.6356354,-0.27272728,19640,982,-0.45518604,19.228079,16.969658,27.057974,,3.996394,-0.7157474,1.0206329,14.764364,-0.6899039,-0.19292377,,6.304178e-10
17.439514,1464.8511645793915,2588.832,17.439514,4.1341343,4.3324056,0.14999999,2.633604,-0.23232323,19660,983,-0.52243745,19.228079,16.76187,27.051004,,4.3477383,-0.7155308,1.0196807,14.766396,-0.6875591,-0.098393485,,6.291359e-10
17.439514,1466.6041932106018,2590.5898,17.439514,4.6297035,5.427662,0.14999999,2.6327133,-0.05050505,19680,984,-0.7642892,19.228079,15.642086,27.0442,,7.1663666,-0.7155614,0.973354,14.767286,-0.6843791,-0.06623413,,6.278578e-10
17.439514,1468.290308713913,2593.336,17.439514,5.025207,4.8679833,0.14999999,2.6328278,-0.17171717,19700,985,-0.8517577,19.228079,14.65473,27.042421,,5.057265,-0.7157286,1.0132861,14.767172,-0.6807009,-0.14796218,,6.265837e-10
17.439514,1470.0541157722473,2594.2197,17.439514,2.30966e-07,4.8799814e-07,0.14999999,2.631054,-1.0,19720,986,-0.6214954,19.228079,16.516626,27.033628,,5.7638626,-0.71562093,0.9801476,14.768946,-0.67662686,-0.7888627,,6.2531336e-10
17.439514,1471.7857081890106,2594.2578,17.439514,0.00023672174,3.531077,0.14999999,2.6284285,-0.7979798,19740,987,-0.2852685,19.228079,17.36001,27.045658,,3.5487294,-0.7152065,0.97926843,14.771571,-0.67764056,-0.871585,,6.2404687e-10
17.439514,1473.515125989914,2594.3535,17.439514,0.0002369614,3.216478,0.14999999,2.625864,-0.7979798,19760,988,-0.31049958,19.228079,17.305874,27.03273,,3.5395985,-0.71481854,0.9799942,14.774136,-0.67865294,-0.8418194,,6.2278427e-10
17.439514,1475.5628197193146,2594.4297,17.439514,4.778945,0.00029983078,0.14999999,2.6232862,-0.1919192,19780,989,-0.29553303,19.228079,17.323273,27.03194,,4.781136,-0.71441567,1.0180293,14.776713,-0.6796644,-0.056608632,,6.215255e-10
17.439514,1477.3428571224213,2597.545,17.439514,0.00023629928,3.166166e-05,0.14999999,2.6237822,-0.7979798,19800,990,-0.87544316,19.228079,14.28634,27.023476,,3.534099,-0.71456134,0.98089,14.776217,-0.6758545,-0.6740707,,6.2027056e-10
17.439514,1480.018768787384,2597.5586,17.439514,0.00016688573,8.7318805e-15,0.14999999,2.621148,0.5555556,19820,991,-0.24959402,19.228079,17.386232,27.011906,,15.400266,-0.71411216,1.0214725,14.7788515,-0.67686385,0.43734944,,6.1901934e-10
17.439514,1481.7317824363708,2607.5938,17.439514,5.236442,0.010131375,0.14999999,2.628624,-0.13131313,19840,992,-1.6158594,19.228079,7.363165,27.011631,,5.6607075,-0.71500456,1.0063816,14.771376,-0.67787224,0.08545031,,6.177719e-10
17.439514,1483.4558801651,2615.956,17.439514,0.0063170874,2.2843677e-05,0.14999999,2.6343975,-0.67676765,19860,993,-1.2455657,19.228079,9.038173,27.005499,,3.4255269,-0.71553403,0.9913142,14.765602,-0.67361504,-0.67772484,,6.165283e-10
17.439514,1485.1574187278748,2615.9844,17.439514,2.5922775,2.602225e-05,0.14999999,2.631775,0.05050505,19880,994,-0.25012195,19.228079,17.372381,27.000511,,9.024231,-0.71507525,0.9592167,14.768225,-0.6746152,0.14045586,,6.152884e-10
17.439514,1486.8937048912048,2624.459,17.439514,0.0063133053,3.6357803e-06,0.14999999,2.6376467,-0.67676765,19900,995,-1.3383386,19.228079,8.925038,27.000248,,3.4206262,-0.71574485,0.9923293,14.762353,-0.6730162,-0.6334377,,6.1405225e-10
17.439514,1488.8096210956573,2624.463,17.439514,0.010259416,3.3338814,0.14999999,2.6350021,-0.65656567,19920,996,-0.2378424,19.228079,17.39552,26.993393,,3.3946886,-0.71527344,0.99500936,14.7649975,-0.6740144,-0.7341297,,6.1281985e-10
17.439514,1490.56760430336,2624.495,17.439514,0.00023609925,3.1557026,0.14999999,2.632393,-0.7979798,19940,997,-0.26162592,19.228079,17.367088,26.987623,,3.5212986,-0.7148241,0.982202,14.767607,-0.6750076,-0.56701314,,6.115911e-10
17.439514,1492.3358054161072,2624.4912,17.439514,0.016388716,2.9904509,0.14999999,2.6297512,-0.6363636,19960,998,-0.22412024,19.228079,17.404425,26.990562,,3.3668275,-0.714351,0.9983429,14.770248,-0.6760099,-0.585102,,6.1036615e-10
17.439514,1494.0775771141052,2624.496,17.439514,0.02568328,3.2571099,0.14999999,2.6271229,-0.61616164,19980,999,-0.22409652,19.228079,17.39627,26.98395,,3.3451042,-0.71386266,1.0009127,14.772877,-0.676995,-0.7837152,,6.0914473e-10
17.439514,1495.786480665207,2624.5625,17.439514,0.010300077,2.4347627,0.14999999,2.6245623,-0.65656567,20000,1000,-0.2709346,19.228079,17.33402,26.955875,,3.3669531,-0.71341944,0.9971529,14.775437,-0.67796975,-0.4899088,,6.079271e-10
17.439514,1497.5557708740234,2624.5977,17.439514,0.1289555,3.1677172,0.14999999,2.621975,-0.53535354,20020,1001,-0.22072352,19.228079,17.364151,26.941336,,3.3044991,-0.7129308,1.0056366,14.778025,-0.67895895,-0.8152882,,6.0671307e-10
17.439514,1499.3311960697174,2624.6475,17.439514,0.00012871,3.5206838,0.14999999,2.6194096,-0.8181818,20040,1002,-0.2806598,19.228079,17.348902,26.950888,,3.5311847,-0.71249443,0.9805864,14.78059,-0.67982864,-0.85893303,,6.0550265e-10
17.439514,1501.1182231903076,2624.7363,17.439514,0.00012883847,3.450853,0.14999999,2.6168861,-0.8181818,20060,1003,-0.29734364,19.228079,17.311852,26.942398,,3.5222952,-0.71210074,0.9815159,14.7831135,-0.680826,-0.8509671,,6.0429584e-10
17.439514,1502.9008448123932,2624.8105,17.439514,0.00012896693,3.473271,0.14999999,2.6143532,-0.8181818,20080,1004,-0.29080147,19.228079,17.325993,26.93451,,3.5134687,-0.7117002,0.98246694,14.785646,-0.6818224,-0.8063036,,6.030927e-10
17.439514,1504.6615583896637,2624.875,17.439514,0.00012909528,3.4729104,0.14999999,2.6118155,-0.8181818,20100,1005,-0.2699468,19.228079,17.335848,26.92682,,3.5047035,-0.71127886,0.9834167,14.788184,-0.68281776,-0.8795983,,6.018931e-10
17.439514,1506.421867609024,2624.9668,17.439514,3.0405846,3.6816804e-08,0.14999999,2.6093102,0.030303031,20120,1006,-0.30274194,19.228079,17.30829,26.920027,,8.681121,-0.71089005,0.9631327,14.790689,-0.6838122,0.3048237,,6.0069705e-10
17.439514,1508.1779344081879,2634.1064,17.439514,0.047392983,11.931747,0.14999999,2.615797,0.33333334,20140,1007,-1.5190834,19.228079,8.258672,26.959145,,12.5205965,-0.7117313,1.0651201,14.784203,-0.68178785,0.23346093,,5.995046e-10
17.439514,1509.6615991592407,2642.8984,17.439514,0.00012908444,2.4030578e-10,0.14999999,2.6219234,-0.8181818,20160,1008,-1.449437,19.228079,8.608413,26.917309,,3.5029497,-0.7124029,0.98420334,14.778076,-0.68273336,-0.77176297,,5.9831573e-10
17.439514,1511.9600167274475,2642.955,17.439514,0.0001292124,3.275876,0.14999999,2.619381,-0.8181818,20180,1009,-0.25628626,19.228079,17.34449,26.906483,,3.4942818,-0.7119672,0.9849501,14.780619,-0.68372476,-0.79681534,,5.9713035e-10
17.439514,1513.7151634693146,2643.0117,17.439514,0.00023840234,3.4543314,0.14999999,2.6168432,-0.7979798,20200,1010,-0.26147756,19.228079,17.343689,26.899014,,3.4599316,-0.7115368,0.9878634,14.783156,-0.6847152,-1.023121,,5.9594846e-10
17.439514,1516.1310331821442,2643.2188,17.439514,2.3307203e-07,4.5515614,0.14999999,2.614459,-1.0,20220,1011,-0.54916847,19.228079,17.192848,26.919155,,5.8686504,-0.711389,0.9776597,14.785541,-0.6857046,-1.1068866,,5.947702e-10
17.439514,1518.431188583374,2643.4238,17.439514,2.3330264e-07,5.188664,0.14999999,2.6120796,-1.0,20240,1012,-0.9221781,19.228079,17.193392,26.917244,,5.8405523,-0.7116207,0.9790225,14.78792,-0.68669325,-1.239924,,5.9359534e-10
17.439514,1519.9527833461761,2643.623,17.439514,2.3353326e-07,5.646639,0.14999999,2.6096973,-1.0,20260,1013,-2.0320683,19.228079,17.201426,26.923382,,5.8127756,-0.7129464,0.9808393,14.790302,-0.6876809,-1.0527382,,5.92424e-10
17.439514,1521.0613458156586,2643.83,17.439514,2.3376366e-07,4.771885,0.14999999,2.6073275,-1.0,20280,1014,-0.64636695,19.228079,17.1929,26.914766,,5.785317,-0.71290094,0.9817904,14.792672,-0.6886676,-0.69474846,,5.9125604e-10
17.439514,1522.1570310592651,2643.8457,17.439514,0.4114998,3.8925773e-08,0.14999999,2.6047735,0.21212122,20300,1015,-0.23604384,19.228079,17.385004,26.8685,,11.295758,-0.71245044,1.0255634,14.795226,-0.6896533,0.24578889,,5.9009164e-10
17.439514,1523.8223559856415,2652.6914,17.439514,0.016623473,3.526896e-07,0.14999999,2.6109161,-0.6363636,20320,1016,-1.4573236,19.228079,8.554621,26.855268,,3.3425941,-0.71316195,0.9969684,14.7890835,-0.6902327,-0.6011289,,5.889306e-10
17.439514,1525.8516972064972,2652.6973,17.439514,4.5195227,0.11512602,0.14999999,2.6083555,-0.21212122,20340,1017,-0.22291234,19.228079,17.393364,26.85049,,4.5994444,-0.7126834,1.0124782,14.791644,-0.6912001,-0.41728517,,5.87773e-10
17.439514,1527.725454568863,2652.8438,17.439514,0.26119226,2.9952998,0.14999999,2.605937,-0.4949495,20360,1018,-0.2529017,19.228079,17.253977,26.879433,,3.3439124,-0.71222067,1.0050272,14.794063,-0.68774873,-0.5465032,,5.8661875e-10
17.439514,1530.1566228866577,2652.873,17.439514,0.060305845,3.2547927,0.14999999,2.6034079,-0.57575756,20380,1019,-0.22096524,19.228079,17.369944,26.874233,,3.317011,-0.71173435,1.0031784,14.796592,-0.68847406,-0.69928247,,5.8546795e-10
17.439514,1532.560984134674,2652.8926,17.439514,0.01041844,3.2306008,0.14999999,2.600875,-0.65656567,20400,1020,-0.2350361,19.228079,17.381678,26.864971,,3.338315,-0.7112645,0.99897355,14.799125,-0.6893957,-0.72179693,,5.8432054e-10
17.439514,1535.0113377571106,2652.9082,17.439514,0.010428544,3.0695019,0.14999999,2.598342,-0.65656567,20420,1021,-0.23789203,19.228079,17.38475,26.85548,,3.3306868,-0.7108026,0.99965626,14.801658,-0.69036543,-0.65968937,,5.8317645e-10
17.439514,1537.1200683116913,2652.92,17.439514,0.010438654,3.3230753,0.14999999,2.5958128,-0.65656567,20440,1022,-0.22292598,19.228079,17.386301,26.850458,,3.3231082,-0.7103262,1.0005876,14.804187,-0.6913342,-0.68024254,,5.8203586e-10
17.439514,1539.123780965805,2652.9219,17.439514,0.0064362464,3.328022,0.14999999,2.593277,-0.67676765,20460,1023,-0.224465,19.228079,17.398481,26.845917,,3.3280854,-0.7098513,1.000239,14.806723,-0.692302,-0.9488572,,5.8089844e-10
17.439514,1541.2478160858154,2653.0742,17.439514,2.3484269e-07,3.6314166,0.14999999,2.5908928,-1.0,20480,1024,-0.3695655,19.228079,17.247387,26.862122,,5.809186,-0.7095194,0.97996235,14.809107,-0.6932727,-0.9903603,,5.7976446e-10
17.439514,1543.32057595253,2653.2676,17.439514,2.3507215e-07,4.15446,0.14999999,2.5885534,-1.0,20500,1025,-0.44806585,19.228079,17.207428,26.843487,,5.7820573,-0.70928526,0.9803054,14.811446,-0.6942488,-0.96746963,,5.7863375e-10
17.439514,1545.1033742427826,2653.4443,17.439514,2.3530137e-07,3.8611526,0.14999999,2.5862026,-1.0,20520,1026,-0.39630038,19.228079,17.224157,26.820385,,5.7552323,-0.70900065,0.98037463,14.813797,-0.6952239,-1.0027738,,5.775064e-10
17.439514,1547.505798816681,2653.6436,17.439514,0.0001308343,2.0019605,0.14999999,2.5838795,-0.8181818,20540,1027,-0.47314978,19.228079,17.199001,26.813942,,3.454341,-0.70879143,0.986364,14.81612,-0.6961981,-0.8265111,,5.763823e-10
17.439514,1549.5485889911652,2653.711,17.439514,0.00013096163,3.4461203,0.14999999,2.5814314,-0.8181818,20560,1028,-0.26060927,19.228079,17.332935,26.807392,,3.4461203,-0.70836943,0.98729944,14.818568,-0.6971712,-0.9060161,,5.7526145e-10
17.439514,1551.8496623039246,2653.8281,17.439514,2.3598926e-07,2.9691305,0.14999999,2.5790358,-1.0,20580,1029,-0.30637583,19.228079,17.283037,26.809557,,5.7384124,-0.7079919,0.9817411,14.820964,-0.69814336,-1.0252404,,5.7414384e-10
17.439514,1554.3743705749512,2654.037,17.439514,0.0017127629,8.762448e-22,0.14999999,2.5767345,0.47474748,20600,1030,-0.53461736,19.228079,17.191015,26.80436,,14.376165,-0.70784247,1.0330727,14.823265,-0.69911474,0.5315992,,5.730296e-10
17.439514,1556.4177873134613,2664.9062,17.439514,2.364477e-07,3.418476e-22,0.14999999,2.5847778,-1.0,20620,1031,-1.7229571,19.228079,6.5316987,26.797977,,5.71768,-0.70879936,0.982436,14.815222,-0.7000835,-0.7507371,,5.7191846e-10
17.439514,1558.844140291214,2664.9414,17.439514,0.0002423292,3.2085245,0.14999999,2.5823088,-0.7979798,20640,1032,-0.2372269,19.228079,17.36277,26.804321,,3.4140944,-0.7083607,0.9907093,14.817691,-0.7010529,-0.9364682,,5.708106e-10
17.439514,1560.8902728557587,2665.084,17.439514,0.0001315984,2.7264516,0.14999999,2.5799465,-0.8181818,20660,1033,-0.33574542,19.228079,17.259012,26.783627,,3.428298,-0.7080097,0.98904794,14.820053,-0.70202124,-0.9027295,,5.6970606e-10
17.439514,1563.3302640914917,2665.207,17.439514,0.00013172571,3.0532148,0.14999999,2.57757,-0.8181818,20680,1034,-0.29686514,19.228079,17.277397,26.770868,,3.4202657,-0.70762336,0.989603,14.82243,-0.7029887,-0.78144103,,5.6860466e-10
17.439514,1565.7575297355652,2665.2754,17.439514,0.00013185304,3.2736511,0.14999999,2.5751448,-0.8181818,20700,1035,-0.23772198,19.228079,17.33069,26.762138,,3.4122858,-0.7071801,0.9903725,14.824855,-0.7039552,-0.77985215,,5.6750643e-10
17.439514,1568.1450555324554,2665.3154,17.439514,1.5083067e-06,3.006858e-21,0.14999999,2.5726976,0.6969697,20720,1036,-0.23516436,19.228079,17.361193,26.75441,,18.271973,-0.70673436,0.9951061,14.827302,-0.70492077,0.5939027,,5.6641136e-10
17.439514,1569.981038093567,2676.8203,17.439514,4.210597,4.0958016e-06,0.14999999,2.5813122,-0.23232323,20740,1037,-1.7862587,19.228079,5.893256,26.754314,,4.449509,-0.7077857,1.0089674,14.818687,-0.7058856,-0.49991935,,5.6531946e-10
17.439514,1571.6349680423737,2676.8555,17.439514,0.01683366,2.2152648,0.14999999,2.5788593,-0.6363636,20760,1038,-0.23090248,19.228079,17.364925,26.766586,,3.3081486,-0.7073187,1.000762,14.82114,-0.7027973,-0.44805968,,5.6423083e-10
17.439514,1573.4037148952484,2676.9004,17.439514,0.49556354,3.4015684,0.14999999,2.5764198,-0.45454547,20780,1039,-0.24698994,19.228079,17.35594,26.7873,,3.402246,-0.70687556,1.0033511,14.82358,-0.703744,-0.2771873,,5.6314525e-10
17.439514,1574.9634139537811,2677.1914,17.439514,1.39048,3.1990259,0.14999999,2.5742226,-0.37373737,20800,1040,-0.3918186,19.228079,17.108904,26.767595,,3.5718603,-0.7065701,1.0058221,14.825777,-0.7042292,-0.56658286,,5.6206284e-10
17.439514,1577.288408756256,2677.165,17.439514,0.26543292,2.94574,0.14999999,2.571724,-0.4949495,20820,1041,-0.21620835,19.228079,17.427343,26.74717,,3.3416378,-0.7060942,1.0028371,14.828276,-0.70385414,-0.47281224,,5.609835e-10
17.439514,1579.3321328163147,2677.246,17.439514,0.36626548,3.3524776,0.14999999,2.569335,-0.47474748,20840,1042,-0.23160133,19.228079,17.317156,26.7421,,3.354727,-0.70563686,1.003814,14.830665,-0.7045593,-0.41701224,,5.599073e-10
17.439514,1581.3658657073975,2677.3672,17.439514,0.6599294,3.4033425,0.14999999,2.566987,-0.43434343,20860,1043,-0.25325146,19.228079,17.27875,26.735954,,3.4053144,-0.70519984,1.0050483,14.833013,-0.7051671,-0.37417105,,5.5883415e-10
17.439514,1583.455146074295,2677.4727,17.439514,1.1055188,3.4860566,0.14999999,2.5646286,-0.3939394,20880,1044,-0.2792739,19.228079,17.294935,26.730282,,3.486483,-0.7047878,1.0067767,14.835371,-0.7054929,-0.43249154,,5.577641e-10
17.439514,1585.3696777820587,2677.538,17.439514,2.9712738e-12,5.3122256e-20,0.14999999,2.5622368,1.0,20900,1045,-0.24084218,19.228079,17.335352,26.7313,,40.762993,-0.70433813,1.0946068,14.837763,-0.70539194,0.93127334,,5.566971e-10
17.439514,1587.7691011428833,2693.7305,17.439514,0.5622404,0.00012570039,0.14999999,2.5752678,0.1919192,20920,1046,-2.1878679,19.228079,1.2084603,26.727793,,11.261208,-0.7056791,1.0122714,14.824732,-0.7063484,0.0456533,,5.5563315e-10
17.439514,1589.6734223365784,2702.043,17.439514,0.6609858,0.05153539,0.14999999,2.5807486,-0.43434343,20940,1047,-1.1762629,19.228079,9.085677,26.724926,,3.3963892,-0.7061201,1.0066736,14.819251,-0.7067666,-0.5940962,,5.545722e-10
17.439514,1591.556015253067,2702.0566,17.439514,0.01690608,3.159459,0.14999999,2.5782986,-0.6363636,20960,1048,-0.21192025,19.228079,17.385958,26.719315,,3.2986987,-0.7056428,1.0006775,14.821701,-0.70709014,-0.5797656,,5.5351446e-10
17.439514,1593.9966835975647,2702.0762,17.439514,0.13275912,3.1390882,0.14999999,2.575859,-0.53535354,20980,1049,-0.20958267,19.228079,17.38169,26.718529,,3.2871993,-0.7051698,1.005799,14.824141,-0.7080278,-0.4106791,,5.524596e-10
17.439514,1596.445867061615,2702.162,17.439514,0.4981024,3.273399,0.14999999,2.5734873,-0.45454547,21000,1050,-0.25040874,19.228079,17.3145,26.708118,,3.3499558,-0.7047318,1.0075747,14.826512,-0.7088541,-0.36412752,,5.514078e-10
17.439514,1598.8508086204529,2702.3027,17.439514,2.3864445e-07,0.00044188258,0.14999999,2.5711718,-1.0,21020,1051,-0.2825488,19.228079,17.259102,26.704243,,5.7938337,-0.70432365,0.97906804,14.828828,-0.7093317,-1.0493478,,5.5035904e-10
17.439514,1601.317399263382,2702.498,17.439514,1.3989229,0.00019601373,0.14999999,2.5689154,-0.37373737,21040,1052,-0.62781394,19.228079,17.203703,26.703667,,3.533664,-0.70427203,1.0093855,14.831084,-0.71028274,-0.44272926,,5.4931315e-10
17.439514,1603.7488703727722,2702.5469,17.439514,0.4986256,3.3389745,0.14999999,2.5665216,-0.45454547,21060,1053,-0.23058498,19.228079,17.352253,26.697105,,3.3393319,-0.70381397,1.0089239,14.833478,-0.70990396,-0.36608073,,5.482703e-10
17.439514,1606.1992871761322,2702.6348,17.439514,2.388947e-07,0.00046459187,0.14999999,2.56417,-1.0,21080,1054,-0.27754885,19.228079,17.312021,26.69539,,5.778517,-0.7034019,0.9798676,14.83583,-0.7103798,-0.9234467,,5.472305e-10
17.439514,1608.7210402488708,2702.7676,17.439514,1.4003861,0.0044623474,0.14999999,2.5618649,-0.37373737,21100,1055,-0.3248583,19.228079,17.266613,26.693802,,3.5224507,-0.7030632,1.010879,14.838135,-0.7113281,-0.32583556,,5.4619353e-10
17.439514,1610.7304861545563,2702.962,17.439514,1.7312224,3.5899136,0.14999999,2.5596218,-0.35353535,21120,1056,-0.31699735,19.228079,17.206678,26.68794,,3.590123,-0.70268804,1.0119814,14.840378,-0.710949,-0.519926,,5.451596e-10
17.439514,1612.7549879550934,2702.9941,17.439514,3.1220667,0.0039159274,0.14999999,2.5572329,0.030303031,21140,1057,-0.20693906,19.228079,17.366892,26.675816,,8.881492,-0.70220846,0.95658696,14.842767,-0.7102575,0.05619172,,5.441285e-10
17.439514,1615.2131719589233,2711.3184,17.439514,0.2666033,0.010359474,0.14999999,2.562683,-0.4949495,21160,1058,-1.202113,19.228079,9.075905,26.673,,3.286945,-0.7027239,1.0087217,14.8373165,-0.70825374,-0.40171406,,5.431004e-10
17.439514,1618.0183973312378,2711.46,17.439514,0.66242826,3.3226933,0.14999999,2.5603962,-0.43434343,21180,1059,-0.24625368,19.228079,17.258755,26.665836,,3.350614,-0.70228535,1.0113114,14.839603,-0.7089465,-0.2500615,,5.420752e-10
17.439514,1620.3628888130188,2711.8516,17.439514,2.3862853e-07,1.5206694e-05,0.14999999,2.5583506,-1.0,21200,1060,-0.42599636,19.228079,17.007917,26.661797,,5.779725,-0.7020146,0.97913337,14.841649,-0.709265,-0.89977103,,5.410529e-10
17.439514,1622.8810875415802,2711.961,17.439514,0.00013268013,3.1082315,0.14999999,2.5560417,-0.8181818,21220,1061,-0.30380148,19.228079,17.291052,26.665348,,3.4511395,-0.7016603,0.9870061,14.843958,-0.71020794,-0.6053978,,5.400335e-10
17.439514,1625.3094811439514,2711.9902,17.439514,1.7315702,0.7998157,0.14999999,2.5536642,-0.35353535,21240,1062,-0.20810482,19.228079,17.369957,26.664095,,3.5813515,-0.7012084,1.0131702,14.846335,-0.71114993,-0.39426872,,5.39017e-10
17.439514,1627.540732383728,2712.0957,17.439514,0.66343284,3.291096,0.14999999,2.5513601,-0.43434343,21260,1063,-0.24872766,19.228079,17.293468,26.658157,,3.3428526,-0.70077103,1.0128058,14.8486395,-0.7104619,-0.06699562,,5.380033e-10
17.439514,1629.8157923221588,2714.1309,17.439514,4.3979173,6.223672,0.14999999,2.5508747,-0.030303031,21280,1064,-0.8800974,19.228079,15.366068,26.695156,,7.71497,-0.7009282,0.97182196,14.849125,-0.7107783,-0.22330539,,5.3699245e-10
17.439514,1632.0637617111206,2714.495,17.439514,3.8026004,4.20183,0.14999999,2.5488214,-0.25252524,21300,1065,-0.47631204,19.228079,17.03658,26.668976,,4.234101,-0.70074546,1.01308,14.851178,-0.70759284,-0.14542426,,5.359846e-10
17.439514,1634.171625137329,2715.5596,17.439514,5.1486416,5.046858,0.14999999,2.5474281,-0.17171717,21320,1066,-0.6559469,19.228079,16.335587,26.663387,,5.181944,-0.7006922,1.0053939,14.8525715,-0.7049672,-0.21401474,,5.3497945e-10
17.439514,1636.3949482440948,2716.0654,17.439514,3.7779403,4.199218,0.14999999,2.545517,-0.25252524,21340,1067,-0.48967358,19.228079,16.892673,26.656656,,4.2079477,-0.7004905,1.0149003,14.854483,-0.70108664,-0.17956333,,5.3397714e-10
17.439514,1637.9819679260254,2716.832,17.439514,4.1795673,4.3943706,0.14999999,2.543851,-0.23232323,21360,1068,-0.5640007,19.228079,16.634432,26.64936,,4.3944135,-0.70034975,1.0148648,14.856149,-0.69848895,0.0318819,,5.3297766e-10
17.439514,1640.2666773796082,2725.1172,17.439514,0.0009852548,0.070877045,0.14999999,2.549221,0.4949495,21380,1069,-1.1401571,19.228079,9.114319,26.630394,,14.902199,-0.7007481,1.0324911,14.850779,-0.69551903,0.35155988,,5.31981e-10
17.439514,1643.383015871048,2734.538,17.439514,0.00013086763,7.9750193e-13,0.14999999,2.555643,-0.8181818,21400,1070,-1.5710952,19.228079,7.9793696,26.612717,,3.468662,-0.7015353,0.98502344,14.844357,-0.6964531,-0.60142577,,5.3098714e-10
17.439514,1646.6301565170288,2734.5352,17.439514,4.69032,0.003869449,0.14999999,2.5532532,-0.05050505,21420,1071,-0.21192397,19.228079,17.40331,26.60693,,7.2562413,-0.7010929,0.97947454,14.846746,-0.6973871,0.12610018,,5.29996e-10
17.439514,1649.3796963691711,2742.9736,17.439514,0.21677034,7.099808,0.14999999,2.5587444,0.25252524,21440,1072,-1.3370707,19.228079,8.959878,26.62135,,11.923555,-0.7017068,1.0486013,14.841255,-0.6939506,0.42943975,,5.290076e-10
17.439514,1651.605223417282,2752.9492,17.439514,0.040191285,9.699056e-10,0.14999999,2.5656567,-0.5959596,21460,1073,-1.6334167,19.228079,7.4255867,26.602879,,3.2917097,-0.7025333,1.000602,14.834343,-0.69468075,-0.6668505,,5.2802207e-10
17.439514,1654.0377414226532,2752.9727,17.439514,0.016712513,3.2579355,0.14999999,2.5632896,-0.6363636,21480,1074,-0.22356662,19.228079,17.377098,26.597582,,3.3068125,-0.7020874,0.99820507,14.83671,-0.6955749,-0.61203206,,5.2703925e-10
17.439514,1656.4503586292267,2752.963,17.439514,0.026188882,3.2835622,0.14999999,2.560895,-0.61616164,21500,1075,-0.21112631,19.228079,17.40995,26.592766,,3.2878394,-0.70163304,1.000602,14.839105,-0.69648993,-0.40836996,,5.2605914e-10
17.439514,1658.738652229309,2753.0586,17.439514,1.7079163,3.1577144,0.14999999,2.5586042,-0.35353535,21520,1076,-0.23848556,19.228079,17.305035,26.57391,,3.5587592,-0.7012025,1.0125016,14.841395,-0.6973954,-0.5276818,,5.250818e-10
