ReturnAbsMax,Delta,IWLastEpisode,DenMISELogLast,IWMean,DenMISELogFirst,ReturnMean,LQGmu1_higher,Iteration,Regret/t,ReturnLastEpisode,DenMISEMeanLog,IWMin,Regret,TimestepsSoFar,ReturnMax,ReturnMin,ReturnStepMax,IWMax,LQGsigma_higher,Bound,LQGmu1_actor,IWFirstEpisode,TimeElapsed
17.441637,1.3851074e-10,4.883124,-1.3338951,0.99140507,-1.7830479,15.511484,-1.0,2095,1.8885155,17.199005,-0.59750557,,3956.4414,41900,17.441637,,19.230127,5.1786804,0.14999999,23.887945,-1.150078,2.2255616e-14,4368.2133021354675
17.441637,1.3837861e-10,4.772984,-1.0853108,0.99206334,-1.7835251,15.512286,-1.0,2096,1.8877134,17.193268,-0.59774256,,3956.6465,41920,17.441637,,19.230127,5.168376,0.14999999,23.89195,-1.0469253,2.226623e-14,4372.492637634277
17.441637,1.3824666e-10,4.186796,-0.5026873,0.9924425,-1.7840022,15.513094,-1.0,2097,1.8869057,17.204231,-0.5977014,,3956.8438,41940,17.441637,,19.230127,5.158122,0.14999999,23.891195,-0.9415604,2.2276851e-14,4376.961894989014
17.441637,1.381149e-10,3.069927,-0.21936536,0.99229026,-1.7844789,15.513922,-1.0,2098,1.8860779,17.250654,-0.59752476,,3956.9922,41960,17.441637,,19.230127,5.1479197,0.14999999,23.881386,-1.0299592,2.2287475e-14,4381.616995573044
17.441637,1.3798333e-10,4.034256,-0.43658605,0.9926004,-1.7849554,15.514723,-1.0,2099,1.8852768,17.194054,-0.5974521,,3957.1953,41980,17.441637,,19.230127,5.1377673,0.14999999,23.87948,-1.2175773,2.2298105e-14,4385.688832759857
17.441637,1.3785195e-10,4.9287963,-1.6689111,0.99333847,-1.7854317,15.515525,-1.0,2100,1.8844748,17.200058,-0.59796613,,3957.3984,42000,17.441637,,19.230127,5.127664,0.14999999,23.884958,-1.0493736,2.2308698e-14,4389.0314128398895
17.441637,1.3772077e-10,4.1803913,-0.50639576,0.9937195,-1.7859079,15.516324,-1.0,2101,1.8836756,17.195642,-0.59792596,,3957.6016,42020,17.441637,,19.230127,5.11761,0.14999999,23.884315,-0.8866576,2.2319338e-14,4392.326369762421
17.441637,1.3758976e-10,7.5826473e-10,-0.14499415,0.9752638,-1.7863836,15.517175,0.11111111,2102,1.8828249,17.304718,-0.5977137,,3957.6992,42040,17.441637,,19.230127,13.580853,0.14999999,23.874434,0.10410797,10.94006,4395.285156965256
17.441637,1.3745893e-10,2.1930426e-11,-1.568773,0.99321234,-1.7816682,15.514079,-1.0,2103,1.8859205,9.005973,-0.59818816,,3966.0918,42060,17.441637,,19.230127,5.110034,0.14999999,23.868683,-0.9879801,2.2224904e-14,4398.201737165451
17.441637,1.3732829e-10,3.6072197,-0.30796647,0.99332523,-1.7821436,15.514887,-1.0,2104,1.8851128,17.215446,-0.5980536,,3966.2754,42080,17.441637,,19.230127,5.1000705,0.14999999,23.863508,-0.97365594,2.2235462e-14,4401.096712589264
17.441637,1.3719784e-10,3.4439194,-0.27385122,0.9933625,-1.7826188,15.5157,-1.0,2105,1.8842993,17.225952,-0.59790313,,3966.4512,42100,17.441637,,19.230127,5.090158,0.14999999,23.857069,-1.2046102,2.2246067e-14,4404.05756020546
17.441637,1.3706758e-10,4.8573747,-1.5326577,0.9940736,-1.7830937,15.5164995,-1.0,2106,1.8835001,17.198278,-0.5983503,,3966.6504,42120,17.441637,,19.230127,5.0802913,0.14999999,23.862194,-1.1303127,2.2256634e-14,4407.016347646713
17.441637,1.369375e-10,4.614767,-0.9284443,0.994669,-1.7835684,15.517296,-1.0,2107,1.8827038,17.192974,-0.5985102,,3966.8594,42140,17.441637,,19.230127,5.0704703,0.14999999,23.865349,-1.1527352,2.2267207e-14,4409.921127319336
17.441637,1.3680762e-10,4.692359,-1.0861552,0.9953013,-1.784043,15.518089,-1.0,2108,1.8819103,17.192232,-0.5987442,,3967.0664,42160,17.441637,,19.230127,5.0607,0.14999999,23.869156,-1.1651912,2.2277742e-14,4412.842498064041
17.441637,1.366779e-10,4.7252636,-1.1811447,0.99594915,-1.7845172,15.518883,-1.0,2109,1.8811169,17.191992,-0.59902287,,3967.2734,42180,17.441637,,19.230127,5.050975,0.14999999,23.873251,-0.9253893,2.2288325e-14,4415.8877828121185
17.441637,1.3654838e-10,2.82904,-0.1854617,0.9956983,-1.7849913,15.519712,-1.0,2110,1.8802872,17.270594,-0.59882903,,3967.4062,42200,17.441637,,19.230127,5.0412946,0.14999999,23.862022,-1.2697496,2.2298913e-14,4418.795166015625
17.441637,1.3641906e-10,4.925874,-2.2333176,0.9964439,-1.785465,15.520508,-1.0,2111,1.8794918,17.200275,-0.59960574,,3967.6055,42220,17.441637,,19.230127,5.031662,0.14999999,23.867867,-1.1897262,2.2309464e-14,4422.724224090576
17.441637,1.362899e-10,4.7692685,-1.3839236,0.99711484,-1.7859386,15.521303,-1.0,2112,1.8786964,17.199686,-0.59997904,,3967.8086,42240,17.441637,,19.230127,5.022076,0.14999999,23.87244,-1.3700941,2.232002e-14,4427.072631597519
17.441637,1.3616092e-10,4.993486,-3.6737227,0.9978915,-1.786412,15.522096,-1.0,2113,1.8779039,17.19169,-0.6014352,,3968.0117,42260,17.441637,,19.230127,5.012535,0.14999999,23.87884,-0.79237956,2.233058e-14,4429.983342885971
17.441637,1.3603213e-10,1.0982448,-0.073448405,0.9968248,-1.7868851,15.522963,-1.0,2114,1.877037,17.357681,-0.6011868,,3968.0547,42280,17.441637,,19.230127,5.0030384,0.14999999,23.853655,-0.9258524,2.2341145e-14,4432.91686630249
17.441637,1.3590352e-10,2.5729493e-08,-0.18176134,0.96563584,-1.787358,15.52379,-0.01010101,2115,1.8762093,17.27102,-0.6009903,,3968.1836,42300,17.441637,,19.230127,10.370504,0.14999999,23.848139,-0.012189694,3.934444,4435.822754144669
17.441637,1.357751e-10,0.052340027,-1.2508705,1.0001045,-1.7859722,15.521049,-0.4949495,2116,1.8789511,9.72489,-0.6013143,,3975.8594,42320,17.441637,,19.230127,3.1248622,0.14999999,23.844076,-0.43096834,9.5526455e-05,4438.817068815231
17.441637,1.3564687e-10,3.2884026,-0.22457327,0.99161506,-1.7864447,15.521921,-0.45454547,2117,1.8780785,17.365904,-0.60113615,,3975.8945,42340,17.441637,,19.230127,3.292458,0.14999999,23.84504,-0.2151872,0.0003452605,4441.781126499176
17.441637,1.355188e-10,4.929911,-0.6236648,0.9814684,-1.7869169,15.5225525,-0.23232323,2118,1.8774471,16.86197,-0.601151,,3976.4336,42360,17.441637,,19.230127,5.1468854,0.14999999,23.8521,-0.1433106,0.11043695,4444.74223947525
17.441637,1.3539093e-10,5.92381,-0.82383853,0.9761823,-1.7873367,15.522928,-0.11111111,2119,1.8770714,16.320307,-0.6012653,,3977.5117,42380,17.441637,,19.230127,7.5847,0.14999999,23.853916,-0.0035726205,1.0180639,4447.706825017929
17.441637,1.3526323e-10,2.491329e-09,-1.2750924,0.99648494,-1.7873281,15.520473,-1.0,2120,1.8795271,10.313144,-0.60159475,,3984.5977,42400,17.441637,,19.230127,5.005391,0.14999999,23.841682,-1.0343275,2.2351075e-14,4450.664026975632
17.441637,1.3513572e-10,3.990487,-0.43191794,0.9967896,-1.7877997,15.521264,-1.0,2121,1.8787355,17.198534,-0.60151666,,3984.7969,42420,17.441637,,19.230127,4.9959583,0.14999999,23.840048,-1.0920528,2.2361609e-14,4453.683264493942
17.441637,1.3500838e-10,4.3687983,-0.6846115,0.997274,-1.7882711,15.522053,-1.0,2122,1.8779469,17.198555,-0.60155755,,3985.004,42440,17.441637,,19.230127,4.9865665,0.14999999,23.841518,-0.9780746,2.2372146e-14,4456.687978744507
17.441637,1.3488122e-10,8.839948e-08,-0.27070314,0.9755666,-1.7887423,15.522854,-0.09090909,2123,1.8771458,17.220852,-0.6014033,,3985.1797,42460,17.441637,,19.230127,8.086769,0.14999999,23.836182,-0.1913916,1.3853526,4461.1032638549805
17.441637,1.3475425e-10,4.844016,-0.6826142,0.9819612,-1.7885609,15.523325,-0.25252524,2124,1.8766747,16.522568,-0.6014534,,3986.0547,42480,17.441637,,19.230127,4.8440456,0.14999999,23.845259,-0.5307833,0.071698606,4465.129546403885
17.441637,1.3462745e-10,0.022264838,-0.10961285,0.99733424,-1.7889978,15.524206,-1.0,2125,1.8757935,17.397806,-0.6012307,,3986.0625,42500,17.441637,,19.230127,4.9819107,0.14999999,23.836033,-1.1448282,2.2388409e-14,4468.893191337585
17.441637,1.3450083e-10,4.5919976,-1.0122495,0.9979243,-1.7894683,15.52499,-1.0,2126,1.8750095,17.189547,-0.6014257,,3986.2695,42520,17.441637,,19.230127,4.972595,0.14999999,23.839348,-0.99744064,2.239896e-14,4472.910356283188
17.441637,1.3437439e-10,3.6444707,-0.3151752,0.9980687,-1.7899386,15.525774,-1.0,2127,1.8742256,17.194324,-0.6012922,,3986.4805,42540,17.441637,,19.230127,4.963326,0.14999999,23.835037,-1.1583368,2.2409471e-14,4476.534903287888
17.441637,1.3424811e-10,4.6218424,-1.1097349,0.9986747,-1.7904086,15.52656,-1.0,2128,1.8734398,17.196972,-0.6015324,,3986.6797,42560,17.441637,,19.230127,4.9540997,0.14999999,23.83868,-0.99196047,2.2420032e-14,4479.723762989044
17.441637,1.3412203e-10,3.5811574,-0.2989409,0.9987918,-1.7908784,15.527346,-1.0,2129,1.872654,17.198086,-0.6013912,,3986.879,42580,17.441637,,19.230127,4.9449162,0.14999999,23.83394,-1.0070782,2.2430554e-14,4483.090980529785
17.441637,1.3399615e-10,3.7224016,-0.33730096,0.998977,-1.791348,15.528127,-1.0,2130,1.8718729,17.193546,-0.6012677,,3987.0898,42600,17.441637,,19.230127,4.935774,0.14999999,23.83039,-1.2134984,2.244108e-14,4486.774914979935
17.441637,1.3387041e-10,4.737432,-1.5902371,0.9996407,-1.7918173,15.528908,-1.0,2131,1.8710918,17.191208,-0.60173273,,3987.2969,42620,17.441637,,19.230127,4.926674,0.14999999,23.835075,-1.0699569,2.2451613e-14,4489.268955230713
17.441637,1.3374486e-10,4.1925397,-0.5638801,1.000048,-1.7922865,15.529689,-1.0,2132,1.8703108,17.195707,-0.6017156,,3987.504,42640,17.441637,,19.230127,4.9176188,0.14999999,23.835392,-0.92150986,2.246215e-14,4492.160151720047
17.441637,1.3361948e-10,2.915332e-24,-0.17026024,1.0060817,-1.7927555,15.530504,0.65656567,2133,1.8694954,17.268002,-0.6015134,,3987.6328,42660,17.441637,,19.230127,25.575329,0.14999999,23.829575,0.7868165,0.3410783,4495.890545368195
17.441637,1.3349429e-10,4.4423365e-30,-2.3846366,0.99978,-1.7930642,15.524853,-1.0,2134,1.8751469,3.468143,-0.6023479,,4001.5625,42680,17.441637,,19.230127,4.910903,0.14999999,23.824337,-1.0745928,2.2479636e-14,4499.479717493057
17.441637,1.3336926e-10,4.2098722,-0.5828973,1.0001985,-1.7935327,15.525637,-1.0,2135,1.874363,17.198177,-0.60233927,,4001.7656,42700,17.441637,,19.230127,4.9019237,0.14999999,23.824884,-1.1660752,2.2490187e-14,4502.9668645858765
17.441637,1.3324442e-10,4.59292,-1.1592454,1.000797,-1.794001,15.526415,-1.0,2136,1.8735847,17.185425,-0.6026001,,4001.9766,42720,17.441637,,19.230127,4.892987,0.14999999,23.82853,-0.9085771,2.2500698e-14,4506.432832241058
17.441637,1.3311974e-10,0.047341205,-0.15384804,0.9948495,-1.7944691,15.527228,-0.47474748,2137,1.8727713,17.26819,-0.6023898,,4002.1133,42740,17.441637,,19.230127,3.2239716,0.14999999,23.820122,-0.6265154,0.00018478275,4509.874787330627
17.441637,1.3299525e-10,0.12649451,-0.05405701,1.0004659,-1.7949368,15.528096,-1.0,2138,1.8719034,17.385195,-0.6021361,,4002.129,42760,17.441637,,19.230127,4.8863745,0.14999999,23.816444,-0.92392063,2.2521781e-14,4513.302451133728
17.441637,1.3287092e-10,0.076982416,-0.17080095,1.0036286,-1.7954044,15.528913,-0.5151515,2139,1.8710871,17.270378,-0.6019344,,4002.254,42780,17.441637,,19.230127,3.0674403,0.14999999,23.810509,-0.47286874,4.937355e-05,4516.30682349205
17.441637,1.3274679e-10,3.0469337,-0.1756839,1.0040104,-1.7958719,15.529786,-0.5151515,2140,1.8702135,17.400444,-0.6017336,,4002.2578,42800,17.441637,,19.230127,3.0644794,0.14999999,23.811039,-0.49115524,4.9396625e-05,4520.355019807816
17.441637,1.326228e-10,3.0614145,-0.15349159,1.0043986,-1.796339,15.530633,-0.5151515,2141,1.8693666,17.34556,-0.60152256,,4002.3125,42820,17.441637,,19.230127,3.0615273,0.14999999,23.811623,-0.6764117,4.9419716e-05,4522.494263887405
17.441637,1.32499e-10,5.630414e-09,-0.045958184,1.0191501,-1.796806,15.531502,0.27272728,2142,1.8684978,17.386404,-0.6012614,,4002.3242,42840,17.441637,,19.230127,16.770096,0.14999999,23.807766,0.269389,15.672893,4525.741767644882
17.441637,1.3237536e-10,4.6153885e-15,-1.8201864,1.0001374,-1.7899823,15.528193,-1.0,2143,1.8718061,8.443925,-0.6018224,,4011.2812,42860,17.441637,,19.230127,4.886633,0.14999999,23.804836,-0.8617614,2.2410456e-14,4529.329178094864
17.441637,1.322519e-10,0.37159145,-0.11545882,1.0121758,-1.7904489,15.529025,-0.5555556,2144,1.8709745,17.313711,-0.6015957,,4011.3672,42880,17.441637,,19.230127,2.9384785,0.14999999,23.802866,-0.6153872,1.2197104e-05,4532.587260246277
17.441637,1.3212864e-10,2.7184315,-0.056773786,1.0155522,-1.7909151,15.529888,-0.57575756,2145,1.8701115,17.379208,-0.60133606,,4011.3906,42900,17.441637,,19.230127,2.88757,0.14999999,23.801441,-0.4920865,5.9169906e-06,4537.121786832809
17.441637,1.3200552e-10,2.8276827,-0.1507944,1.0126741,-1.7913812,15.530741,-0.5555556,2146,1.8692589,17.357428,-0.60111904,,4011.4297,42920,17.441637,,19.230127,2.933289,0.14999999,23.800333,-0.6738813,1.2208474e-05,4540.167046546936
17.441637,1.3188257e-10,2.431365,-0.04520003,1.0182157,-1.7918471,15.531589,-0.5959596,2147,1.8684111,17.354494,-0.6008543,,4011.4805,42940,17.441637,,19.230127,2.843771,0.14999999,23.795542,-0.55729806,2.820133e-06,4543.214894771576
17.441637,1.3175981e-10,2.879909,-0.08714949,1.0161512,-1.7923129,15.532443,-0.57575756,2148,1.8675566,17.366026,-0.60060686,,4011.5117,42960,17.441637,,19.230127,2.8800464,0.14999999,23.795656,-0.3494935,5.9252634e-06,4546.777317762375
17.441637,1.316372e-10,3.5166917,-0.3504394,0.9778198,-1.7927783,15.533246,-0.2929293,2149,1.8667536,17.252403,-0.600483,,4011.6523,42980,17.441637,,19.230127,4.408056,0.14999999,23.79332,-0.43151265,0.028646661,4549.958158254623
17.441637,1.3151479e-10,2.849711,-0.2244908,1.0053164,-1.7932302,15.534075,-0.5151515,2150,1.8659248,17.31882,-0.60031873,,4011.7383,43000,17.441637,,19.230127,3.049165,0.14999999,23.794998,-0.33868653,4.926631e-05,4552.970225572586
17.441637,1.3139254e-10,3.8210347,-0.36723945,0.9785386,-1.7936951,15.534857,-0.35353535,2151,1.8651428,17.214365,-0.60020804,,4011.9219,43020,17.441637,,19.230127,3.8770087,0.14999999,23.798462,-0.55905503,0.006280409,4556.278455018997
17.441637,1.3127045e-10,2.8575072,-0.08425179,1.0098432,-1.794157,15.535723,-0.53535354,2152,1.8642769,17.399672,-0.59997845,,4011.9258,43040,17.441637,,19.230127,2.9794812,0.14999999,23.792978,-0.32224193,2.4794117e-05,4559.333287000656
17.441637,1.3114852e-10,3.721393,-0.394845,0.9801164,-1.7946216,15.536475,-0.37373737,2153,1.8635244,17.158464,-0.5998786,,4012.168,43060,17.441637,,19.230127,3.7319002,0.14999999,23.793777,-0.2600877,0.003654326,4562.456458091736
17.441637,1.3102679e-10,4.1944733,-0.5181112,0.97903347,-1.7950842,15.537206,-0.3131313,2154,1.8627939,17.109606,-0.5998501,,4012.457,43080,17.441637,,19.230127,4.1957097,0.14999999,23.796057,-0.020852983,0.017624833,4565.529655694962
17.441637,1.3090522e-10,7.5387726,-1.2281722,0.9730362,-1.7955402,15.535776,0.07070707,2155,1.8642235,12.455698,-0.6001516,,4017.4023,43100,17.441637,,19.230127,12.648013,0.14999999,23.788328,-0.065116614,8.439565,4568.568322658539
17.441637,1.3078381e-10,7.4659085,-1.0791765,0.9775519,-1.7920955,15.535472,-0.11111111,2156,1.8645277,14.876482,-0.600387,,4019.9219,43120,17.441637,,19.230127,7.6025114,0.14999999,23.8017,-0.016436137,1.0229203,4571.669108390808
17.441637,1.3066258e-10,7.503592,-1.2363861,0.9787658,-1.7920848,15.533659,-0.11111111,2157,1.8663406,11.629819,-0.6006928,,4025.6992,43140,17.441637,,19.230127,7.5793133,0.14999999,23.788322,-0.18104352,1.0229093,4574.782816410065
17.441637,1.3054151e-10,5.302716,-0.7115004,0.98321956,-1.7920742,15.534146,-0.21212122,2158,1.8658533,16.58555,-0.6007544,,4026.5117,43160,17.441637,,19.230127,5.4442515,0.14999999,23.786884,-0.13853985,0.16818777,4577.890893697739
17.441637,1.304206e-10,5.4303,-0.83412886,0.98398286,-1.7924596,15.534369,-0.21212122,2159,1.8656301,16.015991,-0.60087043,,4027.8945,43180,17.441637,,19.230127,5.433068,0.14999999,23.78629,-0.040378243,0.16825259,4581.016401767731
17.441637,1.3029988e-10,7.5310025,-1.1520277,0.9814862,-1.7928448,15.533279,-0.11111111,2160,1.8667202,13.178697,-0.60113347,,4032.1172,43200,17.441637,,19.230127,7.5332904,0.14999999,23.78109,0.038501583,1.023687,4584.154059171677
17.441637,1.3017931e-10,4.202434e-10,-1.3979807,0.99888676,-1.7928338,15.530299,-1.0,2161,1.8697004,9.091157,-0.6015112,,4040.4219,43220,17.441637,,19.230127,4.9164677,0.14999999,23.779043,-1.1493065,2.2474449e-14,4587.258083820343
17.441637,1.300589e-10,4.557241,-1.0339236,0.99945754,-1.7932965,15.53107,-1.0,2162,1.8689299,17.192272,-0.60171187,,4040.629,43240,17.441637,,19.230127,4.9075766,0.14999999,23.782293,-1.0297595,2.2484869e-14,4590.385797023773
17.441637,1.2993868e-10,3.90724,-0.4043304,0.9997277,-1.7937589,15.531842,-1.0,2163,1.8681574,17.20233,-0.6016212,,4040.8242,43260,17.441637,,19.230127,4.8987274,0.14999999,23.780422,-1.1406225,2.2495249e-14,4593.475863456726
17.441637,1.2981861e-10,4.5127525,-0.96816325,1.0002793,-1.794221,15.532611,-1.0,2164,1.8673887,17.19896,-0.60179096,,4041.0273,43280,17.441637,,19.230127,4.8899174,0.14999999,23.783398,-1.1287853,2.2505677e-14,4596.610144376755
17.441637,1.2969872e-10,4.46186,-0.88595414,1.0008073,-1.7946831,15.5333805,-1.0,2165,1.8666191,17.198423,-0.6019222,,4041.2305,43300,17.441637,,19.230127,4.8811464,0.14999999,23.785986,-0.86283475,2.2516069e-14,4599.691410064697
17.441637,1.2957899e-10,1.9750656,-0.12051585,1.0001875,-1.7951448,15.5342045,-1.0,2166,1.8657951,17.31682,-0.6016999,,4041.3125,43320,17.441637,,19.230127,4.8724165,0.14999999,23.768963,-0.90772957,2.2526463e-14,4602.800456047058
17.441637,1.2945942e-10,5.385522e-07,-0.15647507,0.97950494,-1.7956064,15.535012,-0.07070707,2167,1.8649874,17.28464,-0.60149455,,4041.4297,43340,17.441637,,19.230127,8.588249,0.14999999,23.758286,-0.13072157,1.8613958,4605.913537502289
17.441637,1.2934002e-10,5.751145,-0.8544429,0.98516124,-1.7952092,15.5352335,-0.1919192,2168,1.8647661,16.016642,-0.60162115,,4042.8125,43360,17.441637,,19.230127,5.7613115,0.14999999,23.760777,-0.30155632,0.25102603,4608.997526884079
17.441637,1.2922079e-10,8.005929e-05,-0.42960206,0.9998475,-1.7955545,15.536019,-1.0,2169,1.8639803,17.236631,-0.6015491,,4042.9727,43380,17.441637,,19.230127,4.868213,0.14999999,23.757029,-1.0516322,2.2535703e-14,4612.038812637329
17.441637,1.2910172e-10,7.77544e-34,-0.4783271,1.077276,-1.7960155,15.536787,0.8181818,2170,1.8632126,17.202309,-0.60149264,,4043.1719,43400,17.441637,,19.230127,30.889044,0.14999999,23.756504,0.96164954,0.0096454155,4615.1353986263275
17.441637,1.2898281e-10,2.7356874e-36,-2.6477864,1.000188,-1.7964717,15.529943,-1.0,2171,1.8700562,0.68494457,-0.6024021,,4059.8906,43420,17.441637,,19.230127,4.8617897,0.14999999,23.756588,-0.97087026,2.2556387e-14,4618.22757935524
17.441637,1.2886407e-10,6.720709e-05,-0.24527982,0.980855,-1.7969322,15.530726,-0.27272728,2172,1.8692732,17.229605,-0.60223794,,4060.0625,43440,17.441637,,19.230127,4.581325,0.14999999,23.750662,-0.4086094,0.046020485,4622.14901638031
17.441637,1.2874549e-10,3.120703,-0.25708237,0.99493384,-1.7973714,15.531552,-0.47474748,2173,1.8684473,17.323175,-0.6020881,,4060.1367,43460,17.441637,,19.230127,3.2112932,0.14999999,23.75214,-0.45427904,0.00018531978,4625.276073455811
17.441637,1.2862707e-10,3.203574,-0.19539578,0.9953602,-1.7978314,15.532391,-0.47474748,2174,1.867609,17.353682,-0.6019034,,4060.1797,43480,17.441637,,19.230127,3.20803,0.14999999,23.753016,-0.25995618,0.00018540517,4629.593109369278
17.441637,1.2850884e-10,4.1676273,-0.5120008,0.9795326,-1.7982912,15.533098,-0.3131313,2175,1.8669014,17.071728,-0.60186434,,4060.5117,43500,17.441637,,19.230127,4.1702747,0.14999999,23.753838,-0.4235344,0.017681442,4633.350297451019
17.441637,1.2839074e-10,3.351241,-0.23374566,0.98775345,-1.7987428,15.533928,-0.43434343,2176,1.8660717,17.34332,-0.60170484,,4060.5703,43520,17.441637,,19.230127,3.382395,0.14999999,23.751036,-0.3133105,0.00064651907,4637.250811815262
17.441637,1.2827281e-10,3.8456335,-0.40471336,0.9799697,-1.7992018,15.534688,-0.35353535,2177,1.8653116,17.185741,-0.60162,,4060.7852,43540,17.441637,,19.230127,3.8456419,0.14999999,23.753386,-0.404841,0.0063150907,4641.111565351486
17.441637,1.2815506e-10,3.4316266,-0.25749385,0.98292273,-1.7996582,15.53549,-0.3939394,2178,1.8645096,17.279806,-0.60147154,,4060.9023,43560,17.441637,,19.230127,3.586383,0.14999999,23.752028,-0.22886932,0.0020966874,4645.479079961777
17.441637,1.2803746e-10,4.0513754,-0.5786546,0.9809956,-1.8001163,15.536128,-0.3131313,2179,1.8638716,16.928202,-0.6014689,,4061.375,43580,17.441637,,19.230127,4.1526785,0.14999999,23.750397,-0.41571173,0.017713737,4650.4304983615875
17.441637,1.2792002e-10,0.0017159191,-0.24051808,1.0000528,-1.800567,15.536941,-1.0,2180,1.863059,17.305696,-0.6013123,,4061.4688,43600,17.441637,,19.230127,4.8710365,0.14999999,23.748924,-0.9841289,2.2648946e-14,4654.209923744202
17.441637,1.2780274e-10,0.0025635324,-0.27513328,0.9857485,-1.8010256,15.537712,-0.41414142,2181,1.8622875,17.215794,-0.60116297,,4061.6484,43620,17.441637,,19.230127,3.470138,0.14999999,23.746576,-0.52484745,0.001177035,4657.355764865875
17.441637,1.2768561e-10,0.019778749,-0.1157819,1.0001193,-1.8014834,15.538547,-1.0,2182,1.861453,17.361757,-0.6009472,,4061.6914,43640,17.441637,,19.230127,4.8646374,0.14999999,23.743828,-0.9002025,2.2669692e-14,4660.424569368362
17.441637,1.2756866e-10,0.055445697,-0.15195648,0.99648875,-1.8019416,15.539349,-0.47474748,2183,1.860651,17.290243,-0.60074174,,4061.8008,43660,17.441637,,19.230127,3.1922133,0.14999999,23.742619,-0.505567,0.0001861688,4663.543318033218
17.441637,1.2745187e-10,3.0312066,-0.1332844,1.0009643,-1.8023995,15.540184,-0.4949495,2184,1.8598156,17.362137,-0.6005295,,4061.836,43680,17.441637,,19.230127,3.112794,0.14999999,23.742798,-0.6575897,9.710863e-05,4666.6589386463165
17.441637,1.2733523e-10,2.2268047,-0.053740844,1.0119612,-1.8028573,15.541043,-0.5555556,2185,1.8589563,17.418951,-0.6002789,,4061.8203,43700,17.441637,,19.230127,2.929611,0.14999999,23.735634,-0.7891152,1.2349392e-05,4669.746957778931
17.441637,1.2721875e-10,1.0792179,-0.086330816,1.0001279,-1.8033148,15.541868,-1.0,2186,1.8581314,17.346289,-0.60003823,,4061.875,43720,17.441637,,19.230127,4.8627124,0.14999999,23.73816,-1.0113077,2.271124e-14,4672.852435827255
17.441637,1.2710247e-10,3.735594,-0.3425668,1.0003246,-1.8037722,15.542627,-1.0,2187,1.8573723,17.202868,-0.5999209,,4062.0742,43740,17.441637,,19.230127,4.8541408,0.14999999,23.735188,-1.0282004,2.2721638e-14,4675.99490904808
17.441637,1.269863e-10,3.8700573,-0.3927603,1.000584,-1.8042293,15.543385,-1.0,2188,1.8566151,17.197924,-0.5998263,,4062.2734,43760,17.441637,,19.230127,4.845605,0.14999999,23.733309,-0.97197914,2.2732042e-14,4679.137981176376
17.441637,1.268703e-10,3.3475025,-0.24748124,1.0006062,-1.8046862,15.544155,-1.0,2189,1.8558445,17.22997,-0.59966534,,4062.4414,43780,17.441637,,19.230127,4.837107,0.14999999,23.727417,-0.9392529,2.2742408e-14,4682.242248535156
17.441637,1.2675448e-10,2.9727843,-0.19332212,1.0004593,-1.805143,15.544938,-1.0,2190,1.8550615,17.257315,-0.5994796,,4062.586,43800,17.441637,,19.230127,4.8286448,0.14999999,23.718666,-1.3580188,2.275282e-14,4685.649579524994
17.441637,1.266388e-10,4.7971396,-3.4382262,1.001148,-1.8055995,15.5456915,-1.0,2191,1.8543081,17.194862,-0.6007755,,4062.789,43820,17.441637,,19.230127,4.820223,0.14999999,23.724216,-1.0611302,2.2763194e-14,4689.50772023201
17.441637,1.2652328e-10,4.0785,-0.51058984,1.0015079,-1.8060558,15.546446,-1.0,2192,1.8535538,17.199522,-0.60073406,,4062.9922,43840,17.441637,,19.230127,4.8118362,0.14999999,23.724146,-0.88066965,2.2773573e-14,4692.516554117203
17.441637,1.2640791e-10,1.8918388e-17,-0.13319123,1.0093971,-1.8065119,15.547247,0.45454547,2193,1.8527527,17.303995,-0.60052025,,4063.086,43860,17.441637,,19.230127,20.438519,0.14999999,23.714642,0.41238225,5.851736,4696.487059354782
17.441637,1.262927e-10,7.2090502e-09,-1.9721223,1.0135701,-1.8043029,15.543606,-0.57575756,2194,1.8563938,7.556324,-0.60114247,,4072.9258,43880,17.441637,,19.230127,2.8944702,0.14999999,23.712578,-0.6278236,5.9967383e-06,4699.939430952072
17.441637,1.2617767e-10,2.8136048,-0.059307218,1.0170295,-1.8047587,15.544444,-0.61616164,2195,1.8555555,17.385736,-0.6008896,,4072.9453,43900,17.441637,,19.230127,2.833847,0.14999999,23.712751,-0.50586444,1.3358652e-06,4704.0424201488495
17.441637,1.2606277e-10,2.8769755,-0.13342944,1.0113908,-1.8052142,15.545288,-0.5555556,2196,1.8547115,17.400637,-0.6006692,,4072.9453,43920,17.441637,,19.230127,2.9329,0.14999999,23.711317,-0.6033748,1.23785285e-05,4708.046656131744
17.441637,1.2594803e-10,2.8347907,-0.06500847,1.0163172,-1.8056694,15.546114,-0.5959596,2197,1.8538857,17.35817,-0.6004204,,4072.9883,43940,17.441637,,19.230127,2.85357,0.14999999,23.711147,-0.47872832,2.859385e-06,4712.300760507584
17.441637,1.2583345e-10,2.9082537,-0.16062492,1.0085956,-1.8061244,15.546949,-0.53535354,2198,1.8530502,17.382706,-0.6002129,,4073.004,43960,17.441637,,19.230127,2.980394,0.14999999,23.710186,-0.39470804,2.5092626e-05,4715.655295848846
