IWMax,DenMISEMeanLog,IWMean,ReturnStepMax,Bound,TimeElapsed,IWMin,LQGmu1_actor,Regret/t,DenMISELogLast,DenMISELogFirst,LQGsigma_higher,Delta,ReturnLastEpisode,TimestepsSoFar,Regret,ReturnMean,ReturnAbsMax,ReturnMin,LQGmu1_higher,Iteration,ReturnMax,IWLastEpisode,IWFirstEpisode
3.2935104,-0.587514,0.9694498,19.228611,22.87024,7251.172328472137,,-0.66562825,1.7060995,-0.2179335,-1.2507217,0.14999999,7.547911e-11,17.365442,56760,4841.91,15.6939,17.439611,,-0.65656567,2838,17.439611,3.2933362,0.0005429638
3.290852,-0.5873885,0.96982294,19.228611,22.871714,7256.030250787735,,-0.84979546,1.7055044,-0.20049094,-1.2510738,0.14999999,7.542594e-11,17.382008,56780,4841.926,15.694495,17.439611,,-0.65656567,2839,17.439611,3.2441304,0.0005431549
4.0725474,-0.5872087,1.0229192,19.228611,22.870722,7260.717986822128,,-0.8526986,1.7049332,-0.046238992,-1.2514259,0.14999999,7.537283e-11,17.317986,56800,4842.0117,15.695066,17.439611,,-1.0,2840,17.439611,1.6871756,1.6086332e-09
3.2419596,-0.5870099,0.97304195,19.228611,22.86571,7265.306233882904,,-0.745746,1.7043571,-0.04455656,-1.2517779,0.14999999,7.5319785e-11,17.329493,56820,4842.078,15.695642,17.439611,,-0.67676765,2841,17.439611,1.3978317,0.00029719266
3.1885276,-0.5868583,0.97706556,19.228611,22.86467,7269.893566608429,,-0.55638576,1.7037687,-0.12902622,-1.2521297,0.14999999,7.5266786e-11,17.367172,56840,4842.1133,15.696231,17.439611,,-0.6969697,2842,17.439611,2.8700747,0.00015963243
8.850756,-0.58675116,1.0439796,19.228611,22.864502,7273.899098157883,,0.010566678,1.7031717,-0.259479,-1.2524815,0.14999999,7.521385e-11,17.396065,56860,4842.117,15.696828,17.439611,,-0.05050505,2843,17.439611,0.011686196,8.674564
3.2380803,-0.5869757,0.97334677,19.228611,22.861528,7276.994971752167,,-0.44638085,1.705451,-1.2684901,-1.2497866,0.14999999,7.516097e-11,9.213129,56880,4850.301,15.694549,17.439611,,-0.67676765,2844,17.439611,0.000260804,0.00029660144
3.5592036,-0.58687973,0.9725967,19.228611,22.85702,7281.906116962433,,-0.5605056,1.7048683,-0.28718442,-1.250138,0.14999999,7.5108135e-11,17.351202,56900,4850.3516,15.695131,17.439611,,-0.43434343,2845,17.439611,3.5329952,0.12552117
3.2824554,-0.5867738,0.97025293,19.228611,22.859468,7285.6564383506775,,-0.5478438,1.7042837,-0.2573182,-1.2504454,0.14999999,7.5055365e-11,17.360302,56920,4850.3906,15.695716,17.439611,,-0.65656567,2846,17.439611,2.802308,0.0005428137
3.50367,-0.5866699,0.966222,19.228611,22.862753,7290.258394479752,,-0.23731467,1.7036829,-0.26105964,-1.2507964,0.14999999,7.500265e-11,17.409807,56940,4850.3867,15.696317,17.439611,,-0.4949495,2847,17.439611,3.244845,0.035379514
5.5802402,-0.5866432,1.0332627,19.228611,22.859795,7294.211881637573,,-0.03733909,1.7032251,-0.47702673,-1.2511352,0.14999999,7.4949984e-11,16.998865,56960,4850.785,15.6967745,17.439611,,-0.17171717,2848,17.439611,3.8945777,4.6164126
8.171942,-0.586806,1.047563,19.228611,22.861382,7298.560540437698,,-0.025904667,1.7041359,-1.0831597,-1.2498666,0.14999999,7.489738e-11,13.102517,56980,4855.082,15.695864,17.439611,,-0.07070707,2849,17.439611,7.6644936,8.151664
7.53812,-0.5869784,1.0477501,19.228611,22.854517,7302.680433034897,,-0.15178138,1.705286,-1.124787,-1.2473605,0.14999999,7.484483e-11,12.4146595,57000,4860.0664,15.694714,17.439611,,-0.09090909,2850,17.439611,7.456356,7.523404
5.181772,-0.5869958,1.0290879,19.228611,22.85225,7306.557645082474,,0.045577943,1.7050552,-0.6831311,-1.245075,0.14999999,7.479234e-11,16.352367,57020,4861.1133,15.694944,17.439611,,-0.1919192,2851,17.439611,5.081018,3.877408
4.0838985,-0.58726954,1.0218089,19.228611,22.849121,7311.348042726517,,-0.97839475,1.7073727,-1.3968968,-1.2440666,0.14999999,7.4739895e-11,9.085739,57040,4869.4297,15.692627,17.439611,,-1.0,2852,17.439611,3.024816e-10,1.5968364e-09
4.0794883,-0.5870922,1.0218238,19.228611,22.84615,7316.061285734177,,-1.1983908,1.7068396,-0.10267132,-1.2444171,0.14999999,7.468751e-11,17.217045,57060,4869.6133,15.69316,17.439611,,-1.0,2853,17.439611,2.9167786,1.5973969e-09
4.0750904,-0.5873164,1.0221715,19.228611,22.848886,7320.145370006561,,-0.9225461,1.7063131,-1.248249,-1.2447675,0.14999999,7.463518e-11,17.19693,57080,4869.8164,15.6936865,17.439611,,-1.0,2854,17.439611,3.8643272,1.5979577e-09
4.070707,-0.58711785,1.022016,19.228611,22.843039,7323.799259662628,,-1.0629474,1.7057629,-0.042306807,-1.2451179,0.14999999,7.458291e-11,17.266088,57100,4869.953,15.694237,17.439611,,-1.0,2855,17.439611,2.4282594,1.5985155e-09
4.0663342,-0.58702517,1.0222151,19.228611,22.84323,7327.73099732399,,-0.89975333,1.7052374,-0.34445915,-1.245468,0.14999999,7.453068e-11,17.194479,57120,4870.1562,15.694762,17.439611,,-1.0,2856,17.439611,3.436962,1.5990766e-09
7.526018,-0.5868244,1.0486355,19.228611,22.838135,7332.694537639618,,-0.02905802,1.7046804,-0.034916155,-1.2458181,0.14999999,7.447852e-11,17.28485,57140,4870.2734,15.695319,17.439611,,-0.09090909,2857,17.439611,1.3366771e-06,7.5118113
3.2889576,-0.58699024,0.9692463,19.228611,22.836351,7336.706887960434,,-0.8034551,1.7055807,-1.1086655,-1.2435423,0.14999999,7.442641e-11,13.118904,57160,4874.551,15.694419,17.439611,,-0.65656567,2858,17.439611,0.0012766625,0.0005390794
4.0648184,-0.5868231,1.0222092,19.228611,22.840158,7341.33776307106,,-1.1082853,1.7050018,-0.078243665,-1.243892,0.14999999,7.437435e-11,17.35415,57180,4874.5977,15.694998,17.439611,,-1.0,2859,17.439611,1.2189417,1.5965593e-09
4.0604672,-0.5868092,1.0224731,19.228611,22.84146,7344.9507875442505,,-1.0311166,1.7044792,-0.56893,-1.2442417,0.14999999,7.4322354e-11,17.186914,57200,4874.8125,15.69552,17.439611,,-1.0,2860,17.439611,3.620239,1.5971167e-09
4.0561285,-0.5866752,1.0226119,19.228611,22.840641,7350.237561941147,,-0.86253726,1.7039528,-0.2257994,-1.2445912,0.14999999,7.427041e-11,17.200184,57220,4875.008,15.696047,17.439611,,-1.0,2861,17.439611,3.262404,1.5976742e-09
7.51938,-0.58647656,1.0493096,19.228611,22.83387,7354.817994356155,,-0.06387623,1.7033882,-0.040297627,-1.2449408,0.14999999,7.421851e-11,17.314507,57240,4875.0977,15.696611,17.439611,,-0.09090909,2862,17.439611,4.9662012e-06,7.5052238
25.70628,-0.5865957,1.0249032,19.228611,22.83332,7358.543370008469,,0.55361515,1.7038221,-0.9761573,-1.2426711,0.14999999,7.416667e-11,14.456493,57260,4878.043,15.6961775,17.439611,,0.53535354,2863,17.439611,0.002417224,0.01808675
2.9156675,-0.5871747,0.9972031,19.228611,22.832857,7361.9540095329285,,-0.6056831,1.707097,-2.2664523,-1.243014,0.14999999,7.4114895e-11,6.3141704,57280,4889.125,15.692903,17.439611,,-0.7979798,2864,17.439611,6.006406e-17,5.3783438e-06
3.2903612,-0.58705455,0.9694449,19.228611,22.833286,7366.874097108841,,-0.5971971,1.7065048,-0.23984182,-1.2433631,0.14999999,7.4063165e-11,17.390257,57300,4889.1367,15.693495,17.439611,,-0.65656567,2865,17.439611,3.1914937,0.00053898303
3.3310442,-0.5869455,0.9671569,19.228611,22.834963,7372.238598585129,,-0.617977,1.7059059,-0.24354218,-1.243712,0.14999999,7.401149e-11,17.40904,57320,4889.125,15.694094,17.439611,,-0.6363636,2866,17.439611,3.2793143,0.0009683711
3.3671842,-0.5868329,0.9654991,19.228611,22.836824,7376.958228349686,,-0.49445003,1.7053108,-0.23128526,-1.2440604,0.14999999,7.3959866e-11,17.40012,57340,4889.129,15.694689,17.439611,,-0.61616164,2867,17.439611,3.3514514,0.001708562
3.4953783,-0.5867373,0.9643618,19.228611,22.84087,7380.551925420761,,-0.5423873,1.7047195,-0.2776753,-1.2444086,0.14999999,7.39083e-11,17.390831,57360,4889.1367,15.69528,17.439611,,-0.5151515,2868,17.439611,3.477569,0.022223143
3.4923406,-0.58663714,0.96472496,19.228611,22.841915,7384.094109773636,,-0.43092775,1.7041368,-0.26370886,-1.2447494,0.14999999,7.385679e-11,17.36702,57380,4889.168,15.695863,17.439611,,-0.5151515,2869,17.439611,3.405549,0.022230722
3.506622,-0.5865469,0.9662827,19.228611,22.841354,7389.014488935471,,-0.5598899,1.703579,-0.29228407,-1.2450901,0.14999999,7.380533e-11,17.29352,57400,4889.2734,15.696421,17.439611,,-0.4949495,2870,17.439611,3.2523615,0.035178203
3.4863043,-0.5864436,0.96528137,19.228611,22.841084,7393.643509864807,,-0.23065883,1.7030067,-0.2560796,-1.2454263,0.14999999,7.375392e-11,17.341719,57420,4889.332,15.696993,17.439611,,-0.5151515,2871,17.439611,3.2863672,0.022245768
5.97255,-0.5864224,1.0404447,19.228611,22.842451,7397.890159368515,,-0.28224182,1.7025747,-0.49068138,-1.2457668,0.14999999,7.370257e-11,16.938568,57440,4889.797,15.697425,17.439611,,-0.15151516,2872,17.439611,3.779792,5.3361335
4.3624086,-0.5863447,1.0123388,19.228611,22.833796,7401.298393011093,,-0.54369587,1.7020864,-0.40300667,-1.2442586,0.14999999,7.365127e-11,17.10013,57460,4890.0938,15.697913,17.439611,,-0.25252524,2873,17.439611,3.9022927,2.0966609
3.4844944,-0.5862274,0.96566194,19.228611,22.842342,7404.911297082901,,-0.7398969,1.7015028,-0.2612959,-1.2438772,0.14999999,7.360003e-11,17.375711,57480,4890.117,15.698497,17.439611,,-0.5151515,2874,17.439611,3.3918352,0.022211336
3.2774494,-0.5860826,0.9709388,19.228611,22.835888,7408.11109995842,,-0.60024667,1.7009239,-0.13472693,-1.2442173,0.14999999,7.3548834e-11,17.365814,57500,4890.1562,15.699076,17.439611,,-0.65656567,2875,17.439611,2.6080303,0.0005394435
3.3162775,-0.5859713,0.9688522,19.228611,22.83758,7412.112698793411,,-0.5135618,1.7003326,-0.23702101,-1.2445649,0.14999999,7.3497694e-11,17.398863,57520,4890.1562,15.699667,17.439611,,-0.6363636,2876,17.439611,3.2746632,0.00096919754
3.4783547,-0.58587176,0.9660885,19.228611,22.839813,7416.678611278534,,-0.330461,1.69975,-0.26802495,-1.2449121,0.14999999,7.344662e-11,17.373066,57540,4890.1836,15.70025,17.439611,,-0.5151515,2877,17.439611,3.4769318,0.022234336
3.5293572,-0.58580035,0.97096926,19.228611,22.833155,7421.720641613007,,-0.7312161,1.699235,-0.3469186,-1.245252,0.14999999,7.339558e-11,17.182896,57560,4890.3984,15.700765,17.439611,,-0.45454547,2878,17.439611,2.6723158,0.08337876
3.2702055,-0.5856562,0.97120523,19.228611,22.828276,7426.334384679794,,-0.46693414,1.6986532,-0.14152941,-1.2455704,0.14999999,7.33446e-11,17.374365,57580,4890.422,15.701346,17.439611,,-0.65656567,2879,17.439611,2.7070878,0.0005401738
3.5067031,-0.5855596,0.968956,19.228611,22.828236,7430.038691282272,,-0.45923284,1.6980686,-0.2777635,-1.2459176,0.14999999,7.3293684e-11,17.383892,57600,4890.4375,15.701931,17.439611,,-0.47474748,2880,17.439611,3.5063946,0.05469246
3.5228105,-0.5854639,0.9714009,19.228611,22.82977,7434.545899629593,,-0.3357473,1.697504,-0.27891594,-1.2462457,0.14999999,7.32428e-11,17.33297,57620,4890.508,15.702496,17.439611,,-0.45454547,2881,17.439611,3.5134878,0.08346166
3.6061842,-0.585389,0.98007196,19.228611,22.828798,7439.127379894257,,-0.52106184,1.6969643,-0.3406739,-1.2465638,0.14999999,7.319199e-11,17.256107,57640,4890.6523,15.703035,17.439611,,-0.3939394,2882,17.439611,3.4680893,0.26583403
3.4981008,-0.58528376,0.9696795,19.228611,22.826838,7443.607710838318,,-0.46548915,1.6963825,-0.26191896,-1.2468184,0.14999999,7.314122e-11,17.379635,57660,4890.672,15.703617,17.439611,,-0.47474748,2883,17.439611,3.2950897,0.054741755
3.4950733,-0.5851868,0.9700545,19.228611,22.828308,7447.876648187637,,-0.48215657,1.695795,-0.2747968,-1.2471462,0.14999999,7.3090506e-11,17.398397,57680,4890.672,15.704205,17.439611,,-0.47474748,2884,17.439611,3.4940917,0.054759692
3.492053,-0.58508795,0.9704239,19.228611,22.829655,7451.590780258179,,-0.49824753,1.695219,-0.26982245,-1.247474,0.14999999,7.3039845e-11,17.366959,57700,4890.707,15.704781,17.439611,,-0.47474748,2885,17.439611,3.4791365,0.05477765
3.4720063,-0.5849874,0.96907246,19.228611,22.830883,7455.525848150253,,-0.39482677,1.6946497,-0.2651371,-1.2478015,0.14999999,7.298924e-11,17.347914,57720,4890.758,15.70535,17.439611,,-0.4949495,2886,17.439611,3.4662623,0.035273716
3.5050867,-0.5848986,0.97311443,19.228611,22.830572,7459.946084976196,,-0.5711661,1.6940899,-0.2972212,-1.2481358,0.14999999,7.293868e-11,17.322338,57740,4890.84,15.70591,17.439611,,-0.45454547,2887,17.439611,3.3073623,0.08361955
3.4661849,-0.5847894,0.96945053,19.228611,22.827686,7464.8236429691315,,-0.6428199,1.6935043,-0.24298577,-1.2484531,0.14999999,7.288819e-11,17.394459,57760,4890.84,15.706495,17.439611,,-0.4949495,2888,17.439611,2.9804637,0.03529671
3.2989657,-0.5846698,0.96980256,19.228611,22.828518,7468.72270488739,,-0.59350455,1.692914,-0.20804273,-1.248787,0.14999999,7.283773e-11,17.411922,57780,4890.828,15.707086,17.439611,,-0.6363636,2889,17.439611,3.271661,0.0009732981
3.3301718,-0.5845585,0.96861213,19.228611,22.830256,7473.735287189484,,-0.3578012,1.6923294,-0.23277524,-1.2491329,0.14999999,7.278733e-11,17.397524,57800,4890.832,15.70767,17.439611,,-0.61616164,2890,17.439611,3.3186202,0.00171725
3.49744,-0.58447766,0.97346056,19.228611,22.824293,7477.87833237648,,-0.6663281,1.6917982,-0.3188288,-1.2494782,0.14999999,7.273699e-11,17.242796,57820,4890.9883,15.708201,17.439611,,-0.45454547,2891,17.439611,2.9713678,0.08373188
3.2928746,-0.58435076,0.9701625,19.228611,22.824066,7483.075963497162,,-0.6706776,1.6912203,-0.1912421,-1.2497951,0.14999999,7.268669e-11,17.379206,57840,4891.0117,15.708779,17.439611,,-0.6363636,2892,17.439611,3.1565223,0.0009742797
3.2528136,-0.58422405,0.97261643,19.228611,22.824928,7488.727339744568,,-0.48194718,1.6906404,-0.18751115,-1.2501404,0.14999999,7.2636445e-11,17.384916,57860,4891.0234,15.709359,17.439611,,-0.65656567,2893,17.439611,3.1939778,0.000542648
3.4374404,-0.58412296,0.9688369,19.228611,22.820988,7492.54629278183,,-0.24572524,1.6900635,-0.26419532,-1.2504859,0.14999999,7.258626e-11,17.377722,57880,4891.043,15.709936,17.439611,,-0.5151515,2894,17.439611,3.3800015,0.022358611
3.6995444,-0.5840911,0.98817277,19.228611,22.81461,7496.55513715744,,-0.48058647,1.6896744,-0.46049863,-1.2508236,0.14999999,7.253612e-11,16.837414,57900,4891.6094,15.710325,17.439611,,-0.35353535,2895,17.439611,3.2556462,0.52771163
3.4504976,-0.58398443,0.97013545,19.228611,22.81469,7502.039090871811,,-0.41760466,1.6891079,-0.26323444,-1.2509867,0.14999999,7.2486045e-11,17.352606,57920,4891.6562,15.710892,17.439611,,-0.4949495,2896,17.439611,3.444682,0.035386246
3.5405471,-0.5838907,0.97891456,19.228611,22.816387,7506.470577955246,,-0.38837147,1.6885386,-0.28232077,-1.2513198,0.14999999,7.243601e-11,17.360939,57940,4891.699,15.711461,17.439611,,-0.41414142,2897,17.439611,3.5262523,0.18488085
3.537446,-0.5837986,0.97926414,19.228611,22.817507,7511.408615350723,,-0.65259707,1.6879892,-0.29561225,-1.2516011,0.14999999,7.238602e-11,17.298908,57960,4891.793,15.71201,17.439611,,-0.41414142,2898,17.439611,3.5220253,0.18493287
3.2844574,-0.5836729,0.97047,19.228611,22.814398,7515.89249920845,,-0.55955315,1.6874151,-0.19829567,-1.2518823,0.14999999,7.2336095e-11,17.37495,57980,4891.8164,15.7125845,17.439611,,-0.6363636,2899,17.439611,3.2239943,0.0009763157
3.314042,-0.58356476,0.96931076,19.228611,22.814552,7518.714618682861,,-0.60062665,1.68684,-0.23990461,-1.2522268,0.14999999,7.228621e-11,17.388569,58000,4891.836,15.71316,17.439611,,-0.61616164,2900,17.439611,3.1483376,0.0017225718
3.3114007,-0.5834513,0.96968913,19.228611,22.816267,7523.8555517196655,,-0.56541646,1.6862612,-0.22386028,-1.252571,0.14999999,7.223639e-11,17.390787,58020,4891.8438,15.713738,17.439611,,-0.61616164,2901,17.439611,3.3091083,0.0017231649
3.402837,-0.5833422,0.96938074,19.228611,22.819147,7527.809449195862,,-0.33236414,1.6856947,-0.23650628,-1.252915,0.14999999,7.218661e-11,17.358866,58040,4891.8867,15.714305,17.439611,,-0.53535354,2902,17.439611,3.3022492,0.013913931
3.50019,-0.58326817,0.97710097,19.228611,22.813686,7532.565332174301,,-0.43148905,1.6852007,-0.33742,-1.2532548,0.14999999,7.2136894e-11,17.14798,58060,4892.1367,15.714799,17.439611,,-0.43434343,2903,17.439611,2.9579465,0.12591301
3.4971793,-0.58316934,0.9774557,19.228611,22.814917,7537.27986073494,,-0.236281,1.6846523,-0.27320293,-1.2535558,0.14999999,7.208722e-11,17.304901,58080,4892.2305,15.715347,17.439611,,-0.43434343,2904,17.439611,3.4945455,0.12595089
3.76993,-0.5831409,0.99329036,19.228611,22.811966,7541.052777290344,,-0.45044276,1.6841946,-0.47751823,-1.2538568,0.14999999,7.20376e-11,17.043385,58100,4892.586,15.715805,17.439611,,-0.33333334,2905,17.439611,3.477748,0.7242115
3.523239,-0.5830338,0.9801332,19.228611,22.80981,7545.379018545151,,-0.21564814,1.683629,-0.26531047,-1.2539517,0.14999999,7.198803e-11,17.358683,58120,4892.625,15.716371,17.439611,,-0.41414142,2906,17.439611,3.367625,0.18536808
3.8705473,-0.58301926,0.9977701,19.228611,22.807394,7549.166589260101,,-0.26267514,1.6832571,-0.520099,-1.2542319,0.14999999,7.193851e-11,16.797033,58140,4893.2305,15.7167425,17.439611,,-0.3131313,2907,17.439611,3.6222792,0.97342485
3.9996529,-0.5829661,1.0027316,19.228611,22.808632,7553.497114419937,,-0.24817154,1.6828051,-0.42643988,-1.2542411,0.14999999,7.188904e-11,17.030891,58160,4893.5977,15.717195,17.439611,,-0.2929293,2908,17.439611,3.9919548,1.284408
4.158878,-0.58292013,1.0080174,19.228611,22.809635,7557.990413427353,,-0.06664549,1.6823683,-0.45128587,-1.2541432,0.14999999,7.183962e-11,16.989388,58180,4894.008,15.717631,17.439611,,-0.27272728,2909,17.439611,4.120884,1.6641
5.1988506,-0.5830518,1.029592,19.228611,22.80375,7562.162111759186,,-0.31065464,1.6826067,-0.97385937,-1.2539151,0.14999999,7.1790254e-11,15.025994,58200,4896.3867,15.717393,17.439611,,-0.1919192,2910,17.439611,4.969386,3.9118366
3.9873972,-0.58296335,1.0031072,19.228611,22.80079,7567.24623799324,,-0.45013118,1.6821308,-0.35471812,-1.2529153,0.14999999,7.174094e-11,17.101131,58220,4896.6836,15.717869,17.439611,,-0.2929293,2911,17.439611,3.765639,1.2827063
37.304207,-0.58285266,1.0089465,19.228611,22.798588,7571.512382745743,,0.68341196,1.6815739,-0.26328996,-1.2528182,0.14999999,7.169167e-11,17.340668,58240,4896.746,15.718426,17.439611,,0.8181818,2912,17.439611,1.0337408e-15,3.9669676e-06
3.551073,-0.58348787,0.98316395,19.228611,22.79542,7576.22119641304,,-0.5622413,1.6853046,-2.4377494,-1.2531615,0.14999999,7.164246e-11,4.852308,58260,4909.293,15.714695,17.439611,,-0.3939394,2913,17.439611,1.913168e-10,0.26759374
3.3095593,-0.5833746,0.9692912,19.228611,22.797792,7582.992465019226,,-0.335599,1.6847296,-0.23624893,-1.253413,0.14999999,7.15933e-11,17.385504,58280,4909.301,15.71527,17.439611,,-0.61616164,2914,17.439611,3.1576293,0.0017246157
3.5980308,-0.5832971,0.98689,19.228611,22.798037,7587.010788440704,,-0.6837851,1.6842222,-0.32689002,-1.2537555,0.14999999,7.154419e-11,17.196735,58300,4909.508,15.715777,17.439611,,-0.37373737,2915,17.439611,3.570653,0.3798751
3.2770581,-0.5831626,0.97066593,19.228611,22.793934,7591.256741523743,,-0.71534413,1.6836586,-0.1774228,-1.2539681,0.14999999,7.149513e-11,17.363785,58320,4909.547,15.716341,17.439611,,-0.6363636,2916,17.439611,3.02113,0.0009783541
3.2406554,-0.5830256,0.97277325,19.228611,22.793373,7596.654281377792,,-0.5187702,1.6830873,-0.15406369,-1.2543107,0.14999999,7.144611e-11,17.37972,58340,4909.5664,15.716912,17.439611,,-0.65656567,2917,17.439611,2.8733234,0.00054491585
3.2720215,-0.5829192,0.9709556,19.228611,22.789555,7600.884073019028,,-0.75171506,1.6825161,-0.24511367,-1.2546533,0.14999999,7.139715e-11,17.383291,58360,4909.582,15.7174835,17.439611,,-0.6363636,2918,17.439611,2.4992774,0.0009790247
4.1324797,-0.5827722,1.019639,19.228611,22.789835,7604.771049499512,,-0.7733137,1.6819506,-0.124682814,-1.2549956,0.14999999,7.134824e-11,17.367868,58380,4909.6133,15.718049,17.439611,,-1.0,2919,17.439611,0.7656471,1.6143842e-09
3.1990004,-0.582603,0.97588784,19.228611,22.796669,7609.256051301956,,-0.549705,1.6813889,-0.1076956,-1.2553381,0.14999999,7.129938e-11,17.357605,58400,4909.6562,15.718611,17.439611,,-0.67676765,2920,17.439611,2.4078653,0.00029825256
3.2341692,-0.58249277,0.9736074,19.228611,22.794147,7613.489371776581,,-0.5267936,1.6808138,-0.23679282,-1.2556804,0.14999999,7.125057e-11,17.398458,58420,4909.6562,15.719186,17.439611,,-0.65656567,2921,17.439611,2.6148698,0.0005456628
3.4165468,-0.58238554,0.97253066,19.228611,22.799759,7618.821013212204,,-0.5433941,1.6802444,-0.24223776,-1.2560226,0.14999999,7.1201815e-11,17.38026,58440,4909.676,15.719755,17.439611,,-0.4949495,2922,17.439611,3.313102,0.035564896
3.3975413,-0.5822769,0.9715558,19.228611,22.80061,7625.233016490936,,-0.59125596,1.6796837,-0.23721729,-1.2563525,0.14999999,7.1153104e-11,17.364529,58460,4909.715,15.720316,17.439611,,-0.5151515,2923,17.439611,3.312401,0.022490162
3.2921915,-0.58216333,0.9713674,19.228611,22.801037,7629.4524664878845,,-0.8116112,1.6791067,-0.22145076,-1.2566869,0.14999999,7.110444e-11,17.404203,58480,4909.707,15.720893,17.439611,,-0.61616164,2924,17.439611,3.2734616,0.0017302714
3.2268553,-0.58200127,0.9742154,19.228611,22.79255,7633.51643538475,,-0.45342726,1.6785564,-0.079089925,-1.2570282,0.14999999,7.105583e-11,17.332846,58500,4909.7773,15.721443,17.439611,,-0.65656567,2925,17.439611,1.6871977,0.00054639863
3.4083555,-0.58189946,0.9729427,19.228611,22.79341,7637.946717500687,,-0.45622712,1.6780033,-0.25857085,-1.2573699,0.14999999,7.100727e-11,17.341211,58520,4909.836,15.721996,17.439611,,-0.4949495,2926,17.439611,3.3149385,0.03561285
3.4235911,-0.5817978,0.97486264,19.228611,22.79454,7641.940333366394,,-0.33376634,1.6774406,-0.2569229,-1.2576994,0.14999999,7.095876e-11,17.368505,58540,4909.871,15.722559,17.439611,,-0.47474748,2927,17.439611,3.412626,0.05534065
3.4670033,-0.5817199,0.9790114,19.228611,22.79102,7647.014947891235,,-0.54822624,1.6769295,-0.32802892,-1.2580221,0.14999999,7.09103e-11,17.215717,58560,4910.051,15.72307,17.439611,,-0.43434343,2928,17.439611,2.9488518,0.12651469
3.400247,-0.58160776,0.97346246,19.228611,22.788868,7652.113074064255,,-0.5708683,1.6763496,-0.2319623,-1.2583203,0.14999999,7.0861886e-11,17.418005,58580,4910.0273,15.72365,17.439611,,-0.4949495,2929,17.439611,3.1489463,0.035646714
3.381134,-0.58149505,0.9724021,19.228611,22.78809,7655.823375701904,,-0.40942112,1.6757727,-0.22477718,-1.2586495,0.14999999,7.081353e-11,17.415167,58600,4910.0156,15.724227,17.439611,,-0.5151515,2930,17.439611,3.1079793,0.02254188
3.4126456,-0.58139884,0.97547734,19.228611,22.786888,7661.119013786316,,-0.5121323,1.675231,-0.27182624,-1.258983,0.14999999,7.076521e-11,17.311563,58620,4910.1016,15.724769,17.439611,,-0.47474748,2931,17.439611,3.1745746,0.055411734
3.3919878,-0.58129025,0.97421396,19.228611,22.787804,7665.810661792755,,-0.44272253,1.674676,-0.23852897,-1.2593052,0.14999999,7.071695e-11,17.352774,58640,4910.1523,15.725324,17.439611,,-0.4949495,2932,17.439611,3.3539853,0.03568184
3.4070985,-0.58118856,0.97612214,19.228611,22.788671,7669.5108296871185,,-0.39582187,1.6741295,-0.25656983,-1.2596341,0.14999999,7.0668735e-11,17.329468,58660,4910.2227,15.72587,17.439611,,-0.47474748,2933,17.439611,3.360065,0.055447813
3.451477,-0.58109295,0.98034877,19.228611,22.789127,7673.455576658249,,-0.41250727,1.6736155,-0.27689454,-1.2599561,0.14999999,7.0620586e-11,17.23226,58680,4910.3867,15.726384,17.439611,,-0.43434343,2934,17.439611,3.394309,0.1267596
3.4818726,-0.5809928,0.98301727,19.228611,22.790264,7677.431192874908,,-0.48243293,1.6730804,-0.26734388,-1.2602537,0.14999999,7.057247e-11,17.29756,58700,4910.492,15.726919,17.439611,,-0.41414142,2935,17.439611,3.4745536,0.18653995
3.4198298,-0.58088356,0.978876,19.228611,22.790737,7682.098286867142,,-0.420557,1.6725311,-0.24257429,-1.2605308,0.14999999,7.0524406e-11,17.342274,58720,4910.551,15.7274685,17.439611,,-0.45454547,2936,17.439611,3.3316689,0.084662475
3.4170144,-0.5807822,0.9792011,19.228611,22.791695,7687.804542303085,,-0.45756108,1.6719856,-0.2620026,-1.2608424,0.14999999,7.0476396e-11,17.328701,58740,4910.625,15.728014,17.439611,,-0.45454547,2937,17.439611,3.3686519,0.08468884
3.4142056,-0.580676,0.9795394,19.228611,22.792873,7691.706196784973,,-0.22969106,1.6714439,-0.24768881,-1.261154,0.14999999,7.042843e-11,17.318642,58760,4910.703,15.728556,17.439611,,-0.45454547,2938,17.439611,3.4064415,0.084715255
18.244186,-0.5806508,0.9441158,19.228611,22.786928,7696.646610021591,,0.14783946,1.6710558,-0.4856119,-1.2614655,0.14999999,7.03805e-11,16.871439,58780,4911.2305,15.728944,17.439611,,0.1919192,2939,17.439611,0.08321544,4.3460073
3.515285,-0.58107144,0.9862698,19.228611,22.784925,7700.797809839249,,-0.3415764,1.6733761,-1.7601458,-1.260328,0.14999999,7.033263e-11,8.905657,58800,4919.7266,15.726624,17.439611,,-0.3939394,2940,17.439611,0.02272166,0.26951835
3.5679822,-0.5809852,0.9894064,19.228611,22.785872,7705.216651678085,,-0.63773596,1.6728554,-0.31396508,-1.2605765,0.14999999,7.028481e-11,17.258276,58820,4919.867,15.727144,17.439611,,-0.37373737,2941,17.439611,3.557868,0.38247508
28.737158,-0.5808584,1.0204859,19.228611,22.773157,7710.027833938599,,0.5924619,1.6722956,-0.19673221,-1.2607864,0.14999999,7.023704e-11,17.376364,58840,4919.8945,15.727704,17.439611,,0.61616164,2942,17.439611,2.169693e-15,0.002377488
3.3887658,-0.5814454,0.9771063,19.228611,22.77243,7715.2406125068665,,-0.34936327,1.6756315,-2.325649,-1.2611254,0.14999999,7.018932e-11,5.9088187,58860,4931.383,15.724368,17.439611,,-0.47474748,2943,17.439611,2.773182e-10,0.055530578
