IWLastEpisode,DenMISELogFirst,ReturnMin,Iteration,ReturnMax,DenMISEMeanLog,IWFirstEpisode,IWMean,LQGsigma_higher,IWMin,LQGmu1_actor,IWMax,ReturnMean,TimestepsSoFar,ReturnStepMax,ReturnLastEpisode,Regret,Delta,LQGmu1_higher,Bound,ReturnAbsMax,Regret/t,DenMISELogLast,TimeElapsed
1.9093583e-14,-0.8314401,,1203,17.435493,-0.6713297,0.0003283899,0.92130494,0.14999999,,0.25333488,17.532213,15.124521,24060,19.225079,17.37726,2737.4004,4.200686e-10,0.53535354,26.153057,17.435493,2.2754784,-0.14140856,1955.5387489795685
11.820511,-0.83227074,,1204,17.435493,-0.6721495,0.6131053,1.0119754,0.14999999,,0.05016713,12.191368,15.119037,24080,19.225079,8.520329,2746.2793,4.1937115e-10,0.1919192,26.213284,17.435493,2.280963,-1.5754744,1958.5218751430511
0.00026792948,-0.83259183,,1205,17.435493,-0.67263925,0.02039976,1.0266993,0.14999999,,-0.7691753,3.0548253,15.114025,24100,19.225079,9.081739,2754.5996,4.186754e-10,-0.6363636,26.14661,17.435493,2.2859745,-1.2709105,1960.4782483577728
3.0833976,-0.8334044,,1206,17.435493,-0.6721976,0.00030031527,1.0039756,0.14999999,,-0.6725879,3.1714525,15.115886,24120,19.225079,17.357306,2754.6426,4.1798134e-10,-0.7979798,26.151997,17.435493,2.284114,-0.16628833,1963.4615950584412
3.0404897,-0.83423305,,1207,17.435493,-0.6717534,0.012848693,1.0260837,0.14999999,,-0.45116544,3.0518034,15.117773,24140,19.225079,17.392786,2754.6465,4.1728906e-10,-0.65656567,26.144993,17.435493,2.2822266,-0.13954179,1966.263243675232
0.0655293,-0.8350506,,1208,17.435493,-0.67136884,4.9202743,0.9531448,0.14999999,,0.02144453,8.414598,15.119626,24160,19.225079,17.357021,2754.6914,4.1659842e-10,-0.030303031,26.144775,17.435493,2.2803736,-0.23267615,1968.5242493152618
0.014772186,-0.8318132,,1209,17.435493,-0.67185074,0.22528394,1.0194905,0.14999999,,-0.66338116,3.1921968,15.114683,24180,19.225079,9.144992,2762.9473,4.1590958e-10,-0.5151515,26.124977,17.435493,2.2853165,-1.2053727,1971.2509157657623
3.0458133,-0.83245367,,1210,17.435493,-0.67139274,0.012825854,1.0262171,0.14999999,,-0.75600445,3.0468123,15.116577,24200,19.225079,17.404222,2762.9414,4.152224e-10,-0.65656567,26.128033,17.435493,2.2834225,-0.13661876,1973.9196531772614
2.9984794,-0.8332692,,1211,17.435493,-0.6709485,0.0003002746,1.0044757,0.14999999,,-0.5663965,3.1648083,15.118436,24220,19.225079,17.369318,2762.9746,4.1453696e-10,-0.7979798,26.131706,17.435493,2.2815638,-0.15907776,1976.1209330558777
2.9106789,-0.83409435,,1212,17.435493,-0.6705114,0.031906452,1.0294274,0.14999999,,-0.94825065,3.0385752,15.120274,24240,19.225079,17.344706,2763.0273,4.1385315e-10,-0.61616164,26.124596,17.435493,2.279726,-0.14523973,1977.87287068367
3.2693527,-0.8348928,,1213,17.435493,-0.6701541,3.0112213e-07,1.0131148,0.14999999,,-1.1497445,5.11783,15.122015,24260,19.225079,17.232271,2763.1953,4.1317108e-10,-1.0,26.12601,17.435493,2.2779846,-0.2659215,1979.692824602127
4.71005,-0.83571684,,1214,17.435493,-0.67047334,3.0137033e-07,1.0140859,0.14999999,,-1.2444718,5.100528,15.123721,24280,19.225079,17.193445,2763.4023,4.1249065e-10,-1.0,26.126823,17.435493,2.2762785,-1.0698154,1980.9998557567596
4.9143114,-0.8365402,,1215,17.435493,-0.67150927,3.0161848e-07,1.0152255,0.14999999,,-1.0712,5.083371,15.125427,24300,19.225079,17.196136,2763.6055,4.1181195e-10,-1.0,26.130638,17.435493,2.2745724,-1.9421139,1983.0148241519928
4.3313766,-0.83736295,,1216,17.435493,-0.671439,3.018668e-07,1.0158851,0.14999999,,-1.1651947,5.0663595,15.127133,24320,19.225079,17.199303,2763.8066,4.1113493e-10,-1.0,26.126297,17.435493,2.2728662,-0.60035825,1984.9453372955322
4.714474,-0.83818495,,1217,17.435493,-0.6718438,3.0211507e-07,1.016863,0.14999999,,-1.000746,5.049486,15.128824,24340,19.225079,17.18648,2764.0195,4.1045956e-10,-1.0,26.127457,17.435493,2.2711754,-1.1788851,1987.0359344482422
3.7874265,-0.8390063,,1218,17.435493,-0.67156947,3.0236325e-07,1.0170798,0.14999999,,-0.74453235,5.032756,15.130526,24360,19.225079,17.200912,2764.2188,4.0978582e-10,-1.0,26.115685,17.435493,2.269474,-0.35351762,1989.0405254364014
0.00012878183,-0.839827,,1219,17.435493,-0.67113197,5.7000947,0.9539091,0.14999999,,-0.097805455,7.6740894,15.132367,24380,19.225079,17.3762,2764.2441,4.0911374e-10,-0.07070707,26.090374,17.435493,2.2676325,-0.15421735,1991.0857174396515
5.4605274,-0.83598185,,1220,17.435493,-0.6713718,5.631268,0.9594113,0.14999999,,-0.187042,5.636148,15.132966,24400,19.225079,15.861205,2765.7812,4.0844336e-10,-0.1919192,26.09136,17.435493,2.2670336,-0.9161949,1993.807944059372
5.0888414,-0.83219606,,1221,17.435493,-0.6714249,4.8388224,0.96375674,0.14999999,,-0.43458652,5.094389,15.134277,24420,19.225079,16.735397,2766.4473,4.077746e-10,-0.23232323,26.084328,17.435493,2.2657223,-0.6944329,1996.539085149765
2.4815311,-0.82905954,,1222,17.435493,-0.6711153,0.10845005,1.025336,0.14999999,,-0.5909484,3.1149516,15.13609,24440,19.225079,17.349745,2766.496,4.071075e-10,-0.5555556,26.094252,17.435493,2.2639093,-0.25588357,1999.3974268436432
3.019146,-0.8297888,,1223,17.435493,-0.6706616,0.031769373,1.0288582,0.14999999,,-0.6961401,3.0492918,15.137914,24460,19.225079,17.364155,2766.5312,4.0644196e-10,-0.61616164,26.09219,17.435493,2.262086,-0.14091936,2001.3804156780243
2.831644,-0.8305801,,1224,17.435493,-0.6702066,0.020358765,1.0283763,0.14999999,,-0.42708862,3.0411074,15.139744,24480,19.225079,17.379866,2766.5527,4.0577813e-10,-0.6363636,26.084997,17.435493,2.2602558,-0.14208104,2005.1047766208649
3.7433202e-15,-0.8313802,,1225,17.435493,-0.6698515,1.298217e-08,0.9611833,0.14999999,,0.82160735,23.506514,15.141517,24500,19.225079,17.311514,2766.6426,4.0511594e-10,0.8181818,26.08513,17.435493,2.258483,-0.2629839,2007.359302520752
4.3899786e-15,-0.8321962,,1226,17.435493,-0.6710976,0.5865041,1.0066174,0.14999999,,-0.49122277,3.40496,15.131579,24520,19.225079,2.9586604,2781.084,4.044553e-10,-0.45454547,26.077763,17.435493,2.2684202,-2.1527297,2010.5491156578064
3.22678,-0.83253324,,1227,17.435493,-0.6707035,0.31577575,1.0165246,0.14999999,,-0.56506306,3.2479408,15.133395,24540,19.225079,17.36046,2781.123,4.037963e-10,-0.4949495,26.073618,17.435493,2.2666044,-0.19361182,2012.8146834373474
3.0089285,-0.83309054,,1228,17.435493,-0.670262,0.048883956,1.0298152,0.14999999,,-0.5937185,3.0468373,15.135221,24560,19.225079,17.374208,2781.1484,4.0313894e-10,-0.5959596,26.070055,17.435493,2.264779,-0.14461583,2015.7735908031464
3.0412447,-0.83386475,,1229,17.435493,-0.6698022,0.048921816,1.0303992,0.14999999,,-0.5146362,3.0417717,15.137045,24580,19.225079,17.37664,2781.1719,4.0248313e-10,-0.5959596,26.066818,17.435493,2.2629547,-0.134197,2017.8250391483307
3.153091,-0.8346383,,1230,17.435493,-0.66937166,0.22592129,1.0221195,0.14999999,,-0.7665999,3.1745625,15.138846,24600,19.225079,17.352882,2781.2188,4.01829e-10,-0.5151515,26.065418,17.435493,2.2611532,-0.17020771,2019.9294962882996
0.9319244,-0.8352673,,1231,17.435493,-0.6689419,3.012347e-07,1.0141712,0.14999999,,-1.1572015,5.0655403,15.140647,24620,19.225079,17.355677,2781.2637,4.011764e-10,-1.0,26.05407,17.435493,2.2593527,-0.16188419,2023.0012090206146
4.6941566,-0.8360793,,1232,17.435493,-0.6692951,3.014796e-07,1.0151199,0.14999999,,-1.1947452,5.0488796,15.142315,24640,19.225079,17.196589,2781.4668,4.0052545e-10,-1.0,26.055023,17.435493,2.2576847,-1.1172998,2025.8547132015228
4.7776613,-0.8368907,,1233,17.435493,-0.6698995,3.0172436e-07,1.016137,0.14999999,,-1.0292907,5.032353,15.143973,24660,19.225079,17.187475,2781.6797,3.9987602e-10,-1.0,26.0572,17.435493,2.2560263,-1.4285628,2029.005826473236
4.9235366e-14,-0.8377014,,1234,17.435493,-0.6696956,0.8154453,1.0020285,0.14999999,,-0.02985382,12.018221,15.145636,24680,19.225079,17.196314,2781.8848,3.992282e-10,0.17171717,26.050468,17.435493,2.254364,-0.43343443,2031.9564275741577
6.5299246e-09,-0.8378508,,1235,17.435493,-0.6700369,3.0201397e-07,1.0165442,0.14999999,,-1.1032723,5.0200267,15.144275,24700,19.225079,13.46482,2785.8203,3.9858195e-10,-1.0,26.049324,17.435493,2.255725,-1.0901386,2033.84903383255
4.4574776,-0.83866024,,1236,17.435493,-0.6700918,3.022586e-07,1.0173036,0.14999999,,-1.1690896,5.003754,15.145938,24720,19.225079,17.19942,2786.0215,3.9793724e-10,-1.0,26.047277,17.435493,2.2540617,-0.75340533,2035.7986073493958
4.675879,-0.83946896,,1237,17.435493,-0.67050666,3.0250314e-07,1.0182416,0.14999999,,-1.0346526,4.987611,15.147592,24740,19.225079,17.188803,2786.2285,3.972941e-10,-1.0,26.048347,17.435493,2.252408,-1.1995975,2038.3113551139832
4.038384,-0.840277,,1238,17.435493,-0.6703101,3.027476e-07,1.0186654,0.14999999,,-1.0374289,4.971597,15.14925,24760,19.225079,17.201416,2786.4277,3.9665254e-10,-1.0,26.040699,17.435493,2.2507496,-0.4443476,2039.8734176158905
4.0482397,-0.8410845,,1239,17.435493,-0.67011905,3.0299222e-07,1.0191016,0.14999999,,-1.0052121,4.955711,15.150902,24780,19.225079,17.19488,2786.6328,3.960125e-10,-1.0,26.033323,17.435493,2.2490978,-0.45123228,2042.494297027588
1.4139802e-08,-0.8418912,,1240,17.435493,-0.6698497,5.711873,0.95527047,0.14999999,,-0.12989035,7.688541,15.152556,24800,19.225079,17.202612,2786.83,3.9537404e-10,-0.07070707,26.033356,17.435493,2.2474432,-0.3542045,2045.686973810196
5.6434083,-0.83810157,,1241,17.435493,-0.67002237,5.643218,0.9601116,0.14999999,,-0.13452794,5.6483717,15.153436,24820,19.225079,16.244093,2787.9863,3.947371e-10,-0.1919192,26.029213,17.435493,2.246564,-0.8378084,2048.730268239975
3.5734047e-07,-0.8343701,,1242,17.435493,-0.6701782,3.009645e-07,1.019331,0.14999999,,-0.850953,4.947919,15.154413,24840,19.225079,16.36867,2789.0176,3.9410172e-10,-1.0,26.023117,17.435493,2.2455864,-0.8226176,2052.0436704158783
0.00011303313,-0.83517486,,1243,17.435493,-0.6697743,5.895907,0.96086246,0.14999999,,-0.12716763,5.9219966,15.156153,24860,19.225079,17.315926,2789.1016,3.9346784e-10,-0.17171717,26.023502,17.435493,2.243847,-0.18646424,2055.459977388382
5.599663,-0.831247,,1244,17.435493,-0.6699416,5.6046677,0.9630364,0.14999999,,-0.111546606,5.609861,15.156922,24880,19.225079,16.114523,2790.3887,3.9283551e-10,-0.1919192,26.01586,17.435493,2.2430773,-0.8376975,2059.377911567688
6.3127317,-0.8275553,,1245,17.435493,-0.67013544,6.0841312,0.96308476,0.14999999,,-0.19413474,6.5127134,15.157472,24900,19.225079,15.841447,2791.9473,3.922047e-10,-0.13131313,26.009426,17.435493,2.242528,-0.8730696,2061.93036031723
9.010749e-14,-0.8234832,,1246,17.435493,-0.67016757,2.9112322e-12,1.1646022,0.14999999,,0.84143347,45.07435,15.15878,24920,19.225079,16.787504,2792.5605,3.915754e-10,1.0,26.010103,17.435493,2.2412195,-0.67199916,2063.9705622196198
1.7543128e-10,-0.82428545,,1247,17.435493,-0.67125684,4.8006945,0.9668571,0.14999999,,-0.2878458,5.063473,15.148757,24940,19.225079,2.6584651,2807.2988,3.909476e-10,-0.23232323,26.007786,17.435493,2.2512426,-2.1792367,2066.027765274048
4.2374163,-0.82124466,,1248,17.435493,-0.67113096,2.864231,0.9747307,0.14999999,,-0.17544442,4.262953,15.150428,24960,19.225079,17.234827,2807.4648,3.903214e-10,-0.3131313,26.001179,17.435493,2.2495718,-0.47998017,2068.5240848064423
5.0338697,-0.8197532,,1249,17.435493,-0.6711829,4.778987,0.96903324,0.14999999,,-0.38273898,5.03651,15.151608,24980,19.225079,16.62655,2808.2402,3.896966e-10,-0.23232323,25.998486,17.435493,2.2483912,-0.7099009,2072.0408256053925
1.0944955,-0.81673455,,1250,17.435493,-0.6709298,0.031357344,1.0271121,0.14999999,,-0.57867277,3.0655851,15.153276,25000,19.225079,17.235641,2808.4043,3.8907333e-10,-0.61616164,25.995178,17.435493,2.2467232,-0.32291523,2073.987541437149
2.636929,-0.8175092,,1251,17.435493,-0.67048997,0.311067,1.015144,0.14999999,,-0.4278258,3.26152,15.155051,25020,19.225079,17.373194,2808.4316,3.8845158e-10,-0.4949495,25.994286,17.435493,2.2449484,-0.1472021,2075.934459209442
3.4535036,-0.81805956,,1252,17.435493,-0.670152,0.7670697,1.0015134,0.14999999,,-0.49281853,3.490439,15.156817,25040,19.225079,17.365007,2808.463,3.8783127e-10,-0.43434343,25.992104,17.435493,2.2431822,-0.26215178,2077.983965396881
3.1914973,-0.81824553,,1253,17.435493,-0.66977096,0.22224799,1.0204029,0.14999999,,-0.63653415,3.192399,15.158523,25060,19.225079,17.294878,2808.5703,3.8721248e-10,-0.5151515,25.990107,17.435493,2.241477,-0.19339228,2080.3708617687225
3.0535161,-0.8188659,,1254,17.435493,-0.6693311,0.020121666,1.0271875,0.14999999,,-0.60261744,3.0536454,15.160295,25080,19.225079,17.380383,2808.5898,3.8659514e-10,-0.6363636,25.989235,17.435493,2.239705,-0.138113,2082.101704597473
3.0389385,-0.819647,,1255,17.435493,-0.66888595,0.031448808,1.0291349,0.14999999,,-0.7443924,3.0478678,15.1620865,25100,19.225079,17.408949,2808.582,3.859793e-10,-0.61616164,25.986536,17.435493,2.2379131,-0.1374033,2084.9777994155884
0.7320714,-0.8204184,,1256,17.435493,-0.6684595,2.967948e-07,1.0175196,0.14999999,,-1.1792818,4.9838376,15.163857,25120,19.225079,17.386225,2808.5957,3.8536493e-10,-1.0,25.981379,17.435493,2.2361422,-0.16183572,2086.8379764556885
4.6889153,-0.8212143,,1257,17.435493,-0.6689339,2.9703125e-07,1.0184523,0.14999999,,-1.0146111,4.9680924,15.165477,25140,19.225079,17.197296,2808.795,3.8475204e-10,-1.0,25.982773,17.435493,2.2345228,-1.281286,2089.0489208698273
3.884615,-0.8220095,,1258,17.435493,-0.66869324,2.9726732e-07,1.0187463,0.14999999,,-1.065904,4.952472,15.167087,25160,19.225079,17.193035,2809.004,3.8414058e-10,-1.0,25.973248,17.435493,2.232913,-0.3835865,2091.3223280906677
4.2261667,-0.8228041,,1259,17.435493,-0.66859245,2.9750385e-07,1.0193166,0.14999999,,-0.98898625,4.9369717,15.168702,25180,19.225079,17.200981,2809.2031,3.835306e-10,-1.0,25.968578,17.435493,2.2312975,-0.55963254,2093.295329809189
3.6454225,-0.8235981,,1260,17.435493,-0.6682997,2.9773997e-07,1.0194296,0.14999999,,-1.2478762,4.921595,15.170325,25200,19.225079,17.214571,2809.3906,3.8292208e-10,-1.0,25.956154,17.435493,2.2296743,-0.3179864,2095.493627309799
4.7588196,-0.8243914,,1261,17.435493,-0.6692993,2.9797633e-07,1.0204316,0.14999999,,-1.0382593,4.9063363,15.17193,25220,19.225079,17.195591,2809.5957,3.82315e-10,-1.0,25.959042,17.435493,2.2280693,-1.9472094,2098.0714869499207
4.023072,-0.8251841,,1262,17.435493,-0.66910726,2.9821257e-07,1.0208507,0.14999999,,-1.1218303,4.8911953,15.17354,25240,19.225079,17.200258,2809.791,3.8170936e-10,-1.0,25.951992,17.435493,2.2264595,-0.44639248,2099.39426445961
4.4386697,-0.8259762,,1263,17.435493,-0.66922843,2.9844898e-07,1.0216029,0.14999999,,-1.2261668,4.8761725,15.175141,25260,19.225079,17.197102,2809.996,3.8110518e-10,-1.0,25.950737,17.435493,2.2248583,-0.8420094,2101.982677936554
4.685276,-0.8267677,,1264,17.435493,-0.6700298,2.9868534e-07,1.0225519,0.14999999,,-0.92500347,4.8612657,15.176741,25280,19.225079,17.196682,2810.1992,3.8050235e-10,-1.0,25.952938,17.435493,2.223259,-1.7029423,2104.719324827194
0.15968776,-0.8275585,,1265,17.435493,-0.6696574,0.10828738,1.0248221,0.14999999,,-0.89257574,3.1162853,15.178393,25300,19.225079,17.268332,2810.332,3.79901e-10,-0.5555556,25.935097,17.435493,2.2216063,-0.22043353,2107.0001108646393
2.5162277,-0.8282631,,1266,17.435493,-0.66926813,2.991323e-07,1.023903,0.14999999,,-1.0192657,4.850302,15.180058,25320,19.225079,17.284203,2810.4473,3.7930112e-10,-1.0,25.96274,17.435493,2.219942,-0.2010233,2109.778697013855
3.8535507,-0.8290527,,1267,17.435493,-0.66902095,2.993686e-07,1.0241976,0.14999999,,-0.94767725,4.835608,15.181655,25340,19.225079,17.202879,2810.6426,3.7870257e-10,-1.0,25.95385,17.435493,2.2183447,-0.37906155,2112.2308735847473
3.181149,-0.8298416,,1268,17.435493,-0.6686642,2.996048e-07,1.023967,0.14999999,,-0.91250837,4.8210254,15.183286,25360,19.225079,17.249027,2810.793,3.781055e-10,-1.0,25.93611,17.435493,2.216714,-0.23989806,2114.27716422081
1.1033068e-16,-0.83062994,,1269,17.435493,-0.6682829,0.013757686,0.9604259,0.14999999,,0.4463345,15.607306,15.184933,25380,19.225079,17.273624,2810.92,3.7750983e-10,0.3939394,25.934124,17.435493,2.215067,-0.2077851,2117.0504519939423
6.037554,-0.83140683,,1270,17.435493,-0.66920966,6.583089e-06,0.9151351,0.14999999,,0.6855398,20.394087,15.178716,25400,19.225079,7.290874,2821.0312,3.7691555e-10,0.65656567,25.921505,17.435493,2.221284,-1.8019762,2119.409013748169
7.795395e-27,-0.8321939,,1271,17.435493,-0.67035836,3.0031052e-07,1.0234138,0.14999999,,-0.91127765,4.8141265,15.17057,25420,19.225079,4.8257866,2833.6055,3.763227e-10,-1.0,25.913532,17.435493,2.2294292,-2.039877,2121.410138130188
0.0003798896,-0.8329804,,1272,17.435493,-0.66997665,3.8846116,0.9677654,0.14999999,,-0.29188564,4.659184,15.172233,25440,19.225079,17.28517,2833.7188,3.7573122e-10,-0.27272728,25.909649,17.435493,2.227767,-0.20722516,2123.6012732982635
4.1221833,-0.83071697,,1273,17.435493,-0.6698506,2.430435,0.97646606,0.14999999,,-0.3988424,4.1221833,15.173758,25460,19.225079,17.113142,2834.0059,3.7514114e-10,-0.33333334,25.905807,17.435493,2.226242,-0.47637722,2125.7206461429596
3.5037582,-0.8295948,,1274,17.435493,-0.6695822,0.77596927,0.9993914,0.14999999,,-0.65531665,3.505961,15.175447,25480,19.225079,17.327745,2834.08,3.7455244e-10,-0.43434343,25.90299,17.435493,2.2245522,-0.30366188,2127.837605714798
2.6517482,-0.8297705,,1275,17.435493,-0.66917306,0.0016681342,1.0081472,0.14999999,,-0.97408813,3.142137,15.177172,25500,19.225079,17.373856,2834.1055,3.7396514e-10,-0.7373737,25.922678,17.435493,2.222828,-0.14666785,2130.3924190998077
3.4561894,-0.83055323,,1276,17.435493,-0.66885966,2.9981803e-07,1.0248173,0.14999999,,-1.0663892,4.81482,15.178779,25520,19.225079,17.22762,2834.2793,3.7337922e-10,-1.0,25.92466,17.435493,2.221221,-0.2769057,2132.7111530303955
4.135171,-0.8313366,,1277,17.435493,-0.66873944,3.0005316e-07,1.0253451,0.14999999,,-0.89042723,4.8004785,15.180361,25540,19.225079,17.19796,2834.4785,3.7279468e-10,-1.0,25.920044,17.435493,2.2196388,-0.5392923,2134.787379026413
2.4410453,-0.8321194,,1278,17.435493,-0.6683506,0.0005415528,1.000404,0.14999999,,-0.58248556,3.1663275,15.182011,25560,19.225079,17.288467,2834.5898,3.7221148e-10,-0.7777778,25.898315,17.435493,2.217989,-0.1962426,2137.171285867691
3.076941,-0.8329011,,1279,17.435493,-0.6679454,0.04887469,1.0258627,0.14999999,,-0.66325676,3.0814517,15.183731,25580,19.225079,17.382711,2834.6074,3.716297e-10,-0.5959596,25.891205,17.435493,2.2162685,-0.14978893,2139.2523210048676
3.0265946,-0.83364445,,1280,17.435493,-0.6675172,0.020421244,1.0247095,0.14999999,,-0.6382123,3.0672562,15.185437,25600,19.225079,17.368591,2834.6406,3.7104922e-10,-0.6363636,25.888054,17.435493,2.2145624,-0.14532866,2141.764320373535
3.0623016,-0.8344095,,1281,17.435493,-0.6670873,0.020436874,1.0252898,0.14999999,,-0.6399594,3.0623145,15.187159,25620,19.225079,17.389175,2834.6504,3.7047018e-10,-0.6363636,25.885294,17.435493,2.212841,-0.14106137,2144.2793469429016
3.0570385,-0.83517385,,1282,17.435493,-0.6666565,0.020452501,1.0258654,0.14999999,,-0.92061263,3.057396,15.188874,25640,19.225079,17.388334,2834.662,3.6989242e-10,-0.6363636,25.882515,17.435493,2.2111254,-0.13955253,2146.350504398346
2.861097,-0.8359376,,1283,17.435493,-0.6662832,3.0143673e-07,1.0247473,0.14999999,,-1.078338,4.804935,15.190488,25660,19.225079,17.258652,2834.8027,3.6931602e-10,-1.0,25.896086,17.435493,2.2095118,-0.213076,2148.4166762828827
4.189311,-0.8367167,,1284,17.435493,-0.6662059,3.016717e-07,1.0253206,0.14999999,,-1.228374,4.790739,15.192051,25680,19.225079,17.198141,2835.0059,3.68741e-10,-1.0,25.892399,17.435493,2.2079487,-0.5907291,2150.5026173591614
4.611738,-0.83749527,,1285,17.435493,-0.6669986,3.0190654e-07,1.0262252,0.14999999,,-0.9336686,4.776647,15.193607,25700,19.225079,17.190931,2835.2148,3.681673e-10,-1.0,25.894453,17.435493,2.2063923,-1.7094167,2153.4558215141296
3.0027318,-0.83827317,,1286,17.435493,-0.6666308,3.021416e-07,1.0258791,0.14999999,,-0.9429014,4.7626595,15.195218,25720,19.225079,17.265287,2835.3496,3.6759495e-10,-1.0,25.87524,17.435493,2.2047815,-0.21911547,2156.824647665024
9.976674e-10,-0.8390505,,1287,17.435493,-0.66626936,2.9892268,0.95673615,0.14999999,,0.34678912,10.190061,15.196818,25740,19.225079,17.254562,2835.4941,3.6702397e-10,0.05050505,25.86587,17.435493,2.2031813,-0.2263593,2159.23229432106
14.645653,-0.83750725,,1288,17.435493,-0.66711247,0.034214366,0.9883436,0.14999999,,0.19680148,14.943638,15.191238,25760,19.225079,8.009703,2844.8848,3.6645428e-10,0.35353535,25.868542,17.435493,2.2087612,-1.7069734,2162.4614069461823
1.8549505e-13,-0.8382568,,1289,17.435493,-0.6677982,3.021367e-07,1.0256184,0.14999999,,-0.94650936,4.756158,15.186242,25780,19.225079,8.752023,2853.5332,3.658859e-10,-1.0,25.858135,17.435493,2.2137575,-1.5357136,2164.7965173721313
1.7781575,-0.83903223,,1290,17.435493,-0.66743976,0.00054530933,1.0002967,0.14999999,,-0.7577185,3.1563592,15.187845,25800,19.225079,17.252516,2853.6797,3.6531886e-10,-0.7777778,25.853382,17.435493,2.2121544,-0.23007062,2166.4868083000183
3.1087947,-0.83980674,,1291,17.435493,-0.6670507,0.0005457318,1.000996,0.14999999,,-1.2102504,3.151096,15.189521,25820,19.225079,17.351442,2853.7285,3.6475314e-10,-0.7777778,25.85057,17.435493,2.2104788,-0.16499525,2169.3876626491547
4.5575137,-0.8405806,,1292,17.435493,-0.66771126,3.0283968e-07,1.027431,0.14999999,,-1.0120242,4.7496305,15.191073,25840,19.225079,17.194977,2853.9316,3.641887e-10,-1.0,25.873655,17.435493,2.2089262,-1.5209341,2172.534321784973
3.7386382,-0.8413543,,1293,17.435493,-0.66744006,3.0307402e-07,1.0276664,0.14999999,,-0.9371432,4.735896,15.192627,25860,19.225079,17.198528,2854.1328,3.636256e-10,-1.0,25.864502,17.435493,2.2073727,-0.3437529,2175.1108627319336
3.0239258,-0.8421274,,1294,17.435493,-0.66707087,3.0330852e-07,1.0273545,0.14999999,,-0.8354871,4.7222624,15.19422,25880,19.225079,17.255135,2854.2793,3.630638e-10,-1.0,25.846132,17.435493,2.20578,-0.21617404,2177.2195019721985
2.9422183,-0.84289986,,1295,17.435493,-0.66667044,0.0005474225,1.0008099,0.14999999,,-0.9391253,3.1451812,15.195862,25900,19.225079,17.321526,2854.3594,3.625033e-10,-0.7777778,25.828203,17.435493,2.2041378,-0.17499048,2179.7100868225098
3.0393293,-0.8436714,,1296,17.435493,-0.6663223,3.037772e-07,1.0273347,0.14999999,,-0.83114016,4.712332,15.197448,25920,19.225079,17.251015,2854.5078,3.619441e-10,-1.0,25.831734,17.435493,2.2025518,-0.2158049,2182.5680017471313
3.0838292,-0.84444267,,1297,17.435493,-0.66592115,0.00030364847,0.9995774,0.14999999,,-0.72870874,3.1485848,15.199091,25940,19.225079,17.3283,2854.5781,3.613862e-10,-0.7979798,25.828743,17.435493,2.2009087,-0.1724264,2185.7048540115356
2.9434514,-0.8452132,,1298,17.435493,-0.6655281,0.0005486902,1.0023388,0.14999999,,-0.78336686,3.1346571,15.200768,25960,19.225079,17.376146,2854.6016,3.6082956e-10,-0.7777778,25.824135,17.435493,2.1992311,-0.15490738,2188.732360601425
3.1291819,-0.84598285,,1299,17.435493,-0.66514,0.0005491129,1.0030525,0.14999999,,-0.8919051,3.1295147,15.202437,25980,19.225079,17.369934,2854.6328,3.6027423e-10,-0.7777778,25.821964,17.435493,2.1975622,-0.16328435,2191.462801218033
2.620513,-0.8467519,,1300,17.435493,-0.6647657,0.00030435063,1.0010722,0.14999999,,-0.77565104,3.133222,15.204047,26000,19.225079,17.294535,2854.7383,3.597202e-10,-0.7979798,25.810726,17.435493,2.1959524,-0.18123247,2194.0042777061462
3.1172254,-0.84752065,,1301,17.435493,-0.66437644,0.000549958,1.0039065,0.14999999,,-1.0727835,3.1193507,15.205708,26020,19.225079,17.363808,2854.7754,3.591674e-10,-0.7777778,25.808022,17.435493,2.194292,-0.15886234,2197.131028175354
4.0950894,-0.8482886,,1302,17.435493,-0.6642854,3.0518288e-07,1.027568,0.14999999,,-0.88899463,4.7167625,15.207238,26040,19.225079,17.197714,2854.9746,3.586159e-10,-1.0,25.815752,17.435493,2.1927614,-0.54932785,2199.3068482875824
0.00021871521,-0.8490563,,1303,17.435493,-0.6638907,4.9210978,0.96036094,0.14999999,,-0.19493155,5.1772695,15.208827,26060,19.225079,17.277674,2855.0977,3.5806566e-10,-0.23232323,25.797874,17.435493,2.1911726,-0.17668694,2201.6563849449158
5.136833,-0.84605384,,1304,17.435493,-0.6639414,4.906344,0.9616392,0.14999999,,-0.5805397,5.160738,15.209952,26080,19.225079,16.674952,2855.8223,3.5751674e-10,-0.23232323,25.793459,17.435493,2.1900473,-0.6893251,2204.613498210907
1.0836416,-0.84306496,,1305,17.435493,-0.6635798,0.0003032306,1.0022943,0.14999999,,-0.6979416,3.1271572,15.21162,26100,19.225079,17.388763,2855.836,3.5696904e-10,-0.7979798,25.801323,17.435493,2.1883793,-0.15281664,2207.205145597458
2.958606,-0.8438307,,1306,17.435493,-0.66318107,0.012972606,1.0225531,0.14999999,,-0.5923363,3.061677,15.21328,26120,19.225079,17.379276,2855.8574,3.5642256e-10,-0.65656567,25.799587,17.435493,2.18672,-0.14458053,2209.532511949539
3.0434394,-0.8445862,,1307,17.435493,-0.6627696,0.032242972,1.025138,0.14999999,,-0.7305455,3.0660052,15.214938,26140,19.225079,17.38003,2855.875,3.5587736e-10,-0.61616164,25.79655,17.435493,2.1850615,-0.14742106,2211.6074426174164
