Delta,IWMean,Regret,ReturnMean,ReturnMax,LQGmu1_higher,DenMISELogLast,Bound,ReturnMin,IWMax,Regret/t,TimestepsSoFar,IWMin,DenMISEMeanLog,TimeElapsed,ReturnAbsMax,DenMISELogFirst,ReturnLastEpisode,ReturnStepMax,IWLastEpisode,IWFirstEpisode,LQGsigma_higher,LQGmu1_actor,Iteration
9.055589e-11,1.0221535,4330.711,15.728556,17.436134,-0.3131313,-0.09281683,23.204914,,3.5627174,1.6714439,51820,,-0.5735015,6157.512117147446,17.436134,-1.6148901,17.364052,19.225239,0.041836187,0.30716115,0.14999999,-0.2990701,2591
9.048603e-11,1.0224352,4330.918,15.729121,17.436134,-0.3131313,-0.29093176,23.204952,,3.5591981,1.6708784,51840,,-0.5733839,6161.711072683334,17.436134,-1.6151574,17.19741,19.225239,3.542099,0.30724326,0.14999999,-0.23607266,2592
9.0416244e-11,1.0272194,4331.465,15.729554,17.436134,-0.2929293,-0.39423236,23.204592,,3.6796644,1.6704454,51860,,-0.5733064,6165.722895145416,17.436134,-1.6154246,16.85085,19.225239,3.671413,0.4409033,0.14999999,-0.49622446,2593
9.034655e-11,1.0198507,4331.4727,15.730195,17.436134,-0.83838385,-0.24723707,23.20393,,2.797966,1.6698046,51880,,-0.5731705,6169.283615589142,17.436134,-1.6156402,17.392397,19.225239,0.25253507,4.4391165e-08,0.14999999,-0.8960662,2594
9.027693e-11,1.0200211,4331.578,15.730799,17.436134,-0.83838385,-0.06640142,23.202976,,2.7960289,1.6692009,51900,,-0.57296747,6172.845703840256,17.436134,-1.6160256,17.290918,19.225239,2.6396437,4.440827e-08,0.14999999,-0.7544407,2595
9.020739e-11,1.0201329,4331.625,15.731422,17.436134,-0.83838385,-0.08944221,23.201075,,2.7940955,1.6685772,51920,,-0.5727738,6176.364008426666,17.436134,-1.6164109,17.352476,19.225239,2.4868975,4.4425384e-08,0.14999999,-0.9703893,2596
9.013793e-11,1.0201104,4331.801,15.731998,17.436134,-0.83838385,-0.16865866,23.196741,,2.7921667,1.6680012,51940,,-0.57261026,6179.874571800232,17.436134,-1.616796,17.22559,19.225239,2.1374383,4.44425e-08,0.14999999,-1.0389415,2597
9.006856e-11,1.0057654,4332.004,15.732562,17.436134,-1.0,-0.37574136,23.201803,,5.0158944,1.6674376,51960,,-0.572527,6183.544316291809,17.436134,-1.617181,17.193295,19.225239,3.7442605,2.964019e-11,0.14999999,-0.97003764,2598
8.999926e-11,1.0057514,4332.176,15.733136,17.436134,-1.0,-0.1666601,23.196993,,5.008156,1.6668634,51980,,-0.5723688,6187.168539524078,17.436134,-1.6175659,17.228632,19.225239,3.0798836,2.9651556e-11,0.14999999,-0.9360134,2599
8.993005e-11,1.0202266,4332.3203,15.733723,17.436134,-0.83838385,-0.105456375,23.192484,,2.789103,1.6662769,52000,,-0.5721871,6190.738515853882,17.436134,-1.6179506,17.260761,19.225239,2.3912735,4.4493817e-08,0.14999999,-1.0139693,2600
8.986091e-11,1.0062486,4332.5195,15.734286,17.436134,-1.0,-0.28349063,23.199604,,5.0022035,1.6657133,52020,,-0.57206845,6194.287241697311,17.436134,-1.618335,17.197184,19.225239,3.516041,2.9674412e-11,0.14999999,-0.96280396,2601
8.979185e-11,1.0062046,4332.699,15.7348585,17.436134,-1.0,-0.1496881,23.194298,,4.994519,1.6651411,52040,,-0.5719038,6197.80410528183,17.436134,-1.6187195,17.224787,19.225239,2.9955387,2.968579e-11,0.14999999,-0.91225433,2602
8.972287e-11,1.022028,4332.824,15.73545,17.436134,-0.85858583,-0.07541805,23.19182,,2.7875323,1.6645498,52060,,-0.57171094,6201.335309267044,17.436134,-1.6191037,17.27321,19.225239,2.6901383,1.9026675e-08,0.14999999,-0.6441523,2603
8.965397e-11,1.0220892,4332.84,15.736082,17.436134,-0.3131313,-0.18900947,23.190243,,3.5657566,1.6639175,52080,,-0.57155544,6204.893456459045,17.436134,-1.6194878,17.38132,19.225239,0.28144822,0.30857664,0.14999999,-0.45791078,2604
8.958515e-11,0.9685112,4332.9375,15.736684,17.436134,-0.4949495,-0.24610664,23.187212,,3.415813,1.6633158,52100,,-0.5714222,6208.5050683021545,17.436134,-1.6197532,17.305622,19.225239,3.2996032,0.0053000813,0.14999999,-0.42020154,2605
8.9516415e-11,1.0042784,4333.0156,15.737292,17.436134,-0.37373737,-0.24053305,23.190016,,3.393444,1.6627073,52120,,-0.57130754,6212.119854211807,17.436134,-1.6201351,17.317247,19.225239,3.2243729,0.09378718,0.14999999,-0.3008998,2606
8.9447755e-11,1.0172623,4333.332,15.737809,17.436134,-0.33333334,-0.28871176,23.189705,,3.4734735,1.6621904,52140,,-0.5711976,6215.734325647354,17.436134,-1.6204827,17.087046,19.225239,3.467788,0.21143271,0.14999999,-0.22498916,2607
8.9379185e-11,1.0228051,4333.6953,15.738307,17.436134,-0.3131313,-0.41994306,23.187677,,3.55577,1.6616926,52160,,-0.571133,6219.3257212638855,17.436134,-1.6207851,17.036901,19.225239,3.405798,0.30897722,0.14999999,-0.5724631,2608
8.9310684e-11,1.0201101,4333.707,15.738938,17.436134,-0.83838385,-0.23629664,23.180935,,2.7892458,1.6610613,52180,,-0.57099605,6223.066845655441,17.436134,-1.62105,17.388132,19.225239,0.6998138,4.463194e-08,0.14999999,-0.6267967,2609
8.924226e-11,0.96460515,4333.703,15.739577,17.436134,-0.5555556,-0.2035597,23.193676,,3.3922253,1.6604223,52200,,-0.57084763,6227.513265132904,17.436134,-1.6214333,17.40199,19.225239,2.9123392,0.0009881351,0.14999999,-0.532307,2610
8.917391e-11,0.9650511,4333.7227,15.740205,17.436134,-0.5555556,-0.24653499,23.195238,,3.38912,1.6597948,52220,,-0.57073706,6232.3653082847595,17.436134,-1.6218159,17.38107,19.225239,3.3625698,0.0009885131,0.14999999,-0.8360636,2611
8.910564e-11,0.99630123,4333.793,15.740814,17.436134,0.7373737,-0.047410008,23.181286,,31.759363,1.6591854,52240,,-0.57055026,6235.96404504776,17.436134,-1.6221985,17.334124,19.225239,3.5678404e-24,0.0015690987,0.14999999,0.75798786,2612
8.903745e-11,1.0202856,4347.3164,15.736274,17.436134,-0.83838385,-2.4767716,23.18023,,2.7894962,1.6637259,52260,,-0.5712827,6239.617798805237,17.436134,-1.6225806,3.8736148,19.225239,8.0512706e-24,4.470035e-08,0.14999999,-0.87189925,2613
8.896934e-11,1.020491,4347.4023,15.7368765,17.436134,-0.83838385,-0.05053315,23.17997,,2.7875881,1.6631231,52280,,-0.57107574,6243.183969259262,17.436134,-1.6229633,17.313995,19.225239,2.7285023,4.4717403e-08,0.14999999,-0.6835948,2614
8.89013e-11,0.9709268,4347.4336,15.737501,17.436134,-0.61616164,-0.15224749,23.184723,,3.2983823,1.6624985,52300,,-0.5709078,6246.740269422531,17.436134,-1.6233457,17.368284,19.225239,2.7993279,0.0001565144,0.14999999,-0.75717866,2615
8.883336e-11,1.0208315,4347.492,15.738114,17.436134,-0.83838385,-0.08519448,23.181755,,2.7857313,1.6618853,52320,,-0.5707335,6250.297285556793,17.436134,-1.623728,17.342999,19.225239,2.5013645,4.475162e-08,0.14999999,-0.7624218,2616
8.876548e-11,0.9799859,4347.551,15.738728,17.436134,-0.65656567,-0.080585726,23.18228,,3.1992965,1.661272,52340,,-0.57053834,6253.899188041687,17.436134,-1.6241102,17.341059,19.225239,2.2473588,4.1825053e-05,0.14999999,-0.3437722,2617
8.8697674e-11,1.0170158,4347.715,15.739299,17.436134,-0.33333334,-0.25353378,23.17546,,3.4753754,1.6607008,52360,,-0.57042485,6257.553231477737,17.436134,-1.6244923,17.238493,19.225239,3.418814,0.21228217,0.14999999,-0.13854323,2618
8.8629964e-11,1.0267453,4348.707,15.739553,17.436134,-0.2929293,-0.6856761,23.169203,,3.685004,1.6604462,52380,,-0.5704625,6261.13840508461,17.436134,-1.624793,16.403072,19.225239,3.1086533,0.44505328,0.14999999,-0.22834882,2619
8.856232e-11,1.0270286,4349.1562,15.740017,17.436134,-0.2929293,-0.41238174,23.169048,,3.6812315,1.6599827,52400,,-0.5703922,6264.778730630875,17.436134,-1.6250049,16.952677,19.225239,3.661535,0.44514757,0.14999999,-0.25799513,2620
8.8494746e-11,1.0273163,4349.4375,15.740542,17.436134,-0.2929293,-0.34980783,23.169205,,3.6774695,1.6594572,52420,,-0.5702978,6268.453697919846,17.436134,-1.6252166,17.116001,19.225239,3.672488,0.44524184,0.14999999,-0.03904733,2621
8.842726e-11,1.0202631,4353.6523,15.739569,17.436134,-0.83838385,-1.0904598,23.167667,,2.7876723,1.6604309,52440,,-0.57048595,6272.030939340591,17.436134,-1.6254282,13.191877,19.225239,5.3951785e-06,4.482782e-08,0.14999999,-0.8384,2622
8.835984e-11,1.0204891,4353.715,15.740177,17.436134,-0.83838385,-0.046218816,23.167816,,2.7857738,1.6598225,52460,,-0.5702784,6275.677512168884,17.436134,-1.6258096,17.334639,19.225239,2.7854247,4.484484e-08,0.14999999,-0.9047525,2623
8.829251e-11,1.0206386,4353.832,15.740765,17.436134,-0.83838385,-0.069082655,23.166592,,2.783879,1.659235,52480,,-0.5700797,6281.080860137939,17.436134,-1.6261907,17.280968,19.225239,2.5841064,4.486195e-08,0.14999999,-0.66270256,2624
8.8225253e-11,1.020409,4353.836,15.741396,17.436134,-0.83838385,-0.17054734,23.158895,,2.7819884,1.6586037,52500,,-0.56991965,6285.172093868256,17.436134,-1.6265717,17.39971,19.225239,1.5886168,4.4879066e-08,0.14999999,-1.0548735,2625
8.815807e-11,1.0325618,4354.035,15.741951,17.436134,-0.25252524,-0.44161984,23.156277,,4.0761127,1.6580486,52520,,-0.5698632,6288.716976881027,17.436134,-1.6269526,17.196392,19.225239,2.5331733e-06,0.8693766,0.14999999,-0.13585272,2626
8.8090965e-11,1.0045899,4355.289,15.7421055,17.436134,-0.09090909,-0.69361395,23.164845,,7.7864356,1.6578941,52540,,-0.5698981,6292.188653230667,17.436134,-1.6270024,16.148943,19.225239,5.088118,6.075159,0.14999999,-0.22029491,2627
8.8023935e-11,1.0332633,4355.754,15.742559,17.436134,-0.25252524,-0.4293295,23.162096,,4.067128,1.6574402,52560,,-0.5698432,6295.720309972763,17.436134,-1.625073,16.93514,19.225239,3.9925358,0.86774397,0.14999999,-0.28122297,2628
8.7956996e-11,1.0311939,4356.043,15.743079,17.436134,-0.27272728,-0.3101668,23.160128,,3.8402567,1.6569204,52580,,-0.5697319,6299.1466245651245,17.436134,-1.6251233,17.111704,19.225239,3.6209788,0.6272247,0.14999999,-0.21912228,2629
8.789012e-11,1.0337543,4356.5547,15.743515,17.436134,-0.25252524,-0.42999738,23.160389,,4.0580897,1.6564846,52600,,-0.5696669,6302.644491910934,17.436134,-1.625265,16.889196,19.225239,3.9883764,0.8679106,0.14999999,-0.14450559,2630
8.782331e-11,1.0340546,4357.6016,15.743747,17.436134,-0.25252524,-0.6572482,23.159548,,4.053378,1.6562529,52620,,-0.56968755,6306.135541200638,17.436134,-1.6253153,16.351892,19.225239,3.9595697,0.86795425,0.14999999,-0.23905307,2631
8.7756594e-11,1.0343255,4358.0234,15.744216,17.436134,-0.25252524,-0.38193187,23.159153,,4.0486813,1.6557837,52640,,-0.56960344,6309.688274860382,17.436134,-1.6253654,16.978025,19.225239,3.8809505,0.86799777,0.14999999,-0.71264803,2632
8.7689946e-11,1.0208218,4358.0312,15.744842,17.436134,-0.83838385,-0.12522279,23.162895,,2.7875023,1.655158,52660,,-0.5694218,6313.3348207473755,17.436134,-1.6254156,17.39135,19.225239,2.1214125,4.4827225e-08,0.14999999,-0.8664604,2633
8.7623374e-11,1.0210304,4358.121,15.745436,17.436134,-0.83838385,-0.048560668,23.162743,,2.785612,1.6545639,52680,,-0.56921625,6318.483855724335,17.436134,-1.6257952,17.309187,19.225239,2.7434726,4.4844242e-08,0.14999999,-1.0392518,2634
8.755687e-11,1.0052278,4358.3203,15.745989,17.436134,-1.0,-0.37790787,23.159721,,5.046191,1.6540108,52700,,-0.56913584,6323.234235525131,17.436134,-1.6261748,17.202393,19.225239,3.7503588,2.990795e-11,0.14999999,-0.9955848,2635
8.7490466e-11,1.0053146,4358.5117,15.746543,17.436134,-1.0,-0.22929977,23.1567,,5.0384564,1.6534567,52720,,-0.56900513,6326.36585354805,17.436134,-1.6265543,17.207294,19.225239,3.3435998,2.9919303e-11,0.14999999,-0.74067986,2636
8.742412e-11,1.0210596,4358.535,15.747162,17.436134,-0.83838385,-0.09885142,23.157253,,2.7826126,1.6528378,52740,,-0.5688248,6330.746914148331,17.436134,-1.6269336,17.381182,19.225239,2.3747637,4.4895334e-08,0.14999999,-0.7941093,2637
8.735784e-11,1.0212529,4358.586,15.747768,17.436134,-0.83838385,-0.059184954,23.156895,,2.7807336,1.6522312,52760,,-0.56862366,6335.541218280792,17.436134,-1.6273128,17.345736,19.225239,2.7014956,4.4912376e-08,0.14999999,-0.832174,2638
8.729166e-11,1.0214753,4358.6523,15.748369,17.436134,-0.83838385,-0.044546183,23.15704,,2.7788587,1.6516304,52780,,-0.5684172,6339.009630680084,17.436134,-1.6276917,17.334545,19.225239,2.7783875,4.4929344e-08,0.14999999,-1.1528032,2639
8.722553e-11,1.0209609,4358.8555,15.748919,17.436134,-0.83838385,-1.0363401,23.144379,,2.776987,1.6510811,52800,,-0.56858635,6343.768061637878,17.436134,-1.6280706,17.196026,19.225239,0.8333042,4.4946397e-08,0.14999999,-0.8861178,2640
8.715949e-11,1.0211416,4358.9688,15.7495,17.436134,-0.83838385,-0.05268115,23.143763,,2.77512,1.6504993,52820,,-0.5683833,6347.3160099983215,17.436134,-1.6284493,17.286713,19.225239,2.6650653,4.4963375e-08,0.14999999,-0.7090165,2641
8.7093534e-11,1.021101,4359.0195,15.750107,17.436134,-0.83838385,-0.12620907,23.13938,,2.7732568,1.6498928,52840,,-0.5682079,6352.657855510712,17.436134,-1.6288279,17.35069,19.225239,2.0802362,4.4980446e-08,0.14999999,-1.0560279,2642
8.702764e-11,1.0053892,4359.2188,15.750655,17.436134,-1.0,-0.44589016,23.145475,,5.0411935,1.6493444,52860,,-0.5681537,6357.381410360336,17.436134,-1.6292063,17.196558,19.225239,3.8741,2.9998733e-11,0.14999999,-1.1633022,2643
8.696182e-11,1.0059173,4359.418,15.751203,17.436134,-1.0,-1.1191502,23.15008,,5.0334997,1.648797,52880,,-0.5683602,6361.664449453354,17.436134,-1.6295846,17.200624,19.225239,4.502884,3.001012e-11,0.14999999,-0.9766988,2644
8.6896074e-11,1.0059272,4359.6016,15.751758,17.436134,-1.0,-0.17605524,23.145805,,5.0258374,1.648242,52900,,-0.5682098,6364.119175672531,17.436134,-1.6299628,17.218596,19.225239,3.1335647,3.0021454e-11,0.14999999,-0.9771491,2645
8.68304e-11,1.0059395,4359.7734,15.752315,17.436134,-1.0,-0.1763024,23.141586,,5.018201,1.647685,52920,,-0.5680596,6367.699445486069,17.436134,-1.6303407,17.225203,19.225239,3.1357875,3.0032796e-11,0.14999999,-1.1075176,2646
8.6764804e-11,1.0063577,4359.9805,15.75286,17.436134,-1.0,-0.7154634,23.14433,,5.010595,1.6471395,52940,,-0.5681132,6372.010391950607,17.436134,-1.6307186,17.201756,19.225239,4.2070227,3.004414e-11,0.14999999,-1.0898356,2647
8.6699294e-11,1.0067328,4360.1836,15.753405,17.436134,-1.0,-0.61042637,23.146336,,5.003017,1.646595,52960,,-0.5681269,6374.373404502869,17.436134,-1.6310964,17.192728,19.225239,4.092944,3.005549e-11,0.14999999,-0.8340961,2648
8.6633846e-11,1.0329932,4360.258,15.753998,17.436134,-0.25252524,-0.04041142,23.133146,,4.0685697,1.6460018,52980,,-0.56792533,6377.3923280239105,17.436134,-1.6314739,17.32215,19.225239,0.0015071846,0.87331617,0.14999999,-0.16495252,2649
8.6568475e-11,1.0343174,4361.164,15.754278,17.436134,-0.23232323,-0.5889768,23.133053,,4.3411016,1.6457214,53000,,-0.5679211,6380.945300102234,17.436134,-1.6315217,16.496885,19.225239,4.333154,1.1866006,0.14999999,-0.3065612,2650
8.650317e-11,1.0061274,4361.4375,15.754795,17.436134,-1.0,-0.27984098,23.131748,,4.9992394,1.6452045,53020,,-0.5677995,6384.832538604736,17.436134,-1.6314514,17.124655,19.225239,8.046428e-05,3.006615e-11,0.14999999,-1.0809371,2651
8.643795e-11,1.0064791,4361.6445,15.755338,17.436134,-1.0,-0.5605945,23.13338,,4.9917126,1.6446619,53040,,-0.5677947,6388.98061299324,17.436134,-1.6318284,17.196127,19.225239,4.0277267,3.007751e-11,0.14999999,-1.1082033,2652
8.6372805e-11,1.0068939,4361.8477,15.75588,17.436134,-1.0,-0.7156264,23.136099,,4.9842134,1.6441193,53060,,-0.5678482,6392.450640201569,17.436134,-1.6322055,17.196198,19.225239,4.1939006,3.008887e-11,0.14999999,-0.86268574,2653
8.6307725e-11,0.9405408,4361.9297,15.756469,17.436134,0.2929293,-0.040333893,23.131607,,20.400276,1.6435308,53080,,-0.56764686,6397.05136847496,17.436134,-1.6325823,17.31548,19.225239,3.580622e-13,5.897499,0.14999999,0.021692306,2654
8.624273e-11,1.033968,4370.1562,15.75399,17.436134,-0.25252524,-1.3487426,23.134844,,4.064919,1.6460094,53100,,-0.5679644,6401.271221876144,17.436134,-1.6307393,9.173526,19.225239,1.9269106,0.8726749,0.14999999,-0.38805705,2655
8.617779e-11,1.0312297,4370.3203,15.754547,17.436134,-0.27272728,-0.24149567,23.125084,,3.8388455,1.6454525,53120,,-0.56782883,6405.049821853638,17.436134,-1.6307874,17.236832,19.225239,2.5196004,0.63078743,0.14999999,-0.27234933,2656
8.6112936e-11,1.0314683,4370.582,15.755069,17.436134,-0.27272728,-0.3230676,23.12453,,3.8347483,1.6449308,53140,,-0.56772506,6409.173375606537,17.436134,-1.6309263,17.141247,19.225239,3.6738713,0.63087505,0.14999999,-0.31643426,2657
8.6048155e-11,1.006409,4370.832,15.755593,17.436134,-1.0,-0.2695117,23.123814,,4.9842443,1.6444063,53160,,-0.56760126,6412.83497262001,17.436134,-1.6310651,17.146433,19.225239,0.00010772703,3.005457e-11,0.14999999,-0.96942234,2658
8.598344e-11,1.0279074,4371.004,15.756146,17.436134,-0.2929293,-0.15574898,23.122276,,3.663731,1.6438532,53180,,-0.56744397,6416.462147951126,17.436134,-1.6314414,17.230145,19.225239,0.00011905649,0.448022,0.14999999,-0.46432418,2659
8.591881e-11,1.0063899,4371.0547,15.756746,17.436134,-1.0,-0.25034708,23.119226,,4.9786572,1.6432533,53200,,-0.5673143,6420.703777551651,17.436134,-1.6316489,17.349405,19.225239,0.0058103874,3.007212e-11,0.14999999,-1.0122116,2660
8.585423e-11,1.0065325,4371.25,15.75729,17.436134,-1.0,-0.2689554,23.117306,,4.9712253,1.6427097,53220,,-0.5672001,6425.692212104797,17.436134,-1.6320248,17.20182,19.225239,3.4688497,3.008342e-11,0.14999999,-0.9508118,2661
8.578974e-11,1.0206329,4371.4023,15.757851,17.436134,-0.83838385,-0.11893014,23.114862,,2.7723029,1.642149,53240,,-0.5670294,6430.528824567795,17.436134,-1.6324005,17.247822,19.225239,2.2619376,4.5141423e-08,0.14999999,-0.9427948,2662
8.572533e-11,1.0067967,4371.551,15.758411,17.436134,-1.0,-0.10540072,23.116245,,4.965523,1.6415882,53260,,-0.5668484,6435.045025110245,17.436134,-1.632776,17.248295,19.225239,2.747967,3.0106036e-11,0.14999999,-1.0539562,2663
8.5660985e-11,1.0070711,4371.746,15.758953,17.436134,-1.0,-0.4251889,23.116621,,4.958143,1.6410465,53280,,-0.5667928,6440.131940126419,17.436134,-1.6331515,17.205446,19.225239,3.8139884,3.011735e-11,0.14999999,-0.9976681,2664
8.55967e-11,1.0071608,4371.957,15.759491,17.436134,-1.0,-0.22217995,23.113811,,4.9507885,1.6405087,53300,,-0.566661,6444.479001760483,17.436134,-1.6335268,17.191751,19.225239,3.320916,3.0128667e-11,0.14999999,-0.81815475,2665
8.553251e-11,1.0494987,4372.0234,15.76008,17.436134,1.0,-0.045417544,23.113737,,70.75006,1.6399193,53320,,-0.56646293,6447.118703126907,17.436134,-1.633902,17.332151,19.225239,3.4785094e-32,1.9894968e-07,0.14999999,1.0608187,2666
8.5468375e-11,1.020951,4389.426,15.754171,17.436134,-0.83838385,-3.1220233,23.113457,,2.769943,1.6458282,53340,,-0.5674058,6450.073857307434,17.436134,-1.634277,,19.225239,9.329584e-34,4.5226226e-08,0.14999999,-0.79573965,2667
8.5404316e-11,1.0211467,4389.4805,15.754767,17.436134,-0.83838385,-0.056165308,23.113228,,2.7681067,1.6452322,53360,,-0.5672065,6453.692138433456,17.436134,-1.6346519,17.34417,19.225239,2.7018456,4.5243137e-08,0.14999999,-1.0787497,2668
8.534033e-11,1.0273786,4389.6797,15.755308,17.436134,-0.2929293,-0.5420623,23.109621,,3.6724424,1.6446915,53380,,-0.5671892,6457.54746055603,17.436134,-1.6350266,17.198639,19.225239,5.01898e-06,0.44963112,0.14999999,-0.38016307,2669
8.527641e-11,1.0168737,4389.828,15.75587,17.436134,-0.33333334,-0.24325983,23.106525,,3.46744,1.6441298,53400,,-0.5670577,6461.549025297165,17.436134,-1.6352328,17.252838,19.225239,3.2307277,0.21457449,0.14999999,-0.17257057,2670
8.521257e-11,1.0070635,4390.676,15.756167,17.436134,-1.0,-0.56244314,23.105553,,4.9524155,1.6438322,53420,,-0.56704986,6465.68426156044,17.436134,-1.6355269,16.553509,19.225239,1.1524899e-06,3.0188952e-11,0.14999999,-1.2163551,2671
8.514882e-11,1.0076389,4390.879,15.756707,17.436134,-1.0,-1.5911988,23.111128,,4.9451003,1.6432924,53440,,-0.5674306,6470.431868553162,17.436134,-1.6359012,17.197973,19.225239,4.614339,3.020024e-11,0.14999999,-1.1847067,2672
8.5085106e-11,1.0081737,4391.082,15.757245,17.436134,-1.0,-1.2858994,23.116009,,4.9378123,1.6427546,53460,,-0.56769663,6475.163487672806,17.436134,-1.6362754,17.194729,19.225239,4.5083666,3.021159e-11,0.14999999,-0.99897563,2673
8.502149e-11,1.0082651,4391.2812,15.757785,17.436134,-1.0,-0.22286001,23.113285,,4.9305515,1.6422148,53480,,-0.5675648,6479.859698534012,17.436134,-1.6366494,17.201365,19.225239,3.3234992,3.0222887e-11,0.14999999,-0.8811244,2674
8.495793e-11,1.0275755,4391.383,15.758362,17.436134,-0.2929293,-0.04328216,23.103827,,3.6711438,1.6416378,53500,,-0.5673658,6484.552850246429,17.436134,-1.6370233,17.299341,19.225239,0.0012724174,0.45052984,0.14999999,-0.25232723,2675
8.489444e-11,1.027853,4391.758,15.758834,17.436134,-0.2929293,-0.35782576,23.103868,,3.6674826,1.6411657,53520,,-0.5672773,6488.7765855789185,17.436134,-1.6372286,17.02434,19.225239,3.6669977,0.45062232,0.14999999,-0.19424388,2676
8.4831024e-11,1.0317954,4392.3633,15.759222,17.436134,-0.27272728,-0.4957933,23.103174,,3.8328571,1.6407776,53540,,-0.56724036,6493.264597892761,17.436134,-1.6374339,16.799444,19.225239,3.8079607,0.6349939,0.14999999,-0.11091088,2677
8.476769e-11,1.007865,4394.0273,15.7592125,17.436134,-1.0,-0.7866651,23.102467,,4.928838,1.6407871,53560,,-0.56731063,6497.571692466736,17.436134,-1.6375703,15.729979,19.225239,1.3726356e-07,3.0250684e-11,0.14999999,-0.9217743,2678
8.470442e-11,1.034345,4394.16,15.759775,17.436134,-0.25252524,-0.07403212,23.09868,,4.0527453,1.6402245,53580,,-0.5671237,6502.505913972855,17.436134,-1.6379435,17.268068,19.225239,0.00013625325,0.8789845,0.14999999,-0.28157705,2679
8.464122e-11,1.0320684,4394.4844,15.760267,17.436134,-0.27272728,-0.3073609,23.097265,,3.8259635,1.6397324,53600,,-0.56701416,6506.317912340164,17.436134,-1.6379887,17.078459,19.225239,3.6103404,0.6353463,0.14999999,-0.6484287,2680
8.457808e-11,1.0208753,4394.504,15.760871,17.436134,-0.83838385,-0.1952576,23.100056,,2.7709358,1.6391287,53620,,-0.5668637,6510.619657754898,17.436134,-1.6381247,17.377161,19.225239,1.4500461,4.5400554e-08,0.14999999,-0.8072037,2681
8.451503e-11,1.0210834,4394.5703,15.761458,17.436134,-0.83838385,-0.05080884,23.100058,,2.7691073,1.6385412,53640,,-0.5666635,6515.38427400589,17.436134,-1.6384977,17.33566,19.225239,2.738433,4.541753e-08,0.14999999,-0.8814432,2682
8.4452036e-11,1.0212649,4394.668,15.762032,17.436134,-0.83838385,-0.04364825,23.099566,,2.7672825,1.6379681,53660,,-0.56646085,6520.329655408859,17.436134,-1.6388705,17.301952,19.225239,2.6661282,4.5434422e-08,0.14999999,-0.6291534,2683
8.438912e-11,0.9714844,4394.6875,15.762634,17.436134,-0.6363636,-0.21207137,23.101412,,3.2931054,1.6373653,53680,,-0.56632096,6524.168346643448,17.436134,-1.6392431,17.37752,19.225239,3.2841163,8.292243e-05,0.14999999,-0.60898167,2684
8.432627e-11,0.97189647,4394.707,15.763238,17.436134,-0.6363636,-0.22704552,23.10304,,3.2902954,1.6367617,53700,,-0.5662052,6528.52068567276,17.436134,-1.6396155,17.382595,19.225239,3.282369,8.295336e-05,0.14999999,-0.76707196,2685
8.426349e-11,0.9769959,4394.7383,15.763835,17.436134,-0.65656567,-0.0761743,23.09766,,3.2324586,1.6361647,53720,,-0.5660334,6533.354590892792,17.436134,-1.639988,17.368793,19.225239,2.187996,4.249444e-05,0.14999999,-0.529973,2686
8.420078e-11,0.9720093,4394.7695,15.764433,17.436134,-0.6363636,-0.25860298,23.094051,,3.284792,1.6355667,53740,,-0.5659276,6537.965008974075,17.436134,-1.6403601,17.372292,19.225239,2.678486,8.301509e-05,0.14999999,-0.6682714,2687
8.413814e-11,0.9774546,4394.789,15.765034,17.436134,-0.65656567,-0.17212197,23.095194,,3.2270646,1.6349659,53760,,-0.5657916,6541.635574579239,17.436134,-1.6407322,17.37882,19.225239,3.1495461,4.2526062e-05,0.14999999,-0.780437,2688
8.407557e-11,1.0213861,4394.8164,15.765631,17.436134,-0.83838385,-0.06475325,23.09509,,2.764152,1.6343689,53780,,-0.56561375,6544.562198638916,17.436134,-1.6411041,17.36915,19.225239,2.633506,4.5536016e-08,0.14999999,-1.1098999,2689
8.4013074e-11,1.0077239,4395.0273,15.766161,17.436134,-1.0,-0.7183457,23.091318,,4.9411945,1.6338387,53800,,-0.5656627,6548.954176187515,17.436134,-1.6414759,17.190786,19.225239,4.170882,3.0369082e-11,0.14999999,-0.94664085,2690
8.395065e-11,1.0211537,4395.1875,15.766707,17.436134,-0.83838385,-0.10673562,23.086323,,2.761835,1.6332922,53820,,-0.5654894,6551.438222169876,17.436134,-1.6418476,17.240305,19.225239,2.280699,4.55699e-08,0.14999999,-1.0463994,2691
8.38883e-11,1.008337,4395.3984,15.767237,17.436134,-1.0,-0.38787004,23.096336,,4.935644,1.6327629,53840,,-0.5654156,6555.788804531097,17.436134,-1.6422192,17.190928,19.225239,3.736724,3.0391682e-11,0.14999999,-0.69021034,2692
8.3825995e-11,0.9772233,4395.418,15.767836,17.436134,-0.65656567,-0.14872207,23.083817,,3.2256107,1.632164,53860,,-0.56525797,6559.49169754982,17.436134,-1.6425905,17.377806,19.225239,3.0094244,4.2605177e-05,0.14999999,-0.800065,2693
8.376378e-11,1.0213983,4395.465,15.768423,17.436134,-0.83838385,-0.050557587,23.085184,,2.759139,1.6315765,53880,,-0.56507534,6564.209804058075,17.436134,-1.6429619,17.353733,19.225239,2.7077267,4.5620688e-08,0.14999999,-0.90334517,2694
8.3701636e-11,1.0215403,4395.5938,15.768982,17.436134,-0.83838385,-0.053991806,23.084032,,2.757339,1.6310177,53900,,-0.564878,6567.7640500068665,17.436134,-1.643333,17.271301,19.225239,2.5558786,4.563766e-08,0.14999999,-0.9697777,2695
