IWMin,ReturnMin,ReturnLastEpisode,ReturnMean,IWFirstEpisode,DenMISELogFirst,IWMean,Regret,ReturnAbsMax,IWLastEpisode,DenMISEMeanLog,Regret/t,LQGmu1_actor,IWMax,LQGmu1_higher,DenMISELogLast,ReturnMax,LQGsigma_higher,ReturnStepMax,TimestepsSoFar,TimeElapsed,Bound,Delta,Iteration
,,17.344513,14.921244,2.2982772e-06,-1.1281962,0.9905394,2530.8105,17.429352,3.2880936,-0.6277924,2.478756,-0.60323524,3.524259,-0.8181818,-0.222825,17.429352,0.14999999,19.217833,20420,1536.4902925491333,26.883736,5.8317645e-10,1021
,,17.393854,14.923662,0.00047900534,-1.1291752,1.0507315,2530.8164,17.429352,2.6198258,-0.62723523,2.4763374,-0.7764629,2.873527,-0.65656567,-0.04812931,17.429352,0.14999999,19.217833,20440,1539.185026884079,26.875965,5.8203586e-10,1022
,,17.360971,14.926044,0.00014073493,-1.1301527,1.0387497,2530.8555,17.429352,2.8020587,-0.6267614,2.4739552,-0.4332422,2.9782715,-0.6969697,-0.19259898,17.429352,0.14999999,19.217833,20460,1540.7552535533905,26.864714,5.8089844e-10,1023
,,17.312174,14.928375,0.04862763,-1.1311296,1.0480821,2530.9434,17.429352,2.9443932,-0.62624884,2.4716244,-0.47434148,2.9578652,-0.47474748,-0.14000328,17.429352,0.14999999,19.217833,20480,1541.9923572540283,26.840609,5.7976446e-10,1024
,,17.3908,14.930778,0.019802473,-1.1320581,1.0572078,2530.9531,17.429352,2.811703,-0.62568194,2.469222,-0.42659754,2.841393,-0.5151515,-0.09261908,17.429352,0.14999999,19.217833,20500,1544.1082844734192,26.835915,5.7863375e-10,1025
,,17.263756,14.933051,0.23675783,-1.133014,1.025844,2531.0898,17.429352,3.002972,-0.62515837,2.4669485,-0.45845294,3.3243182,-0.3939394,-0.14512213,17.429352,0.14999999,19.217833,20520,1546.498099565506,26.836582,5.775064e-10,1026
,,17.334661,14.9353895,0.031381898,-1.1337575,1.0546935,2531.1533,17.429352,2.8686762,-0.62462765,2.46461,-0.4815203,2.8809545,-0.4949495,-0.10526909,17.429352,0.14999999,19.217833,20540,1548.4121751785278,26.832645,5.763823e-10,1027
,,17.379396,14.937767,0.0314115,-1.1347002,1.0552845,2531.1748,17.429352,2.8726304,-0.62404627,2.4622326,-0.8386464,2.8756928,-0.4949495,-0.081054315,17.429352,0.14999999,19.217833,20560,1550.6584532260895,26.827389,5.7526145e-10,1028
,,17.32447,14.940087,1.0948966e-06,-1.1356418,0.98164463,2531.25,17.429352,3.5361605,-0.6236635,2.4599123,-0.6606257,3.651408,-0.83838385,-0.2848615,17.429352,0.14999999,19.217833,20580,1553.5610938072205,26.831696,5.7414384e-10,1029
,,17.394016,14.94247,1.7025332,-1.1366132,0.95732933,2531.2559,17.429352,1.1147784e-08,-0.62314326,2.45753,0.21606761,12.824009,0.27272728,-0.068633914,17.429352,0.14999999,19.217833,20600,1555.3787550926208,26.818623,5.730296e-10,1030
,,8.679601,14.936395,2.398018e-09,-1.1359321,0.8528718,2539.9775,17.429352,1.4033654e-05,-0.62404275,2.463605,1.094311,38.996483,1.0,-1.5044354,17.429352,0.14999999,19.217833,20620,1557.2380948066711,26.819056,5.7191846e-10,1031
,,,14.921922,0.000867085,-1.1369015,1.0548209,2557.376,17.429352,5.0318733e-28,-0.62623125,2.478078,-0.38984746,2.8221726,-0.6363636,-2.7260065,17.429352,0.14999999,19.217833,20640,1559.10764503479,26.809572,5.708106e-10,1032
,,17.331535,14.924254,0.16465637,-1.1378692,1.0332553,2557.4443,17.429352,3.1939533,-0.6257625,2.4757452,-0.4053481,3.2049475,-0.41414142,-0.19619344,17.429352,0.14999999,19.217833,20660,1560.946982383728,26.809711,5.6970606e-10,1033
,,17.30749,14.926559,0.16478947,-1.1386774,1.033999,2557.537,17.429352,3.1479201,-0.62529045,2.4734402,-0.33161145,3.1981275,-0.41414142,-0.17027876,17.429352,0.14999999,19.217833,20680,1562.8843052387238,26.804302,5.6860466e-10,1034
,,17.21544,14.92877,8.264821,-1.1394846,0.96650076,2557.7227,17.429352,0.3593265,-0.62493956,2.4712296,-0.06294865,8.515726,-0.01010101,-0.29538304,17.429352,0.14999999,19.217833,20700,1564.7796285152435,26.800129,5.6750643e-10,1035
,,14.210931,14.928078,0.33576608,-1.1324968,1.0219309,2560.912,17.429352,0.8096502,-0.6252947,2.471922,-0.36460638,3.4376462,-0.37373737,-0.9571019,17.429352,0.14999999,19.217833,20720,1566.6992712020874,26.798296,5.6641136e-10,1036
,,17.24059,14.930308,0.23678708,-1.1331375,1.029121,2561.0693,17.429352,3.2927175,-0.6248956,2.4696913,-0.23024157,3.3006835,-0.3939394,-0.23265234,17.429352,0.14999999,19.217833,20740,1568.8327114582062,26.792683,5.6531946e-10,1037
,,16.845818,14.932154,4.76696,-1.1338731,0.97517365,2561.624,17.429352,3.8834476,-0.6247635,2.467846,-0.0666355,5.9216914,-0.15151516,-0.5162718,17.429352,0.14999999,19.217833,20760,1570.9556629657745,26.811161,5.6423083e-10,1038
,,14.913749,14.932135,5.4212065,-1.130254,0.9758442,2564.1113,17.429352,6.2239747,-0.6250952,2.467865,-0.38838124,6.2266893,-0.13131313,-0.9431872,17.429352,0.14999999,19.217833,20780,1573.4068038463593,26.793503,5.6314525e-10,1039
,,17.295658,14.934407,0.23510581,-1.1260118,1.0300274,2564.2168,17.429352,3.2177196,-0.6247026,2.4655924,-0.10243404,3.2919455,-0.3939394,-0.191178,17.429352,0.14999999,19.217833,20800,1575.2925975322723,26.787415,5.6206284e-10,1040
,,15.678897,14.9351225,3.440816,-1.1267469,0.9819166,2565.9375,17.429352,5.166613,-0.6248831,2.4648771,-0.28957024,5.2629075,-0.1919192,-0.8419824,17.429352,0.14999999,19.217833,20820,1577.20103931427,26.77105,5.609835e-10,1041
,,17.056997,14.937159,1.4086254e-09,-1.1244073,0.90275085,2566.2793,17.429352,5.1920044e-05,-0.6246588,2.462841,-1.2214113,7.986799,-1.0,-0.37180203,17.429352,0.14999999,19.217833,20840,1579.274531841278,26.768547,5.599073e-10,1042
,,17.194035,14.939323,1.4099775e-09,-1.1253664,0.9059987,2566.4854,17.429352,7.541127,-0.62619835,2.4606762,-1.1358898,7.933653,-1.0,-2.1315901,17.429352,0.14999999,19.217833,20860,1581.2992289066315,26.789425,5.5883415e-10,1043
,,17.198164,14.941486,1.4113308e-09,-1.1263248,0.9086348,2566.6875,17.429352,6.9198675,-0.62699896,2.4585133,-0.7651159,7.88131,-1.0,-1.3665714,17.429352,0.14999999,19.217833,20880,1583.2246284484863,26.80014,5.577641e-10,1044
,,17.37714,14.943817,0.6368735,-1.1272821,1.0121306,2566.711,17.429352,0.05082021,-0.62666523,2.4561825,-0.20594072,3.708844,-0.33333334,-0.18538469,17.429352,0.14999999,19.217833,20900,1585.0892009735107,26.766863,5.566971e-10,1045
,,16.836222,14.945626,1.8630971,-1.1276294,0.9936442,2567.2754,17.429352,4.466561,-0.62659705,2.4543734,-0.16386223,4.4762554,-0.25252524,-0.566662,17.429352,0.14999999,19.217833,20920,1586.9656159877777,26.762817,5.5563315e-10,1046
,,16.561789,14.94717,2.855144,-1.1268054,0.9882922,2568.1113,17.429352,4.943366,-0.62664706,2.4528294,-0.095615484,4.9577117,-0.21212122,-0.67161906,17.429352,0.14999999,19.217833,20940,1588.8358359336853,26.756401,5.545722e-10,1047
,,15.448104,14.947649,7.191898,-1.1250368,0.9785005,2570.0635,17.429352,6.153486,-0.62687486,2.4523506,0.21845482,7.2473736,-0.07070707,-0.85262465,17.429352,0.14999999,19.217833,20960,1590.7541892528534,26.757486,5.5351446e-10,1048
,,8.6701565,14.941664,3.7735167,-1.1191515,0.9529308,2578.794,17.429352,11.934433,-0.62774557,2.4583359,0.2151362,11.934664,0.1919192,-1.5168939,17.429352,0.14999999,19.217833,20980,1592.678462266922,26.749828,5.524596e-10,1049
,,8.683257,14.935704,7.146571e-06,-1.1165135,1.0086372,2587.5107,17.429352,0.0062945723,-0.62862676,2.4642954,0.77424026,20.061325,0.7979798,-1.5027872,17.429352,0.14999999,19.217833,21000,1594.6141278743744,26.721312,5.514078e-10,1050
,,3.6468873,14.924964,1.3988822e-09,-1.1174654,0.90551865,2601.2637,17.429352,7.8723334e-30,-0.6298929,2.4750357,-0.7953485,7.874706,-1.0,-1.9615916,17.429352,0.14999999,19.217833,21020,1596.5504293441772,26.715395,5.5035904e-10,1051
,,17.338749,14.927258,7.3334304e-05,-1.1184164,1.0265738,2601.3242,17.429352,2.9259243,-0.62960523,2.472742,-0.5271079,3.0867672,-0.7171717,-0.23124254,17.429352,0.14999999,19.217833,21040,1598.4862327575684,26.73719,5.4931315e-10,1052
,,17.334997,14.9295435,0.019552737,-1.1193665,1.0562869,2601.3896,17.429352,2.8051095,-0.6290362,2.4704561,-0.29524085,2.8394241,-0.5151515,-0.056437843,17.429352,0.14999999,19.217833,21060,1600.405954837799,26.71849,5.482703e-10,1053
,,17.172308,14.931672,1.1214774,-1.1202972,1.0034976,2601.6172,17.429352,3.8063664,-0.62872684,2.4683275,-0.68654025,4.0393376,-0.2929293,-0.3586123,17.429352,0.14999999,19.217833,21080,1602.3384048938751,26.73418,5.472305e-10,1054
,,17.399729,14.934011,0.00013933869,-1.120182,1.0340732,2601.6182,17.429352,2.9400964,-0.62822574,2.4659882,-0.7208053,3.0125313,-0.6969697,-0.102678105,17.429352,0.14999999,19.217833,21100,1604.272762298584,26.721424,5.4619353e-10,1055
,,17.365658,14.936315,0.0001394707,-1.1211293,1.0347703,2601.6523,17.429352,3.0068038,-0.62772715,2.463685,-0.8646402,3.0068038,-0.6969697,-0.13532133,17.429352,0.14999999,19.217833,21120,1606.2086596488953,26.71689,5.451596e-10,1056
,,17.304869,14.938555,0.0931468,-1.1220757,1.0498857,2601.746,17.429352,5.9556865e-17,-0.6274174,2.4614449,0.2829402,14.412712,0.45454547,-0.3344538,17.429352,0.14999999,19.217833,21140,1608.1352093219757,26.711296,5.441285e-10,1057
,,8.375778,14.932351,4.747911e-06,-1.1229331,0.99527156,2610.7715,17.429352,6.765452e-11,-0.62826484,2.4676485,-0.7843459,3.438265,-0.7979798,-1.5693927,17.429352,0.14999999,19.217833,21160,1609.9993183612823,26.707031,5.431004e-10,1058
,,17.370642,14.934653,1.9411134e-05,-1.1238779,1.0128155,2610.8018,17.429352,3.2327347,-0.6278761,2.4653463,-0.69410044,3.2338855,-0.75757575,-0.21107233,17.429352,0.14999999,19.217833,21180,1611.9057621955872,26.70251,5.420752e-10,1059
,,17.377983,14.936958,0.00013998667,-1.1248218,1.0358478,2610.8242,17.429352,2.950877,-0.62737054,2.4630413,-0.7971376,2.9937296,-0.6969697,-0.10410391,17.429352,0.14999999,19.217833,21200,1613.8482966423035,26.695244,5.410529e-10,1060
,,17.362705,14.939245,1.9447803e-05,-1.1257646,1.014087,2610.8613,17.429352,3.2171934,-0.6269581,2.4607544,-0.6537087,3.2218213,-0.75757575,-0.22510883,17.429352,0.14999999,19.217833,21220,1615.786670923233,26.69004,5.400335e-10,1061
,,17.395182,14.941558,4.4528904,-1.1267066,0.96186095,2610.8643,17.429352,7.574882e-07,-0.62642026,2.4584417,0.2573375,11.618743,0.17171717,-0.069181584,17.429352,0.14999999,19.217833,21240,1617.667699098587,26.688599,5.39017e-10,1062
,,8.501719,14.935499,0.00026038574,-1.1234636,1.042876,2619.7637,17.429352,4.7213426e-08,-0.62732154,2.4645004,-0.65445477,2.925263,-0.67676765,-1.5432856,17.429352,0.14999999,19.217833,21260,1619.6082179546356,26.681053,5.380033e-10,1063
,,17.393728,14.93781,0.00047672534,-1.1244037,1.0486966,2619.7695,17.429352,2.8490057,-0.62675685,2.4621897,-0.7031452,2.869616,-0.65656567,-0.06888749,17.429352,0.14999999,19.217833,21280,1621.5492417812347,26.674984,5.3699245e-10,1064
,,17.372622,14.940096,0.0002608754,-1.1253426,1.0440512,2619.7979,17.429352,2.9134848,-0.62622327,2.4599037,-0.7152986,2.9149399,-0.67676765,-0.10663009,17.429352,0.14999999,19.217833,21300,1623.4209897518158,26.670847,5.359846e-10,1065
,,17.382904,14.942388,0.00014019107,-1.1262809,1.0385524,2619.8154,17.429352,2.967917,-0.62570506,2.457612,-0.9103674,2.9700208,-0.6969697,-0.117144406,17.429352,0.14999999,19.217833,21320,1625.3197700977325,26.666374,5.3497945e-10,1066
,,17.285145,14.944583,2.2960296e-06,-1.1272184,0.9896383,2619.9287,17.429352,3.3374891,-0.62547284,2.4554167,-1.061772,3.5195854,-0.8181818,-0.41588587,17.429352,0.14999999,19.217833,21340,1627.2486085891724,26.65132,5.3397714e-10,1067
,,17.203262,14.946698,1.4139148e-09,-1.1281552,0.90552557,2620.126,17.429352,6.123554,-0.62575775,2.4533014,-1.0840974,7.9381638,-1.0,-0.91875637,17.429352,0.14999999,19.217833,21360,1629.1515522003174,26.66716,5.3297766e-10,1068
,,17.196135,14.948802,1.4152395e-09,-1.129091,0.90760964,2620.33,17.429352,6.3817472,-0.62622803,2.4511976,-0.78402513,7.8869734,-1.0,-1.0324242,17.429352,0.14999999,19.217833,21380,1631.0385329723358,26.669489,5.31981e-10,1069
,,17.368029,14.951063,1.0100724,-1.1300261,0.9895224,2620.3623,17.429352,7.821428e-12,-0.62591517,2.4489365,0.548474,13.165946,0.3131313,-0.19771497,17.429352,0.14999999,19.217833,21400,1632.9259979724884,26.62413,5.3098714e-10,1070
,,6.3657575,14.943048,1.8675501,-1.1300167,0.9896965,2631.3965,17.429352,9.795294e-06,-0.62697434,2.456952,-0.10610634,4.5072513,-0.25252524,-1.7459862,17.429352,0.14999999,19.217833,21420,1634.8586721420288,26.622238,5.29996e-10,1071
,,15.929824,14.943968,6.681306,-1.1292077,0.9749528,2632.8652,17.429352,6.0834823,-0.6271764,2.4560318,-0.27439368,6.913579,-0.09090909,-0.8325282,17.429352,0.14999999,19.217833,21440,1636.8139522075653,26.627018,5.290076e-10,1072
,,17.158768,14.946032,4.7526314e-06,-1.1239269,0.99819714,2633.1074,17.429352,0.00906609,-0.6269996,2.453968,-0.83727086,3.3985362,-0.7979798,-0.4106582,17.429352,0.14999999,19.217833,21460,1639.1271340847015,26.620274,5.2802207e-10,1073
,,17.320024,14.948242,1.4599586,-1.1248585,0.9951019,2633.1875,17.429352,0.0029460273,-0.6266759,2.4517574,-0.21926421,4.2697306,-0.27272728,-0.2769545,17.429352,0.14999999,19.217833,21480,1641.4985508918762,26.618904,5.2703925e-10,1074
,,16.870335,14.95003,4.755025e-06,-1.1244307,0.998998,2633.7178,17.429352,0.002657272,-0.6265951,2.4499693,-0.50739497,3.3941104,-0.7979798,-0.5338465,17.429352,0.14999999,19.217833,21500,1642.7339038848877,26.614563,5.2605914e-10,1075
,,17.3685,14.952277,1.1271702,-1.1253605,1.0009824,2633.75,17.429352,1.0267696,-0.62607956,2.4477224,-0.075642616,4.0634346,-0.2929293,-0.07035909,17.429352,0.14999999,19.217833,21520,1644.4847733974457,26.626911,5.250818e-10,1076
,,15.705278,14.952977,4.066207,-1.1252424,0.9837898,2635.4424,17.429352,5.377759,-0.6263424,2.4470224,-0.30511594,5.5222173,-0.17171717,-0.90920836,17.429352,0.14999999,19.217833,21540,1646.835700750351,26.609665,5.2410715e-10,1077
,,17.092554,14.954962,0.0011901846,-1.1224021,1.1025823,2635.75,17.429352,1.044913e-08,-0.62609535,2.4450378,0.80190736,16.851225,0.6363636,-0.34248853,17.429352,0.14999999,19.217833,21560,1648.5108370780945,26.610165,5.2313526e-10,1078
,,3.2498567,14.944114,0.6343603,-1.1233282,1.0099636,2649.9004,17.429352,7.2218798e-12,-0.6272856,2.455886,-0.25503525,3.7066348,-0.33333334,-2.00728,17.429352,0.14999999,19.217833,21580,1649.6735816001892,26.601183,5.2216603e-10,1079
,,16.975958,14.945994,0.8527219,-1.1236668,1.0066388,2650.3262,17.429352,3.8514614,-0.6271086,2.4540052,-0.40527067,3.85807,-0.3131313,-0.4452746,17.429352,0.14999999,19.217833,21600,1650.8471765518188,26.596073,5.2119953e-10,1080
,,17.363241,14.948231,0.11034631,-1.123803,1.0353663,2650.3633,17.429352,3.1024709,-0.6266829,2.4517689,-0.24720638,3.1024709,-0.43434343,-0.17280018,17.429352,0.14999999,19.217833,21620,1652.6411662101746,26.58654,5.202356e-10,1081
,,16.94606,14.950078,1.1263422,-1.1246257,1.004141,2650.8145,17.429352,4.0188775,-0.6264961,2.4499216,-0.4380724,4.021676,-0.2929293,-0.4592786,17.429352,0.14999999,19.217833,21640,1653.8014919757843,26.588694,5.1927446e-10,1082
,,17.328386,14.952273,0.048306737,-1.124509,1.0446993,2650.8867,17.429352,2.937916,-0.626034,2.4477262,-0.32616434,2.9484496,-0.47474748,-0.12940922,17.429352,0.14999999,19.217833,21660,1655.8478155136108,26.573433,5.1831595e-10,1083
,,17.24155,14.954387,0.63566786,-1.1253873,1.0135062,2651.045,17.429352,3.5635066,-0.6256868,2.445613,-0.08692965,3.670741,-0.33333334,-0.29370564,17.429352,0.14999999,19.217833,21680,1657.73552942276,26.579021,5.173601e-10,1084
,,15.658829,14.955035,6.0489063,-1.1257231,0.9802284,2652.787,17.429352,6.2839823,-0.6259029,2.4449644,-0.051658537,6.4958243,-0.11111111,-0.87281674,17.429352,0.14999999,19.217833,21700,1659.7156655788422,26.56892,5.1640686e-10,1085
,,14.255692,14.9543915,8.052517,-1.1210848,0.9668832,2655.9316,17.429352,6.020675,-0.6262358,2.4456081,0.026440594,9.202176,0.030303031,-0.9663002,17.429352,0.14999999,19.217833,21720,1660.885353565216,26.55735,5.154563e-10,1086
,,9.103321,14.949008,1.3949044e-09,-1.1146177,0.90298325,2664.2275,17.429352,5.7968097e-10,-0.6267651,2.4509916,-1.2323993,7.9587784,-1.0,-1.1661735,17.429352,0.14999999,19.217833,21740,1662.5884087085724,26.554073,5.1450827e-10,1087
,,17.197046,14.951073,1.3961874e-09,-1.1155373,0.90612286,2664.4316,17.429352,7.5736485,-0.6283446,2.448927,-1.0281322,7.908198,-1.0,-2.2467036,17.429352,0.14999999,19.217833,21760,1664.469172000885,26.575237,5.1356297e-10,1088
,,17.198605,14.953137,1.3974688e-09,-1.116456,0.90742946,2664.6328,17.429352,5.5942674,-0.62855405,2.4468622,-1.1572292,7.858348,-1.0,-0.761148,17.429352,0.14999999,19.217833,21780,1665.93692278862,26.565186,5.126202e-10,1089
,,17.197372,14.955196,1.3987542e-09,-1.1173738,0.9100727,2664.836,17.429352,7.042252,-0.6294608,2.4448032,-0.9540857,7.8092117,-1.0,-1.5231025,17.429352,0.14999999,19.217833,21800,1667.6166236400604,26.578407,5.116801e-10,1090
,,17.246233,14.957297,1.4000354e-09,-1.1182909,0.91013044,2664.9893,17.429352,4.231109,-0.62943625,2.4427023,-1.087688,7.7607737,-1.0,-0.51112974,17.429352,0.14999999,19.217833,21820,1670.2596020698547,26.547642,5.1074245e-10,1091
,,17.20088,14.959352,1.4013204e-09,-1.119207,0.91212237,2665.1865,17.429352,6.321105,-0.6298927,2.440648,-0.764862,7.713022,-1.0,-1.0365832,17.429352,0.14999999,19.217833,21840,1672.0552768707275,26.550251,5.098075e-10,1092
,,17.366182,14.961554,4.0454407,-1.1201223,0.9883287,2665.2207,17.429352,0.0012834364,-0.62956446,2.438446,-0.07993122,5.4744816,-0.17171717,-0.18184546,17.429352,0.14999999,19.217833,21860,1674.2813565731049,26.541252,5.08875e-10,1093
,,14.942009,14.961535,5.35166,-1.1173425,0.9872,2667.6797,17.429352,6.0796456,-0.62981015,2.4384642,0.13505559,6.0952463,-0.13131313,-0.88543385,17.429352,0.14999999,19.217833,21880,1676.273668050766,26.528141,5.079452e-10,1094
,,8.938584,14.956035,0.00025777242,-1.1133763,1.0383093,2676.1416,17.429352,4.689997e-06,-0.6305243,2.443965,-1.0266153,2.9471312,-0.67676765,-1.3974509,17.429352,0.14999999,19.217833,21900,1678.921685218811,26.52338,5.070179e-10,1095
,,17.2021,14.958084,1.3944441e-09,-1.1142888,0.9134655,2676.3398,17.429352,5.491723,-0.6305903,2.4419155,-0.87449265,7.686939,-1.0,-0.7408022,17.429352,0.14999999,19.217833,21920,1681.1610326766968,26.543133,5.060931e-10,1096
,,17.311058,14.960229,6.907616,-1.1152008,0.9687545,2676.4277,17.429352,3.7812784e-09,-0.63040537,2.4397707,0.264202,10.325872,0.09090909,-0.33974066,17.429352,0.14999999,19.217833,21940,1683.4180545806885,26.514034,5.051708e-10,1097
,,8.469124,14.954317,2.2564614e-06,-1.1098349,0.9873434,2685.3594,17.429352,6.2389184e-11,-0.6312817,2.4456825,-1.0515324,3.5137038,-0.8181818,-1.5587432,17.429352,0.14999999,19.217833,21960,1685.8786385059357,26.507706,5.042511e-10,1098
,,17.196745,14.956358,1.3895112e-09,-1.1107452,0.9155295,2685.5625,17.429352,5.8300056,-0.63148725,2.4436417,-1.1775976,7.6526303,-1.0,-0.8438496,17.429352,0.14999999,19.217833,21980,1688.1703362464905,26.54137,5.033338e-10,1099
,,17.195461,14.958393,1.3907759e-09,-1.1116548,0.9181467,2685.7676,17.429352,7.014478,-0.6325101,2.4416065,-1.2873454,7.606627,-1.0,-1.6707044,17.429352,0.14999999,19.217833,22000,1690.3214573860168,26.555584,5.024191e-10,1100
,,17.18756,14.960418,1.3920418e-09,-1.1125634,0.92114526,2685.9805,17.429352,7.4443855,-0.6346126,2.4395819,-1.1186334,7.561255,-1.0,-2.8641095,17.429352,0.14999999,19.217833,22020,1692.4533023834229,26.57657,5.0150684e-10,1101
,,17.195879,14.962447,1.3933062e-09,-1.1134713,0.9232702,2686.1816,17.429352,6.4977245,-0.6352041,2.4375525,-1.1423762,7.5165033,-1.0,-1.2060236,17.429352,0.14999999,19.217833,22040,1694.5989062786102,26.582853,5.005971e-10,1102
,,17.195389,14.964472,1.3945691e-09,-1.1143782,0.925541,2686.3867,17.429352,6.661873,-0.6359398,2.4355278,-0.8678044,7.472357,-1.0,-1.3686855,17.429352,0.14999999,19.217833,22060,1697.0964391231537,26.5919,4.996898e-10,1103
,,17.311163,14.966597,1.3958332e-09,-1.1152844,0.92402333,2686.4766,17.429352,2.4847527,-0.63572276,2.433403,-0.9296809,7.4288044,-1.0,-0.3203401,17.429352,0.14999999,19.217833,22080,1699.6385712623596,26.536316,4.9878496e-10,1104
,,17.26513,14.9686775,1.3970984e-09,-1.1161898,0.92360395,2686.6113,17.429352,3.665756,-0.6356073,2.431322,-1.099715,7.385833,-1.0,-0.4307372,17.429352,0.14999999,19.217833,22100,1702.1780412197113,26.49984,4.978826e-10,1105
,,17.190275,14.970685,1.3983621e-09,-1.1170944,0.925496,2686.8223,17.429352,6.197543,-0.63606757,2.4293146,-1.2669427,7.3434343,-1.0,-1.0669289,17.429352,0.14999999,19.217833,22120,1704.7728123664856,26.5031,4.969827e-10,1106
,,17.198048,14.972698,1.3996269e-09,-1.1179981,0.92823523,2687.0215,17.429352,7.136365,-0.6378836,2.4273014,-1.0352238,7.301594,-1.0,-2.5705428,17.429352,0.14999999,19.217833,22140,1706.859230041504,26.52122,4.960852e-10,1107
,,17.20211,14.9747095,1.4008901e-09,-1.1189011,0.9293929,2687.2207,17.429352,5.3967524,-0.63803744,2.42529,-1.0654094,7.2603016,-1.0,-0.7351874,17.429352,0.14999999,19.217833,22160,1708.4083642959595,26.5124,4.951901e-10,1108
,,17.198343,14.976714,1.4021546e-09,-1.1198032,0.93087894,2687.4238,17.429352,5.752819,-0.6383085,2.4232855,-1.0149444,7.2195477,-1.0,-0.866584,17.429352,0.14999999,19.217833,22180,1710.4482831954956,26.509445,4.942975e-10,1109
,,17.199211,14.978716,1.40342e-09,-1.1207045,0.93175346,2687.625,17.429352,5.0699096,-0.6383827,2.4212837,-1.0492593,7.179321,-1.0,-0.65010446,17.429352,0.14999999,19.217833,22200,1711.9467482566833,26.496214,4.9340726e-10,1110
,,17.19924,14.980715,1.4046841e-09,-1.121605,0.9330369,2687.8262,17.429352,5.5130496,-0.63857543,2.4192848,-0.9783115,7.1396103,-1.0,-0.7828582,17.429352,0.14999999,19.217833,22220,1713.6450181007385,26.490244,4.9251947e-10,1111
,,17.214369,14.982724,0.75392556,-1.1225047,0.99576324,2688.0098,17.429352,1.1234422e-16,-0.63853765,2.4172754,-0.033103585,13.607699,0.33333334,-0.5282309,17.429352,0.14999999,19.217833,22240,1715.945726633072,26.475794,4.91634e-10,1112
,,13.827847,14.981687,6.6381383,-1.1227258,0.98628163,2691.582,17.429352,6.8539343,-0.63888836,2.418313,0.17782936,6.8546824,-0.09090909,-1.0208963,17.429352,0.14999999,19.217833,22260,1717.5556299686432,26.491493,4.90751e-10,1113
,,8.816734,14.976152,1.3991784e-09,-1.1176775,0.9333819,2700.166,17.429352,4.7016324e-13,-0.6396433,2.4238472,-1.3014169,7.113178,-1.0,-1.4646145,17.429352,0.14999999,19.217833,22280,1719.7974128723145,26.469296,4.898703e-10,1114
,,17.196331,14.978145,1.4004333e-09,-1.1185747,0.93601394,2700.3691,17.429352,7.0053215,-0.64180994,2.421855,-1.0992815,7.074392,-1.0,-2.9874249,17.429352,0.14999999,19.217833,22300,1721.6078522205353,26.486954,4.88992e-10,1115
,,17.196224,14.980131,1.4016892e-09,-1.1194712,0.93771726,2700.5742,17.429352,5.9813695,-0.6422159,2.4198685,-1.0323676,7.0360937,-1.0,-1.0295087,17.429352,0.14999999,19.217833,22320,1723.3508269786835,26.488869,4.8811605e-10,1116
,,17.20388,14.982122,1.4029464e-09,-1.1203668,0.9387434,2700.7676,17.429352,5.22431,-0.64232314,2.4178772,-0.90350497,6.9982767,-1.0,-0.69842255,17.429352,0.14999999,19.217833,22340,1726.0254921913147,26.47939,4.8724247e-10,1117
,,17.280882,14.9841795,6.380519,-1.1212617,0.97360843,2700.8867,17.429352,4.4257628e-10,-0.6421266,2.4158201,0.0060565695,10.709569,0.11111111,-0.35998884,17.429352,0.14999999,19.217833,22360,1727.7699031829834,26.446785,4.863712e-10,1118
,,9.535842,14.97931,0.330426,-1.1164649,1.0155146,2708.752,17.429352,0.32947344,-0.6425768,2.4206896,-0.54091096,3.4750443,-0.37373737,-1.1169691,17.429352,0.14999999,19.217833,22380,1729.7457885742188,26.440401,4.855023e-10,1119
,,17.342775,14.9814205,1.3983193e-09,-1.1170629,0.9378748,2708.8086,17.429352,0.026648404,-0.6420618,2.418579,-0.8657094,6.9733815,-1.0,-0.08040977,17.429352,0.14999999,19.217833,22400,1731.7591564655304,26.438599,4.846358e-10,1120
,,17.314869,14.983502,2.3552946e-09,-1.1179553,0.86620724,2708.8945,17.429352,9.1822795e-34,-0.6418168,2.4164972,1.1788874,40.782833,1.0,-0.30391473,17.429352,0.14999999,19.217833,22420,1733.9947130680084,26.434437,4.837716e-10,1121
,,,14.970148,0.019542579,-1.118847,1.0441178,2726.293,17.429352,1.5615648e-26,-0.64437854,2.4298515,-0.56019676,2.9291477,-0.5151515,-3.3729205,17.429352,0.14999999,19.217833,22440,1736.3901817798615,26.43187,4.8290955e-10,1122
,,17.382536,14.972296,0.0121411905,-1.1197205,1.0466684,2726.3105,17.429352,2.8305926,-0.6438336,2.4277039,-0.49607277,2.8929968,-0.53535354,-0.07601984,17.429352,0.14999999,19.217833,22460,1738.5340039730072,26.425583,4.820499e-10,1123
,,17.375456,14.974434,0.019576864,-1.1205997,1.0451187,2726.336,17.429352,2.9180222,-0.6433095,2.4255657,-0.27916318,2.9192955,-0.5151515,-0.10081342,17.429352,0.14999999,19.217833,22480,1740.3683016300201,26.421154,4.8119253e-10,1124
