LQGsigma_higher,DenMISELogFirst,DenMISEMeanLog,DenMISELogLast,Regret,Iteration,LQGmu1_actor,Delta,IWMin,ReturnMean,ReturnMax,LQGmu1_higher,ReturnStepMax,TimeElapsed,ReturnMin,IWFirstEpisode,ReturnAbsMax,IWMean,Bound,Regret/t,ReturnLastEpisode,IWMax,IWLastEpisode,TimestepsSoFar
0.14999999,-0.4901057,-0.69487363,-1.1312226,3104.0605,1306,-0.51338077,3.5642256e-10,,15.0232315,17.443888,-0.7979798,19.232695,2184.104206800461,,0.022222813,17.443888,1.0002967,25.676235,2.376768,9.795996,3.141519,6.2727795e-06,26120
0.14999999,-0.49085408,-0.69458663,-0.31948432,3104.0645,1307,-0.46209824,3.5587736e-10,,15.025045,17.443888,-0.45454547,19.232695,2186.236128091812,,2.7447324,17.443888,0.9633736,25.663033,2.3749542,17.39466,3.812742,3.3897004,26140
0.14999999,-0.4895211,-0.69434994,-0.34790063,3104.0898,1308,-0.29334724,3.5533343e-10,,15.026842,17.443888,-0.45454547,19.232695,2188.4300813674927,,2.7410762,17.443888,0.9642375,25.66019,2.3731575,17.374086,3.8045604,3.7614872,26160
0.14999999,-0.48819187,-0.69423884,-0.51260364,3104.3398,1309,0.012515083,3.547907e-10,,15.028464,17.443888,-0.23232323,19.232695,2190.5877068042755,,3.779582,17.443888,0.96000737,25.672993,2.3715353,17.150042,5.137638,4.0878987,26180
0.14999999,-0.4860723,-0.69462836,-1.1633798,3112.2773,1310,-0.04638543,3.5424927e-10,,15.024216,17.443888,-0.030303031,19.232695,2192.7244975566864,,0.75291085,17.443888,0.98537403,25.657225,2.375784,9.463798,8.177438,8.172862,26200
0.14999999,-0.4862608,-0.6948922,-1.0243955,3116.0762,1311,0.9637058,3.5370903e-10,,15.02313,17.443888,0.8181818,19.232695,2194.885939836502,,2.1650169e-12,17.443888,0.9699096,25.657816,2.3768692,13.601178,23.82444,4.5270957e-07,26220
0.14999999,-0.4870233,-0.696207,-2.384031,3132.8262,1312,-0.862227,3.5317005e-10,,15.012175,17.443888,-1.0,19.232695,2198.6808404922485,,0.00011266002,17.443888,1.0409514,25.653349,2.387825,0.6488993,4.2000093,1.7563888e-36,26240
0.14999999,-0.4877851,-0.69574845,-0.13419753,3132.92,1313,-0.94841766,3.5263228e-10,,15.013922,17.443888,-0.7979798,19.232695,2202.193500518799,,0.022171305,17.443888,0.99920595,25.642548,2.386078,17.306007,3.1467166,2.7750037,26260
0.14999999,-0.48852953,-0.6953334,-0.14923023,3133.0684,1314,-1.0695598,3.5209574e-10,,15.015625,17.443888,-1.0,19.232695,2205.0755112171173,,0.000112829795,17.443888,1.0411358,25.64407,2.3843746,17.253008,4.1928916,2.9103813,26280
0.14999999,-0.4892902,-0.69510716,-0.43792617,3133.2656,1315,-0.7533895,3.5156048e-10,,15.017288,17.443888,-1.0,19.232695,2207.833771467209,,0.000112915695,17.443888,1.0415481,25.640156,2.3827114,17.202042,4.1827354,3.700929,26300
0.14999999,-0.4900503,-0.6946917,-0.18922351,3133.2812,1316,-0.29922807,3.5102637e-10,,15.019088,17.443888,-0.11111111,19.232695,2211.617406606674,,1.79025,17.443888,0.9683166,25.637367,2.3809118,17.384329,6.794791,0.00033554932,26320
0.14999999,-0.48945042,-0.6945727,-0.50498664,3133.4902,1317,-0.20090544,3.504935e-10,,15.020736,17.443888,-0.37373737,19.232695,2214.0906579494476,,3.9730284,17.443888,0.96246165,25.637974,2.3792639,17.190071,4.089237,3.895408,26340
0.14999999,-0.48719725,-0.6945835,-0.67054397,3134.1367,1318,-0.1188595,3.4996187e-10,,15.022051,17.443888,-0.23232323,19.232695,2216.861939430237,,3.775825,17.443888,0.96204203,25.644663,2.3779488,16.752384,5.112236,5.0875196,26360
0.14999999,-0.48509496,-0.6947298,-0.8485492,3135.3691,1319,-0.33841658,3.4943137e-10,,15.02292,17.443888,-0.1919192,19.232695,2219.5068061351776,,3.1561918,17.443888,0.96418434,25.63657,2.37708,16.166943,5.5708804,5.518547,26380
0.14999999,-0.4834628,-0.69457257,-0.45032308,3135.5625,1320,-0.7700122,3.4890213e-10,,15.024574,17.443888,-0.7979798,19.232695,2221.5872600078583,,0.022075681,17.443888,0.99926126,25.626675,2.3754253,17.207724,3.1503434,0.038204864,26400
0.14999999,-0.4842034,-0.6941842,-0.18047968,3135.5898,1321,-0.8562687,3.4837414e-10,,15.026352,17.443888,-0.7979798,19.232695,2223.6808857917786,,0.022092035,17.443888,0.9999011,25.623978,2.3736477,17.373888,3.1452236,3.1307707,26420
0.14999999,-0.4849434,-0.69376063,-0.13362968,3135.6719,1322,-0.734856,3.4784728e-10,,15.028084,17.443888,-0.8181818,19.232695,2225.975795507431,,0.0141460905,17.443888,1.0027694,25.617325,2.3719158,17.317648,3.1032279,2.9434292,26440
0.14999999,-0.48568884,-0.69338495,-0.19892655,3135.713,1323,-0.41590065,3.473216e-10,,15.029846,17.443888,-0.2929293,19.232695,2228.249882221222,,4.292184,17.443888,0.9625175,25.614094,2.3701534,17.358345,4.543775,0.042303935,26460
0.14999999,-0.48320538,-0.6931773,-0.3802025,3135.8203,1324,-0.58995825,3.4679717e-10,,15.031555,17.443888,-0.43434343,19.232695,2230.316381216049,,3.0711598,17.443888,0.9635774,25.613403,2.3684444,17.29295,3.8609836,3.860611,26480
0.14999999,-0.48164344,-0.6928943,-0.28106445,3135.8164,1325,-0.92122537,3.462739e-10,,15.033346,17.443888,-0.7979798,19.232695,2232.794469833374,,0.022035554,17.443888,1.0014433,25.624023,2.3666534,17.405182,3.1394272,1.3466563,26500
0.14999999,-0.48238125,-0.69246984,-0.13098218,3135.9531,1326,-0.987005,3.457518e-10,,15.035028,17.443888,-0.7979798,19.232695,2234.794278383255,,0.02205182,17.443888,1.0013498,25.608614,2.3649712,17.262783,3.1343699,2.1632671,26520
0.14999999,-0.48311847,-0.6920964,-0.19789013,3136.1387,1327,-1.0989763,3.452309e-10,,15.03667,17.443888,-1.0,19.232695,2236.994238615036,,0.00011222091,17.443888,1.0411351,25.615396,2.36333,17.212421,4.2069564,3.2294729,26540
0.14999999,-0.4838717,-0.69198096,-0.57909054,3136.336,1328,-0.88401926,3.4471115e-10,,15.0383005,17.443888,-1.0,19.232695,2239.5407133102417,,0.00011230548,17.443888,1.0416324,25.613073,2.361699,17.202799,4.196822,3.8174264,26560
0.14999999,-0.48462433,-0.691522,-0.123010635,3136.4434,1329,0.6689035,3.4419262e-10,,15.039997,17.443888,0.5555556,19.232695,2241.8325724601746,,2.4660125e-07,17.443888,1.0150617,25.608952,2.3600025,17.295704,17.496714,3.0044518e-20,26580
0.14999999,-0.4853765,-0.6924933,-1.9938303,3148.8125,1330,-0.9777001,3.4367523e-10,,15.032472,17.443888,-1.0,19.232695,2243.514961242676,,0.00011247462,17.443888,1.0409371,25.590706,2.367528,5.0309405,4.189902,2.5728669e-26,26600
0.14999999,-0.486128,-0.69207674,-0.17846371,3148.9902,1331,-0.8683491,3.4315897e-10,,15.034118,17.443888,-0.8181818,19.232695,2246.069116830826,,0.014162856,17.443888,1.0036167,25.584026,2.365882,17.220434,3.0928004,1.8061118,26620
0.14999999,-0.4868684,-0.69164836,-0.12443213,3149.0762,1332,-1.0378643,3.4264394e-10,,15.035828,17.443888,-1.0,19.232695,2248.5098543167114,,0.000112642614,17.443888,1.0412354,25.582916,2.364172,17.314432,4.182853,2.0492191,26640
0.14999999,-0.4876188,-0.6913362,-0.31593835,3149.2734,1333,-0.92380315,3.4213005e-10,,15.037454,17.443888,-1.0,19.232695,2250.7935798168182,,0.00011272708,17.443888,1.0415303,25.577263,2.362546,17.202246,4.1728883,3.533397,26660
0.14999999,-0.4883686,-0.69088084,-0.12470015,3149.4043,1334,-0.9877564,3.4161726e-10,,15.039127,17.443888,-0.8181818,19.232695,2253.1154119968414,,0.014194625,17.443888,1.0042741,25.57632,2.3608723,17.268635,3.0864356,2.3513117,26680
0.14999999,-0.4891073,-0.6905033,-0.19056855,3149.5938,1335,-1.1655203,3.4110564e-10,,15.040753,17.443888,-1.0,19.232695,2255.742206096649,,0.00011289502,17.443888,1.0423326,25.578215,2.3592463,17.212776,4.16594,3.2072656,26700
0.14999999,-0.489856,-0.6907078,-1.0052582,3149.7988,1336,-0.998093,3.4059527e-10,,15.042366,17.443888,-1.0,19.232695,2257.6743845939636,,0.00011297957,17.443888,1.0429478,25.578148,2.3576336,17.195309,4.1560907,3.9535658,26720
0.14999999,-0.49060416,-0.69031435,-0.20682997,3149.9922,1337,-1.1254525,3.4008596e-10,,15.043984,17.443888,-1.0,19.232695,2260.0613102912903,,0.00011306418,17.443888,1.0430528,25.569378,2.3560152,17.204136,4.146302,3.2704597,26740
0.14999999,-0.49135172,-0.6903036,-0.71831584,3150.1992,1338,-0.89725465,3.3957775e-10,,15.04559,17.443888,-1.0,19.232695,2262.264804840088,,0.00011314875,17.443888,1.0435909,25.568071,2.3544092,17.192648,4.1365743,3.844934,26760
0.14999999,-0.49209875,-0.6898412,-0.11377409,3150.3105,1339,-0.16552098,3.3907077e-10,,15.047266,17.443888,-0.41414142,19.232695,2264.151577234268,,3.4309254,17.443888,0.9612354,25.560345,2.3527336,17.289783,3.9529867,0.016661143,26780
0.14999999,-0.49028626,-0.6899145,-0.74870914,3151.0254,1340,-0.08654638,3.3856487e-10,,15.048489,17.443888,-0.17171717,19.232695,2266.317853450775,,2.8257504,17.443888,0.96430224,25.58208,2.351511,16.685263,5.8867383,5.618347,26800
0.14999999,-0.48892573,-0.6901218,-0.931233,3153.1992,1341,0.09853885,3.380601e-10,,15.048621,17.443888,-0.01010101,19.232695,2268.1971175670624,,0.5816721,17.443888,0.9934144,25.58213,2.3513784,15.2263975,8.575699,5.927189,26820
0.14999999,-0.4892375,-0.6906072,-1.3331178,3161.58,1342,-1.2770362,3.3755648e-10,,15.044127,17.443888,-1.0,19.232695,2271.2722680568695,,0.00011290977,17.443888,1.0429802,25.548004,2.3558722,9.016248,4.136154,2.2755632e-11,26840
0.14999999,-0.48998228,-0.6916471,-2.129412,3161.7812,1343,-0.98248285,3.3705397e-10,,15.045732,17.443888,-1.0,19.232695,2273.8329849243164,,0.0001129939,17.443888,1.0436825,25.549622,2.354268,17.199303,4.126519,4.0635576,26860
0.14999999,-0.49072653,-0.6912301,-0.17417578,3161.9648,1344,1.0329483,3.3655256e-10,,15.047347,17.443888,1.0,19.232695,2276.5086572170258,,1.1385424e-16,17.443888,0.99529976,25.549261,2.3526525,17.218086,42.75734,3.7133952e-38,26880
0.14999999,-0.49147028,-0.6926554,-2.5929356,3179.3652,1345,-0.10669738,3.360523e-10,,15.0361595,17.443888,0.15151516,19.232695,2279.0457196235657,,0.03764914,17.443888,1.0565023,25.54403,2.36384,,11.218336,1.1293474e-06,26900
0.14999999,-0.4921855,-0.6927553,-0.8809433,3181.0664,1346,0.05744724,3.355532e-10,,15.036653,17.443888,-0.17171717,19.232695,2281.6986672878265,,2.8311222,17.443888,0.9675371,25.594006,2.363347,15.699524,5.8608007,5.842616,26920
0.14999999,-0.49082702,-0.6931958,-1.2525458,3189.3887,1347,-0.37392676,3.3505512e-10,,15.0322275,17.443888,-0.07070707,19.232695,2284.3454620838165,,1.2072155,17.443888,0.9820293,25.541988,2.367772,9.074606,7.4322267,6.460844,26940
0.14999999,-0.49067333,-0.6930102,-0.42355514,3189.5762,1348,-0.85401607,3.345582e-10,,15.033845,17.443888,-1.0,19.232695,2286.014529943466,,0.00011307195,17.443888,1.0437001,25.540588,2.3661547,17.213661,4.1291943,0.0006697148,26960
0.14999999,-0.49141482,-0.6925586,-0.12676206,3189.662,1349,-0.08528803,3.340624e-10,,15.035536,17.443888,-0.3131313,19.232695,2288.424572944641,,4.346942,17.443888,0.9610543,25.531338,2.3644638,17.315563,4.4224205,0.0045332853,26980
0.14999999,-0.48893866,-0.6927597,-0.9243416,3191.8555,1350,-0.05078823,3.3356765e-10,,15.035663,17.443888,-0.17171717,19.232695,2290.743530035019,,2.821945,17.443888,0.96724916,25.516342,2.364337,15.206948,5.8156557,5.677569,27000
0.14999999,-0.48759097,-0.6930153,-1.0043114,3195.58,1351,-1.1307697,3.3307404e-10,,15.034656,17.443888,-1.0,19.232695,2293.220104455948,,0.00011272396,17.443888,1.0427686,25.51487,2.365344,13.675109,4.125746,1.4635749e-08,27020
0.14999999,-0.4883308,-0.6930252,-0.74830157,3195.7832,1352,-0.88566196,3.325815e-10,,15.036254,17.443888,-1.0,19.232695,2295.7083325386047,,0.000112807415,17.443888,1.0433059,25.513773,2.3637457,17.195108,4.116229,3.8438213,27040
0.14999999,-0.4890701,-0.69256777,-0.11662849,3195.8906,1353,0.0358354,3.3209005e-10,,15.037922,17.443888,-0.030303031,19.232695,2298.042531490326,,0.7551713,17.443888,0.9949728,25.51016,2.3620777,17.293486,8.106321,2.5967486e-07,27060
0.14999999,-0.48925093,-0.69294727,-1.1998678,3204.1738,1354,-0.9217584,3.3159972e-10,,15.033549,17.443888,-0.8181818,19.232695,2300.1577105522156,,0.014207159,17.443888,1.0025132,25.509892,2.3664503,9.116072,3.097645,8.0725374e-07,27080
0.14999999,-0.48997873,-0.69252187,-0.11844173,3204.3086,1355,-1.0068661,3.3111042e-10,,15.035196,17.443888,-1.0,19.232695,2302.1623651981354,,0.00011299347,17.443888,1.043371,25.502905,2.3648033,17.264885,4.112678,2.613223,27100
0.14999999,-0.49071637,-0.6921412,-0.21895745,3204.5137,1356,-0.95862836,3.3062225e-10,,15.03679,17.443888,-1.0,19.232695,2303.554295539856,,0.0001130768,17.443888,1.0435168,25.495173,2.3632097,17.196747,4.10326,3.307165,27120
0.14999999,-0.49145347,-0.6917027,-0.1400245,3204.6738,1357,-0.9745722,3.3013522e-10,,15.038412,17.443888,-0.8181818,19.232695,2305.576292991638,,0.014238485,17.443888,1.0027158,25.494568,2.3615875,17.237738,3.091484,1.9736161,27140
0.14999999,-0.49217963,-0.69130856,-0.15856428,3204.8516,1358,-0.780144,3.296492e-10,,15.04002,17.443888,-1.0,19.232695,2307.2337214946747,,0.00011324245,17.443888,1.044452,25.49899,2.3599796,17.224968,4.0967536,3.0721495,27160
0.14999999,-0.49291566,-0.690893,-0.17026259,3204.912,1359,-1.05425,3.2916422e-10,,15.041713,17.443888,-0.8181818,19.232695,2309.7696816921234,,0.014259317,17.443888,1.0034177,25.490988,2.3582869,17.33955,3.086052,3.0535085,27180
0.14999999,-0.49364072,-0.6906437,-0.3548061,3205.1172,1360,-1.1174886,3.2868033e-10,,15.043296,17.443888,-1.0,19.232695,2312.087931394577,,0.00011340802,17.443888,1.0443683,25.485298,2.3567038,17.19494,4.0902867,3.5522676,27200
0.14999999,-0.49437568,-0.6905869,-0.6568955,3205.3184,1361,-1.1515636,3.2819752e-10,,15.04488,17.443888,-1.0,19.232695,2314.4797234535217,,0.00011349133,17.443888,1.0448674,25.483791,2.3551197,17.196983,4.0810213,3.7747376,27220
0.14999999,-0.49511006,-0.6906938,-0.8802389,3205.5273,1362,-0.97582793,3.2771574e-10,,15.046454,17.443888,-1.0,19.232695,2316.5128552913666,,0.00011357481,17.443888,1.0454228,25.483273,2.3535452,17.190228,4.07181,3.8494937,27240
0.14999999,-0.49584392,-0.6902671,-0.15366165,3205.707,1363,-1.1853359,3.2723504e-10,,15.04805,17.443888,-1.0,19.232695,2318.2787771224976,,0.000113658134,17.443888,1.0454007,25.472939,2.3519497,17.221832,4.0626535,3.061359,27260
0.14999999,-0.49657726,-0.6905675,-1.1446445,3205.9082,1364,-0.8854998,3.267554e-10,,15.049627,17.443888,-1.0,19.232695,2319.725877761841,,0.00011374152,17.443888,1.0459934,25.473171,2.3503723,17.198376,4.053551,3.8942695,27280
0.14999999,-0.49731004,-0.69010633,-0.1064715,3206.0059,1365,0.13301304,3.262768e-10,,15.051278,17.443888,-0.15151516,19.232695,2322.3664588928223,,2.4889865,17.443888,0.9706316,25.471962,2.3487215,17.302984,6.1155586,1.8695975e-05,27300
0.14999999,-0.4962206,-0.69063985,-1.3883338,3214.463,1366,0.2463693,3.2579928e-10,,15.046806,17.443888,0.11111111,19.232695,2325.0960536003113,,0.08367401,17.443888,1.0504551,25.496235,2.3531933,8.943569,10.588418,10.547148,27320
0.14999999,-0.49689114,-0.691222,-1.5343865,3223.3105,1367,0.16852437,3.253228e-10,,15.042054,17.443888,0.35353535,19.232695,2327.049563407898,,0.00024076577,17.443888,1.0692381,25.46939,2.3579454,8.55202,14.064469,9.557779,27340
0.14999999,-0.49762222,-0.69171524,-1.4317371,3231.8633,1368,-1.191892,3.2484734e-10,,15.037526,17.443888,-1.0,19.232695,2329.4639892578125,,0.000113860464,17.443888,1.0453532,25.453144,2.3624735,8.846077,4.053393,7.3905714e-13,27360
0.14999999,-0.4983529,-0.6920539,-1.2000924,3232.0684,1369,-0.8917647,3.2437295e-10,,15.039103,17.443888,-1.0,19.232695,2330.868288755417,,0.00011394367,17.443888,1.0459478,25.453487,2.360897,17.19717,4.0443726,3.8961735,27380
0.14999999,-0.49908298,-0.691593,-0.10564424,3232.1719,1370,0.21743609,3.238996e-10,,15.0407505,17.443888,0.11111111,19.232695,2333.0117223262787,,0.08391386,17.443888,1.0548493,25.444252,2.359249,17.294134,10.506011,5.8092614e-10,27400
0.14999999,-0.4997514,-0.6921372,-1.4900651,3240.8984,1371,0.73263913,3.2342723e-10,,15.036106,17.443888,0.67676765,19.232695,2335.436930656433,,1.6977855e-09,17.443888,0.9726582,25.441269,2.3638935,8.674199,20.578634,0.10857434,27420
0.14999999,-0.50048053,-0.6931743,-2.0832155,3254.08,1372,-0.31016442,3.2295594e-10,,15.028221,17.443888,-0.47474748,19.232695,2337.4565777778625,,2.4136765,17.443888,0.9554875,25.439558,2.3717785,4.2176385,3.855931,1.821812e-13,27440
0.14999999,-0.49945143,-0.6930666,-0.5001914,3254.254,1373,-1.1538411,3.2248568e-10,,15.029821,17.443888,-1.0,19.232695,2340.0426375865936,,0.00011406893,17.443888,1.0452846,25.43312,2.3701782,17.225773,4.0442414,0.00011204756,27460
0.14999999,-0.5001794,-0.6931767,-0.88885576,3254.463,1374,-1.0195183,3.2201644e-10,,15.031395,17.443888,-1.0,19.232695,2342.5435152053833,,0.00011415196,17.443888,1.0458267,25.432617,2.3686047,17.19101,4.0353017,3.8232532,27480
0.14999999,-0.5009069,-0.6928103,-0.23441465,3254.662,1375,-0.15356594,3.215482e-10,,15.032973,17.443888,-0.33333334,19.232695,2344.9339351654053,,4.3395767,17.443888,0.95694214,25.429874,2.3670263,17.202187,4.3421464,9.604129e-05,27500
0.14999999,-0.4984828,-0.6928972,-0.7686076,3255.5527,1376,-0.19278678,3.2108102e-10,,15.034046,17.443888,-0.21212122,19.232695,2347.786817550659,,3.5268266,17.443888,0.9630884,25.428831,2.3659534,16.509438,5.327727,5.315331,27520
0.14999999,-0.49664944,-0.69291824,-0.6841213,3256.3027,1377,-0.9992473,3.2061484e-10,,15.035218,17.443888,-1.0,19.232695,2350.615470647812,,0.00011374976,17.443888,1.0459998,25.426325,2.3647814,16.647861,4.0322704,2.7127548e-06,27540
0.14999999,-0.4973753,-0.6925191,-0.1881331,3256.5,1378,-0.544299,3.2014968e-10,,15.036792,17.443888,-0.21212122,19.232695,2353.6087119579315,,3.5229225,17.443888,0.96425,25.42434,2.3632078,17.2038,5.314892,3.3657748e-06,27560
0.14999999,-0.49554744,-0.69228464,-0.33237442,3256.5137,1379,-0.958505,3.1968553e-10,,15.038496,17.443888,-1.0,19.232695,2356.615826368332,,0.000113624425,17.443888,1.0461215,25.41895,2.3615036,17.386944,4.0263352,0.03672906,27580
0.14999999,-0.49627227,-0.69184285,-0.12815872,3256.6758,1380,-0.3797962,3.1922237e-10,,15.04009,17.443888,-0.5151515,19.232695,2359.929189682007,,1.7266943,17.443888,0.9555832,25.407753,2.35991,17.238113,3.775121,0.038322758,27600
0.14999999,-0.4957462,-0.69168377,-0.42703274,3256.789,1381,-1.102806,3.1876024e-10,,15.041718,17.443888,-1.0,19.232695,2362.154375553131,,0.00011364708,17.443888,1.0458816,25.405443,2.358282,17.286774,4.020436,0.0007906732,27620
0.14999999,-0.49646997,-0.6915552,-0.5590264,3257.0,1382,-0.8788912,3.1829908e-10,,15.04327,17.443888,-1.0,19.232695,2365.7843732833862,,0.000113729264,17.443888,1.0463214,25.403324,2.3567295,17.18756,4.011669,3.6778922,27640
0.14999999,-0.49719322,-0.6911007,-0.10863464,3257.0957,1383,-0.13087738,3.1783898e-10,,15.044905,17.443888,-0.41414142,19.232695,2369.3578073978424,,3.4484491,17.443888,0.95611584,25.402811,2.355095,17.304415,4.0020065,0.024403838,27660
0.14999999,-0.49542567,-0.6912233,-0.8162555,3258.375,1384,-0.06263289,3.1737984e-10,,15.045683,17.443888,-0.05050505,19.232695,2372.030219078064,,0.96879655,17.443888,0.99336445,25.411373,2.3543167,16.121237,7.7362533,5.2116055,27680
0.14999999,-0.4954482,-0.69143254,-0.9728835,3261.4492,1385,-0.2657073,3.1692166e-10,,15.045163,17.443888,-0.1919192,19.232695,2375.2651801109314,,3.1890383,17.443888,0.9679671,25.412777,2.3548365,14.3253,5.5353713,4.853119,27700
0.14999999,-0.49387005,-0.69135696,-0.5536874,3261.8164,1386,-0.27182484,3.1646452e-10,,15.0465975,17.443888,-0.25252524,19.232695,2377.677466392517,,4.041673,17.443888,0.96306217,25.401917,2.3534021,17.03396,4.875948,4.608984,27720
0.14999999,-0.49167946,-0.69127667,-0.54222554,3262.123,1387,0.0098183155,3.1600836e-10,,15.048072,17.443888,-0.27272728,19.232695,2380.6369936466217,,4.210985,17.443888,0.9626447,25.397125,2.3519278,17.093502,4.6926203,4.574003,27740
0.14999999,-0.48936874,-0.6916268,-1.1390848,3270.1367,1388,-0.9525187,3.1555317e-10,,15.043993,17.443888,-1.0,19.232695,2383.3030440807343,,0.00011292452,17.443888,1.0456045,25.382751,2.3560066,9.386836,4.017423,1.1969747e-09,27760
0.14999999,-0.49008888,-0.6911852,-0.123073265,3270.295,1389,0.024220526,3.15099e-10,,15.045576,17.443888,0.21212122,19.232695,2385.489003419876,,0.009975039,17.443888,1.0801871,25.37748,2.3544235,17.24278,12.050267,2.442303e-13,27780
0.14999999,-0.49080136,-0.69147414,-1.1699985,3278.588,1390,0.015564974,3.1464578e-10,,15.041304,17.443888,-0.030303031,19.232695,2387.5826137065887,,0.75647986,17.443888,1.0058007,25.38635,2.358696,9.106114,8.025508,8.021435,27800
0.14999999,-0.49097645,-0.69179785,-1.1459106,3286.7168,1391,-0.8049513,3.141935e-10,,15.037156,17.443888,-0.8181818,19.232695,2390.1425817012787,,0.014231691,17.443888,0.99937147,25.373768,2.3628435,9.271098,3.1081686,1.6358858e-06,27820
0.14999999,-0.49168488,-0.69141495,-0.15773919,3286.7754,1392,-0.8973287,3.1374225e-10,,15.03881,17.443888,-0.8181818,19.232695,2392.299546480179,,0.014241778,17.443888,0.9999741,25.371622,2.3611898,17.34066,3.1034684,3.1019492,27840
0.14999999,-0.49239278,-0.6909949,-0.10587659,3286.8848,1393,-1.2003064,3.1329195e-10,,15.040427,17.443888,-1.0,19.232695,2394.9918406009674,,0.000113266535,17.443888,1.0457456,25.372292,2.3595724,17.289845,4.0199585,2.3391898,27860
0.14999999,-0.4931103,-0.691377,-1.2686564,3287.088,1394,-1.010691,3.1284264e-10,,15.041974,17.443888,-1.0,19.232695,2397.3033974170685,,0.0001133479,17.443888,1.0463277,25.372774,2.3580256,17.19691,4.011267,3.8776257,27880
0.14999999,-0.49382734,-0.69099826,-0.20866445,3287.293,1395,-0.9341935,3.1239428e-10,,15.043517,17.443888,-1.0,19.232695,2400.2689111232758,,0.000113429225,17.443888,1.0464736,25.365788,2.3564825,17.194412,4.0026274,3.2684174,27900
0.14999999,-0.49454385,-0.69054776,-0.10769769,3287.4316,1396,-0.8405152,3.1194688e-10,,15.045107,17.443888,-1.0,19.232695,2402.40274643898,,0.00011351049,17.443888,1.0462084,25.351904,2.3548927,17.263733,3.9940364,2.6902816,27920
0.14999999,-0.49525985,-0.6901125,-0.12809701,3287.4902,1397,-0.9354805,3.1150044e-10,,15.046749,17.443888,-0.8181818,19.232695,2404.6266338825226,,0.014292782,17.443888,1.0005285,25.357914,2.3532505,17.339128,3.0962706,2.989764,27940
0.14999999,-0.49596518,-0.68969476,-0.10621758,3287.6367,1398,-0.074548796,3.11055e-10,,15.048328,17.443888,-0.05050505,19.232695,2406.8578264713287,,0.9693194,17.443888,1.0011703,25.345161,2.3516712,17.255522,7.6708026,8.174711e-08,27960
0.14999999,-0.4959871,-0.6898712,-0.93621266,3290.045,1399,-0.14395642,3.1061043e-10,,15.048287,17.443888,-0.1919192,19.232695,2409.098691225052,,3.1907568,17.443888,0.97105825,25.345295,2.3517122,14.9906845,5.4975343,4.994139,27980
0.14999999,-0.4944235,-0.68995285,-0.774008,3291.0703,1400,-0.94175106,3.1016686e-10,,15.049235,17.443888,-0.8181818,19.232695,2411.3395545482635,,0.014280833,17.443888,1.0004445,25.344425,2.3507643,16.375671,3.0960557,0.00023649384,28000
0.14999999,-0.49512732,-0.68953884,-0.1101458,3291.2246,1401,-1.3278226,3.0972425e-10,,15.050803,17.443888,-1.0,19.232695,2413.566570043564,,0.00011357676,17.443888,1.0468148,25.349674,2.3491964,17.246672,3.9966102,2.7536535,28020
0.14999999,-0.49584076,-0.69100106,-2.7853155,3291.4355,1402,-0.6133885,3.0928257e-10,,15.052327,17.443888,-1.0,19.232695,2417.1688601970673,,0.00011365781,17.443888,1.0474598,25.351376,2.3476725,17.186207,3.9880855,3.9563706,28040
0.14999999,-0.4965537,-0.69069135,-0.30356938,3291.4316,1403,-0.5183753,3.0884184e-10,,15.054004,17.443888,-0.17171717,19.232695,2420.170219182968,,2.8435159,17.443888,0.97558796,25.342308,2.345996,17.40363,5.744357,0.047206774,28060
0.14999999,-0.49524152,-0.6904702,-0.35475644,3291.4473,1404,-0.7696713,3.0840205e-10,,15.055664,17.443888,-0.53535354,19.232695,2422.442808866501,,1.4227656,17.443888,0.95455664,25.35548,2.3443356,17.386236,3.7709317,3.7679539,28080
0.14999999,-0.49494067,-0.6901427,-0.18437052,3291.4824,1405,-0.92552996,3.079632e-10,,15.057308,17.443888,-0.8181818,19.232695,2424.698436021805,,0.014288223,17.443888,1.0009505,25.335827,2.3426914,17.364296,3.0931838,3.0351386,28100
0.14999999,-0.49564198,-0.6897235,-0.10117776,3291.6113,1406,-0.92675835,3.0752528e-10,,15.058883,17.443888,-1.0,19.232695,2427.7874875068665,,0.00011363516,17.443888,1.0466384,25.32661,2.341117,17.270643,3.9879732,2.6015813,28120
0.14999999,-0.49635288,-0.689272,-0.10039596,3291.748,1407,-0.71658015,3.0708827e-10,,15.060449,17.443888,-0.8181818,19.232695,2430.7704491615295,,0.014308412,17.443888,1.001416,25.328836,2.339551,17.26256,3.0879989,2.2627993,28140
0.14999999,-0.4970532,-0.6889433,-0.22729585,3291.7754,1408,-0.5482126,3.0665226e-10,,15.062091,17.443888,-0.5959596,19.232695,2433.7039127349854,,0.7173842,17.443888,0.957931,25.324543,2.3379087,17.373068,3.6516151,2.4161108,28160
0.14999999,-0.4972538,-0.68872404,-0.3375269,3291.7988,1409,-0.671783,3.062171e-10,,15.063734,17.443888,-0.5959596,19.232695,2436.589599132538,,0.7175281,17.443888,0.9587286,25.322525,2.3362656,17.376965,3.644756,3.543258,28180
0.14999999,-0.49745414,-0.68844956,-0.2598685,3291.8242,1410,-0.8081604,3.0578293e-10,,15.065372,17.443888,-0.8181818,19.232695,2439.50496506691,,0.014324181,17.443888,1.0018528,25.322025,2.3346272,17.373783,3.0823555,2.1420631,28200
