IWMin,DenMISEMeanLog,Bound,ReturnLastEpisode,Delta,LQGsigma_higher,DenMISELogLast,TimeElapsed,Iteration,ReturnMax,TimestepsSoFar,ReturnAbsMax,LQGmu1_higher,IWLastEpisode,Regret,IWMax,ReturnMean,IWFirstEpisode,DenMISELogFirst,IWMean,ReturnStepMax,LQGmu1_actor,Regret/t,ReturnMin
,-0.62311006,24.932846,17.387413,2.3806632e-10,0.14999999,-0.11456839,2916.495569705963,1598,17.430696,31960,17.430696,-0.67676765,2.940526,3289.373,2.9745502,15.341568,9.158976e-05,-1.2809851,1.0173403,19.219624,-0.90761346,2.0584316,
,-0.62284356,24.931038,17.279913,2.3776864e-10,0.14999999,-0.21381332,2918.3236310482025,1599,17.430696,31980,17.430696,-1.0,2.7246008,3289.4941,5.4654098,15.34278,2.8471941e-10,-1.2816106,0.9931969,19.219624,-0.8516121,2.0572195,
,-0.6225627,24.941944,17.311392,2.3747151e-10,0.14999999,-0.16600792,2919.8483798503876,1600,17.430696,32000,17.430696,-0.7979798,2.9454713,3289.582,3.0636892,15.344011,1.3593409e-06,-1.2822359,1.0091417,19.219624,-0.7983362,2.0559883,
,-0.62225485,24.940762,17.335205,2.3717497e-10,0.14999999,-0.13843063,2922.661735534668,1601,17.430696,32020,17.430696,-0.7979798,3.0544798,3289.6445,3.0597456,15.345256,1.3601903e-06,-1.2828606,1.0096416,19.219624,-0.80838215,2.0547438,
,-0.6219487,24.93966,17.350573,2.3687893e-10,0.14999999,-0.14125527,2925.6992943286896,1602,17.430696,32040,17.430696,-0.7979798,3.0557718,3289.6953,3.0558167,15.346506,1.3610402e-06,-1.283485,1.0101421,19.219624,-0.8047647,2.0534935,
,-0.62164104,24.93853,17.346455,2.365835e-10,0.14999999,-0.13845663,2928.927688598633,1603,17.430696,32060,17.430696,-0.7979798,3.0514445,3289.75,3.0519028,15.347754,1.3618894e-06,-1.2841091,1.0106395,19.219624,-0.61944246,2.052246,
,-0.6213171,24.929054,17.39799,2.362886e-10,0.14999999,-0.11231919,2931.5571348667145,1604,17.430696,32080,17.430696,0.7979798,1.213196e-19,3289.752,25.448376,15.349032,3.1777974e-05,-1.2847327,0.99011093,19.219624,0.59618706,2.0509672,
,-0.62218416,24.921715,5.868504,2.3599422e-10,0.14999999,-1.9979213,2933.996600627899,1605,17.430696,32100,17.430696,-0.7777778,1.1845873e-17,3301.2852,3.0262165,15.343124,2.878864e-06,-1.2853559,1.012083,19.219624,-0.73895943,2.0568752,
,-0.6218616,24.92317,17.346725,2.3570046e-10,0.14999999,-0.115963,2936.7269587516785,1606,17.430696,32120,17.430696,-0.6969697,2.8718705,3301.336,2.9669957,15.344373,4.7738158e-05,-1.2859788,1.0180675,19.219624,-0.69839257,2.0556269,
,-0.6215309,24.922428,17.3475,2.354072e-10,0.14999999,-0.10817583,2938.971357345581,1607,17.430696,32140,17.430696,-0.6969697,2.963326,3301.3887,2.9633684,15.345619,4.77679e-05,-1.2866013,1.018549,19.219624,-0.4880279,2.0543804,
,-0.6212419,24.917057,17.382322,2.3511448e-10,0.14999999,-0.17486997,2941.7364814281464,1608,17.430696,32160,17.430696,0.5555556,9.776725e-11,3301.4062,19.163391,15.346887,0.028988767,-1.2872233,1.0967764,19.219624,0.5698346,2.053113,
,-0.6220217,24.910809,6.1482677,2.3482233e-10,0.14999999,-1.9680525,2945.1660656929016,1609,17.430696,32180,17.430696,-0.5555556,1.1390035e-11,3312.6582,3.046808,15.341169,0.0032380768,-1.287827,1.0152658,19.219624,-0.63966465,2.0588303,
,-0.6216925,24.912373,17.39918,2.345307e-10,0.14999999,-0.10693644,2949.0083417892456,1610,17.430696,32200,17.430696,-0.65656567,2.9410605,3312.6602,2.9559565,15.342447,0.00017472653,-1.2884463,1.0196793,19.219624,-0.38307723,2.0575523,
,-0.6214672,24.912245,17.312023,2.3423966e-10,0.14999999,-0.278,2951.8524355888367,1611,17.430696,32220,17.430696,-0.37373737,3.5051837,3312.746,3.6202168,15.34367,0.1982874,-1.2890671,0.99499047,19.219624,-0.3516974,2.0563297,
,-0.62128115,24.911572,17.189548,2.339491e-10,0.14999999,-0.31600207,2955.312055826187,1612,17.430696,32240,17.430696,-0.37373737,3.6088488,3312.957,3.6143422,15.344815,0.19838606,-1.2895646,0.9956489,19.219624,-0.46771902,2.0551844,
,-0.62101585,24.909866,17.37231,2.3365912e-10,0.14999999,-0.18861572,2958.870297431946,1613,17.430696,32260,17.430696,-0.47474748,3.2081661,3312.9844,3.2196054,15.346072,0.024211386,-1.2900617,1.0072329,19.219624,-0.4752512,2.0539274,
,-0.6207391,24.908892,17.365763,2.3336968e-10,0.14999999,-0.1809783,2961.4922358989716,1614,17.430696,32280,17.430696,-0.47474748,3.1872363,3313.0215,3.215184,15.347322,0.024226036,-1.2906665,1.0077544,19.219624,-0.39916983,2.0526772,
,-0.6205073,24.907047,17.320883,2.3308075e-10,0.14999999,-0.25376278,2964.0424444675446,1615,17.430696,32300,17.430696,-0.43434343,3.3349288,3313.1016,3.3425,15.348544,0.05938275,-1.2912709,1.0030383,19.219624,-0.73078513,2.0514555,
,-0.6201916,24.88889,17.387339,2.327924e-10,0.14999999,-0.11294457,2967.6060540676117,1616,17.430696,32320,17.430696,-0.67676765,2.7906766,3313.1113,2.9540563,15.349807,9.259059e-05,-1.2918531,1.0186616,19.219624,-0.5377202,2.0501928,
,-0.6198806,24.894527,17.428476,2.3250456e-10,0.14999999,-0.1357264,2970.779592514038,1617,17.430696,32340,17.430696,-0.5151515,3.0119543,3313.084,3.1030393,15.351091,0.009213846,-1.2924716,1.0129329,19.219624,-0.49440637,2.0489082,
,-0.61959004,24.893852,17.409653,2.3221725e-10,0.14999999,-0.16202259,2973.4303567409515,1618,17.430696,32360,17.430696,-0.5151515,3.09764,3313.0742,3.0990114,15.352364,0.009219489,-1.2930841,1.013433,19.219624,-0.4420598,2.047636,
,-0.6193259,24.893032,17.328833,2.3193046e-10,0.14999999,-0.20526831,2975.98406124115,1619,17.430696,32380,17.430696,-0.47474748,3.1889944,3313.1445,3.1984262,15.353585,0.024299547,-1.2936963,1.0090874,19.219624,-0.586882,2.0464144,
,-0.61900735,24.887123,17.389034,2.316442e-10,0.14999999,-0.1118819,2977.6839327812195,1620,17.430696,32400,17.430696,-0.53535354,2.8040345,3313.1562,3.0503085,15.354842,0.0055348356,-1.2942988,1.0160533,19.219624,-0.61141765,2.0451574,
,-0.6186806,24.885548,17.416252,2.3135849e-10,0.14999999,-0.10498697,2980.6674711704254,1621,17.430696,32420,17.430696,-0.5959596,2.9383802,3313.1387,2.9661598,15.356113,0.001070824,-1.2949125,1.0200728,19.219624,-0.7778981,2.0438862,
,-0.6183651,24.880604,17.361658,2.310733e-10,0.14999999,-0.12666577,2983.372857093811,1622,17.430696,32440,17.430696,-0.7777778,3.0187624,3313.1777,3.024194,15.357349,2.9082996e-06,-1.2955285,1.0118589,19.219624,-0.8246503,2.0426502,
,-0.61806774,24.879349,17.339188,2.3078865e-10,0.14999999,-0.14721175,2986.2335007190704,1623,17.430696,32460,17.430696,-0.7979798,3.033103,3313.2383,3.0482082,15.358571,1.3783792e-06,-1.2961448,1.0101246,19.219624,-0.6004571,2.0414286,
,-0.6177461,24.877626,17.380756,2.3050452e-10,0.14999999,-0.1055823,2988.9757947921753,1624,17.430696,32480,17.430696,-0.6363636,2.8723,3313.2598,2.9389553,15.359816,0.0003276154,-1.2967608,1.0208579,19.219624,-0.5041618,2.040184,
,-0.6174459,24.875484,17.325489,2.3022088e-10,0.14999999,-0.1502225,2991.843998193741,1625,17.430696,32500,17.430696,-0.53535354,3.0246139,3313.334,3.0422525,15.361025,0.005551895,-1.2973762,1.0167263,19.219624,-0.5657256,2.0389748,
,-0.6171266,24.874561,17.401022,2.299378e-10,0.14999999,-0.114607364,2994.7696318626404,1626,17.430696,32520,17.430696,-0.57575756,2.9759176,3313.332,2.9759693,15.36228,0.0018915412,-1.2979879,1.0201706,19.219624,-0.40646535,2.0377197,
,-0.61688244,24.869732,17.340391,2.2965523e-10,0.14999999,-0.23968937,2997.240608215332,1627,17.430696,32540,17.430696,-0.47474748,3.0473146,3313.3906,3.184268,15.363496,0.024419036,-1.2986016,1.0100645,19.219624,-0.49785888,2.0365038,
,-0.6165903,24.868557,17.336473,2.2937319e-10,0.14999999,-0.15122017,3000.058118581772,1628,17.430696,32560,17.430696,-0.4949495,3.0932229,3313.455,3.1228237,15.364708,0.015191983,-1.299201,1.0132726,19.219624,-0.27444315,2.0352917,
,-0.61646926,24.863716,17.037928,2.2909168e-10,0.14999999,-0.43201974,3002.805111169815,1629,17.430696,32580,17.430696,-0.33333334,3.7929091,3313.8184,3.8246748,15.365734,0.40954238,-1.2998058,0.9948404,19.219624,-0.280766,2.0342655,
,-0.6163515,24.863869,17.1779,2.2881065e-10,0.14999999,-0.41895527,3006.2112407684326,1630,17.430696,32600,17.430696,-0.3131313,3.9505653,3314.039,3.9564333,15.366847,0.5699149,-1.300168,0.99551696,19.219624,-0.1966794,2.0331526,
,-0.61633766,24.866753,16.614864,2.2853017e-10,0.14999999,-0.5886905,3009.2819674015045,1631,17.430696,32620,17.430696,-0.21212122,4.766313,3314.8242,4.9385386,15.367612,2.262193,-1.3004317,1.0064672,19.219624,-0.21837226,2.0323877,
,-0.61628616,24.864313,16.88661,2.2825018e-10,0.14999999,-0.5378134,3012.025539636612,1632,17.430696,32640,17.430696,-0.25252524,4.4374256,3315.338,4.4621716,15.368543,1.3752589,-1.2996587,1.0014502,19.219624,-0.32717437,2.031457,
,-0.6161153,24.859394,17.170177,2.2797078e-10,0.14999999,-0.3381984,3014.786116838455,1633,17.430696,32660,17.430696,-0.33333334,3.7267516,3315.5684,3.7991705,15.369645,0.4093881,-1.2994289,0.99693775,19.219624,-0.34373608,2.0303545,
,-0.6159317,24.857618,17.250769,2.2769182e-10,0.14999999,-0.31238878,3017.5563423633575,1634,17.430696,32680,17.430696,-0.35353535,3.627111,3315.7168,3.6714134,15.370797,0.28910857,-1.2997904,0.99806696,19.219624,-0.56494176,2.0292025,
,-0.61562544,24.838871,17.38398,2.2741338e-10,0.14999999,-0.112902015,3020.3952062129974,1635,17.430696,32700,17.430696,-0.4949495,2.6703742,3315.7344,3.1117733,15.372028,0.015207551,-1.3002253,1.0128125,19.219624,-0.7170575,2.0279713,
,-0.6153072,24.8403,17.38066,2.2713545e-10,0.14999999,-0.1075341,3022.1492676734924,1636,17.430696,32720,17.430696,-0.6969697,2.93512,3315.752,2.9495397,15.373256,4.8452297e-05,-1.3008274,1.0180117,19.219624,-0.76105934,2.026744,
,-0.6149942,24.842762,17.374445,2.2685802e-10,0.14999999,-0.1204023,3025.2463688850403,1637,17.430696,32740,17.430696,-0.7979798,2.9104052,3315.7773,3.056738,15.374478,1.3856956e-06,-1.3014385,1.0090506,19.219624,-0.83252203,2.0255213,
,-0.61470747,24.841444,17.327827,2.2658114e-10,0.14999999,-0.15396859,3027.7585937976837,1638,17.430696,32760,17.430696,-0.7979798,3.0211432,3315.8496,3.0529044,15.375671,1.3865429e-06,-1.3020492,1.00952,19.219624,-0.76134497,2.0243282,
,-0.6143989,24.839172,17.355064,2.2630471e-10,0.14999999,-0.11818023,3031.597594499588,1639,17.430696,32780,17.430696,-0.7777778,2.9753475,3315.8945,3.0192251,15.37688,2.9291145e-06,-1.3026595,1.0122383,19.219624,-0.5600828,2.02312,
,-0.6140861,24.839016,17.386,2.2602882e-10,0.14999999,-0.11328519,3034.1344888210297,1640,17.430696,32800,17.430696,0.17171717,2.0212105e-05,3315.9102,14.6039715,15.378103,6.829349,-1.3032694,0.89017063,19.219624,0.2628632,2.0218964,
,-0.6148828,24.83291,8.475549,2.2575344e-10,0.14999999,-1.809417,3036.6720044612885,1641,17.430696,32820,17.430696,-0.6363636,2.551314e-07,3324.832,2.928162,15.373898,0.0003285876,-1.2997234,1.0209327,19.219624,-0.7570355,2.026102,
,-0.61456597,24.828447,17.365637,2.2547855e-10,0.14999999,-0.11530661,3039.774992465973,1642,17.430696,32840,17.430696,-0.6969697,2.7547107,3324.8672,2.9369755,15.375111,4.8428323e-05,-1.3003324,1.0192436,19.219624,-0.7026561,2.024889,
,-0.6142405,24.82788,17.377104,2.2520416e-10,0.14999999,-0.09870202,3042.300675392151,1643,17.430696,32860,17.430696,-0.6969697,2.9334083,3324.8906,2.933517,15.376329,4.845784e-05,-1.3009412,1.0197066,19.219624,-0.532771,2.0236702,
,-0.6139313,24.824566,17.389872,2.2493025e-10,0.14999999,-0.12529512,3044.835694551468,1644,17.430696,32880,17.430696,0.37373737,3.5355896e-08,3324.9004,17.864374,15.377554,0.8775882,-1.3015497,0.91225874,19.219624,0.39268222,2.0224457,
,-0.61476874,24.819702,7.7007217,2.2465688e-10,0.14999999,-1.9008402,3047.341833114624,1645,17.430696,32900,17.430696,-0.61616164,2.6785165e-09,3334.6016,2.9280667,15.372887,0.0006011638,-1.3016241,1.0213728,19.219624,-0.6695646,2.027113,
,-0.6144388,24.818785,17.368578,2.2438397e-10,0.14999999,-0.0925635,3049.877943277359,1646,17.430696,32920,17.430696,-0.65656567,2.9066174,3334.6309,2.9157028,15.3741,0.00017715189,-1.3022314,1.0216237,19.219624,-0.88873935,2.0259,
,-0.6141727,24.814466,17.294094,2.2411159e-10,0.14999999,-0.19749762,3052.418632507324,1647,17.430696,32940,17.430696,-0.7979798,2.6983163,3334.7363,3.0411572,15.375266,1.3876369e-06,-1.3028387,1.0101761,19.219624,-0.42288342,2.0247335,
,-0.6139252,24.814644,17.276129,2.238397e-10,0.14999999,-0.21627152,3055.001708984375,1648,17.430696,32960,17.430696,-0.3939394,3.2408519,3334.8613,3.4760623,15.376419,0.13694713,-1.3034456,0.99958456,19.219624,-0.0880906,2.0235806,
,-0.61408865,24.808908,15.125616,2.235683e-10,0.14999999,-0.88245654,3057.5602700710297,1649,17.430696,32980,17.430696,-0.17171717,5.502646,3337.1367,5.535504,15.3762665,3.4702854,-1.3039691,1.0115454,19.219624,-0.031805888,2.0237331,
,-0.61435044,24.802605,12.332736,2.2329738e-10,0.14999999,-1.0567579,3060.087828874588,1650,17.430696,33000,17.430696,0.01010101,7.358919,3342.2031,9.790986,15.374422,9.530658,-1.3024731,0.9994099,19.219624,-0.21183251,2.0255775,
,-0.6143136,24.80642,16.807772,2.2302696e-10,0.14999999,-0.5513537,3062.63237452507,1651,17.430696,33020,17.430696,-0.21212122,4.6160226,3342.793,4.9243593,15.375291,2.2551634,-1.2973194,1.0067432,19.219624,-0.35940742,2.0247087,
,-0.6141148,24.80111,17.194069,2.2275702e-10,0.14999999,-0.29175407,3065.165683031082,1652,17.430696,33040,17.430696,-0.37373737,3.5444121,3343.0,3.566771,15.376391,0.1997787,-1.2965599,0.99794155,19.219624,-0.43747398,2.0236082,
,-0.6138653,24.800163,17.347815,2.2248761e-10,0.14999999,-0.19921798,3067.735735177994,1653,17.430696,33060,17.430696,-0.45454547,3.2249682,3343.0527,3.2271845,15.377584,0.038507797,-1.2970442,1.0074502,19.219624,-0.13215566,2.0224152,
,-0.61394185,24.794567,16.140114,2.2221865e-10,0.14999999,-0.7474081,3070.304920196533,1654,17.430696,33080,17.430696,-0.21212122,4.8719273,3344.3125,4.9112225,15.378045,2.2558541,-1.2976257,1.0073727,19.219624,0.18105233,2.0219545,
,-0.61457545,24.782598,8.806203,2.219502e-10,0.14999999,-1.6692998,3072.8501963615417,1655,17.430696,33100,17.430696,0.57575756,0.44283047,3352.9062,19.71854,15.374075,0.018329892,-1.2968671,1.1036419,19.219624,0.68462133,2.0259247,
,-0.61541146,24.780666,4.837244,2.2168221e-10,0.14999999,-2.0975378,3075.4373054504395,1656,17.430696,33120,17.430696,-1.0,8.846154e-27,3365.4688,5.6390243,15.367711,2.8926816e-10,-1.2974601,0.9855765,19.219624,-1.0233294,2.0322886,
,-0.61533576,24.77629,17.19676,2.2141472e-10,0.14999999,-0.4749587,3077.9598796367645,1657,17.430696,33140,17.430696,-1.0,4.225111,3365.6719,5.6232815,15.368815,2.8944258e-10,-1.2980638,0.9859764,19.219624,-0.9639363,2.0311842,
,-0.61516166,24.77258,17.236835,2.2114773e-10,0.14999999,-0.31192246,3081.025039434433,1658,17.430696,33160,17.430696,-0.8181818,2.265978,3365.836,3.0871065,15.369942,6.427597e-07,-1.2986671,1.0059338,19.219624,-0.7269354,2.030058,
,-0.6148508,24.766438,17.373705,2.2088117e-10,0.14999999,-0.105074026,3083.6172363758087,1659,17.430696,33180,17.430696,-0.7979798,2.6408298,3365.8613,3.046438,15.37115,1.3826937e-06,-1.29927,1.0085322,19.219624,-0.9241876,2.0288496,
,-0.6146206,24.764816,17.271235,2.2061514e-10,0.14999999,-0.24096218,3086.189432859421,1660,17.430696,33200,17.430696,0.17171717,8.680764e-12,3365.9922,14.506665,15.372293,6.8061905,-1.2998726,0.8984635,19.219624,-0.032588452,2.0277061,
,-0.61494505,24.779804,14.185227,2.2034959e-10,0.14999999,-1.0497109,3088.76940202713,1661,17.430696,33220,17.430696,-0.11111111,6.6251593,3369.2031,6.631366,15.37158,5.6811695,-1.2963831,1.020084,19.219624,-0.09260721,2.0284195,
,-0.6150808,24.77604,15.68677,2.2008448e-10,0.14999999,-0.85932684,3091.2595891952515,1662,17.430696,33240,17.430696,-0.15151516,5.814728,3370.918,5.824948,15.37177,4.13221,-1.2935705,1.0172783,19.219624,-0.18263052,2.0282297,
,-0.61506945,24.770401,16.5719,2.198199e-10,0.14999999,-0.61275846,3093.7906153202057,1663,17.430696,33260,17.430696,-0.21212122,4.8144093,3371.746,4.8910694,15.372491,2.242501,-1.2916888,1.0082527,19.219624,-0.0318532,2.0275087,
,-0.61532295,24.763254,12.011017,2.1955576e-10,0.14999999,-1.0443687,3096.368201494217,1664,17.430696,33280,17.430696,-1.0,6.798782e-09,3377.1348,5.6274176,15.370472,2.8738903e-10,-1.2909424,0.986048,19.219624,-1.1121864,2.0295277,
,-0.615499,24.766172,17.200928,2.1929213e-10,0.14999999,-0.89386874,3098.963587999344,1665,17.430696,33300,17.430696,-1.0,4.915364,3377.336,5.611822,15.37157,2.8756175e-10,-1.2915431,0.98686486,19.219624,-1.0608968,2.02843,
,-0.6155096,24.765364,17.201208,2.1902895e-10,0.14999999,-0.61906016,3102.020882129669,1666,17.430696,33320,17.430696,-1.0,4.5486584,3377.5332,5.5963283,15.372668,2.8773403e-10,-1.2921436,0.987462,19.219624,-0.98270744,2.0273314,
,-0.61535865,24.756432,17.211918,2.1876624e-10,0.14999999,-0.35069376,3104.5945811271667,1667,17.430696,33340,17.430696,-1.0,3.7517788,3377.7207,5.580941,15.373772,2.8790695e-10,-1.2927437,0.9875828,19.219624,-0.90481496,2.026228,
,-0.6151258,24.755491,17.275791,2.1850402e-10,0.14999999,-0.21366355,3107.863742828369,1668,17.430696,33360,17.430696,-0.11111111,2.7404242e-06,3377.8457,6.595422,15.374912,5.663926,-1.2933433,1.0228142,19.219624,-0.008538127,2.0250874,
,-0.61541474,24.751862,9.887568,2.1824224e-10,0.14999999,-1.1191312,3110.7134437561035,1669,17.430696,33380,17.430696,-0.8181818,3.840662e-06,3385.3594,3.0838723,15.371624,6.375655e-07,-1.2905527,1.0062249,19.219624,-0.66563267,2.0283756,
,-0.61510164,24.745638,17.409903,2.1798094e-10,0.14999999,-0.09829702,3113.567643880844,1670,17.430696,33400,17.430696,-0.5959596,2.6342654,3385.3496,2.959888,15.372845,0.0010668049,-1.2911518,1.017885,19.219624,-0.66919744,2.027155,
,-0.6147813,24.745264,17.413586,2.1772013e-10,0.14999999,-0.09748342,3115.6309175491333,1671,17.430696,33420,17.430696,-0.65656567,2.921564,3385.334,2.930902,15.374066,0.00017530471,-1.2917497,1.0188774,19.219624,-0.42183346,2.0259333,
,-0.6145345,24.736153,17.235094,2.1745979e-10,0.14999999,-0.22060768,3119.0281636714935,1672,17.430696,33440,17.430696,-0.4949495,2.9446507,3385.5,3.1268432,15.375178,0.015088227,-1.2923479,1.0097642,19.219624,-0.6410825,2.0248213,
,-0.61421895,24.735188,17.391905,2.1719988e-10,0.14999999,-0.09595764,3122.070098876953,1673,17.430696,33460,17.430696,-0.6363636,2.9260235,3385.5078,2.9285955,15.376385,0.0003263649,-1.2929368,1.0191368,19.219624,-1.0326521,2.023615,
,-0.6141409,24.751055,17.196697,2.1694048e-10,0.14999999,-0.50244176,3125.3251316547394,1674,17.430696,33480,17.430696,-1.0,4.2927637,3385.713,5.585353,15.377471,2.8813438e-10,-1.2935342,0.9879907,19.219624,-1.0915172,2.0225286,
,-0.61424017,24.752535,17.196,2.166815e-10,0.14999999,-0.76737344,3128.4045219421387,1675,17.430696,33500,17.430696,-1.0,4.7561326,3385.916,5.570102,15.378557,2.88307e-10,-1.2941314,0.988713,19.219624,-1.1879604,2.0214424,
,-0.61475015,24.758736,17.203424,2.1642302e-10,0.14999999,-1.4570743,3131.505478620529,1676,17.430696,33520,17.430696,-1.0,5.207836,3386.1094,5.554957,15.379647,2.8847863e-10,-1.2947282,0.9897057,19.219624,-0.8898803,2.0203524,
,-0.6145065,24.736998,17.288218,2.1616499e-10,0.14999999,-0.1952051,3134.651700258255,1677,17.430696,33540,17.430696,-1.0,2.4692445,3386.2207,5.5399084,15.380786,2.8865088e-10,-1.2953247,0.98906434,19.219624,-1.0685338,2.0192137,
,-0.6145311,24.736746,17.194378,2.1590742e-10,0.14999999,-0.64407456,3136.3456633090973,1678,17.430696,33560,17.430696,-1.0,4.5625467,3386.4277,5.524961,15.381866,2.8882327e-10,-1.2959208,0.98967814,19.219624,-1.0492713,2.0181332,
,-0.6145035,24.734892,17.195263,2.156503e-10,0.14999999,-0.55710024,3139.1867501735687,1679,17.430696,33580,17.430696,-1.0,4.398808,3386.6328,5.510112,15.382946,2.889952e-10,-1.2965165,0.99019545,19.219624,-1.0368793,2.0170536,
,-0.61444545,24.731915,17.19597,2.1539366e-10,0.14999999,-0.5063688,3141.799854516983,1680,17.430696,33600,17.430696,-1.0,4.281597,3386.838,5.4953575,15.384025,2.8916722e-10,-1.297112,0.9906452,19.219624,-1.1200805,2.015975,
,-0.6146351,24.734941,17.195307,2.1513746e-10,0.14999999,-0.9233221,3144.8491382598877,1681,17.430696,33620,17.430696,-1.0,4.860174,3387.041,5.4807005,15.385102,2.8933936e-10,-1.2977071,0.9914413,19.219624,-1.0697508,2.0148973,
,-0.6146565,24.734692,17.201069,2.1488174e-10,0.14999999,-0.64136624,3147.834326505661,1682,17.430696,33640,17.430696,-1.0,4.5332212,3387.2402,5.46614,15.386182,2.8951158e-10,-1.2983017,0.9920434,19.219624,-1.066895,2.0138178,
,-0.61466837,24.734192,17.199413,2.1462644e-10,0.14999999,-0.62591356,3150.976371049881,1683,17.430696,33660,17.430696,-1.0,4.5025854,3387.4414,5.451672,15.3872595,2.8968394e-10,-1.2988961,0.9926286,19.219624,-1.0069016,2.0127401,
,-0.61454517,24.729404,17.198618,2.1437163e-10,0.14999999,-0.39888278,3154.0873470306396,1684,17.430696,33680,17.430696,-0.05050505,5.8931215e-09,3387.6426,8.075623,15.388335,7.984657,-1.2994901,1.0212843,19.219624,-0.42580268,2.0116644,
,-0.61430013,24.728434,17.333002,2.1411725e-10,0.14999999,-0.22160517,3157.3329589366913,1685,17.430696,33700,17.430696,-1.0,0.0021832592,3387.711,5.440529,15.389489,2.8865915e-10,-1.2953534,0.9928937,19.219624,-1.0649936,2.0105104,
,-0.61430436,24.727749,17.19346,2.1386333e-10,0.14999999,-0.6136245,3160.29922747612,1686,17.430696,33720,17.430696,-1.0,4.4724464,3387.916,5.4262376,15.390559,2.8883043e-10,-1.2959467,0.99346405,19.219624,-0.8047329,2.0094404,
,-0.61402386,24.723175,17.331379,2.1360987e-10,0.14999999,-0.13381222,3162.827442884445,1687,17.430696,33740,17.430696,-0.41414142,0.102461554,3387.9844,3.4150279,15.39171,0.09092638,-1.2965397,0.9991541,19.219624,-0.45788556,2.0082893,
,-0.6137736,24.722881,17.373133,2.1335685e-10,0.14999999,-0.19024307,3165.2132868766785,1688,17.430696,33760,17.430696,-0.47474748,3.196659,3388.0117,3.1975942,15.392883,0.024381867,-1.2970784,1.0074434,19.219624,-0.5074432,2.0071163,
,-0.6134947,24.72126,17.37674,2.1310433e-10,0.14999999,-0.14972557,3167.175964832306,1689,17.430696,33780,17.430696,-0.4949495,3.0784872,3388.037,3.1378152,15.394057,0.015168531,-1.2976562,1.0103766,19.219624,-0.3582969,2.0059423,
,-0.61330307,24.71775,17.241001,2.1285221e-10,0.14999999,-0.29949045,3170.145827293396,1690,17.430696,33800,17.430696,-0.41414142,3.3480213,3388.1953,3.402902,15.395151,0.09108104,-1.2982391,1.0003704,19.219624,-0.46288705,2.0048485,
,-0.61304796,24.71632,17.32657,2.126005e-10,0.14999999,-0.18202668,3172.805877685547,1691,17.430696,33820,17.430696,-0.47474748,3.1806388,3388.2676,3.1854897,15.396293,0.024423309,-1.2987767,1.0085785,19.219624,-0.61183214,2.003707,
,-0.6127419,24.706934,17.351501,2.1234929e-10,0.14999999,-0.10327708,3176.1044025421143,1692,17.430696,33840,17.430696,-0.53535354,2.5895429,3388.3164,3.0387504,15.397449,0.0055628847,-1.2993535,1.0149271,19.219624,-0.7838857,2.002551,
,-0.6124467,24.70357,17.335554,2.1209849e-10,0.14999999,-0.12767664,3179.0324387550354,1693,17.430696,33860,17.430696,0.7979798,2.1409807e-24,3388.3809,26.260576,15.398593,3.2264954e-05,-1.2999411,0.98592347,19.219624,0.55650353,2.0014067,
,-0.6132707,24.70218,6.284977,2.1184818e-10,0.14999999,-1.9892945,3181.9437985420227,1694,17.430696,33880,17.430696,-1.0,8.077485e-23,3399.496,5.4344926,15.393213,2.9015784e-10,-1.3005315,0.9924936,19.219624,-0.7352679,2.0067863,
,-0.6129801,24.704813,17.381227,2.1159828e-10,0.14999999,-0.11251503,3185.002131462097,1695,17.430696,33900,17.430696,-0.65656567,2.5936112,3399.5156,2.9406414,15.394386,0.00017695533,-1.3011217,1.0181521,19.219624,-0.53257155,2.0056133,
,-0.61268514,24.70263,17.336082,2.1134881e-10,0.14999999,-0.1305088,3187.98064827919,1696,17.430696,33920,17.430696,-0.57575756,2.9073591,3399.5781,2.977317,15.395531,0.0018985977,-1.3017113,1.0179971,19.219624,-0.68770224,2.004469,
,-0.6123733,24.699083,17.414059,2.110998e-10,0.14999999,-0.101072066,3190.57310461998,1697,17.430696,33940,17.430696,-0.65656567,2.879767,3399.5645,2.9346247,15.39672,0.00017716388,-1.3022997,1.0186443,19.219624,-0.7106182,2.0032797,
,-0.6120631,24.698483,17.37558,2.1085124e-10,0.14999999,-0.10408664,3193.653951406479,1698,17.430696,33960,17.430696,-0.7979798,2.4909575,3399.5898,3.0441709,15.397885,1.387707e-06,-1.3028888,1.00776,19.219624,-0.80543697,2.0021143,
,-0.61177784,24.697758,17.334063,2.106031e-10,0.14999999,-0.13488063,3196.365770339966,1699,17.430696,33980,17.430696,-0.7979798,3.039905,3399.6543,3.0405126,15.399026,1.3885237e-06,-1.3034774,1.0082351,19.219624,-0.73241574,2.0009737,
,-0.61147654,24.701199,17.386288,2.1035541e-10,0.14999999,-0.10744499,3199.2015113830566,1700,17.430696,34000,17.430696,-0.67676765,2.7643642,3399.668,2.9316864,15.400195,9.372831e-05,-1.3040658,1.018925,19.219624,-0.75943077,1.9998045,
,-0.61117357,24.700363,17.359482,2.1010815e-10,0.14999999,-0.11462483,3202.1318707466125,1701,17.430696,34020,17.430696,-0.7777778,2.9604046,3399.707,3.0079143,15.401347,2.9349615e-06,-1.3046539,1.0113742,19.219624,-0.5792043,1.9986525,
